ticker,GDP US Equity
2017-06-15,-0.3717
2017-06-16,-1.1194
2017-06-19,0.0
2017-06-20,-2.0362
2017-06-21,-5.3944
2017-06-22,1.3029
2017-06-23,-0.2412
2017-06-26,-8.1386
2017-06-27,3.9474
2017-06-28,-3.3755
2017-06-29,5.9389
2017-06-30,0.2036
2017-07-03,3.5805
2017-07-05,-0.9126
2017-07-06,4.2084
2017-07-07,3.0769
2017-07-10,-1.4925
2017-07-11,-1.1364
2017-07-12,1.1494
2017-07-13,-0.1515
2017-07-14,0.1517
2017-07-17,-1.5152
2017-07-18,-3.0492
2017-07-19,-3.1428
2017-07-20,2.8876
2017-07-21,2.4682
2017-07-24,1.6317
2017-07-25,0.3058
2017-07-26,-4.6494
2017-07-27,3.1175
2017-07-28,-0.3101
2017-07-31,-0.5832
2017-08-01,-0.9777
2017-08-02,-0.6319
2017-08-03,-5.8029
2017-08-04,-0.8439
2017-08-07,-0.4255
2017-08-08,-0.6838
2017-08-09,-1.9792999999999998
2017-08-10,-1.2291
2017-08-11,-11.5556
2017-08-14,-5.9296
2017-08-15,-2.1368
2017-08-16,-2.8384
2017-08-17,-1.573
2017-08-18,-0.1142
2017-08-21,-1.7143000000000002
2017-08-22,1.1628
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.3448
2017-08-28,-1.6037
2017-08-29,0.5821
2017-08-30,0.6944
2017-08-31,-1.1494
2017-09-01,1.6279
2017-09-05,-0.4577
2017-09-06,1.2644
2017-09-07,11.3507
2017-09-08,-8.2569
2017-09-11,-0.5556
2017-09-12,0.3352
2017-09-13,3.118
2017-09-14,-1.5119
2017-09-15,2.6316
2017-09-18,-4.0598
2017-09-19,7.2383
2017-09-20,2.2845
2017-09-21,-1.8274
2017-09-22,1.241
2017-09-25,-2.145
2017-09-26,-1.357
2017-09-27,0.0
2017-09-28,3.1746
2017-09-29,-0.4103
2017-10-02,-1.2564
2017-10-03,0.0209
2017-10-04,3.1283
2017-10-05,3.5389
2017-10-06,0.0977
2017-10-09,-0.2927
2017-10-10,1.5655999999999999
2017-10-11,-5.395
2017-10-12,-1.222
2017-10-13,-3.6082
2017-10-16,0.8556
2017-10-17,-0.4242
2017-10-18,3.3014
2017-10-19,2.7835
2017-10-20,2.6078
2017-10-23,0.9775
2017-10-24,-5.0339
2017-10-25,4.6891
2017-10-26,-1.1685
2017-10-27,-0.9852
2017-10-30,-4.6766
2017-10-31,2.4008
2017-11-01,2.3445
2017-11-02,0.0996
2017-11-03,1.99
2017-11-06,4.9756
2017-11-07,2.2305
2017-11-08,-1.8182
2017-11-09,1.5741
2017-11-10,-2.3701
2017-11-13,2.4743
2017-11-14,-1.4123
2017-11-15,-1.9409
2017-11-16,-0.0943
2017-11-17,0.1887
2017-11-20,-4.6139
2017-11-21,0.5923
2017-11-22,3.7291
2017-11-24,3.8789
2017-11-27,-2.8233
2017-11-28,-2.0619
2017-11-29,0.4785
2017-11-30,0.4762
2017-12-01,-1.6114000000000002
2017-12-04,3.9499
2017-12-05,0.0927
2017-12-06,-1.713
2017-12-07,-2.0254
2017-12-08,-0.6731
2017-12-11,1.2585
2017-12-12,-2.7725
2017-12-13,-2.6549
2017-12-14,-0.8081
2017-12-15,3.3605
2017-12-18,-1.9704000000000002
2017-12-19,1.206
2017-12-20,5.0645
2017-12-21,1.6068
2017-12-22,-1.8605
2017-12-26,4.2654
2017-12-27,-1.0
2017-12-28,-0.1837
2017-12-29,0.368
2018-01-02,4.308
2018-01-03,3.6028000000000002
2018-01-04,1.6115
2018-01-05,0.1669
2018-01-08,-0.1667
2018-01-09,1.6694
2018-01-10,-3.5304
2018-01-11,4.4254999999999995
2018-01-12,0.652
2018-01-16,-2.2672
2018-01-17,-0.58
2018-01-18,0.9167
2018-01-19,-3.7159
2018-01-22,4.717
2018-01-23,3.1941
2018-01-24,-0.2381
2018-01-25,-3.8982
2018-01-26,-0.4139
2018-01-29,0.8728
2018-01-30,-3.3383
2018-01-31,0.1714
2018-02-01,-0.4255
2018-02-02,-1.6239
2018-02-05,-3.1277
2018-02-06,-2.7803
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.1845
2018-02-13,0.1842
2018-02-14,2.7574
2018-02-15,-1.3417
2018-02-16,0.3626
2018-02-20,-3.0714
2018-02-21,-2.6095
2018-02-22,4.5933
2018-02-23,2.5618
2018-02-26,-1.6949
2018-02-27,-0.9074
2018-02-28,-4.9451
2018-03-01,3.5645
2018-03-02,5.3023
2018-03-05,-2.1201
2018-03-06,-1.444
2018-03-07,-4.2125
2018-03-08,-1.0516
2018-03-09,1.3527
2018-03-12,3.4318
2018-03-13,3.6866
2018-03-14,-0.5333
2018-03-15,-2.2341
2018-03-16,-1.0055
2018-03-19,-2.7701000000000002
2018-03-20,1.0446
2018-03-21,1.7856999999999998
2018-03-22,-1.2927
2018-03-23,2.4322
2018-03-26,-0.7306
2018-03-27,0.736
2018-03-28,-1.4612
2018-03-29,1.6682000000000001
2018-04-02,-2.6436
2018-04-03,2.4345
2018-04-04,1.5539
2018-04-05,0.9901
2018-04-06,-0.2674
2018-04-09,-0.1787
2018-04-10,5.9982
2018-04-11,0.1689
2018-04-12,1.4334
2018-04-13,3.9069000000000003
2018-04-16,-2.16
2018-04-17,4.0883
2018-04-18,-2.828
2018-04-19,3.0719
2018-04-20,1.7255
2018-04-23,-0.6168
2018-04-24,-2.2498
2018-04-25,-1.9048
2018-04-26,2.589
2018-04-27,0.2366
2018-04-30,-0.1574
2018-05-01,0.5516
2018-05-02,-0.0784
2018-05-03,-1.4118
2018-05-04,0.4773
2018-05-07,1.7419
2018-05-08,-1.5564
2018-05-09,3.3202
2018-05-10,2.4484
2018-05-11,4.9291
2018-05-14,4.1993
2018-05-15,-4.3716
2018-05-16,-1.3571
2018-05-17,3.9826
2018-05-18,-5.9889
2018-05-21,-0.2222
2018-05-22,0.1485
2018-05-23,-2.3721
2018-05-24,-1.5945
2018-05-25,-1.5432000000000001
2018-05-29,3.9185
2018-05-30,1.2066
2018-05-31,-3.3532
2018-06-01,5.0887
2018-06-04,-6.0161
2018-06-05,1.5613000000000001
2018-06-06,-1.6141
2018-06-07,-0.8594
2018-06-08,-4.0189
2018-06-11,4.6798
2018-06-12,0.549
2018-06-13,-5.2262
2018-06-14,0.6584
2018-06-15,3.9248
2018-06-18,-1.6522000000000001
2018-06-19,0.0
2018-06-20,1.28
2018-06-21,0.079
2018-06-22,1.6575
2018-06-25,-2.6398
2018-06-26,2.9506
2018-06-27,1.2393
2018-06-28,0.9181
2018-06-29,-6.2168
2018-07-02,-2.6677
2018-07-03,2.3256
2018-07-05,1.461
2018-07-06,2.64
2018-07-09,0.8574
2018-07-10,-3.864
2018-07-11,-0.9646
2018-07-12,-0.4058
2018-07-13,1.0594999999999999
2018-07-16,-0.4839
2018-07-17,-0.9724
2018-07-18,-1.964
2018-07-19,0.6678
2018-07-20,0.2488
2018-07-23,1.3234
2018-07-24,0.0
2018-07-25,0.898
2018-07-26,2.2654
2018-07-27,-4.9841999999999995
2018-07-30,2.1649
2018-07-31,2.771
2018-08-01,-1.9826000000000001
2018-08-02,1.1327
2018-08-03,0.56
2018-08-06,-1.1933
2018-08-07,1.5298
2018-08-08,1.1102
2018-08-09,3.8430999999999997
2018-08-10,-1.8127
2018-08-13,-2.2308
2018-08-14,4.7207
2018-08-15,-5.9354
2018-08-16,1.8371
2018-08-17,2.4314
2018-08-20,-0.7657
2018-08-21,-1.0802
2018-08-22,0.312
2018-08-23,4.8989
2018-08-24,-2.3721
2018-08-27,-2.8094
2018-08-28,1.4062999999999999
2018-08-29,5.7781
2018-08-30,1.5295
2018-08-31,0.3587
2018-09-04,-0.4289
2018-09-05,-2.5844
2018-09-06,-2.2108
2018-09-07,-1.6579000000000002
2018-09-10,1.6092
2018-09-11,-0.8296
2018-09-12,0.6844
2018-09-13,1.1329
2018-09-14,-1.3443
2018-09-17,2.8766
2018-09-18,6.181
2018-09-19,-4.5738
2018-09-20,1.5977000000000001
2018-09-21,-7.4339
2018-09-24,0.6178
2018-09-25,7.2141
2018-09-26,-0.6442
2018-09-27,0.5043
2018-09-28,0.6452
2018-10-01,-2.7778
2018-10-02,2.1245
2018-10-03,3.2999
2018-10-04,-2.7083
2018-10-05,-0.8565
2018-10-08,0.8639
2018-10-09,5.1392
2018-10-10,-0.4073
2018-10-11,-4.908
2018-10-12,3.2258
2018-10-15,1.9444
2018-10-16,4.7003
2018-10-17,-4.6845
2018-10-18,2.6621
2018-10-19,-1.5957
2018-10-22,1.8919000000000001
2018-10-23,-2.7851
2018-10-24,-4.9795
2018-10-25,2.7279
2018-10-26,-2.1663
2018-10-29,0.8571
2018-10-30,0.1416
2018-10-31,6.5771
2018-11-01,-1.3935
2018-11-02,-3.2974
2018-11-05,1.7397
2018-11-06,-2.7359999999999998
2018-11-07,1.7581
2018-11-08,-0.8293
2018-11-09,-4.5296
2018-11-12,1.3869
2018-11-13,-2.8078
2018-11-14,-0.0741
2018-11-15,3.3358
2018-11-16,3.9455
2018-11-19,0.0
2018-11-20,-3.1056
2018-11-21,3.7749
2018-11-23,0.2059
2018-11-26,-2.3288
2018-11-27,-0.4208
2018-11-28,0.7042
2018-11-29,1.4685000000000001
2018-11-30,-0.6203
2018-12-03,-0.5548
2018-12-04,-4.463
2018-12-06,0.292
2018-12-07,1.7467000000000001
2018-12-10,0.1431
2018-12-11,-1.7856999999999998
2018-12-12,0.6545
2018-12-13,-1.3728
2018-12-14,-2.8571
2018-12-17,-3.5445
2018-12-18,0.86
2018-12-19,-0.0775
2018-12-20,2.1722
2018-12-21,3.4169
2018-12-24,-4.185
2018-12-26,0.2299
2018-12-27,4.893
2018-12-28,-1.7492999999999999
2018-12-31,0.1484
2019-01-02,9.7778
2019-01-03,-8.2996
2019-01-04,1.8396
2019-01-07,4.1185
2019-01-08,0.6246
2019-01-09,-4.0
2019-01-10,-0.1437
2019-01-11,4.2446
2019-01-14,0.069
2019-01-15,0.0
2019-01-16,2.2759
2019-01-17,-1.9555
2019-01-18,-2.3384
2019-01-22,-2.8169
2019-01-23,-0.5072
2019-01-24,-1.6752
2019-01-25,0.6667
2019-01-28,0.2943
2019-01-29,-2.3478
2019-01-30,0.9016
2019-01-31,1.8615
2019-02-01,5.2632
2019-02-04,-2.0833
2019-02-05,-1.8439999999999999
2019-02-06,0.6503
2019-02-07,-4.2355
2019-02-08,-4.3478
2019-02-11,0.0784
2019-02-12,1.0963
2019-02-13,0.9295
2019-02-14,0.5372
2019-02-15,1.2977
2019-02-19,4.5968
2019-02-20,-5.9078
2019-02-21,4.5942
2019-02-22,-0.4392
2019-02-25,-2.7941000000000003
2019-02-26,0.8321
2019-02-27,2.0255
2019-02-28,-4.6324
2019-03-01,-0.6939
2019-03-04,-6.4441
2019-03-05,6.473
2019-03-06,-0.9353
2019-03-07,-1.3375
2019-03-08,-1.4354
2019-03-11,-0.0809
2019-03-12,0.4049
2019-03-13,2.4194
2019-03-14,-2.2047
2019-03-15,9.5008
2019-03-18,-4.5588
2019-03-19,-0.5393
2019-03-20,1.4717
2019-03-21,-0.7634
2019-03-22,0.0769
2019-03-25,-1.7679
2019-03-26,3.5211
2019-03-27,0.5291
2019-03-28,1.203
2019-03-29,1.0401
2019-04-01,0.8088
2019-04-02,2.3341
2019-04-03,-1.5681
2019-04-04,4.3447
2019-04-05,3.8167999999999997
2019-04-08,-2.0053
2019-04-09,0.6139
2019-04-10,0.0
2019-04-11,-1.6271
2019-04-12,0.8959
2019-04-15,1.0929
2019-04-16,-1.4865
2019-04-17,-0.8916
2019-04-18,-0.2768
2019-04-22,1.3185
2019-04-23,0.8219
2019-04-24,-1.6984
2019-04-25,-2.6952
2019-04-26,1.3494
2019-04-29,-2.4527
2019-04-30,-1.6522999999999999
2019-05-01,-2.2644
2019-05-02,-0.8221
2019-05-03,-0.1507
2019-05-06,-4.3019
2019-05-07,-2.9968
2019-05-08,2.1138
2019-05-09,-1.9904
2019-05-10,2.5183
2019-05-13,-0.1585
2019-05-14,2.7778
2019-05-15,-1.5444
2019-05-16,0.7843
2019-05-17,-3.5019
2019-05-20,0.4032
2019-05-21,-0.6426
2019-05-22,-0.9701
2019-05-23,-2.449
2019-05-24,2.7615
2019-05-28,-1.7915
2019-05-29,-3.8971999999999998
2019-05-30,1.4668
2019-05-31,-1.6156000000000001
2019-06-03,-1.1236
2019-06-04,1.3986
2019-06-05,-2.069
2019-06-06,-0.5282
2019-06-07,-3.0973
2019-06-10,5.6621
2019-06-11,2.1608
2019-06-12,-3.2149
2019-06-13,-3.4091
2019-06-14,-0.362
2019-06-17,2.089
2019-06-18,-1.2456
2019-06-19,-2.7027
2019-06-20,1.9444
2019-06-21,11.8074
2019-06-24,-3.0057
2019-06-25,0.0838
2019-06-26,1.2551999999999999
2019-06-27,3.2231
2019-06-28,4.0032
2019-07-01,0.4619
2019-07-02,-5.1341
2019-07-03,-1.7771
2019-07-05,-1.4803
2019-07-08,-2.5876
2019-07-09,0.8569
2019-07-10,-0.1699
2019-07-11,-2.5532
2019-07-12,-0.524
2019-07-15,1.9315
2019-07-16,-0.1723
2019-07-17,-1.9845000000000002
2019-07-18,-0.5282
2019-07-19,-0.0885
2019-07-22,-0.4429
2019-07-23,0.0
2019-07-24,-0.8007
2019-07-25,-2.9596
2019-07-26,2.9575
2019-07-29,-2.693
2019-07-30,1.476
2019-07-31,4.6364
2019-08-01,-4.344
2019-08-02,-1.0899
2019-08-05,-1.8365
2019-08-06,1.029
2019-08-07,2.5926
2019-08-08,0.4513
2019-08-09,-3.504
2019-08-12,-5.2142
2019-08-13,0.7859
2019-08-14,-4.4834
2019-08-15,2.3468999999999998
2019-08-16,2.7916
2019-08-19,2.5218
2019-08-20,-1.2299
2019-08-21,2.9693
2019-08-22,-4.186
2019-08-23,-3.2039
2019-08-26,5.4162
2019-08-27,-0.7612
2019-08-28,1.534
2019-08-29,-1.7941
2019-08-30,1.8269
2019-09-03,-0.5666
2019-09-04,1.4245
2019-09-05,1.6854
2019-09-06,2.3941
2019-09-09,0.4496
2019-09-10,-1.0743
2019-09-11,0.905
2019-09-12,2.2422
2019-09-13,-1.0526
2019-09-16,4.4326
2019-09-17,-4.3294
2019-09-18,-1.1535
2019-09-19,-1.7056
2019-09-20,0.7306
2019-09-23,-0.272
2019-09-24,-1.2727
2019-09-25,-0.6446
2019-09-26,-3.8925
2019-09-27,0.9643
2019-09-30,1.5282
2019-10-01,-4.1392
2019-10-02,-4.8086
2019-10-03,-0.1031
2019-10-04,1.6512
2019-10-07,-2.5381
2019-10-08,-1.1458
2019-10-09,0.5269
2019-10-10,-0.7338
2019-10-11,-1.6895
2019-10-14,-1.826
2019-10-15,5.1422
2019-10-16,1.9771
2019-10-17,-2.8571
2019-10-18,3.7815
2019-10-21,0.1012
2019-10-22,-3.4378
2019-10-23,1.3613
2019-10-24,0.1033
2019-10-25,-0.9288
2019-10-28,1.9792
2019-10-29,1.3279
2019-10-30,-0.9073
2019-10-31,-2.0346
2019-11-01,1.0384
2019-11-04,3.0832
2019-11-05,-0.1994
2019-11-06,-3.0969
2019-11-07,1.5464
2019-11-08,-0.5076
2019-11-11,-2.0408
2019-11-12,0.7292
2019-11-13,-0.9307
2019-11-14,1.0438
2019-11-15,0.0
2019-11-18,-0.9298
2019-11-19,-3.9625
2019-11-20,-0.5429
2019-11-21,1.4192
2019-11-22,-2.5834
2019-11-25,1.326
2019-11-26,2.6172
2019-11-27,5.2072
2019-11-29,-0.8081
2019-12-02,1.0183
2019-12-03,-1.0081
2019-12-04,1.1202
2019-12-05,-4.9345
2019-12-06,1.9068
2019-12-09,1.1435
2019-12-10,2.1583
2019-12-11,0.2012
2019-12-12,-1.004
2019-12-13,-2.1298
2019-12-16,1.7617
2019-12-17,-1.9348
2019-12-18,3.4268
2019-12-19,-0.8032
2019-12-20,1.0121
2019-12-23,-2.505
2019-12-24,2.7749
2019-12-26,3.6
2019-12-27,1.9304999999999999
2019-12-30,-6.4394
2019-12-31,1.6194
2020-01-02,-1.3944
2020-01-03,-2.0202
2020-01-06,0.0
2020-01-07,-2.9897
2020-01-08,-3.2944
2020-01-09,-1.6484
2020-01-10,-2.9050000000000002
2020-01-13,-0.9206
2020-01-14,0.1161
2020-01-15,-0.6961
2020-01-16,6.8925
2020-01-17,-2.2951
2020-01-21,2.2371
2020-01-22,-8.6433
2020-01-23,-8.3832
2020-01-24,1.8300999999999998
2020-01-27,-7.1887
2020-01-28,3.5961
2020-01-29,-5.2069
2020-01-30,-2.3944
2020-01-31,-3.1746
2020-02-03,1.9374
2020-02-04,-2.0468
2020-02-05,-0.4478
2020-02-06,-3.5982
2020-02-07,-1.2442
2020-02-10,-1.8898000000000001
2020-02-11,-7.7047
2020-02-12,-0.3478
2020-02-13,9.5986
2020-02-14,-4.1401
2020-02-18,-1.1628
2020-02-19,1.0084
2020-02-20,1.4975
2020-02-21,-0.8197
2020-02-24,-7.7686
2020-02-25,-7.1685
2020-02-26,3.668
2020-02-27,-10.6145
2020-02-28,11.0417
2020-03-02,-8.2552
2020-03-03,-2.2495
2020-03-04,12.3431
2020-03-05,-1.6760000000000002
2020-03-06,-3.9773
2020-03-09,-22.288
2020-03-10,6.0914
2020-03-11,-0.9569
2020-03-12,-12.3188
2020-03-13,2.7548
2020-03-16,-4.2895
2020-03-17,18.2073
2020-03-18,-23.9336
2020-03-19,18.6916
2020-03-20,3.1496
2020-03-23,-2.799
2020-03-24,9.9476
2020-03-25,-1.4285999999999999
2020-03-26,-2.4154999999999998
2020-03-27,-1.7327
2020-03-30,1.5112999999999999
2020-03-31,5.7072
2020-04-01,-4.9296
2020-04-02,-1.9752999999999998
2020-04-03,2.5189
2020-04-06,-1.2285
2020-04-07,3.2338
2020-04-08,6.2651
2020-04-09,7.2562
2020-04-13,3.5941
2020-04-14,10.2041
2020-04-15,-0.7407
2020-04-16,-5.7836
2020-04-17,17.4257
2020-04-20,16.8634
2020-04-21,20.3463
2020-04-22,3.8369
2020-04-23,-7.8522
2020-04-24,-0.3759
2020-04-27,-4.5283
2020-04-28,13.834
2020-04-29,2.8935
2020-04-30,-4.2745
2020-05-01,-7.0505
2020-05-04,2.1492
2020-05-05,-4.8267
2020-05-06,-5.7217
2020-05-07,7.1724
2020-05-08,13.6422
2020-05-11,-6.342
2020-05-12,-12.9383
2020-05-13,-7.7778
2020-05-14,-2.4096
2020-05-15,0.3086
2020-05-18,-0.1538
2020-05-19,-0.4622
2020-05-20,19.969
2020-05-21,-6.5806000000000004
2020-05-22,-1.9337
2020-05-26,5.493
2020-05-27,9.7463
2020-05-28,-4.9878
2020-05-29,2.9449
2020-06-01,-1.6169
2020-06-02,-2.7813
2020-06-03,5.8518
2020-06-04,1.8428
2020-06-05,9.7708
2020-06-08,2.8571
2020-06-09,-8.7607
2020-06-10,-8.0796
2020-06-11,-9.8089
2020-06-12,5.9322
2020-06-15,6.1333
2020-06-16,-8.919599999999999
2020-06-17,-11.0345
2020-06-18,2.3256
2020-06-19,4.697
2020-06-22,5.644
2020-06-23,-1.9178
2020-06-24,-3.352
2020-06-25,2.6012
2020-06-26,-8.0282
2020-06-29,7.0444
2020-06-30,3.0043
2020-07-01,2.6389
2020-07-02,-2.3004
2020-07-06,-2.0776
2020-07-07,-3.3946
2020-07-08,3.2211
2020-07-09,-4.2553
2020-07-10,1.6296
2020-07-13,1.1662
2020-07-14,-0.7205
2020-07-15,1.5965
2020-07-16,-1.0
2020-07-17,-5.3391
2020-07-20,1.9817
2020-07-21,3.1390000000000002
2020-07-22,1.8841
2020-07-23,-0.2845
2020-07-24,-1.2839
2020-07-27,2.3121
2020-07-28,-2.2599
2020-07-29,2.4566
2020-07-30,-2.2567
2020-07-31,7.5036000000000005
