ticker,CPCC US Equity
2009-10-28,-6.25
2009-10-29,13.3333
2009-10-30,17.647100000000002
2009-11-02,0.0
2009-11-03,-25.0
2009-11-04,-20.0
2009-11-05,25.0
2009-11-06,13.3333
2009-11-09,0.0
2009-11-10,81.1765
2009-11-11,-4.5455
2009-11-12,0.0
2009-11-13,-28.5714
2009-11-16,0.0
2009-11-17,6.6667
2009-11-18,9.375
2009-11-19,-15.7143
2009-11-20,0.0
2009-11-23,-15.2542
2009-11-24,10.0
2009-11-25,-5.9091000000000005
2009-11-27,-20.7729
2009-11-30,4.878
2009-12-01,-4.6512
2009-12-02,-2.439
2009-12-03,-25.0
2009-12-04,78.75
2009-12-07,-10.4895
2009-12-08,-4.6875
2009-12-09,-12.5683
2009-12-10,-8.125
2009-12-11,19.727899999999998
2009-12-14,13.6364
2009-12-15,20.0
2009-12-16,-13.3333
2009-12-17,-15.3846
2009-12-18,13.6364
2009-12-21,-12.0
2009-12-22,0.0
2009-12-23,8.5227
2009-12-24,-16.2304
2009-12-28,10.0
2009-12-29,-15.9091
2009-12-30,16.2162
2009-12-31,-6.9767
2010-01-04,0.0
2010-01-05,-6.875
2010-01-06,-0.6711
2010-01-07,-2.7027
2010-01-08,0.0
2010-01-11,11.1111
2010-01-12,35.0
2010-01-13,-3.7037
2010-01-14,-3.8462
2010-01-15,12.0
2010-01-19,-7.1429
2010-01-20,-3.8462
2010-01-21,-2.0
2010-01-22,14.2857
2010-01-25,-7.5893
2010-01-26,-22.7053
2010-01-27,-10.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,-11.1111
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,3.125
2010-02-05,-9.0909
2010-02-08,-12.5
2010-02-09,-6.1905
2010-02-10,-10.6599
2010-02-11,1.7045
2010-02-12,-10.6145
2010-02-16,11.875
2010-02-17,-9.4972
2010-02-18,3.7037
2010-02-19,-4.7619
2010-02-22,-18.125
2010-02-23,9.9237
2010-02-24,5.5556
2010-02-25,3.9474
2010-03-01,-18.9873
2010-03-02,1.5625
2010-03-03,-13.8462
2010-03-04,2.6786
2010-03-05,80.8696
2010-03-08,-7.6923
2010-03-09,-25.0
2010-03-10,-11.1111
2010-03-11,7.8125
2010-03-12,-13.0435
2010-03-15,-6.6667
2010-03-16,0.0
2010-03-18,-19.6429
2010-03-22,24.4444
2010-03-23,0.0
2010-03-25,-19.6429
2010-03-26,24.4444
2010-03-30,-7.1429
2010-03-31,4.8077
2010-04-05,-11.9266
2010-04-08,-6.25
2010-04-09,10.0
2010-04-12,-9.0909
2010-04-13,6.6667
2010-04-14,0.0
2010-04-15,8.3333
2010-04-16,-12.5
2010-04-19,5.4945
2010-04-20,0.0
2010-04-21,-46.875
2010-04-22,56.8627
2010-04-23,70.0
2010-04-26,-27.2059
2010-04-27,-14.1414
2010-04-28,-37.6471
2010-04-29,20.7547
2010-04-30,25.0
2010-05-04,-2.5
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,29.4872
2010-05-11,-1.9802
2010-05-12,2.0202
2010-05-13,13.8614
2010-05-14,-2.6087
2010-05-17,1.7856999999999998
2010-05-18,26.3158
2010-05-19,-16.6667
2010-05-21,13.3333
2010-05-24,-27.9412
2010-05-25,-2.0408
2010-05-26,-6.25
2010-05-27,33.3333
2010-05-28,5.0
2010-06-01,0.0
2010-06-02,-2.3810000000000002
2010-06-07,-30.8943
2010-06-08,-5.8824
2010-06-09,-10.0
2010-06-10,-11.1111
2010-06-11,0.0
2010-06-14,12.5
2010-06-15,11.1111
2010-06-16,-20.0
2010-06-17,0.0
2010-06-18,21.875
2010-06-21,2.5641
2010-06-24,-22.5
2010-06-25,-27.4194
2010-06-28,20.0
2010-06-29,18.5185
2010-07-01,9.375
2010-07-02,0.0
2010-07-06,14.2857
2010-07-07,6.25
2010-07-12,0.0
2010-07-14,0.0
2010-07-16,0.0
2010-07-23,-2.3529
2010-07-26,-13.253
2010-07-27,0.0
2010-07-28,15.2778
2010-07-30,-3.6145
2010-08-03,-40.0
2010-08-04,62.5
2010-08-09,-38.4615
2010-08-10,56.25
2010-08-16,-57.3333
2010-08-18,118.75
2010-08-19,0.0
2010-08-24,-47.1429
2010-08-25,86.4865
2010-09-01,-7.2464
2010-09-07,-57.8125
2010-09-08,96.2963
2010-09-10,0.0
2010-09-14,-24.5283
2010-09-15,55.0
2010-09-16,41.9355
2010-09-17,-34.0909
2010-09-20,-17.2414
2010-09-21,10.4167
2010-09-22,-13.2075
2010-09-23,-8.6957
2010-09-24,-4.7619
2010-09-27,-20.0
2010-09-28,0.0
2010-09-29,-9.375
2010-09-30,10.3448
2010-10-01,6.25
2010-10-04,-29.4118
2010-10-05,-12.5
2010-10-06,0.0
2010-10-07,14.2857
2010-10-08,-20.8333
2010-10-11,26.3158
2010-10-12,-12.5
2010-10-13,0.0
2010-10-14,-9.5238
2010-10-15,0.0
2010-10-18,-26.3158
2010-10-19,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,-21.4286
2010-10-27,27.2727
2010-10-28,35.7143
2010-10-29,26.3158
2010-11-01,0.0
2010-11-02,-8.3333
2010-11-03,-13.6364
2010-11-04,36.8421
2010-11-05,3.8462
2010-11-08,7.4074
2010-11-09,-6.8966
2010-11-10,11.1111
2010-11-11,-46.6667
2010-11-12,-12.5
2010-11-15,14.2857
2010-11-16,-12.5
2010-11-17,14.2857
2010-11-18,-12.5
2010-11-19,0.0
2010-11-22,-7.1429
2010-11-23,-15.3846
2010-11-24,90.9091
2010-11-26,-9.5238
2010-11-29,-31.5789
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,38.4615
2010-12-03,16.6667
2010-12-06,0.0
2010-12-07,-9.5238
2010-12-08,-31.5789
2010-12-09,-15.3846
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,-9.0909
2010-12-15,10.0
2010-12-16,18.1818
2010-12-17,-15.3846
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,-9.0909
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,10.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,27.2727
2011-01-05,-21.4286
2011-01-06,0.0
2011-01-07,27.2727
2011-01-10,-21.4286
2011-01-11,-9.0909
2011-01-12,0.0
2011-01-13,10.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,18.1818
2011-01-20,-23.0769
2011-01-21,30.0
2011-01-24,-23.0769
2011-01-25,10.0
2011-01-26,-9.0909
2011-01-27,0.0
2011-01-28,10.0
2011-01-31,0.0
2011-02-01,45.4545
2011-02-02,0.0
2011-02-03,-12.5
2011-02-04,-7.1429
2011-02-07,-15.3846
2011-02-08,0.0
2011-02-09,-54.5455
2011-02-10,0.0
2011-02-11,-40.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,66.6667
2011-02-17,0.0
2011-02-18,-40.0
2011-02-22,0.0
2011-02-24,-89.3333
2011-02-25,1150.0
2011-02-28,8.0
2011-03-01,-62.963
2011-03-02,60.0
2011-03-03,0.0
2011-03-07,-18.75
2011-03-08,15.3846
2011-03-10,1.4167
2011-03-14,-7.9704
2011-03-15,-27.0536
2011-03-16,8.8739
2011-03-17,34.9073
2011-03-18,0.0
2011-03-21,-33.25
2011-03-22,12.0474
2011-03-23,78.273
2011-03-25,-20.0
2011-03-28,-31.25
2011-03-29,-18.1818
2011-03-31,0.0
2011-04-01,-66.6667
2011-04-04,200.0
2011-04-05,-61.1111
2011-04-06,0.0
2011-04-07,42.8571
2011-04-12,60.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,50.0
2011-04-19,-16.6667
2011-04-20,10.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-27,-27.2727
2011-04-28,62.5
2011-04-29,0.0
2011-05-02,-3.8462
2011-05-03,-20.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,9.0
2011-05-09,0.0
2011-05-10,-25.6881
2011-05-11,-7.4074
2011-05-12,0.0
2011-05-13,-20.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,-23.5417
2011-05-19,19.891
2011-05-20,-16.5909
2011-05-24,8.9918
2011-05-25,-8.25
2011-05-26,-16.0763
2011-05-27,16.8831
2011-06-01,-44.4444
2011-06-02,100.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,-30.0
2011-06-08,0.0
2011-06-09,-28.5714
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-17,0.0
2011-06-20,20.0
2011-06-22,-16.6667
2011-06-23,0.0
2011-06-27,20.0
2011-06-30,-16.6667
2011-07-05,20.0
2011-07-13,0.0
2011-07-14,-16.25
2011-07-18,0.0
2011-07-21,-11.9403
2011-07-25,13.8418
2011-07-27,0.4963
2011-07-29,94.0741
2011-08-01,-8.3969
2011-08-02,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-10,0.0
2011-08-12,-48.8889
2011-08-16,13.0435
2011-08-19,15.3846
2011-08-22,66.6667
2011-08-23,-20.0
2011-08-26,-35.0
2011-08-29,-14.9038
2011-09-06,-25.4237
2011-09-20,136.3636
2011-09-22,0.0
2011-09-23,-48.7179
2011-09-28,137.5
2011-09-30,-57.8947
2011-10-03,136.875
2011-10-06,5.5409
2011-10-12,-5.25
2011-10-13,-15.5673
2011-10-17,18.75
2011-10-19,0.0
2011-10-21,0.0
2011-11-07,-45.2632
2011-11-09,53.8462
2011-11-11,-5.0
2011-11-14,0.0
2011-11-15,5.2632
2011-11-16,-5.0
2011-11-17,2.6316
2011-11-18,-10.2564
2011-11-21,0.0
2011-11-22,7.1429
2011-11-23,-16.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,11.1111
2011-12-12,-10.0
2011-12-13,9.5238
2011-12-14,-3.9855
2011-12-15,4.1509
2011-12-16,-13.0435
2011-12-19,-29.5833
2011-12-20,0.2959
2011-12-21,41.5929
2011-12-22,-30.0
2011-12-23,-4.1667
2011-12-27,14.2857
2011-12-28,8.6957
2011-12-29,-38.75
2011-12-30,0.0
2012-01-03,30.6122
2012-01-04,45.0
2012-01-05,-0.431
2012-01-09,0.0
2012-01-12,-13.4199
2012-01-13,0.0
2012-01-17,16.0
2012-01-19,-44.8276
2012-01-20,93.75
2012-01-23,0.0
2012-01-24,12.9032
2012-01-25,2.8571
2012-01-27,11.1111
2012-01-30,0.0
2012-01-31,-25.0
2012-02-01,16.6667
2012-02-02,-9.642900000000001
2012-02-03,1.1858
2012-02-06,-17.1875
2012-02-07,-16.9811
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,-9.0909
2012-02-13,-20.0
2012-02-14,-6.25
2012-02-15,-20.0
2012-02-16,-18.2292
2012-02-17,-20.3822
2012-02-21,0.0
2012-02-22,-10.4
2012-02-23,-35.7143
2012-02-24,-2.7778
2012-02-27,-35.7143
2012-02-28,0.0
2012-02-29,6.6667
2012-03-01,6.25
2012-03-02,98.0392
2012-03-05,-20.7921
2012-03-06,20.0
2012-03-07,-22.9167
2012-03-08,-13.5135
2012-03-09,4.6875
2012-03-12,-13.4328
2012-03-13,-8.6207
2012-03-14,11.3208
2012-03-15,44.0678
2012-03-16,-5.8824
2012-03-19,-20.0
2012-03-20,-4.6875
2012-03-21,-8.1967
2012-03-22,-10.7143
2012-03-23,8.0
2012-03-26,3.7037
2012-03-27,5.3571
2012-03-28,-10.1695
2012-03-29,0.0
2012-03-30,-13.2075
2012-04-02,-17.3913
2012-04-03,-2.6316
2012-04-04,-13.5135
2012-04-05,-25.0
2012-04-09,41.6667
2012-04-10,11.7647
2012-04-11,-21.0526
2012-04-12,0.0
2012-04-13,6.6667
2012-04-16,-6.25
2012-04-17,-13.3333
2012-04-18,15.3846
2012-04-19,-3.3333
2012-04-20,-10.3448
2012-04-23,-15.3846
2012-04-24,9.0909
2012-04-25,8.3333
2012-04-26,-15.3846
2012-04-27,0.0
2012-04-30,-13.6364
2012-05-01,10.526299999999999
2012-05-02,0.0
2012-05-03,-9.5238
2012-05-04,84.2105
2012-05-07,-37.1429
2012-05-08,36.3636
2012-05-09,-10.0
2012-05-10,0.0
2012-05-11,-11.1111
2012-05-14,0.0
2012-05-15,-20.8333
2012-05-16,-5.2632
2012-05-17,5.5556
2012-05-18,0.0
2012-05-21,0.0
2012-05-22,-15.7895
2012-05-23,-18.75
2012-05-24,-15.3846
2012-05-25,18.1818
2012-05-29,-15.3846
2012-05-30,-9.0909
2012-05-31,10.0
2012-06-01,-9.0909
2012-06-04,0.0
2012-06-05,10.0
2012-06-06,-9.0909
2012-06-07,10.0
2012-06-08,0.0
2012-06-11,-9.0909
2012-06-12,0.0
2012-06-13,-20.0
2012-06-14,25.0
2012-06-15,-20.0
2012-06-18,25.0
2012-06-19,0.0
2012-06-20,-20.0
2012-06-21,0.0
2012-06-22,37.5
2012-06-25,-9.0909
2012-06-26,0.0
2012-06-27,10.0
2012-06-28,-45.4545
2012-06-29,66.6667
2012-07-02,30.0
2012-07-03,-15.3846
2012-07-05,63.6364
2012-07-06,5.5556
2012-07-09,-26.3158
2012-07-10,35.7143
2012-07-11,-5.2632
2012-07-12,-22.2222
2012-07-13,14.2857
2012-07-16,12.5
2012-07-17,0.0
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,-11.1111
2012-07-24,0.0
2012-07-25,18.75
2012-07-26,-5.2632
2012-07-27,-11.1111
2012-07-30,-12.5
2012-07-31,-28.5714
2012-08-01,10.0
2012-08-02,-9.0909
2012-08-03,-20.0
2012-08-06,25.0
2012-08-07,0.0
2012-08-08,10.0
2012-08-09,-9.0909
2012-08-10,30.0
2012-08-13,-15.3846
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,18.1818
2012-08-17,-15.3846
2012-08-20,0.0
2012-08-21,-9.0909
2012-08-22,0.0
2012-08-23,-20.0
2012-08-24,-37.5
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,-40.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,66.6667
2012-09-07,0.0
2012-09-10,-40.0
2012-09-11,0.0
2012-09-12,66.6667
2012-09-13,-40.0
2012-09-14,0.0
2012-09-26,-73.3333
2012-09-27,660.0
2012-09-28,-5.7895
2012-10-01,-80.4469
2012-10-03,14.2857
2012-10-04,0.0
2012-10-05,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-15,125.0
2012-10-16,-0.4167
2012-10-19,-88.8424
2012-11-06,100.0
2012-11-07,0.0
2012-11-09,0.0
2012-11-12,50.0
2012-11-13,0.0
2012-11-14,400.0
2012-11-15,66.6667
2012-11-16,-88.0
2012-11-19,33.3333
2012-11-21,650.0
2012-11-23,16.6667
2012-11-29,-5.7143
2012-11-30,0.0
2012-12-03,-9.0909
2012-12-04,13.3333
2012-12-05,-11.7647
2012-12-06,0.0
2012-12-10,-46.6667
2012-12-11,0.625
2012-12-17,-6.8323
2012-12-18,-26.6667
2012-12-20,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-10,0.0
2013-01-14,0.0
2013-01-18,0.0
2013-01-22,-27.2727
2013-01-23,150.0
2013-01-25,15.0
2013-01-28,30.4348
2013-02-11,-16.6667
2013-02-12,-72.0
2013-02-13,185.7143
2013-02-14,0.0
2013-02-19,-65.0
2013-02-21,185.7143
2013-03-21,-11.0
2013-03-25,1.1236
2013-04-01,-61.1111
2013-04-02,-0.2679
2013-04-03,0.0
2013-04-08,186.4816
2013-04-09,-65.0
2013-04-15,-0.2679
2013-04-18,21.5756
2013-04-23,-17.7467
2013-04-25,0.0
2013-05-01,0.0
2013-05-13,-21.2175
2013-05-15,0.0
2013-05-31,0.0
2013-06-10,-63.6364
2013-06-24,100.9375
2013-06-25,0.0
2013-06-27,0.0
2013-07-15,-0.4666
2013-07-18,-49.6875
2013-07-30,-0.6211
2013-07-31,0.0
2013-09-13,1150.0
2013-09-16,-20.0
2013-09-23,-75.0
2013-09-25,270.0
2013-09-26,-71.8919
2013-09-30,34.6154
2013-10-04,7.1429
2013-10-11,6.6667
2013-10-15,0.0
2013-11-29,-34.375
2013-12-05,38.0952
2013-12-09,-58.6207
2013-12-11,0.0
2013-12-23,16.6667
2013-12-27,14.2857
2014-01-15,-25.0
2014-01-23,150.0
2014-01-28,-60.0
2014-01-31,16.6667
2014-02-04,42.8571
2014-02-20,-30.0
2014-03-13,0.0
2014-03-21,0.0
2014-03-26,757.1429
2014-03-27,-88.3333
2014-04-16,2.8571
2014-04-23,733.3333
2014-04-25,-88.0
2014-05-01,38.8889
2014-06-04,-40.0
2014-07-29,0.0
2014-08-15,0.0
2014-09-19,0.0
2014-09-23,0.0
2014-09-24,-16.6667
2014-11-03,-20.0
2014-11-06,0.0
2014-11-07,350.0
2014-11-10,-77.7778
2014-11-12,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-08,-50.0
2015-02-27,0.0
2015-04-16,5.0
2015-04-17,55.3571
2015-04-23,142.1456
2015-05-11,-73.4177
2015-05-26,0.0
2015-07-23,-65.4762
2015-08-14,0.0
2015-08-24,0.0
2015-09-18,0.0
2015-10-16,0.0
2015-11-17,0.0
2016-02-23,20.6897
2016-03-01,0.0
2016-03-28,-12.857099999999999
2016-04-12,0.0
2016-04-15,0.0
2016-04-19,0.0
2016-05-02,774.3171
2018-03-19,-99.98
2020-05-13,-50.0
