ticker,ASPN US Equity
2014-10-31,0.9146
2014-11-03,0.2014
2014-11-04,-3.0151
2014-11-05,0.0
2014-11-06,-0.3109
2014-11-07,-7.4844
2014-11-10,-9.4382
2014-11-11,-1.3648
2014-11-12,-2.5157
2014-11-13,-1.0323
2014-11-14,2.6076
2014-11-17,-0.2541
2014-11-18,-1.0191
2014-11-19,-5.148
2014-11-20,-0.1357
2014-11-21,2.4457
2014-11-24,-0.3979
2014-11-25,5.4594
2014-11-26,5.1768
2014-11-28,-2.7611
2014-12-01,-8.2716
2014-12-02,-5.1144
2014-12-03,0.5674
2014-12-04,-1.2694
2014-12-05,1.4285999999999999
2014-12-08,-2.3944
2014-12-09,-0.4329
2014-12-10,-3.4783
2014-12-11,0.0
2014-12-12,-1.2012
2014-12-15,1.0638
2014-12-16,-0.4511
2014-12-17,1.6616
2014-12-18,6.8351
2014-12-19,18.0807
2014-12-22,-4.3581
2014-12-23,-0.6158
2014-12-24,-0.1239
2014-12-26,-2.3573
2014-12-29,1.7789000000000001
2014-12-30,-0.4994
2014-12-31,0.1255
2015-01-02,4.01
2015-01-05,-1.3253
2015-01-06,-6.4713
2015-01-07,-7.8329
2015-01-08,-5.6657
2015-01-09,0.0
2015-01-12,-1.5015
2015-01-13,2.2866
2015-01-14,7.1535
2015-01-15,-1.9471
2015-01-16,3.8298
2015-01-20,3.0055
2015-01-21,-5.4376999999999995
2015-01-22,6.5919
2015-01-23,1.1842
2015-01-26,3.1209
2015-01-27,-4.4136
2015-01-28,1.1873
2015-01-29,-0.3911
2015-01-30,0.2618
2015-02-02,0.5222
2015-02-03,1.8182
2015-02-04,-0.7653
2015-02-05,3.2134
2015-02-06,0.7472
2015-02-09,-1.1125
2015-02-10,-1.125
2015-02-11,0.1264
2015-02-12,1.5152
2015-02-13,-0.995
2015-02-17,4.5226
2015-02-18,-0.9615
2015-02-19,1.4563
2015-02-20,-6.1005
2015-02-23,8.1529
2015-02-24,-8.3628
2015-02-25,1.928
2015-02-26,0.5044
2015-02-27,-0.5019
2015-03-02,2.0177
2015-03-03,-2.3486000000000002
2015-03-04,0.3797
2015-03-05,0.8827
2015-03-06,-4.375
2015-03-09,2.4837
2015-03-10,-2.9337
2015-03-11,-0.9198
2015-03-12,-0.3979
2015-03-13,-3.3289
2015-03-16,-7.1625
2015-03-17,3.1157
2015-03-18,1.1511
2015-03-19,-5.2632
2015-03-20,-0.6006
2015-03-23,7.2508
2015-03-24,0.9859
2015-03-25,0.8368
2015-03-26,0.5533
2015-03-27,0.9629
2015-03-30,-1.3624
2015-03-31,0.5525
2015-04-01,1.6484
2015-04-02,1.0811
2015-04-06,3.3422
2015-04-07,-0.5175
2015-04-08,0.13
2015-04-09,0.3896
2015-04-10,-8.0207
2015-04-13,-0.7032
2015-04-14,0.9915
2015-04-15,3.9271000000000003
2015-04-16,-7.0175
2015-04-17,1.016
2015-04-20,3.3045999999999998
2015-04-21,-2.5035
2015-04-22,-0.1427
2015-04-23,-1.4285999999999999
2015-04-24,-1.7391
2015-04-27,2.5074
2015-04-28,-3.8849
2015-04-29,2.0958
2015-04-30,-4.1056
2015-05-01,2.1407
2015-05-04,-2.3952
2015-05-05,3.3742
2015-05-06,2.0772
2015-05-07,-6.1047
2015-05-08,1.7027999999999999
2015-05-11,0.4566
2015-05-12,3.7879
2015-05-13,2.7737
2015-05-14,-0.7102
2015-05-15,1.5737
2015-05-18,0.7042
2015-05-19,-2.7972
2015-05-20,-2.3022
2015-05-21,1.62
2015-05-22,-1.3043
2015-05-26,-3.5242
2015-05-27,-0.3044
2015-05-28,0.3053
2015-05-29,5.0228
2015-06-01,2.029
2015-06-02,-1.5625
2015-06-03,0.8658
2015-06-04,0.1431
2015-06-05,-1.1429
2015-06-08,-10.1156
2015-06-09,4.3408
2015-06-10,0.1541
2015-06-11,2.0
2015-06-12,-2.2624
2015-06-15,0.1543
2015-06-16,-0.1541
2015-06-17,2.0062
2015-06-18,0.7564
2015-06-19,-3.9039
2015-06-22,0.1563
2015-06-23,-0.468
2015-06-24,-0.9404
2015-06-25,1.4241
2015-06-26,2.9641
2015-06-29,1.3636
2015-06-30,-1.0463
2015-07-01,-1.3595
2015-07-02,0.9188
2015-07-06,0.0
2015-07-07,-1.8209
2015-07-08,-1.0819
2015-07-09,1.5625
2015-07-10,-0.6154
2015-07-13,0.9288
2015-07-14,2.7607
2015-07-15,-0.4478
2015-07-16,0.2999
2015-07-17,-1.0463
2015-07-20,-0.4532
2015-07-21,-0.4552
2015-07-22,-0.7622
2015-07-23,-1.3825
2015-07-24,-0.9346
2015-07-27,0.6289
2015-07-28,1.4062999999999999
2015-07-29,-0.1541
2015-07-30,1.2346
2015-07-31,0.4573
2015-08-03,-1.6692
2015-08-04,0.7716
2015-08-05,-0.1531
2015-08-06,3.2209
2015-08-07,4.0119
2015-08-10,1.5714000000000001
2015-08-11,-3.6568
2015-08-12,-0.438
2015-08-13,-1.7595
2015-08-14,7.4627
2015-08-17,7.0833
2015-08-18,-0.3891
2015-08-19,-0.9115
2015-08-20,-2.3653
2015-08-21,-2.4226
2015-08-24,-1.1034
2015-08-25,0.1395
2015-08-26,-0.1393
2015-08-27,1.8131
2015-08-28,1.0959
2015-08-31,1.2195
2015-09-01,3.7483
2015-09-02,4.129
2015-09-03,2.2305
2015-09-04,-1.8182
2015-09-08,1.6049
2015-09-09,1.4581
2015-09-10,-0.7186
2015-09-11,1.4475
2015-09-14,0.0
2015-09-15,0.7134
2015-09-16,3.4238
2015-09-17,1.9405999999999999
2015-09-18,-4.0314
2015-09-21,-0.1167
2015-09-22,-4.0888
2015-09-23,1.7052
2015-09-24,-0.7186
2015-09-25,-0.8444
2015-09-28,-5.1095
2015-09-29,-4.4872
2015-09-30,0.6711
2015-10-01,-0.4
2015-10-02,0.4016
2015-10-05,7.0667
2015-10-06,1.6189
2015-10-07,0.6127
2015-10-08,1.0962
2015-10-09,0.0
2015-10-12,0.4819
2015-10-13,0.7194
2015-10-14,0.0
2015-10-15,1.5476
2015-10-16,0.9379
2015-10-19,-0.813
2015-10-20,0.1171
2015-10-21,-0.4678
2015-10-22,-1.1751
2015-10-23,0.9512
2015-10-26,-2.0024
2015-10-27,-0.8413
2015-10-28,1.4545
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,-2.3895
2015-11-03,-3.1824
2015-11-04,-2.7813
2015-11-05,0.6502
2015-11-06,-21.3178
2015-11-09,4.1051
2015-11-10,0.3155
2015-11-11,-8.4906
2015-11-12,-5.3265
2015-11-13,1.6334
2015-11-16,-0.1786
2015-11-17,4.2934
2015-11-18,0.5146
2015-11-19,2.0478
2015-11-20,2.3411
2015-11-23,2.6144
2015-11-24,1.1146
2015-11-25,0.4724
2015-11-27,1.0972
2015-11-30,0.7752
2015-12-01,0.4615
2015-12-02,0.6126
2015-12-03,-0.9132
2015-12-04,-1.5361
2015-12-07,-2.3401
2015-12-08,0.3195
2015-12-09,0.4777
2015-12-10,2.2187
2015-12-11,-4.3411
2015-12-14,-8.59
2015-12-15,-2.6596
2015-12-16,-2.7321999999999997
2015-12-17,7.1161
2015-12-18,2.0979
2015-12-21,-8.0479
2015-12-22,4.8417
2015-12-23,2.8419
2015-12-24,1.0363
2015-12-28,-0.8547
2015-12-29,2.069
2015-12-30,2.3649
2015-12-31,0.165
2016-01-04,-0.3295
2016-01-05,2.314
2016-01-06,-1.454
2016-01-07,-4.5902
2016-01-08,-0.3436
2016-01-11,0.0
2016-01-12,3.4483
2016-01-13,-3.6667
2016-01-14,-1.3841
2016-01-15,-2.9825
2016-01-19,-0.9042
2016-01-20,-4.927
2016-01-21,-4.6065000000000005
2016-01-22,4.0241
2016-01-25,-9.0909
2016-01-26,-0.2128
2016-01-27,-4.6908
2016-01-28,-2.9083
2016-01-29,0.4608
2016-02-01,1.1468
2016-02-02,8.1633
2016-02-03,-2.7254
2016-02-04,1.7241
2016-02-05,0.4237
2016-02-08,-4.6414
2016-02-09,-0.6637
2016-02-10,-17.3719
2016-02-11,1.6173
2016-02-12,-5.0398
2016-02-16,7.8212
2016-02-17,2.0725
2016-02-18,-1.7766
2016-02-19,-2.3256
2016-02-22,4.7619
2016-02-23,-4.5455
2016-02-24,-6.0847
2016-02-25,3.662
2016-02-26,5.9783
2016-02-29,-6.4103
2016-03-01,9.3151
2016-03-02,0.2506
2016-03-03,-7.75
2016-03-04,7.5881
2016-03-07,0.7557
2016-03-08,0.0
2016-03-09,0.5
2016-03-10,0.0
2016-03-11,-0.2488
2016-03-14,7.2318999999999996
2016-03-15,-0.2326
2016-03-16,-3.4965
2016-03-17,-2.657
2016-03-18,13.3995
2016-03-21,3.5011
2016-03-22,0.2114
2016-03-23,-6.7511
2016-03-24,0.4525
2016-03-28,-2.2523
2016-03-29,3.2258
2016-03-30,0.0
2016-03-31,0.4464
2016-04-01,-2.2222
2016-04-04,1.1364
2016-04-05,-3.5955
2016-04-06,-1.8648
2016-04-07,-0.7126
2016-04-08,1.1962
2016-04-11,0.2364
2016-04-12,1.1792
2016-04-13,-2.331
2016-04-14,-0.716
2016-04-15,0.7212
2016-04-18,0.2387
2016-04-19,-0.4762
2016-04-20,-1.9139
2016-04-21,9.2683
2016-04-22,0.2232
2016-04-25,0.2227
2016-04-26,0.6667
2016-04-27,3.532
2016-04-28,1.7058
2016-04-29,-0.2096
2016-05-02,0.0
2016-05-03,0.0026
2016-05-04,-9.2461
2016-05-05,5.3241
2016-05-06,-1.0989
2016-05-09,-0.2222
2016-05-10,-6.6815
2016-05-11,-0.9547
2016-05-12,2.8916
2016-05-13,4.4496
2016-05-16,-1.5695000000000001
2016-05-17,2.5057
2016-05-18,-0.2222
2016-05-19,-5.5679
2016-05-20,-1.8868
2016-05-23,0.2404
2016-05-24,-0.2398
2016-05-25,2.1635
2016-05-26,3.2941
2016-05-27,-3.1891
2016-05-31,-5.6471
2016-06-01,6.4838000000000005
2016-06-02,-3.5129
2016-06-03,0.0
2016-06-06,4.1262
2016-06-07,3.4965
2016-06-08,1.1261
2016-06-09,0.4454
2016-06-10,-0.6652
2016-06-13,-6.6964
2016-06-14,0.7177
2016-06-15,-0.4751
2016-06-16,-1.432
2016-06-17,-4.6005
2016-06-20,0.7614
2016-06-21,2.267
2016-06-22,23.1527
2016-06-23,-1.4
2016-06-24,-3.6511
2016-06-27,-5.0526
2016-06-28,9.7561
2016-06-29,-1.6162
2016-06-30,2.0534
2016-07-01,-1.006
2016-07-05,-2.6423
2016-07-06,0.4175
2016-07-07,0.6237
2016-07-08,2.2727
2016-07-11,0.0
2016-07-12,1.8182
2016-07-13,7.9365
2016-07-14,-3.6765
2016-07-15,3.8167999999999997
2016-07-18,-3.3088
2016-07-19,1.3308
2016-07-20,-0.9381
2016-07-21,-1.1364
2016-07-22,-3.4483
2016-07-25,-3.373
2016-07-26,0.2053
2016-07-27,2.6639
2016-07-28,-0.998
2016-07-29,0.4032
2016-08-01,0.2008
2016-08-02,-0.4008
2016-08-03,0.2012
2016-08-04,1.6064
2016-08-05,-6.3241
2016-08-08,-0.8439
2016-08-09,2.5532
2016-08-10,0.2075
2016-08-11,1.6562999999999999
2016-08-12,-1.4257
2016-08-15,1.0331
2016-08-16,0.409
2016-08-17,-0.8147
2016-08-18,0.4107
2016-08-19,-2.6585
2016-08-22,-2.1008
2016-08-23,3.8627000000000002
2016-08-24,2.2727
2016-08-25,0.6061
2016-08-26,0.8032
2016-08-29,0.3984
2016-08-30,-1.1905000000000001
2016-08-31,-1.4056
2016-09-01,0.611
2016-09-02,3.2389
2016-09-06,-0.7843
2016-09-07,1.3834
2016-09-08,-2.3392
2016-09-09,-7.7844
2016-09-12,1.7316
2016-09-13,-3.617
2016-09-14,0.0
2016-09-15,0.4415
2016-09-16,9.011
2016-09-19,0.0
2016-09-20,5.2419
2016-09-21,0.3831
2016-09-22,1.3359
2016-09-23,0.9416
2016-09-26,2.6119
2016-09-27,3.0909
2016-09-28,6.3492
2016-09-29,2.4046
2016-09-30,-3.4818
2016-10-03,-0.8389
2016-10-04,1.5228000000000002
2016-10-05,2.5
2016-10-06,-0.6504
2016-10-07,-0.8183
2016-10-10,0.8251
2016-10-11,2.6187
2016-10-12,-1.5949
2016-10-13,-0.4862
2016-10-14,-0.6515
2016-10-17,1.8033000000000001
2016-10-18,-0.9662
2016-10-19,5.0407
2016-10-20,1.3932
2016-10-21,-1.2214
2016-10-24,0.6182
2016-10-25,-0.1536
2016-10-26,-2.1538
2016-10-27,1.7296
2016-10-28,0.4637
2016-10-31,-5.0769
2016-11-01,-1.4586999999999999
2016-11-02,-0.6579
2016-11-03,-2.4834
2016-11-04,-31.4092
2016-11-07,-8.4158
2016-11-08,6.4865
2016-11-09,0.2538
2016-11-10,-1.7722
2016-11-11,1.5464
2016-11-14,-4.0609
2016-11-15,-2.1164
2016-11-16,6.4865
2016-11-17,-1.7766
2016-11-18,1.8088
2016-11-21,1.5228000000000002
2016-11-22,0.125
2016-11-23,0.6242
2016-11-25,-0.7444
2016-11-28,-0.25
2016-11-29,-6.5163
2016-11-30,3.2172
2016-12-01,2.8571
2016-12-02,3.2828
2016-12-05,0.978
2016-12-06,0.2421
2016-12-07,3.6231999999999998
2016-12-08,0.2331
2016-12-09,-0.6977
2016-12-12,0.4684
2016-12-13,-3.0303
2016-12-14,-4.0865
2016-12-15,1.0025
2016-12-16,4.2184
2016-12-19,-4.7619
2016-12-20,2.0
2016-12-21,8.8113
2016-12-22,-2.917
2016-12-23,-1.1601
2016-12-27,-0.4695
2016-12-28,-5.4245
2016-12-29,0.0
2016-12-30,2.9925
2017-01-03,2.9055999999999997
2017-01-04,2.3529
2017-01-05,-2.069
2017-01-06,-2.3474
2017-01-09,1.2019
2017-01-10,0.2375
2017-01-11,-1.4218
2017-01-12,1.2019
2017-01-13,1.4252
2017-01-17,-0.4684
2017-01-18,4.0
2017-01-19,-1.5836999999999999
2017-01-20,0.2299
2017-01-23,0.0
2017-01-24,4.8165
2017-01-25,1.3129
2017-01-26,-0.0391
2017-01-27,2.4159
2017-01-30,-2.7426
2017-01-31,1.0846
2017-02-01,-4.5064
2017-02-02,1.7978
2017-02-03,-0.883
2017-02-06,-3.3407999999999998
2017-02-07,0.2304
2017-02-08,0.6897
2017-02-09,-0.4566
2017-02-10,0.4587
2017-02-13,0.0
2017-02-14,4.5662
2017-02-15,-0.655
2017-02-16,-1.3187
2017-02-17,-2.2272
2017-02-21,1.139
2017-02-22,-2.027
2017-02-23,-5.5172
2017-02-24,-2.4331
2017-02-27,1.2469000000000001
2017-02-28,1.9704000000000002
2017-03-01,0.9662
2017-03-02,-3.5885
2017-03-03,0.7444
2017-03-06,-0.4926
2017-03-07,0.495
2017-03-08,-0.2463
2017-03-09,-0.4938
2017-03-10,0.9926
2017-03-13,1.9656
2017-03-14,-2.1687
2017-03-15,0.4926
2017-03-16,1.4706000000000001
2017-03-17,-1.4493
2017-03-20,-1.7157
2017-03-21,-2.9956
2017-03-22,0.2603
2017-03-23,3.5897
2017-03-24,-0.495
2017-03-27,2.2388
2017-03-28,0.4866
2017-03-29,1.937
2017-03-30,-1.9002
2017-03-31,0.4843
2017-04-03,3.3735
2017-04-04,-4.4289
2017-04-05,0.2439
2017-04-06,2.9196999999999997
2017-04-07,-0.7092
2017-04-10,-4.5238
2017-04-11,-0.4988
2017-04-12,0.2506
2017-04-13,-0.5
2017-04-17,0.0
2017-04-18,-0.2513
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.5038
2017-04-24,-0.7519
2017-04-25,0.7576
2017-04-26,-0.2506
2017-04-27,2.5126
2017-04-28,-0.4902
2017-05-01,-1.2315
2017-05-02,0.4988
2017-05-03,0.0
2017-05-04,0.9926
2017-05-05,3.4398
2017-05-08,3.8005
2017-05-09,0.6865
2017-05-10,-0.9091
2017-05-11,-0.6881
2017-05-12,-1.8476
2017-05-15,0.0
2017-05-16,-0.4706
2017-05-17,0.4728
2017-05-18,0.4706
2017-05-19,3.0445
2017-05-22,4.3182
2017-05-23,-1.3072
2017-05-24,-0.6623
2017-05-25,-1.3333
2017-05-26,1.8018
2017-05-30,1.5487
2017-05-31,-1.5251000000000001
2017-06-01,-5.0885
2017-06-02,0.2331
2017-06-05,0.6977
2017-06-06,-1.3857
2017-06-07,-0.2342
2017-06-08,2.1127
2017-06-09,4.3678
2017-06-12,-5.9471
2017-06-13,0.4684
2017-06-14,-3.2634
2017-06-15,-2.1687
2017-06-16,-1.2315
2017-06-19,2.4938000000000002
2017-06-20,0.7299
2017-06-21,-0.7246
2017-06-22,3.163
2017-06-23,0.2358
2017-06-26,3.2941
2017-06-27,-0.6834
2017-06-28,1.1468
2017-06-29,-0.4535
2017-06-30,1.3667
2017-07-03,-0.8989
2017-07-05,5.2154
2017-07-06,-5.3879
2017-07-07,1.3667
2017-07-10,0.8989
2017-07-11,-0.6682
2017-07-12,0.0
2017-07-13,2.4664
2017-07-14,-1.3129
2017-07-17,1.7738
2017-07-18,0.0
2017-07-19,-1.3072
2017-07-20,-1.1038000000000001
2017-07-21,3.125
2017-07-24,-4.329
2017-07-25,0.6787
2017-07-26,-0.6742
2017-07-27,1.81
2017-07-28,2.6667
2017-07-31,-0.2165
2017-08-01,-0.2169
2017-08-02,-0.8696
2017-08-03,1.0965
2017-08-04,4.9892
2017-08-07,-0.4132
2017-08-08,-1.4523
2017-08-09,-2.1053
2017-08-10,-1.0753
2017-08-11,3.2609
2017-08-14,-2.5263
2017-08-15,-1.0799
2017-08-16,-4.3668
2017-08-17,-2.5114
2017-08-18,-0.4684
2017-08-21,-0.4706
2017-08-22,-1.182
2017-08-23,0.7177
2017-08-24,0.2375
2017-08-25,-1.4218
2017-08-28,0.9615
2017-08-29,-2.3810000000000002
2017-08-30,-0.9756
2017-08-31,0.7389
2017-09-01,1.956
2017-09-05,-0.9592
2017-09-06,1.4527999999999999
2017-09-07,0.0
2017-09-08,-0.2387
2017-09-11,0.4785
2017-09-12,-0.7143
2017-09-13,0.4796
2017-09-14,0.4773
2017-09-15,-3.5629
2017-09-18,1.4778
2017-09-19,1.4563
2017-09-20,-0.4785
2017-09-21,-1.2019
2017-09-22,-1.2165
2017-09-25,3.202
2017-09-26,-1.9093
2017-09-27,1.9465
2017-09-28,0.2387
2017-09-29,3.5714
2017-10-02,-3.4483
2017-10-03,-1.1905000000000001
2017-10-04,0.7229
2017-10-05,0.0
2017-10-06,3.5885
2017-10-09,2.3095
2017-10-10,0.2257
2017-10-11,-3.6036
2017-10-12,-1.8692
2017-10-13,2.6189999999999998
2017-10-16,-1.3921000000000001
2017-10-17,0.2353
2017-10-18,2.5822000000000003
2017-10-19,-1.6018
2017-10-20,0.2302
2017-10-23,0.9304
2017-10-24,-2.2989
2017-10-25,2.5882
2017-10-26,-0.4587
2017-10-27,-0.6912
2017-10-30,3.2483
2017-10-31,0.6742
2017-11-01,-0.4464
2017-11-02,-0.2242
2017-11-03,7.6404
2017-11-06,2.2965
2017-11-07,-0.8163
2017-11-08,0.0
2017-11-09,0.823
2017-11-10,-0.6122
2017-11-13,-0.8214
2017-11-14,-4.1408
2017-11-15,3.0238
2017-11-16,0.0
2017-11-17,1.8868
2017-11-20,0.0
2017-11-21,-0.823
2017-11-22,-0.6224
2017-11-24,0.2088
2017-11-27,-1.6667
2017-11-28,1.0593
2017-11-29,-0.2096
2017-11-30,0.2101
2017-12-01,1.4675
2017-12-04,-0.2066
2017-12-05,4.5549
2017-12-06,0.396
2017-12-07,-0.1972
2017-12-08,-1.1858
2017-12-11,0.6
2017-12-12,-0.7952
2017-12-13,0.0
2017-12-14,-3.4068
2017-12-15,2.9046
2017-12-18,-0.8065
2017-12-19,-1.4228
2017-12-20,0.4124
2017-12-21,1.232
2017-12-22,-0.8114
2017-12-26,-1.4315
2017-12-27,-0.4149
2017-12-28,2.9167
2017-12-29,-1.2146
2018-01-02,2.0492
2018-01-03,0.2008
2018-01-04,1.4028
2018-01-05,0.5929
2018-01-08,-0.3929
2018-01-09,0.789
2018-01-10,-2.1526
2018-01-11,1.0
2018-01-12,0.0
2018-01-16,-1.9802
2018-01-17,1.6162
2018-01-18,-0.5964
2018-01-19,0.6
2018-01-22,1.7893
2018-01-23,5.4688
2018-01-24,-0.9259
2018-01-25,0.5607
2018-01-26,0.1859
2018-01-29,-1.1132
2018-01-30,-2.2514
2018-01-31,-3.071
2018-02-01,-1.7822
2018-02-02,-3.2258
2018-02-05,-6.25
2018-02-06,2.2222
2018-02-07,8.0435
2018-02-08,-4.829
2018-02-09,-2.537
2018-02-12,-1.0846
2018-02-13,0.4386
2018-02-14,1.31
2018-02-15,-0.8621
2018-02-16,-4.3478
2018-02-20,2.7273
2018-02-21,-1.7699
2018-02-22,-1.8018
2018-02-23,4.1284
2018-02-26,-0.4405
2018-02-27,0.0
2018-02-28,1.7699
2018-03-01,-0.6522
2018-03-02,0.0
2018-03-05,3.9387
2018-03-06,-1.4737
2018-03-07,0.4274
2018-03-08,-1.9149
2018-03-09,-0.4338
2018-03-12,-1.3072
2018-03-13,0.2208
2018-03-14,-1.5419
2018-03-15,0.2237
2018-03-16,0.0
2018-03-19,-4.6875
2018-03-20,-0.4684
2018-03-21,0.9412
2018-03-22,-1.1655
2018-03-23,0.4717
2018-03-26,-0.2347
2018-03-27,-0.2353
2018-03-28,0.2358
2018-03-29,0.4706
2018-04-02,-2.1077
2018-04-03,-0.9569
2018-04-04,0.2415
2018-04-05,-0.241
2018-04-06,0.9662
2018-04-09,-3.5885
2018-04-10,2.7295
2018-04-11,-0.9662
2018-04-12,4.6341
2018-04-13,2.7972
2018-04-16,1.3605
2018-04-17,-2.9083
2018-04-18,0.9217
2018-04-19,1.3699
2018-04-20,2.2523
2018-04-23,-1.9824000000000002
2018-04-24,1.3483
2018-04-25,-1.3304
2018-04-26,-0.8989
2018-04-27,0.907
2018-04-30,1.1236
2018-05-01,-0.2222
2018-05-02,-0.4454
2018-05-03,-0.4474
2018-05-04,2.2472
2018-05-07,1.3187
2018-05-08,2.1692
2018-05-09,0.8493
2018-05-10,5.2632
2018-05-11,-0.6
2018-05-14,0.6036
2018-05-15,-0.2
2018-05-16,0.2004
2018-05-17,-0.8
2018-05-18,0.6048
2018-05-21,0.0
2018-05-22,-0.8016
2018-05-23,-1.8182
2018-05-24,-0.2058
2018-05-25,1.2371
2018-05-29,1.222
2018-05-30,1.006
2018-05-31,0.0
2018-06-01,0.5976
2018-06-04,0.9901
2018-06-05,-0.1961
2018-06-06,-0.7859
2018-06-07,0.198
2018-06-08,-0.1976
2018-06-11,1.5842
2018-06-12,0.0
2018-06-13,0.1949
2018-06-14,-0.3891
2018-06-15,-0.7813
2018-06-18,2.3622
2018-06-19,0.7692
2018-06-20,0.5725
2018-06-21,-1.8975
2018-06-22,0.3868
2018-06-25,-2.6975
2018-06-26,-3.3663
2018-06-27,-0.2049
2018-06-28,0.0
2018-06-29,0.616
2018-07-02,-1.4285999999999999
2018-07-03,0.207
2018-07-05,1.0331
2018-07-06,-0.2045
2018-07-09,3.0738
2018-07-10,-1.1928
2018-07-11,0.4024
2018-07-12,2.2044
2018-07-13,-1.1764999999999999
2018-07-16,3.5714
2018-07-17,-0.5747
2018-07-18,-0.7707
2018-07-19,-0.5825
2018-07-20,-0.7813
2018-07-23,-1.3780000000000001
2018-07-24,-1.7964
2018-07-25,-0.2033
2018-07-26,-1.4257
2018-07-27,7.8512
2018-07-30,-0.9579
2018-07-31,-1.7408000000000001
2018-08-01,1.9685000000000001
2018-08-02,-0.7722
2018-08-03,-6.8093
2018-08-06,0.0
2018-08-07,-1.2526
2018-08-08,1.6913
2018-08-09,0.6237
2018-08-10,4.3388
2018-08-13,-0.198
2018-08-14,-2.7778
2018-08-15,-2.8571
2018-08-16,0.8403
2018-08-17,-0.2083
2018-08-20,0.6263
2018-08-21,-0.2075
2018-08-22,2.079
2018-08-23,-0.8147
2018-08-24,-1.6427
2018-08-27,0.6263
2018-08-28,1.2448
2018-08-29,-1.2295
2018-08-30,1.0373
2018-08-31,-0.616
2018-09-04,-3.719
2018-09-05,1.9313
2018-09-06,2.1053
2018-09-07,-0.2062
2018-09-10,0.0
2018-09-11,-0.4132
2018-09-12,0.2075
2018-09-13,0.207
2018-09-14,-0.2066
2018-09-17,-1.0352
2018-09-18,1.8828
2018-09-19,-0.8214
2018-09-20,-1.4493
2018-09-21,-6.5126
2018-09-24,-1.573
2018-09-25,0.4566
2018-09-26,-2.5
2018-09-27,6.0606
2018-09-28,0.4396
2018-10-01,1.7505
2018-10-02,2.1505
2018-10-03,-2.1053
2018-10-04,-0.8602
2018-10-05,-1.5184
2018-10-08,-5.5066
2018-10-09,-2.331
2018-10-10,-0.2387
2018-10-11,-4.7847
2018-10-12,-0.2513
2018-10-15,-3.7782999999999998
2018-10-16,-0.3927
2018-10-17,-3.548
2018-10-18,-2.4523
2018-10-19,1.9553
2018-10-22,-1.3699
2018-10-23,1.1111
2018-10-24,1.3736
2018-10-25,5.6911000000000005
2018-10-26,-1.0256
2018-10-29,3.886
2018-10-30,-2.4938000000000002
2018-10-31,-8.4399
2018-11-01,6.1453
2018-11-02,3.9474
2018-11-05,-0.2532
2018-11-06,0.5076
2018-11-07,1.0101
