ticker,SND US Equity
2017-03-30,-0.4972
2017-03-31,1.4990999999999999
2017-04-03,-1.9691999999999998
2017-04-04,-0.8788
2017-04-05,0.5066
2017-04-06,0.8192
2017-04-07,-0.625
2017-04-10,1.6352
2017-04-11,-0.6188
2017-04-12,-3.3001
2017-04-13,-8.6929
2017-04-17,-3.385
2017-04-18,-2.9927
2017-04-19,-2.9345
2017-04-20,-0.0775
2017-04-21,-2.1722
2017-04-24,0.4758
2017-04-25,2.8414
2017-04-26,0.9977
2017-04-27,-3.1915
2017-04-28,-4.3956
2017-05-01,-0.6568
2017-05-02,-1.157
2017-05-03,-4.8495
2017-05-04,-3.3392
2017-05-05,-0.5455
2017-05-08,2.1938
2017-05-09,2.415
2017-05-10,6.5502
2017-05-11,-1.1475
2017-05-12,1.0779
2017-05-15,9.434
2017-05-16,-0.075
2017-05-17,-6.0015
2017-05-18,-0.0798
2017-05-19,1.4377
2017-05-22,-9.0551
2017-05-23,-1.5584
2017-05-24,-4.4855
2017-05-25,-6.0773
2017-05-26,-1.9607999999999999
2017-05-30,-6.3
2017-05-31,3.9488
2017-06-01,2.4641
2017-06-02,-6.513
2017-06-05,0.4287
2017-06-06,1.2807
2017-06-07,-13.4879
2017-06-08,4.6285
2017-06-09,3.6088
2017-06-12,4.6067
2017-06-13,-1.9334
2017-06-14,-5.805
2017-06-15,-3.7209
2017-06-16,-4.5894
2017-06-19,-0.6329
2017-06-20,4.4586
2017-06-21,-1.9512
2017-06-22,-2.7363
2017-06-23,-1.023
2017-06-26,2.9716
2017-06-27,3.7641
2017-06-28,2.6602
2017-06-29,5.8893
2017-06-30,-0.8899
2017-07-03,2.5814
2017-07-05,-6.1269
2017-07-06,1.5152
2017-07-07,-14.8106
2017-07-10,-3.0997
2017-07-11,-2.6426
2017-07-12,0.4286
2017-07-13,5.2632
2017-07-14,5.9459
2017-07-17,-0.5102
2017-07-18,-2.3077
2017-07-19,3.2808
2017-07-20,-13.3418
2017-07-21,-4.6921
2017-07-24,-8.7692
2017-07-25,5.059
2017-07-26,1.2841
2017-07-27,1.1094
2017-07-28,-1.5674000000000001
2017-07-31,4.7771
2017-08-01,-2.7356
2017-08-02,-1.875
2017-08-03,-4.9363
2017-08-04,6.3652
2017-08-07,-4.0945
2017-08-08,-3.7767
2017-08-09,3.0717
2017-08-10,-14.0728
2017-08-11,-1.3487
2017-08-14,-0.3906
2017-08-15,-1.3725
2017-08-16,0.5964
2017-08-17,-2.3715
2017-08-18,1.6194
2017-08-21,8.3665
2017-08-22,3.125
2017-08-23,-0.1783
2017-08-24,-0.1786
2017-08-25,-0.8945
2017-08-28,0.722
2017-08-29,2.8674
2017-08-30,4.3554
2017-08-31,-0.3339
2017-09-01,0.335
2017-09-05,0.3339
2017-09-06,2.6622
2017-09-07,-3.5656
2017-09-08,-1.5126
2017-09-11,2.2184
2017-09-12,5.5092
2017-09-13,2.8481
2017-09-14,4.6154
2017-09-15,-4.7059
2017-09-18,-1.5432000000000001
2017-09-19,0.627
2017-09-20,3.4268
2017-09-21,0.9036
2017-09-22,5.9701
2017-09-25,0.5634
2017-09-26,7.2829
2017-09-27,-7.9634
2017-09-28,1.8439999999999999
2017-09-29,-5.571
2017-10-02,1.6223999999999998
2017-10-03,3.9187
2017-10-04,-1.9553
2017-10-05,-0.1425
2017-10-06,-3.8516
2017-10-09,-0.4451
2017-10-10,4.0238
2017-10-11,5.8739
2017-10-12,-2.0298
2017-10-13,-4.1436
2017-10-16,-1.8732
2017-10-17,-0.1468
2017-10-18,-1.9118
2017-10-19,-3.1484
2017-10-20,2.322
2017-10-23,-1.9667
2017-10-24,2.0062
2017-10-25,1.5129000000000001
2017-10-26,-0.5961
2017-10-27,6.8966
2017-10-30,-0.8415
2017-10-31,1.6973
2017-11-01,-0.4172
2017-11-02,-1.5363
2017-11-03,0.0
2017-11-06,2.5532
2017-11-07,4.7026
2017-11-08,-4.7556
2017-11-09,15.1179
2017-11-10,3.4939999999999998
2017-11-13,-1.1641
2017-11-14,-0.8245
2017-11-15,-8.6105
2017-11-16,0.5198
2017-11-17,4.7188
2017-11-20,-0.2469
2017-11-21,-2.3515
2017-11-22,0.1267
2017-11-24,1.6456
2017-11-27,-2.8643
2017-11-28,1.1538
2017-11-29,-0.2535
2017-11-30,1.2706
2017-12-01,3.5132
2017-12-04,3.0303
2017-12-05,-3.2941
2017-12-06,-4.6229
2017-12-07,0.7653
2017-12-08,5.9494
2017-12-11,7.2879
2017-12-12,2.4499
2017-12-13,0.6522
2017-12-14,1.2959
2017-12-15,-2.5586
2017-12-18,2.5164
2017-12-19,-5.8698
2017-12-20,-4.4218
2017-12-21,1.0676
2017-12-22,-0.939
2017-12-26,3.436
2017-12-27,-1.4891
2017-12-28,-0.1163
2017-12-29,0.8149
2018-01-02,3.9261
2018-01-03,1.0
2018-01-04,7.3707
2018-01-05,2.5615
2018-01-08,0.2997
2018-01-09,-5.3785
2018-01-10,1.6842000000000001
2018-01-11,13.6646
2018-01-12,-3.4608
2018-01-16,-7.6415
2018-01-17,2.145
2018-01-18,0.5
2018-01-19,0.4975
2018-01-22,5.4455
2018-01-23,0.939
2018-01-24,-3.5349
2018-01-25,-4.8216
2018-01-26,-0.7092
2018-01-29,-3.3673
2018-01-30,-1.6895
2018-01-31,-1.2889
2018-02-01,3.0468
2018-02-02,-7.3918
2018-02-05,-0.9122
2018-02-06,3.107
2018-02-07,-4.5759
2018-02-08,-5.3801
2018-02-09,-1.8540999999999999
2018-02-12,3.6524
2018-02-13,0.1215
2018-02-14,4.0049
2018-02-15,-4.3174
2018-02-16,1.7073
2018-02-20,-2.1583
2018-02-21,-13.174
2018-02-22,0.8469
2018-02-23,9.0273
2018-02-26,0.0
2018-02-27,0.7702
2018-02-28,-5.4777000000000005
2018-03-01,1.2129
2018-03-02,3.0626
2018-03-05,-0.1292
2018-03-06,0.9056
2018-03-07,-0.2564
2018-03-08,-3.9846
2018-03-09,3.6145
2018-03-12,-1.0336
2018-03-13,-1.436
2018-03-14,-3.4436999999999998
2018-03-15,-15.5007
2018-03-16,-1.2175
2018-03-19,-8.2991
2018-03-20,-2.1505
2018-03-21,9.707
2018-03-22,-2.3372
2018-03-23,-1.8803
2018-03-26,-3.1359
2018-03-27,0.3597
2018-03-28,-1.0753
2018-03-29,5.4348
2018-04-02,-6.0137
2018-04-03,4.0219
2018-04-04,3.3392
2018-04-05,5.102
2018-04-06,-1.9417
2018-04-09,-0.6601
2018-04-10,7.1429
2018-04-11,3.7209
2018-04-12,0.4484
2018-04-13,0.744
2018-04-16,-7.0901
2018-04-17,0.0
2018-04-18,-0.159
2018-04-19,5.7325
2018-04-20,0.3012
2018-04-23,-2.8529
2018-04-24,1.5455999999999999
2018-04-25,6.2405
2018-04-26,4.298
2018-04-27,-0.5495
2018-04-30,1.105
2018-05-01,2.8689
2018-05-02,1.4607999999999999
2018-05-03,-6.0209
2018-05-04,1.8106
2018-05-07,2.8728
2018-05-08,2.9255
2018-05-09,2.7132
2018-05-10,-20.566
2018-05-11,1.2668
2018-05-14,2.5801
2018-05-15,0.6098
2018-05-16,4.3939
2018-05-17,3.6284
2018-05-18,-4.4818
2018-05-21,0.2933
2018-05-22,-1.1696
2018-05-23,-3.2544
2018-05-24,-2.4465
2018-05-25,-4.6238
2018-05-29,-0.4108
2018-05-30,3.9604
2018-05-31,-2.8571
2018-06-01,-2.6144
2018-06-04,-0.3356
2018-06-05,-0.3367
2018-06-06,-0.8446
2018-06-07,0.8518
2018-06-08,-3.0405
2018-06-11,-0.1742
2018-06-12,0.0
2018-06-13,0.8726
2018-06-14,-0.519
2018-06-15,-1.0435
2018-06-18,0.3515
2018-06-19,2.9772
2018-06-20,3.7415000000000003
2018-06-21,-3.6066000000000003
2018-06-22,-0.3401
2018-06-25,-4.4369
2018-06-26,-6.9643
2018-06-27,-2.4952
2018-06-28,-2.7559
2018-06-29,7.4899000000000004
2018-07-02,-1.6949
2018-07-03,5.364
2018-07-05,-2.5455
2018-07-06,1.8657
2018-07-09,3.1136
2018-07-10,0.5329
2018-07-11,-5.6537
2018-07-12,0.7491
2018-07-13,2.6022
2018-07-16,-2.1739
2018-07-17,1.8519
2018-07-18,-0.3636
2018-07-19,-1.6423
2018-07-20,-4.0816
2018-07-23,-1.5474
2018-07-24,2.1611
2018-07-25,5.3846
2018-07-26,4.0146
2018-07-27,0.3509
2018-07-30,-0.8741
2018-07-31,2.2928
2018-08-01,-2.069
2018-08-02,0.3521
2018-08-03,-3.3333
2018-08-06,0.0
2018-08-07,-3.6298
2018-08-08,-0.1883
2018-08-09,9.8113
2018-08-10,-0.1718
2018-08-13,0.0
2018-08-14,-2.926
2018-08-15,-6.7376000000000005
2018-08-16,-0.9506
2018-08-17,3.8388
2018-08-20,-4.4362
2018-08-21,-1.1605
2018-08-22,2.3483
2018-08-23,-0.1912
2018-08-24,3.0651
2018-08-27,-2.4164
2018-08-28,-2.1905
2018-08-29,-1.85
2018-08-30,-2.1825
2018-08-31,1.0142
2018-09-04,0.6024
2018-09-05,1.3972
2018-09-06,-5.1181
2018-09-07,-3.112
2018-09-10,-0.6424
2018-09-11,1.2931
2018-09-12,1.7021
2018-09-13,0.4184
2018-09-14,1.25
2018-09-17,-0.6173
2018-09-18,-0.207
2018-09-19,3.527
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.2004
2018-09-25,-1.2
2018-09-26,-7.8947
2018-09-27,-7.9121
2018-09-28,-1.9093
2018-10-01,6.691
2018-10-02,-0.114
2018-10-03,2.7397
2018-10-04,-2.0
2018-10-05,-2.9478
2018-10-08,1.4019
2018-10-09,2.3041
2018-10-10,-4.5045
2018-10-11,-5.8962
2018-10-12,-3.2580999999999998
2018-10-15,0.7772
2018-10-16,-1.7995
2018-10-17,-19.7644
2018-10-18,0.9788
2018-10-19,-4.6850000000000005
2018-10-22,0.0
2018-10-23,-2.3729
2018-10-24,-6.5972
2018-10-25,-2.974
2018-10-26,5.364
2018-10-29,-3.6364
2018-10-30,3.7736
2018-10-31,0.7273
2018-11-01,5.7762
2018-11-02,9.8976
2018-11-05,-9.3168
2018-11-06,-2.7397
2018-11-07,1.0563
2018-11-08,13.9373
2018-11-09,-0.6116
2018-11-12,-5.5385
2018-11-13,2.2801
2018-11-14,10.828
2018-11-15,3.1609
2018-11-16,-6.4067
2018-11-19,4.4643
2018-11-20,-1.9943
2018-11-21,0.5814
2018-11-23,-6.3584
2018-11-26,3.3951000000000002
2018-11-27,0.0
2018-11-28,1.194
2018-11-29,-4.4248
2018-11-30,0.6173
2018-12-03,0.3067
2018-12-04,-6.7278
2018-12-06,-1.6393
2018-12-07,-3.3333
2018-12-10,-1.7241
2018-12-11,0.0
2018-12-12,2.1053
2018-12-13,-4.811
2018-12-14,0.361
2018-12-17,-6.8345
2018-12-18,-6.5637
2018-12-19,1.6529
2018-12-20,-8.9431
2018-12-21,-8.482099999999999
2018-12-24,-2.9268
2018-12-26,8.5427
2018-12-27,-4.6296
2018-12-28,0.0
2018-12-31,7.767
2019-01-02,6.3063
2019-01-03,-4.2373
2019-01-04,7.0796
2019-01-07,0.8264
2019-01-08,-1.6393
2019-01-09,5.0
2019-01-10,5.9524
2019-01-11,1.4981
2019-01-14,0.0
2019-01-15,-5.1661
2019-01-16,-1.1673
2019-01-17,-2.7559
2019-01-18,-2.4291
2019-01-22,-4.5643
2019-01-23,3.0435
2019-01-24,5.4852
2019-01-25,0.0
2019-01-28,-1.6
2019-01-29,2.8455
2019-01-30,-1.9763
2019-01-31,2.4194
2019-02-01,11.0236
2019-02-04,3.9007
2019-02-05,-1.3652
2019-02-06,1.0381
2019-02-07,-7.1918
2019-02-08,-2.214
2019-02-11,4.5283
2019-02-12,1.083
2019-02-13,1.7856999999999998
2019-02-14,0.3509
2019-02-15,3.1469
2019-02-19,2.7119
2019-02-20,6.2706
2019-02-21,-6.8323
2019-02-22,-0.3333
2019-02-25,1.6722000000000001
2019-02-26,-0.6579
2019-02-27,-0.3311
2019-02-28,-0.6645
2019-03-01,-3.01
2019-03-04,0.3448
2019-03-05,0.0
2019-03-06,-2.0619
2019-03-07,-3.5088
2019-03-08,-1.0909
2019-03-11,4.4118
2019-03-12,0.7042
2019-03-13,3.8462
2019-03-14,17.1717
2019-03-15,14.6552
2019-03-18,17.0426
2019-03-19,-8.7794
2019-03-20,3.7559
2019-03-21,0.0
2019-03-22,-2.7149
2019-03-25,-0.2326
2019-03-26,1.6317
2019-03-27,-0.2294
2019-03-28,1.1494
2019-03-29,1.1364
2019-04-01,2.6966
2019-04-02,-3.0635
2019-04-03,-1.3544
2019-04-04,-11.2128
2019-04-05,5.1546
2019-04-08,0.2451
2019-04-09,-0.978
2019-04-10,-0.2469
2019-04-11,1.7327
2019-04-12,-3.6496
2019-04-15,1.7677
2019-04-16,0.4963
2019-04-17,-1.2346
2019-04-18,1.5
2019-04-22,5.9113
2019-04-23,-0.4651
2019-04-24,0.7009
2019-04-25,-6.0325
2019-04-26,0.4938
2019-04-29,1.4742
2019-04-30,-4.8426
2019-05-01,-3.3079
2019-05-02,-4.7368
2019-05-03,6.9061
2019-05-06,0.0
2019-05-07,2.8424
2019-05-08,2.5126
2019-05-09,-8.3333
2019-05-10,4.0107
2019-05-13,-2.5707
2019-05-14,1.847
2019-05-15,2.0725
2019-05-16,1.0152
2019-05-17,-5.0251
2019-05-20,-3.1746
2019-05-21,0.5464
2019-05-22,-6.7935
2019-05-23,-4.3732
2019-05-24,2.439
2019-05-28,-1.7856999999999998
2019-05-29,5.1515
2019-05-30,-4.3228
2019-05-31,0.3012
2019-06-03,0.6006
2019-06-04,-1.791
2019-06-05,-13.3739
2019-06-06,2.1053
2019-06-07,1.7182
2019-06-10,1.3514
2019-06-11,-1.3333
2019-06-12,-5.0676
2019-06-13,2.4911
2019-06-14,-3.4722
2019-06-17,-3.2374
2019-06-18,2.6022
2019-06-19,0.0
2019-06-20,4.7101
2019-06-21,-7.2664
2019-06-24,-7.4627
2019-06-25,-3.2258
2019-06-26,-2.9167
2019-06-27,1.7167
2019-06-28,2.9536
2019-07-01,2.459
2019-07-02,-6.8
2019-07-03,-4.2918
2019-07-05,0.4484
2019-07-08,1.7856999999999998
2019-07-09,2.6316
2019-07-10,6.8376
2019-07-11,0.4
2019-07-12,-2.7888
2019-07-15,-2.0492
2019-07-16,-2.0921
2019-07-17,5.5556
2019-07-18,-1.2146
2019-07-19,0.8197
2019-07-22,0.0
2019-07-23,-1.626
2019-07-24,0.4132
2019-07-25,-3.7037
2019-07-26,-4.2735
2019-07-29,-2.2321
2019-07-30,13.242
2019-07-31,-5.2419
2019-08-01,-3.4043
2019-08-02,-0.8811
2019-08-05,-4.0
2019-08-06,-6.4815
2019-08-07,16.3366
2019-08-08,-0.4255
2019-08-09,-2.9915000000000003
2019-08-12,7.9295
2019-08-13,0.8163
2019-08-14,-3.6437
2019-08-15,1.6806999999999999
2019-08-16,3.719
2019-08-19,1.992
2019-08-20,0.7813
2019-08-21,-3.876
2019-08-22,0.4032
2019-08-23,0.8032
2019-08-26,-0.7968
2019-08-27,-9.2369
2019-08-28,0.4425
2019-08-29,4.4053
2019-08-30,0.0
2019-09-03,-10.1266
2019-09-04,-0.4695
2019-09-05,12.2642
2019-09-06,-1.2605
2019-09-09,5.1064
2019-09-10,7.6923
2019-09-11,-0.3759
2019-09-12,3.0189
2019-09-13,-2.9304
2019-09-16,10.9434
2019-09-17,0.6803
2019-09-18,-2.7027
2019-09-19,3.8194
2019-09-20,3.3445
2019-09-23,4.8544
2019-09-24,-6.6358
2019-09-25,2.8099
2019-09-26,-3.8585000000000003
2019-09-27,-5.3512
2019-09-30,0.0
2019-10-01,-6.0071
2019-10-02,-1.8797000000000001
2019-10-03,-1.5326
2019-10-04,-1.1673
2019-10-07,-0.7874
2019-10-08,0.3968
2019-10-09,0.3953
2019-10-10,-1.5748
2019-10-11,4.8
2019-10-14,-7.2519
2019-10-15,-0.4115
2019-10-16,1.6529
2019-10-17,2.439
2019-10-18,-2.7778
2019-10-21,4.4898
2019-10-22,3.5156
2019-10-23,-1.1320999999999999
2019-10-24,-1.9083999999999999
2019-10-25,3.8911
2019-10-28,-0.7491
2019-10-29,-4.5283
2019-10-30,-5.5336
2019-10-31,-2.5105
2019-11-01,4.721
2019-11-04,3.6885
2019-11-05,-1.9763
2019-11-06,5.6452
2019-11-07,0.3817
2019-11-08,4.943
2019-11-11,-6.8841
2019-11-12,-2.9183
2019-11-13,-2.2044
2019-11-14,-2.8689
2019-11-15,-0.4219
2019-11-18,-5.5085
2019-11-19,-1.3453
2019-11-20,1.3636
2019-11-21,0.0
2019-11-22,3.1390000000000002
2019-11-25,6.087
2019-11-26,-0.8197
2019-11-27,-2.4793
2019-11-29,-1.6949
2019-12-02,2.5862
2019-12-03,-4.2017
2019-12-04,0.8772
2019-12-05,1.3043
2019-12-06,4.2918
2019-12-09,1.2346
2019-12-10,0.4065
2019-12-11,0.4049
2019-12-12,4.8387
2019-12-13,0.7692
2019-12-16,-5.7252
2019-12-17,2.0243
2019-12-18,0.0
2019-12-19,-2.3810000000000002
2019-12-20,-2.6423
2019-12-23,2.2965
2019-12-24,-0.8163
2019-12-26,-1.2346
2019-12-27,2.7083
2019-12-30,1.4199
2019-12-31,0.8
2020-01-02,-2.3810000000000002
2020-01-03,1.2195
2020-01-06,0.4016
2020-01-07,-2.8
2020-01-08,-3.7037
2020-01-09,-3.8462
2020-01-10,0.0
2020-01-13,-0.4444
2020-01-14,0.8929
2020-01-15,-0.885
2020-01-16,0.0
2020-01-17,-0.8929
2020-01-21,-1.3514
2020-01-22,-3.653
2020-01-23,-1.4218
2020-01-24,0.4808
2020-01-27,-1.9139
2020-01-28,0.4878
2020-01-29,0.9709
2020-01-30,0.0
2020-01-31,-2.4038
2020-02-03,-3.4483
2020-02-04,-2.551
2020-02-05,4.712
2020-02-06,-2.5
2020-02-07,-1.5385
2020-02-10,-5.2083
2020-02-11,-4.9451
2020-02-12,8.6705
2020-02-13,-1.5957
2020-02-14,-1.6216
2020-02-18,3.2967
2020-02-19,3.1915
2020-02-20,4.1237
2020-02-21,-0.9901
2020-02-24,-6.0
2020-02-25,-5.3191
2020-02-26,-3.3708
2020-02-27,-8.7209
2020-02-28,3.8217
2020-03-02,-0.6135
2020-03-03,-3.0864
2020-03-04,1.9108
2020-03-05,-11.25
2020-03-06,-1.4085
2020-03-09,-22.8571
2020-03-10,-1.8519
2020-03-11,-4.717
2020-03-12,-7.9109
2020-03-13,10.7408
2020-03-16,-9.068
2020-03-17,-22.176
2020-03-18,-17.6567
2020-03-19,21.143
2020-03-20,30.4497
2020-03-23,-23.0258
2020-03-24,14.3268
2020-03-25,-3.1988
2020-03-26,15.099
2020-03-27,-10.7419
2020-03-30,12.0347
2020-03-31,11.828
2020-04-01,-22.6154
2020-04-02,5.0199
2020-04-03,-13.6181
2020-04-06,9.9164
2020-04-07,-5.296
2020-04-08,3.9474
2020-04-09,-3.7975
2020-04-13,6.1447
2020-04-14,-7.041
2020-04-15,-7.281
2020-04-16,0.4315
2020-04-17,2.4202
2020-04-20,-7.7041
2020-04-21,0.9998
2020-04-22,-0.72
2020-04-23,12.1317
2020-04-24,2.8968
2020-04-27,-1.8856000000000002
2020-04-28,4.5109
2020-04-29,9.0282
2020-04-30,-2.7875
2020-05-01,6.0241
2020-05-04,-1.8523
2020-05-05,1.8872
2020-05-06,-12.8636
2020-05-07,5.5947
2020-05-08,-1.2103
2020-05-11,8.8636
2020-05-12,-3.537
2020-05-13,-7.2024
2020-05-14,0.6414
2020-05-15,-1.4277
2020-05-18,8.625399999999999
2020-05-19,3.5833
2020-05-20,4.6891
2020-05-21,-4.04
2020-05-22,-0.4691
2020-05-26,0.7471
2020-05-27,12.9492
2020-05-28,18.1818
2020-05-29,-9.4017
2020-06-01,-0.9434
2020-06-02,-0.9524
2020-06-03,0.0
2020-06-04,3.8462
2020-06-05,14.8148
2020-06-08,27.4194
2020-06-09,3.1646
2020-06-10,-10.4294
2020-06-11,-21.9178
2020-06-12,0.8772
2020-06-15,1.7391
2020-06-16,17.9487
2020-06-17,-10.1449
2020-06-18,-1.6129
2020-06-19,-1.6393
2020-06-22,-2.5
2020-06-23,0.0
2020-06-24,-3.8462
2020-06-25,-4.8889
2020-06-26,-5.6075
2020-06-29,6.9307
2020-06-30,-2.7778
2020-07-01,0.0
2020-07-02,10.4762
2020-07-06,7.7586
2020-07-07,-4.8
2020-07-08,-2.521
2020-07-09,-3.4483
2020-07-10,3.5714
2020-07-13,-6.0345
2020-07-14,-1.8349
2020-07-15,3.7382999999999997
2020-07-16,0.9009
2020-07-17,0.0
2020-07-20,-3.5714
2020-07-21,2.7778
2020-07-22,0.9009
2020-07-23,1.7856999999999998
2020-07-24,0.8772
2020-07-27,-4.3478
2020-07-28,0.0
2020-07-29,2.7273
2020-07-30,4.4248
2020-07-31,-0.8475
