ticker,CSSE US Equity
2018-01-08,2.1692
2018-01-09,5.2017
2018-01-10,4.9445
2018-01-11,-3.75
2018-01-12,1.1988
2018-01-16,3.6525
2018-01-17,1.9048
2018-01-18,-1.5888
2018-01-19,-1.6143999999999998
2018-01-22,2.2201
2018-01-23,-4.2493
2018-01-24,-0.0986
2018-01-25,-3.0602
2018-01-26,0.3055
2018-01-29,0.3046
2018-01-30,-4.4534
2018-01-31,-0.8475
2018-02-01,-0.5342
2018-02-02,-0.3222
2018-02-05,-3.0172
2018-02-06,4.3333
2018-02-07,-6.6028
2018-02-08,0.6842
2018-02-09,-1.4723
2018-02-12,-3.908
2018-02-13,-1.6745999999999999
2018-02-14,-4.6229
2018-02-15,-4.0816
2018-02-16,0.7979
2018-02-20,-3.1662
2018-02-21,8.9918
2018-02-22,-0.625
2018-02-23,0.5031
2018-02-26,0.0
2018-02-27,-0.1252
2018-02-28,-2.2556
2018-03-01,-0.1282
2018-03-02,7.1887
2018-03-05,-4.5509
2018-03-06,-0.3764
2018-03-07,1.8892
2018-03-08,-1.3597000000000001
2018-03-09,-2.1303
2018-03-12,-3.7132
2018-03-13,4.1223
2018-03-14,-7.2797
2018-03-15,-4.8209
2018-03-16,15.0507
2018-03-19,-3.3962
2018-03-20,0.7813
2018-03-21,0.1292
2018-03-22,-2.4516
2018-03-23,-5.8201
2018-03-26,3.2303
2018-03-27,-0.2721
2018-03-28,-4.2292
2018-03-29,1.4245
2018-04-02,-1.4045
2018-04-03,-0.8547
2018-04-04,-1.5805
2018-04-05,2.1898
2018-04-06,-3.8571
2018-04-09,-1.3373
2018-04-10,2.259
2018-04-11,-1.3255
2018-04-12,3.8806000000000003
2018-04-13,-1.1494
2018-04-16,4.2151
2018-04-17,-3.7657
2018-04-18,-2.029
2018-04-19,1.0355
2018-04-20,-4.246
2018-04-23,4.893
2018-04-24,-0.2915
2018-04-25,5.9942
2018-04-26,1.7931
2018-04-27,-0.4065
2018-04-30,3.6734999999999998
2018-05-01,-0.2625
2018-05-02,-0.7895
2018-05-03,-4.244
2018-05-04,6.5097000000000005
2018-05-07,2.9909
2018-05-08,3.2828
2018-05-09,0.2445
2018-05-10,2.1951
2018-05-11,1.432
2018-05-14,2.1176
2018-05-15,0.4608
2018-05-16,0.5734
2018-05-17,2.9647
2018-05-18,0.2215
2018-05-21,2.2099
2018-05-22,0.3243
2018-05-23,-1.8319
2018-05-24,4.0615
2018-05-25,7.0675
2018-05-29,-0.197
2018-05-30,8.4896
2018-05-31,-5.6415
2018-06-01,0.3857
2018-06-04,-5.6676
2018-06-05,2.9532
2018-06-06,-1.8793
2018-06-07,1.1089
2018-06-08,-3.7885999999999997
2018-06-11,1.7617
2018-06-12,0.3055
2018-06-13,1.3197999999999999
2018-06-14,4.2084
2018-06-15,2.6923
2018-06-18,-4.6815999999999995
2018-06-19,0.6876
2018-06-20,1.9512
2018-06-21,-0.0957
2018-06-22,-1.2452
2018-06-25,-5.0436
2018-06-26,-0.5107
2018-06-27,-2.8747
2018-06-28,1.0571
2018-06-29,0.2092
2018-07-02,-2.9228
2018-07-03,-0.4301
2018-07-05,7.1274
2018-07-06,-1.9153
2018-07-09,-0.1028
2018-07-10,0.0
2018-07-11,-3.4979
2018-07-12,1.8124
2018-07-13,-0.4188
2018-07-16,-1.2618
2018-07-17,-0.9585
2018-07-18,2.6882
2018-07-19,-2.9318999999999997
2018-07-20,0.5394
2018-07-23,3.6481
2018-07-24,-0.6211
2018-07-25,0.625
2018-07-26,-1.1387
2018-07-27,-1.5707
2018-07-30,11.1702
2018-07-31,0.0
2018-08-01,3.8278
2018-08-02,-0.4608
2018-08-03,2.037
2018-08-06,-10.4068
2018-08-07,6.9694
2018-08-08,-7.6998999999999995
2018-08-09,-2.5667999999999997
2018-08-10,0.2195
2018-08-13,-2.9573
2018-08-14,3.4989
2018-08-15,0.5453
2018-08-16,0.5423
2018-08-17,-2.1575
2018-08-20,3.7486
2018-08-21,3.6132
2018-08-22,1.1282
2018-08-23,-0.9128
2018-08-24,0.3071
2018-08-27,2.449
2018-08-28,1.8923999999999999
2018-08-29,0.5865
2018-08-30,0.0
2018-08-31,-0.3887
2018-09-04,0.9756
2018-09-05,0.0
2018-09-06,-0.9662
2018-09-07,0.3902
2018-09-10,-4.0816
2018-09-11,3.7487
2018-09-12,0.5859
2018-09-13,4.5631
2018-09-14,-0.2786
2018-09-17,0.5587
2018-09-18,-3.2407
2018-09-19,2.201
2018-09-20,-6.2734
2018-09-21,-2.3976
2018-09-24,-0.4094
2018-09-25,-1.1305
2018-09-26,2.5987999999999998
2018-09-27,8.8146
2018-09-28,-5.0279
2018-10-01,0.4902
2018-10-02,-1.4634
2018-10-03,1.2871000000000001
2018-10-04,-4.9853
2018-10-05,-1.749
2018-10-08,3.9791
2018-10-09,-6.5458
2018-10-10,-0.8621
2018-10-11,0.4348
2018-10-12,-0.974
2018-10-15,-2.9508
2018-10-16,-0.3378
2018-10-17,1.6949
2018-10-18,0.0
2018-10-19,1.7778
2018-10-22,-2.5109
2018-10-23,-0.6887
2018-10-24,-6.2976
2018-10-25,-0.1203
2018-10-26,0.7229
2018-10-29,3.8278
2018-10-30,7.1429
2018-10-31,-2.043
2018-11-01,8.4523
2018-11-02,-7.8947
2018-11-05,1.8681
2018-11-06,-1.726
2018-11-07,2.6345
2018-11-08,-3.6364
2018-11-09,-1.7758
2018-11-12,0.478
2018-11-13,-0.5769
2018-11-14,3.4951
2018-11-15,4.153
2018-11-16,-0.3148
2018-11-19,-7.3684
2018-11-20,4.5455
2018-11-21,3.3696
2018-11-23,-3.1546
2018-11-26,2.6059
2018-11-27,-2.8571
2018-11-28,-4.4662
2018-11-29,-0.7982
2018-11-30,-5.1724
2018-12-03,3.6364
2018-12-04,-4.4444
2018-12-06,-2.0808
2018-12-07,-0.625
2018-12-10,-0.2516
2018-12-11,0.8827
2018-12-12,8.125
2018-12-13,-0.8092
2018-12-14,4.1958
2018-12-17,3.4676
2018-12-18,2.2702999999999998
2018-12-19,3.3827
2018-12-20,-0.818
2018-12-21,-10.8247
2018-12-24,-2.0809
2018-12-26,-0.8264
2018-12-27,-2.8571
2018-12-28,-1.1029
2018-12-31,-6.8154
2019-01-02,3.7234
2019-01-03,1.9231
2019-01-04,1.5093999999999999
2019-01-07,-0.4957
2019-01-08,0.8717
2019-01-09,-1.2346
2019-01-10,-0.875
2019-01-11,1.7654
2019-01-14,2.2305
2019-01-15,-2.0606
2019-01-16,-1.9802
2019-01-17,3.0303
2019-01-18,-0.7353
2019-01-22,-2.0987999999999998
2019-01-23,-2.0177
2019-01-24,1.9304999999999999
2019-01-25,0.3788
2019-01-28,-2.2641999999999998
2019-01-29,1.1673
2019-01-30,-1.4223
2019-01-31,2.2081
2019-02-01,-1.5152
2019-02-04,2.6923
2019-02-05,-0.7491
2019-02-06,-2.1384
2019-02-07,0.0
2019-02-08,0.3856
2019-02-11,-0.128
2019-02-12,1.2821
2019-02-13,-2.2785
2019-02-14,-1.1658
2019-02-15,0.9174
2019-02-19,-0.1299
2019-02-20,-1.0403
2019-02-21,0.1314
2019-02-22,-1.1811
2019-02-25,0.0
2019-02-26,-1.328
2019-02-27,-0.6729
2019-02-28,4.065
2019-03-01,-3.9063
2019-03-04,-0.271
2019-03-05,0.0
2019-03-06,0.4076
2019-03-07,8.1191
2019-03-08,2.6283
2019-03-11,-0.2439
2019-03-12,-0.3667
2019-03-13,-0.1227
2019-03-14,0.4914
2019-03-15,-2.2005
2019-03-18,0.0
2019-03-19,-3.125
2019-03-20,3.0968
2019-03-21,1.1264
2019-03-22,-1.2376
2019-03-25,0.6266
2019-03-26,-0.6227
2019-03-27,0.3759
2019-03-28,13.1561
2019-03-29,36.3666
2019-04-01,-12.4595
2019-04-02,-2.7725999999999997
2019-04-03,-1.616
2019-04-04,3.285
2019-04-05,0.8419
2019-04-08,-5.8442
2019-04-09,-1.6749
2019-04-10,-1.3026
2019-04-11,2.0305
2019-04-12,-0.0995
2019-04-15,0.6972
2019-04-16,0.1978
2019-04-17,-5.232
2019-04-18,2.5
2019-04-22,-0.7114
2019-04-23,1.2282
2019-04-24,1.1122
2019-04-25,-0.1
2019-04-26,0.8008
2019-04-29,-1.8868
2019-04-30,-0.8097
2019-05-01,-0.5102
2019-05-02,-2.2564
2019-05-03,-1.3641
2019-05-06,0.8511
2019-05-07,-3.903
2019-05-08,2.1954
2019-05-09,0.4834
2019-05-10,-0.0534
2019-05-13,-0.3209
2019-05-14,2.0386
2019-05-15,-3.3649
2019-05-16,-10.555
2019-05-17,1.5815000000000001
2019-05-20,-0.7186
2019-05-21,-0.3619
2019-05-22,4.4794
2019-05-23,-2.3175
2019-05-24,-3.0842
2019-05-28,2.5704000000000002
2019-05-29,-2.1468
2019-05-30,-1.4646
2019-05-31,-0.3713
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,-4.5963
2019-06-06,-1.8229
2019-06-07,1.1936
2019-06-10,-0.3932
2019-06-11,-3.8158
2019-06-12,-1.6416
2019-06-13,0.8345
2019-06-14,1.3793
2019-06-17,-2.1769
2019-06-18,1.669
2019-06-19,3.5568
2019-06-20,-2.2457
2019-06-21,-0.6757
2019-06-24,1.9048
2019-06-25,-0.8678
2019-06-26,0.8754
2019-06-27,-1.8692
2019-06-28,2.0408
2019-07-01,0.8
2019-07-02,1.455
2019-07-03,-0.9126
2019-07-05,-1.3158
2019-07-08,-0.1333
2019-07-09,-2.4032
2019-07-10,1.0944
2019-07-11,-3.1123
2019-07-12,-1.9553
2019-07-15,19.6581
2019-07-16,-1.7856999999999998
2019-07-17,1.8182
2019-07-18,5.1381
2019-07-19,-1.8298
2019-07-22,0.0577
2019-07-23,-7.781
2019-07-24,3.125
2019-07-25,-3.5152
2019-07-26,6.6583
2019-07-29,2.4735
2019-07-30,4.023
2019-07-31,2.5414
2019-08-01,1.2931
2019-08-02,-0.3191
2019-08-05,-0.4803
2019-08-06,-3.378
2019-08-07,3.2186
2019-08-08,-5.1613
2019-08-09,2.0408
2019-08-12,0.3333
2019-08-13,2.8239
2019-08-14,0.9155
2019-08-15,-1.8143
2019-08-16,1.6303999999999998
2019-08-19,-1.6042999999999998
2019-08-20,-1.413
2019-08-21,-0.5513
2019-08-22,-0.2217
2019-08-23,2.3333
2019-08-26,0.9772
2019-08-27,-0.5376
2019-08-28,-0.6486
2019-08-29,0.3264
2019-08-30,-1.0846
2019-09-03,-1.2061
2019-09-04,-0.111
2019-09-05,0.1111
2019-09-06,2.9967
2019-09-09,-0.8621
2019-09-10,0.2174
2019-09-11,6.6161
2019-09-12,-3.3571
2019-09-13,0.2105
2019-09-16,-0.7353
2019-09-17,2.328
2019-09-18,1.1375
2019-09-19,-4.2945
2019-09-20,5.235
2019-09-23,-1.8274
2019-09-24,-0.6205
2019-09-25,-0.1041
2019-09-26,-1.0417
2019-09-27,1.0526
2019-09-30,0.5208
2019-10-01,0.9326
2019-10-02,-2.8747
2019-10-03,-2.0085
2019-10-04,2.0496
2019-10-07,-1.6913
2019-10-08,2.7957
2019-10-09,3.0335
2019-10-10,-5.5838
2019-10-11,-0.4301
2019-10-14,2.3758
2019-10-15,-3.0591
2019-10-16,2.3939
2019-10-17,-2.9756
2019-10-18,-1.4239
2019-10-21,-2.23
2019-10-22,5.2356
2019-10-23,-1.5119
2019-10-24,4.6053
2019-10-25,3.2495
2019-10-28,-1.1168
2019-10-29,-2.4641
2019-10-30,1.4737
2019-10-31,-4.0456
2019-11-01,5.2973
2019-11-04,0.616
2019-11-05,-2.551
2019-11-06,2.0942
2019-11-07,-2.0513
2019-11-08,0.5236
2019-11-11,1.1458
2019-11-13,-0.103
2019-11-14,4.5361
2019-11-15,-11.9329
2019-11-18,-3.2475
2019-11-19,1.0417
2019-11-20,-8.9347
2019-11-21,0.6289
2019-11-22,-4.375
2019-11-25,1.0458
2019-11-26,-1.2937
2019-11-27,-0.3932
2019-11-29,3.1579
2019-12-02,0.8929
2019-12-03,-1.5171000000000001
2019-12-04,-3.7227
2019-12-05,2.0
2019-12-06,-8.1046
2019-12-09,5.2632
2019-12-10,9.4595
2019-12-11,-2.4691
2019-12-12,1.8987
2019-12-13,3.7267
2019-12-16,-1.6766
2019-12-17,-0.7308
2019-12-18,-0.7362
2019-12-19,0.4944
2019-12-20,0.861
2019-12-23,-1.3415
2019-12-24,0.5525
2019-12-26,-2.2705
2019-12-27,0.5031
2019-12-30,-2.6283
2019-12-31,2.8278
2020-01-02,-0.75
2020-01-03,0.3778
2020-01-06,0.7528
2020-01-07,1.9303
2020-01-08,-0.9163
2020-01-09,-0.1233
2020-01-10,-0.6148
2020-01-13,2.1093
2020-01-14,0.8516
2020-01-15,-0.6031
2020-01-16,1.2136
2020-01-17,3.1175
2020-01-21,2.7907
2020-01-22,-1.6968
2020-01-23,0.6904
2020-01-24,-0.2286
2020-01-27,-6.071
2020-01-28,0.0
2020-01-29,-1.7805
2020-01-30,1.0678
2020-01-31,-1.5971
2020-02-03,0.3745
2020-02-04,1.99
2020-02-05,0.0
2020-02-06,0.6098
2020-02-07,1.3333
2020-02-10,-0.7177
2020-02-11,1.9277
2020-02-12,0.3546
2020-02-13,-1.649
2020-02-14,3.8323
2020-02-18,3.6909
2020-02-19,2.8921
2020-02-20,-1.6216
2020-02-21,0.4396
2020-02-24,2.8446
2020-02-25,6.8085
2020-02-26,1.6932
2020-02-27,-5.9745
2020-02-28,-7.7083
2020-03-02,6.8849
2020-03-03,-9.6093
2020-03-04,-0.3505
2020-03-05,1.8639999999999999
2020-03-06,-7.1239
2020-03-09,-0.9913
2020-03-10,2.1277
2020-03-11,-8.9461
2020-03-12,-9.5559
2020-03-13,-3.7202
2020-03-16,-17.0015
2020-03-17,13.0354
2020-03-18,-16.0857
2020-03-19,7.9786
2020-03-20,-7.0909
2020-03-23,-1.9588999999999999
2020-03-24,7.2337
2020-03-25,11.4979
2020-03-26,-1.3356
2020-03-27,-3.2149
2020-03-30,9.2657
2020-03-31,5.1264
2020-04-01,-11.4209
2020-04-02,3.6082
2020-04-03,8.6235
2020-04-06,1.6794
2020-04-07,2.1021
2020-04-08,11.725
2020-04-09,2.3864
2020-04-13,3.4891
2020-04-14,3.4161
2020-04-15,2.3423
2020-04-16,-3.6385
2020-04-17,7.0646
2020-04-20,1.2514
2020-04-21,-4.1573
2020-04-22,1.6413
2020-04-23,0.0
2020-04-24,0.9227
2020-04-27,-0.1143
2020-04-28,-0.5721
2020-04-29,0.9206
2020-04-30,0.455
2020-05-01,0.7957
2020-05-04,-4.955
2020-05-05,-0.7109
2020-05-06,0.0
2020-05-07,5.1313
2020-05-08,-4.0863
2020-05-11,-2.9586
2020-05-12,0.0
2020-05-13,-3.6585
2020-05-14,3.7975
2020-05-15,-11.5854
2020-05-18,3.3103
2020-05-19,-2.9372
2020-05-20,5.9147
2020-05-21,0.6494
2020-05-22,3.0968
2020-05-26,-4.1302
2020-05-27,-4.6997
2020-05-28,2.7397
2020-05-29,-1.3333
2020-06-01,2.4324
2020-06-02,-0.9894
2020-06-03,-1.932
2020-06-04,9.5109
2020-06-05,1.861
2020-06-08,1.9487999999999999
2020-06-09,-6.8100000000000005
2020-06-10,-5.5128
2020-06-11,-7.5969999999999995
2020-06-12,4.6974
2020-06-15,0.3829
2020-06-16,11.5644
2020-06-17,-2.129
2020-06-18,-5.9501
2020-06-19,0.4082
2020-06-22,-1.626
2020-06-23,0.0
2020-06-24,-3.9945
2020-06-25,-2.726
2020-06-26,3.9823
2020-06-29,-2.695
2020-06-30,1.312
2020-07-01,4.1727
2020-07-02,-0.8287
2020-07-06,25.4875
2020-07-07,-6.1032
2020-07-08,0.708
2020-07-09,-3.365
2020-07-10,3.8466
2020-07-13,-0.117
2020-07-14,0.9356
2020-07-15,5.3376
2020-07-16,4.6916
2020-07-17,-1.5359
2020-07-20,-0.6421
2020-07-21,-3.9086
2020-07-22,1.1593
2020-07-23,0.1106
2020-07-24,1.2155
2020-07-27,0.3275
2020-07-28,-0.4353
2020-07-29,1.0929
2020-07-30,2.3784
2020-07-31,2.0063
