ticker,FDTC US Equity
2007-12-06,1.3072
2007-12-10,-3.2258
2007-12-11,3.3333
2007-12-12,0.0
2007-12-13,0.0
2007-12-17,-3.2258
2007-12-18,1.3333
2007-12-19,0.0
2007-12-20,-4.6053
2007-12-21,3.4483
2007-12-26,-0.6667
2007-12-28,0.6711
2007-12-31,-0.6667
2008-01-02,-2.6846
2008-01-03,3.4483
2008-01-04,0.0
2008-01-07,-20.0
2008-01-08,23.3333
2008-01-09,0.0
2008-01-11,8.1081
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,-25.0
2008-01-22,25.0
2008-01-24,0.0
2008-01-25,-6.6667
2008-01-28,-2.8571
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,-0.7353
2008-02-01,6.5184999999999995
2008-02-04,-5.4242
2008-02-05,-0.1471
2008-02-06,-11.6348
2008-02-07,-6.8333
2008-02-08,7.1556
2008-02-11,8.1803
2008-02-12,-5.8642
2008-02-13,-1.6393
2008-02-19,-4.3333
2008-02-27,4.5296
2008-02-29,-4.1667
2008-03-03,-11.4783
2008-03-04,-12.7701
2008-03-05,0.0
2008-03-06,13.7387
2008-03-07,0.0
2008-03-10,-0.9901
2008-03-11,-2.0
2008-03-12,11.2245
2008-03-13,-8.2569
2008-03-14,-2.0
2008-03-17,-6.1224
2008-03-18,1.087
2008-03-19,5.3763
2008-03-25,-9.3878
2008-03-26,-4.2793
2008-03-27,3.2941
2008-03-28,1.3667
2008-03-31,-15.7303
2008-04-01,-0.2667
2008-04-02,6.9519
2008-04-03,2.5
2008-04-04,0.0
2008-04-07,-1.2195
2008-04-08,6.1728
2008-04-09,-2.3256
2008-04-10,-23.8095
2008-04-11,30.9375
2008-04-14,31.2649
2008-04-15,-10.0
2008-04-16,-3.0303
2008-04-18,0.0
2008-04-22,-27.0833
2008-04-23,-1.4285999999999999
2008-04-24,-26.087
2008-04-25,1.9607999999999999
2008-04-28,5.7692
2008-04-29,16.3636
2008-04-30,-18.75
2008-05-01,-17.3077
2008-05-02,-6.9767
2008-05-05,0.0
2008-05-06,-10.0
2008-05-07,0.0
2008-05-08,22.2222
2008-05-09,-4.5455
2008-05-12,11.9048
2008-05-13,-10.6383
2008-05-16,4.7619
2008-05-19,0.0
2008-05-20,-6.8182
2008-05-21,9.7561
2008-05-22,2.2222
2008-05-23,6.5217
2008-05-27,20.4082
2008-05-30,0.0
2008-06-09,0.0
2008-06-10,32.2034
2008-06-13,-2.5641
2008-06-16,0.0
2008-06-17,2.6316
2008-06-19,2.5641
2008-06-23,7.5
2008-06-26,-22.093
2008-06-27,28.3582
2008-06-30,0.0
2008-07-01,-1.1628
2008-07-03,-8.2353
2008-07-07,0.0
2008-07-08,20.5128
2008-07-09,-10.6383
2008-07-10,0.0
2008-07-11,9.5238
2008-07-15,-4.3478
2008-07-16,0.0
2008-07-17,-2.2727
2008-07-21,0.0
2008-07-23,0.0
2008-07-25,-9.3023
2008-07-28,15.3846
2008-07-30,-4.4444
2008-07-31,4.6512
2008-08-01,11.1111
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,-1.0
2008-08-11,1.0101
2008-08-12,0.0
2008-08-14,-4.0
2008-08-15,3.125
2008-08-18,0.0
2008-08-19,1.0101
2008-08-20,-4.0
2008-08-22,0.0
2008-08-25,2.0833
2008-08-27,4.0816
2008-09-02,0.0
2008-09-03,-9.8039
2008-09-04,8.6957
2008-09-05,-4.0
2008-09-08,0.0
2008-09-09,4.1667
2008-09-16,-4.0
2008-09-17,-6.25
2008-09-22,11.1111
2008-09-23,-4.0
2008-09-24,-37.5
2008-09-25,46.6667
2008-09-26,0.0
2008-10-01,2.2727
2008-10-02,8.8889
2008-10-03,0.0
2008-10-06,-8.1633
2008-10-07,8.8889
2008-10-13,-18.3673
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-11-03,-10.0
2008-11-05,-11.1111
2008-11-13,12.5
2008-11-14,-11.1111
2008-11-26,-21.875
2008-11-28,60.0
2008-12-01,0.0
2008-12-05,-1.25
2008-12-09,-3.7975
2008-12-11,5.2632
2008-12-12,0.0
2008-12-15,-2.5
2008-12-16,2.5641
2008-12-17,-2.5
2008-12-18,0.0
2008-12-22,2.5641
2008-12-23,-5.0
2008-12-30,5.2632
2009-01-06,-2.5
2009-01-07,0.0
2009-01-08,-12.8205
2009-01-09,0.0
2009-01-12,5.8824
2009-01-13,8.3333
2009-01-14,-7.6923
2009-01-16,2.7778
2009-01-20,-2.7027
2009-01-22,-1.3889
2009-01-26,-1.4085
2009-02-02,-5.7143
2009-02-03,-3.0303
2009-02-04,0.0
2009-02-05,0.0
2009-02-06,-10.9375
2009-02-09,-12.2807
2009-02-10,14.0
2009-02-11,5.2632
2009-02-12,0.0
2009-02-18,10.0
2009-02-20,-9.0909
2009-02-27,-13.3333
2009-03-02,-7.6923
2009-03-03,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,10.4167
2009-03-11,-16.9811
2009-03-12,4.5455
2009-03-16,4.3478
2009-03-17,-4.1667
2009-03-18,-13.0435
2009-03-19,25.0
2009-03-25,-4.0
2009-03-26,0.0
2009-03-30,-4.1667
2009-04-02,-4.3478
2009-04-13,4.5455
2009-04-17,-4.3478
2009-04-20,0.0
2009-04-30,-4.5455
2009-05-01,0.0
2009-05-06,4.7619
2009-05-07,-4.5455
2009-05-13,-4.7619
2009-05-14,0.0
2009-05-15,5.0
2009-05-18,0.0
2009-05-19,4.7619
2009-05-20,0.0
2009-05-22,2.2727
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,6.6667
2009-05-29,4.1667
2009-06-01,0.0
2009-06-02,8.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,-18.5185
2009-06-08,18.1818
2009-06-10,-19.2308
2009-06-15,33.3333
2009-06-18,-7.1429
2009-06-19,0.0
2009-06-24,0.0
2009-06-26,-7.6923
2009-06-29,4.1667
2009-06-30,0.0
2009-07-01,-4.0
2009-07-02,8.3333
2009-07-09,3.8462
2009-07-10,3.7037
2009-07-13,3.5714
2009-07-14,-3.4483
2009-07-15,3.5714
2009-07-20,-3.4483
2009-07-28,3.5714
2009-07-29,0.0
2009-07-30,0.0
2009-08-03,0.0
2009-08-05,3.4483
2009-08-06,0.0
2009-08-07,3.3333
2009-08-12,3.2258
2009-08-13,-6.25
2009-08-17,-13.3333
2009-08-18,15.3846
2009-08-26,0.0
2009-08-27,-3.3333
2009-08-28,3.4483
2009-08-31,0.0
2009-09-02,0.0
2009-09-03,-33.3333
2009-09-04,50.0
2009-09-08,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-23,-3.3333
2009-09-24,-13.7931
2009-09-25,8.0
2009-09-28,-7.4074
2009-09-29,20.0
2009-09-30,-16.6667
2009-10-01,0.0
2009-10-05,-12.0
2009-10-06,4.5455
2009-10-07,26.087
2009-10-09,0.0
2009-10-21,-3.4483
2009-10-22,7.1429
2009-10-23,13.3333
2009-10-26,47.0588
2009-10-27,-8.0
2009-10-28,-26.087
2009-10-29,-8.8235
2009-10-30,6.4516
2009-11-02,-9.0909
2009-11-03,56.6667
2009-11-05,-10.6383
2009-11-06,0.0
2009-11-10,-26.1905
2009-11-16,0.0
2009-11-17,-19.3548
2009-11-18,0.0
2009-11-19,36.0
2009-11-25,-14.7059
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,-24.1379
2009-12-03,31.8182
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,3.4483
2009-12-17,-36.6667
2009-12-18,5.2632
2009-12-21,-5.0
2009-12-22,0.0
2009-12-24,84.2105
2009-12-28,-42.8571
2009-12-29,75.0
2009-12-31,0.0
2010-01-04,-45.7143
2010-01-05,0.0
2010-01-07,0.0
2010-01-11,0.0
2010-01-12,84.2105
2010-01-15,-2.8571
2010-01-20,0.0
2010-01-28,-11.7647
2010-01-29,-3.3333
2010-02-03,-31.0345
2010-02-05,50.0
2010-02-09,-6.6667
2010-02-17,3.5714
2010-02-22,-13.7931
2010-02-26,0.0
2010-03-12,0.0
2010-03-16,0.0
2010-03-18,-4.0
2010-03-30,4.1667
2010-03-31,0.0
2010-04-05,-4.0
2010-04-07,0.0
2010-04-28,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-06,-8.3333
2010-05-07,-9.0909
2010-05-10,0.0
2010-05-12,20.0
2010-05-13,0.0
2010-06-22,-8.3333
2010-06-28,-45.4545
2010-06-29,66.6667
2010-06-30,-5.0
2010-07-02,5.2632
2010-07-20,-5.0
2010-07-22,5.2632
2010-07-26,0.0
2010-07-29,-25.0
2010-07-30,33.3333
2010-08-04,-35.0
2010-08-05,-23.0769
2010-08-06,0.0
2010-08-09,0.0
2010-08-11,0.0
2010-08-12,-5.0
2010-08-13,110.5263
2010-08-17,-60.0
2010-08-18,-25.0
2010-08-19,-16.6667
2010-08-20,0.0
2010-08-24,0.0
2010-08-27,-20.0
2010-08-31,25.0
2010-09-08,60.0
2010-09-09,12.5
2010-09-10,0.0
2010-09-13,-33.3333
2010-09-14,50.0
2010-09-15,0.0
2010-09-17,-33.3333
2010-09-22,0.0
2010-09-23,66.6667
2010-09-27,-40.0
2010-09-28,33.3333
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-18.75
2010-10-04,-4.6154
2010-10-05,0.0
2010-10-06,29.0323
2010-10-14,0.0
2010-10-18,25.0
2010-10-20,40.0
2010-10-22,7.1429
2010-10-25,0.0
2010-10-26,-13.3333
2010-10-27,15.3846
2010-10-28,-13.3333
2010-10-29,0.0
2010-11-01,15.3846
2010-11-02,0.0
2010-11-05,20.0
2010-11-08,0.0
2010-11-10,0.0
2010-11-11,8.3333
2010-11-15,0.0
2010-11-17,2.5641
2010-11-19,0.0
2010-11-22,0.0
2010-11-29,-10.0
2010-11-30,0.0
2010-12-01,8.3333
2010-12-02,-7.6923
2010-12-03,8.3333
2010-12-06,-7.6923
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-16,0.0
2010-12-20,0.0
2010-12-27,33.3333
2010-12-29,0.0
2010-12-30,-25.0
2010-12-31,33.3333
2011-01-03,-45.8333
2011-01-04,15.3846
2011-01-06,20.0
2011-01-07,-19.4444
2011-01-10,-26.8966
2011-01-11,32.0755
2011-01-12,28.5714
2011-01-13,-43.3333
2011-01-14,-1.9607999999999999
2011-01-18,80.0
2011-01-19,11.1111
2011-01-20,-5.0
2011-01-21,0.0
2011-01-24,-42.1053
2011-01-25,109.0909
2011-01-26,-55.6522
2011-01-27,7.8431
2011-01-28,-9.0909
2011-01-31,-6.875
2011-02-03,7.3826
2011-02-07,10.0
2011-02-09,9.2045
2011-02-10,-8.4287
2011-02-14,0.0
2011-02-15,-18.1818
2011-02-16,11.1111
2011-02-22,-8.0
2011-02-23,61.9565
2011-02-24,-1.3423
2011-02-25,29.2517
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,-42.1053
2011-03-04,1.8182
2011-03-07,1.7856999999999998
2011-03-08,-3.5088
2011-03-09,9.0909
2011-03-10,-8.3333
2011-03-11,72.7273
2011-03-14,-42.1053
2011-03-15,0.0
2011-03-16,0.0
2011-03-18,63.6364
2011-03-22,-32.2222
2011-03-23,0.0
2011-03-24,8.1967
2011-03-25,0.0
2011-03-28,6.0606
2011-03-29,0.0
2011-03-30,-2.8571
2011-03-31,8.8235
2011-04-04,-8.7838
2011-04-05,3.7037
2011-04-06,0.0
2011-04-07,-3.5714
2011-04-08,0.0
2011-04-11,-1.4815
2011-04-12,5.2632
2011-04-14,-20.0
2011-04-15,25.0
2011-04-18,0.0
2011-04-20,-3.5714
2011-04-21,2.2222
2011-04-25,1.4493
2011-04-27,7.1429
2011-04-28,0.0
2011-04-29,-6.6667
2011-05-11,60.7143
2011-05-16,-44.4444
2011-05-17,0.0
2011-05-18,-4.0
2011-05-19,0.0
2011-05-20,16.6667
2011-05-31,0.0
2011-06-13,-28.5714
2011-06-15,-30.0
2011-06-16,42.8571
2011-06-17,0.0
2011-06-21,15.0
2011-06-24,-13.0435
2011-06-27,15.0
2011-06-29,-21.7391
2011-06-30,53.3333
2011-07-13,-20.2899
2011-07-14,18.1818
2011-07-15,0.0
2011-07-21,15.3846
2011-07-28,6.6667
2011-08-01,-37.4219
2011-08-02,59.8002
2011-08-10,0.0
2011-08-25,-25.0
2011-08-31,-8.3333
2011-09-02,9.0909
2011-09-06,0.0
2011-09-09,-25.0
2011-09-13,-11.1111
2011-09-15,0.0
2011-09-20,-12.5
2011-09-27,14.2857
2011-10-26,0.0
2011-10-28,0.0
2011-11-08,0.0
2011-11-18,-12.5
2011-11-21,14.2857
2011-11-29,0.0
2011-12-02,0.0
2011-12-07,-12.5
2011-12-08,71.4286
2011-12-09,-33.3333
2011-12-12,2.5
2011-12-13,-2.439
2011-12-14,0.0
2011-12-15,2.5
2011-12-16,9.7561
2011-12-19,-8.8889
2011-12-22,-2.439
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,12.5
2011-12-29,-8.8889
2011-12-30,9.7561
2012-01-09,0.0
2012-01-10,0.0
2012-01-12,-1.1111
2012-01-17,-10.1124
2012-01-27,0.0
2012-02-08,12.5
2012-02-09,0.0
2012-02-13,-19.4444
2012-02-14,24.1379
2012-02-15,0.0
2012-02-16,-11.1111
2012-02-17,12.5
2012-02-21,-11.1111
2012-02-22,12.5
2012-02-27,-14.7917
2012-02-28,-2.2005
2012-02-29,0.0
2012-03-02,6.6667
2012-03-08,-6.25
2012-03-12,0.0
2012-03-15,6.6667
2012-03-21,-6.25
2012-03-26,0.0
2012-04-09,0.0
2012-04-27,0.0
2012-05-08,0.0
2012-05-14,6.6667
2012-05-30,-6.25
2012-05-31,-13.3333
2012-06-04,15.3846
2012-07-03,6.6667
2012-08-13,-18.75
2012-08-14,0.0
2012-08-15,0.0
2012-08-30,-7.6923
2012-08-31,-16.6667
2012-09-06,-2.0
2012-09-07,0.0
2012-09-12,-17.7296
2012-09-14,21.5504
2012-09-17,-17.7296
2012-09-18,21.5504
2012-09-24,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-09,0.0
2012-10-16,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-11-21,2.0408
2012-11-26,-19.375
2012-11-27,24.031
2012-12-11,-20.0
2012-12-12,25.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-24,0.0
2013-01-28,-10.0
2013-01-29,-31.1111
2013-02-07,-35.4839
2013-02-08,50.0
2013-02-21,0.0
2013-02-22,83.3333
2013-02-28,-36.3636
2013-03-01,42.8571
2013-03-07,10.0
2013-03-08,-9.0909
2013-03-12,-20.0
2013-03-13,-12.5
2013-03-15,14.2857
2013-03-21,0.0
2013-03-22,0.0
2013-03-26,225.0
2013-04-03,-80.7692
2013-04-15,-19.25
2013-04-16,23.839
2013-04-19,-20.0
2013-04-23,25.0
2013-04-26,0.0
2013-05-10,0.0
2013-06-04,100.0
2013-06-10,160.0
2013-06-12,-80.7692
2013-06-13,60.0
2013-06-14,-20.0
2013-06-17,25.0
2013-06-18,225.0
2013-06-20,76.9231
2013-06-26,-8.6957
2013-06-27,0.0
2013-06-28,-9.5238
2013-07-02,-10.526299999999999
2013-07-15,17.647100000000002
2013-07-23,-23.75
2013-07-24,4.918
2013-08-02,-31.25
2013-08-27,-71.8182
2013-08-28,0.0
2013-08-29,-35.0806
2013-08-30,73.913
2013-09-10,0.0
2013-09-25,-14.2857
2013-10-03,0.0
2013-10-10,0.0
2013-10-22,0.0
2013-10-31,0.0
2013-11-07,0.0
2013-11-08,33.3333
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,500.0
2013-11-20,-78.75
2013-11-21,0.0
2013-11-22,-1.9607999999999999
2013-12-04,-30.0
2013-12-06,0.0
2013-12-12,-14.2857
2013-12-13,13.3333
2013-12-23,-11.7647
2013-12-24,16.6667
2014-01-02,-14.2857
2014-01-08,0.0
2014-01-09,0.0
2014-01-27,-16.6667
2014-01-29,20.0
2014-01-30,0.0
2014-02-26,-43.3333
2014-02-27,76.4706
2014-03-28,0.0
2014-04-24,0.0
2014-06-06,16.6667
2014-07-25,-14.2857
2014-08-18,-43.3333
2014-08-28,-41.1765
2014-08-29,70.0
2014-09-09,-41.1765
2014-09-10,0.0
2014-09-12,-10.0
2014-09-15,44.4444
2014-09-19,0.0
2014-09-24,-38.4615
2014-09-25,-25.0
2014-09-26,-16.6667
2014-10-01,0.0
2014-10-03,70.0
2014-10-20,0.0
2014-10-30,-5.8824
2014-11-05,6.25
2014-11-07,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-11-26,0.0
2014-12-09,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-22,0.0
2014-12-31,0.0
2015-01-26,0.0
2015-01-28,0.0
2015-02-04,0.0
2015-02-09,-41.1765
2015-02-10,0.0
2015-02-19,0.0
2015-03-02,0.0
2015-03-16,0.0
2015-03-18,-30.0
2015-03-20,42.8571
2015-04-06,0.0
2015-04-13,0.0
2015-04-16,0.0
2015-04-20,-10.0
2015-04-28,-11.1111
2015-06-04,-28.125
2015-06-22,0.0
2015-06-25,-13.0435
2015-06-26,60.0
2015-07-08,12.5
2015-07-17,0.0
2015-08-03,0.0
2015-08-07,-2.7778
2015-08-20,-42.8571
2015-09-10,-15.0
2015-09-18,0.0
2015-10-28,0.0
2015-11-12,58.8235
2015-12-03,7.4074
2015-12-04,-13.7931
2015-12-31,-36.0
2016-02-26,0.0
2016-04-07,0.0
2016-04-18,0.0
2016-05-12,0.0
2016-06-22,0.0
2016-09-06,0.0
2016-10-27,0.0
2017-02-17,50.0
2017-04-21,-45.8333
2017-04-24,0.0
2017-08-30,-32.3077
2017-10-24,0.0
2017-11-17,0.0
2017-12-14,18.8182
2017-12-20,-15.8378
2018-01-18,263.6364
2018-01-19,-2.5
2018-02-12,-43.5897
2018-03-13,0.0
2018-04-30,0.0
2018-07-09,74.0909
2018-12-07,-39.9478
2018-12-20,30.4348
2018-12-24,0.0
2019-03-15,-23.3333
2019-03-21,0.0
2019-03-28,30.4348
2019-06-17,-3.3333
2019-07-11,37.931
2019-10-03,-25.0
2019-10-16,46.6667
2019-10-28,-36.3636
2019-12-06,0.0
2019-12-12,7.1429
2019-12-19,5.0
2019-12-24,13.9683
2019-12-26,3.0641
2019-12-27,0.0
2020-01-02,18.3784
2020-01-24,-36.0731
2020-03-18,-25.0
2020-03-19,66.6667
2020-04-23,-54.2857
2020-05-08,-18.75
2020-05-20,100.0
2020-06-04,0.0
