ticker,ATLS US Equity
2015-07-15,-5.2747
2015-07-16,-5.5684000000000005
2015-07-17,-2.9484
2015-07-20,-1.0127
2015-07-21,-0.2558
2015-07-22,-10.2564
2015-07-23,-6.8571
2015-07-24,-8.8957
2015-07-27,-3.7037
2015-07-28,7.3427
2015-07-29,11.4007
2015-07-30,-5.5556
2015-07-31,-4.644
2015-08-03,-13.961
2015-08-04,-0.7547
2015-08-05,-18.251
2015-08-06,11.1628
2015-08-07,25.1046
2015-08-10,14.3813
2015-08-11,-2.924
2015-08-12,17.4699
2015-08-13,-6.9231
2015-08-14,1.3774
2015-08-17,-3.5326
2015-08-18,-5.0704
2015-08-19,-9.792300000000001
2015-08-20,-6.9079
2015-08-21,-0.3534
2015-08-24,1.0638
2015-08-25,5.2632
2015-08-26,2.0
2015-08-27,4.5752
2015-08-28,4.0625
2015-08-31,-0.6006
2015-09-01,-3.3233
2015-09-02,1.875
2015-09-03,2.1471999999999998
2015-09-04,-0.6006
2015-09-08,3.9275
2015-09-09,-2.0349
2015-09-10,3.5608
2015-09-11,-8.596
2015-09-14,-7.5235
2015-09-15,0.339
2015-09-16,2.027
2015-09-17,-1.6556
2015-09-18,-1.6835
2015-09-21,-2.7397
2015-09-22,-5.9859
2015-09-23,0.0
2015-09-24,0.7491
2015-09-25,2.2305
2015-09-28,-10.1818
2015-09-29,-7.6923
2015-09-30,-2.193
2015-10-01,0.0
2015-10-02,14.3498
2015-10-05,4.3137
2015-10-06,-1.1278
2015-10-07,0.3802
2015-10-08,-3.4091
2015-10-09,-1.5686
2015-10-12,-4.7809
2015-10-13,0.0
2015-10-14,0.4184
2015-10-15,-2.5
2015-10-16,0.8547
2015-10-19,-3.8136
2015-10-20,3.9648
2015-10-21,-1.6949
2015-10-22,-2.1552
2015-10-23,-7.9295
2015-10-26,-6.2201
2015-10-27,-8.6735
2015-10-28,12.8492
2015-10-29,-2.4752
2015-10-30,5.0761
2015-11-02,6.7633
2015-11-03,1.81
2015-11-04,0.0
2015-11-05,-4.4444
2015-11-06,-3.2558
2015-11-09,-1.9231
2015-11-10,-2.451
2015-11-11,-8.0402
2015-11-12,0.0
2015-11-13,1.6393
2015-11-16,3.7634
2015-11-17,-6.7358
2015-11-18,2.2222
2015-11-19,0.0
2015-11-20,-8.6957
2015-11-23,-16.6667
2015-11-24,3.5714
2015-11-25,-2.7586
2015-11-27,-3.5461
2015-11-30,-5.1471
2015-12-01,-8.5271
2015-12-02,-5.0847
2015-12-03,-8.0357
2015-12-04,-12.3483
2015-12-07,-1.4192
2015-12-08,0.0
2015-12-09,2.2472
2015-12-10,-1.0989
2015-12-11,-13.3333
2015-12-14,-7.6923
2015-12-15,-1.2674
2015-12-16,5.5038
2015-12-17,-13.3333
2015-12-18,1.5385
2015-12-21,0.0
2015-12-22,9.0909
2015-12-23,33.3073
2015-12-24,5.2289
2015-12-28,-11.4356
2015-12-29,-1.607
2015-12-30,-11.3762
2015-12-31,21.7949
2016-01-04,-3.1579
2016-01-05,-7.7514
2016-01-06,-9.2717
2016-01-07,-3.8961
2016-01-08,1.3514
2016-01-11,-8.0
2016-01-12,-8.6957
2016-01-13,-16.5079
2016-01-14,8.365
2016-01-15,5.2632
2016-01-19,3.3333
2016-01-20,0.8367
2016-01-21,6.3681
2016-01-22,8.2707
2016-01-25,0.0
2016-01-26,1.3889
2016-01-27,2.7397
2016-01-28,5.3333
2016-01-29,5.0633
2016-02-01,-8.5542
2016-02-02,0.1482
2016-02-03,1.2991
2016-02-04,3.8961
2016-02-05,0.0
2016-02-08,-6.25
2016-02-09,-8.6667
2016-02-10,-5.1095
2016-02-11,-1.5385
2016-02-12,3.125
2016-02-16,-1.4583
2016-02-17,1.6337000000000002
2016-02-18,1.3616
2016-02-19,-5.3265
2016-02-22,-0.0493
2016-02-23,-4.5741
2016-02-24,-5.7231
2016-02-25,3.4407
2016-02-26,-25.4237
2016-02-29,-9.0625
2016-03-01,2.468
2016-03-02,0.0
2016-03-03,9.7561
2016-03-04,0.0
2016-03-07,37.7778
2016-03-08,-20.9677
2016-03-09,11.5944
2016-03-10,-6.675
2016-03-11,1.8982999999999999
2016-03-14,-3.8221
2016-03-15,-7.6606
2016-03-16,22.344
2016-03-17,14.1593
2016-03-18,4.6996
2016-03-21,-27.441
2016-03-22,-2.0408
2016-03-23,10.4167
2016-03-24,1.8868
2016-03-28,0.0
2016-03-29,-7.4074
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,6.0
2016-04-04,-3.7736
2016-04-05,1.9607999999999999
2016-04-06,3.8462
2016-04-07,-0.9259
2016-04-08,4.264
2016-04-11,0.3922
2016-04-12,7.4107
2016-04-13,-0.2494
2016-04-14,-5.0
2016-04-15,0.0
2016-04-18,2.0724
2016-04-19,0.5479
2016-04-20,-2.5641
2016-04-21,1.7544
2016-04-22,4.3103
2016-04-25,3.3058
2016-04-26,1.6
2016-04-27,11.811
2016-04-28,19.7183
2016-04-29,-1.1764999999999999
2016-05-02,4.7619
2016-05-03,1.1364
2016-05-04,-1.1236
2016-05-05,13.6364
2016-05-06,-17.0
2016-05-09,-7.2289
2016-05-10,0.0
2016-05-11,3.8961
2016-05-12,-4.375
2016-05-13,-4.3791
2016-05-16,0.1367
2016-05-17,-4.4369
2016-05-18,-15.7143
2016-05-19,-15.2542
2016-05-20,4.0
2016-05-23,-13.461500000000001
2016-05-24,-22.2222
2016-05-25,38.5714
2016-05-26,13.4021
2016-05-27,7.2727
2016-05-31,1.6949
2016-06-01,-3.3333
2016-06-02,5.1724
2016-06-03,-5.7377
2016-06-06,-2.6087
2016-06-07,-1.7856999999999998
2016-06-08,5.4545
2016-06-09,3.4483
2016-06-10,-1.6667
2016-06-13,0.9322
2016-06-14,-1.2594
2016-06-15,-3.9116
2016-06-16,5.1327
2016-06-17,-2.5253
2016-06-20,1.8998
2016-06-21,-1.2711999999999999
2016-06-22,1.2876
2016-06-23,-1.6949
2016-06-24,0.8621
2016-06-27,-5.9829
2016-06-28,-5.4545
2016-06-29,-3.8462
2016-06-30,5.0
2016-07-01,0.0
2016-07-05,-5.7143
2016-07-06,1.0101
2016-07-07,-6.0
2016-07-08,6.1702
2016-07-11,-5.8116
2016-07-12,0.0
2016-07-13,-1.0638
2016-07-14,-4.3011
2016-07-15,-10.1124
2016-07-18,-3.7188
2016-07-19,1.5255
2016-07-20,-1.5345
2016-07-21,14.2857
2016-07-22,-10.4545
2016-07-25,-28.934
2016-07-26,-44.6429
2016-07-27,-3.2258
2016-07-28,6.6667
2016-07-29,18.75
2016-08-01,24.2105
2016-08-02,-2.5423999999999998
2016-08-03,-3.9130000000000003
2016-08-04,27.6867
2016-08-05,16.9435
2016-08-08,13.6364
2016-08-09,-6.6667
2016-08-10,-20.0
2016-08-11,3.5714
2016-08-12,12.069
2016-08-15,-4.6154
2016-08-16,-3.1855
2016-08-17,0.4373
2016-08-18,-10.4292
2016-08-19,5.5556
2016-08-22,-1.5789
2016-08-23,4.5232
2016-08-24,-4.3914
2016-08-25,-0.1115
2016-08-26,7.1429
2016-08-29,0.0
2016-08-30,-6.6667
2016-08-31,-5.1786
2016-09-01,2.0716
2016-09-02,7.0111
2016-09-06,17.2414
2016-09-07,11.7647
2016-09-08,11.6283
2016-09-09,6.0852
2016-09-12,15.5556
2016-09-13,-0.9615
2016-09-14,16.5049
2016-09-15,11.8333
2016-09-16,14.0089
2016-09-19,7.8595
2016-09-20,23.6176
2016-09-21,20.5882
2016-09-22,18.6992
2016-09-23,-2.0548
2016-09-26,9.7902
2016-09-27,19.1083
2016-09-28,-42.7807
2016-09-29,25.2336
2016-09-30,11.194
2016-10-03,12.0805
2016-10-04,-1.7964
2016-10-05,4.2683
2016-10-06,-2.3392
2016-10-07,-2.3952
2016-10-10,-2.454
2016-10-11,-10.0629
2016-10-12,11.1888
2016-10-13,-5.8058
2016-10-14,5.496
2016-10-17,-5.0633
2016-10-18,-10.6667
2016-10-19,-1.4925
2016-10-20,3.0303
2016-10-21,1.4706000000000001
2016-10-24,2.1739
2016-10-25,0.7092
2016-10-26,1.4085
2016-10-27,4.8611
2016-10-28,5.298
2016-10-31,0.0
2016-11-01,-4.4025
2016-11-02,-2.6316
2016-11-03,-2.7027
2016-11-04,-10.4167
2016-11-07,0.7752
2016-11-08,6.1538
2016-11-09,12.3188
2016-11-10,0.0
2016-11-11,-2.5605
2016-11-14,-8.6282
2016-11-15,5.7971
2016-11-16,2.0548
2016-11-17,-9.396
2016-11-18,-2.2222
2016-11-21,0.0
2016-11-22,-7.5758
2016-11-23,3.2787
2016-11-25,-10.2381
2016-11-28,-9.8143
2016-11-29,-1.9607999999999999
2016-11-30,-5.85
2016-12-01,-9.7185
2016-12-02,1.7647
2016-12-05,-1.7919
2016-12-06,5.3561
2016-12-07,-3.9106
2016-12-08,0.0
2016-12-09,-2.3256
2016-12-12,-3.0208
2016-12-13,6.7976
2016-12-14,-4.023
2016-12-15,-1.7964
2016-12-16,-3.6585
2016-12-19,-7.4684
2016-12-20,0.5643
2016-12-21,-0.6972
2016-12-22,5.4795
2016-12-23,-4.5455
2016-12-27,-1.3605
2016-12-28,2.2069
2016-12-29,-0.135
2016-12-30,-2.7027
2017-01-03,-0.6944
2017-01-04,-0.0175
2017-01-05,-3.4796
2017-01-06,-2.7536
2017-01-09,4.3219
2017-01-10,0.0
2017-01-11,-0.1429
2017-01-12,0.1431
2017-01-13,-0.1429
2017-01-17,-1.2876
2017-01-18,0.7246
2017-01-19,-0.7374
2017-01-20,-4.3305
2017-01-23,4.5455
2017-01-24,-2.8986
2017-01-25,-2.2388
2017-01-26,-0.7634
2017-01-27,-9.2308
2017-01-30,-4.2373
2017-01-31,-9.7345
2017-02-01,0.9804
2017-02-02,-2.1602
2017-02-03,-6.7477
2017-02-06,-11.253
2017-02-07,-0.4796
2017-02-08,1.2048
2017-02-09,-7.1429
2017-02-10,5.1282
2017-02-13,-1.2195
2017-02-14,1.2346
2017-02-15,10.9756
2017-02-16,9.8901
2017-02-17,2.0
2017-02-21,-2.9412000000000003
2017-02-22,-1.0101
2017-02-23,-0.3316
2017-02-24,-5.8101
2017-02-27,-1.9973
2017-02-28,-2.8144
2017-03-01,-5.2496
2017-03-02,-0.0301
2017-03-03,4.7892
2017-03-06,-4.4553
2017-03-07,3.6552
2017-03-08,-4.4986
2017-03-09,1.9602
2017-03-10,1.5499
2017-03-13,-8.4238
2017-03-14,-21.7949
2017-03-15,-1.6393
2017-03-16,-13.3333
2017-03-17,-25.0481
2017-03-20,-11.7383
2017-03-21,6.3953
2017-03-22,3.8251
2017-03-23,-3.6184
2017-03-24,2.6962
2017-03-27,-4.2871
2017-03-28,6.7708
2017-03-29,3.4797000000000002
2017-03-30,15.6505
2017-03-31,8.6957
2017-04-03,-12.0
2017-04-04,-9.0909
2017-04-05,-2.5
2017-04-06,2.4359
2017-04-07,-0.5319
2017-04-10,-4.8757
2017-04-11,-1.1243
2017-04-12,0.4348
2017-04-13,-4.2291
2017-04-17,-5.4242
2017-04-18,-23.5294
2017-04-19,-3.8942
2017-04-20,4.052
2017-04-21,1.4904
2017-04-24,-16.864
2017-04-25,-6.1538
2017-04-26,-12.9933
2017-04-27,0.4885
2017-04-28,-11.1111
2017-05-01,9.9219
2017-05-02,2.2033
2017-05-03,42.42
2017-05-04,-14.3066
2017-05-05,-9.7436
2017-05-08,20.0126
2017-05-09,93.4771
2017-05-10,12.1262
2017-05-11,-14.646
2017-05-12,-19.0909
2017-05-15,9.5506
2017-05-16,7.6923
2017-05-17,-9.5238
2017-05-18,7.8947
2017-05-19,-2.439
2017-05-22,0.0
2017-05-23,-1.0
2017-05-24,-4.0404
2017-05-25,-13.1579
2017-05-26,9.0909
2017-05-30,0.0
2017-05-31,-0.1042
2017-06-01,-0.6257
2017-06-02,-16.0546
2017-06-05,-2.4583
2017-06-06,2.0002
2017-06-07,-6.8608
2017-06-08,-1.7194
2017-06-09,-3.3746
2017-06-12,5.3477
2017-06-13,-7.1617
2017-06-14,0.6971
2017-06-15,-1.3846
2017-06-16,-14.1966
2017-06-19,-1.0173
2017-06-20,-8.1566
2017-06-21,-5.0
2017-06-22,18.947400000000002
2017-06-23,-2.7434
2017-06-26,-0.364
2017-06-27,-8.6758
2017-06-28,4.8
2017-06-29,-9.7328
2017-06-30,-8.9852
2017-07-03,12.6597
2017-07-05,7.4918
2017-07-06,-0.2561
2017-07-07,-5.9615
2017-07-10,7.362
2017-07-11,0.0
2017-07-12,-16.2857
2017-07-13,-3.3561
2017-07-14,-0.2943
2017-07-17,-0.9445
2017-07-18,-10.6079
2017-07-19,11.2467
2017-07-20,-4.117
2017-07-21,12.375
2017-07-24,22.9143
2017-07-25,17.1946
2017-07-26,-0.3861
2017-07-27,-3.1008
2017-07-28,12.0
2017-07-31,-0.0714
2017-08-01,-9.5783
2017-08-02,2.6877
2017-08-03,-3.8491
2017-08-04,0.0
2017-08-07,-3.9231
2017-08-08,-15.8333
2017-08-09,-8.5149
2017-08-10,-2.5974
2017-08-11,11.0
2017-08-14,-9.9099
2017-08-15,11.1111
2017-08-16,0.0
2017-08-17,-10.0
2017-08-18,11.0111
2017-08-21,-6.9162
2017-08-22,2.1505
2017-08-23,4.9474
2017-08-24,-4.7141
2017-08-25,0.0
2017-08-28,-4.2105
2017-08-29,13.2626
2017-08-30,4.7842
2017-08-31,2.037
2017-09-01,8.892900000000001
2017-09-05,-7.3333
2017-09-06,0.7194
2017-09-07,-1.3393
2017-09-08,-0.905
2017-09-11,5.0228
2017-09-12,4.2609
2017-09-13,-8.2569
2017-09-14,0.0
2017-09-15,-2.7273
2017-09-18,2.8037
2017-09-19,-5.4545
2017-09-20,-3.8462
2017-09-21,10.0
2017-09-22,3.6364
2017-09-25,-9.6667
2017-09-26,6.3313
2017-09-27,-4.1096
2017-09-28,0.0
2017-09-29,2.3810000000000002
2017-10-02,-2.3256
2017-10-03,-3.8095
2017-10-04,-0.9901
2017-10-05,-8.0
2017-10-06,1.9022000000000001
2017-10-09,-7.2
2017-10-10,3.4483
2017-10-11,-1.2778
2017-10-12,1.4069
2017-10-13,-9.323
2017-10-16,0.1224
2017-10-17,3.912
2017-10-18,5.8824
2017-10-19,0.0
2017-10-20,-6.1111
2017-10-23,-2.9586
2017-10-24,0.0
2017-10-25,0.6098
2017-10-26,-3.0303
2017-10-27,0.625
2017-10-30,-0.6211
2017-10-31,-2.5
2017-11-01,-3.8462
2017-11-02,0.0
2017-11-03,4.0
2017-11-06,-5.1282
2017-11-07,-5.4054
2017-11-08,28.5714
2017-11-09,-11.1111
2017-11-10,-2.4074999999999998
2017-11-13,-0.0948
2017-11-14,-3.8462
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,-9.3333
2017-11-20,-3.3824
2017-11-21,-3.3486000000000002
2017-11-22,4.252
2017-11-24,-9.3656
2017-11-27,8.3333
2017-11-28,-4.6154
2017-11-29,4.8387
2017-11-30,4.6154
2017-12-01,-6.3235
2017-12-04,-5.1805
2017-12-05,-8.9404
2017-12-06,-5.4545
2017-12-07,-13.461500000000001
2017-12-08,0.0
2017-12-11,-10.8044
2017-12-12,-6.3232
2017-12-13,1.0638
2017-12-14,-5.0
2017-12-15,6.6482
2017-12-18,3.8961
2017-12-19,24.75
2017-12-20,-19.8397
2017-12-21,24.75
2017-12-22,0.0
2017-12-26,-0.2004
2017-12-27,-1.6064
2017-12-28,-2.0408
2017-12-29,1.25
2018-01-02,-15.2263
2018-01-03,20.1456
2018-01-04,1.0101
2018-01-05,0.4
2018-01-08,-0.5976
2018-01-09,0.2004
2018-01-10,8.0
2018-01-11,48.1481
2018-01-12,-18.875
2018-01-16,-1.3867
2018-01-17,0.0
2018-01-18,1.5625
2018-01-19,-15.3846
2018-01-22,0.0
2018-01-23,2.2727
2018-01-24,-2.2222
2018-01-25,9.0909
2018-01-26,20.0
2018-01-29,-2.8333
2018-01-30,-5.6604
2018-01-31,6.0606
2018-02-01,0.0
2018-02-02,-2.8571
2018-02-05,-26.4706
2018-02-06,10.0
2018-02-07,17.2727
2018-02-08,5.1163
2018-02-09,1.0324
2018-02-12,-5.1825
2018-02-13,-4.542
2018-02-14,8.871
2018-02-15,0.0
2018-02-16,-1.8519
2018-02-20,1.8868
2018-02-21,-3.7037
2018-02-22,3.8385
2018-02-23,-0.4371
2018-02-26,-3.6458
2018-02-27,-4.0927
2018-02-28,0.161
2018-03-01,-0.1608
2018-03-02,3.0596
2018-03-05,-1.5625
2018-03-06,1.5873
2018-03-07,-6.25
2018-03-08,0.0
2018-03-09,-1.6667
2018-03-12,-10.1695
2018-03-13,-4.6887
2018-03-14,-8.74
2018-03-15,12.7766
2018-03-16,-10.9444
2018-03-19,-2.8078
2018-03-20,-10.6667
2018-03-21,-0.2488
2018-03-22,2.9925
2018-03-23,4.1162
2018-03-26,-2.3256
2018-03-27,4.7619
2018-03-28,6.4909
2018-03-29,-12.4979
2018-04-02,-2.439
2018-04-03,-13.0
2018-04-04,14.6552
2018-04-05,-0.7519
2018-04-06,0.0
2018-04-09,-9.0909
2018-04-10,5.5556
2018-04-11,3.9474
2018-04-12,1.2658
2018-04-13,-8.75
2018-04-16,-12.3288
2018-04-17,0.0
2018-04-18,26.5625
2018-04-19,-4.4444
2018-04-20,0.0
2018-04-23,-9.5607
2018-04-24,13.4286
2018-04-25,3.2746
2018-04-26,0.0
2018-04-27,7.2439
2018-04-30,-6.7546
2018-05-01,2.439
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.2381
2018-05-07,-0.2375
2018-05-08,0.2381
2018-05-09,2.1378
2018-05-10,13.4884
2018-05-11,2.459
2018-05-14,0.0
2018-05-15,-0.5
2018-05-16,0.5025
2018-05-17,-16.0
2018-05-18,19.0476
2018-05-21,6.0
2018-05-22,-3.7736
2018-05-23,-1.9607999999999999
2018-05-24,0.0
2018-05-25,1.8
2018-05-29,-2.1611
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,-7.6305
2018-06-05,3.2609
2018-06-06,0.0
2018-06-07,-7.3684
2018-06-08,0.0
2018-06-11,6.8182
2018-06-12,-6.383
2018-06-13,13.6364
2018-06-14,7.0
2018-06-15,11.9626
2018-06-18,0.1669
2018-06-19,1.6667
2018-06-20,-9.8361
2018-06-21,-7.2727
2018-06-22,17.2549
2018-06-25,-3.8462
2018-06-26,14.7826
2018-06-27,-1.5152
2018-06-28,-7.6923
2018-06-29,-4.1667
2018-07-02,0.0
2018-07-03,16.487
2018-07-05,-16.393
2018-07-06,7.1429
2018-07-09,-8.3333
2018-07-10,0.0
2018-07-11,0.1818
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,-0.1815
2018-07-17,1.2727
2018-07-18,9.6948
2018-07-19,-13.257
2018-07-20,-6.9811
2018-07-23,6.4909
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,4.7619
2018-07-30,-9.0909
2018-07-31,-7.8
2018-08-01,1.9523000000000001
2018-08-02,-11.7021
2018-08-03,8.4337
2018-08-06,-2.2222
2018-08-07,9.7727
2018-08-08,0.4141
2018-08-09,3.0928
2018-08-10,-7.9
2018-08-13,4.126
2018-08-14,-4.0667
2018-08-15,0.0
2018-08-16,4.2391
2018-08-17,-1.147
2018-08-20,-7.173
2018-08-21,9.0909
2018-08-22,-16.6667
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,5.25
2018-08-28,0.2375
2018-08-29,1.1848
2018-08-30,-3.7471
2018-08-31,6.6667
2018-09-04,12.2263
2018-09-05,-10.9756
2018-09-06,-8.2192
2018-09-07,6.9652
2018-09-10,7.3256
2018-09-11,0.5417
2018-09-12,-1.2931
2018-09-13,0.0
2018-09-14,2.6201
2018-09-17,0.1596
2018-09-18,3.0271
2018-09-19,0.0
2018-09-20,-9.2784
2018-09-21,-8.9773
2018-09-24,22.0974
2018-09-25,-4.09
2018-09-26,0.0
2018-09-27,-4.2537
2018-09-28,-0.2338
2018-10-01,-7.3661
2018-10-02,10.5542
2018-10-03,3.313
2018-10-04,-4.0084
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,-6.5934
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,1.7647
2018-10-15,-7.2832
2018-10-16,21.4464
2018-10-17,-7.5975
2018-10-18,-11.1111
2018-10-19,-1.0
2018-10-22,3.5354
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,-2.439
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,5.0
2018-10-31,-7.1429
2018-11-01,5.1282
2018-11-02,-2.439
2018-11-05,21.75
2018-11-06,-15.8111
2018-11-07,9.7561
2018-11-08,-8.8889
2018-11-09,2.439
2018-11-12,2.2619
2018-11-13,-11.525
2018-11-14,-21.0526
2018-11-15,10.0
2018-11-16,19.697
2018-11-19,-8.8608
2018-11-20,-4.8611
2018-11-21,-12.4088
2018-11-23,-16.6667
2018-11-26,-40.1
2018-11-27,-20.5342
2018-11-28,14.2857
2018-11-29,28.6765
2018-11-30,-9.7143
2018-12-03,-1.8987
2018-12-04,-21.2903
2018-12-06,22.1311
2018-12-07,-12.7517
2018-12-10,0.0
2018-12-11,9.2308
2018-12-12,-15.493
2018-12-13,12.5
2018-12-14,-8.8889
2018-12-17,-10.5691
2018-12-18,0.0
2018-12-19,-3.6364
2018-12-20,-0.9434
2018-12-21,-8.5714
2018-12-24,-32.2917
2018-12-26,15.3846
2018-12-27,-8.0
2018-12-28,0.0
2018-12-31,4.3478
2019-01-02,1.3889
2019-01-03,21.9178
2019-01-04,2.2472
2019-01-07,6.5934
2019-01-08,12.7835
2019-01-09,-9.5064
2019-01-10,1.0101
2019-01-11,-1.0
2019-01-14,7.0707
2019-01-15,3.7736
2019-01-16,-0.9091
2019-01-17,-3.6696999999999997
2019-01-18,-2.8571
2019-01-22,6.8627
2019-01-23,0.0
2019-01-24,0.9174
2019-01-25,36.3636
2019-01-28,10.0
2019-01-29,1.2121
2019-01-30,-2.8743
2019-01-31,-1.7570999999999999
2019-02-01,0.4079
2019-02-04,-13.0625
2019-02-05,-0.7908
2019-02-06,1.4493
2019-02-07,12.1429
2019-02-08,-7.6433
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,-4.8276
2019-02-14,5.0725
2019-02-15,-3.4483
2019-02-19,-4.5714
2019-02-20,3.6677
2019-02-21,-3.9711
2019-02-22,7.5188
2019-02-25,2.7972
2019-02-26,2.0408
2019-02-27,-12.0
2019-02-28,6.0606
2019-03-01,-13.5714
2019-03-04,15.7025
2019-03-05,-7.1429
2019-03-06,5.3846
2019-03-07,-10.9489
2019-03-08,2.459
2019-03-11,24.8
2019-03-12,-5.7692
2019-03-13,-4.7619
2019-03-14,-7.1429
2019-03-15,11.538499999999999
2019-03-18,0.0
2019-03-19,-2.069
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,-14.7887
2019-03-25,-8.2645
2019-03-26,0.0
2019-03-27,16.2162
2019-03-28,6.2016
2019-03-29,-3.6496
2019-04-01,-15.9091
2019-04-02,-0.9009
2019-04-03,14.5455
2019-04-04,-12.6984
2019-04-05,0.9091
2019-04-08,-9.9099
2019-04-09,-1.0
2019-04-10,19.1919
2019-04-11,-19.4915
2019-04-12,0.0
2019-04-15,-5.2632
2019-04-16,-5.5556
2019-04-17,-1.0824
2019-04-18,-2.4737999999999998
2019-04-22,-3.6585
2019-04-23,1.2658
2019-04-24,-2.5
2019-04-25,19.5513
2019-04-26,-15.2815
2019-04-29,15.1899
2019-04-30,-14.2857
2019-05-01,0.0
2019-05-02,20.5128
2019-05-03,-15.9574
2019-05-06,-2.5316
2019-05-07,0.0
2019-05-08,1.2987
2019-05-09,6.4103
2019-05-10,-3.6145
2019-05-13,6.25
2019-05-14,0.0
2019-05-15,-1.1764999999999999
2019-05-16,0.0
2019-05-17,5.3571
2019-05-20,5.0847
2019-05-21,-19.3548
2019-05-22,2.6667
2019-05-23,5.1948
2019-05-24,-1.2346
2019-05-28,0.375
2019-05-29,-7.8456
2019-05-31,0.0
2019-06-03,-5.4054
2019-06-04,17.1429
2019-06-05,-7.3171
2019-06-06,2.6316
2019-06-07,5.1282
2019-06-10,-10.5488
2019-06-11,11.7928
2019-06-12,-1.2195
2019-06-13,6.1728
2019-06-14,0.0
2019-06-17,2.3256
2019-06-18,11.3636
2019-06-19,7.1429
2019-06-20,5.2381
2019-06-21,8.5973
2019-06-24,0.0
2019-06-25,16.6667
2019-06-26,0.0
2019-06-27,1.7856999999999998
2019-06-28,1.7544
2019-07-01,0.1034
2019-07-02,0.2067
2019-07-03,7.9409
2019-07-05,-7.0064
2019-07-08,-4.7945
2019-07-09,0.0
2019-07-10,-11.5108
2019-07-11,3.252
2019-07-12,1.1811
2019-07-15,16.7315
2019-07-16,-3.3333
2019-07-17,-3.4483
2019-07-18,1.7856999999999998
2019-07-19,-1.7544
2019-07-22,0.0
2019-07-23,7.1429
2019-07-24,0.0
2019-07-25,-5.0
2019-07-26,0.3509
2019-07-29,4.1958
2019-07-30,-9.396
2019-07-31,5.5556
2019-08-01,1.0526
2019-08-05,-6.25
2019-08-06,-3.7037
2019-08-07,-23.0769
2019-08-08,30.0
2019-08-09,-22.3077
2019-08-13,53.4653
2019-08-14,-15.8065
