ticker,RCAT US Equity
2016-08-26,60.0
2016-08-30,-43.5156
2016-08-31,0.0
2016-09-01,0.0
2016-09-14,10.6501
2016-09-21,-4.0
2016-09-27,4.1667
2016-10-06,0.0
2016-10-13,-19.375
2016-10-17,4.9612
2016-10-21,-5.4653
2016-10-25,0.0
2016-10-27,25.0
2016-10-28,40.0
2016-11-01,0.0
2016-11-02,14.2857
2016-11-03,12.5
2016-11-07,66.6667
2016-11-08,-40.0
2016-11-11,44.4444
2016-11-14,30.7692
2016-11-15,-17.647100000000002
2016-11-16,2.5
2016-11-17,-16.3763
2016-11-18,0.0
2016-11-21,-33.3333
2016-11-22,25.0
2016-11-23,25.0
2016-11-25,4.0
2016-11-28,-23.0769
2016-11-29,-10.7
2016-12-06,11.7581
2016-12-09,-39.8798
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,-0.1667
2016-12-15,-14.8581
2016-12-16,0.0
2016-12-21,-2.1569
2016-12-22,2.004
2016-12-23,-0.7859
2016-12-27,-10.8911
2016-12-28,32.8889
2016-12-29,41.806
2017-01-04,-0.9434
2017-01-05,-12.1801
2017-01-11,-48.4877
2017-01-12,-15.7895
2017-01-13,9.375
2017-01-17,-2.8571
2017-01-20,47.0588
2017-01-23,-30.0
2017-01-25,71.4286
2017-01-31,-13.3333
2017-02-01,0.0
2017-02-02,-1.9231
2017-02-03,-31.3725
2017-02-06,45.7143
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-15,-21.5686
2017-02-16,27.5
2017-02-17,0.0
2017-02-21,-2.9412000000000003
2017-02-22,-15.1515
2017-02-23,21.1905
2017-02-24,-5.8939
2017-02-27,4.3841
2017-02-28,-2.95
2017-03-01,9.2221
2017-03-02,-5.6604
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,-12.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-4.5455
2017-03-20,-4.7619
2017-03-21,-5.0
2017-03-27,-21.0526
2017-03-28,3.3333
2017-03-30,1.6129
2017-03-31,-23.1746
2017-04-03,-1.4463
2017-04-04,-11.9497
2017-04-05,4.7619
2017-04-06,22.7273
2017-04-07,0.0
2017-04-10,29.4444
2017-04-11,0.1431
2017-04-12,-17.1786
2017-04-13,0.0431
2017-04-17,-18.9655
2017-04-18,19.1489
2017-04-19,-19.6429
2017-04-20,6.75
2017-04-21,-0.5725
2017-04-24,-2.8527
2017-04-25,-12.5
2017-04-26,3.4483
2017-04-27,-3.3333
2017-04-28,0.3387
2017-05-01,-11.6293
2017-05-02,-27.7778
2017-05-03,15.3846
2017-05-04,0.0
2017-05-05,-41.0
2017-05-08,6.2147
2017-05-09,-4.2553
2017-05-10,-22.2222
2017-05-11,-0.2679
2017-05-12,-9.7583
2017-05-15,-4.7619
2017-05-16,-8.3333
2017-05-17,-14.5455
2017-05-18,6.383
2017-05-19,-14.25
2017-05-22,-7.8717
2017-05-23,-3.3228
2017-05-24,2.1277
2017-05-25,-25.3205
2017-05-26,71.2446
2017-05-30,-31.5789
2017-05-31,105.1282
2017-06-01,7.1429
2017-06-02,-13.3333
2017-06-05,23.0769
2017-06-06,-33.75
2017-06-07,0.1887
2017-06-08,8.6629
2017-06-09,43.1542
2017-06-12,19.8547
2017-06-13,1.0101
2017-06-14,0.0
2017-06-15,-37.6
2017-06-16,28.2051
2017-06-19,-37.5
2017-06-20,50.0
2017-06-21,-6.6667
2017-06-22,0.0
2017-06-23,-20.8571
2017-06-26,-0.722
2017-06-28,30.9091
2017-06-29,-16.6667
2017-06-30,-5.245
2017-07-03,0.9621
2017-07-05,-4.878
2017-07-07,-43.956
2017-07-10,16.1765
2017-07-11,1.5471
2017-07-12,10.526299999999999
2017-07-13,0.0
2017-07-14,-7.2682
2017-07-17,4.5946
2017-07-18,8.5271
2017-07-19,-2.0
2017-07-20,-14.966
2017-07-21,22.5714
2017-07-24,-18.4149
2017-07-25,-9.2629
2017-07-26,35.0841
2017-07-27,0.0
2017-07-28,-8.6527
2017-07-31,-28.2944
2017-08-01,6.7616
2017-08-02,-1.6667
2017-08-03,45.4237
2017-08-04,0.2331
2017-08-07,-30.0
2017-08-08,0.3322
2017-08-10,21.4238
2017-08-11,11.808
2017-08-14,-26.8293
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-21,0.0
2017-08-23,0.0
2017-08-24,33.3333
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,-24.75
2017-08-31,-32.8904
2017-09-01,11.3861
2017-09-05,33.3333
2017-09-06,33.3333
2017-09-07,0.0
2017-09-08,-0.25
2017-09-11,-12.2807
2017-09-12,0.0
2017-09-13,-14.2857
2017-09-14,-16.6667
2017-09-15,18.0
2017-09-18,-30.8475
2017-09-21,17.647100000000002
2017-09-22,66.25
2017-09-25,0.0
2017-09-27,0.0
2017-09-29,-0.2506
2017-10-02,0.0
2017-10-03,-37.1859
2017-10-04,-17.2
2017-10-05,32.3671
2017-10-06,0.0
2017-10-10,-22.6277
2017-10-13,28.3019
2017-10-16,0.0
2017-10-17,-0.3676
2017-10-19,-7.7491
2017-10-20,-32.0
2017-10-23,76.4706
2017-10-24,-3.3333
2017-10-26,3.4483
2017-10-27,-60.0
2017-10-30,150.0
2017-10-31,0.0
2017-11-01,-1.6667
2017-11-02,-4.0339
2017-11-06,5.9696
2017-11-07,-56.3333
2017-11-08,129.0076
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-15,0.0
2017-11-17,0.0
2017-11-20,-43.3333
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,-0.5882
2017-11-27,75.7396
2017-11-28,-15.8249
2017-11-29,-49.6
2017-11-30,134.9206
2017-12-01,-0.6757
2017-12-04,-31.9728
2017-12-06,-4.5
2017-12-08,-0.5236
2017-12-11,-25.7895
2017-12-12,1.4184
2017-12-13,-0.6993
2017-12-14,67.0352
2017-12-15,237.2823
2017-12-18,-25.0
2017-12-19,-22.3783
2017-12-20,-14.1133
2017-12-21,-20.0
2017-12-22,5.5938
2017-12-26,-23.0542
2017-12-27,88.4615
2017-12-28,-42.8571
2017-12-29,1.7856999999999998
2018-01-02,5.2632
2018-01-03,0.0
2018-01-04,190.0
2018-01-05,59.7701
2018-01-08,-2.9496
2018-01-09,-44.4774
2018-01-10,-23.8985
2018-01-11,-17.5439
2018-01-12,0.0
2018-01-16,-21.2766
2018-01-17,-22.1622
2018-01-18,6.25
2018-01-19,-1.9607999999999999
2018-01-22,-5.0
2018-01-23,-8.7719
2018-01-24,-11.538499999999999
2018-01-25,-4.3478
2018-01-26,0.0
2018-01-29,-15.4545
2018-01-30,36.5591
2018-01-31,38.189
2018-02-01,2.5641
2018-02-02,-2.7778
2018-02-05,-8.5714
2018-02-06,-12.5
2018-02-07,25.0
2018-02-08,8.5714
2018-02-09,-10.526299999999999
2018-02-12,-14.7059
2018-02-13,-3.4483
2018-02-14,12.642900000000001
2018-02-15,-8.0533
2018-02-16,1.4655
2018-02-20,1.9541
2018-02-21,-12.3333
2018-02-22,2.6616
2018-02-23,3.3333
2018-02-26,25.8065
2018-02-27,-12.2507
2018-02-28,-2.5974
2018-03-01,-8.3333
2018-03-02,4.7273
2018-03-05,0.6944
2018-03-06,-10.3448
2018-03-07,-13.461500000000001
2018-03-08,-21.3333
2018-03-09,3.3898
2018-03-12,3.8251
2018-03-13,-17.8947
2018-03-14,-17.9487
2018-03-15,-2.3438
2018-03-16,12.0
2018-03-19,-7.1429
2018-03-20,-10.7692
2018-03-21,1.7241
2018-03-22,2.5423999999999998
2018-03-23,-11.5702
2018-03-26,6.5421
2018-03-27,-25.4386
2018-03-28,-5.8824
2018-03-29,-1.25
2018-04-02,-8.8608
2018-04-03,11.1111
2018-04-04,0.0
2018-04-05,25.0
2018-04-06,9.0
2018-04-09,5.5046
2018-04-10,-19.1304
2018-04-11,-13.9785
2018-04-12,11.25
2018-04-13,-4.4944
2018-04-16,4.7059
2018-04-17,2.2472
2018-04-18,-6.5934
2018-04-19,-16.4706
2018-04-20,12.6761
2018-04-23,5.0
2018-04-24,-5.9524
2018-04-25,-6.3291
2018-04-26,1.3514
2018-04-27,-1.3333
2018-04-30,-2.7027
2018-05-01,-11.1111
2018-05-02,-10.9375
2018-05-03,5.2632
2018-05-04,11.6667
2018-05-07,26.8657
2018-05-08,-8.2353
2018-05-09,-10.2564
2018-05-10,-14.2857
2018-05-11,-5.0
2018-05-14,5.2632
2018-05-15,1.6667
2018-05-16,14.7541
2018-05-17,0.0
2018-05-18,-4.2857
2018-05-21,1.4925
2018-05-22,-19.1176
2018-05-23,0.0
2018-05-24,-9.0909
2018-05-25,10.0
2018-05-29,9.0909
2018-05-30,-16.6667
2018-05-31,0.0
2018-06-01,4.0
2018-06-04,-9.6154
2018-06-05,13.8298
2018-06-06,-2.8037
2018-06-07,-23.0769
2018-06-08,12.5
2018-06-11,-11.1111
2018-06-12,40.0
2018-06-13,12.5
2018-06-14,-7.1429
2018-06-15,-0.8547
2018-06-18,-7.7586
2018-06-19,-4.6729
2018-06-20,7.8431
2018-06-21,-7.2727
2018-06-22,0.0
2018-06-25,11.7647
2018-06-26,-1.7544
2018-06-27,-8.9286
2018-06-28,-1.9607999999999999
2018-06-29,10.0
2018-07-02,3.6364
2018-07-03,0.0
2018-07-05,-15.7895
2018-07-06,14.5833
2018-07-09,-16.3636
2018-07-10,4.3478
2018-07-11,6.25
2018-07-12,-7.8431
2018-07-13,-6.383
2018-07-16,6.8182
2018-07-17,6.383
2018-07-18,0.0
2018-07-19,-8.0
2018-07-20,0.0
2018-07-23,8.6957
2018-07-24,10.0
2018-07-25,3.6364
2018-07-26,0.0
2018-07-27,-3.5088
2018-07-30,-14.5455
2018-08-01,-19.1489
2018-08-02,5.2632
2018-08-03,-7.5
2018-08-06,4.0541
2018-08-07,14.2857
2018-08-08,-11.3636
2018-08-09,-43.5897
2018-08-10,90.9091
2018-08-13,-5.0
2018-08-14,0.2506
2018-08-15,-22.5
2018-08-16,16.129
2018-08-17,11.1111
2018-08-20,-5.0
2018-08-21,0.0
2018-08-22,-23.6842
2018-08-23,0.0
2018-08-24,20.6897
2018-08-27,0.0
2018-08-28,2.8571
2018-08-29,-11.1111
2018-08-30,12.5
2018-08-31,-9.7222
2018-09-04,-16.9231
2018-09-05,37.037
2018-09-06,2.7027
2018-09-07,7.8947
2018-09-10,0.0
2018-09-11,-4.878
2018-09-12,-17.9487
2018-09-13,4.6875
2018-09-14,10.4478
2018-09-17,0.0
2018-09-18,8.1081
2018-09-19,-17.5
2018-09-20,33.3333
2018-09-21,-2.2727
2018-09-24,-6.9767
2018-09-25,25.0
2018-09-26,-20.0
2018-09-27,10.0
2018-09-28,9.0909
2018-10-01,-10.4167
2018-10-02,-2.3256
2018-10-03,-23.8095
2018-10-04,3.125
2018-10-05,21.2121
2018-10-08,-2.5
2018-10-09,0.0
2018-10-10,-5.1282
2018-10-11,-2.7027
2018-10-12,0.0
2018-10-15,-2.7778
2018-10-16,-2.8571
2018-10-17,2.9412000000000003
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,-14.2857
2018-10-23,16.6667
2018-10-24,0.0
2018-10-25,-25.7143
2018-10-26,15.3846
2018-10-29,-13.3333
2018-10-30,50.0
2018-10-31,2.5641
2018-11-01,-5.0
2018-11-02,-28.947400000000002
2018-11-05,0.0
2018-11-06,20.3704
2018-11-07,13.8462
2018-11-08,2.7027
2018-11-09,5.2632
2018-11-12,-15.0
2018-11-13,5.8824
2018-11-14,-30.5556
2018-11-15,0.0
2018-11-16,9.6
2018-11-19,-12.4088
2018-11-20,4.1667
2018-11-21,8.0
2018-11-23,11.1111
2018-11-26,0.0
2018-11-27,-1.3333
2018-11-28,-12.1622
2018-11-29,15.3846
2018-11-30,0.0
2018-12-03,-23.3333
2018-12-04,-8.6957
2018-12-06,14.2857
2018-12-07,4.1667
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,-32.0
2018-12-13,47.0588
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,-32.0
2018-12-19,5.8824
2018-12-20,5.5556
2018-12-21,-0.5263
2018-12-24,-4.7619
2018-12-26,11.1111
2018-12-27,-15.0
2018-12-28,-11.7647
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,33.3333
2019-01-04,-10.0
2019-01-07,11.1111
2019-01-08,0.0
2019-01-09,-5.0
2019-01-11,-15.7895
2019-01-14,12.5
2019-01-15,5.5556
2019-01-16,-15.7895
2019-01-17,23.75
2019-01-22,-14.1414
2019-01-23,17.647100000000002
2019-01-24,-10.0
2019-01-25,-16.6667
2019-01-28,26.6667
2019-01-29,-26.3158
2019-01-30,7.1429
2019-01-31,-6.6667
2019-02-01,21.4286
2019-02-04,0.0
2019-02-05,-7.0588
2019-02-06,-1.8987
2019-02-07,9.6774
2019-02-08,5.8824
2019-02-11,-22.2222
2019-02-12,-21.4286
2019-02-13,9.0909
2019-02-14,-8.3333
2019-02-15,36.3636
2019-02-19,-6.6667
2019-02-20,7.1429
2019-02-21,46.6667
2019-02-22,-9.0909
2019-02-25,-15.0
2019-02-26,0.0
2019-02-27,-17.647100000000002
2019-02-28,0.0
2019-03-01,14.2857
2019-03-04,3.125
2019-03-05,9.0909
2019-03-06,22.2222
2019-03-07,-9.0909
2019-03-08,20.0
2019-03-12,-4.1667
2019-03-13,-34.7826
2019-03-14,40.0
2019-03-15,19.0476
2019-03-18,0.0
2019-03-19,-4.0
2019-03-20,-4.1667
2019-03-21,-4.3478
2019-03-25,-4.5455
2019-03-26,0.0
2019-03-27,-31.6667
2019-03-28,46.3415
2019-03-29,-7.619
2019-04-01,8.2474
2019-04-02,14.2857
2019-04-03,46.6667
2019-04-04,16.4773
2019-04-05,14.6341
2019-04-08,31.9149
2019-04-09,1.6129
2019-04-10,-7.9365
2019-04-11,3.4483
2019-04-12,-21.6667
2019-04-15,14.8936
2019-04-16,11.1111
2019-04-17,-1.6667
2019-04-18,-0.8475
2019-04-22,-14.5299
2019-04-23,-10.0
2019-04-24,6.6667
2019-04-25,-3.125
2019-04-29,-13.9785
2019-04-30,-11.0
2019-05-01,12.3596
2019-05-03,10.0
2019-05-06,-9.0909
2019-05-07,15.0
2019-05-09,-41.3043
2019-05-10,33.3333
2019-05-13,16.6667
2019-05-14,-28.5714
2019-05-15,0.0
2019-05-16,120.0
2019-05-17,-31.8182
2019-05-20,-13.3333
2019-05-21,12.8205
2019-05-22,2.2727
2019-05-23,-15.5556
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,5.2632
2019-05-31,-17.5
2019-06-03,9.0909
2019-06-04,5.5556
2019-06-05,-15.7895
2019-06-06,12.5
2019-06-07,0.0
2019-06-10,11.1111
2019-06-11,0.0
2019-06-12,20.0
2019-06-13,-4.1667
2019-06-14,19.5652
2019-06-17,10.9091
2019-06-18,-18.0328
2019-06-19,0.0
2019-06-20,10.0
2019-06-21,0.0
2019-06-24,-1.8182
2019-06-25,-25.9259
2019-06-26,5.0
2019-06-27,7.1429
2019-06-28,-22.2222
2019-07-01,7.1429
2019-07-02,-1.3333
2019-07-03,-10.8108
2019-07-05,12.1212
2019-07-08,-13.5135
2019-07-09,28.125
2019-07-10,-14.6341
2019-07-11,2.8571
2019-07-12,8.3333
2019-07-15,-23.0769
2019-07-16,-1.6667
2019-07-17,-15.2542
2019-07-18,-12.0
2019-07-19,4.5455
2019-07-22,-4.3478
2019-07-24,31.8182
2019-07-25,0.0
2019-07-26,10.3448
2019-07-29,0.0
2019-07-30,3.125
2019-07-31,6.0606
2019-08-01,190.4762
2019-08-02,-75.4098
2019-08-05,-16.6667
2019-08-06,-20.4
2019-08-08,-32.1608
2019-08-09,40.7407
2019-08-13,27.3684
2019-08-14,2.0661
2019-08-19,8.9069
2019-08-20,-8.5502
2019-08-21,2.0325
2019-08-22,7.5697
2019-08-26,11.1111
2019-08-28,11.6667
2019-08-29,-2.9851
2019-08-30,-7.6923
2019-09-05,-16.0
2019-09-06,-30.5556
2019-09-09,-6.0
2019-09-10,-11.8541
2019-09-11,24.8276
2019-09-12,38.1215
2019-09-17,8.0
2019-09-18,-11.1111
2019-09-19,-4.1667
2019-09-23,-13.0435
2019-09-25,-2.5
2019-09-26,1.0256
2019-09-27,-0.5076
2019-09-30,-8.1633
2019-10-01,11.1111
2019-10-04,5.0
2019-10-24,-28.5714
2019-10-25,0.0
2019-10-28,-26.6667
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,36.3636
2019-11-01,-16.6667
2019-11-06,16.0
2019-11-08,-25.5172
2019-11-11,-7.4074
2019-11-12,9.0
2019-11-13,0.0
2019-11-14,-3.6696999999999997
2019-11-15,4.7619
2019-11-19,0.0
2019-11-20,-9.0909
2019-11-21,0.0
2019-11-27,5.0
2019-11-29,26.6667
2019-12-02,-47.3609
2019-12-03,49.9786
2019-12-04,19.0476
2019-12-20,-41.6
2019-12-23,71.2329
2019-12-24,2.4
2019-12-30,27.3437
2019-12-31,-32.5153
2020-01-03,18.1818
2020-01-06,15.3846
2020-01-07,-10.0
2020-01-09,15.5556
2020-01-10,-10.2564
2020-01-13,-9.2857
2020-01-14,-24.4882
2020-01-15,9.4891
2020-01-16,-4.7619
2020-01-17,8.0
2020-01-21,6.4815
2020-01-22,4.3478
2020-01-23,-31.5833
2020-01-24,31.5469
2020-01-27,-5.5556
2020-01-29,23.5294
2020-01-30,10.3175
2020-01-31,25.1871
2020-02-03,7.4651
2020-02-04,22.9947
2020-02-05,-13.0435
2020-02-06,-1.0
2020-02-07,0.0
2020-02-11,-11.6162
2020-02-12,-2.8571
2020-02-13,16.4706
2020-02-14,-2.5253
2020-02-18,-6.7358
2020-02-19,-5.5556
2020-02-20,2.9412000000000003
2020-02-21,-14.2857
2020-02-24,-10.0
2020-02-25,0.0
2020-02-26,11.1111
2020-02-27,0.0
2020-02-28,18.0
2020-03-02,-26.5537
2020-03-03,-7.6923
2020-03-04,0.0
2020-03-05,-1.6667
2020-03-06,-6.7797
2020-03-09,-27.2727
2020-03-10,0.0
2020-03-11,-3.75
2020-03-12,-33.7662
2020-03-13,56.8627
2020-03-16,-25.0
2020-03-18,-33.3333
2020-03-20,75.0
2020-03-23,0.0
2020-03-24,21.4286
2020-03-25,29.4118
2020-03-26,40.9091
2020-03-27,-3.2258
2020-03-30,0.0
2020-03-31,6.6667
2020-04-01,-1.25
2020-04-02,-13.9241
2020-04-03,-26.4706
2020-04-06,-10.0
2020-04-07,-16.6667
2020-04-09,0.0
2020-04-14,13.3333
2020-04-20,-2.3529
2020-04-21,8.4337
2020-04-22,0.0
2020-04-24,50.0
2020-04-27,3.7037
2020-04-28,0.0
2020-04-29,7.1429
2020-04-30,0.0
2020-05-04,-13.3333
2020-05-05,-23.0769
2020-05-07,20.0
2020-05-08,0.0
2020-05-11,-15.0
2020-05-12,30.3922
2020-05-19,-1.5038
2020-05-22,-7.6336
2020-05-26,2.4793
2020-05-28,0.0
2020-05-29,-7.2581
2020-06-01,17.3913
2020-06-02,0.0
2020-06-03,-18.5185
2020-06-04,9.0909
2020-06-05,0.0
2020-06-08,-0.8333
2020-06-09,12.605
2020-06-10,-1.4925
2020-06-11,-12.8788
2020-06-12,4.3478
2020-06-15,0.0
2020-06-16,12.5
2020-06-18,0.0
2020-06-19,-18.5185
2020-06-22,16.3636
2020-06-23,-9.375
2020-06-24,-13.7931
2020-06-26,-10.0
2020-06-29,33.3333
2020-06-30,0.0
2020-07-01,-16.6667
2020-07-02,12.5
2020-07-07,11.1111
2020-07-08,-27.104
2020-07-13,9.7454
2020-07-14,0.0
2020-07-15,-10.0
2020-07-16,-7.2222
2020-07-17,7.7844
2020-07-23,10.0
