ticker,VPG US Equity
2010-11-12,-1.1179999999999999
2010-11-15,0.5025
2010-11-16,-2.1875
2010-11-17,0.3195
2010-11-18,2.8662
2010-11-19,0.743
2010-11-22,-0.799
2010-11-23,-0.062
2010-11-24,4.9597
2010-11-26,-0.2953
2010-11-29,-0.0592
2010-11-30,-0.7113
2010-12-01,4.1791
2010-12-02,-1.2607
2010-12-03,-1.7410999999999999
2010-12-06,-0.2953
2010-12-07,1.1848
2010-12-08,-1.0539
2010-12-09,1.5385
2010-12-10,0.6847
2010-12-13,-0.1592
2010-12-14,-0.4638
2010-12-15,-1.0483
2010-12-16,1.6480000000000001
2010-12-17,1.1002
2010-12-20,1.4318
2010-12-21,1.4681
2010-12-22,-0.0556
2010-12-23,1.2806
2010-12-27,1.0995
2010-12-28,0.5438
2010-12-29,0.9735
2010-12-30,1.8211
2010-12-31,-0.8943
2011-01-03,3.8217
2011-01-04,-4.5501000000000005
2011-01-05,-0.8034
2011-01-06,-3.4017
2011-01-07,-0.6149
2011-01-10,-1.631
2011-01-11,7.4328
2011-01-12,-3.6722
2011-01-13,1.6575
2011-01-14,1.413
2011-01-18,-0.1608
2011-01-19,-0.6441
2011-01-20,1.3506
2011-01-21,0.3731
2011-01-24,0.5311
2011-01-25,-0.8452
2011-01-26,1.2254
2011-01-27,-0.8421
2011-01-28,-1.2208
2011-01-31,-0.3224
2011-02-01,1.0782
2011-02-02,-0.32
2011-02-03,0.6956
2011-02-04,0.5313
2011-02-07,1.2685
2011-02-08,2.9228
2011-02-09,-1.1156
2011-02-10,3.4359
2011-02-11,-1.3386
2011-02-14,-0.7035
2011-02-15,-12.2976
2011-02-16,-2.4234999999999998
2011-02-17,0.2365
2011-02-18,-0.885
2011-02-22,1.0714
2011-02-23,-4.947
2011-02-24,0.062
2011-02-25,1.9195
2011-02-28,0.5468
2011-03-01,0.7251
2011-03-02,1.6797
2011-03-03,2.0059
2011-03-04,1.0989
2011-03-07,-2.8604000000000003
2011-03-08,0.53
2011-03-09,-0.703
2011-03-10,0.059
2011-03-11,-0.2948
2011-03-14,-1.0645
2011-03-15,-1.4943
2011-03-16,0.182
2011-03-17,-0.0606
2011-03-18,-1.4545
2011-03-21,0.369
2011-03-22,-0.0613
2011-03-23,0.0
2011-03-24,-0.4292
2011-03-25,2.2782999999999998
2011-03-28,-1.2643
2011-03-29,-1.0976
2011-03-30,-1.1097
2011-03-31,-2.3067
2011-04-01,1.9783
2011-04-04,1.0013
2011-04-05,-1.1772
2011-04-06,-0.1881
2011-04-07,0.4397
2011-04-08,-0.7505
2011-04-11,-1.7013
2011-04-12,-2.1795
2011-04-13,-3.0144
2011-04-14,1.3514
2011-04-15,0.5333
2011-04-18,0.5305
2011-04-19,1.5831
2011-04-20,4.026
2011-04-21,0.4994
2011-04-25,-0.3727
2011-04-26,2.8678
2011-04-27,0.0
2011-04-28,0.0606
2011-04-29,-0.0606
2011-05-02,-0.2424
2011-05-03,12.4544
2011-05-04,-1.7288000000000001
2011-05-05,-0.5498
2011-05-06,-0.4422
2011-05-09,-0.6108
2011-05-10,0.8939
2011-05-11,0.2215
2011-05-12,0.6077
2011-05-13,0.0549
2011-05-16,-0.1098
2011-05-17,0.0549
2011-05-18,0.0549
2011-05-19,-0.1647
2011-05-20,-0.6597
2011-05-23,-1.4942
2011-05-24,0.3933
2011-05-25,0.7834
2011-05-26,1.2215
2011-05-27,-0.6034
2011-05-31,0.6071
2011-06-01,-1.3165
2011-06-02,0.945
2011-06-03,-0.3855
2011-06-06,-1.3820000000000001
2011-06-07,1.1771
2011-06-08,-0.9418
2011-06-09,1.2864
2011-06-10,-0.8835
2011-06-13,-1.7269999999999999
2011-06-14,-0.0567
2011-06-15,0.2269
2011-06-16,0.5093
2011-06-17,-0.0563
2011-06-20,1.4647999999999999
2011-06-21,1.4436
2011-06-22,3.503
2011-06-23,-4.1777
2011-06-24,-4.5254
2011-06-27,-3.0058
2011-06-28,0.6555
2011-06-29,0.0592
2011-06-30,-0.1183
2011-07-01,1.0071
2011-07-05,-1.1144
2011-07-06,0.1779
2011-07-07,1.8946
2011-07-08,-0.4067
2011-07-11,-0.7585
2011-07-12,0.0
2011-07-13,2.9394
2011-07-14,-2.1131
2011-07-15,2.2754
2011-07-18,2.1107
2011-07-19,0.6145
2011-07-20,-1.2215
2011-07-21,0.1124
2011-07-22,-1.0668
2011-07-25,-0.8513
2011-07-26,-1.2021
2011-07-27,-0.5214
2011-07-28,-1.1648
2011-07-29,0.4714
2011-08-01,-0.2933
2011-08-02,-1.3529
2011-08-03,-1.7292999999999998
2011-08-04,-7.1602
2011-08-05,0.3922
2011-08-08,-10.026
2011-08-09,11.7945
2011-08-10,-7.8317
2011-08-11,3.3708
2011-08-12,-1.5625
2011-08-15,2.4845
2011-08-16,-1.6162
2011-08-17,-0.2053
2011-08-18,-2.8121
2011-08-19,0.4234
2011-08-22,-0.9136
2011-08-23,5.5319
2011-08-24,0.1344
2011-08-25,-2.8188
2011-08-26,1.174
2011-08-29,2.4573
2011-08-30,-0.5996
2011-08-31,0.5362
2011-09-01,-1.5333
2011-09-02,-2.9112999999999998
2011-09-06,-1.2551999999999999
2011-09-07,0.565
2011-09-08,-5.4073
2011-09-09,-2.0045
2011-09-12,7.2727
2011-09-13,-0.1412
2011-09-14,-0.4243
2011-09-15,1.2074
2011-09-16,0.8421
2011-09-19,-1.8789
2011-09-20,-3.3333
2011-09-21,-1.3940000000000001
2011-09-22,-1.4881
2011-09-23,1.284
2011-09-26,2.088
2011-09-27,-1.2418
2011-09-28,-1.9969999999999999
2011-09-29,1.5849
2011-09-30,-2.0802
2011-10-03,-0.7587
2011-10-04,4.6636
2011-10-05,-0.3652
2011-10-06,2.6393
2011-10-07,-3.3571
2011-10-10,1.9956
2011-10-11,0.6522
2011-10-12,2.3758
2011-10-13,-3.8678
2011-10-14,2.3409
2011-10-17,-1.9299
2011-10-18,2.7697000000000003
2011-10-19,-1.3475
2011-10-20,-0.5032
2011-10-21,0.1445
2011-10-24,2.0924
2011-10-25,-2.1908
2011-10-26,1.8786
2011-10-27,9.6454
2011-10-28,-0.3234
2011-10-31,-5.3212
2011-11-01,3.3585
2011-11-02,6.4324
2011-11-03,-1.1215
2011-11-04,-3.0246
2011-11-07,0.13
2011-11-08,1.9468
2011-11-09,-6.2381
2011-11-10,1.5614
2011-11-11,2.4733
2011-11-14,-1.9569
2011-11-15,0.8649
2011-11-16,-2.1108
2011-11-17,-1.752
2011-11-18,-0.3429
2011-11-21,-2.5465
2011-11-22,0.1412
2011-11-23,-5.0776
2011-11-25,-2.9718
2011-11-28,5.4364
2011-11-29,-1.0893
2011-11-30,4.6256
2011-12-01,-1.0526
2011-12-02,2.9787
2011-12-05,3.8567
2011-12-06,1.1273
2011-12-07,1.5082
2011-12-08,-5.0388
2011-12-09,5.7823
2011-12-12,-2.3794
2011-12-13,-0.1318
2011-12-14,7.19
2011-12-15,-0.9231
2011-12-16,-6.3354
2011-12-19,-3.7798
2011-12-20,6.3405000000000005
2011-12-21,3.5645
2011-12-22,2.0651
2011-12-23,-0.2452
2011-12-27,0.9834
2011-12-28,-2.5563000000000002
2011-12-29,0.4997
2011-12-30,-0.6837
2012-01-03,5.632
2012-01-04,-2.0142
2012-01-05,0.8464
2012-01-06,2.3981
2012-01-09,-1.5222
2012-01-10,1.4863
2012-01-11,1.6402999999999999
2012-01-12,-1.268
2012-01-13,-3.0356
2012-01-17,1.8662999999999998
2012-01-18,3.1324
2012-01-19,-9.4556
2012-01-20,0.7595
2012-01-23,-0.8166
2012-01-24,-0.19
2012-01-25,-0.4442
2012-01-26,0.5099
2012-01-27,0.1902
2012-01-30,-0.2532
2012-01-31,0.0
2012-02-01,1.7132
2012-02-02,1.8091
2012-02-03,0.0
2012-02-06,-0.7353
2012-02-07,-1.7901
2012-02-08,-1.5713
2012-02-09,0.5747
2012-02-10,-0.7619
2012-02-13,1.1516
2012-02-14,-1.3283
2012-02-15,-2.0513
2012-02-16,0.3272
2012-02-17,0.9785
2012-02-21,-0.4522
2012-02-22,-2.2064
2012-02-23,4.7777
2012-02-24,-2.4066
2012-02-27,-0.2596
2012-02-28,-1.6265
2012-02-29,-2.8439
2012-03-01,-0.4765
2012-03-02,-0.8208
2012-03-05,0.1379
2012-03-06,-1.1708
2012-03-07,0.7666
2012-03-08,0.4841
2012-03-09,4.6111
2012-03-12,0.3947
2012-03-13,4.1284
2012-03-14,-5.7898
2012-03-15,0.2004
2012-03-16,-1.0667
2012-03-19,1.8868
2012-03-20,-0.1984
2012-03-21,-0.7952
2012-03-22,0.0
2012-03-23,-0.1336
2012-03-26,0.0
2012-03-27,-1.0033
2012-03-28,-0.0676
2012-03-29,0.9466
2012-03-30,-0.6698
2012-04-02,1.2138
2012-04-03,-2.7315
2012-04-04,-0.8219
2012-04-05,0.2762
2012-04-09,-2.4793
2012-04-10,-1.2711999999999999
2012-04-11,1.216
2012-04-12,0.212
2012-04-13,-0.7757
2012-04-16,1.99
2012-04-17,2.9965
2012-04-18,-3.7212
2012-04-19,0.4216
2012-04-20,-0.5598
2012-04-23,-1.689
2012-04-24,1.2169
2012-04-25,4.314
2012-04-26,-1.0169
2012-04-27,1.0274
2012-04-30,-1.8305
2012-05-01,-3.6602
2012-05-02,1.2186
2012-05-03,-1.2748
2012-05-04,-2.7977
2012-05-07,1.9926
2012-05-08,3.1114
2012-05-09,1.3333
2012-05-10,0.6233
2012-05-11,-3.8541
2012-05-14,0.9306
2012-05-15,-1.1348
2012-05-16,1.7217
2012-05-17,-0.0705
2012-05-18,-0.7057
2012-05-21,0.4264
2012-05-22,-1.6277
2012-05-23,0.6475
2012-05-24,0.7148
2012-05-25,-0.4968
2012-05-29,0.214
2012-05-30,-1.2811
2012-05-31,0.2884
2012-06-01,-0.7189
2012-06-04,0.1448
2012-06-05,1.4461
2012-06-06,3.5638
2012-06-07,-0.8259
2012-06-08,0.0694
2012-06-11,-2.8433
2012-06-12,0.3569
2012-06-13,1.0669
2012-06-14,1.6186
2012-06-15,2.6316
2012-06-18,-0.0675
2012-06-19,0.3376
2012-06-20,-0.0673
2012-06-21,-2.8956
2012-06-22,0.208
2012-06-25,-2.0069
2012-06-26,-0.4237
2012-06-27,-0.6383
2012-06-28,-0.8565
2012-06-29,0.432
2012-07-02,-0.2151
2012-07-03,1.2213
2012-07-05,-0.7807
2012-07-06,-1.0014
2012-07-09,0.0723
2012-07-10,-0.0722
2012-07-11,0.2168
2012-07-12,-0.9373
2012-07-13,-0.4367
2012-07-16,-1.8275000000000001
2012-07-17,-1.0424
2012-07-18,0.0
2012-07-19,-0.9782
2012-07-20,2.5076
2012-07-23,-0.9637
2012-07-24,-0.8982
2012-07-25,1.6616
2012-07-26,0.1486
2012-07-27,1.2610999999999999
2012-07-30,-0.3663
2012-07-31,0.0
2012-08-01,-1.7647
2012-08-02,-1.2725
2012-08-03,3.0326
2012-08-06,-0.2208
2012-08-07,-0.5162
2012-08-08,-0.8154
2012-08-09,-0.8969
2012-08-10,0.3017
2012-08-13,-0.2256
2012-08-14,-0.6782
2012-08-15,1.0622
2012-08-16,1.0511
2012-08-17,0.1486
2012-08-20,0.5935
2012-08-21,0.295
2012-08-22,-0.9559
2012-08-23,-1.0393
2012-08-24,-0.15
2012-08-27,0.3757
2012-08-28,0.4491
2012-08-29,1.3413
2012-08-30,-0.9559
2012-08-31,0.5197
2012-09-04,-0.0739
2012-09-05,-0.5174
2012-09-06,2.1545
2012-09-07,-0.5091
2012-09-10,-0.0731
2012-09-11,-0.0732
2012-09-12,1.1713
2012-09-13,1.0854
2012-09-14,-0.3579
2012-09-17,-0.2874
2012-09-18,-0.4323
2012-09-19,0.0
2012-09-20,-1.013
2012-09-21,2.7047
2012-09-24,-0.427
2012-09-25,0.8578
2012-09-26,-0.0709
2012-09-27,0.2128
2012-09-28,-1.0616
2012-10-01,-0.6438
2012-10-02,0.216
2012-10-03,-1.0776
2012-10-04,-0.2905
2012-10-05,0.7283
2012-10-08,-2.1692
2012-10-09,-1.1826
2012-10-10,0.2244
2012-10-11,-0.2239
2012-10-12,-0.8975
2012-10-15,0.5283
2012-10-16,0.6006
2012-10-17,0.0
2012-10-18,-1.4925
2012-10-19,-0.4545
2012-10-22,-0.3805
2012-10-23,-0.382
2012-10-24,-1.3804
2012-10-25,3.0327
2012-10-26,-0.9057
2012-10-31,-0.6093
2012-11-01,0.2299
2012-11-02,-0.5352
2012-11-05,0.4612
2012-11-06,-1.9127999999999998
2012-11-07,-5.8502
2012-11-08,2.3198
2012-11-09,-0.8097
2012-11-12,-1.4694
2012-11-13,0.0829
2012-11-14,-0.745
2012-11-15,-1.1676
2012-11-16,-0.1688
2012-11-19,2.5359
2012-11-20,-1.319
2012-11-21,1.0025
2012-11-23,0.4963
2012-11-26,0.823
2012-11-27,-0.3265
2012-11-28,0.4095
2012-11-29,0.1631
2012-11-30,-0.6515
2012-12-03,0.4098
2012-12-04,0.0
2012-12-05,0.2449
2012-12-06,0.1629
2012-12-07,-0.2439
2012-12-10,0.2445
2012-12-11,0.8943
2012-12-12,2.3368
2012-12-13,0.6299
2012-12-14,0.8607
2012-12-17,1.7067
2012-12-18,1.7544
2012-12-19,-1.3493
2012-12-20,-0.7599
2012-12-21,-0.2297
2012-12-24,-0.3837
2012-12-26,0.0
2012-12-27,0.077
2012-12-28,-0.6928
2012-12-31,2.4806
2013-01-02,4.9924
2013-01-03,-1.2248
2013-01-04,1.3858
2013-01-07,-1.0072
2013-01-08,0.2907
2013-01-09,1.4493
2013-01-10,0.2143
2013-01-11,-0.8553
2013-01-14,-3.307
2013-01-15,0.8178
2013-01-16,-0.7375
2013-01-17,-0.5944
2013-01-18,-1.42
2013-01-22,-0.1516
2013-01-23,-2.202
2013-01-24,0.7764
2013-01-25,0.6163
2013-01-28,2.6799
2013-01-29,0.2237
2013-01-30,-2.4554
2013-01-31,0.6102
2013-02-01,1.9712
2013-02-04,-0.6691
2013-02-05,0.1497
2013-02-06,0.5232
2013-02-07,-1.1152
2013-02-08,0.2256
2013-02-11,3.826
2013-02-12,-0.4335
2013-02-13,0.0
2013-02-14,0.7257
2013-02-15,-0.2161
2013-02-19,1.083
2013-02-20,-0.3571
2013-02-21,0.1434
2013-02-22,1.5748
2013-02-25,-2.4665
2013-02-26,1.5896
2013-02-27,0.4267
2013-02-28,-0.4958
2013-03-01,-1.21
2013-03-04,-1.6571
2013-03-05,0.293
2013-03-06,2.4105
2013-03-07,1.1412
2013-03-08,0.4231
2013-03-11,-0.2107
2013-03-12,-1.6186
2013-03-13,1.3591
2013-03-14,0.5646
2013-03-15,-1.7544
2013-03-18,-0.5
2013-03-19,0.0718
2013-03-20,0.3587
2013-03-21,-1.2866
2013-03-22,2.3896
2013-03-25,0.7779
2013-03-26,1.4035
2013-03-27,0.0692
2013-03-28,1.5906
2013-04-01,-0.4765
2013-04-02,-1.6416
2013-04-03,2.3644
2013-04-04,1.2908
2013-04-05,-2.6157
2013-04-08,-0.6887
2013-04-09,0.6935
2013-04-10,-0.6198
2013-04-11,-0.1386
2013-04-12,-1.0409
2013-04-15,-7.6438
2013-04-16,6.7578
2013-04-17,-6.1166
2013-04-18,-1.3636
2013-04-19,0.6144
2013-04-22,2.3664
2013-04-23,2.9083
2013-04-24,1.7391
2013-04-25,1.4245
2013-04-26,-1.7556
2013-04-29,-0.5718
2013-04-30,3.0194
2013-05-01,-4.5359
2013-05-02,-0.0731
2013-05-03,3.2919
2013-05-06,1.983
2013-05-07,0.4167
2013-05-08,-0.9682
2013-05-09,-4.4693
2013-05-10,-0.2924
2013-05-13,0.4399
2013-05-14,0.8759
2013-05-15,1.3025
2013-05-16,0.3571
2013-05-17,1.7793999999999999
2013-05-20,-0.979
2013-05-21,0.7768
2013-05-22,-2.733
2013-05-23,0.0
2013-05-24,-0.1441
2013-05-28,3.1025
2013-05-29,1.1896
2013-05-30,2.4896
2013-05-31,-2.4291
2013-06-03,4.5643
2013-06-04,1.6534
2013-06-05,-0.9759
2013-06-06,0.3942
2013-06-07,-0.3272
2013-06-10,0.5253
2013-06-11,-1.6982
2013-06-12,0.0
2013-06-13,11.495
2013-06-14,-5.4827
2013-06-17,-2.9004
2013-06-18,2.4026
2013-06-19,-1.1414
2013-06-20,-3.4638
2013-06-21,3.1229
2013-06-24,-1.8041
2013-06-25,1.4436
2013-06-26,-1.4877
2013-06-27,0.4596
2013-06-28,-1.0458
2013-07-01,3.1044
2013-07-02,-1.2172
2013-07-03,-0.1946
2013-07-05,3.8986
2013-07-08,2.7517
2013-07-09,-0.1826
2013-07-10,-1.7683
2013-07-11,1.6760000000000002
2013-07-12,-3.1746
2013-07-15,2.8373
2013-07-16,-0.4905
2013-07-17,-0.0616
2013-07-18,0.6165
2013-07-19,0.4902
2013-07-22,0.7927
2013-07-23,0.6655
2013-07-24,-0.8413
2013-07-25,1.6364
2013-07-26,-3.2797
2013-07-29,-1.3564
2013-07-30,0.8125
2013-07-31,0.558
2013-08-01,0.185
2013-08-02,-0.6769
2013-08-05,1.487
2013-08-06,-4.823
2013-08-07,-2.1809
2013-08-08,2.2295
2013-08-09,0.3207
2013-08-12,0.1918
2013-08-13,0.1914
2013-08-14,-3.949
2013-08-15,-3.7798
2013-08-16,0.7581
2013-08-19,-3.2148
2013-08-20,1.1307
2013-08-21,-0.1398
2013-08-22,3.8487999999999998
2013-08-23,-0.2022
2013-08-26,-0.3376
2013-08-27,-3.794
2013-08-28,-0.2113
2013-08-29,2.0466
2013-08-30,-2.2822
2013-09-03,3.5385999999999997
2013-09-04,4.3746
2013-09-05,-0.131
2013-09-06,-0.918
2013-09-09,2.4487
2013-09-10,1.0336
2013-09-11,-0.4476
2013-09-12,-0.0642
2013-09-13,0.8355
2013-09-16,-0.6373
2013-09-17,1.0263
2013-09-18,-0.4444
2013-09-19,-6.3776
2013-09-20,0.1362
2013-09-23,0.9524
2013-09-24,-0.2022
2013-09-25,-1.1479
2013-09-26,-0.1366
2013-09-27,-0.4788
2013-09-30,0.0
2013-10-01,0.8247
2013-10-02,1.0907
2013-10-03,-0.472
2013-10-04,-1.1518
2013-10-07,0.5483
2013-10-08,-0.0682
2013-10-09,-2.4557
2013-10-10,1.1888
2013-10-11,1.244
2013-10-14,-0.8874
2013-10-15,-0.0689
2013-10-16,0.0689
2013-10-17,1.9284
2013-10-18,0.6081
2013-10-21,-0.6716
2013-10-22,3.6511
2013-10-23,4.3705
2013-10-24,1.5625
2013-10-25,-0.8
2013-10-28,1.3027
2013-10-29,1.1023
2013-10-30,-0.424
2013-10-31,-0.2433
2013-11-01,0.6098
2013-11-04,0.1212
2013-11-05,0.5448
2013-11-06,-3.3715
2013-11-07,-1.3707
2013-11-08,3.1586
2013-11-11,-0.6124
2013-11-12,0.0616
2013-11-13,-1.1084
2013-11-14,-0.4359
2013-11-15,0.6879
2013-11-18,0.2484
2013-11-19,-0.3098
2013-11-20,-2.8589
2013-11-21,4.6705
2013-11-22,0.9169
2013-11-25,1.0297
2013-11-26,0.1199
2013-11-27,1.1976
2013-11-29,0.5917
2013-12-02,-6.2353
2013-12-03,-1.1292
2013-12-04,-0.5076
2013-12-05,1.5944
2013-12-06,-6.4030000000000005
2013-12-09,-3.6888
2013-12-10,-2.3677
2013-12-11,-1.9971
2013-12-12,0.8006
2013-12-13,6.9314
2013-12-16,-0.8103
2013-12-17,-1.0211
2013-12-18,-3.5076
2013-12-19,-0.3564
2013-12-20,2.6466
2013-12-23,-2.8571
2013-12-24,0.1435
2013-12-26,-0.1433
2013-12-27,-1.5065
2013-12-30,4.2972
2013-12-31,3.9804
2014-01-02,2.6864
2014-01-03,1.7005
2014-01-06,0.7717
2014-01-07,0.8296
2014-01-08,0.0
2014-01-09,-3.8608000000000002
2014-01-10,-0.2633
2014-01-13,1.1221
2014-01-14,-0.3264
2014-01-15,-0.3274
2014-01-16,0.657
2014-01-17,0.0653
2014-01-21,1.4351
2014-01-22,0.836
2014-01-23,-0.0638
2014-01-24,0.1276
2014-01-27,-1.7846
2014-01-28,-2.2713
2014-01-29,-2.9215999999999998
2014-01-30,-0.7524
2014-01-31,-1.8608
2014-02-03,0.4916
2014-02-04,-2.7952
2014-02-05,0.0719
2014-02-06,-0.1437
2014-02-07,0.6475
2014-02-10,2.2873
2014-02-11,2.4458
2014-02-12,6.9577
2014-02-13,3.5077
2014-02-14,-0.1232
2014-02-18,4.1949
2014-02-19,-2.1906
2014-02-20,1.0896
2014-02-21,-0.2395
2014-02-24,1.9808
2014-02-25,-0.0589
2014-02-26,-1.3545
2014-02-27,3.5224
2014-02-28,-1.2111
2014-03-03,-0.9924
2014-03-04,2.8302
2014-03-05,-1.4908000000000001
2014-03-06,-0.4075
2014-03-07,1.1105
2014-03-10,-0.4046
2014-03-11,-1.9153
2014-03-12,0.1775
2014-03-13,-2.3627000000000002
2014-03-14,-0.1815
2014-03-17,0.6667
2014-03-18,0.1204
2014-03-19,-0.0601
2014-03-20,-0.5415
2014-03-21,0.6655
2014-03-24,0.5409
2014-03-25,0.8368
2014-03-26,-0.9484
2014-03-27,1.2567
2014-03-28,1.1229
2014-03-31,1.5779999999999998
2014-04-01,1.4384000000000001
2014-04-02,2.6659
2014-04-03,0.442
2014-04-04,-1.3201
2014-04-07,-3.3445
2014-04-08,1.5571000000000002
2014-04-09,-0.8518
2014-04-10,-1.9473
2014-04-11,-0.8178
2014-04-14,-1.0012
2014-04-15,0.7733
2014-04-16,0.3542
2014-04-17,1.8235000000000001
2014-04-21,0.1155
2014-04-22,-0.4616
2014-04-23,-1.4493
2014-04-24,-1.0
2014-04-25,0.1783
2014-04-28,-1.9573
2014-04-29,-1.1494
2014-04-30,-0.6732
2014-05-01,0.0
2014-05-02,-0.9242
2014-05-05,-0.2488
2014-05-06,-1.2469000000000001
2014-05-07,1.0101
2014-05-08,-2.1875
2014-05-09,2.6837
2014-05-12,1.2446
2014-05-13,-1.6595
2014-05-14,-0.5625
2014-05-15,-1.6341999999999999
2014-05-16,-0.1278
2014-05-19,0.2559
2014-05-20,-1.4678
2014-05-21,0.3886
2014-05-22,1.2903
2014-05-23,2.4840999999999998
2014-05-27,-0.1865
2014-05-28,0.1868
2014-05-29,0.8701
2014-05-30,-0.3697
2014-06-02,-0.9895
2014-06-03,-1.2492
2014-06-04,-1.012
2014-06-05,2.2364
2014-06-06,1.0625
2014-06-09,0.1855
2014-06-10,-1.2346
2014-06-11,-0.0625
2014-06-12,-0.2502
2014-06-13,-1.6928
2014-06-16,0.1276
2014-06-17,1.6561
2014-06-18,0.1253
2014-06-19,1.3141
2014-06-20,0.1235
2014-06-23,-1.1104
2014-06-24,-1.3724
2014-06-25,0.9488
2014-06-26,-1.0025
2014-06-27,2.4684
2014-06-30,1.6677
2014-07-01,3.0984
2014-07-02,-0.4714
2014-07-03,0.5921
2014-07-07,-2.9429
2014-07-08,-1.9405999999999999
2014-07-09,-0.6184
2014-07-10,-0.9956
2014-07-11,0.6285
2014-07-14,-0.6871
2014-07-15,-0.0629
2014-07-16,1.3216
2014-07-17,-1.5528
2014-07-18,-0.3155
2014-07-21,-2.2152
2014-07-22,-0.4531
2014-07-23,-1.3654
2014-07-24,-0.0659
2014-07-25,-1.847
2014-07-28,0.5376
2014-07-29,-1.0027
2014-07-30,0.4051
2014-07-31,-2.959
2014-08-01,-0.693
2014-08-04,0.5583
2014-08-05,7.1478
2014-08-06,5.4404
2014-08-07,0.1229
2014-08-08,1.2883
2014-08-11,2.3016
2014-08-12,-0.8881
2014-08-13,0.4779
2014-08-14,0.0595
2014-08-15,0.5942
2014-08-18,0.2953
2014-08-19,-1.1779
2014-08-20,-2.7414
2014-08-21,0.4902
2014-08-22,-0.6707
2014-08-25,-0.6139
2014-08-26,-0.1853
2014-08-27,-2.7228
2014-08-28,-2.0992
2014-08-29,-0.5848
2014-09-02,-0.3268
2014-09-03,-0.7213
2014-09-04,-2.1797
2014-09-05,1.8231000000000002
2014-09-08,0.9947
2014-09-09,-1.5758
2014-09-10,0.6671
2014-09-11,-0.3313
2014-09-12,1.0638
2014-09-15,-1.5789
2014-09-16,1.2032
2014-09-17,-0.7266
2014-09-18,1.3972
2014-09-19,0.0
2014-09-22,-0.7874
2014-09-23,0.463
2014-09-24,1.3825
2014-09-25,-1.6883
2014-09-26,0.1321
2014-09-29,0.4617
2014-09-30,-1.9041000000000001
2014-10-01,0.1339
2014-10-02,0.9358
2014-10-03,0.7285
2014-10-06,-0.6575
2014-10-07,-0.8604
2014-10-08,2.3364
2014-10-09,-2.4788
2014-10-10,1.0702
2014-10-13,2.184
2014-10-14,1.6192
2014-10-15,3.6966
2014-10-16,4.1795
2014-10-17,-0.413
2014-10-20,-0.7109
2014-10-21,-0.9547
2014-10-22,-3.6747
2014-10-23,1.8136
2014-10-24,0.2457
2014-10-27,-0.3064
2014-10-28,5.04
2014-10-29,-0.9362
2014-10-30,-0.2363
2014-10-31,0.5921
2014-11-03,-0.7063
2014-11-04,-1.6005
2014-11-05,2.5301
2014-11-06,0.9988
2014-11-07,0.0582
2014-11-10,-0.5814
2014-11-11,-0.6433
2014-11-12,0.3531
2014-11-13,-2.4047
2014-11-14,1.863
2014-11-17,-1.5929
