ticker,FND US Equity
2017-09-14,-3.6268000000000002
2017-09-15,0.4412
2017-09-18,-0.8527
2017-09-19,1.5377
2017-09-20,1.155
2017-09-21,-1.015
2017-09-22,1.3074
2017-09-25,1.5182
2017-09-26,-1.9442
2017-09-27,-3.1012
2017-09-28,1.5739999999999998
2017-09-29,0.5424
2017-10-02,-1.8237999999999999
2017-10-03,-2.0408
2017-10-04,0.3205
2017-10-05,-1.4111
2017-10-06,-0.189
2017-10-09,0.7846
2017-10-10,-0.2685
2017-10-11,0.4038
2017-10-12,-0.134
2017-10-13,-1.047
2017-10-16,2.5502000000000002
2017-10-17,-1.8254000000000001
2017-10-18,3.2875
2017-10-19,-1.3827
2017-10-20,0.4497
2017-10-23,0.1053
2017-10-24,3.1308
2017-10-25,-2.2194
2017-10-26,-0.7044
2017-10-27,-0.289
2017-10-30,0.2899
2017-10-31,-0.9459
2017-11-01,2.8912
2017-11-02,-2.6295
2017-11-03,9.3196
2017-11-06,-1.9617
2017-11-07,-1.1117
2017-11-08,2.3731999999999998
2017-11-09,-1.0981
2017-11-10,-1.4557
2017-11-13,-2.1783
2017-11-14,-0.7167
2017-11-15,-6.084
2017-11-16,6.8076
2017-11-17,-1.1822
2017-11-20,1.7945
2017-11-21,0.6898
2017-11-22,-2.8165
2017-11-24,0.4439
2017-11-27,1.1178
2017-11-28,0.2314
2017-11-29,0.2052
2017-11-30,3.8905
2017-12-01,1.9708999999999999
2017-12-04,6.2817
2017-12-05,0.0909
2017-12-06,-3.5885
2017-12-07,1.6726
2017-12-08,3.6145
2017-12-11,-1.051
2017-12-12,-2.0565
2017-12-13,-0.3461
2017-12-14,1.6902
2017-12-15,-0.8424
2017-12-18,0.4592
2017-12-19,-0.0229
2017-12-20,0.8688
2017-12-21,1.8359
2017-12-22,-0.4006
2017-12-26,1.3408
2017-12-27,7.9824
2017-12-28,1.2661
2017-12-29,-1.835
2018-01-02,-5.2588
2018-01-03,-3.4475
2018-01-04,3.7952
2018-01-05,-0.238
2018-01-08,0.6072
2018-01-09,-0.5174
2018-01-10,0.2167
2018-01-11,1.5568
2018-01-12,2.491
2018-01-16,-0.5401
2018-01-17,2.6107
2018-01-18,0.4885
2018-01-19,3.3016
2018-01-22,-0.9608
2018-01-23,-0.8315
2018-01-24,-0.4592
2018-01-25,-2.3064999999999998
2018-01-26,1.3139
2018-01-29,2.614
2018-01-30,-3.436
2018-01-31,-4.09
2018-02-01,1.194
2018-02-02,-4.9094
2018-02-05,-1.3295
2018-02-06,3.638
2018-02-07,0.1083
2018-02-08,-3.6797
2018-02-09,1.4157
2018-02-12,-1.0858
2018-02-13,-1.2545
2018-02-14,2.2459
2018-02-15,0.8875
2018-02-16,-0.1979
2018-02-20,1.3883
2018-02-21,-2.2169
2018-02-22,1.6893
2018-02-23,1.2022
2018-02-26,0.3888
2018-02-27,-2.9475
2018-02-28,-0.0887
2018-03-01,-2.0191
2018-03-02,0.1132
2018-03-05,2.4655
2018-03-06,1.766
2018-03-07,2.5813
2018-03-08,0.0211
2018-03-09,-1.3953
2018-03-12,-1.2864
2018-03-13,0.8254
2018-03-14,1.2495
2018-03-15,-1.617
2018-03-16,0.9948
2018-03-19,1.0707
2018-03-20,5.2966
2018-03-21,2.4748
2018-03-22,0.3534
2018-03-23,-0.2935
2018-03-26,1.5110000000000001
2018-03-27,-1.2179
2018-03-28,-1.8199999999999998
2018-03-29,3.8868
2018-04-02,-1.0169
2018-04-03,0.8529
2018-04-04,8.226
2018-04-05,2.1133
2018-04-06,-2.8522
2018-04-09,-1.092
2018-04-10,1.0498
2018-04-11,-3.242
2018-04-12,0.3887
2018-04-13,0.922
2018-04-16,-0.877
2018-04-17,4.0922
2018-04-18,0.0531
2018-04-19,-0.6195
2018-04-20,0.6233
2018-04-23,-0.2655
2018-04-24,-1.4374
2018-04-25,-3.8891
2018-04-26,2.4916
2018-04-27,0.5666
2018-04-30,1.036
2018-05-01,-0.3598
2018-05-02,-2.4192
2018-05-03,-13.8575
2018-05-04,0.8162
2018-05-07,-4.3886
2018-05-08,1.6488
2018-05-09,3.3757
2018-05-10,-1.5691000000000002
2018-05-11,-0.5386
2018-05-14,-0.2166
2018-05-15,-1.0419
2018-05-16,-0.5922
2018-05-17,2.2286
2018-05-18,1.1656
2018-05-21,-1.1521
2018-05-22,-1.7699
2018-05-23,-0.1318
2018-05-24,6.1826
2018-05-25,0.5387
2018-05-29,-1.5045
2018-05-30,-0.8998
2018-05-31,-0.7601
2018-06-01,3.2553
2018-06-04,1.4424000000000001
2018-06-05,-0.8735
2018-06-06,7.541
2018-06-07,-0.0191
2018-06-08,1.4294
2018-06-11,1.8226
2018-06-12,1.0703
2018-06-13,0.3469
2018-06-14,0.0546
2018-06-15,1.3820999999999999
2018-06-18,-1.3812
2018-06-19,-2.1099
2018-06-20,-3.456
2018-06-21,-2.9446
2018-06-22,-0.0198
2018-06-25,-2.2213
2018-06-26,1.7241
2018-06-27,-0.4586
2018-06-28,-0.7412
2018-06-29,-0.444
2018-07-02,0.223
2018-07-03,1.4765
2018-07-05,1.2159
2018-07-06,0.512
2018-07-09,0.6661
2018-07-10,0.798
2018-07-11,-6.314
2018-07-12,0.9275
2018-07-13,-0.9189
2018-07-16,-1.8343
2018-07-17,2.8134
2018-07-18,1.0823
2018-07-19,2.4444
2018-07-20,-1.0649
2018-07-23,-0.299
2018-07-24,-1.7393
2018-07-25,0.4476
2018-07-26,-1.5596999999999999
2018-07-27,-2.3045
2018-07-30,0.7793
2018-07-31,-0.209
2018-08-01,-0.0838
2018-08-02,-17.1453
2018-08-03,-5.1353
2018-08-06,-1.5467
2018-08-07,2.8169
2018-08-08,-1.4489
2018-08-09,4.0096
2018-08-10,-2.2102
2018-08-13,1.0775
2018-08-14,-2.7561
2018-08-15,-1.7913999999999999
2018-08-16,1.4702
2018-08-17,-0.4293
2018-08-20,-1.5899
2018-08-21,3.0394
2018-08-22,-0.9567
2018-08-23,-0.1342
2018-08-24,1.5314
2018-08-27,-0.1852
2018-08-28,-0.5302
2018-08-29,0.1066
2018-08-30,-1.9436
2018-08-31,-0.1901
2018-09-04,1.1425
2018-09-05,-1.6138
2018-09-06,-4.866
2018-09-07,0.5172
2018-09-10,1.6295
2018-09-11,3.2349
2018-09-12,1.9891
2018-09-13,-2.2175
2018-09-14,-5.2732
2018-09-17,-0.2596
2018-09-18,0.723
2018-09-19,0.7178
2018-09-20,1.8244
2018-09-21,-4.7032
2018-09-24,0.4113
2018-09-25,-5.471
2018-09-26,-1.7023000000000001
2018-09-27,-3.2746
2018-09-28,-1.7904
2018-10-01,1.0607
2018-10-02,-5.7068
2018-10-03,3.8261
2018-10-04,-3.8191
2018-10-05,-0.4528
2018-10-08,0.8747
2018-10-09,-2.1159
2018-10-10,-1.9844
2018-10-11,2.4946
2018-10-12,-3.5979
2018-10-15,1.8295
2018-10-16,3.1261
2018-10-17,-5.9582
2018-10-18,0.0371
2018-10-19,-3.8889
2018-10-22,0.1927
2018-10-23,3.8462
2018-10-24,-2.2963
2018-10-25,0.0758
2018-10-26,-3.75
2018-10-29,-4.2896
2018-10-30,4.6875
2018-10-31,0.4713
2018-11-01,24.0422
2018-11-02,0.7879
2018-11-05,-1.0319
2018-11-06,2.9068
2018-11-07,0.829
2018-11-08,-0.7308
2018-11-09,-0.9509
2018-11-12,-3.2828
2018-11-13,1.7931
2018-11-14,1.9188
2018-11-15,3.4259
2018-11-16,0.8356
2018-11-19,-4.5872
2018-11-20,-1.2717
2018-11-21,2.8275
2018-11-23,-0.3666
2018-11-26,2.2386
2018-11-27,-5.7289
2018-11-28,6.8088
2018-11-29,-0.2681
2018-11-30,-1.0454
2018-12-03,3.5617
2018-12-04,-5.9458
2018-12-06,-0.062
2018-12-07,-6.1395
2018-12-10,-2.3456
2018-12-11,-0.6428
2018-12-12,-2.5196
2018-12-13,-4.5058
2018-12-14,-2.1214
2018-12-17,-1.9058000000000002
2018-12-18,1.0667
2018-12-19,-3.807
2018-12-20,-3.2915
2018-12-21,-1.6613
2018-12-24,-1.1125
2018-12-26,7.6667
2018-12-27,0.6579
2018-12-28,0.7689
2018-12-31,-1.1828
2019-01-02,1.1969
2019-01-03,0.2289
2019-01-04,5.3673
2019-01-07,5.7081
2019-01-08,2.529
2019-01-09,3.4667
2019-01-10,0.1611
2019-01-11,0.9971
2019-01-14,-0.8599
2019-01-15,-5.8465
2019-01-16,0.2729
2019-01-17,0.9527
2019-01-18,7.7181999999999995
2019-01-22,-4.224
2019-01-23,1.6661000000000001
2019-01-24,3.2455
2019-01-25,2.9567
2019-01-28,1.0883
2019-01-29,-1.3158
2019-01-30,1.8182
2019-01-31,2.0536
2019-02-01,-2.8288
2019-02-04,0.5102
2019-02-05,-1.7319
2019-02-06,-0.3039
2019-02-07,-0.2743
2019-02-08,-1.2225
2019-02-11,-0.2785
2019-02-12,4.592
2019-02-13,3.5598
2019-02-14,-0.6588
2019-02-15,0.4614
2019-02-19,0.4018
2019-02-20,5.0029
2019-02-21,1.7969
2019-02-22,1.471
2019-02-25,2.1349
2019-02-26,-2.4258
2019-02-27,-0.4232
2019-02-28,-1.2483
2019-03-01,3.9537
2019-03-04,-1.423
2019-03-05,1.0499
2019-03-06,0.5195
2019-03-07,-0.9819
2019-03-08,2.2704
2019-03-11,2.1179
2019-03-12,-0.1
2019-03-13,0.3002
2019-03-14,-4.1147
2019-03-15,1.0923
2019-03-18,-1.2092
2019-03-19,0.9375
2019-03-20,-1.3674
2019-03-21,7.2718
2019-03-22,-2.9749
2019-03-25,0.2011
2019-03-26,0.8277
2019-03-27,1.1692
2019-03-28,2.0654
2019-03-29,-0.6986
2019-04-01,0.558
2019-04-02,-0.2654
2019-04-03,1.6449
2019-04-04,4.4503
2019-04-05,1.162
2019-04-08,0.2703
2019-04-09,-0.8535
2019-04-10,2.5147
2019-04-11,1.3481
2019-04-12,1.4174
2019-04-15,-1.075
2019-04-16,1.1085
2019-04-17,-0.9888
2019-04-18,0.7816
2019-04-22,-2.2835
2019-04-23,4.4312000000000005
2019-04-24,1.5833
2019-04-25,-0.5195
2019-04-26,-0.0418
2019-04-29,-0.7106
2019-04-30,1.0735
2019-05-01,-0.8955
2019-05-02,1.4708999999999999
2019-05-03,-8.8217
2019-05-06,0.0454
2019-05-07,-3.4052
2019-05-08,-0.517
2019-05-09,-0.4252
2019-05-10,-1.8268
2019-05-13,-6.5007
2019-05-14,6.0222
2019-05-15,3.4373
2019-05-16,-2.6395999999999997
2019-05-17,-0.9925
2019-05-20,-2.4694
2019-05-21,0.5766
2019-05-22,-3.0409
2019-05-23,-4.7044
2019-05-24,2.5357
2019-05-28,-4.341
2019-05-29,-0.5501
2019-05-30,1.4934
2019-05-31,-3.2153
2019-06-03,1.7736
2019-06-04,3.8174
2019-06-05,1.3323
2019-06-06,-3.1817
2019-06-07,-0.3802
2019-06-10,0.0818
2019-06-11,-1.3893
2019-06-12,4.7238
2019-06-13,0.6858
2019-06-14,2.9604
2019-06-17,1.3995
2019-06-18,3.99
2019-06-19,0.6998
2019-06-20,0.5272
2019-06-21,-1.1681
2019-06-24,-1.9537
2019-06-25,-4.5756
2019-06-26,1.1859
2019-06-27,2.3949
2019-06-28,4.2548
2019-07-01,0.9069
2019-07-02,-0.7096
2019-07-03,-0.1667
2019-07-05,0.0954
2019-07-08,1.2157
2019-07-09,-0.6123
2019-07-10,1.8246
2019-07-11,-1.3731
2019-07-12,3.0911
2019-07-15,-3.7079
2019-07-16,0.1426
2019-07-17,-1.1868
2019-07-18,-4.3238
2019-07-19,-0.4519
2019-07-22,0.681
2019-07-23,-2.505
2019-07-24,0.8993
2019-07-25,0.4838
2019-07-26,-1.85
2019-07-29,2.6593999999999998
2019-07-30,0.3521
2019-07-31,-1.8797000000000001
2019-08-01,-7.1264
2019-08-02,20.9021
2019-08-05,-3.1847
2019-08-06,-1.3158
2019-08-07,3.7143
2019-08-08,-2.5941
2019-08-09,-1.0134
2019-08-12,2.5
2019-08-13,5.2265
2019-08-14,-5.1656
2019-08-15,-0.838
2019-08-16,2.77
2019-08-19,3.1521
2019-08-20,0.5314
2019-08-21,7.0485
2019-08-22,1.4198
2019-08-23,-4.6663
2019-08-26,1.3407
2019-08-27,-3.0659
2019-08-28,2.1231
2019-08-29,2.4395
2019-08-30,1.9259
2019-09-03,-3.0272
2019-09-04,-0.1676
2019-09-05,4.3652
2019-09-06,-1.4478
2019-09-09,-1.7751000000000001
2019-09-10,1.3087
2019-09-11,0.3076
2019-09-12,1.3287
2019-09-13,-1.4121000000000001
2019-09-16,0.9413
2019-09-17,-0.6892
2019-09-18,-0.2858
2019-09-19,0.2252
2019-09-20,0.1634
2019-09-23,0.938
2019-09-24,2.5859
2019-09-25,0.8271
2019-09-26,0.1758
2019-09-27,-1.5403
2019-09-30,1.2871000000000001
2019-10-01,-3.3627000000000002
2019-10-02,-4.5924
2019-10-03,0.8694
2019-10-04,0.0631
2019-10-07,0.3151
2019-10-08,-1.8639000000000001
2019-10-09,0.9603
2019-10-10,1.9658
2019-10-11,1.4096
2019-10-14,-1.6353
2019-10-15,-2.7016
2019-10-16,-1.8368
2019-10-17,-1.0879
2019-10-18,-2.5297
2019-10-21,0.677
2019-10-22,0.4259
2019-10-23,0.3348
2019-10-24,0.1335
2019-10-25,0.7998
2019-10-28,2.6229
2019-10-29,0.494
2019-10-30,0.2137
2019-10-31,-2.2606
2019-11-01,0.6546
2019-11-04,-3.6635999999999997
2019-11-05,-1.0351
2019-11-06,-1.8645
2019-11-07,-1.1121
2019-11-08,-0.1172
2019-11-11,1.8766
2019-11-12,1.3585
2019-11-13,-0.5225
2019-11-14,3.6995
2019-11-15,-1.9159000000000002
2019-11-18,0.3817
2019-11-19,-2.0801
2019-11-20,-0.0457
2019-11-21,-0.777
2019-11-22,2.7866999999999997
2019-11-25,4.0556
2019-11-26,1.5289000000000001
2019-11-27,2.4178
2019-11-29,-0.5798
2019-12-02,-3.2285
2019-12-03,-2.5613
2019-12-04,4.926
2019-12-05,-0.4842
2019-12-06,1.7770000000000001
2019-12-09,-1.9123
2019-12-10,0.1695
2019-12-11,3.4483
2019-12-12,2.7607
2019-12-13,0.0597
2019-12-16,0.3978
2019-12-17,-2.0602
2019-12-18,1.4159
2019-12-19,0.4188
2019-12-20,1.43
2019-12-23,-2.1147
2019-12-24,1.1402
2019-12-26,-0.5142
2019-12-27,0.4175
2019-12-30,-0.5345
2019-12-31,1.1346
2020-01-02,-0.5117
2020-01-03,-0.6528
2020-01-06,1.7722
2020-01-07,-3.0914
2020-01-08,1.6556
2020-01-09,-0.1192
2020-01-10,-5.3689
2020-01-13,-1.1137
2020-01-14,0.7225
2020-01-15,1.5823
2020-01-16,1.4953
2020-01-17,-0.9822
2020-01-21,-0.2067
2020-01-22,2.5885
2020-01-23,-0.1413
2020-01-24,-1.9001000000000001
2020-01-27,-1.3188
2020-01-28,3.3201
2020-01-29,2.4859
2020-01-30,0.0592
2020-01-31,-2.8183
2020-02-03,2.5958
2020-02-04,2.8859
2020-02-05,-0.5764
2020-02-06,-2.8406000000000002
2020-02-07,-1.1337
2020-02-10,-0.3018
2020-02-11,2.0581
2020-02-12,4.8043
2020-02-13,-0.1886
2020-02-14,0.4158
2020-02-18,0.0941
2020-02-19,0.6017
2020-02-20,2.8037
2020-02-21,4.8545
2020-02-24,0.052
2020-02-25,-1.5598
2020-02-26,-2.3944
2020-02-27,-4.5996
2020-02-28,-3.4789
2020-03-02,3.428
2020-03-03,-2.5568
2020-03-04,6.5889
2020-03-05,-3.9752
2020-03-06,-0.4178
2020-03-09,-13.2151
2020-03-10,4.065
2020-03-11,-6.6723
2020-03-12,-12.7828
2020-03-13,3.917
2020-03-16,-25.5117
2020-03-17,5.0603
2020-03-18,-13.3652
2020-03-19,5.5596
2020-03-20,-0.3488
2020-03-23,0.595
2020-03-24,11.0995
2020-03-25,5.2302
2020-03-26,5.506
2020-03-27,-6.5725999999999996
2020-03-30,2.3551
2020-03-31,-5.3392
2020-04-01,-11.717
2020-04-02,0.4589
2020-04-03,-4.9895
2020-04-06,14.7189
2020-04-07,1.2572999999999999
2020-04-08,8.3095
2020-04-09,7.2604
2020-04-13,-4.1655
2020-04-14,5.7478
2020-04-15,-7.5176
2020-04-16,-3.2164
2020-04-17,11.3897
2020-04-20,-3.4445
2020-04-21,-4.2416
2020-04-22,1.3494
2020-04-23,3.068
2020-04-24,1.9657
2020-04-27,6.7199
2020-04-28,2.4516
2020-04-29,7.733
2020-04-30,-0.8651
2020-05-01,-1.1085
2020-05-04,-5.4138
2020-05-05,7.3374
2020-05-06,-0.3993
2020-05-07,2.2641999999999998
2020-05-08,-1.0609
2020-05-11,3.0769
2020-05-12,-1.4699
2020-05-13,-4.269
2020-05-14,3.7641
2020-05-15,2.6802
2020-05-18,7.3357
2020-05-19,-2.7254
2020-05-20,-0.2586
2020-05-21,5.5748
2020-05-22,1.9034
2020-05-26,3.9365
2020-05-27,4.3285
2020-05-28,-4.7046
2020-05-29,1.069
2020-06-01,-1.6731
2020-06-02,2.2687
2020-06-03,5.9667
2020-06-04,-0.5595
2020-06-05,1.6334
2020-06-08,0.9821
2020-06-09,0.7958
2020-06-10,-0.2807
2020-06-11,-9.2892
2020-06-12,1.571
2020-06-15,1.814
2020-06-16,5.9452
2020-06-17,1.9827
2020-06-18,1.2151
2020-06-19,-2.9840999999999998
2020-06-22,1.1137
2020-06-23,1.7657
2020-06-24,-4.1917
2020-06-25,-0.1076
2020-06-26,-2.7464
2020-06-29,5.3341
2020-06-30,1.0163
2020-07-01,-0.0173
2020-07-02,0.2949
2020-07-06,1.972
2020-07-07,-1.1535
2020-07-08,1.2356
2020-07-09,-0.9493
2020-07-10,2.0366
2020-07-13,-2.1302
2020-07-14,2.5707
2020-07-15,2.8571
2020-07-16,-1.2508
2020-07-17,0.6909
2020-07-20,1.6991
2020-07-21,2.2329
2020-07-22,4.934
2020-07-23,-0.3594
2020-07-24,1.9237
2020-07-27,5.3819
2020-07-28,-4.5893
2020-07-29,3.5636
2020-07-30,-0.8921
2020-07-31,-5.8437
