ticker,CSGS US Equity
2000-05-22,-1.671
2000-05-23,4.9673
2000-05-24,2.6151999999999997
2000-05-25,0.0
2000-05-26,-0.9709
2000-05-30,0.1225
2000-05-31,-2.5704000000000002
2000-06-01,14.9497
2000-06-02,0.3279
2000-06-05,-2.1786
2000-06-06,0.6682
2000-06-07,3.9823
2000-06-08,-5.2128
2000-06-09,-0.8979
2000-06-12,-1.0193
2000-06-13,-4.9199
2000-06-14,-9.988
2000-06-15,-4.9465
2000-06-16,14.346
2000-06-19,-3.8129999999999997
2000-06-20,8.0563
2000-06-21,-1.8935
2000-06-22,0.0
2000-06-23,-2.0507
2000-06-26,-4.4335
2000-06-27,2.4485
2000-06-28,-0.1258
2000-06-29,14.987400000000001
2000-06-30,-1.7525
2000-07-03,1.6722000000000001
2000-07-05,-1.8639999999999999
2000-07-06,0.1117
2000-07-07,-1.7856999999999998
2000-07-10,9.0909
2000-07-11,-5.0
2000-07-12,0.7675
2000-07-13,1.5234
2000-07-14,0.3215
2000-07-17,-4.0598
2000-07-18,0.3341
2000-07-19,-8.5461
2000-07-20,3.3981
2000-07-21,-9.8298
2000-07-24,5.5646
2000-07-25,-2.5894
2000-07-26,-0.3797
2000-07-27,14.3583
2000-07-28,-2.7778
2000-07-31,-2.7429
2000-08-01,-1.1751
2000-08-02,-1.7835999999999999
2000-08-03,2.1792
2000-08-04,2.9621
2000-08-07,-2.3303
2000-08-08,-1.8557000000000001
2000-08-09,-4.8019
2000-08-10,-4.0353
2000-08-11,-3.2852
2000-08-14,-8.0163
2000-08-15,6.9424
2000-08-16,4.8343
2000-08-17,3.6891
2000-08-18,-3.8119
2000-08-21,1.0568
2000-08-22,1.4379
2000-08-23,0.0
2000-08-24,0.0
2000-08-25,-2.0619
2000-08-28,-5.3947
2000-08-29,-0.6954
2000-08-30,-1.1204
2000-08-31,2.4079
2000-09-01,4.1494
2000-09-05,-1.4607999999999999
2000-09-06,-4.9528
2000-09-07,4.2184
2000-09-08,-3.4013999999999998
2000-09-11,3.662
2000-09-12,8.0163
2000-09-13,-2.0126
2000-09-14,2.3106999999999998
2000-09-15,-2.3839
2000-09-18,-5.7841000000000005
2000-09-19,8.1855
2000-09-20,0.8827
2000-09-21,-4.0
2000-09-22,2.474
2000-09-25,3.3037
2000-09-26,-2.091
2000-09-27,-0.5025
2000-09-28,-39.5202
2000-09-29,-3.1315
2000-10-02,3.0172
2000-10-03,-0.8368
2000-10-04,5.6962
2000-10-05,-2.7944
2000-10-06,-2.6694
2000-10-09,-1.2658
2000-10-10,-4.4872
2000-10-11,66.8904
2000-10-12,-6.0322
2000-10-13,-3.4237
2000-10-16,5.0222
2000-10-17,0.1406
2000-10-18,2.1067
2000-10-19,5.6396
2000-10-20,-1.2044
2000-10-23,-3.3937
2000-10-24,4.7749
2000-10-25,-3.9063
2000-10-26,7.8591
2000-10-27,0.5025
2000-10-30,-3.0
2000-10-31,-4.2526
2000-11-01,2.6917999999999997
2000-11-02,2.7523
2000-11-03,-0.1276
2000-11-06,1.4049
2000-11-07,1.2594
2000-11-08,-2.2388
2000-11-09,0.5089
2000-11-10,-3.038
2000-11-13,-6.3969
2000-11-14,3.7657
2000-11-15,-5.914
2000-11-16,-0.8571
2000-11-17,5.3314
2000-11-20,-3.9672
2000-11-21,-7.4074
2000-11-22,10.9231
2000-11-24,1.5257
2000-11-27,-1.776
2000-11-28,-5.7024
2000-11-29,-0.885
2000-11-30,8.1845
2000-12-01,-2.6135
2000-12-04,-1.1299
2000-12-05,14.1429
2000-12-06,-2.1277
2000-12-07,-6.0102
2000-12-08,5.1701
2000-12-11,0.5175
2000-12-12,-0.7722
2000-12-13,-2.3346
2000-12-14,-0.9296
2000-12-15,1.7426
2000-12-18,-2.5033
2000-12-19,2.5676
2000-12-20,-9.3544
2000-12-21,1.0174
2000-12-22,10.6475
2000-12-26,-2.2107
2000-12-27,-0.133
2000-12-28,0.0
2000-12-29,0.0
2001-01-02,-4.6605
2001-01-03,0.5587
2001-01-04,1.9444
2001-01-05,-5.7221
2001-01-08,1.8786
2001-01-09,2.695
2001-01-10,2.7624
2001-01-11,-0.672
2001-01-12,0.0
2001-01-16,1.7591
2001-01-17,0.0
2001-01-18,9.7074
2001-01-19,-4.9697
2001-01-22,0.2551
2001-01-23,4.3257
2001-01-24,-3.5366
2001-01-25,-7.4589
2001-01-26,-0.1366
2001-01-29,-0.9576
2001-01-30,-1.5192999999999999
2001-01-31,-0.4208
2001-02-01,-4.3662
2001-02-02,-3.8292
2001-02-05,-1.3783
2001-02-06,2.795
2001-02-07,-1.0574
2001-02-08,4.5802
2001-02-09,-0.8759
2001-02-12,-1.1782
2001-02-13,-1.4903
2001-02-14,-6.8079
2001-02-15,1.6234
2001-02-16,-7.6677
2001-02-20,-1.1246
2001-02-21,0.2625
2001-02-22,5.0611
2001-02-23,1.6196000000000002
2001-02-26,-3.5554
2001-02-27,0.678
2001-02-28,1.5152
2001-03-01,0.3317
2001-03-02,8.2645
2001-03-05,0.1527
2001-03-06,4.5732
2001-03-07,0.4373
2001-03-08,-1.3062
2001-03-09,2.2059
2001-03-12,-0.7194
2001-03-13,-1.4493
2001-03-14,-2.2059
2001-03-15,-0.1504
2001-03-16,-2.8614
2001-03-19,3.4109
2001-03-20,-1.4993
2001-03-21,-1.9787
2001-03-22,-2.4845
2001-03-23,3.5032
2001-03-26,2.1538
2001-03-27,1.8072
2001-03-28,1.0355
2001-03-29,-1.7570000000000001
2001-03-30,-1.7884
2001-04-02,-3.3384
2001-04-03,-6.9074
2001-04-04,0.0
2001-04-05,8.0944
2001-04-06,2.0281
2001-04-09,2.9234999999999998
2001-04-10,7.3211
2001-04-11,3.876
2001-04-12,1.8336999999999999
2001-04-16,-1.5493999999999999
2001-04-17,3.1476
2001-04-18,6.1856
2001-04-19,-0.0583
2001-04-20,-6.5669
2001-04-23,-5.2818
2001-04-24,0.8123
2001-04-25,0.7404
2001-04-26,18.6987
2001-04-27,1.9485999999999999
2001-04-30,3.9836
2001-05-01,1.9584000000000001
2001-05-02,-1.3479
2001-05-03,-2.6302
2001-05-04,-0.1052
2001-05-07,2.7217000000000002
2001-05-08,0.547
2001-05-09,-0.136
2001-05-10,0.5788
2001-05-11,-0.1354
2001-05-14,-1.1525
2001-05-15,5.3326
2001-05-16,-2.0023
2001-05-17,-0.1661
2001-05-18,-0.0666
2001-05-21,3.7796
2001-05-22,1.5562
2001-05-23,-3.6809
2001-05-24,1.3613
2001-05-25,-0.7929
2001-05-29,-1.5984
2001-05-30,-1.0277
2001-05-31,0.9379
2001-06-01,0.1327
2001-06-04,-1.4085
2001-06-05,4.5378
2001-06-06,-1.045
2001-06-07,1.8359
2001-06-08,-4.5948
2001-06-11,0.9866
2001-06-12,-0.0497
2001-06-13,-1.4248
2001-06-14,-1.1764999999999999
2001-06-15,-2.551
2001-06-18,-0.9599
2001-06-19,-2.185
2001-06-20,1.1529
2001-06-21,-2.1371
2001-06-22,1.1101
2001-06-25,0.6839
2001-06-26,-0.8759
2001-06-27,2.7592
2001-06-28,1.3163
2001-06-29,0.4677
2001-07-02,1.7414
2001-07-03,-0.1017
2001-07-05,-2.8668
2001-07-06,-1.0828
2001-07-09,-0.4414
2001-07-10,0.8867
2001-07-11,-0.6855
2001-07-12,-4.3009
2001-07-13,-0.111
2001-07-16,-2.5181
2001-07-17,2.754
2001-07-18,-1.4971999999999999
2001-07-19,-0.9946
2001-07-20,1.4784
2001-07-23,-3.997
2001-07-24,-6.323
2001-07-25,-5.9190000000000005
2001-07-26,13.7086
2001-07-27,0.0
2001-07-30,-1.7084000000000001
2001-07-31,-6.8536
2001-08-01,3.732
2001-08-02,0.0818
2001-08-03,0.6944
2001-08-06,-0.4057
2001-08-07,-0.6314
2001-08-08,-1.1273
2001-08-09,-1.99
2001-08-10,0.5076
2001-08-13,0.5892
2001-08-14,-1.046
2001-08-15,-1.9239000000000002
2001-08-16,0.3449
2001-08-17,-2.9001
2001-08-20,1.7478
2001-08-21,-1.9135
2001-08-22,3.303
2001-08-23,-0.2361
2001-08-24,3.248
2001-08-27,2.3333
2001-08-28,-3.3998
2001-08-29,1.138
2001-08-30,-3.9592
2001-08-31,-0.4122
2001-09-04,-2.8322000000000003
2001-09-05,-4.5067
2001-09-06,-0.0235
2001-09-07,-1.1038000000000001
2001-09-10,-0.8549
2001-09-17,-3.3054
2001-09-18,2.7991
2001-09-19,1.0843
2001-09-20,-0.7867
2001-09-21,-0.5046
2001-09-24,4.3225999999999996
2001-09-25,-2.8704
2001-09-26,0.0953
2001-09-27,2.1429
2001-09-28,-4.4289
2001-10-01,-4.1707
2001-10-02,-2.1634
2001-10-03,3.6941
2001-10-04,-2.9604
2001-10-05,3.7487
2001-10-08,0.5233
2001-10-09,-0.2479
2001-10-10,4.2495
2001-10-11,0.143
2001-10-12,-0.7379
2001-10-15,-5.4197
2001-10-16,-0.1268
2001-10-17,-3.5288
2001-10-18,-0.5789
2001-10-19,3.838
2001-10-22,-4.155
2001-10-23,-1.8617
2001-10-24,3.8753
2001-10-25,0.8609
2001-10-26,3.5178000000000003
2001-10-29,-2.049
2001-10-30,-18.9796
2001-10-31,-1.5743
2001-11-01,7.1657
2001-11-02,0.5672
2001-11-05,3.1463
2001-11-06,-2.2734
2001-11-07,-0.6773
2001-11-08,-1.8380999999999998
2001-11-09,0.0604
2001-11-12,-0.3018
2001-11-13,2.0587
2001-11-14,0.0593
2001-11-15,-0.2668
2001-11-16,5.0535
2001-11-19,-4.9236
2001-11-20,-1.0417
2001-11-21,0.4511
2001-11-23,3.8922
2001-11-26,-1.1816
2001-11-27,-4.7827
2001-11-28,-3.4303
2001-11-29,-2.4421
2001-11-30,0.6177
2001-12-03,4.7173
2001-12-04,0.6479
2001-12-05,4.0159
2001-12-06,3.9788
2001-12-07,-1.8991
2001-12-10,2.167
2001-12-11,-0.707
2001-12-12,-0.1994
2001-12-13,-2.3687
2001-12-14,0.6431
2001-12-17,1.7717
2001-12-18,0.5708
2001-12-19,2.185
2001-12-20,5.5262
2001-12-21,0.2632
2001-12-24,6.6929
2001-12-26,3.2964
2001-12-27,-1.1908
2001-12-28,-0.699
2001-12-31,-1.8204
2002-01-02,0.1236
2002-01-03,-1.8025
2002-01-04,0.5532
2002-01-07,-3.5009
2002-01-08,-0.7515
2002-01-09,6.8146
2002-01-10,-1.0022
2002-01-11,-0.4938
2002-01-14,-2.5806
2002-01-15,0.3821
2002-01-16,-7.5362
2002-01-17,-4.0889
2002-01-18,0.4864
2002-01-22,-0.2847
2002-01-23,2.056
2002-01-24,0.0909
2002-01-25,0.4962
2002-01-28,0.5146
2002-01-29,3.6945
2002-01-30,-0.2936
2002-01-31,-0.6692
2002-02-01,3.9881
2002-02-04,-4.1462
2002-02-05,-2.2709
2002-02-06,-2.4896
2002-02-07,2.6099
2002-02-08,0.1382
2002-02-11,-0.9387
2002-02-12,-4.2642
2002-02-13,1.0189
2002-02-14,-9.1066
2002-02-15,-0.7609
2002-02-19,-2.0447
2002-02-20,1.5655999999999999
2002-02-21,-2.0231
2002-02-22,1.0488
2002-02-25,2.6922
2002-02-26,1.3266
2002-02-27,0.5611
2002-02-28,-3.3478
2002-03-01,5.5484
2002-03-04,5.6518
2002-03-05,-2.5884
2002-03-06,5.344
2002-03-07,1.3733
2002-03-08,0.3041
2002-03-11,0.882
2002-03-12,1.0109
2002-03-13,-4.1114
2002-03-14,-14.9788
2002-03-15,2.3557
2002-03-18,2.6904
2002-03-19,0.2525
2002-03-20,-4.6599
2002-03-21,1.7503
2002-03-22,0.0325
2002-03-25,-1.2654
2002-03-26,-0.0657
2002-03-27,-0.3617
2002-03-28,-6.0396
2002-04-01,-4.5662
2002-04-02,-2.7236000000000002
2002-04-03,-0.3027
2002-04-04,-2.1632
2002-04-05,-4.7711
2002-04-08,2.1996
2002-04-09,3.3081
2002-04-10,0.3086
2002-04-11,-4.5731
2002-04-12,-2.1402
2002-04-15,1.771
2002-04-16,7.0012
2002-04-17,0.7943
2002-04-18,-6.6417
2002-04-19,4.5016
2002-04-22,-2.3077
2002-04-23,0.9055
2002-04-24,2.6922
2002-04-25,0.304
2002-04-26,-2.9545
2002-04-29,1.3271
2002-04-30,1.0015
2002-05-01,4.8818
2002-05-02,-1.6726999999999999
2002-05-03,-0.074
2002-05-06,-1.7765
2002-05-07,2.6752000000000002
2002-05-08,10.1284
2002-05-09,-3.9953
2002-05-10,-2.1207
2002-05-13,-7.7305
2002-05-14,3.4589
2002-05-15,2.7489
2002-05-16,-1.7354
2002-05-17,5.1876
2002-05-20,-0.836
2002-05-21,-5.9645
2002-05-22,1.2378
2002-05-23,2.8529
2002-05-24,0.5403
2002-05-28,-4.6578
2002-05-29,-0.9771
2002-05-30,2.4288
2002-05-31,-1.7043
2002-06-03,-2.9401
2002-06-04,-0.1942
2002-06-05,-2.1401
2002-06-06,-1.4712
2002-06-07,-1.1299
2002-06-10,0.1633
2002-06-11,-2.0375
2002-06-12,-1.5807
2002-06-13,3.8884
2002-06-14,1.4646
2002-06-17,4.9684
2002-06-18,-0.3022
2002-06-19,0.9579
2002-06-20,-2.4288
2002-06-21,-14.0412
2002-06-24,-5.8824
2002-06-25,-6.7308
2002-06-26,2.1134
2002-06-27,-7.8748000000000005
2002-06-28,4.8767
2002-07-01,-7.3668
2002-07-02,-2.5381
2002-07-03,0.9259
2002-07-05,6.1927
2002-07-08,-3.3477
2002-07-09,-11.8994
2002-07-10,-0.3805
2002-07-11,5.7288
2002-07-12,-4.8766
2002-07-15,5.7595
2002-07-16,4.7277000000000005
2002-07-17,-0.5714
2002-07-18,-5.0575
2002-07-19,-1.2107
2002-07-22,-1.0417
2002-07-23,-5.5108
2002-07-24,-0.5898
2002-07-25,-2.1753
2002-07-26,1.4825
2002-07-29,4.7145
2002-07-30,-33.4179
2002-07-31,10.1905
2002-08-01,-3.2843999999999998
2002-08-02,-7.9535
2002-08-05,2.0388
2002-08-06,3.4253
2002-08-07,-1.9319
2002-08-08,1.5947
2002-08-09,-0.831
2002-08-12,-0.4655
2002-08-13,-0.7484
2002-08-14,8.5768
2002-08-15,-3.9062
2002-08-16,2.8004
2002-08-19,5.2724
2002-08-20,0.8347
2002-08-21,3.4768
2002-08-22,3.36
2002-08-23,-3.87
2002-08-26,2.3349
2002-08-27,-3.3832
2002-08-28,-6.1075
2002-08-29,4.51
2002-08-30,-1.3277999999999999
2002-09-03,-2.8595
2002-09-04,1.9912999999999998
2002-09-05,-4.4992
2002-09-06,7.5556
2002-09-09,-1.5702
2002-09-10,1.6793
2002-09-11,-1.2386
2002-09-12,-1.4214
2002-09-13,1.6115
2002-09-16,-2.8381
2002-09-17,-0.1718
2002-09-18,1.2048
2002-09-19,-4.5918
2002-09-20,-7.2906
2002-09-23,0.0769
2002-09-24,-2.5168
2002-09-25,-0.1774
2002-09-26,5.3307
2002-09-27,3.7488
2002-09-30,-1.5356999999999998
2002-10-01,1.1009
2002-10-02,-7.3503
2002-10-03,2.9383
2002-10-04,-4.8525
2002-10-07,-7.2
2002-10-08,1.1853
2002-10-09,-4.3663
2002-10-10,10.1336
2002-10-11,3.9434
2002-10-14,3.2101
2002-10-15,5.9378
2002-10-16,-3.5587
2002-10-17,5.2583
2002-10-18,0.1753
2002-10-21,5.0744
2002-10-22,-3.5803000000000003
2002-10-23,0.8636
2002-10-24,-2.6541
2002-10-25,5.365
2002-10-28,-1.8364
2002-10-29,1.6156000000000001
2002-10-30,3.1799
2002-10-31,4.4526
2002-11-01,1.716
2002-11-04,11.0
2002-11-05,0.337
2002-11-06,-0.8842
2002-11-07,0.4771
2002-11-08,-1.2388
2002-11-11,-2.439
2002-11-12,3.3571
2002-11-13,1.935
2002-11-14,5.4915
2002-11-15,3.0206
2002-11-18,-0.811
2002-11-19,-1.3836
2002-11-20,6.3776
2002-11-21,2.8177
2002-11-22,-13.7085
2002-11-25,0.6825
2002-11-26,-3.3557
2002-11-27,0.2778
2002-11-29,-2.3546
2002-12-02,1.2057
2002-12-03,3.7211
2002-12-04,-1.4931
2002-12-05,-1.5775000000000001
2002-12-06,-0.9059
2002-12-09,-4.9226
2002-12-10,2.8106999999999998
2002-12-11,0.1367
2002-12-12,0.5819
2002-12-13,-2.5
2002-12-16,3.2967
2002-12-17,-2.9078
2002-12-18,-2.0453
2002-12-19,-0.5966
2002-12-20,0.9002
2002-12-23,0.0
2002-12-24,-0.6617
2002-12-26,-0.0823
2002-12-27,-0.9738
2002-12-30,-0.6051
2002-12-31,3.8813
2003-01-02,0.0
2003-01-03,-0.7326
2003-01-06,2.8782
2003-01-07,-0.6456
2003-01-08,-0.2166
2003-01-09,5.7164
2003-01-10,3.4223
2003-01-13,0.0662
2003-01-14,-0.6614
2003-01-15,-0.0666
2003-01-16,2.3318
2003-01-17,-2.0182
2003-01-21,-0.9967
2003-01-22,-8.0537
2003-01-23,1.0219
2003-01-24,0.0723
2003-01-27,1.3718
2003-01-28,-0.5698
2003-01-29,-25.2149
2003-01-30,0.3831
2003-01-31,-0.7634
2003-02-03,0.9615
2003-02-04,-3.3333
2003-02-05,-3.1626
2003-02-06,-2.0246
2003-02-07,0.4154
2003-02-10,-3.2058
2003-02-11,0.5342
2003-02-12,0.8502
2003-02-13,-2.3182
2003-02-14,3.452
2003-02-18,-0.1043
2003-02-19,-0.5219
2003-02-20,0.9444
2003-02-21,1.0395
2003-02-24,-4.8354
2003-02-25,1.2973
2003-02-26,-3.095
2003-02-27,0.2203
2003-02-28,6.044
2003-03-03,-4.0311
2003-03-04,-1.7385000000000002
2003-03-05,0.1099
2003-03-06,-0.2195
2003-03-07,3.0803
2003-03-10,-2.6681
2003-03-11,-1.9737
2003-03-12,-0.3356
2003-03-13,1.0101
2003-03-14,1.7778
2003-03-17,4.6943
2003-03-18,3.6496
2003-03-19,-0.7042
2003-03-20,5.2685
2003-03-21,-1.3474
2003-03-24,-3.9024
2003-03-25,3.9594
2003-03-26,-1.7578
2003-03-27,1.4910999999999999
2003-03-28,0.6856
2003-03-31,-15.6615
2003-04-01,3.8062
2003-04-02,-0.4444
2003-04-03,-5.1339
2003-04-04,-1.1764999999999999
2003-04-07,8.6905
2003-04-08,-1.7525
2003-04-09,1.7837
2003-04-10,1.4239
2003-04-11,-1.4039
2003-04-14,-1.4239
2003-04-15,1.0
2003-04-16,5.6106
2003-04-17,0.8333
2003-04-21,2.1694
2003-04-22,1.9211
2003-04-23,5.2579
2003-04-24,-6.2205
2003-04-25,0.5025
2003-04-28,2.2
2003-04-29,-0.0978
2003-04-30,2.8404
2003-05-01,3.4286
2003-05-02,4.2357
2003-05-05,0.4417
2003-05-06,1.759
2003-05-07,-0.605
2003-05-08,2.0
2003-05-09,-0.1705
2003-05-12,4.1845
2003-05-13,0.4098
2003-05-14,4.4898
2003-05-15,0.2344
2003-05-16,-0.9353
2003-05-19,-1.5735999999999999
2003-05-20,-2.7978
2003-05-21,3.5362
2003-05-22,-1.2708
2003-05-23,2.9767
2003-05-27,-0.5469
2003-05-28,-0.9427
2003-05-29,2.2205
2003-05-30,2.4050000000000002
2003-06-02,-1.0606
2003-06-03,-0.536
2003-06-04,3.0023
2003-06-05,5.4559
2003-06-06,-3.9688
2003-06-09,-5.5351
2003-06-10,4.6094
2003-06-11,0.8962
2003-06-12,0.2221
2003-06-13,-1.2555
2003-06-16,4.3381
2003-06-17,0.5018
2003-06-18,-0.1427
2003-06-19,-0.2143
2003-06-20,1.9327
2003-06-23,-2.0365
2003-06-24,-2.9391
2003-06-25,2.7326
2003-06-26,0.2876
2003-06-27,1.7921
2003-06-30,0.8451
2003-07-01,-1.1872
2003-07-02,0.2827
2003-07-03,-1.8323
2003-07-07,3.374
2003-07-08,-1.5972
2003-07-09,0.0706
2003-07-10,-2.7504
2003-07-11,2.248
2003-07-14,-0.6383
2003-07-15,-0.0714
2003-07-16,0.5714
2003-07-17,-5.7528
2003-07-18,3.3157
2003-07-21,-4.8869
2003-07-22,0.9969
2003-07-23,-0.1519
2003-07-24,-1.4449
2003-07-25,-0.1543
2003-07-28,1.8547
2003-07-29,0.2276
2003-07-30,12.4905
2003-07-31,1.4805
2003-08-01,-1.6578
2003-08-04,0.8092
2003-08-05,-2.9431000000000003
2003-08-06,-1.5851
2003-08-07,-1.0504
2003-08-08,2.5478
2003-08-11,0.4141
2003-08-12,2.4055
2003-08-13,-2.2819
2003-08-14,3.7775
2003-08-15,-0.2647
2003-08-18,2.787
2003-08-19,-2.195
2003-08-20,2.3102
2003-08-21,1.4839
2003-08-22,-2.0979
2003-08-25,0.0
2003-08-26,0.5844
2003-08-27,0.9038
2003-08-28,-0.8317
2003-08-29,0.3226
2003-09-02,2.2508
2003-09-03,3.7736
2003-09-04,2.0606
2003-09-05,-2.019
2003-09-08,1.697
2003-09-09,-1.4899
2003-09-10,-2.4803
2003-09-11,3.2878
2003-09-12,-0.7207
2003-09-15,-0.1815
2003-09-16,0.5455
2003-09-17,-2.4111000000000002
2003-09-18,0.0618
2003-09-19,-1.2346
2003-09-22,-1.1875
2003-09-23,1.1385
2003-09-24,-5.7536000000000005
2003-09-25,-2.0571
2003-09-26,-0.1355
2003-09-29,2.1031
2003-09-30,-1.5947
2003-10-01,2.3633
2003-10-02,-0.719
2003-10-03,3.8468999999999998
2003-10-06,-2.2393
2003-10-07,1.4398
2003-10-08,-40.129
2003-10-09,-3.556
2003-10-10,3.4637000000000002
2003-10-13,-0.54
2003-10-14,0.6515
2003-10-15,-0.6472
2003-10-16,-0.8686
2003-10-17,0.3286
2003-10-20,0.0
2003-10-21,0.8734
2003-10-22,-2.0563
2003-10-23,-0.3315
2003-10-24,0.0
2003-10-27,-0.3326
2003-10-28,2.8921
2003-10-29,19.4595
2003-10-30,3.7104
2003-10-31,0.2618
2003-11-03,0.9574
2003-11-04,2.3276
2003-11-05,1.011
2003-11-06,0.0834
2003-11-07,0.0833
2003-11-10,-3.0808
2003-11-11,-0.8591
2003-11-12,2.0797
2003-11-13,1.1036
2003-11-14,-1.4274
2003-11-17,-2.7257
2003-11-18,-2.1016
2003-11-19,1.6099999999999999
2003-11-20,0.7923
2003-11-21,-0.3493
2003-11-24,1.6652
2003-11-25,0.431
2003-11-26,-1.3734
2003-11-28,0.7833
2003-12-01,1.209
2003-12-02,-1.3652
2003-12-03,-1.1246
2003-12-04,-0.4374
2003-12-05,0.1757
2003-12-08,0.4386
2003-12-09,-1.31
2003-12-10,1.6814
2003-12-11,2.5239000000000003
2003-12-12,1.8676
2003-12-15,-3.25
2003-12-16,3.876
2003-12-17,-0.6633
2003-12-18,4.2571
2003-12-19,-2.9624
2003-12-22,1.4026
2003-12-23,2.8478
2003-12-24,-2.2152
2003-12-26,-1.6989999999999998
2003-12-29,1.4815
2003-12-30,0.8921
2003-12-31,0.4019
2004-01-02,2.8022
2004-01-05,4.0498
2004-01-06,-2.8443
2004-01-07,1.6179000000000001
2004-01-08,0.0758
2004-01-09,0.1515
2004-01-12,5.5976
2004-01-13,-0.0716
2004-01-14,0.7885
2004-01-15,2.0626
2004-01-16,-1.2544
2004-01-20,3.458
2004-01-21,0.1364
2004-01-22,-0.4768
2004-01-23,-1.5743
2004-01-26,-0.2086
2004-01-27,-4.5504999999999995
2004-01-28,2.5772
2004-01-29,0.7117
2004-01-30,1.2721
2004-02-02,-0.6978
2004-02-03,-1.1947
2004-02-04,-1.138
2004-02-05,-0.3597
2004-02-06,2.7437
2004-02-09,0.4919
2004-02-10,1.5385
2004-02-11,2.2727
2004-02-12,-2.2222
2004-02-13,-1.4463
2004-02-17,1.3976
2004-02-18,-1.7919
2004-02-19,-3.4386
2004-02-20,-0.0727
2004-02-23,-1.6726999999999999
2004-02-24,2.5888
2004-02-25,0.9373
2004-02-26,1.3571
2004-02-27,-1.339
2004-03-01,0.4286
2004-03-02,2.7738
2004-03-03,4.0138
2004-03-04,0.1996
2004-03-05,-0.0664
2004-03-08,-2.99
2004-03-09,-0.8904
2004-03-10,-2.0041
2004-03-11,-1.9746000000000001
2004-03-12,2.9496
2004-03-15,-1.6771
2004-03-16,0.6397
2004-03-17,1.4123999999999999
2004-03-18,18.454
2004-03-19,-2.0576
2004-03-22,-3.6014
2004-03-23,0.6849
2004-03-24,-0.6803
2004-03-25,3.8605
2004-03-26,-0.9592
2004-03-29,1.8765
2004-03-30,1.2478
2004-03-31,0.8216
2004-04-01,0.2328
2004-04-02,0.7549
2004-04-05,-0.5187
2004-04-06,-1.2746
2004-04-07,0.1761
2004-04-08,-1.4060000000000001
2004-04-12,0.8913
2004-04-13,-1.8256999999999999
2004-04-14,-0.5399
2004-04-15,-2.4125
2004-04-16,0.4944
2004-04-19,1.0455
2004-04-20,-2.7998
2004-04-21,3.0056
2004-04-22,0.2432
2004-04-23,-0.3032
2004-04-26,-1.8856000000000002
2004-04-27,2.7278000000000002
2004-04-28,3.0779
2004-04-29,-2.2834
2004-04-30,0.5992
2004-05-03,1.0125
2004-05-04,0.3538
2004-05-05,1.1751
2004-05-06,-0.1161
2004-05-07,1.7442
2004-05-10,2.4
2004-05-11,-0.1674
2004-05-12,0.3913
2004-05-13,0.7795
2004-05-14,3.3702
2004-05-17,-0.3741
2004-05-18,1.1803
2004-05-19,-0.5832
