ticker,FMCB US Equity
2016-10-24,0.0016
2016-10-26,3.2
2016-10-27,0.7752
2016-11-02,-0.7692
2016-11-03,-2.3256
2016-11-04,1.5873
2016-11-07,-0.7813
2016-11-08,-0.6299
2016-11-11,3.0111
2016-11-14,-1.54
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,-0.6234
2016-11-21,0.6289
2016-11-22,0.0
2016-11-28,1.5625
2016-11-29,-1.5385
2016-12-01,0.4026
2016-12-02,-1.7138
2016-12-05,-0.016
2016-12-06,0.0
2016-12-07,0.608
2016-12-08,0.0
2016-12-09,0.986
2016-12-12,-0.9606
2016-12-13,-0.0159
2016-12-15,1.7812000000000001
2016-12-16,0.0
2016-12-20,-1.5625
2016-12-23,1.1111
2016-12-27,0.471
2016-12-29,0.0
2017-01-03,0.0
2017-01-04,-1.5609
2017-01-05,-0.7952
2017-01-06,0.0
2017-01-09,0.8
2017-01-10,0.0
2017-01-11,-1.5873
2017-01-17,1.6129
2017-01-18,0.0
2017-01-19,0.3095
2017-01-20,-1.0998
2017-01-23,0.0
2017-01-24,-2.44
2017-01-25,0.8446
2017-01-26,1.6425
2017-01-27,0.0
2017-01-30,0.0
2017-02-01,-1.44
2017-02-02,0.487
2017-02-03,0.9693
2017-02-06,-1.6
2017-02-08,-0.6504
2017-02-09,2.455
2017-02-10,-0.1597
2017-02-13,-3.36
2017-02-15,1.8129
2017-02-16,-1.6196000000000002
2017-02-17,-0.2215
2017-02-21,0.058
2017-02-22,0.1656
2017-02-23,-0.1818
2017-02-24,0.0166
2017-02-27,0.0
2017-02-28,0.1656
2017-03-01,-1.4876
2017-03-02,2.349
2017-03-03,0.0
2017-03-06,-0.9852
2017-03-07,-1.2401
2017-03-08,1.0964
2017-03-09,-0.5041
2017-03-10,0.1667
2017-03-13,0.6656
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-20,-0.8264
2017-03-21,-0.8333
2017-03-22,0.8403
2017-03-23,0.22
2017-03-24,0.5954
2017-03-27,0.0165
2017-03-28,-0.4959
2017-03-29,0.0
2017-03-30,0.3322
2017-03-31,0.1656
2017-04-03,0.0
2017-04-04,-1.6529
2017-04-05,0.0
2017-04-07,0.8403
2017-04-12,0.0
2017-04-18,0.0
2017-04-19,0.8333
2017-04-21,-0.8264
2017-04-24,0.0
2017-04-25,0.0417
2017-04-26,0.7913
2017-04-27,0.0413
2017-04-28,1.4457
2017-05-02,2.6059
2017-05-05,-2.3810000000000002
2017-05-08,0.813
2017-05-09,-2.4194
2017-05-10,2.4793
2017-05-12,-0.3226
2017-05-15,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-23,-2.9126
2017-05-24,2.5
2017-05-25,-1.626
2017-05-26,-0.8264
2017-05-31,2.1667
2017-06-02,-0.4894
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,1.1066
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,-1.4426
2017-06-13,3.1271
2017-06-14,0.0
2017-06-15,-1.6129
2017-06-16,1.6393
2017-06-19,-0.3226
2017-06-20,-0.4854
2017-06-23,1.626
2017-06-27,-1.6
2017-06-29,1.626
2017-06-30,-0.8
2017-07-03,0.6452
2017-07-07,0.0
2017-07-10,0.0
2017-07-12,-0.641
2017-07-18,0.8065
2017-07-20,0.0
2017-07-21,0.64
2017-07-24,-0.6359
2017-07-25,0.0
2017-07-26,0.0
2017-07-31,0.8
2017-08-01,-0.7937
2017-08-03,0.0
2017-08-04,0.8
2017-08-07,-0.7937
2017-08-08,0.0
2017-08-09,0.8
2017-08-10,-0.7937
2017-08-11,0.8
2017-08-14,0.7937
2017-08-15,0.7874
2017-08-16,0.7813
2017-08-24,-1.5504
2017-08-29,-1.5748
2017-08-30,0.0
2017-09-05,1.28
2017-09-06,-0.4739
2017-09-08,0.7937
2017-09-18,0.0
2017-09-21,0.0
2017-09-22,0.7874
2017-09-25,-0.7813
2017-09-27,0.0
2017-09-28,0.6299
2017-10-02,-0.626
2017-10-04,0.7874
2017-10-05,1.4062999999999999
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,1.5408
2017-10-13,0.0
2017-10-16,-1.5175
2017-10-17,-1.0786
2017-10-18,0.9346
2017-10-19,0.3086
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-11-03,1.5385
2017-11-09,-1.5135999999999998
2017-11-16,0.3061
2017-11-21,1.9939
2017-11-22,0.4511
2017-11-24,0.8982
2017-11-27,0.0
2017-11-30,-0.6231
2017-12-01,1.6591
2017-12-06,-0.5935
2017-12-07,0.8313
2017-12-11,1.3959
2017-12-12,0.6015
2017-12-13,0.0015
2017-12-14,-0.0015
2017-12-18,-2.049
2017-12-19,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-28,0.1481
2018-01-02,-0.1479
2018-01-03,-1.1849
2018-01-04,1.6474
2018-01-05,0.0
2018-01-08,-1.7685
2018-01-10,-0.3003
2018-01-11,0.9036
2018-01-16,-0.2985
2018-01-17,-0.7485
2018-01-19,-0.3017
2018-01-22,0.6051
2018-01-24,0.0
2018-01-25,-1.0526
2018-01-26,0.304
2018-01-30,-1.5152
2018-01-31,1.5385
2018-02-01,-1.5152
2018-02-02,0.6154
2018-02-05,-0.7645
2018-02-06,0.0
2018-02-13,0.1541
2018-02-16,0.0
2018-02-20,0.0
2018-02-22,0.0
2018-02-26,-1.3846
2018-02-27,0.624
2018-02-28,0.7752
2018-03-01,0.0
2018-03-02,-0.3077
2018-03-05,-0.463
2018-03-06,0.7752
2018-03-07,-0.6154
2018-03-09,0.6192
2018-03-12,0.4615
2018-03-13,0.0
2018-03-16,-0.4594
2018-03-19,0.0
2018-03-21,0.0
2018-03-26,-0.9231
2018-03-29,0.2019
2018-04-02,0.7283
2018-04-05,0.0462
2018-04-09,0.6812
2018-04-10,-0.417
2018-04-20,0.3067
2018-04-23,0.0
2018-04-24,0.4587
2018-04-25,0.4566
2018-04-26,0.0
2018-04-30,0.1515
2018-05-01,0.0
2018-05-02,0.6051
2018-05-03,0.0
2018-05-07,1.0526
2018-05-08,4.1652000000000005
2018-05-09,-0.0029
2018-05-10,-0.4243
2018-05-14,-3.0129
2018-05-15,0.1479
2018-05-16,0.0
2018-05-23,1.4771
2018-05-24,1.0175
2018-05-25,0.0014
2018-05-30,0.8646
2018-05-31,0.7143
2018-06-04,-1.8439999999999999
2018-06-05,0.0
2018-06-06,1.1561
2018-06-07,0.2729
2018-06-08,-0.0014
2018-06-12,4.3165
2018-06-13,-0.0014
2018-06-14,-3.4469
2018-06-18,-0.57
2018-06-21,4.4525
2018-06-22,0.0
2018-06-25,-4.1252
2018-06-26,0.5724
2018-06-27,1.1412
2018-06-28,0.0
2018-06-29,0.4231
2018-07-02,0.0
2018-07-03,-1.4607
2018-07-05,3.3351
2018-07-06,-1.3792
2018-07-09,-0.1399
2018-07-18,0.8403
2018-07-27,-0.6944
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,-0.6294
2018-08-03,0.0141
2018-08-06,0.0
2018-08-07,2.0265
2018-08-14,0.6897
2018-08-20,-0.6849
2018-08-21,1.3793
2018-08-22,-2.3810000000000002
2018-08-23,0.0209
2018-08-27,0.0627
2018-08-28,0.9609
2018-08-29,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,-0.6897
2018-09-10,0.0
2018-09-12,0.0833
2018-09-14,0.6106
2018-09-18,-0.469
2018-09-19,-0.0624
2018-09-21,0.0624
2018-09-24,-0.0831
2018-09-25,-0.2788
2018-10-01,0.8289
2018-10-02,-1.0952
2018-10-03,-0.0014
2018-10-04,0.0
2018-10-10,-0.2789
2018-10-11,0.0
2018-10-12,-0.6993
2018-10-16,0.9859
2018-10-17,-0.9763
2018-10-18,-0.5634
2018-10-19,-0.0567
2018-10-22,-0.085
2018-10-23,-0.461
2018-10-24,-0.2494
2018-10-25,-0.5714
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,1.2931
2018-10-31,-0.7092
2018-11-01,0.2857
2018-11-05,0.2849
2018-11-06,-0.2841
2018-11-08,2.5968999999999998
2018-11-09,-1.5592000000000001
2018-11-13,-0.2821
2018-11-14,1.2730000000000001
2018-11-15,-1.8155999999999999
2018-11-16,0.9957
2018-11-19,-0.9859
2018-11-28,-0.2845
2018-11-29,1.2839
2018-11-30,1.2676
2018-12-03,-0.2809
2018-12-04,0.0
2018-12-07,-1.2676
2018-12-10,0.2853
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,-0.1422
2018-12-17,-0.8547
2018-12-18,0.5747
2018-12-21,-0.5714
2018-12-26,-3.4483
2018-12-27,3.5714
2018-12-28,0.5747
2018-12-31,0.0
2019-01-02,-0.2857
2019-01-03,-0.1433
2019-01-04,-0.2869
2019-01-07,0.2878
2019-01-09,0.0
2019-01-14,0.4304
2019-01-15,0.0
2019-01-16,-0.2857
2019-01-17,0.2865
2019-01-18,-0.2857
2019-01-22,0.0
2019-01-23,0.2865
2019-01-24,0.0357
2019-01-25,2.8204000000000002
2019-01-30,-1.0931
2019-01-31,2.5094
2019-02-01,-2.4247
2019-02-05,1.081
2019-02-06,1.3889
2019-02-07,0.0
2019-02-11,-2.0534
2019-02-12,0.1385
2019-02-13,0.0
2019-02-14,-0.1397
2019-02-22,2.0979
2019-02-25,-0.137
2019-02-26,0.0
2019-02-28,1.5089000000000001
2019-03-04,0.0
2019-03-05,3.5811
2019-03-06,0.4566
2019-03-07,2.3377
2019-03-11,0.0
2019-03-12,-1.0152
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,-1.2821
2019-03-19,0.0
2019-03-20,-1.9481000000000002
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,-2.649
2019-03-26,-0.1905
2019-03-27,0.1908
2019-03-28,-1.3592
2019-04-01,4.8261
2019-04-02,-4.2632
2019-04-03,1.7042000000000002
2019-04-08,2.7027
2019-04-09,0.0
2019-04-10,-2.9276
2019-04-12,0.305
2019-04-15,2.7027
2019-04-16,0.0
2019-04-18,-2.5618
2019-04-22,0.1985
2019-04-23,2.4259
2019-04-24,-1.9737
2019-04-25,2.0134
2019-04-26,-2.1053
2019-04-29,0.1344
2019-04-30,0.0
2019-05-01,2.047
2019-05-02,1.2825
2019-05-03,2.3377
2019-05-06,1.7766
2019-05-07,-0.2494
2019-05-08,0.625
2019-05-09,-2.4845
2019-05-13,1.9108
2019-05-14,0.625
2019-05-15,-3.1056
2019-05-16,2.5641
2019-05-17,-0.625
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,-1.6352
2019-05-24,1.6623999999999999
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-06-04,0.0
2019-06-05,3.1447
2019-06-07,3.0488
2019-06-11,12.426
2019-06-12,-11.0526
2019-06-17,-4.6482
2019-06-18,-1.7522
2019-06-19,1.4013
2019-06-21,-0.0013
2019-06-24,-0.1244
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,-0.6289
2019-06-28,0.6329
2019-07-01,-0.6289
2019-07-02,-0.2532
2019-07-03,-0.1269
2019-07-08,0.3812
2019-07-10,-0.3797
2019-07-15,1.0165
2019-07-16,0.0
2019-07-17,0.6289
2019-07-18,0.0
2019-07-19,-1.5
2019-07-22,1.7766
2019-07-25,0.3741
2019-07-29,-2.9689
2019-07-31,1.7795
2019-08-02,0.6289
2019-08-05,-2.25
2019-08-06,-0.133
2019-08-07,-0.7632
2019-08-08,0.6451
2019-08-09,-0.2564
2019-08-13,-0.2571
2019-08-14,-0.7732
2019-08-15,-0.5065
2019-08-20,1.0965
2019-08-21,0.8393
2019-08-22,-0.0064
2019-08-23,-2.4137
2019-08-26,-0.2756
2019-08-27,0.2645
2019-08-28,0.0
2019-08-29,2.3609
2019-09-03,-2.2679
2019-09-04,0.038
2019-09-05,0.577
2019-09-06,-0.2608
2019-09-09,1.5686
2019-09-10,0.3861
2019-09-11,2.4359
2019-09-12,6.4143
2019-09-13,-5.9089
2019-09-16,2.4987
2019-09-17,-6.4573
2019-09-18,4.2957
2019-09-20,-0.625
2019-09-23,-2.5157
2019-09-24,0.6452
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,-1.1154
2019-10-02,1.1280000000000001
2019-10-03,0.0
2019-10-08,-0.641
2019-10-09,-0.6452
2019-10-10,0.3247
2019-10-11,0.0
2019-10-14,0.3236
2019-10-15,0.6452
2019-10-16,-2.359
2019-10-17,1.1029
2019-10-18,0.6442
2019-10-22,0.3923
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,-0.7069
2019-10-29,0.9709
2019-10-30,-0.9615
2019-11-01,0.9709
2019-11-04,-0.641
2019-11-05,-0.5019
2019-11-06,1.8013
2019-11-07,-1.6561
2019-11-08,0.0389
2019-11-11,0.0259
2019-11-12,0.2589
2019-11-18,-0.2582
2019-11-19,0.3883
2019-11-20,-0.3095
2019-11-21,0.5691
2019-11-22,0.9646
2019-11-25,0.2548
2019-11-26,0.0
2019-11-27,1.0178
2019-11-29,0.5019
2019-12-02,-0.5006
2019-12-03,0.6239
2019-12-05,-1.6013
2019-12-06,0.641
2019-12-09,-0.6369
2019-12-10,0.0128
2019-12-12,0.623
2019-12-13,-0.5554
2019-12-16,-0.3843
2019-12-17,0.2829
2019-12-18,-0.3591
2019-12-20,-0.3861
2019-12-23,-0.6021
2019-12-24,-0.1937
2019-12-26,0.7957
2019-12-30,0.0052
2019-12-31,-0.7623
2020-01-02,0.3776
2020-01-03,0.0
2020-01-06,-0.5694
2020-01-07,0.0639
2020-01-08,-0.013
2020-01-09,0.5215
2020-01-10,0.3891
2020-01-13,0.124
2020-01-14,-0.7046
2020-01-15,0.7147
2020-01-16,-0.7097
2020-01-17,0.7135
2020-01-21,-0.6439
2020-01-22,0.2597
2020-01-23,0.3834
2020-01-24,-0.5704
2020-01-29,0.5736
2020-01-30,-1.0788
2020-01-31,0.1826
2020-02-03,-0.2604
2020-02-04,-0.1305
2020-02-05,0.0784
2020-02-06,0.0549
2020-02-07,0.5196
2020-02-10,0.2597
2020-02-11,0.0
2020-02-12,-0.2591
2020-02-13,0.0
2020-02-18,0.6494
2020-02-19,-0.6452
2020-02-20,0.3247
2020-02-21,0.3236
2020-02-24,0.6194
2020-02-25,1.1798
2020-02-26,0.0
2020-02-27,0.0038
2020-02-28,-1.9049
2020-03-02,-1.1202
2020-03-03,0.6102
2020-03-04,-0.1182
2020-03-05,0.1183
2020-03-06,0.0
2020-03-09,0.6494
2020-03-10,-1.2903
2020-03-11,0.0
2020-03-12,-5.2288
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,-3.5862
2020-03-24,-0.0014
2020-03-25,0.0
2020-03-26,-0.1416
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,-1.8625
2020-04-01,-5.1095
2020-04-02,-3.0769
2020-04-03,0.0
2020-04-06,7.9365
2020-04-07,-2.2059
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.7519
2020-04-14,4.4776
2020-04-15,-3.5714
2020-04-16,-2.963
2020-04-23,6.8702
2020-04-24,1.4285999999999999
2020-04-27,-1.1268
2020-04-28,1.8519
2020-04-29,4.8951
2020-05-04,-3.7333
2020-05-05,-7.8947
2020-05-06,0.7519
2020-05-07,4.4776
2020-05-11,1.4285999999999999
2020-05-14,0.0
2020-05-20,0.7042
2020-05-21,-0.1049
2020-05-22,-0.595
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.1338
2020-06-09,-0.1336
2020-06-10,0.0
2020-06-11,1.7254
2020-06-12,-0.2797
2020-06-15,-0.2805
2020-06-16,-1.1252
2020-06-17,0.0
2020-06-18,0.9232
2020-06-19,0.2128
2020-06-22,-0.8439
2020-06-23,0.1773
2020-06-24,-0.0354
2020-06-25,-0.1147
2020-06-26,-0.0269
2020-06-29,-0.1418
2020-06-30,0.2841
2020-07-01,-0.1416
2020-07-06,-0.0071
2020-07-07,-0.2766
2020-07-08,0.0
2020-07-10,-0.1422
2020-07-13,1.8519
2020-07-15,0.6993
2020-07-16,-0.2778
2020-07-17,0.2786
2020-07-20,-0.6944
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-28,0.0
2020-07-29,0.4196
2020-07-30,-0.4178
2020-07-31,2.7972
