ticker,AMSC US Equity
2000-05-24,-8.3333
2000-05-25,-2.3923
2000-05-26,-1.4706000000000001
2000-05-30,11.194
2000-05-31,-5.1454
2000-06-01,8.4906
2000-06-02,3.6957
2000-06-05,7.1279
2000-06-06,11.3503
2000-06-07,3.1634
2000-06-08,16.5247
2000-06-09,7.6023
2000-06-12,-4.8913
2000-06-13,-2.4286
2000-06-14,3.0747
2000-06-15,-6.9602
2000-06-16,-4.1221
2000-06-19,1.5924
2000-06-20,4.0752
2000-06-21,-0.753
2000-06-22,-1.5175
2000-06-23,-0.7704
2000-06-26,11.8012
2000-06-27,-0.9722
2000-06-28,12.4825
2000-06-29,-6.4838000000000005
2000-06-30,2.9333
2000-07-03,-3.3679
2000-07-05,6.1662
2000-07-06,-2.904
2000-07-07,1.1703999999999999
2000-07-10,3.856
2000-07-11,7.1782
2000-07-12,-0.4619
2000-07-13,6.0325
2000-07-14,1.9694
2000-07-17,2.4678
2000-07-18,-8.7173
2000-07-19,-1.3479
2000-07-20,-2.7907
2000-07-21,-2.1531000000000002
2000-07-24,3.423
2000-07-25,-12.0567
2000-07-26,-5.1075
2000-07-27,-3.3994
2000-07-28,-23.607
2000-07-31,13.6276
2000-08-01,-6.7568
2000-08-02,-3.6231999999999998
2000-08-03,6.9549
2000-08-04,4.3937
2000-08-07,-4.3771
2000-08-08,6.162
2000-08-09,4.6434
2000-08-10,1.2282
2000-08-11,2.8571
2000-08-14,-5.6317
2000-08-15,5.1613
2000-08-16,3.3742
2000-08-17,1.0386
2000-08-18,-0.4405
2000-08-21,6.3422
2000-08-22,1.8031000000000001
2000-08-23,-0.9537
2000-08-24,-3.989
2000-08-25,0.5731
2000-08-28,2.7066
2000-08-29,-1.8031000000000001
2000-08-30,-4.9435
2000-08-31,0.8915
2000-09-01,8.9838
2000-09-05,-1.0811
2000-09-06,-6.694
2000-09-07,14.202
2000-09-08,-1.2821
2000-09-11,0.0
2000-09-12,11.6883
2000-09-13,8.3721
2000-09-14,4.2918
2000-09-15,-8.1276
2000-09-18,1.5676999999999999
2000-09-19,0.5513
2000-09-20,0.6579
2000-09-21,-1.9607999999999999
2000-09-22,-6.0
2000-09-25,0.2364
2000-09-26,-1.6509
2000-09-27,-5.8753
2000-09-28,6.242
2000-09-29,-5.6954
2000-10-02,1.335
2000-10-03,-3.3877
2000-10-04,-4.026
2000-10-05,-6.2246
2000-10-06,-3.8961
2000-10-09,-1.0511
2000-10-10,-7.8907
2000-10-11,2.8007
2000-10-12,5.4487
2000-10-13,9.8784
2000-10-16,10.7884
2000-10-17,-4.1199
2000-10-18,-2.3438
2000-10-19,10.9333
2000-10-20,0.9615
2000-10-23,0.5952
2000-10-24,-6.2722
2000-10-25,-5.0505
2000-10-26,7.1809
2000-10-27,-8.4367
2000-10-30,-0.1355
2000-10-31,3.6635
2000-11-01,0.1309
2000-11-02,1.0458
2000-11-03,-2.0699
2000-11-06,1.9815
2000-11-07,-5.1813
2000-11-08,-3.9617
2000-11-09,-1.138
2000-11-10,-10.3597
2000-11-13,-7.5441
2000-11-14,5.5556
2000-11-15,-1.9737
2000-11-16,-7.4245
2000-11-17,-3.942
2000-11-20,-16.9811
2000-11-21,-6.8182
2000-11-22,-2.439
2000-11-24,30.5
2000-11-27,-11.6858
2000-11-28,-8.6768
2000-11-29,-5.9382
2000-11-30,-4.0404
2000-12-01,13.6842
2000-12-04,-2.7778
2000-12-05,27.619
2000-12-06,-2.2388
2000-12-07,-3.0534
2000-12-08,3.5433
2000-12-11,7.9848
2000-12-12,-4.4014
2000-12-13,-2.7624
2000-12-14,-7.7652
2000-12-15,-1.4374
2000-12-18,-3.75
2000-12-19,0.4329
2000-12-20,-10.3448
2000-12-21,-9.6154
2000-12-22,5.3191
2000-12-26,-7.0707
2000-12-27,19.5652
2000-12-28,2.7273
2000-12-29,1.1062
2001-01-02,-17.0678
2001-01-03,4.4855
2001-01-04,-5.5556
2001-01-05,-5.8824
2001-01-08,-3.6932
2001-01-09,12.6844
2001-01-10,12.0419
2001-01-11,4.6729
2001-01-12,-1.3393
2001-01-16,6.1086
2001-01-17,17.2708
2001-01-18,1.0909
2001-01-19,-8.812899999999999
2001-01-22,3.5503
2001-01-23,-29.3333
2001-01-24,-12.938
2001-01-25,-3.096
2001-01-26,1.278
2001-01-29,7.571
2001-01-30,0.0
2001-01-31,-2.9326
2001-02-01,-3.3233
2001-02-02,-8.125
2001-02-05,-7.1429
2001-02-06,-3.6630000000000003
2001-02-07,1.9011
2001-02-08,4.4776
2001-02-09,-5.0
2001-02-12,15.0376
2001-02-13,-5.5556
2001-02-14,9.6886
2001-02-15,2.2082
2001-02-16,-6.4815
2001-02-20,-0.9901
2001-02-21,-1.6667
2001-02-22,-0.339
2001-02-23,2.0408
2001-02-26,2.6667
2001-02-27,-6.1688
2001-02-28,-6.2284
2001-03-01,0.738
2001-03-02,3.6630000000000003
2001-03-05,2.4735
2001-03-06,-2.7586
2001-03-07,-4.6099
2001-03-08,-1.1152
2001-03-09,-1.8797000000000001
2001-03-12,-5.7471
2001-03-13,5.2846
2001-03-14,-5.4054
2001-03-15,0.4082
2001-03-16,-7.3171
2001-03-19,7.4561
2001-03-20,-0.9184
2001-03-21,-8.2389
2001-03-22,4.1526
2001-03-23,6.8966
2001-03-26,0.4032
2001-03-27,0.0
2001-03-28,-2.8112
2001-03-29,0.4132
2001-03-30,5.7613
2001-04-02,-23.7354
2001-04-03,-9.6939
2001-04-04,2.2599
2001-04-05,5.5249
2001-04-06,-5.7592
2001-04-09,4.8889
2001-04-10,5.0847
2001-04-11,3.4677
2001-04-12,9.3531
2001-04-16,-3.5638
2001-04-17,-1.626
2001-04-18,10.5935
2001-04-19,-0.6793
2001-04-20,0.5472
2001-04-23,-6.1224
2001-04-24,-7.029
2001-04-25,0.5456
2001-04-26,5.6589
2001-04-27,11.4453
2001-04-30,2.6991
2001-05-01,0.8333
2001-05-02,1.2715
2001-05-03,-3.3271
2001-05-04,-2.5974
2001-05-07,26.7333
2001-05-08,-0.5786
2001-05-09,1.0053
2001-05-10,-2.8287
2001-05-11,3.504
2001-05-14,2.1354
2001-05-15,-2.3967
2001-05-16,-0.9927
2001-05-17,12.4011
2001-05-18,18.4977
2001-05-21,-0.3566
2001-05-22,-0.5964
2001-05-23,-3.96
2001-05-24,1.9159000000000002
2001-05-25,1.0217
2001-05-29,3.8026
2001-05-30,-4.9493
2001-05-31,6.4371
2001-06-01,-0.886
2001-06-04,3.8865
2001-06-05,-0.5612
2001-06-06,-0.7148
2001-06-07,4.1682
2001-06-08,-3.0557
2001-06-11,-4.5403
2001-06-12,-5.8176
2001-06-13,-3.5893
2001-06-14,-6.4069
2001-06-15,4.3016
2001-06-18,-6.5188
2001-06-19,-5.1708
2001-06-20,-3.8519
2001-06-21,7.128
2001-06-22,3.254
2001-06-25,-2.1637
2001-06-26,4.2788
2001-06-27,1.0143
2001-06-28,4.2903
2001-06-29,12.9103
2001-07-02,-9.4574
2001-07-03,-1.0274
2001-07-05,-2.6817
2001-07-06,-5.7778
2001-07-09,1.4623
2001-07-10,-8.7866
2001-07-11,-4.4343
2001-07-12,5.6
2001-07-13,1.2121
2001-07-16,-0.2495
2001-07-17,1.8009
2001-07-18,-7.3219
2001-07-19,2.5451
2001-07-20,-1.758
2001-07-23,-6.4211
2001-07-24,-0.4499
2001-07-25,2.4859
2001-07-26,-2.2602
2001-07-27,-0.2256
2001-07-30,-0.961
2001-07-31,-2.911
2001-08-01,-1.117
2001-08-02,1.6646999999999998
2001-08-03,3.2749
2001-08-06,-2.0951
2001-08-07,-1.9665
2001-08-08,-6.3717
2001-08-09,-0.9924
2001-08-10,-2.9435000000000002
2001-08-13,-0.7213
2001-08-14,3.4346
2001-08-15,-7.4713
2001-08-16,-1.5873
2001-08-17,-5.9607
2001-08-20,-4.9216999999999995
2001-08-21,-8.0784
2001-08-22,2.8157
2001-08-23,-8.2158
2001-08-24,13.472
2001-08-27,11.7131
2001-08-28,-6.5621
2001-08-29,4.7328
2001-08-30,-6.1953
2001-08-31,1.0101
2001-09-04,-4.1538
2001-09-05,1.6051
2001-09-06,-10.7425
2001-09-07,-0.0885
2001-09-10,11.426
2001-09-17,-16.5342
2001-09-18,0.0
2001-09-19,-9.3333
2001-09-20,-7.0378
2001-09-21,-2.9379
2001-09-24,5.4715
2001-09-25,2.649
2001-09-26,2.6882
2001-09-27,-4.712
2001-09-28,2.6374
2001-10-01,-4.1756
2001-10-02,2.7933
2001-10-03,2.1739
2001-10-04,4.1489
2001-10-05,-6.4351
2001-10-08,-1.31
2001-10-09,1.4381
2001-10-10,9.8146
2001-10-11,13.3069
2001-10-12,-1.4022999999999999
2001-10-15,-4.0889
2001-10-16,20.9453
2001-10-17,-8.505700000000001
2001-10-18,2.2613
2001-10-19,1.1466
2001-10-22,5.1822
2001-10-23,1.6166
2001-10-24,-1.9697
2001-10-25,0.4637
2001-10-26,2.5385
2001-10-29,-11.4779
2001-10-30,-12.7966
2001-10-31,3.5957
2001-11-01,7.0356
2001-11-02,-5.872
2001-11-05,-1.3035
2001-11-06,3.0189
2001-11-07,1.8315000000000001
2001-11-08,-0.8094
2001-11-09,-1.1786
2001-11-12,2.4771
2001-11-13,4.8344000000000005
2001-11-14,6.8318
2001-11-15,-3.1974
2001-11-16,1.1561
2001-11-19,4.0816
2001-11-20,-7.8431
2001-11-21,1.7021
2001-11-23,2.0921
2001-11-26,-1.0656
2001-11-27,7.9536
2001-11-28,0.921
2001-11-29,6.4639
2001-11-30,-2.7143
2001-12-03,-5.0661
2001-12-04,1.9335
2001-12-05,-1.7450999999999999
2001-12-06,0.3861
2001-12-07,0.0
2001-12-10,-3.3846
2001-12-11,-2.0701
2001-12-12,0.0
2001-12-13,-1.4634
2001-12-14,-1.0726
2001-12-17,-1.251
2001-12-18,1.098
2001-12-19,-3.5088
2001-12-20,-4.329
2001-12-21,9.2308
2001-12-24,-0.58
2001-12-26,2.8333
2001-12-27,-1.9449
2001-12-28,1.5702
2001-12-31,-0.2441
2002-01-02,6.0359
2002-01-03,-0.5385
2002-01-04,2.8616
2002-01-07,-4.0602
2002-01-08,-3.5266
2002-01-09,-1.1373
2002-01-10,-1.6434
2002-01-11,-0.6683
2002-01-14,-7.3171
2002-01-15,-0.8167
2002-01-16,0.8234
2002-01-17,-12.4319
2002-01-18,-0.9326
2002-01-22,-0.523
2002-01-23,2.734
2002-01-24,-4.2989
2002-01-25,0.5348
2002-01-28,-1.0412
2002-01-29,-8.623
2002-01-30,2.5882
2002-01-31,-3.0963
2002-02-01,-1.6568
2002-02-04,-13.9591
2002-02-05,1.3986
2002-02-06,-1.3793
2002-02-07,0.6993
2002-02-08,-1.8056
2002-02-11,-7.2136
2002-02-12,7.0122
2002-02-13,6.1254
2002-02-14,-4.0268
2002-02-15,3.7762000000000002
2002-02-19,-4.5822
2002-02-20,9.887
2002-02-21,2.8278
2002-02-22,-9.25
2002-02-25,-4.8209
2002-02-26,2.8944
2002-02-27,-0.8439
2002-02-28,0.7092
2002-03-01,5.3521
2002-03-04,6.8182
2002-03-05,-4.5056
2002-03-06,10.616
2002-03-07,3.0806
2002-03-08,-1.7241
2002-03-11,3.0409
2002-03-12,-0.681
2002-03-13,-3.3143000000000002
2002-03-14,-1.4184
2002-03-15,1.9184999999999999
2002-03-18,-1.4118
2002-03-19,-10.6205
2002-03-20,4.9399
2002-03-21,5.7252
2002-03-22,-2.6474
2002-03-25,-0.3708
2002-03-26,-1.3648
2002-03-27,-2.5157
2002-03-28,-2.5806
2002-04-01,4.9007
2002-04-02,-1.0101
2002-04-03,1.9133
2002-04-04,5.5069
2002-04-05,-7.9478
2002-04-08,-2.5773
2002-04-09,-1.455
2002-04-10,-4.8456
2002-04-11,-2.384
2002-04-12,8.3815
2002-04-15,4.6667
2002-04-16,-0.5096
2002-04-17,4.2382
2002-04-18,4.9011
2002-04-19,-3.63
2002-04-22,-3.7667
2002-04-23,-1.3889
2002-04-24,-0.128
2002-04-25,1.3974
2002-04-26,-6.5621
2002-04-29,-2.7064
2002-04-30,7.3713
2002-05-01,-2.8497
2002-05-02,0.4
2002-05-03,0.2656
2002-05-06,-5.9603
2002-05-07,-4.7887
2002-05-08,3.2544
2002-05-09,0.2865
2002-05-10,-0.8571
2002-05-13,-1.585
2002-05-14,5.6955
2002-05-15,5.4301
2002-05-16,0.6438
2002-05-17,-0.2611
2002-05-20,-3.6518
2002-05-21,3.2468
2002-05-22,-5.2632
2002-05-23,7.3611
2002-05-24,-6.0802
2002-05-28,3.0303
2002-05-29,-2.8075
2002-05-30,-0.1376
2002-05-31,-1.3774
2002-06-03,-2.3603
2002-06-04,-2.7321
2002-06-05,7.6471
2002-06-06,-8.469899999999999
2002-06-07,2.2388
2002-06-10,-4.6715
2002-06-11,-6.1256
2002-06-12,-7.0147
2002-06-13,0.5263
2002-06-14,-4.014
2002-06-17,-2.5455
2002-06-18,-6.3433
2002-06-19,-8.167300000000001
2002-06-20,-3.6875999999999998
2002-06-21,-7.2072
2002-06-24,1.2136
2002-06-25,-0.9592
2002-06-26,6.5375
2002-06-27,13.1818
2002-06-28,9.6386
2002-07-01,-25.8242
2002-07-02,-1.2346
2002-07-03,8.5
2002-07-05,4.1475
2002-07-08,3.3186
2002-07-09,0.6424
2002-07-10,-0.4255
2002-07-11,-2.7778
2002-07-12,-5.0549
2002-07-15,-1.3889
2002-07-16,-5.8685
2002-07-17,7.4813
2002-07-18,-7.1926
2002-07-19,1.75
2002-07-22,5.6757
2002-07-23,-3.553
2002-07-24,14.2668
2002-07-25,13.5021
2002-07-26,-0.5576
2002-07-29,-9.9065
2002-07-30,-0.4149
2002-07-31,-13.9583
2002-08-01,-2.2034
2002-08-02,-6.9077
2002-08-05,-2.9255
2002-08-06,10.411
2002-08-07,6.9479
2002-08-08,4.4084
2002-08-09,-10.4444
2002-08-12,8.933
2002-08-13,-7.7449
2002-08-14,11.1111
2002-08-15,-8.8889
2002-08-16,6.3415
2002-08-19,-6.1927
2002-08-20,3.912
2002-08-21,-0.7294
2002-08-22,4.2664
2002-08-23,-10.8888
2002-08-26,8.4184
2002-08-27,-6.5882
2002-08-28,-5.2897
2002-08-29,10.9043
2002-08-30,-8.8729
2002-09-03,-11.0526
2002-09-04,3.5503
2002-09-05,-5.4286
2002-09-06,2.719
2002-09-09,-6.1765
2002-09-10,1.8809
2002-09-11,-3.6923
2002-09-12,-4.7923
2002-09-13,5.7047
2002-09-16,6.3492
2002-09-17,-11.3433
2002-09-18,17.8451
2002-09-19,-5.4286
2002-09-20,-3.9275
2002-09-23,-6.6038
2002-09-24,0.6397
2002-09-25,0.368
2002-09-26,-3.3333
2002-09-27,-2.7586
2002-09-30,-4.2553
2002-10-01,-1.8519
2002-10-02,-0.0377
2002-10-03,-15.0623
2002-10-04,6.6667
2002-10-07,0.8333
2002-10-08,13.2231
2002-10-09,-2.9196999999999997
2002-10-10,1.5038
2002-10-11,3.3333
2002-10-14,-6.4516
2002-10-15,6.8966
2002-10-16,-7.1685
2002-10-17,6.5637
2002-10-18,-1.087
2002-10-21,1.4652
2002-10-22,-8.6643
2002-10-23,6.7194
2002-10-24,10.7407
2002-10-25,8.0268
2002-10-28,-2.4768
2002-10-29,3.4920999999999998
2002-10-30,2.1471999999999998
2002-10-31,16.2162
2002-11-01,-5.6848
2002-11-04,1.3699
2002-11-05,0.0
2002-11-06,-9.7297
2002-11-07,-0.2994
2002-11-08,0.6006
2002-11-11,-9.5522
2002-11-12,10.5611
2002-11-13,2.0896
2002-11-14,5.2632
2002-11-15,-3.3333
2002-11-18,1.1494
2002-11-19,-0.5682
2002-11-20,0.0
2002-11-21,1.4285999999999999
2002-11-22,-1.4085
2002-11-25,2.0
2002-11-26,-3.9776
2002-11-27,4.7258
2002-11-29,0.2786
2002-12-02,8.8889
2002-12-03,-8.1633
2002-12-04,5.8333
2002-12-05,-1.0499
2002-12-06,-6.6312999999999995
2002-12-09,-0.2841
2002-12-10,8.2621
2002-12-11,3.1579
2002-12-12,-3.8265000000000002
2002-12-13,-1.8568
2002-12-16,4.3514
2002-12-17,8.0031
2002-12-18,-3.8369
2002-12-19,-8.9776
2002-12-20,0.0
2002-12-23,-6.0274
2002-12-24,-1.4577
2002-12-26,1.4793
2002-12-27,-3.7901
2002-12-30,-7.8788
2002-12-31,-0.9868
2003-01-02,4.9834
2003-01-03,-2.8481
2003-01-06,14.658
2003-01-07,-5.9943
2003-01-08,1.5413000000000001
2003-01-09,-0.625
2003-01-10,-2.366
2003-01-13,7.9448
2003-01-14,12.2478
2003-01-15,0.0
2003-01-16,-6.3291
2003-01-17,-5.1350999999999996
2003-01-21,6.8376
2003-01-22,5.3333
2003-01-23,5.0633
2003-01-24,-6.9879999999999995
2003-01-27,-5.4663
2003-01-28,9.071
2003-01-29,6.0302
2003-01-30,6.6350999999999996
2003-01-31,10.8889
2003-02-03,-2.8056
2003-02-04,-21.4433
2003-02-05,2.3622
2003-02-06,-1.2821
2003-02-07,0.5195
2003-02-10,2.0672
2003-02-11,-6.8354
2003-02-12,-4.6196
2003-02-13,2.5926
2003-02-14,-3.3602
2003-02-18,1.1494
2003-02-19,-0.5682
2003-02-20,0.0
2003-02-21,0.2857
2003-02-24,0.0
2003-02-25,3.9886
2003-02-26,-0.274
2003-02-27,-7.6923
2003-02-28,-3.8689999999999998
2003-03-03,19.195
2003-03-04,2.0779
2003-03-05,-3.0534
2003-03-06,-1.3123
2003-03-07,-2.9255
2003-03-10,-10.6849
2003-03-11,7.362
2003-03-12,-1.4285999999999999
2003-03-13,2.8986
2003-03-14,0.2817
2003-03-17,5.3371
2003-03-18,4.5333
2003-03-19,-4.3112
2003-03-20,-0.2933
2003-03-21,0.2674
2003-03-24,4.5067
2003-03-25,1.5565
2003-03-26,-1.7588
2003-03-27,1.5345
2003-03-28,-1.5112999999999999
2003-03-31,-7.9284
2003-04-01,-7.2222
2003-04-02,5.3892
2003-04-03,-5.6818
2003-04-04,3.3133
2003-04-07,-0.8746
2003-04-08,0.2941
2003-04-09,-2.6393
2003-04-10,-1.8072
2003-04-11,-1.8405
2003-04-14,0.3125
2003-04-15,-0.3115
2003-04-16,6.25
2003-04-17,1.1764999999999999
2003-04-21,-1.1628
2003-04-22,1.4706000000000001
2003-04-23,6.9565
2003-04-24,-2.168
2003-04-25,-0.554
2003-04-28,2.507
2003-04-29,-0.5435
2003-04-30,-0.2732
2003-05-01,-0.274
2003-05-02,0.0
2003-05-05,1.6484
2003-05-06,-1.0811
2003-05-07,1.0929
2003-05-08,-4.0541
2003-05-09,-0.5634
2003-05-12,-1.4163999999999999
2003-05-13,1.7241
2003-05-14,2.2881
2003-05-15,1.0771
2003-05-16,0.0
2003-05-19,-4.0984
2003-05-20,-0.2564
2003-05-21,1.9708999999999999
2003-05-22,1.1204
2003-05-23,-0.277
2003-05-27,3.8889
2003-05-28,10.9626
2003-05-29,-3.6145
2003-05-30,4.0
2003-06-02,12.9808
2003-06-03,15.5319
2003-06-04,-1.6575
2003-06-05,-4.1199
2003-06-06,-0.3906
2003-06-09,-9.8039
2003-06-10,-2.1522
2003-06-11,-2.0218
2003-06-12,-3.1746
2003-06-13,2.1077
2003-06-16,2.0642
2003-06-17,2.2472
2003-06-18,-1.0989
2003-06-19,5.3333
2003-06-20,-1.6878
2003-06-23,-9.6567
2003-06-24,8.3135
2003-06-25,-1.0965
2003-06-26,19.5122
2003-06-27,9.6475
2003-06-30,-1.3536000000000001
2003-07-01,6.5352
2003-07-02,-3.8802
2003-07-03,-11.8928
2003-07-07,-3.8023
2003-07-08,-1.7787
2003-07-09,2.6157
2003-07-10,1.1764999999999999
2003-07-11,12.2093
2003-07-14,7.5993
2003-07-15,-1.4445999999999999
2003-07-16,-3.0945
2003-07-17,-2.3529
2003-07-18,3.9587
2003-07-21,-2.1523
2003-07-22,3.2149
2003-07-23,0.3279
2003-07-24,6.3725
2003-07-25,3.9939
2003-07-28,4.8744
2003-07-29,19.7324
2003-07-30,-2.835
2003-07-31,-2.6634
2003-08-01,4.3532
2003-08-04,3.4565
2003-08-05,-4.2627
2003-08-06,-4.3321
2003-08-07,-1.3836
2003-08-08,-1.148
2003-08-11,0.8258
2003-08-12,5.0806000000000004
2003-08-13,6.6862
2003-08-14,5.6393
2003-08-15,42.641
2003-08-18,-7.8788
2003-08-19,-3.2072
2003-08-20,-4.9277999999999995
2003-08-21,2.3235
2003-08-22,1.31
2003-08-25,5.1724
2003-08-26,9.8361
2003-08-27,-6.9403
2003-08-28,-0.8821
2003-08-29,-1.3754
2003-09-02,6.2346
2003-09-03,2.7027
2003-09-04,-0.4511
2003-09-05,0.4532
2003-09-08,-2.0301
2003-09-09,-3.2233
2003-09-10,-2.8548999999999998
2003-09-11,-0.498
2003-09-12,0.9927
2003-09-15,-6.1738
2003-09-16,-1.9912999999999998
2003-09-17,-0.6184
2003-09-18,3.2
2003-09-19,0.3445
2003-09-22,-4.2918
2003-09-23,1.3453
2003-09-24,0.0
2003-09-25,-3.7168
2003-09-26,-7.9963
2003-09-29,2.7972
2003-09-30,0.3887
2003-10-01,3.0978
2003-10-02,-1.3146
2003-10-03,4.6622
2003-10-06,-0.4545
2003-10-07,2.1005
2003-10-08,0.805
2003-10-09,0.8873
2003-10-10,-2.9024
2003-10-13,0.9149
2003-10-14,-1.7144
2003-10-15,-3.4703
2003-10-16,-1.1353
2003-10-17,-1.0526
2003-10-20,0.4739
2003-10-21,1.8385
2003-10-22,-0.7561
2003-10-23,-7.1429
2003-10-24,-3.7949
2003-10-27,1.3859
2003-10-28,6.1409
2003-10-29,1.5455
2003-10-30,-1.9512
2003-10-31,-3.9801
2003-11-03,2.7979000000000003
2003-11-04,0.2016
2003-11-05,-2.4145
2003-11-06,4.6392
2003-11-07,2.3645
2003-11-10,4.9086
2003-11-11,-0.9174
2003-11-12,0.463
2003-11-13,-2.1198
2003-11-14,4.049
2003-11-17,-1.7195
2003-11-18,-4.2357
2003-11-19,3.3654
2003-11-20,-1.5814
2003-11-21,-1.8904
2003-11-24,0.0
2003-11-25,1.4451
2003-11-26,-0.095
2003-11-28,0.0951
2003-12-01,8.2621
2003-12-02,2.7193
2003-12-03,4.8676
2003-12-04,-6.1075
2003-12-05,0.5204
2003-12-08,1.2079
2003-12-09,-0.5968
2003-12-10,-4.717
2003-12-11,5.2205
2003-12-12,-1.1976
2003-12-15,-3.2035
2003-12-16,3.0411
2003-12-17,-1.4757
2003-12-18,2.2026
2003-12-19,5.6034
2003-12-22,-1.6327
2003-12-23,-0.1577
2003-12-24,-1.5044
2003-12-26,0.9198
2003-12-29,13.7219
2003-12-30,6.1765
2003-12-31,-4.0166
2004-01-02,-1.0823
2004-01-05,4.9599
2004-01-06,5.0035
2004-01-07,3.4414
2004-01-08,4.9264
2004-01-09,0.6098
2004-01-12,1.6364
2004-01-13,-3.0411
2004-01-14,3.9975
2004-01-15,-1.4784
2004-01-16,0.2341
2004-01-20,10.1264
2004-01-21,7.0691
2004-01-22,-5.7897
2004-01-23,-4.6361
2004-01-26,7.5748999999999995
2004-01-27,-3.836
2004-01-28,-12.8415
2004-01-29,-2.4451
2004-01-30,6.7481
2004-02-02,-1.8662999999999998
2004-02-03,4.8466000000000005
2004-02-04,-4.6811
2004-02-05,-6.5071
2004-02-06,1.7072
2004-02-09,-1.3557000000000001
2004-02-10,2.4869
2004-02-11,2.1073
2004-02-12,-0.4378
2004-02-13,-1.9472
2004-02-17,2.4984
2004-02-18,-0.0625
2004-02-19,-2.0013
2004-02-20,-3.8289999999999997
2004-02-23,-3.9151
2004-02-24,-6.5608
2004-02-25,1.8477000000000001
2004-02-26,2.3222
2004-02-27,-2.1986
2004-03-01,-0.6526
2004-03-02,-2.4818
2004-03-03,-2.9939999999999998
2004-03-04,-3.1636
2004-03-05,4.2231
2004-03-08,-2.4465
2004-03-09,-1.8809
2004-03-10,-0.4792
2004-03-11,-1.3644
2004-03-12,0.8137
2004-03-15,-4.0355
2004-03-16,-2.9436999999999998
2004-03-17,4.9393
2004-03-18,-3.7984999999999998
2004-03-19,1.3734
2004-03-22,-0.254
2004-03-23,-1.6129
2004-03-24,-2.5022
2004-03-25,3.5398
2004-03-26,4.1026
2004-03-29,9.0312
2004-03-30,-2.7861000000000002
2004-03-31,-0.5422
2004-04-01,3.1931
2004-04-02,1.8868
2004-04-05,2.5926
2004-04-06,1.3718
2004-04-07,2.208
2004-04-08,1.6028
2004-04-12,2.5377
2004-04-13,-5.0167
2004-04-14,-1.6901000000000002
2004-04-15,-0.2865
2004-04-16,1.2213
2004-04-19,-0.071
2004-04-20,-1.2784
2004-04-21,0.4317
2004-04-22,1.5043
2004-04-23,1.2703
2004-04-26,-2.8571
2004-04-27,-1.2195
2004-04-28,-1.0167
2004-04-29,-4.1086
2004-04-30,-3.3665
2004-05-03,1.8211
2004-05-04,0.0
2004-05-05,1.633
2004-05-06,-2.0658
2004-05-07,0.1562
2004-05-10,-3.9002
2004-05-11,-2.3539
2004-05-12,-4.4057
2004-05-13,4.3478
2004-05-14,0.0833
2004-05-17,-4.0799
2004-05-18,6.4236
2004-05-19,-3.2626
2004-05-20,-2.1079
2004-05-21,0.6891
2004-05-24,2.2241
