ticker,GROG US Equity
2015-07-02,0.0
2015-07-06,0.0
2015-07-07,-0.0735
2015-07-08,-17.5865
2015-07-09,-7.2321
2015-07-10,0.0962
2015-07-13,34.6154
2015-07-14,31.4286
2015-07-15,1.087
2015-07-16,-1.0753
2015-07-17,4.3478
2015-07-20,-4.1667
2015-07-21,-17.3913
2015-07-22,21.0526
2015-07-23,0.0
2015-07-24,-12.9891
2015-07-27,7.6827
2015-07-28,-18.735500000000002
2015-07-29,2.7837
2015-07-30,11.1111
2015-07-31,3.9687
2015-08-03,6.7929
2015-08-04,5.3757
2015-08-05,-6.8376
2015-08-07,0.0
2015-08-10,0.9174
2015-08-11,-0.0568
2015-08-12,-18.0785
2015-08-13,5.4129
2015-08-14,-0.0329
2015-08-17,-5.1696
2015-08-18,1.5625
2015-08-19,0.0342
2015-08-20,-0.2734
2015-08-21,-17.7519
2015-08-24,20.0
2015-08-25,16.6667
2015-08-26,0.0
2015-08-27,-11.8452
2015-08-28,5.4018
2015-08-31,-0.0641
2015-09-01,1.5385
2015-09-02,3.5354
2015-09-03,-4.878
2015-09-08,9.7436
2015-09-09,-5.1402
2015-09-10,-0.9236
2015-09-11,5.4071
2015-09-14,-4.4811
2015-09-15,0.0617
2015-09-16,1.1721
2015-09-17,-12.1951
2015-09-18,-11.1111
2015-09-21,0.1953
2015-09-22,12.2807
2015-09-24,-5.5556
2015-09-25,23.5294
2015-09-28,-14.2857
2015-09-29,-2.8472
2015-09-30,-2.7877
2015-10-01,5.6985
2015-10-02,-5.3913
2015-10-05,5.6985
2015-10-06,0.0
2015-10-08,-10.9565
2015-10-09,6.25
2015-10-12,-11.6912
2015-10-13,12.2814
2015-10-14,-3.5966
2015-10-15,-7.5769
2015-10-16,13.1918
2015-10-19,-2.9412000000000003
2015-10-20,-6.0606
2015-10-21,3.2258
2015-10-22,0.0
2015-10-23,6.25
2015-10-26,-0.5882
2015-10-27,-2.3669000000000002
2015-10-28,0.0
2015-10-29,-9.0909
2015-10-30,0.0
2015-11-02,6.0
2015-11-03,-2.5157
2015-11-04,-3.2258
2015-11-06,1.6667
2015-11-09,-1.6393
2015-11-10,-6.6667
2015-11-11,-7.1429
2015-11-12,7.5962
2015-11-13,0.0894
2015-11-16,-7.0536
2015-11-17,19.1162
2015-11-18,-9.5968
2015-11-19,0.6244
2015-11-20,8.4663
2015-11-23,-13.1181
2015-11-24,-2.1637
2015-11-25,3.8462
2015-11-27,-11.0185
2015-11-30,-0.1041
2015-12-01,24.1667
2015-12-02,-6.0403
2015-12-03,-7.8571
2015-12-04,0.7752
2015-12-07,-7.5962
2015-12-08,-0.1041
2015-12-09,12.0833
2015-12-10,-10.7807
2015-12-11,-7.5
2015-12-14,7.714
2015-12-15,7.8934
2015-12-16,-13.1783
2015-12-17,2.1205
2015-12-18,-1.5301
2015-12-21,6.4373000000000005
2015-12-22,-8.342
2015-12-23,-0.8532
2015-12-24,0.9753
2015-12-28,-9.0909
2015-12-29,-10.0
2015-12-30,-22.2222
2015-12-31,42.8571
2016-01-06,-24.0
2016-01-07,-14.473700000000001
2016-01-08,7.6923
2016-01-11,-1.4285999999999999
2016-01-12,-26.087
2016-01-13,1.2255
2016-01-14,14.2857
2016-01-15,-6.7797
2016-01-19,0.0
2016-01-20,0.2273
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,36.0544
2016-01-26,-18.6667
2016-01-28,63.7295
2016-01-29,0.1252
2016-02-01,-40.0
2016-02-03,33.3333
2016-02-08,-25.0
2016-02-09,0.0
2016-02-10,27.7083
2016-02-11,-28.0587
2016-02-16,79.3651
2016-02-17,1.1378
2016-02-18,-20.0
2016-02-22,12.5
2016-02-23,4.4444
2016-02-24,-14.3617
2016-02-25,11.8012
2016-02-26,-11.1111
2016-02-29,0.0
2016-03-01,12.5
2016-03-03,5.5556
2016-03-04,-2.6316
2016-03-07,-12.4324
2016-03-09,-7.4074
2016-03-11,0.0
2016-03-14,6.6667
2016-03-16,0.0
2016-03-17,-12.5
2016-03-18,0.0
2016-03-21,7.3214
2016-03-23,6.4892
2016-03-24,-22.5
2016-03-28,-3.2258
2016-03-29,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,16.6667
2016-04-06,14.2857
2016-04-07,0.0
2016-04-08,19.5313
2016-04-11,-11.1111
2016-04-12,0.0
2016-04-13,17.647100000000002
2016-04-14,-15.0
2016-04-15,-17.647100000000002
2016-04-18,0.0
2016-04-19,42.8571
2016-04-20,-15.0
2016-04-21,-16.4706
2016-04-25,0.0
2016-04-26,-15.3169
2016-04-27,31.3929
2016-04-29,0.0
2016-05-03,-24.0506
2016-05-04,66.6667
2016-05-05,-40.0
2016-05-10,0.2083
2016-05-12,0.0
2016-05-13,9.7713
2016-05-16,6.0606
2016-05-17,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,19.6429
2016-05-24,-14.0299
2016-05-25,4.3403
2016-05-27,33.777
2016-05-31,19.403
2016-06-01,83.3333
2016-06-02,-29.5455
2016-06-03,12.8629
2016-06-06,-13.6835
2016-06-07,-0.6623
2016-06-08,16.6667
2016-06-09,-20.0
2016-06-10,-7.1429
2016-06-13,-15.3846
2016-06-14,0.0
2016-06-15,36.3636
2016-06-17,0.0
2016-06-20,-33.3333
2016-06-21,-8.0
2016-06-22,79.3478
2016-06-23,-9.1667
2016-06-24,13.4279
2016-06-27,-21.7647
2016-06-28,0.094
2016-06-29,-1.2207
2016-06-30,-0.7605
2016-07-01,14.9425
2016-07-05,0.0
2016-07-06,33.3333
2016-07-07,-20.0
2016-07-08,6.25
2016-07-11,-23.4191
2016-07-13,13.4902
2016-07-14,21.8274
2016-07-15,-1.4236
2016-07-18,1.4089
2016-07-19,-5.5228
2016-07-20,-11.1765
2016-07-21,-0.6623
2016-07-22,0.0
2016-07-25,-3.25
2016-07-26,11.9724
2016-07-28,-1.5385
2016-07-29,-6.25
2016-08-01,0.0833
2016-08-02,6.5779
2016-08-03,-6.25
2016-08-04,5.0
2016-08-05,-7.9365
2016-08-08,0.0
2016-08-09,10.3448
2016-08-10,-3.125
2016-08-11,0.0
2016-08-15,-6.4516
2016-08-16,0.0
2016-08-19,0.0
2016-08-23,3.3621
2016-08-24,-9.2577
2016-08-25,-1.8841999999999999
2016-08-26,8.6651
2016-08-29,-10.3448
2016-08-30,-7.6923
2016-08-31,15.8333
2016-09-02,-20.8633
2016-09-06,0.0
2016-09-07,4.5455
2016-09-08,-6.3043
2016-09-09,6.8445
2016-09-12,-2.0087
2016-09-13,-1.7729
2016-09-15,3.1585
2016-09-16,-0.8201
2016-09-19,-0.6615
2016-09-20,6.5483
2016-09-21,-8.3333
2016-09-22,-8.75
2016-09-23,9.8381
2016-09-26,13.2653
2016-09-27,-18.018
2016-09-28,21.978
2016-09-29,-4.004
2016-09-30,-14.5985
2016-10-03,17.2161
2016-10-04,-12.5
2016-10-05,18.4524
2016-10-06,-15.2764
2016-10-07,8.8968
2016-10-12,-1.1438
2016-10-13,4.6832
2016-10-14,-5.2632
2016-10-17,11.1111
2016-10-18,8.0
2016-10-19,-2.963
2016-10-20,11.0687
2016-10-21,3.0928
2016-10-24,-12.6667
2016-10-25,14.5038
2016-10-26,-12.6667
2016-10-27,6.8702
2016-10-28,-6.4286
2016-10-31,14.5038
2016-11-04,-11.3333
2016-11-07,5.2632
2016-11-08,28.5714
2016-11-09,-8.3333
2016-11-10,27.2727
2016-11-11,19.0476
2016-11-14,-8.0
2016-11-15,-4.5652
2016-11-16,-17.9954
2016-11-17,0.0
2016-11-21,49.9306
2016-11-22,-14.7754
2016-11-23,3.4783
2016-11-25,-3.3613
2016-11-28,-6.9565
2016-11-29,-1.8692
2016-11-30,-7.0833
2016-12-01,2.4984
2016-12-02,0.0
2016-12-05,0.0
2016-12-07,2.5
2016-12-08,0.0
2016-12-09,-2.439
2016-12-12,5.0
2016-12-13,-2.5595
2016-12-14,-2.2602
2016-12-15,0.0313
2016-12-16,-0.0312
2016-12-19,5.0
2016-12-20,0.0
2016-12-21,-2.3810000000000002
2016-12-22,0.0
2016-12-23,0.2439
2016-12-27,-2.1898
2016-12-28,0.4975
2016-12-29,0.0
2016-12-30,-3.4653
2017-01-03,1.2821
2017-01-06,1.2658
2017-01-09,-2.5
2017-01-11,2.5641
2017-01-13,0.0
2017-01-18,0.0
2017-01-19,-10.0
2017-01-20,-8.3333
2017-01-23,21.2121
2017-01-24,0.0
2017-01-26,-17.4375
2017-01-27,21.1204
2017-01-30,0.0
2017-02-01,-5.0
2017-02-02,5.1974
2017-02-03,0.0625
2017-02-06,0.0
2017-02-07,0.0
2017-02-10,-5.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,-21.0526
2017-02-24,-6.5833
2017-02-27,-0.0892
2017-02-28,25.0
2017-03-01,5.7143
2017-03-02,-24.3243
2017-03-03,1.4285999999999999
2017-03-06,0.3521
2017-03-07,-0.3509
2017-03-08,1.0563
2017-03-09,0.0
2017-03-10,-5.9233
2017-03-13,-1.1111
2017-03-14,4.8689
2017-03-15,-7.1429
2017-03-16,0.0
2017-03-17,15.3846
2017-03-21,-19.6667
2017-03-22,-0.4149
2017-03-23,-8.3333
2017-03-24,13.5227
2017-03-27,-3.9039
2017-03-28,5.6771
2017-03-29,17.5949
2017-03-30,-19.4468
2017-03-31,-2.1852
2017-04-03,27.3936
2017-04-04,-30.3132
2017-04-05,38.8856
2017-04-07,-28.5591
2017-04-10,35.1449
2017-04-11,0.0894
2017-04-12,-2.4107
2017-04-13,-2.2873
2017-04-17,-8.6142
2017-04-18,2.459
2017-04-19,0.0
2017-04-20,-8.0
2017-04-21,0.0
2017-04-25,4.3478
2017-04-28,-8.1771
2017-05-01,8.9053
2017-05-04,-5.1042
2017-05-05,-6.0373
2017-05-08,0.9346
2017-05-09,-7.5231
2017-05-10,2.4406
2017-05-11,-2.2602
2017-05-15,-7.0
2017-05-16,39.7849
2017-05-17,-12.9327
2017-05-19,-11.651
2017-05-22,10.0
2017-05-23,-9.0909
2017-05-24,0.0
2017-05-25,-5.0
2017-05-26,0.0
2017-05-31,0.0
2017-06-01,5.2632
2017-06-02,-5.0
2017-06-05,0.0
2017-06-06,5.2632
2017-06-07,-5.0
2017-06-13,0.0
2017-06-20,-5.2632
2017-06-21,0.0
2017-06-22,12.2222
2017-06-23,-0.9901
2017-06-26,-20.0
2017-06-28,11.875
2017-06-29,-32.514
2017-06-30,3.8907
2017-07-03,43.2669
2017-07-06,-24.3604
2017-07-10,2.9412000000000003
2017-07-11,23.3086
2017-07-12,28.5972
2017-07-13,17.1171
2017-07-14,0.7692
2017-07-17,22.9008
2017-07-18,11.8012
2017-07-19,2.7778
2017-07-24,-8.1081
2017-07-25,17.0588
2017-07-26,35.6784
2017-07-27,48.1481
2017-07-28,-25.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,-8.3333
2017-08-03,1.8182
2017-08-04,-8.9286
2017-08-07,-7.5922
2017-08-08,16.7034
2017-08-09,-20.0
2017-08-10,22.7273
2017-08-14,11.1111
2017-08-15,16.6667
2017-08-16,-12.857099999999999
2017-08-17,4.918
2017-08-18,7.8125
2017-08-21,-1.4493
2017-08-22,-5.8824
2017-08-24,-6.25
2017-08-25,3.3333
2017-08-29,-4.5161
2017-08-30,4.7297
2017-08-31,3.2258
2017-09-01,0.0
2017-09-05,-7.3281
2017-09-06,1.1634
2017-09-08,-3.833
2017-09-11,3.9858000000000002
2017-09-12,0.0
2017-09-13,3.3333
2017-09-14,-3.1612999999999998
2017-09-15,10.2598
2017-09-18,-9.3656
2017-09-19,0.0
2017-09-20,0.0
2017-09-22,7.4333
2017-09-25,-0.7136
2017-09-26,-6.25
2017-09-27,-26.6667
2017-09-28,13.6364
2017-09-29,16.0
2017-10-02,-10.3621
2017-10-04,-3.8277
2017-10-05,9.84
2017-10-06,-9.0677
2017-10-09,-11.8943
2017-10-10,12.5
2017-10-11,-1.4141
2017-10-12,4.5082
2017-10-16,-13.7255
2017-10-17,18.1364
2017-10-18,7.7337
2017-10-20,-5.3929
2017-10-23,5.4738
2017-10-24,-17.6807
2017-10-25,0.0
2017-10-27,9.7826
2017-10-30,-8.9109
2017-11-01,6.9565
2017-11-02,-9.561
2017-11-03,10.5717
2017-11-06,-0.0203
2017-11-07,-18.6827
2017-11-08,17.5
2017-11-09,0.0
2017-11-10,-14.554
2017-11-13,34.4137
2017-11-14,-3.668
2017-11-15,-3.8462
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,3.0
2017-11-22,-8.2233
2017-11-27,-6.8655
2017-11-28,9.0413
2017-11-29,-18.5417
2017-11-30,-18.1586
2017-12-01,49.5
2017-12-04,-28.888
2017-12-05,10.9659
2017-12-06,8.3162
2017-12-07,-6.5786
2017-12-08,0.0
2017-12-11,-15.7068
2017-12-12,12.0124
2017-12-14,-4.4943
2017-12-15,2.539
2017-12-18,1.3544
2017-12-19,0.5587
2017-12-20,0.0
2017-12-21,-13.8889
2017-12-22,6.4839
2017-12-26,12.2387
2017-12-27,-23.8327
2017-12-28,20.4819
2017-12-29,-11.4706
2018-01-08,-6.5781
2018-01-10,14.2248
2018-01-11,5.8530999999999995
2018-01-12,0.0
2018-01-17,20.5882
2018-01-18,-2.439
2018-01-19,-12.5
2018-01-22,0.0
2018-01-23,14.2857
2018-01-24,-25.0
2018-01-25,15.6
2018-01-26,1.2111
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,-0.2279
2018-02-01,0.0
2018-02-05,0.0
2018-02-06,14.2204
2018-02-08,-9.525
2018-02-09,-9.2363
2018-02-14,15.0776
2018-02-16,-4.2593
2018-02-21,2.2382
2018-02-23,-5.4324
2018-02-26,-31.3518
2018-02-27,24.8959
2018-02-28,6.6333
2018-03-01,-24.9766
2018-03-02,16.6667
2018-03-05,20.5714
2018-03-06,-11.1374
2018-03-08,-20.0
2018-03-09,25.0
2018-03-12,-26.0
2018-03-13,10.991
2018-03-14,13.6364
2018-03-15,3.9071
2018-03-19,-3.6915
2018-03-20,7.0664
2018-03-21,-6.6667
2018-03-22,34.2143
2018-03-23,-25.4923
2018-03-26,20.3214
2018-04-04,-13.921
2018-04-06,37.931
2018-04-09,5.0
2018-04-10,-2.6429
2018-04-11,-21.7413
2018-04-13,9.6875
2018-04-17,41.3105
2018-04-18,-35.1613
2018-04-20,24.3781
2018-04-23,-19.0
2018-04-25,11.8519
2018-04-26,-0.6623
2018-05-01,0.0
2018-05-02,0.0
2018-05-04,27.7778
2018-05-07,3.0043
2018-05-08,-2.9167
2018-05-09,0.0
2018-05-10,2.5696
2018-05-11,-2.5476
2018-05-14,-4.3062000000000005
2018-05-15,-1.1773
2018-05-16,1.1453
2018-05-17,-0.5002
2018-05-21,-12.2486
2018-05-22,14.0625
2018-05-23,-4.1096
2018-05-24,2.3810000000000002
2018-05-29,0.0
2018-05-30,0.0
2018-06-04,-16.2791
2018-06-05,11.1111
2018-06-07,5.0
2018-06-08,2.3810000000000002
2018-06-11,2.3256
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,-3.6273
2018-06-15,3.7638
2018-06-18,-13.6023
2018-06-20,15.7438
2018-06-21,-17.2727
2018-06-22,2.7473
2018-06-25,-3.7433
2018-06-26,0.0
2018-06-27,5.5556
2018-07-05,3.9474
2018-07-06,-10.3797
2018-07-09,-12.2599
2018-07-10,9.4656
2018-07-11,-29.4118
2018-07-12,0.0
2018-07-13,50.0
2018-07-16,-30.2778
2018-07-18,1.3546
2018-07-19,40.7233
2018-07-23,6.8492
2018-07-24,-24.1085
2018-07-25,-5.4426
2018-07-26,8.1311
2018-07-27,-0.0067
2018-07-30,1.0613
2018-07-31,-19.9867
2018-08-02,15.2083
2018-08-03,10.3074
2018-08-06,-0.1967
2018-08-10,5.1248
2018-08-14,12.5
2018-08-15,-26.9556
2018-08-20,6.4801
2018-08-21,0.0
2018-08-22,-1.0643
2018-08-27,-9.3242
2018-08-28,-0.3941
2018-08-29,-0.0799
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,3.96
2018-09-06,-5.2713
2018-09-07,-5.6864
2018-09-11,3.273
2018-09-12,0.0
2018-09-13,-2.2394
2018-09-18,2.2907
2018-09-19,-1.5847
2018-09-20,1.1864
2018-09-24,-49.1206
2018-09-27,15.2263
2018-09-28,0.0
2018-10-02,7.2143
2018-10-03,-0.0666
2018-10-04,0.0
2018-10-08,28.6667
2018-10-09,3.6269
2018-10-10,-5.0
2018-10-12,15.7895
2018-10-15,9.0909
2018-10-16,24.1667
2018-10-17,-0.6711
2018-10-18,6.0811
2018-10-19,1.9108
2018-10-22,-25.0
2018-10-23,0.0
2018-10-30,-33.3333
2018-10-31,-8.75
2018-11-05,0.0
2018-11-06,51.7808
2018-11-07,-9.7473
2018-11-08,50.0
2018-11-09,-33.3333
2018-11-12,30.0
2018-11-16,0.0
2018-11-20,0.0
2018-11-21,-13.0769
2018-11-27,-11.5044
2018-11-28,0.0
2018-11-29,0.0
2018-12-03,11.5
2018-12-10,-1.3453
2018-12-12,0.0
2018-12-20,0.0
2018-12-21,-34.5455
2018-12-24,0.0
2018-12-26,91.6667
2018-12-27,-19.5652
2018-12-28,5.045
2018-12-31,-21.0978
2019-01-02,8.6957
2019-01-09,40.0
2019-01-14,-3.5714
2019-01-16,0.0
2019-01-17,11.1852
2019-01-18,6.5956
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,-14.125
2019-01-28,-10.4076
2019-01-29,6.0114
2019-01-30,-28.2759
2019-01-31,39.6902
2019-02-01,-1.5029
2019-02-04,16.2791
2019-02-05,-6.5609
2019-02-11,-12.3102
2019-02-12,5.4605
2019-02-13,-4.7913
2019-02-14,-0.487
2019-02-21,1.9167999999999998
2019-02-22,2.8411
2019-02-25,-14.607
2019-02-27,-7.9559
2019-02-28,-0.8861
2019-03-05,-0.3047
2019-03-07,-1.9038
2019-03-08,0.1021
2019-03-12,-21.4286
2019-03-13,23.1169
2019-03-14,5.4852
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-21,0.0
2019-03-28,5.0
2019-04-01,9.5238
2019-04-02,-14.4209
2019-04-08,-0.0081
2019-04-10,-8.4932
2019-04-12,10.9384
2019-04-15,0.1001
2019-04-25,-33.165
2019-04-26,1.8927
2019-04-29,29.8209
2019-04-30,1.8007
2019-05-01,-3.3278
2019-05-02,2.9826
2019-05-03,-1.5123
2019-05-06,-3.8472
2019-05-10,-5.716
2019-05-13,0.0
2019-05-14,-2.99
2019-05-15,0.0
2019-05-16,2.4379
2019-05-17,3.4063
2019-05-29,-4.6565
2019-05-30,-0.0919
2019-06-03,-23.3795
2019-06-05,1.1667
2019-06-06,-1.1532
2019-06-07,0.0
2019-06-11,-9.8333
2019-06-12,0.0
2019-06-13,9.2421
2019-06-14,-1.8613
2019-06-18,-13.7931
2019-06-19,-15.6
2019-06-20,21.1611
2019-06-21,7.5689
2019-06-24,-4.6545
2019-07-03,4.8818
2019-07-08,-27.2727
2019-07-09,0.0
2019-07-11,0.0
2019-07-12,-25.0
2019-07-22,-33.0
2019-07-23,49.2537
2019-07-24,0.0
2019-07-31,-32.6667
2019-08-02,90.5941
2019-08-06,-1.2987
2019-08-14,-46.8421
2019-08-16,85.6436
2019-08-19,-44.0
2019-08-20,4.7619
2019-08-22,13.6364
2019-08-26,-12.8
2019-08-27,-3.211
2019-08-29,-0.4739
2019-09-05,18.5714
2019-09-09,0.4016
2019-09-12,24.0
2019-09-13,-32.2581
2019-09-23,4.7619
2019-09-27,13.6364
2019-09-30,0.0
2019-10-04,-30.0
2019-10-09,25.2571
2019-10-10,-20.1642
2019-10-11,0.0
2019-10-17,2.8571
2019-10-22,-31.6667
2019-10-23,30.0813
2019-10-28,0.0
2019-10-29,25.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,24.5
2019-11-08,-43.3735
2019-11-12,8.8652
2019-11-14,7.4919
2019-11-18,0.0
2019-11-19,15.1515
2019-11-20,-13.1579
2019-11-21,30.303
2019-11-25,-20.9302
2019-11-27,5.2941
2019-11-29,0.5587
2019-12-02,11.1111
2019-12-03,-16.5
2019-12-06,49.7006
2019-12-09,-26.6
2019-12-11,0.0
2019-12-12,-8.9918
2019-12-13,9.2814
2019-12-16,-9.589
2019-12-17,-14.5455
2019-12-24,21.9858
2019-12-26,-18.0233
2019-12-27,21.9858
2019-12-30,-6.9767
2019-12-31,0.0
2020-01-02,2.0
2020-01-06,22.549
2020-01-07,0.0
2020-01-09,0.0
2020-01-10,-12.25
2020-01-31,13.9601
2020-02-04,-50.0
2020-02-10,60.0
2020-02-12,-37.5
2020-02-19,0.0
2020-02-20,100.0
2020-03-12,-37.5
2020-04-06,28.0
2020-04-09,0.0
2020-05-15,25.0
2020-05-18,-10.0
2020-06-10,16.6667
2020-06-11,-4.7619
2020-06-18,-99.5
2020-06-19,0.0
2020-06-22,9900.0
2020-06-23,900.0
2020-06-24,-99.5
2020-06-29,2900.0
2020-07-14,566.6667
2020-07-21,-99.9
2020-07-27,0.0
2020-07-30,25900.0
