ticker,FTWS US Equity
2017-01-17,-3.6203
2017-01-18,0.0
2017-01-19,-5.1753
2017-01-20,0.0
2017-01-23,12.6761
2017-01-24,-12.5
2017-01-25,14.2857
2017-01-26,25.0
2017-01-27,130.0
2017-01-30,-46.4674
2017-01-31,21.0152
2017-02-01,-26.1745
2017-02-02,-12.2727
2017-02-03,13.9896
2017-02-06,-4.2045
2017-02-07,-5.1008
2017-02-08,0.0
2017-02-09,-3.0
2017-02-10,2.9638999999999998
2017-02-13,8.9487
2017-02-14,-8.0988
2017-02-15,15.0
2017-02-16,-8.587
2017-02-17,4.6373
2017-02-21,0.0
2017-02-22,-9.0909
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,7.8125
2017-02-28,38.8406
2017-03-01,36.952
2017-03-02,-21.9512
2017-03-03,-12.5781
2017-03-06,-14.2091
2017-03-07,7.5
2017-03-08,0.7752
2017-03-09,-9.6154
2017-03-10,-4.6809
2017-03-13,-6.25
2017-03-14,4.7619
2017-03-15,9.0909
2017-03-16,-8.3333
2017-03-17,4.6591000000000005
2017-03-20,-4.4517
2017-03-21,-5.4545
2017-03-22,4.6875
2017-03-23,-6.3146
2017-03-24,1.9607999999999999
2017-03-27,1.4423
2017-03-28,-5.0355
2017-03-29,0.0
2017-03-30,0.811
2017-03-31,-10.8911
2017-04-03,7.5694
2017-04-04,8.5216
2017-04-05,-4.8186
2017-04-06,-2.125
2017-04-07,-5.4917
2017-04-10,16.3514
2017-04-11,-7.0848
2017-04-12,-7.0
2017-04-13,1.0753
2017-04-17,-1.5957
2017-04-18,0.0
2017-04-19,-13.5135
2017-04-20,1.25
2017-04-21,6.3272
2017-04-24,-1.3062
2017-04-25,0.0
2017-04-26,5.8824
2017-04-27,-11.1111
2017-04-28,6.25
2017-05-01,1.1764999999999999
2017-05-02,-6.9767
2017-05-03,12.3437
2017-05-04,-5.4242
2017-05-05,0.0
2017-05-08,-10.3676
2017-05-09,-1.5587
2017-05-10,13.3333
2017-05-11,0.0
2017-05-12,-9.3382
2017-05-15,-8.2725
2017-05-16,13.1742
2017-05-17,-6.875
2017-05-18,-11.4094
2017-05-19,0.0
2017-05-22,15.625
2017-05-23,-10.8927
2017-05-24,2.9412000000000003
2017-05-25,12.5893
2017-05-26,-3.5686
2017-05-30,2.6316
2017-06-01,-10.8974
2017-06-02,0.7194
2017-06-05,-5.7143
2017-06-06,1.5152
2017-06-07,-1.4925
2017-06-08,5.9091000000000005
2017-06-09,-35.6223
2017-06-12,-22.2222
2017-06-13,22.8571
2017-06-14,2.3256
2017-06-15,-31.5909
2017-06-16,14.8372
2017-06-19,1.5449000000000002
2017-06-20,0.0
2017-06-21,13.9601
2017-06-22,23.75
2017-06-23,21.2121
2017-06-26,12.5
2017-06-27,17.037
2017-06-28,45.5696
2017-06-29,21.7391
2017-06-30,-15.9286
2017-07-03,-15.0382
2017-07-05,0.0
2017-07-06,10.0
2017-07-07,-9.0909
2017-07-10,8.0
2017-07-11,-30.3704
2017-07-12,19.6809
2017-07-13,-15.3633
2017-07-14,15.5265
2017-07-17,-9.0909
2017-07-18,12.5
2017-07-19,-11.1111
2017-07-20,-10.0
2017-07-21,10.4167
2017-07-24,-10.6918
2017-07-25,12.5352
2017-07-26,0.1252
2017-07-27,-11.25
2017-07-28,12.6761
2017-07-31,-1.25
2017-08-01,0.1266
2017-08-02,11.2516
2017-08-03,-9.0909
2017-08-04,-9.875
2017-08-07,9.4313
2017-08-08,1.2674
2017-08-09,-11.1389
2017-08-10,-3.2394
2017-08-11,-5.3857
2017-08-14,6.0
2017-08-15,-7.1118
2017-08-16,7.8125
2017-08-17,-13.0435
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,54.1667
2017-08-23,-8.2162
2017-08-24,-8.1272
2017-08-25,2.5641
2017-08-28,0.0
2017-08-29,-12.0
2017-08-30,42.0455
2017-08-31,5.2
2017-09-01,-5.8934999999999995
2017-09-05,0.303
2017-09-06,0.7049
2017-09-07,-13.2
2017-09-08,-18.0876
2017-09-11,26.4416
2017-09-12,-22.1357
2017-09-13,14.1429
2017-09-14,1.3767
2017-09-15,-13.5802
2017-09-18,7.1429
2017-09-19,-13.3333
2017-09-20,7.6923
2017-09-21,4.7143
2017-09-22,-4.502
2017-09-25,0.0
2017-09-26,4.5714
2017-09-27,-4.3716
2017-09-28,0.0
2017-09-29,0.1429
2017-10-02,-0.1427
2017-10-03,-14.2857
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,8.3333
2017-10-09,-7.6923
2017-10-10,13.3333
2017-10-11,-11.7647
2017-10-12,0.0
2017-10-13,13.1667
2017-10-16,-11.6348
2017-10-17,7.0
2017-10-18,5.9190000000000005
2017-10-19,-8.9706
2017-10-20,-3.0695
2017-10-23,-16.5
2017-10-24,7.7844
2017-10-25,-16.6667
2017-10-26,10.8889
2017-10-27,0.0
2017-10-30,0.2004
2017-10-31,-16.0
2017-11-01,-4.7619
2017-11-02,-7.5
2017-11-03,-2.7027
2017-11-06,11.1111
2017-11-07,-10.0
2017-11-08,-10.8333
2017-11-09,-3.4268
2017-11-10,-3.2258
2017-11-13,26.6667
2017-11-14,-12.8947
2017-11-15,14.8036
2017-11-16,-0.2632
2017-11-17,0.2639
2017-11-21,-13.6842
2017-11-22,0.0
2017-11-24,21.9512
2017-11-27,-5.0
2017-11-28,-20.7895
2017-11-29,-0.3322
2017-11-30,7.0
2017-12-01,8.7227
2017-12-04,-12.894
2017-12-05,2.9605
2017-12-06,24.6006
2017-12-07,11.7949
2017-12-08,-31.1927
2017-12-11,-16.3333
2017-12-12,-12.3506
2017-12-13,-8.0136
2017-12-14,24.5244
2017-12-15,11.1111
2017-12-18,-0.3571
2017-12-19,-17.5627
2017-12-20,-4.3478
2017-12-21,-9.0909
2017-12-22,19.5
2017-12-26,-20.9205
2017-12-27,-15.3439
2017-12-28,1.875
2017-12-29,16.5644
2018-01-02,-5.2632
2018-01-03,-5.5556
2018-01-04,0.0
2018-01-05,-4.1176
2018-01-08,22.6994
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,-12.0
2018-01-16,9.0
2018-01-17,-10.863199999999999
2018-01-18,34.5029
2018-01-19,-12.6087
2018-01-22,13.9303
2018-01-23,-21.3974
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,-8.8889
2018-01-29,21.9512
2018-01-30,-9.0
2018-02-01,27.4725
2018-02-02,-18.5345
2018-02-05,-15.3439
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,-5.0
2018-02-09,-1.3158
2018-02-12,-14.0
2018-02-13,-22.4806
2018-02-14,31.0
2018-02-15,22.1374
2018-02-16,11.25
2018-02-20,-21.3483
2018-02-21,32.1429
2018-02-22,-8.1081
2018-02-23,-14.7059
2018-02-26,-24.1379
2018-02-27,1.8182
2018-02-28,16.0714
2018-03-01,11.538499999999999
2018-03-02,-10.3448
2018-03-05,12.3077
2018-03-06,0.0
2018-03-07,-12.3288
2018-03-08,17.1875
2018-03-09,-20.0
2018-03-12,0.0
2018-03-13,-16.6667
2018-03-14,10.0
2018-03-15,0.0
2018-03-16,-9.0909
2018-03-19,-10.0
2018-03-20,8.8889
2018-03-21,-11.2245
2018-03-22,3.4483
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,-5.5556
2018-03-28,-5.8824
2018-03-29,-11.25
2018-04-02,23.9437
2018-04-03,-9.0909
2018-04-04,-11.25
2018-04-05,1.4085
2018-04-06,-13.8889
2018-04-09,35.4839
2018-04-10,-22.619
2018-04-11,29.2308
2018-04-12,-25.0
2018-04-13,3.1746
2018-04-16,-6.1538
2018-04-17,8.1967
2018-04-18,6.0606
2018-04-19,0.0
2018-04-20,-17.1429
2018-04-23,-13.7931
2018-04-24,4.0
2018-04-25,-7.6923
2018-04-26,6.25
2018-04-27,-4.902
2018-04-30,44.3299
2018-05-01,-7.1429
2018-05-02,-7.6923
2018-05-03,0.0
2018-05-04,-13.3333
2018-05-07,5.7692
2018-05-08,9.0909
2018-05-09,20.0
2018-05-10,-23.6111
2018-05-11,0.0
2018-05-14,18.1818
2018-05-15,1.5385
2018-05-16,9.0909
2018-05-17,0.0
2018-05-18,0.0
2018-05-23,-23.6111
2018-05-24,27.2727
2018-05-25,7.1429
2018-05-29,-25.3333
2018-05-30,32.1429
2018-05-31,-24.3243
2018-06-04,32.1429
2018-06-05,-1.3514
2018-06-06,0.0
2018-06-11,0.0
2018-06-12,-1.3699
2018-06-18,-16.6667
2018-06-19,0.0
2018-06-20,-26.6667
2018-06-21,-31.8182
2018-06-22,-23.3333
2018-06-25,-13.0435
2018-06-26,25.0
2018-06-28,-32.0
2018-06-29,17.647100000000002
2018-07-02,-20.0
2018-07-03,25.0
2018-07-05,-20.0
2018-07-06,12.5
2018-07-09,-5.5556
2018-07-10,5.8824
2018-07-11,16.6667
2018-07-12,19.0476
2018-07-13,-28.0
2018-07-16,44.4444
2018-07-17,-23.0769
2018-07-18,-15.0
2018-07-19,-23.5294
2018-07-20,0.0
2018-07-23,-23.0769
2018-07-24,-10.0
2018-07-25,0.0
2018-07-26,-11.1111
2018-07-27,0.0
2018-07-30,12.5
2018-07-31,-11.1111
2018-08-01,0.0
2018-08-02,62.5
2018-08-03,-15.3846
2018-08-06,109.0909
2018-08-07,60.8696
2018-08-08,-18.9189
2018-08-09,93.3333
2018-08-10,-24.1379
2018-08-13,-36.3636
2018-08-14,-42.8571
2018-08-15,12.5
2018-08-16,-22.2222
2018-08-17,-7.1429
2018-08-20,-15.3846
2018-08-21,18.1818
2018-08-22,15.3846
2018-08-23,-13.3333
2018-08-24,0.0
2018-08-27,15.3846
2018-08-28,-6.6667
2018-08-29,-14.2857
2018-08-30,0.0
2018-08-31,8.3333
2018-09-04,53.8462
2018-09-05,10.0
2018-09-06,-22.7273
2018-09-07,0.0
2018-09-10,-5.8824
2018-09-11,6.25
2018-09-12,-23.5294
2018-09-13,7.6923
2018-09-14,7.1429
2018-09-17,-20.0
2018-09-18,0.0
2018-09-19,16.6667
2018-09-20,-13.9286
2018-09-21,-8.7137
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,-9.0909
2018-10-02,0.0
2018-10-03,-30.0
2018-10-04,14.2857
2018-10-05,25.0
2018-10-08,-20.0
2018-10-09,0.0
2018-10-10,-12.5
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,-14.2857
2018-10-17,-16.6667
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,20.0
2018-10-23,-33.3333
2018-10-24,25.0
2018-10-25,-20.0
2018-10-26,25.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,20.0
2018-11-02,16.6667
2018-11-05,-14.2857
2018-11-06,-16.6667
2018-11-07,0.0
2018-11-08,-20.0
2018-11-09,25.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,-40.0
2018-11-16,33.3333
2018-11-19,-25.0
2018-11-20,33.3333
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,-2.5
2018-11-30,-23.0769
2018-12-03,33.3333
2018-12-04,0.0
2018-12-07,0.0
2018-12-10,-25.0
2018-12-11,33.3333
2018-12-12,-25.0
2018-12-13,-33.3333
2018-12-14,100.0
2018-12-17,-25.0
2018-12-18,0.0
2018-12-19,33.3333
2018-12-20,0.0
2018-12-21,-25.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,100.0
2019-01-04,-33.3333
2019-01-07,25.0
2019-01-08,-20.0
2019-01-09,-25.0
2019-01-10,33.3333
2019-01-11,-25.0
2019-01-14,100.0
2019-01-15,50.0
2019-01-16,33.3333
2019-01-17,-16.6667
2019-01-18,-20.0
2019-01-22,-12.5
2019-01-23,-14.2857
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,33.3333
2019-01-29,-12.5
2019-01-30,0.0
2019-01-31,-28.5714
2019-02-01,20.0
2019-02-04,-16.6667
2019-02-05,0.0
2019-02-06,20.0
2019-02-07,-16.6667
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,-20.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,-25.0
2019-02-20,66.6667
2019-02-21,0.0
2019-02-22,-40.0
2019-02-25,33.3333
2019-02-26,50.0
2019-02-27,-16.6667
2019-02-28,-20.0
2019-03-01,25.0
2019-03-04,0.0
2019-03-05,-20.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,50.0
2019-03-13,-16.6667
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,20.0
2019-03-20,0.0
2019-03-21,-16.6667
2019-03-22,40.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,57.1429
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,-36.3636
2019-04-02,0.0
2019-04-03,-14.2857
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,-16.6667
2019-04-09,20.0
2019-04-10,16.6667
2019-04-11,-14.2857
2019-04-12,50.0
2019-04-15,33.3333
2019-04-16,-16.6667
2019-04-17,-30.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,-14.2857
2019-04-24,0.0
2019-04-25,-16.6667
2019-04-26,0.0
2019-04-29,20.0
2019-04-30,-16.6667
2019-05-01,40.0
2019-05-02,-14.2857
2019-05-03,-16.6667
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,-20.0
2019-05-10,25.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,-20.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,-25.0
2019-05-21,33.3333
2019-05-22,-25.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,33.3333
2019-06-03,0.0
2019-06-04,-25.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,33.3333
2019-06-13,-25.0
2019-06-14,33.3333
2019-06-17,-25.0
2019-06-18,0.0
2019-06-19,-34.3333
2019-06-20,103.0457
2019-06-21,-26.25
2019-06-24,1.6949
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,-33.3333
2019-07-10,0.0
2019-07-11,50.0
2019-07-12,-33.3333
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,50.0
2019-07-18,-33.3333
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-26,0.0
2019-07-29,-50.0
2019-07-30,10.0
2019-07-31,-9.0909
2019-08-01,0.0
2019-08-02,100.0
2019-08-06,-45.0
2019-08-07,-9.0909
2019-08-08,0.0
2019-08-09,100.0
2019-08-13,0.0
2019-08-14,-50.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,100.0
2019-08-22,-50.0
2019-08-23,100.0
2019-08-26,0.0
2019-08-27,-50.0
2019-08-28,100.0
2019-08-29,-50.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-04,100.0
2019-09-06,-45.0
2019-09-09,81.8182
2019-09-10,-50.0
2019-09-11,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,100.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,-50.0
2019-09-23,100.0
2019-09-27,-50.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-21,100.0
2019-10-22,0.0
2019-10-23,-50.0
2019-10-24,0.0
2019-10-25,300.0
2019-10-28,25.0
2019-10-29,-20.0
2019-10-30,25.0
2019-10-31,-20.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,-25.0
2019-11-06,-33.3333
2019-11-07,50.0
2019-11-08,-33.3333
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,-50.0
2019-11-18,100.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,-50.0
2019-11-22,200.0
2019-11-25,-33.3333
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,50.0
2019-12-04,-16.6667
2019-12-05,20.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,33.3333
2019-12-11,-25.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,33.3333
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,-25.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,33.3333
2019-12-30,0.0
2019-12-31,-25.0
2020-01-02,33.3333
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,-25.0
2020-01-09,0.0
2020-01-10,-33.3333
2020-01-13,0.0
2020-01-14,50.0
2020-01-15,0.0
2020-01-16,-33.3333
2020-01-17,0.0
2020-01-21,50.0
2020-01-22,0.0
2020-01-23,-33.3333
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,-50.0
2020-01-30,0.0
2020-01-31,100.0
2020-02-03,0.0
2020-02-04,-25.0
2020-02-05,-33.3333
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-13,100.0
2020-02-14,-50.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,100.0
2020-03-02,-50.0
2020-03-03,0.0
2020-03-04,100.0
2020-03-05,-50.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,-90.0
2020-03-19,900.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-27,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-06,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,-90.0
2020-05-12,-90.0
2020-05-18,0.0
2020-05-26,900.0
2020-06-05,-90.0
2020-06-11,9900.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-07,-99.0
2020-07-08,9900.0
2020-07-09,0.0
2020-07-14,0.0
2020-07-16,0.0
2020-07-20,0.0
2020-07-21,-99.0
2020-07-24,9900.0
2020-07-27,0.0
2020-07-29,0.0
