ticker,PUMP US Equity
2017-08-04,0.0782
2017-08-07,-4.6129999999999995
2017-08-08,-1.6393
2017-08-09,3.25
2017-08-10,-3.3091
2017-08-11,-4.0902
2017-08-14,-1.2185
2017-08-15,-0.5286
2017-08-16,0.7972
2017-08-17,-0.6151
2017-08-18,3.0062
2017-08-21,-3.8627000000000002
2017-08-22,2.0536
2017-08-23,-0.7874
2017-08-24,-1.8519
2017-08-25,2.0665
2017-08-28,-0.4401
2017-08-29,0.3537
2017-08-30,-2.467
2017-08-31,3.9747
2017-09-01,-0.6082
2017-09-05,1.3112
2017-09-06,1.8982
2017-09-07,-0.4234
2017-09-08,-3.1463
2017-09-11,1.8437000000000001
2017-09-12,1.7241
2017-09-13,1.2711999999999999
2017-09-14,0.251
2017-09-15,-0.7513
2017-09-18,3.7847
2017-09-19,1.4586999999999999
2017-09-20,3.4345
2017-09-21,-0.3861
2017-09-22,1.1628
2017-09-25,2.6054
2017-09-26,3.6593999999999998
2017-09-27,0.7205
2017-09-28,3.0043
2017-09-29,-0.3472
2017-10-02,1.3937
2017-10-03,-0.4811
2017-10-04,-1.105
2017-10-05,3.5615
2017-10-06,-2.967
2017-10-09,2.5017
2017-10-10,0.0678
2017-10-11,1.6938
2017-10-12,-2.998
2017-10-13,0.6868
2017-10-16,-0.6821
2017-10-17,-0.6181
2017-10-18,0.4838
2017-10-19,-0.7565
2017-10-20,1.3167
2017-10-23,-1.2312
2017-10-24,-2.4931
2017-10-25,-1.9176
2017-10-26,1.3034
2017-10-27,3.574
2017-10-30,1.5183
2017-10-31,3.535
2017-11-01,3.283
2017-11-02,-0.5086
2017-11-03,1.2141
2017-11-06,2.399
2017-11-07,1.9112
2017-11-08,1.7544
2017-11-09,2.3186999999999998
2017-11-10,-1.2202
2017-11-13,1.0588
2017-11-14,-1.7462
2017-11-15,-0.237
2017-11-16,1.4846
2017-11-17,4.213
2017-11-20,-0.8422
2017-11-21,0.0
2017-11-22,-0.0566
2017-11-24,3.2861000000000002
2017-11-27,-0.6583
2017-11-28,3.81
2017-11-29,-2.9787
2017-11-30,2.9057
2017-12-01,2.0245
2017-12-04,-1.2533
2017-12-05,-3.6489000000000003
2017-12-06,-2.2503
2017-12-07,3.9865
2017-12-08,1.8898000000000001
2017-12-11,0.265
2017-12-12,4.4397
2017-12-13,-0.7591
2017-12-14,-4.4365
2017-12-15,0.587
2017-12-18,0.7958
2017-12-19,1.8947
2017-12-20,2.7376
2017-12-21,-0.2011
2017-12-22,0.3023
2017-12-26,2.9131
2017-12-27,-0.8785
2017-12-28,-1.3294000000000001
2017-12-29,0.5988
2018-01-02,0.744
2018-01-03,-1.5263
2018-01-04,0.0
2018-01-05,-1.35
2018-01-08,0.6082
2018-01-09,-0.8564
2018-01-10,1.626
2018-01-11,7.75
2018-01-12,-2.1346
2018-01-16,-1.4699
2018-01-17,3.2243
2018-01-18,-0.373
2018-01-19,-0.1872
2018-01-22,3.6568
2018-01-23,1.7187000000000001
2018-01-24,-4.7132
2018-01-25,-3.1731
2018-01-26,-3.2771
2018-01-29,-1.9929999999999999
2018-01-30,-2.2877
2018-01-31,-2.8096
2018-02-01,1.9272
2018-02-02,-7.3004
2018-02-05,-3.1728
2018-02-06,2.9842
2018-02-07,-6.3068
2018-02-08,-6.5494
2018-02-09,-1.0383
2018-02-12,4.2623
2018-02-13,-3.2075
2018-02-14,4.0936
2018-02-15,4.8689
2018-02-16,-2.2619
2018-02-20,-1.7661
2018-02-21,2.9138
2018-02-22,1.0843
2018-02-23,-0.0596
2018-02-26,-1.5504
2018-02-27,-0.848
2018-02-28,-1.4661
2018-03-01,-1.1159
2018-03-02,5.4545
2018-03-05,0.3567
2018-03-06,2.6659
2018-03-07,-0.2885
2018-03-08,2.7778
2018-03-09,2.1396
2018-03-12,0.0551
2018-03-13,-1.8182
2018-03-14,-3.2548
2018-03-15,-3.4223
2018-03-16,2.4024
2018-03-19,-2.2874
2018-03-20,2.1008
2018-03-21,5.8201
2018-03-22,-3.6111
2018-03-23,-4.3804
2018-03-26,2.2303
2018-03-27,-7.3113
2018-03-28,-1.2086999999999999
2018-03-29,2.3181
2018-04-02,-1.0699
2018-04-03,2.0992
2018-04-04,0.3738
2018-04-05,3.6623
2018-04-06,-2.2754
2018-04-09,-3.0025
2018-04-10,7.1383
2018-04-11,3.3019
2018-04-12,-0.3995
2018-04-13,-0.0573
2018-04-16,2.4656000000000002
2018-04-17,3.8612
2018-04-18,2.3707
2018-04-19,-0.7895
2018-04-20,-0.2122
2018-04-23,1.4886
2018-04-24,-0.6286
2018-04-25,-3.2683
2018-04-26,1.4169
2018-04-27,-0.5911
2018-04-30,-1.0811
2018-05-01,-1.2022
2018-05-02,0.9956
2018-05-03,-0.9858
2018-05-04,-1.2721
2018-05-07,1.0644
2018-05-08,3.0488
2018-05-09,5.0565
2018-05-10,-0.768
2018-05-11,-1.0836
2018-05-14,1.6171
2018-05-15,-1.54
2018-05-16,1.3034
2018-05-17,5.4555
2018-05-18,-2.3914
2018-05-21,-1.9
2018-05-22,-0.051
2018-05-23,-2.6007
2018-05-24,-0.5759
2018-05-25,-6.793
2018-05-29,-0.3955
2018-05-30,1.1912
2018-05-31,-8.8004
2018-06-01,-6.0848
2018-06-04,-1.9634
2018-06-05,-0.7343
2018-06-06,0.3362
2018-06-07,2.882
2018-06-08,-7.1661
2018-06-11,-0.3509
2018-06-12,4.1549
2018-06-13,-0.0676
2018-06-14,-1.0825
2018-06-15,1.4364
2018-06-18,2.8321
2018-06-19,4.3279
2018-06-20,-0.1257
2018-06-21,-4.0277
2018-06-22,1.8361
2018-06-25,-3.0264
2018-06-26,2.3904
2018-06-27,0.6485
2018-06-28,1.0309
2018-06-29,0.0
2018-07-02,-2.7423
2018-07-03,2.4918
2018-07-05,1.9194
2018-07-06,0.0
2018-07-09,1.8832
2018-07-10,-0.7394
2018-07-11,-2.0484
2018-07-12,0.7605
2018-07-13,-1.9497
2018-07-16,-1.6036000000000001
2018-07-17,2.7379
2018-07-18,-1.6497000000000002
2018-07-19,-0.3226
2018-07-20,0.0647
2018-07-23,-2.9754
2018-07-24,-2.2667
2018-07-25,-0.8186
2018-07-26,2.6823
2018-07-27,5.2914
2018-07-30,5.0254
2018-07-31,-0.424
2018-08-01,-1.0949
2018-08-02,2.1525
2018-08-03,-1.8662999999999998
2018-08-06,0.0
2018-08-07,0.4294
2018-08-08,3.1765
2018-08-09,0.2368
2018-08-10,2.3627000000000002
2018-08-13,-4.4432
2018-08-14,1.7511999999999999
2018-08-15,-7.7745
2018-08-16,2.574
2018-08-17,4.3915
2018-08-20,2.2236
2018-08-21,1.0582
2018-08-22,0.1745
2018-08-23,-2.9036
2018-08-24,0.5981
2018-08-27,-0.5945
2018-08-28,-1.8540999999999999
2018-08-29,0.9141
2018-08-30,-11.6546
2018-08-31,4.0328
2018-09-04,-0.5913
2018-09-05,0.2644
2018-09-06,-3.1641
2018-09-07,2.1784
2018-09-10,2.8648
2018-09-11,1.8135
2018-09-12,3.8167999999999997
2018-09-13,-3.1863
2018-09-14,5.1899
2018-09-17,-0.4212
2018-09-18,1.994
2018-09-19,-0.1185
2018-09-20,-0.0593
2018-09-21,2.8487
2018-09-24,-0.5193
2018-09-25,-0.058
2018-09-26,-3.3662
2018-09-27,0.6006
2018-09-28,-1.5522
2018-10-01,2.547
2018-10-02,1.3601
2018-10-03,2.8588
2018-10-04,-0.0567
2018-10-05,1.5891
2018-10-08,0.6704
2018-10-09,1.7758
2018-10-10,-2.9444
2018-10-11,-2.6404
2018-10-12,-0.1731
2018-10-15,3.5838
2018-10-16,3.3482
2018-10-17,-1.8359
2018-10-18,-3.3003
2018-10-19,-3.1286
2018-10-22,-2.4662
2018-10-23,-3.7327
2018-10-24,-5.566
2018-10-25,5.5629
2018-10-26,5.3325
2018-10-29,-2.561
2018-10-30,6.846
2018-10-31,0.9725
2018-11-01,0.7932
2018-11-02,-1.1242
2018-11-05,1.0233
2018-11-06,-2.9263
2018-11-07,8.2319
2018-11-08,-0.3214
2018-11-09,-0.0537
2018-11-12,-6.129
2018-11-13,-0.9164
2018-11-14,1.7919
2018-11-15,4.5429
2018-11-16,2.553
2018-11-19,3.8665000000000003
2018-11-20,-4.4875
2018-11-21,-2.2958
2018-11-23,-1.9672
2018-11-26,-0.5574
2018-11-27,-2.5785
2018-11-28,-0.2877
2018-11-29,0.1154
2018-11-30,-6.513
2018-12-03,0.4932
2018-12-04,-7.9141
2018-12-06,-2.9314
2018-12-07,1.8531
2018-12-10,-0.7412
2018-12-11,2.1724
2018-12-12,2.392
2018-12-13,-1.9468
2018-12-14,-2.6473
2018-12-17,0.7478
2018-12-18,-3.5762
2018-12-19,-7.2778
2018-12-20,-4.7547
2018-12-21,-3.8827
2018-12-24,-3.7098
2018-12-26,6.3356
2018-12-27,-2.8986
2018-12-28,1.1609
2018-12-31,0.9836
2019-01-02,2.4351
2019-01-03,3.4073
2019-01-04,2.1456
2019-01-07,2.0255
2019-01-08,-0.2206
2019-01-09,7.1481
2019-01-10,1.7194
2019-01-11,-0.9466
2019-01-14,1.0239
2019-01-15,-0.0676
2019-01-16,2.8398
2019-01-17,-0.8547
2019-01-18,2.4536
2019-01-22,-3.1068
2019-01-23,3.2732
2019-01-24,5.3687000000000005
2019-01-25,1.5347
2019-01-28,-3.5671
2019-01-29,0.4389
2019-01-30,1.1236
2019-01-31,0.8642
2019-02-01,0.7344
2019-02-04,4.4957
2019-02-05,-0.2907
2019-02-06,0.0
2019-02-07,-1.6327
2019-02-08,0.2371
2019-02-11,1.7741
2019-02-12,-1.2202
2019-02-13,0.5294
2019-02-14,4.0374
2019-02-15,2.1372
2019-02-19,0.1652
2019-02-20,3.0786
2019-02-21,-2.3467000000000002
2019-02-22,2.84
2019-02-25,-1.4339
2019-02-26,0.7004
2019-02-27,1.9797
2019-02-28,4.1973
2019-03-01,4.1793
2019-03-04,1.74
2019-03-05,-6.1758
2019-03-06,-2.0759
2019-03-07,0.3619
2019-03-08,-0.8243
2019-03-11,2.8571
2019-03-12,-0.202
2019-03-13,2.3785
2019-03-14,2.3233
2019-03-15,1.1594
2019-03-18,3.0086
2019-03-19,-3.8016
2019-03-20,3.8554
2019-03-21,2.5522
2019-03-22,-1.8552
2019-03-25,-1.5675
2019-03-26,1.8267
2019-03-27,2.7599
2019-03-28,1.2086000000000001
2019-03-29,-0.3096
2019-04-01,1.819
2019-04-02,-2.8758
2019-04-03,-1.8394
2019-04-04,1.5539
2019-04-05,1.9352
2019-04-08,3.0022
2019-04-09,-0.1715
2019-04-10,0.9446
2019-04-11,0.5955
2019-04-12,-1.6913
2019-04-15,2.8817
2019-04-16,1.6722000000000001
2019-04-17,-0.9457
2019-04-18,-1.5359
2019-04-22,3.9629
2019-04-23,-0.5272
2019-04-24,-4.8512
2019-04-25,-0.3856
2019-04-26,-0.086
2019-04-29,-0.0861
2019-04-30,-4.6532
2019-05-01,-1.7623
2019-05-02,0.92
2019-05-03,2.3245
2019-05-06,1.4254
2019-05-07,-2.635
2019-05-08,-3.834
2019-05-09,-2.1107
2019-05-10,3.2583
2019-05-13,-2.0882
2019-05-14,4.5972
2019-05-15,2.039
2019-05-16,6.7940000000000005
2019-05-17,-2.9522
2019-05-20,-2.8278
2019-05-21,0.5732
2019-05-22,-5.4801
2019-05-23,-10.575099999999999
2019-05-24,-2.4378
2019-05-28,0.7443
2019-05-29,2.3219
2019-05-30,1.444
2019-05-31,-1.271
2019-06-03,-0.206
2019-06-04,-3.096
2019-06-05,-2.6624
2019-06-06,1.5316999999999998
2019-06-07,3.7716
2019-06-10,-0.2077
2019-06-11,-1.3007
2019-06-12,-3.4792
2019-06-13,0.8738
2019-06-14,-3.7899000000000003
2019-06-17,5.4586
2019-06-18,-1.174
2019-06-19,0.378
2019-06-20,5.4868
2019-06-21,-1.1219
2019-06-24,-3.1975
2019-06-25,-1.7048
2019-06-26,2.2222
2019-06-27,2.439
2019-06-28,7.1429
2019-07-01,1.6907999999999999
2019-07-02,-3.0879
2019-07-03,-1.1275
2019-07-05,1.0907
2019-07-08,0.1471
2019-07-09,-1.714
2019-07-10,-1.8934
2019-07-11,0.0508
2019-07-12,-2.132
2019-07-15,-3.8382
2019-07-16,-3.0205
2019-07-17,-3.8376
2019-07-18,-1.4459
2019-07-19,1.115
2019-07-22,0.9286
2019-07-23,-0.1725
2019-07-24,-0.7488
2019-07-25,-1.9733
2019-07-26,0.5921
2019-07-29,-2.4132
2019-07-30,9.9517
2019-07-31,-0.5485
2019-08-01,-7.005
2019-08-02,1.72
2019-08-05,-4.3149
2019-08-06,-3.2297
2019-08-07,6.927
2019-08-08,2.1201
2019-08-09,-26.4706
2019-08-12,-4.2353
2019-08-13,-0.1638
2019-08-14,-5.7424
2019-08-15,-1.9146999999999998
2019-08-16,0.6211
2019-08-19,2.2928
2019-08-20,0.6897
2019-08-21,1.1985999999999999
2019-08-22,-4.3147
2019-08-23,-7.7806999999999995
2019-08-26,-0.3835
2019-08-27,-0.2887
2019-08-28,1.1583
2019-08-29,1.7176
2019-08-30,-0.0938
2019-09-03,-9.2019
2019-09-04,0.4137
2019-09-05,3.6045
2019-09-06,1.0934
2019-09-09,0.7866
2019-09-10,1.9512
2019-09-11,1.4354
2019-09-12,0.283
2019-09-13,-0.1881
2019-09-16,7.7286
2019-09-17,-8.9239
2019-09-18,-3.4582
2019-09-19,-1.99
2019-09-20,-4.0609
2019-09-23,2.4339
2019-09-24,-4.3388
2019-09-25,0.216
2019-09-26,-1.0776
2019-09-27,-1.1983
2019-09-30,0.2205
2019-10-01,-6.0506
2019-10-02,-1.2881
2019-10-03,3.2028
2019-10-04,0.1149
2019-10-07,-1.3777
2019-10-08,-2.9104
2019-10-09,-5.2758
2019-10-10,19.4937
2019-10-11,-0.1059
2019-10-14,-1.1665
2019-10-15,-1.073
2019-10-16,-3.0369
2019-10-17,-3.6913
2019-10-18,-8.1301
2019-10-21,3.0341
2019-10-22,2.5766999999999998
2019-10-23,0.4785
2019-10-24,0.2381
2019-10-25,6.057
2019-10-28,3.6954000000000002
2019-10-29,1.0799
2019-10-30,-8.6538
2019-10-31,-9.3567
2019-11-01,1.2903
2019-11-04,-0.1274
2019-11-05,-4.9745
2019-11-06,-1.3423
2019-11-07,-0.2721
2019-11-08,1.7734999999999999
2019-11-11,-1.3405
2019-11-12,4.4837
2019-11-13,-4.5514
2019-11-14,5.4496
2019-11-15,8.3979
2019-11-18,-4.6484
2019-11-19,-0.375
2019-11-20,2.6349
2019-11-21,1.7115
2019-11-22,-0.601
2019-11-25,5.4414
2019-11-26,-2.867
2019-11-27,3.0697
2019-11-29,-1.26
2019-12-02,-1.9722
2019-12-03,-0.2367
2019-12-04,5.4567
2019-12-05,-0.7874
2019-12-06,7.0295
2019-12-09,-1.2711999999999999
2019-12-10,-0.1073
2019-12-11,5.0483
2019-12-12,2.1471999999999998
2019-12-13,0.1001
2019-12-16,3.8
2019-12-17,3.5645
2019-12-18,1.0233
2019-12-19,0.7366
2019-12-20,0.5484
2019-12-23,2.5455
2019-12-24,-0.0887
2019-12-26,0.1775
2019-12-27,-2.3915
2019-12-30,1.1797
2019-12-31,0.8969
2020-01-02,-2.0444
2020-01-03,2.9946
2020-01-06,5.4626
2020-01-07,-3.0911
2020-01-08,-3.6207000000000003
2020-01-09,-1.2522
2020-01-10,-1.2681
2020-01-13,0.367
2020-01-14,2.5594
2020-01-15,-1.3369
2020-01-16,3.4327
2020-01-17,-2.4454000000000002
2020-01-21,-0.1791
2020-01-22,-2.5112
2020-01-23,-5.3358
2020-01-24,-2.8183
2020-01-27,-2.5
2020-01-28,3.4872
2020-01-29,0.2973
2020-01-30,2.0751
2020-01-31,-5.7115
2020-02-03,-4.6201
2020-02-04,4.3057
2020-02-05,5.3664
2020-02-06,-6.3663
2020-02-07,0.6276
2020-02-10,-1.1435
2020-02-11,0.6309
2020-02-12,3.9707
2020-02-13,2.7136
2020-02-14,0.9785
2020-02-18,-1.3566
2020-02-19,5.5992
2020-02-20,-2.6047000000000002
2020-02-21,-4.3935
2020-02-24,-8.991
2020-02-25,9.6597
2020-02-26,-6.7067
2020-02-27,-11.6953
2020-02-28,6.4399
2020-03-02,1.0274
2020-03-03,-5.9887
2020-03-04,3.6058
2020-03-05,-6.7285
2020-03-06,-13.9303
2020-03-09,-41.763
2020-03-10,-6.4516
2020-03-11,-0.2653
2020-03-12,6.383
2020-03-13,-6.0
2020-03-16,-33.5106
2020-03-17,-19.6
2020-03-18,-24.8756
2020-03-19,39.7351
2020-03-20,-9.0047
2020-03-23,4.1667
2020-03-24,10.5
2020-03-25,3.1673999999999998
2020-03-26,10.0877
2020-03-27,-8.7649
2020-03-30,-5.6769
2020-03-31,15.7407
2020-04-01,-10.8
2020-04-02,26.009
2020-04-03,10.6762
2020-04-06,15.4341
2020-04-07,-2.2284
2020-04-08,21.6524
2020-04-09,-2.8103
2020-04-13,-3.6145
2020-04-14,-3.75
2020-04-15,-3.6364
2020-04-16,-24.7978
2020-04-17,25.448
2020-04-20,-6.5714
2020-04-21,-3.0581
2020-04-22,9.4637
2020-04-23,14.6974
2020-04-24,-7.5377
2020-04-27,-2.4457
2020-04-28,6.4067
2020-04-29,17.5393
2020-04-30,-5.5679
2020-05-01,-6.3679
2020-05-04,2.7708
2020-05-05,2.2059
2020-05-06,-6.9544
2020-05-07,6.4433
2020-05-08,14.2857
2020-05-11,-4.2373
2020-05-12,3.0973
2020-05-13,-11.1588
2020-05-14,2.4154999999999998
2020-05-15,0.4717
2020-05-18,15.0235
2020-05-19,-5.102
2020-05-20,8.6022
2020-05-21,1.1881
2020-05-22,-5.0881
2020-05-26,5.3608
2020-05-27,0.5871
2020-05-28,-2.9183
2020-05-29,-0.8016
2020-06-01,0.8081
2020-06-02,-3.4068
2020-06-03,-3.527
2020-06-04,21.7204
2020-06-05,12.3675
2020-06-08,18.8679
2020-06-09,-3.1746
2020-06-10,-12.7049
2020-06-11,-16.1189
2020-06-12,11.3806
2020-06-15,-1.005
2020-06-16,1.1844000000000001
2020-06-17,-8.8629
2020-06-18,2.7523
2020-06-19,-3.3929
2020-06-22,1.8484
2020-06-23,-1.2704
2020-06-24,-7.7206
2020-06-25,2.3904
2020-06-26,-4.8638
2020-06-29,3.0675
2020-06-30,1.9841
2020-07-01,-3.5019
2020-07-02,-1.2097
2020-07-06,7.551
2020-07-07,-4.7438
2020-07-08,-0.3984
2020-07-09,-10.0
2020-07-10,-1.1111
2020-07-13,-3.1461
2020-07-14,8.5847
2020-07-15,19.2308
2020-07-16,-5.7348
2020-07-17,0.5703
2020-07-20,-3.0246
2020-07-21,15.9844
2020-07-22,-8.9076
2020-07-23,5.3506
2020-07-24,-0.8757
2020-07-27,1.7668
2020-07-28,-6.0764
2020-07-29,5.1756
2020-07-30,-4.0422
2020-07-31,-1.6484
