ticker,REOS US Equity
2007-10-31,-0.7299
2007-11-01,-2.9412000000000003
2007-11-02,-1.5152
2007-11-05,3.8462
2007-11-06,-2.2222
2007-11-07,-12.1212
2007-11-08,3.4483
2007-11-09,-1.6667
2007-11-13,-6.7797
2007-11-14,5.4545
2007-11-15,12.069
2007-11-16,-15.3846
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,-4.5455
2007-11-26,-0.9524
2007-11-28,0.0
2007-12-13,-3.8462
2007-12-14,1.0
2007-12-31,5.9406
2008-01-02,-2.8037
2008-01-08,-2.8846
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-0.9901
2008-01-18,0.0
2008-01-22,0.0
2008-01-31,-5.0
2008-02-12,-5.2632
2008-02-15,0.0
2008-02-19,-26.6667
2008-02-20,36.3636
2008-03-07,-1.1111
2008-03-11,-1.1236
2008-03-31,-29.5455
2008-04-03,45.1613
2008-05-01,5.5556
2008-05-07,-34.7368
2008-05-08,20.9677
2008-05-12,-6.6667
2008-05-13,-4.2857
2008-05-14,-55.2239
2008-05-15,0.0
2008-05-19,0.0
2008-05-20,16.6667
2008-05-27,-14.2857
2008-05-28,0.0
2008-05-29,33.3333
2008-05-30,37.5
2008-06-02,-18.1818
2008-06-06,4.4444
2008-06-09,6.383
2008-06-12,20.0
2008-06-17,0.0
2008-06-18,-16.6667
2008-06-25,20.0
2008-06-26,-16.6667
2008-06-27,16.0
2008-07-01,-13.7931
2008-07-18,48.0
2008-07-24,-12.1622
2008-07-25,-46.1538
2008-07-29,57.1429
2008-07-30,16.3636
2008-08-04,-45.3125
2008-08-07,0.0
2008-08-19,-8.5714
2008-08-27,0.0
2008-09-11,-6.25
2008-09-12,10.0
2008-09-15,0.0
2008-09-30,-39.3939
2008-10-02,-25.0
2008-10-08,233.3333
2008-10-09,-60.0
2008-10-15,-50.0
2008-10-17,200.0
2008-10-20,0.0
2008-10-27,-66.6667
2008-10-31,200.0
2008-11-03,-16.6667
2008-12-30,20.0
2009-02-18,-60.8333
2009-02-23,2.1277
2009-02-24,-16.6667
2009-03-04,-50.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-24,0.0
2009-03-26,50.0
2009-03-30,0.0
2009-04-03,33.3333
2009-04-07,-30.0
2009-04-08,42.8571
2009-04-09,-30.0
2009-04-23,100.0
2009-04-24,7.1429
2009-04-28,-60.0
2009-05-21,183.3333
2009-05-26,194.1176
2009-05-27,0.0
2009-05-28,2.0
2009-05-29,-1.9607999999999999
2009-06-11,-80.0
2009-06-12,0.0
2009-07-06,100.0
2009-07-14,75.0
2009-07-15,28.5714
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,11.1111
2009-07-21,-10.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,4.4444
2009-07-28,6.383
2009-07-31,0.0
2009-08-03,0.0
2009-08-06,-2.0
2009-08-07,-8.1633
2009-08-11,0.0
2009-08-13,-1.1111
2009-08-14,12.3596
2009-08-17,-10.0
2009-08-18,0.0
2009-08-19,-37.7778
2009-08-20,10.7143
2009-08-21,12.9032
2009-08-24,22.8571
2009-08-26,4.6512
2009-08-27,0.0
2009-08-31,0.0
2009-09-11,-22.2222
2009-09-18,-20.0
2009-09-22,60.7143
2009-09-28,11.1111
2009-09-29,-2.0
2009-09-30,0.0
2009-10-05,0.0
2009-10-06,-8.1633
2009-10-12,8.8889
2009-10-16,-18.3673
2009-10-19,0.0
2009-10-23,0.0
2009-10-29,0.0
2009-11-10,-20.0
2009-11-11,0.0
2009-11-17,25.0
2009-11-18,-62.5
2009-11-27,-26.6667
2009-11-30,36.3636
2009-12-03,20.0
2009-12-09,-38.8889
2009-12-17,9.0909
2009-12-28,0.0
2010-02-23,8.3333
2010-03-05,-23.0769
2010-03-10,0.0
2010-03-11,30.0
2010-03-12,-30.7692
2010-03-23,0.0
2010-04-21,33.3333
2010-04-23,-8.3333
2010-04-26,9.0909
2010-04-27,-16.6667
2010-04-28,-10.0
2010-04-29,-11.1111
2010-04-30,-25.0
2010-05-04,0.0
2010-05-10,0.0
2010-05-11,-33.3333
2010-05-12,0.0
2010-05-13,25.0
2010-05-14,20.0
2010-05-19,-13.3333
2010-05-21,15.3846
2010-05-26,-13.3333
2010-06-03,34.6154
2010-06-09,185.7143
2010-06-14,0.0
2010-06-22,0.0
2010-06-30,-64.5
2010-07-01,0.0
2010-07-15,-1.4085
2010-07-28,-28.75
2010-08-02,-77.9449
2010-08-10,0.0
2010-08-23,81.8182
2010-09-03,0.0
2010-10-21,0.0
2010-10-25,100.0
2010-10-28,-50.0
2010-10-29,0.0
2010-11-02,0.0
2010-11-18,-25.0
2010-11-19,0.0
2010-11-30,-33.3333
2010-12-06,0.0
2010-12-10,41.25
2010-12-15,253.0973
2010-12-16,0.0
2010-12-20,0.0
2010-12-21,0.0
2011-01-06,-19.7995
2011-02-03,0.0
2011-02-04,0.0
2011-02-09,0.0
2011-02-11,0.0
2011-04-04,0.0
2011-04-27,-25.0
2011-05-04,0.0
2011-06-03,-33.3333
2011-06-10,25.0
2011-06-13,0.0
2011-06-21,-56.0
2011-06-30,0.0
2011-08-05,81.8182
2011-08-09,-40.0
2011-08-18,0.0
2011-08-24,0.0
2011-09-13,-8.3333
2011-11-09,0.0
2011-12-20,-36.3636
2011-12-30,0.0
2012-01-13,257.1429
2012-02-02,-48.5
2012-02-03,-21.3592
2012-02-15,-1.2346
2012-02-17,28.75
2012-02-22,-45.6311
2012-02-29,11.607099999999999
2012-03-08,92.0
2012-03-13,33.3333
2012-03-20,0.0
2012-03-21,0.0
2012-04-10,-27.5
2012-04-27,-10.3448
2012-05-14,-53.8462
2012-05-15,-50.0
2012-05-25,0.0
2012-05-31,0.0
2012-07-05,66.6667
2012-07-10,-60.0
2012-08-06,0.0
2012-09-05,0.0
2012-10-10,0.0
2012-10-15,0.0
2012-11-15,25.0
2012-11-27,0.0
2013-01-29,0.0
2013-02-20,0.0
2013-02-28,-20.0
2013-03-22,-25.0
2013-04-08,-33.3333
2013-04-09,12.5
2013-06-25,33.3333
2013-07-24,100.0
2013-07-29,-33.3333
2013-08-21,0.0
2013-08-23,0.0
2013-09-20,100.0
2013-09-27,0.0
2013-10-14,-37.5
2013-10-31,0.0
2013-11-26,5.0
2013-11-27,52.381
2014-01-10,-37.5
2014-01-21,5.0
2014-02-10,-4.7619
2014-02-11,0.0
2014-02-18,0.0
2014-04-04,5.0
2014-04-09,-4.7619
2014-04-29,40.0
2014-05-21,-14.2857
2014-06-05,0.0
2014-06-16,-16.6667
2014-07-24,0.0
2014-08-06,0.0
2014-08-19,0.0
2014-09-17,0.0
2014-09-18,-20.0
2014-09-19,0.0
2014-10-13,0.0
2014-10-16,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-11-19,0.0
2014-11-20,-25.0
2014-12-10,0.0
2015-01-30,66.6667
2015-02-18,-40.0
2015-03-13,0.0
2015-04-17,0.0
2015-04-30,0.0
2015-05-19,8.3333
2015-08-11,76.9231
2015-08-20,-13.0435
2015-08-24,0.0
2015-09-14,12.5
2015-09-28,6.6667
2015-10-02,-6.25
2015-10-13,-11.1111
2015-10-27,7.5
2015-11-12,-2.3256
2015-12-08,-4.7619
2015-12-22,0.0
2015-12-30,20.0
2016-01-19,6.25
2016-02-03,5.8824
2016-02-05,0.0
2016-03-07,3.7037
2016-03-08,0.0
2016-03-14,0.0
2016-03-23,5.3571
2016-03-28,-1.6949
2016-03-31,-17.2414
2016-04-07,-29.1667
2016-04-19,-5.8824
2016-04-21,-6.25
2016-04-25,-40.0
2016-05-04,22.2222
2016-05-10,31.8182
2016-05-31,3.4483
2016-08-12,-3.3333
2016-12-02,-17.2414
2017-01-30,-25.0
2017-02-08,5.5556
2017-02-28,-5.2632
2017-03-29,0.0
2017-04-17,33.3333
2017-08-02,-20.0
2017-09-21,0.0
2017-09-27,50.0
2017-10-06,-25.6667
2017-10-24,-2.8401
2017-11-27,0.0
2017-11-29,0.0
2017-12-15,0.0
2018-01-04,276.9231
2018-02-15,-57.1429
2018-04-02,0.0
2018-04-27,117.619
2018-06-18,-19.0372
2018-07-02,-29.7297
2018-07-11,11.538499999999999
2018-08-14,0.0
2018-09-21,3.4483
2018-09-25,0.0
2018-09-27,-30.0
2018-10-09,-4.7619
2018-10-19,-20.0
2018-10-24,-6.25
2018-10-25,426.6667
2018-10-26,-51.8987
2018-10-30,-21.0526
2018-10-31,93.3333
2018-11-02,-13.7931
2018-11-05,-6.0
2018-11-06,-14.8936
2018-11-12,-22.5
2018-11-26,-3.2258
2018-12-07,-26.6667
2018-12-12,0.0
2018-12-14,0.0
2019-01-17,4.5455
2019-02-01,43.4783
2019-02-15,-9.0909
2019-02-21,0.0
2019-02-25,93.3333
2019-02-27,0.0
2019-02-28,72.4138
2019-03-01,0.0
2019-03-04,-10.0
2019-03-05,-24.4444
2019-03-06,1.4706000000000001
2019-03-11,15.942
2019-03-13,0.0
2019-03-15,-13.75
2019-03-18,-27.5362
2019-03-21,4.0
2019-03-28,0.0
2019-04-02,-23.0769
2019-04-03,50.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,-8.3333
2019-04-10,-9.0909
2019-04-11,0.0
2019-04-16,-38.0
2019-04-17,27.4194
2019-04-18,-11.3924
2019-04-23,11.4286
2019-04-24,0.0
2019-04-26,0.0
2019-04-29,28.2051
2019-05-09,-38.0
2019-05-10,0.0
2019-05-13,61.2903
2019-05-14,38.0
2019-05-15,-42.029
2019-05-16,12.5
2019-05-20,11.1111
2019-05-22,-35.52
2019-05-23,8.5608
2019-05-29,97.1429
2019-05-30,-34.7826
2019-06-04,46.5778
2019-06-05,-42.3893
2019-06-06,-31.5789
2019-06-07,52.8846
2019-07-17,-24.5283
2019-08-05,0.0
2019-08-06,0.0
2019-08-21,15.3333
2019-08-28,44.5087
2019-08-30,7.76
2019-09-11,-23.5338
2019-09-13,-2.9126
2019-09-23,-5.0
2019-09-24,-2.6316
2019-09-30,3.3784
2019-10-02,-18.9542
2019-10-03,-19.3548
2019-10-07,12.0
2019-10-11,14.2857
2019-10-23,8.75
2019-10-25,-13.7931
2019-11-01,26.3333
2019-11-08,0.2639
2019-11-11,31.5789
2019-11-27,0.0
2019-12-02,36.0
2019-12-04,-2.9412000000000003
2019-12-11,-40.9091
2019-12-18,30.7692
2019-12-19,-25.4902
2019-12-20,0.0
2019-12-31,0.0
2020-01-02,-2.6316
2020-01-08,0.0
2020-02-04,45.9459
2020-02-06,-44.4444
2020-02-12,90.0
2020-02-19,14.0351
2020-03-03,-12.3077
2020-04-03,-47.3684
2020-04-06,0.0
2020-04-17,-3.3333
2020-04-22,11.2069
2020-05-01,-16.2791
2020-05-18,62.963
2020-05-20,-6.8182
2020-06-26,-34.1463
2020-06-30,-25.9259
2020-07-07,48.75
2020-07-08,202.521
2020-07-09,0.0
2020-07-10,-44.4444
2020-07-13,80.0
2020-07-14,-42.2222
2020-07-23,-3.8462
2020-07-29,-30.0
2020-07-30,-5.7143
