ticker,CUII US Equity
2013-07-12,8.0
2013-07-15,-7.4074
2013-07-22,13.6
2013-07-29,3.5211
2013-07-31,-28.5714
2013-08-02,22.8571
2013-08-07,2.7132
2013-08-13,3.2453
2013-09-03,0.0731
2013-09-06,5.5515
2013-09-12,-6.9204
2013-09-16,0.9665
2013-09-19,0.0736
2013-09-30,-8.3885
2013-10-01,0.4016
2013-10-08,1.3599999999999999
2013-10-14,0.0789
2013-10-30,-0.7886
2013-11-20,-0.6359
2013-11-21,7.2
2013-11-27,8.209
2013-12-02,-31.0345
2013-12-03,45.0
2013-12-04,3.4483
2013-12-06,12.0
2013-12-11,-0.5952
2013-12-12,0.0
2013-12-16,0.0
2013-12-23,-1.1976
2013-12-24,0.0
2013-12-26,-3.0303
2014-01-10,-3.75
2014-01-16,0.0
2014-02-03,0.3247
2014-02-11,0.0
2014-02-18,0.0
2014-02-20,0.3236
2014-02-24,-4.5161
2014-02-28,0.5405
2014-03-04,-0.0672
2014-03-10,-2.8245
2014-03-19,0.0
2014-03-26,-20.4152
2014-03-27,25.4783
2014-04-01,0.0
2014-04-02,-0.3465
2014-04-11,-0.0695
2014-04-16,-0.5567
2014-04-17,-4.8286
2014-04-24,-4.4853
2014-04-25,-7.6212
2014-04-28,-1.0
2014-04-29,-7.4074
2014-05-06,-9.0
2014-05-09,9.8901
2014-05-14,0.0
2014-05-15,0.4545
2014-05-21,0.4525
2014-05-22,0.2703
2014-05-27,0.0898
2014-06-02,-1.2567
2014-06-04,0.2727
2014-06-09,0.0907
2014-06-11,0.4529
2014-06-13,0.1803
2014-06-16,0.0
2014-06-19,-0.09
2014-06-23,0.0901
2014-06-25,0.27
2014-06-30,0.0
2014-07-02,0.0
2014-07-03,0.0898
2014-07-07,0.3587
2014-07-08,0.0
2014-07-10,-0.0894
2014-07-14,0.0894
2014-07-21,-1.5192
2014-07-22,0.8167
2014-07-24,8.9109
2014-07-29,0.0
2014-07-31,0.0
2014-08-06,4.1322
2014-08-11,1.5873
2014-08-14,-0.7813
2014-08-18,1.9685000000000001
2014-08-20,0.0
2014-08-21,0.3861
2014-08-25,1.1538
2014-09-03,-0.076
2014-09-04,-1.0654
2014-09-08,1.3077
2014-09-11,0.6834
2014-09-16,0.2262
2014-09-19,-0.301
2014-09-23,0.3774
2014-09-26,1.5038
2014-10-01,-0.7407
2014-10-03,2.6119
2014-10-07,-0.4364
2014-10-10,-0.2191
2014-10-13,-0.0732
2014-10-17,-0.0733
2014-10-20,-41.4223
2014-10-22,0.0
2014-10-23,-0.3755
2014-10-24,-0.1256
2014-10-28,18.8679
2014-10-30,40.7407
2014-11-10,-2.8571
2014-12-02,-4.8762
2014-12-03,0.0
2014-12-09,-0.3255
2014-12-15,-0.0816
2014-12-18,0.0
2014-12-23,-0.0817
2015-01-20,8.5037
2015-01-22,0.0754
2015-02-03,-0.753
2015-03-09,-0.6829
2015-03-12,0.0
2015-03-24,-0.2292
2015-03-30,0.0
2015-04-06,-1.7610999999999999
2015-04-10,0.0779
2015-04-16,-0.4673
2015-04-21,-0.3912
2015-05-06,-0.5499
2015-05-11,0.0
2015-05-20,-1.0269
2015-05-27,-0.9577
2015-06-08,-5.5600000000000005
2015-06-12,-0.1706
2015-06-17,-0.1709
2015-06-25,-0.4281
2015-09-10,-33.448
2015-09-11,-1.292
2015-09-14,-9.6859
2015-09-15,-7.971
2015-09-16,-13.3858
2015-09-17,9.0909
2015-09-18,-3.6667
2015-09-21,-4.8443000000000005
2015-09-22,-9.4545
2015-09-23,9.4378
2015-09-29,-10.4587
2015-09-30,94.6721
2015-10-01,5.2632
2015-10-15,-6.5
2015-10-16,-40.5348
2015-10-19,-4.8561
2015-10-20,18.1474
2015-11-04,10.4
2016-01-19,7.2464
2016-01-20,5.4054
2016-01-25,34.6154
2016-01-27,13.3333
2016-04-07,-57.9832
2016-04-11,0.2
2016-04-20,-0.1996
2016-05-09,40.0
2016-05-12,-8.5714
2016-05-16,12.5
2016-05-25,9.0278
2016-06-07,0.5096
2016-06-08,0.1267
2016-06-09,1.2658
2016-06-13,2.5
2016-06-14,0.6098
2016-06-15,0.0
2016-06-16,-0.6061
2016-06-17,0.6098
2016-06-20,0.0
2016-06-21,-0.6061
2016-06-22,0.6098
2016-06-27,-1.2121
2016-06-28,1.8405
2016-06-30,0.0
2016-07-05,-0.6024
2016-07-06,0.6061
2016-07-11,1.2048
2016-07-14,1.1905000000000001
2016-07-15,1.7647
2016-07-18,1.7341
2016-07-19,-0.9105
2016-07-20,4.3593
2016-07-21,7.6923
2016-07-22,-2.0408
2016-07-25,0.0
2016-07-28,-6.25
2016-07-29,5.5542
2016-08-01,-2.6303
2016-08-02,0.5405
2016-08-03,2.6882
2016-08-04,-0.5236
2016-09-22,1.0526
2016-09-27,0.3112
2016-09-29,1.7666
2016-10-04,0.0
2016-10-10,2.0408
2016-10-13,-0.5
2016-10-14,2.5126
2016-10-17,0.4902
2016-10-20,-0.4878
2016-10-26,0.4902
2016-11-01,-0.4878
2016-11-08,0.0
2016-11-10,0.0
2016-11-15,-0.8824
2016-11-18,-49.9505
2016-12-05,5.9289
2016-12-28,10.8209
2016-12-29,1.0101
2017-01-05,-0.6688
2017-01-11,-7.7162
2017-01-13,9.0909
2017-01-19,-0.0021
2017-01-23,-0.3313
2017-01-25,0.0
2017-01-26,0.0
2017-01-30,-3.01
2017-01-31,0.0
2017-02-07,-0.3448
2017-02-09,0.0
2017-02-14,-3.1142
2017-02-15,2.5
2017-02-22,-9.4077
2017-02-27,-3.8462
2017-03-13,0.0
2017-03-16,4.0
2017-04-13,-3.8462
2017-06-13,0.0
2017-06-28,-18.0
2017-07-03,0.0
2017-07-05,-21.9512
2017-07-06,28.125
2017-07-07,21.9512
2017-07-10,0.0
2017-07-12,-36.0
2017-07-13,5.9375
2017-07-17,9.1445
2017-07-19,-5.4054
2017-07-20,-2.8571
2017-07-24,1.4706000000000001
2017-07-25,24.058
2017-07-27,16.822400000000002
2017-07-28,-15.0
2017-08-03,-17.647100000000002
2017-08-04,2.5714
2017-08-08,12.8134
2017-08-09,-14.8148
2017-08-10,-5.7971
2017-08-14,0.0
2017-08-16,9.2308
2017-08-17,15.493
2017-08-18,21.9512
2017-08-22,0.0
2017-08-23,-30.0
2017-08-24,42.8571
2017-08-28,-16.8
2017-08-29,-3.8462
2017-08-31,-1.5
2017-09-07,26.6497
2017-09-12,-0.2004
2017-09-15,-22.0884
2017-09-18,-14.9485
2017-09-19,5.4545
2017-09-20,0.5747
2017-09-21,-1.4285999999999999
2017-09-22,-1.4493
2017-09-25,-2.9412000000000003
2017-09-26,20.6061
2017-09-27,-0.2513
2017-09-28,0.7557
2017-09-29,-0.25
2017-10-02,-0.2506
2017-10-03,-1.2563
2017-10-04,1.2723
2017-10-05,-0.5025
2017-10-06,-0.2525
2017-10-09,0.2532
2017-10-10,1.0101
2017-10-11,9.9975
2017-10-12,2.2751
2017-10-13,4.4444
2017-10-16,-4.2553
2017-10-17,0.0
2017-10-18,0.6667
2017-10-19,-0.2208
2017-10-20,-0.2212
2017-10-23,-5.765
2017-10-24,-1.4118
2017-10-25,0.0
2017-10-26,-0.2387
2017-10-27,12.201
2017-10-30,-4.2644
2017-10-31,-0.2227
2017-11-01,-0.4464
2017-11-02,-0.6726
2017-11-03,5.6433
2017-11-06,-0.2137
2017-11-07,-0.2141
2017-11-08,-1.2876
2017-11-09,-3.2609
2017-11-10,3.1461
2017-11-13,2.1786
2017-11-14,-6.1834
2017-11-15,-1.3636
2017-11-16,-1.1521
2017-11-17,0.0
2017-11-20,-0.4662
2017-11-21,-1.8735
2017-11-22,-1.432
2017-11-24,8.9588
2017-11-27,-4.6667
2017-11-28,6.0606
2017-11-29,-3.5164999999999997
2017-11-30,-0.2278
2017-12-01,9.589
2017-12-04,-0.2083
2017-12-05,-0.2088
2017-12-06,-0.4184
2017-12-07,-0.2101
2017-12-08,-1.2652999999999999
2017-12-11,2.774
2017-12-12,-17.0124
2017-12-13,15.0
2017-12-14,-13.6957
2017-12-15,-1.0076
2017-12-18,-1.2723
2017-12-19,-1.2887
2017-12-20,0.7833
2017-12-21,11.399000000000001
2017-12-22,11.6279
2017-12-26,-0.2083
2017-12-27,0.0
2017-12-28,1.8789
2017-12-29,0.2049
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-18.8139
2018-01-05,-11.838799999999999
2018-01-08,-0.8571
2018-01-09,0.0
2018-01-10,-0.5764
2018-01-11,17.3913
2018-01-12,17.7778
2018-01-16,-20.7547
2018-01-17,6.0847
2018-01-18,-0.9975
2018-01-19,-10.5793
2018-01-22,1.1268
2018-01-23,-10.8635
2018-01-24,23.4375
2018-01-25,-13.9241
2018-01-26,-0.5882
2018-01-29,0.5917
2018-01-30,12.3529
2018-01-31,0.2618
2018-02-01,-0.5222
2018-02-02,8.9239
2018-02-05,-1.4458
2018-02-06,0.0
2018-02-07,-5.1345
2018-02-08,-10.8247
2018-02-09,17.9191
2018-02-12,-4.4118
2018-02-13,-2.0513
2018-02-14,-1.8325
2018-02-15,-12.2667
2018-02-16,0.304
2018-02-20,5.7576
2018-02-21,-0.5731
2018-02-22,0.8646
2018-02-23,0.0
2018-02-26,14.0
2018-02-27,0.2506
2018-02-28,0.0
2018-03-01,12.5
2018-03-02,1.1111
2018-03-05,-1.0989
2018-03-06,8.8889
2018-03-07,-4.6939
2018-03-08,-4.7109
2018-03-09,7.8652
2018-03-12,0.0
2018-03-13,4.1667
2018-03-14,-2.0
2018-03-15,1.2245
2018-03-29,0.8065
2018-05-10,-40.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-30,0.0
2018-06-06,0.0
2018-06-13,0.0
2018-06-15,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-09-28,0.0
2019-03-11,-3.3333
2019-06-06,-3.4483
2019-08-27,0.0
2019-09-11,-10.7143
2019-10-28,0.0
2019-11-08,-10.0
2019-12-03,0.0
2020-01-22,-2.2222
2020-01-27,-1.3636
2020-04-30,-42.3963
2020-07-30,2.4
