ticker,GNMK US Equity
2010-10-20,-0.5797
2010-10-21,0.0
2010-10-22,4.9563
2010-10-25,20.8333
2010-10-26,-0.6897
2010-10-27,1.8519
2010-10-28,0.0
2010-10-29,11.3636
2010-11-01,0.8163
2010-11-02,-8.9069
2010-11-03,-3.5556
2010-11-04,-10.1382
2010-11-05,8.461500000000001
2010-11-08,-3.4279
2010-11-09,0.8568
2010-11-10,0.7282
2010-11-11,-2.5301
2010-11-12,-1.8540999999999999
2010-11-15,-13.602
2010-11-16,-0.8746
2010-11-17,0.0
2010-11-18,9.7059
2010-11-19,-1.0724
2010-11-22,-0.542
2010-11-23,2.4523
2010-11-24,6.117
2010-11-26,1.5038
2010-11-29,-1.2346
2010-11-30,-7.5
2010-12-01,6.4831
2010-12-02,1.7799
2010-12-03,9.7257
2010-12-06,-5.2273
2010-12-07,-3.3573
2010-12-08,-0.7444
2010-12-09,-1.0
2010-12-10,-1.5152
2010-12-13,1.2821
2010-12-14,7.3418
2010-12-15,3.7736
2010-12-16,-1.3636
2010-12-17,-4.3779
2010-12-20,-1.9277
2010-12-21,0.9828
2010-12-22,1.4599
2010-12-23,-2.8777
2010-12-27,1.2346
2010-12-28,3.4146
2010-12-29,-3.2989
2010-12-30,1.2164
2010-12-31,-1.4458
2011-01-03,14.6699
2011-01-04,-5.9675
2011-01-05,-2.7237999999999998
2011-01-06,-0.6993
2011-01-07,6.8075
2011-01-10,1.978
2011-01-11,-2.8017
2011-01-12,-0.2217
2011-01-13,0.0
2011-01-14,1.1111
2011-01-18,-0.6566
2011-01-19,9.5102
2011-01-20,1.0101
2011-01-21,-1.2
2011-01-24,1.0121
2011-01-25,-4.8096
2011-01-26,3.1579
2011-01-27,-1.8367
2011-01-28,0.8316
2011-01-31,-3.9175
2011-02-01,-3.4335
2011-02-02,-2.2222
2011-02-03,-0.4545
2011-02-04,0.0
2011-02-07,-5.2511
2011-02-08,-2.6506
2011-02-09,2.7228
2011-02-10,6.506
2011-02-11,2.0362
2011-02-14,-7.0953
2011-02-15,1.6705999999999999
2011-02-16,-2.5822000000000003
2011-02-17,6.2651
2011-02-18,-4.3084
2011-02-22,-6.1611
2011-02-23,1.0101
2011-02-24,10.5
2011-02-25,-4.5249
2011-02-28,-2.6066000000000003
2011-03-01,4.1971
2011-03-02,-1.8797000000000001
2011-03-03,5.664
2011-03-04,-11.7117
2011-03-07,2.2959
2011-03-08,0.2494
2011-03-09,-2.4876
2011-03-10,-0.8386
2011-03-11,-0.9551
2011-03-14,-0.7792
2011-03-15,-5.2356
2011-03-16,3.5911999999999997
2011-03-17,6.9333
2011-03-18,-1.4963
2011-03-21,-4.0506
2011-03-22,2.9024
2011-03-23,2.3077
2011-03-24,-2.2556
2011-03-25,2.8205
2011-03-28,-2.7431
2011-03-29,6.4103
2011-03-30,-3.6145
2011-03-31,-0.25
2011-04-01,0.2506
2011-04-04,1.5
2011-04-05,-2.7094
2011-04-06,17.9747
2011-04-07,-1.9313
2011-04-08,-1.5316999999999998
2011-04-11,1.7778
2011-04-12,6.7686
2011-04-13,0.2045
2011-04-14,-1.6327
2011-04-15,0.2282
2011-04-18,-1.4697
2011-04-19,-1.2605
2011-04-20,6.383
2011-04-21,2.8525
2011-04-25,2.4768
2011-04-26,-5.5337
2011-04-27,-0.3691
2011-04-28,1.4113
2011-04-29,-0.1988
2011-05-02,14.342600000000001
2011-05-03,-0.6969
2011-05-04,0.8772
2011-05-05,-0.5217
2011-05-06,2.0957
2011-05-09,0.5159
2011-05-10,2.8961
2011-05-11,-0.6623
2011-05-12,0.0
2011-05-13,-1.3333
2011-05-16,0.8446
2011-05-17,-5.5276
2011-05-18,-2.4823
2011-05-19,9.6364
2011-05-20,-6.9652
2011-05-23,1.426
2011-05-24,1.0545
2011-05-25,1.7391
2011-05-26,-2.0513
2011-05-27,1.0471
2011-05-31,1.8998
2011-06-01,-4.5763
2011-06-02,-2.1314
2011-06-03,-4.1742
2011-06-06,10.2273
2011-06-07,-6.5292
2011-06-08,-4.7794
2011-06-09,6.1776
2011-06-10,-3.6364
2011-06-13,-15.283
2011-06-14,0.245
2011-06-15,-3.577
2011-06-16,-0.4608
2011-06-17,39.3519
2011-06-20,1.8272
2011-06-21,-0.8157
2011-06-22,-0.6579
2011-06-23,-1.4901
2011-06-24,4.8739
2011-06-27,-6.4103
2011-06-28,-0.6849
2011-06-29,1.5516999999999999
2011-06-30,-0.6791
2011-07-01,0.0
2011-07-05,-5.1282
2011-07-06,3.4234
2011-07-07,0.6098
2011-07-08,0.4329
2011-07-11,-2.7586
2011-07-12,-1.9504000000000001
2011-07-13,1.4466999999999999
2011-07-14,2.852
2011-07-15,-2.253
2011-07-18,1.0638
2011-07-19,-0.1754
2011-07-20,-1.9332
2011-07-21,-0.5376
2011-07-22,-0.9009
2011-07-25,-4.3636
2011-07-26,-2.8517
2011-07-27,-5.6751000000000005
2011-07-28,-2.9046
2011-07-29,6.1966
2011-08-01,-1.7103000000000002
2011-08-02,-0.3071
2011-08-03,-1.232
2011-08-04,-0.4158
2011-08-05,0.2088
2011-08-08,-5.2083
2011-08-09,-0.8791
2011-08-10,4.878
2011-08-11,-0.6342
2011-08-12,-1.4894
2011-08-15,0.6479
2011-08-16,-1.2876
2011-08-17,3.0435
2011-08-18,-3.1646
2011-08-19,-5.8824
2011-08-22,6.0185
2011-08-23,1.0917
2011-08-24,7.9914
2011-08-25,0.4
2011-08-26,1.1952
2011-08-29,13.3858
2011-08-30,5.5556
2011-08-31,2.7961
2011-09-01,0.0
2011-09-02,-1.6
2011-09-06,-1.1381999999999999
2011-09-07,0.8224
2011-09-08,-0.1631
2011-09-09,0.6536
2011-09-12,-2.5974
2011-09-13,-0.3333
2011-09-14,-0.1672
2011-09-15,0.335
2011-09-16,0.5008
2011-09-19,-0.4983
2011-09-20,0.1669
2011-09-21,-0.2396
2011-09-22,-0.4281
2011-09-23,0.6711
2011-09-26,-2.1667
2011-09-27,0.5111
2011-09-28,0.0678
2011-09-29,-3.794
2011-09-30,1.2324
2011-10-03,-12.3478
2011-10-04,-5.3571
2011-10-05,1.4675
2011-10-06,3.0992
2011-10-07,5.01
2011-10-10,4.3893
2011-10-11,-1.4625
2011-10-12,3.8961
2011-10-13,0.1786
2011-10-14,-1.9607999999999999
2011-10-17,0.9091
2011-10-18,3.0631
2011-10-19,-4.8951
2011-10-20,-3.3088
2011-10-21,0.7605
2011-10-24,-2.4528
2011-10-25,-2.4952
2011-10-26,6.7249
2011-10-27,0.3741
2011-10-28,-2.2245
2011-10-31,-0.1894
2011-11-01,3.6052999999999997
2011-11-02,-3.8462
2011-11-03,-4.0
2011-11-04,3.1746
2011-11-07,-3.8462
2011-11-08,2.0
2011-11-09,1.7647
2011-11-10,-3.0829
2011-11-11,0.1988
2011-11-14,0.3968
2011-11-15,-0.3953
2011-11-16,-1.9841
2011-11-17,-0.6073
2011-11-18,0.0
2011-11-21,-6.9246
2011-11-22,2.8446
2011-11-23,-4.2553
2011-11-25,-1.1111
2011-11-28,-3.5955
2011-11-29,-1.6317
2011-11-30,-0.237
2011-12-01,6.8884
2011-12-02,0.8889
2011-12-05,8.8106
2011-12-06,-0.4049
2011-12-07,-1.8293
2011-12-08,-17.1843
2011-12-09,7.5
2011-12-12,1.6279
2011-12-13,1.6018
2011-12-14,1.1261
2011-12-15,-2.0045
2011-12-16,-5.4545
2011-12-19,-1.4423
2011-12-20,1.2165
2011-12-21,3.6176
2011-12-22,0.0
2011-12-23,1.3953
2011-12-27,-1.3761
2011-12-28,-1.8605
2011-12-29,-0.4739
2011-12-30,-1.9048
2012-01-03,6.3107
2012-01-04,-1.8265
2012-01-05,0.0
2012-01-06,-1.1599
2012-01-09,5.1734
2012-01-10,-1.3423
2012-01-11,1.3605
2012-01-12,-1.5659999999999998
2012-01-13,2.2727
2012-01-17,1.3333
2012-01-18,0.4386
2012-01-19,0.2183
2012-01-20,-0.6536
2012-01-23,-3.2895
2012-01-24,-0.2268
2012-01-25,3.4091
2012-01-26,-1.0989
2012-01-27,-3.5556
2012-01-30,3.4562
2012-01-31,3.7862
2012-02-01,-4.0773
2012-02-02,0.8501
2012-02-03,0.0
2012-02-06,-0.3993
2012-02-07,2.4499
2012-02-08,-0.6522
2012-02-09,-0.6565
2012-02-10,-3.304
2012-02-13,-0.9112
2012-02-14,-1.1494
2012-02-15,2.7907
2012-02-16,-0.4525
2012-02-17,-1.1364
2012-02-21,0.6897
2012-02-22,-0.4566
2012-02-23,-0.2294
2012-02-24,2.2298999999999998
2012-02-27,-2.1784
2012-02-28,-2.3017
2012-02-29,-2.5882
2012-03-01,-0.7246
2012-03-02,0.9732
2012-03-05,2.1687
2012-03-06,-1.1792
2012-03-07,-2.148
2012-03-08,-1.7073
2012-03-09,0.7444
2012-03-12,-1.2315
2012-03-13,3.4913
2012-03-14,-1.1476
2012-03-15,-3.7143
2012-03-16,11.6456
2012-03-19,-7.0295
2012-03-20,-1.4634
2012-03-21,0.2475
2012-03-22,-1.7284000000000002
2012-03-23,6.2814
2012-03-26,-4.2553
2012-03-27,4.6914
2012-03-28,-3.3019
2012-03-29,0.9756
2012-03-30,-2.1739
2012-04-02,-0.7407
2012-04-03,3.2338
2012-04-04,-5.3012
2012-04-05,-0.7634
2012-04-09,1.7949000000000002
2012-04-10,-2.5189
2012-04-11,-2.0672
2012-04-12,4.7493
2012-04-13,-1.0076
2012-04-16,6.6158
2012-04-17,-4.2959
2012-04-18,2.4938000000000002
2012-04-19,1.4599
2012-04-20,-0.2398
2012-04-23,2.1635
2012-04-24,2.5882
2012-04-25,2.7523
2012-04-26,2.2321
2012-04-27,0.8734
2012-04-30,0.2124
2012-05-01,0.436
2012-05-02,4.7312
2012-05-03,-3.4908
2012-05-04,0.6383
2012-05-07,4.8626000000000005
2012-05-08,0.8065
2012-05-09,-1.2
2012-05-10,1.0121
2012-05-11,-0.8016
2012-05-14,-3.2323
2012-05-15,-1.4614
2012-05-16,-1.0593
2012-05-17,-1.9272
2012-05-18,-0.8734
2012-05-21,-2.4229
2012-05-22,1.5800999999999998
2012-05-23,-2.4444
2012-05-24,2.2779
2012-05-25,2.0045
2012-05-29,0.655
2012-05-30,-4.3384
2012-05-31,2.0408
2012-06-01,-2.8889
2012-06-04,-4.3478
2012-06-05,0.4785
2012-06-06,5.9524
2012-06-07,-2.2472
2012-06-08,-0.6897
2012-06-11,-2.3148
2012-06-12,5.4502
2012-06-13,-2.4718999999999998
2012-06-14,2.765
2012-06-15,2.4664
2012-06-18,-2.407
2012-06-19,-0.4484
2012-06-20,-3.3784
2012-06-21,-0.2331
2012-06-22,-0.7009
2012-06-25,-0.9412
2012-06-26,0.0
2012-06-27,1.1876
2012-06-28,-1.1737
2012-06-29,3.0879
2012-07-02,4.8387
2012-07-03,2.1978
2012-07-05,0.4301
2012-07-06,2.1413
2012-07-09,4.6122
2012-07-10,5.4108
2012-07-11,2.0913
2012-07-12,3.352
2012-07-13,6.6667
2012-07-16,1.0135
2012-07-17,0.8361
2012-07-18,-0.995
2012-07-19,0.0
2012-07-20,0.5025
2012-07-23,-0.8333
2012-07-24,0.1681
2012-07-25,-4.1946
2012-07-26,-3.6778
2012-07-27,2.7273
2012-07-30,-3.0088
2012-07-31,3.1022
2012-08-01,-1.0619
2012-08-02,0.1789
2012-08-03,-0.8929
2012-08-06,3.4234
2012-08-07,-0.1742
2012-08-08,23.0366
2012-08-09,-2.1277
2012-08-10,4.7826
2012-08-13,1.6598000000000002
2012-08-14,-1.2245
2012-08-15,1.9284
2012-08-16,1.4865
2012-08-17,0.5326
2012-08-20,-0.6623
2012-08-21,-2.6667
2012-08-22,-3.9726
2012-08-23,0.9986
2012-08-24,1.6949
2012-08-27,-0.8333
2012-08-28,0.7003
2012-08-29,-0.5563
2012-08-30,4.3357
2012-08-31,0.9383
2012-09-04,-1.0624
2012-09-05,-0.2685
2012-09-06,1.3458999999999999
2012-09-07,-1.5936
2012-09-10,1.8893
2012-09-11,4.6358
2012-09-12,3.7975
2012-09-13,0.3659
2012-09-14,0.486
2012-09-17,0.9674
2012-09-18,1.1976
2012-09-19,1.7751000000000001
2012-09-20,2.6744
2012-09-21,1.359
2012-09-24,3.0168
2012-09-25,1.41
2012-09-26,-2.8877
2012-09-27,0.7709
2012-09-28,0.6557
2012-10-01,1.7359
2012-10-02,-6.082
2012-10-03,-3.4091
2012-10-04,2.2353
2012-10-05,-1.2658
2012-10-08,0.2331
2012-10-09,-3.3721
2012-10-10,-0.1203
2012-10-11,3.012
2012-10-12,0.7018
2012-10-15,0.1161
2012-10-16,-1.1601
2012-10-17,1.2911000000000001
2012-10-18,-2.4334
2012-10-19,-4.038
2012-10-22,6.3119
2012-10-23,0.0
2012-10-24,-1.0477
2012-10-25,0.9412
2012-10-26,-0.4662
2012-10-31,-0.2342
2012-11-01,0.3521
2012-11-02,1.0526
2012-11-05,-1.6204
2012-11-06,-1.7647
2012-11-07,-3.2335
2012-11-08,6.9307
2012-11-09,0.1157
2012-11-12,-1.8497
2012-11-13,-1.0601
2012-11-14,-0.9524
2012-11-15,0.9615
2012-11-16,3.564
2012-11-19,2.3062
2012-11-20,0.5618
2012-11-21,4.6927
2012-11-23,1.174
2012-11-26,-1.4768
2012-11-27,-2.5696
2012-11-28,3.2967
2012-11-29,0.5319
2012-11-30,4.7619
2012-12-03,0.303
2012-12-04,-2.111
2012-12-05,-0.5182
2012-12-06,0.7239
2012-12-07,-2.4641
2012-12-10,-0.9474
2012-12-11,0.1063
2012-12-12,3.5032
2012-12-13,0.8654
2012-12-14,-4.0102
2012-12-17,-0.5297
2012-12-18,0.5325
2012-12-19,-2.3305
2012-12-20,6.833
2012-12-21,0.1015
2012-12-24,0.9128
2012-12-26,-5.0251
2012-12-27,-7.1958
2012-12-28,-0.6842
2012-12-31,3.3295
2013-01-02,5.3333
2013-01-03,-0.1055
2013-01-04,-2.5482
2013-01-07,-2.3696
2013-01-08,-0.111
2013-01-09,8.0
2013-01-10,4.0123
2013-01-11,7.1217
2013-01-14,2.8624
2013-01-15,2.3339
2013-01-16,-1.8420999999999998
2013-01-17,-0.1787
2013-01-18,-0.2686
2013-01-22,1.6158000000000001
2013-01-23,-1.2367
2013-01-24,0.0
2013-01-25,1.2522
2013-01-28,0.7067
2013-01-29,-2.5439
2013-01-30,-4.2304
2013-01-31,1.1278
2013-02-01,3.0669
2013-02-04,-2.0739
2013-02-05,1.4733
2013-02-06,-3.9927
2013-02-07,-1.4178
2013-02-08,1.4382
2013-02-11,-1.5123
2013-02-12,2.1113
2013-02-13,1.1278
2013-02-14,-1.9517
2013-02-15,0.8531
2013-02-19,2.5376
2013-02-20,-0.3666
2013-02-21,-3.1279
2013-02-22,-0.095
2013-02-25,-0.7605
2013-02-26,-2.4904
2013-02-27,3.1434
2013-02-28,-0.6667
2013-03-01,-1.1505
2013-03-04,1.5518999999999998
2013-03-05,2.2923
2013-03-06,1.6806999999999999
2013-03-07,-1.5611000000000002
2013-03-08,1.7724
2013-03-11,1.1916
2013-03-12,0.0906
2013-03-13,10.0452
2013-03-14,1.8914
2013-03-15,-3.3091
2013-03-18,1.7529
2013-03-19,-0.9024
2013-03-20,-4.9669
2013-03-21,4.7038
2013-03-22,0.1664
2013-03-25,-0.1661
2013-03-26,1.3311
2013-03-27,1.7241
2013-03-28,4.2776
2013-04-01,2.9412000000000003
2013-04-02,4.812
2013-04-03,-1.7934
2013-04-04,-0.073
2013-04-05,-0.4386
2013-04-08,0.0734
2013-04-09,1.9809
2013-04-10,1.0791
2013-04-11,-1.5657999999999999
2013-04-12,1.0846
2013-04-15,-2.5751
2013-04-16,6.2408
2013-04-17,-0.6911
2013-04-18,-0.9743
2013-04-19,3.3731999999999998
2013-04-22,1.4276
2013-04-23,1.6086
2013-04-24,-6.7942
2013-04-25,6.1571
2013-04-26,0.5333
2013-04-29,0.7958
2013-04-30,2.3026
2013-05-01,-3.0225
2013-05-02,0.0
2013-05-03,-1.7905
2013-05-06,-0.5402
2013-05-07,1.0862
2013-05-08,2.1491
2013-05-09,-3.8133
2013-05-10,1.5038
2013-05-13,1.0774
2013-05-14,0.5996
2013-05-15,1.1258
2013-05-16,0.131
2013-05-17,-0.5886
2013-05-20,-2.2368
2013-05-21,-2.1534
2013-05-22,-3.7138999999999998
2013-05-23,4.7143
2013-05-24,0.7503
2013-05-28,-0.2031
2013-05-29,2.0353
2013-05-30,-0.266
2013-05-31,-0.6667
2013-06-03,3.0872
2013-06-04,-1.4323000000000001
2013-06-05,-3.8970000000000002
2013-06-06,3.6426
2013-06-07,-1.061
2013-06-10,1.4075
2013-06-11,-12.9544
2013-06-12,-7.0615
2013-06-13,-1.7157
2013-06-14,-0.4988
2013-06-17,-8.3542
2013-06-18,-12.7621
2013-06-19,2.2989
2013-06-20,-2.0429
2013-06-21,2.9196999999999997
2013-06-24,2.4316
2013-06-25,0.0
2013-06-26,2.7695
2013-06-27,0.385
2013-06-28,-0.7862
2013-07-01,1.7588
2013-07-02,0.4748
2013-07-03,-1.6068
2013-07-05,-2.6897
2013-07-08,-0.7897
2013-07-09,-0.2985
2013-07-10,0.5988
2013-07-11,3.5714
2013-07-12,-2.1073
2013-07-15,0.0
2013-07-16,-0.8806
2013-07-17,-2.0731
2013-07-18,0.9073
2013-07-19,0.0
2013-07-22,2.3976
2013-07-23,-1.7561
2013-07-24,-0.7944
2013-07-25,-1.6016
2013-07-26,0.0
2013-07-29,-0.2035
2013-07-30,1.7328999999999999
2013-07-31,-4.8096
2013-08-01,2.1053
2013-08-02,1.7526000000000002
2013-08-05,0.9119
2013-08-06,0.0
2013-08-07,-9.4378
2013-08-08,7.4279
2013-08-09,3.5088
2013-08-12,-3.0907
2013-08-13,1.749
2013-08-14,3.7412
2013-08-15,-0.6823
2013-08-16,-0.2944
2013-08-19,0.0984
2013-08-20,0.59
2013-08-21,2.6393
2013-08-22,1.4285999999999999
2013-08-23,0.4695
2013-08-26,5.0467
2013-08-27,-1.3345
2013-08-28,2.5248
2013-08-29,2.6385
2013-08-30,-1.4567
2013-09-03,-0.6957
2013-09-04,0.2627
2013-09-05,-0.524
2013-09-06,2.1949
2013-09-09,-0.8591
2013-09-10,1.8197999999999999
2013-09-11,0.7234
2013-09-12,-1.7322
2013-09-13,2.2356
2013-09-16,0.4205
2013-09-17,2.5963000000000003
2013-09-18,0.2449
2013-09-19,-0.7329
2013-09-20,-0.7383
2013-09-23,-2.5620000000000003
2013-09-24,1.9508
2013-09-25,-1.5807
2013-09-26,-0.5072
2013-09-27,-1.1045
2013-09-30,4.2955
2013-10-01,0.8237
2013-10-02,-0.1634
2013-10-03,-0.1637
2013-10-04,2.623
2013-10-07,-0.7987
2013-10-08,-0.7246
2013-10-09,-2.5141999999999998
2013-10-10,0.1664
2013-10-11,2.8239
2013-10-14,1.7771
2013-10-15,-0.9524
2013-10-16,1.2821
2013-10-17,0.3956
2013-10-18,0.0
2013-10-21,-2.3641
2013-10-22,0.1614
2013-10-23,-0.8058
2013-10-24,0.3249
2013-10-25,-0.4049
2013-10-28,0.3252
2013-10-29,0.4052
2013-10-30,-1.4527999999999999
2013-10-31,-0.9009
2013-11-01,-0.2479
2013-11-04,-1.4085
2013-11-05,-2.605
2013-11-06,1.7256
2013-11-07,0.1696
2013-11-08,-1.4395
2013-11-11,-1.1168
2013-11-12,4.344
2013-11-13,5.7452
2013-11-14,1.3386
2013-11-15,-1.554
2013-11-18,-0.2368
2013-11-19,-1.8987
2013-11-20,0.2419
2013-11-21,-1.0459
2013-11-22,-2.1951
2013-11-25,-1.995
2013-11-26,1.6115
2013-11-27,-0.3339
2013-11-29,-0.335
2013-12-02,-2.521
2013-12-03,-1.8103
2013-12-04,-2.5461
2013-12-05,-1.5314999999999999
2013-12-06,3.6597
2013-12-09,0.0883
2013-12-10,-0.5291
2013-12-11,-0.266
2013-12-12,-0.5333
2013-12-13,5.0045
2013-12-16,-4.5106
2013-12-17,2.2282
2013-12-18,4.4464
2013-12-19,2.0868
2013-12-20,2.2077
2013-12-23,2.7199999999999998
2013-12-24,0.4673
2013-12-26,1.4729
2013-12-27,-0.0764
2013-12-30,0.9939
2013-12-31,0.6056
2014-01-02,-0.5267
2014-01-03,0.8321
2014-01-06,-0.15
2014-01-07,1.728
2014-01-08,2.0679
2014-01-09,-0.6512
2014-01-10,0.1457
2014-01-13,-4.2182
2014-01-14,6.2263
2014-01-15,-0.7863
2014-01-16,1.2248
2014-01-17,-0.8541
2014-01-21,-1.1486
2014-01-22,-0.0726
2014-01-23,1.9622000000000002
2014-01-24,-5.4882
2014-01-27,-2.8658
2014-01-28,1.6303999999999998
2014-01-29,-3.285
2014-01-30,-1.2638
2014-01-31,3.36
2014-02-03,-6.9658999999999995
2014-02-04,1.5807
2014-02-05,-2.6208
2014-02-06,1.8502999999999998
2014-02-07,2.2296
2014-02-10,-0.8078
2014-02-11,1.9544000000000001
2014-02-12,1.1182
2014-02-13,2.6066000000000003
2014-02-14,0.4619
2014-02-18,-0.6897
2014-02-19,-1.5432000000000001
2014-02-20,1.8025
2014-02-21,-1.0008
2014-02-24,-1.944
2014-02-25,-1.4274
2014-02-26,0.7241
2014-02-27,-0.2396
2014-02-28,-0.2402
2014-03-03,-2.2472
2014-03-04,1.2315
2014-03-05,2.5141999999999998
2014-03-06,-2.6898999999999997
2014-03-07,1.5447
2014-03-10,-2.4019
2014-03-11,-0.9844
2014-03-12,-1.4913
2014-03-13,-4.9622
2014-03-14,2.1239
2014-03-17,0.1733
2014-03-18,0.346
2014-03-19,-0.9483
2014-03-20,-0.7833
2014-03-21,-5.1754
2014-03-24,-2.8677
2014-03-25,-1.7143000000000002
2014-03-26,-7.0252
2014-03-27,-2.9703
2014-03-28,4.5113
2014-03-31,2.1583
2014-04-01,4.829
2014-04-02,1.9194
2014-04-03,-1.7891
2014-04-04,-1.1505
2014-04-07,-6.5955
2014-04-08,1.2461
2014-04-09,1.9487
2014-04-10,-2.6157
2014-04-11,-2.1694
2014-04-14,0.8448
2014-04-15,-2.7225
2014-04-16,1.3994
2014-04-17,0.1062
2014-04-21,0.8484
2014-04-22,-1.367
2014-04-23,-3.4115
2014-04-24,-0.3311
2014-04-25,-0.5537
2014-04-28,-3.0067
2014-04-29,0.5741
2014-04-30,2.1689
2014-05-01,2.2346
2014-05-02,1.6393
2014-05-05,-5.3763
2014-05-06,-0.3409
2014-05-07,4.333
2014-05-08,-2.7321999999999997
2014-05-09,2.0225
2014-05-12,2.8634
2014-05-13,0.9636
2014-05-14,-5.3022
2014-05-15,-1.6797
2014-05-16,1.2528000000000001
2014-05-19,1.4623
2014-05-20,-2.5499
2014-05-21,5.3469999999999995
2014-05-22,6.1555
2014-05-23,0.0
2014-05-27,9.1556
2014-05-28,1.4910999999999999
2014-05-29,3.1221
2014-05-30,-1.959
2014-06-02,-3.4514
2014-06-03,0.1881
2014-06-04,-1.3146
2014-06-05,2.8544
2014-06-06,3.0527
2014-06-09,3.2316
2014-06-10,1.5652
2014-06-11,3.1678
2014-06-12,-0.4149
2014-06-13,-0.0833
2014-06-16,6.1718
2014-06-17,1.414
2014-06-18,3.1758
2014-06-19,-0.3754
2014-06-20,1.5825
2014-06-23,0.4451
2014-06-24,-5.0222
2014-06-25,0.8554
2014-06-26,0.2313
2014-06-27,2.3077
2014-06-30,1.7292999999999998
2014-07-01,0.4435
2014-07-02,0.0
2014-07-03,-1.3981
2014-07-07,-6.7164
2014-07-08,-6.0
2014-07-09,0.5106
2014-07-10,-0.5927
2014-07-11,-1.1925
2014-07-14,1.0345
2014-07-15,-2.7304
2014-07-16,-1.7544
2014-07-17,-3.3036
2014-07-18,1.5697
2014-07-21,0.1818
2014-07-22,-0.2722
2014-07-23,-0.273
2014-07-24,-0.2737
2014-07-25,-2.3788
2014-07-28,-1.0309
2014-07-29,0.7576
2014-07-30,3.7594
2014-07-31,-3.0797
2014-08-01,2.9907
2014-08-04,1.3612
2014-08-05,1.0743
2014-08-06,2.8344
2014-08-07,-4.2205
2014-08-08,0.5396
2014-08-11,0.2683
2014-08-12,-1.5165
2014-08-13,-0.1812
2014-08-14,0.0907
2014-08-15,-2.0852
2014-08-18,1.5741
2014-08-19,-0.4558
2014-08-20,-1.2821
2014-08-21,-0.1855
2014-08-22,-1.3011
2014-08-25,0.565
2014-08-26,1.1236
2014-08-27,-1.1111
2014-08-28,-0.1873
2014-08-29,0.8443
2014-09-02,0.186
2014-09-03,-2.3213
2014-09-04,-3.1369
2014-09-05,-0.7851
2014-09-08,1.6815
2014-09-09,-1.751
2014-09-10,0.9901
2014-09-11,-0.8824
2014-09-12,-1.4837
2014-09-15,-2.9116
2014-09-16,-0.3102
2014-09-17,2.5934
2014-09-18,1.0111
2014-09-19,-1.5015
2014-09-22,-4.878
2014-09-23,-2.2436
2014-09-24,0.5464
2014-09-25,-3.8043
2014-09-26,2.2599
2014-09-29,0.3315
2014-09-30,-1.2115
2014-10-01,0.223
2014-10-02,2.5584
2014-10-03,2.0607
2014-10-06,-2.1254
2014-10-07,-0.9772
2014-10-08,3.8377
2014-10-09,-3.3791
2014-10-10,-0.765
2014-10-13,-3.304
2014-10-14,3.4169
2014-10-15,3.0837
2014-10-16,0.3205
