ticker,RESI US Equity
2013-05-09,1.635
2013-05-10,-1.5049000000000001
2013-05-13,-1.3699
2013-05-14,-0.0534
2013-05-15,1.0155
2013-05-16,0.8995
2013-05-17,1.1536
2013-05-20,-1.8662999999999998
2013-05-21,-0.0528
2013-05-22,-1.5328
2013-05-23,-1.3956
2013-05-24,2.4496
2013-05-28,-1.966
2013-05-29,1.4092
2013-05-30,-1.1224
2013-05-31,-1.4054
2013-06-03,-1.9737
2013-06-04,-5.2013
2013-06-05,-1.8289
2013-06-06,2.5841
2013-06-07,1.9332
2013-06-10,-0.2874
2013-06-11,-3.5735
2013-06-12,0.4184
2013-06-13,1.131
2013-06-14,-0.3531
2013-06-17,-0.1772
2013-06-18,0.5325
2013-06-19,-0.5886
2013-06-20,-3.6116
2013-06-21,-1.4742
2013-06-24,-0.0623
2013-06-25,0.4991
2013-06-26,3.5382
2013-06-27,-0.9592
2013-06-28,1.0291
2013-07-01,1.1384
2013-07-02,2.3697
2013-07-03,1.5625
2013-07-05,0.6268
2013-07-08,-2.265
2013-07-09,1.3326
2013-07-10,2.0583
2013-07-11,-0.5602
2013-07-12,-1.6338
2013-07-15,0.8018
2013-07-16,1.7614
2013-07-17,-0.2792
2013-07-18,1.6797
2013-07-19,4.6256
2013-07-22,0.7895
2013-07-23,2.6632
2013-07-24,-1.0173
2013-07-25,-3.0319
2013-07-26,1.8548
2013-07-29,-0.5723
2013-07-30,0.9942
2013-07-31,-0.6736
2013-08-01,3.3385
2013-08-02,-0.9591
2013-08-05,-0.1529
2013-08-06,-1.4293
2013-08-07,0.4143
2013-08-08,-0.0516
2013-08-09,1.6512
2013-08-12,2.6395999999999997
2013-08-13,-2.6706
2013-08-14,-1.2195
2013-08-15,-1.3374
2013-08-16,0.0521
2013-08-19,-3.0224
2013-08-20,0.4299
2013-08-21,-0.4815
2013-08-22,1.9891999999999999
2013-08-23,1.2124
2013-08-26,0.4167
2013-08-27,-1.0373
2013-08-28,0.4193
2013-08-29,-0.2088
2013-08-30,-0.8891
2013-09-03,2.1636
2013-09-04,0.0517
2013-09-05,0.3098
2013-09-06,-0.9264
2013-09-09,3.3766
2013-09-10,0.1508
2013-09-11,-1.7561
2013-09-12,-0.5618
2013-09-13,2.3112
2013-09-16,0.7028
2013-09-17,0.1994
2013-09-18,0.0
2013-09-19,0.5
2013-09-20,-2.6866
2013-09-23,2.7096
2013-09-24,4.5794
2013-09-25,1.8563
2013-09-26,3.271
2013-09-27,3.6652
2013-09-30,0.3055
2013-10-01,-0.6092
2013-10-02,0.2189
2013-10-03,0.1311
2013-10-04,2.0506
2013-10-07,-0.9833
2013-10-08,-2.8497
2013-10-09,0.7111
2013-10-10,2.2948
2013-10-11,0.4745
2013-10-14,0.4723
2013-10-15,0.4274
2013-10-16,1.2766
2013-10-17,1.7227000000000001
2013-10-18,-0.95
2013-10-21,-0.7089
2013-10-22,5.8379
2013-10-23,5.754
2013-10-24,-0.7129
2013-10-25,-0.2646
2013-10-28,3.5620000000000003
2013-10-29,-1.5734
2013-10-30,-0.1115
2013-10-31,-1.1165
2013-11-01,-1.3173
2013-11-04,0.6484
2013-11-05,2.2736
2013-11-06,-0.2964
2013-11-07,-4.1249
2013-11-08,0.3876
2013-11-11,2.5483000000000002
2013-11-12,0.9789
2013-11-13,-2.4609
2013-11-14,1.9495
2013-11-15,1.1249
2013-11-18,-0.2966
2013-11-19,-1.19
2013-11-20,2.4464
2013-11-21,0.9552
2013-11-22,0.4003
2013-11-25,1.0149
2013-11-26,-0.4306
2013-11-27,1.1892
2013-11-29,-0.8191
2013-12-02,2.3339
2013-12-03,1.7544
2013-12-04,1.7241
2013-12-05,3.5254
2013-12-06,0.5894
2013-12-09,0.1953
2013-12-10,-1.9167999999999998
2013-12-11,-2.8486000000000002
2013-12-12,0.619
2013-12-13,2.8708
2013-12-16,1.9601
2013-12-17,0.7168
2013-12-18,0.4529
2013-12-19,0.4831
2013-12-20,2.2436
2013-12-23,-4.953
2013-12-24,0.2309
2013-12-26,-1.2175
2013-12-27,0.3664
2013-12-30,-1.1616
2013-12-31,1.1081
2014-01-02,-2.4577
2014-01-03,1.1576
2014-01-06,-0.9088
2014-01-07,0.5435
2014-01-08,1.3514
2014-01-09,-0.5
2014-01-10,0.2345
2014-01-13,-0.3342
2014-01-14,7.8135
2014-01-15,8.2737
2014-01-16,-2.6142
2014-01-17,-0.6195
2014-01-21,1.4248
2014-01-22,-3.3948
2014-01-23,-1.8479
2014-01-24,-2.963
2014-01-27,-2.9898
2014-01-28,0.5574
2014-01-29,-0.8803
2014-01-30,0.3289
2014-01-31,-1.6393
2014-02-03,-3.6667
2014-02-04,-0.2422
2014-02-05,-0.3469
2014-02-06,0.6265
2014-02-07,5.4652
2014-02-10,-1.1479
2014-02-11,-0.2986
2014-02-12,-2.3627000000000002
2014-02-13,0.6817
2014-02-14,1.5572
2014-02-18,2.2667
2014-02-19,-3.0639
2014-02-20,-4.7075
2014-02-21,-2.5759
2014-02-24,1.3763
2014-02-25,3.0725
2014-02-26,-7.383
2014-02-27,4.1542
2014-02-28,2.991
2014-03-03,-1.2596
2014-03-04,2.7640000000000002
2014-03-05,-0.1379
2014-03-06,2.866
2014-03-07,0.9735
2014-03-10,-1.0306
2014-03-11,-2.6536999999999997
2014-03-12,0.6556
2014-03-13,2.7083
2014-03-14,1.387
2014-03-17,0.9676
2014-03-18,2.5777
2014-03-19,-0.4832
2014-03-20,2.6222
2014-03-21,0.2208
2014-03-24,0.0944
2014-03-25,-2.1698
2014-03-26,-3.118
2014-03-27,2.1234
2014-03-28,1.8519
2014-03-31,0.6699
2014-04-01,0.0317
2014-04-02,-1.4571
2014-04-03,-1.1572
2014-04-04,-0.9431
2014-04-07,-2.9875
2014-04-08,-1.7259
2014-04-09,2.5482
2014-04-10,-4.0967
2014-04-11,-2.8361
2014-04-14,0.7568
2014-04-15,0.0358
2014-04-16,3.039
2014-04-17,1.0409
2014-04-21,-1.717
2014-04-22,-0.1747
2014-04-23,-1.7851
2014-04-24,0.4277
2014-04-25,-3.6196
2014-04-28,-0.1105
2014-04-29,3.0962
2014-04-30,0.5363
2014-05-01,-1.7069999999999999
2014-05-02,-0.0724
2014-05-05,-2.0637
2014-05-06,-2.9205
2014-05-07,-2.4372
2014-05-08,0.5855
2014-05-09,-2.3670999999999998
2014-05-12,2.6231999999999998
2014-05-13,2.0527
2014-05-14,-0.038
2014-05-15,-2.5437
2014-05-16,1.5192999999999999
2014-05-19,2.2256
2014-05-20,-2.0646
2014-05-21,-0.6133
2014-05-22,0.2314
2014-05-23,2.7702999999999998
2014-05-27,1.3104
2014-05-28,0.1109
2014-05-29,1.7349999999999999
2014-05-30,1.1974
2014-06-02,0.1793
2014-06-03,-0.3579
2014-06-04,-0.9698
2014-06-05,1.9949
2014-06-06,1.301
2014-06-09,-0.5351
2014-06-10,1.8293
2014-06-11,0.7749
2014-06-12,0.2796
2014-06-13,0.8714
2014-06-16,-1.4513
2014-06-17,1.8934
2014-06-18,0.1032
2014-06-19,-1.0313
2014-06-20,-0.9726
2014-06-23,-8.9442
2014-06-24,-0.7704
2014-06-25,0.427
2014-06-26,2.8218
2014-06-27,-0.8271
2014-06-30,-1.3268
2014-07-01,-1.383
2014-07-02,0.5843
2014-07-03,-0.5035
2014-07-07,-2.4912
2014-07-08,-0.8383
2014-07-09,3.7842000000000002
2014-07-10,-0.6982
2014-07-11,1.5234
2014-07-14,1.7314
2014-07-15,-1.3616
2014-07-16,1.1887
2014-07-17,-2.6904
2014-07-18,2.0249
2014-07-21,1.1069
2014-07-22,-2.6048
2014-07-23,1.5504
2014-07-24,0.458
2014-07-25,0.4939
2014-07-28,-2.1172
2014-07-29,-2.2402
2014-07-30,-2.8052
2014-07-31,-5.7317
2014-08-01,1.2937
2014-08-04,0.0851
2014-08-05,2.7222
2014-08-06,2.1532
2014-08-07,-1.4593
2014-08-08,0.7816
2014-08-11,0.0408
2014-08-12,-2.7744
2014-08-13,-0.5036
2014-08-14,-0.6326
2014-08-15,0.5518
2014-08-18,1.0975
2014-08-19,0.5428
2014-08-20,-1.5781
2014-08-21,1.3924
2014-08-22,-0.0832
2014-08-25,1.9159000000000002
2014-08-26,0.3678
2014-08-27,-0.8143
2014-08-28,-0.1642
2014-08-29,0.9046
2014-09-02,1.63
2014-09-03,-0.5213
2014-09-04,0.5643
2014-09-05,2.7655
2014-09-08,-2.3401
2014-09-09,-0.6789
2014-09-10,-2.0909
2014-09-11,0.9856
2014-09-12,-0.7903
2014-09-15,-0.2096
2014-09-16,2.7311
2014-09-17,-0.4499
2014-09-18,2.7116
2014-09-19,-0.4
2014-09-22,-0.4016
2014-09-23,-1.6935
2014-09-24,0.2461
2014-09-25,-2.8232
2014-09-26,2.4
2014-09-29,0.4523
2014-09-30,-1.7601
2014-10-01,-0.125
2014-10-02,1.5853000000000002
2014-10-03,1.8479999999999999
2014-10-06,-0.4435
2014-10-07,-0.5265
2014-10-08,2.3208
2014-10-09,-4.2579
2014-10-10,-1.8288
2014-10-13,0.4234
2014-10-14,2.3609
2014-10-15,1.6886
2014-10-16,-0.486
2014-10-17,-0.5698
2014-10-20,0.6549
2014-10-21,-5.0427
2014-10-22,-4.2827
2014-10-23,1.2528000000000001
2014-10-24,-3.0049
2014-10-27,-0.0911
2014-10-28,2.3256
2014-10-29,-0.6239
2014-10-30,2.7354000000000003
2014-10-31,1.3531
2014-11-03,0.0431
2014-11-04,-10.5898
2014-11-05,0.1444
2014-11-06,0.2885
2014-11-07,-0.2876
2014-11-10,0.5288
2014-11-11,1.8651
2014-11-12,-6.4789
2014-11-13,-5.8233
2014-11-14,-1.1727
2014-11-17,3.5599
2014-11-18,0.5208
2014-11-19,0.2591
2014-11-20,2.9974
2014-11-21,-1.4551
2014-11-24,2.5458
2014-11-25,0.8441
2014-11-26,1.2309
2014-11-28,-1.3618999999999999
2014-12-01,-2.3669000000000002
2014-12-02,1.7677
2014-12-03,0.397
2014-12-04,1.1864
2014-12-05,-0.7328
2014-12-08,0.2461
2014-12-09,1.4237
2014-12-10,-1.7425000000000002
2014-12-11,1.8227
2014-12-12,-2.1287
2014-12-15,0.2966
2014-12-16,-0.3943
2014-12-17,0.5443
2014-12-18,-0.1969
2014-12-19,1.4698
2014-12-22,-6.8431999999999995
2014-12-23,-0.2681
2014-12-24,0.6452
2014-12-26,1.4957
2014-12-29,2.7895
2014-12-30,-0.6656
2014-12-31,0.0
2015-01-02,2.2165
2015-01-05,-1.8659
2015-01-06,-0.3083
2015-01-07,-2.7835
2015-01-08,-1.7497
2015-01-09,-3.5618
2015-01-12,-0.1679
2015-01-13,-6.0538
2015-01-14,3.4606
2015-01-15,1.4994
2015-01-16,3.0114
2015-01-20,0.2758
2015-01-21,0.6601
2015-01-22,0.4918
2015-01-23,-1.9032
2015-01-26,-1.4412
2015-01-27,-2.9809
2015-01-28,-2.7246
2015-01-29,2.3838
2015-01-30,4.8312
2015-02-02,0.0555
2015-02-03,0.444
2015-02-04,-1.7127
2015-02-05,-0.0562
2015-02-06,-0.4499
2015-02-09,0.339
2015-02-10,0.5068
2015-02-11,0.6162
2015-02-12,1.5032999999999999
2015-02-13,-1.3165
2015-02-17,4.4469
2015-02-18,1.1176
2015-02-19,2.0526
2015-02-20,-1.4956
2015-02-23,4.7644
2015-02-24,-0.1499
2015-02-25,0.0501
2015-02-26,4.6523
2015-02-27,-1.2906
2015-03-02,5.0847
2015-03-03,-3.4562
2015-03-04,-0.9547
2015-03-05,0.7711
2015-03-06,-2.8216
2015-03-09,4.8228
2015-03-10,-2.5352
2015-03-11,0.6262
2015-03-12,0.7659
2015-03-13,0.0475
2015-03-16,-1.4245
2015-03-17,1.1561
2015-03-18,0.6667
2015-03-19,0.0
2015-03-20,0.6173
2015-03-23,0.0
2015-03-24,-1.0854
2015-03-25,-0.9542
2015-03-26,0.4335
2015-03-27,0.0
2015-03-30,-0.2878
2015-03-31,0.3367
2015-04-01,5.5129
2015-04-02,-1.6811
2015-04-06,1.1091
2015-04-07,0.4113
2015-04-08,-0.3641
2015-04-09,-1.736
2015-04-10,-2.3378
2015-04-13,-1.661
2015-04-14,-0.8445
2015-04-15,0.1503
2015-04-16,-0.05
2015-04-17,-1.9019
2015-04-20,0.2551
2015-04-21,-2.1883
2015-04-22,1.873
2015-04-23,-1.0215
2015-04-24,-0.9804
2015-04-27,1.0422
2015-04-28,2.6818
2015-04-29,-1.9588
2015-04-30,-1.8955
2015-05-01,0.1044
2015-05-04,-1.0433
2015-05-05,-0.0527
2015-05-06,-0.0527
2015-05-07,-0.9499
2015-05-08,-2.7704
2015-05-11,-1.5342
2015-05-12,-0.4452
2015-05-13,0.6149
2015-05-14,5.0
2015-05-15,-0.4762
2015-05-18,0.638
2015-05-19,-0.2641
2015-05-20,-0.6886
2015-05-21,-1.6
2015-05-22,-1.5718
2015-05-26,-1.4868000000000001
2015-05-27,1.5651000000000002
2015-05-28,0.4403
2015-05-29,-1.8082
2015-06-01,-0.279
2015-06-02,0.1679
2015-06-03,-0.1676
2015-06-04,0.8954
2015-06-05,0.3882
2015-06-08,-1.768
2015-06-09,-2.7559
2015-06-10,2.3135
2015-06-11,-1.1306
2015-06-12,0.3431
2015-06-15,0.0
2015-06-16,0.5128
2015-06-17,-0.8503
2015-06-18,2.1155
2015-06-19,2.0717
2015-06-22,-0.384
2015-06-23,1.2115
2015-06-24,-1.9042
2015-06-25,-0.4437
2015-06-26,-0.1671
2015-06-29,-1.7847
2015-06-30,-1.2309
2015-07-01,0.2374
2015-07-02,-0.1776
2015-07-06,-0.1186
2015-07-07,1.6033
2015-07-08,-1.2858
2015-07-09,-1.0657
2015-07-10,3.2914
2015-07-13,1.6221999999999999
2015-07-14,0.5701
2015-07-15,-0.5102
2015-07-16,0.7977
2015-07-17,-0.1131
2015-07-20,-0.3396
2015-07-21,-0.8518
2015-07-22,-0.4582
2015-07-23,-1.1507
2015-07-24,-2.8522
2015-07-27,-0.3595
2015-07-28,-0.5412
2015-07-29,-0.6651
2015-07-30,1.0347
2015-07-31,-0.8434
2015-08-03,0.6075
2015-08-04,0.3623
2015-08-05,-2.4669
2015-08-06,-1.6656
2015-08-07,-2.0075
2015-08-10,-9.6031
2015-08-11,1.8414000000000001
2015-08-12,-1.8776000000000002
2015-08-13,6.9454
2015-08-14,1.3254000000000001
2015-08-17,2.2891
2015-08-18,0.2558
2015-08-19,-2.1684
2015-08-20,-2.2816
2015-08-21,0.4003
2015-08-24,-2.4585
2015-08-25,-0.7493
2015-08-26,1.0981
2015-08-27,3.1229
2015-08-28,0.8558
2015-08-31,-0.3264
2015-09-01,-1.1788
2015-09-02,0.3976
2015-09-03,1.3201
2015-09-04,-1.3681
2015-09-08,1.3871
2015-09-09,-0.7166
2015-09-10,1.6404
2015-09-11,2.9697
2015-09-14,0.2508
2015-09-15,-0.8755
2015-09-16,2.7129
2015-09-17,2.2113
2015-09-18,0.5409
2015-09-21,0.0
2015-09-22,-1.6736
2015-09-23,2.6748
2015-09-24,-1.0657
2015-09-25,-2.1544
2015-09-28,-7.5841
2015-09-29,-3.7088
2015-09-30,-0.7133
2015-10-01,-1.9397
2015-10-02,2.3443
2015-10-05,3.5075
2015-10-06,-1.1065
2015-10-07,6.2238
2015-10-08,2.2383
2015-10-09,1.6742
2015-10-12,-1.5199
2015-10-13,-3.7298999999999998
2015-10-14,0.1336
2015-10-15,1.2675
2015-10-16,0.8564
2015-10-19,-1.1104
2015-10-20,1.3871
2015-10-21,-1.0423
2015-10-22,-1.0533
2015-10-23,0.6653
2015-10-26,-2.3133
2015-10-27,-2.977
2015-10-28,2.1618
2015-10-29,-1.5699999999999998
2015-10-30,-0.208
2015-11-02,2.3628
2015-11-03,1.5614
2015-11-04,-1.5373999999999999
2015-11-05,-0.8147
2015-11-06,0.4791
2015-11-09,-2.9292
2015-11-10,-4.3509
2015-11-11,-1.4674
2015-11-12,-2.6061
2015-11-13,-1.682
2015-11-16,2.7216
2015-11-17,-0.8327
2015-11-18,0.7634
2015-11-19,-1.6667
2015-11-20,-1.6949
2015-11-23,0.1567
2015-11-24,-0.313
2015-11-25,2.4333
2015-11-27,1.2261
2015-11-30,0.2271
2015-12-01,-1.284
2015-12-02,-3.9021
2015-12-03,-2.8662
2015-12-04,0.4098
2015-12-07,-3.5102
2015-12-08,-0.423
2015-12-09,1.8692
2015-12-10,4.2535
2015-12-11,-2.96
2015-12-14,-1.5664
2015-12-15,2.4288
2015-12-16,7.6043
2015-12-17,-0.9878
2015-12-18,5.0652
2015-12-21,1.8992
2015-12-22,-4.6594999999999995
2015-12-23,2.4812
2015-12-24,-0.8804
2015-12-28,-3.1828
2015-12-29,-0.3823
2015-12-30,-2.7842000000000002
2015-12-31,-1.2729
2016-01-04,1.1280999999999999
2016-01-05,0.7171
2016-01-06,-1.3449
2016-01-07,-3.8491999999999997
2016-01-08,-0.9174
2016-01-11,-0.2525
2016-01-12,-3.4599
2016-01-13,-5.1573
2016-01-14,-1.7511999999999999
2016-01-15,-6.7542
2016-01-19,-1.6097000000000001
2016-01-20,5.317
2016-01-21,-0.0971
2016-01-22,3.7901
2016-01-25,-7.6779
2016-01-26,-0.1014
2016-01-27,0.5076
2016-01-28,0.404
2016-01-29,0.1006
2016-02-01,0.201
2016-02-02,-3.4102
2016-02-03,1.5575999999999999
2016-02-04,2.2495
2016-02-05,-2.6
2016-02-08,-1.232
2016-02-09,-4.8857
2016-02-10,-2.4044
2016-02-11,-0.112
2016-02-12,-3.0269
2016-02-16,4.7399000000000004
2016-02-17,2.0971
2016-02-18,-1.7297
2016-02-19,2.0902
2016-02-22,2.1552
2016-02-23,-1.2658
2016-02-24,1.1752
2016-02-25,2.7455
2016-02-26,1.7471999999999999
2016-02-29,-5.2525
2016-03-01,-0.8529
2016-03-02,6.4516
2016-03-03,8.6869
2016-03-04,-0.8364
2016-03-07,9.5595
2016-03-08,-0.6843
2016-03-09,1.3089
2016-03-10,-1.3780999999999999
2016-03-11,5.3275
2016-03-14,-2.4876
2016-03-15,-3.9116
2016-03-16,5.6637
2016-03-17,-0.4188
2016-03-18,1.4298
2016-03-21,2.5705
2016-03-22,-1.2934999999999999
2016-03-23,-6.6339
2016-03-24,-0.1754
2016-03-28,-2.3726
2016-03-29,4.4104
2016-03-30,0.9483
2016-03-31,3.7575
2016-04-01,-0.5833
2016-04-04,-1.8441
2016-04-05,-0.854
2016-04-06,2.0672
2016-04-07,-3.2911
2016-04-08,0.8726
2016-04-11,-0.9516
2016-04-12,1.2227000000000001
2016-04-13,2.761
2016-04-14,0.4198
2016-04-15,0.1672
2016-04-18,-3.4224
2016-04-19,0.0
2016-04-20,-1.1236
2016-04-21,-1.049
2016-04-22,-2.0318
2016-04-25,4.5987
2016-04-26,-0.3448
2016-04-27,1.6436
2016-04-28,-1.5319
2016-04-29,0.4322
2016-05-02,-2.3236
2016-05-03,-2.9074999999999998
2016-05-04,-1.0889
2016-05-05,0.8257
2016-05-06,-0.546
2016-05-09,6.4959
2016-05-10,-2.1478
2016-05-11,-1.8437000000000001
2016-05-12,-2.0572
2016-05-13,0.9132
2016-05-16,-1.1764999999999999
2016-05-17,-3.2967
2016-05-18,-3.0303
2016-05-19,-5.5664
2016-05-20,1.8614000000000002
2016-05-23,-1.3197999999999999
2016-05-24,4.2181
2016-05-25,3.5538
2016-05-26,-2.8599
2016-05-27,0.3925
2016-05-31,-2.0528
2016-06-01,3.493
2016-06-02,1.7358
2016-06-03,0.4739
2016-06-06,-0.4717
2016-06-07,-3.8863
2016-06-08,-0.4931
2016-06-09,-2.2795
2016-06-10,-4.0568
2016-06-13,-1.6913
2016-06-14,-3.3333
2016-06-15,1.7798
2016-06-16,1.3115
2016-06-17,0.7551
2016-06-20,2.0343
2016-06-21,-0.2099
2016-06-22,-4.2061
2016-06-23,0.2195
2016-06-24,-2.4096
2016-06-27,-2.9181
2016-06-28,1.5029
2016-06-29,1.854
2016-06-30,4.5506
2016-07-01,0.3264
2016-07-05,-7.7007
2016-07-06,0.47
2016-07-07,-0.5848
2016-07-08,4.9412
2016-07-11,1.4574
2016-07-12,1.105
2016-07-13,0.0
2016-07-14,0.5464
2016-07-15,-0.6522
2016-07-18,0.4376
2016-07-19,-1.4161000000000001
2016-07-20,0.9945
2016-07-21,-0.547
2016-07-22,0.44
2016-07-25,0.7667
2016-07-26,2.1739
2016-07-27,2.234
2016-07-28,0.8325
2016-07-29,-0.9288
2016-08-01,1.6667
2016-08-02,-1.127
2016-08-03,2.2798
2016-08-04,-1.1145
2016-08-05,0.6148
2016-08-08,2.7495000000000003
2016-08-09,-0.4955
2016-08-10,-0.7968
2016-08-11,2.6104000000000003
2016-08-12,1.1742
2016-08-15,2.7079
2016-08-16,-0.0942
2016-08-17,-1.885
2016-08-18,1.0567
2016-08-19,-0.8555
2016-08-22,-0.767
2016-08-23,6.1836
2016-08-24,-0.546
2016-08-25,-1.2809
2016-08-26,-0.9268
2016-08-29,0.6548
2016-08-30,1.0223
2016-08-31,0.92
2016-09-01,-0.2735
2016-09-02,1.8282
2016-09-06,0.3591
2016-09-07,-2.415
2016-09-08,1.5582
2016-09-09,-2.2563
2016-09-12,-1.2927
2016-09-13,-0.7484
2016-09-14,-0.6598
2016-09-15,-0.8539
2016-09-16,0.0957
2016-09-19,0.5736
2016-09-20,-0.8555
2016-09-21,0.3835
2016-09-22,1.2416
2016-09-23,1.5093999999999999
2016-09-26,-1.2082
2016-09-27,1.1289
2016-09-28,1.0233
2016-09-29,-1.4733
2016-09-30,1.8692
2016-10-03,-0.8257
2016-10-04,-0.555
2016-10-05,-0.0943
2016-10-06,-3.3994
2016-10-07,0.0978
2016-10-10,-0.4883
2016-10-11,-1.5702
2016-10-12,0.3988
2016-10-13,0.7944
2016-10-14,0.8867
2016-10-17,-3.418
2016-10-18,2.5278
2016-10-19,1.6764999999999999
2016-10-20,1.2609
2016-10-21,-0.3831
2016-10-24,1.25
2016-10-25,-1.8044
2016-10-26,-1.9342000000000001
2016-10-27,0.0986
2016-10-28,-0.8867
2016-10-31,0.0994
2016-11-01,-0.4965
2016-11-02,-1.0977999999999999
2016-11-03,0.0
2016-11-04,1.2109
2016-11-07,6.68
2016-11-08,4.6729
2016-11-09,0.0893
2016-11-10,0.0
2016-11-11,1.9625
2016-11-14,-0.0875
2016-11-15,0.613
2016-11-16,0.2611
2016-11-17,-0.0868
2016-11-18,0.0
2016-11-21,1.4769999999999999
2016-11-22,2.6541
2016-11-23,0.0834
2016-11-25,0.75
2016-11-28,-0.9098
2016-11-29,-2.1703
2016-11-30,0.5119
2016-12-01,-2.7165
2016-12-02,-0.0873
2016-12-05,1.2227000000000001
2016-12-06,1.4668
2016-12-07,1.9558
2016-12-08,1.0842
2016-12-09,-0.6601
2016-12-12,-3.0731
2016-12-13,-0.4284
2016-12-14,-1.7212
2016-12-15,-2.3643
2016-12-16,0.8072
2016-12-19,2.3132
2016-12-20,0.4348
2016-12-21,-1.2121
2016-12-22,-0.5259
2016-12-23,1.5859
2016-12-27,0.6071
2016-12-28,-0.9483
2016-12-29,-1.2346
2016-12-30,-1.4285999999999999
2017-01-03,0.6341
2017-01-04,1.8902
2017-01-05,-0.6184
2017-01-06,1.3333
2017-01-09,-0.7895
2017-01-10,1.061
2017-01-11,0.35
2017-01-12,-1.4821
2017-01-13,0.4425
2017-01-17,-0.0881
2017-01-18,0.4409
2017-01-19,-0.1756
2017-01-20,0.1759
2017-01-23,-0.3512
2017-01-24,-0.1762
2017-01-25,2.3830999999999998
2017-01-26,2.1552
2017-01-27,0.5063
2017-01-30,0.7557
2017-01-31,1.1667
2017-02-01,1.318
2017-02-02,0.4878
2017-02-03,2.2654
2017-02-06,1.2658
2017-02-07,0.3906
2017-02-08,-1.1673
2017-02-09,0.5512
2017-02-10,2.6625
2017-02-13,1.0679
2017-02-14,1.1320999999999999
2017-02-15,0.4478
2017-02-16,-1.4859
2017-02-17,0.3771
2017-02-21,-0.1503
2017-02-22,-0.3762
2017-02-23,-2.4169
2017-02-24,-1.3158
2017-02-27,1.7255
2017-02-28,3.4695
2017-03-01,4.918
2017-03-02,0.3551
2017-03-03,-1.0616
2017-03-06,1.216
2017-03-07,1.3428
2017-03-08,-1.8131
2017-03-09,-1.0653
2017-03-10,0.0718
2017-03-13,0.6456
2017-03-14,1.4968
2017-03-15,1.9663
2017-03-16,-0.0689
2017-03-17,2.4121
2017-03-20,-1.0767
2017-03-21,-5.3741
2017-03-22,0.647
2017-03-23,1.2857
2017-03-24,1.6219999999999999
2017-03-27,2.5677
2017-03-28,2.0298
2017-03-29,1.7905
2017-03-30,0.3947
2017-03-31,-0.0655
2017-04-03,0.9836
2017-04-04,-1.2338
2017-04-05,-1.8409
2017-04-06,1.8084
2017-04-07,0.2632
2017-04-10,-0.1969
2017-04-11,0.0
2017-04-12,-0.1315
2017-04-13,-1.2508
2017-04-17,3.7333
2017-04-18,-0.6427
2017-04-19,-0.5821
2017-04-20,-6.311
2017-04-21,-2.5694
2017-04-24,0.7128
2017-04-25,2.4062
2017-04-26,2.4879
2017-04-27,0.0674
2017-04-28,-3.0997
2017-05-01,1.4604
2017-05-02,-0.9596
2017-05-03,-0.8997
