ticker,AHT US Equity
2004-01-20,-0.9585
2004-01-21,-0.2151
2004-01-22,-1.4009
2004-01-23,0.5464
2004-01-26,-1.087
2004-01-27,1.0989
2004-01-28,1.9565000000000001
2004-01-29,0.0
2004-01-30,1.8124
2004-02-02,3.6649000000000003
2004-02-03,-0.5051
2004-02-04,1.0152
2004-02-05,-1.005
2004-02-06,1.0152
2004-02-09,-1.608
2004-02-10,-1.7365
2004-02-11,2.5987999999999998
2004-02-12,0.8105
2004-02-13,-0.3015
2004-02-17,-0.1008
2004-02-18,-0.1009
2004-02-19,0.0
2004-02-20,-1.2121
2004-02-23,1.227
2004-02-24,-1.0101
2004-02-25,0.6122
2004-02-26,1.0142
2004-02-27,-0.6024
2004-03-01,2.9293
2004-03-02,2.0608
2004-03-03,-0.9615
2004-03-04,0.7767
2004-03-05,0.6744
2004-03-08,-0.4785
2004-03-09,-0.1923
2004-03-10,-0.6744
2004-03-11,0.194
2004-03-12,-0.484
2004-03-15,1.2646
2004-03-16,-2.5937
2004-03-17,-0.5917
2004-03-18,1.0913
2004-03-19,0.0981
2004-03-22,-0.1961
2004-03-23,-0.2947
2004-03-24,0.0
2004-03-25,-2.1675
2004-03-26,-0.3021
2004-03-29,0.9091
2004-03-30,-0.1007
2004-03-31,2.7218
2004-04-01,2.8459
2004-04-02,-2.7672
2004-04-05,-2.3553
2004-04-06,0.5025
2004-04-07,-0.3
2004-04-08,-6.1184
2004-04-12,-1.7094
2004-04-13,-1.9565000000000001
2004-04-14,0.0
2004-04-15,6.2084
2004-04-16,0.2088
2004-04-19,-5.2083
2004-04-20,-0.1099
2004-04-21,0.6601
2004-04-22,-1.7486000000000002
2004-04-23,-1.0011
2004-04-26,-0.5618
2004-04-27,-0.113
2004-04-28,-0.4525
2004-04-29,-1.1364
2004-04-30,-3.4483
2004-05-03,7.2619
2004-05-04,2.6637
2004-05-05,-3.7838000000000003
2004-05-06,0.0
2004-05-07,-0.3371
2004-05-10,-1.0147
2004-05-11,1.3667
2004-05-12,0.0
2004-05-13,-0.3371
2004-05-14,-2.7057
2004-05-17,-3.3604
2004-05-18,-1.5588
2004-05-19,1.7052
2004-05-20,1.1976
2004-05-21,-1.7751000000000001
2004-05-24,3.6145
2004-05-25,1.3953
2004-05-26,0.4587
2004-05-27,1.0274
2004-05-28,0.339
2004-06-01,-0.9009
2004-06-02,1.9318
2004-06-03,0.3344
2004-06-04,0.0
2004-06-07,-0.5556
2004-06-08,0.1117
2004-06-09,0.4464
2004-06-10,-0.5556
2004-06-14,0.0
2004-06-15,0.7821
2004-06-16,-0.4435
2004-06-17,0.2227
2004-06-18,-0.2222
2004-06-21,0.2227
2004-06-22,-0.1111
2004-06-23,-6.2291
2004-06-24,0.5931
2004-06-25,1.2972000000000001
2004-06-28,0.2328
2004-06-29,-0.47
2004-06-30,-1.4168
2004-07-01,1.9162
2004-07-02,0.7051
2004-07-06,-1.2835
2004-07-07,-0.2364
2004-07-08,-0.3555
2004-07-09,0.8323
2004-07-12,-0.1179
2004-07-13,-0.5903
2004-07-14,0.2375
2004-07-15,0.8294
2004-07-16,-0.7051
2004-07-19,0.0
2004-07-20,0.5917
2004-07-21,-0.3529
2004-07-22,0.8264
2004-07-23,0.0
2004-07-26,0.9368
2004-07-27,2.5522
2004-07-28,-0.905
2004-07-29,1.1416
2004-07-30,0.9029
2004-08-02,0.0
2004-08-03,-0.4474
2004-08-04,1.573
2004-08-05,-2.2124
2004-08-06,-1.5836999999999999
2004-08-09,-2.069
2004-08-10,4.4601
2004-08-11,-3.0337
2004-08-12,-2.6651
2004-08-13,1.7856999999999998
2004-08-16,4.0936
2004-08-17,0.5618
2004-08-18,-0.2235
2004-08-19,-0.5599
2004-08-20,0.7883
2004-08-23,-0.5587
2004-08-24,-0.3371
2004-08-25,-0.451
2004-08-26,-3.0578
2004-08-27,1.4019
2004-08-30,-0.6912
2004-08-31,-0.232
2004-09-01,2.907
2004-09-02,2.1469
2004-09-03,-0.4425
2004-09-07,1.5556
2004-09-08,-1.0941
2004-09-09,-2.2124
2004-09-10,1.1312
2004-09-13,0.783
2004-09-14,0.222
2004-09-15,-0.7752
2004-09-16,0.4464
2004-09-17,1.6667
2004-09-20,0.3279
2004-09-21,1.8519
2004-09-22,-0.7487
2004-09-23,1.8319
2004-09-24,0.0
2004-09-27,-2.6455
2004-09-28,3.5869999999999997
2004-09-29,1.1715
2004-09-30,-1.0526
2004-10-01,1.0638
2004-10-04,-0.2105
2004-10-05,-0.5274
2004-10-06,0.7423
2004-10-07,-2.5263
2004-10-08,0.6479
2004-10-11,0.8584
2004-10-12,0.0
2004-10-13,0.5319
2004-10-14,-0.2116
2004-10-15,5.5143
2004-10-18,-1.5074999999999998
2004-10-19,-1.5306
2004-10-20,-0.5181
2004-10-21,-0.5208
2004-10-22,-1.7801
2004-10-25,-0.1066
2004-10-26,3.5219
2004-10-27,0.5155
2004-10-28,-0.9231
2004-10-29,0.3106
2004-11-01,0.1032
2004-11-02,-0.9278
2004-11-03,1.4567999999999999
2004-11-04,1.7436
2004-11-05,-2.0161
2004-11-08,-0.6173
2004-11-09,2.2774
2004-11-10,-1.3158
2004-11-11,0.5128
2004-11-12,1.4285999999999999
2004-11-15,-0.7042
2004-11-16,-1.2158
2004-11-17,1.1282
2004-11-18,-2.3327
2004-11-19,0.5192
2004-11-22,1.9628
2004-11-23,-0.9119
2004-11-24,0.3067
2004-11-26,0.9174
2004-11-29,-0.6061
2004-11-30,0.6098
2004-12-01,0.6061
2004-12-02,-0.6024
2004-12-03,0.6061
2004-12-06,1.7067999999999999
2004-12-07,-3.2577
2004-12-08,2.0408
2004-12-09,1.9
2004-12-10,1.5702
2004-12-13,1.8357
2004-12-14,0.4744
2004-12-15,2.9273
2004-12-16,-1.4679
2004-12-17,0.9311
2004-12-20,-0.1845
2004-12-21,-0.2773
2004-12-22,-0.4634
2004-12-23,0.838
2004-12-27,0.4617
2004-12-28,0.8272
2004-12-29,-0.4558
2004-12-30,0.7428
2004-12-31,0.1843
2005-01-03,-1.012
2005-01-04,-2.1375
2005-01-05,-3.4188
2005-01-06,0.885
2005-01-07,-0.9747
2005-01-10,0.0
2005-01-11,-1.5748
2005-01-12,-1.8
2005-01-13,-2.0367
2005-01-14,2.7027
2005-01-18,-0.4049
2005-01-19,0.6098
2005-01-20,-0.7071
2005-01-21,0.0
2005-01-24,0.0
2005-01-25,0.8138
2005-01-26,0.7064
2005-01-27,-0.8016
2005-01-28,-0.101
2005-01-31,1.5167000000000002
2005-02-01,-0.3984
2005-02-02,0.4
2005-02-03,0.0
2005-02-04,0.8964
2005-02-07,0.1974
2005-02-08,0.4926
2005-02-09,0.0
2005-02-10,-0.098
2005-02-11,1.1776
2005-02-14,0.194
2005-02-15,-0.2904
2005-02-16,0.0
2005-02-17,0.7767
2005-02-18,-0.9634
2005-02-22,-1.2646
2005-02-23,-0.3941
2005-02-24,0.9891
2005-02-25,0.0
2005-02-28,-0.9794
2005-03-01,3.363
2005-03-02,-0.4785
2005-03-03,0.2885
2005-03-04,0.6711
2005-03-07,-1.1429
2005-03-08,-0.9634
2005-03-09,-3.1128
2005-03-10,0.9036
2005-03-11,-1.4925
2005-03-14,0.202
2005-03-15,-0.4032
2005-03-16,-0.3036
2005-03-17,2.132
2005-03-18,0.497
2005-03-21,-0.3956
2005-03-22,-0.1986
2005-03-23,0.6965
2005-03-24,-0.7905
2005-03-28,2.0916
2005-03-29,0.1951
2005-03-30,2.9674
2005-03-31,-2.0173
2005-04-01,-1.4706000000000001
2005-04-04,0.398
2005-04-05,-0.892
2005-04-06,0.4
2005-04-07,-0.0996
2005-04-08,-1.1964
2005-04-11,-0.9082
2005-04-12,2.2403
2005-04-13,-0.996
2005-04-14,-1.5091
2005-04-15,0.715
2005-04-18,1.927
2005-04-19,0.199
2005-04-20,-1.5889
2005-04-21,2.1191
2005-04-22,-1.9763
2005-04-25,0.8065
2005-04-26,-0.3
2005-04-27,1.4042
2005-04-28,0.4946
2005-04-29,0.7874
2005-05-02,0.7813
2005-05-03,-0.7752
2005-05-04,0.0977
2005-05-05,0.0
2005-05-06,0.0
2005-05-09,0.0
2005-05-10,2.3415
2005-05-11,-2.1926
2005-05-12,-0.1949
2005-05-13,-1.5625
2005-05-16,0.0992
2005-05-17,0.5946
2005-05-18,0.7882
2005-05-19,0.0
2005-05-20,0.0978
2005-05-23,0.7813
2005-05-24,0.1938
2005-05-25,-0.8704
2005-05-26,-0.7805
2005-05-27,-0.295
2005-05-31,-1.7751000000000001
2005-06-01,3.6145
2005-06-02,-1.6473
2005-06-03,0.3941
2005-06-06,0.3925
2005-06-07,0.4888
2005-06-08,-0.7782
2005-06-09,-0.3922
2005-06-10,0.0984
2005-06-13,0.1967
2005-06-14,0.5888
2005-06-15,0.878
2005-06-16,1.5474
2005-06-17,0.6667
2005-06-20,-0.9461
2005-06-21,-0.8596
2005-06-22,0.0963
2005-06-23,0.0
2005-06-24,4.1386
2005-06-27,-2.0333
2005-06-28,1.6038000000000001
2005-06-29,2.3585
2005-06-30,-0.4608
2005-07-01,0.6481
2005-07-05,0.736
2005-07-06,-0.274
2005-07-07,-0.5495
2005-07-08,2.9466
2005-07-11,1.9678
2005-07-12,1.4912
2005-07-13,-1.5556999999999999
2005-07-14,-0.7902
2005-07-15,2.5664
2005-07-18,-2.0708
2005-07-19,2.6432
2005-07-20,-0.4292
2005-07-21,-0.8621
2005-07-22,0.5217
2005-07-25,1.2976
2005-07-26,0.6832
2005-07-27,-0.1696
2005-07-28,2.209
2005-07-29,-1.1638
2005-08-01,0.0841
2005-08-02,1.5966
2005-08-03,-0.3309
2005-08-04,-3.1535
2005-08-05,-3.7704
2005-08-08,-2.2262
2005-08-09,0.1821
2005-08-10,0.1818
2005-08-11,4.3557
2005-08-12,-2.6957
2005-08-15,0.3575
2005-08-16,-2.1371
2005-08-17,1.0919
2005-08-18,0.36
2005-08-19,-0.5381
2005-08-22,2.2543
2005-08-23,0.4409
2005-08-24,0.439
2005-08-25,-0.1748
2005-08-26,-2.8021000000000003
2005-08-29,1.7117
2005-08-30,0.5314
2005-08-31,1.2335
2005-09-01,-0.6092
2005-09-02,-0.5254
2005-09-06,0.088
2005-09-07,-0.4398
2005-09-08,0.6184
2005-09-09,-0.1756
2005-09-12,-0.7916
2005-09-13,-1.8617
2005-09-14,0.1807
2005-09-15,-0.1803
2005-09-16,-0.0903
2005-09-19,-0.1808
2005-09-20,-0.3623
2005-09-21,-2.1818
2005-09-22,-0.8364
2005-09-23,2.4367
2005-09-26,0.183
2005-09-27,-0.0913
2005-09-28,-2.2852
2005-09-29,1.9029
2005-09-30,0.4669
2005-10-03,-0.7435
2005-10-04,-0.8427
2005-10-05,-1.5109
2005-10-06,1.6299000000000001
2005-10-07,-0.1887
2005-10-10,-2.3629
2005-10-11,-1.3553
2005-10-12,-0.8832
2005-10-13,-0.099
2005-10-14,0.9911
2005-10-17,0.0
2005-10-18,0.1963
2005-10-19,0.3918
2005-10-20,-1.9512
2005-10-21,0.995
2005-10-24,1.0836999999999999
2005-10-25,1.9493
2005-10-26,-0.8604
2005-10-27,-2.1215
2005-10-28,2.3645
2005-10-31,1.0587
2005-11-01,-2.2857
2005-11-02,0.3899
2005-11-03,0.0
2005-11-04,0.0
2005-11-07,0.8738
2005-11-08,-1.0587
2005-11-09,-0.2918
2005-11-10,-0.4878
2005-11-11,-0.1961
2005-11-14,1.9646
2005-11-15,-0.578
2005-11-16,-0.969
2005-11-17,0.8806
2005-11-18,0.097
2005-11-21,-0.1938
2005-11-22,0.0
2005-11-23,1.9417
2005-11-25,2.0952
2005-11-28,-3.3582
2005-11-29,1.1583
2005-11-30,1.813
2005-12-01,1.3121
2005-12-02,-0.0925
2005-12-05,-0.463
2005-12-06,0.8372
2005-12-07,-0.369
2005-12-08,-0.5556
2005-12-09,-0.1862
2005-12-12,-0.1866
2005-12-13,1.8692
2005-12-14,0.6422
2005-12-15,-0.8204
2005-12-16,-0.4596
2005-12-19,-2.2161
2005-12-20,0.7554
2005-12-21,0.656
2005-12-22,0.4655
2005-12-23,-0.3707
2005-12-27,0.8372
2005-12-28,0.1845
2005-12-29,-0.7505
2005-12-30,-0.8507
2006-01-03,1.6206
2006-01-04,1.5947
2006-01-05,0.0
2006-01-06,0.6464
2006-01-09,-0.4587
2006-01-10,2.8571
2006-01-11,0.8065
2006-01-12,-0.9778
2006-01-13,-2.6032
2006-01-17,-0.1843
2006-01-18,-1.5697
2006-01-19,6.379
2006-01-20,4.321
2006-01-23,2.4514
2006-01-24,3.3828
2006-01-25,-3.1125
2006-01-26,-0.9061
2006-01-27,-0.2494
2006-01-30,-0.25
2006-01-31,2.2556
2006-02-01,-1.9607999999999999
2006-02-02,-0.75
2006-02-03,-0.5038
2006-02-06,-0.1688
2006-02-07,-1.437
2006-02-08,3.7736
2006-02-09,-0.4132
2006-02-10,-0.249
2006-02-13,-0.1664
2006-02-14,0.0
2006-02-15,0.4167
2006-02-16,0.4149
2006-02-17,0.0826
2006-02-21,-0.8258
2006-02-22,0.4163
2006-02-23,0.5804
2006-02-24,3.0503
2006-02-27,0.16
2006-02-28,-0.2396
2006-03-01,1.4412
2006-03-02,-0.7103
2006-03-03,-2.7822
2006-03-06,1.7989000000000002
2006-03-07,-2.3293
2006-03-08,1.5625
2006-03-09,-2.0243
2006-03-10,0.6612
2006-03-13,-0.1642
2006-03-14,0.1645
2006-03-15,1.8883
2006-03-16,2.8203
2006-03-17,2.3511
2006-03-20,-2.5268
2006-03-21,-2.4352
2006-03-22,1.4493
2006-03-23,0.0
2006-03-24,0.873
2006-03-27,-1.4949
2006-03-28,-0.3994
2006-03-29,1.2029
2006-03-30,-0.0805
2006-03-31,-0.0806
2006-04-03,-0.0806
2006-04-04,-2.4213
2006-04-05,0.4136
2006-04-06,0.3295
2006-04-07,-1.8883
2006-04-10,-2.5105
2006-04-11,-2.5751
2006-04-12,-0.1762
2006-04-13,0.6178
2006-04-17,-0.2632
2006-04-18,2.1108
2006-04-19,-1.292
2006-04-20,1.7452
2006-04-21,0.6861
2006-04-24,-0.6814
2006-04-25,-1.1149
2006-04-26,-1.0408
2006-04-27,-0.0876
2006-04-28,2.1053
2006-05-01,-1.5464
2006-05-02,1.3089
2006-05-03,0.1723
2006-05-04,-6.3629
2006-05-05,-0.0918
2006-05-08,0.9191
2006-05-09,-1.0929
2006-05-10,-2.2099
2006-05-11,-0.6591
2006-05-12,-1.6114000000000002
2006-05-15,1.2524
2006-05-16,1.5224
2006-05-17,0.9372
2006-05-18,-1.9499
2006-05-19,1.3258
2006-05-22,1.028
2006-05-23,-3.0527
2006-05-24,1.813
2006-05-25,2.0619
2006-05-26,2.7548
2006-05-30,3.7534
2006-05-31,2.9285
2006-06-01,-0.3347
2006-06-02,-0.084
2006-06-05,-2.7731
2006-06-06,0.6914
2006-06-07,0.515
2006-06-08,0.1708
2006-06-09,-1.8755
2006-06-12,-0.5213
2006-06-13,-1.7467000000000001
2006-06-14,-0.0889
2006-06-15,2.3132
2006-06-16,0.1739
2006-06-19,0.0868
2006-06-20,-0.6938
2006-06-21,0.786
2006-06-22,1.4731
2006-06-23,0.5124
2006-06-26,1.8692
2006-06-27,2.1685
2006-06-28,1.2245
2006-06-29,2.377
2006-06-30,1.0408
2006-07-03,0.4754
2006-07-05,1.4984
2006-07-06,0.0777
2006-07-07,-0.0776
2006-07-10,1.0101
2006-07-11,-2.0769
2006-07-12,-0.6284
2006-07-13,-1.9763
2006-07-14,-1.2097
2006-07-17,-1.6327
2006-07-18,-0.249
2006-07-19,-3.5774
2006-07-20,2.9336
2006-07-21,-2.5985
2006-07-24,0.5164
2006-07-25,-0.3425
2006-07-26,0.6873
2006-07-27,-1.9625
2006-07-28,2.698
2006-07-31,-0.4237
2006-08-01,-2.0426
2006-08-02,0.7819
2006-08-03,1.7241
2006-08-04,2.9661
2006-08-07,-3.0453
2006-08-08,0.6791
2006-08-09,-2.0236
2006-08-10,0.0861
2006-08-11,-0.9458
2006-08-14,1.1285
2006-08-15,2.4893
2006-08-16,0.5025
2006-08-17,1.1667
2006-08-18,-0.9885
2006-08-21,0.6656
2006-08-22,-0.3306
2006-08-23,-2.2388
2006-08-24,-0.4241
2006-08-25,-0.5963
2006-08-28,-1.2852999999999999
2006-08-29,-0.2604
2006-08-30,3.5683
2006-08-31,0.5882
2006-09-01,-1.0025
2006-09-05,0.5907
2006-09-06,0.1678
2006-09-07,-2.6801
2006-09-08,3.2702
2006-09-11,0.25
2006-09-12,1.8288
2006-09-13,0.7347
2006-09-14,-0.4052
2006-09-15,0.4068
2006-09-18,0.3241
2006-09-19,-0.4039
2006-09-20,1.0543
2006-09-21,-1.8458999999999999
2006-09-22,-1.063
2006-09-25,-0.7438
2006-09-26,0.4996
2006-09-27,0.1657
2006-09-28,1.3457
2006-09-29,-0.9959
2006-10-02,-0.4191
2006-10-03,-1.3468
2006-10-04,2.5597
2006-10-05,1.8303
2006-10-06,0.4902
2006-10-09,1.4634
2006-10-10,0.2404
2006-10-11,-0.8793
2006-10-12,0.1613
2006-10-13,0.161
2006-10-16,0.4823
2006-10-17,-1.04
2006-10-18,0.5659
2006-10-19,1.4469
2006-10-20,-1.7433
2006-10-23,0.4032
2006-10-24,0.6426
2006-10-25,1.3567
2006-10-26,2.0472
2006-10-27,-4.0123
2006-10-30,2.4116
2006-10-31,1.0989
2006-11-01,-3.9596
2006-11-02,-1.6168
2006-11-03,0.2465
2006-11-06,2.0492
2006-11-07,-2.5703
2006-11-08,0.9068
2006-11-09,-1.0621
2006-11-10,-0.1652
2006-11-13,0.2481
2006-11-14,3.4653
2006-11-15,1.5949
2006-11-16,0.2355
2006-11-17,-1.4879
2006-11-20,-0.0795
2006-11-21,2.7049
2006-11-22,0.1549
2006-11-24,0.8507
2006-11-27,-2.9141
2006-11-28,0.079
2006-11-29,3.4728
2006-11-30,0.0763
2006-12-01,-1.0671
2006-12-04,1.5408
2006-12-05,-1.9727000000000001
2006-12-06,-0.387
2006-12-07,-0.6216
2006-12-08,-0.7037
2006-12-11,0.0
2006-12-12,-0.0787
2006-12-13,-3.9401
2006-12-14,1.3126
2006-12-15,0.2429
2006-12-18,-1.3732
2006-12-19,-0.1638
2006-12-20,0.8203
2006-12-21,-0.8137
2006-12-22,0.6563
2006-12-26,1.5485
2006-12-27,0.9631
2006-12-28,0.4847
2006-12-29,0.0804
2007-01-03,0.6426
2007-01-04,0.6385
2007-01-05,-1.6653
2007-01-08,-0.2419
2007-01-09,-1.1318
2007-01-10,-1.063
2007-01-11,0.0
2007-01-12,0.8264
2007-01-16,-1.3115
2007-01-17,1.2458
2007-01-18,-1.2305
2007-01-19,2.7409
2007-01-22,-1.536
2007-01-23,-0.3284
2007-01-24,2.0593
2007-01-25,-0.4843
2007-01-26,-0.811
2007-01-29,-0.4088
2007-01-30,0.9852
2007-01-31,0.0813
2007-02-01,3.4119
2007-02-02,0.3928
2007-02-05,-0.626
2007-02-06,0.7087
2007-02-07,-1.251
2007-02-08,0.9501
2007-02-09,2.3529
2007-02-12,-1.6092
2007-02-13,0.3115
2007-02-14,-1.3975
2007-02-15,-0.315
2007-02-16,-0.237
2007-02-20,1.1876
2007-02-21,-1.1737
2007-02-22,0.0792
2007-02-23,1.1867
2007-02-26,-0.2346
2007-02-27,-3.2915
2007-02-28,0.4862
2007-03-01,-3.3871
2007-03-02,-1.3356
2007-03-05,-4.8223
2007-03-06,2.1333
2007-03-07,0.7833
2007-03-08,2.7634
2007-03-09,0.8403
2007-03-12,1.25
2007-03-13,-2.6337
2007-03-14,0.6762
2007-03-15,1.6793
2007-03-16,0.4129
2007-03-19,1.5625
2007-03-20,1.1336
2007-03-21,0.8807
2007-03-22,-1.2698
2007-03-23,0.5627
2007-03-26,-0.2398
2007-03-27,-0.7212
2007-03-28,-1.2107
2007-03-29,0.4156
2007-03-30,-1.1589
2007-04-02,1.1724999999999999
2007-04-03,2.0695
2007-04-04,0.4055
2007-04-05,-1.6155
2007-04-09,-1.0673
2007-04-10,0.249
2007-04-11,2.8146
2007-04-12,-1.1272
2007-04-13,0.0
2007-04-16,2.1173
2007-04-17,-1.7544
2007-04-18,-2.5974
2007-04-19,-0.8333
2007-04-20,-0.3361
2007-04-23,0.0843
2007-04-24,-0.5055
2007-04-25,0.3387
2007-04-26,0.4219
2007-04-27,1.4285999999999999
2007-04-30,-0.58
2007-05-01,-1.8333
2007-05-02,0.9338
2007-05-03,2.439
2007-05-04,-0.2463
2007-05-07,-1.07
2007-05-08,0.0
2007-05-09,0.0832
2007-05-10,-0.3325
2007-05-11,2.5855
2007-05-14,0.4065
2007-05-15,-2.3482
2007-05-16,-0.1658
2007-05-17,-2.4086
2007-05-18,-0.5957
2007-05-21,0.3425
2007-05-22,1.5358
2007-05-23,1.0924
2007-05-24,-0.9144
2007-05-25,-1.0906
2007-05-29,1.7812000000000001
2007-05-30,3.0833
2007-05-31,0.3234
2007-06-01,-0.1612
2007-06-04,0.0807
2007-06-05,-2.0161
2007-06-06,-0.9053
2007-06-07,-1.495
2007-06-08,1.0118
2007-06-11,-0.0835
2007-06-12,-2.5063
2007-06-13,1.7995
2007-06-14,-1.431
2007-06-15,-0.427
2007-06-18,-1.1149
2007-06-19,1.3877
2007-06-20,-0.3422
2007-06-21,3.0043
2007-06-22,0.4167
2007-06-25,-1.4108
2007-06-26,0.2525
2007-06-27,1.9312
2007-06-28,-1.9279
2007-06-29,0.5128
2007-07-02,2.6361
2007-07-03,0.1657
2007-07-05,4.3838
2007-07-06,-0.4754
2007-07-09,-0.2389
2007-07-10,-2.7135
2007-07-11,-0.1641
2007-07-12,0.7395
2007-07-13,0.3263
2007-07-16,-1.7073
2007-07-17,0.9098
2007-07-18,-0.6557
2007-07-19,-0.165
2007-07-20,-1.5702
2007-07-23,-1.0076
2007-07-24,-2.799
2007-07-25,-1.4834
2007-07-26,-4.9601
2007-07-27,-3.5415
2007-07-30,0.5797
2007-07-31,-1.8252000000000002
2007-08-01,0.2935
2007-08-02,3.7073
2007-08-03,-7.5259
2007-08-06,1.7294
2007-08-07,0.2
2007-08-08,1.3972
2007-08-09,-0.7874
2007-08-10,-1.3889
2007-08-13,3.1187
2007-08-14,-4.3902
2007-08-15,0.102
2007-08-16,2.3445
2007-08-17,1.494
2007-08-20,2.2571
2007-08-21,1.1516
2007-08-22,2.5617
2007-08-23,-1.4801
2007-08-24,0.4695
2007-08-27,-0.5607
2007-08-28,-1.4098
2007-08-29,2.0019
2007-08-30,-0.4673
2007-08-31,2.4413
2007-09-04,-0.4583
2007-09-05,-1.9337
2007-09-06,-1.2207
2007-09-07,-2.8517
2007-09-10,-0.6849
2007-09-11,0.7882
2007-09-12,-0.1955
2007-09-13,-0.4897
2007-09-14,-1.0827
2007-09-17,-0.4975
2007-09-18,1.9
2007-09-19,1.5702
2007-09-20,-2.2222
2007-09-21,0.5929
2007-09-24,1.1788
2007-09-25,-0.5825
2007-09-26,0.4883
2007-09-27,1.3889
2007-09-28,-1.6634
2007-10-01,2.5871
2007-10-02,1.8429
2007-10-03,-0.1905
2007-10-04,-0.4771
2007-10-05,0.767
2007-10-08,-1.0466
2007-10-09,-0.0962
2007-10-10,1.0587
2007-10-11,0.1905
2007-10-12,0.4753
2007-10-15,-1.2299
2007-10-16,-3.0651
2007-10-17,-0.1976
2007-10-18,-0.495
2007-10-19,-3.0846
2007-10-22,0.7187
2007-10-23,0.6116
2007-10-24,-1.6211
2007-10-25,0.7209
2007-10-26,0.2045
2007-10-29,-0.7143
2007-10-30,1.2333
2007-10-31,-0.1015
2007-11-01,-7.9268
2007-11-02,-3.0905
2007-11-05,-0.7973
2007-11-06,-1.1481
2007-11-07,-7.6655
2007-11-08,-3.6478
2007-11-09,2.7415000000000003
2007-11-12,-0.5083
2007-11-13,3.8314
2007-11-14,1.23
2007-11-15,0.9721
2007-11-16,-2.8881
2007-11-19,-3.4696
2007-11-20,-7.0603
2007-11-21,1.7955999999999999
2007-11-23,1.3569
2007-11-26,-1.3387
2007-11-27,2.0353
2007-11-28,5.3191
2007-11-29,-1.3889
2007-11-30,-0.8963
2007-12-03,-0.5168
2007-12-04,-3.2468
2007-12-05,4.0268
2007-12-06,2.5806
2007-12-07,0.8805
2007-12-10,2.1197
2007-12-11,-5.1282
2007-12-12,-0.7722
2007-12-13,-0.1297
2007-12-14,-2.987
2007-12-17,-0.5355
2007-12-18,3.0956
2007-12-19,0.1305
2007-12-20,0.6519
2007-12-21,1.0363
2007-12-24,3.5897
2007-12-26,-3.7129
2007-12-27,-2.4422
2007-12-28,-2.0325
2007-12-31,-0.5533
2008-01-02,-1.2517
2008-01-03,-3.2394
2008-01-04,-4.3668
2008-01-07,1.3699
2008-01-08,-5.8559
2008-01-09,-3.8278
2008-01-10,0.8292
2008-01-11,-2.4671
2008-01-14,0.6745
2008-01-15,-3.5176
2008-01-16,-3.9931
2008-01-17,2.17
2008-01-18,-5.1327
2008-01-22,5.7836
2008-01-23,2.9981999999999998
2008-01-24,2.911
2008-01-25,0.1664
2008-01-28,-0.1661
2008-01-29,0.3328
2008-01-30,1.1609
2008-01-31,2.623
2008-02-01,3.8339
