ticker,NGVC US Equity
2012-12-14,-1.9029
2012-12-17,0.0
2012-12-18,3.0628
2012-12-19,-1.8326
2012-12-20,1.5135999999999998
2012-12-21,-2.9324
2012-12-24,0.4096
2012-12-26,-2.1418
2012-12-27,-1.0422
2012-12-28,1.6324
2012-12-31,-1.0881
2013-01-02,4.6621
2013-01-03,-1.5015
2013-01-04,-2.998
2013-01-07,-5.7622
2013-01-08,-0.7782
2013-01-09,-0.4482
2013-01-10,-0.4502
2013-01-11,1.0741
2013-01-14,2.4049
2013-01-15,1.8023
2013-01-16,1.073
2013-01-17,1.8047
2013-01-18,0.7299
2013-01-22,2.7433
2013-01-23,0.806
2013-01-24,1.3493
2013-01-25,2.3176
2013-01-28,-0.6265
2013-01-29,0.9699
2013-01-30,-2.4015
2013-01-31,1.0827
2013-02-01,7.2541
2013-02-04,-4.5393
2013-02-05,0.5231
2013-02-06,1.561
2013-02-07,-1.0247
2013-02-08,-0.8471
2013-02-11,-1.7086000000000001
2013-02-12,1.7866
2013-02-13,7.3529
2013-02-14,0.1326
2013-02-15,-0.4413
2013-02-19,0.4433
2013-02-20,-6.1342
2013-02-21,0.8933
2013-02-22,0.466
2013-02-25,-1.9944
2013-02-26,-0.6152
2013-02-27,-0.0476
2013-02-28,-1.3816
2013-03-01,4.2029
2013-03-04,-1.2517
2013-03-05,-1.8779
2013-03-06,-1.4833
2013-03-07,-0.3885
2013-03-08,3.4617
2013-03-11,-1.6023
2013-03-12,-3.2088
2013-03-13,0.7917
2013-03-14,-0.8837
2013-03-15,-0.1981
2013-03-18,0.3474
2013-03-19,0.2967
2013-03-20,2.9586
2013-03-21,1.1494
2013-03-22,5.6345
2013-03-25,3.0928
2013-03-26,0.3913
2013-03-27,-2.1221
2013-03-28,-0.2212
2013-04-01,-1.8182
2013-04-02,1.1292
2013-04-03,1.0272
2013-04-04,-0.8842
2013-04-05,-1.6503
2013-04-08,8.2086
2013-04-09,3.3529
2013-04-10,3.0008
2013-04-11,-6.6142
2013-04-12,0.8432
2013-04-15,-5.811
2013-04-16,3.684
2013-04-17,1.5411000000000001
2013-04-18,1.2648
2013-04-19,-0.0416
2013-04-22,0.9996
2013-04-23,4.9072
2013-04-24,-0.511
2013-04-25,-1.7384
2013-04-26,-2.5332
2013-04-29,4.1667
2013-04-30,-0.6733
2013-05-01,-1.3158
2013-05-02,1.6162
2013-05-03,-3.0219
2013-05-06,1.6400000000000001
2013-05-07,-2.4203
2013-05-08,3.4725
2013-05-09,0.6792
2013-05-10,16.7063
2013-05-13,-1.7681
2013-05-14,2.6999
2013-05-15,-0.1011
2013-05-16,-0.4386
2013-05-17,-0.0339
2013-05-20,1.1186
2013-05-21,0.3017
2013-05-22,-6.4171
2013-05-23,1.7143000000000002
2013-05-24,0.8778
2013-05-28,0.2088
2013-05-29,-0.5905
2013-05-30,-0.0349
2013-05-31,-0.9088
2013-06-03,-3.9859
2013-06-04,-1.6899
2013-06-05,-2.8401
2013-06-06,2.8462
2013-06-07,4.5251
2013-06-10,4.6154
2013-06-11,-6.2927
2013-06-12,-0.3285
2013-06-13,1.3914
2013-06-14,4.7309
2013-06-17,10.8621
2013-06-18,-1.7418
2013-06-19,3.1339
2013-06-20,-4.7882
2013-06-21,5.6738
2013-06-24,-1.3118
2013-06-25,3.0294
2013-06-26,-0.06
2013-06-27,-2.2516
2013-06-28,-4.7912
2013-07-01,3.8064999999999998
2013-07-02,4.6924
2013-07-03,2.1371
2013-07-05,5.3182
2013-07-08,2.4007
2013-07-09,5.3624
2013-07-10,-4.8593
2013-07-11,1.1828
2013-07-12,-0.2125
2013-07-15,-2.2897
2013-07-16,-5.1499
2013-07-17,1.0342
2013-07-18,1.7629000000000001
2013-07-19,3.8838
2013-07-22,-1.0758
2013-07-23,-3.9967
2013-07-24,-0.9629
2013-07-25,2.974
2013-07-26,1.3885
2013-07-29,-1.8625
2013-07-30,-2.7072000000000003
2013-07-31,2.8112
2013-08-01,0.1674
2013-08-02,2.4791
2013-08-05,-1.5765
2013-08-06,-2.237
2013-08-07,-2.7119
2013-08-08,1.3647
2013-08-09,-1.1743999999999999
2013-08-12,-1.2753999999999999
2013-08-13,-0.5872
2013-08-14,3.0419
2013-08-15,-4.6145
2013-08-16,-0.8413
2013-08-19,-0.4545
2013-08-20,0.8524
2013-08-21,3.8938
2013-08-22,2.6148
2013-08-23,6.6251
2013-08-26,2.3367
2013-08-27,-6.5906
2013-08-28,1.0833
2013-08-29,4.0121
2013-08-30,1.8494000000000002
2013-09-03,1.0636
2013-09-04,-2.7721
2013-09-05,-2.3231
2013-09-06,-2.5946
2013-09-09,4.7447
2013-09-10,-0.7417
2013-09-11,3.0691
2013-09-12,4.0911
2013-09-13,4.3781
2013-09-16,-1.4061
2013-09-17,-0.4351
2013-09-18,-1.6023
2013-09-19,-3.2815
2013-09-20,-5.7908
2013-09-23,-2.7891
2013-09-24,2.7577
2013-09-25,1.6806999999999999
2013-09-26,3.5724
2013-09-27,-2.574
2013-09-30,4.8877
2013-10-01,-2.9975
2013-10-02,-3.194
2013-10-03,-1.2607
2013-10-04,5.2703
2013-10-07,-1.7032
2013-10-08,-5.6445
2013-10-09,1.5859999999999999
2013-10-10,1.8077
2013-10-11,2.3944
2013-10-14,1.6553
2013-10-15,-3.4117
2013-10-16,2.114
2013-10-17,1.782
2013-10-18,2.137
2013-10-21,0.1765
2013-10-22,-2.8183
2013-10-23,-0.2848
2013-10-24,-0.5972
2013-10-25,-0.0784
2013-10-28,1.8824
2013-10-29,2.1298
2013-10-30,-0.7538
2013-10-31,1.0127
2013-11-01,-3.9098
2013-11-04,3.7298
2013-11-05,-2.7156000000000002
2013-11-06,-0.8788
2013-11-07,-1.1734
2013-11-08,-0.3694
2013-11-11,-1.4566
2013-11-12,1.9887000000000001
2013-11-13,-0.1318
2013-11-14,-2.3483
2013-11-15,1.8373
2013-11-18,-7.1106
2013-11-19,0.1428
2013-11-20,5.4478
2013-11-21,2.7319
2013-11-22,-4.4234
2013-11-25,-0.1928
2013-11-26,-1.2697
2013-11-27,3.4386
2013-11-29,-0.5946
2013-12-02,3.9695
2013-12-03,3.4519
2013-12-04,-2.5025
2013-12-05,0.6741
2013-12-06,-0.1288
2013-12-09,-3.5585
2013-12-10,1.4973
2013-12-11,-0.0527
2013-12-12,2.1612999999999998
2013-12-13,-0.7482
2013-12-16,0.5199
2013-12-17,2.1205
2013-12-18,2.7349
2013-12-19,-0.0246
2013-12-20,1.3314
2013-12-23,1.1679
2013-12-24,0.481
2013-12-26,0.359
2013-12-27,-0.0477
2013-12-30,0.2386
2013-12-31,1.0474
2014-01-02,-1.6726
2014-01-03,0.5989
2014-01-06,0.1191
2014-01-07,1.0942
2014-01-08,0.0941
2014-01-09,-0.9403
2014-01-10,1.3526
2014-01-13,-5.2915
2014-01-14,4.7466
2014-01-15,0.0
2014-01-16,-1.2509000000000001
2014-01-17,-0.9321
2014-01-21,1.0133
2014-01-22,0.6926
2014-01-23,-2.7514
2014-01-24,-7.5122
2014-01-27,0.3956
2014-01-28,-8.7208
2014-01-29,-3.5683
2014-01-30,1.2832
2014-01-31,11.8739
2014-02-03,0.0527
2014-02-04,0.5528
2014-02-05,-1.623
2014-02-06,2.5279
2014-02-07,-1.687
2014-02-10,0.0792
2014-02-11,0.6331
2014-02-12,0.7864
2014-02-13,0.4161
2014-02-14,3.0821
2014-02-18,0.9799
2014-02-19,-0.3732
2014-02-20,0.3746
2014-02-21,-0.8957
2014-02-24,-0.9289
2014-02-25,1.1657
2014-02-26,1.5030000000000001
2014-02-27,1.2093
2014-02-28,-0.6584
2014-03-03,0.5891
2014-03-04,2.4158
2014-03-05,0.4527
2014-03-06,0.0474
2014-03-07,0.3082
2014-03-10,-0.3782
2014-03-11,-2.1827
2014-03-12,2.4254
2014-03-13,-1.2787
2014-03-14,0.6237
2014-03-17,1.8355000000000001
2014-03-18,2.6217
2014-03-19,0.479
2014-03-20,0.0454
2014-03-21,-0.2496
2014-03-24,-1.3649
2014-03-25,-0.9686
2014-03-26,-1.2343
2014-03-27,0.4008
2014-03-28,0.4227
2014-03-31,2.1048
2014-04-01,-0.481
2014-04-02,-1.1738
2014-04-03,-2.0028
2014-04-04,-2.9468
2014-04-07,-4.8482
2014-04-08,-0.386
2014-04-09,0.7233
2014-04-10,-4.3601
2014-04-11,-3.4594
2014-04-14,-2.4722
2014-04-15,-0.6836
2014-04-16,0.3155
2014-04-17,0.6289
2014-04-21,1.6761
2014-04-22,3.1294
2014-04-23,-0.6773
2014-04-24,-0.7911
2014-04-25,-0.4124
2014-04-28,0.7178
2014-04-29,-1.2610000000000001
2014-04-30,-1.166
2014-05-01,2.5281000000000002
2014-05-02,-36.5753
2014-05-05,3.5421
2014-05-06,-0.7927
2014-05-07,-4.836
2014-05-08,0.1768
2014-05-09,6.6608
2014-05-12,0.5376
2014-05-13,-1.2752
2014-05-14,-4.25
2014-05-15,0.1741
2014-05-16,0.7385
2014-05-19,-0.3019
2014-05-20,-3.9792
2014-05-21,-6.4414
2014-05-22,1.5407
2014-05-23,1.2328000000000001
2014-05-27,1.5925
2014-05-28,-4.9793
2014-05-29,0.4852
2014-05-30,0.3863
2014-06-02,-5.0986
2014-06-03,2.5342000000000002
2014-06-04,3.1636
2014-06-05,2.0125
2014-06-06,3.4758
2014-06-09,0.227
2014-06-10,0.8152
2014-06-11,-0.0898
2014-06-12,0.8094
2014-06-13,2.5869999999999997
2014-06-16,-0.3478
2014-06-17,0.0
2014-06-18,-1.9634
2014-06-19,-1.9137
2014-06-20,-1.1343
2014-06-23,0.4589
2014-06-24,-2.9694000000000003
2014-06-25,0.0471
2014-06-26,-1.9765000000000001
2014-06-27,-0.8161
2014-06-30,3.6302
2014-07-01,1.8683
2014-07-02,0.5961
2014-07-03,2.3701
2014-07-07,-1.3357
2014-07-08,-3.1137
2014-07-09,1.3973
2014-07-10,1.8833
2014-07-11,2.7051
2014-07-14,-0.3073
2014-07-15,0.8366
2014-07-16,0.3057
2014-07-17,1.5237
2014-07-18,2.5300000000000002
2014-07-21,0.0836
2014-07-22,0.1672
2014-07-23,-2.0025
2014-07-24,0.894
2014-07-25,-0.5485
2014-07-28,-0.6364
2014-07-29,1.3237
2014-07-30,0.6321
2014-07-31,-5.0251
2014-08-01,-8.7743
2014-08-04,-2.8516
2014-08-05,1.2438
2014-08-06,0.1966
2014-08-07,-2.1089
2014-08-08,-0.2004
2014-08-11,-1.2048
2014-08-12,-2.7439
2014-08-13,-0.1567
2014-08-14,-1.2559
2014-08-15,-1.8548
2014-08-18,0.9719
2014-08-19,-0.8021
2014-08-20,-0.7008
2014-08-21,-0.7058
2014-08-22,4.0459
2014-08-25,-0.5255
2014-08-26,-0.2113
2014-08-27,-1.0588
2014-08-28,-3.3173
2014-08-29,2.1029
2014-09-02,0.4878
2014-09-03,0.7012
2014-09-04,-0.3214
2014-09-05,1.7195
2014-09-08,-0.5283
2014-09-09,-2.496
2014-09-10,0.7625
2014-09-11,1.2973
2014-09-12,0.3202
2014-09-15,-0.3723
2014-09-16,-0.0534
2014-09-17,-4.1132
2014-09-18,4.3454
2014-09-19,-2.1356
2014-09-22,-2.1822
2014-09-23,-3.5137
2014-09-24,0.8092
2014-09-25,0.0573
2014-09-26,-1.2034
2014-09-29,-0.58
2014-09-30,-5.0175
2014-10-01,0.1229
2014-10-02,-0.6135
2014-10-03,0.2469
2014-10-06,2.032
2014-10-07,0.1811
2014-10-08,1.6867
2014-10-09,-4.0877
2014-10-10,-1.2353
2014-10-13,3.5022
2014-10-14,-2.4773
2014-10-15,2.974
2014-10-16,6.3779
2014-10-17,-1.0181
2014-10-20,1.3714
2014-10-21,-1.1838
2014-10-22,-4.6207
2014-10-23,1.4354
2014-10-24,-0.5896
2014-10-27,-2.3132
2014-10-28,6.2538
2014-10-29,-1.0286
2014-10-30,1.5011999999999999
2014-10-31,3.0148
2014-11-03,-1.2147999999999999
2014-11-04,-1.1179000000000001
2014-11-05,2.7134
2014-11-06,1.9263
2014-11-07,-2.9158
2014-11-10,0.6674
2014-11-11,1.105
2014-11-12,2.9508
2014-11-13,-0.2654
2014-11-14,1.3837
2014-11-17,1.5748
2014-11-18,1.4987
2014-11-19,-1.833
2014-11-20,0.3631
2014-11-21,19.6382
2014-11-24,-0.432
2014-11-25,-2.4729
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,2.2242
2014-12-02,2.4804
2014-12-03,4.2887
2014-12-04,-1.7508
2014-12-05,3.564
2014-12-08,0.0
2014-12-09,1.1605
2014-12-10,0.6725
2014-12-11,3.3792
2014-12-12,-1.4443
2014-12-15,-0.8099
2014-12-16,0.9331
2014-12-17,2.1957
2014-12-18,-0.2639
2014-12-19,-0.2646
2014-12-22,0.1137
2014-12-23,-0.4542
2014-12-24,0.3422
2014-12-26,1.3263
2014-12-29,2.356
2014-12-30,-2.0095
2014-12-31,5.0336
2015-01-02,-5.5023
2015-01-05,0.5635
2015-01-06,-4.7815
2015-01-07,3.2954
2015-01-08,-0.9495
2015-01-09,-0.7669
2015-01-12,0.8501
2015-01-13,-0.8429
2015-01-14,0.3864
2015-01-15,1.6936
2015-01-16,3.2173
2015-01-20,0.9534
2015-01-21,-0.0726
2015-01-22,0.0727
2015-01-23,3.6687
2015-01-26,-3.644
2015-01-27,2.7273
2015-01-28,-0.6726
2015-01-29,1.4255
2015-01-30,8.2221
2015-02-02,-1.9156
2015-02-03,-1.8868
2015-02-04,4.8246
2015-02-05,1.5127000000000002
2015-02-06,-0.7609
2015-02-09,-3.2907
2015-02-10,-1.4205
2015-02-11,1.9771999999999998
2015-02-12,-1.9717
2015-02-13,1.5085
2015-02-17,-0.0991
2015-02-18,1.0248
2015-02-19,-0.589
2015-02-20,-0.9546
2015-02-23,-0.997
2015-02-24,-0.5707
2015-02-25,-0.844
2015-02-26,1.3618999999999999
2015-02-27,-1.0749
2015-03-02,0.2716
2015-03-03,-2.6414
2015-03-04,1.5652
2015-03-05,-0.137
2015-03-06,1.6461000000000001
2015-03-09,1.2483
2015-03-10,-2.899
2015-03-11,-0.6177
2015-03-12,3.384
2015-03-13,-1.9038
2015-03-16,-3.2346
2015-03-17,-2.2871
2015-03-18,-2.1966
2015-03-19,-1.9882
2015-03-20,-0.6762
2015-03-23,2.0802
2015-03-24,1.3338
2015-03-25,-1.6088
2015-03-26,-0.7061
2015-03-27,1.3847
2015-03-30,1.7349999999999999
2015-03-31,0.1814
2015-04-01,0.6882
2015-04-02,1.8705
2015-04-06,0.0353
2015-04-07,1.4825
2015-04-08,1.2522
2015-04-09,0.3435
2015-04-10,-1.3352
2015-04-13,-0.1041
2015-04-14,2.2577
2015-04-15,-3.9402
2015-04-16,-6.1174
2015-04-17,-1.2429000000000001
2015-04-20,0.3432
2015-04-21,1.4062999999999999
2015-04-22,-0.7496
2015-04-23,0.8308
2015-04-24,0.1124
2015-04-27,-1.0101
2015-04-28,4.9509
2015-04-29,-2.5567
2015-04-30,-2.7347
2015-05-01,0.6839
2015-05-04,0.1887
2015-05-05,-0.0753
2015-05-06,1.2816
2015-05-07,-3.6844
2015-05-08,-8.8872
2015-05-11,2.3325
2015-05-12,2.901
2015-05-13,-0.8458
2015-05-14,3.29
2015-05-15,0.2359
2015-05-18,-0.3531
2015-05-19,1.7323
2015-05-20,-0.2322
2015-05-21,-0.9697
2015-05-22,-1.4101
2015-05-26,-1.1124
2015-05-27,-1.5669
2015-05-28,-1.0204
2015-05-29,-0.1649
2015-06-01,3.387
2015-06-02,-0.1199
2015-06-03,-0.52
2015-06-04,-2.6136
2015-06-05,0.6193
2015-06-08,-3.652
2015-06-09,-2.6831
2015-06-10,1.9694
2015-06-11,0.0
2015-06-12,-0.0858
2015-06-15,-2.5773
2015-06-16,0.5732
2015-06-17,0.3069
2015-06-18,5.1573
2015-06-19,2.7847
2015-06-22,-0.4852
2015-06-23,0.8127
2015-06-24,-2.7408
2015-06-25,1.4919
2015-06-26,0.4492
2015-06-29,-2.6423
2015-06-30,2.7975
2015-07-01,0.1625
2015-07-02,-0.2839
2015-07-06,2.196
2015-07-07,1.9101
2015-07-08,-1.0152
2015-07-09,-2.2091
2015-07-10,0.0403
2015-07-13,-0.3226
2015-07-14,0.2832
2015-07-15,-2.2186
2015-07-16,1.6089
2015-07-17,-2.03
2015-07-20,-3.564
2015-07-21,-1.2462
2015-07-22,0.9574
2015-07-23,-1.9397
2015-07-24,-0.9231
2015-07-27,-1.0204
2015-07-28,0.3138
2015-07-29,-0.4021
2015-07-30,-3.4096
2015-07-31,24.1988
2015-08-03,-4.0389
2015-08-04,-0.2338
2015-08-05,1.1719
2015-08-06,-0.5792
2015-08-07,-2.1748
2015-08-10,-1.8658000000000001
2015-08-11,-2.8317
2015-08-12,3.6635999999999997
2015-08-13,-1.1245
2015-08-14,1.7872
2015-08-17,-0.7183
2015-08-18,-2.2106
2015-08-19,-0.4521
2015-08-20,-1.5276999999999998
2015-08-21,-0.8805
2015-08-24,-2.9188
2015-08-25,0.5229
2015-08-26,0.3034
2015-08-27,3.3708
2015-08-28,-0.3344
2015-08-31,1.8456000000000001
2015-09-01,0.2471
2015-09-02,0.3287
2015-09-03,-0.1638
2015-09-04,1.7227000000000001
2015-09-08,0.0806
2015-09-09,-4.311
2015-09-10,-0.0842
2015-09-11,-4.5512
2015-09-14,0.2649
2015-09-15,2.7301
2015-09-16,-0.6858
2015-09-17,4.6612
2015-09-18,-0.3711
2015-09-21,-1.0762
2015-09-22,-1.6736
2015-09-23,0.3404
2015-09-24,-1.2723
2015-09-25,-1.8900000000000001
2015-09-28,-0.394
2015-09-29,0.7912
2015-09-30,-1.0467
2015-10-01,-0.617
2015-10-02,4.5233
2015-10-05,3.3517
2015-10-06,0.8621
2015-10-07,1.4652
2015-10-08,1.7649
2015-10-09,-1.7343
2015-10-12,-0.4011
2015-10-13,-1.8526
2015-10-14,-2.7493
2015-10-15,2.1941
2015-10-16,1.5276999999999998
2015-10-19,3.1314
2015-10-20,-2.4054
2015-10-21,-0.404
2015-10-22,0.0406
2015-10-23,-0.2839
2015-10-26,-3.172
2015-10-27,-2.7298999999999998
2015-10-28,4.62
2015-10-29,-0.3302
2015-10-30,-0.8282
2015-11-02,0.1253
2015-11-03,-2.0851
2015-11-04,-2.6831
2015-11-05,-0.0438
2015-11-06,0.9194
2015-11-09,-3.3839
2015-11-10,0.449
2015-11-11,-1.0282
2015-11-12,-0.6775
2015-11-13,-0.864
2015-11-16,-2.7064
2015-11-17,0.2357
2015-11-18,-1.6933
2015-11-19,1.0526
2015-11-20,2.4148
2015-11-23,-3.6061
2015-11-24,-1.199
2015-11-25,1.8447
2015-11-27,0.715
2015-11-30,-1.5144
2015-12-01,-2.0663
2015-12-02,-1.423
2015-12-03,-1.2942
2015-12-04,0.9077
2015-12-07,1.1494
2015-12-08,-1.1364
2015-12-09,0.4998
2015-12-10,0.3481
2015-12-11,-0.446
2015-12-14,-0.0498
2015-12-15,0.5478
2015-12-16,2.6746
2015-12-17,-1.3025
2015-12-18,-1.6129
2015-12-21,1.4405999999999999
2015-12-22,0.8325
2015-12-23,1.6999
2015-12-24,-0.0955
2015-12-28,-1.5295999999999998
2015-12-29,1.4078
2015-12-30,-0.6702
2015-12-31,-1.8313000000000001
2016-01-04,-0.8346
2016-01-05,-0.198
2016-01-06,-0.3968
2016-01-07,-1.0956
2016-01-08,2.8197
2016-01-11,1.5181
2016-01-12,0.0965
2016-01-13,5.9759
2016-01-14,-1.7734999999999999
2016-01-15,-0.3704
2016-01-19,-3.5781
2016-01-20,-0.7711
2016-01-21,1.9426999999999999
2016-01-22,1.7627000000000002
2016-01-25,-2.7154
2016-01-26,1.3956
2016-01-27,-1.8984
2016-01-28,0.2903
2016-01-29,-13.1211
2016-02-01,0.0555
2016-02-02,-1.9978
2016-02-03,2.0385
2016-02-04,1.1654
2016-02-05,-0.6583
2016-02-08,-0.8835
2016-02-09,-0.2228
2016-02-10,-4.5784
2016-02-11,3.6279
2016-02-12,3.6702
2016-02-16,3.3769
2016-02-17,1.7913999999999999
2016-02-18,0.2588
2016-02-19,-0.5679
2016-02-22,-0.7269
2016-02-23,0.7322
2016-02-24,1.9729999999999999
2016-02-25,2.0876
2016-02-26,0.9975
2016-02-29,-0.642
2016-03-01,0.3479
2016-03-02,1.0401
2016-03-03,0.1961
2016-03-04,0.2446
2016-03-07,1.5129000000000001
2016-03-08,-1.5385
2016-03-09,1.416
2016-03-10,-2.7443
2016-03-11,2.9703
2016-03-14,0.625
2016-03-15,-1.3378
2016-03-16,1.5011999999999999
2016-03-17,1.1927
2016-03-18,0.4243
2016-03-21,1.0329
2016-03-22,0.1859
2016-03-23,-1.1596
2016-03-24,0.2346
2016-03-28,-0.1404
2016-03-29,1.2189
2016-03-30,0.1853
2016-03-31,-1.6644
2016-04-01,-0.7052
2016-04-04,-6.0606
2016-04-05,-0.4536
2016-04-06,4.4051
2016-04-07,-2.4733
2016-04-08,0.8454
2016-04-11,-3.2544
2016-04-12,0.9684
2016-04-13,0.9086
2016-04-14,-1.7509000000000001
2016-04-15,0.3055
2016-04-18,-1.0152
2016-04-19,-1.7949000000000002
2016-04-20,6.423
2016-04-21,-32.8263
2016-04-22,-2.4836
2016-04-25,2.0974
2016-04-26,-0.2201
2016-04-27,-0.6618
2016-04-28,-0.148
2016-04-29,-0.9637
2016-05-02,-0.2246
2016-05-03,-2.1755
2016-05-04,0.3834
2016-05-05,1.0695000000000001
2016-05-06,1.5117
2016-05-09,3.2018
2016-05-10,-2.2367
2016-05-11,-2.2878
2016-05-12,2.4924
2016-05-13,-0.7369
2016-05-16,0.0742
2016-05-17,-3.635
2016-05-18,-0.077
2016-05-19,-0.7704
2016-05-20,1.0093
2016-05-23,2.7671
2016-05-24,1.0471
2016-05-25,0.2961
2016-05-26,0.5904
2016-05-27,-1.9076
2016-05-31,-0.8975
2016-06-01,3.7736
2016-06-02,-0.8727
2016-06-03,-2.0543
2016-06-06,0.6742
2016-06-07,2.5298
2016-06-08,-1.8868
2016-06-09,-0.4438
2016-06-10,-1.6345
2016-06-13,-0.8308
2016-06-14,-2.1325
2016-06-15,0.856
2016-06-16,2.5463
2016-06-17,-0.5267
2016-06-20,-0.5295
2016-06-21,-1.1407
2016-06-22,-1.6154
2016-06-23,2.0328
2016-06-24,0.3065
2016-06-27,-1.9099
2016-06-28,1.0125
2016-06-29,0.3084
2016-06-30,0.3075
2016-07-01,-0.5364
2016-07-05,0.7704
2016-07-06,2.37
2016-07-07,2.6886
2016-07-08,1.1636
2016-07-11,-0.3595
2016-07-12,0.7215
2016-07-13,0.4298
2016-07-14,-1.7832
2016-07-15,-1.4524
2016-07-18,1.3265
2016-07-19,-2.3273
2016-07-20,0.0745
2016-07-21,0.5952
2016-07-22,0.074
2016-07-25,1.3304
2016-07-26,-0.6565
2016-07-27,-0.9545
2016-07-28,-2.5204
2016-07-29,4.1065
2016-08-01,-4.6019
2016-08-02,-2.144
2016-08-03,-0.939
2016-08-04,-0.7899
2016-08-05,0.4777
2016-08-08,-0.0792
2016-08-09,-1.0309
2016-08-10,-2.1635
2016-08-11,-0.5733
2016-08-12,-1.318
2016-08-15,1.9199000000000002
2016-08-16,-0.2457
2016-08-17,-4.2693
2016-08-18,0.5146
2016-08-19,0.5119
2016-08-22,2.1222
2016-08-23,-0.8313
2016-08-24,3.7720000000000002
2016-08-25,-1.5347
2016-08-26,0.7383
2016-08-29,1.9544000000000001
2016-08-30,-1.7572
2016-08-31,0.4065
2016-09-01,-1.1336
2016-09-02,-0.819
2016-09-06,-0.6606
2016-09-07,-0.2494
2016-09-08,-2.0833
2016-09-09,-3.5745
2016-09-12,-2.9126
2016-09-13,-1.2727
2016-09-14,-0.6446
2016-09-15,0.7414
2016-09-16,0.92
2016-09-19,0.0
2016-09-20,-0.8204
2016-09-21,0.7353
2016-09-22,3.6496
2016-09-23,-2.4648
2016-09-26,-0.1805
2016-09-27,0.3617
2016-09-28,-1.8018
2016-09-29,-0.8257
2016-09-30,3.2377
2016-10-03,3.4050000000000002
2016-10-04,1.9064
2016-10-05,-0.4252
2016-10-06,0.2562
2016-10-07,0.0852
2016-10-10,1.7021
2016-10-11,1.0879
2016-10-12,0.6623
2016-10-13,-0.4934
2016-10-14,1.9835
2016-10-17,-0.8104
2016-10-18,-0.2451
2016-10-19,-1.3923
2016-10-20,0.0
2016-10-21,0.0831
2016-10-24,1.5768
2016-10-25,-0.1634
2016-10-26,0.4092
2016-10-27,-2.1189999999999998
2016-10-28,0.0
2016-10-31,-1.0824
2016-11-01,-0.8418
2016-11-02,4.1596
2016-11-03,-4.4825
2016-11-04,-1.1945000000000001
2016-11-07,0.6045
2016-11-08,-0.7725
2016-11-09,-0.2595
2016-11-10,3.4692
2016-11-11,3.9396
2016-11-14,-4.7581
2016-11-15,1.6088
2016-11-16,-1.4167
2016-11-17,-1.6061
2016-11-18,-3.6942
2016-11-21,0.0
2016-11-22,-0.2676
2016-11-23,-0.3578
2016-11-25,-0.2693
2016-11-28,0.45
2016-11-29,0.8961
2016-11-30,-5.8615
2016-12-01,2.9245
2016-12-02,-0.8249
2016-12-05,2.8651
2016-12-06,2.5157
2016-12-07,2.454
