ticker,IMMR US Equity
2000-05-24,7.6233
2000-05-25,12.5
2000-05-26,-0.7407
2000-05-30,-2.9851
2000-05-31,0.0
2000-06-01,4.6154
2000-06-02,24.2647
2000-06-05,-0.5917
2000-06-06,2.3810000000000002
2000-06-07,9.3023
2000-06-08,6.383
2000-06-09,-4.0
2000-06-12,-8.3333
2000-06-13,-3.4091
2000-06-14,11.7647
2000-06-15,7.8947
2000-06-16,0.4878
2000-06-19,-0.9709
2000-06-20,-5.8824
2000-06-21,-1.5625
2000-06-22,-2.6455
2000-06-23,5.9783
2000-06-26,-1.0256
2000-06-27,-0.5181
2000-06-28,0.5208
2000-06-29,8.8083
2000-06-30,14.2857
2000-07-03,-1.6667
2000-07-05,2.3305
2000-07-06,-0.207
2000-07-07,-3.7344
2000-07-10,3.8792999999999997
2000-07-11,-5.1867
2000-07-12,1.5316999999999998
2000-07-13,-3.4483
2000-07-14,1.5625
2000-07-17,1.0989
2000-07-18,-1.3043
2000-07-19,-1.3216
2000-07-20,2.4554
2000-07-21,-6.3181
2000-07-24,-10.9302
2000-07-25,3.9164
2000-07-26,-7.0352
2000-07-27,-6.7568
2000-07-28,-2.3188
2000-07-31,-3.2641
2000-08-01,-11.9632
2000-08-02,-23.6934
2000-08-03,33.3333
2000-08-04,-5.4795
2000-08-07,-4.3478
2000-08-08,-3.0303
2000-08-09,4.2969
2000-08-10,4.8689
2000-08-11,0.7143
2000-08-14,0.3546
2000-08-15,-2.4735
2000-08-16,-0.3623
2000-08-17,-9.0909
2000-08-18,2.8
2000-08-21,5.7393
2000-08-22,0.828
2000-08-23,-4.3796
2000-08-24,5.7252
2000-08-25,-0.361
2000-08-28,-0.7246
2000-08-29,0.365
2000-08-30,-4.7273
2000-08-31,4.5802
2000-09-01,2.1898
2000-09-05,-5.0
2000-09-06,1.5038
2000-09-07,-2.2222
2000-09-08,-1.5152
2000-09-11,-6.1538
2000-09-12,-4.0984
2000-09-13,-2.5641
2000-09-14,-3.0702
2000-09-15,-5.4299
2000-09-18,-10.526299999999999
2000-09-19,1.6042999999999998
2000-09-20,-7.3684
2000-09-21,-3.9773
2000-09-22,-1.7751000000000001
2000-09-25,1.2048
2000-09-26,1.7856999999999998
2000-09-27,11.1111
2000-09-28,24.2105
2000-09-29,5.0847
2000-10-02,-12.0968
2000-10-03,-4.5872
2000-10-04,2.4038
2000-10-05,1.4085
2000-10-06,-9.2593
2000-10-09,7.1429
2000-10-10,-11.4286
2000-10-11,2.1505
2000-10-12,1.0526
2000-10-13,-2.0833
2000-10-16,2.1277
2000-10-17,-1.0417
2000-10-18,-20.0
2000-10-19,-3.9474
2000-10-20,-1.3699
2000-10-23,2.7778
2000-10-24,-1.3514
2000-10-25,-11.3014
2000-10-26,-4.2471
2000-10-27,-3.2258
2000-10-30,1.6667
2000-10-31,29.5082
2000-11-01,6.3291
2000-11-02,18.4524
2000-11-03,2.5126
2000-11-06,-10.2941
2000-11-07,9.2896
2000-11-08,-6.0
2000-11-09,-6.383
2000-11-10,-5.6818
2000-11-13,1.2048
2000-11-14,10.7143
2000-11-15,-11.828
2000-11-16,-3.0488
2000-11-17,1.8868
2000-11-20,12.963
2000-11-21,-10.3825
2000-11-22,-3.0488
2000-11-24,5.0314
2000-11-27,-1.1976
2000-11-28,1.2121
2000-11-29,-4.1916
2000-11-30,-3.75
2000-12-01,-1.9481000000000002
2000-12-04,-7.947
2000-12-05,9.3525
2000-12-06,-10.526299999999999
2000-12-07,-2.9412000000000003
2000-12-08,12.1212
2000-12-11,22.2973
2000-12-12,-4.4199
2000-12-13,3.4682
2000-12-14,-1.1173
2000-12-15,-5.0847
2000-12-18,-17.8571
2000-12-19,-2.8986
2000-12-20,-12.6866
2000-12-21,-11.1111
2000-12-22,23.0769
2000-12-26,5.8594
2000-12-27,-1.107
2000-12-28,-4.8507
2000-12-29,-5.6863
2001-01-02,-0.2079
2001-01-03,14.1667
2001-01-04,6.5693
2001-01-05,-0.3425
2001-01-08,-6.5292
2001-01-09,11.7647
2001-01-10,0.0
2001-01-11,0.0
2001-01-12,8.5526
2001-01-16,0.6061
2001-01-17,0.0
2001-01-18,6.0241
2001-01-19,5.6818
2001-01-22,-1.6129
2001-01-23,11.4754
2001-01-24,-0.9804
2001-01-25,-5.4455
2001-01-26,-1.0471
2001-01-29,1.0582
2001-01-30,0.5236
2001-01-31,-3.125
2001-02-01,0.5376
2001-02-02,-9.6257
2001-02-05,6.5089
2001-02-06,-4.4444
2001-02-07,-2.3256
2001-02-08,-0.5952
2001-02-09,-0.5988
2001-02-12,-13.253
2001-02-13,9.375
2001-02-14,-4.7619
2001-02-15,-13.3333
2001-02-16,-0.7692
2001-02-20,-3.876
2001-02-21,-3.629
2001-02-22,1.2551999999999999
2001-02-23,-0.8264
2001-02-26,-5.0
2001-02-27,-0.8772
2001-02-28,-0.885
2001-03-01,0.0
2001-03-02,0.0
2001-03-05,-10.7143
2001-03-06,4.5
2001-03-07,-4.3062000000000005
2001-03-08,9.0
2001-03-09,-0.9174
2001-03-12,-10.1852
2001-03-13,2.0619
2001-03-14,-3.0303
2001-03-15,-4.1667
2001-03-16,-11.9565
2001-03-19,12.963
2001-03-20,-16.9399
2001-03-21,-15.7895
2001-03-22,9.375
2001-03-23,5.7143
2001-03-26,10.8108
2001-03-27,2.439
2001-03-28,-2.3810000000000002
2001-03-29,-2.439
2001-03-30,13.75
2001-04-02,-4.3956
2001-04-03,-25.2874
2001-04-04,3.0769
2001-04-05,19.403
2001-04-06,3.75
2001-04-09,-1.6867
2001-04-10,3.3333
2001-04-11,1.3283
2001-04-12,8.9888
2001-04-16,-6.3574
2001-04-17,2.3853
2001-04-18,6.0932
2001-04-19,-3.5473
2001-04-20,-1.4011
2001-04-23,-3.0195
2001-04-24,-4.7619
2001-04-25,2.5
2001-04-26,13.5084
2001-04-27,0.8264
2001-04-30,0.4918
2001-05-01,1.6313
2001-05-02,-4.6549
2001-05-03,-13.9731
2001-05-04,9.9804
2001-05-07,-3.0249
2001-05-08,-1.2844
2001-05-09,-6.6914
2001-05-10,1.5936
2001-05-11,0.7843
2001-05-14,-5.4475
2001-05-15,0.2058
2001-05-16,-4.5175
2001-05-17,-4.7312
2001-05-18,2.9345
2001-05-21,5.7018
2001-05-22,1.2448
2001-05-23,3.6885
2001-05-24,-0.1976
2001-05-25,-1.7822
2001-05-29,-7.2581
2001-05-30,-8.0435
2001-05-31,0.4728
2001-06-01,0.0
2001-06-04,-3.5294
2001-06-05,19.2683
2001-06-06,23.7219
2001-06-07,0.4959
2001-06-08,-10.0329
2001-06-11,14.9909
2001-06-12,0.0
2001-06-13,0.159
2001-06-14,-7.7778
2001-06-15,-0.1721
2001-06-18,3.9655
2001-06-19,2.4876
2001-06-20,-1.7799
2001-06-21,-1.1532
2001-06-22,-6.6667
2001-06-25,-1.7856999999999998
2001-06-26,6.3636
2001-06-27,5.1282
2001-06-28,15.4472
2001-06-29,-1.4085
2001-07-02,4.2857
2001-07-03,4.7945
2001-07-05,3.9215999999999998
2001-07-06,-8.6792
2001-07-09,-4.27
2001-07-10,0.0
2001-07-11,-4.1727
2001-07-12,5.1051
2001-07-13,-4.2857
2001-07-16,1.4925
2001-07-17,2.9412000000000003
2001-07-18,-3.5714
2001-07-19,0.7407
2001-07-20,3.2353
2001-07-23,-3.8462
2001-07-24,-7.1111
2001-07-25,0.4785
2001-07-26,-5.5556
2001-07-27,0.8403
2001-07-30,1.6667
2001-07-31,-8.0328
2001-08-01,2.4955
2001-08-02,-7.1304
2001-08-03,-2.0599
2001-08-06,3.2505
2001-08-07,-1.8519
2001-08-08,-0.9434
2001-08-09,-4.7619
2001-08-10,-1.0
2001-08-13,-7.0707
2001-08-14,2.1739
2001-08-15,4.2553
2001-08-16,-4.0816
2001-08-17,-2.1277
2001-08-20,0.0
2001-08-21,-3.9130000000000003
2001-08-22,1.81
2001-08-23,-2.2111
2001-08-24,4.0791
2001-08-27,-0.655
2001-08-28,-1.978
2001-08-29,1.3453
2001-08-30,-2.6549
2001-08-31,-7.7273
2001-09-04,-0.2463
2001-09-05,2.4691
2001-09-06,3.6145
2001-09-07,-4.186
2001-09-10,0.7282
2001-09-17,-6.0241
2001-09-18,0.0
2001-09-19,3.8462
2001-09-20,-8.642
2001-09-21,-13.5135
2001-09-24,-6.25
2001-09-25,-15.0
2001-09-26,17.647100000000002
2001-09-27,0.0
2001-09-28,3.3333
2001-10-01,9.0323
2001-10-02,15.6805
2001-10-03,0.5115
2001-10-04,1.7812000000000001
2001-10-05,-5.5
2001-10-08,7.9365
2001-10-09,-14.2157
2001-10-10,3.4286
2001-10-11,13.8122
2001-10-12,-3.8834999999999997
2001-10-15,1.0101
2001-10-16,2.5
2001-10-17,9.7561
2001-10-18,-0.2222
2001-10-19,0.2227
2001-10-22,4.4444
2001-10-23,6.1702
2001-10-24,-1.6032
2001-10-25,21.4358
2001-10-26,-15.4717
2001-10-29,4.7619
2001-10-30,-7.0076
2001-10-31,-9.3686
2001-11-01,11.236
2001-11-02,-2.0202
2001-11-05,2.0619
2001-11-06,0.0
2001-11-07,0.6061
2001-11-08,-4.8193
2001-11-09,-8.4388
2001-11-12,13.5945
2001-11-13,0.4057
2001-11-14,-1.0101
2001-11-15,-3.6734999999999998
2001-11-16,7.2034
2001-11-19,1.3834
2001-11-20,1.5594999999999999
2001-11-21,1.5354999999999999
2001-11-23,0.9452
2001-11-26,-7.3034
2001-11-27,-2.0202
2001-11-28,-5.1546
2001-11-29,-5.4348
2001-11-30,3.4483
2001-12-03,-2.2222
2001-12-04,-4.5455
2001-12-05,0.2381
2001-12-06,-3.5629
2001-12-07,29.3103
2001-12-10,4.7619
2001-12-11,-5.2727
2001-12-12,3.6468
2001-12-13,-7.4074
2001-12-14,-5.6
2001-12-17,5.9322
2001-12-18,1.0
2001-12-19,7.7228
2001-12-20,1.1029
2001-12-21,0.0
2001-12-24,6.0
2001-12-26,2.0583
2001-12-27,-1.6806999999999999
2001-12-28,14.5299
2001-12-31,0.5765
2002-01-02,0.7624
2002-01-03,0.1473
2002-01-04,-2.3529
2002-01-07,-2.7683
2002-01-08,-0.0958
2002-01-09,2.3256
2002-01-10,-9.1667
2002-01-11,-4.9374
2002-01-14,-3.4918
2002-01-15,4.5455
2002-01-16,3.3043
2002-01-17,-1.5152
2002-01-18,-1.7094
2002-01-22,-8.6957
2002-01-23,-11.8095
2002-01-24,7.9914
2002-01-25,-4.2
2002-01-28,1.2526
2002-01-29,3.0928
2002-01-30,1.0
2002-01-31,-7.9208
2002-02-01,3.2258
2002-02-04,-20.4167
2002-02-05,6.0209
2002-02-06,-2.4691
2002-02-07,6.0759
2002-02-08,7.3986
2002-02-11,0.0
2002-02-12,-20.4444
2002-02-13,-5.0279
2002-02-14,-19.1176
2002-02-15,-14.6364
2002-02-19,-2.0234
2002-02-20,13.4783
2002-02-21,-2.2989
2002-02-22,-0.3922
2002-02-25,-3.5236
2002-02-26,-5.7335
2002-02-27,-3.4632
2002-02-28,-14.7982
2002-03-01,5.2632
2002-03-04,22.5
2002-03-05,3.2653
2002-03-06,10.6719
2002-03-07,-7.1429
2002-03-08,5.7692
2002-03-11,2.1682
2002-03-12,4.9962
2002-03-13,-7.7966
2002-03-14,23.1618
2002-03-15,-3.5821
2002-03-18,-1.548
2002-03-19,3.1447
2002-03-20,-8.5366
2002-03-21,0.6667
2002-03-22,4.3046
2002-03-25,1.5873
2002-03-26,-6.25
2002-03-27,1.0
2002-03-28,-4.2904
2002-04-01,0.6897
2002-04-02,4.4521
2002-04-03,-1.6393
2002-04-04,17.6667
2002-04-05,-0.8499
2002-04-08,-7.1429
2002-04-09,1.5385
2002-04-10,-3.0303
2002-04-11,-1.5625
2002-04-12,1.5873
2002-04-15,-1.4062999999999999
2002-04-16,-1.7433
2002-04-17,-4.8387
2002-04-18,0.339
2002-04-19,0.0
2002-04-22,-2.3649
2002-04-23,-2.4221
2002-04-24,-2.8369
2002-04-25,-12.4088
2002-04-26,14.5833
2002-04-29,-3.6364
2002-04-30,-10.9434
2002-05-01,-13.5593
2002-05-02,8.3333
2002-05-03,1.3575
2002-05-06,-12.0536
2002-05-07,5.0761
2002-05-08,16.9082
2002-05-09,-0.8264
2002-05-10,-2.5
2002-05-13,-1.7094
2002-05-14,1.7391
2002-05-15,-10.7906
2002-05-16,8.7425
2002-05-17,-4.4053
2002-05-20,-12.9032
2002-05-21,12.6984
2002-05-22,3.2864
2002-05-23,3.1818
2002-05-24,-0.8811
2002-05-28,-2.2222
2002-05-29,0.0
2002-05-30,-4.5455
2002-05-31,-1.4285999999999999
2002-06-03,-7.7295
2002-06-04,-10.4712
2002-06-05,8.7719
2002-06-06,-10.7527
2002-06-07,-21.6867
2002-06-10,-11.538499999999999
2002-06-11,1.7391
2002-06-12,0.0
2002-06-13,16.2393
2002-06-14,2.9412000000000003
2002-06-17,-11.4286
2002-06-18,1.6129
2002-06-19,1.5873
2002-06-20,-13.2813
2002-06-21,12.6126
2002-06-24,-4.0
2002-06-25,-9.1667
2002-06-26,11.9266
2002-06-27,2.459
2002-06-28,-16.8
2002-07-01,7.6923
2002-07-02,0.0
2002-07-03,-1.7856999999999998
2002-07-05,1.017
2002-07-08,3.4929
2002-07-09,11.3043
2002-07-10,17.1875
2002-07-11,30.0
2002-07-12,17.9487
2002-07-15,-0.4783
2002-07-16,-0.3932
2002-07-17,-14.9123
2002-07-18,-6.1856
2002-07-19,-20.3297
2002-07-22,-15.8621
2002-07-23,3.2787
2002-07-24,-4.7619
2002-07-25,4.1094
2002-07-26,15.2634
2002-07-29,10.3472
2002-07-30,-9.314
2002-07-31,-9.7849
2002-08-01,43.0769
2002-08-02,-16.0753
2002-08-05,5.7655
2002-08-06,-9.146
2002-08-07,6.0
2002-08-08,0.0
2002-08-09,-2.4528
2002-08-12,-1.354
2002-08-13,7.8431
2002-08-14,-5.9924
2002-08-15,8.9532
2002-08-16,15.6805
2002-08-19,-16.624
2002-08-20,1.227
2002-08-21,17.5758
2002-08-22,-19.5361
2002-08-23,-3.9078
2002-08-26,16.0
2002-08-27,-10.9195
2002-08-28,0.6452
2002-08-29,2.5641
2002-08-30,6.25
2002-09-03,2.9412000000000003
2002-09-04,17.1429
2002-09-05,2.439
2002-09-06,19.119
2002-09-09,-0.06
2002-09-10,4.0
2002-09-11,2.6538
2002-09-12,-8.2053
2002-09-13,-7.3469
2002-09-16,-0.4405
2002-09-17,-9.292
2002-09-18,2.439
2002-09-19,7.1429
2002-09-20,0.0
2002-09-23,-2.2667
2002-09-24,-2.2283
2002-09-25,-1.3953
2002-09-26,-0.4717
2002-09-27,18.0095
2002-09-30,16.4659
2002-10-01,-16.5517
2002-10-02,14.4628
2002-10-03,-5.0903
2002-10-04,-4.1461
2002-10-07,0.0
2002-10-08,-7.9365
2002-10-09,-5.1293
2002-10-10,2.2263
2002-10-11,7.6
2002-10-14,-0.0413
2002-10-15,-2.8926
2002-10-16,-10.6809
2002-10-17,-11.624600000000001
2002-10-18,-6.1995000000000005
2002-10-21,2.2989
2002-10-22,0.5056
2002-10-23,-1.6768999999999998
2002-10-24,-14.7243
2002-10-25,-10.0
2002-10-28,11.1111
2002-10-29,-2.6667
2002-10-30,-18.8356
2002-10-31,5.4852
2002-11-01,-5.52
2002-11-04,35.4784
2002-11-05,-6.25
2002-11-06,-0.6667
2002-11-07,-16.1074
2002-11-08,-4.0
2002-11-11,-6.75
2002-11-12,-1.6979
2002-11-13,0.9091
2002-11-14,3.6036
2002-11-15,3.4783
2002-11-18,-0.8403
2002-11-19,1.7797
2002-11-20,1.5819999999999999
2002-11-21,3.2787
2002-11-22,-3.1746
2002-11-25,-6.5574
2002-11-26,-5.2632
2002-11-27,-6.4815
2002-11-29,-2.9703
2002-12-02,10.2041
2002-12-03,16.6667
2002-12-04,7.1429
2002-12-05,-5.8519
2002-12-06,10.9363
2002-12-09,3.5461
2002-12-10,-5.4795
2002-12-11,0.7246
2002-12-12,0.0
2002-12-13,1.5108000000000001
2002-12-16,-3.6145
2002-12-17,-0.7353
2002-12-18,0.7407
2002-12-19,-0.7353
2002-12-20,0.0
2002-12-23,0.0
2002-12-24,0.0
2002-12-26,-2.963
2002-12-27,-4.5802
2002-12-30,-7.2
2002-12-31,0.8621
2003-01-02,16.2393
2003-01-03,10.2941
2003-01-06,-0.6667
2003-01-07,0.6711
2003-01-08,-5.3333
2003-01-09,-1.4085
2003-01-10,5.6429
2003-01-13,3.4483
2003-01-14,-0.6536
2003-01-15,-9.1447
2003-01-16,7.8928
2003-01-17,-5.4362
2003-01-21,6.4585
2003-01-22,-4.6667
2003-01-23,-1.3986
2003-01-24,-3.5461
2003-01-27,-1.4706000000000001
2003-01-28,-5.9701
2003-01-29,-3.9683
2003-01-30,0.8264
2003-01-31,4.0984
2003-02-03,3.9370000000000003
2003-02-04,-2.2727
2003-02-05,-0.7752
2003-02-06,-4.6875
2003-02-07,1.6393
2003-02-10,-4.0323
2003-02-11,4.2017
2003-02-12,-3.2258
2003-02-13,-1.6667
2003-02-14,-5.0847
2003-02-18,2.6786
2003-02-19,4.3478
2003-02-20,-4.1667
2003-02-21,0.0
2003-02-24,1.7391
2003-02-25,2.5641
2003-02-26,-1.6667
2003-02-27,8.3898
2003-02-28,7.0367
2003-03-03,-1.3879000000000001
2003-03-04,2.963
2003-03-05,-5.7554
2003-03-06,-0.7634
2003-03-07,0.7692
2003-03-10,-0.7634
2003-03-11,-3.1538
2003-03-12,0.8737
2003-03-13,-3.1496
2003-03-14,-5.6911000000000005
2003-03-17,-2.5862
2003-03-18,4.4248
2003-03-19,-3.3898
2003-03-20,0.7895
2003-03-21,0.087
2003-03-24,6.9565
2003-03-25,-0.813
2003-03-26,-1.6393
2003-03-27,-4.1667
2003-03-28,4.3478
2003-03-31,-5.0
2003-04-01,0.0
2003-04-02,4.386
2003-04-03,-5.8824
2003-04-04,6.25
2003-04-07,-2.521
2003-04-08,3.4483
2003-04-09,4.1667
2003-04-10,-3.2
2003-04-11,1.6529
2003-04-14,-2.439
2003-04-15,-1.6667
2003-04-16,0.8475
2003-04-17,5.042
2003-04-21,0.0
2003-04-22,-5.6
2003-04-23,2.5423999999999998
2003-04-24,5.7851
2003-04-25,-1.5625
2003-04-28,3.1746
2003-04-29,-10.7692
2003-04-30,7.7586
2003-05-01,2.4
2003-05-02,9.375
2003-05-05,6.4286
2003-05-06,24.8322
2003-05-07,-7.5269
2003-05-08,6.3953
2003-05-09,-6.5574
2003-05-12,-4.6784
2003-05-13,-4.2945
2003-05-14,11.538499999999999
2003-05-15,2.8736
2003-05-16,0.0
2003-05-19,-2.2346
2003-05-20,-5.1429
2003-05-21,5.4217
2003-05-22,1.7143000000000002
2003-05-23,-1.1236
2003-05-27,-5.6818
2003-05-28,-0.6024
2003-05-29,-6.6667
2003-05-30,0.6494
2003-06-02,1.2903
2003-06-03,2.5478
2003-06-04,8.0745
2003-06-05,0.0
2003-06-06,-1.7241
2003-06-09,5.2632
2003-06-10,7.7778
2003-06-11,1.5464
2003-06-12,-2.5381
2003-06-13,-3.125
2003-06-16,1.6129
2003-06-17,-1.5873
2003-06-18,-0.4839
2003-06-19,2.6471999999999998
2003-06-20,-7.8947
2003-06-23,-2.8571
2003-06-24,2.9412000000000003
2003-06-25,0.0
2003-06-26,6.2857
2003-06-27,-2.6344
2003-06-30,4.9144
2003-07-01,-0.5263
2003-07-02,-6.2963000000000005
2003-07-03,1.6375
2003-07-07,3.3333
2003-07-08,-0.5376
2003-07-09,-1.6216
2003-07-10,1.0989
2003-07-11,-4.8913
2003-07-14,6.2857
2003-07-15,-4.8387
2003-07-16,-1.6949
2003-07-17,-1.7241
2003-07-18,4.6784
2003-07-21,2.2346
2003-07-22,-6.0109
2003-07-23,6.3953
2003-07-24,0.0
2003-07-25,-1.6393
2003-07-28,2.7778
2003-07-29,128.6486
2003-07-30,-5.4374
2003-07-31,-2.25
2003-08-01,-9.7187
2003-08-04,7.6487
2003-08-05,-4.4737
2003-08-06,-9.6419
2003-08-07,3.0488
2003-08-08,-0.2959
2003-08-11,1.4837
2003-08-12,4.0936
2003-08-13,1.1236
2003-08-14,13.6111
2003-08-15,-2.6895
2003-08-18,-2.0101
2003-08-19,2.5641
2003-08-20,0.0
2003-08-21,2.0
2003-08-22,1.9607999999999999
2003-08-25,1.9231
2003-08-26,7.3113
2003-08-27,2.4176
2003-08-28,-1.5021
2003-08-29,5.0109
2003-09-02,5.3942
2003-09-03,12.2047
2003-09-04,2.4561
2003-09-05,-5.1370000000000005
2003-09-08,-0.9025
2003-09-09,1.0929
2003-09-10,-6.1261
2003-09-11,8.2534
2003-09-12,6.2057
2003-09-15,4.3406
2003-09-16,-0.16
2003-09-17,-4.6474
2003-09-18,3.8655
2003-09-19,-1.9417
2003-09-22,-1.1551
2003-09-23,3.5559
2003-09-24,0.5965
2003-09-25,-3.0449
2003-09-26,-7.438
2003-09-29,-8.5714
2003-09-30,21.0938
2003-10-01,-0.4839
2003-10-02,-4.376
2003-10-03,1.1864
2003-10-06,-2.8476
2003-10-07,7.7586
2003-10-08,0.64
2003-10-09,-0.9539
2003-10-10,-0.4815
2003-10-13,-3.871
2003-10-14,5.5369
2003-10-15,-0.6359
2003-10-16,0.16
2003-10-17,-2.3962
2003-10-20,-1.4729999999999999
2003-10-21,-0.6645
2003-10-22,5.6856
2003-10-23,-0.3165
2003-10-24,0.0
2003-10-27,3.1746
2003-10-28,-6.4615
2003-10-29,-3.7829
2003-10-30,-2.5641
2003-10-31,1.7544
2003-11-03,-9.3103
2003-11-04,16.9202
2003-11-05,-1.626
2003-11-06,0.9917
2003-11-07,-1.8003
2003-11-10,-0.05
2003-11-11,-2.9515000000000002
2003-11-12,2.9210000000000003
2003-11-13,1.5025
2003-11-14,-2.1382
2003-11-17,-9.0756
2003-11-18,5.915
2003-11-19,-3.1414
2003-11-20,-4.1441
2003-11-21,1.6917
2003-11-24,-0.7394
2003-11-25,-2.0484
2003-11-26,1.5209000000000001
2003-11-28,-0.7491
2003-12-01,1.5093999999999999
2003-12-02,1.3011
2003-12-03,6.789
2003-12-04,-2.4055
2003-12-05,5.8099
2003-12-08,-0.6656
2003-12-09,-6.1977
2003-12-10,-1.7856999999999998
2003-12-11,0.3636
2003-12-12,0.1812
2003-12-15,-0.5425
2003-12-16,1.4545
2003-12-17,-2.8674
2003-12-18,1.2915
2003-12-19,-1.0929
2003-12-22,-1.4733
2003-12-23,2.4299
2003-12-24,-0.365
2003-12-26,1.8315000000000001
2003-12-29,-1.0791
2003-12-30,7.0909
2003-12-31,1.0187
2004-01-02,-2.6891
2004-01-05,2.9361
2004-01-06,1.6779
2004-01-07,0.33
2004-01-08,30.2632
2004-01-09,-5.6818
2004-01-12,1.7403
2004-01-13,2.3684
2004-01-14,-1.1568
2004-01-15,-2.4707
2004-01-16,3.7333
2004-01-20,7.8406
2004-01-21,-2.6222
2004-01-22,-2.2032
2004-01-23,-1.8773
2004-01-26,2.6786
2004-01-27,-4.9689
2004-01-28,-3.5294
2004-01-29,-7.1816
2004-01-30,1.4599
2004-02-02,0.4317
2004-02-03,5.7307
2004-02-04,-5.1491
2004-02-05,0.1429
2004-02-06,5.5635
2004-02-09,1.3514
2004-02-10,2.4
2004-02-11,1.5625
2004-02-12,-6.0256
2004-02-13,-1.9100000000000001
2004-02-17,2.9207
2004-02-18,-2.4324
2004-02-19,0.4155
2004-02-20,19.7241
2004-02-23,0.4608
2004-02-24,2.2936
2004-02-25,5.8296
2004-02-26,-4.7669
2004-02-27,-3.5595
2004-03-01,6.5744
2004-03-02,5.303
2004-03-03,-2.8777
2004-03-04,7.8307
2004-03-05,-2.2571
2004-03-08,-1.8072
2004-03-09,-10.7362
2004-03-10,-1.8328
2004-03-11,-1.5169000000000001
2004-03-12,-0.237
2004-03-15,2.9691
2004-03-16,-5.9977
2004-03-17,1.4724
2004-03-18,-2.5393
2004-03-19,-2.9777
2004-03-22,-10.4859
2004-03-23,9.7143
2004-03-24,-1.5625
2004-03-25,0.0
2004-03-26,3.836
2004-03-29,-1.0191
2004-03-30,-0.5148
2004-03-31,-1.6818
2004-04-01,1.7105000000000001
2004-04-02,0.9056
2004-04-05,6.9231
2004-04-06,-1.7986
2004-04-07,-2.3199
2004-04-08,-0.5
2004-04-12,-1.005
2004-04-13,-1.1421000000000001
2004-04-14,-1.7972000000000001
2004-04-15,-1.2941
2004-04-16,0.5165
2004-04-19,-6.9829
2004-04-20,-12.4646
2004-04-21,-7.6052
2004-04-22,-3.6778
2004-04-23,6.7273
2004-04-26,-1.5332
2004-04-27,-3.9792
2004-04-28,-8.4865
2004-04-29,-8.0528
2004-04-30,-2.7837
2004-05-03,-1.3436
2004-05-04,-5.336
2004-05-05,6.6038
2004-05-06,-1.5487
2004-05-07,0.0
2004-05-10,0.0
2004-05-11,0.2247
2004-05-12,0.2242
2004-05-13,0.0
2004-05-14,-1.7896999999999998
2004-05-17,-0.9112
2004-05-18,-1.6092
2004-05-19,-0.7009
2004-05-20,-0.4706
2004-05-21,-8.747
2004-05-24,7.772
2004-05-25,-0.2404
2004-05-26,-0.9639
2004-05-27,3.8929
2004-05-28,0.7026
2004-06-01,0.0
