ticker,GLG US Equity
2013-12-31,-4.4872
2014-01-02,-1.0738
2014-01-03,6.3772
2014-01-06,3.699
2014-01-07,2.3324
2014-01-08,-4.4428
2014-01-09,-2.7673
2014-01-10,-3.6223
2014-01-13,-2.6846
2014-01-14,-1.7931
2014-01-15,1.1236
2014-01-16,3.8889
2014-01-17,-3.7433
2014-01-21,6.8056
2014-01-22,0.6502
2014-01-23,0.646
2014-01-24,-3.2092
2014-01-27,-0.3979
2014-01-28,-1.8658000000000001
2014-01-29,-2.305
2014-01-30,-3.75
2014-01-31,0.7215
2014-02-03,-3.6443
2014-02-04,-0.9776
2014-02-05,-6.1544
2014-02-06,-2.88
2014-02-07,0.4942
2014-02-10,6.3934
2014-02-11,0.6163
2014-02-12,-1.9908000000000001
2014-02-13,1.0937000000000001
2014-02-14,2.9366
2014-02-18,-0.1502
2014-02-19,-2.2556
2014-02-20,-1.5385
2014-02-21,4.375
2014-02-24,-3.8922
2014-02-25,-4.9844
2014-02-26,1.9672
2014-02-27,2.09
2014-02-28,32.2835
2014-03-03,-9.4048
2014-03-04,-4.7306
2014-03-05,-0.5517
2014-03-06,-3.19
2014-03-07,1.0029
2014-03-10,-3.6879
2014-03-11,-3.6818999999999997
2014-03-12,-2.7523
2014-03-13,1.2579
2014-03-14,-0.3106
2014-03-17,-1.2461
2014-03-18,1.733
2014-03-19,-2.3237
2014-03-20,-1.5873
2014-03-21,-0.3206
2014-03-24,-0.8546
2014-03-25,-0.4458
2014-03-26,-0.3279
2014-03-27,-2.7961
2014-03-28,-5.4399
2014-03-31,3.0688
2014-04-01,2.1181
2014-04-02,4.5563
2014-04-03,-2.6037
2014-04-04,-4.42
2014-04-07,-4.7117
2014-04-08,3.3843
2014-04-09,-0.7092
2014-04-10,3.0357
2014-04-11,-0.1906
2014-04-14,-2.0663
2014-04-15,-2.4823
2014-04-16,0.0
2014-04-17,-1.8182
2014-04-21,0.1829
2014-04-22,-0.9219
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0781
2014-04-28,2.9047
2014-04-29,-3.8225
2014-04-30,1.9024
2014-05-01,0.4829
2014-05-02,-7.1029
2014-05-05,-10.8911
2014-05-06,-6.6667
2014-05-07,4.5238
2014-05-08,-15.7175
2014-05-09,4.0541
2014-05-12,2.3377
2014-05-13,-1.0152
2014-05-14,-0.5128
2014-05-15,-2.0619
2014-05-16,-2.8947000000000003
2014-05-19,2.168
2014-05-20,-1.3263
2014-05-21,2.1505
2014-05-22,-3.6842
2014-05-23,3.0686
2014-05-27,-1.9169
2014-05-28,-1.6216
2014-05-29,1.9231
2014-05-30,-1.0782
2014-06-02,-0.2725
2014-06-03,-1.2193
2014-06-04,5.6599
2014-06-05,0.0213
2014-06-06,-0.5529
2014-06-09,-2.3604
2014-06-10,1.3477000000000001
2014-06-11,-1.5957
2014-06-12,-1.6216
2014-06-13,1.6484
2014-06-16,-1.3514
2014-06-17,-9.0411
2014-06-18,-1.9277
2014-06-19,-4.1769
2014-06-20,-0.0321
2014-06-23,0.9939
2014-06-24,-2.8571
2014-06-25,22.8758
2014-06-26,-4.5213
2014-06-27,-0.8357
2014-06-30,4.4944
2014-07-01,12.3656
2014-07-02,1.6745999999999999
2014-07-03,-3.0588
2014-07-07,-1.2136
2014-07-08,0.0
2014-07-09,-5.4054
2014-07-10,-3.8961
2014-07-11,2.7027
2014-07-14,-3.4243
2014-07-15,-1.0814
2014-07-16,-1.9334
2014-07-17,-1.1236
2014-07-18,-1.7045
2014-07-21,2.0231
2014-07-22,0.5666
2014-07-23,3.3803
2014-07-24,2.1798
2014-07-25,-32.0
2014-07-28,21.9608
2014-07-29,7.074
2014-07-30,3.9039
2014-07-31,-4.0462
2014-08-01,-1.8072
2014-08-04,-7.6687
2014-08-05,-1.6611
2014-08-06,-3.0405
2014-08-07,6.2718
2014-08-08,-1.9672
2014-08-11,5.6355
2014-08-12,1.3139
2014-08-13,2.1875
2014-08-14,0.0
2014-08-15,0.3058
2014-08-18,-1.8255
2014-08-19,-2.7949
2014-08-20,-0.3235
2014-08-21,13.2692
2014-08-22,-5.4895
2014-08-25,-1.1976
2014-08-26,-3.6364
2014-08-27,0.0
2014-08-28,-0.1946
2014-08-29,-4.8463
2014-09-02,-0.3311
2014-09-03,0.8015
2014-09-04,0.8528
2014-09-05,-1.3072
2014-09-08,0.9934
2014-09-09,-0.6557
2014-09-10,-0.9901
2014-09-11,-0.6625
2015-04-22,-36.2443
2015-04-23,0.0
2015-04-24,-0.5263
2015-04-27,2.1164
2015-04-28,-1.1399
2015-04-29,-3.0398
2015-04-30,2.7027
2015-05-01,-15.2632
2015-05-04,4.3478
2015-05-05,1.1905000000000001
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,-5.8824
2015-05-11,0.625
2015-05-12,-6.2112
2015-05-13,-6.6225000000000005
2015-05-14,1.7730000000000001
2015-05-15,-2.439
2015-05-18,-7.1429
2015-05-19,-9.2308
2015-05-20,13.5593
2015-05-21,22.3881
2015-05-22,0.6098
2015-05-26,0.0
2015-05-27,-2.4242
2015-05-28,-6.2112
2015-05-29,-7.2848
2015-06-01,12.1429
2015-06-02,-7.6433
2015-06-03,4.1379
2015-06-04,3.9735
2015-06-05,3.1847
2015-06-08,1.2346
2015-06-09,-1.2271
2015-06-10,-1.8443
2015-06-11,4.0566
2015-06-12,-2.6896
2015-06-15,2.4845
2015-06-16,-1.8182
2015-06-17,-6.1728
2015-06-18,-1.3158
2015-06-19,-5.2
2015-06-22,8.2982
2015-06-23,-4.5455
2015-06-24,4.7619
2015-06-25,-6.4935
2015-06-26,-9.0278
2015-06-29,-9.9237
2015-06-30,5.0847
2015-07-01,4.0323
2015-07-02,-4.031
2015-07-06,-3.0695
2015-07-07,-16.6667
2015-07-08,8.0
2015-07-09,0.0
2015-07-10,3.7037
2015-07-13,-0.8929
2015-07-14,-5.4167
2015-07-15,-9.513
2015-07-16,-7.8947
2015-07-17,1.7143000000000002
2015-07-20,1.2781
2015-07-21,-0.1664
2015-07-22,-2.7643
2015-07-23,0.2857
2015-07-24,-4.2735
2015-07-27,-4.7619
2015-07-28,-11.2344
2015-07-29,15.4726
2015-07-30,-10.9756
2015-07-31,-1.6438000000000001
2015-08-03,0.296
2015-08-04,4.1486
2015-08-05,1.3333
2015-08-06,-14.473700000000001
2015-08-07,25.8269
2015-08-10,-11.2334
2015-08-11,-2.2039
2015-08-12,-1.4085
2015-08-17,-5.9464
2015-08-18,0.2943
2015-08-19,22.5177
2015-08-20,-1.1125
2015-08-21,7.5
2015-08-24,-6.9767
2015-08-25,2.5
2015-08-26,-6.0823
2015-08-27,-7.8072
2015-08-28,12.6761
2015-08-31,-7.9844
2015-09-01,-6.2829
2015-09-02,7.1027
2015-09-03,-10.5397
2015-09-04,-0.2458
2015-09-08,3.128
2015-09-09,-4.4118
2015-09-10,1.0769
2015-09-11,-2.5685000000000002
2015-09-14,1.5622
2015-09-15,-0.0192
2015-09-16,3.5385
2015-09-18,-0.4272
2015-09-22,-4.4768
2015-09-23,-6.2683
2015-09-25,5.0
2015-09-28,-4.7619
2015-09-29,0.8021
2015-10-02,-9.0627
2015-10-05,-5.4318
2015-10-06,-3.8693
2015-10-07,0.0
2015-10-08,-4.0
2015-10-09,4.1667
2015-10-12,-5.5625
2015-10-13,5.8901
2015-10-14,-2.0
2015-10-15,0.0255
2015-10-16,2.0148
2015-10-19,0.0
2015-10-20,6.0
2015-10-21,0.0
2015-10-22,12.5236
2015-10-23,9.9769
2015-10-26,-0.8957
2015-10-27,-18.4615
2015-10-28,-5.6604
2015-10-29,1.575
2015-10-30,-5.4886
2015-11-02,-6.25
2015-11-03,6.6667
2015-11-04,2.0833
2015-11-05,0.0255
2015-11-06,-12.2673
2015-11-09,0.0291
2015-11-10,6.9457
2015-11-11,8.6957
2015-11-12,-6.0
2015-11-13,2.1277
2015-11-16,0.0
2015-11-18,-6.25
2015-11-19,-4.4167
2015-11-20,2.2958
2015-11-23,-2.2727
2015-11-24,13.9535
2015-11-25,0.0
2015-11-27,-8.1633
2015-11-30,1.1111
2015-12-01,23.5852
2015-12-02,-1.1893
2015-12-03,-2.8121
2015-12-04,-1.8519
2015-12-07,0.1887
2015-12-08,-5.4379
2015-12-09,9.5345
2015-12-10,-22.5795
2015-12-11,17.4226
2015-12-14,-10.0
2015-12-15,-4.9583
2015-12-16,7.5552
2015-12-17,-17.3913
2015-12-18,-7.8618
2015-12-21,2.8204000000000002
2015-12-22,8.3333
2015-12-23,-8.461500000000001
2015-12-24,6.4426
2015-12-28,3.0757
2015-12-29,-5.2816
2015-12-30,-5.6604
2015-12-31,-6.625
2016-01-04,4.0352
2016-01-05,-2.9412000000000003
2016-01-06,9.0909
2016-01-07,-18.8889
2016-01-08,12.4358
2016-01-11,0.514
2016-01-12,-3.0303
2016-01-13,-0.0391
2016-01-14,-6.5651
2016-01-15,-7.6537
2016-01-19,-2.1739
2016-01-20,-7.4074
2016-01-21,11.25
2016-01-22,-2.9663
2016-01-25,11.1626
2016-01-26,-16.3333
2016-01-27,15.5378
2016-01-28,2.7155
2016-01-29,-6.966
2016-02-01,8.2544
2016-02-02,-16.0
2016-02-03,11.3839
2016-02-04,10.4431
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,1.9355
2016-02-10,-5.6962
2016-02-11,-14.4295
2016-02-12,15.6863
2016-02-16,-8.4746
2016-02-17,14.8148
2016-02-18,-3.2661
2016-02-19,-3.293
2016-02-22,-10.1724
2016-02-23,7.0298
2016-02-24,4.0126
2016-02-25,0.0
2016-02-26,3.4483
2016-02-29,0.0
2016-03-01,-10.0
2016-03-02,5.5556
2016-03-03,14.0351
2016-03-04,-7.6923
2016-03-07,-6.625
2016-03-08,7.095
2016-03-09,6.6667
2016-03-10,3.125
2016-03-11,6.0606
2016-03-14,-2.8036
2016-03-15,5.824
2016-03-16,0.0
2016-03-17,5.5556
2016-03-18,5.2632
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,-5.0
2016-03-24,-15.7895
2016-03-28,25.0
2016-03-29,-0.0313
2016-03-30,-9.7218
2016-03-31,6.6828
2016-04-01,1.2171
2016-04-04,-5.0505
2016-04-05,40.5268
2016-04-06,-4.8306000000000004
2016-04-07,-7.0707
2016-04-08,-10.8696
2016-04-11,14.6341
2016-04-12,14.6809
2016-04-13,3.8961
2016-04-14,-3.5714
2016-04-15,7.4074
2016-04-18,10.3448
2016-04-19,3.125
2016-04-20,-1.108
2016-04-21,-0.4118
2016-04-22,-5.0481
2016-04-25,-1.1646
2016-04-26,-7.8689
2016-04-27,3.4698
2016-04-28,16.9175
2016-04-29,-3.8058
2016-05-02,-0.6116
2016-05-03,-9.2308
2016-05-04,1.6949
2016-05-05,-4.8958
2016-05-06,-1.862
2016-05-09,0.0
2016-05-10,-7.1429
2016-05-11,-13.461500000000001
2016-05-12,-4.4444
2016-05-13,-9.3023
2016-05-16,7.0032
2016-05-17,0.2546
2016-05-18,-19.764
2016-05-19,4.2636
2016-05-20,8.5714
2016-05-23,0.0
2016-05-24,-5.2303
2016-05-25,16.7303
2016-05-26,-0.0892
2016-05-27,14.2857
2016-05-31,14.5833
2016-06-01,-14.5455
2016-06-02,14.867
2016-06-03,59.2961
2016-06-06,0.0
2016-06-07,4.6512
2016-06-08,5.5556
2016-06-09,-9.473700000000001
2016-06-10,-7.4419
2016-06-13,9.1709
2016-06-14,5.8688
2016-06-15,-2.1603
2016-06-16,2.208
2016-06-17,4.5652
2016-06-20,7.0686
2016-06-21,19.4175
2016-06-22,4.878
2016-06-23,8.5271
2016-06-24,-1.4285999999999999
2016-06-27,13.0435
2016-06-28,12.1795
2016-06-29,5.15
2016-06-30,-1.6303
2016-07-01,-1.1118
2016-07-05,1.1173
2016-07-06,-4.4199
2016-07-07,18.4971
2016-07-08,-2.439
2016-07-11,0.5
2016-07-12,-3.4826
2016-07-13,3.0928
2016-07-14,3.5
2016-07-15,-15.942
2016-07-18,0.2981
2016-07-19,-5.4543
2016-07-20,-18.7879
2016-07-21,-7.4719999999999995
2016-07-22,2.8329
2016-07-25,-5.8824
2016-07-26,8.2188
2016-07-27,-2.2043
2016-07-28,2.3524
2016-07-29,-6.9141
2016-08-01,0.0
2016-08-02,0.8264
2016-08-03,3.2787
2016-08-04,0.7937
2016-08-05,1.5748
2016-08-08,5.4264
2016-08-09,-7.3529
2016-08-10,-8.7302
2016-08-11,6.9565
2016-08-12,-3.252
2016-08-15,0.8403
2016-08-16,-2.5
2016-08-17,5.8974
2016-08-18,-3.9548
2016-08-19,10.9244
2016-08-22,19.2282
2016-08-23,24.5304
2016-08-24,-10.7086
2016-08-25,6.2857
2016-08-26,23.6559
2016-08-29,13.0435
2016-08-30,1.0721
2016-08-31,9.5943
2016-09-01,-12.1528
2016-09-02,-5.5336
2016-09-06,1.4644
2016-09-07,8.866
2016-09-08,15.1515
2016-09-09,-0.9868
2016-09-12,-3.9867
2016-09-13,-6.9204
2016-09-14,-4.461
2016-09-15,-10.8949
2016-09-16,-0.8734
2016-09-19,4.4053
2016-09-20,-3.3755
2016-09-21,-1.7467000000000001
2016-09-22,0.8889
2016-09-23,-3.0837
2016-09-26,-11.3636
2016-09-27,2.0513
2016-09-28,0.0
2016-09-29,-3.5176
2016-09-30,4.1667
2016-10-03,-3.0
2016-10-04,-4.1237
2016-10-05,-4.3011
2016-10-06,1.1236
2016-10-07,-7.2222
2016-10-10,-1.7964
2016-10-11,4.878
2016-10-12,-0.5814
2016-10-13,-0.0292
2016-10-14,1.7841
2016-10-17,-0.5819
2016-10-18,2.8975999999999997
2016-10-19,14.0449
2016-10-20,-0.8374
2016-10-21,-6.6071
2016-10-24,-6.383
2016-10-25,2.8409
2016-10-26,0.5525
2016-10-27,-3.2967
2016-10-28,-2.2727
2016-10-31,-4.0625
2016-11-01,2.4165
2016-11-02,-3.5503
2016-11-03,-11.6564
2016-11-04,-2.7778
2016-11-07,4.2857
2016-11-08,-6.8493
2016-11-09,-2.9412000000000003
2016-11-10,0.7576
2016-11-11,4.5113
2016-11-14,-3.5971
2016-11-15,0.0
2016-11-16,39.5522
2016-11-17,-14.9733
2016-11-18,-4.4025
2016-11-21,0.0
2016-11-22,-3.2895
2016-11-23,-0.4847
2016-11-25,-0.8801
2016-11-28,1.3793
2016-11-29,0.0
2016-11-30,-1.3605
2016-12-01,0.2974
2016-12-02,-3.047
2016-12-05,-2.8369
2016-12-06,-4.3796
2016-12-07,2.2901
2016-12-08,-2.2388
2016-12-09,-0.7634
2016-12-12,0.7692
2016-12-13,1.5267
2016-12-14,0.0
2016-12-15,-5.2632
2016-12-16,7.9365
2016-12-19,-3.6765
2016-12-20,-3.8167999999999997
2016-12-21,-3.1746
2016-12-22,-3.2787
2016-12-23,-5.9322
2016-12-27,2.2523
2016-12-28,4.8458
2016-12-29,-4.2017
2016-12-30,-3.5088
2017-01-03,0.9091
2017-01-04,10.8108
2017-01-05,-2.439
2017-01-06,-3.3333
2017-01-09,-2.5862
2017-01-10,4.4248
2017-01-11,20.8316
2017-01-12,-11.2787
2017-01-13,1.1858
2017-01-17,3.125
2017-01-18,-1.5152
2017-01-19,-2.3077
2017-01-20,-0.7874
2017-01-23,-1.5873
2017-01-24,-2.4194
2017-01-25,-0.8574
2017-01-26,-0.8128
2017-01-27,-1.6703000000000001
2017-01-30,-1.7094
2017-01-31,-0.8696
2017-02-01,-0.5811
2017-02-02,-1.1691
2017-02-03,5.3454
2017-02-06,-0.7627
2017-02-07,-2.6473
2017-02-08,-1.7544
2017-02-09,0.8929
2017-02-10,4.4248
2017-02-13,-2.5423999999999998
2017-02-14,2.6087
2017-02-15,-1.6949
2017-02-16,0.8621
2017-02-17,-3.4188
2017-02-21,-2.6549
2017-02-22,-2.7273
2017-02-23,-3.7382999999999997
2017-02-24,3.8834999999999997
2017-02-27,-2.8037
2017-02-28,0.9615
2017-03-01,-1.9048
2017-03-02,0.9709
2017-03-03,-1.9231
2017-03-06,-3.1373
2017-03-07,3.6247
2017-03-08,3.0462
2017-03-09,-1.4218
2017-03-10,0.9615
2017-03-13,-1.9048
2017-03-14,0.0
2017-03-15,4.8544
2017-03-16,-3.7037
2017-03-17,0.9615
2017-03-20,0.9524
2017-03-21,-0.9316
2017-03-22,-0.0119
2017-03-23,1.9048
2017-03-24,-4.6729
2017-03-27,-0.9804
2017-03-28,0.0
2017-03-29,1.9802
2017-03-30,-2.9126
2017-03-31,4.0
2017-04-03,-0.9736
2017-04-04,-1.9298
2017-04-05,-0.9901
2017-04-06,1.5187
2017-04-07,132.4694
2017-04-10,-18.6441
2017-04-11,-18.75
2017-04-12,-6.4103
2017-04-13,-0.6849
2017-04-17,2.7586
2017-04-18,-1.3423
2017-04-19,-4.7619
2017-04-20,2.7589
2017-04-21,-3.38
2017-04-24,1.4299
2017-04-25,29.0895
2017-04-26,-9.3407
2017-04-27,15.7576
2017-04-28,9.4241
2017-05-01,20.0957
2017-05-02,9.5618
2017-05-03,-2.1818
2017-05-04,-16.3569
2017-05-05,2.2222
2017-05-08,2.6087
2017-05-09,-3.8136
2017-05-10,-8.37
2017-05-11,-0.9615
2017-05-12,-1.4563
2017-05-15,-4.9261
2017-05-16,3.6269
2017-05-17,9.5
2017-05-18,15.9817
2017-05-19,11.417300000000001
2017-05-22,-16.9611
2017-05-23,0.8511
2017-05-24,-2.9536
2017-05-25,5.2174
2017-05-26,-2.4793
2017-05-30,5.9322
2017-05-31,-4.4
2017-06-01,1.6736
2017-06-02,-1.6461000000000001
2017-06-05,-0.8368
2017-06-06,-2.1097
2017-06-07,14.2241
2017-06-08,1.8868
2017-06-09,0.0
2017-06-12,-2.2222
2017-06-13,3.7879
2017-06-14,13.8686
2017-06-15,-3.2051
2017-06-16,2.649
2017-06-19,5.1613
2017-06-20,-0.3067
2017-06-21,-4.6154
2017-06-22,1.9355
2017-06-23,0.6297
2017-06-26,1.2610000000000001
2017-06-27,-0.0652
2017-06-28,0.3885
2017-06-29,2.1545
2017-06-30,-2.9364
2017-07-03,2.4008
2017-07-05,-5.1829
2017-07-06,-9.6463
2017-07-07,6.7616
2017-07-10,4.8833
2017-07-11,-1.16
2017-07-12,-0.3215
2017-07-13,-3.2258
2017-07-14,-3.3333
2017-07-17,0.6897
2017-07-18,-3.0822
2017-07-19,-4.2403
2017-07-20,1.845
2017-07-21,-1.087
2017-07-24,-2.9304
2017-07-25,3.0189
2017-07-26,1.4652
2017-07-27,-3.2491
2017-07-28,-1.8657
2017-07-31,-4.5626999999999995
2017-08-01,7.1434
2017-08-02,8.5784
2017-08-03,-6.8527000000000005
2017-08-04,7.3568999999999996
2017-08-07,0.3425
2017-08-08,-0.6826
2017-08-09,-1.0309
2017-08-10,-5.5556
2017-08-11,3.3088
2017-08-14,3.5587
2017-08-15,1.0309
2017-08-16,-2.3810000000000002
2017-08-17,-4.5296
2017-08-18,1.0949
2017-08-21,2.5271
2017-08-22,-0.7042
2017-08-23,-3.1915
2017-08-24,-2.1978
2017-08-25,0.3745
2017-08-28,-2.9851
2017-08-29,-3.4615
2017-08-30,2.3904
2017-08-31,2.7237
2017-09-01,-4.1667
2017-09-05,1.9763
2017-09-06,-2.7132
2017-09-07,-2.3904
2017-09-08,1.2245
2017-09-11,3.629
2017-09-12,-2.3346
2017-09-13,1.5936
2017-09-14,1.5686
2017-09-15,3.8609999999999998
2017-09-18,-2.974
2017-09-19,1.9157
2017-09-20,0.3759
2017-09-21,0.0
2017-09-22,1.1236
2017-09-25,0.3704
2017-09-26,0.738
2017-09-27,6.2271
2017-09-28,0.3448
2017-09-29,-1.3746
2017-10-02,-3.1359
2017-10-03,-1.0791
2017-10-04,1.4545
2017-10-05,-0.4946
2017-10-06,-0.2233
2017-10-09,3.2491
2017-10-10,1.3986
2017-10-11,0.0
2017-10-12,16.2069
2017-10-13,-2.9674
2017-10-16,-2.1407
2017-10-17,1.5625
2017-10-18,6.7692
2017-10-19,-2.5937
2017-10-20,2.9615
2017-10-23,4.8763
2017-10-24,0.1151
2017-10-25,-11.33
2017-10-26,-1.2346
2017-10-27,-1.25
2017-10-30,-3.481
2017-10-31,-2.2951
2017-11-01,0.6711
2017-11-02,1.0
2017-11-03,-0.9901
2017-11-06,3.0
2017-11-07,4.2071
2017-11-08,-1.8634
2017-11-09,-2.2152
2017-11-10,1.6181
2017-11-13,-0.6369
2017-11-14,0.0385
2017-11-15,3.4858000000000002
2017-11-16,2.7864
2017-11-17,3.9157
2017-11-20,3.7681
2017-11-21,-8.7989
2017-11-22,-0.7657
2017-11-24,-3.0864
2017-11-27,-1.2739
2017-11-28,-1.2903
2017-11-29,-0.3268
2017-11-30,1.6393
2017-12-01,-1.9355
2017-12-04,-2.3026
2017-12-05,2.6902
2017-12-06,-0.3246
2017-12-07,4.9342
2017-12-08,0.627
2017-12-11,0.6231
2017-12-12,1.2384
2017-12-13,0.6239
2017-12-14,0.5957
2017-12-15,-7.855
2017-12-18,0.0
2017-12-19,-15.7377
2017-12-20,-33.8521
2017-12-21,-14.7
2017-12-22,-7.5926
2017-12-26,12.6866
2017-12-27,16.5563
2017-12-28,-9.6591
2017-12-29,-13.2075
2018-01-02,0.0
2018-01-03,4.3478
2018-01-04,22.9167
2018-01-05,-1.1751
2018-01-08,13.7663
2018-01-09,-5.5276
2018-01-10,0.5319
2018-01-11,-2.1164
2018-01-12,-6.7568
2018-01-16,-5.5072
2018-01-17,1.227
2018-01-18,1.8182
2018-01-19,0.0
2018-01-22,-2.5060000000000002
2018-01-23,-1.7034
2018-01-24,1.8634
2018-01-25,2.439
2018-01-26,1.1905000000000001
2018-01-29,-1.1764999999999999
2018-01-30,0.5952
2018-01-31,-1.1834
2018-02-01,-0.5689
2018-02-02,-4.8479
2018-02-05,-8.8608
2018-02-06,-3.4722
2018-02-07,11.5108
2018-02-08,-6.4516
2018-02-09,-4.8276
2018-02-12,1.4493
2018-02-13,0.0
2018-02-14,1.4285999999999999
2018-02-15,3.5211
2018-02-16,-5.4422
2018-02-20,-2.8777
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,-2.963
2018-02-28,-0.7634
2018-03-01,-1.5385
2018-03-02,0.0
2018-03-05,2.2813
2018-03-06,2.3526
2018-03-07,1.4925
2018-03-08,-3.6765
2018-03-09,0.0
2018-03-12,1.5267
2018-03-13,-0.7519
2018-03-14,0.0
2018-03-15,2.2727
2018-03-16,-0.7407
2018-03-19,0.0597
2018-03-20,-4.5346
2018-03-21,1.5625
2018-03-22,-1.5385
2018-03-23,-3.9063
2018-03-26,-2.3577
2018-03-27,0.7494
2018-03-28,-3.3058
2018-03-29,-5.9829
2018-04-02,-8.1818
2018-04-03,5.9406
2018-04-04,12.0
2018-04-05,-5.7076
2018-04-06,0.0
2018-04-09,0.885
2018-04-10,3.386
2018-04-11,0.9672
2018-04-12,-1.6806999999999999
2018-04-13,0.0
2018-04-16,-2.5641
2018-04-17,3.5088
2018-04-18,0.0
2018-04-19,0.8305
2018-04-20,-2.5046
2018-04-23,0.8621
2018-04-24,-5.1282
2018-04-25,0.009
2018-04-26,1.7926
2018-04-27,-1.7699
2018-04-30,0.9099
2018-05-01,-3.58
2018-05-02,2.3519
2018-05-03,1.3117
2018-05-04,2.6163
2018-05-07,-1.6707
2018-05-08,0.885
2018-05-09,-0.0351
2018-05-10,0.0351
2018-05-11,1.7544
2018-05-14,0.8621
2018-05-15,0.0
2018-05-16,-5.1282
2018-05-17,3.6036
2018-05-18,-1.7478
2018-05-21,-0.7257
2018-05-22,9.7441
2018-05-23,-4.3379
2018-05-24,-0.6369
2018-05-25,13.6655
2018-05-29,-5.9549
2018-05-30,1.5350000000000001
2018-05-31,-3.1496
2018-06-01,1.626
2018-06-04,-4.8
2018-06-05,-1.6806999999999999
2018-06-06,-3.4188
2018-06-07,0.0
2018-06-08,1.7699
2018-06-11,0.0
2018-06-12,-0.8609
2018-06-13,-2.6401
2018-06-14,0.9099
2018-06-15,-0.0089
2018-06-18,0.0
2018-06-19,-1.7856999999999998
2018-06-20,0.0
2018-06-21,1.2636
2018-06-22,0.5476
2018-06-25,-4.4643
2018-06-26,12.1495
2018-06-27,1.3667
2018-06-28,-6.2808
2018-06-29,-1.7544
2018-07-02,0.8929
2018-07-03,-0.885
2018-07-05,7.2321
2018-07-06,-0.9159
2018-07-09,-3.3613
2018-07-10,3.3478
2018-07-11,-2.398
2018-07-12,3.4483
2018-07-13,1.5333
2018-07-16,-1.5430000000000001
2018-07-17,4.2014
2018-07-18,-1.6
2018-07-19,-9.8537
2018-07-20,-2.5974
2018-07-23,-5.5556
2018-07-24,-8.8137
2018-07-25,-20.4387
2018-07-26,-5.8022
2018-07-27,0.404
2018-07-30,-9.1273
2018-07-31,-8.6407
2018-08-01,0.6807
2018-08-02,-1.1966
2018-08-03,-4.8616
2018-08-06,1.8367
2018-08-07,4.9286
2018-08-08,2.0933
2018-08-09,-3.3172
2018-08-10,0.0
2018-08-13,-3.4483
2018-08-14,0.5714
2018-08-15,2.983
2018-08-16,1.7241
2018-08-17,0.0
2018-08-20,30.5085
2018-08-21,-15.5714
2018-08-22,1.4475
2018-08-23,1.0902
2018-08-24,18.4941
