ticker,ALBO US Equity
2011-10-07,-0.6612
2011-10-10,1.8656000000000001
2011-10-11,0.8467
2011-10-12,7.7295
2011-10-13,-1.4824
2011-10-14,-2.3216
2011-10-17,2.8169
2011-10-18,0.0
2011-10-19,0.6678
2011-10-20,4.7797
2011-10-21,1.2987
2011-10-24,4.1667
2011-10-25,-0.3077
2011-10-26,-2.4691
2011-10-27,5.0633
2011-10-28,-1.2048
2011-10-31,-2.4543
2011-11-01,2.516
2011-11-02,-3.6585
2011-11-03,1.25
2011-11-04,-2.4848
2011-11-07,-3.8622
2011-11-08,-3.984
2011-11-09,-0.0174
2011-11-10,-1.3718
2011-11-11,-1.4085
2011-11-14,-1.4285999999999999
2011-11-15,3.5054
2011-11-16,0.8139
2011-11-17,1.3715
2011-11-18,-1.216
2011-11-21,-2.9126
2011-11-22,-2.875
2011-11-23,-4.4126
2011-11-25,-1.5003
2011-11-28,-0.0195
2011-11-29,0.7813
2011-11-30,2.3256
2011-12-01,-0.1705
2011-12-02,-7.399
2011-12-05,4.5687
2011-12-06,-5.9561
2011-12-07,11.0625
2011-12-08,-2.8325
2011-12-09,5.0
2011-12-12,-0.1287
2011-12-13,-1.3255
2011-12-14,-3.1343
2011-12-15,0.1541
2011-12-16,-0.9231
2011-12-19,-1.2616
2011-12-20,2.2016999999999998
2011-12-21,-0.1539
2011-12-22,0.0
2011-12-23,-1.3678
2011-12-27,-3.125
2011-12-28,-3.2258
2011-12-29,-6.6667
2011-12-30,8.9286
2012-01-03,-3.2582
2012-01-04,1.6734
2012-01-05,5.0
2012-01-06,-7.8373
2012-01-09,3.3369
2012-01-10,-1.2708
2012-01-11,4.6423
2012-01-12,-6.4327
2012-01-13,6.8966
2012-01-17,-3.5685000000000002
2012-01-18,-0.4809
2012-01-19,-2.521
2012-01-20,4.8491
2012-01-23,-0.185
2012-01-24,-0.8237
2012-01-25,-0.3322
2012-01-26,1.6667
2012-01-27,-4.0984
2012-01-30,1.1966
2012-01-31,4.6769
2012-02-01,-2.3903
2012-02-02,1.4259
2012-02-03,-1.7115
2012-02-06,-0.3317
2012-02-07,1.4975
2012-02-08,4.918
2012-02-09,2.9688
2012-02-10,-2.8832
2012-02-13,0.8008
2012-02-14,6.181
2012-02-15,2.1898
2012-02-16,0.2857
2012-02-17,-2.021
2012-02-21,-5.3067
2012-02-22,2.8692
2012-02-23,0.0
2012-02-24,-2.9851
2012-02-27,3.0481
2012-02-28,-2.9579
2012-02-29,-2.3077
2012-03-01,1.5748
2012-03-02,-3.876
2012-03-05,-3.2258
2012-03-06,-2.5
2012-03-07,0.8547
2012-03-08,0.0
2012-03-09,3.3898
2012-03-12,-2.459
2012-03-13,0.8193
2012-03-14,1.6879
2012-03-15,-1.6189
2012-03-16,1.6455
2012-03-19,-4.2418
2012-03-20,-2.0758
2012-03-21,2.2946
2012-03-22,3.2258
2012-03-23,5.1325
2012-03-26,0.6299
2012-03-27,-6.1033
2012-03-28,0.0
2012-03-29,-1.6667
2012-03-30,0.0
2012-04-02,0.4237
2012-04-03,-2.1097
2012-04-04,1.7241
2012-04-05,-3.3898
2012-04-09,0.0
2012-04-10,0.3509
2012-04-11,-3.8462
2012-04-12,0.0
2012-04-13,-1.8182
2012-04-16,12.037
2012-04-17,-2.4793
2012-04-18,1.6949
2012-04-19,0.0
2012-04-20,-3.3333
2012-04-23,6.0345
2012-04-24,20.0203
2012-04-25,15.1736
2012-04-26,-9.4251
2012-04-27,1.2987
2012-04-30,-7.6923
2012-05-01,-2.7778
2012-05-02,4.2857
2012-05-03,1.3699
2012-05-04,0.0
2012-05-07,1.3514
2012-05-08,-1.3333
2012-05-09,-4.0541
2012-05-10,-2.8169
2012-05-11,-4.3478
2012-05-14,-5.303
2012-05-15,-0.61
2012-05-16,-3.4108
2012-05-17,11.4167
2012-05-18,-2.7674
2012-05-21,6.1538
2012-05-22,1.4493
2012-05-23,4.1429
2012-05-24,2.7435
2012-05-25,1.4686
2012-05-29,7.8947
2012-05-30,3.5213
2012-05-31,-0.8541
2012-06-01,-2.5694
2012-06-04,3.4756
2012-06-05,0.1768
2012-06-06,-1.1764999999999999
2012-06-07,-2.3661
2012-06-08,1.2041
2012-06-11,-1.8072
2012-06-12,-11.3497
2012-06-13,2.4221
2012-06-14,-2.3649
2012-06-15,-9.6886
2012-06-18,-1.1494
2012-06-19,-3.1008
2012-06-20,-3.2
2012-06-21,-4.5455
2012-06-22,0.4329
2012-06-25,1.7241
2012-06-26,4.661
2012-06-27,5.668
2012-06-28,-0.3831
2012-06-29,-0.7692
2012-07-02,-0.7752
2012-07-03,0.3906
2012-07-05,-1.1673
2012-07-06,1.1811
2012-07-09,10.5058
2012-07-10,0.7042
2012-07-11,-3.4965
2012-07-12,1.4493
2012-07-13,6.4286
2012-07-16,0.3356
2012-07-17,1.6722000000000001
2012-07-18,0.3289
2012-07-19,-2.623
2012-07-20,9.4276
2012-07-23,1.4769
2012-07-24,-2.9715
2012-07-25,-0.9414
2012-07-26,0.6349
2012-07-27,-7.21
2012-07-30,0.6757
2012-07-31,-0.6711
2012-08-01,-2.7027
2012-08-02,-0.3472
2012-08-03,-0.6969
2012-08-06,0.0
2012-08-07,4.9123
2012-08-08,-3.01
2012-08-09,4.8276
2012-08-10,1.6447
2012-08-13,-3.8834999999999997
2012-08-14,0.6734
2012-08-15,3.01
2012-08-16,0.3247
2012-08-17,0.0
2012-08-20,-2.2654
2012-08-21,0.0
2012-08-22,-0.3311
2012-08-23,-2.6578
2012-08-24,1.7065000000000001
2012-08-27,0.3356
2012-08-28,-0.3344
2012-08-29,0.3356
2012-08-30,-1.0033
2012-08-31,0.3378
2012-09-04,0.0
2012-09-05,-6.0606
2012-09-06,2.1505
2012-09-07,-1.7544
2012-09-10,5.3571
2012-09-11,0.0
2012-09-12,-1.6949
2012-09-13,1.3793
2012-09-14,-1.3605
2012-09-17,1.7198
2012-09-18,1.6992
2012-09-19,1.3333
2012-09-20,-0.3289
2012-09-21,3.6304
2012-09-24,-1.9108
2012-09-25,-0.6494
2012-09-26,-3.5948
2012-09-27,0.0
2012-09-28,0.678
2012-10-01,-3.367
2012-10-02,0.6969
2012-10-03,0.346
2012-10-04,-0.6897
2012-10-05,-1.0417
2012-10-08,0.7018
2012-10-09,-0.3484
2012-10-10,-0.3497
2012-10-11,-1.4035
2012-10-12,-1.7793999999999999
2012-10-15,-1.4493
2012-10-16,0.7353
2012-10-17,7.6642
2012-10-18,-2.0339
2012-10-19,0.346
2012-10-22,-1.7241
2012-10-23,-1.7544
2012-10-24,2.5
2012-10-25,-0.3484
2012-10-26,-1.3986
2012-10-31,-0.7092
2012-11-01,1.4285999999999999
2012-11-02,-1.4085
2012-11-05,0.0
2012-11-06,-0.7143
2012-11-07,-3.2374
2012-11-08,-2.5651
2012-11-09,3.0141
2012-11-12,1.1111
2012-11-13,-2.5641
2012-11-14,-3.3835
2012-11-15,-1.9455
2012-11-16,0.0
2012-11-19,-1.1905000000000001
2012-11-20,-1.2048
2012-11-21,5.2846
2012-11-23,3.8609999999999998
2012-11-26,-4.0892
2012-11-27,-0.3876
2012-11-28,-3.5019
2012-11-29,0.8065
2012-11-30,-0.8
2012-12-03,0.0
2012-12-04,-0.4032
2012-12-05,-1.6194
2012-12-06,4.9383
2012-12-07,7.8431
2012-12-10,2.5455
2012-12-11,-4.2553
2012-12-12,-1.1111
2012-12-13,-2.2472
2012-12-14,-1.1494
2012-12-17,2.3256
2012-12-18,-1.8939
2012-12-19,-1.1583
2012-12-20,-4.2969
2012-12-21,-2.0408
2012-12-24,0.0
2012-12-26,-1.25
2012-12-27,-1.2658
2012-12-28,-1.2821
2012-12-31,1.7316
2013-01-02,-0.4255
2013-01-03,7.265
2013-01-04,0.5976
2013-01-07,1.7822
2013-01-08,0.0
2013-01-09,1.5564
2013-01-10,-4.2146
2013-01-11,-2.4
2013-01-14,3.6885
2013-01-15,-2.3715
2013-01-16,-2.0243
2013-01-17,-0.4132
2013-01-18,-1.6598000000000002
2013-01-22,1.6878
2013-01-23,-2.4896
2013-01-24,13.617
2013-01-25,0.3745
2013-01-28,4.4776
2013-01-29,0.3527
2013-01-30,-3.1985
2013-01-31,-0.7353
2013-02-01,2.2222
2013-02-04,0.7246
2013-02-05,-0.7194
2013-02-06,-1.4493
2013-02-07,-1.1029
2013-02-08,0.0
2013-02-11,-0.3717
2013-02-12,0.2239
2013-02-13,-0.968
2013-02-14,0.3759
2013-02-15,-0.3745
2013-02-19,1.8797000000000001
2013-02-20,3.321
2013-02-21,-0.3571
2013-02-22,-2.509
2013-02-25,0.0046
2013-02-26,-0.3722
2013-02-27,1.845
2013-02-28,1.4493
2013-03-01,0.6786
2013-03-04,0.3902
2013-03-05,1.0601
2013-03-06,-1.3986
2013-03-07,-1.4229
2013-03-08,-0.3552
2013-03-11,2.1661
2013-03-12,-0.3534
2013-03-13,-0.7092
2013-03-14,-0.3571
2013-03-15,-0.3584
2013-03-18,-0.3597
2013-03-19,-0.361
2013-03-20,-0.3623
2013-03-21,1.0909
2013-03-22,-0.3597
2013-03-25,0.0
2013-03-26,-1.5523
2013-03-27,0.11
2013-03-28,3.9011
2013-04-01,-1.2868
2013-04-02,0.0893
2013-04-03,-4.7279
2013-04-04,-0.7491
2013-04-05,0.0
2013-04-08,-1.1320999999999999
2013-04-09,-0.3817
2013-04-10,7.2797
2013-04-11,1.7856999999999998
2013-04-12,0.7018
2013-04-15,-3.8327999999999998
2013-04-16,2.5362
2013-04-17,-2.1201
2013-04-18,-0.361
2013-04-19,-1.087
2013-04-22,5.1282
2013-04-23,4.5296
2013-04-24,-3.3333
2013-04-25,-0.3448
2013-04-26,0.346
2013-04-29,1.7241
2013-04-30,2.3729
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,2.3179
2013-05-06,-4.8544
2013-05-07,2.7168
2013-05-08,1.991
2013-05-09,-0.6494
2013-05-10,2.2876
2013-05-13,-0.9585
2013-05-14,0.0
2013-05-15,1.6129
2013-05-16,4.7619
2013-05-17,-0.6061
2013-05-20,0.0
2013-05-21,4.5732
2013-05-22,5.5394
2013-05-23,1.6575
2013-05-24,0.8152
2013-05-28,1.0782
2013-05-29,3.4667
2013-05-30,9.0206
2013-05-31,10.4019
2013-06-03,2.7837
2013-06-04,-7.7083
2013-06-05,-5.6433
2013-06-06,-1.6745999999999999
2013-06-07,2.6764
2013-06-10,1.6588
2013-06-11,3.9627
2013-06-12,-5.8296
2013-06-13,1.4285999999999999
2013-06-14,-0.939
2013-06-17,4.0284
2013-06-18,8.4282
2013-06-19,-8.6134
2013-06-20,-1.1494
2013-06-21,-2.7907
2013-06-24,-2.6316
2013-06-25,-1.4742
2013-06-26,3.2419000000000002
2013-06-27,0.7246
2013-06-28,0.2398
2013-07-01,0.7177
2013-07-02,1.6627
2013-07-03,3.271
2013-07-05,-1.3575
2013-07-08,-2.7523
2013-07-09,-2.1226
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,-0.7229
2013-07-15,0.2427
2013-07-16,2.9055999999999997
2013-07-17,3.5294
2013-07-18,2.0455
2013-07-19,1.5590000000000002
2013-07-22,-0.8772
2013-07-23,-0.2212
2013-07-24,-2.439
2013-07-25,1.1364
2013-07-26,-1.1236
2013-07-29,7.7273
2013-07-30,0.0
2013-07-31,3.5865
2013-08-01,5.9063
2013-08-02,9.0385
2013-08-05,-2.4691
2013-08-06,-6.1483
2013-08-07,-4.0462
2013-08-08,1.2048
2013-08-09,-3.1746
2013-08-12,-8.8115
2013-08-13,-7.191
2013-08-14,8.9588
2013-08-15,2.8889
2013-08-16,2.8078
2013-08-19,8.1933
2013-08-20,2.3301
2013-08-21,-4.1746
2013-08-22,4.3564
2013-08-23,-4.7438
2013-08-26,3.1873
2013-08-27,-5.2124
2013-08-28,-2.0367
2013-08-29,1.8711
2013-08-30,-3.4694
2013-09-03,0.2114
2013-09-04,-1.4768
2013-09-05,3.212
2013-09-06,4.3568
2013-09-09,-29.8211
2013-09-10,-2.2663
2013-09-11,-5.5072
2013-09-12,3.681
2013-09-13,-1.1834
2013-09-16,-1.7964
2013-09-17,3.0488
2013-09-18,-2.071
2013-09-19,0.0
2013-09-20,-0.6042
2013-09-23,-2.4316
2013-09-24,0.3115
2013-09-25,-1.8634
2013-09-26,0.3165
2013-09-27,1.2618
2013-09-30,-1.8692
2013-10-01,0.9524
2013-10-02,-0.3145
2013-10-03,0.0
2013-10-04,0.3155
2013-10-07,-3.1447
2013-10-08,-10.0649
2013-10-09,-2.8881
2013-10-10,2.974
2013-10-11,-1.444
2013-10-14,0.3663
2013-10-15,-4.3796
2013-10-16,2.2901
2013-10-17,1.8657
2013-10-18,-1.8315000000000001
2013-10-21,-2.7984999999999998
2013-10-22,1.3436
2013-10-23,-3.2197
2013-10-24,0.1957
2013-10-25,0.7813
2013-10-28,-0.7752
2013-10-29,0.7813
2013-10-30,-1.938
2013-10-31,0.0
2013-11-01,-3.1621
2013-11-04,-2.0408
2013-11-05,0.8333
2013-11-06,1.2397
2013-11-07,-4.0816
2013-11-08,8.9362
2013-11-11,-4.2969
2013-11-12,-5.7143
2013-11-13,0.4329
2013-11-14,-3.0172
2013-11-15,-1.5556
2013-11-18,-2.0316
2013-11-19,-1.3825
2013-11-20,0.4673
2013-11-21,2.3256
2013-11-22,2.2727
2013-11-25,0.8889
2013-11-26,0.4405
2013-11-27,-1.7544
2013-11-29,0.0
2013-12-02,-0.8929
2013-12-03,0.0
2013-12-04,0.9009
2013-12-05,-2.2321
2013-12-06,-0.4566
2013-12-09,0.4587
2013-12-10,-1.8265
2013-12-11,-6.0465
2013-12-12,1.9802
2013-12-13,4.8544
2013-12-16,1.8519
2013-12-17,5.0
2013-12-18,-5.1948
2013-12-19,3.653
2013-12-20,0.0
2013-12-23,3.9648
2013-12-24,-1.6949
2013-12-26,0.8621
2013-12-27,0.0
2013-12-30,0.4274
2013-12-31,-2.9787
2014-01-02,21.4912
2014-01-03,8.3032
2014-01-06,-4.0
2014-01-07,4.5139
2014-01-08,-0.3322
2014-01-09,-1.6667
2014-01-10,-2.3729
2014-01-13,3.125
2014-01-14,1.3468
2014-01-15,6.9767
2014-01-16,-2.795
2014-01-17,3.5144
2014-01-21,-1.8519
2014-01-22,0.0
2014-01-23,-3.4591
2014-01-24,-9.1205
2014-01-27,-2.509
2014-01-28,1.4706000000000001
2014-01-29,-0.7246
2014-01-30,-1.4599
2014-01-31,0.5556
2014-02-03,-5.3407
2014-02-04,1.9455
2014-02-05,-0.7634
2014-02-06,2.3077
2014-02-07,4.1353
2014-02-10,8.4838
2014-02-11,2.4958
2014-02-12,-1.6234
2014-02-13,4.6205
2014-02-14,-3.1546
2014-02-18,2.6059
2014-02-19,-3.1746
2014-02-20,0.3279
2014-02-21,-0.6536
2014-02-24,5.2632
2014-02-25,0.9375
2014-02-26,-1.2384
2014-02-27,0.3135
2014-02-28,-1.5625
2014-03-03,2.2222
2014-03-04,4.6584
2014-03-05,1.4837
2014-03-06,0.5848
2014-03-07,-4.6512
2014-03-10,-3.6585
2014-03-11,0.9494
2014-03-12,2.5078
2014-03-13,-3.3639
2014-03-14,3.1646
2014-03-17,2.7607
2014-03-18,0.597
2014-03-19,-0.5935
2014-03-20,-1.194
2014-03-21,-4.8338
2014-03-24,-4.4444
2014-03-25,-3.3223
2014-03-26,-4.4674
2014-03-27,-0.3597
2014-03-28,0.361
2014-03-31,-1.7986
2014-04-01,5.8608
2014-04-02,-2.0761
2014-04-03,0.7067
2014-04-04,-5.614
2014-04-07,-3.1599
2014-04-08,-2.1113
2014-04-09,5.098
2014-04-10,-5.5969999999999995
2014-04-11,-0.7905
2014-04-14,-4.7809
2014-04-15,-3.9749
2014-04-16,4.5752
2014-04-17,-0.8333
2014-04-21,0.4202
2014-04-22,4.1841
2014-04-23,-1.2048
2014-04-24,-2.8455
2014-04-25,-0.8368
2014-04-28,-0.4219
2014-04-29,2.5423999999999998
2014-04-30,-2.8926
2014-05-01,0.0
2014-05-02,-3.8298
2014-05-05,3.0973
2014-05-06,-3.4335
2014-05-07,-5.3333
2014-05-08,-0.4695
2014-05-09,0.9434
2014-05-12,8.411200000000001
2014-05-13,-0.8621
2014-05-14,-3.4783
2014-05-15,-3.6036
2014-05-16,-1.6355
2014-05-19,3.0879
2014-05-20,-2.3041
2014-05-21,-1.8868
2014-05-22,-0.4808
2014-05-23,-2.4154999999999998
2014-05-27,-0.495
2014-05-28,2.9851
2014-05-29,4.3478
2014-05-30,-1.3889
2014-06-02,2.3474
2014-06-03,5.5046
2014-06-04,-1.5217
2014-06-05,0.6623
2014-06-06,-1.7544
2014-06-09,-0.8929
2014-06-10,5.1802
2014-06-11,2.7837
2014-06-12,2.0833
2014-06-13,-2.8571
2014-06-16,-2.9412000000000003
2014-06-17,0.2165
2014-06-18,-1.5119
2014-06-19,0.8772
2014-06-20,-2.1739
2014-06-23,0.0
2014-06-24,-0.8889
2014-06-25,-1.7936999999999999
2014-06-26,-3.653
2014-06-27,4.2654
2014-06-30,-1.8182
2014-07-01,-0.9259
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-0.9346
2014-07-08,-4.717
2014-07-09,0.0
2014-07-10,-1.4851
2014-07-11,-0.2513
2014-07-14,0.7557
2014-07-15,-3.0
2014-07-16,-3.6082
2014-07-17,0.5348
2014-07-18,-1.5957
2014-07-21,0.5405
2014-07-22,1.6129
2014-07-23,1.5873
2014-07-24,2.0833
2014-07-25,4.8469
2014-07-28,-2.6764
2014-07-29,-1.5
2014-07-30,-0.5076
2014-07-31,-3.0612
2014-08-01,-0.5263
2014-08-04,-1.5873
2014-08-05,1.0753
2014-08-06,1.0638
2014-08-07,0.0
2014-08-08,0.5263
2014-08-11,4.712
2014-08-12,0.5
2014-08-13,-0.4975
2014-08-14,-2.0
2014-08-15,-1.0204
2014-08-18,1.0309
2014-08-19,-1.5306
2014-08-20,-1.4443
2014-08-21,3.0426
2014-08-22,-1.5306
2014-08-25,2.0725
2014-08-26,-2.5381
2014-08-27,0.5208
2014-08-28,0.0
2014-08-29,1.5544
2014-09-02,-1.0204
2014-09-03,0.0
2014-09-04,1.5464
2014-09-05,-1.0152
2014-09-08,1.5385
2014-09-09,-2.5253
2014-09-10,0.0
2014-09-11,-1.0363
2014-09-12,-1.0471
2014-09-15,-3.7037
2014-09-16,-0.5495
2014-09-17,-0.5525
2014-09-18,1.6667
2014-09-19,-4.3716
2014-09-22,0.5714
2014-09-23,-2.2727
2014-09-24,-1.7442
2014-09-25,1.7751000000000001
2014-09-26,-0.5814
2014-09-29,-3.5088
2014-09-30,1.2121
2014-10-01,-2.9939999999999998
2014-10-02,-6.1728
2014-10-03,1.3158
2014-10-06,3.8961
2014-10-07,-4.375
2014-10-08,-2.6144
2014-10-09,-4.0268
2014-10-10,-6.993
2014-10-13,0.0
2014-10-14,-7.5094
2014-10-15,15.4354
2014-10-16,0.0088
2014-10-17,-2.1213
2014-10-20,4.3165
2014-10-21,-0.6897
2014-10-22,-3.4722
2014-10-23,-2.1583
2014-10-24,13.2353
2014-10-27,0.0
2014-10-28,-1.9481000000000002
2014-10-29,0.6623
2014-10-30,0.6579
2014-10-31,1.3072
2014-11-03,0.6452
2014-11-04,-4.4872
2014-11-05,0.6711
2014-11-06,2.0
2014-11-07,0.6536
2014-11-10,-2.5974
2014-11-11,4.6667
2014-11-12,3.1847
2014-11-13,-4.321
2014-11-14,2.5726
2014-11-17,0.0079
2014-11-18,1.2579
2014-11-19,-3.7267
2014-11-20,1.2903
2014-11-21,1.2739
2014-11-24,-0.6289
2014-11-25,-1.2658
2014-11-26,-1.9231
2014-11-28,-1.3072
2014-12-01,-2.649
2014-12-02,-2.0408
2014-12-03,2.7778
2014-12-04,-5.4054
2014-12-05,-1.4285999999999999
2014-12-08,0.7246
2014-12-09,-2.8777
2014-12-10,4.4444
2014-12-11,0.0
2014-12-12,-2.1277
2014-12-15,-4.3478
2014-12-16,-1.5152
2014-12-17,2.3077
2014-12-18,2.2556
2014-12-19,2.2059
2014-12-22,0.7194
2014-12-23,0.0
2014-12-24,-2.8571
2014-12-26,2.9412000000000003
2014-12-29,-2.1429
2014-12-30,0.0
2014-12-31,-2.9196999999999997
2015-01-02,4.5113
2015-01-05,2.8777
2015-01-06,2.0979
2015-01-07,-0.6849
2015-01-08,15.8621
2015-01-09,-5.9524
2015-01-12,-1.8987
2015-01-13,-2.5806
2015-01-14,-0.6623
2015-01-15,-4.6667
2015-01-16,1.3986
2015-01-20,-2.069
2015-01-21,-1.4085
2015-01-22,-1.4285999999999999
2015-01-23,5.7971
2015-01-26,5.4795
2015-01-27,0.6494
2015-01-28,-2.5806
2015-01-29,1.3245
2015-01-30,-1.3072
2015-02-02,1.3245
2015-02-03,-1.3072
2015-02-04,-1.3245
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,1.3423
2015-02-10,-0.6623
2015-02-11,0.6667
2015-02-12,0.6623
2015-02-13,-9.2105
2015-02-17,-0.7246
2015-02-18,-2.1898
2015-02-19,-0.7556
2015-02-20,4.5211
2015-02-23,0.0
2015-02-24,-1.4388
2015-02-25,0.7299
2015-02-26,-2.1739
2015-02-27,0.7407
2015-03-02,-1.4706000000000001
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,1.4925
2015-03-06,0.0
2015-03-09,-1.4706000000000001
2015-03-10,0.7463
2015-03-11,0.7407
2015-03-12,1.4706000000000001
2015-03-13,1.4493
2015-03-16,-0.7143
2015-03-17,-5.036
2015-03-18,2.2727
2015-03-19,2.2222
2015-03-20,-4.3478
2015-03-23,-3.7879
2015-03-24,-7.0866
2015-03-25,2.5423999999999998
2015-03-26,0.8264
2015-03-27,-3.2787
2015-03-30,0.0
2015-03-31,0.8475
2015-04-01,-0.8403
2015-04-02,0.8475
2015-04-06,-3.3613
2015-04-07,-3.4783
2015-04-08,0.9009
2015-04-09,0.0
2015-04-10,2.6786
2015-04-13,-6.087
2015-04-14,-4.6296
2015-04-15,10.6796
2015-04-16,-0.8772
2015-04-17,-3.5398
2015-04-20,-0.9174
2015-04-21,15.7407
2015-04-22,-0.8
2015-04-23,2.4194
2015-04-24,-10.2362
2015-04-27,2.6316
2015-04-28,0.0
2015-04-29,-2.3932
2015-04-30,0.7005
2015-05-01,-1.7391
2015-05-04,0.885
2015-05-05,0.0
2015-05-06,-0.8772
2015-05-07,2.6549
2015-05-08,-0.8621
2015-05-11,-0.8696
2015-05-12,-1.7544
2015-05-13,1.7856999999999998
2015-05-14,-0.8772
2015-05-15,0.0
2015-05-18,1.7699
2015-05-19,-1.7391
2015-05-20,-0.885
2015-05-21,1.7856999999999998
2015-05-22,-2.6316
2015-05-26,0.0
2015-05-27,-0.9009
2015-05-28,0.0
2015-05-29,5.4545
2015-06-01,-4.3103
2015-06-02,0.0
2015-06-03,2.7027
2015-06-04,-1.3158
2015-06-05,2.2222
2015-06-08,-0.8696
2015-06-09,-1.7544
2015-06-10,0.0
2015-06-11,-3.5714
2015-06-12,0.9259
2015-06-15,-0.9174
2015-06-16,-1.8519
2015-06-17,-0.9434
2015-06-18,-2.8571
2015-06-19,-2.9412000000000003
2015-06-22,4.0404
2015-06-23,5.8252
2015-06-24,-0.9174
2015-06-25,-1.8519
2015-06-26,1.8868
2015-06-29,-1.8519
2015-06-30,-2.8302
2015-07-01,0.0
2015-07-02,-1.9417
2015-07-06,0.9901
2015-07-07,-3.1556
2015-07-08,-3.8279
2015-07-09,3.1711
2015-07-10,4.0684
2015-07-13,3.9215999999999998
2015-07-14,0.0
2015-07-15,0.9434
2015-07-16,-2.8037
2015-07-17,6.7308
2015-07-20,-6.3063
2015-07-21,0.0
2015-07-22,0.9615
2015-07-23,-0.9524
2015-07-24,0.0
2015-07-27,-0.9615
2015-07-28,0.0
2015-07-29,1.784
2015-07-30,-1.7527
2015-07-31,-1.9417
2015-08-03,0.9901
2015-08-04,-0.9804
2015-08-05,-0.9901
2015-08-06,-1.0
2015-08-07,0.0126
2015-08-10,-1.0226
2015-08-11,0.0
2015-08-12,-0.0893
2015-08-13,-2.9746
2015-08-14,-22.9868
2015-08-17,-2.9557
2015-08-18,-1.4085
2015-08-19,-5.7143
2015-08-20,3.0303
2015-08-21,1.4522
2015-08-24,-1.4314
2015-08-25,-2.9412000000000003
2015-08-26,-0.9091
2015-08-27,3.211
2015-08-28,-4.6667
2015-08-31,4.5843
2015-09-01,6.9837
2015-09-02,-4.6788
2015-09-03,-0.9198
2015-09-04,5.8824
2015-09-08,4.1667
2015-09-09,-9.2
2015-09-10,-6.0206
2015-09-11,4.6875
2015-09-14,0.0
2015-09-15,4.944
2015-09-16,9.3511
2015-09-17,-2.4549
2015-09-18,4.4167
2015-09-21,-10.854
2015-09-22,-5.4611
2015-09-23,1.5152
2015-09-24,-5.0746
2015-09-25,-0.9434
2015-09-28,-13.125
2015-09-29,-14.1258
2015-09-30,-6.383
2015-10-01,-2.0455
2015-10-02,2.5522
2015-10-05,0.6787
2015-10-06,1.1236
2015-10-07,-6.6667
2015-10-08,-2.3810000000000002
2015-10-09,3.6585
2015-10-12,0.2794
2015-10-13,-2.625
2015-10-14,-3.6145
2015-10-15,5.0
2015-10-16,0.0
2015-10-19,-3.5714
2015-10-20,2.0062
2015-10-21,-5.5976
2015-10-22,0.4167
2015-10-23,-5.5219000000000005
2015-10-26,2.973
2015-10-27,-1.8373
2015-10-28,1.6042999999999998
2015-10-29,-5.2632
2015-10-30,1.3889
2015-11-02,1.3699
2015-11-03,-0.6757
2015-11-04,-3.4013999999999998
2015-11-05,-0.7042
2015-11-06,4.9645
2015-11-09,-2.652
2015-11-10,-3.4184
2015-11-11,-8.0129
2015-11-12,0.2734
2015-11-13,-0.2727
2015-11-16,-3.125
2015-11-17,-2.8629
2015-11-18,-13.6571
2015-11-19,-9.6154
2015-11-20,25.9574
2015-11-23,18.2432
2015-11-24,-0.0357
2015-11-25,2.5188
2015-11-27,4.5478
2015-11-30,-5.8667
2015-12-01,-9.3484
2015-12-02,-3.4375
2015-12-03,-3.2362
2015-12-04,6.0201
2015-12-07,-8.5174
2015-12-08,2.7155
2015-12-09,0.0
2015-12-10,0.7134
2015-12-11,-3.3333
2015-12-14,-4.8276
2015-12-15,-9.4203
2015-12-16,-2.0
2015-12-17,-6.1224
2015-12-18,33.4783
2015-12-21,-11.8485
2015-12-22,3.2333
2015-12-23,4.5638
2015-12-24,0.4065
2015-12-28,1.662
2015-12-29,1.6139000000000001
2015-12-30,14.7896
2015-12-31,-1.4915
2016-01-04,-6.494
2016-01-05,-5.1697
2016-01-06,-7.8379
2016-01-07,-14.2857
2016-01-08,9.1667
2016-01-11,-4.4609
2016-01-12,-4.1199
2016-01-13,-0.625
2016-01-14,6.9182
2016-01-15,8.2353
2016-01-19,-7.6087
2016-01-20,-1.9607999999999999
2016-01-21,4.0
2016-01-22,1.875
2016-01-25,-7.5507
2016-01-26,6.1256
2016-01-27,-9.5719
2016-01-28,4.3351
2016-01-29,1.5549
2016-02-01,5.9488
2016-02-02,-1.4925
2016-02-03,-0.0722
2016-02-04,1.7088
2016-02-05,2.2243
2016-02-08,-1.8981
2016-02-09,-0.1888
2016-02-10,-0.9456
2016-02-11,1.1933
2016-02-12,-1.8868
2016-02-16,2.5481
2016-02-17,2.9536
2016-02-18,9.2896
2016-02-19,1.0
2016-02-22,8.9521
2016-02-23,-10.905
2016-02-24,3.0174
2016-02-25,5.6106
2016-02-26,7.8125
2016-02-29,-1.4493
2016-03-01,0.0
2016-03-02,-1.2132
2016-03-03,2.7168
2016-03-04,1.4493
2016-03-07,1.5714000000000001
2016-03-08,-1.512
2016-03-09,2.7847
2016-03-10,-1.3546
2016-03-11,0.0
2016-03-14,4.2254
2016-03-15,-5.4054
2016-03-16,-11.1071
