ticker,CCM US Equity
2010-05-04,-2.6170999999999998
2010-05-05,0.5658
2010-05-06,-0.8439
2010-05-07,-0.9929
2010-05-10,-1.2894
2010-05-11,-2.0319
2010-05-12,-1.4815
2010-05-13,0.9023
2010-05-14,-1.3431
2010-05-17,-0.1492
2010-05-18,-0.1513
2010-05-19,-1.0606
2010-05-20,-3.8285
2010-05-21,-0.7962
2010-05-24,-2.0867
2010-05-25,-1.1475
2010-05-26,1.3267
2010-05-27,4.5827
2010-05-28,0.0
2010-06-01,-0.939
2010-06-02,-0.316
2010-06-03,-0.7924
2010-06-04,-0.1597
2010-06-07,-2.08
2010-06-08,1.1438
2010-06-09,-1.7771
2010-06-10,-0.6579
2010-06-11,-2.3179
2010-06-14,1.3559
2010-06-15,0.8361
2010-06-16,-0.4975
2010-06-17,0.0
2010-06-18,-0.6667
2010-06-21,0.0
2010-06-22,-0.8389
2010-06-23,0.0
2010-06-24,-2.8765
2010-06-25,-1.2195
2010-06-28,-1.2346
2010-06-29,-1.7856999999999998
2010-06-30,8.3636
2010-07-01,6.2081
2010-07-02,-6.0032
2010-07-06,-0.5042
2010-07-07,2.7027
2010-07-08,0.0329
2010-07-09,-4.6366
2010-07-12,1.7241
2010-07-13,-2.2034
2010-07-14,1.2132
2010-07-15,-3.2534
2010-07-16,-0.8827
2010-07-19,-2.145
2010-07-20,0.365
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.1818
2010-07-26,0.9074
2010-07-27,-0.1799
2010-07-28,1.6216
2010-07-29,1.7730000000000001
2010-07-30,-0.3484
2010-08-02,0.2448
2010-08-03,1.151
2010-08-04,1.7241
2010-08-05,1.6949
2010-08-06,0.0
2010-08-09,1.5
2010-08-10,2.4631
2010-08-11,0.3205
2010-08-12,-0.7987
2010-08-13,-0.161
2010-08-16,-2.4194
2010-08-17,0.1653
2010-08-18,1.9802
2010-08-19,3.0744
2010-08-20,5.3375
2010-08-23,-3.2787
2010-08-24,-3.698
2010-08-25,9.44
2010-08-26,-1.9005999999999998
2010-08-27,-2.0864
2010-08-30,-0.1522
2010-08-31,0.7622
2010-09-01,0.3026
2010-09-02,1.6591
2010-09-03,-1.1869
2010-09-07,-3.7538
2010-09-08,-0.156
2010-09-09,3.75
2010-09-10,3.3133
2010-09-13,0.7289
2010-09-14,0.0
2010-09-15,0.4342
2010-09-16,6.4841
2010-09-17,0.2706
2010-09-20,-2.1592000000000002
2010-09-21,-5.7931
2010-09-22,-2.0498
2010-09-23,2.8401
2010-09-24,1.7442
2010-09-27,1.0
2010-09-28,-0.8487
2010-09-29,-2.7104
2010-09-30,2.6393
2010-10-01,1.4285999999999999
2010-10-04,-3.3803
2010-10-05,1.7492999999999999
2010-10-06,-4.0115
2010-10-07,4.0299
2010-10-08,-1.1478
2010-10-11,-0.8708
2010-10-12,1.9034
2010-10-13,-1.2931
2010-10-14,1.7467000000000001
2010-10-15,3.0043
2010-10-18,0.0
2010-10-19,0.4167
2010-10-20,2.213
2010-10-21,-0.5413
2010-10-22,0.4082
2010-10-25,-1.355
2010-10-26,1.0989
2010-10-27,0.5435
2010-10-28,-1.7568000000000001
2010-10-29,-2.751
2010-11-01,0.9901
2010-11-02,-0.8421
2010-11-03,-1.1282
2010-11-04,2.1429
2010-11-05,5.7343
2010-11-08,2.9894
2010-11-09,-3.0311
2010-11-10,0.6623
2010-11-11,0.0
2010-11-12,-1.3158
2010-11-15,-0.9333
2010-11-16,-4.4415
2010-11-17,0.2817
2010-11-18,-0.7022
2010-11-19,3.9604
2010-11-22,2.1769
2010-11-23,2.2636
2010-11-24,-2.3438
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,0.8
2010-12-01,0.5291
2010-12-02,0.5263
2010-12-03,-1.3089
2010-12-06,1.3263
2010-12-07,0.0
2010-12-08,-0.9162
2010-12-09,-0.9247
2010-12-10,-0.5333
2010-12-13,-1.6086
2010-12-14,-0.1362
2010-12-15,-1.2278
2010-12-16,1.5192999999999999
2010-12-17,0.0
2010-12-20,-0.6803
2010-12-21,2.0548
2010-12-22,0.6711
2010-12-23,0.0
2010-12-27,-0.1333
2010-12-28,-2.4032
2010-12-29,1.2312
2010-12-30,0.4054
2010-12-31,-0.5384
2011-01-03,-0.8119
2011-01-04,0.2729
2011-01-05,0.0
2011-01-06,2.0408
2011-01-07,0.6667
2011-01-10,0.0
2011-01-11,0.3974
2011-01-12,-0.7916
2011-01-13,0.133
2011-01-14,-0.3984
2011-01-18,-1.4667
2011-01-19,-1.8944999999999999
2011-01-20,0.6897
2011-01-21,1.2328999999999999
2011-01-24,0.406
2011-01-25,0.2695
2011-01-26,0.672
2011-01-27,0.1335
2011-01-28,-3.0667
2011-01-31,-0.6878
2011-02-01,-1.9391
2011-02-02,-0.1412
2011-02-03,-1.5558999999999998
2011-02-04,-1.8678
2011-02-07,0.4392
2011-02-08,-0.5831
2011-02-09,-0.7331
2011-02-10,-3.1019
2011-02-11,0.9146
2011-02-14,-1.8127
2011-02-15,-1.3846
2011-02-16,-1.5601
2011-02-17,0.6339
2011-02-18,0.0
2011-02-22,-0.4724
2011-02-23,5.8544
2011-02-24,-1.1958
2011-02-25,-5.4463
2011-02-28,0.16
2011-03-01,0.1597
2011-03-02,0.1595
2011-03-03,-0.3185
2011-03-04,0.639
2011-03-07,-0.4762
2011-03-08,-0.9569
2011-03-09,-0.4831
2011-03-10,-2.1036
2011-03-11,4.4628
2011-03-14,-1.2658
2011-03-15,-3.6859
2011-03-16,-3.4942
2011-03-17,-9.4828
2011-03-18,0.381
2011-03-21,0.5693
2011-03-22,-0.9434
2011-03-23,-1.9048
2011-03-24,-1.7476
2011-03-25,12.8458
2011-03-28,1.9264000000000001
2011-03-29,-2.2337
2011-03-30,-0.3515
2011-03-31,-0.3527
2011-04-01,2.4757
2011-04-04,-1.0341
2011-04-05,-3.3159
2011-04-06,5.7762
2011-04-07,-2.3891
2011-04-08,-1.2238
2011-04-11,2.6549
2011-04-12,-0.1724
2011-04-13,-0.1727
2011-04-14,1.3841
2011-04-15,-1.1945000000000001
2011-04-18,0.0
2011-04-19,-3.2815
2011-04-20,0.5357
2011-04-21,0.1776
2011-04-25,-2.4823
2011-04-26,0.5455
2011-04-27,-0.5425
2011-04-28,0.9091
2011-04-29,-1.6216
2011-05-02,-4.9451
2011-05-03,-2.6975
2011-05-04,-1.9802
2011-05-05,4.8485
2011-05-06,-3.4682
2011-05-09,0.1996
2011-05-10,2.3904
2011-05-11,-1.3618999999999999
2011-05-12,-0.1972
2011-05-13,-12.253
2011-05-16,0.2252
2011-05-17,3.3708
2011-05-18,-2.6087
2011-05-19,-2.4554
2011-05-20,-3.8902
2011-05-23,-4.0476
2011-05-24,-1.737
2011-05-25,-1.2626
2011-05-26,5.6266
2011-05-27,3.3898
2011-05-31,2.3419
2011-06-01,0.2288
2011-06-02,0.6849
2011-06-03,-2.0408
2011-06-06,1.8519
2011-06-07,0.0
2011-06-08,-1.1364
2011-06-09,-1.1494
2011-06-10,0.0
2011-06-13,-1.1628
2011-06-14,1.1764999999999999
2011-06-15,-0.9302
2011-06-16,0.939
2011-06-17,-0.6977
2011-06-20,-6.5574
2011-06-21,4.2607
2011-06-22,0.0
2011-06-23,0.4808
2011-06-24,0.2392
2011-06-27,-0.5967
2011-06-28,-1.0804
2011-06-29,3.6408
2011-06-30,-0.9368
2011-07-01,-0.7092
2011-07-05,1.6667
2011-07-06,-0.5855
2011-07-07,0.5889
2011-07-08,0.0
2011-07-11,-2.8103
2011-07-12,2.1687
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,-2.1226
2011-07-19,-3.8554
2011-07-20,-4.5113
2011-07-21,-6.8241
2011-07-22,-1.4647999999999999
2011-07-25,-5.3745
2011-07-26,5.7402
2011-07-27,0.8571
2011-07-28,3.3994
2011-07-29,2.1918
2011-08-01,0.5362
2011-08-02,-3.4667
2011-08-03,0.0
2011-08-04,-1.6575
2011-08-05,3.9326
2011-08-08,-3.7838000000000003
2011-08-09,7.3034
2011-08-10,6.0209
2011-08-11,0.7407
2011-08-12,-0.2451
2011-08-15,-4.4226
2011-08-16,-3.3419
2011-08-17,-1.8617
2011-08-18,-1.084
2011-08-19,-0.7123
2011-08-22,-1.2141
2011-08-23,0.5587
2011-08-24,4.4444
2011-08-25,0.266
2011-08-26,1.3263
2011-08-29,3.6649000000000003
2011-08-30,0.2646
2011-08-31,-0.2639
2011-09-01,-1.0582
2011-09-02,-2.9412000000000003
2011-09-06,-4.6832
2011-09-07,4.3353
2011-09-08,-0.554
2011-09-09,-3.0641
2011-09-12,-7.4713
2011-09-13,-0.9317
2011-09-14,9.0909
2011-09-15,-2.2989
2011-09-16,-1.4706000000000001
2011-09-19,-4.7761
2011-09-20,3.4483
2011-09-21,0.9091
2011-09-22,-1.5015
2011-09-23,9.1463
2011-09-26,-0.2793
2011-09-27,-4.7619
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,-7.0588
2011-10-03,-4.4304
2011-10-04,4.3046
2011-10-05,-1.9048
2011-10-06,-4.2071
2011-10-07,4.0541
2011-10-10,-0.3247
2011-10-11,-0.6515
2011-10-12,4.5902
2011-10-13,2.8213
2011-10-14,1.5244
2011-10-17,1.5015
2011-10-18,-4.4379
2011-10-19,4.9536
2011-10-20,-2.3599
2011-10-21,1.8127
2011-10-24,2.9674
2011-10-25,1.7290999999999999
2011-10-26,-0.8499
2011-10-27,0.8571
2011-10-28,2.5496
2011-10-31,0.2762
2011-11-01,-0.8264
2011-11-02,0.0
2011-11-03,1.9444
2011-11-04,0.2725
2011-11-07,0.2717
2011-11-08,1.084
2011-11-09,-0.8043
2011-11-10,1.3514
2011-11-11,1.3333
2011-11-14,-3.9474
2011-11-15,-1.3699
2011-11-16,-4.4444
2011-11-17,1.4535
2011-11-18,-3.7249
2011-11-21,2.3810000000000002
2011-11-22,-0.2907
2011-11-23,-1.1224
2011-11-25,-1.8134000000000001
2011-11-28,3.3033
2011-11-29,1.4535
2011-11-30,-1.1461000000000001
2011-12-01,0.0
2011-12-02,0.8696
2011-12-05,-1.1494
2011-12-06,-3.1977
2011-12-07,-1.2612999999999999
2011-12-08,-2.2202
2011-12-09,-4.8212
2011-12-12,0.0
2011-12-13,-0.6536
2011-12-14,2.6316
2011-12-15,0.9615
2011-12-16,2.8571
2011-12-19,-2.4691
2011-12-20,7.9114
2011-12-21,-0.8798
2011-12-22,0.5917
2011-12-23,-0.2941
2011-12-27,-10.0295
2011-12-28,14.4262
2011-12-29,-4.8711
2011-12-30,-2.7108
2012-01-03,6.8111
2012-01-04,-0.2899
2012-01-05,2.3256
2012-01-06,0.2841
2012-01-09,0.5666
2012-01-10,4.2254
2012-01-11,0.2703
2012-01-12,0.2695
2012-01-13,-0.5376
2012-01-17,-1.8919000000000001
2012-01-18,1.9284
2012-01-19,-4.3243
2012-01-20,3.1073
2012-01-23,1.3699
2012-01-24,-1.3514
2012-01-25,1.0959
2012-01-26,0.542
2012-01-27,-0.2695
2012-01-30,0.2703
2012-01-31,-2.6954000000000002
2012-02-01,1.9391
2012-02-02,2.4457
2012-02-03,0.2653
2012-02-06,5.8201
2012-02-07,0.0
2012-02-08,-0.25
2012-02-09,0.2506
2012-02-10,-1.0
2012-02-13,-0.2525
2012-02-14,0.0
2012-02-15,0.2532
2012-02-16,-1.0101
2012-02-17,0.0
2012-02-21,-0.5102
2012-02-22,0.2564
2012-02-23,0.2558
2012-02-24,-1.2755
2012-02-27,1.0336
2012-02-28,-0.5115
2012-02-29,-0.2571
2012-03-01,-0.7732
2012-03-02,-1.2987
2012-03-05,2.3684
2012-03-06,-7.455
2012-03-07,5.5556
2012-03-08,0.0
2012-03-09,-0.2632
2012-03-12,5.8047
2012-03-13,0.2494
2012-03-14,-1.7412999999999998
2012-03-15,-2.2785
2012-03-16,-0.7772
2012-03-19,0.2611
2012-03-20,-1.0417
2012-03-21,3.9474
2012-03-22,-8.8608
2012-03-23,5.2778
2012-03-26,-1.5831
2012-03-27,0.0
2012-03-28,4.0214
2012-03-29,-2.0619
2012-03-30,1.0526
2012-04-02,-1.0417
2012-04-03,0.0
2012-04-04,1.3158
2012-04-05,1.039
2012-04-09,-0.5238
2012-04-10,-1.0208
2012-04-11,-1.8309
2012-04-12,3.4574
2012-04-13,0.2571
2012-04-16,-2.0513
2012-04-17,-1.0471
2012-04-18,1.8519
2012-04-19,-0.2597
2012-04-20,-2.0833
2012-04-23,0.5319
2012-04-24,1.3228
2012-04-25,-0.7833
2012-04-26,0.2632
2012-04-27,-1.5748
2012-04-30,2.1333
2012-05-01,-1.3054999999999999
2012-05-02,-1.5873
2012-05-03,-0.5376
2012-05-04,-1.3514
2012-05-07,-2.2243
2012-05-08,-5.2906
2012-05-09,0.0
2012-05-10,0.5917
2012-05-11,-1.4706000000000001
2012-05-14,1.0448
2012-05-15,-2.5111
2012-05-16,-1.5152
2012-05-17,0.0
2012-05-18,4.9231
2012-05-21,0.0
2012-05-22,-4.6921
2012-05-23,0.0
2012-05-24,7.0769
2012-05-25,-6.6091999999999995
2012-05-29,4.3077
2012-05-30,-1.7699
2012-05-31,-3.003
2012-06-01,-7.1207
2012-06-04,0.3333
2012-06-05,-2.99
2012-06-06,2.7397
2012-06-07,-1.6667
2012-06-08,2.0339
2012-06-11,-3.6545
2012-06-12,0.0
2012-06-13,1.0345
2012-06-14,-2.3891
2012-06-15,-9.0909
2012-06-18,1.5385
2012-06-19,2.6515
2012-06-20,5.1661
2012-06-21,-1.7544
2012-06-22,3.5714
2012-06-25,1.7241
2012-06-26,-1.6949
2012-06-27,0.0
2012-06-28,-1.7241
2012-06-29,2.807
2012-07-02,-2.0478
2012-07-03,0.9821
2012-07-05,-1.6627
2012-07-06,1.7544
2012-07-09,-1.7241
2012-07-10,1.4035
2012-07-11,-0.692
2012-07-12,0.0
2012-07-13,0.3484
2012-07-16,-0.1736
2012-07-17,-6.087
2012-07-18,2.963
2012-07-19,3.5971
2012-07-20,-2.0833
2012-07-23,-0.3546
2012-07-24,0.0
2012-07-25,1.0676
2012-07-26,-0.3521
2012-07-27,-1.0601
2012-07-30,3.5714
2012-07-31,-2.069
2012-08-01,2.1127
2012-08-02,-7.2414
2012-08-03,0.3717
2012-08-06,3.3333
2012-08-07,0.7168
2012-08-08,0.7117
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,-0.3534
2012-08-14,1.0638
2012-08-15,-1.7544
2012-08-16,3.5714
2012-08-17,-1.7241
2012-08-20,2.1053
2012-08-21,0.0
2012-08-22,0.6873
2012-08-23,0.3413
2012-08-24,-0.3401
2012-08-27,0.6826
2012-08-28,0.678
2012-08-29,1.6835
2012-08-30,-0.6623
2012-08-31,-0.6667
2012-09-04,6.0403
2012-09-05,6.962
2012-09-06,10.0592
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,-0.2688
2012-09-12,1.8868
2012-09-13,-4.7619
2012-09-14,3.8889
2012-09-17,-2.1390000000000002
2012-09-18,1.9125999999999999
2012-09-19,2.4129
2012-09-20,4.4503
2012-09-21,4.5113
2012-09-24,-15.5875
2012-09-25,3.125
2012-09-26,-2.7548
2012-09-27,0.8499
2012-09-28,5.3371
2012-10-01,5.0667
2012-10-02,-7.1066
2012-10-03,0.5464
2012-10-04,2.1739
2012-10-05,-0.5319
2012-10-08,6.9519
2012-10-09,-1.75
2012-10-10,1.0178
2012-10-11,-0.5038
2012-10-12,4.8101
2012-10-15,-2.8986
2012-10-16,4.4776
2012-10-17,-3.5714
2012-10-18,6.4198
2012-10-19,-1.8561
2012-10-22,1.6548
2012-10-23,-1.3953
2012-10-24,6.1321
2012-10-25,-1.5556
2012-10-26,1.3544
2012-10-31,-2.0045
2012-11-01,2.2727
2012-11-02,-0.8889
2012-11-05,3.1390000000000002
2012-11-06,1.3043
2012-11-07,6.2232
2012-11-08,-4.0404
2012-11-09,1.0526
2012-11-12,1.6667
2012-11-13,-2.8689
2012-11-14,-4.0084
2012-11-15,-1.0989
2012-11-16,-2.2222
2012-11-19,-2.2727
2012-11-20,3.4884
2012-11-21,-2.6966
2012-11-23,8.545
2012-11-26,-1.0638
2012-11-27,-3.2258
2012-11-28,-0.2222
2012-11-29,-1.1136
2012-11-30,0.0
2012-12-03,-0.9009
2012-12-04,2.2727
2012-12-05,-3.3333
2012-12-06,-0.9195
2012-12-07,-1.8561
2012-12-10,4.0189
2012-12-11,-9.0909
2012-12-12,-6.75
2012-12-13,6.9705
2012-12-14,2.7569
2012-12-17,-1.4665
2012-12-18,-4.4525
2012-12-19,0.7772
2012-12-20,3.0848
2012-12-21,2.4938000000000002
2012-12-24,0.7299
2012-12-26,-2.1739
2012-12-27,1.2346
2012-12-28,0.2439
2012-12-31,0.4866
2013-01-02,1.937
2013-01-03,-1.4252
2013-01-04,0.9639
2013-01-07,0.2387
2013-01-08,0.9524
2013-01-09,0.0
2013-01-10,2.5943
2013-01-11,-1.3793
2013-01-14,-0.2331
2013-01-15,0.0
2013-01-16,-0.9346
2013-01-17,0.4717
2013-01-18,1.8779
2013-01-22,-1.3825
2013-01-23,0.4673
2013-01-24,-1.8605
2013-01-25,-0.4739
2013-01-28,2.3810000000000002
2013-01-29,-0.6977
2013-01-30,0.7026
2013-01-31,-0.2326
2013-02-01,1.3986
2013-02-04,-1.6092
2013-02-05,0.2336
2013-02-06,-0.9324
2013-02-07,0.0
2013-02-08,0.7059
2013-02-11,-1.8692
2013-02-12,-1.9048
2013-02-13,1.2136
2013-02-14,-0.4796
2013-02-15,0.7229
2013-02-19,-0.7177
2013-02-20,1.4458
2013-02-21,-0.7156
2013-02-22,-0.4755
2013-02-25,1.9231
2013-02-26,0.0
2013-02-27,-0.9434
2013-02-28,1.1905000000000001
2013-03-01,1.4118
2013-03-04,-0.464
2013-03-05,0.0
2013-03-06,-2.5641
2013-03-07,3.3493
2013-03-08,-3.2407
2013-03-11,-0.4785
2013-03-12,-0.9615
2013-03-13,0.0
2013-03-14,2.6699
2013-03-15,1.6548
2013-03-18,-1.1628
2013-03-19,1.1764999999999999
2013-03-20,-0.0654
2013-03-21,0.0654
2013-03-22,0.0
2013-03-25,1.1628
2013-03-26,-0.4598
2013-03-27,0.4619
2013-03-28,0.0
2013-04-01,-2.2989
2013-04-02,4.4706
2013-04-03,-4.0541
2013-04-04,0.4343
2013-04-05,-1.3673
2013-04-08,0.7109
2013-04-09,0.7059
2013-04-10,-0.7009
2013-04-11,-0.2353
2013-04-12,0.0
2013-04-15,1.1792
2013-04-16,-2.331
2013-04-17,-1.9093
2013-04-18,1.7032
2013-04-19,-1.6745999999999999
2013-04-22,1.7032
2013-04-23,2.3923
2013-04-24,0.4673
2013-04-25,-0.6977
2013-04-26,-0.2342
2013-04-29,0.7042
2013-04-30,-1.1655
2013-05-01,0.9434
2013-05-02,-0.2336
2013-05-03,-0.2342
2013-05-06,-0.7042
2013-05-07,-0.4728
2013-05-08,-2.1378
2013-05-09,0.4854
2013-05-10,1.9324
2013-05-13,-2.6066000000000003
2013-05-14,1.2165
2013-05-15,-1.4423
2013-05-16,1.4634
2013-05-17,-0.9615
2013-05-20,1.9417
2013-05-21,-1.9048
2013-05-22,0.4854
2013-05-23,0.2415
2013-05-24,-0.9639
2013-05-28,0.0
2013-05-29,0.7299
2013-05-30,-0.4831
2013-05-31,-0.2427
2013-06-03,-0.2433
2013-06-04,-0.7317
2013-06-05,-0.4914
2013-06-06,1.2346
2013-06-07,1.9512
2013-06-10,-0.7177
2013-06-11,0.0
2013-06-12,0.7229
2013-06-13,0.2392
2013-06-14,0.0
2013-06-17,-0.9547
2013-06-18,0.241
2013-06-19,0.7212
2013-06-20,-1.1933
2013-06-21,-0.9662
2013-06-24,-1.7073
2013-06-25,-0.2481
2013-06-26,0.0
2013-06-27,-0.4975
2013-06-28,0.5
2013-07-01,0.0
2013-07-02,-0.4975
2013-07-03,0.0
2013-07-05,0.75
2013-07-08,-0.2481
2013-07-09,3.9801
2013-07-10,-0.7177
2013-07-11,1.2048
2013-07-12,1.4285999999999999
2013-07-15,0.0
2013-07-16,-1.6432
2013-07-17,0.4773
2013-07-18,2.1378
2013-07-19,-1.1628
2013-07-22,-2.8235
2013-07-23,1.6949
2013-07-25,0.0
2013-07-26,-1.6667
2013-07-29,0.7264
2013-07-30,-0.2404
2013-07-31,-0.7229
2013-08-01,-0.4854
2013-08-02,4.875
2013-08-05,-3.4856
2013-08-06,-0.241
2013-08-07,1.4493
2013-08-08,-1.1905000000000001
2013-08-09,0.241
2013-08-12,3.3654
2013-08-13,-1.1628
2013-08-14,-1.1764999999999999
2013-08-15,14.7619
2013-08-16,-2.9046
2013-08-19,5.5556
2013-08-20,1.2146
2013-08-21,-0.3975
2013-08-22,0.1983
2013-08-23,-0.2004
2013-08-26,0.8032
2013-08-27,-0.3984
2013-08-28,0.24
2013-08-29,-0.2394
2013-08-30,0.0
2013-09-03,-1.6
2013-09-04,1.626
2013-09-05,1.0
2013-09-06,-0.9901
2013-09-09,0.6
2013-09-10,-0.994
2013-09-11,0.8032
2013-09-12,5.5777
2013-09-13,1.1320999999999999
2013-09-16,2.9851
2013-09-17,-0.5435
2013-09-18,-1.6393
2013-09-19,-2.963
2013-09-20,-0.5725
2013-09-23,0.3839
2013-09-24,-0.3824
2013-09-25,1.7274
2013-09-26,-1.5093999999999999
2013-09-27,1.5326
2013-09-30,0.3774
2013-10-01,-0.5639
2013-10-02,0.189
2013-10-03,-0.9434
2013-10-04,-1.7143000000000002
2013-10-07,4.845
2013-10-08,-1.8484
2013-10-09,-1.6949
2013-10-10,3.2567
2013-10-11,0.1855
2013-10-14,2.037
2013-10-15,-1.4519
2013-10-16,2.0258
2013-10-17,-0.722
2013-10-18,1.6364
2013-10-21,0.0
2013-10-22,-1.6099999999999999
2013-10-23,0.0
2013-10-24,-0.3636
2013-10-25,-0.5474
2013-10-28,-0.367
2013-10-29,-3.3149
2013-10-30,0.5714
2013-10-31,-0.5682
2013-11-01,-0.5714
2013-11-04,-0.9579
2013-11-05,2.1277
2013-11-06,0.0
2013-11-07,-2.8409
2013-11-08,-0.1949
2013-11-11,3.3203
2013-11-12,-3.9698
2013-11-13,-2.3622
2013-11-14,-0.2016
2013-11-15,3.2323
2013-11-18,5.4795
2013-11-19,0.1855
2013-11-20,-0.7407
2013-11-21,-0.7463
2013-11-22,-1.1278
2013-11-25,1.5209000000000001
2013-11-26,0.9363
2013-11-27,-0.7421
2013-11-29,-1.4953
2013-12-02,-0.759
2013-12-03,0.956
2013-12-04,-0.5682
2013-12-05,1.7143000000000002
2013-12-06,-0.3745
2013-12-09,3.1955
2013-12-10,0.1821
2013-12-11,0.0
2013-12-12,-1.6364
2013-12-13,-1.1091
2013-12-16,0.3738
2013-12-17,0.3724
2013-12-18,1.8553
2013-12-19,-0.9107
2013-12-20,0.9191
2013-12-23,-1.275
2013-12-24,0.5535
2013-12-26,0.7339
2013-12-27,-0.1821
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,-0.1825
2014-01-03,0.0
2014-01-06,-0.7313
2014-01-07,5.5249
2014-01-08,5.4101
2014-01-09,-1.9868000000000001
2014-01-10,-0.5068
2014-01-13,-0.3396
2014-01-14,-0.6814
2014-01-15,1.5436999999999999
2014-01-16,9.9662
2014-01-17,3.6269
2014-01-21,-2.0
2014-01-22,-7.8231
2014-01-23,-2.3985
2014-01-24,-1.7013
2014-01-27,0.5769
2014-01-28,4.9713
2014-01-29,0.1821
2014-01-30,-0.9114
2014-01-31,0.9197
2014-02-03,0.1818
2014-02-04,0.5445
2014-02-05,-1.2635
2014-02-06,0.9141
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,8.6957
2014-02-12,-1.85
2014-02-13,8.6772
2014-02-14,-4.5313
2014-02-18,7.365
2014-02-19,11.2805
2014-02-20,0.0
2014-02-21,16.4384
2014-02-24,3.5294
2014-02-25,-3.9773
2014-02-26,6.0355
2014-02-27,-1.6741000000000001
2014-02-28,0.681
2014-03-03,0.3382
2014-03-04,2.3596
2014-03-05,9.330400000000001
2014-03-06,-2.3092
2014-03-07,-1.2333
2014-03-10,-8.949
2014-03-11,1.8286
2014-03-12,-9.5398
2014-03-13,-6.9479
2014-03-14,-1.8667
2014-03-17,9.7826
2014-03-18,1.7327
2014-03-19,2.5547
2014-03-20,-2.1352
2014-03-21,-1.3333
2014-03-24,-1.9656
2014-03-25,0.1253
2014-03-26,-3.2541
2014-03-27,-5.1746
2014-03-28,1.3643
2014-03-31,1.6151
2014-04-01,9.404
2014-04-02,1.6949
2014-04-03,-3.5714
2014-04-04,-6.6667
2014-04-07,-0.6614
2014-04-08,3.8615
2014-04-09,0.3846
2014-04-10,-3.3205999999999998
2014-04-11,-0.6605
2014-04-14,-2.6596
2014-04-15,-1.776
2014-04-16,-0.8345
2014-04-17,3.6466
2014-04-21,2.3004
2014-04-22,-2.5132
2014-04-23,-0.8141
2014-04-24,1.2312
2014-04-25,-3.7838000000000003
2014-04-28,-9.2697
2014-04-29,4.3344
2014-04-30,2.819
2014-05-01,-0.7215
2014-05-02,-2.1802
2014-05-05,-2.8232
2014-05-06,-2.4465
2014-05-07,-3.7618
2014-05-08,-4.886
2014-05-09,3.0822
2014-05-12,2.1595
