ticker,KIDBQ US Equity
2000-05-25,0.6757
2000-05-26,3.3557
2000-05-30,-0.3247
2000-05-31,-1.3029
2000-06-01,1.3201
2000-06-02,14.658
2000-06-05,-7.3864
2000-06-06,0.9202
2000-06-07,0.0
2000-06-08,0.0
2000-06-09,0.0
2000-06-12,-0.6079
2000-06-13,-0.3058
2000-06-14,0.0
2000-06-15,-1.8405
2000-06-16,-3.125
2000-06-19,2.9032
2000-06-20,-1.8809
2000-06-21,-0.639
2000-06-22,-0.6431
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,0.0
2000-06-28,0.3236
2000-06-29,-0.3226
2000-06-30,-0.3236
2000-07-03,0.0
2000-07-05,-0.974
2000-07-06,2.9508
2000-07-07,-0.3185
2000-07-10,-0.9585
2000-07-11,0.0
2000-07-12,1.6129
2000-07-13,2.8571
2000-07-14,3.7037
2000-07-17,-2.0833
2000-07-18,1.5198
2000-07-19,-0.5988
2000-07-20,-1.8072
2000-07-21,-2.454
2000-07-24,-0.3145
2000-07-25,-1.5773000000000001
2000-07-26,-2.2436
2000-07-27,1.9672
2000-07-28,-0.9646
2000-07-31,1.9481000000000002
2000-08-01,4.1401
2000-08-02,-1.2232
2000-08-03,4.0248
2000-08-04,0.0
2000-08-07,-0.8929
2000-08-08,-0.6006
2000-08-09,-0.9063
2000-08-10,-2.7439
2000-08-11,-1.5674000000000001
2000-08-14,1.2739
2000-08-15,-1.8868
2000-08-16,2.7308
2000-08-17,0.0
2000-08-18,0.6309
2000-08-21,-1.5674000000000001
2000-08-22,0.6369
2000-08-23,0.0
2000-08-24,2.5316
2000-08-25,-0.3086
2000-08-28,-4.0248
2000-08-29,2.9032
2000-08-30,-1.5674000000000001
2000-08-31,4.4586
2000-09-01,-2.7439
2000-09-05,0.627
2000-09-06,-0.9346
2000-09-07,0.6289
2000-09-08,-0.625
2000-09-11,0.6289
2000-09-12,0.625
2000-09-13,-1.2422
2000-09-14,0.9434
2000-09-15,-0.9346
2000-09-18,0.6289
2000-09-19,-0.625
2000-09-20,0.3145
2000-09-21,-1.2539
2000-09-22,2.2222
2000-09-25,-0.6211
2000-09-26,-1.875
2000-09-27,0.0
2000-09-28,2.5478
2000-09-29,-1.8634
2000-10-02,1.2658
2000-10-03,0.0
2000-10-04,0.0
2000-10-05,1.25
2000-10-06,0.3086
2000-10-09,0.3077
2000-10-10,-2.1471999999999998
2000-10-11,-3.4483
2000-10-12,0.974
2000-10-13,-0.3215
2000-10-16,-0.6452
2000-10-17,-0.6494
2000-10-18,1.9607999999999999
2000-10-19,1.9231
2000-10-20,-0.6289
2000-10-23,1.2658
2000-10-24,1.875
2000-10-25,-1.227
2000-10-26,1.8634
2000-10-27,0.9146
2000-10-30,1.2085
2000-10-31,8.3582
2000-11-01,-3.3058
2000-11-02,-1.1396
2000-11-03,4.3228
2000-11-06,-3.5911999999999997
2000-11-07,0.2865
2000-11-08,-0.5714
2000-11-09,-1.1494
2000-11-10,-2.6163
2000-11-13,-0.2985
2000-11-14,1.1976
2000-11-15,0.7456
2000-11-16,0.0
2000-11-17,4.451
2000-11-20,-3.125
2000-11-21,-1.4663
2000-11-22,0.5952
2000-11-24,3.8462
2000-11-27,-2.5641
2000-11-28,0.2924
2000-11-29,-1.1662
2000-11-30,-0.295
2000-12-01,0.2959
2000-12-04,0.885
2000-12-05,-0.2924
2000-12-06,-2.0528
2000-12-07,-0.5988
2000-12-08,2.1084
2000-12-11,1.1799
2000-12-12,-1.1662
2000-12-13,-0.295
2000-12-14,-5.3254
2000-12-15,-0.3125
2000-12-18,-2.8213
2000-12-19,-1.2903
2000-12-20,-0.6536
2000-12-21,-0.3289
2000-12-22,2.6403
2000-12-26,-1.6077
2000-12-27,4.5752
2000-12-28,4.6875
2000-12-29,0.8955
2001-01-02,-1.7751000000000001
2001-01-03,1.506
2001-01-04,-0.2967
2001-01-05,-0.2976
2001-01-08,0.0
2001-01-09,0.0
2001-01-10,-0.597
2001-01-11,0.3003
2001-01-12,0.2994
2001-01-16,0.2985
2001-01-17,0.5952
2001-01-18,-0.5917
2001-01-19,-0.2976
2001-01-22,-0.597
2001-01-23,0.3003
2001-01-24,0.2994
2001-01-25,0.597
2001-01-26,0.5935
2001-01-29,0.2478
2001-01-30,-0.6591
2001-01-31,0.9953
2001-02-01,2.534
2001-02-02,-0.7323
2001-02-05,2.3052
2001-02-06,4.7769
2001-02-07,0.8602
2001-02-08,0.2132
2001-02-09,6.0426
2001-02-12,4.3339
2001-02-13,-2.7308
2001-02-14,2.0166
2001-02-15,-3.1008
2001-02-16,0.0
2001-02-20,0.2
2001-02-21,0.519
2001-02-22,-0.0794
2001-02-23,1.7488000000000001
2001-02-26,2.5781
2001-02-27,0.0
2001-02-28,-0.9901
2001-03-01,-0.1923
2001-03-02,1.079
2001-03-05,-0.4956
2001-03-06,0.5747
2001-03-07,0.9905
2001-03-08,-0.2665
2001-03-09,0.0
2001-03-12,0.1145
2001-03-13,0.6481
2001-03-14,-0.6061
2001-03-15,-3.7729
2001-03-16,-0.8713
2001-03-19,0.839
2001-03-20,-0.5547
2001-03-21,-0.0797
2001-03-22,-0.1196
2001-03-23,0.5589
2001-03-26,-0.397
2001-03-27,0.6377
2001-03-28,-1.7822
2001-03-29,-1.6129
2001-03-30,3.3607
2001-04-02,1.5067
2001-04-03,-2.6953
2001-04-04,0.281
2001-04-05,1.6813
2001-04-06,-0.1969
2001-04-09,0.2367
2001-04-10,0.3542
2001-04-11,0.0392
2001-04-12,1.5288
2001-04-16,-2.1236
2001-04-17,-0.789
2001-04-18,-1.67
2001-04-19,0.6874
2001-04-20,-2.8112
2001-04-23,0.4132
2001-04-24,-0.4115
2001-04-25,0.8264
2001-04-26,-0.6557
2001-04-27,-0.5776
2001-04-30,-1.4523
2001-05-01,2.7368
2001-05-02,2.459
2001-05-03,2.2
2001-05-04,-0.3914
2001-05-07,-0.5894
2001-05-08,-0.9881
2001-05-09,-0.2794
2001-05-10,3.0825
2001-05-11,-0.9709
2001-05-14,0.2353
2001-05-15,0.1174
2001-05-16,0.7034
2001-05-17,-0.6597
2001-05-18,0.625
2001-05-21,-0.0388
2001-05-22,1.2427
2001-05-23,-0.4219
2001-05-24,1.8662999999999998
2001-05-25,0.1908
2001-05-29,2.1714
2001-05-30,0.1119
2001-05-31,-0.3724
2001-06-01,-0.2243
2001-06-04,-0.4121
2001-06-05,-0.1129
2001-06-06,-0.113
2001-06-07,0.3017
2001-06-08,0.5639
2001-06-11,-0.4486
2001-06-12,2.1029
2001-06-13,-1.2505
2001-06-14,-0.5587
2001-06-15,-0.3745
2001-06-18,-1.391
2001-06-19,-0.0762
2001-06-20,4.731
2001-06-21,1.6393
2001-06-22,-4.1219
2001-06-25,1.6075
2001-06-26,1.1773
2001-06-27,1.6364
2001-06-28,1.8961999999999999
2001-06-29,3.2303
2001-07-02,-3.4013999999999998
2001-07-03,-1.4085
2001-07-05,0.5357
2001-07-06,-1.0657
2001-07-09,-1.2567
2001-07-10,-0.9091
2001-07-11,-0.1835
2001-07-12,-1.2868
2001-07-13,3.3891999999999998
2001-07-16,-0.036
2001-07-17,1.7297
2001-07-18,-0.1063
2001-07-19,0.4965
2001-07-20,0.2117
2001-07-23,-1.2324
2001-07-24,-1.9607999999999999
2001-07-25,0.9091
2001-07-26,-1.4414
2001-07-27,-0.841
2001-07-30,-0.4425
2001-07-31,0.0
2001-08-01,-2.7778
2001-08-02,0.5714
2001-08-03,1.553
2001-08-06,-0.4103
2001-08-07,0.824
2001-08-08,0.4829
2001-08-09,0.1848
2001-08-10,-0.0738
2001-08-13,1.9202
2001-08-14,3.6231999999999998
2001-08-15,0.6993
2001-08-16,-0.2101
2001-08-17,1.0526
2001-08-20,-0.0694
2001-08-21,-0.1042
2001-08-22,-0.3478
2001-08-23,0.5236
2001-08-24,2.2569
2001-08-27,-2.7165
2001-08-28,-0.9773
2001-08-29,0.4582
2001-08-30,-0.7719
2001-08-31,0.4243
2001-09-04,-1.0563
2001-09-05,0.2135
2001-09-06,1.7401
2001-09-07,-2.7923
2001-09-10,-3.9497
2001-09-17,-2.4299
2001-09-18,-0.2299
2001-09-19,0.2304
2001-09-20,-0.5364
2001-09-21,0.1541
2001-09-24,-0.5769
2001-09-25,0.1934
2001-09-26,0.7722
2001-09-27,0.1916
2001-09-28,1.7208
2001-10-01,-2.0677
2001-10-02,-1.5354999999999999
2001-10-03,1.1696
2001-10-04,3.6609
2001-10-05,-0.3717
2001-10-08,-0.2985
2001-10-09,-2.1332
2001-10-10,1.3384
2001-10-11,0.9434
2001-10-12,-0.3738
2001-10-15,0.1876
2001-10-16,1.3109
2001-10-17,0.5545
2001-10-18,-1.4706000000000001
2001-10-19,-1.4925
2001-10-22,2.8409
2001-10-23,-1.105
2001-10-24,-0.1862
2001-10-25,0.709
2001-10-26,-0.5187
2001-10-29,-0.9311
2001-10-30,-2.2556
2001-10-31,0.8462
2001-11-01,2.7841
2001-11-02,1.2987
2001-11-05,1.5385
2001-11-06,3.4632
2001-11-07,0.8368
2001-11-08,1.1411
2001-11-09,-0.1368
2001-11-12,-1.0955
2001-11-13,1.7652999999999999
2001-11-14,2.1769
2001-11-15,-2.349
2001-11-16,1.7182
2001-11-19,2.5338000000000003
2001-11-20,-0.659
2001-11-21,-1.1609
2001-11-23,-0.0336
2001-11-26,0.47
2001-11-27,-1.4367
2001-11-28,0.2759
2001-11-29,0.1376
2001-11-30,1.4766
2001-12-03,-2.0643
2001-12-04,0.5529
2001-12-05,0.1718
2001-12-06,1.2006999999999999
2001-12-07,1.3559
2001-12-10,-1.505
2001-12-11,-1.0187
2001-12-12,-0.8576
2001-12-13,1.4187
2001-12-14,2.013
2001-12-17,0.0
2001-12-18,-1.7391
2001-12-19,-0.2723
2001-12-20,-1.0239
2001-12-21,5.0
2001-12-24,1.3136
2001-12-26,-0.4862
2001-12-27,-2.3127
2001-12-28,-1.2671000000000001
2001-12-31,1.3171
2002-01-02,3.2667
2002-01-03,-2.195
2002-01-04,0.33
2002-01-07,-0.8224
2002-01-08,0.4975
2002-01-09,-1.3201
2002-01-10,0.1672
2002-01-11,-1.4357
2002-01-14,-0.4065
2002-01-15,0.2721
2002-01-16,1.1194
2002-01-17,0.6374
2002-01-18,-2.3333
2002-01-22,0.3413
2002-01-23,1.7006999999999999
2002-01-24,-1.1706
2002-01-25,1.5228000000000002
2002-01-28,0.0
2002-01-29,1.5
2002-01-30,-0.1314
2002-01-31,-1.6771
2002-02-01,1.505
2002-02-04,-0.4942
2002-02-05,2.4834
2002-02-06,-0.0646
2002-02-07,0.2263
2002-02-08,1.6129
2002-02-11,-1.1111
2002-02-12,-0.4815
2002-02-13,2.0968
2002-02-14,-1.9588999999999999
2002-02-15,0.709
2002-02-19,-0.16
2002-02-20,1.6346
2002-02-21,-1.766
2002-02-22,1.2841
2002-02-25,-0.317
2002-02-26,-0.1272
2002-02-27,-0.191
2002-02-28,0.1595
2002-03-01,0.5732
2002-03-04,-0.1583
2002-03-05,-0.6977
2002-03-06,1.5969
2002-03-07,0.317
2002-03-08,-0.158
2002-03-11,-0.5696
2002-03-12,0.1591
2002-03-13,0.2542
2002-03-14,-0.3803
2002-03-15,0.0636
2002-03-18,1.6534
2002-03-19,0.563
2002-03-20,-0.4355
2002-03-21,1.2184
2002-03-22,-0.5556
2002-03-25,-0.7449
2002-03-26,1.4697
2002-03-27,0.7088
2002-03-28,-1.4687999999999999
2002-04-01,-0.7764
2002-04-02,0.1565
2002-04-03,0.0
2002-04-04,0.1562
2002-04-05,-0.156
2002-04-08,1.1562000000000001
2002-04-09,-0.3707
2002-04-10,0.4651
2002-04-11,1.2963
2002-04-12,1.6149
2002-04-15,-0.7496
2002-04-16,-0.0604
2002-04-17,0.5139
2002-04-18,0.4511
2002-04-19,-0.0599
2002-04-22,-0.9287
2002-04-23,0.4536
2002-04-24,2.6189
2002-04-25,2.0827
2002-04-26,-0.431
2002-04-29,1.2987
2002-04-30,3.9886
2002-05-01,1.2603
2002-05-02,1.2175
2002-05-03,-0.8019
2002-05-06,-0.4312
2002-05-07,0.5683
2002-05-08,-0.4306
2002-05-09,-1.0811
2002-05-10,-4.4262
2002-05-13,0.4002
2002-05-14,1.7654
2002-05-15,1.2311
2002-05-16,-2.8192
2002-05-17,0.0569
2002-05-20,-1.0233
2002-05-21,-0.9765
2002-05-22,-0.6381
2002-05-23,-0.0294
2002-05-24,-1.1179999999999999
2002-05-28,0.8628
2002-05-29,-0.059
2002-05-30,0.7379
2002-05-31,0.1172
2002-06-03,-2.1949
2002-06-04,-0.5087
2002-06-05,0.0
2002-06-06,-1.3534
2002-06-07,2.3476
2002-06-10,1.1915
2002-06-11,-0.3533
2002-06-12,0.4431
2002-06-13,-3.0588
2002-06-14,0.5765
2002-06-17,-0.905
2002-06-18,0.8219
2002-06-19,-1.1171
2002-06-20,1.2214
2002-06-21,2.6848
2002-06-24,0.47
2002-06-25,-0.7018
2002-06-26,0.8245
2002-06-27,3.5923
2002-06-28,-0.1973
2002-07-01,-2.1186
2002-07-02,-3.4055
2002-07-03,-0.5079
2002-07-05,3.5435
2002-07-08,0.0
2002-07-09,-0.6671
2002-07-10,-2.4818
2002-07-11,-1.9461
2002-07-12,-2.5343999999999998
2002-07-15,-2.9449
2002-07-16,-2.2918
2002-07-17,-0.4295
2002-07-18,-2.0239
2002-07-19,-1.6593
2002-07-22,-1.6529
2002-07-23,-1.6106
2002-07-24,0.2847
2002-07-25,0.071
2002-07-26,2.1631
2002-07-29,12.1138
2002-07-30,1.3932
2002-07-31,2.4427
2002-08-01,-0.149
2002-08-02,-1.4328
2002-08-05,-0.0303
2002-08-06,3.302
2002-08-07,1.6129
2002-08-08,1.443
2002-08-09,-0.569
2002-08-12,-0.1144
2002-08-13,-3.6093
2002-08-14,0.9212
2002-08-15,0.5935
2002-08-16,3.6873
2002-08-19,0.4836
2002-08-20,-0.6229
2002-08-21,1.51
2002-08-22,0.6175
2002-08-23,-1.6736
2002-08-26,0.4823
2002-08-27,-2.1739
2002-08-28,-3.8384
2002-08-29,0.4802
2002-08-30,0.4182
2002-09-03,-0.2974
2002-09-04,2.4761
2002-09-05,-1.1645
2002-09-06,1.5611000000000002
2002-09-09,-1.2471
2002-09-10,-0.2937
2002-09-11,-0.3535
2002-09-12,-2.3056
2002-09-13,1.4826
2002-09-16,0.328
2002-09-17,-0.1486
2002-09-18,-1.4881
2002-09-19,-1.4502
2002-09-20,-2.2685
2002-09-23,-2.4467
2002-09-24,-0.0643
2002-09-25,0.0
2002-09-26,1.287
2002-09-27,-2.7954
2002-09-30,-1.9281000000000001
2002-10-01,1.7993999999999999
2002-10-02,-2.1931
2002-10-03,-2.2758
2002-10-04,-1.2671000000000001
2002-10-07,-4.4398
2002-10-08,0.5082
2002-10-09,-4.2976
2002-10-10,3.4717000000000002
2002-10-11,2.3341
2002-10-14,-0.392
2002-10-15,5.4741
2002-10-16,-1.1194
2002-10-17,3.4305
2002-10-18,3.3830999999999998
2002-10-21,2.9195
2002-10-22,-2.4314
2002-10-23,2.2364
2002-10-24,-2.125
2002-10-25,-0.2235
2002-10-28,0.16
2002-10-29,0.1597
2002-10-30,2.1372
2002-10-31,1.2804
2002-11-01,6.2288
2002-11-04,-1.3062
2002-11-05,-1.3235000000000001
2002-11-06,-2.1461
2002-11-07,0.3655
2002-11-08,-1.6692
2002-11-11,-0.6173
2002-11-12,0.6211
2002-11-13,-0.1543
2002-11-14,0.8964
2002-11-15,-0.5515
2002-11-18,-0.1848
2002-11-19,0.0309
2002-11-20,1.5427
2002-11-21,-0.6126
2002-11-22,0.2157
2002-11-25,2.0295
2002-11-26,-2.0494
2002-11-27,0.4
2002-11-29,-0.1839
2002-12-02,1.7501
2002-12-03,-0.5733
2002-12-04,-1.0015
2002-12-05,1.1343
2002-12-06,1.3336999999999999
2002-12-09,2.2136
2002-12-10,4.8581
2002-12-11,-2.8189
2002-12-12,-0.4021
2002-12-13,-0.3749
2002-12-16,-0.8394
2002-12-17,-0.8173
2002-12-18,-2.2955
2002-12-19,-0.0602
2002-12-20,-0.0904
2002-12-23,2.9261
2002-12-24,-1.3482
2002-12-26,1.8122
2002-12-27,-0.2334
2002-12-30,-1.3747
2002-12-31,0.1779
2003-01-02,3.0195
2003-01-03,-2.1552
2003-01-06,0.2056
2003-01-07,0.5275
2003-01-08,-2.4198
2003-01-09,2.2109
2003-01-10,0.2923
2003-01-13,-0.4663
2003-01-14,-0.3807
2003-01-15,-0.97
2003-01-16,0.3265
2003-01-17,-0.5325
2003-01-21,-2.0821
2003-01-22,-0.6683
2003-01-23,0.6728
2003-01-24,-1.3366
2003-01-27,-0.8005
2003-01-28,-0.5276
2003-01-29,-0.624
2003-01-30,-1.8524
2003-01-31,2.1433
2003-02-03,-1.2214
2003-02-04,-0.1268
2003-02-05,-0.6032
2003-02-06,-0.7985
2003-02-07,-0.9981
2003-02-10,-0.4878
2003-02-11,-0.1634
2003-02-12,-0.2946
2003-02-13,-0.6238
2003-02-14,0.5616
2003-02-18,3.548
2003-02-19,-2.2525
2003-02-20,-0.3246
2003-02-21,-0.6513
2003-02-24,-0.5244
2003-02-25,1.5486
2003-02-26,0.4218
2003-02-27,2.2617
2003-02-28,-1.8957000000000002
2003-03-03,0.2576
2003-03-04,-0.8995
2003-03-05,-0.6483
2003-03-06,0.0
2003-03-07,1.8271
2003-03-10,-2.2749
2003-03-11,1.3115
2003-03-12,-1.6181
2003-03-13,2.7556000000000003
2003-03-14,-0.8078
2003-03-17,2.8664
2003-03-18,-0.7283
2003-03-19,0.638
2003-03-20,0.8241
2003-03-21,2.3263
2003-03-24,-0.9217
2003-03-25,-0.186
2003-03-26,-0.7456
2003-03-27,-0.4695
2003-03-28,0.3459
2003-03-31,0.282
2003-04-01,0.7813
2003-04-02,1.9535
2003-04-03,-0.5779
2003-04-04,-0.3059
2003-04-07,0.7978
2003-04-08,1.3699
2003-04-09,-1.3514
2003-04-10,-0.5175
2003-04-11,-1.0098
2003-04-14,2.5039
2003-04-15,0.4825
2003-04-16,-1.5306
2003-04-17,0.5791
2003-04-21,0.0
2003-04-22,0.9697
2003-04-23,-0.6603
2003-04-24,-0.9063
2003-04-25,0.0
2003-04-28,0.8841
2003-04-29,-1.1182
2003-04-30,0.489
2003-05-01,0.0608
2003-05-02,1.2158
2003-05-05,3.5736
2003-05-06,0.6379
2003-05-07,-2.8522
2003-05-08,-0.8897
2003-05-09,-0.9575
2003-05-12,1.9637
2003-05-13,-1.8667
2003-05-14,-0.1812
2003-05-15,0.5747
2003-05-16,-1.9548999999999999
2003-05-19,0.2454
2003-05-20,-0.459
2003-05-21,0.0
2003-05-22,-0.062
2003-05-23,1.7685
2003-05-27,1.311
2003-05-28,2.3774
2003-05-29,-0.2058
2003-05-30,1.5022
2003-06-02,0.9867
2003-06-03,0.1437
2003-06-04,1.5208
2003-06-05,0.7631
2003-06-06,-1.5428
2003-06-09,-2.1652
2003-06-10,2.5044
2003-06-11,0.5966
2003-06-12,0.819
2003-06-13,0.2801
2003-06-16,1.6760000000000002
2003-06-17,1.0989
2003-06-18,0.0272
2003-06-19,-1.5213
2003-06-20,-0.3862
2003-06-23,-1.6893
2003-06-24,-0.1972
2003-06-25,0.1411
2003-06-26,0.9019
2003-06-27,0.5587
2003-06-30,1.4167
2003-07-01,-1.3421
2003-07-02,0.1666
2003-07-03,0.0277
2003-07-07,0.1385
2003-07-08,0.8578
2003-07-09,-0.4115
2003-07-10,-0.3306
2003-07-11,-0.2211
2003-07-14,0.0277
2003-07-15,0.1108
2003-07-16,-0.083
2003-07-17,-0.3322
2003-07-18,-0.25
2003-07-21,-0.724
2003-07-22,0.7293
2003-07-23,0.2506
2003-07-24,0.1389
2003-07-25,-0.0832
2003-07-28,-0.0555
2003-07-29,0.2778
2003-07-30,-0.0831
2003-07-31,-2.8278
2003-08-01,-0.2282
2003-08-04,-0.3432
2003-08-05,-0.5739
2003-08-06,-0.2886
2003-08-07,0.5789
2003-08-08,0.8921
2003-08-11,-0.2282
2003-08-12,0.0572
2003-08-13,0.0
2003-08-14,-0.2016
2003-08-15,-0.3752
2003-08-18,0.956
2003-08-19,1.9512
2003-08-20,1.1258
2003-08-21,0.4731
2003-08-22,-2.1884
2003-08-25,1.7276
2003-08-26,0.3619
2003-08-27,-0.4993
2003-08-28,1.0873
2003-08-29,-0.4137
2003-09-02,-3.4893
2003-09-03,-0.1435
2003-09-04,0.2299
2003-09-05,-0.2294
2003-09-08,1.1494
2003-09-09,-1.7045
2003-09-10,-0.7225
2003-09-11,-1.0189
2003-09-12,0.4118
2003-09-15,1.2009
2003-09-16,0.8104
2003-09-17,0.4881
2003-09-18,-0.5429
2003-09-19,0.0
2003-09-22,-0.4884
2003-09-23,0.1732
2003-09-24,-0.8646
2003-09-25,-1.7151
2003-09-26,-2.1
2003-09-29,2.568
2003-09-30,-0.7658
2003-10-01,0.7717
2003-10-02,0.7658
2003-10-03,0.7015
2003-10-06,0.1451
2003-10-07,1.4493
2003-10-08,-1.7143000000000002
2003-10-09,2.8779
2003-10-10,-0.5369
2003-10-13,1.5057
2003-10-14,0.6997
2003-10-15,-1.751
2003-10-16,-1.2730000000000001
2003-10-17,-0.0573
2003-10-20,-1.5194999999999999
2003-10-21,0.5822
2003-10-22,-1.0709
2003-10-23,-0.3803
2003-10-24,0.0
2003-10-27,1.4684
2003-10-28,1.3025
2003-10-29,0.8
2003-10-30,-0.5102
2003-10-31,2.1368
2003-11-03,0.6974
2003-11-04,-1.6898
2003-11-05,-0.5354
2003-11-06,-1.8697
2003-11-07,1.2991
2003-11-10,0.8834
2003-11-11,-1.1582
2003-11-12,1.6005
2003-11-13,-2.5035
2003-11-14,-1.76
2003-11-17,-0.2937
2003-11-18,-1.9146
2003-11-19,0.2402
2003-11-20,-0.6042
2003-11-21,0.5167
2003-11-24,0.8467
2003-11-25,0.2999
2003-11-26,-0.1495
2003-11-28,-0.1497
2003-12-01,0.2099
2003-12-02,0.8378
2003-12-03,-1.3353
2003-12-04,0.6316
2003-12-05,-1.4047
2003-12-08,0.0303
2003-12-09,0.0
2003-12-10,0.0
2003-12-11,0.1515
2003-12-12,-0.3026
2003-12-15,0.4552
2003-12-16,0.6042
2003-12-17,0.0
2003-12-18,1.5015
2003-12-19,-0.2959
2003-12-22,0.0
2003-12-23,0.4451
2003-12-24,-0.2068
2003-12-26,0.2072
2003-12-29,1.4476
2003-12-30,0.0291
2003-12-31,-1.31
2004-01-02,0.4425
2004-01-05,-7.0485
2004-01-06,1.8957000000000002
2004-01-07,-0.2171
2004-01-08,0.6215
2004-01-09,-0.8647
2004-01-12,-0.1246
2004-01-13,0.7486
2004-01-14,0.3096
2004-01-15,-0.5864
2004-01-16,-0.8072
2004-01-20,0.1565
2004-01-21,-0.5625
2004-01-22,-0.7542
2004-01-23,0.855
2004-01-26,1.7268
2004-01-27,-0.3395
2004-01-28,-1.3627
2004-01-29,-0.7849
2004-01-30,0.0949
2004-02-02,0.8536
2004-02-03,0.4389
2004-02-04,-2.1536
2004-02-05,0.0
2004-02-06,3.7959
2004-02-09,-0.3995
2004-02-10,-0.1851
2004-02-11,-0.1546
2004-02-12,0.6192
2004-02-13,1.4769
2004-02-17,0.2122
2004-02-18,-0.3026
2004-02-19,1.2747
2004-02-20,0.6892
2004-02-23,1.3393
2004-02-24,1.4978
2004-02-25,0.8391
2004-02-26,1.4346999999999999
2004-02-27,1.8388
2004-03-01,-2.5
2004-03-02,-0.2849
2004-03-03,2.8286
2004-03-04,1.1392
2004-03-05,0.0275
2004-03-08,0.8514
2004-03-09,0.0817
2004-03-10,-1.1701
2004-03-11,-0.7496
2004-03-12,2.1818
2004-03-15,-2.1079
2004-03-16,-0.6991
2004-03-17,0.3943
2004-03-18,-0.561
2004-03-19,-0.5642
2004-03-22,-0.9929
2004-03-23,-0.2292
2004-03-24,-0.6318
2004-03-25,1.7341
2004-03-26,-2.4148
2004-03-29,1.4556
2004-03-30,0.4304
2004-03-31,0.0
2004-04-01,0.4571
2004-04-02,1.1092
2004-04-05,1.6596
2004-04-06,-1.6324999999999998
2004-04-07,0.2813
2004-04-08,-1.683
2004-04-12,-20.7133
2004-04-13,2.9147
2004-04-14,0.8392
2004-04-15,-0.9015
2004-04-16,-1.2946
2004-04-19,-1.7015
2004-04-20,0.6491
2004-04-21,1.3973
2004-04-22,2.4735
2004-04-23,-0.0345
2004-04-26,-0.138
2004-04-27,-0.4491
2004-04-28,-0.7981
2004-04-29,-0.3148
2004-04-30,0.1053
2004-05-03,-0.0351
2004-05-04,-0.9818
2004-05-05,-0.5312
2004-05-06,-2.0648
2004-05-07,-0.7634
2004-05-10,-1.3919000000000001
2004-05-11,-1.3744
2004-05-12,-0.4143
2004-05-13,2.2693
2004-05-14,-1.9601
2004-05-17,-1.9238
2004-05-18,0.9615
2004-05-19,-0.2286
2004-05-20,0.309
2004-05-21,0.0
2004-05-24,1.2707
2004-05-25,1.7109999999999999
2004-05-26,-1.3458
2004-05-27,-0.3031
2004-05-28,2.6226000000000003
2004-06-01,-1.7407
2004-06-02,-0.1536
2004-06-03,-0.5128
2004-06-04,-1.2371
2004-06-07,1.2526
