ticker,UWKI US Equity
2004-08-11,0.0
2004-08-12,1.9607999999999999
2004-08-13,-3.8462
2004-08-18,0.0
2004-08-24,0.0
2004-08-25,-6.0
2004-08-31,0.0
2004-09-01,12.766
2004-09-03,-9.434
2004-09-08,0.0
2004-09-14,14.5833
2004-09-15,-12.7273
2004-09-21,6.25
2004-09-24,13.7255
2004-09-27,3.4483
2004-09-28,16.6667
2004-09-29,-21.4286
2004-09-30,9.0909
2004-10-04,0.0
2004-10-05,0.0
2004-10-07,-8.3333
2004-10-08,9.0909
2004-10-11,-13.3333
2004-10-12,-3.8462
2004-10-14,6.0
2004-10-15,-1.8868
2004-10-18,-3.8462
2004-10-19,10.0
2004-10-20,-16.3636
2004-10-21,8.6957
2004-10-22,-6.0
2004-10-25,8.5106
2004-10-26,-7.8431
2004-10-27,8.5106
2004-11-03,-7.8431
2004-11-11,0.0
2004-11-15,-14.8936
2004-11-18,7.5
2004-11-19,0.0
2004-11-23,-6.9767
2004-11-24,0.0
2004-11-26,0.0
2004-11-29,0.0
2004-11-30,-2.5
2004-12-01,2.5641
2004-12-02,-12.5
2004-12-06,-8.5714
2004-12-07,6.25
2004-12-09,-2.3529
2004-12-10,-3.6145
2004-12-13,-6.25
2004-12-15,-3.3333
2004-12-16,0.0
2004-12-17,0.0
2004-12-20,-16.5517
2004-12-21,3.3058
2004-12-22,4.0
2004-12-23,-3.8462
2004-12-27,-4.0
2004-12-28,0.0
2004-12-29,4.1667
2004-12-30,0.0
2004-12-31,16.0
2005-01-03,0.0
2005-01-04,-6.8966
2005-01-07,-14.8148
2005-01-10,4.3478
2005-01-12,-4.1667
2005-01-13,2.6087
2005-01-14,-6.7797
2005-01-18,-9.0909
2005-01-19,30.0
2005-01-20,-7.6923
2005-01-21,0.0
2005-01-24,-8.3333
2005-01-25,0.0
2005-01-26,-7.2727
2005-01-27,2.9412000000000003
2005-01-28,6.6667
2005-01-31,2.6786
2005-02-01,-4.3478
2005-02-02,0.0
2005-02-03,15.4545
2005-02-04,4.7244
2005-02-07,-6.015
2005-02-08,-12.0
2005-02-09,-4.5455
2005-02-10,0.0
2005-02-11,0.0
2005-02-14,-2.8571
2005-02-15,-0.9804
2005-02-16,0.0
2005-02-18,-20.7921
2005-02-22,12.5
2005-02-23,-5.5556
2005-02-24,0.0
2005-02-25,11.7647
2005-02-28,-12.6316
2005-03-01,8.4337
2005-03-02,11.1111
2005-03-03,-3.7
2005-03-04,-0.3115
2005-03-07,-11.4583
2005-03-08,17.647100000000002
2005-03-09,2.0
2005-03-10,7.8431
2005-03-11,0.0
2005-03-14,-4.5455
2005-03-15,0.0
2005-03-16,-14.2857
2005-03-17,8.8889
2005-03-18,2.0408
2005-03-21,0.0
2005-03-22,0.0
2005-03-23,11.0
2005-03-24,-18.9189
2005-03-28,5.5556
2005-03-29,-2.1053
2005-03-30,-6.4516
2005-03-31,-3.3333
2005-04-01,7.0155
2005-04-04,-5.5556
2005-04-05,2.3529
2005-04-06,-6.8966
2005-04-07,11.1111
2005-04-08,-5.5556
2005-04-12,17.647100000000002
2005-04-13,0.0
2005-04-14,-15.0
2005-04-15,18.8235
2005-04-18,-15.8416
2005-04-19,-12.9412
2005-04-20,-2.7027
2005-04-21,0.0
2005-04-22,-2.7778
2005-04-25,-14.2857
2005-04-26,3.3333
2005-04-27,-3.2258
2005-04-28,0.0
2005-05-02,16.6667
2005-05-03,-7.1429
2005-05-04,-7.6923
2005-05-05,8.3333
2005-05-06,15.3846
2005-05-09,0.0
2005-05-10,-13.3333
2005-05-11,-7.6923
2005-05-12,-15.0
2005-05-13,-1.9607999999999999
2005-05-16,0.0
2005-05-17,0.0
2005-05-18,0.0
2005-05-19,1.0
2005-05-20,-0.9901
2005-05-23,0.0
2005-05-24,0.0
2005-05-25,10.0
2005-05-26,27.2727
2005-05-27,-7.1429
2005-05-31,7.6923
2005-06-01,7.1429
2005-06-02,-24.0
2005-06-03,-12.2807
2005-06-06,0.0
2005-06-07,0.0
2005-06-09,0.0
2005-06-10,0.0
2005-06-14,0.0
2005-06-15,0.0
2005-06-16,0.0
2005-06-17,-6.0
2005-06-20,0.0
2005-06-22,-2.1277
2005-06-23,0.0
2005-06-24,6.5217
2005-07-01,12.2449
2005-07-08,-7.2727
2005-07-13,-11.7647
2005-07-18,2.2222
2005-07-22,-2.1739
2005-07-25,-20.0
2005-07-26,8.3333
2005-07-27,2.5641
2005-07-28,0.0
2005-07-29,0.0
2005-08-01,5.0
2005-08-04,-4.7619
2005-08-08,22.5
2005-08-09,10.2041
2005-08-11,-16.6667
2005-08-12,13.3333
2005-08-15,3.9215999999999998
2005-08-16,9.434
2005-08-17,-1.7241
2005-08-18,14.0351
2005-08-22,-3.8462
2005-08-23,4.0
2005-08-24,-7.6923
2005-08-25,-8.3333
2005-08-29,-21.8182
2005-08-30,39.5349
2005-08-31,-6.6667
2005-09-01,7.1429
2005-09-02,8.3333
2005-09-06,0.0
2005-09-07,0.0
2005-09-08,-7.6923
2005-09-09,0.0
2005-09-13,8.3333
2005-09-14,-10.7692
2005-09-15,-1.7241
2005-09-16,5.2632
2005-09-22,8.3333
2005-09-26,-7.6923
2005-09-27,0.0
2005-09-28,1.6667
2005-09-30,-9.8361
2005-10-03,3.6364
2005-10-04,0.0
2005-10-05,1.7544
2005-10-06,1.7241
2005-10-11,0.0
2005-10-12,-5.0847
2005-10-13,7.1429
2005-10-14,0.0
2005-10-17,-3.3333
2005-10-18,-5.1724
2005-10-20,-16.3636
2005-10-21,-13.0435
2005-10-24,12.5
2005-10-25,-11.1111
2005-10-26,20.0
2005-10-27,-6.25
2005-10-28,0.0
2005-10-31,-8.8889
2005-11-01,2.439
2005-11-02,-4.7619
2005-11-04,25.0
2005-11-08,-10.0
2005-11-09,11.1111
2005-11-10,0.0
2005-11-11,-10.0
2005-11-14,0.0
2005-11-15,0.0
2005-11-16,-6.6667
2005-11-21,-4.7619
2005-11-22,5.0
2005-11-28,0.0
2005-11-29,-4.7619
2005-12-05,0.0
2005-12-08,-10.0
2005-12-09,11.1111
2005-12-14,-7.5
2005-12-15,6.7568
2005-12-16,0.0
2005-12-19,0.0
2005-12-22,-24.0506
2005-12-23,0.0
2005-12-27,-10.0
2005-12-28,3.7037
2005-12-29,0.0
2005-12-30,-3.5714
2006-01-03,0.0
2006-01-04,11.1111
2006-01-05,6.6667
2006-01-09,3.125
2006-01-10,6.0606
2006-01-11,2.5714
2006-01-13,0.0
2006-01-18,0.0
2006-01-19,11.4206
2006-01-20,0.0
2006-01-23,0.0
2006-01-24,12.5
2006-01-25,-17.7778
2006-01-26,-13.5135
2006-01-27,6.25
2006-01-30,0.0
2006-01-31,0.0
2006-02-02,-11.7647
2006-02-03,10.0
2006-02-06,-3.0303
2006-02-07,0.0
2006-02-08,-6.25
2006-02-09,0.0
2006-02-13,0.0
2006-02-17,0.0
2006-02-21,0.0
2006-02-23,0.0
2006-02-28,0.0
2006-03-01,-10.0
2006-03-02,-7.4074
2006-03-03,-16.0
2006-03-06,23.8095
2006-03-07,23.0769
2006-03-09,-12.5
2006-03-13,0.0
2006-03-14,7.1429
2006-03-15,0.0
2006-03-16,0.0
2006-03-20,0.3333
2006-03-22,-3.6545
2006-03-23,3.4483
2006-03-24,0.0
2006-03-29,5.0
2006-03-30,1.5873
2006-03-31,-6.25
2006-04-04,0.0
2006-04-06,0.0
2006-04-10,0.0
2006-04-12,-10.0
2006-04-13,11.1111
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,0.0
2006-04-24,-13.3333
2006-04-26,15.3846
2006-05-01,-6.6667
2006-05-02,7.1429
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,-16.6667
2006-05-08,0.0
2006-05-09,20.0
2006-05-11,0.0
2006-05-15,0.0
2006-05-16,0.0
2006-05-17,0.0
2006-05-18,0.0
2006-05-19,-3.3333
2006-05-23,-6.8966
2006-05-24,3.7037
2006-05-25,-10.7143
2006-05-26,16.0
2006-05-31,-3.4483
2006-06-01,-10.7143
2006-06-02,12.0
2006-06-05,-3.5714
2006-06-06,0.0
2006-06-07,-7.4074
2006-06-08,12.0
2006-06-12,0.0
2006-06-14,0.0
2006-06-15,-10.7143
2006-06-16,0.0
2006-06-20,12.0
2006-06-21,-10.7143
2006-06-22,-12.0
2006-06-26,13.6364
2006-06-27,12.0
2006-06-29,0.0
2006-06-30,0.0
2006-07-03,0.0
2006-07-05,0.0
2006-07-06,0.0
2006-07-10,-7.1429
2006-07-11,0.0
2006-07-12,-3.8462
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,-16.0
2006-07-19,23.8095
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,7.6923
2006-07-26,0.0
2006-07-27,-10.7143
2006-08-01,8.0
2006-08-02,0.0
2006-08-03,-7.4074
2006-08-04,4.0
2006-08-08,7.6923
2006-08-09,-10.7143
2006-08-10,12.0
2006-08-14,0.0
2006-08-15,0.0
2006-08-16,-3.5714
2006-08-17,18.5185
2006-08-18,62.5
2006-08-21,13.461500000000001
2006-08-22,-23.7288
2006-08-23,22.2222
2006-08-24,0.0
2006-08-25,9.0909
2006-08-28,-16.6667
2006-08-29,6.0
2006-08-30,7.5472
2006-08-31,1.7544
2006-09-01,3.4483
2006-09-05,-3.3333
2006-09-06,1.7241
2006-09-07,0.0
2006-09-08,-6.7797
2006-09-11,18.1818
2006-09-12,10.7692
2006-09-13,19.4444
2006-09-14,11.6279
2006-09-15,3.125
2006-09-18,13.1313
2006-09-19,31.25
2006-09-20,-6.1224
2006-09-21,-9.4203
2006-09-22,-6.4
2006-09-25,21.3675
2006-09-26,22.5352
2006-09-27,-13.2184
2006-09-28,0.0
2006-09-29,-5.9603
2006-10-02,12.3239
2006-10-03,-5.9561
2006-10-04,0.0667
2006-10-05,-0.7328
2006-10-06,-1.3423
2006-10-09,4.0816
2006-10-10,-0.6536
2006-10-11,0.6579
2006-10-12,5.8824
2006-10-13,0.6173
2006-10-16,-0.6135
2006-10-17,-6.1728
2006-10-18,-1.9737
2006-10-19,-10.7383
2006-10-20,-9.7744
2006-10-23,4.1667
2006-10-24,4.0
2006-10-25,-3.0769
2006-10-26,5.5556
2006-10-27,-2.2556
2006-10-30,0.0
2006-10-31,-2.3077
2006-11-01,0.7874
2006-11-02,1.5625
2006-11-03,-1.5385
2006-11-06,1.5625
2006-11-07,11.538499999999999
2006-11-08,3.4483
2006-11-09,-3.3333
2006-11-10,13.1034
2006-11-13,26.8293
2006-11-14,10.336500000000001
2006-11-15,-8.061
2006-11-16,-6.6350999999999996
2006-11-17,5.5838
2006-11-20,-1.4423
2006-11-21,-3.9024
2006-11-22,0.5076
2006-11-24,-1.2626
2006-11-27,-1.7903
2006-11-28,3.125
2006-11-29,-3.0303
2006-11-30,1.5625
2006-12-01,2.5641
2006-12-04,10.0
2006-12-05,1.3636
2006-12-06,11.2108
2006-12-07,7.2581
2006-12-08,-3.0075
2006-12-11,-6.9767
2006-12-12,-2.0833
2006-12-13,0.0
2006-12-14,0.0
2006-12-15,-2.1277
2006-12-18,-1.7391
2006-12-19,2.6549
2006-12-20,-1.2931
2006-12-21,0.4367
2006-12-22,1.3043
2006-12-26,-1.7167
2006-12-27,-3.9301
2006-12-28,6.8182
2006-12-29,-2.1277
2007-01-03,-0.8696
2007-01-04,2.193
2007-01-05,-4.721
2007-01-08,-0.9009
2007-01-09,-5.0
2007-01-10,0.9569
2007-01-11,-0.4739
2007-01-12,3.8095
2007-01-16,5.5046
2007-01-17,-3.9130000000000003
2007-01-18,-1.3575
2007-01-19,-4.1284
2007-01-22,-1.9139
2007-01-23,1.9512
2007-01-24,5.2632
2007-01-25,-0.4545
2007-01-26,1.3699
2007-01-29,-1.8018
2007-01-30,-2.7523
2007-01-31,-0.9434
2007-02-01,-3.3333
2007-02-02,-0.4926
2007-02-05,-9.901
2007-02-06,-14.8352
2007-02-07,8.3871
2007-02-08,16.0714
2007-02-09,-5.1282
2007-02-12,-3.7838000000000003
2007-02-13,5.618
2007-02-14,-0.5319
2007-02-15,0.0
2007-02-16,-1.6042999999999998
2007-02-20,-1.087
2007-02-21,-3.2967
2007-02-22,-2.2727
2007-02-23,-1.1628
2007-02-26,-1.1764999999999999
2007-02-27,-9.5238
2007-02-28,-1.3158
2007-03-01,-3.3333
2007-03-02,-1.3793
2007-03-05,-9.0909
2007-03-06,4.6154
2007-03-07,-6.6176
2007-03-08,3.1496
2007-03-09,-4.5802
2007-03-12,-0.8
2007-03-13,-0.8065
2007-03-14,-3.252
2007-03-15,-0.8403
2007-03-16,-16.1017
2007-03-19,13.1313
2007-03-20,10.7143
2007-03-21,-4.8387
2007-03-22,5.9322
2007-03-23,0.8
2007-03-26,-4.7619
2007-03-27,0.0
2007-03-28,-1.6667
2007-03-29,-2.5423999999999998
2007-03-30,-0.8696
2007-04-02,7.0175
2007-04-03,0.0
2007-04-04,-3.2787
2007-04-05,-3.3898
2007-04-09,7.8947
2007-04-10,1.626
2007-04-11,-0.8
2007-04-12,-3.2258
2007-04-13,2.5
2007-04-16,13.0081
2007-04-17,-10.7914
2007-04-18,-0.8065
2007-04-19,5.6911000000000005
2007-04-20,-3.0769
2007-04-23,-0.7937
2007-04-24,-1.6
2007-04-25,1.626
2007-04-26,0.0
2007-04-27,-0.8
2007-04-30,2.4194
2007-05-01,-2.3622
2007-05-02,8.871
2007-05-03,7.4074
2007-05-04,6.8966
2007-05-07,6.4516
2007-05-08,6.0606
2007-05-09,-5.1429
2007-05-10,2.4096
2007-05-11,-2.9412000000000003
2007-05-14,-8.4848
2007-05-15,2.649
2007-05-16,-9.6774
2007-05-17,1.4285999999999999
2007-05-18,2.1127
2007-05-21,3.4483
2007-05-22,6.6667
2007-05-23,-1.875
2007-05-24,1.2739
2007-05-25,-0.6289
2007-05-29,0.0
2007-05-30,-1.8987
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,-2.5806
2007-06-05,2.649
2007-06-06,0.0
2007-06-07,3.2258
2007-06-08,5.625
2007-06-11,2.9586
2007-06-12,-2.2989
2007-06-13,-1.1764999999999999
2007-06-14,-4.1667
2007-06-15,-3.7267
2007-06-18,-10.9677
2007-06-19,0.0
2007-06-20,-3.6231999999999998
2007-06-21,2.2556
2007-06-22,1.4706000000000001
2007-06-25,-3.6231999999999998
2007-06-26,-0.7519
2007-06-27,-9.8485
2007-06-28,-0.8403
2007-06-29,0.8475
2007-07-02,-2.521
2007-07-03,1.7241
2007-07-05,5.9322
2007-07-06,0.0
2007-07-09,-2.4
2007-07-10,-1.6393
2007-07-11,0.8333
2007-07-12,-0.8264
2007-07-13,1.6667
2007-07-16,0.0
2007-07-17,4.0984
2007-07-18,-1.5748
2007-07-19,2.4
2007-07-20,-4.6875
2007-07-23,0.8197
2007-07-24,1.626
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,-2.0
2007-07-31,-2.6531000000000002
2007-08-01,0.0
2007-08-02,-1.0482
2007-08-03,-0.4237
2007-08-06,-4.2553
2007-08-07,2.2222
2007-08-08,-4.3478
2007-08-09,0.0
2007-08-10,5.4545
2007-08-13,8.1897
2007-08-14,0.5976
2007-08-15,-6.3366
2007-08-16,-2.7484
2007-08-17,1.087
2007-08-20,2.1505
2007-08-21,-1.0526
2007-08-22,-3.8298
2007-08-23,5.0885
2007-08-24,4.2105
2007-08-27,1.0101
2007-08-28,-5.2
2007-08-29,0.211
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,-4.2105
2007-09-05,-1.0989
2007-09-06,-0.4444
2007-09-07,7.8125
2007-09-10,-2.6915
2007-09-11,-1.9149
2007-09-12,-4.3384
2007-09-13,3.1746
2007-09-14,-1.0989
2007-09-17,-11.1111
2007-09-18,16.25
2007-09-19,-9.6774
2007-09-20,-3.5714
2007-09-21,2.4691
2007-09-24,-3.3735
2007-09-25,-2.9925
2007-09-26,2.8278
2007-09-27,-2.5
2007-09-28,-2.0513
2007-10-01,-0.2618
2007-10-02,3.4121
2007-10-03,1.5228000000000002
2007-10-04,-6.0
2007-10-05,-2.9255
2007-10-08,1.6438000000000001
2007-10-09,-1.6173
2007-10-10,9.589
2007-10-11,-7.5
2007-10-12,1.3514
2007-10-15,-2.6667
2007-10-16,0.0
2007-10-17,-1.0959
2007-10-18,-3.3241
2007-10-19,-8.8825
2007-10-22,-8.805
2007-10-23,-1.7241
2007-10-24,-14.7368
2007-10-25,11.1111
2007-10-26,1.8519
2007-10-29,-0.1818
2007-10-30,-1.6393
2007-10-31,-7.4074
2007-11-01,-10.0
2007-11-02,-6.6667
2007-11-05,0.0
2007-11-06,19.0476
2007-11-07,-22.0
2007-11-08,-2.5641
2007-11-09,0.0
2007-11-12,-1.0526
2007-11-13,-0.5319
2007-11-14,0.5348
2007-11-15,0.0
2007-11-16,1.0638
2007-11-19,-0.5263
2007-11-20,-2.1164
2007-11-21,-2.7027
2007-11-23,1.1111
2007-11-26,-1.0989
2007-11-27,0.0
2007-11-28,-1.1111
2007-11-29,-1.6854
2007-11-30,2.2857
2007-12-03,-2.2346
2007-12-04,0.0
2007-12-05,5.7143
2007-12-06,2.7027
2007-12-07,2.6316
2007-12-10,-2.5641
2007-12-11,-5.2632
2007-12-12,-2.2222
2007-12-13,0.0
2007-12-14,-0.5682
2007-12-17,-2.8571
2007-12-18,0.0
2007-12-19,-4.7059
2007-12-20,-4.321
2007-12-21,2.5806
2007-12-24,0.0
2007-12-26,-2.5157
2007-12-27,-3.2258
2007-12-28,0.0
2007-12-31,-6.6667
2008-01-02,-7.1429
2008-01-03,2.3077
2008-01-04,1.5038
2008-01-07,-10.3704
2008-01-08,7.438
2008-01-09,3.8462
2008-01-10,0.0
2008-01-11,-3.7037
2008-01-14,0.0
2008-01-15,-5.3846
2008-01-16,1.626
2008-01-17,0.16
2008-01-18,3.8339
2008-01-22,-13.8462
2008-01-23,7.1429
2008-01-24,0.0
2008-01-25,12.5
2008-01-28,-10.3704
2008-01-29,3.3058
2008-01-30,-8.0
2008-01-31,4.3478
2008-02-01,7.5
2008-02-04,-3.1008
2008-02-05,-7.2
2008-02-06,0.0
2008-02-07,1.7241
2008-02-08,1.6949
2008-02-11,-3.3333
2008-02-12,2.5862
2008-02-13,1.6806999999999999
2008-02-14,2.4793
2008-02-15,1.6129
2008-02-19,6.3492
2008-02-20,0.7463
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,17.7778
2008-02-27,6.9182
2008-02-28,0.0
2008-02-29,-7.6471
2008-03-03,-1.2739
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,-4.5161
2008-03-10,-4.0541
2008-03-11,-1.4085
2008-03-12,7.1429
2008-03-13,0.6667
2008-03-14,-3.9735
2008-03-17,-3.4483
2008-03-18,6.4286
2008-03-19,-2.6846
2008-03-20,0.0
2008-03-24,-2.7586
2008-03-25,7.0922
2008-03-26,0.0
2008-03-27,-3.9735
2008-03-28,2.7586
2008-03-31,-5.3690999999999995
2008-04-01,0.7092
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,2.1127
2008-04-08,3.4483
2008-04-09,0.0
2008-04-10,0.6667
2008-04-11,-3.3113
2008-04-14,2.7397
2008-04-15,-3.3333
2008-04-16,0.0
2008-04-17,3.4483
2008-04-18,0.0
2008-04-21,-2.6667
2008-04-22,1.3699
2008-04-23,0.6757
2008-04-24,-3.3557
2008-04-25,0.6944
2008-04-28,0.0
2008-04-29,-1.3793
2008-04-30,1.3986
2008-05-01,-6.8966
2008-05-02,-1.4815
2008-05-05,1.5038
2008-05-06,0.7407
2008-05-07,6.6176
2008-05-08,-2.069
2008-05-09,2.1127
2008-05-12,-2.069
2008-05-13,2.1127
2008-05-15,-5.5172
2008-05-16,2.1898
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,2.8571
2008-05-23,-2.7778
2008-05-27,0.0
2008-05-28,3.5714
2008-05-29,-3.4483
2008-05-30,0.0
2008-06-02,0.7143
2008-06-03,-0.7092
2008-06-04,0.0
2008-06-05,3.5714
2008-06-06,-6.8966
2008-06-09,6.6667
2008-06-10,-4.0972
2008-06-11,7.1687
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,-5.4054
2008-06-17,1.4285999999999999
2008-06-18,1.4085
2008-06-19,-1.3889
2008-06-20,1.4085
2008-06-23,-6.25
2008-06-24,3.7037
2008-06-25,-5.0
2008-06-26,-6.015
2008-06-27,-6.4
2008-06-30,-5.9829
2008-07-01,-13.6364
2008-07-02,-14.7368
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-1.2346
2008-07-09,6.25
2008-07-10,0.0
2008-07-11,-3.5294
2008-07-14,7.3171
2008-07-15,-4.5455
2008-07-16,4.7619
2008-07-17,-7.9545
2008-07-18,0.0
2008-07-21,2.4691
2008-07-22,7.2289
2008-07-23,3.3708
2008-07-24,-3.2609
2008-07-25,-4.4944
2008-07-29,1.1764999999999999
2008-07-30,-1.1628
2008-07-31,8.2353
2008-08-01,-15.2174
2008-08-04,8.9744
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,-3.5294
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,-2.439
2008-08-19,-2.5
2008-08-20,-8.9744
2008-08-21,-33.8028
2008-08-22,6.383
2008-08-25,22.0
2008-08-26,-1.6393
2008-08-27,8.3333
2008-08-28,3.0769
2008-08-29,19.403
2008-09-02,-6.25
2008-09-03,-32.0
2008-09-04,21.5686
2008-09-05,-14.5161
2008-09-09,22.6415
2008-09-10,-1.5385
2008-09-11,1.5625
2008-09-12,-12.3077
2008-09-15,5.2632
2008-09-16,10.0
2008-09-17,-16.6667
2008-09-18,18.1818
2008-09-19,0.0
2008-09-22,-6.1538
2008-09-23,3.2787
2008-09-24,-7.9365
2008-09-25,3.4483
2008-09-26,0.0
2008-09-29,-8.3333
2008-09-30,-5.4545
2008-10-01,3.8462
2008-10-02,-14.8148
2008-10-03,8.6957
2008-10-06,-16.0
2008-10-07,-9.5238
2008-10-08,-21.0526
2008-10-09,0.0
2008-10-10,6.6667
2008-10-13,9.375
2008-10-14,14.2857
2008-10-15,-7.5
2008-10-16,-5.4054
2008-10-17,8.5714
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,-7.8947
2008-10-24,8.5714
2008-10-27,-34.2105
2008-10-28,32.0
2008-10-29,0.0
2008-10-30,-15.1515
2008-10-31,17.8571
2008-11-03,-21.2121
2008-11-04,15.3846
2008-11-05,-20.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,-4.1667
2008-11-11,4.3478
2008-11-12,-16.6667
2008-11-13,0.0
2008-11-14,-15.0
2008-11-17,-29.4118
2008-11-18,-16.6667
2008-11-19,0.0
2008-11-20,-5.0
2008-11-21,5.2632
2008-11-24,0.0
2008-11-25,68.0
2008-11-26,-22.619
2008-11-28,15.3846
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-33.3333
2008-12-04,-10.0
2008-12-05,0.0
2008-12-08,-5.5556
2008-12-09,-15.2941
2008-12-10,43.0556
2008-12-11,6.7961
2008-12-12,-30.9091
2008-12-15,0.0
2008-12-16,1.3158
2008-12-17,3.8961
2008-12-18,0.0
2008-12-19,25.0
2008-12-22,0.0
2008-12-23,-5.0
2008-12-24,0.0
2008-12-26,-5.2632
2008-12-29,-10.0
2008-12-30,0.0
2008-12-31,-13.5802
2009-01-02,28.5714
2009-01-05,-22.2222
2009-01-06,0.0
2009-01-08,21.4286
2009-01-09,0.0
2009-01-12,-11.7647
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,-6.6667
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,-14.2857
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,-16.6667
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,-20.0
2009-02-02,0.0
2009-02-03,25.0
2009-02-04,-20.0
2009-02-05,25.0
2009-02-06,-10.0
2009-02-09,11.1111
2009-02-10,-10.0
2009-02-11,11.1111
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,-40.0
2009-02-19,-66.6667
2009-02-20,100.0
2009-02-23,400.0
2009-02-24,-40.0
2009-02-25,-66.6667
2009-02-26,75.0
2009-02-27,-14.2857
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,33.3333
2009-03-05,0.0
2009-03-06,0.0
2009-03-10,0.0
2009-03-11,-25.0
2009-03-12,33.3333
2009-03-13,-25.0
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,66.6667
2009-03-31,-40.0
2009-04-02,33.3333
2009-04-03,0.0
2009-04-07,0.0
2009-04-09,-25.0
2009-04-13,-33.3333
2009-04-14,100.0
2009-04-15,0.0
2009-04-17,-25.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,-32.9167
2009-04-27,24.2236
2009-04-30,40.0
2009-05-01,0.0
2009-05-04,-14.2857
2009-05-05,-32.9167
2009-05-06,49.0683
2009-05-07,-32.9167
