ticker,HLF US Equity
2005-05-11,2.8072
2005-05-12,0.4248
2005-05-13,0.7251
2005-05-16,1.6797
2005-05-17,4.4248
2005-05-18,2.2034
2005-05-19,-0.6081
2005-05-20,1.2236
2005-05-23,-0.5495
2005-05-24,-0.8287
2005-05-25,-0.5571
2005-05-26,-0.2801
2005-05-27,2.4718999999999998
2005-05-31,-0.6031
2005-06-01,-2.5372
2005-06-02,1.8676
2005-06-03,-0.8889
2005-06-06,1.1211
2005-06-07,0.8869
2005-06-08,-1.4835
2005-06-09,-0.8924
2005-06-10,0.0
2005-06-13,0.0563
2005-06-14,1.5748
2005-06-15,2.7132
2005-06-16,0.8086
2005-06-17,4.5989
2005-06-20,5.7771
2005-06-21,0.0483
2005-06-22,-0.9662
2005-06-23,-0.2439
2005-06-24,1.7604
2005-06-27,-0.2883
2005-06-28,0.5301
2005-06-29,2.5887000000000002
2005-06-30,0.9813
2005-07-01,-0.9718
2005-07-05,0.2804
2005-07-06,-1.1184
2005-07-07,1.7436
2005-07-08,0.5558
2005-07-11,3.3164
2005-07-12,-0.1337
2005-07-13,-0.0893
2005-07-14,1.5192
2005-07-15,4.0493
2005-07-18,-1.0152
2005-07-19,-0.2137
2005-07-20,0.6424
2005-07-21,1.5745
2005-07-22,0.5446
2005-07-25,1.2083
2005-07-26,0.6587
2005-07-27,-0.6135
2005-07-28,-2.5514
2005-07-29,-2.9139
2005-08-01,1.7833999999999999
2005-08-02,20.7265
2005-08-03,-1.6991
2005-08-04,0.6122
2005-08-05,-1.5748
2005-08-08,-1.0909
2005-08-09,-1.7647
2005-08-10,-0.0749
2005-08-11,3.7079
2005-08-12,-0.8667
2005-08-15,2.4408
2005-08-16,-0.4267
2005-08-17,1.0714
2005-08-18,1.9435
2005-08-19,3.1889
2005-08-22,-0.2015
2005-08-23,-2.6927
2005-08-24,-0.5534
2005-08-25,-0.2435
2005-08-26,1.2901
2005-08-29,-0.241
2005-08-30,-0.5176
2005-08-31,2.6708
2005-09-01,1.8919000000000001
2005-09-02,-0.4642
2005-09-06,-0.433
2005-09-07,-1.7397
2005-09-08,-1.9066999999999998
2005-09-09,2.395
2005-09-12,-0.0339
2005-09-13,-0.6443
2005-09-14,-2.7304
2005-09-15,-0.7018
2005-09-16,2.5795
2005-09-19,1.4468
2005-09-20,-0.2716
2005-09-21,-6.0266
2005-09-22,1.4493
2005-09-23,0.4643
2005-09-26,5.2257
2005-09-27,-1.2838
2005-09-28,0.9582
2005-09-29,0.5763
2005-09-30,1.5840999999999998
2005-10-03,-4.081
2005-10-04,-1.4182000000000001
2005-10-05,0.5965
2005-10-06,-1.4998
2005-10-07,1.2748
2005-10-10,0.3497
2005-10-11,-1.3589
2005-10-12,-10.2437
2005-10-13,7.0838
2005-10-14,1.9846
2005-10-17,1.2973
2005-10-18,-1.8855
2005-10-19,0.0363
2005-10-20,1.1236
2005-10-21,-0.8244
2005-10-24,1.1926
2005-10-25,-1.0714
2005-10-26,-0.722
2005-10-27,-0.9455
2005-10-28,0.257
2005-10-31,-1.5013
2005-11-01,0.0743
2005-11-02,1.0401
2005-11-03,7.7941
2005-11-04,4.3315
2005-11-07,-1.9287
2005-11-08,3.2
2005-11-09,-0.0323
2005-11-10,-1.454
2005-11-11,-1.1475
2005-11-14,-2.6534
2005-11-15,-3.9182
2005-11-16,1.3121
2005-11-17,0.84
2005-11-18,0.6595
2005-11-21,0.3448
2005-11-22,0.4124
2005-11-23,1.4716
2005-11-25,1.9899
2005-11-28,-1.3228
2005-11-29,-2.815
2005-11-30,-0.1724
2005-12-01,1.1054
2005-12-02,0.615
2005-12-05,-0.2716
2005-12-06,-0.1362
2005-12-07,3.1367
2005-12-08,5.8182
2005-12-09,-1.4371
2005-12-12,1.141
2005-12-13,-4.1366
2005-12-14,3.9555
2005-12-15,-1.5723
2005-12-16,-0.639
2005-12-19,0.6431
2005-12-20,-0.5112
2005-12-21,1.2203
2005-12-22,1.6815
2005-12-23,1.0296
2005-12-27,-1.0191
2005-12-28,-0.936
2005-12-29,2.2677
2005-12-30,0.154
2006-01-03,1.9988000000000001
2006-01-04,0.7838
2006-01-05,-0.9273
2006-01-06,0.9964
2006-01-09,1.2556
2006-01-10,-0.2362
2006-01-11,-2.4859
2006-01-12,-2.2458
2006-01-13,-1.1177
2006-01-17,2.6688
2006-01-18,-1.2232
2006-01-19,-1.2384
2006-01-20,2.8213
2006-01-23,0.8537
2006-01-24,-0.0907
2006-01-25,-6.8079
2006-01-26,2.2727
2006-01-27,1.9683000000000002
2006-01-30,5.6663
2006-01-31,1.9445999999999999
2006-02-01,1.1561
2006-02-02,-3.0
2006-02-03,1.7673
2006-02-06,-1.7366000000000001
2006-02-07,4.6834
2006-02-08,-2.3635
2006-02-09,0.2882
2006-02-10,-0.8908
2006-02-13,-1.1308
2006-02-14,2.6393
2006-02-15,0.4286
2006-02-16,0.5405
2006-02-17,-1.4431
2006-02-21,1.2059
2006-02-22,-13.617
2006-02-23,2.1346
2006-02-24,-0.3215
2006-02-27,-0.1613
2006-02-28,0.1292
2006-03-01,2.7106
2006-03-02,0.5341
2006-03-03,0.9375
2006-03-06,-0.1238
2006-03-07,-1.8599
2006-03-08,2.0215
2006-03-09,0.4025
2006-03-10,1.7268
2006-03-13,1.7581
2006-03-14,2.5022
2006-03-15,0.6103
2006-03-16,0.4622
2006-03-17,-0.6038
2006-03-20,-1.9092
2006-03-21,-1.3565
2006-03-22,-1.1061
2006-03-23,-0.8767
2006-03-24,0.6404
2006-03-27,1.2121
2006-03-28,0.2994
2006-03-29,1.1045
2006-03-30,-0.059
2006-03-31,-0.2363
2006-04-03,0.8588
2006-04-04,0.2642
2006-04-05,-0.41
2006-04-06,-0.1176
2006-04-07,-0.4416
2006-04-10,0.3548
2006-04-11,-1.0312
2006-04-12,0.1786
2006-04-13,1.0996
2006-04-17,-0.3233
2006-04-18,-0.0295
2006-04-19,-1.0619
2006-04-20,-0.1789
2006-04-21,0.5078
2006-04-24,1.4859
2006-04-25,3.1625
2006-04-26,3.6048999999999998
2006-04-27,-2.0548
2006-04-28,-2.6573
2006-05-01,-0.5747
2006-05-02,-1.185
2006-05-03,-0.1755
2006-05-04,10.6651
2006-05-05,0.8737
2006-05-08,0.0787
2006-05-09,2.1505
2006-05-10,2.3363
2006-05-11,-0.9032
2006-05-12,0.2025
2006-05-15,2.3497
2006-05-16,0.4443
2006-05-17,-4.2762
2006-05-18,-3.0809
2006-05-19,0.4503
2006-05-22,-0.3956
2006-05-23,-1.059
2006-05-24,0.5887
2006-05-25,2.3677
2006-05-26,2.001
2006-05-30,-4.7643
2006-05-31,5.0027
2006-06-01,1.2229
2006-06-02,1.9381
2006-06-05,-1.358
2006-06-06,-2.9537
2006-06-07,-0.129
2006-06-08,-1.2138
2006-06-09,0.549
2006-06-12,-2.6781
2006-06-13,0.5878
2006-06-14,-0.1062
2006-06-15,3.6426
2006-06-16,-2.3345000000000002
2006-06-19,0.9719
2006-06-20,1.6909
2006-06-21,0.0256
2006-06-22,-0.4092
2006-06-23,-0.7704
2006-06-26,-0.6988
2006-06-27,-0.4431
2006-06-28,-0.6806
2006-06-29,2.9257
2006-06-30,2.1767
2006-07-03,0.2005
2006-07-05,-0.075
2006-07-06,-0.6258
2006-07-07,-4.7859
2006-07-10,-0.7937
2006-07-11,-1.8133
2006-07-12,-2.2271
2006-07-13,-0.6944
2006-07-14,-1.6783000000000001
2006-07-17,0.1422
2006-07-18,-2.0455
2006-07-19,1.5081
2006-07-20,0.0
2006-07-21,-5.4857
2006-07-24,2.2975
2006-07-25,0.2955
2006-07-26,1.65
2006-07-27,1.3043
2006-07-28,0.6009
2006-07-31,1.5927
2006-08-01,0.6999
2006-08-02,-8.2569
2006-08-03,-1.8182
2006-08-04,-5.1235
2006-08-07,-3.2206
2006-08-08,0.1681
2006-08-09,-1.5772
2006-08-10,-1.6705999999999999
2006-08-11,0.5895
2006-08-14,3.0679
2006-08-15,1.5718999999999999
2006-08-16,2.9305
2006-08-17,1.5675
2006-08-18,-0.2835
2006-08-21,-1.0739
2006-08-22,0.0639
2006-08-23,-1.1806
2006-08-24,0.5812
2006-08-25,2.6324
2006-08-28,0.2502
2006-08-29,0.4992
2006-08-30,2.1422
2006-08-31,-0.6991
2006-09-01,1.3468
2006-09-05,1.1779
2006-09-06,-1.403
2006-09-07,-1.7257
2006-09-08,1.6944
2006-09-11,0.1818
2006-09-12,1.4817
2006-09-13,-0.9237
2006-09-14,-1.6541000000000001
2006-09-15,-2.1407
2006-09-18,2.1875
2006-09-19,10.2752
2006-09-20,2.4126
2006-09-21,-0.6228
2006-09-22,-0.109
2006-09-25,0.1909
2006-09-26,0.5717
2006-09-27,3.1402
2006-09-28,-1.2336
2006-09-29,0.6644
2006-10-02,-1.0032
2006-10-03,-0.9333
2006-10-04,2.288
2006-10-05,0.6842
2006-10-06,-0.7841
2006-10-09,-0.5532
2006-10-10,1.3775
2006-10-11,-0.2613
2006-10-12,-1.3623
2006-10-13,-1.2218
2006-10-16,-1.21
2006-10-17,0.626
2006-10-18,1.65
2006-10-19,0.2129
2006-10-20,-1.5401
2006-10-23,-1.5102
2006-10-24,-1.1501000000000001
2006-10-25,-0.4155
2006-10-26,0.2782
2006-10-27,-0.749
2006-10-30,0.8944
2006-10-31,1.385
2006-11-01,0.0273
2006-11-02,0.3005
2006-11-03,1.3072
2006-11-06,2.8226
2006-11-07,-0.4967
2006-11-08,1.5502
2006-11-09,0.2587
2006-11-10,0.4903
2006-11-13,1.6949
2006-11-14,0.4545
2006-11-15,0.2514
2006-11-16,3.6108000000000002
2006-11-17,-1.4521
2006-11-20,-0.9823
2006-11-21,1.4385
2006-11-22,0.0489
2006-11-24,-0.6598
2006-11-27,-3.075
2006-11-28,-0.7107
2006-11-29,1.227
2006-11-30,-1.6162
2006-12-01,-0.5903
2006-12-04,1.4975
2006-12-05,4.9351
2006-12-06,-1.9394
2006-12-07,-1.2854999999999999
2006-12-08,-0.1753
2006-12-11,1.3547
2006-12-12,-0.3713
2006-12-13,-0.1988
2006-12-14,1.3194
2006-12-15,1.2039
2006-12-18,-1.2382
2006-12-19,0.0983
2006-12-20,-1.3752
2006-12-21,-0.5727
2006-12-22,0.1252
2006-12-26,0.025
2006-12-27,-0.2251
2006-12-28,-0.6767
2006-12-29,1.3374
2007-01-03,-2.0916
2007-01-04,-0.0509
2007-01-05,-24.3257
2007-01-08,8.7761
2007-01-09,-0.7728
2007-01-10,-0.1246
2007-01-11,0.0936
2007-01-12,-0.2493
2007-01-16,-0.0625
2007-01-17,0.0
2007-01-18,-0.0313
2007-01-19,2.3765
2007-01-22,-0.2138
2007-01-23,0.6428
2007-01-24,1.1253
2007-01-25,1.6541000000000001
2007-01-26,-1.8047
2007-01-29,-0.1205
2007-01-30,-1.2066
2007-01-31,0.1527
2007-02-01,-0.2439
2007-02-02,1.1614
2007-02-05,21.2085
2007-02-06,-0.7976
2007-02-07,-3.2915
2007-02-08,-0.3637
2007-02-09,-0.0522
2007-02-12,-0.2087
2007-02-13,-0.366
2007-02-14,-0.3411
2007-02-15,-1.1848
2007-02-16,0.3197
2007-02-20,-0.5312
2007-02-21,0.1869
2007-02-22,-0.0267
2007-02-23,0.7198
2007-02-26,-0.0794
2007-02-27,-0.6623
2007-02-28,0.4
2007-03-01,-0.3718
2007-03-02,0.2133
2007-03-05,-1.942
2007-03-06,0.3798
2007-03-07,0.5405
2007-03-08,0.3226
2007-03-09,1.1522000000000001
2007-03-12,0.3709
2007-03-13,-0.7126
2007-03-14,-0.3456
2007-03-15,-0.2401
2007-03-16,0.5348
2007-03-19,1.1702
2007-03-20,2.8128
2007-03-21,-0.0767
2007-03-22,0.1791
2007-03-23,1.1494
2007-03-26,0.4293
2007-03-27,0.0754
2007-03-28,1.3065
2007-03-29,-0.124
2007-03-30,-2.6818999999999997
2007-04-02,0.1531
2007-04-03,-0.2548
2007-04-04,-0.6897
2007-04-05,3.5751
2007-04-09,-4.8671
2007-04-10,1.279
2007-04-11,0.4639
2007-04-12,0.6927
2007-04-13,0.6369
2007-04-16,0.6329
2007-04-17,-1.283
2007-04-18,-1.1468
2007-04-19,2.5006
2007-04-20,0.8803
2007-04-23,-0.6233
2007-04-24,0.2258
2007-04-25,0.8511
2007-04-26,2.9039
2007-04-27,-1.5027
2007-04-30,-1.3533
2007-05-01,-0.2245
2007-05-02,1.325
2007-05-03,-0.5428
2007-05-04,-4.5398
2007-05-07,-0.2079
2007-05-08,0.3646
2007-05-09,0.6487
2007-05-10,-0.0773
2007-05-11,0.516
2007-05-14,0.693
2007-05-15,0.4079
2007-05-16,0.2793
2007-05-17,0.1266
2007-05-18,-0.1264
2007-05-21,0.7848
2007-05-22,0.9545
2007-05-23,-0.6967
2007-05-24,-0.6765
2007-05-25,0.8829
2007-05-29,0.6502
2007-05-30,0.1242
2007-05-31,-0.1241
2007-06-01,0.646
2007-06-04,0.1481
2007-06-05,-1.0106
2007-06-06,-0.3735
2007-06-07,-1.5746
2007-06-08,1.0665
2007-06-11,0.2764
2007-06-12,-1.2027
2007-06-13,-0.3297
2007-06-14,1.145
2007-06-15,0.6289
2007-06-18,-0.6
2007-06-19,-0.5785
2007-06-20,-0.8348
2007-06-21,-0.0255
2007-06-22,1.8117
2007-06-25,-1.4787
2007-06-26,0.4833
2007-06-27,-0.2278
2007-06-28,0.203
2007-06-29,0.4052
2007-07-02,1.2358
2007-07-03,0.0747
2007-07-05,0.3236
2007-07-06,0.273
2007-07-09,0.7176
2007-07-10,0.1229
2007-07-11,-0.4172
2007-07-12,1.8975
2007-07-13,2.1765
2007-07-16,2.9586
2007-07-17,0.3448
2007-07-18,0.5269
2007-07-19,0.0228
2007-07-20,-0.4329
2007-07-23,1.4416
2007-07-24,-0.6767
2007-07-25,-3.3159
2007-07-26,-1.8558
2007-07-27,-1.7233
2007-07-30,0.4871
2007-07-31,-0.6786
2007-08-01,-0.6101
2007-08-02,3.1426
2007-08-03,0.5475
2007-08-06,-0.8049
2007-08-07,-2.2673
2007-08-08,-3.0525
2007-08-09,-4.4332
2007-08-10,2.2404
2007-08-13,4.2795
2007-08-14,-1.8047
2007-08-15,-3.0463
2007-08-16,-0.3116
2007-08-17,1.1201
2007-08-20,-0.9531
2007-08-21,1.2484
2007-08-22,1.4642
2007-08-23,1.8228
2007-08-24,4.5001999999999995
2007-08-27,1.2134
2007-08-28,-2.3507
2007-08-29,1.974
2007-08-30,-0.6167
2007-08-31,1.3126
2007-09-04,-2.7561999999999998
2007-09-05,0.3149
2007-09-06,0.2173
2007-09-07,1.0361
2007-09-10,-0.1192
2007-09-11,1.5758999999999999
2007-09-12,-0.3996
2007-09-13,-0.7789
2007-09-14,-1.7364000000000002
2007-09-17,-1.3798
2007-09-18,2.5037000000000003
2007-09-19,2.7778
2007-09-20,4.3568999999999996
2007-09-21,-1.8977
2007-09-24,2.7538
2007-09-25,-0.753
2007-09-26,0.9373
2007-09-27,0.3537
2007-09-28,0.1542
2007-10-01,0.6159
2007-10-02,-0.2842
2007-10-03,-1.162
2007-10-04,-1.0426
2007-10-05,-0.4707
2007-10-08,1.0811
2007-10-09,-0.9358
2007-10-10,0.5398
2007-10-11,0.2237
2007-10-12,2.0536
2007-10-15,-1.0936
2007-10-16,-1.6143
2007-10-17,-0.2023
2007-10-18,1.6892
2007-10-19,-2.1262
2007-10-22,-0.1358
2007-10-23,-2.3793
2007-10-24,-1.1606
2007-10-25,-0.1174
2007-10-26,0.5643
2007-10-29,0.1403
2007-10-30,-0.3736
2007-10-31,3.3279
2007-11-01,-2.6763
2007-11-02,1.0254
2007-11-05,-10.7266
2007-11-06,1.6796
2007-11-07,-4.1677
2007-11-08,1.6176
2007-11-09,2.166
2007-11-12,-5.5172
2007-11-13,-1.1354
2007-11-14,4.047
2007-11-15,4.4678
2007-11-16,0.4277
2007-11-19,0.3257
2007-11-20,-2.9713000000000003
2007-11-21,-1.8013
2007-11-23,0.8648
2007-11-26,0.6755
2007-11-27,1.4452
2007-11-28,4.6553
2007-11-29,-0.1221
2007-11-30,2.3967
2007-12-03,-1.5524
2007-12-04,1.4071
2007-12-05,-0.7656
2007-12-06,1.3259
2007-12-07,1.4276
2007-12-10,-0.6334
2007-12-11,-4.2493
2007-12-12,2.7119999999999997
2007-12-13,1.2242
2007-12-14,-1.0434
2007-12-17,-2.0369
2007-12-18,-1.908
2007-12-19,-0.2494
2007-12-20,-0.925
2007-12-21,-1.3626
2007-12-24,1.8931
2007-12-26,0.6026
2007-12-27,-0.2246
2007-12-28,0.4252
2007-12-31,0.3238
2008-01-02,-2.2344
2008-01-03,-2.3362
2008-01-04,-0.156
2008-01-07,-0.3906
2008-01-08,2.5098000000000003
2008-01-09,1.3772
2008-01-10,-0.5535
2008-01-11,6.1219
2008-01-14,-1.9546999999999999
2008-01-15,-4.3034
2008-01-16,1.2449
2008-01-17,-2.3087
2008-01-18,2.2605
2008-01-22,-3.8433
2008-01-23,-0.0261
2008-01-24,3.8411
2008-01-25,-0.9814
2008-01-28,1.6518000000000002
2008-01-29,-0.875
2008-01-30,-0.7314
2008-01-31,0.6352
2008-02-01,2.0449
2008-02-04,2.1277
2008-02-05,-1.1628
2008-02-06,-2.1569
2008-02-07,0.3257
2008-02-08,1.3483
2008-02-11,-0.9855
2008-02-12,-0.4728
2008-02-13,-1.3
2008-02-14,-0.9119
2008-02-15,0.8691
2008-02-19,4.8403
2008-02-20,1.1118999999999999
2008-02-21,0.4064
2008-02-22,2.3810000000000002
2008-02-25,-0.2093
2008-02-26,0.2097
2008-02-27,0.4651
2008-02-28,0.3023
2008-02-29,-3.0141
2008-03-03,6.383
2008-03-04,-0.7416
2008-03-05,4.2544
2008-03-06,-2.1698
2008-03-07,3.3962
2008-03-10,-3.6067
2008-03-11,-0.8909
2008-03-12,5.7303
2008-03-13,-0.3401
2008-03-14,-0.3626
2008-03-17,-3.3176
2008-03-18,3.1215
2008-03-19,1.2237
2008-03-20,1.7814999999999999
2008-03-24,-0.0625
2008-03-25,1.2719
2008-03-26,1.4205999999999999
2008-03-27,-1.2586
2008-03-28,-5.222
2008-03-31,3.0369
2008-04-01,2.9053
2008-04-02,0.2864
2008-04-03,0.5304
2008-04-04,1.461
2008-04-07,-0.2
2008-04-08,0.2004
2008-04-09,-2.26
2008-04-10,-0.5525
2008-04-11,-5.4733
2008-04-14,1.7631999999999999
2008-04-15,-0.9412
2008-04-16,2.6992000000000003
2008-04-17,3.1329
2008-04-18,-0.0815
2008-04-21,-3.4891
2008-04-22,-7.8858
2008-04-23,1.423
2008-04-24,-0.3847
2008-04-25,-8.9505
2008-04-28,3.1936
2008-04-29,2.5629
2008-04-30,3.206
2008-05-01,-1.8502
2008-05-02,-2.4901
2008-05-05,4.4391
2008-05-06,0.2057
2008-05-07,0.0912
2008-05-08,0.7974
2008-05-09,-1.9891999999999999
2008-05-12,0.0923
2008-05-13,0.3687
2008-05-14,-0.7346
2008-05-15,2.4052
2008-05-16,-5.3071
2008-05-19,-4.1975
2008-05-20,-2.9126
2008-05-21,0.6923
2008-05-22,-0.5348
2008-05-23,0.0256
2008-05-27,0.0512
2008-05-28,0.7163
2008-05-29,-0.817
2008-05-30,-0.7979
2008-06-02,1.0638
2008-06-03,0.3594
2008-06-04,-0.6395
2008-06-05,2.7291
2008-06-06,-1.1779
2008-06-09,-2.7898
2008-06-10,0.7044
2008-06-11,-1.5803
2008-06-12,-4.5275
2008-06-13,4.1632
2008-06-16,-0.0529
2008-06-17,1.8803
2008-06-18,-3.0153
2008-06-19,0.4556
2008-06-20,-2.3479
2008-06-23,2.0219
2008-06-24,1.6069
2008-06-25,0.3163
2008-06-26,1.6027
2008-06-27,-0.1034
2008-06-30,0.3106
2008-07-01,-0.1548
2008-07-02,-1.9385
2008-07-03,0.7116
2008-07-07,-2.3292
2008-07-08,1.0986
2008-07-09,1.3517000000000001
2008-07-10,-1.2814
2008-07-11,0.106
2008-07-14,-0.2646
2008-07-15,1.194
2008-07-16,3.7231
2008-07-17,3.817
2008-07-18,-2.4836
2008-07-21,3.7453
2008-07-22,5.367
2008-07-23,-1.4847000000000001
2008-07-24,-0.3014
2008-07-25,-0.093
2008-07-28,-0.0233
2008-07-29,1.7462
2008-07-30,-0.2975
2008-07-31,-0.8722
2008-08-01,-0.3705
2008-08-04,1.8592
2008-08-05,-0.9582
2008-08-06,5.9664
2008-08-07,-2.6739
2008-08-08,1.5635
2008-08-11,0.3739
2008-08-12,2.4321
2008-08-13,-0.7059
2008-08-14,-0.0646
2008-08-15,-0.6682
2008-08-18,-0.0651
2008-08-19,-2.6927
2008-08-20,1.339
2008-08-21,2.7087
2008-08-22,4.1595
2008-08-25,-2.7378
2008-08-26,-2.0616
2008-08-27,0.9115
2008-08-28,0.8172
2008-08-29,0.4693
2008-09-02,-0.6794
2008-09-03,-1.4964
2008-09-04,-0.6944
2008-09-05,-2.2509
2008-09-08,1.2743
2008-09-09,-2.4945
2008-09-10,0.1585
2008-09-11,-1.5145
2008-09-12,-2.0656
2008-09-15,-2.0155
2008-09-16,-0.4544
2008-09-17,-5.1177
2008-09-18,-0.0506
2008-09-19,5.1938
2008-09-22,-2.7216
2008-09-23,1.7330999999999999
2008-09-24,-0.1947
2008-09-25,0.951
2008-09-26,-3.2609
2008-09-29,-3.5705
2008-09-30,2.3304
2008-10-01,-1.4929000000000001
2008-10-02,-2.4146
2008-10-03,-1.6583
2008-10-06,-2.4625
2008-10-07,-5.8452
2008-10-08,-1.1658
2008-10-09,-9.6137
2008-10-10,-10.1142
2008-10-13,9.51
2008-10-14,2.2539
2008-10-15,-7.5527
2008-10-16,6.0309
2008-10-17,-3.9352
2008-10-20,4.8193
2008-10-21,-0.7882
2008-10-22,-6.521
2008-10-23,-12.4292
2008-10-24,-13.425
2008-10-27,-4.8108
2008-10-28,20.0196
2008-10-29,0.0818
2008-10-30,-4.1667
2008-10-31,4.1347
2008-11-03,4.1752
2008-11-04,-23.5363
2008-11-05,1.2333
2008-11-06,0.8122
2008-11-07,1.5609
2008-11-10,-1.9336
2008-11-11,-6.2184
2008-11-12,-6.0377
2008-11-13,8.7206
2008-11-14,-7.3351
2008-11-17,-7.1185
2008-11-18,1.5328
2008-11-19,-6.401
2008-11-20,-2.9677
2008-11-21,2.992
2008-11-24,6.017
2008-11-25,3.7014
2008-11-26,10.6484
2008-11-28,-4.4086
2008-12-01,-5.8493
2008-12-02,4.4205
2008-12-03,-1.8879000000000001
2008-12-04,-3.4402
2008-12-05,7.6691
2008-12-08,3.8699
2008-12-09,-0.378
2008-12-10,0.8672
2008-12-11,-6.6631
2008-12-12,-0.5757
2008-12-15,-2.2003
2008-12-16,2.9011
2008-12-17,8.1703
2008-12-18,2.3404
2008-12-19,-2.027
2008-12-22,3.7135
2008-12-23,-0.2046
2008-12-24,-0.1538
2008-12-26,4.1581
2008-12-29,0.3943
2008-12-30,1.1782
2008-12-31,5.1917
2009-01-02,0.3229
2009-01-05,2.9885
2009-01-06,2.6786
2009-01-07,-3.6087
2009-01-08,0.9923
2009-01-09,-1.7418
2009-01-12,-0.6364
2009-01-13,-1.6468
2009-01-14,-1.7208999999999999
2009-01-15,-0.5206
2009-01-16,0.0951
2009-01-20,-6.8441
2009-01-21,5.9694
2009-01-22,-3.9961
2009-01-23,0.3009
2009-01-26,-0.95
2009-01-27,3.6345
2009-01-28,2.2406
2009-01-29,-2.3821
2009-01-30,0.0976
2009-02-02,-0.0488
2009-02-03,2.0
2009-02-04,0.5739
2009-02-05,-1.6643
2009-02-06,1.6925
2009-02-09,-0.5231
2009-02-10,-1.5295999999999998
2009-02-11,0.2427
2009-02-12,2.615
2009-02-13,-2.3596
2009-02-17,-4.7366
2009-02-18,2.3846
2009-02-19,-4.7572
2009-02-20,0.2601
2009-02-23,-5.9159
2009-02-24,1.1031
2009-02-25,-20.7856
2009-02-26,0.6887
2009-02-27,-5.3352
2009-03-02,-2.2727
2009-03-03,5.1013
2009-03-04,-0.1428
2009-03-05,-8.5061
2009-03-06,1.0937000000000001
2009-03-09,-5.1005
2009-03-10,2.7687
2009-03-11,4.9128
2009-03-12,1.284
2009-03-13,4.698
2009-03-16,-2.7066
2009-03-17,-1.3176999999999999
2009-03-18,1.1869
2009-03-19,2.9326
2009-03-20,-3.7749
2009-03-23,9.4745
2009-03-24,-2.2989
2009-03-25,6.8512
2009-03-26,6.2824
2009-03-27,-3.7172
2009-03-30,-5.1899
2009-03-31,0.0
2009-04-01,5.6075
2009-04-02,7.5853
2009-04-03,0.7638
2009-04-06,0.1749
2009-04-07,-4.5984
2009-04-08,0.5491
2009-04-09,7.0388
2009-04-13,5.3288
2009-04-14,1.1841
2009-04-15,-4.3085
2009-04-16,1.3897
2009-04-17,2.1382
2009-04-20,-6.7096
2009-04-21,3.6824
2009-04-22,3.1632
2009-04-23,6.6703
2009-04-24,5.0429
2009-04-27,-7.9693000000000005
2009-04-28,-3.0256
2009-04-29,8.0689
2009-04-30,-1.3439999999999999
2009-05-01,2.4723
2009-05-04,12.7523
2009-05-05,6.9869
2009-05-06,3.3061
2009-05-07,-0.9087
2009-05-08,4.5455
2009-05-11,-1.3349
2009-05-12,0.7731
2009-05-13,-4.2961
