ticker,HYBG US Equity
2007-09-25,4.1667
2007-09-26,5.3333
2007-09-27,-2.5316
2007-09-28,3.8961
2007-10-01,-2.5
2007-10-02,79.4872
2007-10-03,26.4286
2007-10-04,-6.7797
2007-10-05,-15.1515
2007-10-08,-13.5714
2007-10-09,-4.1322
2007-10-10,-7.7586
2007-10-11,7.4766
2007-10-12,0.0
2007-10-15,-8.6957
2007-10-16,1.9048
2007-10-17,20.5607
2007-10-18,-3.876
2007-10-19,-5.6452
2007-10-22,-4.2735
2007-10-23,-3.5714
2007-10-24,-0.9259
2007-10-25,4.6729
2007-10-26,8.0357
2007-10-29,-9.0909
2007-10-30,-3.6364
2007-10-31,0.9434
2007-11-01,3.7382999999999997
2007-11-02,0.9009
2007-11-05,-2.6786
2007-11-06,0.9174
2007-11-07,-0.9091
2007-11-08,-2.7523
2007-11-09,2.8302
2007-11-12,-3.6696999999999997
2007-11-13,4.7619
2007-11-14,3.6364
2007-11-15,5.2632
2007-11-16,11.6667
2007-11-19,-3.7313
2007-11-20,-10.8527
2007-11-21,-1.7391
2007-11-23,2.6549
2007-11-26,-3.4483
2007-11-27,2.6786
2007-11-28,2.6087
2007-11-29,-0.8475
2007-11-30,-5.9829
2007-12-03,0.0
2007-12-04,-0.9091
2007-12-05,0.9174
2007-12-06,0.9091
2007-12-07,-0.9009
2007-12-10,-0.9091
2007-12-11,-5.5046
2007-12-12,-6.7961
2007-12-13,4.1667
2007-12-14,-4.0
2007-12-17,-16.6667
2007-12-19,3.75
2007-12-21,-3.6145
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2008-01-02,12.5
2008-01-03,-1.1111
2008-01-04,-1.1236
2008-01-07,-3.4091
2008-01-08,-5.8824
2008-01-09,-6.25
2008-01-11,1.3333
2008-01-16,11.8421
2008-01-18,0.0
2008-01-22,-11.7647
2008-01-23,0.0
2008-01-24,13.3333
2008-01-25,4.7059
2008-01-28,-4.4944
2008-01-29,5.8824
2008-01-30,-1.1111
2008-02-05,-14.6067
2008-02-06,0.0
2008-02-13,1.3158
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,-1.2987
2008-02-26,2.6316
2008-03-03,8.9744
2008-03-04,0.0
2008-03-07,-35.2941
2008-03-11,0.0
2008-03-12,18.1818
2008-03-13,-7.6923
2008-03-17,-41.6667
2008-03-19,2.8571
2008-03-26,5.5556
2008-04-09,5.2632
2008-04-10,0.0
2008-04-11,25.0
2008-04-14,30.0
2008-04-16,0.0
2008-04-21,0.0
2008-04-24,-38.4615
2008-05-06,25.0
2008-05-13,-14.0
2008-05-14,4.6512
2008-05-21,11.1111
2008-05-23,2.0
2008-05-27,-1.9607999999999999
2008-05-29,30.0
2008-06-02,0.0
2008-06-26,-23.0769
2008-07-01,-20.0
2008-07-02,0.0
2008-07-10,0.0
2008-07-28,-12.5
2008-07-29,25.7143
2008-08-12,2.2727
2008-08-14,20.0
2008-08-15,-7.4074
2008-08-18,4.0
2008-08-20,-3.8462
2008-08-22,10.0
2008-08-26,0.0
2008-09-02,-3.6364
2008-09-04,-24.5283
2008-09-05,-7.5
2008-09-08,16.2162
2008-09-10,-18.6047
2008-09-12,2.8571
2008-09-18,19.4444
2008-09-25,-6.9767
2008-09-29,-7.5
2008-09-30,-5.4054
2008-10-01,14.2857
2008-10-02,0.0
2008-10-03,-12.5
2008-10-06,-2.8571
2008-10-07,-50.0
2008-10-08,17.647100000000002
2008-10-09,0.0
2008-10-10,0.0
2008-10-15,10.0
2008-10-22,0.0
2008-10-28,-4.5455
2008-10-29,14.2857
2008-11-17,0.0
2008-11-18,-14.5833
2008-11-20,2.439
2008-11-21,66.6667
2008-11-28,-34.2857
2008-12-01,8.6957
2008-12-16,-8.0
2008-12-17,-4.3478
2008-12-22,0.0
2008-12-29,9.0909
2008-12-30,-4.1667
2009-01-27,13.0435
2009-02-02,-3.8462
2009-02-03,40.0
2009-02-10,14.2857
2009-02-23,-32.5
2009-02-24,11.1111
2009-02-27,0.0
2009-03-16,-50.0
2009-03-23,66.6667
2009-03-31,72.0
2009-04-14,-62.7907
2009-04-27,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-29,15.625
2009-06-08,35.1351
2009-06-15,0.0
2009-06-17,0.0
2009-06-30,0.0
2009-07-07,0.0
2009-07-30,-8.0
2009-08-04,-4.3478
2009-08-05,-13.6364
2009-08-06,63.1579
2009-08-07,-3.2258
2009-08-10,3.3333
2009-08-11,-16.129
2009-08-13,15.3846
2009-08-14,-36.6667
2009-08-17,21.0526
2009-08-24,-13.0435
2009-08-28,-2.5
2009-08-31,-2.5641
2009-09-03,-10.526299999999999
2009-09-04,-5.8824
2009-09-23,18.75
2009-09-30,0.0
2009-10-01,-10.526299999999999
2009-10-02,11.7647
2009-10-05,5.2632
2009-10-06,0.0
2009-10-07,5.0
2009-10-09,38.0952
2009-10-13,-27.5862
2009-10-14,19.0476
2009-10-15,8.0
2009-10-16,3.7037
2009-10-19,35.7143
2009-10-20,-10.2632
2009-10-21,31.9648
2009-10-22,-6.6667
2009-10-23,-4.7619
2009-10-26,5.0
2009-10-27,0.0
2009-10-28,-8.3333
2009-10-29,-1.2987
2009-10-30,2.6316
2009-11-02,-7.6923
2009-11-03,0.0
2009-11-04,-6.9444
2009-11-05,7.4627
2009-11-06,-4.1667
2009-11-09,-1.4493
2009-11-10,-2.9412000000000003
2009-11-11,-6.0606
2009-11-12,9.6774
2009-11-13,0.0
2009-11-16,-26.4706
2009-11-17,4.0
2009-11-18,11.538499999999999
2009-11-20,-6.8966
2009-11-23,-10.0694
2009-11-24,-3.7066
2009-11-25,15.4771
2009-11-27,-12.963
2009-11-30,5.8777
2009-12-01,-7.5609
2009-12-03,-0.5163
2009-12-04,-8.0033
2009-12-07,4.5131
2009-12-09,17.7273
2009-12-10,4.2471
2009-12-11,0.0
2009-12-14,-3.7037
2009-12-21,-11.538499999999999
2009-12-22,0.0
2009-12-23,4.3478
2009-12-24,12.5
2009-12-30,0.0
2010-01-04,-3.7037
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,3.8462
2010-01-08,-7.3611
2010-01-11,7.946
2010-01-12,0.0
2010-01-13,-7.037
2010-01-14,-0.3984
2010-01-15,-4.0
2010-01-19,8.3333
2010-01-22,-7.6923
2010-01-25,8.3333
2010-01-26,-3.8462
2010-01-27,-10.0
2010-01-28,2.2222
2010-01-29,2.6087
2010-02-01,10.1695
2010-02-04,-16.9231
2010-02-05,1.8519
2010-02-09,-9.0909
2010-02-12,0.0
2010-02-16,-5.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-22,0.0
2010-02-23,5.2632
2010-02-26,-5.0
2010-03-01,-5.2632
2010-03-02,13.8889
2010-03-03,-2.439
2010-03-04,0.0
2010-03-05,-5.0
2010-03-09,5.2632
2010-03-10,0.0
2010-03-11,-4.5
2010-03-12,0.0
2010-03-15,9.9476
2010-03-19,0.0
2010-03-22,0.0
2010-03-29,4.7619
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,4.5455
2010-04-06,0.0
2010-04-07,47.8261
2010-04-08,-11.7647
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,-6.6667
2010-04-14,-1.7856999999999998
2010-04-15,-5.8182
2010-04-19,-3.4749
2010-04-20,0.0
2010-04-21,-3.55
2010-04-22,0.0
2010-04-23,3.6807
2010-04-26,8.0
2010-04-27,-1.8519
2010-04-28,-1.8868
2010-04-29,0.0
2010-04-30,-5.7692
2010-05-04,-8.1633
2010-05-05,0.0
2010-05-06,-17.3333
2010-05-07,7.5269
2010-05-10,15.0
2010-05-12,0.0
2010-05-17,0.0
2010-05-19,4.3478
2010-05-21,-15.8333
2010-05-27,0.495
2010-05-28,0.0
2010-06-03,-0.431
2010-06-14,3.8961
2010-06-16,0.0
2010-06-18,0.0
2010-06-23,-4.7619
2010-06-24,0.0
2010-06-25,-5.0
2010-06-29,0.0
2010-06-30,-1.3158
2010-07-01,-2.5
2010-07-06,3.9316
2010-07-08,0.0
2010-07-09,-5.2632
2010-07-13,0.0
2010-07-14,0.0
2010-07-16,-15.5556
2010-07-19,5.2632
2010-07-20,18.75
2010-07-30,-10.526299999999999
2010-08-02,11.1765
2010-08-06,-3.7037
2010-08-09,3.8462
2010-08-11,-10.0529
2010-08-16,-22.8676
2010-08-17,21.2583
2010-08-25,-16.9811
2010-08-26,-1.5152
2010-09-01,22.3077
2010-09-07,-16.2736
2010-09-08,5.1643
2010-09-09,6.4286
2010-09-10,-12.7517
2010-09-14,-7.6923
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,-4.0625
2010-09-20,-0.1086
2010-09-21,4.3478
2010-09-23,0.0
2010-09-27,0.0
2010-09-28,-2.9167
2010-09-29,3.0043
2010-09-30,-3.75
2010-10-06,3.8961
2010-10-07,0.0
2010-10-08,4.1667
2010-10-11,0.0
2010-10-12,-8.0
2010-10-13,13.0435
2010-10-14,0.0
2010-10-18,10.0
2010-10-20,-5.507
2010-10-22,-3.7003
2010-10-25,0.0
2010-10-27,0.0
2010-10-28,-0.0961
2010-10-29,0.0
2010-11-02,0.0
2010-11-03,-6.8269
2010-11-08,7.3271
2010-11-11,9.2308
2010-11-12,-16.2852
2010-11-15,0.9464
2010-11-17,4.1667
2010-11-19,0.0
2010-11-22,-4.0
2010-11-24,0.0
2010-11-29,-11.5625
2010-12-01,-14.841
2010-12-06,32.7801
2010-12-07,-16.6667
2010-12-08,-9.375
2010-12-14,0.4138
2010-12-15,31.8681
2010-12-20,-16.6667
2010-12-22,15.0
2010-12-23,-4.3478
2010-12-27,-9.0909
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-13,-22.0
2011-01-14,15.3846
2011-01-18,10.0
2011-01-19,1.0101
2011-01-25,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,-8.5
2011-02-08,-22.4044
2011-02-10,28.4331
2011-02-14,-1.3023
2011-02-17,-31.1111
2011-02-18,51.6129
2011-02-23,0.0
2011-03-02,-25.3989
2011-03-04,36.8984
2011-03-07,0.0
2011-03-09,-7.2917
2011-03-11,-10.1124
2011-03-15,-12.5
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,-6.9643
2011-03-23,2.8791
2011-03-24,19.403
2011-03-28,0.0
2011-03-30,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,-19.6094
2011-04-06,-0.1944
2011-04-07,-3.408
2011-04-08,0.0
2011-04-11,-19.0524
2011-04-12,23.5367
2011-04-13,45.1613
2011-04-14,0.0
2011-04-19,-7.6389
2011-04-20,20.3008
2011-04-21,-16.8125
2011-04-25,14.1998
2011-04-27,5.2632
2011-05-04,-20.1875
2011-05-06,-24.6672
2011-05-10,41.1642
2011-05-11,-17.5258
2011-05-16,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,-32.8571
2011-05-27,0.0
2011-06-06,-31.9149
2011-06-10,3.125
2011-06-27,21.2121
2011-06-28,10.0
2011-06-29,2.2727
2011-06-30,0.0
2011-07-01,-21.5278
2011-07-08,13.2743
2011-07-22,-10.0
2011-07-27,11.1111
2011-08-05,0.0
2011-08-10,25.0
2011-08-18,-50.0
2011-08-19,-11.5
2011-08-25,31.0734
2011-08-26,-20.6897
2011-09-20,8.6957
2011-09-22,0.0
2011-10-06,0.0
2011-10-07,-8.0
2011-10-13,8.6957
2011-10-14,0.0
2011-10-20,-8.0
2011-10-27,-2.9891
2011-11-01,12.0448
2011-11-03,-12.0
2011-11-08,27.2727
2011-11-15,35.7143
2011-11-28,-41.6118
2011-11-30,0.0
2011-12-05,0.0
2011-12-08,0.0
2011-12-14,-32.3944
2011-12-15,66.6667
2011-12-19,-20.0
2012-01-06,50.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,33.3333
2012-01-23,0.0
2012-01-24,-25.0
2012-01-25,-30.0
2012-01-26,-28.5714
2012-02-06,100.0
2012-02-14,-16.6667
2012-02-21,16.0
2012-02-27,-9.9138
2012-03-01,-4.3062000000000005
2012-03-02,-31.5
2012-03-09,45.9854
2012-03-13,0.0
2012-03-16,-39.25
2012-03-28,0.0
2012-04-04,0.0
2012-04-11,-13.1687
2012-04-12,-1.4218
2012-04-19,-23.0769
2012-04-20,0.0
2012-05-16,0.0
2012-05-21,0.0
2012-06-20,-50.0
2012-07-23,0.0
2012-08-06,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-13,-2.5
2012-08-21,-55.1282
2012-09-07,42.8571
2012-09-24,214.0
2012-09-27,3.8217
2012-10-15,-1.8405
2012-11-06,-55.0
2012-11-20,-19.4444
2012-11-27,0.0
2012-12-11,-17.2414
2012-12-20,0.0
2013-01-16,0.0
2013-01-18,0.0
2013-03-26,66.6667
2013-05-13,-20.0
2013-05-23,0.0
2013-06-18,0.0
2013-07-22,-25.0
2013-08-30,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-25,0.0
2013-10-31,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-19,0.0
2013-12-31,0.0
2014-03-25,0.0
2014-06-04,0.0
2014-06-20,0.0
2014-09-17,0.0
2014-09-19,0.0
2014-10-01,0.0
2014-10-21,0.0
2014-10-27,0.0
2014-10-30,16.6667
2014-11-19,-28.5714
2014-11-21,0.0
2014-11-25,0.0
2014-12-09,0.0
2014-12-15,0.0
2014-12-18,0.0
2014-12-29,-32.5
2015-01-27,255.5556
2015-01-28,-2.0833
2015-02-02,36.1702
2015-02-03,12.5
2015-02-27,-73.6111
2015-03-20,0.0
2015-04-30,0.0
2015-06-05,-2.6316
2015-06-18,0.0
2015-08-14,0.0
2015-08-21,0.0
2015-08-25,-18.9189
2015-09-02,113.3333
2015-09-03,-25.0
2015-09-09,33.3333
2015-09-11,-54.6875
2015-09-24,0.0
2015-09-28,0.0
2015-10-09,0.0
2015-11-06,0.0
2015-11-12,0.0
2015-12-18,0.0
2016-01-14,10.3448
2016-02-10,50.0
2016-02-12,54.1667
2016-02-22,0.0
2016-03-16,-24.3243
2016-04-01,0.0
2016-04-04,-42.8571
2016-04-06,75.0
2016-04-07,14.2857
2016-04-12,-25.0
2016-05-04,166.6667
2016-05-11,0.0
2016-05-24,-75.0
2016-06-09,0.0
2016-07-01,-50.0
2016-08-26,-18.75
2016-10-07,515.3846
2016-10-10,16.25
2016-10-11,-3.2258
2016-10-17,-24.4444
2016-10-25,-5.8824
2016-11-01,37.5
2016-11-02,20.4545
2016-11-11,-32.0755
2016-11-17,0.0
2016-11-25,55.5556
2016-12-05,-14.2857
2016-12-09,-16.6667
2016-12-30,-22.5
2017-01-13,29.0323
2017-02-03,-20.0
2017-02-09,0.0
2017-03-09,-10.9375
2017-03-20,-1.7544
2017-03-21,0.0
2017-04-26,14.2857
2017-05-19,37.5
2017-06-01,0.0
2017-06-20,-36.3636
2017-07-31,42.8571
2017-08-18,0.0
2017-08-22,0.0
2017-09-14,22.0
2017-09-15,-3.2787
2017-09-18,27.1186
2017-10-05,-46.6667
2017-10-30,-25.0
2018-03-12,0.0
2018-03-14,166.6667
2018-08-23,-60.0
2018-08-29,-3.125
2018-09-26,93.5484
2018-10-17,-31.3333
2018-11-16,264.0777
2018-11-19,-33.3333
2018-11-20,2.5
2018-11-21,26.8293
2018-11-26,-3.8462
2018-11-27,20.0
2018-11-29,0.0
2018-11-30,-33.3333
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-12,-8.3
2018-12-17,9.0513
2018-12-19,0.0
2018-12-20,0.0
2018-12-27,1.1
2018-12-31,-1.088
2019-01-02,0.0
2019-01-03,0.0
2019-01-09,0.0
2019-01-11,-20.0
2019-01-18,0.375
2019-02-01,38.2316
2019-02-05,17.1171
2019-02-07,7.6923
2019-02-15,0.0
2019-02-20,8.5714
2019-02-21,15.7895
2019-03-01,-54.5455
2019-03-08,125.0
2019-03-21,-16.6667
2019-03-22,32.6667
2019-03-26,-39.6985
2019-03-29,-16.6667
2019-04-09,0.0
2019-04-18,7.5
2019-05-06,39.5349
2019-05-09,0.0
2019-05-10,0.0
2019-05-22,24.6667
2019-05-29,-35.8289
2019-05-31,66.6667
2019-06-06,-25.0
2019-06-18,33.3333
2019-06-20,0.0
2019-06-28,-25.0
2019-07-11,234.0
2019-07-12,-20.1597
2019-07-15,-25.0
2019-08-13,-16.6667
2019-08-19,0.0
2019-09-04,-32.0
2019-09-10,145.8824
2019-09-11,211.0048
2019-09-12,-10.0
2019-09-13,-31.6239
2019-09-16,61.25
2019-09-18,0.7752
2019-09-19,-0.0769
2019-09-20,0.077
2019-09-23,7.6923
2019-09-24,-28.5714
2019-09-25,-30.0
2019-09-27,-12.857099999999999
2019-10-04,-1.6393
2019-10-07,-8.0833
2019-10-08,63.1913
2019-10-10,-39.8889
2019-10-18,10.9057
2019-10-29,-16.1667
2019-10-30,0.0
2019-11-12,0.0
2019-11-15,-10.1392
2019-11-20,0.0
2019-11-27,-22.5664
2019-12-02,8.5714
2019-12-10,-29.4737
2019-12-11,-6.7164
2019-12-16,10.0
2020-01-16,-25.8182
2020-01-21,0.0
2020-02-14,-1.9607999999999999
2020-02-18,25.0
2020-02-20,-19.6
2020-02-21,74.1294
2020-02-26,0.0
2020-03-11,-14.2857
2020-03-13,0.0
2020-03-16,0.0
2020-03-20,66.6667
2020-03-23,0.0
2020-03-24,-34.8
2020-03-25,22.6994
2020-03-26,-25.0
2020-03-27,-20.0
2020-03-31,25.0
2020-04-02,0.0
2020-04-07,-18.3333
2020-04-20,144.0816
2020-04-21,-1.3378
2020-04-24,-57.6271
2020-04-27,-4.0
2020-04-28,104.1667
2020-05-07,-46.9388
2020-05-08,-7.6923
2020-05-19,4.1667
2020-06-12,176.0
2020-06-15,15.942
2020-06-16,11.0
2020-06-17,0.0
2020-06-18,-5.6869
2020-06-19,7.4627
2020-06-22,23.4444
2020-06-23,-17.8668
2020-06-24,9.589
2020-07-01,-34.9
2020-07-02,-0.1536
2020-07-07,38.4615
2020-07-08,11.1111
