ticker,FBHS US Equity
2012-02-07,-1.0085
2012-02-08,2.4665
2012-02-09,0.5756
2012-02-10,0.6243
2012-02-13,0.9307
2012-02-14,1.0246
2012-02-15,-1.1663000000000001
2012-02-16,0.1539
2012-02-17,-1.0246
2012-02-21,0.7246
2012-02-22,-1.1305
2012-02-23,2.6507
2012-02-24,-1.7215
2012-02-27,0.2061
2012-02-28,-1.0796999999999999
2012-02-29,0.5198
2012-03-01,0.1551
2012-03-02,-1.1358
2012-03-05,0.5222
2012-03-06,-1.1948
2012-03-07,2.5237
2012-03-08,3.2308
2012-03-09,4.0735
2012-03-12,0.3341
2012-03-13,2.6166
2012-03-14,-1.5763
2012-03-15,0.3297
2012-03-16,0.5164
2012-03-19,0.1868
2012-03-20,-1.3519999999999999
2012-03-21,-0.189
2012-03-22,0.8049
2012-03-23,0.1879
2012-03-26,1.3127
2012-03-27,0.1851
2012-03-28,2.7714
2012-03-29,-0.2247
2012-03-30,-0.5856
2012-04-02,-1.6312
2012-04-03,-0.4606
2012-04-04,-1.2494
2012-04-05,0.1874
2012-04-09,-1.7774
2012-04-10,-3.7619
2012-04-11,1.6329
2012-04-12,2.1908
2012-04-13,-1.4293
2012-04-16,0.145
2012-04-17,-0.0965
2012-04-18,-0.1449
2012-04-19,-1.2095
2012-04-20,1.3712
2012-04-23,-1.4976
2012-04-24,0.2943
2012-04-25,1.3203
2012-04-26,-0.3861
2012-04-27,9.157
2012-04-30,0.9321
2012-05-01,3.0783
2012-05-02,1.8345
2012-05-03,-2.0528
2012-05-04,-0.0428
2012-05-07,0.1284
2012-05-08,-1.1538
2012-05-09,-0.7782
2012-05-10,1.0022
2012-05-11,3.7100999999999997
2012-05-14,-1.2479
2012-05-15,-0.5055
2012-05-16,-0.2964
2012-05-17,-4.4586
2012-05-18,-3.2
2012-05-21,1.5152
2012-05-22,-0.2714
2012-05-23,-0.2268
2012-05-24,1.6364
2012-05-25,1.0733
2012-05-29,2.2124
2012-05-30,-1.1255
2012-05-31,-0.9632
2012-06-01,-6.5870999999999995
2012-06-04,-2.6029
2012-06-05,0.1944
2012-06-06,3.3463
2012-06-07,1.8300999999999998
2012-06-08,2.9493
2012-06-11,-2.4172000000000002
2012-06-12,1.0092
2012-06-13,-2.7702
2012-06-14,0.8407
2012-06-15,1.7601
2012-06-18,4.142
2012-06-19,1.4423
2012-06-20,-1.8957000000000002
2012-06-21,-9.7497
2012-06-22,-0.3893
2012-06-25,-1.5633
2012-06-26,2.4814
2012-06-27,2.4697
2012-06-28,2.9301
2012-06-29,2.2498
2012-07-02,4.9394
2012-07-03,0.2567
2012-07-05,0.7256
2012-07-06,-2.6695
2012-07-09,-1.5673
2012-07-10,-4.5113
2012-07-11,1.019
2012-07-12,0.0
2012-07-13,1.3296999999999999
2012-07-16,-2.6696999999999997
2012-07-17,-0.4649
2012-07-18,4.7174
2012-07-19,2.1409
2012-07-20,-2.0524
2012-07-23,-2.14
2012-07-24,-1.959
2012-07-25,-3.6710000000000003
2012-07-26,2.8944
2012-07-27,3.7506
2012-07-30,1.1749
2012-07-31,-1.2059
2012-08-01,-1.085
2012-08-02,-2.1481
2012-08-03,5.1378
2012-08-06,0.8885
2012-08-07,0.8807
2012-08-08,-0.6984
2012-08-09,-0.7912
2012-08-10,-0.7532
2012-08-13,1.1161
2012-08-14,3.3554
2012-08-15,1.1534
2012-08-16,2.4916
2012-08-17,1.4421
2012-08-20,-1.4216
2012-08-21,-0.2472
2012-08-22,-0.0826
2012-08-23,1.2814999999999999
2012-08-24,0.6122
2012-08-27,1.0953
2012-08-28,0.6822
2012-08-29,1.6341
2012-08-30,-0.5098
2012-08-31,0.5124
2012-09-04,0.2745
2012-09-05,-1.0559
2012-09-06,6.3241
2012-09-07,-0.9665
2012-09-10,-2.4024
2012-09-11,0.0
2012-09-12,2.0
2012-09-13,3.6953
2012-09-14,2.5091
2012-09-17,-1.5253999999999999
2012-09-18,-1.7290999999999999
2012-09-19,0.5865
2012-09-20,0.4009
2012-09-21,3.9927
2012-09-24,-1.1518
2012-09-25,-2.6483
2012-09-26,-1.9224
2012-09-27,1.6642000000000001
2012-09-28,-1.7461
2012-10-01,-0.8515
2012-10-02,1.1949
2012-10-03,2.4354
2012-10-04,0.7925
2012-10-05,0.2502
2012-10-08,-0.9269
2012-10-09,-3.2026
2012-10-10,0.0
2012-10-11,0.3346
2012-10-12,0.1482
2012-10-15,0.7769
2012-10-16,2.3495
2012-10-17,3.0129
2012-10-18,1.915
2012-10-19,0.1367
2012-10-22,-3.9918
2012-10-23,-4.1578
2012-10-24,8.2684
2012-10-25,-2.6027
2012-10-26,-2.5667999999999997
2012-10-31,2.6344
2012-11-01,5.4501
2012-11-02,-1.9005999999999998
2012-11-05,0.6458
2012-11-06,-0.9456
2012-11-07,-1.0228
2012-11-08,-3.6513999999999998
2012-11-09,0.0715
2012-11-12,-0.2144
2012-11-13,1.0025
2012-11-14,-2.9068
2012-11-15,-1.862
2012-11-16,0.0744
2012-11-19,4.052
2012-11-20,3.7871
2012-11-21,-0.2065
2012-11-23,1.5523
2012-11-26,-2.3438
2012-11-27,-0.9391
2012-11-28,1.1236
2012-11-29,2.9861
2012-11-30,1.1126
2012-12-03,-0.8003
2012-12-04,0.8403
2012-12-05,-2.8667
2012-12-06,-0.3089
2012-12-07,-0.3098
2012-12-10,-0.7251
2012-12-11,0.0348
2012-12-12,3.1641
2012-12-13,-0.4719
2012-12-14,-0.7111
2012-12-17,1.2619
2012-12-18,1.5157
2012-12-19,-0.4313
2012-12-20,1.0663
2012-12-21,-1.3518
2012-12-24,-0.4345
2012-12-26,-2.6855
2012-12-27,0.4829
2012-12-28,-0.9612
2012-12-31,1.2825
2013-01-02,5.1677
2013-01-03,-0.4556
2013-01-04,0.9807
2013-01-07,0.0
2013-01-08,1.0683
2013-01-09,1.057
2013-01-10,-0.9509
2013-01-11,0.864
2013-01-14,-1.6497000000000002
2013-01-15,0.0
2013-01-16,-0.4194
2013-01-17,0.9718
2013-01-18,1.6683
2013-01-22,0.284
2013-01-23,0.5349
2013-01-24,0.4069
2013-01-25,0.9352
2013-01-28,-0.3088
2013-01-29,1.3321
2013-01-30,-1.1312
2013-01-31,1.2368999999999999
2013-02-01,1.0996
2013-02-04,-2.0242
2013-02-05,-0.2158
2013-02-06,1.3597000000000001
2013-02-07,1.3719999999999999
2013-02-08,1.0827
2013-02-11,-0.1785
2013-02-12,3.1297
2013-02-13,0.0578
2013-02-14,-1.1554
2013-02-15,-0.5552
2013-02-19,-0.382
2013-02-20,-3.9528
2013-02-21,2.6413
2013-02-22,2.1245
2013-02-25,-3.0179
2013-02-26,2.4169
2013-02-27,1.9174
2013-02-28,0.0
2013-03-01,-0.521
2013-03-04,1.6002
2013-03-05,1.575
2013-03-06,1.607
2013-03-07,-0.5272
2013-03-08,0.4742
2013-03-11,-0.472
2013-03-12,-0.7252
2013-03-13,1.0396
2013-03-14,1.0289
2013-03-15,0.0551
2013-03-18,-0.2476
2013-03-19,0.3034
2013-03-20,3.5744
2013-03-21,-3.6634
2013-03-22,1.0747
2013-03-25,1.1723
2013-03-26,-1.024
2013-03-27,0.0272
2013-03-28,1.8780999999999999
2013-04-01,-3.206
2013-04-02,-1.5181
2013-04-03,-3.083
2013-04-04,-0.9543
2013-04-05,0.5255
2013-04-08,2.0912
2013-04-09,-0.1707
2013-04-10,1.3394
2013-04-11,1.7435
2013-04-12,1.4373
2013-04-15,-6.1308
2013-04-16,2.9898
2013-04-17,-1.9447999999999999
2013-04-18,0.7761
2013-04-19,3.9932
2013-04-22,-0.4388
2013-04-23,1.1295
2013-04-24,-1.2803
2013-04-25,1.1589
2013-04-26,0.2728
2013-04-29,-0.8433
2013-04-30,-0.1646
2013-05-01,-0.3572
2013-05-02,3.2267
2013-05-03,6.1181
2013-05-06,1.0322
2013-05-07,1.3456000000000001
2013-05-08,-0.5164
2013-05-09,0.173
2013-05-10,0.4935
2013-05-13,1.4485999999999999
2013-05-14,3.001
2013-05-15,2.2556
2013-05-16,-1.6774
2013-05-17,1.7527
2013-05-20,-0.4593
2013-05-21,0.1846
2013-05-22,-1.1055
2013-05-23,-0.5822
2013-05-24,0.164
2013-05-28,1.1693
2013-05-29,-2.2423
2013-05-30,1.0192
2013-05-31,-0.7977
2013-06-03,-1.3009
2013-06-04,-3.259
2013-06-05,-3.5918
2013-06-06,0.1542
2013-06-07,2.7707
2013-06-10,-2.5711
2013-06-11,-1.0505
2013-06-12,-0.5697
2013-06-13,2.8646000000000003
2013-06-14,1.5190000000000001
2013-06-17,2.9177
2013-06-18,1.5508
2013-06-19,-1.2169
2013-06-20,-6.5942
2013-06-21,-2.1981
2013-06-24,-2.4326
2013-06-25,3.0352
2013-06-26,0.1315
2013-06-27,2.3641
2013-06-28,-0.5902
2013-07-01,1.3681
2013-07-02,-1.2478
2013-07-03,1.212
2013-07-05,0.7898
2013-07-08,-0.7331
2013-07-09,1.1714
2013-07-10,0.2265
2013-07-11,5.2486
2013-07-12,0.9067
2013-07-15,-1.6789
2013-07-16,-1.1063
2013-07-17,-0.1702
2013-07-18,0.0244
2013-07-19,0.9255
2013-07-22,2.3407
2013-07-23,-0.0472
2013-07-24,-1.7457
2013-07-25,-0.5762
2013-07-26,0.5796
2013-07-29,-1.6566999999999998
2013-07-30,0.3418
2013-07-31,0.5109
2013-08-01,1.3798
2013-08-02,1.4804
2013-08-05,-1.7647
2013-08-06,-4.1916
2013-08-07,-3.0
2013-08-08,-0.5155
2013-08-09,-0.9067
2013-08-12,-0.915
2013-08-13,-1.5831
2013-08-14,-0.7775
2013-08-15,2.2697
2013-08-16,0.3435
2013-08-19,-1.3428
2013-08-20,2.5354
2013-08-21,1.0411
2013-08-22,-0.1803
2013-08-23,-2.2194
2013-08-26,0.8973
2013-08-27,-3.0866
2013-08-28,0.0541
2013-08-29,1.3254000000000001
2013-08-30,-1.6551
2013-09-03,-0.1357
2013-09-04,-0.1903
2013-09-05,1.0076
2013-09-06,2.0221
2013-09-09,5.2061
2013-09-10,2.7129
2013-09-11,-0.3668
2013-09-12,0.3682
2013-09-13,-0.1467
2013-09-16,1.396
2013-09-17,0.5314
2013-09-18,3.8683
2013-09-19,-2.4983
2013-09-20,-2.2539
2013-09-23,-1.0437
2013-09-24,0.3189
2013-09-25,-0.0244
2013-09-26,0.0245
2013-09-27,1.7115
2013-09-30,0.0721
2013-10-01,2.4502
2013-10-02,0.211
2013-10-03,-0.6551
2013-10-04,0.1649
2013-10-07,-2.9391
2013-10-08,-4.0213
2013-10-09,-0.9339
2013-10-10,1.9108
2013-10-11,1.85
2013-10-14,-1.7182
2013-10-15,-3.8212
2013-10-16,-0.6751
2013-10-17,0.4967
2013-10-18,1.5349
2013-10-21,-0.4356
2013-10-22,4.8121
2013-10-23,-0.933
2013-10-24,5.824
2013-10-25,1.6627999999999998
2013-10-28,-0.8063
2013-10-29,0.9754
2013-10-30,0.046
2013-10-31,-0.9655
2013-11-01,-1.3695
2013-11-04,0.7767
2013-11-05,-1.7048
2013-11-06,-0.5702
2013-11-07,-1.8399
2013-11-08,-0.6086
2013-11-11,-0.5633
2013-11-12,-0.0493
2013-11-13,1.9468
2013-11-14,2.1997
2013-11-15,-0.0946
2013-11-18,-1.2311
2013-11-19,0.4075
2013-11-20,-0.0239
2013-11-21,3.2713
2013-11-22,-1.2717
2013-11-25,-0.0234
2013-11-26,2.7173
2013-11-27,0.7314
2013-11-29,-1.0665
2013-12-02,-2.7064
2013-12-03,-0.6365
2013-12-04,-0.949
2013-12-05,0.0958
2013-12-06,1.3161
2013-12-09,0.7322
2013-12-10,0.68
2013-12-11,-1.3274
2013-12-12,0.2124
2013-12-13,0.1178
2013-12-16,0.447
2013-12-17,-1.4052
2013-12-18,3.3492
2013-12-19,-0.5516
2013-12-20,1.8256999999999999
2013-12-23,2.1108
2013-12-24,0.6001
2013-12-26,-0.0663
2013-12-27,-0.7075
2013-12-30,1.3805
2013-12-31,0.3734
2014-01-02,-0.5908
2014-01-03,0.3302
2014-01-06,-1.3822
2014-01-07,0.8676
2014-01-08,0.4632
2014-01-09,0.6586
2014-01-10,2.0502
2014-01-13,-0.9617
2014-01-14,2.8269
2014-01-15,0.3778
2014-01-16,-1.4426
2014-01-17,-1.2304
2014-01-21,1.2671999999999999
2014-01-22,1.2725
2014-01-23,-0.3351
2014-01-24,-4.0975
2014-01-27,-0.6792
2014-01-28,2.3384
2014-01-29,-1.5952
2014-01-30,-5.345
2014-01-31,4.2814
2014-02-03,-5.7923
2014-02-04,1.6019
2014-02-05,0.5333
2014-02-06,2.4677
2014-02-07,1.2379
2014-02-10,-2.0454
2014-02-11,1.7248999999999999
2014-02-12,1.5617999999999999
2014-02-13,-0.7909
2014-02-14,1.5943
2014-02-18,-0.0654
2014-02-19,-0.5234
2014-02-20,-0.1754
2014-02-21,-1.208
2014-02-24,-0.5558
2014-02-25,0.1789
2014-02-26,4.1062
2014-02-27,1.182
2014-02-28,-0.7222
2014-03-03,-1.6474
2014-03-04,1.8925
2014-03-05,-0.0213
2014-03-06,0.3844
2014-03-07,-0.9147
2014-03-10,-1.9536
2014-03-11,-1.0948
2014-03-12,-1.0627
2014-03-13,-4.341
2014-03-14,1.2398
2014-03-17,1.0397
2014-03-18,1.2349
2014-03-19,-0.2485
2014-03-20,-2.2645
2014-03-21,-1.9231
2014-03-24,-3.142
2014-03-25,2.5854
2014-03-26,-3.067
2014-03-27,-1.3981
2014-03-28,3.9552
2014-03-31,0.6939
2014-04-01,1.0694
2014-04-02,-0.1176
2014-04-03,-0.9416
2014-04-04,0.0238
2014-04-07,-3.4925
2014-04-08,1.1078000000000001
2014-04-09,2.2644
2014-04-10,-2.5238
2014-04-11,-1.1969
2014-04-14,-0.3956
2014-04-15,-0.0993
2014-04-16,1.5154999999999998
2014-04-17,-1.0279
2014-04-21,0.816
2014-04-22,1.5453000000000001
2014-04-23,-0.2657
2014-04-24,1.7195
2014-04-25,-3.9524
2014-04-28,-2.1814999999999998
2014-04-29,1.6472
2014-04-30,-0.6482
2014-05-01,-0.7277
2014-05-02,3.185
2014-05-05,-1.2739
2014-05-06,-2.5806
2014-05-07,-0.7641
2014-05-08,0.077
2014-05-09,1.4106
2014-05-12,2.352
2014-05-13,-1.4332
2014-05-14,-2.8829000000000002
2014-05-15,-2.2974
2014-05-16,1.2946
2014-05-19,1.6171
2014-05-20,-0.5647
2014-05-21,0.697
2014-05-22,2.2558
2014-05-23,1.2284
2014-05-27,0.7677
2014-05-28,-1.6219999999999999
2014-05-29,0.5011
2014-05-30,-0.3241
2014-06-02,0.05
2014-06-03,-0.075
2014-06-04,-0.7506
2014-06-05,0.6806
2014-06-06,0.9514
2014-06-09,1.0665
2014-06-10,-0.2699
2014-06-11,-0.2707
2014-06-12,-0.7895
2014-06-13,-1.0196
2014-06-16,-0.402
2014-06-17,-1.0091
2014-06-18,0.79
2014-06-19,2.4779
2014-06-20,-2.5167
2014-06-23,-0.5315
2014-06-24,0.229
2014-06-25,0.7362
2014-06-26,-1.4868999999999999
2014-06-27,1.1768
2014-06-30,0.9608
2014-07-01,1.1771
2014-07-02,-0.9901
2014-07-03,2.125
2014-07-07,-2.399
2014-07-08,-1.5800999999999998
2014-07-09,-0.2039
2014-07-10,-2.9111000000000002
2014-07-11,-1.3414
2014-07-14,1.173
2014-07-15,-1.3439
2014-07-16,0.3205
2014-07-17,0.0266
2014-07-18,1.1711
2014-07-21,0.4209
2014-07-22,2.4103
2014-07-23,-0.2302
2014-07-24,-0.9231
2014-07-25,-1.1646
2014-07-28,-3.7183
2014-07-29,1.1694
2014-07-30,0.1075
2014-07-31,1.4769
2014-08-01,0.0794
2014-08-04,1.6658
2014-08-05,2.1066
2014-08-06,1.0188
2014-08-07,0.4539
2014-08-08,3.1627
2014-08-11,0.5839
2014-08-12,-0.895
2014-08-13,0.2685
2014-08-14,1.631
2014-08-15,-0.024
2014-08-18,2.3239
2014-08-19,0.2576
2014-08-20,0.9809
2014-08-21,-0.0694
2014-08-22,0.1389
2014-08-25,0.0462
2014-08-26,0.5313
2014-08-27,-0.4596
2014-08-28,-0.3704
2014-08-29,0.395
2014-09-02,0.972
2014-09-03,-0.4126
2014-09-04,0.8746
2014-09-05,0.2966
2014-09-08,0.1365
2014-09-09,-0.9541
2014-09-10,0.0688
2014-09-11,0.4813
2014-09-12,-1.6195
2014-09-15,-0.6956
2014-09-16,0.0467
2014-09-17,1.5403
2014-09-18,-1.4020000000000001
2014-09-19,-0.6527
2014-09-22,-1.8300999999999998
2014-09-23,-0.1434
2014-09-24,0.1915
2014-09-25,-2.0784
2014-09-26,1.5857999999999999
2014-09-29,-1.4649
2014-09-30,0.195
2014-10-01,-2.0676
2014-10-02,0.7203
2014-10-03,0.4686
2014-10-06,-0.1964
2014-10-07,-1.9428999999999998
2014-10-08,1.0785
2014-10-09,-2.2084
2014-10-10,-2.3091
2014-10-13,-1.974
2014-10-14,0.053
2014-10-15,1.2182
2014-10-16,1.8838
2014-10-17,3.1587
2014-10-20,-0.0996
2014-10-21,2.1929
2014-10-22,-0.5365
2014-10-23,1.8877000000000002
2014-10-24,0.6978
2014-10-27,0.3345
2014-10-28,1.3575
2014-10-29,-0.5169
2014-10-30,-1.0628
2014-10-31,3.2466
2014-11-03,0.0462
2014-11-04,-1.9182000000000001
2014-11-05,-1.1781
2014-11-06,1.6452
2014-11-07,0.3988
2014-11-10,-0.3972
2014-11-11,0.6568
2014-11-12,-0.233
2014-11-13,-0.6541
2014-11-14,0.5643
2014-11-17,-1.5899
2014-11-18,2.067
2014-11-19,-0.2793
2014-11-20,2.3343
2014-11-21,1.7792
2014-11-24,2.5773
2014-11-25,-1.1360999999999999
2014-11-26,-0.2216
2014-11-28,-0.2443
2014-12-01,-1.1576
2014-12-02,1.5541
2014-12-03,1.1532
2014-12-04,0.0658
2014-12-05,-0.1096
2014-12-08,-1.1406
2014-12-09,1.7306
2014-12-10,-3.3806
2014-12-11,0.6546
2014-12-12,-1.3232
2014-12-15,-0.9773
2014-12-16,0.6656
2014-12-17,2.6448
2014-12-18,1.155
2014-12-19,-1.0101
2014-12-22,0.0
2014-12-23,-0.7986
2014-12-24,-0.1789
2014-12-26,0.3136
2014-12-29,1.0272
2014-12-30,-0.42
2014-12-31,0.4883
2015-01-02,-1.0603
2015-01-05,-1.3396
2015-01-06,-2.263
2015-01-07,1.4355
2015-01-08,3.2413
2015-01-09,1.216
2015-01-12,0.1311
2015-01-13,-0.6545
2015-01-14,0.2635
2015-01-15,-4.3145
2015-01-16,2.7923999999999998
2015-01-20,-1.5141
2015-01-21,0.2487
2015-01-22,1.1276
2015-01-23,0.0223
2015-01-26,1.3378
2015-01-27,-0.242
2015-01-28,-0.3088
2015-01-29,0.3982
2015-01-30,-1.3001
2015-02-02,2.4336
2015-02-03,2.7462999999999997
2015-02-04,0.1909
2015-02-05,-6.9871
2015-02-06,-1.4341
2015-02-09,-0.6005
2015-02-10,2.9275
2015-02-11,0.3837
2015-02-12,2.4511
2015-02-13,2.2388
2015-02-17,0.8802
2015-02-18,0.2341
2015-02-19,1.4437
2015-02-20,0.4604
2015-02-23,-0.2708
2015-02-24,0.1671
2015-02-25,-0.4797
2015-02-26,-1.4292
2015-02-27,-1.2367
2015-03-02,2.0294
2015-03-03,-1.5446
2015-03-04,-0.3439
2015-03-05,-0.151
2015-03-06,-2.8942
2015-03-09,0.823
2015-03-10,-0.7059
2015-03-11,0.822
2015-03-12,0.0661
2015-03-13,-1.1451
2015-03-16,0.4455
2015-03-17,-1.9295
2015-03-18,1.6961
2015-03-19,0.2446
2015-03-20,2.3957
2015-03-23,-0.6066
2015-03-24,0.6103
2015-03-25,-2.6212999999999997
2015-03-26,-1.3348
2015-03-27,-0.1353
2015-03-30,6.1413
2015-03-31,0.9998
2015-04-01,-1.6428
2015-04-02,0.3854
2015-04-06,-0.192
2015-04-07,-1.09
2015-04-08,0.2161
2015-04-09,-0.8409
2015-04-10,0.3262
2015-04-13,-0.4768
2015-04-14,0.4138
2015-04-15,-0.4771
2015-04-16,-1.6561
2015-04-17,-0.5983
2015-04-20,1.8725
2015-04-21,1.2035
2015-04-22,0.8216
2015-04-23,-0.4718
2015-04-24,0.7541
2015-04-27,-2.438
2015-04-28,0.3069
2015-04-29,0.1967
2015-04-30,-2.7263
2015-05-01,-0.3139
2015-05-04,0.6523
2015-05-05,-0.2682
2015-05-06,-1.2548
2015-05-07,0.9757
2015-05-08,0.2022
2015-05-11,-0.1794
2015-05-12,-0.9661
2015-05-13,1.9283000000000001
2015-05-14,0.6677
2015-05-15,-0.0221
2015-05-18,0.2211
2015-05-19,1.6989999999999998
2015-05-20,-0.3255
2015-05-21,0.37
2015-05-22,0.1084
2015-05-26,0.5416
2015-05-27,0.3878
2015-05-28,0.2368
2015-05-29,-1.5034
2015-06-01,0.6324
2015-06-02,1.2568
2015-06-03,-0.749
2015-06-04,-1.2505
2015-06-05,0.8734
2015-06-08,-0.6494
2015-06-09,-0.61
2015-06-10,1.0522
2015-06-11,0.3037
2015-06-12,0.0216
2015-06-15,-1.2324
2015-06-16,0.2189
2015-06-17,-0.2184
2015-06-18,0.7662
2015-06-19,0.0434
2015-06-22,1.5201
2015-06-23,-0.4278
2015-06-24,-1.8475000000000001
2015-06-25,0.5691
2015-06-26,1.5016
2015-06-29,-2.9374000000000002
2015-06-30,1.2149
2015-07-01,0.3274
2015-07-02,0.1088
2015-07-06,-1.847
2015-07-07,0.7084
2015-07-08,-1.4729
2015-07-09,-0.2008
2015-07-10,0.693
2015-07-13,1.865
2015-07-14,0.6321
2015-07-15,-1.9926
2015-07-16,-0.9282
2015-07-17,-1.2046000000000001
2015-07-20,0.6096
2015-07-21,-0.9874
2015-07-22,0.136
2015-07-23,6.5414
2015-07-24,-1.0198
2015-07-27,-2.0176
2015-07-28,2.1906
2015-07-29,2.1865
2015-07-30,0.6713
2015-07-31,-0.5001
2015-08-03,-0.6283
2015-08-04,0.6112
2015-08-05,-0.3561
2015-08-06,-0.4204
2015-08-07,1.7732999999999999
2015-08-10,1.5972
2015-08-11,1.4496
2015-08-12,0.3421
2015-08-13,1.0429
2015-08-14,1.0322
2015-08-17,1.0216
2015-08-18,1.2252
2015-08-19,0.8646
2015-08-20,-3.5238
2015-08-21,-1.9151
2015-08-24,-5.2738
2015-08-25,-1.5725
2015-08-26,2.5259
2015-08-27,2.2598
2015-08-28,-0.1652
2015-08-31,-1.0137
2015-09-01,-3.0094
2015-09-02,4.2448
2015-09-03,1.1575
2015-09-04,-0.3065
2015-09-08,4.0172
2015-09-09,-0.1379
2015-09-10,0.4144
2015-09-11,1.7489
2015-09-14,0.3476
2015-09-15,0.1347
2015-09-16,-0.2691
2015-09-17,0.212
2015-09-18,-1.2308
2015-09-21,-0.5841
2015-09-22,-1.3514
2015-09-23,-0.5559
2015-09-24,-1.4773
2015-09-25,-0.0811
2015-09-28,-2.4944
2015-09-29,-2.7662
2015-09-30,1.5401
2015-10-01,1.1586
2015-10-02,0.4373
2015-10-05,1.3892
2015-10-06,-0.5317
2015-10-07,2.0148
2015-10-08,1.3503
2015-10-09,0.6562
2015-10-12,0.4346
2015-10-13,-3.9339
2015-10-14,-2.457
2015-10-15,2.162
2015-10-16,0.3493
2015-10-19,-0.5119
2015-10-20,1.1319
2015-10-21,0.2646
2015-10-22,5.6018
2015-10-23,-0.4805
2015-10-26,0.5021
2015-10-27,-1.5373
2015-10-28,1.1905000000000001
2015-10-29,0.3279
2015-10-30,0.5959
2015-11-02,1.8536000000000001
2015-11-03,-1.4822
2015-11-04,-0.4571
2015-11-05,1.1288
2015-11-06,-1.6837
2015-11-09,0.0577
2015-11-10,0.5962
2015-11-11,0.9558
2015-11-12,-1.1360999999999999
2015-11-13,-1.3407
2015-11-16,1.4172
2015-11-17,0.7657
2015-11-18,2.8305
2015-11-19,0.7574
2015-11-20,0.1283
2015-11-23,1.2818
2015-11-24,0.217
2015-11-25,0.5607
2015-11-27,0.018
2015-11-30,-1.1509
2015-12-01,1.6191
2015-12-02,0.9667
2015-12-03,-2.4468
2015-12-04,1.6539000000000001
2015-12-07,-0.5006
2015-12-08,0.0719
2015-12-09,-2.6755
2015-12-10,1.7343
2015-12-11,0.2902
2015-12-14,0.6148
2015-12-15,-0.3055
2015-12-16,1.0817
2015-12-17,-1.3733
2015-12-18,-2.7848
2015-12-21,1.5811
2015-12-22,1.2269
2015-12-23,1.8632
2015-12-24,-0.0355
2015-12-28,0.3198
2015-12-29,-0.1948
2015-12-30,-0.1952
2015-12-31,-1.3333
2016-01-04,-1.1171
2016-01-05,-1.2208
2016-01-06,-3.3758
2016-01-07,-5.1546
2016-01-08,1.5298
2016-01-11,-1.1895
2016-01-12,0.1003
2016-01-13,-5.452
2016-01-14,2.2048
2016-01-15,-2.1157
2016-01-19,0.6781
2016-01-20,0.3368
2016-01-21,0.021
2016-01-22,1.8037
2016-01-25,-2.0602
2016-01-26,0.61
2016-01-27,-1.4844
2016-01-28,-0.7216
2016-01-29,3.8692
2016-02-01,-0.9467
2016-02-02,-3.2828
2016-02-03,-0.3652
2016-02-04,0.5606
2016-02-05,-2.4871
2016-02-08,-0.4178
2016-02-09,0.7066
