ticker,TPH US Equity
2013-06-19,-0.9031
2013-06-20,-1.8834
2013-06-21,-4.3963
2013-06-24,-6.7358
2013-06-25,3.6111
2013-06-26,-1.4745
2013-06-27,4.3537
2013-06-28,8.0834
2013-07-01,-1.3872
2013-07-02,-1.5901999999999998
2013-07-03,-0.0622
2013-07-05,-0.1866
2013-07-08,-3.4268
2013-07-09,3.3548
2013-07-10,-0.5618
2013-07-11,6.0891
2013-07-12,0.1183
2013-07-15,-0.4728
2013-07-16,-0.5938
2013-07-17,0.1792
2013-07-18,0.7752
2013-07-19,0.1775
2013-07-22,-0.7088
2013-07-23,-0.5354
2013-07-24,-3.7081
2013-07-25,-3.9752
2013-07-26,-0.1294
2013-07-29,-1.8782
2013-07-30,-1.1221
2013-07-31,0.7343
2013-08-01,2.3857
2013-08-02,-1.0356
2013-08-05,-0.5886
2013-08-06,-1.1842
2013-08-07,-0.6658
2013-08-08,1.5415999999999999
2013-08-09,-2.4422
2013-08-12,0.9472
2013-08-13,1.2064
2013-08-14,0.7285
2013-08-15,-0.789
2013-08-16,0.3313
2013-08-19,-0.6605
2013-08-20,0.9309
2013-08-21,-0.9223
2013-08-22,1.8617
2013-08-23,-2.7415000000000003
2013-08-26,-1.9463
2013-08-27,-1.7795999999999998
2013-08-28,-0.3484
2013-08-29,1.8881000000000001
2013-08-30,-3.7062
2013-09-03,1.5681
2013-09-04,-0.2105
2013-09-05,-0.9845
2013-09-06,-0.142
2013-09-09,5.192
2013-09-10,1.1494
2013-09-11,0.869
2013-09-12,0.3313
2013-09-13,0.2642
2013-09-16,-0.7246
2013-09-17,-0.6636
2013-09-18,1.0688
2013-09-19,-0.0661
2013-09-20,-1.1905000000000001
2013-09-23,-3.7483
2013-09-24,1.3908
2013-09-25,-0.823
2013-09-26,0.3458
2013-09-27,0.2068
2013-09-30,0.9629
2013-10-01,-1.7711000000000001
2013-10-02,1.9417
2013-10-03,-3.6054
2013-10-04,-0.4234
2013-10-07,0.8505
2013-10-08,-4.0056
2013-10-09,0.0
2013-10-10,1.6105
2013-10-11,0.3602
2013-10-14,-1.5793
2013-10-15,0.0
2013-10-16,0.0729
2013-10-17,1.4577
2013-10-18,1.0776
2013-10-21,5.828
2013-10-22,3.358
2013-10-23,2.3392
2013-10-24,3.873
2013-10-25,-0.978
2013-10-28,-1.2346
2013-10-29,1.25
2013-10-30,-1.8519
2013-10-31,0.1258
2013-11-01,-3.392
2013-11-04,5.0065
2013-11-05,2.5387
2013-11-06,0.8454
2013-11-07,-0.4192
2013-11-08,-0.7817
2013-11-11,0.0
2013-11-12,1.9394
2013-11-13,9.5125
2013-11-14,3.3659
2013-11-15,-1.5756000000000001
2013-11-18,-0.3735
2013-11-19,-0.9641
2013-11-20,0.7572
2013-11-21,1.6103
2013-11-22,0.6339
2013-11-25,-0.7349
2013-11-26,5.3411
2013-11-27,-0.8032
2013-11-29,0.4555
2013-12-02,-3.3753
2013-12-03,0.1564
2013-12-04,0.1041
2013-12-05,-3.5881
2013-12-06,1.3484
2013-12-09,2.4481
2013-12-10,0.8312
2013-12-11,-5.0489
2013-12-12,-0.9224
2013-12-13,0.8762
2013-12-16,-2.1173
2013-12-17,1.6084
2013-12-18,3.2205
2013-12-19,-1.1634
2013-12-20,3.2638
2013-12-23,1.0363
2013-12-24,0.2564
2013-12-26,-1.023
2013-12-27,-0.8269
2013-12-30,0.6774
2013-12-31,3.1573
2014-01-02,-3.9638999999999998
2014-01-03,2.6646
2014-01-06,-2.4936
2014-01-07,-1.5657999999999999
2014-01-08,-1.9618
2014-01-09,-0.2704
2014-01-10,-2.6029999999999998
2014-01-13,-4.4543
2014-01-14,0.2914
2014-01-15,0.9297
2014-01-16,0.6333
2014-01-17,2.46
2014-01-21,-3.3501
2014-01-22,2.8885
2014-01-23,-1.123
2014-01-24,-0.5679
2014-01-27,-0.9138
2014-01-28,2.1902
2014-01-29,-0.1128
2014-01-30,-0.0565
2014-01-31,-0.339
2014-02-03,-2.1542
2014-02-04,0.0
2014-02-05,1.4484
2014-02-06,3.0268
2014-02-07,2.4945
2014-02-10,-1.6225
2014-02-11,-3.4085
2014-02-12,-2.0489
2014-02-13,-1.5107
2014-02-14,-0.118
2014-02-18,-0.1772
2014-02-19,-2.426
2014-02-20,0.1213
2014-02-21,4.1187
2014-02-24,0.5817
2014-02-25,0.4627
2014-02-26,5.8146
2014-02-27,2.8292
2014-02-28,-3.5979
2014-03-03,-0.933
2014-03-04,0.1662
2014-03-05,-1.2721
2014-03-06,1.6246
2014-03-07,-0.3308
2014-03-10,-2.1018
2014-03-11,-1.7513999999999998
2014-03-12,-0.5175
2014-03-13,-1.0405
2014-03-14,1.5771
2014-03-17,0.2875
2014-03-18,-0.2867
2014-03-19,-1.0926
2014-03-20,0.8721
2014-03-21,-5.1873
2014-03-24,3.2218999999999998
2014-03-25,-1.5312000000000001
2014-03-26,-1.4952
2014-03-27,-1.275
2014-03-28,1.5375
2014-03-31,-1.6959
2014-04-01,1.2323
2014-04-02,3.8952999999999998
2014-04-03,-0.4101
2014-04-04,-1.8235000000000001
2014-04-07,-3.1156
2014-04-08,0.1855
2014-04-09,1.2346
2014-04-10,-2.622
2014-04-11,-0.9393
2014-04-14,-0.6321
2014-04-15,0.827
2014-04-16,0.6309
2014-04-17,-0.4389
2014-04-21,-0.9446
2014-04-22,4.1322
2014-04-23,0.1221
2014-04-24,0.2439
2014-04-25,-2.7981
2014-04-28,-1.1264
2014-04-29,1.5190000000000001
2014-04-30,0.187
2014-05-01,1.5556999999999999
2014-05-02,1.1642000000000001
2014-05-05,-0.424
2014-05-06,-0.7908
2014-05-07,-1.7781
2014-05-08,4.0574
2014-05-09,-0.4199
2014-05-12,2.2892
2014-05-13,0.7656
2014-05-14,-2.9807
2014-05-15,-2.5301
2014-05-16,4.4499
2014-05-19,0.355
2014-05-20,-0.3538
2014-05-21,-2.3669000000000002
2014-05-22,-6.1212
2014-05-23,-3.0987999999999998
2014-05-27,-0.1999
2014-05-28,1.1348
2014-05-29,0.9901
2014-05-30,-0.3268
2014-06-02,1.377
2014-06-03,-1.2937
2014-06-04,0.3932
2014-06-05,1.9582000000000002
2014-06-06,1.6005
2014-06-09,3.0876
2014-06-10,1.1614
2014-06-11,-0.0604
2014-06-12,-0.0605
2014-06-13,0.121
2014-06-16,-0.6647
2014-06-17,1.5207000000000002
2014-06-18,0.6591
2014-06-19,-0.119
2014-06-20,-4.112
2014-06-23,1.1809
2014-06-24,0.7371
2014-06-25,-2.7439
2014-06-26,-2.6332
2014-06-27,-1.2878
2014-06-30,2.544
2014-07-01,0.827
2014-07-02,-2.4606
2014-07-03,1.9405000000000001
2014-07-07,0.5711
2014-07-08,1.2618
2014-07-09,-1.7445
2014-07-10,-3.8047
2014-07-11,-2.3731
2014-07-14,2.8359
2014-07-15,-2.4951
2014-07-16,1.0101
2014-07-17,-2.8
2014-07-18,0.6859
2014-07-21,-0.8174
2014-07-22,1.0302
2014-07-23,0.8158
2014-07-24,-2.3601
2014-07-25,-1.9337
2014-07-28,-2.0423
2014-07-29,-0.5032
2014-07-30,-0.7948
2014-07-31,-1.6023
2014-08-01,-1.7024
2014-08-04,1.6566
2014-08-05,-1.1852
2014-08-06,-0.2249
2014-08-07,1.2772000000000001
2014-08-08,-2.4481
2014-08-11,-0.9125
2014-08-12,-0.921
2014-08-13,3.0984
2014-08-14,2.9301
2014-08-15,0.292
2014-08-18,3.6390000000000002
2014-08-19,1.4747
2014-08-20,-0.7612
2014-08-21,0.1395
2014-08-22,0.0
2014-08-25,-0.3482
2014-08-26,1.4675
2014-08-27,0.4132
2014-08-28,1.4403000000000001
2014-08-29,0.0676
2014-09-02,0.0
2014-09-03,-2.4324
2014-09-04,-0.6925
2014-09-05,-0.9763
2014-09-08,-0.5634
2014-09-09,-1.6289
2014-09-10,0.288
2014-09-11,1.7947
2014-09-12,-0.7052
2014-09-15,0.5682
2014-09-16,-0.8475
2014-09-17,1.8519
2014-09-18,1.3986
2014-09-19,-2.2759
2014-09-22,-4.8694
2014-09-23,-0.4451
2014-09-24,0.2235
2014-09-25,-0.9665
2014-09-26,-0.1502
2014-09-29,-2.1805
2014-09-30,-0.538
2014-10-01,-1.4683
2014-10-02,5.0196
2014-10-03,0.8962
2014-10-06,0.7402
2014-10-07,-1.396
2014-10-08,2.7571
2014-10-09,-4.2785
2014-10-10,-2.9545
2014-10-13,-0.6245
2014-10-14,1.4925
2014-10-15,3.3282
2014-10-16,-1.0487
2014-10-17,2.1196
2014-10-20,2.4463
2014-10-21,0.2171
2014-10-22,-2.3827
2014-10-23,2.145
2014-10-24,-0.2172
2014-10-27,-0.2903
2014-10-28,2.2561999999999998
2014-10-29,-3.4164
2014-10-30,1.7686
2014-10-31,-0.8689
2014-11-03,-0.5113
2014-11-04,-1.3216
2014-11-05,1.2649
2014-11-06,3.4533
2014-11-07,1.5625
2014-11-10,3.3566
2014-11-11,1.9621
2014-11-12,-0.8626
2014-11-13,-1.071
2014-11-14,0.6089
2014-11-17,-0.807
2014-11-18,-0.8814
2014-11-19,-1.4364
2014-11-20,3.1922
2014-11-21,0.7397
2014-11-24,1.5354
2014-11-25,0.5917
2014-11-26,0.2614
2014-11-28,-0.5215
2014-12-01,-1.1796
2014-12-02,0.1326
2014-12-03,0.0662
2014-12-04,-0.3309
2014-12-05,0.7968
2014-12-08,-0.527
2014-12-09,0.0662
2014-12-10,-3.64
2014-12-11,-1.0989
2014-12-12,-1.7361
2014-12-15,-2.1908
2014-12-16,-0.1445
2014-12-17,4.2692
2014-12-18,1.4573
2014-12-19,-0.8892
2014-12-22,0.069
2014-12-23,0.2759
2014-12-24,0.4814
2014-12-26,0.2738
2014-12-29,1.6381999999999999
2014-12-30,0.7388
2014-12-31,1.6667
2015-01-02,-0.8525
2015-01-05,-0.463
2015-01-06,-0.2658
2015-01-07,4.5303
2015-01-08,1.2747
2015-01-09,0.5035
2015-01-12,0.3757
2015-01-13,-4.4916
2015-01-14,-0.5225
2015-01-15,-7.6822
2015-01-16,1.9915
2015-01-20,-5.2301
2015-01-21,1.1038000000000001
2015-01-22,-0.0728
2015-01-23,-0.5827
2015-01-26,3.6630000000000003
2015-01-27,0.2827
2015-01-28,0.2819
2015-01-29,2.5299
2015-01-30,-1.782
2015-02-02,0.5583
2015-02-03,2.2207
2015-02-04,2.5119
2015-02-05,-0.7285
2015-02-06,0.5337
2015-02-09,0.5309
2015-02-10,0.396
2015-02-11,-0.7232
2015-02-12,2.5827999999999998
2015-02-13,0.9684
2015-02-17,1.023
2015-02-18,0.6329
2015-02-19,-0.3774
2015-02-20,-1.0732
2015-02-23,-0.9572
2015-02-24,2.2552
2015-02-25,0.252
2015-02-26,-0.6914
2015-02-27,0.5063
2015-03-02,0.1889
2015-03-03,-5.7825
2015-03-04,0.8005
2015-03-05,-0.9265
2015-03-06,-2.0708
2015-03-09,-0.6139
2015-03-10,-1.304
2015-03-11,1.3213
2015-03-12,2.5395
2015-03-13,-1.6064
2015-03-16,0.8844
2015-03-17,-1.6183
2015-03-18,2.6731
2015-03-19,0.3338
2015-03-20,1.1976
2015-03-23,-0.8547
2015-03-24,2.321
2015-03-25,-3.2404
2015-03-26,-0.8707
2015-03-27,1.4865
2015-03-30,2.996
2015-03-31,-0.2586
2015-04-01,-1.8146
2015-04-02,2.1782
2015-04-06,-1.2274
2015-04-07,-1.1772
2015-04-08,1.2574
2015-04-09,-1.9607999999999999
2015-04-10,0.6
2015-04-13,-0.3976
2015-04-14,0.8649
2015-04-15,0.3298
2015-04-16,-2.1039
2015-04-17,0.5373
2015-04-20,0.1336
2015-04-21,0.6004
2015-04-22,-0.3316
2015-04-23,-2.9939999999999998
2015-04-24,1.3717
2015-04-27,-0.8796
2015-04-28,0.8191
2015-04-29,-2.0311
2015-04-30,-1.3131
2015-05-01,0.9104
2015-05-04,0.2082
2015-05-05,-0.0693
2015-05-06,-0.5544
2015-05-07,1.4634
2015-05-08,1.1676
2015-05-11,-2.444
2015-05-12,-0.9743
2015-05-13,-0.7027
2015-05-14,0.92
2015-05-15,1.7532
2015-05-18,1.2405
2015-05-19,0.3404
2015-05-20,1.0855
2015-05-21,-0.2013
2015-05-22,-1.883
2015-05-26,-0.4112
2015-05-27,0.6882
2015-05-28,0.5468
2015-05-29,-1.9714
2015-06-01,1.8723999999999998
2015-06-02,0.0
2015-06-03,1.2934
2015-06-04,-2.0161
2015-06-05,0.0
2015-06-08,-0.2743
2015-06-09,-0.8941
2015-06-10,1.3879000000000001
2015-06-11,1.8479999999999999
2015-06-12,0.672
2015-06-15,-0.2003
2015-06-16,-0.4682
2015-06-17,-0.2688
2015-06-18,1.5499
2015-06-19,1.6589
2015-06-22,1.1749
2015-06-23,0.8387
2015-06-24,2.3033
2015-06-25,0.3752
2015-06-26,-1.3084
2015-06-29,-2.1465
2015-06-30,-1.2903
2015-07-01,-0.2614
2015-07-02,-1.7038
2015-07-06,-0.6667
2015-07-07,2.5503
2015-07-08,-1.3743
2015-07-09,0.3981
2015-07-10,0.5948
2015-07-13,0.4599
2015-07-14,-0.0654
2015-07-15,0.0
2015-07-16,-0.9817
2015-07-17,-0.9253
2015-07-20,-1.5344
2015-07-21,0.1355
2015-07-22,1.3532
2015-07-23,-1.6021
2015-07-24,-1.6961
2015-07-27,0.0
2015-07-28,0.6901
2015-07-29,1.0281
2015-07-30,-0.6106
2015-07-31,1.0239
2015-08-03,0.0676
2015-08-04,-2.0932
2015-08-05,-0.9655
2015-08-06,-0.9053
2015-08-07,4.0056
2015-08-10,0.4054
2015-08-11,-0.2692
2015-08-12,-2.2267
2015-08-13,1.3803
2015-08-14,0.5446
2015-08-17,2.5728
2015-08-18,2.2442
2015-08-19,1.162
2015-08-20,-2.9994
2015-08-21,-2.5
2015-08-24,-6.5452
2015-08-25,-3.8989000000000003
2015-08-26,2.4793
2015-08-27,1.7595
2015-08-28,-1.1527
2015-08-31,1.1662
2015-09-01,-2.5937
2015-09-02,3.4024
2015-09-03,0.7153
2015-09-04,-1.7755999999999998
2015-09-08,3.4707
2015-09-09,-0.6988
2015-09-10,-0.9852
2015-09-11,1.4215
2015-09-14,-0.7008
2015-09-15,0.5646
2015-09-16,1.3333
2015-09-17,0.831
2015-09-18,-1.5796999999999999
2015-09-21,-1.7446000000000002
2015-09-22,-1.8466
2015-09-23,-0.7959
2015-09-24,0.8023
2015-09-25,1.4472
2015-09-28,-4.7789
2015-09-29,-2.3970000000000002
2015-09-30,0.4605
2015-10-01,1.6042999999999998
2015-10-02,1.7292999999999998
2015-10-05,5.0259
2015-10-06,-2.8853
2015-10-07,3.1159
2015-10-08,1.4055
2015-10-09,-0.3465
2015-10-12,-0.6954
2015-10-13,-2.3109
2015-10-14,-2.9391
2015-10-15,1.6248
2015-10-16,-1.0901
2015-10-19,0.5143
2015-10-20,2.193
2015-10-21,-0.5722
2015-10-22,-2.0863
2015-10-23,0.8817
2015-10-26,-0.9468
2015-10-27,-3.3824
2015-10-28,2.207
2015-10-29,-2.2338
2015-10-30,-1.1424
2015-11-02,0.8475
2015-11-03,-0.6875
2015-11-04,-1.4615
2015-11-05,-1.7174
2015-11-06,5.5600000000000005
2015-11-09,-2.6336
2015-11-10,3.5549
2015-11-11,2.0149
2015-11-12,-5.1207
2015-11-13,-1.2336
2015-11-16,3.2006
2015-11-17,-0.0756
2015-11-18,1.9682
2015-11-19,0.6682
2015-11-20,0.6637
2015-11-23,0.8791
2015-11-24,1.5251000000000001
2015-11-25,2.289
2015-11-27,-1.2587
2015-11-30,-1.204
2015-12-01,1.7921
2015-12-02,-3.0282
2015-12-03,-0.6536
2015-12-04,0.4386
2015-12-07,-1.6739000000000002
2015-12-08,-3.0348
2015-12-09,-2.4427
2015-12-10,2.3474
2015-12-11,-3.9755000000000003
2015-12-14,0.1592
2015-12-15,1.5103
2015-12-16,3.289
2015-12-17,-3.4875
2015-12-18,-1.8068
2015-12-21,2.24
2015-12-22,1.1737
2015-12-23,0.7734
2015-12-24,-0.2302
2015-12-28,-1.3077
2015-12-29,0.6235
2015-12-30,-1.1619
2015-12-31,-0.7053
2016-01-04,-3.9463
2016-01-05,-0.5752
2016-01-06,-3.3058
2016-01-07,-4.5299
2016-01-08,-4.4763
2016-01-11,0.8435
2016-01-12,-1.0223
2016-01-13,-3.662
2016-01-14,3.0214
2016-01-15,-1.3245
2016-01-19,-3.3557
2016-01-20,-2.3810000000000002
2016-01-21,0.813
2016-01-22,3.4274
2016-01-25,-3.8986
2016-01-26,3.3468999999999998
2016-01-27,-0.7851
2016-01-28,-0.3956
2016-01-29,4.6673
2016-02-01,-0.3795
2016-02-02,-5.4286
2016-02-03,2.0141
2016-02-04,-0.1974
2016-02-05,-5.5391
2016-02-08,-3.6649000000000003
2016-02-09,0.9783
2016-02-10,2.0452
2016-02-11,-4.5359
2016-02-12,4.3094
2016-02-16,2.5423999999999998
2016-02-17,-1.1364
2016-02-18,-1.5674000000000001
2016-02-19,0.4246
2016-02-22,3.8055
2016-02-23,0.5092
2016-02-24,2.0263
2016-02-25,1.8868
2016-02-26,0.0
2016-02-29,0.4873
2016-03-01,1.7459
2016-03-02,2.0972
2016-03-03,2.3343
2016-03-04,-2.5547
2016-03-07,2.6217
2016-03-08,-3.8321
2016-03-09,2.7514
2016-03-10,-0.3693
2016-03-11,5.6533999999999995
2016-03-14,-0.9649
2016-03-15,-1.24
2016-03-16,2.3318
2016-03-17,3.5057
2016-03-18,0.6774
2016-03-21,-0.841
2016-03-22,-1.0178
2016-03-23,-3.3419
2016-03-24,0.266
2016-03-28,0.5305
2016-03-29,2.7265
2016-03-30,-0.8562
2016-03-31,1.7271
2016-04-01,-0.8489
2016-04-04,-1.7979
2016-04-05,0.3487
2016-04-06,2.3458
2016-04-07,-1.2732999999999999
2016-04-08,0.258
2016-04-11,0.5146
2016-04-12,1.1945000000000001
2016-04-13,3.204
2016-04-14,0.6536
2016-04-15,0.8117
2016-04-18,0.3221
2016-04-19,-1.6051
2016-04-20,0.2447
2016-04-21,0.0
2016-04-22,0.4882
2016-04-25,-0.081
2016-04-26,0.9724
2016-04-27,1.4445999999999999
2016-04-28,-6.6456
2016-04-29,-1.6949
2016-05-02,1.6379000000000001
2016-05-03,-2.8838
2016-05-04,-1.4847000000000001
2016-05-05,-0.5319
2016-05-06,0.0891
2016-05-09,0.6233
2016-05-10,0.708
2016-05-11,-2.7241
2016-05-12,-1.7164000000000001
2016-05-13,-1.4706000000000001
2016-05-16,0.9328
2016-05-17,0.2773
2016-05-18,-0.9217
2016-05-19,-0.5581
2016-05-20,3.5547
2016-05-23,-0.542
2016-05-24,6.3579
2016-05-25,-0.0854
2016-05-26,0.1709
2016-05-27,0.4266
2016-05-31,-0.9346
2016-06-01,1.5436999999999999
2016-06-02,-2.5338000000000003
2016-06-03,0.6932
2016-06-06,1.1188
2016-06-07,3.1489
2016-06-08,1.4026
2016-06-09,-0.0814
2016-06-10,-2.6059
2016-06-13,-2.8428
2016-06-14,-0.8606
2016-06-15,2.7778
2016-06-16,-0.8446
2016-06-17,2.2147
2016-06-20,0.5
2016-06-21,-0.5804
2016-06-22,0.6672
2016-06-23,2.4855
2016-06-24,-5.4972
2016-06-27,-4.4482
2016-06-28,2.0591
2016-06-29,2.4561
2016-06-30,1.1985999999999999
2016-07-01,1.8613
2016-07-05,-1.9933999999999998
2016-07-06,1.6101999999999999
2016-07-07,2.5855
2016-07-08,3.6585
2016-07-11,1.098
2016-07-12,1.3189
2016-07-13,0.3063
2016-07-14,-0.229
2016-07-15,0.7651
2016-07-18,0.8352
2016-07-19,-0.753
2016-07-20,0.6829
2016-07-21,0.4521
2016-07-22,0.15
2016-07-25,0.0
2016-07-26,0.5993
2016-07-27,4.1698
2016-07-28,-0.4289
2016-07-29,-3.4458
2016-08-01,0.4461
2016-08-02,-2.1466
2016-08-03,1.4372
2016-08-04,0.4474
2016-08-05,1.9302000000000001
2016-08-08,-0.9468
2016-08-09,-0.0735
2016-08-10,-0.5151
2016-08-11,0.9615
2016-08-12,-0.293
2016-08-15,1.7633999999999999
2016-08-16,-1.2274
2016-08-17,-1.9005999999999998
2016-08-18,1.3413
2016-08-19,0.8824
2016-08-22,-0.2187
2016-08-23,2.7757
2016-08-24,-1.919
2016-08-25,0.0
2016-08-26,-0.4348
2016-08-29,-0.9461
2016-08-30,0.6613
2016-08-31,-1.0219
2016-09-01,-1.4012
2016-09-02,0.5236
2016-09-06,0.2976
2016-09-07,1.4095
2016-09-08,-1.5362
2016-09-09,-4.8291
2016-09-12,1.7174
2016-09-13,-3.6837999999999997
2016-09-14,-0.0797
2016-09-15,0.0797
2016-09-16,-1.3546
2016-09-19,1.3732
2016-09-20,-1.3546
2016-09-21,1.2116
2016-09-22,2.3943
2016-09-23,-0.6235
2016-09-26,0.0784
2016-09-27,1.3323
2016-09-28,2.3975
2016-09-29,-1.7372
2016-09-30,1.3067
2016-10-03,-1.8968
2016-10-04,0.0773
2016-10-05,0.8501
2016-10-06,0.6897
2016-10-07,-2.1309
2016-10-10,1.944
2016-10-11,-2.2883
2016-10-12,-0.7806
2016-10-13,-1.5735999999999999
2016-10-14,0.8793
2016-10-17,0.4754
2016-10-18,0.2366
2016-10-19,0.236
2016-10-20,-1.8053
2016-10-21,-1.0392
2016-10-24,1.454
2016-10-25,-2.5478
2016-10-26,-1.9607999999999999
2016-10-27,-7.5
2016-10-28,-1.6216
2016-10-31,-0.8242
2016-11-01,-1.662
2016-11-02,-1.2207
2016-11-03,0.2852
2016-11-04,2.2749
2016-11-07,-0.5561
2016-11-08,-0.466
2016-11-09,3.9326
2016-11-10,1.3514
2016-11-11,0.8
2016-11-14,1.4109
2016-11-15,-0.8696
2016-11-16,-2.0175
2016-11-17,2.2381
2016-11-18,1.5762
2016-11-21,-0.5172
2016-11-22,0.26
2016-11-23,1.7286000000000001
2016-11-25,1.0195
2016-11-28,-1.5979999999999999
2016-11-29,1.453
2016-11-30,-2.1061
2016-12-01,-2.1515
2016-12-02,0.7036
2016-12-05,2.3581
2016-12-06,3.6689
2016-12-07,4.5267
2016-12-08,3.2283
2016-12-09,-2.3646
2016-12-12,-0.4688
2016-12-13,-1.4914
2016-12-14,-3.0279
2016-12-15,-2.1364
2016-12-16,1.1755
2016-12-19,1.6598000000000002
2016-12-20,-0.9796
2016-12-21,0.742
2016-12-22,-1.3093
2016-12-23,0.8292
2016-12-27,0.1645
2016-12-28,-2.3810000000000002
2016-12-29,-1.1775
2016-12-30,-2.2979
2017-01-03,1.3066
2017-01-04,1.8056999999999999
2017-01-05,0.3378
2017-01-06,-2.7778
2017-01-09,-1.5584
2017-01-10,0.9675
2017-01-11,1.6551
2017-01-12,1.114
2017-01-13,0.9322
2017-01-17,0.3359
2017-01-18,-0.0837
2017-01-19,-1.5074999999999998
2017-01-20,0.9354
2017-01-23,0.4212
2017-01-24,5.3690999999999995
2017-01-25,1.1943
2017-01-26,0.3147
2017-01-27,-1.6471
2017-01-30,-1.0367
2017-01-31,-1.1280999999999999
2017-02-01,0.2445
2017-02-02,-0.813
2017-02-03,1.0656
2017-02-06,-0.7299
2017-02-07,-1.2255
2017-02-08,-1.2407
2017-02-09,-0.0838
2017-02-10,2.9337999999999997
2017-02-13,0.3257
2017-02-14,-1.5422
2017-02-15,1.7311999999999999
2017-02-16,-1.2966
2017-02-17,-0.9031
2017-02-21,0.8285
2017-02-22,1.2325
2017-02-23,-1.7045
2017-02-24,0.8258
2017-02-27,-0.9009
2017-02-28,-1.3223
2017-03-01,3.0987999999999998
2017-03-02,-1.7872
2017-03-03,1.4888
2017-03-06,-0.5705
2017-03-07,1.1475
2017-03-08,2.5122
2017-03-09,-0.7905
2017-03-10,3.2669
2017-03-13,-2.7006
2017-03-14,-0.8723
2017-03-15,2.08
2017-03-16,4.3103
2017-03-17,-4.3576
2017-03-20,1.0212
2017-03-21,-2.7216
2017-03-22,-0.0799
2017-03-23,0.16
2017-03-24,0.5591
2017-03-27,0.0794
2017-03-28,1.9841
2017-03-29,0.7782
2017-03-30,-0.695
2017-03-31,-2.4883
2017-04-03,-1.1962
2017-04-04,-0.2421
2017-04-05,-1.0518
2017-04-06,0.3271
2017-04-07,-1.0594999999999999
2017-04-10,1.1532
2017-04-11,0.4072
2017-04-12,-1.541
2017-04-13,-0.3295
2017-04-17,1.9008
2017-04-18,1.2976
2017-04-19,-0.7206
2017-04-20,-1.4516
2017-04-21,-0.491
2017-04-24,1.1513
2017-04-25,0.2439
2017-04-26,2.5141999999999998
2017-04-27,0.1582
2017-04-28,-1.6588
2017-05-01,-0.241
2017-05-02,-0.8052
2017-05-03,-1.8669
2017-05-04,0.6617
2017-05-05,1.1504
2017-05-08,-0.4874
2017-05-09,2.2041
2017-05-10,0.0
2017-05-11,-0.2396
2017-05-12,-0.1601
2017-05-15,1.2831000000000001
2017-05-16,0.3959
2017-05-17,-2.7603
2017-05-18,2.1087
2017-05-19,1.1914
2017-05-22,-0.314
2017-05-23,0.3937
2017-05-24,0.3922
2017-05-25,-1.875
2017-05-26,-0.5573
2017-05-30,0.3203
2017-05-31,-1.2769
2017-06-01,1.0509
2017-06-02,0.88
2017-06-05,-0.6344
2017-06-06,-0.7981
2017-06-07,-0.9654
