ticker,GLMD US Equity
2014-08-04,-3.5904
2014-08-05,0.4138
2014-08-06,-1.7651
2014-08-07,3.4748
2014-08-08,-2.3970000000000002
2014-08-11,7.5786
2014-08-12,-3.9897
2014-08-13,0.0
2014-08-14,-0.4021
2014-08-15,2.5555
2014-08-18,-1.442
2014-08-19,-3.5952
2014-08-20,0.278
2014-08-21,-1.1036
2014-08-22,-3.1337
2014-08-25,-1.7973
2014-08-26,-0.4392
2014-08-27,1.1764999999999999
2014-08-28,-0.7267
2014-08-29,-0.1464
2014-09-02,-1.3195999999999999
2014-09-03,0.4458
2014-09-04,-0.2959
2014-09-05,0.4451
2014-09-08,1.1817
2014-09-09,-1.0219
2014-09-10,-0.7375
2014-09-11,6.3893
2014-09-12,-2.095
2014-09-15,-2.5678
2014-09-16,2.0498
2014-09-17,-0.4304
2014-09-18,-1.0086
2014-09-19,-4.0757
2014-09-22,-1.6692
2014-09-23,37.8086
2014-09-24,-3.8074
2014-09-25,2.3283
2014-09-26,1.8203
2014-09-29,-0.1117
2014-09-30,-3.8031
2014-10-01,-8.0233
2014-10-02,-3.9191000000000003
2014-10-03,1.3158
2014-10-06,-3.5065
2014-10-07,-6.5949
2014-10-08,-0.2882
2014-10-09,-2.6012
2014-10-10,-3.1899
2014-10-13,1.9157
2014-10-14,-7.5188
2014-10-15,3.4146
2014-10-16,1.1006
2014-10-17,2.0237
2014-10-20,3.0468
2014-10-21,-3.9941
2014-10-22,0.7704
2014-10-23,5.3517
2014-10-24,-3.3382
2014-10-27,3.6036
2014-10-28,-1.7372999999999998
2014-10-29,-0.1493
2014-10-30,-1.4771
2014-10-31,-0.7496
2014-11-03,-13.8973
2014-11-04,0.7018
2014-11-05,-4.007
2014-11-06,2.5408
2014-11-07,4.9558
2014-11-10,0.5059
2014-11-11,0.8389
2014-11-12,0.3328
2014-11-13,-1.4096
2014-11-14,-0.7569
2014-11-17,-1.1864
2014-11-18,0.8576
2014-11-19,-7.3129
2014-11-20,0.7339
2014-11-21,7.1038
2014-11-24,-0.1701
2014-11-25,0.1682
2014-11-26,-2.719
2014-11-28,3.1469
2014-12-01,-3.8983
2014-12-02,1.4109
2014-12-03,-5.2174
2014-12-04,-1.2844
2014-12-05,-4.6468
2014-12-08,-1.172
2014-12-09,0.3772
2014-12-10,-5.4824
2014-12-11,3.9501
2014-12-12,-2.0
2014-12-15,0.2041
2014-12-16,-4.277
2014-12-17,-0.5319
2014-12-18,13.369
2014-12-19,4.1509
2014-12-22,8.3333
2014-12-23,-3.01
2014-12-24,2.5862
2014-12-26,-4.0336
2014-12-29,8.9317
2014-12-30,-2.8939
2014-12-31,-3.9735
2015-01-02,0.5172
2015-01-05,18.3533
2015-01-06,-3.3333
2015-01-07,5.8471
2015-01-08,20.255
2015-01-09,1.2955999999999999
2015-01-12,1.1628
2015-01-13,0.6897
2015-01-14,-2.5114
2015-01-15,-7.377
2015-01-16,-4.6903
2015-01-20,-3.966
2015-01-21,-6.6298
2015-01-22,-4.7337
2015-01-23,-0.4658
2015-01-26,5.9282
2015-01-27,1.0042
2015-01-28,-3.6188000000000002
2015-01-29,-3.3283
2015-01-30,2.0344
2015-02-02,0.4601
2015-02-03,-1.374
2015-02-04,-0.9288
2015-02-05,1.5625
2015-02-06,0.0
2015-02-09,3.8462
2015-02-10,1.1481
2015-02-11,-2.0139
2015-02-12,1.2481
2015-02-13,0.3912
2015-02-17,1.4706000000000001
2015-02-18,1.0145
2015-02-19,10.4735
2015-02-20,4.4156
2015-02-23,4.602
2015-02-24,8.2045
2015-02-25,7.2527
2015-02-26,-3.791
2015-02-27,1.065
2015-03-02,3.1612
2015-03-03,-4.4944
2015-03-04,-8.1818
2015-03-05,12.0559
2015-03-06,-3.4304
2015-03-09,-2.9064
2015-03-10,0.2217
2015-03-11,3.7611
2015-03-12,-0.8529
2015-03-13,-0.4301
2015-03-16,1.5119
2015-03-17,16.1702
2015-03-18,8.6996
2015-03-19,-1.8534000000000002
2015-03-20,13.7339
2015-03-23,-12.1509
2015-03-24,-7.3024000000000004
2015-03-25,-5.0973
2015-03-26,0.6836
2015-03-27,-2.7157999999999998
2015-03-30,-2.991
2015-03-31,-3.186
2015-04-01,-5.8386
2015-04-02,5.8625
2015-04-06,-5.0053
2015-04-07,1.5695000000000001
2015-04-08,-3.0905
2015-04-09,3.6446
2015-04-10,6.4835
2015-04-13,-5.4708
2015-04-14,-4.1472
2015-04-15,19.59
2015-04-16,6.4762
2015-04-17,-1.6995
2015-04-20,-9.2812
2015-04-21,1.5045
2015-04-22,-1.1858
2015-04-23,-1.4
2015-04-24,-7.3022
2015-04-27,0.6018
2015-04-28,4.1871
2015-04-29,-3.9666
2015-04-30,-9.2391
2015-05-01,3.2335
2015-05-04,1.9722
2015-05-05,-2.3891
2015-05-06,2.5641
2015-05-07,2.6136
2015-05-08,-3.1008
2015-05-11,-2.6286
2015-05-12,0.4695
2015-05-13,-3.6215
2015-05-14,1.9394
2015-05-15,0.8323
2015-05-18,1.7099
2015-05-19,-3.7681
2015-05-20,-0.6024
2015-05-21,2.1818
2015-05-22,3.9146
2015-05-26,6.7352
2015-05-27,6.2032
2015-05-28,3.1219
2015-05-29,3.2227
2015-06-01,8.7985
2015-06-02,3.0435
2015-06-03,-9.1983
2015-06-04,-1.0223
2015-06-05,-0.4695
2015-06-08,-5.566
2015-06-09,0.8991
2015-06-10,-2.1782
2015-06-11,-1.0121
2015-06-12,0.818
2015-06-15,3.5497
2015-06-16,-1.3712
2015-06-17,3.1281
2015-06-18,1.4925
2015-06-19,3.8899
2015-06-22,-0.7306
2015-06-23,2.7599
2015-06-24,0.2686
2015-06-25,-2.1429
2015-06-26,-4.6533
2015-06-29,-6.2201
2015-06-30,2.6531000000000002
2015-07-01,1.8887
2015-07-02,-5.0732
2015-07-06,4.8304
2015-07-07,-3.2353
2015-07-08,-3.3435
2015-07-09,3.3543
2015-07-10,1.8256000000000001
2015-07-13,-0.996
2015-07-14,3.8228999999999997
2015-07-15,-2.8101000000000003
2015-07-16,1.4955
2015-07-17,2.4558
2015-07-20,1.0547
2015-07-21,-0.3795
2015-07-22,0.6667
2015-07-23,-2.9328
2015-07-24,1.0721
2015-07-27,-2.893
2015-07-28,-0.2979
2015-07-29,-1.992
2015-07-30,2.0325
2015-07-31,0.8964
2015-08-03,-2.4679
2015-08-04,-2.1255
2015-08-05,-0.9307
2015-08-06,-4.6973
2015-08-07,-3.0668
2015-08-10,0.565
2015-08-11,-2.9213
2015-08-12,1.2731
2015-08-13,4.5714
2015-08-14,0.3279
2015-08-17,-5.2288
2015-08-18,1.4943
2015-08-19,-1.6987999999999999
2015-08-20,-1.9585
2015-08-21,0.0367
2015-08-24,-11.9007
2015-08-25,-2.0
2015-08-26,18.9116
2015-08-27,2.7446
2015-08-28,-1.8917000000000002
2015-08-31,1.8161
2015-09-01,-0.4459
2015-09-02,-7.0549
2015-09-03,-2.6491
2015-09-04,4.5776
2015-09-08,-4.142
2015-09-09,-0.9877
2015-09-10,4.6135
2015-09-11,1.7877999999999998
2015-09-14,4.8009
2015-09-15,-1.1173
2015-09-16,-6.2147
2015-09-17,0.4819
2015-09-18,2.8777
2015-09-21,5.1282
2015-09-22,-1.8847
2015-09-23,-2.5989
2015-09-24,1.6240999999999999
2015-09-25,-0.2283
2015-09-28,-8.238
2015-09-29,-7.606
2015-09-30,0.2699
2015-10-01,1.4805
2015-10-02,-1.3263
2015-10-05,10.4839
2015-10-06,-2.6764
2015-10-07,-2.25
2015-10-08,13.6829
2015-10-09,1.3498
2015-10-12,-1.9978
2015-10-13,10.6455
2015-10-14,-2.8659
2015-10-15,0.7376
2015-10-16,4.4979
2015-10-19,-1.7017
2015-10-20,1.833
2015-10-21,-4.9
2015-10-22,-1.2618
2015-10-23,6.6028
2015-10-26,-5.3946
2015-10-27,0.0
2015-10-28,0.3168
2015-10-29,0.6316
2015-10-30,0.6276
2015-11-02,2.5987999999999998
2015-11-03,0.6079
2015-11-04,-0.7553
2015-11-05,-0.2537
2015-11-06,-3.0519
2015-11-09,2.9381
2015-11-10,-0.5607
2015-11-11,-3.1266
2015-11-12,-5.9259
2015-11-13,-0.8999
2015-11-16,-2.1566
2015-11-17,-0.464
2015-11-18,-0.3497
2015-11-19,-3.8596
2015-11-20,5.2311
2015-11-23,1.1561
2015-11-24,2.7429
2015-11-25,6.1179
2015-11-27,-1.4675
2015-11-30,-0.1064
2015-12-01,-2.2364
2015-12-02,-3.9215999999999998
2015-12-03,-4.5351
2015-12-04,-2.019
2015-12-07,-1.697
2015-12-08,0.3699
2015-12-09,0.7371
2015-12-10,-0.122
2015-12-11,-1.9536
2015-12-14,0.0
2015-12-15,-1.4944
2015-12-16,6.8268
2015-12-17,0.0
2015-12-18,2.3669000000000002
2015-12-21,1.5029
2015-12-22,-2.6196
2015-12-23,-0.5848
2015-12-24,0.2353
2015-12-28,-4.3427
2015-12-29,-5.2761
2015-12-30,-0.5181
2015-12-31,-0.9115
2016-01-04,-0.7884
2016-01-05,1.3245
2016-01-06,-0.2614
2016-01-07,-1.8349
2016-01-08,-4.4726
2016-01-11,-17.5402
2016-01-12,0.0
2016-01-13,-10.1695
2016-01-14,0.0
2016-01-15,3.9623
2016-01-19,4.9002
2016-01-20,21.7993
2016-01-21,0.9943
2016-01-22,5.3446
2016-01-25,0.1335
2016-01-26,-5.7333
2016-01-27,-9.0506
2016-01-28,-5.9116
2016-01-29,3.3058
2016-02-01,-3.04
2016-02-02,2.4752
2016-02-03,-4.3478
2016-02-04,8.0808
2016-02-05,-5.2677
2016-02-08,-9.5664
2016-02-09,-7.2727
2016-02-10,-1.3725
2016-02-11,-4.8708
2016-02-12,-0.1045
2016-02-16,5.8577
2016-02-17,-0.1976
2016-02-18,6.5347
2016-02-19,-3.9032999999999998
2016-02-22,-4.2553
2016-02-23,-1.8182
2016-02-24,-8.3706
2016-02-25,-0.0716
2016-02-26,15.2809
2016-02-29,-10.1365
2016-03-01,0.0
2016-03-02,7.2668
2016-03-03,0.5056
2016-03-04,3.0181
2016-03-07,1.1719
2016-03-08,-9.8456
2016-03-09,0.8565
2016-03-10,-2.5478
2016-03-11,3.5484999999999998
2016-03-14,-7.0037
2016-03-15,-9.8416
2016-03-16,-2.6349
2016-03-17,-3.0928
2016-03-18,19.6809
2016-03-21,5.1111
2016-03-22,-5.7082
2016-03-23,-8.7444
2016-03-24,9.0909
2016-03-28,7.8829
2016-03-29,-2.9228
2016-03-30,3.2258
2016-03-31,2.7083
2016-04-01,2.4341
2016-04-04,5.9406
2016-04-05,-5.4206
2016-04-06,44.8617
2016-04-07,0.6821
2016-04-08,-9.2141
2016-04-11,-10.0
2016-04-12,7.2968
2016-04-13,-0.7728
2016-04-14,1.4019
2016-04-15,3.2258
2016-04-18,-2.2321
2016-04-19,1.2177
2016-04-20,-4.0602
2016-04-21,-2.0376
2016-04-22,2.88
2016-04-25,-3.1104
2016-04-26,-0.321
2016-04-27,-0.161
2016-04-28,-2.5806
2016-04-29,3.4768
2016-05-02,-5.92
2016-05-03,-1.8707
2016-05-04,-9.0121
2016-05-05,-6.6667
2016-05-06,0.8163
2016-05-09,2.0243
2016-05-10,7.9365
2016-05-11,2.0221
2016-05-12,-2.5225
2016-05-13,-7.024
2016-05-16,6.9583
2016-05-17,-1.6729
2016-05-18,-3.4026
2016-05-19,-3.9139
2016-05-20,-1.6293
2016-05-23,-5.7971
2016-05-24,-1.7582
2016-05-25,-1.3423
2016-05-26,-6.4626
2016-05-27,-4.9697
2016-05-31,6.8878
2016-06-01,-1.9093
2016-06-02,0.9732
2016-06-03,-1.2048
2016-06-06,-1.7073
2016-06-07,2.7295
2016-06-08,5.314
2016-06-09,0.0186
2016-06-10,2.0452
2016-06-13,2.9242
2016-06-14,6.984
2016-06-15,-0.4082
2016-06-16,-3.0738
2016-06-17,0.8457
2016-06-20,-1.0482
2016-06-21,2.7542
2016-06-22,-1.2371
2016-06-23,2.5052
2016-06-24,-2.8513
2016-06-27,-10.9015
2016-06-28,6.8235
2016-06-29,0.8811
2016-06-30,-1.9651
2016-07-01,-1.3363
2016-07-05,-1.3544
2016-07-06,-1.373
2016-07-07,0.9281
2016-07-08,2.2989
2016-07-11,1.3483
2016-07-12,-2.439
2016-07-13,-1.8182
2016-07-14,-0.6944
2016-07-15,2.5641
2016-07-18,-2.9545
2016-07-19,-0.4684
2016-07-20,-2.3529
2016-07-21,0.241
2016-07-22,1.4423
2016-07-25,1.8957000000000002
2016-07-26,-3.4884
2016-07-27,0.4819
2016-07-28,-0.4796
2016-07-29,2.8916
2016-08-01,0.4684
2016-08-02,-3.7296
2016-08-03,0.0
2016-08-04,2.6634
2016-08-05,-2.1226
2016-08-08,0.4819
2016-08-09,0.0
2016-08-10,-0.7194
2016-08-11,-0.2415
2016-08-12,-1.6949
2016-08-15,-0.7389
2016-08-16,2.7295
2016-08-17,-1.4493
2016-08-18,-1.7157
2016-08-19,-0.4988
2016-08-22,-2.5063
2016-08-23,1.5906
2016-08-24,-2.5779
2016-08-25,-3.8961
2016-08-26,2.1622
2016-08-29,5.0265
2016-08-30,-4.0302
2016-08-31,1.0499
2016-09-01,-1.3247
2016-09-02,1.3425
2016-09-06,2.8571
2016-09-07,-0.7576
2016-09-08,1.0178
2016-09-09,-4.2821
2016-09-12,-4.4737
2016-09-13,0.551
2016-09-14,-1.3699
2016-09-15,0.5556
2016-09-16,1.6575
2016-09-19,-0.1359
2016-09-20,25.4422
2016-09-21,0.6508
2016-09-22,18.5345
2016-09-23,-5.0909
2016-09-26,1.5326
2016-09-27,-1.8868
2016-09-28,-5.5769
2016-09-29,-6.3136
2016-09-30,-3.4783
2016-10-03,2.7055
2016-10-04,-1.0992
2016-10-05,2.439
2016-10-06,-5.4113
2016-10-07,-1.6018
2016-10-10,2.3256
2016-10-11,-5.0
2016-10-12,-5.2632
2016-10-13,-3.0303
2016-10-14,2.3438
2016-10-17,-2.0356
2016-10-18,6.7532
2016-10-19,-2.6764
2016-10-20,-2.2
2016-10-21,-0.818
2016-10-24,2.3196
2016-10-25,-5.5416
2016-10-26,-1.6
2016-10-27,-1.8936
2016-10-28,-0.8322
2016-10-31,-5.2925
2016-11-01,-6.1765
2016-11-02,-4.0752
2016-11-03,-6.8627
2016-11-04,8.0702
2016-11-07,3.5714
2016-11-08,7.5235
2016-11-09,-4.6647
2016-11-10,6.7278
2016-11-11,1.7156
2016-11-14,2.5388
2016-11-15,0.5495
2016-11-16,0.8197
2016-11-17,0.271
2016-11-18,2.8378
2016-11-21,4.3364
2016-11-22,-7.0529
2016-11-23,-1.626
2016-11-25,3.3023
2016-11-28,-1.8634
2016-11-29,-1.6303999999999998
2016-11-30,-3.0387
2016-12-01,1.1396
2016-12-02,4.8169
2016-12-05,-6.208
2016-12-06,-0.7163
2016-12-07,-2.4531
2016-12-08,3.8462
2016-12-09,-6.2678
2016-12-12,-1.5198
2016-12-13,0.9259
2016-12-14,-1.8349
2016-12-15,-2.6673999999999998
2016-12-16,1.1402
2016-12-19,7.5949
2016-12-20,11.4706
2016-12-21,-1.3193
2016-12-22,-4.0107
2016-12-23,2.2284
2016-12-27,-0.5007
2016-12-28,0.5032
2016-12-29,1.9074
2016-12-30,-6.1497
2017-01-03,3.4188
2017-01-04,3.5813
2017-01-05,0.7979
2017-01-06,7.3879
2017-01-09,-0.4914
2017-01-10,2.4691
2017-01-11,-5.7831
2017-01-12,1.5345
2017-01-13,3.5263999999999998
2017-01-17,-0.2433
2017-01-18,2.1951
2017-01-19,0.716
2017-01-20,-0.4739
2017-01-23,-2.8571
2017-01-24,-3.4314
2017-01-25,-0.2538
2017-01-26,0.5089
2017-01-27,3.2911
2017-01-30,-0.7353
2017-01-31,0.7407
2017-02-01,1.2255
2017-02-02,2.1792
2017-02-03,5.2133
2017-02-06,4.955
2017-02-07,-1.9313
2017-02-08,0.2188
2017-02-09,-0.2183
2017-02-10,-1.3129
2017-02-13,3.3259
2017-02-14,-10.9442
2017-02-15,-0.9639
2017-02-16,2.1898
2017-02-17,-0.2381
2017-02-21,1.432
2017-02-22,-3.7647
2017-02-23,2.2005
2017-02-24,2.8708
2017-02-27,15.1163
2017-02-28,5.0303
2017-03-01,-2.2889
2017-03-02,-3.1496
2017-03-03,1.626
2017-03-06,-3.2
2017-03-07,-3.3058
2017-03-08,2.5641
2017-03-09,0.0
2017-03-10,3.75
2017-03-13,-3.012
2017-03-14,1.2422
2017-03-15,-2.2495
2017-03-16,4.6025
2017-03-17,0.6
2017-03-20,-0.3976
2017-03-21,-4.5908
2017-03-22,-3.1381
2017-03-23,0.216
2017-03-24,-3.6638
2017-03-27,2.4609
2017-03-28,3.2751
2017-03-29,-2.537
2017-03-30,2.1692
2017-03-31,3.8217
2017-04-03,-2.454
2017-04-04,0.4193
2017-04-05,-2.714
2017-04-06,4.9356
2017-04-07,-2.863
2017-04-10,6.5263
2017-04-11,-0.4607
2017-04-12,-3.1109
2017-04-13,0.6148
2017-04-17,4.6232
2017-04-18,-0.7203
2017-04-19,-1.3725
2017-04-20,-0.5964
2017-04-21,1.6
2017-04-24,1.5748
2017-04-25,-2.907
2017-04-26,-0.1996
2017-04-27,2.8
2017-04-28,0.7782
2017-05-01,-2.3166
2017-05-02,-0.9881
2017-05-03,1.5968
2017-05-04,1.1788
2017-05-05,-0.5825
2017-05-08,-4.0991
2017-05-09,-6.1124
2017-05-10,5.6399
2017-05-11,0.2053
2017-05-12,-0.8197
2017-05-15,-2.2727
2017-05-16,3.5941
2017-05-17,-1.2245
2017-05-18,1.4463
2017-05-19,0.4073
2017-05-22,1.0142
2017-05-23,0.4016
2017-05-24,0.0
2017-05-25,-2.8
2017-05-26,4.321
2017-05-30,-4.142
2017-05-31,3.9095
2017-06-01,-0.5941
2017-06-02,0.7968
2017-06-05,-0.3953
2017-06-06,-0.5952
2017-06-07,-0.998
2017-06-08,0.2016
2017-06-09,-1.6097000000000001
2017-06-12,1.0225
2017-06-13,4.4534
2017-06-14,15.3101
2017-06-15,1.3445
2017-06-16,14.7595
2017-06-19,1.0116
2017-06-20,-8.4406
2017-06-21,-1.875
2017-06-22,-6.5287
2017-06-23,2.385
2017-06-26,0.1664
2017-06-27,0.0
2017-06-28,5.3156
2017-06-29,-0.7886
2017-06-30,-1.4149
2017-07-03,4.8218
2017-07-05,-2.9231
2017-07-06,1.7433
2017-07-07,1.2461
2017-07-10,1.8462
2017-07-11,2.4169
2017-07-12,0.295
2017-07-13,-1.3235000000000001
2017-07-14,2.0864
2017-07-17,-4.6715
2017-07-18,-0.3063
2017-07-19,0.768
2017-07-20,0.1524
2017-07-21,1.8265
2017-07-24,15.6951
2017-07-25,0.2584
2017-07-26,5.799
2017-07-27,-5.3593
2017-07-28,0.2574
2017-07-31,-9.4994
2017-08-01,0.7092
2017-08-02,0.5634
2017-08-03,0.5602
2017-08-04,-0.9749
2017-08-07,0.2813
2017-08-08,11.2202
2017-08-09,4.0353
2017-08-10,-1.9394
2017-08-11,1.1125
2017-08-14,2.6895
2017-08-15,-1.1905000000000001
2017-08-16,0.1205
2017-08-17,-3.7304
2017-08-18,-4.75
2017-08-21,-2.3622
2017-08-22,0.4032
2017-08-23,-1.071
2017-08-24,-0.406
2017-08-25,8.288
2017-08-28,2.6349
2017-08-29,-2.2005
2017-08-30,0.375
2017-08-31,0.9963
2017-09-01,-1.3564
2017-09-05,0.0
2017-09-06,-5.0
2017-09-07,2.3684
2017-09-08,2.6992000000000003
2017-09-11,-2.378
2017-09-12,2.5641
2017-09-13,-2.125
2017-09-14,-0.7663
2017-09-15,0.7722
2017-09-18,1.9157
2017-09-19,2.2556
2017-09-20,5.0245
2017-09-21,0.9335
2017-09-22,7.3988
2017-09-25,-1.5070000000000001
2017-09-26,0.0
2017-09-27,0.3279
2017-09-28,-0.3268
2017-09-29,-0.1093
2017-10-02,-1.3129
2017-10-03,-2.3282
2017-10-04,-0.227
2017-10-05,4.6644
2017-10-06,1.3043
2017-10-09,-4.5064
2017-10-10,0.0
2017-10-11,1.6854
2017-10-12,0.5525
2017-10-13,-2.5275
2017-10-16,-1.2401
2017-10-17,-7.3059
2017-10-18,-4.1872
2017-10-19,-3.2134
2017-10-20,-0.1328
2017-10-23,1.9947
2017-10-24,5.0847
2017-10-25,2.3573
2017-10-26,-1.697
2017-10-27,1.9729
2017-10-30,-0.9674
2017-10-31,0.1221
2017-11-01,-2.439
2017-11-02,-2.25
2017-11-03,-1.2788
2017-11-06,-3.1088
2017-11-07,-2.5401
2017-11-08,-6.31
2017-11-09,0.2928
2017-11-10,-1.0219
2017-11-13,12.0944
2017-11-14,-2.8947000000000003
2017-11-15,-2.3035
2017-11-16,6.1026
2017-11-17,2.0915
2017-11-20,4.0973
2017-11-21,-1.599
2017-11-22,0.375
2017-11-24,0.8717
2017-11-27,-2.3457
2017-11-28,-1.6435
2017-11-29,2.3136
2017-11-30,1.005
2017-12-01,-0.8706
2017-12-04,-0.2509
2017-12-05,0.8805
2017-12-06,1.4963
2017-12-07,-0.4914
2017-12-08,-0.1235
2017-12-11,1.7305000000000001
2017-12-12,0.9721
2017-12-13,5.7762
2017-12-14,2.8441
2017-12-15,-0.4425
2017-12-18,-0.7778
2017-12-19,-2.3516
2017-12-20,-4.0138
2017-12-21,2.8674
2017-12-22,2.6713
2017-12-26,-1.5836999999999999
2017-12-27,-1.8391
2017-12-28,2.2248
2017-12-29,4.811
2018-01-02,2.623
2018-01-03,7.3482
2018-01-04,-2.9762
2018-01-05,9.407
2018-01-08,8.5981
2018-01-09,1.2909
2018-01-10,-2.294
2018-01-11,-3.1304
2018-01-12,-0.6284
2018-01-16,-5.1491
2018-01-17,2.9524
2018-01-18,-1.4801
2018-01-19,-0.7512
2018-01-22,2.649
2018-01-23,-1.8433000000000002
2018-01-24,-0.1878
2018-01-25,3.4807
2018-01-26,-0.5455
2018-01-29,-6.2614
2018-01-30,-3.0717
2018-01-31,0.4024
2018-02-01,6.6132
2018-02-02,-4.3233
2018-02-05,-6.6798
2018-02-06,3.0526
2018-02-07,0.715
2018-02-08,-4.7667
2018-02-09,3.3014
2018-02-12,0.7216
2018-02-13,-3.173
2018-02-14,-42.389
2018-02-15,27.7064
2018-02-16,-14.9425
2018-02-20,-9.9662
2018-02-21,5.4409
2018-02-22,-4.0925
2018-02-23,3.3395
2018-02-26,-0.5386
2018-02-27,-6.3177
2018-02-28,-1.3487
2018-03-01,2.9297
2018-03-02,3.0361
2018-03-05,2.9466
2018-03-06,1.4311
2018-03-07,10.4056
2018-03-08,-4.6326
2018-03-09,6.8677
2018-03-12,-0.4702
2018-03-13,0.1575
2018-03-14,-2.673
2018-03-15,6.9467
2018-03-16,0.1511
2018-03-19,-0.905
2018-03-20,-4.2618
2018-03-21,-2.5437
2018-03-22,-1.9576
2018-03-23,-1.4975
2018-03-26,-1.0135
2018-03-27,-12.628
2018-03-28,4.2969
2018-03-29,4.3071
2018-04-02,-9.5153
2018-04-03,15.0794
2018-04-04,0.0
2018-04-05,4.6552
2018-04-06,-1.1532
2018-04-09,1.3333
2018-04-10,0.1645
2018-04-11,4.2693
2018-04-12,1.7323
2018-04-13,-3.4056
2018-04-16,-1.4423
2018-04-17,-0.4878
2018-04-18,2.1242
2018-04-19,0.32
2018-04-20,-1.4354
2018-04-23,-2.2654
2018-04-24,-0.4967
2018-04-25,2.3295
2018-04-26,0.2699
2018-04-27,-2.3773
2018-04-30,-1.3289
2018-05-01,1.5152
2018-05-02,1.3267
2018-05-03,-3.1097
2018-05-04,0.1689
2018-05-07,4.3845
2018-05-08,-2.895
2018-05-09,-0.9283
2018-05-10,-0.7557
2018-05-11,-0.3384
2018-05-14,-0.5093
2018-05-15,6.6553
2018-05-16,-1.44
2018-05-17,1.7856999999999998
2018-05-18,-1.5949
2018-05-21,-1.7828
2018-05-22,-0.9076
2018-05-23,-0.5828
2018-05-24,0.335
2018-05-25,0.5008
2018-05-29,0.0
2018-05-30,-2.1595
2018-05-31,7.1307
2018-06-01,1.9017
2018-06-04,10.7309
2018-06-05,5.0562
2018-06-06,0.4011
2018-06-07,-2.3968
2018-06-08,-7.2306
2018-06-11,2.9412000000000003
2018-06-12,151.2857
2018-06-13,2.1035
2018-06-14,-10.5791
2018-06-15,2.1171
2018-06-18,-9.0854
2018-06-19,5.2314
2018-06-20,-9.4328
2018-06-21,1.2667
2018-06-22,-2.0848
2018-06-25,-3.8325
2018-06-26,-3.321
2018-06-27,-1.145
2018-06-28,-6.5637
2018-06-29,-1.6529
2018-07-02,-0.9244
2018-07-03,-1.2723
2018-07-05,2.7491
2018-07-06,-4.7659
2018-07-09,1.4925
2018-07-10,-4.8443000000000005
2018-07-11,-4.0909
2018-07-12,21.0427
2018-07-13,19.3422
2018-07-16,-1.5091999999999999
2018-07-17,-2.1985
2018-07-18,-4.564
2018-07-19,7.2091
2018-07-20,-0.1332
2018-07-23,1.8667
2018-07-24,-5.5628
2018-07-25,-0.0693
2018-07-26,-1.2483
2018-07-27,-5.9691
2018-07-30,3.4354
2018-07-31,-1.9495
2018-08-01,-0.2946
2018-08-02,1.6248
2018-08-03,-2.907
2018-08-06,-2.9939999999999998
2018-08-07,1.1574
2018-08-08,-0.6102
