ticker,AXMP US Equity
2003-07-16,-3.8095
2003-07-17,3.9604
2003-07-18,6.6667
2003-07-21,-5.3571
2003-07-22,1.8868
2003-07-23,-2.7778
2003-07-24,3.8095
2003-07-25,0.0
2003-07-28,-1.8349
2003-07-29,-2.8037
2003-07-30,2.8846
2003-07-31,-0.9346
2003-08-01,-3.5849
2003-08-04,-2.1526
2003-08-05,1.4
2003-08-06,-1.3807
2003-08-07,0.0
2003-08-08,1.0
2003-08-11,-7.9208
2003-08-12,8.6022
2003-08-13,0.5941
2003-08-14,0.3937
2003-08-15,-1.9607999999999999
2003-08-18,0.0
2003-08-19,1.0
2003-08-20,0.9901
2003-08-21,2.9412000000000003
2003-08-22,-1.9048
2003-08-25,0.9709
2003-08-26,0.9615
2003-08-27,0.9524
2003-08-28,-0.9434
2003-08-29,-0.9524
2003-09-02,2.8846
2003-09-03,-1.8692
2003-09-04,1.3333
2003-09-05,3.3835
2003-09-08,-3.6364
2003-09-09,-5.6604
2003-09-10,-2.0
2003-09-11,2.0408
2003-09-12,0.0
2003-09-15,-2.0
2003-09-16,0.0
2003-09-17,2.0408
2003-09-18,0.0
2003-09-19,0.0
2003-09-22,0.0
2003-09-23,1.0
2003-09-24,-0.9901
2003-09-25,-2.0
2003-09-26,-1.0204
2003-09-29,-2.0619
2003-09-30,1.0526
2003-10-01,2.0833
2003-10-02,0.0
2003-10-03,3.0612
2003-10-06,-4.9505
2003-10-07,-6.25
2003-10-08,0.0
2003-10-09,11.1111
2003-10-10,-3.0
2003-10-13,-5.1546
2003-10-14,0.0
2003-10-15,2.1739
2003-10-16,0.0
2003-10-17,2.1277
2003-10-20,-6.25
2003-10-21,-2.2222
2003-10-22,-0.9091
2003-10-23,-4.8165
2003-10-24,-8.4337
2003-10-27,-1.3158
2003-10-28,16.0
2003-10-29,5.7471
2003-10-30,3.2609
2003-10-31,-0.4211
2003-11-03,-2.7484
2003-11-04,3.2609
2003-11-05,-6.3158
2003-11-06,-4.4944
2003-11-07,7.0588
2003-11-10,-3.2967
2003-11-11,-4.3182
2003-11-12,5.7007
2003-11-13,-10.1124
2003-11-14,2.5
2003-11-17,-6.0976
2003-11-18,9.0909
2003-11-19,1.1905000000000001
2003-11-20,-3.5294
2003-11-21,-3.6585
2003-11-24,-2.5316
2003-11-25,1.2987
2003-11-26,2.5641
2003-11-28,0.0
2003-12-01,-3.75
2003-12-02,2.5974
2003-12-03,-3.7975
2003-12-04,3.9474
2003-12-05,-3.7975
2003-12-08,0.0
2003-12-09,1.3158
2003-12-10,-1.2987
2003-12-11,-2.6316
2003-12-12,-4.0541
2003-12-15,2.8169
2003-12-16,1.9178
2003-12-17,0.8065
2003-12-18,5.3333
2003-12-19,15.1899
2003-12-22,7.6923
2003-12-23,2.0408
2003-12-24,-2.0
2003-12-26,-3.0612
2003-12-29,5.0526
2003-12-30,-0.2004
2003-12-31,0.2008
2004-01-02,-1.4028
2004-01-05,2.6423
2004-01-06,-2.9703
2004-01-07,-14.2857
2004-01-08,8.3333
2004-01-09,6.5934
2004-01-12,11.3402
2004-01-13,3.7037
2004-01-14,8.0357
2004-01-15,0.0
2004-01-16,-0.4959
2004-01-20,-0.3322
2004-01-21,-6.6667
2004-01-22,-2.6786
2004-01-23,1.8349
2004-01-26,-6.3063
2004-01-27,4.8077
2004-01-28,2.7523
2004-01-29,0.8929
2004-01-30,0.885
2004-02-02,-0.8772
2004-02-03,1.7699
2004-02-04,-1.7391
2004-02-05,-1.7699
2004-02-06,-0.1802
2004-02-09,0.361
2004-02-10,-6.4748
2004-02-11,1.5385
2004-02-12,4.1667
2004-02-13,1.4545
2004-02-17,-4.1219
2004-02-18,2.8037
2004-02-19,-2.7273
2004-02-20,0.9346
2004-02-23,-2.7778
2004-02-24,8.5714
2004-02-25,0.8772
2004-02-26,0.8696
2004-02-27,-1.7241
2004-03-01,1.4035
2004-03-02,-1.5571000000000002
2004-03-03,-3.3392
2004-03-04,9.818200000000001
2004-03-05,11.4238
2004-03-08,4.0119
2004-03-09,-3.2857
2004-03-10,-1.034
2004-03-11,0.0
2004-03-12,-4.3284
2004-03-15,-14.1966
2004-03-16,0.0
2004-03-17,3.4545
2004-03-18,-5.9754000000000005
2004-03-19,0.9346
2004-03-22,-2.7778
2004-03-23,-3.0476
2004-03-24,-1.9646
2004-03-25,5.2104
2004-03-26,5.7143
2004-03-29,3.6036
2004-03-30,-0.1739
2004-03-31,-5.7491
2004-04-01,-6.8392
2004-04-02,2.7778
2004-04-05,1.3514
2004-04-06,-0.9524
2004-04-07,2.6923
2004-04-08,-0.1873
2004-04-12,-2.439
2004-04-13,-2.6923
2004-04-14,-0.3953
2004-04-15,-0.7937
2004-04-16,-3.8
2004-04-19,-9.5634
2004-04-20,-1.8391
2004-04-21,-6.3232
2004-04-22,2.75
2004-04-23,-1.7032
2004-04-26,2.7228
2004-04-27,6.9879999999999995
2004-04-28,-1.1261
2004-04-29,-5.6948
2004-04-30,-2.657
2004-05-03,1.4888
2004-05-04,-0.489
2004-05-05,-1.7199
2004-05-06,-2.0
2004-05-07,4.3367
2004-05-10,-4.6455
2004-05-11,6.9231
2004-05-12,-3.5971
2004-05-13,6.7164
2004-05-14,4.8951
2004-05-17,-1.1111
2004-05-18,1.7978
2004-05-19,0.2208
2004-05-20,-6.6079
2004-05-21,4.717
2004-05-24,-0.4505
2004-05-25,7.4661
2004-05-26,2.1053
2004-05-27,7.2165
2004-05-28,0.7692
2004-06-01,1.9083999999999999
2004-06-02,-1.8727
2004-06-03,0.0
2004-06-04,0.0
2004-06-07,0.0
2004-06-08,-0.9542
2004-06-09,0.0
2004-06-10,0.7707
2004-06-14,-0.5736
2004-06-15,-3.8462
2004-06-16,0.0
2004-06-17,2.0
2004-06-18,1.3725
2004-06-21,0.3868
2004-06-22,-2.1195
2004-06-23,-1.9685000000000001
2004-06-24,2.4096
2004-06-25,-7.8431
2004-06-28,-9.5745
2004-06-29,-2.3529
2004-06-30,1.9277
2004-07-01,0.4728
2004-07-02,-1.1764999999999999
2004-07-06,-2.3810000000000002
2004-07-07,-3.6585
2004-07-08,7.5949
2004-07-09,-2.3529
2004-07-12,-3.3735
2004-07-13,-6.5212
2004-07-14,-3.6948
2004-07-15,-5.2632
2004-07-16,9.0643
2004-07-19,2.681
2004-07-20,0.2611
2004-07-21,0.0
2004-07-22,-1.0417
2004-07-23,-2.1053
2004-07-26,-1.8817
2004-07-27,-3.8356
2004-07-28,1.4245
2004-07-29,5.3371
2004-07-30,-7.4667
2004-08-02,0.8646
2004-08-03,-1.4285999999999999
2004-08-04,-7.2464
2004-08-05,-3.125
2004-08-06,-11.9355
2004-08-09,-15.7509
2004-08-10,10.8696
2004-08-11,6.6667
2004-08-12,3.3088
2004-08-13,5.3381
2004-08-16,1.6892
2004-08-17,-1.9933999999999998
2004-08-18,-3.3898
2004-08-19,-9.1228
2004-08-20,3.8609999999999998
2004-08-23,1.1152
2004-08-24,-0.7353
2004-08-25,2.963
2004-08-26,-1.0791
2004-08-27,-3.6364
2004-08-30,0.0
2004-08-31,0.0
2004-09-01,1.5093999999999999
2004-09-02,-1.487
2004-09-03,-3.7736
2004-09-07,31.3725
2004-09-08,-1.4925
2004-09-09,-12.1212
2004-09-10,-12.069
2004-09-13,1.5686
2004-09-14,-3.4749
2004-09-15,2.8
2004-09-16,-2.7237
2004-09-17,-2.4
2004-09-20,4.5082
2004-09-21,-5.8824
2004-09-22,-6.25
2004-09-23,2.2222
2004-09-24,-2.1739
2004-09-27,-2.2222
2004-09-28,-6.8182
2004-09-29,3.9024
2004-09-30,-0.4695
2004-10-01,2.8302
2004-10-04,-0.9174
2004-10-05,6.0185
2004-10-06,-3.0568
2004-10-07,-1.3514
2004-10-08,-1.3699
2004-10-11,-1.3889
2004-10-12,-5.1643
2004-10-13,-7.9208
2004-10-14,4.8387
2004-10-15,5.1282
2004-10-18,-3.9024
2004-10-19,0.5076
2004-10-20,-0.5051
2004-10-21,11.6751
2004-10-22,0.9091
2004-10-25,-3.1532
2004-10-26,2.3256
2004-10-27,0.9091
2004-10-28,0.0
2004-10-29,-3.1532
2004-11-01,-2.3256
2004-11-02,4.7619
2004-11-03,-1.3636
2004-11-04,1.3825
2004-11-05,0.0
2004-11-08,-2.2727
2004-11-09,2.3256
2004-11-10,0.0
2004-11-11,-2.2727
2004-11-12,9.7674
2004-11-15,13.1356
2004-11-16,-4.4944
2004-11-17,-7.8431
2004-11-18,4.2553
2004-11-19,-1.2245
2004-11-22,1.2397
2004-11-23,4.898
2004-11-24,-2.7237
2004-11-26,-2.0
2004-11-29,-2.0408
2004-11-30,-4.1667
2004-12-01,6.5217
2004-12-02,4.4898
2004-12-03,-1.1719
2004-12-06,3.5573
2004-12-07,1.145
2004-12-08,-0.7547
2004-12-09,1.9011
2004-12-10,1.8657
2004-12-13,2.5641
2004-12-14,5.7143
2004-12-15,1.3514
2004-12-16,0.0
2004-12-17,-0.3333
2004-12-20,0.3344
2004-12-21,6.6667
2004-12-22,2.5
2004-12-23,0.3049
2004-12-27,5.1672
2004-12-28,1.1561
2004-12-29,-5.1429
2004-12-30,-0.6024
2004-12-31,2.4242
2005-01-03,-6.8047
2005-01-04,-5.0794
2005-01-05,-6.3545
2005-01-06,6.7857
2005-01-07,0.2843
2005-01-10,-2.9515000000000002
2005-01-11,-1.3746
2005-01-12,-2.439
2005-01-13,0.0
2005-01-14,1.7856999999999998
2005-01-18,2.1053
2005-01-19,-3.0928
2005-01-20,-8.5106
2005-01-21,0.7752
2005-01-24,-3.8462
2005-01-25,14.0
2005-01-26,-1.7544
2005-01-27,1.7856999999999998
2005-01-28,-3.5088
2005-01-31,0.0
2005-02-01,3.6364
2005-02-02,1.7544
2005-02-03,-1.3793
2005-02-04,0.3497
2005-02-07,2.439
2005-02-08,1.3605
2005-02-09,-2.6846
2005-02-10,0.6897
2005-02-11,-9.2466
2005-02-14,-0.7547
2005-02-15,-0.3802
2005-02-16,-4.5802
2005-02-17,-1.2
2005-02-18,1.2146
2005-02-22,-2.0
2005-02-23,-2.0408
2005-02-24,-7.9167
2005-02-25,2.7149
2005-02-28,12.3348
2005-03-01,-5.098
2005-03-02,-1.2397
2005-03-03,3.3473
2005-03-04,1.2146
2005-03-07,2.0
2005-03-08,1.5686
2005-03-09,2.7027
2005-03-10,9.3985
2005-03-11,-3.4364
2005-03-14,-6.7616
2005-03-15,2.2901
2005-03-16,0.7463
2005-03-17,1.8519
2005-03-18,2.1818
2005-03-21,1.0676
2005-03-22,-1.0563
2005-03-23,-1.0676
2005-03-24,-1.0791
2005-03-28,-2.5455
2005-03-29,2.2388
2005-03-30,0.365
2005-03-31,-0.3636
2005-04-01,0.365
2005-04-04,-4.0
2005-04-05,3.4091
2005-04-06,-1.0989
2005-04-07,1.8519
2005-04-08,-0.7273
2005-04-11,-2.9304
2005-04-12,3.7736
2005-04-13,-3.6364
2005-04-14,0.0
2005-04-15,-1.8868
2005-04-18,-2.3077
2005-04-19,-1.5748
2005-04-20,-17.2
2005-04-21,1.4493
2005-04-22,-3.3333
2005-04-25,-4.4335
2005-04-26,-3.6082
2005-04-27,-1.6042999999999998
2005-04-28,-1.087
2005-04-29,-11.538499999999999
2005-05-02,5.5901
2005-05-03,10.5882
2005-05-04,0.5319
2005-05-05,-6.3492
2005-05-06,0.0
2005-05-09,1.6949
2005-05-10,2.2222
2005-05-11,-9.7826
2005-05-12,-15.6627
2005-05-13,-10.7143
2005-05-16,12.0
2005-05-17,10.7143
2005-05-18,0.0
2005-05-19,0.6452
2005-05-20,-1.2821
2005-05-23,-1.9481000000000002
2005-05-24,-2.649
2005-05-25,-10.8844
2005-05-26,6.1068999999999996
2005-05-27,12.2302
2005-05-31,14.7436
2005-06-01,-3.9106
2005-06-02,-0.5814
2005-06-03,-3.5088
2005-06-06,1.8182
2005-06-07,-1.7856999999999998
2005-06-08,4.8485
2005-06-09,-3.4682
2005-06-10,-1.1976
2005-06-13,-1.2121
2005-06-14,-1.227
2005-06-15,-13.0435
2005-06-16,3.5714
2005-06-17,-4.8276
2005-06-20,-2.8986
2005-06-21,-2.9851
2005-06-22,3.8462
2005-06-23,6.6667
2005-06-24,-4.8611
2005-06-27,-9.4891
2005-06-28,0.8065
2005-06-29,12.0
2005-06-30,1.4285999999999999
2005-07-01,2.8169
2005-07-05,1.3699
2005-07-06,-3.3784
2005-07-07,-7.6923
2005-07-08,-0.7576
2005-07-11,-3.8167999999999997
2005-07-12,3.1746
2005-07-13,1.3846
2005-07-14,-2.1244
2005-07-15,3.1008
2005-07-18,-2.2556
2005-07-19,-2.3077
2005-07-20,5.5118
2005-07-21,17.9104
2005-07-22,3.1646
2005-07-25,3.0675
2005-07-26,5.9524
2005-07-27,17.9775
2005-07-28,11.9048
2005-07-29,-2.9787
2005-08-01,-3.5088
2005-08-02,-2.2727
2005-08-03,0.0
2005-08-04,0.9302
2005-08-05,2.765
2005-08-08,3.1390000000000002
2005-08-09,-17.8261
2005-08-10,-2.1164
2005-08-11,-1.6216
2005-08-12,1.6484
2005-08-15,0.5405
2005-08-16,-9.1398
2005-08-17,-10.0592
2005-08-18,5.2632
2005-08-19,-3.125
2005-08-22,-3.2258
2005-08-23,-8.6667
2005-08-24,0.0
2005-08-25,13.1387
2005-08-26,-4.5161
2005-08-29,2.7027
2005-08-30,4.6053
2005-08-31,5.6604
2005-09-01,-7.0536
2005-09-02,-2.0173
2005-09-06,0.6536
2005-09-07,-2.5974
2005-09-08,-2.0
2005-09-09,4.6599
2005-09-12,-5.1024
2005-09-13,-1.3699
2005-09-14,-0.6944
2005-09-15,0.6993
2005-09-16,-4.8611
2005-09-19,-0.7299
2005-09-20,-0.7353
2005-09-21,-8.8889
2005-09-22,0.813
2005-09-23,4.0323
2005-09-26,-3.1008
2005-09-27,10.4
2005-09-28,-6.5217
2005-09-29,0.7752
2005-09-30,0.0
2005-10-03,-1.5385
2005-10-04,-8.5938
2005-10-05,0.0
2005-10-06,-2.5641
2005-10-07,-9.6491
2005-10-10,11.6505
2005-10-11,-0.8696
2005-10-12,-2.6316
2005-10-13,-9.009
2005-10-14,7.9208
2005-10-17,0.0
2005-10-18,6.422
2005-10-19,-2.5862
2005-10-20,-0.885
2005-10-21,-7.1429
2005-10-24,0.0
2005-10-25,-7.6923
2005-10-26,-3.125
2005-10-27,-5.3763
2005-10-28,-5.6818
2005-10-31,-10.8434
2005-11-01,-6.7568
2005-11-02,-5.7971
2005-11-03,0.0
2005-11-04,-1.5385
2005-11-07,6.25
2005-11-08,-2.9412000000000003
2005-11-09,6.0606
2005-11-10,-1.4285999999999999
2005-11-11,0.0
2005-11-14,-2.8986
2005-11-15,-8.9552
2005-11-16,-3.2787
2005-11-17,-1.6949
2005-11-18,6.8966
2005-11-21,-6.4516
2005-11-22,-22.4138
2005-11-23,0.0
2005-11-25,17.7778
2005-11-28,9.434
2005-11-29,3.4483
2005-11-30,-25.0
2005-12-01,-6.6667
2005-12-02,-7.1429
2005-12-05,7.6923
2005-12-06,-2.3810000000000002
2005-12-07,-2.439
2005-12-08,-7.5
2005-12-09,8.1081
2005-12-12,-20.0
2005-12-13,-6.25
2005-12-14,13.3333
2005-12-15,5.8824
2005-12-16,-5.5556
2005-12-19,2.9412000000000003
2005-12-20,5.7143
2005-12-21,-5.4054
2005-12-22,0.0
2005-12-23,360.0
2005-12-27,-34.1615
2005-12-28,3.7736
2005-12-29,-9.0909
2005-12-30,1.0
2006-01-03,-10.8911
2006-01-04,0.0
2006-01-05,-24.4444
2006-01-06,-2.9412000000000003
2006-01-09,-1.5152
2006-01-10,-6.1538
2006-01-11,-9.8361
2006-01-12,9.0909
2006-01-13,0.0
2006-01-17,-1.6667
2006-01-18,6.7585
2006-01-19,-4.743
2006-01-20,-5.0
2006-01-23,5.2632
2006-01-24,0.0
2006-01-25,-1.6667
2006-01-26,3.3898
2006-01-27,8.1967
2006-01-30,-6.0606
2006-01-31,1.6129
2006-02-01,9.5238
2006-02-02,4.3478
2006-02-03,8.3333
2006-02-06,11.538499999999999
2006-02-07,-13.7931
2006-02-08,-20.0
2006-02-09,-1.6667
2006-02-10,-15.2542
2006-02-13,2.0
2006-02-14,3.9215999999999998
2006-02-15,1.8868
2006-02-16,1.8519
2006-02-17,-1.8182
2006-02-21,-1.8519
2006-02-22,-1.8868
2006-02-23,0.0
2006-02-24,-13.461500000000001
2006-02-27,-8.8889
2006-02-28,-7.3171
2006-03-01,2.6645
2006-03-02,64.05
2006-03-03,-17.1875
2006-03-06,0.0
2006-03-07,0.0
2006-03-08,-3.7736
2006-03-09,1.9607999999999999
2006-03-10,0.0
2006-03-13,-7.6923
2006-03-14,4.1667
2006-03-15,-2.0
2006-03-16,0.0
2006-03-17,-6.1224
2006-03-20,-0.1902
2006-03-21,-1.9875
2006-03-22,0.0
2006-03-23,2.2222
2006-03-24,0.0
2006-03-27,2.1739
2006-03-28,0.0
2006-03-29,-4.2553
2006-03-30,-6.6667
2006-03-31,7.1429
2006-04-03,0.0
2006-04-04,0.0
2006-04-05,-4.4444
2006-04-06,6.9767
2006-04-07,-4.3478
2006-04-10,-2.2727
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,0.0
2006-04-17,-2.3256
2006-04-18,-9.5238
2006-04-19,-10.526299999999999
2006-04-20,-5.8824
2006-04-21,-3.125
2006-04-24,22.5806
2006-04-25,-7.8947
2006-04-26,0.0
2006-04-27,17.1429
2006-04-28,-2.439
2006-05-01,-7.5313
2006-05-02,-10.7807
2006-05-03,-3.0303
2006-05-04,-3.125
2006-05-05,0.0
2006-05-08,6.4516
2006-05-09,3.0303
2006-05-10,2.9412000000000003
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,-14.2857
2006-05-16,80.0
2006-05-17,-11.1111
2006-05-18,-12.5
2006-05-19,9.5238
2006-05-22,-8.6957
2006-05-23,-2.3810000000000002
2006-05-24,-7.3171
2006-05-25,-2.6316
2006-05-26,-2.7027
2006-05-30,0.0
2006-05-31,0.0
2006-06-01,5.5556
2006-06-02,-2.6316
2006-06-05,-29.7297
2006-06-06,11.538499999999999
2006-06-07,6.8966
2006-06-08,0.0
2006-06-09,12.9032
2006-06-12,8.5714
2006-06-13,-10.526299999999999
2006-06-14,-29.4118
2006-06-15,25.0
2006-06-16,-16.6667
2006-06-19,12.0
2006-06-20,10.7143
2006-06-21,0.0
2006-06-22,-6.4516
2006-06-23,3.4483
2006-06-26,20.0
2006-06-27,11.1111
2006-06-28,-12.5
2006-06-29,0.0
2006-06-30,11.4286
2006-07-03,-2.5641
2006-07-05,-7.8947
2006-07-06,-2.8571
2006-07-07,0.0
2006-07-10,5.8824
2006-07-11,-11.1111
2006-07-12,6.25
2006-07-13,-2.9412000000000003
2006-07-14,-6.0606
2006-07-17,-3.2258
2006-07-18,-3.3333
2006-07-19,-17.2414
2006-07-20,-4.1667
2006-07-21,13.0435
2006-07-24,-3.8462
2006-07-25,-16.0
2006-07-26,0.0
2006-07-27,4.7619
2006-07-28,9.0909
2006-07-31,-16.6667
2006-08-01,-10.0
2006-08-02,11.1111
2006-08-03,-15.0
2006-08-04,0.0
2006-08-07,-17.647100000000002
2006-08-08,28.5714
2006-08-09,-5.5556
2006-08-10,-11.7647
2006-08-11,-13.3333
2006-08-14,0.0
2006-08-15,15.3846
2006-08-16,3.3333
2006-08-17,0.0
2006-08-18,-9.6774
2006-08-21,3.5714
2006-08-22,0.0
2006-08-23,-10.3448
2006-08-24,15.3846
2006-08-25,6.6667
2006-08-28,-18.75
2006-08-29,7.6923
2006-08-30,-3.5714
2006-08-31,-3.7037
2006-09-01,0.0
2006-09-05,-7.6923
2006-09-06,8.3333
2006-09-07,0.0
2006-09-08,3.8462
2006-09-11,-11.1111
2006-09-12,12.5
2006-09-13,-3.7037
2006-09-14,-7.6923
2006-09-15,33.3333
2006-09-18,0.0
2006-09-19,-18.75
2006-09-20,23.0769
2006-09-21,-6.25
2006-09-22,-20.0
2006-09-25,8.3333
2006-09-26,0.0
2006-09-27,-6.9231
2006-09-28,3.3058
2006-09-29,12.0
2006-10-02,-7.1429
2006-10-04,0.0
2006-10-05,-6.9231
2006-10-06,23.9669
2006-10-09,0.0
2006-10-10,-3.3333
2006-10-11,0.0
2006-10-12,0.0
2006-10-13,-3.4483
2006-10-16,-7.1429
2006-10-17,-7.6923
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,8.3333
2006-10-23,-7.6923
2006-10-25,16.6667
2006-10-26,0.0
2006-10-27,-14.2857
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,-8.3333
2006-11-07,-9.0909
2006-11-08,-10.0
2006-11-09,22.2222
2006-11-10,-9.0909
2006-11-13,-10.0
2006-11-14,11.1111
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,30.0
2006-11-20,0.0
2006-11-21,-7.6923
2006-11-22,-16.6667
2006-11-24,0.0
2006-11-27,10.0
2006-11-28,-9.0909
2006-11-29,30.0
2006-11-30,-7.6923
2006-12-01,-8.3333
2006-12-04,-9.0909
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,20.0
2006-12-08,8.3333
2006-12-11,-3.8462
2006-12-12,-20.0
2006-12-13,-10.0
2006-12-14,0.0
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,-11.1111
2006-12-20,1.25
2006-12-21,-13.3488
2006-12-22,42.4755
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,10.0
2006-12-29,0.0
2007-01-03,0.0
2007-01-04,18.1818
2007-01-05,0.0
2007-01-08,0.0
2007-01-09,-7.6923
2007-01-10,8.3333
2007-01-11,0.0
2007-01-12,-7.6923
2007-01-16,8.3333
2007-01-17,-0.7692
2007-01-18,0.7752
2007-01-19,-7.6923
2007-01-22,-8.3333
2007-01-23,18.1818
2007-01-25,0.0
2007-01-26,15.3846
2007-01-29,66.6667
2007-01-30,8.0
2007-01-31,-18.5185
2007-02-01,13.6364
2007-02-02,0.0
2007-02-05,0.0
2007-02-06,-8.0
2007-02-07,4.3478
2007-02-08,14.5833
2007-02-09,9.0909
2007-02-12,16.6667
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,8.5714
2007-02-16,-7.8947
2007-02-20,0.0
2007-02-21,5.7143
2007-02-22,0.0
2007-02-23,-18.9189
2007-02-26,-16.6667
2007-02-27,20.0
2007-02-28,0.0
2007-03-02,0.0
2007-03-05,-3.3333
2007-03-06,-31.0345
2007-03-07,5.0
2007-03-08,19.0476
2007-03-09,0.0
2007-03-12,8.0
2007-03-13,-7.4074
2007-03-14,0.0
2007-03-15,16.0
2007-03-16,3.4483
2007-03-19,-10.0
2007-03-20,11.1111
2007-03-21,0.0
2007-03-22,-3.3333
2007-03-23,-13.7931
2007-03-26,0.0
2007-03-27,16.0
2007-03-28,-3.4483
2007-03-29,0.0
2007-04-02,-10.7143
2007-04-03,0.0
2007-04-04,-20.0
2007-04-05,5.0
2007-04-09,19.0476
2007-04-10,-8.0
2007-04-11,8.6957
2007-04-12,-2.0
2007-04-13,2.0408
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,0.0
2007-04-19,4.0
2007-04-20,0.0
2007-04-23,0.0
2007-04-24,-3.8462
2007-04-25,-8.0
2007-04-26,-4.3478
2007-04-30,-9.0909
2007-05-01,-25.0
2007-05-02,10.0
2007-05-03,-15.1515
2007-05-04,7.1429
2007-05-07,10.0
2007-05-08,3.0303
2007-05-09,0.0
2007-05-10,-5.8824
2007-05-11,6.25
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,2.9412000000000003
2007-05-17,2.8571
2007-05-18,27.7778
2007-05-21,-13.0435
2007-05-22,-10.0
2007-05-23,-11.1111
2007-05-24,0.0
2007-05-25,6.25
2007-05-29,0.0
2007-05-30,5.8824
2007-05-31,-5.5556
2007-06-01,-17.647100000000002
2007-06-04,3.5714
2007-06-05,3.4483
2007-06-06,6.6667
2007-06-07,-6.25
2007-06-08,0.0
2007-06-11,13.3333
2007-06-12,5.8824
2007-06-13,5.5556
2007-06-14,-5.2632
2007-06-15,-5.5556
2007-06-18,11.7647
2007-06-19,-5.2632
2007-06-20,0.0
2007-06-21,-11.1111
2007-06-22,18.75
2007-06-25,0.0
2007-06-26,-5.2632
2007-06-27,5.5556
2007-06-28,5.2632
2007-06-29,-5.0
2007-07-02,5.2632
2007-07-03,-10.0
2007-07-05,5.5556
2007-07-06,-5.2632
2007-07-09,-5.5556
2007-07-10,-5.8824
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,-6.25
2007-07-17,6.6667
2007-07-18,-6.1719
2007-07-19,-6.7444
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,-13.5714
2007-08-02,7.438
2007-08-03,-15.3846
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,36.3636
2007-08-09,6.6667
2007-08-10,-6.25
2007-08-13,0.0
2007-08-14,6.6667
2007-08-15,6.25
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,5.8824
2007-08-21,-11.1111
2007-08-22,-12.5
2007-08-23,0.0
