ticker,SQ US Equity
2016-04-13,-3.0362
2016-04-14,-1.2658
2016-04-15,-3.3063000000000002
2016-04-18,1.2561
2016-04-19,-2.8946
2016-04-20,-3.2647
2016-04-21,-2.8613
2016-04-22,0.7553
2016-04-25,1.8740999999999999
2016-04-26,4.3414
2016-04-27,3.5966
2016-04-28,4.4929
2016-04-29,-2.9967
2016-05-02,-5.9772
2016-05-03,-3.9286
2016-05-04,-0.4461
2016-05-05,-2.5392
2016-05-06,-21.6858
2016-05-09,-3.6204
2016-05-10,1.5228000000000002
2016-05-11,-3.2
2016-05-12,-4.1322
2016-05-13,0.8621
2016-05-16,-2.1368
2016-05-17,0.2183
2016-05-18,2.3965
2016-05-19,2.1277
2016-05-20,-2.1875
2016-05-23,0.7455
2016-05-24,7.1882
2016-05-25,-1.3807
2016-05-26,-2.5
2016-05-27,-1.2308
2016-05-31,-1.0384
2016-06-01,0.7345
2016-06-02,0.5208
2016-06-03,-1.9689
2016-06-06,0.5285
2016-06-07,0.6309
2016-06-08,-0.209
2016-06-09,-2.199
2016-06-10,-2.1413
2016-06-13,-2.407
2016-06-14,-0.3363
2016-06-15,1.9123
2016-06-16,-0.1104
2016-06-17,-0.1105
2016-06-20,1.7699
2016-06-21,1.6303999999999998
2016-06-22,-6.0963
2016-06-23,3.9863
2016-06-24,-3.943
2016-06-27,-1.7104
2016-06-28,3.2483
2016-06-29,4.4944
2016-06-30,-2.6882
2016-07-01,2.4309
2016-07-05,-3.5599
2016-07-06,0.6711
2016-07-07,0.8889
2016-07-08,2.4229
2016-07-11,-0.6452
2016-07-12,1.7316
2016-07-13,-1.1702
2016-07-14,0.8611
2016-07-15,-2.1345
2016-07-18,1.0905
2016-07-19,0.863
2016-07-20,2.4599
2016-07-21,-1.2526
2016-07-22,2.8541
2016-07-25,1.2333
2016-07-26,2.5381
2016-07-27,0.297
2016-07-28,-0.0987
2016-07-29,-0.4941
2016-08-01,1.1917
2016-08-02,-1.3739
2016-08-03,3.8806000000000003
2016-08-04,8.4291
2016-08-05,-1.5018
2016-08-08,0.9865
2016-08-09,0.3552
2016-08-10,-2.0354
2016-08-11,2.71
2016-08-12,2.5506
2016-08-15,-1.5436999999999999
2016-08-16,1.3937
2016-08-17,-2.0619
2016-08-18,3.0702
2016-08-19,0.4255
2016-08-22,0.1695
2016-08-23,4.8223
2016-08-24,-1.8563
2016-08-25,1.2336
2016-08-26,-2.1933
2016-08-29,-0.2492
2016-08-30,0.4996
2016-08-31,0.9942
2016-09-01,-1.5587
2016-09-02,0.4167
2016-09-06,-1.8256999999999999
2016-09-07,0.8453
2016-09-08,-1.2572999999999999
2016-09-09,-4.3294
2016-09-12,0.5324
2016-09-13,-0.8826
2016-09-14,0.4452
2016-09-15,0.8865
2016-09-16,-0.0879
2016-09-19,1.5831
2016-09-20,0.9524
2016-09-21,2.0583
2016-09-22,-1.8487
2016-09-23,1.2842
2016-09-26,-2.3669000000000002
2016-09-27,1.9912999999999998
2016-09-28,0.4244
2016-09-29,-1.6061
2016-09-30,0.1718
2016-10-03,0.0858
2016-10-04,-0.3428
2016-10-05,0.5159
2016-10-06,-1.4542
2016-10-07,-0.3472
2016-10-10,-0.0871
2016-10-11,-2.5282999999999998
2016-10-12,0.805
2016-10-13,-0.7098
2016-10-14,-0.6256
2016-10-17,-1.7086000000000001
2016-10-18,3.7511
2016-10-19,-0.3527
2016-10-20,-0.9735
2016-10-21,1.1618
2016-10-24,0.265
2016-10-25,-2.467
2016-10-26,1.2647
2016-10-27,-0.5352
2016-10-28,-0.0897
2016-10-31,0.5386
2016-11-01,-1.1607
2016-11-02,6.4137
2016-11-03,1.7827
2016-11-04,1.5847
2016-11-07,0.3284
2016-11-08,0.982
2016-11-09,-2.7553
2016-11-10,-2.9167
2016-11-11,1.9742
2016-11-14,3.9562
2016-11-15,-2.5911
2016-11-16,0.0831
2016-11-17,1.495
2016-11-18,-0.491
2016-11-21,0.4934
2016-11-22,1.964
2016-11-23,-0.2408
2016-11-25,2.5744
2016-11-28,-1.7255
2016-11-29,-0.5587
2016-11-30,3.8523
2016-12-01,-1.7774
2016-12-02,2.7537000000000003
2016-12-05,1.072
2016-12-06,0.5303
2016-12-07,6.4054
2016-12-08,-1.2748
2016-12-09,-0.3587
2016-12-12,-0.288
2016-12-13,1.5884
2016-12-14,-1.7058
2016-12-15,2.1692
2016-12-16,1.7692999999999999
2016-12-19,-0.1391
2016-12-20,0.8357
2016-12-21,-0.6906
2016-12-22,-2.2949
2016-12-23,0.1423
2016-12-27,-0.4975
2016-12-28,-0.3571
2016-12-29,-1.5771
2016-12-30,-0.7283
2017-01-03,1.3206
2017-01-04,3.1861
2017-01-05,2.1754
2017-01-06,3.022
2017-01-09,0.4
2017-01-10,-0.996
2017-01-11,-0.0671
2017-01-12,-1.0738
2017-01-13,0.0678
2017-01-17,-0.4068
2017-01-18,-0.3404
2017-01-19,0.6148
2017-01-20,1.0862
2017-01-23,-1.8805
2017-01-24,0.3422
2017-01-25,-0.4093
2017-01-26,-1.3014000000000001
2017-01-27,0.8328
2017-01-30,-0.5506
2017-01-31,1.1764999999999999
2017-02-01,-1.7784
2017-02-02,0.0
2017-02-03,-0.5571
2017-02-06,0.8403
2017-02-07,0.0
2017-02-08,0.4861
2017-02-09,1.7968
2017-02-10,-0.8147
2017-02-13,-0.7529
2017-02-14,-1.1724
2017-02-15,-0.1396
2017-02-16,-2.935
2017-02-17,4.1757
2017-02-21,1.1057
2017-02-22,2.8025
2017-02-23,14.0293
2017-02-24,1.6327
2017-02-27,2.8686
2017-02-28,-3.4021
2017-03-01,-0.5774
2017-03-02,-1.3357
2017-03-03,-0.5886
2017-03-06,-0.1776
2017-03-07,-0.5931
2017-03-08,0.4177
2017-03-09,1.426
2017-03-10,-0.9373
2017-03-13,0.1183
2017-03-14,-0.9451
2017-03-15,1.0733
2017-03-16,1.5339
2017-03-17,0.4067
2017-03-20,-0.2315
2017-03-21,-4.2343
2017-03-22,-0.6057
2017-03-23,1.2187999999999999
2017-03-24,-0.1204
2017-03-27,3.9783
2017-03-28,-0.1159
2017-03-29,-0.058
2017-03-30,0.5807
2017-03-31,-0.2309
2017-04-03,-1.4468
2017-04-04,0.0587
2017-04-05,-1.7019
2017-04-06,1.4925
2017-04-07,-1.8235000000000001
2017-04-10,1.7974999999999999
2017-04-11,-0.412
2017-04-12,2.2459
2017-04-13,-2.1965
2017-04-17,0.9456
2017-04-18,-0.5855
2017-04-19,1.2955999999999999
2017-04-20,2.9651
2017-04-21,-1.2422
2017-04-24,2.0583
2017-04-25,2.0728
2017-04-26,-0.7684
2017-04-27,0.8296
2017-04-28,0.0549
2017-05-01,2.0285
2017-05-02,1.0747
2017-05-03,-2.8177
2017-05-04,8.8621
2017-05-05,-0.603
2017-05-08,-1.1122
2017-05-09,1.227
2017-05-10,0.7576
2017-05-11,-1.203
2017-05-12,1.8772
2017-05-15,0.8466
2017-05-16,0.4444
2017-05-17,-3.8348
2017-05-18,0.6135
2017-05-19,1.1687
2017-05-22,5.2235
2017-05-23,3.2936
2017-05-24,1.2939
2017-05-25,1.8704
2017-05-26,0.0
2017-05-30,1.8361
2017-05-31,1.0994
2017-06-01,1.0439
2017-06-02,-0.1291
2017-06-05,0.819
2017-06-06,3.5058
2017-06-07,0.3304
2017-06-08,2.0173
2017-06-09,-7.0621
2017-06-12,2.475
2017-06-13,-0.5085
2017-06-14,-0.0426
2017-06-15,2.2156000000000002
2017-06-16,-1.7924
2017-06-19,2.7165
2017-06-20,-1.4463
2017-06-21,1.2998
2017-06-22,0.4967
2017-06-23,-0.453
2017-06-26,-0.993
2017-06-27,-2.5491
2017-06-28,4.2024
2017-06-29,-3.7037
2017-06-30,0.2564
2017-07-03,-2.6854
2017-07-05,4.0736
2017-07-06,-2.2727
2017-07-07,1.5935000000000001
2017-07-10,1.4837
2017-07-11,6.2657
2017-07-12,3.0267
2017-07-13,-0.8775
2017-07-14,1.3472
2017-07-17,-0.5317
2017-07-18,1.5272999999999999
2017-07-19,-0.865
2017-07-20,0.1138
2017-07-21,1.7431
2017-07-24,-0.3724
2017-07-25,0.5234
2017-07-26,1.5619
2017-07-27,-5.0897
2017-07-28,1.0802
2017-07-31,0.5725
2017-08-01,1.7457
2017-08-02,-1.3054999999999999
2017-08-03,-4.6863
2017-08-04,-0.0397
2017-08-07,1.8643
2017-08-08,1.324
2017-08-09,-1.6526
2017-08-10,-3.6733000000000002
2017-08-11,0.6897
2017-08-14,1.5310000000000001
2017-08-15,-1.4683
2017-08-16,0.6444
2017-08-17,-1.8007
2017-08-18,1.1817
2017-08-21,-1.4901
2017-08-22,3.5977
2017-08-23,0.5525
2017-08-24,0.7064
2017-08-25,-2.6111
2017-08-28,-0.3201
2017-08-29,0.5219
2017-08-30,2.8754
2017-08-31,1.3587
2017-09-01,-0.6894
2017-09-05,-0.617
2017-09-06,1.0865
2017-09-07,0.9597
2017-09-08,0.8745
2017-09-11,3.9201
2017-09-12,-1.0881
2017-09-13,0.8067
2017-09-14,4.1833
2017-09-15,-0.4888
2017-09-18,0.6667
2017-09-19,-0.4531
2017-09-20,-0.3151
2017-09-21,-0.2459
2017-09-22,1.2324
2017-09-25,-4.5217
2017-09-26,0.5829
2017-09-27,1.6661000000000001
2017-09-28,1.4963
2017-09-29,1.1232
2017-10-02,2.0132
2017-10-03,1.8714
2017-10-04,0.7014
2017-10-05,2.0232
2017-10-06,0.0
2017-10-09,1.0078
2017-10-10,0.8046
2017-10-11,2.1711
2017-10-12,2.5313
2017-10-13,0.0
2017-10-16,1.2496
2017-10-17,-1.5954000000000002
2017-10-18,-0.52
2017-10-19,-1.23
2017-10-20,1.1831
2017-10-23,0.0923
2017-10-24,0.5533
2017-10-25,0.5809
2017-10-26,3.6778
2017-10-27,3.1955
2017-10-30,1.5625
2017-10-31,4.028
2017-11-01,-1.936
2017-11-02,-1.0968
2017-11-03,2.2734
2017-11-06,0.7861
2017-11-07,-1.1296
2017-11-08,-0.136
2017-11-09,3.4051
2017-11-10,3.2929
2017-11-13,1.9638
2017-11-14,-0.6003
2017-11-15,2.315
2017-11-16,3.0497
2017-11-17,5.4415
2017-11-20,2.3314
2017-11-21,6.3039
2017-11-22,1.5605
2017-11-24,0.1024
2017-11-27,-16.0458
2017-11-28,3.7298999999999998
2017-11-29,-8.0376
2017-11-30,0.23
2017-12-01,-2.5497
2017-12-04,-3.5322
2017-12-05,1.9799
2017-12-06,0.0266
2017-12-07,2.9779
2017-12-08,-1.6524999999999999
2017-12-11,0.5513
2017-12-12,-0.5744
2017-12-13,-4.9632
2017-12-14,2.2658
2017-12-15,0.054
2017-12-18,1.9444
2017-12-19,-2.1987
2017-12-20,-3.4128
2017-12-21,0.5889
2017-12-22,-2.0351
2017-12-26,-0.2561
2017-12-27,1.9971
2017-12-28,-1.7343
2017-12-29,-1.3094000000000001
2018-01-02,4.3265
2018-01-03,3.1518
2018-01-04,2.1174
2018-01-05,7.979
2018-01-08,-0.9237
2018-01-09,0.2944
2018-01-10,-0.0978
2018-01-11,3.5749
2018-01-12,-2.4823
2018-01-16,-4.6788
2018-01-17,1.8820000000000001
2018-01-18,0.5242
2018-01-19,5.6866
2018-01-22,6.4145
2018-01-23,-0.6182
2018-01-24,-1.533
2018-01-25,1.8051
2018-01-26,1.8839000000000001
2018-01-29,-1.1747
2018-01-30,0.1981
2018-01-31,3.0536
2018-02-01,-5.2441
2018-02-02,-1.8898000000000001
2018-02-05,-5.939
2018-02-06,1.4383
2018-02-07,0.1442
2018-02-08,-5.2076
2018-02-09,0.1772
2018-02-12,0.8845
2018-02-13,5.486
2018-02-14,-0.6174
2018-02-15,5.8303
2018-02-16,-0.4064
2018-02-20,1.859
2018-02-21,-1.8473000000000002
2018-02-22,1.8141
2018-02-23,-0.0891
2018-02-26,3.7673
2018-02-27,-1.3749
2018-02-28,0.3049
2018-03-01,-0.0869
2018-03-02,0.0217
2018-03-05,9.5611
2018-03-06,-1.6263
2018-03-07,2.2580999999999998
2018-03-08,3.0166
2018-03-09,0.4593
2018-03-12,1.3336000000000001
2018-03-13,-2.5568999999999997
2018-03-14,5.3637
2018-03-15,0.4212
2018-03-16,0.0912
2018-03-19,-0.5648
2018-03-20,5.6981
2018-03-21,-1.04
2018-03-22,-3.3806
2018-03-23,-6.327
2018-03-26,3.6385
2018-03-27,-4.6499
2018-03-28,-7.1876
2018-03-29,3.8194
2018-04-02,-3.0894
2018-04-03,-0.2097
2018-04-04,0.1892
2018-04-05,0.7342
2018-04-06,-4.4773
2018-04-09,0.0436
2018-04-10,4.1621
2018-04-11,-0.0837
2018-04-12,4.041
2018-04-13,-4.4073
2018-04-16,-0.9895
2018-04-17,4.4652
2018-04-18,4.5797
2018-04-19,-1.4597
2018-04-20,1.6393
2018-04-23,-2.157
2018-04-24,-8.6197
2018-04-25,-2.7385
2018-04-26,4.4469
2018-04-27,1.7758
2018-04-30,-0.4835
2018-05-01,1.8166
2018-05-02,0.9544
2018-05-03,1.1303
2018-05-04,-0.2235
2018-05-07,4.1141
2018-05-08,4.3036
2018-05-09,1.7629000000000001
2018-05-10,0.7188
2018-05-11,0.1464
2018-05-14,-0.8222
2018-05-15,0.6817
2018-05-16,3.5499
2018-05-17,-3.1278
2018-05-18,0.4013
2018-05-21,2.4528
2018-05-22,-3.1211
2018-05-23,0.842
2018-05-24,0.835
2018-05-25,0.396
2018-05-29,2.062
2018-05-30,1.7393
2018-05-31,0.5871
2018-06-01,1.9914
2018-06-04,3.013
2018-06-05,0.6046
2018-06-06,1.8678
2018-06-07,-3.2685
2018-06-08,1.8296000000000001
2018-06-11,-0.7931
2018-06-12,3.1326
2018-06-13,-1.1232
2018-06-14,2.208
2018-06-15,0.9393
2018-06-18,2.6675
2018-06-19,-0.3625
2018-06-20,2.4712
2018-06-21,-0.725
2018-06-22,-2.0119
2018-06-25,-5.8707
2018-06-26,1.0664
2018-06-27,-3.9329
2018-06-28,2.4297
2018-06-29,0.1462
2018-07-02,2.4335
2018-07-03,-2.2015000000000002
2018-07-05,3.8866
2018-07-06,3.5698
2018-07-09,0.0602
2018-07-10,-2.5872
2018-07-11,0.8802
2018-07-12,2.9848
2018-07-13,-0.4608
2018-07-16,-0.0299
2018-07-17,2.0612
2018-07-18,-0.0585
2018-07-19,2.9726
2018-07-20,0.128
2018-07-23,1.6901000000000002
2018-07-24,-3.1285
2018-07-25,4.5704
2018-07-26,-0.7445
2018-07-27,-2.9726
2018-07-30,-6.0558
2018-07-31,-1.4782
2018-08-01,3.4184
2018-08-02,8.6599
2018-08-03,-5.905
2018-08-06,3.7449
2018-08-07,0.1128
2018-08-08,-0.2535
2018-08-09,-2.0333
2018-08-10,1.7584
2018-08-13,2.5071
2018-08-14,3.5926
2018-08-15,-3.6414999999999997
2018-08-16,0.7198
2018-08-17,0.1924
2018-08-20,1.8656000000000001
2018-08-21,1.2524
2018-08-22,1.6625
2018-08-23,0.8896
2018-08-24,1.3745
2018-08-27,0.0895
2018-08-28,3.2588
2018-08-29,6.0644
2018-08-30,2.4037
2018-08-31,1.0027
2018-09-04,2.9445
2018-09-05,-4.4384
2018-09-06,1.5367
2018-09-07,1.6151
2018-09-10,-0.6447
2018-09-11,3.233
2018-09-12,-1.9939
2018-09-13,-0.2433
2018-09-14,0.665
2018-09-17,-4.3603
2018-09-18,1.3009
2018-09-19,-3.6254
2018-09-20,2.0165
2018-09-21,-1.3987
2018-09-24,0.8675
2018-09-25,10.8205
2018-09-26,-0.7341
2018-09-27,3.4971
2018-09-28,1.0719
2018-10-01,-1.7473
2018-10-02,0.5654
2018-10-03,-0.8893
2018-10-04,-2.5474
2018-10-05,-0.4022
2018-10-08,-8.5538
2018-10-09,0.1278
2018-10-10,-10.1195
2018-10-11,-10.8715
2018-10-12,7.1563
2018-10-15,-0.2704
2018-10-16,6.71
2018-10-17,-0.8511
2018-10-18,-3.959
2018-10-19,-1.1873
2018-10-22,2.2276
2018-10-23,-2.0734
2018-10-24,-6.4869
2018-10-25,5.985
2018-10-26,-3.2249
2018-10-29,-5.3993
2018-10-30,2.1998
2018-10-31,6.8208
2018-11-01,4.4792
2018-11-02,1.3292
2018-11-05,-3.5365
2018-11-06,3.0663
2018-11-07,6.959
2018-11-08,-9.0216
2018-11-09,-2.6052999999999997
2018-11-12,-4.695
2018-11-13,2.8927
2018-11-14,-2.8392
2018-11-15,5.429
2018-11-16,-4.0897
2018-11-19,-10.7947
2018-11-20,-1.8263
2018-11-21,1.2941
2018-11-23,1.3574
2018-11-26,4.8054
2018-11-27,-0.9621
2018-11-28,6.0868
2018-11-29,0.0143
2018-11-30,-0.0858
2018-12-03,3.0212
2018-12-04,-11.7304
2018-12-06,3.4325
2018-12-07,-7.4745
2018-12-10,4.2777
2018-12-11,-2.5244999999999997
2018-12-12,3.0269
2018-12-13,-1.1783
2018-12-14,-1.2083
2018-12-17,-5.6646
2018-12-18,2.2177
2018-12-19,-1.4853
2018-12-20,-5.3024000000000004
2018-12-21,-6.0644
2018-12-24,-3.4089
2018-12-26,9.0694
2018-12-27,1.5004
2018-12-28,-0.4987
2018-12-31,0.3938
2019-01-02,1.979
2019-01-03,-8.3566
2019-01-04,10.988199999999999
2019-01-07,4.3658
2019-01-08,3.9526
2019-01-09,4.4518
2019-01-10,0.2578
2019-01-11,0.1967
2019-01-14,-1.5854
2019-01-15,1.1967
2019-01-16,-0.091
2019-01-17,4.4613
2019-01-18,4.939
2019-01-22,-6.077
2019-01-23,1.8423
2019-01-24,7.0043
2019-01-25,5.4504
2019-01-28,-2.2445
2019-01-29,-10.0499
2019-01-30,4.332
2019-01-31,-0.2516
2019-02-01,-0.7708
2019-02-04,1.3418
2019-02-05,0.7387
2019-02-06,0.5396
2019-02-07,-0.9908
2019-02-08,2.1404
2019-02-11,1.1294
2019-02-12,1.7088
2019-02-13,0.0529
2019-02-14,0.0529
2019-02-15,-0.0396
2019-02-19,1.3221
2019-02-20,-0.8742
2019-02-21,-2.0271
2019-02-22,2.2168
2019-02-25,1.3801
2019-02-26,1.0631
2019-02-27,1.7574999999999998
2019-02-28,2.4206
2019-03-01,-4.6529
2019-03-04,-3.576
2019-03-05,1.8075
2019-03-06,-1.1836
2019-03-07,-1.3708
2019-03-08,0.3913
2019-03-11,1.5188000000000001
2019-03-12,1.6417000000000002
2019-03-13,1.4068
2019-03-14,-0.6037
2019-03-15,-0.9434
2019-03-18,-1.8526
2019-03-19,2.1002
2019-03-20,-2.018
2019-03-21,4.3449
2019-03-22,-4.3805
2019-03-25,-0.7191
2019-03-26,-0.8317
2019-03-27,-1.2985
2019-03-28,1.7678
2019-03-29,0.8888
2019-04-01,1.8687
2019-04-02,-0.9434
2019-04-03,1.9180000000000001
2019-04-04,-3.2836
2019-04-05,0.6844
2019-04-08,-0.04
2019-04-09,-0.5333
2019-04-10,0.1877
2019-04-11,1.0169
2019-04-12,-0.2914
2019-04-15,-1.1823
2019-04-16,-1.2098
2019-04-17,-0.9933
2019-04-18,-2.7763
2019-04-22,2.6010999999999997
2019-04-23,-0.1791
2019-04-24,-0.6349
2019-04-25,0.9168
2019-04-26,-1.5141
2019-04-29,1.6352
2019-04-30,0.1375
2019-05-01,1.0986
2019-05-02,-7.987
2019-05-03,1.1515
2019-05-06,2.3643
2019-05-07,-2.4522
2019-05-08,-1.71
2019-05-09,-1.2788
2019-05-10,-0.6025
2019-05-13,-5.4554
2019-05-14,2.7569
2019-05-15,1.7469999999999999
2019-05-16,1.7936999999999999
2019-05-17,-1.6416
2019-05-20,-1.4087
2019-05-21,2.3761
2019-05-22,0.8192
2019-05-23,-4.0776
2019-05-24,1.4275
2019-05-28,1.794
2019-05-29,-3.935
2019-05-30,0.6959
2019-05-31,-2.7014
2019-06-03,-2.1469
2019-06-04,4.5694
2019-06-05,2.4294000000000002
2019-06-06,1.2937
2019-06-07,4.09
2019-06-10,2.79
2019-06-11,-0.27
2019-06-12,0.399
2019-06-13,2.4411
2019-06-14,-0.8174
2019-06-17,0.866
2019-06-18,-0.5401
2019-06-19,1.1696
2019-06-20,2.4222
2019-06-21,-2.0828
2019-06-24,-0.2196
2019-06-25,-3.9059
2019-06-26,0.1145
2019-06-27,1.9014
2019-06-28,1.7536
2019-07-01,0.9238
2019-07-02,1.0519
2019-07-03,0.3921
2019-07-05,0.0673
2019-07-08,-1.1842
2019-07-09,6.1691
2019-07-10,0.5259
2019-07-11,1.3653
2019-07-12,3.575
2019-07-15,-0.1337
2019-07-16,-1.9228
2019-07-17,0.3474
2019-07-18,0.2349
2019-07-19,-3.1458
2019-07-22,0.0764
2019-07-23,0.3436
2019-07-24,2.0167
2019-07-25,-0.5098
2019-07-26,2.2369
2019-07-29,-1.968
2019-07-30,0.3616
2019-07-31,-0.0994
2019-08-01,0.7089
2019-08-02,-14.0529
2019-08-05,-6.8247
2019-08-06,-0.3855
2019-08-07,0.6192
2019-08-08,1.9538
2019-08-09,-1.9013
2019-08-12,-4.1686
2019-08-13,1.1236
2019-08-14,-2.3016
2019-08-15,0.7311
2019-08-16,1.4032
2019-08-19,1.9245999999999999
2019-08-20,0.4526
2019-08-21,1.6157
2019-08-22,-1.116
2019-08-23,-4.4836
2019-08-26,1.651
2019-08-27,-1.6720000000000002
2019-08-28,0.6478
2019-08-29,1.1102
2019-08-30,-1.5913
2019-09-03,-1.1481
2019-09-04,0.0654
2019-09-05,3.0244
2019-09-06,-1.6185
2019-09-09,-0.8548
2019-09-10,-1.4967
2019-09-11,-2.2296
2019-09-12,-2.3818
2019-09-13,0.8652
2019-09-16,1.6469
2019-09-17,0.5907
2019-09-18,0.2517
2019-09-19,-1.205
2019-09-20,-1.999
2019-09-23,-1.8841999999999999
2019-09-24,1.3037
2019-09-25,1.7565
2019-09-26,3.9139
2019-09-27,-0.0822
2019-09-30,1.9752999999999998
2019-10-01,-0.5165
2019-10-02,-2.515
2019-10-03,3.279
2019-10-04,0.967
2019-10-07,-0.6385
2019-10-08,-2.3293
2019-10-09,2.3355
2019-10-10,-0.3054
2019-10-11,-0.7899
2019-10-14,0.4712
2019-10-15,3.9787
2019-10-16,-2.0065
2019-10-17,0.6349
2019-10-18,-4.6530000000000005
2019-10-21,1.158
2019-10-22,-3.7939
2019-10-23,-0.7989
2019-10-24,5.7574
2019-10-25,1.8957000000000002
2019-10-28,-0.1431
2019-10-29,-0.621
2019-10-30,-0.4006
2019-10-31,-1.1743999999999999
2019-11-01,1.9045999999999998
2019-11-04,-0.3514
2019-11-05,-2.1161
2019-11-06,0.4586
2019-11-07,5.0049
2019-11-08,-3.043
2019-11-11,2.1457
2019-11-12,-3.5272
2019-11-13,-0.0487
2019-11-14,2.4061
2019-11-15,2.7147
2019-11-18,1.6074000000000002
2019-11-19,0.9583
2019-11-20,1.2054
2019-11-21,0.3722
2019-11-22,0.4895
2019-11-25,0.738
2019-11-26,1.011
2019-11-27,1.0299
2019-11-29,-0.7609
2019-12-02,-3.2407
2019-12-03,0.2392
2019-12-04,1.1038000000000001
2019-12-05,-0.9442
2019-12-06,1.2511
2019-12-09,-1.3533
2019-12-10,-1.8193000000000001
2019-12-11,-0.1367
2019-12-12,0.1673
2019-12-13,-1.6095000000000002
2019-12-16,2.6698
2019-12-17,-1.4729999999999999
2019-12-18,-0.6255
2019-12-19,-0.9057
2019-12-20,-1.4253
2019-12-23,-1.3044
2019-12-24,1.8471
2019-12-26,0.1094
2019-12-27,-0.3592
2019-12-30,-3.1348
2019-12-31,1.2298
2020-01-02,2.0301
2020-01-03,-1.3003
2020-01-06,-0.6825
2020-01-07,3.2284
2020-01-08,4.6602
2020-01-09,0.4882
2020-01-10,0.0883
2020-01-13,0.9854
2020-01-14,-0.7137
2020-01-15,3.2126
2020-01-16,-1.1939
2020-01-17,-0.2014
2020-01-21,-1.5422
2020-01-22,0.5563
2020-01-23,0.8735
2020-01-24,2.6699
2020-01-27,-0.1265
2020-01-28,5.2780000000000005
2020-01-29,1.8182
2020-01-30,-0.0788
2020-01-31,-1.8528
2020-02-03,6.8416
2020-02-04,1.3784
2020-02-05,-3.2756
2020-02-06,0.3323
2020-02-07,0.4458
2020-02-10,1.6612
2020-02-11,-0.3617
2020-02-12,0.1502
2020-02-13,1.2375
2020-02-14,1.0742
2020-02-18,0.6841
2020-02-19,3.4215
2020-02-20,0.5397
2020-02-21,-2.5788
2020-02-24,-3.9286
2020-02-25,-3.9397
2020-02-26,-0.597
2020-02-27,3.5514
2020-02-28,5.0687
2020-03-02,-3.1921
2020-03-03,-2.2685
2020-03-04,0.5327
2020-03-05,-3.7093
2020-03-06,-4.2322
2020-03-09,-10.0698
2020-03-10,2.2973
2020-03-11,-7.1386
2020-03-12,-14.2056
2020-03-13,7.8402
2020-03-16,-28.5615
2020-03-17,8.3838
2020-03-18,-11.6924
2020-03-19,1.2658
2020-03-20,-4.775
2020-03-23,5.0407
2020-03-24,15.7461
2020-03-25,13.1289
2020-03-26,6.9479
2020-03-27,-4.801
2020-03-30,3.1121
2020-03-31,-4.7636
2020-04-01,-10.6338
2020-04-02,-1.9868000000000001
2020-04-03,-4.7079
2020-04-06,15.3248
2020-04-07,-0.2182
2020-04-08,13.3771
2020-04-09,3.8043
2020-04-13,0.3547
