ticker,SDSS US Equity
2009-09-28,-14.5956
2009-09-29,-9.0831
2009-09-30,2.2727
2009-10-01,11.1111
2009-10-02,0.0
2009-10-05,3.3333
2009-10-06,3.2258
2009-10-07,-6.25
2009-10-08,0.0
2009-10-09,10.0
2009-10-13,-0.6061
2009-10-14,-0.9146
2009-10-15,-1.5385
2009-10-16,3.125
2009-10-19,-3.0303
2009-10-20,0.0
2009-10-21,-6.25
2009-10-22,0.0
2009-10-23,-3.3333
2009-10-26,13.7931
2009-10-28,-1.8182
2009-10-29,3.3951000000000002
2009-10-30,-7.4627
2009-11-02,-6.4516
2009-11-03,0.0
2009-11-04,1.7241
2009-11-05,-11.8644
2009-11-06,0.7692
2009-11-09,0.7634
2009-11-10,-1.5152
2009-11-11,0.0
2009-11-12,15.3846
2009-11-13,6.6667
2009-11-16,-6.25
2009-11-17,11.6667
2009-11-18,-4.4776
2009-11-19,4.6875
2009-11-20,-1.4925
2009-11-23,0.0
2009-11-24,1.5152
2009-11-27,-16.4179
2009-11-30,0.0
2009-12-01,-3.5714
2009-12-02,-1.4815
2009-12-03,-6.015
2009-12-04,-4.0
2009-12-07,-8.3333
2009-12-08,-9.0909
2009-12-09,21.0
2009-12-10,7.438
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,-19.2308
2009-12-16,23.8095
2009-12-17,-15.3846
2009-12-18,18.1818
2009-12-21,7.6923
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,7.1429
2009-12-29,-13.3333
2009-12-30,7.6923
2009-12-31,0.0
2010-01-04,-10.7143
2010-01-05,0.0
2010-01-06,12.0
2010-01-07,19.2857
2010-01-08,-4.1916
2010-01-11,-6.25
2010-01-12,-13.3333
2010-01-13,-3.8462
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,-15.2
2010-01-20,-0.8255
2010-01-21,14.1498
2010-01-22,-20.8333
2010-01-25,0.0
2010-01-27,36.8421
2010-01-28,7.6923
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,-7.1429
2010-02-03,7.6923
2010-02-04,-17.8571
2010-02-05,34.7826
2010-02-09,3.2258
2010-02-10,-3.125
2010-02-12,-6.4516
2010-02-16,-3.4483
2010-02-17,3.5714
2010-02-19,-31.0345
2010-02-22,45.0
2010-02-23,13.7931
2010-02-24,-9.0909
2010-02-25,0.0
2010-02-26,6.6667
2010-03-01,-6.25
2010-03-02,-16.6667
2010-03-03,0.0
2010-03-04,12.8
2010-03-08,-21.9858
2010-03-09,9.0909
2010-03-10,-4.1667
2010-03-11,17.3913
2010-03-12,0.0
2010-03-15,-11.1111
2010-03-16,0.0
2010-03-17,-4.1667
2010-03-18,4.3478
2010-03-19,12.5
2010-03-22,-3.7037
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,-7.6923
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,-8.3333
2010-04-05,0.0
2010-04-06,-1.8182
2010-04-07,-7.4074
2010-04-08,-18.0
2010-04-09,10.9756
2010-04-12,9.8901
2010-04-13,10.0
2010-04-14,-1.8182
2010-04-15,-1.8519
2010-04-16,-5.6604
2010-04-19,0.0
2010-04-20,-4.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,10.4167
2010-04-26,-15.0943
2010-04-27,-10.7639
2010-04-28,24.358
2010-04-29,0.1252
2010-04-30,0.0
2010-05-03,-11.875
2010-05-04,0.9929
2010-05-05,-10.1124
2010-05-06,-18.125
2010-05-07,37.1183
2010-05-10,9.1162
2010-05-11,0.0
2010-05-12,-3.0612
2010-05-13,-4.2105
2010-05-14,0.0
2010-05-17,4.3956
2010-05-18,-10.526299999999999
2010-05-19,0.0
2010-05-20,-11.7647
2010-05-21,-6.6667
2010-05-25,7.3214
2010-05-26,13.1448
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,-5.8824
2010-06-02,-18.75
2010-06-03,30.5769
2010-06-04,-23.1959
2010-06-07,15.0527
2010-06-08,12.0
2010-06-09,-4.9107
2010-06-10,-6.1033
2010-06-14,0.0
2010-06-15,0.0
2010-06-17,0.0
2010-06-21,-0.1667
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,-6.5109
2010-06-25,6.9643
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.1669
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,-13.3333
2010-07-08,-7.6923
2010-07-09,25.0
2010-07-12,-0.1667
2010-07-14,-6.5109
2010-07-15,0.0
2010-07-19,0.0
2010-07-20,-7.1429
2010-07-22,-21.5385
2010-07-23,37.2549
2010-07-26,-0.1786
2010-07-27,-17.263
2010-07-28,14.1622
2010-07-29,-12.8788
2010-07-30,4.0217
2010-08-02,-0.5225
2010-08-03,-15.7563
2010-08-04,15.7107
2010-08-05,-8.6207
2010-08-06,0.0
2010-08-09,-3.7736
2010-08-10,-1.9607999999999999
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,9.625
2010-08-18,-12.4287
2010-08-19,14.5833
2010-08-20,0.0
2010-08-23,-9.0909
2010-08-24,14.0
2010-08-25,0.8772
2010-08-26,0.0
2010-08-27,0.8696
2010-08-31,-13.7931
2010-09-01,-6.0
2010-09-02,6.383
2010-09-03,0.0
2010-09-09,8.0
2010-09-10,9.2593
2010-09-13,-3.3898
2010-09-14,3.5088
2010-09-15,1.6949
2010-09-16,-0.2083
2010-09-17,-16.4927
2010-09-20,14.0
2010-09-21,-8.7719
2010-09-22,-7.3317
2010-09-23,24.2542
2010-09-24,-1.4614
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,-13.5593
2010-09-30,15.6863
2010-10-04,-15.0424
2010-10-05,9.7257
2010-10-08,9.0909
2010-10-12,-3.3333
2010-10-13,-1.4009
2010-10-14,6.6667
2010-10-18,0.0
2010-10-19,-1.6393
2010-10-21,-1.6667
2010-10-25,0.0
2010-10-26,-10.1695
2010-10-27,3.7736
2010-10-29,7.0455
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,-0.1062
2010-11-04,-3.0818
2010-11-08,1.7544
2010-11-09,-13.7931
2010-11-10,16.0
2010-11-11,0.0
2010-11-15,-13.7931
2010-11-16,16.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-22,3.4483
2010-11-24,0.0
2010-11-29,-0.2083
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,-8.142
2010-12-06,-9.0909
2010-12-07,-10.0
2010-12-08,-28.6111
2010-12-09,55.642
2010-12-10,-10.0
2010-12-13,31.1111
2010-12-14,1.6949
2010-12-15,-11.6667
2010-12-16,-5.6604
2010-12-20,-6.0
2010-12-21,-8.5106
2010-12-22,9.0116
2010-12-23,0.0
2010-12-27,-0.8
2010-12-28,-0.2688
2010-12-29,0.0
2010-12-30,7.8167
2010-12-31,19.75
2011-01-03,0.0
2011-01-05,0.0
2011-01-07,0.0
2011-01-10,1.8789
2011-01-11,6.5574
2011-01-12,3.8462
2011-01-13,0.0
2011-01-18,-11.1111
2011-01-19,0.0
2011-01-20,0.0
2011-01-24,0.0
2011-01-25,-16.6667
2011-01-26,20.0
2011-01-27,-5.0
2011-01-31,5.2632
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,1.6667
2011-02-07,-1.6393
2011-02-09,0.0
2011-02-11,0.0
2011-02-14,3.3333
2011-02-15,0.0
2011-02-16,-4.8387
2011-02-17,14.4068
2011-02-18,-8.1481
2011-02-22,-3.2258
2011-02-23,15.0
2011-02-25,-13.0435
2011-02-28,6.6667
2011-03-01,-4.6875
2011-03-03,9.8361
2011-03-04,-25.3731
2011-03-07,34.0
2011-03-08,1.4925
2011-03-11,-13.2353
2011-03-14,0.0
2011-03-15,10.1695
2011-03-16,-3.0769
2011-03-18,-4.7619
2011-03-21,8.3333
2011-03-23,-23.0769
2011-03-24,20.0
2011-03-25,8.3333
2011-03-28,-3.8462
2011-03-30,-0.8
2011-03-31,-3.2258
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,-1.6667
2011-04-06,-13.5593
2011-04-07,11.7647
2011-04-08,-10.526299999999999
2011-04-11,17.647100000000002
2011-04-13,-1.6667
2011-04-19,-18.6441
2011-04-20,20.8333
2011-04-26,-1.7241
2011-04-27,-15.7895
2011-04-28,-8.3333
2011-04-29,25.0
2011-05-02,0.0
2011-05-05,10.9091
2011-05-06,-1.6393
2011-05-10,-25.0
2011-05-11,31.1111
2011-05-12,0.0
2011-05-13,1.6949
2011-05-16,4.1667
2011-05-17,0.0
2011-05-18,8.0
2011-05-19,6.6667
2011-05-20,-5.5556
2011-05-23,0.1838
2011-05-24,17.4312
2011-05-25,0.0
2011-05-26,-6.25
2011-05-27,-3.3333
2011-05-31,17.2414
2011-06-01,-8.2353
2011-06-02,1.2821
2011-06-03,20.0158
2011-06-06,-11.4041
2011-06-07,18.8244
2011-06-08,5.1972
2011-06-09,-4.7619
2011-06-10,0.0
2011-06-13,10.0
2011-06-14,0.0
2011-06-15,-8.1818
2011-06-16,-1.9802
2011-06-20,1.0101
2011-06-21,0.0
2011-06-22,5.0
2011-06-23,-7.619
2011-06-24,1.0309
2011-06-27,-3.0612
2011-06-28,-5.2632
2011-06-29,11.1111
2011-06-30,5.0
2011-07-01,2.7381
2011-07-05,-8.2271
2011-07-06,-14.1414
2011-07-07,-1.1764999999999999
2011-07-08,-10.7143
2011-07-11,-0.6667
2011-07-12,-6.0403
2011-07-13,28.5714
2011-07-19,-11.1111
2011-07-20,0.0
2011-07-21,0.0
2011-07-25,12.5
2011-07-27,0.0
2011-07-29,2.2222
2011-08-01,3.125
2011-08-02,0.1318
2011-08-03,-1.0526
2011-08-05,-4.2553
2011-08-08,0.0
2011-08-09,-22.2222
2011-08-10,27.1429
2011-08-12,-4.4944
2011-08-15,-17.647100000000002
2011-08-16,0.0
2011-08-17,14.2857
2011-08-22,0.0
2011-08-25,-2.5
2011-08-26,-23.0769
2011-08-29,36.6667
2011-08-30,-14.6341
2011-08-31,0.0
2011-09-06,-10.0
2011-09-07,9.5238
2011-09-08,0.0
2011-09-09,-13.0435
2011-09-12,15.0
2011-09-14,0.0
2011-09-16,8.6957
2011-09-21,-26.6667
2011-09-22,32.7273
2011-09-23,0.0
2011-09-30,-17.8082
2011-10-03,36.6667
2011-10-05,-26.8293
2011-10-06,-8.3333
2011-10-07,27.2727
2011-10-10,7.1429
2011-10-12,-6.6667
2011-10-14,0.0
2011-10-18,2.8571
2011-10-20,9.7222
2011-10-21,-8.2278
2011-10-26,-10.3448
2011-10-28,0.0
2011-10-31,-23.0769
2011-11-01,16.0
2011-11-02,-13.7931
2011-11-03,46.0
2011-11-04,2.7397
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-11,-20.0
2011-11-14,-1.6667
2011-11-16,-11.8644
2011-11-17,0.0
2011-11-18,-13.461500000000001
2011-11-21,15.5556
2011-11-22,-3.8462
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,-12.0
2011-11-30,2.2727
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,22.2222
2011-12-06,0.0
2011-12-08,3.6364
2011-12-12,-35.0877
2011-12-13,70.2703
2011-12-14,0.0
2011-12-15,-52.1825
2011-12-16,26.556
2011-12-19,57.377
2011-12-20,-16.6667
2011-12-22,30.0
2011-12-28,-18.4615
2011-12-29,-7.5472
2012-01-03,28.5714
2012-01-04,-12.8968
2012-01-06,-43.508
2012-01-09,51.6129
2012-01-11,-12.766
2012-01-13,-26.5244
2012-01-17,48.9627
2012-01-20,-32.8691
2012-01-23,2.9046
2012-01-26,3.2258
2012-01-27,0.0
2012-01-30,40.625
2012-01-31,6.6667
2012-02-02,-20.8333
2012-02-07,-7.8947
2012-02-08,28.5714
2012-02-14,-15.8333
2012-02-22,-7.5908
2012-02-27,-14.2857
2012-02-29,-3.3333
2012-03-01,-13.7931
2012-03-05,-20.0
2012-03-06,20.0
2012-03-09,4.1667
2012-03-13,0.0
2012-03-14,-8.0
2012-03-15,4.3478
2012-03-16,-54.1667
2012-03-20,109.0909
2012-03-22,-22.5543
2012-03-28,-5.614
2012-04-02,-11.8959
2012-04-03,-12.2363
2012-04-04,15.3846
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,1.25
2012-04-13,11.9342
2012-04-16,0.0
2012-04-17,4.7794
2012-04-18,6.6667
2012-04-19,9.5395
2012-04-24,5.1051
2012-04-25,28.0
2012-04-26,-12.9464
2012-04-27,-2.0513
2012-04-30,6.8063
2012-05-01,0.0
2012-05-02,-1.9607999999999999
2012-05-03,-4.0
2012-05-04,-0.5208
2012-05-07,0.0
2012-05-08,-23.822
2012-05-09,31.2715
2012-05-10,-15.445
2012-05-11,16.4087
2012-05-14,25.5319
2012-05-15,1.6949
2012-05-16,23.3333
2012-05-17,5.4054
2012-05-18,-12.8205
2012-05-21,2.9412000000000003
2012-05-22,8.2143
2012-05-23,-2.3102
2012-05-24,-18.9189
2012-05-25,0.0
2012-05-29,-0.4167
2012-05-30,0.0
2012-05-31,25.1046
2012-06-01,1.1706
2012-06-05,-7.438
2012-06-06,-6.25
2012-06-11,-8.5714
2012-06-12,-0.4167
2012-06-13,27.1967
2012-06-14,-13.4868
2012-06-15,2.2814
2012-06-19,10.0372
2012-06-20,-2.7027
2012-06-21,5.2083
2012-06-22,2.6403
2012-06-25,-3.537
2012-06-26,0.0
2012-06-27,-1.8333
2012-06-29,-3.9049
2012-07-03,-1.5901
2012-07-05,-4.3088
2012-07-06,-5.4409
2012-07-09,3.1746
2012-07-10,-4.6154
2012-07-11,-35.4839
2012-07-12,55.0
2012-07-16,0.0
2012-07-17,6.4516
2012-07-18,3.0303
2012-07-19,-26.4706
2012-07-20,-10.0
2012-07-23,6.6667
2012-07-24,18.75
2012-07-25,1.7544
2012-07-26,-3.4483
2012-07-27,-12.5
2012-07-30,2.0408
2012-07-31,4.0
2012-08-01,0.0
2012-08-02,-3.8462
2012-08-03,16.0
2012-08-06,-13.7931
2012-08-07,-12.0
2012-08-08,-0.5682
2012-08-09,-8.0
2012-08-10,-19.5652
2012-08-13,11.1969
2012-08-14,15.9722
2012-08-16,-17.9641
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,86.8613
2012-08-22,-15.625
2012-08-23,14.8148
2012-08-24,3.2258
2012-08-27,4.1016
2012-08-28,-9.9437
2012-08-29,-7.2917
2012-08-30,-10.5618
2012-08-31,-11.5578
2012-09-04,-18.1818
2012-09-05,-11.1111
2012-09-06,-11.3281
2012-09-07,16.2996
2012-09-10,-3.0303
2012-09-11,-6.25
2012-09-12,33.3333
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,9.375
2012-09-19,-17.7143
2012-09-20,0.0
2012-09-21,11.1111
2012-09-24,-5.0
2012-09-27,0.0
2012-09-28,5.2632
2012-10-01,-15.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,17.647100000000002
2012-10-08,9.375
2012-10-09,-17.7143
2012-10-11,16.6667
2012-10-12,0.0
2012-10-15,2.3810000000000002
2012-10-16,0.0
2012-10-17,20.9302
2012-10-18,3.8462
2012-10-19,-7.4074
2012-10-22,6.0
2012-10-23,-3.7736
2012-10-25,17.647100000000002
2012-10-26,-8.3333
2012-10-31,3.6364
2012-11-01,1.7544
2012-11-02,6.8966
2012-11-05,9.6774
2012-11-06,2.9412000000000003
2012-11-07,0.0
2012-11-08,11.4286
2012-11-09,1.2821
2012-11-12,1.2658
2012-11-13,2.1875
2012-11-14,-2.1407
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,2.5
2012-11-21,-26.8293
2012-11-23,0.4167
2012-11-26,16.1826
2012-11-27,-0.3571
2012-11-29,-0.1792
2012-12-06,-9.5153
2012-12-07,1.5873
2012-12-10,0.0
2012-12-11,0.0
2012-12-17,-19.1406
2012-12-18,34.7826
2012-12-19,-13.9785
2012-12-20,16.25
2012-12-21,-0.1792
2012-12-24,0.0
2012-12-26,-0.5386
2012-12-28,-10.4693
2012-12-31,0.0
2013-01-02,12.5
2013-01-04,-13.9785
2013-01-07,-13.3333
2013-01-08,15.3846
2013-01-09,-18.3333
2013-01-14,0.0
2013-01-15,42.0918
2013-01-23,-13.8241
2013-01-28,-16.6667
2013-01-29,20.0
2013-01-30,-13.3333
2013-02-01,0.0
2013-02-04,3.8462
2013-02-05,10.4167
2013-02-06,-11.1111
2013-02-07,0.0
2013-02-08,-5.6604
2013-02-11,4.0
2013-02-14,3.8462
2013-02-19,-7.4074
2013-02-20,39.5
2013-02-21,-1.6129
2013-02-22,-18.397100000000002
2013-02-25,0.4464
2013-02-26,20.8889
2013-02-28,-11.7647
2013-03-01,16.25
2013-03-04,-13.6201
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,2.9046
2013-03-12,9.6774
2013-03-14,-41.1765
2013-03-15,0.0
2013-03-18,70.0
2013-03-19,-34.9265
2013-03-20,49.1525
2013-03-22,-32.9545
2013-03-25,0.2825
2013-03-26,-5.3521
2013-03-27,9.5238
2013-03-28,30.4348
2013-04-01,0.0
2013-04-02,-33.3333
2013-04-03,-23.125
2013-04-04,-3.6585
2013-04-05,8.0169
2013-04-08,0.0
2013-04-09,-18.75
2013-04-10,22.1154
2013-04-11,-11.811
2013-04-12,-6.25
2013-04-15,-27.619
2013-04-16,47.3684
2013-04-17,7.1429
2013-04-18,-6.6667
2013-04-19,-21.4286
2013-04-22,30.6818
2013-04-23,-2.6087
2013-04-24,-14.2857
2013-04-25,8.3333
2013-04-26,-14.4231
2013-04-29,0.5618
2013-04-30,-0.5587
2013-05-01,15.7303
2013-05-02,-13.1068
2013-05-03,2.7933
2013-05-06,-8.6957
2013-05-07,14.2857
2013-05-08,-8.3333
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,-13.6364
2013-05-14,1.9737
2013-05-15,4.5161
2013-05-16,-9.8765
2013-05-17,0.0
2013-05-20,0.0
2013-05-22,2.0548
2013-05-23,2.0134
2013-05-24,5.2632
2013-05-28,30.0
2013-05-29,4.8077
2013-05-30,24.7706
2013-05-31,5.8824
2013-06-03,-2.7778
2013-06-04,15.0
2013-06-05,-5.5901
2013-06-06,0.0
2013-06-07,10.526299999999999
2013-06-10,0.0
2013-06-11,-4.7619
2013-06-12,10.0
2013-06-13,-9.0909
2013-06-14,-0.625
2013-06-17,3.1447
2013-06-18,-7.3171
2013-06-19,-18.4211
2013-06-20,-12.9032
2013-06-21,10.1852
2013-06-24,-15.1261
2013-06-25,2.9703
2013-06-26,9.1346
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,-1.3216
2013-07-02,-7.1429
2013-07-03,7.6923
2013-07-05,0.0
2013-07-08,3.5714
2013-07-09,3.4483
2013-07-10,10.0
2013-07-11,3.0303
2013-07-12,2.9412000000000003
2013-07-15,2.8571
2013-07-16,0.0
2013-07-17,-8.3333
2013-07-18,-3.0303
2013-07-19,6.25
2013-07-22,-5.8824
2013-07-23,-3.125
2013-07-25,3.2258
2013-07-26,-6.25
2013-07-29,0.0
2013-07-30,6.6667
2013-07-31,0.0
2013-08-01,6.25
2013-08-05,-5.8824
2013-08-06,-12.5
2013-08-07,0.0
2013-08-08,-7.1429
2013-08-09,7.6923
2013-08-12,-7.1429
2013-08-13,-7.6923
2013-08-14,16.6667
2013-08-15,-1.3393
2013-08-20,-0.905
2013-08-21,-15.9817
2013-08-22,0.0
2013-08-23,13.0435
2013-08-26,-15.3846
2013-08-27,-3.4091
2013-08-28,0.0
2013-08-29,-5.8824
2013-09-03,0.0
2013-09-04,15.0
2013-09-05,0.0
2013-09-10,-13.0435
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,-10.0
2013-09-17,0.0
2013-09-18,27.7778
2013-09-19,-17.3913
2013-09-20,0.0
2013-09-23,0.0
2013-09-25,-5.2632
2013-09-26,-5.5556
2013-09-30,0.0
2013-10-03,17.647100000000002
2013-10-04,-10.0
2013-10-07,33.3333
2013-10-08,-29.1667
2013-10-09,1.4706000000000001
2013-10-10,0.0
2013-10-17,0.7246
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,-2.1583
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,-5.8824
2013-11-08,-12.5
2013-11-11,-14.2857
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,0.0
2013-11-18,0.0
2013-11-22,-6.25
2013-11-25,-11.1111
2013-11-27,0.0
2013-12-02,40.0
2013-12-05,0.0
2013-12-06,-14.2857
2013-12-09,0.0
2013-12-11,0.0
2013-12-16,-16.6667
2013-12-17,0.0
2013-12-18,-20.0
2013-12-19,12.5
2013-12-23,0.0
2013-12-24,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,-11.1111
2014-01-07,25.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-14,20.0
2014-01-21,-8.3333
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,-27.2727
2014-01-27,12.5
2014-01-28,11.1111
2014-02-05,0.0
2014-02-06,2.5
2014-02-07,190.2439
2014-02-10,34.4538
2014-02-11,-10.0
2014-02-12,-25.0
2014-02-13,-3.7037
2014-02-14,0.0
2014-02-18,7.6923
2014-02-19,-17.8571
2014-02-20,0.0
2014-02-21,-11.9565
2014-02-24,-1.2346
2014-02-25,1.25
2014-02-26,7.4074
2014-02-27,-8.046
2014-02-28,0.0
2014-03-03,-10.0
2014-03-04,-4.1667
2014-03-05,2.8986
2014-03-06,3.5211
2014-03-07,-3.4013999999999998
2014-03-10,1.4085
2014-03-11,11.1111
2014-03-12,-10.0
2014-03-13,0.0
2014-03-14,22.2222
2014-03-17,-18.1818
2014-03-18,0.0
2014-03-19,11.1111
2014-03-20,-8.75
2014-03-21,24.6575
2014-03-24,-17.5824
2014-03-25,21.3333
2014-03-26,-10.4396
2014-03-27,11.6564
2014-03-28,-17.5824
2014-04-01,-0.6667
2014-04-03,-12.7517
2014-04-04,26.9231
2014-04-07,-17.5758
2014-04-08,-11.7647
2014-04-09,6.6667
2014-04-10,-2.3438
2014-04-11,0.0
2014-04-14,15.2
2014-04-16,0.0
2014-04-21,0.0
2014-04-22,-1.3889
2014-04-23,0.0
2014-04-25,-0.7042
2014-04-28,-3.5461
2014-04-30,0.0
2014-05-06,-3.6765
2014-05-07,3.8167999999999997
2014-05-09,-3.6765
2014-05-13,0.0
2014-05-14,5.3435
2014-05-21,-7.2464
2014-05-28,-12.5
2014-05-29,83.0357
2014-05-30,-29.7561
2014-06-02,-22.2222
2014-06-03,1.7856999999999998
2014-06-04,0.0
2014-06-05,-1.7544
2014-06-06,0.0
2014-06-09,14.2857
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,-23.4375
2014-06-13,14.2857
2014-06-16,0.0
2014-06-17,-16.0714
2014-06-18,19.1489
2014-06-19,-8.9286
2014-06-20,7.8431
2014-06-23,-27.2727
2014-06-24,37.5
2014-06-25,-12.7273
2014-06-26,-8.3333
2014-06-27,15.9091
2014-07-01,-16.6667
2014-07-02,-2.3529
2014-07-03,25.3012
2014-07-07,-18.2692
2014-07-08,18.8235
2014-07-09,-17.8218
2014-07-10,-1.2048
2014-07-11,0.0
2014-07-14,17.0732
2014-07-16,0.0
2014-07-17,-2.0833
2014-07-21,-12.766
2014-07-22,19.5122
2014-07-24,-13.2653
2014-07-25,10.5882
2014-07-28,-23.4043
2014-07-29,0.0
2014-07-30,8.3333
2014-07-31,20.5128
2014-08-01,5.3191
2014-08-06,5.0505
2014-08-08,5.7692
2014-08-11,0.0
2014-08-12,-21.8182
2014-08-13,0.0
2014-08-14,30.2326
2014-08-15,-16.0714
2014-08-18,10.6383
2014-08-20,0.0
2014-08-22,-38.4615
2014-08-25,46.875
2014-08-27,-1.0638
2014-08-28,-2.1505
2014-09-02,0.0
2014-09-04,-35.1648
2014-09-05,54.2373
2014-09-08,0.0
2014-09-10,-12.0879
2014-09-12,-30.0
2014-09-15,42.8571
2014-09-16,0.0
2014-09-17,-20.0
2014-09-18,25.0
2014-09-19,-30.0
2014-09-22,0.0
2014-09-23,42.8571
2014-09-29,0.0
2014-10-01,-2.5
2014-10-02,-28.2051
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,-8.9286
2014-10-08,-25.4902
2014-10-09,31.5789
2014-10-10,-4.0
2014-10-13,4.1667
2014-10-14,-10.0
2014-10-15,11.1111
2014-10-20,-4.0
2014-10-21,4.1667
2014-10-22,0.0
2014-10-23,-30.0
2014-10-24,82.8571
2014-10-27,12.5
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-06,-48.6111
2014-11-07,94.5946
2014-11-11,0.0
2014-11-12,0.0
2014-11-14,0.0
2014-11-17,-33.3333
2014-11-18,0.0
2014-11-19,50.0
2014-11-20,0.0
2014-11-21,-33.3333
2014-11-24,50.0
2014-11-26,-2.7778
2014-12-01,0.0
2014-12-02,-1.4285999999999999
2014-12-03,0.0
2014-12-05,-7.2464
2014-12-09,0.0
2014-12-10,-46.875
2014-12-11,88.2353
2014-12-12,0.0
2014-12-16,0.0
