ticker,ACLS US Equity
2000-11-27,-1.4925
2000-11-28,-7.5758
2000-11-29,-7.377
2000-11-30,-0.885
2000-12-01,2.6786
2000-12-04,-0.8696
2000-12-05,7.8947
2000-12-06,-2.439
2000-12-07,-4.1667
2000-12-08,16.087
2000-12-11,25.8427
2000-12-12,-7.4405
2000-12-13,-8.0386
2000-12-14,-1.3986
2000-12-15,-0.7092
2000-12-18,2.8571
2000-12-19,-6.25
2000-12-20,-1.4815
2000-12-21,2.2556
2000-12-22,0.7353
2000-12-26,-5.1095
2000-12-27,0.7692
2000-12-28,-3.8167999999999997
2000-12-29,12.6984
2001-01-02,-2.4648
2001-01-03,6.8591999999999995
2001-01-04,4.0541
2001-01-05,-9.0909
2001-01-08,-3.5714
2001-01-09,1.4815
2001-01-10,2.9196999999999997
2001-01-11,20.5674
2001-01-12,-0.5882
2001-01-16,1.7751000000000001
2001-01-17,9.8837
2001-01-18,8.9947
2001-01-19,-9.7087
2001-01-22,-4.3011
2001-01-23,-1.1236
2001-01-24,-1.1364
2001-01-25,0.0
2001-01-26,-5.7471
2001-01-29,4.878
2001-01-30,-0.5814
2001-01-31,4.6784
2001-02-01,-2.7933
2001-02-02,-0.5747
2001-02-05,1.1561
2001-02-06,-2.2857
2001-02-07,-0.5848
2001-02-08,-1.7647
2001-02-09,0.5988
2001-02-12,4.1667
2001-02-13,-4.5714
2001-02-14,2.9939999999999998
2001-02-15,1.7442
2001-02-16,1.7143000000000002
2001-02-20,-5.0562
2001-02-21,-2.3669000000000002
2001-02-22,-1.2121
2001-02-23,2.454
2001-02-26,12.5749
2001-02-27,-14.0957
2001-02-28,-8.6687
2001-03-01,9.1525
2001-03-02,3.1056
2001-03-05,0.6024
2001-03-06,7.1856
2001-03-07,-1.6760000000000002
2001-03-08,1.7045
2001-03-09,-0.5587
2001-03-12,1.1236
2001-03-13,2.2222
2001-03-14,-0.5435
2001-03-15,-3.8251
2001-03-16,-13.6364
2001-03-19,4.6053
2001-03-20,2.5157
2001-03-21,6.135
2001-03-22,2.3121
2001-03-23,2.8249
2001-03-26,0.0
2001-03-27,10.989
2001-03-28,-7.9208
2001-03-29,-4.8387
2001-03-30,4.5198
2001-04-02,-9.1892
2001-04-03,-10.7143
2001-04-04,5.3333
2001-04-05,19.6203
2001-04-06,-1.5873
2001-04-09,1.0753
2001-04-10,3.8298
2001-04-11,3.0328
2001-04-12,3.8186
2001-04-16,0.3831
2001-04-17,-0.3817
2001-04-18,2.682
2001-04-19,9.9254
2001-04-20,0.2716
2001-04-23,0.8802
2001-04-24,0.4027
2001-04-25,-2.4064
2001-04-26,1.0274
2001-04-27,0.339
2001-04-30,1.4189
2001-05-01,0.0
2001-05-02,3.7975
2001-05-03,-1.4121000000000001
2001-05-04,-6.5755
2001-05-07,1.7422
2001-05-08,6.7808
2001-05-09,8.6594
2001-05-10,-4.9587
2001-05-11,1.3665
2001-05-14,-4.473
2001-05-15,6.6068
2001-05-16,7.6414
2001-05-17,2.7949
2001-05-18,-3.0995
2001-05-21,-0.7856
2001-05-22,0.1131
2001-05-23,-8.1356
2001-05-24,2.2755
2001-05-25,1.6837
2001-05-29,-9.6984
2001-05-30,-11.2639
2001-05-31,9.6679
2001-06-01,4.9125
2001-06-04,-1.347
2001-06-05,6.632
2001-06-06,-1.7073
2001-06-07,11.1042
2001-06-08,-5.6951
2001-06-11,-0.2368
2001-06-12,-6.4094999999999995
2001-06-13,-1.078
2001-06-14,-7.3718
2001-06-15,-0.8304
2001-06-18,1.8841999999999999
2001-06-19,-2.4657999999999998
2001-06-20,1.4045
2001-06-21,-3.4626
2001-06-22,3.1564
2001-06-25,3.63
2001-06-26,-3.7042
2001-06-27,-1.2544
2001-06-28,7.1983
2001-06-29,-2.5675
2001-07-02,-4.7973
2001-07-03,-4.8971
2001-07-05,5.4478
2001-07-06,-5.5202
2001-07-09,1.1985000000000001
2001-07-10,-4.5892
2001-07-11,0.7758
2001-07-12,3.9261
2001-07-13,3.4074
2001-07-16,-8.1662
2001-07-17,3.8222
2001-07-18,4.7333
2001-07-19,-0.5022
2001-07-20,-0.0721
2001-07-23,3.1025
2001-07-24,-1.6795
2001-07-25,-2.5623
2001-07-26,-1.2418
2001-07-27,3.8462
2001-07-30,0.4274
2001-07-31,0.4965
2001-08-01,4.7989
2001-08-02,2.6936
2001-08-03,-0.918
2001-08-06,-1.5222
2001-08-07,-6.5188
2001-08-08,-6.6858
2001-08-09,2.1572
2001-08-10,1.8854
2001-08-13,3.4789
2001-08-14,-1.216
2001-08-15,0.3621
2001-08-16,0.7937
2001-08-17,-3.2928
2001-08-20,-0.2961
2001-08-21,-2.6726
2001-08-22,1.0679
2001-08-23,6.3396
2001-08-24,5.3939
2001-08-27,-1.6162
2001-08-28,-3.4908
2001-08-29,-0.922
2001-08-30,0.7158
2001-08-31,-0.8529
2001-09-04,-0.9319
2001-09-05,1.3748
2001-09-06,-1.7844
2001-09-07,1.3808
2001-09-10,-5.7348
2001-09-17,-8.9734
2001-09-18,0.1671
2001-09-19,-9.924900000000001
2001-09-20,-7.5
2001-09-21,-9.9099
2001-09-24,8.3333
2001-09-25,4.7179
2001-09-26,-6.5622
2001-09-27,-8.0713
2001-09-28,7.7537
2001-10-01,-4.6561
2001-10-02,0.444
2001-10-03,14.1436
2001-10-04,-1.0649
2001-10-05,-3.229
2001-10-08,8.089
2001-10-09,-1.6838
2001-10-10,7.1361
2001-10-11,8.4369
2001-10-12,-1.638
2001-10-15,-10.824300000000001
2001-10-16,-0.4669
2001-10-17,-1.5009000000000001
2001-10-18,-4.2857
2001-10-19,2.9353
2001-10-22,9.0382
2001-10-23,1.6844000000000001
2001-10-24,0.2616
2001-10-25,11.913
2001-10-26,2.9526
2001-10-29,-5.5849
2001-10-30,-3.2774
2001-10-31,8.3471
2001-11-01,5.9497
2001-11-02,0.072
2001-11-05,0.7194
2001-11-06,-0.8571
2001-11-07,-0.9366
2001-11-08,-0.2182
2001-11-09,-6.7055
2001-11-12,-1.9531
2001-11-13,7.49
2001-11-14,-0.8154
2001-11-15,1.1211
2001-11-16,1.0347
2001-11-19,0.5852
2001-11-20,-4.7273
2001-11-21,-0.229
2001-11-23,0.6886
2001-11-26,3.7994
2001-11-27,3.2211
2001-11-28,-6.3191
2001-11-29,3.5658
2001-11-30,-0.5117
2001-12-03,-3.0125
2001-12-04,7.4242
2001-12-05,5.1481
2001-12-06,-0.3353
2001-12-07,-5.1144
2001-12-10,-0.5674
2001-12-11,3.2096999999999998
2001-12-12,-2.4188
2001-12-13,-7.0822
2001-12-14,2.0579
2001-12-17,6.9455
2001-12-18,0.5587
2001-12-19,-3.9583
2001-12-20,-1.1569
2001-12-21,-0.0732
2001-12-24,0.5857
2001-12-26,-3.7118
2001-12-27,2.4187
2001-12-28,-3.321
2001-12-31,-1.6031
2002-01-02,2.4050000000000002
2002-01-03,11.4394
2002-01-04,9.0415
2002-01-07,-4.9875
2002-01-08,0.7218
2002-01-09,-2.9967
2002-01-10,-1.9476
2002-01-11,-0.274
2002-01-14,1.5796999999999999
2002-01-15,-0.3381
2002-01-16,-8.5482
2002-01-17,-0.9644
2002-01-18,-1.4232
2002-01-22,-3.9514
2002-01-23,4.5886
2002-01-24,-0.1513
2002-01-25,-0.7576
2002-01-28,2.5954
2002-01-29,-4.2411
2002-01-30,2.6418
2002-01-31,4.0121
2002-02-01,-1.9651
2002-02-04,-2.0045
2002-02-05,-4.6212
2002-02-06,-3.0183
2002-02-07,-1.7199
2002-02-08,2.0833
2002-02-11,3.1837
2002-02-12,-3.0854
2002-02-13,3.9184
2002-02-14,-1.5711
2002-02-15,-2.5539
2002-02-19,-2.8665000000000003
2002-02-20,3.1197
2002-02-21,-6.1325
2002-02-22,-1.2195
2002-02-25,5.7318999999999996
2002-02-26,-1.6681
2002-02-27,4.7498000000000005
2002-02-28,-1.1336
2002-03-01,9.1728
2002-03-04,2.3256
2002-03-05,1.9062000000000001
2002-03-06,1.3669
2002-03-07,0.7807
2002-03-08,2.1127
2002-03-11,-4.2069
2002-03-12,-1.7279
2002-03-13,-5.348
2002-03-14,2.9412000000000003
2002-03-15,0.9774
2002-03-18,0.7446
2002-03-19,-2.5868
2002-03-20,-2.4279
2002-03-21,3.1104
2002-03-22,0.3771
2002-03-25,-0.4508
2002-03-26,2.566
2002-03-27,0.0
2002-03-28,5.2244
2002-04-01,0.035
2002-04-02,-3.3904
2002-04-03,-0.5065
2002-04-04,1.3818
2002-04-05,-3.7302999999999997
2002-04-08,-1.6393
2002-04-09,-0.7576
2002-04-10,3.1298
2002-04-11,0.074
2002-04-12,3.1805
2002-04-15,-0.6452
2002-04-16,9.3074
2002-04-17,-0.33
2002-04-18,-7.4834
2002-04-19,4.4381
2002-04-22,-1.9191
2002-04-23,0.2795
2002-04-24,-0.4181
2002-04-25,2.3093
2002-04-26,-2.5308
2002-04-29,-1.2631999999999999
2002-04-30,2.3454
2002-05-01,-0.7639
2002-05-02,-3.9188
2002-05-03,-1.2382
2002-05-06,-0.9587
2002-05-07,-1.7126000000000001
2002-05-08,10.3788
2002-05-09,-4.9417
2002-05-10,-4.1155
2002-05-13,5.4217
2002-05-14,9.7143
2002-05-15,-2.7995
2002-05-16,0.4689
2002-05-17,-1.4667
2002-05-20,-1.9621
2002-05-21,-3.7957
2002-05-22,0.5022
2002-05-23,-2.07
2002-05-24,-5.8309
2002-05-28,2.0898
2002-05-29,-4.094
2002-05-30,-2.4506
2002-05-31,-0.4052
2002-06-03,-6.8347999999999995
2002-06-04,-1.2227000000000001
2002-06-05,-2.2104
2002-06-06,-3.255
2002-06-07,0.0
2002-06-10,-0.4673
2002-06-11,-7.9812
2002-06-12,2.0408
2002-06-13,2.5
2002-06-14,7.0244
2002-06-17,7.9307
2002-06-18,-3.0405
2002-06-19,-4.0941
2002-06-20,-3.4514
2002-06-21,-3.2926
2002-06-24,5.4475
2002-06-25,-2.4908
2002-06-26,2.5544000000000002
2002-06-27,9.5941
2002-06-28,-4.8822
2002-07-01,-6.3717
2002-07-02,-4.1588
2002-07-03,3.5503
2002-07-05,9.1429
2002-07-08,-4.014
2002-07-09,-4.9091000000000005
2002-07-10,-3.6424
2002-07-11,5.4668
2002-07-12,0.0
2002-07-15,1.5992
2002-07-16,-4.537
2002-07-17,-2.8128
2002-07-18,-2.1955999999999998
2002-07-19,-0.2041
2002-07-22,-6.8507
2002-07-23,-7.3546
2002-07-24,-0.4739
2002-07-25,-10.9524
2002-07-26,-1.0695000000000001
2002-07-29,15.8108
2002-07-30,2.4504
2002-07-31,-8.8838
2002-08-01,-0.75
2002-08-02,-6.2972
2002-08-05,-2.0161
2002-08-06,6.1728
2002-08-07,1.5504
2002-08-08,2.6718
2002-08-09,-2.1066
2002-08-12,-3.1646
2002-08-13,-7.9739
2002-08-14,6.108
2002-08-15,-0.9371
2002-08-16,9.7297
2002-08-19,2.2167
2002-08-20,-3.1325
2002-08-21,11.3184
2002-08-22,-4.2458
2002-08-23,-7.7013
2002-08-26,-2.7813
2002-08-27,-7.2822
2002-08-28,-1.9635
2002-08-29,0.0
2002-08-30,-3.1903
2002-09-03,-3.9455999999999998
2002-09-04,-1.5385
2002-09-05,-3.5938
2002-09-06,4.5381
2002-09-09,-3.7209
2002-09-10,6.9243
2002-09-11,-0.6024
2002-09-12,-8.3333
2002-09-13,-5.2893
2002-09-16,-1.2216
2002-09-17,-2.6502
2002-09-18,2.1779
2002-09-19,-9.5915
2002-09-20,-1.3752
2002-09-23,-6.9721
2002-09-24,-4.4968
2002-09-25,11.435
2002-09-26,-3.2193
2002-09-27,-3.5343
2002-09-30,5.1724
2002-10-01,1.6393
2002-10-02,-0.4032
2002-10-03,-8.502
2002-10-04,-6.4159
2002-10-07,-5.9102
2002-10-08,-7.0352
2002-10-09,-4.3243
2002-10-10,7.3446
2002-10-11,5.2632
2002-10-14,3.25
2002-10-15,13.5593
2002-10-16,-10.4478
2002-10-17,10.2381
2002-10-18,2.5918
2002-10-21,4.2105
2002-10-22,-6.0606
2002-10-23,8.8172
2002-10-24,-4.1502
2002-10-25,4.5361
2002-10-28,-1.3807
2002-10-29,-3.2
2002-10-30,16.5289
2002-10-31,-4.6099
2002-11-01,10.7807
2002-11-04,8.3893
2002-11-05,-2.6316
2002-11-06,9.38
2002-11-07,-8.1395
2002-11-08,-3.481
2002-11-11,-8.1967
2002-11-12,4.6429
2002-11-13,-1.8771
2002-11-14,14.9565
2002-11-15,-5.7489
2002-11-18,1.9262000000000001
2002-11-19,-2.2047
2002-11-20,8.2126
2002-11-21,7.1429
2002-11-22,5.5556
2002-11-25,6.9737
2002-11-26,-1.599
2002-11-27,8.25
2002-11-29,-5.6582
2002-12-02,2.9375999999999998
2002-12-03,-8.2045
2002-12-04,-8.0311
2002-12-05,-4.7887
2002-12-06,1.6272
2002-12-09,-10.7715
2002-12-10,5.7096
2002-12-11,-2.0062
2002-12-12,0.7874
2002-12-13,-7.8125
2002-12-16,3.3898
2002-12-17,-0.8197
2002-12-18,-8.0992
2002-12-19,3.777
2002-12-20,1.3865
2002-12-23,3.2308
2002-12-24,-3.2952
2002-12-26,-0.8562
2002-12-27,-1.0363
2002-12-30,-2.0942
2002-12-31,-0.0178
2003-01-02,3.9401
2003-01-03,-1.7153
2003-01-06,1.3961999999999999
2003-01-07,0.0
2003-01-08,-3.9587
2003-01-09,4.1219
2003-01-10,2.7539
2003-01-13,4.5226
2003-01-14,7.2115
2003-01-15,1.0463
2003-01-16,0.5917
2003-01-17,-3.6029
2003-01-21,-1.6018
2003-01-22,0.1395
2003-01-23,0.9444
2003-01-24,4.2945
2003-01-27,-2.2059
2003-01-28,2.2556
2003-01-29,5.0
2003-01-30,-5.8824
2003-01-31,-1.6369
2003-02-03,0.1513
2003-02-04,0.3021
2003-02-05,0.4518
2003-02-06,-4.6477
2003-02-07,-1.7296
2003-02-10,0.64
2003-02-11,-1.9078
2003-02-12,0.3241
2003-02-13,-2.5848
2003-02-14,4.3118
2003-02-18,3.3386
2003-02-19,-4.0
2003-02-20,4.1667
2003-02-21,-2.0
2003-02-24,-0.6279
2003-02-25,-3.0016
2003-02-26,-0.8143
2003-02-27,-1.4614
2003-02-28,0.8165
2003-03-03,-3.6364
2003-03-04,-5.6604
2003-03-05,-5.6364
2003-03-06,-3.8536
2003-03-07,-5.6112
2003-03-10,-3.3970000000000002
2003-03-11,-4.6154
2003-03-12,-2.9954
2003-03-13,7.601
2003-03-14,-8.3885
2003-03-17,12.0482
2003-03-18,5.5914
2003-03-19,3.0754
2003-03-20,4.3272
2003-03-21,3.4091
2003-03-24,-5.4945
2003-03-25,1.7442
2003-03-26,-3.4286
2003-03-27,3.3531
2003-03-28,-5.1527
2003-03-31,-4.829
2003-04-01,1.2685
2003-04-02,6.4927
2003-04-03,-1.5878999999999999
2003-04-04,-5.1793
2003-04-07,3.1513
2003-04-08,-5.112
2003-04-09,-0.1932
2003-04-10,-0.2151
2003-04-11,-1.0776
2003-04-14,4.3573
2003-04-15,0.0
2003-04-16,2.9019
2003-04-17,7.1211
2003-04-21,2.6515
2003-04-22,4.9815000000000005
2003-04-23,0.1757
2003-04-24,-0.5263
2003-04-25,-6.7019
2003-04-28,4.7259
2003-04-29,3.9892
2003-04-30,-1.4060000000000001
2003-05-01,0.3521
2003-05-02,-1.4035
2003-05-05,1.2456
2003-05-06,-2.4605
2003-05-07,-0.7207
2003-05-08,-6.1706
2003-05-09,5.4159
2003-05-12,0.367
2003-05-13,-2.0293
2003-05-14,-6.3258
2003-05-15,-3.7849
2003-05-16,-5.5901
2003-05-19,-3.7281
2003-05-20,3.4169
2003-05-21,1.3216
2003-05-22,5.8696
2003-05-23,2.0534
2003-05-27,5.2314
2003-05-28,1.5295999999999998
2003-05-29,0.7533
2003-05-30,10.0935
2003-06-02,5.4329
2003-06-03,-2.0934
2003-06-04,5.7566
2003-06-05,4.8212
2003-06-06,-2.0772
2003-06-09,-9.2424
2003-06-10,5.3422
2003-06-11,-0.7924
2003-06-12,-1.278
2003-06-13,-2.589
2003-06-16,4.9834
2003-06-17,3.9557
2003-06-18,1.2177
2003-06-19,-4.2105
2003-06-20,-0.9419
2003-06-23,-5.2298
2003-06-24,-1.6722000000000001
2003-06-25,0.0
2003-06-26,3.0612
2003-06-27,0.33
2003-06-30,0.4934
2003-07-01,-0.491
2003-07-02,4.1118
2003-07-03,-2.3697
2003-07-07,6.7961
2003-07-08,4.3939
2003-07-09,5.8055
2003-07-10,-4.8011
2003-07-11,3.8905
2003-07-14,9.154
2003-07-15,7.751
2003-07-16,0.4717
2003-07-17,-8.4507
2003-07-18,2.5641
2003-07-21,-5.75
2003-07-22,5.9681999999999995
2003-07-23,7.0088
2003-07-24,8.3041
2003-07-25,-4.1037
2003-07-28,2.4775
2003-07-29,-2.3077
2003-07-30,-16.8729
2003-07-31,-0.406
2003-08-01,-1.4946
2003-08-04,2.3448
2003-08-05,-4.9865
2003-08-06,-4.1135
2003-08-07,-2.6627
2003-08-08,-1.2158
2003-08-11,6.6154
2003-08-12,2.7417
2003-08-13,1.8258
2003-08-14,1.7931
2003-08-15,1.4905
2003-08-18,6.9426
2003-08-19,4.1199
2003-08-20,1.7986
2003-08-21,4.0047
2003-08-22,-3.171
2003-08-25,-3.7427
2003-08-26,0.0
2003-08-27,7.5334
2003-08-28,-2.3729
2003-08-29,0.6944
2003-09-02,1.4943
2003-09-03,-2.3783
2003-09-04,2.6682
2003-09-05,9.9435
2003-09-08,4.111
2003-09-09,-2.3692
2003-09-10,-7.3812
2003-09-11,2.9585
2003-09-12,1.2618
2003-09-15,-2.6178
2003-09-16,2.043
2003-09-17,1.1591
2003-09-18,3.4375
2003-09-19,-3.9275
2003-09-22,-3.6688
2003-09-23,3.3731999999999998
2003-09-24,-7.5789
2003-09-25,-0.6834
2003-09-26,-4.0138
2003-09-29,5.9737
2003-09-30,-6.4262
2003-10-01,2.6506
2003-10-02,-0.939
2003-10-03,12.3223
2003-10-06,-1.5823
2003-10-07,5.7878
2003-10-08,-4.6606
2003-10-09,2.4442
2003-10-10,-1.8672
2003-10-13,3.5941
2003-10-14,2.8571
2003-10-15,0.7937
2003-10-16,0.4921
2003-10-17,-4.6033
2003-10-20,-0.4107
2003-10-21,0.8247
2003-10-22,-4.8057
2003-10-23,-6.015
2003-10-24,0.3429
2003-10-27,0.2278
2003-10-28,13.75
2003-10-29,6.0939
2003-10-30,-0.9416
2003-10-31,0.6654
2003-11-03,8.4042
2003-11-04,-0.6969
2003-11-05,-2.193
2003-11-06,4.0359
2003-11-07,-1.5516999999999999
2003-11-10,-4.9912
2003-11-11,0.0
2003-11-12,9.1244
2003-11-13,-1.2669000000000001
2003-11-14,-5.1326
2003-11-17,-1.6231
2003-11-18,-1.8332000000000002
2003-11-19,0.1867
2003-11-20,-2.4231
2003-11-21,2.2923
2003-11-24,5.5089
2003-11-25,1.2389000000000001
2003-11-26,-1.2238
2003-11-28,1.3274
2003-12-01,0.262
2003-12-02,-2.8746
2003-12-03,-2.1525
2003-12-04,-3.0247
2003-12-05,-4.0643
2003-12-08,-1.9704000000000002
2003-12-09,-4.5226
2003-12-10,-1.0526
2003-12-11,4.2553
2003-12-12,0.6122
2003-12-15,-4.4625
2003-12-16,2.5478
2003-12-17,-1.1284
2003-12-18,3.6541
2003-12-19,-0.101
2003-12-22,-1.0111
2003-12-23,4.0858
2003-12-24,-1.5702
2003-12-26,0.7976
2003-12-29,3.5608
2003-12-30,-0.2865
2003-12-31,-1.6284
2004-01-02,-2.629
2004-01-05,5.2
2004-01-06,2.6616
2004-01-07,2.1296
2004-01-08,2.9012000000000002
2004-01-09,0.793
2004-01-12,2.7098
2004-01-13,-2.6383
2004-01-14,-0.7867
2004-01-15,-0.2643
2004-01-16,10.9541
2004-01-20,5.2548
2004-01-21,-3.4039
2004-01-22,-4.2287
2004-01-23,-3.4342
2004-01-26,-2.5402
2004-01-27,-0.6082
2004-01-28,-4.458
2004-01-29,6.4959
2004-01-30,8.2474
2004-02-02,-2.5397
2004-02-03,-2.1173
2004-02-04,-3.9101
2004-02-05,2.3377
2004-02-06,6.5144
2004-02-09,-1.2708
2004-02-10,0.8045
2004-02-11,-2.3943
2004-02-12,-1.7989000000000002
2004-02-13,-2.1649
2004-02-17,3.234
2004-02-18,0.9893
2004-02-19,-2.0408
2004-02-20,-2.0
2004-02-23,-4.3367
2004-02-24,-0.9778
2004-02-25,2.4237
2004-02-26,2.3663
2004-02-27,-2.0548
2004-03-01,1.2238
2004-03-02,-1.209
2004-03-03,-3.3217
2004-03-04,1.4466999999999999
2004-03-05,-1.7825
2004-03-08,-6.2613
2004-03-09,-2.3233
2004-03-10,-4.2616
2004-03-11,2.3810000000000002
2004-03-12,5.0556
2004-03-15,-4.9086
2004-03-16,2.2267
2004-03-17,3.8614
2004-03-18,-0.858
2004-03-19,-3.9423
2004-03-22,-4.9049
2004-03-23,3.0526
2004-03-24,1.3279
2004-03-25,6.0484
2004-03-26,2.1863
2004-03-29,2.7907
2004-03-30,0.0
2004-03-31,0.6335
2004-04-01,0.0
2004-04-02,3.5971
2004-04-05,2.7778
2004-04-06,-3.2939
2004-04-07,0.6987
2004-04-08,-1.0408
2004-04-12,3.4181
2004-04-13,-2.3729
2004-04-14,-0.8681
2004-04-15,-5.4291
2004-04-16,-3.1481
2004-04-19,2.3901
2004-04-20,-2.0542
2004-04-21,2.0019
2004-04-22,-0.8411
2004-04-23,1.131
2004-04-26,-4.5666
2004-04-27,-2.6367000000000003
2004-04-28,8.7262
2004-04-29,-0.8303
2004-04-30,-2.2326
2004-05-03,-0.0951
2004-05-04,7.5238
2004-05-05,0.1771
2004-05-06,-0.4421
2004-05-07,-1.5986
2004-05-10,-2.3466
2004-05-11,6.0074
2004-05-12,-4.0976
2004-05-13,-0.7273
2004-05-14,-2.7473
2004-05-17,-2.0716
2004-05-18,5.0962
2004-05-19,1.2809
2004-05-20,-0.3613
2004-05-21,0.0
2004-05-24,2.7199
2004-05-25,6.0018
2004-05-26,2.4979
2004-05-27,-1.0561
2004-05-28,-1.0673
2004-06-01,1.9917
2004-06-02,-3.8242000000000003
2004-06-03,-3.8071
2004-06-04,2.5506
2004-06-07,2.1441
2004-06-08,-0.5877
2004-06-09,-1.7736
2004-06-10,0.6019
2004-06-14,-4.7863
2004-06-15,1.9748999999999999
2004-06-16,0.0
2004-06-17,-4.4014
2004-06-18,1.5654
2004-06-21,-1.1786
2004-06-22,5.5046
2004-06-23,0.5217
2004-06-24,0.2595
2004-06-25,2.4159
2004-06-28,-0.9267
2004-06-29,2.3810000000000002
2004-06-30,3.3223
2004-07-01,-4.2605
2004-07-02,-4.618
2004-07-06,-3.7852
2004-07-07,0.6404
2004-07-08,-0.2727
2004-07-09,0.9116
2004-07-12,-6.1427
2004-07-13,-1.2511999999999999
2004-07-14,-6.1404
2004-07-15,0.7269
2004-07-16,-2.268
2004-07-19,0.0
2004-07-20,3.5865
2004-07-21,-8.2485
2004-07-22,2.7747
2004-07-23,-5.5076
2004-07-26,-1.6
2004-07-27,3.3682
2004-07-28,-6.8539
2004-07-29,8.082
2004-07-30,4.1295
2004-08-02,-0.3215
2004-08-03,-5.2688
2004-08-04,2.3837
2004-08-05,-2.1064
2004-08-06,-7.0215
2004-08-09,2.3143000000000002
2004-08-10,0.8333
2004-08-11,-3.0697
2004-08-12,-4.2631
2004-08-13,-1.0178
2004-08-16,2.8278
2004-08-17,3.5
2004-08-18,4.1063
2004-08-19,0.348
2004-08-20,0.4624
2004-08-23,2.8769
2004-08-24,-2.0134
2004-08-25,0.6849
2004-08-26,-5.6689
2004-08-27,-0.8413
2004-08-30,-3.3939
2004-08-31,-2.133
2004-09-01,0.641
2004-09-02,-0.2548
2004-09-03,-5.4917
2004-09-07,1.0811
2004-09-08,-2.9412000000000003
2004-09-09,8.6777
2004-09-10,3.1686
2004-09-13,2.7027
2004-09-14,0.0
2004-09-15,-3.3493
2004-09-16,2.104
2004-09-17,2.0606
2004-09-20,2.4941
2004-09-21,1.7381
2004-09-22,-6.6059
2004-09-23,2.3171
2004-09-24,-4.2908
2004-09-27,-2.3661
2004-09-28,1.9133
2004-09-29,3.8798
2004-09-30,-0.241
2004-10-01,8.0918
2004-10-04,1.8994
2004-10-05,-1.2061
2004-10-06,-0.222
2004-10-07,-2.3359
2004-10-08,-6.2642
2004-10-11,0.729
2004-10-12,-2.6538
2004-10-13,0.2478
2004-10-14,-5.5624
2004-10-15,2.0942
2004-10-18,0.7692
2004-10-19,0.8906
2004-10-20,1.7654
2004-10-21,4.0892
2004-10-22,-5.0
2004-10-25,2.7569
2004-10-26,-2.0755
2004-10-27,5.2328
2004-10-28,1.7751000000000001
2004-10-29,0.0
2004-11-01,0.6977
2004-11-02,-0.5774
2004-11-03,-0.3484
2004-11-04,-17.2494
2004-11-05,-0.5634
2004-11-08,-1.4163999999999999
2004-11-09,-1.4368
2004-11-10,-3.9359
2004-11-11,5.3111
2004-11-12,-1.4409
2004-11-15,4.5322
2004-11-16,-2.6573
2004-11-17,4.3103
2004-11-18,-0.4132
2004-11-19,-3.1812
2004-11-22,2.5714
2004-11-23,-1.2535
2004-11-24,1.5514999999999999
2004-11-26,0.0
