ticker,IGAP US Equity
2015-01-06,-4.1667
2015-01-07,4.3478
2015-01-09,0.0
2015-01-13,-4.1667
2015-01-22,0.8696
2015-01-26,0.0
2015-01-27,-10.3448
2015-01-28,-3.8462
2015-01-30,0.0
2015-02-02,24.0
2015-02-04,-20.9677
2015-02-06,2.0408
2015-02-10,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-25,0.0
2015-02-27,0.0
2015-03-09,5.0
2015-03-13,-0.9524
2015-03-17,-5.7692
2015-03-30,0.0
2015-04-06,12.2449
2015-04-08,0.0
2015-04-09,-18.1818
2015-04-10,6.2222
2015-04-14,15.0628
2015-04-15,-4.5455
2015-04-16,4.7619
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-27,-13.6364
2015-04-30,57.8947
2015-05-04,-20.0
2015-05-13,-16.6667
2015-05-15,-5.0
2015-05-19,-5.2632
2015-05-22,0.0
2015-05-27,11.1111
2015-05-28,0.0
2015-06-01,20.0
2015-06-02,-25.0
2015-06-10,0.0
2015-06-16,-3.3333
2015-06-19,13.7931
2015-06-22,1.0101
2015-06-23,-10.0
2015-06-24,0.0
2015-06-25,-5.5556
2015-06-29,5.8824
2015-06-30,0.0
2015-07-02,-2.2222
2015-07-06,-3.4091
2015-07-08,0.0
2015-07-09,2.3529
2015-07-13,3.4483
2015-07-16,0.0
2015-07-24,5.5556
2015-07-31,3.1579
2015-08-04,0.0
2015-08-05,2.0408
2015-08-06,0.0
2015-08-07,0.0
2015-08-11,15.0
2015-08-12,-8.5217
2015-08-13,8.365
2015-08-18,12.2807
2015-08-19,-7.8125
2015-08-21,10.1695
2015-08-24,-11.538499999999999
2015-08-26,0.0
2015-09-02,13.0435
2015-09-03,0.0
2015-09-08,-7.6923
2015-09-10,8.3333
2015-09-11,2.0
2015-09-16,1.81
2015-09-17,0.0
2015-09-21,-11.1111
2015-09-22,-33.3333
2015-10-05,45.75
2015-10-07,-14.4082
2015-10-08,-3.4068
2015-10-09,3.7344
2015-10-12,0.0
2015-11-09,-10.0
2015-11-24,-11.1111
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,-12.5
2015-12-11,-7.1429
2015-12-14,23.0769
2015-12-15,18.5
2015-12-23,-7.173
2015-12-24,-9.0909
2015-12-28,-12.5
2016-01-05,-10.0
2016-01-06,-36.5079
2016-01-25,100.0
2016-01-26,12.25
2016-02-01,0.2227
2016-02-25,-2.2222
2016-03-04,-9.0909
2016-04-05,-0.25
2016-04-06,12.5313
2016-04-11,-10.9131
2016-04-12,0.0
2016-05-04,-0.25
2016-05-09,12.5313
2016-05-10,0.2227
2016-05-11,0.0
2016-05-12,-11.1111
2016-06-01,-2.5
2016-06-02,10.2564
2016-06-06,0.0
2016-06-07,-6.9767
2016-06-08,-1.25
2016-06-10,-4.557
2016-06-16,0.0
2016-06-17,6.1008
2016-06-21,0.0
2016-06-22,0.0
2016-06-29,-15.0
2016-06-30,5.8824
2016-07-06,0.0
2016-07-15,4.1667
2016-07-21,-16.0
2016-07-22,-36.8254
2016-07-25,30.6533
2016-07-27,19.2308
2016-07-28,3.2258
2016-07-29,-21.875
2016-08-03,17.2
2016-08-05,-11.2628
2016-08-08,10.3846
2016-08-22,13.2404
2016-08-24,-6.1538
2016-09-07,-1.6393
2016-09-16,-16.0
2016-11-07,17.0635
2016-11-08,1.6949
2016-11-11,3.0
2016-11-14,-3.2362
2016-12-12,-6.3545
2016-12-19,-17.5
2016-12-20,-0.4329
2016-12-21,8.6957
2016-12-22,0.0
2017-01-04,0.8
2017-01-17,1.1905000000000001
2017-01-23,1.9607999999999999
2017-02-01,-1.5385
2017-02-06,-4.2969
2017-02-07,0.0
2017-02-08,2.0408
2017-02-09,4.0
2017-02-10,-23.0769
2017-02-13,25.0
2017-02-14,0.0
2017-02-21,0.0
2017-02-28,-22.0
2017-03-02,17.9487
2017-03-08,-2.1739
2017-03-13,0.0
2017-03-28,-11.1111
2017-03-30,0.0
2017-03-31,-2.25
2017-04-07,1.7136
2017-04-11,0.5783
2017-04-12,0.0
2017-04-17,10.0
2017-04-19,-4.5455
2017-04-26,-4.7619
2017-04-27,0.0
2017-05-05,0.0
2017-05-08,-0.575
2017-05-09,0.5783
2017-05-11,-2.5
2017-05-15,0.0
2017-05-17,0.0
2017-05-19,2.5641
2017-05-23,0.0
2017-05-24,12.5
2017-06-02,-8.8889
2017-06-05,-2.439
2017-06-07,0.0
2017-06-09,0.0
2017-06-20,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-07,-45.0
2017-07-18,81.8182
2017-07-19,0.0
2017-07-20,5.0
2017-07-24,-4.7619
2017-07-25,5.0
2017-07-26,-2.3810000000000002
2017-07-27,7.3171
2017-07-31,-4.5455
2017-08-01,0.0
2017-08-02,0.0
2017-08-04,30.9524
2017-08-09,0.0
2017-08-14,-5.4545
2017-08-15,-3.8462
2017-08-16,0.0
2017-08-17,20.0
2017-08-18,66.6667
2017-08-21,2.0
2017-08-22,-0.9804
2017-08-23,6.9307
2017-08-24,-2.7778
2017-08-25,-0.9524
2017-08-28,-3.8462
2017-08-29,0.0
2017-08-30,-20.0
2017-08-31,-10.0
2017-09-01,9.7222
2017-09-06,26.5823
2017-09-07,10.0
2017-09-11,-8.9236
2017-09-12,-4.9748
2017-09-14,-0.2101
2017-09-19,-15.7895
2017-09-26,6.25
2017-09-28,-0.2353
2017-09-29,0.2358
2017-10-02,1.1764999999999999
2017-10-03,2.3256
2017-10-04,-3.4091
2017-10-09,0.0
2017-10-13,1.1764999999999999
2017-10-16,1.1628
2017-10-17,0.0
2017-10-23,3.4483
2017-11-16,0.0
2017-11-17,-8.6667
2017-11-29,0.0
2017-12-01,2.1825
2017-12-07,-2.1359
2017-12-11,0.0
2017-12-12,-0.2433
2017-12-13,0.0
2017-12-14,-39.0244
2017-12-15,0.0
2017-12-18,36.0
2017-12-21,-26.4706
2017-12-26,0.0
2017-12-27,-22.0
2017-12-28,0.0
2017-12-29,2.5641
2018-01-04,0.0
2018-01-05,5.0
2018-01-09,0.0
2018-01-10,-2.3810000000000002
2018-01-11,0.0
2018-01-12,-2.439
2018-01-17,0.0
2018-01-22,2.5
2018-01-23,-2.439
2018-01-24,1.5
2018-01-25,-1.9704000000000002
2018-01-26,-2.0101
2018-01-29,-1.0256
2018-01-30,0.0
2018-02-01,-6.7358
2018-02-02,-0.5556
2018-02-05,-5.0279
2018-02-07,-11.7647
2018-02-08,0.0
2018-02-09,-20.0
2018-02-13,-5.8333
2018-02-14,0.0
2018-02-15,-11.5044
2018-02-16,0.0
2018-02-21,0.0
2018-02-22,100.0
2018-02-23,0.0
2018-02-27,-25.0
2018-03-01,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,36.6667
2018-03-09,-2.9268
2018-03-12,0.5025
2018-03-13,-13.0
2018-03-16,3.4483
2018-03-20,0.0
2018-03-21,0.0
2018-03-26,0.0
2018-03-27,8.3333
2018-03-29,0.0
2018-04-02,0.0
2018-04-05,5.1282
2018-04-06,4.878
2018-04-16,0.0
2018-04-17,0.0
2018-05-14,-6.5116
2018-05-15,4.4776
2018-05-23,0.0
2018-06-01,-4.7619
2018-06-05,0.0
2018-06-08,-12.5
2018-06-12,0.0
2018-06-25,-4.2857
2018-06-29,-1.4925
2018-07-06,6.0606
2018-07-11,0.0
2018-07-17,-31.4286
2018-07-23,40.0
2018-07-25,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-08-01,5.3571
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,1.6949
2018-08-15,-2.7778
2018-08-16,-12.0
2018-08-21,0.6494
2018-08-22,-21.2903
2018-08-23,-7.377
2018-08-24,10.6195
2018-08-27,-4.8
2018-08-28,-0.8403
2018-08-29,4.661
2018-08-30,-34.413
2018-08-31,1.2346
2018-09-04,20.7317
2018-09-05,0.0
2018-09-06,-4.0404
2018-09-07,15.7895
2018-09-10,0.0
2018-09-26,-13.6364
2018-10-08,-21.0526
2018-10-09,-32.0
2018-10-12,0.0
2018-10-15,-1.9607999999999999
2018-10-16,-4.0
2018-10-17,2.0833
2018-10-18,0.0
2018-10-26,2.0408
2018-10-30,0.0
2018-11-06,-60.0
2018-11-07,0.0
2018-11-08,20.0
2018-11-15,112.5
2018-11-16,0.0
2018-11-19,0.0
2018-11-28,-60.7843
2018-11-29,-15.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-07,17.647100000000002
2018-12-10,-30.0
2018-12-11,-14.2857
2018-12-12,16.6667
2018-12-13,7.1429
2018-12-17,240.0
2018-12-18,-60.7843
2018-12-19,0.0
2018-12-20,-50.0
2018-12-21,200.0
2018-12-24,0.0
2018-12-26,33.3333
2018-12-27,-10.0
2018-12-28,38.8889
2019-01-02,-2.0
2019-01-03,-48.9796
2019-01-04,-10.0
2019-01-07,11.1111
2019-01-08,144.0
2019-01-09,-14.8361
2019-01-10,3.9461
2019-01-11,1.8519
2019-01-14,-48.7273
2019-01-15,-11.3475
2019-01-16,-10.0
2019-01-17,-11.1111
2019-01-18,174.5
2019-01-22,-57.9235
2019-01-23,93.9394
2019-02-05,-10.7143
2019-02-06,-12.5
2019-02-07,0.0
2019-02-11,74.2857
2019-02-12,0.0
2019-02-15,-19.6721
2019-03-12,-48.9796
2019-03-13,76.0
2019-03-15,-2.2727
2019-03-18,0.0
2019-03-20,-37.2093
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-29,-7.4074
2019-04-05,0.0
2019-04-16,0.0
2019-04-17,14.0
2019-04-23,-19.2982
2019-04-24,13.0435
2019-04-26,-11.538499999999999
2019-05-02,-26.087
2019-05-07,47.0588
2019-05-08,-32.0
2019-05-29,47.0588
2019-05-30,0.0
2019-05-31,4.0
2019-06-06,0.0
2019-06-07,15.3846
2019-06-12,0.0
2019-06-20,-36.6667
2019-06-21,5.2632
2019-06-26,50.0
2019-06-27,16.6667
2019-06-28,-14.2857
2019-07-01,-26.6667
2019-07-09,0.0
2019-07-11,-9.0909
2019-07-17,0.0
2019-07-26,95.0
2019-07-29,2.5641
2019-07-30,12.5
2019-07-31,-6.6667
2019-08-01,0.0
2019-08-02,-2.3810000000000002
2019-08-06,0.0
2019-08-07,0.0
2019-08-09,4.878
2019-08-12,2.3256
2019-08-14,0.0
2019-08-16,0.0
2019-08-21,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,2.2727
2019-08-30,-11.1111
2019-09-03,25.0
2019-09-05,0.0
2019-09-06,-16.0
2019-09-09,19.0476
2019-09-13,-16.0
2019-09-16,19.0476
2019-09-18,-20.0
2019-09-20,12.5
2019-09-23,-22.2222
2019-09-25,14.2857
2019-09-27,0.0
2019-10-01,0.0
2019-10-03,7.5
2019-10-04,-25.3953
2019-10-07,40.2743
2019-10-08,0.0
2019-10-09,0.0
2019-10-17,-28.7111
2019-10-18,37.1571
2019-11-01,70.4545
2019-11-04,-16.0
2019-11-05,19.0476
2019-11-06,0.0
2019-11-08,-4.0133
2019-11-11,-2.7782
2019-11-12,-7.1296
2019-11-13,7.6154
2019-11-15,-29.95
2019-11-18,11.6327
2019-11-19,37.1115
2019-11-21,-3.0
2019-11-22,-25.9107
2019-11-25,38.961
2019-11-26,-1.2016
2019-12-02,-2.027
2019-12-04,1.931
2019-12-05,-6.7659
2019-12-06,-23.0769
2019-12-10,-15.0943
2019-12-11,-4.4444
2019-12-12,0.0
2019-12-13,4.6512
2019-12-17,33.1111
2019-12-18,0.1669
2019-12-26,-0.0167
2020-01-03,-41.6403
2020-01-07,68.3805
2020-01-14,1.7812000000000001
2020-01-16,-8.3333
2020-01-21,-32.6364
2020-01-22,7.9622
2020-01-27,0.0
2020-01-29,0.0
2020-02-03,0.0
2020-02-11,-2.5
2020-02-13,2.5641
2020-02-18,-10.0
2020-02-20,-2.7778
2020-02-21,14.2857
2020-02-24,12.5
2020-02-27,-11.1111
2020-02-28,-6.0
2020-03-02,9.0426
2020-03-06,21.9512
2020-03-11,0.0
2020-03-12,0.0
2020-03-16,-10.0
2020-03-18,-6.6667
2020-03-23,-4.7619
2020-03-24,0.0
2020-03-25,12.5
2020-03-27,-11.1111
2020-04-14,0.0
2020-04-20,0.0
2020-04-22,7.5
2020-04-24,-6.9767
2020-04-27,12.5
2020-04-28,-11.1111
2020-04-29,0.0
2020-04-30,12.5
2020-05-01,0.0
2020-05-04,-4.4444
2020-05-05,0.0
2020-05-06,-4.6512
2020-05-07,0.0
2020-05-08,7.3171
2020-05-11,-9.0909
2020-05-12,10.0
2020-05-14,-9.0909
2020-05-18,0.0
2020-05-19,-32.5
2020-05-21,40.7037
2020-05-22,-28.9287
2020-05-26,40.7407
2020-05-27,0.0
2020-05-29,0.0
2020-06-01,-14.473700000000001
2020-06-02,10.7692
2020-06-05,5.5556
2020-06-08,-10.526299999999999
2020-06-09,0.0
2020-06-11,0.0
2020-06-16,-20.5882
2020-06-17,48.0741
2020-06-18,-22.4612
2020-06-19,0.0
2020-06-22,-3.2258
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,-13.3333
2020-06-29,46.1538
2020-06-30,-2.6316
2020-07-02,-5.4054
2020-07-07,-20.0
2020-07-10,32.1429
2020-07-15,-16.2162
2020-07-16,12.9032
2020-07-21,-20.0
2020-07-23,-3.5714
2020-07-27,18.5185
2020-07-28,-6.25
2020-07-29,0.0
