ticker,MLHR US Equity
2000-05-23,-0.9091
2000-05-24,2.0642
2000-05-25,1.7978
2000-05-26,0.2208
2000-05-30,1.9824000000000002
2000-05-31,-6.5702
2000-06-01,7.4074
2000-06-02,2.5862
2000-06-05,-7.9832
2000-06-06,2.0548
2000-06-07,0.2237
2000-06-08,-3.3482
2000-06-09,2.5404
2000-06-12,-0.4505
2000-06-13,2.2624
2000-06-14,-0.4425
2000-06-15,3.5556
2000-06-16,-1.073
2000-06-19,0.8677
2000-06-20,-1.5053999999999998
2000-06-21,-5.4585
2000-06-22,0.6928
2000-06-23,-1.3761
2000-06-26,-1.3953
2000-06-27,1.6509
2000-06-28,2.0882
2000-06-29,0.6818
2000-06-30,-6.5463000000000005
2000-07-03,6.7633
2000-07-05,-0.9615
2000-07-06,0.7424
2000-07-07,3.1746
2000-07-10,0.2198
2000-07-11,2.8509
2000-07-12,0.8529
2000-07-13,0.6342
2000-07-14,1.4706000000000001
2000-07-17,-1.8634
2000-07-18,0.0
2000-07-19,0.8439
2000-07-20,3.3473
2000-07-21,1.8218999999999999
2000-07-24,-0.5964
2000-07-25,0.0
2000-07-26,-2.15
2000-07-27,1.3797
2000-07-28,-2.2177
2000-07-31,3.5052
2000-08-01,-0.3984
2000-08-02,-1.0
2000-08-03,0.202
2000-08-04,-0.2016
2000-08-07,4.8485
2000-08-08,1.1561
2000-08-09,-4.5714
2000-08-10,0.998
2000-08-11,3.5573
2000-08-14,-0.7634
2000-08-15,-1.7308
2000-08-16,1.7612999999999999
2000-08-17,-1.1538
2000-08-18,0.1946
2000-08-21,-2.3301
2000-08-22,-0.3976
2000-08-23,-2.1955999999999998
2000-08-24,1.4285999999999999
2000-08-25,-1.006
2000-08-28,-2.2358000000000002
2000-08-29,3.7422
2000-08-30,0.9178
2000-08-31,1.5905
2000-09-01,0.1957
2000-09-05,0.7813
2000-09-06,-0.7752
2000-09-07,-3.5156
2000-09-08,-2.6316
2000-09-11,0.6237
2000-09-12,-1.7045
2000-09-13,0.0525
2000-09-14,-1.0504
2000-09-15,-3.1847
2000-09-18,-1.9737
2000-09-19,1.1186
2000-09-20,1.5487
2000-09-21,-0.8715
2000-09-22,4.1209
2000-09-25,-1.4248
2000-09-26,2.7837
2000-09-27,-0.2083
2000-09-28,2.714
2000-09-29,4.2683
2000-10-02,-3.8986
2000-10-03,-1.8256000000000001
2000-10-04,2.686
2000-10-05,0.4024
2000-10-06,-0.4008
2000-10-09,1.4085
2000-10-10,-2.3810000000000002
2000-10-11,-2.439
2000-10-12,-13.5417
2000-10-13,4.3373
2000-10-16,0.6928
2000-10-17,-3.4404
2000-10-18,-2.1378
2000-10-19,0.7282
2000-10-20,-1.4458
2000-10-23,-1.467
2000-10-24,-0.9926
2000-10-25,-2.7569
2000-10-26,4.6392
2000-10-27,0.7389
2000-10-30,1.956
2000-10-31,0.2398
2000-11-01,1.1962
2000-11-02,2.8369
2000-11-03,-5.2874
2000-11-06,1.4563
2000-11-07,-1.1962
2000-11-08,-1.937
2000-11-09,0.0
2000-11-10,-3.3951000000000002
2000-11-13,-0.0639
2000-11-14,2.3018
2000-11-15,0.5
2000-11-16,-0.995
2000-11-17,1.2563
2000-11-20,-2.4814
2000-11-21,2.5445
2000-11-22,-1.737
2000-11-24,1.7677
2000-11-27,0.0
2000-11-28,-4.5906
2000-11-29,-1.0195
2000-11-30,-0.5263
2000-12-01,1.5873
2000-12-04,-1.3021
2000-12-05,1.0554
2000-12-06,0.0
2000-12-07,-2.0888
2000-12-08,-1.8667
2000-12-11,1.6303999999999998
2000-12-12,0.0
2000-12-13,-2.6738
2000-12-14,-0.5495
2000-12-15,0.8287
2000-12-18,0.8219
2000-12-19,-0.8152
2000-12-20,7.8767
2000-12-21,3.6189999999999998
2000-12-22,5.1471
2000-12-26,2.972
2000-12-27,2.9994
2000-12-28,3.2967
2000-12-29,-2.1277
2001-01-02,-6.3043
2001-01-03,0.9281
2001-01-04,2.9885
2001-01-05,-0.8929
2001-01-08,0.6757
2001-01-09,-4.2506
2001-01-10,0.7009
2001-01-11,-2.3202
2001-01-12,1.9002
2001-01-16,0.9324
2001-01-17,1.1547
2001-01-18,0.0
2001-01-19,-2.0548
2001-01-22,2.331
2001-01-23,1.3667
2001-01-24,0.2247
2001-01-25,0.2242
2001-01-26,0.1678
2001-01-29,1.1724999999999999
2001-01-30,1.5453000000000001
2001-01-31,-0.4348
2001-02-01,0.2183
2001-02-02,-1.9607999999999999
2001-02-05,-0.4444
2001-02-06,-5.5804
2001-02-07,-0.4728
2001-02-08,-0.2375
2001-02-09,-0.9524
2001-02-12,-0.7212
2001-02-13,-2.4213
2001-02-14,-0.4963
2001-02-15,2.2444
2001-02-16,1.4634
2001-02-20,-1.2019
2001-02-21,-2.4331
2001-02-22,0.2494
2001-02-23,3.4826
2001-02-26,0.0
2001-02-27,-3.8462
2001-02-28,2.645
2001-03-01,0.0
2001-03-02,1.2195
2001-03-05,-0.241
2001-03-06,0.4831
2001-03-07,0.9615
2001-03-08,4.7619
2001-03-09,-2.0455
2001-03-12,0.0
2001-03-13,-1.6240999999999999
2001-03-14,-1.8868
2001-03-15,-3.6058
2001-03-16,-5.2369
2001-03-19,1.8420999999999998
2001-03-20,2.8424
2001-03-21,-2.0101
2001-03-22,-0.2564
2001-03-23,-0.7712
2001-03-26,1.5544
2001-03-27,-3.8265000000000002
2001-03-28,-1.8568
2001-03-29,0.5405
2001-03-30,-0.5376
2001-04-02,0.5405
2001-04-03,-1.0753
2001-04-04,0.8152
2001-04-05,4.8518
2001-04-06,-1.7995
2001-04-09,0.3141
2001-04-10,5.8038
2001-04-11,-3.5517
2001-04-12,0.3273
2001-04-16,1.4682
2001-04-17,-0.9646
2001-04-18,4.9919
2001-04-19,0.5025
2001-04-20,-1.8462
2001-04-23,-1.6458
2001-04-24,-1.3147
2001-04-25,1.8571
2001-04-26,3.4086
2001-04-27,1.9548
2001-04-30,-0.188
2001-05-01,-0.678
2001-05-02,2.2753
2001-05-03,0.0742
2001-05-04,-1.8155000000000001
2001-05-07,1.6981000000000002
2001-05-08,0.7421
2001-05-09,0.0
2001-05-10,-1.8195000000000001
2001-05-11,0.09
2001-05-14,0.6747
2001-05-15,0.484
2001-05-16,0.9263
2001-05-17,-0.514
2001-05-18,-2.0295
2001-05-21,1.9962
2001-05-22,3.582
2001-05-23,-0.82
2001-05-24,0.0359
2001-05-25,-0.1078
2001-05-29,0.3597
2001-05-30,-2.8091
2001-05-31,-0.4431
2001-06-01,-0.2226
2001-06-04,-0.7807
2001-06-05,0.4871
2001-06-06,0.0373
2001-06-07,0.2982
2001-06-08,-0.9662
2001-06-11,-1.9137
2001-06-12,-0.7269
2001-06-13,-2.0039
2001-06-14,-1.8875
2001-06-15,-0.2004
2001-06-18,0.4819
2001-06-19,-1.1591
2001-06-20,2.7901
2001-06-21,0.5901
2001-06-22,-1.4079
2001-06-25,0.4363
2001-06-26,1.1453
2001-06-27,-3.5143
2001-06-28,0.1214
2001-06-29,-2.1827
2001-07-02,5.5785
2001-07-03,0.7828
2001-07-05,0.3883
2001-07-06,-0.7737
2001-07-09,0.8187
2001-07-10,-3.0549
2001-07-11,0.0399
2001-07-12,0.0797
2001-07-13,-0.4382
2001-07-16,1.2005
2001-07-17,0.7908
2001-07-18,-0.7454
2001-07-19,1.7787
2001-07-20,-0.7767
2001-07-23,-0.7828
2001-07-24,-3.3136
2001-07-25,2.3256
2001-07-26,-0.9171
2001-07-27,2.3742
2001-07-30,-0.7862
2001-07-31,0.0
2001-08-01,-0.317
2001-08-02,0.6757
2001-08-03,0.6317
2001-08-06,0.2354
2001-08-07,-2.5049
2001-08-08,-0.3212
2001-08-09,0.443
2001-08-10,-0.1203
2001-08-13,0.7627
2001-08-14,0.757
2001-08-15,0.2768
2001-08-16,0.3549
2001-08-17,-1.1788
2001-08-20,-0.7555
2001-08-21,-4.0064
2001-08-22,0.3756
2001-08-23,-2.7443
2001-08-24,1.4964
2001-08-27,0.1264
2001-08-28,-2.2718
2001-08-29,1.7488000000000001
2001-08-30,-2.3305
2001-08-31,-0.9978
2001-09-04,0.7888
2001-09-05,-0.7391
2001-09-06,-0.9636
2001-09-07,-2.4768
2001-09-10,-1.1338
2001-09-17,-2.6147
2001-09-18,1.0363
2001-09-19,-0.5128
2001-09-20,-5.8107
2001-09-21,-1.8904999999999998
2001-09-24,1.6734
2001-09-25,-5.0873
2001-09-26,0.0525
2001-09-27,0.9979
2001-09-28,1.248
2001-10-01,-6.2661
2001-10-02,6.411
2001-10-03,2.0082
2001-10-04,3.2307
2001-10-05,-0.3423
2001-10-08,-0.3925
2001-10-09,-1.2315
2001-10-10,4.6384
2001-10-11,2.8122
2001-10-12,-1.3445
2001-10-15,2.2556
2001-10-16,1.1949
2001-10-17,-2.2252
2001-10-18,-2.2759
2001-10-19,0.5228
2001-10-22,1.1348
2001-10-23,-2.5713
2001-10-24,0.2879
2001-10-25,0.5742
2001-10-26,0.9515
2001-10-29,-0.9896
2001-10-30,0.0476
2001-10-31,0.6185
2001-11-01,3.1678
2001-11-02,-1.0082
2001-11-05,1.6667
2001-11-06,1.275
2001-11-07,-1.9335
2001-11-08,-1.4214
2001-11-09,-1.2093
2001-11-12,1.1299
2001-11-13,0.9311
2001-11-14,1.7066
2001-11-15,2.6304
2001-11-16,0.0884
2001-11-19,-1.2362
2001-11-20,-0.1788
2001-11-21,-3.1348
2001-11-23,0.7813
2001-11-26,1.4725
2001-11-27,-0.3617
2001-11-28,-2.8754999999999997
2001-11-29,3.65
2001-11-30,-1.3093
2001-12-03,-0.4575
2001-12-04,0.3217
2001-12-05,4.0311
2001-12-06,4.1832
2001-12-07,-1.6484
2001-12-10,0.3438
2001-12-11,0.0857
2001-12-12,-2.0111
2001-12-13,0.2183
2001-12-14,-0.6536
2001-12-17,0.4825
2001-12-18,1.3094999999999999
2001-12-19,1.7665
2001-12-20,-4.6571
2001-12-21,-0.7993
2001-12-24,2.4172000000000002
2001-12-26,3.8024
2001-12-27,1.5579
2001-12-28,0.7463
2001-12-31,-2.6337
2002-01-02,-0.7608
2002-01-03,2.0017
2002-01-04,2.8810000000000002
2002-01-07,-0.8523
2002-01-08,1.3099
2002-01-09,1.4141
2002-01-10,0.0797
2002-01-11,-0.6768
2002-01-14,-1.9639
2002-01-15,-0.4497
2002-01-16,-0.2875
2002-01-17,0.8237
2002-01-18,-0.9355
2002-01-22,0.2433
2002-01-23,0.9872
2002-01-24,2.2403
2002-01-25,1.1554
2002-01-28,1.024
2002-01-29,-2.1442
2002-01-30,0.4382
2002-01-31,-1.4677
2002-02-01,0.0403
2002-02-04,-1.4085
2002-02-05,-8.449
2002-02-06,0.8025
2002-02-07,-1.9903
2002-02-08,0.2256
2002-02-11,0.4052
2002-02-12,-1.3453
2002-02-13,1.9545
2002-02-14,-0.2229
2002-02-15,1.2511
2002-02-19,-2.7361
2002-02-20,-0.6352
2002-02-21,-1.6895
2002-02-22,1.7185000000000001
2002-02-25,-0.2283
2002-02-26,0.5034
2002-02-27,4.2634
2002-02-28,1.7498
2002-03-01,0.6019
2002-03-04,0.3846
2002-03-05,1.5751
2002-03-06,-0.2934
2002-03-07,1.1349
2002-03-08,1.5377999999999998
2002-03-11,2.4151
2002-03-12,-3.6771000000000003
2002-03-13,-0.7884
2002-03-14,1.422
2002-03-15,-0.7423
2002-03-18,0.1246
2002-03-19,1.9959
2002-03-20,-3.0145
2002-03-21,2.3909000000000002
2002-03-22,-1.27
2002-03-25,-2.6555999999999997
2002-03-26,-1.8755
2002-03-27,-0.0434
2002-03-28,3.3464
2002-04-01,-0.9251
2002-04-02,2.2071
2002-04-03,-1.7442
2002-04-04,-1.0989
2002-04-05,2.265
2002-04-08,0.9611
2002-04-09,-0.2483
2002-04-10,2.1992
2002-04-11,-0.7308
2002-04-12,-1.4315
2002-04-15,-2.7386
2002-04-16,3.9676
2002-04-17,-2.6262
2002-04-18,1.3906
2002-04-19,1.8702999999999999
2002-04-22,0.0408
2002-04-23,1.9576
2002-04-24,-2.0
2002-04-25,0.2041
2002-04-26,-2.2403
2002-04-29,1.2083
2002-04-30,0.5764
2002-05-01,2.2923
2002-05-02,0.8804
2002-05-03,-0.714
2002-05-06,-1.0388
2002-05-07,0.0807
2002-05-08,2.501
2002-05-09,-1.3735
2002-05-10,-0.3631
2002-05-13,-1.0813
2002-05-14,1.2146
2002-05-15,-0.24
2002-05-16,-0.842
2002-05-17,0.5257
2002-05-20,-0.362
2002-05-21,-3.916
2002-05-22,1.8908
2002-05-23,0.9897
2002-05-24,-0.1633
2002-05-28,-1.8814
2002-05-29,1.0265
2002-05-30,-1.8595000000000002
2002-05-31,-1.2211
2002-06-03,1.3214000000000001
2002-06-04,-0.8835
2002-06-05,0.5093
2002-06-06,-2.6605
2002-06-07,0.8677
2002-06-10,0.4301
2002-06-11,-1.1135
2002-06-12,2.5985
2002-06-13,-3.3346999999999998
2002-06-14,-0.1747
2002-06-17,2.6684
2002-06-18,-1.8747
2002-06-19,-5.4711
2002-06-20,-5.3284
2002-06-21,-1.8437999999999999
2002-06-24,-0.3955
2002-06-25,-0.8437
2002-06-26,-0.9009
2002-06-27,0.2525
2002-06-28,2.267
2002-07-01,-1.4778
2002-07-02,-0.05
2002-07-03,-4.9525
2002-07-05,4.2105
2002-07-08,1.2121
2002-07-09,-0.1996
2002-07-10,-2.25
2002-07-11,-4.5013
2002-07-12,0.5892
2002-07-15,1.4377
2002-07-16,-4.4619
2002-07-17,-0.8791
2002-07-18,0.5543
2002-07-19,-1.5436
2002-07-22,-5.5431
2002-07-23,-3.4381
2002-07-24,3.9668
2002-07-25,-0.7451
2002-07-26,0.8328
2002-07-29,0.885
2002-07-30,-0.4678
2002-07-31,-0.4113
2002-08-01,-1.1799
2002-08-02,-3.9403
2002-08-05,-3.2318
2002-08-06,1.4772
2002-08-07,0.2532
2002-08-08,0.1263
2002-08-09,-1.1349
2002-08-12,0.3827
2002-08-13,-1.0165
2002-08-14,0.0
2002-08-15,1.2837
2002-08-16,0.6971
2002-08-19,1.0699
2002-08-20,-0.3736
2002-08-21,-0.4375
2002-08-22,0.9416
2002-08-23,-1.2438
2002-08-26,-0.5038
2002-08-27,0.8861
2002-08-28,-2.1565
2002-08-29,-0.0643
2002-08-30,-0.3859
2002-09-03,-4.6482
2002-09-04,2.5118
2002-09-05,-3.7052
2002-09-06,6.9959
2002-09-09,1.1538
2002-09-10,2.725
2002-09-11,4.1949
2002-09-12,-3.9076
2002-09-13,-0.0616
2002-09-16,-1.5413000000000001
2002-09-17,-4.5711
2002-09-18,-1.7717
2002-09-19,16.0187
2002-09-20,4.2146
2002-09-23,-1.105
2002-09-24,-3.0726
2002-09-25,2.536
2002-09-26,1.1804000000000001
2002-09-27,-1.6667
2002-09-30,0.339
2002-10-01,2.7027
2002-10-02,-3.6732
2002-10-03,0.3984
2002-10-04,-2.3810000000000002
2002-10-07,-5.4007
2002-10-08,-0.1228
2002-10-09,-2.8888
2002-10-10,1.7088999999999999
2002-10-11,5.0404
2002-10-14,-0.6517
2002-10-15,5.5456
2002-10-16,-4.4011
2002-10-17,1.8852
2002-10-18,-2.0882
2002-10-21,6.5166
2002-10-22,-2.9477
2002-10-23,4.8711
2002-10-24,-1.0383
2002-10-25,2.0431
2002-10-28,-3.4632
2002-10-29,0.6166
2002-10-30,0.2228
2002-10-31,0.3335
2002-11-01,1.4294
2002-11-04,2.1411
2002-11-05,1.4439
2002-11-06,2.0032
2002-11-07,-0.2067
2002-11-08,-0.2589
2002-11-11,-1.2461
2002-11-12,0.8412
2002-11-13,-0.4432
2002-11-14,1.8591
2002-11-15,0.9769
2002-11-18,-1.9908000000000001
2002-11-19,-1.3975
2002-11-20,0.8957
2002-11-21,2.5065
2002-11-22,-1.6811
2002-11-25,1.6061999999999999
2002-11-26,-2.0589
2002-11-27,3.3907
2002-11-29,0.6004
2002-12-02,-0.2959
2002-12-03,-1.006
2002-12-04,1.3719999999999999
2002-12-05,-0.2506
2002-12-06,-3.5176
2002-12-09,-2.0313
2002-12-10,1.2759
2002-12-11,1.4173
2002-12-12,1.1387
2002-12-13,-0.9724
2002-12-16,2.1189
2002-12-17,-0.9109
2002-12-18,0.1021
2002-12-19,-3.4184
2002-12-20,0.8452
2002-12-23,-2.7239
2002-12-24,-0.4308
2002-12-26,-0.3786
2002-12-27,-1.4604
2002-12-30,0.7107
2002-12-31,0.6565
2003-01-02,3.2609
2003-01-03,-0.7368
2003-01-06,0.9014
2003-01-07,-1.9968
2003-01-08,-1.3941
2003-01-09,-0.5982
2003-01-10,0.2188
2003-01-13,0.0
2003-01-14,0.2729
2003-01-15,1.3609
2003-01-16,-2.4168
2003-01-17,-0.2201
2003-01-21,-2.9785
2003-01-22,-1.3075999999999999
2003-01-23,1.9585
2003-01-24,-1.6949
2003-01-27,-2.0115
2003-01-28,2.6393
2003-01-29,-0.5657
2003-01-30,-1.1551
2003-01-31,4.0116
2003-02-03,-4.36
2003-02-04,-1.2274
2003-02-05,0.7101
2003-02-06,-2.4089
2003-02-07,-1.6857
2003-02-10,2.8169
2003-02-11,-1.7332
2003-02-12,-1.6909999999999998
2003-02-13,-1.9729
2003-02-14,0.2516
2003-02-18,-0.1255
2003-02-19,-0.3141
2003-02-20,-1.1342
2003-02-21,1.0899
2003-02-24,-0.5107
2003-02-25,-0.2535
2003-02-26,-2.1204
2003-02-27,1.041
2003-02-28,0.6439
2003-03-03,1.0877
2003-03-04,-0.8861
2003-03-05,0.0
2003-03-06,-0.0639
2003-03-07,-0.5623
2003-03-10,-0.6554
2003-03-11,1.229
2003-03-12,-0.5112
2003-03-13,0.578
2003-03-14,0.2554
2003-03-17,2.3567
2003-03-18,1.4312
2003-03-19,-0.8589
2003-03-20,-0.6188
2003-03-21,1.6812
2003-03-24,-1.8982999999999999
2003-03-25,0.7491
2003-03-26,-0.062
2003-03-27,0.9919
2003-03-28,0.3683
2003-03-31,-1.5291000000000001
2003-04-01,-0.3106
2003-04-02,2.1184
2003-04-03,-1.2203
2003-04-04,-0.6177
2003-04-07,-0.2486
2003-04-08,-0.3115
2003-04-09,0.1875
2003-04-10,0.1871
2003-04-11,-0.0623
2003-04-14,0.4361
2003-04-15,0.3102
2003-04-16,-0.8658
2003-04-17,0.4367
2003-04-21,0.8075
2003-04-22,1.6636
2003-04-23,1.1515
2003-04-24,-1.2582
2003-04-25,-0.6068
2003-04-28,3.4188
2003-04-29,2.4203
2003-04-30,0.634
2003-05-01,0.1718
2003-05-02,1.0863
2003-05-05,0.0566
2003-05-06,0.4522
2003-05-07,-1.238
2003-05-08,-0.6268
2003-05-09,1.3475
2003-05-12,1.0467
2003-05-13,2.7996
2003-05-14,-0.4902
2003-05-15,-0.1095
2003-05-16,-0.6575
2003-05-19,-0.2206
2003-05-20,-0.7186
2003-05-21,-0.7238
2003-05-22,0.0
2003-05-23,-1.1217
2003-05-27,1.021
2003-05-28,3.3478
2003-05-29,1.7964
2003-05-30,3.4225
2003-06-02,0.6205
2003-06-03,2.0555
2003-06-04,-1.6616
2003-06-05,0.3584
2003-06-06,-0.6633
2003-06-09,-0.4622
2003-06-10,1.6512
2003-06-11,0.203
2003-06-12,1.5704
2003-06-13,-0.2494
2003-06-16,1.25
2003-06-17,0.1481
2003-06-18,0.641
2003-06-19,-0.294
2003-06-20,-0.4423
2003-06-23,-0.0987
2003-06-24,-0.3458
2003-06-25,1.6360999999999999
2003-06-26,-0.6829
2003-06-27,-1.7682
2003-06-30,0.3
2003-07-01,0.8475
2003-07-02,0.9886
2003-07-03,-1.2726
2003-07-07,1.6360999999999999
2003-07-08,0.0976
2003-07-09,-0.5361
2003-07-10,0.294
2003-07-11,-1.661
2003-07-14,1.1426
2003-07-15,-0.0491
2003-07-16,0.0
2003-07-17,-1.0811
2003-07-18,1.2916
2003-07-21,-1.079
2003-07-22,1.1899
2003-07-23,1.1269
2003-07-24,-0.2907
2003-07-25,0.6317
2003-07-28,1.8349
2003-07-29,0.7112
2003-07-30,1.2241
2003-07-31,3.2558
2003-08-01,-2.4775
2003-08-04,-0.6928
2003-08-05,-0.6977
2003-08-06,-0.5621
2003-08-07,0.0942
2003-08-08,1.2706
2003-08-11,1.2082
2003-08-12,1.5152
2003-08-13,-0.588
2003-08-14,-0.5005
2003-08-15,0.503
2003-08-18,2.8207
2003-08-19,0.9735
2003-08-20,0.4382
2003-08-21,2.007
2003-08-22,-0.3849
2003-08-25,-1.7604
2003-08-26,1.2675
2003-08-27,-0.0593
2003-08-28,1.2976
2003-08-29,-0.1708
2003-09-02,0.4705
2003-09-03,1.5326
2003-09-04,-1.3836
2003-09-05,1.7856999999999998
2003-09-08,2.1303
2003-09-09,-2.1677
2003-09-10,-1.714
2003-09-11,-1.1059
2003-09-12,1.1613
2003-09-15,0.5952
2003-09-16,1.0144
2003-09-17,-0.8368
2003-09-18,1.1519
2003-09-19,0.9052
2003-09-22,-1.7363
2003-09-23,0.2103
2003-09-24,-2.3929
2003-09-25,-1.6343999999999999
2003-09-26,-1.0057
2003-09-29,0.7951
2003-09-30,-0.2191
2003-10-01,0.1318
2003-10-02,-0.3947
2003-10-03,1.321
2003-10-06,0.0869
2003-10-07,0.3474
2003-10-08,-0.3029
2003-10-09,-0.0868
2003-10-10,0.0434
2003-10-13,1.5198
2003-10-14,1.1121
2003-10-15,0.3807
2003-10-16,-0.1264
2003-10-17,0.0422
2003-10-20,-1.3075
2003-10-21,0.1709
2003-10-22,-2.5171
2003-10-23,0.7002
2003-10-24,-0.8257
2003-10-27,-0.7888
2003-10-28,1.4576
2003-10-29,-0.1741
2003-10-30,-0.5669
2003-10-31,1.0526
2003-11-03,1.6059
2003-11-04,-1.4524
2003-11-05,1.6905000000000001
2003-11-06,-0.8099
2003-11-07,5.0279
2003-11-10,0.1637
2003-11-11,0.2042
2003-11-12,2.1199
2003-11-13,0.1198
2003-11-14,1.5152
2003-11-17,0.3535
2003-11-18,0.2348
2003-11-19,0.1952
2003-11-20,-1.0133
2003-11-21,0.315
2003-11-24,0.5887
2003-11-25,-0.0536
2003-11-26,0.3831
2003-11-28,1.4487
2003-12-01,2.6871
2003-12-02,0.1121
2003-12-03,0.6721
2003-12-04,-1.0015
2003-12-05,-0.562
2003-12-08,0.0
2003-12-09,-1.0173
2003-12-10,-0.6091
2003-12-11,0.9958
2003-12-12,-1.0997
2003-12-15,0.3451
2003-12-16,-1.9487999999999999
2003-12-17,-0.5456
2003-12-18,-3.7618
2003-12-19,-1.7101
2003-12-22,-0.1657
2003-12-23,0.4149
2003-12-24,-0.2893
2003-12-26,0.2901
2003-12-29,0.4545
2003-12-30,-0.4525
2003-12-31,0.2066
2004-01-02,-0.8247
2004-01-05,-0.6237
2004-01-06,-1.7155
2004-01-07,0.5534
2004-01-08,0.127
2004-01-09,-0.2114
2004-01-12,1.1441
2004-01-13,-1.9271
2004-01-14,0.8971
2004-01-15,1.8205
2004-01-16,1.7464
2004-01-20,0.2861
2004-01-21,0.7742
2004-01-22,1.4557
2004-01-23,-1.7537
2004-01-26,-2.2312
2004-01-27,0.4564
2004-01-28,-0.2891
2004-01-29,0.1657
2004-01-30,0.0414
2004-02-02,-0.8268
2004-02-03,0.2084
2004-02-04,16.8885
2004-02-05,-1.2811
2004-02-06,0.3605
2004-02-09,-0.6466
2004-02-10,-0.3615
2004-02-11,1.9594
2004-02-12,0.5338
2004-02-13,-0.8142
2004-02-17,0.9993
2004-02-18,-0.9187
2004-02-19,1.2839
2004-02-20,-0.9859
2004-02-23,-1.7425000000000002
2004-02-24,-1.4839
2004-02-25,2.0803
2004-02-26,2.2342
2004-02-27,-1.1632
2004-03-01,4.8502
2004-03-02,-0.8163
2004-03-03,0.7202
2004-03-04,0.6129
2004-03-05,0.6091
2004-03-08,-0.4036
2004-03-09,-1.5198
2004-03-10,-2.6406
2004-03-11,-1.7612
2004-03-12,3.5855
2004-03-15,-0.8654
2004-03-16,-1.1872
2004-03-17,1.8728
2004-03-18,-7.18
2004-03-19,-2.0553
2004-03-22,-1.1828
2004-03-23,-0.3475
2004-03-24,-1.4723
2004-03-25,2.2414
2004-03-26,-1.5769
2004-03-29,1.524
2004-03-30,-0.3079
2004-03-31,2.7027
2004-04-01,2.2932
2004-04-02,0.5513
2004-04-05,-0.1827
2004-04-06,-1.1351
2004-04-07,0.0741
2004-04-08,-0.074
2004-04-12,-0.4074
2004-04-13,-0.5206
2004-04-14,-1.1963
2004-04-15,-0.5297
2004-04-16,3.3092
2004-04-19,-0.405
2004-04-20,0.1479
2004-04-21,0.9598
2004-04-22,1.3163
2004-04-23,-0.1083
2004-04-26,0.0723
2004-04-27,-0.2527
2004-04-28,-1.6649
2004-04-29,-2.7972
2004-04-30,-0.833
2004-05-03,-0.2291
2004-05-04,-0.5741
2004-05-05,-0.2309
2004-05-06,-0.733
2004-05-07,-2.8372
2004-05-10,-2.68
2004-05-11,0.3288
2004-05-12,-1.188
2004-05-13,-0.8292
2004-05-14,-0.1672
2004-05-17,-2.7638
2004-05-18,1.2059
2004-05-19,1.5745
2004-05-20,-0.8798
2004-05-21,-0.3381
2004-05-24,-0.4241
2004-05-25,0.0
2004-05-26,1.7568000000000001
