ticker,NORNQ US Equity
2010-10-04,-1.1905000000000001
2010-10-05,1.3253
2010-10-06,4.0428
2010-10-07,5.0286
2010-10-08,9.6844
2010-10-11,2.6786
2010-10-12,-1.5459
2010-10-13,1.9627
2010-10-14,-2.3099
2010-10-15,-2.4631
2010-10-18,1.0101
2010-10-19,-8.7
2010-10-20,2.3001
2010-10-21,-0.7495
2010-10-22,-0.2157
2010-10-25,-0.5405
2010-10-26,-1.087
2010-10-27,8.022
2010-10-28,-0.3052
2010-10-29,1.2245
2010-11-01,-0.3024
2010-11-02,5.3589
2010-11-03,0.3839
2010-11-04,12.9063
2010-11-05,1.9475
2010-11-08,-0.1661
2010-11-09,-0.4992
2010-11-10,6.8562
2010-11-11,-2.0344
2010-11-12,1.9169
2010-11-15,1.8025
2010-11-16,-13.087
2010-11-17,-1.9485999999999999
2010-11-18,7.4977
2010-11-19,2.1008
2010-11-22,1.2346
2010-11-23,0.0
2010-11-24,-0.813
2010-11-26,0.082
2010-11-29,-0.0819
2010-11-30,-2.541
2010-12-01,-3.196
2010-12-02,-0.0869
2010-12-03,0.0
2010-12-06,0.7826
2010-12-07,-1.6393
2010-12-08,-0.3509
2010-12-09,0.0
2010-12-10,1.9365999999999999
2010-12-13,3.5406
2010-12-14,-3.7531
2010-12-15,1.9064
2010-12-16,-1.2755
2010-12-17,8.3549
2010-12-20,2.7822
2010-12-21,0.464
2010-12-22,7.3133
2010-12-23,-0.5022
2010-12-27,1.2257
2010-12-28,0.2137
2010-12-29,1.4215
2010-12-30,-1.4716
2010-12-31,3.8407
2011-01-03,-0.5479
2011-01-04,1.9284
2011-01-05,3.0405
2011-01-06,-1.3115
2011-01-07,0.6645
2011-01-10,-0.9901
2011-01-11,5.6667
2011-01-12,-1.388
2011-01-13,-3.199
2011-01-14,-1.5202
2011-01-18,0.8054
2011-01-19,-2.5965
2011-01-20,-4.4429
2011-01-21,-1.216
2011-01-24,-0.1448
2011-01-25,1.8854
2011-01-26,3.2028
2011-01-27,-0.3448
2011-01-28,-4.2215
2011-01-31,6.8642
2011-02-01,3.7187
2011-02-02,0.5867
2011-02-03,1.4258
2011-02-04,-2.4281
2011-02-07,1.5062
2011-02-08,2.3226
2011-02-09,-2.3329
2011-02-10,-2.5823
2011-02-11,2.1206
2011-02-14,0.1947
2011-02-15,0.5181
2011-02-16,11.018
2011-02-17,-1.509
2011-02-18,-1.5321
2011-02-22,-5.7451
2011-02-23,-1.5238
2011-02-24,3.3527
2011-02-25,-1.4971999999999999
2011-02-28,-0.1267
2011-03-01,-3.1706
2011-03-02,0.6549
2011-03-03,2.147
2011-03-04,-1.4013
2011-03-07,-1.7442
2011-03-08,-0.9204
2011-03-09,-1.5926
2011-03-10,-5.0573
2011-03-11,4.2614
2011-03-14,-0.7493
2011-03-15,-2.4708
2011-03-16,-2.9557
2011-03-17,2.393
2011-03-18,2.3371
2011-03-21,0.0
2011-03-22,1.7993000000000001
2011-03-23,2.2434
2011-03-24,2.5930999999999997
2011-03-25,-1.1666
2011-03-28,-1.4426
2011-03-29,1.7964
2011-03-30,0.2614
2011-03-31,4.6284
2011-04-01,-3.4891
2011-04-04,0.6456
2011-04-05,2.1167
2011-04-06,0.2513
2011-04-07,1.1905000000000001
2011-04-08,0.3715
2011-04-11,-2.0358
2011-04-12,-4.2191
2011-04-13,-0.6575
2011-04-14,-2.4487
2011-04-15,1.7639
2011-04-18,-1.5333
2011-04-19,2.2343
2011-04-20,2.1854
2011-04-21,0.7777
2011-04-25,-1.6077
2011-04-26,9.1503
2011-04-27,1.9162
2011-04-28,1.1163
2011-04-29,-1.2783
2011-05-02,2.5898
2011-05-03,-5.0488
2011-05-04,-5.136
2011-05-05,-2.2293
2011-05-06,1.1075
2011-05-09,2.384
2011-05-10,1.6362
2011-05-11,-6.0681
2011-05-12,1.4502
2011-05-13,-3.3138
2011-05-16,-5.4435
2011-05-17,4.6198
2011-05-18,-2.4457
2011-05-19,-0.0696
2011-05-20,-2.23
2011-05-23,-1.9957
2011-05-24,1.6726999999999999
2011-05-25,7.1531
2011-05-26,-1.0681
2011-05-27,-0.4049
2011-05-31,0.4065
2011-06-01,-3.8462
2011-06-02,-0.6316
2011-06-03,-0.3531
2011-06-06,-2.2679
2011-06-07,1.5228000000000002
2011-06-08,-1.4285999999999999
2011-06-09,-0.1449
2011-06-10,-0.7983
2011-06-13,-0.6584
2011-06-14,2.0619
2011-06-15,-2.6696
2011-06-16,-0.9637
2011-06-17,-2.5449
2011-06-20,5.3763
2011-06-21,1.6764000000000001
2011-06-22,3.5125
2011-06-23,-4.6399
2011-06-24,1.6703000000000001
2011-06-27,2.9286
2011-06-28,1.6655
2011-06-29,0.2048
2011-06-30,3.1335
2011-07-01,1.7173
2011-07-05,0.5195
2011-07-06,-0.5814
2011-07-07,-2.5341
2011-07-08,1.5333
2011-07-11,-5.1215
2011-07-12,-0.2076
2011-07-13,0.1387
2011-07-14,-5.1247
2011-07-15,-1.8248
2011-07-18,-1.0409
2011-07-19,-1.3524
2011-07-20,3.5034
2011-07-21,1.4717
2011-07-22,-0.5076
2011-07-25,-0.7289
2011-07-26,-1.9824000000000002
2011-07-27,0.2247
2011-07-28,5.6054
2011-07-29,-1.7692999999999999
2011-08-01,3.8184
2011-08-02,-1.8043
2011-08-03,0.0
2011-08-04,-13.7102
2011-08-05,0.0
2011-08-08,-21.294
2011-08-09,13.4235
2011-08-10,-7.2477
2011-08-11,4.2532
2011-08-12,3.8899
2011-08-15,5.3881
2011-08-16,-2.773
2011-08-17,-2.2282
2011-08-18,-11.4859
2011-08-19,-4.4284
2011-08-22,-1.4009
2011-08-23,3.2787
2011-08-24,2.5397
2011-08-25,3.096
2011-08-26,3.2032
2011-08-29,7.4685
2011-08-30,-0.9928
2011-08-31,3.6463
2011-09-01,0.7036
2011-09-02,-6.8122
2011-09-06,-3.8425000000000002
2011-09-07,5.2632
2011-09-08,-0.0926
2011-09-09,-3.7998
2011-09-12,-0.289
2011-09-13,1.7391
2011-09-14,1.5194999999999999
2011-09-15,1.9645000000000001
2011-09-16,4.6789
2011-09-19,-2.6292999999999997
2011-09-20,-5.4905
2011-09-21,-6.9524
2011-09-22,-12.1801
2011-09-23,-1.6317
2011-09-26,1.3033000000000001
2011-09-27,4.4444
2011-09-28,-6.495
2011-09-29,5.509
2011-09-30,-5.2213
2011-10-03,-16.2874
2011-10-04,7.7253
2011-10-05,3.7185
2011-10-06,4.3534
2011-10-07,-7.2393
2011-10-10,6.746
2011-10-11,1.1152
2011-10-12,1.3479999999999999
2011-10-13,6.4087
2011-10-14,4.5455
2011-10-17,-10.2174
2011-10-18,2.1792
2011-10-19,-5.3318
2011-10-20,-1.0013
2011-10-21,5.5626
2011-10-24,5.509
2011-10-25,-5.9024
2011-10-26,2.5332
2011-10-27,12.2353
2011-10-28,1.6771
2011-10-31,-4.5361
2011-11-01,-7.0194
2011-11-02,20.6736
2011-11-03,-4.9086
2011-11-04,3.5425
2011-11-07,-1.4663
2011-11-08,0.9921
2011-11-09,-6.3850999999999996
2011-11-10,-1.1764999999999999
2011-11-11,1.3094999999999999
2011-11-14,4.4653
2011-11-15,-1.9123
2011-11-16,-2.7523
2011-11-17,-6.25
2011-11-18,-1.5093999999999999
2011-11-21,-4.8530999999999995
2011-11-22,-2.6846
2011-11-23,-4.6897
2011-11-25,-0.5789
2011-11-28,7.8603
2011-11-29,-0.135
2011-11-30,11.0811
2011-12-01,-3.8929
2011-12-02,7.0886
2011-12-05,0.4728
2011-12-06,0.0
2011-12-07,-2.2353
2011-12-08,-2.6474
2011-12-09,8.529
2011-12-12,-0.1139
2011-12-13,-2.3945
2011-12-14,-3.8551
2011-12-15,1.4581
2011-12-16,-3.9520999999999997
2011-12-19,-2.4938000000000002
2011-12-20,4.0921
2011-12-21,4.1769
2011-12-22,0.1179
2011-12-23,0.1178
2011-12-27,-2.9412000000000003
2011-12-28,-3.5152
2011-12-29,3.392
2011-12-30,0.243
2012-01-03,11.6364
2012-01-04,-1.7372
2012-01-05,-5.0829
2012-01-06,-1.979
2012-01-09,0.5938
2012-01-10,6.1393
2012-01-11,4.0044
2012-01-12,3.9572000000000003
2012-01-13,0.4115
2012-01-17,1.6393
2012-01-18,2.3185000000000002
2012-01-19,1.1823
2012-01-20,0.8763
2012-01-23,-0.0965
2012-01-24,1.6425
2012-01-25,1.7109999999999999
2012-01-26,0.8411
2012-01-27,1.7609
2012-01-30,-1.8215
2012-01-31,-2.6902
2012-02-01,0.7626
2012-02-02,1.5137
2012-02-03,2.7027
2012-02-06,2.0871
2012-02-07,0.0889
2012-02-08,0.0
2012-02-09,-3.6412
2012-02-10,0.553
2012-02-13,2.1082
2012-02-14,-2.6032
2012-02-15,-2.3041
2012-02-16,9.2453
2012-02-17,1.7271
2012-02-21,3.056
2012-02-22,0.5766
2012-02-23,-1.3923
2012-02-24,4.1667
2012-02-27,1.44
2012-02-28,-1.4196
2012-02-29,-4.0
2012-03-01,8.5
2012-03-02,-0.4608
2012-03-05,-3.3179
2012-03-06,-3.352
2012-03-07,1.6515
2012-03-08,-1.0561
2012-03-09,4.9405
2012-03-12,-5.231
2012-03-13,3.6799
2012-03-14,-7.8971
2012-03-15,2.8902
2012-03-16,-0.7491
2012-03-19,2.3585
2012-03-20,-0.9217
2012-03-21,0.3721
2012-03-22,-4.8193
2012-03-23,2.2395
2012-03-26,1.8094999999999999
2012-03-27,-4.0225
2012-03-28,-3.4112999999999998
2012-03-29,0.2018
2012-03-30,0.4028
2012-04-02,5.9178
2012-04-03,0.3788
2012-04-04,-4.6226
2012-04-05,-1.7804
2012-04-09,-3.2226
2012-04-10,-2.8096
2012-04-11,3.1048999999999998
2012-04-12,7.4766
2012-04-13,-3.0918
2012-04-16,-0.3988
2012-04-17,5.005
2012-04-18,-1.0486
2012-04-19,-0.1927
2012-04-20,-0.0965
2012-04-23,-4.6377
2012-04-24,0.8105
2012-04-25,6.4322
2012-04-26,2.5496
2012-04-27,0.0
2012-04-30,-2.2099
2012-05-01,-2.0716
2012-05-02,-4.1346
2012-05-03,-5.8175
2012-05-04,-3.4225
2012-05-07,0.7752
2012-05-08,-1.7582
2012-05-09,-1.0067
2012-05-10,-1.2429000000000001
2012-05-11,-0.6865
2012-05-14,-1.3825
2012-05-15,-5.6075
2012-05-16,-0.2475
2012-05-17,-2.3573
2012-05-18,-2.7954
2012-05-21,1.3072
2012-05-22,0.129
2012-05-23,3.0928
2012-05-24,-1.0
2012-05-25,-1.7677
2012-05-29,5.3985
2012-05-30,-4.0244
2012-05-31,-2.2872
2012-06-01,-7.1521
2012-06-04,0.2801
2012-06-05,6.4246
2012-06-06,7.0866
2012-06-07,0.4902
2012-06-08,-3.5366
2012-06-11,-4.0455
2012-06-12,3.4256
2012-06-13,-1.5287
2012-06-14,1.8111000000000002
2012-06-15,-2.6684
2012-06-18,0.0
2012-06-19,6.658
2012-06-20,-1.7136
2012-06-21,-6.2267
2012-06-22,-0.2656
2012-06-25,-0.7989
2012-06-26,0.8054
2012-06-27,1.8641999999999999
2012-06-28,-2.2222
2012-06-29,6.4171
2012-07-02,-3.2663
2012-07-03,2.2078
2012-07-05,-2.4142
2012-07-06,-3.3854
2012-07-09,-2.965
2012-07-10,-2.7778
2012-07-11,-4.4286
2012-07-12,1.4948000000000001
2012-07-13,-0.8837
2012-07-16,-1.3373
2012-07-17,0.1506
2012-07-18,-0.6015
2012-07-19,1.3616
2012-07-20,-2.8358
2012-07-23,-2.1505
2012-07-24,-0.9419
2012-07-25,-0.4754
2012-07-26,-3.0255
2012-07-27,3.2841
2012-07-30,-0.9539
2012-07-31,0.0
2012-08-01,-2.2472
2012-08-02,-2.1346
2012-08-03,2.1959
2012-08-06,3.4711
2012-08-07,-0.7987
2012-08-08,0.161
2012-08-09,1.9293
2012-08-10,0.3155
2012-08-13,-2.3585
2012-08-14,-2.0934
2012-08-15,1.1513
2012-08-16,2.1138
2012-08-17,1.2739
2012-08-20,0.7862
2012-08-21,4.0562
2012-08-22,-1.4993
2012-08-23,-3.3486000000000002
2012-08-24,-0.1575
2012-08-27,-1.7349999999999999
2012-08-28,-1.6051
2012-08-29,-0.4894
2012-08-30,-2.623
2012-08-31,0.3367
2012-09-04,-0.8389
2012-09-05,-1.0152
2012-09-06,4.1026
2012-09-07,12.9721
2012-09-10,0.1453
2012-09-11,3.4833
2012-09-12,-1.1219999999999999
2012-09-13,3.6879
2012-09-14,1.9152
2012-09-17,2.8188
2012-09-18,0.6527
2012-09-19,-1.4267
2012-09-20,-1.1842
2012-09-21,-1.9973
2012-09-24,-2.1739
2012-09-25,-3.1944
2012-09-26,-1.5782
2012-09-27,0.7289
2012-09-28,-3.1838
2012-10-01,-2.8401
2012-10-02,-2.0
2012-10-03,-1.7268
2012-10-04,3.0351
2012-10-05,-0.9302
2012-10-08,-0.1565
2012-10-09,1.8809
2012-10-10,-0.7692
2012-10-11,2.0155
2012-10-12,-0.152
2012-10-15,2.4353
2012-10-16,0.8915
2012-10-17,2.0619
2012-10-18,-1.2987
2012-10-19,-2.924
2012-10-22,4.3675
2012-10-23,-4.0404
2012-10-24,-5.2632
2012-10-25,1.5873
2012-10-26,-1.7187000000000001
2012-10-31,-2.5437
2012-11-01,8.1566
2012-11-02,-1.5175
2012-11-05,0.1541
2012-11-06,3.2308
2012-11-07,-6.1103
2012-11-08,-2.5397
2012-11-09,0.3257
2012-11-12,-0.6494
2012-11-13,-1.1438
2012-11-14,-6.281
2012-11-15,-1.94
2012-11-16,1.259
2012-11-19,3.3748
2012-11-20,-1.5464
2012-11-21,-1.5707
2012-11-23,-0.1773
2012-11-26,2.3091
2012-11-27,-3.2986
2012-11-28,3.5907
2012-11-29,1.9064
2012-11-30,0.8503
2012-12-03,-0.8432
2012-12-04,1.1905000000000001
2012-12-05,1.0084
2012-12-06,-0.3328
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,3.172
2012-12-12,1.4563
2012-12-13,-1.7544
2012-12-14,1.1364
2012-12-17,-2.4077
2012-12-18,3.4539
2012-12-19,-0.6359
2012-12-20,-1.12
2012-12-21,-4.2071
2012-12-24,1.3514
2012-12-26,2.3333
2012-12-27,-1.9544000000000001
2012-12-28,-1.8272
2012-12-31,3.3841
2013-01-02,8.0196
2013-01-03,-1.8182
2013-01-04,2.7778
2013-01-07,0.1502
2013-01-08,-0.1499
2013-01-09,-0.1502
2013-01-10,-1.5038
2013-01-11,-3.0534
2013-01-14,1.4173
2013-01-15,-0.3106
2013-01-16,1.2461
2013-01-17,2.0
2013-01-18,-0.6033
2013-01-22,-0.4552
2013-01-23,-4.4207
2013-01-24,-0.7974
2013-01-25,1.1254
2013-01-28,-3.8156
2013-01-29,-1.8182
2013-01-30,-3.0303
2013-01-31,2.2569
2013-02-01,1.6978
2013-02-04,-2.0033
2013-02-05,0.1704
2013-02-06,-1.5306
2013-02-07,0.1727
2013-02-08,-0.1724
2013-02-11,0.3454
2013-02-12,0.6885
2013-02-13,-1.1966
2013-02-14,0.173
2013-02-15,0.1727
2013-02-19,-1.5516999999999999
2013-02-20,-1.0508
2013-02-21,-11.6814
2013-02-22,4.6091999999999995
2013-02-25,-7.0881
2013-02-26,1.0309
2013-02-27,-0.6122
2013-02-28,-1.4374
2013-03-01,-13.0252
2013-03-04,0.0
2013-03-05,2.1739
2013-03-06,-0.4728
2013-03-07,2.1378
2013-03-08,1.1628
2013-03-11,0.0
2013-03-12,-0.9195
2013-03-13,1.1601
2013-03-14,5.0459
2013-03-15,4.8035
2013-03-18,-0.8333
2013-03-19,-1.0504
2013-03-20,-1.2739
2013-03-21,-1.0753
2013-03-22,0.0
2013-03-25,-0.6522
2013-03-26,-5.6893
2013-03-27,2.7842000000000002
2013-03-28,1.3544
2013-04-01,-6.6815
2013-04-02,0.716
2013-04-03,-5.4502
2013-04-04,2.005
2013-04-05,-0.7371
2013-04-08,1.7327
2013-04-09,-1.7032
2013-04-10,1.4851
2013-04-11,-0.9756
2013-04-12,-3.6946
2013-04-15,-9.4629
2013-04-16,-1.1299
2013-04-17,-5.7143
2013-04-18,1.8182
2013-04-19,-0.2976
2013-04-22,0.0
2013-04-23,-1.4925
2013-04-24,34.8485
2013-04-25,-9.6629
2013-04-26,-13.1841
2013-04-29,8.8825
2013-04-30,0.2632
2013-05-01,-3.9370000000000003
2013-05-02,-1.3660999999999999
2013-05-03,10.6443
2013-05-06,-2.2785
2013-05-07,2.5907
2013-05-08,1.7677
2013-05-09,5.4591
2013-05-10,-1.1764999999999999
2013-05-13,-3.0952
2013-05-14,-2.457
2013-05-15,-1.5112999999999999
2013-05-16,-0.7673
2013-05-17,2.5773
2013-05-20,6.0302
2013-05-21,-1.4218
2013-05-22,-0.7212
2013-05-23,-2.6634
2013-05-24,1.99
2013-05-28,3.6585
2013-05-29,-1.6471
2013-05-30,1.6745999999999999
2013-05-31,-4.9412
2013-06-03,5.198
2013-06-04,-3.7647
2013-06-05,-1.7115
2013-06-06,0.4975
2013-06-07,-0.495
2013-06-10,1.7412999999999998
2013-06-11,-1.7115
2013-06-12,-0.4975
2013-06-13,0.75
2013-06-14,-0.2481
2013-06-17,-1.99
2013-06-18,0.2538
2013-06-19,-3.038
2013-06-20,-5.7440999999999995
2013-06-21,1.385
2013-06-24,-7.9235
2013-06-25,-2.9674
2013-06-26,-0.9174
2013-06-27,0.6173
2013-06-28,-0.9202
2013-07-01,3.096
2013-07-02,-3.3033
2013-07-03,1.5528
2013-07-05,-0.6116
2013-07-08,3.0769
2013-07-09,-1.4925
2013-07-10,0.9091
2013-07-11,2.4024
2013-07-12,-1.7595
2013-07-15,1.194
2013-07-16,0.885
2013-07-17,-1.462
2013-07-18,1.4837
2013-07-19,-0.5848
2013-07-22,-1.1764999999999999
2013-07-23,1.1905000000000001
2013-07-24,-5.2941
2013-07-25,-2.4845
2013-07-26,3.5032
2013-07-29,-0.9231
2013-07-30,-1.8634
2013-07-31,-1.5823
2013-08-01,2.5723000000000003
2013-08-02,-1.9048
2013-08-05,0.3236
2013-08-06,0.0
2013-08-07,-2.2580999999999998
2013-08-08,0.0
2013-08-09,0.9901
2013-08-12,1.9607999999999999
2013-08-13,0.9615
2013-08-14,0.0
2013-08-15,-0.3175
2013-08-16,-1.2739
2013-08-19,-2.9032
2013-08-20,1.6611
2013-08-21,-4.2484
2013-08-22,4.4369
2013-08-23,-1.634
2013-08-26,0.6645
2013-08-27,-2.6403
2013-08-28,-1.6949
2013-08-29,-1.7241
2013-08-30,-4.2105
2013-09-03,2.1978
2013-09-04,-0.3584
2013-09-05,0.7194
2013-09-06,-2.5
2013-09-09,0.7326
2013-09-10,-1.4545
2013-09-11,0.0
2013-09-12,-4.059
2013-09-13,-2.3077
2013-09-16,1.1811
2013-09-17,0.7782
2013-09-18,3.0888
2013-09-19,-1.1236
2013-09-20,-1.8939
2013-09-23,0.7722
2013-09-24,0.7663
2013-09-25,-1.5209000000000001
2013-09-26,-0.7722
2013-09-27,-0.7782
2013-09-30,-3.5294
2013-10-01,-4.065
2013-10-02,-2.1186
2013-10-03,-0.8658
2013-10-04,1.31
2013-10-07,0.431
2013-10-08,-4.2918
2013-10-09,0.4484
2013-10-10,3.125
2013-10-11,0.0
2013-10-14,5.6277
2013-10-15,0.0
2013-10-16,5.3279
2013-10-17,1.1673
2013-10-18,-0.3846
2013-10-21,-1.5444
2013-10-22,5.8824
2013-10-23,2.2222
2013-10-24,6.5217
2013-10-25,-2.0408
2013-10-28,-3.8194
2013-10-29,2.1661
2013-10-30,-4.5936
2013-10-31,0.7407
2013-11-01,-0.3676
2013-11-04,8.8561
2013-11-05,-1.6949
2013-11-06,4.8276
2013-11-07,-1.9737
2013-11-08,-3.7037
2013-11-11,1.049
2013-11-12,-1.3841
2013-11-13,0.0
2013-11-14,1.4035
2013-11-15,-1.3841
2013-11-18,-0.7018
2013-11-19,-1.4134
2013-11-20,1.4337
2013-11-21,-4.5936
2013-11-22,-3.3333
2013-11-25,0.7663
2013-11-26,5.7034
2013-11-27,-2.1583
2013-11-29,3.3088
2013-12-02,-6.4057
2013-12-03,0.3802
2013-12-04,0.7576
2013-12-05,-0.7519
2013-12-06,-1.1364
2013-12-09,-0.3831
2013-12-10,1.1538
2013-12-11,-2.2814
2013-12-12,-9.3385
2013-12-13,4.2918
2013-12-16,-2.4691
2013-12-17,1.2658
2013-12-18,-0.4167
2013-12-19,7.5314
2013-12-20,1.9455
2013-12-23,3.4351
2013-12-24,5.1661
2013-12-26,0.0
2013-12-27,9.8246
2013-12-30,2.8754
2013-12-31,2.1739
2014-01-02,-2.1277
2014-01-03,0.3106
2014-01-06,-2.1672
2014-01-07,-1.2658
2014-01-08,-2.8846
2014-01-09,-3.3003
2014-01-10,-4.0956
2014-01-13,1.7793999999999999
2014-01-14,-0.3497
2014-01-15,7.7193000000000005
2014-01-16,9.4463
2014-01-17,4.4643
2014-01-21,10.8262
2014-01-22,-5.9126
2014-01-23,-3.8251
2014-01-24,-5.1136
2014-01-27,-2.9939999999999998
2014-01-28,8.9506
2014-01-29,-1.6997
2014-01-30,0.2882
2014-01-31,-6.3218
2014-02-03,-4.6012
2014-02-04,1.6077
2014-02-05,-1.2658
2014-02-06,3.5256
2014-02-07,2.1672
2014-02-10,0.0
2014-02-11,-0.303
2014-02-12,1.8237
2014-02-13,4.4776
2014-02-14,0.5714
2014-02-18,3.125
2014-02-19,3.0303
2014-02-20,6.1497
2014-02-21,1.7631999999999999
2014-02-24,-0.2475
2014-02-25,-5.7072
2014-02-26,7.6316
2014-02-27,7.824
2014-02-28,-2.0455
2014-03-03,0.9281
2014-03-04,5.7471
2014-03-05,-0.4348
2014-03-06,7.2052
2014-03-07,2.444
2014-03-10,-0.5964
2014-03-11,-1.8
2014-03-12,-10.5906
2014-03-13,-2.0501
2014-03-14,-1.3953
2014-03-17,-1.1792
2014-03-18,4.5346
2014-03-19,-2.0548
2014-03-20,0.2331
2014-03-21,-0.6977
2014-03-24,-0.4684
2014-03-25,0.9412
2014-03-26,-11.1888
2014-03-27,5.5118
2014-03-28,2.4876
2014-03-31,-0.2427
2014-04-01,1.9465
2014-04-02,1.9093
2014-04-03,2.5761
2014-04-04,1.1416
2014-04-07,-3.6117
2014-04-08,-1.8735
2014-04-09,5.0119
2014-04-10,-3.4091
2014-04-11,-2.3529
2014-04-14,2.8916
2014-04-15,-2.8103
2014-04-16,2.6506
2014-04-17,-0.2347
2014-04-21,-0.9412
2014-04-22,0.9501
2014-04-23,-11.0588
2014-04-24,0.2646
2014-04-25,-1.5831
2014-04-28,-4.5576
2014-04-29,-2.5281000000000002
2014-04-30,2.3055
2014-05-01,1.1268
2014-05-02,-0.838
2014-05-05,-0.8451
2014-05-06,-3.4091
2014-05-07,-5.2941
2014-05-08,-4.0373
2014-05-09,0.6472
2014-05-12,2.8939
2014-05-13,-1.5625
2014-05-14,-3.4920999999999998
2014-05-15,-2.3026
2014-05-16,5.3872
2014-05-19,-3.5144
2014-05-20,-3.9735
2014-05-21,4.1379
2014-05-22,0.0
2014-05-23,13.9073
2014-05-27,-4.9419
2014-05-28,-2.7523
2014-05-29,-0.6289
2014-05-30,-0.6329
2014-06-02,-1.5924
2014-06-03,-2.2654
2014-06-04,10.2649
2014-06-05,3.003
2014-06-06,3.4985
2014-06-09,-1.6901000000000002
2014-06-10,-2.0057
2014-06-11,-0.2924
2014-06-12,-1.7595
2014-06-13,1.791
2014-06-16,0.2933
2014-06-17,2.3392
2014-06-18,0.0
2014-06-19,-1.4285999999999999
2014-06-20,4.6377
2014-06-23,0.554
2014-06-24,-5.7851
2014-06-25,-0.5848
2014-06-26,3.2353
2014-06-27,-1.4245
2014-06-30,2.0231
2014-07-01,1.4163999999999999
2014-07-02,-2.7933
2014-07-03,3.4483
2014-07-07,-1.6667
2014-07-08,7.6271
2014-07-09,5.2493
2014-07-10,1.2469000000000001
2014-07-11,0.0
2014-07-14,0.4926
2014-07-15,-0.4902
2014-07-16,5.9113
2014-07-17,-0.9302
2014-07-18,6.5728
2014-07-21,1.1013
2014-07-22,0.0
2014-07-23,1.5251000000000001
2014-07-24,-6.867
2014-07-25,3.6866
2014-07-28,-0.2222
2014-07-29,3.118
2014-07-30,0.8639
2014-07-31,-5.3533
2014-08-01,-3.1673999999999998
2014-08-04,4.4393
2014-08-05,-2.6846
2014-08-06,3.6782
2014-08-07,-5.765
2014-08-08,4.7059
2014-08-11,-0.6742
2014-08-12,-5.8824
2014-08-13,8.1731
2014-08-14,2.2222
2014-08-15,0.2174
2014-08-18,4.7722
2014-08-19,-1.2422
2014-08-20,-12.1593
2014-08-21,-2.148
2014-08-22,1.7115
2014-08-25,-3.6058
2014-08-26,2.2444
2014-08-27,0.4878
2014-08-28,-1.4563
2014-08-29,0.2463
2014-09-02,-1.4742
2014-09-03,8.4788
2014-09-04,1.1494
2014-09-05,3.8636
2014-09-08,-5.4705
2014-09-09,3.7037
2014-09-10,-2.4554
2014-09-11,-2.9748
2014-09-12,32.783
2014-09-15,-8.3481
2014-09-16,4.0698
2014-09-17,-1.3035
2014-09-18,-0.1887
2014-09-19,-3.2136
2014-09-22,-7.0313
2014-09-23,0.0
2014-09-24,1.6806999999999999
2014-09-25,-7.438
