ticker,ESYL US Equity
2007-05-03,0.0
2007-05-04,-14.8936
2007-05-07,35.0
2007-05-08,-9.2593
2007-05-09,12.2449
2007-05-10,25.4545
2007-05-11,15.942
2007-05-14,23.6406
2007-05-15,-10.0215
2007-05-16,-1.1236
2007-05-17,-3.4091
2007-05-18,7.0588
2007-05-21,1.0989
2007-05-22,1.087
2007-05-23,8.6022
2007-05-24,-14.8515
2007-05-25,19.7674
2007-05-29,1.9417
2007-05-30,0.9524
2007-05-31,-3.7736
2007-06-01,10.7843
2007-06-04,-11.5044
2007-06-05,-4.0
2007-06-07,9.375
2007-06-08,-6.6667
2007-06-11,-8.6735
2007-06-12,0.5587
2007-06-13,-3.3333
2007-06-14,10.3448
2007-06-15,-9.375
2007-06-18,3.4483
2007-06-19,-5.5556
2007-06-20,5.8824
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-1.1111
2007-06-26,-4.4944
2007-06-27,-3.5294
2007-06-28,1.2195
2007-06-29,0.0
2007-07-02,-6.0241
2007-07-03,-2.5641
2007-07-05,3.9474
2007-07-06,7.5949
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,-4.7059
2007-07-12,-4.8302
2007-07-13,-0.1135
2007-07-16,1.2987
2007-07-17,7.6923
2007-07-18,-19.0476
2007-07-19,-14.7059
2007-07-20,20.6897
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,0.0
2007-07-31,-18.5714
2007-08-01,-3.5088
2007-08-02,27.2727
2007-08-03,-10.7143
2007-08-06,0.0
2007-08-07,-12.0
2007-08-08,14.5455
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,4.7619
2007-08-14,-15.1515
2007-08-15,3.5714
2007-08-16,-10.3448
2007-08-17,-7.6923
2007-08-20,-2.0833
2007-08-22,-11.7021
2007-08-23,13.253
2007-08-24,38.2979
2007-08-27,6.1538
2007-08-28,-1.4493
2007-08-29,0.0
2007-08-30,-10.2941
2007-09-04,-14.7541
2007-09-06,1.9231
2007-09-07,0.0
2007-09-11,-3.7736
2007-09-12,0.0
2007-09-13,3.9215999999999998
2007-09-14,-18.8679
2007-09-17,16.2791
2007-09-18,0.0
2007-09-19,16.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-25,3.4483
2007-09-26,-15.0
2007-09-27,5.8824
2007-09-28,-11.1111
2007-10-01,1.25
2007-10-02,23.4568
2007-10-03,0.0
2007-10-04,10.0
2007-10-05,-7.5758
2007-10-08,-16.3934
2007-10-09,-1.9607999999999999
2007-10-10,0.0
2007-10-12,6.0
2007-10-15,-5.6604
2007-10-16,8.0
2007-10-17,3.7037
2007-10-18,0.0
2007-10-23,-8.9286
2007-10-24,-1.9607999999999999
2007-10-25,10.0
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,-9.0909
2007-11-01,10.0
2007-11-05,0.0
2007-11-06,-9.0909
2007-11-07,-4.0
2007-11-08,-2.0833
2007-11-09,-5.3191
2007-11-12,-14.6067
2007-11-13,31.5789
2007-11-14,-18.0
2007-11-15,14.6341
2007-11-16,2.1277
2007-11-19,0.0
2007-11-20,-22.9167
2007-11-21,-5.6757
2007-11-23,0.0
2007-11-26,-8.3095
2007-11-27,-3.125
2007-11-28,0.0
2007-11-29,-3.2258
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,-10.0
2007-12-06,7.4074
2007-12-07,-3.4483
2007-12-11,-10.7143
2007-12-12,12.0
2007-12-13,-21.4286
2007-12-14,-0.4545
2007-12-17,-13.242
2007-12-18,-0.5263
2007-12-19,0.5291
2007-12-20,-15.7895
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-03,6.25
2008-01-07,0.0
2008-01-08,11.1765
2008-01-09,-5.291
2008-01-10,0.0
2008-01-11,0.5587
2008-01-14,11.1111
2008-01-16,-15.0
2008-01-17,-1.1764999999999999
2008-01-18,-1.7856999999999998
2008-01-22,-9.0909
2008-01-24,-3.3333
2008-01-25,3.4483
2008-01-28,0.0
2008-01-29,-3.3333
2008-01-30,3.4483
2008-01-31,12.6667
2008-02-01,5.9172
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,-5.5866
2008-02-07,-17.1598
2008-02-11,13.5714
2008-02-12,-5.6604
2008-02-13,-6.6667
2008-02-19,-0.7143
2008-02-20,-6.4748
2008-02-21,-15.3846
2008-02-22,-9.0909
2008-02-27,29.0
2008-02-28,0.0
2008-02-29,-22.4806
2008-03-03,20.0
2008-03-05,0.0
2008-03-07,0.0
2008-03-10,-8.3333
2008-03-11,-18.1818
2008-03-12,44.4444
2008-03-13,0.0
2008-03-14,-30.7692
2008-03-17,66.6667
2008-03-18,-40.0
2008-03-19,55.5556
2008-03-20,-35.7143
2008-03-24,0.0
2008-03-25,22.2222
2008-03-26,0.0
2008-03-27,-9.0909
2008-03-28,-20.0
2008-03-31,25.0
2008-04-01,0.0
2008-04-02,10.0
2008-04-03,27.2727
2008-04-04,0.0
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,-35.7143
2008-04-11,33.3333
2008-04-14,-33.3333
2008-04-15,25.0
2008-04-17,0.0
2008-04-18,-20.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,-23.75
2008-04-25,0.0
2008-04-28,-16.3934
2008-04-29,0.0
2008-04-30,0.0
2008-05-02,96.0784
2008-05-05,0.0
2008-05-08,-40.0
2008-05-14,66.4583
2008-05-16,-5.8824
2008-05-19,27.6596
2008-05-20,-40.8333
2008-05-21,69.0141
2008-05-22,33.3333
2008-06-02,-18.75
2008-06-04,-38.4615
2008-06-05,62.5
2008-06-06,0.0
2008-06-10,-38.4615
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,50.0
2008-06-16,-40.8333
2008-06-17,0.0
2008-06-18,14.0845
2008-06-20,11.1111
2008-06-23,11.1111
2008-06-24,0.0
2008-07-01,-20.0
2008-07-03,6.25
2008-07-08,41.1765
2008-07-09,-8.3333
2008-07-11,-44.5455
2008-07-14,162.2951
2008-07-16,0.0
2008-07-22,-37.5
2008-07-23,-39.0
2008-07-24,0.0
2008-08-01,14.7541
2008-08-05,42.8571
2008-08-06,0.0
2008-08-07,-39.0
2008-08-08,96.7213
2008-08-11,0.0
2008-08-12,8.3333
2008-08-13,-50.7692
2008-08-15,71.875
2008-08-18,-9.0909
2008-08-19,-39.0
2008-08-21,16.3934
2008-08-22,54.9296
2008-08-25,0.0
2008-08-27,-45.4545
2008-09-03,8.3333
2008-09-05,0.0
2008-09-11,0.0
2008-09-15,7.6923
2008-09-16,-7.1429
2008-09-18,-7.6923
2008-09-22,0.0
2008-09-29,11.6667
2008-10-02,-25.3731
2008-10-06,0.0
2008-10-07,0.0
2008-10-10,0.0
2008-10-17,0.0
2008-10-21,60.0
2008-10-24,-56.25
2008-10-29,100.0
2008-11-03,0.0
2008-11-17,-28.5714
2008-11-19,0.0
2008-11-20,0.0
2008-11-25,0.0
2008-12-02,0.0
2008-12-04,-30.0
2008-12-23,-85.7143
2009-01-06,0.0
2009-01-20,0.0
2009-01-30,-2.0
2009-02-23,0.0
2009-03-09,-98.4694
2009-03-12,166.6667
2009-04-30,1150.0
2009-05-06,-20.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-22,0.0
2009-06-09,0.0
2009-06-29,-25.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-17,-16.6667
2009-07-20,0.0
2010-01-25,304.0
2010-02-10,-25.7426
2010-03-18,13.3333
2010-04-13,-40.0
2010-04-15,-1.9607999999999999
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,6.0
2010-04-22,-5.6604
2010-04-23,-4.0
2010-04-26,4.1667
2010-04-27,-50.0
2010-04-28,20.0
2010-04-29,-23.3333
2010-04-30,-4.3478
2010-05-03,45.4545
2010-05-04,-31.25
2010-05-05,31.8182
2010-05-06,20.6897
2010-05-07,8.5714
2010-05-10,5.2632
2010-05-11,0.0
2010-05-12,5.0
2010-05-13,2.3810000000000002
2010-05-14,-2.3256
2010-05-17,4.7619
2010-05-18,-9.0909
2010-05-19,-10.0
2010-05-20,-6.9444
2010-05-21,-1.4925
2010-05-24,-9.0909
2010-05-25,0.0
2010-05-26,-20.0
2010-05-27,25.0
2010-05-28,0.0
2010-06-01,-6.6667
2010-06-02,7.1429
2010-06-07,-63.3333
2010-06-08,72.7273
2010-06-09,5.2632
2010-06-11,-50.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-22,-20.0
2010-06-23,0.0
2010-07-01,0.0
2010-07-06,-12.5
2010-07-07,100.0
2010-07-12,-35.7143
2010-07-14,-22.2222
2010-07-15,0.0
2010-07-16,-14.2857
2010-07-19,-33.3333
2010-07-20,25.0
2010-07-26,100.0
2010-07-29,50.0
2010-07-30,-30.0
2010-08-03,0.0
2010-08-09,-23.8095
2010-08-12,0.0
2010-08-19,-25.0
2010-08-23,0.0
2010-08-25,8.3333
2010-08-27,284.6154
2010-08-31,-60.0
2010-09-10,0.0
2010-09-22,-59.0
2010-10-01,143.9024
2010-10-06,0.0
2010-10-11,0.0
2010-10-20,-43.0
2010-11-01,75.4386
2010-11-03,-49.0
2010-11-04,0.0
2010-11-10,17.8922
2010-11-16,-0.2079
2010-11-17,3.6458
2010-11-24,60.804
2010-12-03,80.0
2010-12-08,-11.1111
2010-12-09,-43.75
2010-12-14,-22.2222
2010-12-17,0.0
2010-12-22,-40.0
2010-12-28,0.0
2011-01-19,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-02-02,138.0952
2011-02-07,-40.0
2011-02-10,0.0
2011-02-11,-8.3333
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,9.0909
2011-02-17,0.0
2011-02-18,0.0
2011-02-23,33.3333
2011-02-28,87.5
2011-03-01,-6.6667
2011-03-02,21.4286
2011-03-03,17.647100000000002
2011-03-04,20.0
2011-03-07,20.8333
2011-03-08,-17.2414
2011-03-09,29.1667
2011-03-10,-16.129
2011-03-11,7.6923
2011-03-14,0.0
2011-03-15,14.2857
2011-03-16,9.375
2011-03-17,-8.5714
2011-03-21,9.375
2011-03-22,-5.7143
2011-03-23,-3.0303
2011-03-24,18.75
2011-03-29,-2.6316
2011-03-30,2.7027
2011-03-31,39.4737
2011-04-01,0.0
2011-04-04,17.9245
2011-04-05,10.56
2011-04-06,5.644
2011-04-07,8.2192
2011-04-08,11.3924
2011-04-11,18.1818
2011-04-12,12.5
2011-04-13,-35.8974
2011-04-14,-13.3333
2011-04-15,33.8462
2011-04-18,6.8966
2011-04-19,9.6774
2011-04-20,-15.1961
2011-04-21,-4.0462
2011-04-25,-6.0241
2011-04-26,0.0
2011-04-27,12.8205
2011-04-28,9.0909
2011-04-29,-1.0417
2011-05-02,-3.1579
2011-05-03,-7.6087
2011-05-04,0.0
2011-05-05,5.8824
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,2.2222
2011-05-11,-7.6087
2011-05-12,3.5294
2011-05-13,7.9545
2011-05-16,38.9474
2011-05-17,-12.1212
2011-05-18,22.4138
2011-05-19,12.6761
2011-05-20,8.125
2011-05-23,9.8266
2011-05-24,-35.2632
2011-05-25,31.7073
2011-05-26,-7.4074
2011-05-27,-6.0
2011-05-31,6.383
2011-06-01,-10.0
2011-06-02,-17.037
2011-06-03,-14.2857
2011-06-06,15.625
2011-06-07,0.9009
2011-06-08,-7.1429
2011-06-09,8.6538
2011-06-10,-0.885
2011-06-13,8.9286
2011-06-14,-1.6393
2011-06-15,-8.3333
2011-06-16,8.1818
2011-06-17,-4.2017
2011-06-20,5.2632
2011-06-21,-5.8333
2011-06-22,-3.5398
2011-06-23,3.6696999999999997
2011-06-24,-0.885
2011-06-27,-0.8929
2011-06-28,-3.6036
2011-06-29,5.6075
2011-06-30,6.1947
2011-07-01,-0.8333
2011-07-05,0.0
2011-07-06,13.4454
2011-07-07,17.7778
2011-07-08,-9.434
2011-07-11,-19.4444
2011-07-12,-22.4138
2011-07-13,-11.1111
2011-07-14,-21.875
2011-07-15,10.4
2011-07-18,-28.985500000000002
2011-07-19,8.1633
2011-07-20,-17.9245
2011-07-21,-2.9885
2011-07-22,13.7441
2011-07-25,-8.3333
2011-07-26,-11.7756
2011-07-27,-14.9895
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,12.1212
2011-08-02,-14.8649
2011-08-03,-19.0476
2011-08-04,9.0196
2011-08-05,3.5971
2011-08-08,-8.3333
2011-08-09,-5.303
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,4.0
2011-08-15,3.4615
2011-08-16,11.5242
2011-08-17,-1.6667
2011-08-18,-5.0847
2011-08-19,0.0
2011-08-22,-20.7143
2011-08-23,7.2072
2011-08-24,9.2437
2011-08-25,0.0
2011-08-26,3.774
2011-08-29,-3.6368
2011-08-30,-17.3077
2011-08-31,11.6279
2011-09-01,-4.1667
2011-09-02,4.3478
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,-4.1667
2011-09-12,0.0
2011-09-13,-1.087
2011-09-14,-1.5385
2011-09-15,-6.25
2011-09-16,9.5238
2011-09-19,-4.3478
2011-09-20,-4.5455
2011-09-21,-1.4285999999999999
2011-09-22,-8.2126
2011-09-23,-5.2632
2011-09-26,5.5556
2011-09-27,-2.6316
2011-09-28,-2.7027
2011-09-29,-2.7778
2011-09-30,-22.8571
2011-10-03,11.1111
2011-10-04,-33.3333
2011-10-05,30.0
2011-10-06,11.538499999999999
2011-10-07,3.3621
2011-10-10,0.0834
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,-2.6667
2011-10-19,0.0
2011-10-20,0.6849
2011-10-21,0.0
2011-10-24,-14.966
2011-10-25,17.6
2011-10-26,-1.3605
2011-10-27,-3.4483
2011-10-28,0.0
2011-10-31,6.4286
2011-11-01,-2.6846
2011-11-02,2.7586
2011-11-03,0.0
2011-11-04,-6.0403
2011-11-07,2.8571
2011-11-08,-2.7778
2011-11-09,-0.0893
2011-11-10,-24.933
2011-11-11,19.0476
2011-11-14,0.0
2011-11-15,-0.8
2011-11-16,-3.2258
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,-16.6667
2011-11-22,-20.0
2011-11-23,12.3437
2011-11-25,11.2656
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,-10.0
2011-12-05,10.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,-4.0404
2011-12-09,0.0
2011-12-12,-21.0526
2011-12-13,13.3333
2011-12-14,-17.647100000000002
2011-12-15,19.8214
2011-12-16,0.149
2011-12-19,-28.5714
2011-12-20,16.6667
2011-12-21,0.0
2011-12-22,-24.2857
2011-12-23,24.5283
2011-12-27,4.5455
2011-12-28,-5.7971
2011-12-29,-7.6923
2011-12-30,-1.6667
2012-01-03,-6.7797
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,9.0909
2012-01-10,0.0
2012-01-11,16.6667
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,-5.7143
2012-01-20,3.0303
2012-01-23,-4.4118
2012-01-24,-22.8846
2012-01-25,29.6758
2012-01-26,-7.6923
2012-01-27,0.0
2012-01-30,8.3333
2012-01-31,-23.0769
2012-02-01,26.0
2012-02-02,3.1746
2012-02-03,7.6923
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,-14.2857
2012-02-13,0.0
2012-02-14,8.3333
2012-02-15,-3.0769
2012-02-16,0.0
2012-02-17,-4.7619
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,5.0
2012-02-24,0.0
2012-02-27,-19.0476
2012-02-28,17.647100000000002
2012-02-29,-8.3333
2012-03-01,9.0909
2012-03-02,-8.3333
2012-03-05,9.0909
2012-03-06,0.0
2012-03-07,-8.3333
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,-5.4545
2012-03-13,-13.461500000000001
2012-03-14,22.2222
2012-03-15,-1.8182
2012-03-16,-7.4074
2012-03-19,6.0
2012-03-20,-15.0943
2012-03-21,6.6667
2012-03-22,6.25
2012-03-23,-1.9607999999999999
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,8.0
2012-04-03,-7.4074
2012-04-04,-10.0
2012-04-05,11.1111
2012-04-09,0.0
2012-04-10,-5.0
2012-04-11,0.0
2012-04-12,3.1579
2012-04-13,0.0
2012-04-16,12.2449
2012-04-17,-1.8182
2012-04-18,9.2593
2012-04-19,10.1695
2012-04-20,-3.0769
2012-04-23,1.5873
2012-04-24,-28.9063
2012-04-25,-8.7912
2012-04-26,44.5783
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,8.3333
2012-05-02,0.0
2012-05-04,-38.4615
2012-05-07,37.5
2012-05-08,-18.1818
2012-05-09,0.0
2012-05-10,31.1111
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,-6.7797
2012-05-17,-10.9091
2012-05-18,0.0
2012-05-21,-8.1633
2012-05-22,-20.0
2012-05-23,-2.7778
2012-05-24,-14.2857
2012-05-25,33.3333
2012-05-29,20.0
2012-05-30,0.0
2012-06-01,-16.6667
2012-06-04,0.0
2012-06-05,20.0
2012-06-06,-16.6667
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-18,-12.5
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,-25.7143
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,34.6154
2012-06-28,-25.7143
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,34.6154
2012-07-10,-5.7143
2012-07-11,6.0606
2012-07-13,-14.2857
2012-07-16,13.3333
2012-07-17,-2.9412000000000003
2012-07-18,-9.0909
2012-07-19,-16.6667
2012-07-20,4.0
2012-07-23,-3.8462
2012-07-24,20.0
2012-07-25,10.0
2012-07-26,-9.0909
2012-07-27,10.0
2012-07-30,-21.2121
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,-3.8462
2012-08-06,4.0
2012-08-07,19.2308
2012-08-08,0.0
2012-08-09,-35.4839
2012-08-10,40.0
2012-08-14,-7.1429
2012-08-15,-37.9808
2012-08-16,55.0388
2012-08-17,0.0
2012-08-20,15.5
2012-08-21,-4.7619
2012-08-22,5.0
2012-08-23,0.4329
2012-08-27,-31.0345
2012-08-28,25.0
2012-08-29,-16.0
2012-08-30,14.2857
2012-08-31,-4.1667
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,-6.5217
2012-09-07,6.9767
2012-09-10,0.0
2012-09-11,8.6957
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,-8.0
2012-09-18,-13.0435
2012-09-19,25.0
2012-09-20,16.0
2012-09-21,-13.7931
2012-09-24,16.0
2012-09-25,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,-13.7931
2012-10-04,-12.0
2012-10-05,40.9091
2012-10-08,-32.2581
2012-10-09,0.0
2012-10-10,14.2857
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,-12.5
2012-10-16,14.2857
2012-10-17,0.0
2012-10-23,-4.1667
2012-10-24,-4.3478
2012-10-25,72.1591
2012-10-26,-26.0726
2012-10-31,0.0
2012-11-01,4.9107
2012-11-02,-1.7021
2012-11-05,-3.4632
2012-11-06,-28.2511
2012-11-07,-12.5
2012-11-08,42.8571
2012-11-09,-4.5
2012-11-12,-16.2304
2012-11-13,-18.4375
2012-11-14,40.9962
2012-11-15,-13.0435
2012-11-16,-5.9375
2012-11-19,-14.9502
2012-11-20,-25.0
2012-11-21,33.3333
2012-11-23,-37.5
2012-11-26,40.0
2012-11-27,-21.4286
2012-11-28,45.4545
2012-11-29,0.0
2012-11-30,5.4688
2012-12-03,0.0
2012-12-04,-0.3704
2012-12-05,-28.6245
2012-12-06,40.1042
2012-12-07,0.0
2012-12-10,-0.7435
2012-12-11,-10.1124
2012-12-12,9.1667
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,-3.0534
2012-12-19,-5.5118
2012-12-20,-23.3333
2012-12-21,36.413
2012-12-24,0.0
2012-12-26,-27.49
2012-12-27,11.538499999999999
2012-12-28,-52.7094
2012-12-31,31.25
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,14.2857
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-25,0.0
2013-01-28,-16.6667
2013-01-29,0.0
2013-01-30,-6.6667
2013-02-01,0.0
2013-02-04,14.2857
2013-02-05,0.0
2013-02-06,12.5
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,5.5556
2013-02-12,14.473700000000001
2013-02-13,-17.2414
2013-02-15,0.0
2013-02-19,-1.3889
2013-02-21,12.6761
2013-02-22,-3.75
2013-02-25,-1.2987
2013-02-26,-56.5789
2013-02-27,125.7576
2013-02-28,3.3557
2013-03-01,-4.5455
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,4.7619
2013-03-12,-6.4935
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,-44.4444
2013-03-26,83.75
2013-03-28,0.0
2013-04-01,-5.4422
2013-04-05,5.7554
2013-04-08,0.0
2013-04-09,-40.1361
2013-04-10,67.0455
2013-04-11,0.0
2013-04-12,0.0
2013-04-16,0.0
2013-04-17,-61.9048
2013-04-18,157.1429
2013-04-19,5.5556
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,-47.3684
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,-2.5
2013-05-01,64.1026
2013-05-02,0.0
2013-05-03,-37.5
2013-05-06,-10.0
2013-05-07,77.7778
2013-05-08,-43.75
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,-11.1111
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,25.0
2013-05-20,-17.5
2013-05-21,-3.0303
2013-05-23,3.125
2013-05-24,113.6364
2013-05-28,-43.2624
2013-05-29,3.75
2013-05-30,0.0
2013-05-31,-3.6145
2013-06-03,77.5
2013-06-04,-47.1831
2013-06-05,9.3333
2013-06-06,-6.0976
2013-06-07,0.0
2013-06-10,-2.5974
2013-06-11,0.0
2013-06-12,77.3333
2013-06-13,-43.609
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,70.6667
2013-06-20,-12.5
2013-06-24,-33.0357
2013-06-25,0.0
2013-06-26,6.6667
2013-07-01,-6.25
2013-07-08,0.0
2013-07-09,2.6667
2013-07-10,0.0
2013-07-12,0.0
2013-07-17,24.6753
2013-07-18,58.3333
2013-07-19,-5.2632
2013-07-23,-43.0556
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,7.3171
2013-07-31,-6.8182
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,1.2195
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-12,15.6627
2013-08-13,0.0
2013-08-14,16.6667
2013-08-15,0.0
2013-08-16,14.2857
2013-08-19,-31.25
2013-08-21,0.0
2013-08-23,-5.6818
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-30,6.0241
2013-09-03,45.4545
2013-09-04,-12.5
2013-09-05,-21.4286
2013-09-09,0.0
2013-09-10,23.8636
2013-09-11,-17.4312
2013-09-12,-2.2222
2013-09-13,0.0
2013-09-17,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,-9.0909
2013-09-26,0.0
2013-09-27,3.75
2013-10-01,0.0
2013-10-03,0.0
2013-10-07,-3.6145
2013-10-08,0.0
2013-10-09,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,20.0
2013-10-23,-18.75
2013-10-24,2.5641
2013-10-25,-2.5
2013-10-28,0.0
2013-10-29,2.5641
2013-10-30,2.5
2013-10-31,-19.5122
2013-11-01,18.1818
2013-11-04,-17.9487
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,9.375
2013-11-11,-8.5714
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,-20.3125
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-1.9607999999999999
2013-11-21,2.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,3.9215999999999998
2013-12-03,-9.434
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
