ticker,ORA US Equity
2005-04-05,-1.1349
2005-04-06,0.1276
2005-04-07,-0.3822
2005-04-08,-2.1739
2005-04-11,-0.3922
2005-04-12,0.2625
2005-04-13,-0.3927
2005-04-14,-5.6505
2005-04-15,-3.1337
2005-04-18,1.7254
2005-04-19,3.0389
2005-04-20,-0.6859
2005-04-21,2.1409
2005-04-22,1.8256000000000001
2005-04-25,2.0584
2005-04-26,0.2602
2005-04-27,0.6489
2005-04-28,-0.3224
2005-04-29,1.229
2005-05-02,-0.3195
2005-05-03,-0.1923
2005-05-04,2.4406
2005-05-05,0.1881
2005-05-06,0.3755
2005-05-09,2.5561
2005-05-10,0.4863
2005-05-11,0.726
2005-05-12,-0.3003
2005-05-13,-2.4096
2005-05-16,-0.4321
2005-05-17,0.744
2005-05-18,0.0615
2005-05-19,0.123
2005-05-20,0.6154
2005-05-23,-0.1223
2005-05-24,0.9798
2005-05-25,-1.6374
2005-05-26,2.2811
2005-05-27,2.4111000000000002
2005-05-31,0.7063
2005-06-01,-2.6885
2005-06-02,0.7808
2005-06-03,-0.1192
2005-06-06,1.0143
2005-06-07,1.0041
2005-06-08,-0.5263
2005-06-09,-0.1176
2005-06-10,-0.4709
2005-06-13,0.0591
2005-06-14,-0.7092
2005-06-15,0.7143
2005-06-16,-0.6501
2005-06-17,0.4759
2005-06-20,-0.5921
2005-06-21,0.7743
2005-06-22,0.4728
2005-06-23,-1.1764999999999999
2005-06-24,2.0833
2005-06-27,-0.8746
2005-06-28,1.0
2005-06-29,3.6109
2005-06-30,7.3637
2005-07-01,-0.5236
2005-07-05,-1.0526
2005-07-06,-1.7553
2005-07-07,0.5956
2005-07-08,1.9914
2005-07-11,-0.7916
2005-07-12,-0.4787
2005-07-13,-0.0534
2005-07-14,-0.0535
2005-07-15,0.2675
2005-07-18,0.4803
2005-07-19,2.7616
2005-07-20,-0.2584
2005-07-21,-1.2953000000000001
2005-07-22,-0.315
2005-07-25,0.3686
2005-07-26,0.4722
2005-07-27,-0.8877
2005-07-28,1.1591
2005-07-29,-1.5104
2005-08-01,-0.0529
2005-08-02,1.5873
2005-08-03,1.7187999999999999
2005-08-04,2.9698
2005-08-05,-0.5967
2005-08-08,0.9505
2005-08-09,-0.7433
2005-08-10,0.2996
2005-08-11,1.991
2005-08-12,-1.2201
2005-08-15,1.7292
2005-08-16,-0.8742
2005-08-17,0.8819
2005-08-18,-1.5056
2005-08-19,0.7407
2005-08-22,0.1961
2005-08-23,-0.4892
2005-08-24,1.0324
2005-08-25,1.8978000000000002
2005-08-26,0.3343
2005-08-29,0.8091
2005-08-30,0.3305
2005-08-31,3.5294
2005-09-01,2.2727
2005-09-02,-0.6222
2005-09-06,1.0733
2005-09-07,1.1062
2005-09-08,-0.0788
2005-09-09,2.0936
2005-09-12,1.716
2005-09-13,-0.4639
2005-09-14,-1.2711999999999999
2005-09-15,-0.1717
2005-09-16,2.7085
2005-09-19,-1.6324999999999998
2005-09-20,-0.6383
2005-09-21,-4.9679
2005-09-22,-0.4056
2005-09-23,1.7647
2005-09-26,1.5562
2005-09-27,0.5692
2005-09-28,-1.1319
2005-09-29,-2.0255
2005-09-30,-0.5393
2005-10-03,1.6719
2005-10-04,0.0
2005-10-05,-3.8222
2005-10-06,-5.4529
2005-10-07,-1.2708
2005-10-10,0.4455
2005-10-11,-0.9364
2005-10-12,-3.9801
2005-10-13,1.0363
2005-10-14,2.8718
2005-10-17,3.1406
2005-10-18,1.1116
2005-10-19,1.3384
2005-10-20,-1.9811
2005-10-21,0.4812
2005-10-24,-0.1916
2005-10-25,-0.144
2005-10-26,-0.3844
2005-10-27,-4.0521
2005-10-28,1.0558
2005-10-31,1.393
2005-11-01,-1.0795
2005-11-02,0.4464
2005-11-03,0.7407
2005-11-04,-0.049
2005-11-07,0.2943
2005-11-08,-1.7115
2005-11-09,3.9801
2005-11-10,0.4306
2005-11-11,4.3354
2005-11-14,-1.1872
2005-11-15,0.3235
2005-11-16,-0.2764
2005-11-17,2.8637
2005-11-18,-0.0898
2005-11-21,6.6966
2005-11-22,-2.1904
2005-11-23,1.5935000000000001
2005-11-25,0.1696
2005-11-28,0.2119
2005-11-29,3.0867
2005-11-30,2.7481999999999998
2005-12-01,5.3094
2005-12-02,0.6823
2005-12-05,-0.4142
2005-12-06,1.5501
2005-12-07,-1.7126000000000001
2005-12-08,-2.1591
2005-12-09,3.8715
2005-12-12,0.82
2005-12-13,0.0739
2005-12-14,5.3195
2005-12-15,0.4911
2005-12-16,-0.5934
2005-12-19,-0.5969
2005-12-20,0.6358
2005-12-21,0.6669
2005-12-22,0.3138
2005-12-23,-1.1123
2005-12-27,-4.1828
2005-12-28,-0.9905
2005-12-29,-6.6321
2005-12-30,3.7302
2006-01-03,7.0008
2006-01-04,1.9306
2006-01-05,-1.7187000000000001
2006-01-06,-0.9636
2006-01-09,1.982
2006-01-10,1.4841
2006-01-11,5.2577
2006-01-12,4.2342
2006-01-13,1.4281
2006-01-17,-0.6258
2006-01-18,4.534
2006-01-19,3.3133
2006-01-20,-1.4285999999999999
2006-01-23,4.1999
2006-01-24,2.5263
2006-01-25,-0.7198
2006-01-26,0.4462
2006-01-27,-3.1371
2006-01-30,-1.0605
2006-01-31,2.1147
2006-02-01,0.6241
2006-02-02,-0.1973
2006-02-03,6.0734
2006-02-06,3.249
2006-02-07,-0.9286
2006-02-08,2.4473
2006-02-09,4.371
2006-02-10,1.0957
2006-02-13,4.552
2006-02-14,0.023
2006-02-15,-2.5334
2006-02-16,-10.2552
2006-02-17,-6.0032
2006-02-21,0.5322
2006-02-22,-1.5882
2006-02-23,2.4915
2006-02-24,4.7514
2006-02-27,2.8481
2006-02-28,-1.4615
2006-03-01,1.1449
2006-03-02,2.7785
2006-03-03,0.801
2006-03-06,-7.0772
2006-03-07,-1.1491
2006-03-08,-1.6221
2006-03-09,5.3311
2006-03-10,3.0264
2006-03-13,-2.5829
2006-03-14,-0.9098
2006-03-15,-0.9444
2006-03-16,0.6621
2006-03-17,-3.3149
2006-03-20,-1.4966
2006-03-21,1.6575
2006-03-22,4.4837
2006-03-23,5.4616
2006-03-24,1.307
2006-03-27,-1.3642
2006-03-28,2.371
2006-03-29,-3.7394
2006-03-30,-4.8872
2006-03-31,0.3953
2006-04-03,1.1024
2006-04-04,-6.0228
2006-04-05,-0.4972
2006-04-06,-0.0555
2006-04-07,-5.1944
2006-04-10,2.9886
2006-04-11,1.8492
2006-04-12,1.5084
2006-04-13,-0.3853
2006-04-17,0.0
2006-04-18,-1.8508
2006-04-19,0.9851
2006-04-20,0.8919
2006-04-21,-1.4088
2006-04-24,-2.5497
2006-04-25,-2.7602
2006-04-26,0.3844
2006-04-27,-0.6775
2006-04-28,1.4531
2006-05-01,0.5554
2006-05-02,2.907
2006-05-03,1.6101999999999999
2006-05-04,1.5569
2006-05-05,1.2866
2006-05-08,0.3784
2006-05-09,-1.3463
2006-05-10,5.5404
2006-05-11,0.9568
2006-05-12,0.1537
2006-05-15,-1.3043
2006-05-16,-0.8551
2006-05-17,-1.7511999999999999
2006-05-18,-1.6494
2006-05-19,-3.0565
2006-05-22,-2.2067
2006-05-23,4.2844999999999995
2006-05-24,0.3561
2006-05-25,1.6376
2006-05-26,1.0204
2006-05-30,-1.3025
2006-05-31,0.3771
2006-06-01,2.7636
2006-06-02,5.8486
2006-06-05,-0.5673
2006-06-06,-2.3567
2006-06-07,-1.0417
2006-06-08,-10.0128
2006-06-09,-2.1113
2006-06-12,-1.8362
2006-06-13,-6.057
2006-06-14,5.4678
2006-06-15,6.383
2006-06-16,-3.662
2006-06-19,-3.4503
2006-06-20,-0.4543
2006-06-21,1.2473
2006-06-22,3.2151
2006-06-23,2.9694000000000003
2006-06-26,0.5655
2006-06-27,-0.1968
2006-06-28,0.4507
2006-06-29,3.1969
2006-06-30,3.6685
2006-07-03,0.4456
2006-07-05,-0.8612
2006-07-06,-0.9476
2006-07-07,-4.4114
2006-07-10,3.0025
2006-07-11,0.2159
2006-07-12,-3.6628
2006-07-13,-3.3548
2006-07-14,0.5785
2006-07-17,-2.5022
2006-07-18,0.767
2006-07-19,2.6932
2006-07-20,-1.1688
2006-07-21,-0.5192
2006-07-24,1.8556
2006-07-25,0.8824
2006-07-26,-1.2133
2006-07-27,-1.8852
2006-07-28,3.4643
2006-07-31,4.0799
2006-08-01,-1.541
2006-08-02,2.1966
2006-08-03,3.6808
2006-08-04,-0.6478
2006-08-07,0.2869
2006-08-08,-1.1703999999999999
2006-08-09,-2.4474
2006-08-10,-4.8017
2006-08-11,-0.4817
2006-08-14,-1.4806
2006-08-15,0.6358
2006-08-16,4.0494
2006-08-17,0.1932
2006-08-18,0.0
2006-08-21,1.157
2006-08-22,3.2715
2006-08-23,-2.5871
2006-08-24,3.1436
2006-08-25,0.2627
2006-08-28,-1.5461
2006-08-29,0.1065
2006-08-30,-2.2334
2006-08-31,-1.0335
2006-09-01,2.1984
2006-09-05,0.0269
2006-09-06,0.5376
2006-09-07,-0.1337
2006-09-08,-2.838
2006-09-11,-2.3698
2006-09-12,-0.4798
2006-09-13,-1.5598
2006-09-14,-1.21
2006-09-15,-0.9915
2006-09-18,-1.4138
2006-09-19,3.3762
2006-09-20,-2.5723000000000003
2006-09-21,-1.6019
2006-09-22,-2.6831
2006-09-25,-1.6419000000000001
2006-09-26,3.1811
2006-09-27,3.083
2006-09-28,-0.7699
2006-09-29,-2.3575
2006-10-02,-1.7421
2006-10-03,0.5288
2006-10-04,4.4245
2006-10-05,1.1259000000000001
2006-10-06,-0.5567
2006-10-09,0.5009
2006-10-10,3.0196
2006-10-11,-0.9391
2006-10-12,2.2695
2006-10-13,1.1236
2006-10-16,0.8889
2006-10-17,0.1101
2006-10-18,0.385
2006-10-19,0.3288
2006-10-20,2.2392
2006-10-23,1.3622
2006-10-24,0.6061
2006-10-25,0.0786
2006-10-26,0.7328
2006-10-27,-1.0912
2006-10-30,0.5779
2006-10-31,0.2873
2006-11-01,-0.2604
2006-11-02,-3.7859
2006-11-03,1.5197
2006-11-06,1.3098
2006-11-07,-1.4248
2006-11-08,0.6692
2006-11-09,2.393
2006-11-10,-2.5188
2006-11-13,1.4385
2006-11-14,0.8929
2006-11-15,-2.0042
2006-11-16,1.3811
2006-11-17,-1.1003
2006-11-20,0.3709
2006-11-21,-0.6598
2006-11-22,0.5048
2006-11-24,0.1586
2006-11-27,-4.1436
2006-11-28,0.0275
2006-11-29,2.0667
2006-11-30,-0.54
2006-12-01,2.063
2006-12-04,2.1809
2006-12-05,4.7631
2006-12-06,-1.1429
2006-12-07,-0.1257
2006-12-08,-2.7177
2006-12-11,0.2328
2006-12-12,0.3355
2006-12-13,-0.1543
2006-12-14,-4.0185
2006-12-15,1.2882
2006-12-18,-0.3445
2006-12-19,-0.2925
2006-12-20,-0.24
2006-12-21,-0.2406
2006-12-22,-0.6699
2006-12-26,0.9172
2006-12-27,-1.3633
2006-12-28,-1.084
2006-12-29,0.8767
2007-01-03,1.1678
2007-01-04,3.8388999999999998
2007-01-05,-1.7063000000000001
2007-01-08,-0.3156
2007-01-09,1.9525000000000001
2007-01-10,-0.4917
2007-01-11,-0.5462
2007-01-12,-0.0785
2007-01-16,-0.9683
2007-01-17,0.6607
2007-01-18,-2.4153000000000002
2007-01-19,-0.1076
2007-01-22,-0.0539
2007-01-23,2.56
2007-01-24,0.6569
2007-01-25,0.2088
2007-01-26,0.2605
2007-01-29,0.4677
2007-01-30,1.7326000000000001
2007-01-31,-0.3813
2007-02-01,0.9696
2007-02-02,-0.9603
2007-02-05,5.1033
2007-02-06,-0.9711
2007-02-07,2.8929
2007-02-08,2.5256
2007-02-09,0.8134
2007-02-12,-0.7838
2007-02-13,-1.7426
2007-02-14,-0.9459
2007-02-15,-0.7878
2007-02-16,1.2031
2007-02-20,1.379
2007-02-21,-0.469
2007-02-22,0.8483
2007-02-23,-0.6308
2007-02-26,4.8436
2007-02-27,-3.2294
2007-02-28,-10.0348
2007-03-01,-0.4122
2007-03-02,-0.2587
2007-03-05,-4.0456
2007-03-06,3.4054
2007-03-07,0.4705
2007-03-08,0.4422
2007-03-09,2.4346
2007-03-12,-1.0114
2007-03-13,-2.2478
2007-03-14,-0.6794
2007-03-15,3.4728
2007-03-16,0.4831
2007-03-19,-0.8856
2007-03-20,0.5115
2007-03-21,2.799
2007-03-22,3.1683
2007-03-23,-1.6555
2007-03-26,-0.4635
2007-03-27,-1.4706000000000001
2007-03-28,0.4975
2007-03-29,4.1584
2007-03-30,-0.2852
2007-04-02,0.0715
2007-04-03,-1.4051
2007-04-04,-0.5556
2007-04-05,-1.0444
2007-04-09,1.8409
2007-04-10,-1.2051
2007-04-11,-0.9515
2007-04-12,0.5172
2007-04-13,0.6126
2007-04-16,1.6074000000000002
2007-04-17,0.1198
2007-04-18,0.0958
2007-04-19,-2.5831
2007-04-20,1.0312
2007-04-23,-0.1944
2007-04-24,-0.9739
2007-04-25,1.2048
2007-04-26,0.0729
2007-04-27,0.1214
2007-04-30,-11.517900000000001
2007-05-01,3.1515
2007-05-02,0.983
2007-05-03,-0.0526
2007-05-04,0.6317
2007-05-07,0.7847
2007-05-08,-1.8427
2007-05-09,-1.2427
2007-05-10,-3.668
2007-05-11,2.0845
2007-05-14,-2.287
2007-05-15,-0.6408
2007-05-16,-1.7106
2007-05-17,-1.5121
2007-05-18,0.1159
2007-05-21,4.4915
2007-05-22,0.0277
2007-05-23,1.5803
2007-05-24,-1.7194
2007-05-25,0.722
2007-05-29,-0.4687
2007-05-30,-0.6094
2007-05-31,1.4493
2007-06-01,-1.8407
2007-06-04,-1.2035
2007-06-05,-0.3116
2007-06-06,0.1137
2007-06-07,-3.3494
2007-06-08,-0.9692
2007-06-11,3.7663
2007-06-12,-1.429
2007-06-13,6.2337
2007-06-14,-1.0371
2007-06-15,1.7926
2007-06-18,0.9212
2007-06-19,-1.6376
2007-06-20,-0.2183
2007-06-21,-2.407
2007-06-22,-2.3262
2007-06-25,1.5495
2007-06-26,0.4521
2007-06-27,3.9943999999999997
2007-06-28,0.9467
2007-06-29,0.9646
2007-07-02,3.2378
2007-07-03,0.2314
2007-07-05,1.4363000000000001
2007-07-06,-0.0506
2007-07-09,3.3392
2007-07-10,-2.0563
2007-07-11,2.2244
2007-07-12,0.489
2007-07-13,0.8516
2007-07-16,-2.9674
2007-07-17,0.3232
2007-07-18,0.0743
2007-07-19,2.1793
2007-07-20,-2.4721
2007-07-23,-0.6958
2007-07-24,-3.1031
2007-07-25,1.8595000000000002
2007-07-26,0.1521
2007-07-27,-1.6709
2007-07-30,2.3429
2007-07-31,4.2767
2007-08-01,-2.0507
2007-08-02,-1.5271
2007-08-03,-0.6753
2007-08-06,5.792
2007-08-07,6.0938
2007-08-08,1.9744000000000002
2007-08-09,1.4521
2007-08-10,-4.2724
2007-08-13,-5.0068
2007-08-14,-3.6966
2007-08-15,-0.421
2007-08-16,4.4765
2007-08-17,2.8327
2007-08-20,3.0556
2007-08-21,-3.1032
2007-08-22,-0.4641
2007-08-23,-0.0466
2007-08-24,2.146
2007-08-27,-3.6766
2007-08-28,-3.2717
2007-08-29,4.0441
2007-08-30,-0.2356
2007-08-31,1.6529
2007-09-04,1.8815
2007-09-05,0.1368
2007-09-06,0.8652
2007-09-07,-0.0226
2007-09-10,-1.3773
2007-09-11,0.5266
2007-09-12,-0.7515
2007-09-13,-0.8949
2007-09-14,1.6207
2007-09-17,-0.9114
2007-09-18,0.8278
2007-09-19,2.8278
2007-09-20,0.0444
2007-09-21,0.1773
2007-09-24,-0.5311
2007-09-25,0.4227
2007-09-26,0.6868
2007-09-27,1.6502
2007-09-28,0.303
2007-10-01,2.6759
2007-10-02,0.8827
2007-10-03,-0.8542
2007-10-04,2.9628
2007-10-05,3.0612
2007-10-08,-1.2277
2007-10-09,0.2005
2007-10-10,0.12
2007-10-11,0.2398
2007-10-12,-0.0399
2007-10-15,0.3191
2007-10-16,-2.8032
2007-10-17,5.3385
2007-10-18,1.2621
2007-10-19,-5.3116
2007-10-22,3.2807
2007-10-23,-5.8039
2007-10-24,2.4979
2007-10-25,0.4265
2007-10-26,1.4156
2007-10-29,2.0339
2007-10-30,2.1302
2007-10-31,3.1955999999999998
2007-11-01,-2.2436
2007-11-02,0.2086
2007-11-05,1.6657
2007-11-06,0.3538
2007-11-07,-1.7069
2007-11-08,-1.4723
2007-11-09,-1.8774
2007-11-12,-3.6509
2007-11-13,2.7761
2007-11-14,-0.7098
2007-11-15,-2.7006
2007-11-16,0.8163
2007-11-19,-1.2551
2007-11-20,-2.0295
2007-11-21,-2.0297
2007-11-23,2.2853
2007-11-26,-1.2946
2007-11-27,-0.5083
2007-11-28,6.5986
2007-11-29,-1.877
2007-11-30,2.7676
2007-12-03,0.099
2007-12-04,-1.4243000000000001
2007-12-05,0.5619
2007-12-06,4.3105
2007-12-07,2.7167
2007-12-10,-1.3597000000000001
2007-12-11,-2.1715
2007-12-12,1.5827
2007-12-13,1.311
2007-12-14,-3.6572
2007-12-17,-0.3115
2007-12-18,3.6516
2007-12-19,-3.3534
2007-12-20,4.7758
2007-12-21,5.3953
2007-12-24,-1.2004
2007-12-26,1.3043
2007-12-27,-1.164
2007-12-28,1.7130999999999998
2007-12-31,-3.4912
2008-01-02,-0.9998
2008-01-03,3.0481
2008-01-04,-3.047
2008-01-07,2.0584
2008-01-08,-1.9268999999999998
2008-01-09,-1.1017
2008-01-10,-3.4534000000000002
2008-01-11,-0.0577
2008-01-14,0.635
2008-01-15,-5.1052
2008-01-16,-6.3067
2008-01-17,-4.3011
2008-01-18,-3.8427
2008-01-22,-1.6125
2008-01-23,-3.0404
2008-01-24,2.6212999999999997
2008-01-25,-0.4536
2008-01-28,0.3118
2008-01-29,1.7452
2008-01-30,0.235
2008-01-31,1.8987
2008-02-01,-2.0244
2008-02-04,0.5635
2008-02-05,-3.9225
2008-02-06,-3.305
2008-02-07,0.4021
2008-02-08,0.1252
2008-02-11,3.025
2008-02-12,-0.9949
2008-02-13,4.0931
2008-02-14,-0.8712
2008-02-15,0.8076
2008-02-19,6.1499
2008-02-20,-5.7936
2008-02-21,0.4006
2008-02-22,3.0979
2008-02-25,-0.2959
2008-02-26,0.0457
2008-02-27,2.1908
2008-02-28,1.1836
2008-02-29,-3.6416
2008-03-03,1.3284
2008-03-04,-0.8816
2008-03-05,1.3455
2008-03-06,-2.0252
2008-03-07,-3.3073
2008-03-10,-2.7077999999999998
2008-03-11,3.8086
2008-03-12,0.8702
2008-03-13,1.2138
2008-03-14,-2.9751
2008-03-17,-4.7778
2008-03-18,6.3155
2008-03-19,-2.2775
2008-03-20,1.4656
2008-03-24,2.1075
2008-03-25,-0.0232
2008-03-26,-4.3145
2008-03-27,0.6061
2008-03-28,0.5783
2008-03-31,3.0426
2008-04-01,4.9756
2008-04-02,1.3732
2008-04-03,0.5681
2008-04-04,0.869
2008-04-07,-1.0123
2008-04-08,-0.3916
2008-04-09,0.8519
2008-04-10,1.2346
2008-04-11,-0.6846
2008-04-14,1.271
2008-04-15,2.7654
2008-04-16,4.5953
2008-04-17,-3.1269
2008-04-18,-0.9193
2008-04-21,2.5155
2008-04-22,-1.5688
2008-04-23,1.696
2008-04-24,-1.0649
2008-04-25,-1.0357
2008-04-28,3.1603
2008-04-29,-3.0038
2008-04-30,1.1075
2008-05-01,5.6795
2008-05-02,0.7678
2008-05-05,-3.6
2008-05-06,3.7344
2008-05-07,2.8571
2008-05-08,-1.037
2008-05-09,-6.9611
2008-05-12,0.8045
2008-05-13,0.5188
2008-05-14,0.5359
2008-05-15,-1.1846
2008-05-16,0.02
2008-05-19,0.2
2008-05-20,0.3792
2008-05-21,-3.0616
2008-05-22,1.8253
2008-05-23,-1.148
2008-05-27,-1.3855
2008-05-28,0.2273
2008-05-29,2.5562
2008-05-30,0.7236
2008-06-02,-0.5189
2008-06-03,2.7683
2008-06-04,0.0195
2008-06-05,4.0203
2008-06-06,-1.5009000000000001
2008-06-09,1.619
2008-06-10,-0.1125
2008-06-11,-0.7881
2008-06-12,-0.7377
2008-06-13,2.0198
2008-06-16,0.4669
2008-06-17,2.1379
2008-06-18,-1.3833
2008-06-19,-0.1107
2008-06-20,-1.4782
2008-06-23,1.7629000000000001
2008-06-24,-4.6996
2008-06-25,2.1853
2008-06-26,-3.7661
2008-06-27,-5.3884
2008-06-30,2.2241
2008-07-01,0.7117
2008-07-02,-3.4121
2008-07-03,-1.6095000000000002
2008-07-07,-1.211
2008-07-08,0.6022
2008-07-09,-1.304
2008-07-10,2.4908
2008-07-11,-0.2536
2008-07-14,-0.911
2008-07-15,2.5444
2008-07-16,-0.4587
2008-07-17,-1.6757
2008-07-18,0.9161
2008-07-21,3.3566
2008-07-22,-0.5719
2008-07-23,-6.3887
2008-07-24,0.1097
2008-07-25,1.4029
2008-07-28,-2.8967
2008-07-29,3.4283
2008-07-30,1.9586999999999999
2008-07-31,1.3721999999999999
2008-08-01,-4.9146
2008-08-04,-1.8178
2008-08-05,3.6137
2008-08-06,3.014
2008-08-07,0.209
2008-08-08,-0.2086
2008-08-11,3.5528
2008-08-12,-3.4107
2008-08-13,0.6686
2008-08-14,-1.3284
2008-08-15,0.4207
2008-08-18,-1.2372
2008-08-19,2.8025
2008-08-20,3.8207
2008-08-21,0.3183
2008-08-22,-0.9716
2008-08-25,-1.0613
2008-08-26,0.6679
2008-08-27,0.6634
2008-08-28,0.2397
2008-08-29,-0.0996
2008-09-02,-6.7012
2008-09-03,-0.4062
2008-09-04,-1.3522
2008-09-05,-2.3934
2008-09-08,-0.5127
2008-09-09,-9.2987
2008-09-10,0.2964
2008-09-11,0.0739
2008-09-12,5.9808
2008-09-15,-6.7812
2008-09-16,-0.7474
2008-09-17,-6.5261
2008-09-18,10.7143
2008-09-19,5.7966999999999995
2008-09-22,-4.2412
2008-09-23,-4.2136
2008-09-24,3.6491
2008-09-25,1.905
2008-09-26,-1.6801
2008-09-29,-12.4188
2008-09-30,-0.1649
2008-10-01,-3.6609
2008-10-02,-5.6571
2008-10-03,-4.9061
2008-10-06,-3.3439
2008-10-07,-14.5634
2008-10-08,5.7462
2008-10-09,-11.0868
2008-10-10,-1.1895
2008-10-13,32.088
2008-10-14,-4.4626
2008-10-15,-12.3026
2008-10-16,7.7269
2008-10-17,1.9847000000000001
2008-10-20,9.0816
2008-10-21,-6.072
2008-10-22,-10.9963
2008-10-23,-5.8779
2008-10-24,-5.8870000000000005
2008-10-27,-1.8597000000000001
2008-10-28,-1.1197
2008-10-29,-0.4791
2008-10-30,8.0525
2008-10-31,-2.1466
2008-11-03,5.0911
2008-11-04,8.3104
2008-11-05,-5.5273
2008-11-06,-0.9238
2008-11-07,12.0435
2008-11-10,-0.0693
2008-11-11,-0.347
2008-11-12,-7.2075
2008-11-13,14.1463
2008-11-14,-6.0815
2008-11-17,-0.21
2008-11-18,1.1595
2008-11-19,-8.9267
2008-11-20,-12.4714
2008-11-21,8.4096
2008-11-24,9.6865
2008-11-25,6.9256
2008-11-26,6.9568
2008-11-28,-3.5566
2008-12-01,-8.9701
2008-12-02,6.7518
2008-12-03,2.906
2008-12-04,-2.1927
2008-12-05,2.6834
2008-12-08,3.6718
2008-12-09,-4.9458
2008-12-10,6.8815
2008-12-11,-5.2136
2008-12-12,1.3254000000000001
2008-12-15,-6.7036999999999995
2008-12-16,8.6926
2008-12-17,0.9997
2008-12-18,0.447
2008-12-19,-3.7826
2008-12-22,-3.667
2008-12-23,-0.5487
2008-12-24,-0.2069
2008-12-26,2.9371
2008-12-29,-2.4169
2008-12-30,1.8232
2008-12-31,7.6689
2009-01-02,0.4393
2009-01-05,1.5933000000000002
2009-01-06,2.6445
2009-01-07,-6.3511
2009-01-08,3.2949
2009-01-09,-4.026
2009-01-12,-4.2594
2009-01-13,2.5952
2009-01-14,-5.1577
2009-01-15,3.0828
2009-01-16,1.7809
2009-01-20,-5.0182
2009-01-21,7.0907
2009-01-22,-1.8824999999999998
2009-01-23,0.5293
2009-01-26,3.9816000000000003
2009-01-27,1.1392
2009-01-28,2.378
2009-01-29,0.0
2009-01-30,-5.2873
2009-02-02,5.3888
2009-02-03,2.0514
2009-02-04,2.4902
2009-02-05,3.308
2009-02-06,-2.0969
2009-02-09,-2.2576
2009-02-10,-3.7607
2009-02-11,0.4308
2009-02-12,0.2145
2009-02-13,4.6775
2009-02-17,-4.7897
2009-02-18,-3.681
2009-02-19,2.7707
2009-02-20,-4.9582
2009-02-23,-7.9883
2009-02-24,4.2523
2009-02-25,-3.535
2009-02-26,-5.7787
2009-02-27,-3.9267
2009-03-02,-8.4469
2009-03-03,-2.6786
2009-03-04,5.8978
2009-03-05,-4.2079
2009-03-06,0.3015
2009-03-09,-0.9875
2009-03-10,7.2853
2009-03-11,-0.9297
2009-03-12,2.856
2009-03-13,1.0342
2009-03-16,2.0079
2009-03-17,1.1579
2009-03-18,2.4037
2009-03-19,1.9747
2009-03-20,-3.0691
2009-03-23,6.1817
2009-03-24,-4.0824
2009-03-25,0.4811
2009-03-26,3.6464
2009-03-27,-1.3504
2009-03-30,-3.062
2009-03-31,2.0438
2009-04-01,0.2185
2009-04-02,3.7791
2009-04-03,0.6653
2009-04-06,0.0348
