ticker,PHUN US Equity
2017-12-21,0.4921
2017-12-28,0.001
2017-12-29,0.1963
2018-01-02,-0.0979
2018-01-03,-0.2941
2018-01-04,0.0079
2018-01-05,0.7777
2018-01-12,0.001
2018-01-16,-0.001
2018-01-17,0.001
2018-01-18,-0.4878
2018-01-19,0.0098
2018-01-22,-0.2059
2018-01-24,0.5894
2018-01-25,0.0977
2018-01-26,0.0
2018-01-29,-0.0976
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.3857
2018-02-05,-0.3843
2018-02-06,0.0
2018-02-07,0.0
2018-02-14,-0.5859
2018-02-21,0.6876
2018-02-26,0.2927
2018-02-27,0.0
2018-02-28,-0.2918
2018-03-01,0.1951
2018-03-02,0.1947
2018-03-05,0.5675
2018-03-06,-0.4677
2018-03-07,0.4854
2018-03-08,0.0
2018-03-12,-0.4831
2018-03-13,0.4233
2018-03-14,-0.0348
2018-03-15,0.0967
2018-03-19,-0.2899
2018-03-20,-0.189
2018-03-21,0.2864
2018-03-22,-0.0561
2018-03-23,-0.0407
2018-03-26,0.2907
2018-03-27,0.0966
2018-03-28,0.0
2018-03-29,-0.0965
2018-04-03,0.0
2018-04-04,0.0966
2018-04-06,-0.1931
2018-04-09,-0.0967
2018-04-10,0.2904
2018-04-11,-0.2896
2018-04-12,0.0
2018-04-13,0.0968
2018-04-16,-0.0967
2018-04-17,0.0968
2018-04-18,-0.0029
2018-04-19,0.0029
2018-04-20,0.0
2018-04-23,0.4836
2018-04-24,-0.5332
2018-04-25,-0.3348
2018-04-27,0.4854
2018-04-30,-0.3865
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-0.097
2018-05-07,-0.0961
2018-05-08,-0.0982
2018-05-09,0.0
2018-05-10,0.0486
2018-05-11,0.5348
2018-05-14,0.1064
2018-05-15,-0.0097
2018-05-16,0.0966
2018-05-18,0.0965
2018-05-21,0.0646
2018-05-22,-0.0646
2018-05-23,-0.0964
2018-05-24,0.0
2018-05-30,0.6757
2018-05-31,-0.4487
2018-06-01,-0.0308
2018-06-05,0.1927
2018-06-06,-0.05
2018-06-07,-0.0462
2018-06-08,0.4812
2018-06-11,-0.5747
2018-06-13,0.0
2018-06-14,0.4817
2018-06-15,-0.2876
2018-06-19,0.3846
2018-06-20,0.0
2018-06-28,-0.5747
2018-07-03,0.0
2018-07-05,0.1917
2018-07-10,0.3856
2018-07-13,-0.0958
2018-07-16,0.0949
2018-07-20,0.001
2018-07-23,-0.1992
2018-07-27,0.1996
2018-07-30,-0.0383
2018-08-02,-0.1533
2018-08-03,0.0
2018-08-07,-0.5758
2018-08-08,0.6757
2018-08-09,0.0
2018-08-13,0.0
2018-08-14,0.4794
2018-08-15,-0.4771
2018-08-20,-0.0949
2018-08-22,2.9827
2018-08-23,-2.8721
2018-08-24,5.5389
2018-08-27,-2.5909
2018-08-28,-1.0733
2018-08-29,-1.6028
2018-08-30,0.1908
2018-08-31,0.0
2018-09-06,0.4785
2018-09-11,0.4029
2018-09-13,-0.4012
2018-09-14,0.0
2018-09-18,0.5724
2018-09-21,-0.5691
2018-09-24,0.0952
2018-09-25,-0.0951
2018-10-01,1.6267
2018-10-02,-3.0063
2018-10-03,0.3816
2018-10-04,1.0636
2018-10-10,0.7619
2018-10-11,-0.7561
2018-10-17,0.0
2018-10-18,-0.4762
2018-10-19,0.4785
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-30,0.0
2018-11-08,-4.0952
2018-11-20,3.1281
2018-11-21,2.0607
2018-11-28,-0.7472
2018-11-29,-4.4658999999999995
2018-12-04,-4.3781
2018-12-07,10.718
2018-12-10,-6.015
2018-12-11,2.5
2018-12-13,2.439
2018-12-28,3.2381
2018-12-31,31.5498
2019-01-03,87.0687
2019-01-04,102.6541
2019-01-07,15.2608
2019-01-08,36.4147
2019-01-09,158.8235
2019-01-10,-28.6364
2019-01-11,-42.0
2019-01-14,15.3086
2019-01-15,40.0
2019-01-16,-5.4422
2019-01-17,-5.6115
2019-01-18,13.5671
2019-01-22,-32.8859
2019-01-23,-12.0
2019-01-24,7.3864
2019-01-25,16.4021
2019-01-28,18.1818
2019-01-29,9.2308
2019-01-30,26.7606
2019-01-31,65.4444
2019-02-01,3.5594
2019-02-04,-18.9364
2019-02-05,-8.0
2019-02-06,-48.2609
2019-02-07,1.1555
2019-02-08,0.9346
2019-02-11,-1.2346
2019-02-12,-5.4917
2019-02-13,-15.4836
2019-02-14,-47.6265
2019-02-15,-20.3187
2019-02-19,-3.4458
2019-02-20,-0.0303
2019-02-21,4.0016
2019-02-22,-4.1215
2019-02-25,-1.5584
2019-02-26,-3.3509
2019-02-27,-12.6399
2019-02-28,-7.6875
2019-03-01,-6.0765
2019-03-04,20.7425
2019-03-05,-9.5522
2019-03-06,15.5116
2019-03-07,2.8571
2019-03-08,11.3889
2019-03-11,12.618500000000001
2019-03-12,16.209
2019-03-13,17.1875
2019-03-14,7.3171
2019-03-15,-18.8636
2019-03-18,-5.9664
2019-03-19,-17.5851
2019-03-20,-32.9639
2019-03-21,54.637
2019-03-22,3.3938
2019-03-25,-17.6034
2019-03-26,-4.7749
2019-03-27,-51.2894
2019-03-28,-14.6471
2019-03-29,-5.6513
2019-04-01,-8.9116
2019-04-02,12.3496
2019-04-03,-60.5996
2019-04-04,9.058
2019-04-05,-4.485
2019-04-08,-8.3478
2019-04-09,2.4668
2019-04-10,-3.3333
2019-04-11,70.1149
2019-04-12,-7.7703
2019-04-15,11.4774
2019-04-16,-15.115
2019-04-17,-9.9355
2019-04-18,6.7335
2019-04-22,0.8054
2019-04-23,-4.1278
2019-04-24,6.6667
2019-04-25,5.2083
2019-04-26,-2.4752
2019-04-29,5.3299
2019-04-30,-2.4096
2019-05-01,4.0741
2019-05-02,-2.9656000000000002
2019-05-03,1.3447
2019-05-06,-7.7201
2019-05-07,-0.915
2019-05-08,-3.1662
2019-05-09,-3.2698
2019-05-10,5.3521
2019-05-13,-3.0749
2019-05-14,5.5172
2019-05-15,-4.183
2019-05-16,-5.8663
2019-05-17,-12.7536
2019-05-20,-6.6445
2019-05-21,-0.7117
2019-05-22,-7.3477
2019-05-23,-2.1277
2019-05-24,-0.7905
2019-05-28,-1.5936
2019-05-29,0.2024
2019-05-30,1.0101
2019-05-31,-3.4
2019-06-03,-5.383
2019-06-04,-0.4376
2019-06-05,-2.8571
2019-06-06,-5.8824
2019-06-07,1.9231
2019-06-10,4.2453
2019-06-11,-2.9412000000000003
2019-06-12,2.331
2019-06-13,-0.9112
2019-06-14,-3.4483
2019-06-17,-6.6667
2019-06-18,-2.8061
2019-06-19,-7.874
2019-06-20,2.849
2019-06-21,0.0
2019-06-24,-11.6343
2019-06-25,2.8213
2019-06-26,-10.6707
2019-06-27,-11.6041
2019-06-28,20.0772
2019-07-01,-7.3955
2019-07-02,-6.9444
2019-07-03,-9.7015
2019-07-05,-9.9174
2019-07-08,-5.9633
2019-07-09,9.2683
2019-07-10,-7.5893
2019-07-11,2.4154999999999998
2019-07-12,-3.7736
2019-07-15,1.9607999999999999
2019-07-16,14.4231
2019-07-17,-12.1849
2019-07-18,-2.3923
2019-07-19,-1.4706000000000001
2019-07-22,-8.457699999999999
2019-07-23,-7.0652
2019-07-24,8.1871
2019-07-25,-8.1081
2019-07-26,2.3529
2019-07-29,-4.023
2019-07-30,-0.5988
2019-07-31,3.012
2019-08-01,-0.5848
2019-08-02,-4.7059
2019-08-05,-8.0247
2019-08-06,-3.3557
2019-08-07,4.8611
2019-08-08,19.2053
2019-08-09,-5.0
2019-08-12,-1.1696
2019-08-13,1.1834
2019-08-14,-18.1287
2019-08-15,-19.2857
2019-08-16,11.5044
2019-08-19,-5.5556
2019-08-20,2.521
2019-08-21,7.377
2019-08-22,-2.2901
2019-08-23,9.375
2019-08-26,27.8571
2019-08-27,-15.0838
2019-08-28,0.0
2019-08-29,-0.6579
2019-08-30,-0.6623
2019-09-03,1.3333
2019-09-04,1.9737
2019-09-05,7.7419
2019-09-06,5.3892
2019-09-09,-7.9545
2019-09-10,8.642
2019-09-11,0.0
2019-09-12,-3.4091
2019-09-13,1.7647
2019-09-16,-0.578
2019-09-17,0.0
2019-09-18,2.3256
2019-09-19,4.5455
2019-09-20,-1.087
2019-09-23,-2.7473
2019-09-24,-1.1299
2019-09-25,2.2857
2019-09-26,-5.5866
2019-09-27,-6.5089
2019-09-30,-8.8608
2019-10-01,-3.4722
2019-10-02,2.8777
2019-10-03,6.993
2019-10-04,-3.9215999999999998
2019-10-07,-1.3605
2019-10-08,-1.3793
2019-10-09,4.1958
2019-10-10,-2.0134
2019-10-11,-2.0548
2019-10-14,2.7972
2019-10-15,7.483
2019-10-16,0.6329
2019-10-17,3.1447
2019-10-18,2.439
2019-10-21,1.1905000000000001
2019-10-22,-8.8235
2019-10-23,3.871
2019-10-24,1.2422
2019-10-25,-1.227
2019-10-28,-3.7267
2019-10-29,3.871
2019-10-30,1.2422
2019-10-31,1.227
2019-11-01,0.6061
2019-11-04,-1.2048
2019-11-05,-4.878
2019-11-06,-3.2051
2019-11-07,-1.9868000000000001
2019-11-08,-2.027
2019-11-11,-4.1379
2019-11-12,-5.036
2019-11-13,-1.5152
2019-11-14,-3.0769
2019-11-15,5.5556
2019-11-18,-10.526299999999999
2019-11-19,10.9244
2019-11-20,-2.2727
2019-11-21,-2.3256
2019-11-22,3.1746
2019-11-25,0.7692
2019-11-26,-1.5267
2019-11-27,1.5504
2019-11-29,-2.2901
2019-12-02,-1.5625
2019-12-03,-3.9683
2019-12-04,4.1322
2019-12-05,-3.1746
2019-12-06,5.7377
2019-12-09,-6.2016
2019-12-10,-0.8264
2019-12-11,-2.5
2019-12-12,0.0
2019-12-13,0.8547
2019-12-16,-4.2373
2019-12-17,0.0
2019-12-18,-1.3274
2019-12-19,3.1390000000000002
2019-12-20,16.5217
2019-12-23,-8.9552
2019-12-24,-1.6393
2019-12-26,0.8333
2019-12-27,-2.4793
2019-12-30,-1.6949
2019-12-31,2.5862
2020-01-02,4.2017
2020-01-03,-0.8065
2020-01-06,0.813
2020-01-07,-0.8065
2020-01-08,-2.439
2020-01-09,-1.6667
2020-01-10,-0.8475
2020-01-13,-4.2735
2020-01-14,0.8929
2020-01-15,0.885
2020-01-16,3.5088
2020-01-17,-1.6949
2020-01-21,-1.7241
2020-01-22,-2.6316
2020-01-23,0.0
2020-01-24,-6.3063
2020-01-27,-4.3269
2020-01-28,-2.6332
2020-01-29,-6.4203
2020-01-30,-8.3609
2020-01-31,7.1257
2020-02-03,-1.3596
2020-02-04,-3.3489
2020-02-05,-3.6535
2020-02-06,-0.0367
2020-02-07,1.5786
2020-02-10,11.9263
2020-02-11,-3.7348
2020-02-12,-0.9392
2020-02-13,-0.3612
2020-02-14,2.4807
2020-02-18,-0.5195
2020-02-19,0.4889
2020-02-20,33.7904
2020-02-21,1.6529
2020-02-24,-8.1301
2020-02-25,10.6195
2020-02-26,-9.6
2020-02-27,-0.885
2020-02-28,-8.9286
2020-03-02,-2.7843
2020-03-03,-3.7011
2020-03-04,2.461
2020-03-05,-0.1635
2020-03-06,-5.9275
2020-03-09,-8.0205
2020-03-10,3.7033
2020-03-11,-6.4461
2020-03-12,-15.6829
2020-03-13,4.0931
2020-03-16,-9.5873
2020-03-17,7.5765
2020-03-18,14.7714
2020-03-19,10.0822
2020-03-20,-18.5889
2020-03-23,-12.7639
2020-03-24,8.263
2020-03-25,4.4118
2020-03-26,9.5775
2020-03-27,0.4499
2020-03-30,3.6468
2020-03-31,-16.6667
2020-04-01,-12.3407
2020-04-02,-0.3042
2020-04-03,-8.12
2020-04-06,10.0
2020-04-07,27.474
2020-04-08,-15.4079
2020-04-09,11.9925
2020-04-13,-9.7083
2020-04-14,3.3533
2020-04-15,-1.7711000000000001
2020-04-16,-1.8636
2020-04-17,0.6176
2020-04-20,-4.097
2020-04-21,-1.712
2020-04-22,3.9394
2020-04-23,-0.0783
2020-04-24,0.7837
2020-04-27,9.0202
2020-04-28,4.1512
2020-04-29,-3.0818
2020-04-30,2.459
2020-05-01,-7.0759
2020-05-04,20.2316
2020-05-05,-9.8765
2020-05-06,-6.4932
2020-05-07,-1.8458999999999999
2020-05-08,1.3284
2020-05-11,5.7151
2020-05-12,-2.1318
2020-05-13,-1.0535
2020-05-14,-1.7553999999999998
2020-05-15,3.9836
2020-05-18,-4.2254
2020-05-19,-1.5147
2020-05-20,134.4333
2020-05-21,-15.2866
2020-05-22,-3.0075
2020-05-26,-3.876
2020-05-27,12.9032
2020-05-28,-4.2857
2020-05-29,-3.7313
2020-06-01,-2.3256
2020-06-02,-2.3810000000000002
2020-06-03,4.065
2020-06-04,-3.125
2020-06-05,-2.4194
2020-06-08,3.3058
2020-06-09,8.8
2020-06-10,-7.3529
2020-06-11,-7.9365
2020-06-12,0.0
2020-06-15,-1.7241
2020-06-16,48.2456
2020-06-17,-21.3018
2020-06-18,-4.5113
2020-06-19,-4.7244
2020-06-22,-0.8264
2020-06-23,5.0
2020-06-24,-1.5873
2020-06-25,-0.8065
2020-06-26,8.9431
2020-06-29,-4.4776
2020-06-30,-3.9063
2020-07-01,0.813
2020-07-02,-1.6129
2020-07-06,-2.459
2020-07-07,0.8403
2020-07-08,2.5
2020-07-09,-0.813
2020-07-10,0.0
2020-07-13,6.5574
2020-07-14,-0.7692
2020-07-15,11.6279
2020-07-16,3.4722
2020-07-17,12.7517
2020-07-20,-8.9286
2020-07-21,-1.3072
2020-07-22,-1.9868000000000001
2020-07-23,6.0811
2020-07-24,-3.8217
2020-07-27,1.3245
2020-07-28,0.0
2020-07-29,-3.268
2020-07-30,-1.3514
2020-07-31,2.0548
