ticker,LKSDQ US Equity
2017-02-21,0.8185
2017-02-22,-2.5461
2017-02-23,5.7175
2017-02-24,-0.9312
2017-02-27,4.6276
2017-02-28,-1.7968
2017-03-01,-3.2372
2017-03-02,-1.2364
2017-03-03,1.1046
2017-03-06,-2.6948
2017-03-07,-3.2560000000000002
2017-03-08,-5.2998
2017-03-09,0.2042
2017-03-10,1.0599
2017-03-13,-1.8556
2017-03-14,-2.0962
2017-03-15,1.9731
2017-03-16,-3.4994
2017-03-17,0.5973
2017-03-20,-4.0288
2017-03-21,-1.9885000000000002
2017-03-22,-6.1317
2017-03-23,17.723300000000002
2017-03-24,-2.2848
2017-03-27,-0.5846
2017-03-28,0.126
2017-03-29,0.6292
2017-03-30,0.6669
2017-03-31,4.1822
2017-04-03,-1.2719
2017-04-04,-4.2271
2017-04-05,-0.3363
2017-04-06,3.7537000000000003
2017-04-07,-1.5041
2017-04-10,0.3302
2017-04-11,2.5915
2017-04-12,-1.1628
2017-04-13,1.0548
2017-04-17,-1.0839
2017-04-18,0.7305
2017-04-19,1.5713
2017-04-20,0.0793
2017-04-21,-2.3385
2017-04-24,0.6494
2017-04-25,1.371
2017-04-26,5.171
2017-04-27,-0.5673
2017-04-28,-1.5976
2017-05-01,2.0487
2017-05-02,-1.0985
2017-05-03,1.532
2017-05-04,-19.6907
2017-05-05,6.5289
2017-05-08,1.7196
2017-05-09,-3.5544000000000002
2017-05-10,-0.4045
2017-05-11,3.4295999999999998
2017-05-12,-2.0732
2017-05-15,-1.8919000000000001
2017-05-16,2.6630000000000003
2017-05-17,-3.5778
2017-05-18,0.8813
2017-05-19,0.8276
2017-05-22,-1.2768
2017-05-23,0.6005
2017-05-24,-2.3875
2017-05-25,-1.1759
2017-05-26,0.7615
2017-05-30,-2.2201
2017-05-31,2.7536
2017-06-01,3.9962
2017-06-02,0.1356
2017-06-05,-4.2438
2017-06-06,-1.8388
2017-06-07,1.9693
2017-06-08,0.9892
2017-06-09,-0.9795
2017-06-12,1.6957
2017-06-13,0.4632
2017-06-14,-0.9682
2017-06-15,-2.5140000000000002
2017-06-16,4.489
2017-06-19,-1.0055
2017-06-20,-4.8476
2017-06-21,1.9407999999999999
2017-06-22,2.8558
2017-06-23,1.6659000000000002
2017-06-26,-0.4552
2017-06-27,-0.5487
2017-06-28,1.0575
2017-06-29,-3.7762000000000002
2017-06-30,1.182
2017-07-03,1.215
2017-07-05,0.0462
2017-07-06,-0.323
2017-07-07,-3.1944
2017-07-10,-1.8651
2017-07-11,-0.731
2017-07-12,-1.0309
2017-07-13,-0.5952
2017-07-14,1.6467
2017-07-17,0.2455
2017-07-18,-1.6160999999999999
2017-07-19,6.4211
2017-07-20,-0.6548
2017-07-21,-1.9774
2017-07-24,0.2882
2017-07-25,1.772
2017-07-26,1.1294
2017-07-27,0.4653
2017-07-28,-1.019
2017-07-31,0.0468
2017-08-01,-0.421
2017-08-02,-7.7031
2017-08-03,-8.6005
2017-08-04,-4.51
2017-08-07,-0.758
2017-08-08,2.2327
2017-08-09,-4.8276
2017-08-10,-0.4831
2017-08-11,1.6989999999999998
2017-08-14,1.9382000000000001
2017-08-15,-3.5651
2017-08-16,-1.8484
2017-08-17,-1.8205
2017-08-18,-1.2788
2017-08-21,1.1658
2017-08-22,-1.4085
2017-08-23,0.3247
2017-08-24,-0.5825
2017-08-25,-0.3255
2017-08-28,3.3965
2017-08-29,-1.2003
2017-08-30,0.5115
2017-08-31,2.4809
2017-09-01,0.6207
2017-09-05,-0.6169
2017-09-06,0.5587
2017-09-07,1.1111
2017-09-08,-0.0611
2017-09-11,0.6109
2017-09-12,3.1573
2017-09-13,-1.7069
2017-09-14,-1.5569
2017-09-15,1.8856000000000002
2017-09-18,-0.7164
2017-09-19,-1.7438
2017-09-20,0.306
2017-09-21,-1.1592
2017-09-22,2.8395
2017-09-25,-1.6206
2017-09-26,3.6608
2017-09-27,4.2966
2017-09-28,0.3386
2017-09-29,-7.1429
2017-10-02,-1.0902
2017-10-03,9.7979
2017-10-04,-3.681
2017-10-05,0.7528
2017-10-06,-5.2299
2017-10-09,-0.1213
2017-10-10,1.0322
2017-10-11,-1.1418
2017-10-12,-0.1216
2017-10-13,-0.1217
2017-10-16,-2.0719
2017-10-17,0.9956
2017-10-18,5.0524000000000004
2017-10-19,-3.1085
2017-10-20,3.0872
2017-10-23,-2.525
2017-10-24,0.9036
2017-10-25,2.6866
2017-10-26,1.6279
2017-10-27,-1.7162
2017-10-30,-5.8207
2017-10-31,0.0
2017-11-01,-2.7812
2017-11-02,0.0
2017-11-03,-0.1271
2017-11-06,-3.0554
2017-11-07,-5.5811
2017-11-08,-2.2949
2017-11-09,1.7082000000000002
2017-11-10,2.6592000000000002
2017-11-13,-6.3395
2017-11-14,8.2242
2017-11-15,-4.3092
2017-11-16,7.5054
2017-11-17,1.3298
2017-11-20,-1.0499
2017-11-21,0.7294
2017-11-22,2.6333
2017-11-24,-0.1283
2017-11-27,0.3854
2017-11-28,2.0473
2017-11-29,1.1285
2017-11-30,1.4259
2017-12-01,-4.89
2017-12-04,3.2134
2017-12-05,-0.4359
2017-12-06,-1.1257
2017-12-07,3.3523
2017-12-08,-2.8764
2017-12-11,1.6383
2017-12-12,-0.186
2017-12-13,-0.3727
2017-12-14,-0.8105
2017-12-15,0.6285
2017-12-18,-2.2486
2017-12-19,-1.9808
2017-12-20,1.7601
2017-12-21,3.0109
2017-12-22,-1.9279
2017-12-26,-1.2682
2017-12-27,-2.1195
2017-12-28,0.2625
2017-12-29,-0.8508
2018-01-02,-2.6403
2018-01-03,-3.7965999999999998
2018-01-04,2.2551
2018-01-05,0.0689
2018-01-08,1.584
2018-01-09,-4.339
2018-01-10,0.2835
2018-01-11,-0.0707
2018-01-12,1.768
2018-01-16,-2.9882
2018-01-17,2.9370000000000003
2018-01-18,-3.2707
2018-01-19,3.741
2018-01-22,2.0111
2018-01-23,-1.0197
2018-01-24,-1.9231
2018-01-25,2.3109
2018-01-26,-0.4107
2018-01-29,-1.4433
2018-01-30,-2.1618
2018-01-31,-2.4947
2018-02-01,0.2193
2018-02-02,-6.4187
2018-02-05,-0.5456
2018-02-06,3.2132
2018-02-07,0.9871
2018-02-08,-3.6842
2018-02-09,0.6245
2018-02-12,-3.1032
2018-02-13,-2.0817
2018-02-14,4.2518
2018-02-15,1.0408
2018-02-16,2.8526
2018-02-20,0.1541
2018-02-21,6.5385
2018-02-22,-2.8881
2018-02-23,11.8216
2018-02-26,2.3271
2018-02-27,-4.4834
2018-02-28,-0.9524
2018-03-01,-3.0907
2018-03-02,6.5202
2018-03-05,1.996
2018-03-06,3.392
2018-03-07,5.2366
2018-03-08,-1.4388
2018-03-09,0.4258
2018-03-12,1.3931
2018-03-13,-0.5974
2018-03-14,2.8245
2018-03-15,0.8767
2018-03-16,3.3024
2018-03-19,-1.346
2018-03-20,1.9898
2018-03-21,1.7837
2018-03-22,-0.4381
2018-03-23,-7.5908
2018-03-26,1.5476
2018-03-27,-2.5205
2018-03-28,4.0289
2018-03-29,0.8671
2018-04-02,-18.1662
2018-04-03,3.3613
2018-04-04,6.0298
2018-04-05,-0.9585
2018-04-06,-3.5484
2018-04-09,3.8796
2018-04-10,3.284
2018-04-11,1.808
2018-04-12,0.5511
2018-04-13,-0.2436
2018-04-16,2.8083
2018-04-17,2.6722
2018-04-18,1.0989
2018-04-19,0.9725
2018-04-20,-0.9632
2018-04-23,0.4005
2018-04-24,1.4245
2018-04-25,0.1124
2018-04-26,-1.8519
2018-04-27,1.6009
2018-04-30,-1.6320000000000001
2018-05-01,-0.3432
2018-05-02,-4.248
2018-05-03,-24.2206
2018-05-04,-1.8987
2018-05-07,-2.6612999999999998
2018-05-08,-0.4971
2018-05-09,-0.0833
2018-05-10,-1.3333
2018-05-11,2.027
2018-05-14,-0.745
2018-05-15,0.5115
2018-05-16,2.1204
2018-05-17,2.907
2018-05-18,0.6457
2018-05-21,0.7217
2018-05-22,-2.2293
2018-05-23,0.1629
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,0.4065
2018-05-30,4.9393
2018-05-31,-2.3148
2018-06-01,-0.158
2018-06-04,2.4525
2018-06-05,-0.0772
2018-06-06,0.3864
2018-06-07,2.0785
2018-06-08,0.3017
2018-06-11,1.2782
2018-06-12,-2.0045
2018-06-13,-4.2424
2018-06-14,3.8766
2018-06-15,3.1988
2018-06-18,5.4613
2018-06-19,5.5983
2018-06-20,2.9821
2018-06-21,3.2819
2018-06-22,0.3115
2018-06-25,2.6087
2018-06-26,-0.7869
2018-06-27,-3.9657999999999998
2018-06-28,0.6353
2018-06-29,-1.1364
2018-07-02,1.5326
2018-07-03,0.9434
2018-07-05,1.1838
2018-07-06,-14.1626
2018-07-09,1.9369
2018-07-10,-1.126
2018-07-11,4.1281
2018-07-12,0.4785
2018-07-13,-1.0204
2018-07-16,-2.9553000000000003
2018-07-17,-1.7705
2018-07-18,2.5234
2018-07-19,4.0084
2018-07-20,-0.8114
2018-07-23,-4.09
2018-07-24,-0.6397
2018-07-25,1.216
2018-07-26,0.4947
2018-07-27,-0.5626
2018-07-30,4.1726
2018-07-31,1.9687999999999999
2018-08-01,0.1997
2018-08-02,-20.0664
2018-08-03,-1.4963
2018-08-06,-6.0759
2018-08-07,1.3477000000000001
2018-08-08,3.9894
2018-08-09,2.6428000000000003
2018-08-10,-3.0731
2018-08-13,-0.5998
2018-08-14,-1.0345
2018-08-15,-0.8913
2018-08-16,0.1799
2018-08-17,0.7181
2018-08-20,5.1693
2018-08-21,1.6949
2018-08-22,2.75
2018-08-23,-0.7299
2018-08-24,0.817
2018-08-27,-0.5673
2018-08-28,-1.0594999999999999
2018-08-29,-0.659
2018-08-30,-0.4975
2018-08-31,1.9167
2018-09-04,3.7612
2018-09-05,3.4673
2018-09-06,-3.1988
2018-09-07,-4.0913
2018-09-10,-0.3281
2018-09-11,-1.893
2018-09-12,1.5939999999999999
2018-09-13,0.7432
2018-09-14,0.7377
2018-09-17,1.9527999999999999
2018-09-18,-1.9154
2018-09-19,1.546
2018-09-20,0.8814
2018-09-21,-1.7473999999999998
2018-09-24,-0.9701
2018-09-25,-4.3265
2018-09-26,-2.3891
2018-09-27,-1.049
2018-09-28,-2.2968
2018-10-01,-4.4304
2018-10-02,-4.6358
2018-10-03,1.1905000000000001
2018-10-04,-4.7059
2018-10-05,2.1605
2018-10-08,2.1148
2018-10-09,-5.4241
2018-10-10,-2.8154
2018-10-11,-5.5794
2018-10-12,-0.5682
2018-10-15,4.4571
2018-10-16,-0.3282
2018-10-17,1.2075
2018-10-18,-5.3145
2018-10-19,-5.9565
2018-10-22,2.8015
2018-10-23,-0.3555
2018-10-24,-3.3294
2018-10-25,0.369
2018-10-26,-2.9412000000000003
2018-10-29,2.399
2018-10-30,4.6856
2018-10-31,11.0718
2018-11-01,11.1347
2018-11-02,4.1985
2018-11-05,-10.0733
2018-11-06,3.7678000000000003
2018-11-07,0.0981
2018-11-08,2.549
2018-11-09,-0.1912
2018-11-12,-0.5747
2018-11-13,0.6744
2018-11-14,1.4354
2018-11-15,0.2901
2018-11-16,-2.0251
2018-11-19,-0.9843
2018-11-20,-8.0517
2018-11-21,2.7027
2018-11-23,3.3684
2018-11-26,3.4623
2018-11-27,-2.3622
2018-11-28,2.621
2018-11-29,-2.3576
2018-11-30,0.8048
2018-12-03,-0.0998
2018-12-04,-5.8941
2018-12-06,0.4246
2018-12-07,-7.7167
2018-12-10,-1.6037
2018-12-11,-3.6088
2018-12-12,0.4831
2018-12-13,-1.0817
2018-12-14,-5.7108
2018-12-17,-0.3866
2018-12-18,1.1643
2018-12-19,-4.6036
2018-12-20,-4.1555
2018-12-21,1.3986
2018-12-24,-2.069
2018-12-26,-0.7042
2018-12-27,-5.1064
2018-12-28,2.8401
2018-12-31,1.7442
2019-01-02,6.0
2019-01-03,-2.1563
2019-01-04,4.6832
2019-01-07,4.0789
2019-01-08,2.5284
2019-01-09,4.1924
2019-01-10,-1.1834
2019-01-11,1.1976
2019-01-14,1.3018
2019-01-15,-1.986
2019-01-16,-1.4303
2019-01-17,-1.5718999999999999
2019-01-18,0.0
2019-01-22,-5.1597
2019-01-23,2.5907
2019-01-24,0.6313
2019-01-25,2.7603999999999997
2019-01-28,-2.0757
2019-01-29,-2.7431
2019-01-30,2.1795
2019-01-31,-0.5019
2019-02-01,0.5044
2019-02-04,1.0038
2019-02-05,1.6149
2019-02-06,0.489
2019-02-07,-0.9732
2019-02-08,0.0
2019-02-11,3.0713
2019-02-12,1.6686999999999999
2019-02-13,-1.0551
2019-02-14,1.0664
2019-02-15,0.3628
2019-02-19,-0.1205
2019-02-20,13.5103
2019-02-21,-0.1063
2019-02-22,-1.383
2019-02-25,0.5394
2019-02-26,0.1073
2019-02-27,-5.0375
2019-02-28,-4.5147
2019-03-01,-0.4728
2019-03-04,-7.0071
2019-03-05,-0.3831
2019-03-06,-4.8718
2019-03-07,-1.8868
2019-03-08,-1.6484
2019-03-11,1.2570000000000001
2019-03-12,-2.7586
2019-03-13,0.0
2019-03-14,-1.1348
2019-03-15,0.4304
2019-03-18,-2.8571
2019-03-19,-3.5294
2019-03-20,-3.2012
2019-03-21,1.7323
2019-03-22,-4.1796
2019-03-25,0.0
2019-03-26,1.6155
2019-03-27,3.4976
2019-03-28,1.8433000000000002
2019-03-29,-1.5083
2019-04-01,2.144
2019-04-02,1.3493
2019-04-03,-2.3669000000000002
2019-04-04,2.7273
2019-04-05,2.2124
2019-04-08,2.3088
2019-04-09,-3.8082000000000003
2019-04-10,1.4663
2019-04-11,2.1676
2019-04-12,2.5460000000000003
2019-04-15,-4.5517
2019-04-16,-0.8671
2019-04-17,2.6239
2019-04-18,-0.5682
2019-04-22,-4.0
2019-04-23,1.7856999999999998
2019-04-24,2.3392
2019-04-25,-5.2857
2019-04-26,3.6199
2019-04-29,1.6012
2019-04-30,0.1433
2019-05-01,-7.1531
2019-05-02,-3.8521
2019-05-03,6.7308
2019-05-06,0.4505
2019-05-07,-2.2422
2019-05-08,-2.4465
2019-05-09,0.3135
2019-05-10,0.7812
2019-05-13,-4.3411
2019-05-14,0.4862
2019-05-15,0.5051
2019-05-16,-1.34
2019-05-17,-7.4703
2019-05-20,-0.9174
2019-05-21,1.4815
2019-05-22,1.8248
2019-05-23,-4.1219
2019-05-24,-0.1869
2019-05-28,-5.4307
2019-05-29,-0.5941
2019-05-30,-0.7968
2019-05-31,-2.6104000000000003
2019-06-03,3.5052
2019-06-04,5.7769
2019-06-05,-2.0716
2019-06-06,-1.3462
2019-06-07,3.5088
2019-06-10,1.6949
2019-06-11,-0.9259
2019-06-12,-2.8037
2019-06-13,1.5385
2019-06-14,-1.1364
2019-06-17,-1.7241
2019-06-18,1.1696
2019-06-19,10.9827
2019-06-20,1.2153
2019-06-21,-18.8679
2019-06-24,-11.4165
2019-06-25,-9.0692
2019-06-26,-3.4121
2019-06-27,1.3587
2019-06-28,-1.6086
2019-07-01,1.3624
2019-07-02,-5.1075
2019-07-03,3.3994
2019-07-05,-0.8219
2019-07-08,3.5911999999999997
2019-07-09,0.2667
2019-07-10,3.9894
2019-07-11,-5.3708
2019-07-12,2.1622
2019-07-15,0.2646
2019-07-16,-0.2639
2019-07-17,-4.4974
2019-07-18,-3.8781
2019-07-19,-1.1527
2019-07-22,1.4577
2019-07-23,-34.1954
2019-07-24,-20.524
2019-07-25,-15.9341
2019-07-26,-7.8431
2019-07-29,-4.2553
2019-07-30,-15.5556
2019-07-31,-12.2807
2019-08-01,-8.33
2019-08-02,3.6653000000000002
2019-08-05,3.1253
2019-08-06,-4.0816
2019-08-07,-4.5
2019-08-08,-4.3222
2019-08-09,21.0851
2019-08-12,-2.8846
2019-08-13,23.7624
2019-08-14,-10.4
2019-08-15,7.1429
2019-08-16,0.0
2019-08-19,11.6667
2019-08-20,0.0
2019-08-21,5.9701
2019-08-22,3.5211
2019-08-23,-8.1633
2019-08-26,4.4444
2019-08-27,-1.4184
2019-08-28,3.5971
2019-08-29,-2.0833
2019-08-30,-7.8014
2019-09-03,-3.8462
2019-09-04,5.6
2019-09-05,3.7879
2019-09-06,3.6496
2019-09-09,-12.6761
2019-09-10,8.0645
2019-09-11,6.7164
2019-09-12,3.4965
2019-09-13,-1.3514
2019-09-16,3.4247
2019-09-17,-9.2715
2019-09-18,-2.9196999999999997
2019-09-19,-0.7519
2019-09-20,-6.8182
2019-09-23,-1.626
2019-09-24,6.6116
2019-09-25,-5.4264
2019-09-26,8.1967
2019-09-27,3.0303
2019-09-30,1.4706000000000001
2019-10-01,-1.4493
2019-10-02,-2.2059
2019-10-03,-15.7895
2019-10-04,3.5714
2019-10-07,-2.5862
2019-10-08,3.5398
2019-10-09,2.5641
2019-10-10,1.6667
2019-10-11,5.7377
2019-10-14,-13.1783
2019-10-15,-1.7856999999999998
2019-10-16,-6.3636
2019-10-17,5.8252
2019-10-18,-3.6696999999999997
2019-10-21,2.8571
2019-10-22,-0.9259
2019-10-23,2.8037
2019-10-24,2.7273
2019-10-25,-2.6549
2019-10-28,3.6364
2019-10-29,-5.2632
2019-10-30,-2.7778
2019-10-31,-7.1429
2019-11-01,-4.3179
2019-11-04,8.2646
2019-11-05,0.0
2019-11-06,-6.1386
2019-11-07,-9.2827
2019-11-08,-3.4884
2019-11-11,-9.3855
2019-11-12,-1.6753
2019-11-13,-0.0541
2019-11-14,-11.2299
2019-11-15,-2.1643
2019-11-18,-12.759
2019-11-19,-10.7143
2019-11-20,-8.54
2019-11-21,-4.5703
2019-11-22,12.6489
2019-11-25,0.7323
2019-11-26,-11.1874
2019-11-27,-4.4793
2019-11-29,2.7374
2019-12-02,0.5792
2019-12-03,-10.1359
2019-12-04,-6.0241
2019-12-05,-1.3639000000000001
2019-12-06,5.3097
2019-12-09,-7.1954
2019-12-10,-4.9802
2019-12-11,10.3931
2019-12-12,28.1899
2019-12-13,-0.6313
2019-12-16,3.4307
2019-12-17,-6.7363
2019-12-18,-6.8277
2019-12-19,2.2149
2019-12-20,-4.9793
2019-12-23,-3.1538
2019-12-24,-2.0291
2019-12-26,-7.2871
2019-12-27,1.2962
2019-12-30,-48.5434
2019-12-31,8.9947
2020-01-02,0.2913
2020-01-03,-0.2904
2020-01-06,-3.932
2020-01-07,-3.4866
2020-01-08,-1.9895
2020-01-09,-3.8462
2020-01-10,24.3889
2020-01-13,-16.7932
2020-01-14,18.0354
2020-01-15,-4.502
2020-01-16,-2.9048
2020-01-17,5.4437999999999995
2020-01-21,23.2558
2020-01-22,3.8113
2020-01-23,-1.8538999999999999
2020-01-24,-7.4074
2020-01-27,-5.2
2020-01-28,1.2658
2020-01-29,-3.3333
2020-01-30,1.2931
2020-01-31,-8.0851
2020-02-03,-3.2407
2020-02-04,-0.3828
2020-02-05,3.2661
2020-02-06,0.9302
2020-02-07,7.1429
2020-02-10,-5.3763
2020-02-11,5.0
2020-02-12,3.8961
2020-02-13,4.1667
2020-02-14,14.0
2020-02-18,8.4211
2020-02-19,-2.9126
2020-02-20,-2.6667
2020-02-21,2.0548
2020-02-24,-7.047
2020-02-25,10.1083
2020-02-26,-11.1475
2020-02-27,-0.369
2020-02-28,7.3704
2020-03-02,-55.157
2020-03-03,5.0
2020-03-04,-19.4872
2020-03-05,-9.0082
2020-03-06,-8.1
2020-03-09,-15.1251
2020-03-10,-10.2564
2020-03-11,-11.4286
2020-03-12,4.0323
2020-03-13,7.7519
2020-03-16,-6.4748
2020-03-17,-1.5385
2020-03-18,-29.6875
2020-03-19,18.8889
2020-03-20,14.8131
2020-03-23,-6.8295
2020-03-24,10.9558
2020-03-25,-25.1969
2020-03-26,5.0526
2020-03-27,-5.01
2020-03-30,-5.0633
2020-03-31,100.0
2020-04-01,16.6667
2020-04-02,-39.0476
2020-04-03,21.875
2020-04-06,15.3846
2020-04-07,-11.1111
2020-04-08,-25.0
2020-04-09,12.0
2020-04-13,-42.7083
2020-04-14,-11.039
2020-04-15,-7.1533
2020-04-16,0.6289
2020-04-17,31.25
2020-04-20,-11.9048
2020-04-21,10.8108
2020-04-22,12.1951
2020-04-23,-17.3913
2020-04-24,-2.6316
2020-04-27,-10.8108
2020-04-28,-3.0303
2020-04-29,3.125
2020-04-30,-1.6667
2020-05-01,7.8582
2020-05-04,0.0
2020-05-05,5.1429
2020-05-06,-18.4783
2020-05-07,6.6667
2020-05-08,5.0
2020-05-11,7.1429
2020-05-12,-13.8889
2020-05-13,3.2258
2020-05-14,0.0
2020-05-15,-1.25
2020-05-18,6.0127
2020-05-19,10.1493
2020-05-20,1.626
2020-05-21,6.6667
2020-05-22,-10.0
2020-05-26,8.3333
2020-05-27,0.0
2020-05-28,-3.8462
2020-05-29,22.6667
2020-06-01,19.5652
2020-06-02,0.0
2020-06-03,-11.0909
2020-06-04,2.2495
2020-06-05,-0.2
2020-06-08,1.8035999999999999
2020-06-09,39.7638
2020-06-10,21.1268
2020-06-11,4.6512
2020-06-12,-0.1111
2020-06-15,-3.2258
2020-06-16,-8.046
2020-06-17,-1.875
2020-06-18,-4.4586
2020-06-19,-32.5333
2020-06-22,21.5909
2020-06-23,-2.8037
2020-06-24,0.3344
2020-06-25,-4.8333
2020-06-26,12.0841
2020-06-29,-14.8828
2020-06-30,3.6254999999999997
2020-07-01,5.2259
2020-07-02,-0.1684
2020-07-06,4.5531
2020-07-07,-3.2258
2020-07-08,-9.875
2020-07-09,-2.7277
2020-07-10,14.0684
2020-07-13,2.9167
2020-07-14,-7.6923
2020-07-15,5.2632
2020-07-16,-0.1667
2020-07-17,-4.0067
2020-07-20,-1.3043
2020-07-21,5.7269
2020-07-22,-11.6667
2020-07-23,9.2453
2020-07-24,7.9447
2020-07-27,4.0
2020-07-28,4.4615
2020-07-29,1.62
2020-07-30,1.4493
2020-07-31,0.0
