ticker,TBET US Equity
2011-06-17,2.5
2011-06-20,-3.4146
2011-06-21,-1.5152
2011-06-23,2.5641
2011-06-27,-4.0
2011-06-28,4.1602
2011-06-29,-19.495
2011-06-30,16.1491
2011-07-01,1.0695000000000001
2011-07-05,0.0
2011-07-06,-0.5291
2011-07-07,0.5319
2011-07-08,5.8201
2011-07-11,-0.0063
2011-07-12,-2.9939
2011-07-13,0.5155
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,-2.5641
2011-07-20,-1.0526
2011-07-21,3.7234
2011-07-22,0.0
2011-07-25,-2.5641
2011-07-26,5.2632
2011-07-27,-0.5
2011-07-28,-6.5327
2011-08-01,6.6129
2011-08-02,-4.6899
2011-08-03,-1.5873
2011-08-04,-2.1505
2011-08-05,-1.0989
2011-08-08,0.0
2011-08-09,6.1111
2011-08-10,2.0942
2011-08-11,-4.25
2011-08-12,-13.7712
2011-08-15,23.6025
2011-08-16,-4.5226
2011-08-17,-4.7368
2011-08-18,-6.0773
2011-08-19,5.2941
2011-08-22,-1.6760000000000002
2011-08-23,-3.4091
2011-08-24,1.1691
2011-08-25,0.0073
2011-08-26,-1.1628
2011-08-29,-0.5882
2011-08-30,3.5503
2011-08-31,2.2857
2011-09-01,-1.6760000000000002
2011-09-02,-7.3935
2011-09-06,-11.6497
2011-09-07,2.7778
2011-09-08,1.3514
2011-09-09,-7.3333
2011-09-12,-1.4388
2011-09-13,1.4599
2011-09-14,2.1583
2011-09-15,0.0
2011-09-16,-0.7042
2011-09-19,-2.1277
2011-09-20,-2.8986
2011-09-21,3.7313
2011-09-22,-10.7914
2011-09-23,8.871
2011-09-26,2.963
2011-09-27,-10.0719
2011-09-28,-6.4
2011-09-29,3.4188
2011-09-30,-9.9174
2011-10-03,-22.0183
2011-10-04,-7.0588
2011-10-05,8.8608
2011-10-06,39.4404
2011-10-07,0.9017
2011-10-10,-8.9928
2011-10-11,18.9625
2011-10-12,-6.1068999999999996
2011-10-13,-16.2602
2011-10-14,2.9126
2011-10-17,17.9245
2011-10-18,-7.015
2011-10-19,4.9632
2011-10-24,38.8781
2011-10-25,-26.2238
2011-10-26,20.0
2011-10-27,-2.6917
2011-10-28,9.6172
2011-10-31,-9.375
2011-11-01,-1.3793
2011-11-02,8.6713
2011-11-03,-0.9009
2011-11-04,4.5455
2011-11-07,-11.1801
2011-11-08,11.8794
2011-11-09,-14.9934
2011-11-10,4.4118
2011-11-11,9.1549
2011-11-14,-3.2258
2011-11-15,-14.6667
2011-11-16,-14.0625
2011-11-17,-9.0909
2011-11-18,-5.0
2011-11-21,0.0
2011-11-22,8.4211
2011-11-23,0.9709
2011-11-25,-11.538499999999999
2011-11-28,2.1739
2011-11-29,2.1277
2011-11-30,-3.125
2011-12-01,-2.1505
2011-12-02,-1.0989
2011-12-05,3.3333
2011-12-06,0.0
2011-12-07,-10.5914
2011-12-08,-3.7883
2011-12-12,-5.0
2011-12-13,5.2632
2011-12-14,0.0
2011-12-15,-6.25
2011-12-16,4.0
2011-12-19,-8.9744
2011-12-20,2.8169
2011-12-21,4.1096
2011-12-22,9.2105
2011-12-23,-8.4337
2011-12-27,32.8947
2011-12-28,-0.9901
2011-12-29,-3.0
2011-12-30,1.0309
2012-01-03,-4.0816
2012-01-04,-4.2553
2012-01-05,10.9792
2012-01-06,6.1135
2012-01-09,2.8423
2012-01-10,0.906
2012-01-11,-3.6254
2012-01-12,2.8302
2012-01-13,-0.9174
2012-01-17,-2.7778
2012-01-18,-2.8571
2012-01-19,5.8824
2012-01-20,-1.8519
2012-01-23,-1.8868
2012-01-24,-0.9736
2012-01-25,-5.8138
2012-01-26,6.1856
2012-01-27,3.8834999999999997
2012-01-30,0.9346
2012-01-31,-9.2593
2012-02-01,-1.7730000000000001
2012-02-02,8.0379
2012-02-03,-0.9615
2012-02-06,0.0
2012-02-07,-0.983
2012-02-08,-1.9487999999999999
2012-02-09,-4.0125
2012-02-10,4.063
2012-02-13,-6.0068
2012-02-14,-10.4247
2012-02-15,-0.1338
2012-02-16,7.1588
2012-02-17,1.1111
2012-02-21,-2.1978
2012-02-22,-5.618
2012-02-23,-8.3333
2012-02-24,-6.4935
2012-02-27,108.3333
2012-02-28,20.6667
2012-02-29,-7.1823
2012-03-01,5.3571
2012-03-02,-6.7797
2012-03-05,-4.8485
2012-03-06,-18.4713
2012-03-07,12.5
2012-03-08,11.1111
2012-03-09,2.5
2012-03-12,-7.3171
2012-03-13,-3.9474
2012-03-14,-2.0548
2012-03-15,1.3986
2012-03-16,-4.9655000000000005
2012-03-19,4.4993
2012-03-20,11.1111
2012-03-21,-1.25
2012-03-22,-8.2278
2012-03-23,-1.3793
2012-03-26,2.111
2012-03-27,-0.6977
2012-03-28,-2.7586
2012-03-29,0.7092
2012-03-30,0.0
2012-04-02,-9.1549
2012-04-27,-72.8682
2012-04-30,2.8571
2012-05-01,5.5556
2012-05-02,-11.8421
2012-05-03,-19.403
2012-05-04,-11.1111
2012-05-07,4.1667
2012-05-08,4.0
2012-05-09,-3.8462
2012-05-10,-4.0
2012-05-11,4.1667
2012-05-14,0.0
2012-05-15,4.0
2012-05-16,-7.6923
2012-05-17,12.5
2012-05-18,-11.1111
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,-33.3333
2012-05-24,25.0
2012-05-25,0.0
2012-05-29,-15.0
2012-05-30,0.0
2012-05-31,11.7647
2012-06-04,-10.526299999999999
2012-06-05,-11.7647
2012-06-06,-20.0
2012-06-07,8.3333
2012-06-08,7.6923
2012-06-11,-3.5714
2012-06-12,11.1111
2012-06-14,-20.0
2012-06-15,0.0
2012-06-20,0.0
2012-06-21,-16.6667
2012-06-22,0.0
2012-06-25,-10.0
2012-06-26,11.1111
2012-07-03,-50.0
2012-07-05,40.0
2012-07-09,0.0
2012-07-10,14.2857
2012-07-13,18.75
2012-07-16,-5.2632
2012-07-18,-44.4444
2012-07-19,0.0
2012-07-20,98.0
2012-07-24,-39.3939
2012-07-26,-16.6667
2012-07-27,20.0
2012-07-30,0.0
2012-07-31,50.0
2012-08-01,-44.4444
2012-08-03,0.0
2012-08-08,50.0
2012-08-10,-13.3333
2012-08-13,23.0769
2012-08-14,-37.5
2012-08-16,20.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-22,0.0
2012-08-23,-16.6667
2012-08-24,0.0
2012-08-27,-20.0
2012-08-28,27.5
2012-08-30,-1.9607999999999999
2012-08-31,0.0
2012-09-07,0.0
2012-09-20,-60.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,-50.0
2012-09-26,200.0
2012-09-27,-66.6667
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,100.0
2012-10-09,0.0
2012-10-10,50.0
2012-10-11,33.3333
2012-10-12,0.0
2012-10-15,-12.5
2012-10-16,14.2857
2012-10-19,0.0
2012-10-22,-50.0
2012-10-24,100.0
2012-10-25,0.0
2012-10-26,-57.5
2012-10-31,-41.1765
2012-11-01,350.0
2012-11-05,-62.2222
2012-11-07,-11.7647
2012-11-08,0.8333
2012-11-09,-0.8264
2012-11-14,0.0
2012-11-16,-33.3333
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,10.0
2012-11-27,27.2727
2012-11-28,57.1429
2012-11-29,-54.5455
2012-11-30,0.0
2012-12-03,10.0
2012-12-04,27.2727
2012-12-05,-28.5714
2012-12-06,50.0
2012-12-07,40.0
2012-12-10,-52.381
2012-12-11,0.0
2012-12-12,60.0
2012-12-13,-37.5
2012-12-14,50.0
2012-12-17,33.3333
2012-12-18,0.0
2012-12-19,-50.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,0.0
2013-01-11,0.0
2013-01-14,70.0
2013-01-17,-41.1765
2013-01-18,70.0
2013-01-28,-41.1765
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-02-25,100.0
2013-02-26,-45.0
2013-02-27,0.0
2013-02-28,-9.0909
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-21,0.0
2013-03-22,20.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,-12.5
2013-04-01,138.0952
2013-04-02,-60.0
2013-04-03,100.0
2013-04-04,-50.0
2013-04-05,100.0
2013-04-08,25.0
2013-04-10,-60.0
2013-04-11,100.0
2013-04-12,0.0
2013-04-17,-50.0
2013-04-18,100.0
2013-04-19,-40.0
2013-04-22,-16.6667
2013-04-23,0.0
2013-04-24,0.0
2013-04-26,20.0
2013-04-30,-16.6667
2013-05-01,0.0
2013-05-06,-80.0
2013-05-08,400.0
2013-05-09,0.0
2013-05-10,100.0
2013-05-14,-50.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-30,0.0
2013-05-31,300.0
2013-06-03,-60.0
2013-06-04,-37.5
2013-06-05,0.0
2013-06-06,0.0
2013-06-10,100.0
2013-06-12,-50.0
2013-06-13,0.0
2013-06-21,0.0
2013-06-25,0.0
2013-06-26,200.0
2013-06-27,0.0
2013-06-28,-33.3333
2013-07-08,0.0
2013-07-09,-95.0
2013-07-11,900.0
2013-07-12,50.0
2013-07-22,-66.6667
2013-07-25,100.0
2013-07-26,-90.0
2013-08-02,900.0
2013-08-05,0.0
2013-08-14,0.0
2013-08-15,-90.0
2013-08-16,900.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-09-06,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-25,0.0
2013-10-14,0.0
2013-10-18,-50.0
2013-10-21,0.0
2013-10-30,100.0
2013-10-31,0.0
2013-11-01,-50.0
2013-11-05,100.0
2013-11-06,-50.0
2013-11-08,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,-80.0
2013-11-19,400.0
2013-11-20,0.0
2013-11-21,-80.0
2013-11-22,0.0
2013-11-25,900.0
2013-11-27,-10.0
2013-11-29,-44.4444
2013-12-03,-80.0
2013-12-05,-87.5
2013-12-06,700.0
2013-12-10,-87.5
2013-12-16,0.0
2013-12-18,150.0
2013-12-19,-60.0
2013-12-20,3900.0
2013-12-23,-80.0
2013-12-24,900.0
2013-12-26,0.0
2013-12-27,-90.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-10,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-24,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-02-12,0.0
2014-02-18,0.0
2014-02-19,-87.5
2014-02-21,700.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-12,0.0
2014-03-14,0.0
2014-03-18,-87.5
2014-04-09,0.0
2014-04-17,0.0
2014-04-21,700.0
2014-04-22,-87.5
2014-05-06,0.0
2014-05-12,700.0
2014-05-16,0.0
2014-05-30,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-09,0.0
2014-06-10,-87.5
2014-06-11,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-24,700.0
2014-06-25,-81.25
2014-06-30,433.3333
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,-87.5
2014-07-14,150.0
2014-07-24,-40.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-05,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-18,0.0
2014-08-21,-33.3333
2014-08-28,50.0
2014-09-02,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-15,66.6667
2014-09-16,0.0
2014-09-17,-40.0
2014-09-18,66.6667
2014-09-19,-40.0
2014-09-22,433.3333
2014-09-29,0.0
2014-10-01,0.0
2014-10-02,-81.25
2014-10-03,433.3333
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-13,0.0
2014-10-16,-68.75
2014-10-20,-60.0
2014-10-22,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,50.0
2014-10-30,0.0
2014-11-04,0.0
2014-11-05,-33.3333
2014-11-06,50.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,66.6667
2014-11-13,0.0
2014-11-18,-60.0
2014-11-19,50.0
2014-11-24,-33.3333
2014-11-26,0.0
2014-11-28,0.0
2014-12-05,50.0
2014-12-08,0.0
2014-12-10,-33.3333
2014-12-16,0.0
2014-12-17,50.0
2014-12-18,0.0
2014-12-19,-33.3333
2014-12-22,700.0
2014-12-23,-81.25
2014-12-26,0.0
2014-12-29,-33.3333
2014-12-30,50.0
2015-01-12,700.0
2015-01-13,-91.6667
2015-01-16,0.0
2015-01-20,0.0
2015-01-22,50.0
2015-01-23,0.0
2015-01-28,0.0
2015-01-30,66.6667
2015-02-18,-40.0
2015-02-20,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,-33.3333
2015-03-02,700.0
2015-03-04,-81.25
2015-03-05,0.0
2015-03-10,-33.3333
2015-03-12,0.0
2015-03-16,0.0
2015-03-20,0.0
2015-03-30,150.0
2015-04-02,0.0
2015-04-07,-60.0
2015-04-09,150.0
2015-04-16,20.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,-16.6667
2015-04-22,220.0
2015-04-27,-50.0
2015-04-30,-75.0
2015-05-01,300.0
2015-05-04,100.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-15,-87.5
2015-06-04,300.0
2015-06-05,-75.0
2015-06-18,300.0
2015-06-19,100.0
2015-06-26,-50.0
2015-07-06,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-08-10,0.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,25.0
2015-08-21,-20.0
2015-08-24,0.0
2015-08-25,0.0
2015-08-27,0.0
2015-09-04,0.0
2015-09-14,0.0
2015-09-16,0.0
2015-09-22,0.0
2015-09-29,0.0
2015-09-30,25.0
2015-10-26,-20.0
2015-10-27,0.0
2015-11-03,-62.5
2015-11-10,166.6667
2015-11-11,0.0
2015-11-13,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,-75.0
2015-11-23,300.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-03,0.0
2015-12-10,100.0
2015-12-14,-50.0
2015-12-15,100.0
2015-12-18,-50.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,-75.0
2015-12-29,300.0
2015-12-31,0.0
2016-01-19,-75.0
2016-01-20,300.0
2016-01-22,0.0
2016-02-24,0.0
2016-03-09,0.0
2016-03-11,0.0
2016-03-17,0.0
2016-04-04,0.0
2016-04-22,0.0
2016-04-26,0.0
2016-05-02,0.0
2016-05-04,-75.0
2016-05-06,0.0
2016-05-11,0.0
2016-05-18,0.0
2016-05-26,0.0
2016-06-01,0.0
2016-06-15,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-07-07,0.0
2016-07-14,0.0
2016-07-22,0.0
2016-07-29,0.0
2016-08-03,0.0
2016-08-05,0.0
2016-08-23,0.0
2016-09-01,0.0
2016-09-07,0.0
2016-10-14,0.0
2016-10-25,0.0
2016-11-11,0.0
2016-11-15,0.0
2016-12-07,50.0
2016-12-13,0.0
2016-12-21,-46.6667
2016-12-27,0.0
2017-01-09,25.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-02-06,50.0
2017-03-06,0.0
2017-03-13,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-21,-33.3333
2017-04-05,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-05-04,700.0
2017-05-11,0.0
2017-05-25,0.0
2017-07-17,-90.0
2017-07-19,0.0
2017-07-20,0.0
2017-08-07,0.0
2017-08-25,0.0
2017-09-18,0.0
2017-09-22,0.0
2017-10-16,900.0
2017-11-22,0.0
2017-12-12,-99.9
2017-12-13,9900.0
2017-12-15,-90.0
2017-12-20,900.0
2017-12-29,-90.0
2018-01-05,-90.0
2018-01-09,9900.0
2018-01-10,-99.0
2018-03-02,9900.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-09,-90.0
2018-03-15,900.0
2018-03-16,0.0
2018-03-21,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-19,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-31,0.0
2018-06-20,-99.0
2018-07-02,49900.0001
2018-07-05,0.0
2018-07-06,40.0
2018-07-10,0.0
2018-07-23,0.0
2018-07-30,-28.5714
2018-08-13,0.0
2018-09-14,0.0
2018-09-17,-98.0
2018-09-21,3900.0001
2018-10-02,50.0
2018-10-05,-16.6667
2018-10-08,0.0
2018-10-15,0.0
2018-10-18,-99.8
2018-10-19,0.0
2018-11-20,900.0
2018-11-21,2900.0001
2018-11-28,-99.6667
2018-12-20,0.0
2018-12-27,900.0
2018-12-31,900.0
2019-01-08,0.0
2019-02-13,0.0
2019-02-15,-99.0
2019-02-27,0.0
2019-03-13,9900.0
2019-03-25,-99.0
2019-03-28,99900.0003
2019-04-05,0.0
2019-04-08,0.0
2019-04-29,-99.9
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,900.0
2019-05-23,0.0
2019-07-30,0.0
2019-08-02,0.0
2019-08-12,-99.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-08,9900.0
2019-10-14,0.0
2019-10-17,0.0
2019-10-21,0.0
2019-11-05,0.0
2019-11-06,-99.0
2019-11-11,29900.0001
2019-11-19,-66.6667
2019-11-26,0.0
2019-12-04,0.0
2019-12-12,-90.0
2019-12-17,900.0
2019-12-18,0.0
2019-12-20,-99.0
2019-12-23,19900.0001
2019-12-24,-50.0
2019-12-26,0.0
2019-12-30,0.0
2019-12-31,100.0
2020-01-07,-50.0
2020-01-21,100.0
2020-01-22,0.0
2020-02-11,-50.0
2020-02-18,0.0
2020-02-20,100.0
2020-02-28,0.0
2020-03-04,0.0
2020-04-13,-50.0
2020-04-27,0.0
2020-06-03,-99.0
2020-06-04,1119900.0028
2020-06-05,-19.6429
2020-06-08,-11.1111
2020-06-09,0.0
2020-06-10,0.0
2020-06-12,-26.25
2020-06-15,1594.9153
2020-06-16,-92.1
2020-06-17,15.1899
2020-06-18,11.538499999999999
2020-06-22,-1.4778
2020-06-23,-18.5
2020-06-29,-36.1963
2020-06-30,-1.9231
2020-07-01,1.9607999999999999
2020-07-02,-1.9231
2020-07-06,27.451
2020-07-08,-23.0769
2020-07-16,20.0
2020-07-17,33.3333
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,-12.5
2020-07-24,-14.2857
2020-07-27,-45.0
2020-07-29,-15.1515
2020-07-31,42.8571
