ticker,PFBC US Equity
2005-05-03,-0.1592
2005-05-04,0.9833
2005-05-05,1.2105
2005-05-06,0.884
2005-05-09,1.5206
2005-05-10,0.8632
2005-05-11,-0.5537
2005-05-12,-0.0253
2005-05-13,1.0127
2005-05-16,-1.4536
2005-05-17,0.8393
2005-05-18,0.7062
2005-05-19,0.1753
2005-05-20,-0.125
2005-05-23,-1.3767
2005-05-24,0.8883
2005-05-25,-0.0252
2005-05-26,-1.4343
2005-05-27,1.0467
2005-05-31,-2.1728
2005-06-01,-0.5682
2005-06-02,0.8831
2005-06-03,0.9526
2005-06-06,-1.2242
2005-06-07,0.6971
2005-06-08,1.2308
2005-06-09,1.3171
2005-06-10,1.05
2005-06-13,1.3112
2005-06-14,-2.2466
2005-06-15,-1.4489
2005-06-16,3.6755
2005-06-17,-0.0244
2005-06-20,1.8096999999999999
2005-06-21,-0.2402
2005-06-22,-5.0084
2005-06-23,1.2421
2005-06-24,-2.7041
2005-06-27,-0.9779
2005-06-28,0.2859
2005-06-29,0.9562
2005-06-30,0.9266
2005-07-01,2.5432
2005-07-05,2.0585
2005-07-06,0.3402
2005-07-07,0.5086
2005-07-08,0.0
2005-07-11,0.2169
2005-07-12,0.024
2005-07-13,0.3365
2005-07-14,-2.3718
2005-07-15,2.3558
2005-07-18,-0.5035
2005-07-19,-0.2892
2005-07-20,-0.3142
2005-07-21,0.4606
2005-07-22,1.4237
2005-07-25,0.7614
2005-07-26,-1.2751000000000001
2005-07-27,-0.574
2005-07-28,1.4193
2005-07-29,0.4763
2005-08-01,0.4503
2005-08-02,0.2832
2005-08-03,-0.6118
2005-08-04,-1.9649999999999999
2005-08-05,-3.2601
2005-08-08,0.0999
2005-08-09,5.9102
2005-08-10,-0.0235
2005-08-11,0.3297
2005-08-12,-3.216
2005-08-15,-0.5093
2005-08-16,-2.3159
2005-08-17,-0.2995
2005-08-18,1.4768
2005-08-19,-0.7153
2005-08-22,0.1242
2005-08-23,1.0174
2005-08-24,0.0737
2005-08-25,1.62
2005-08-26,-2.0773
2005-08-29,1.1347
2005-08-30,-1.1463
2005-08-31,0.6908
2005-09-01,0.7106
2005-09-02,-1.3139
2005-09-06,0.9862
2005-09-07,-0.3906
2005-09-08,-1.9607999999999999
2005-09-09,0.0
2005-09-12,-0.25
2005-09-13,-0.1253
2005-09-14,0.0047
2005-09-15,-0.632
2005-09-16,1.0101
2005-09-19,0.6
2005-09-20,0.2734
2005-09-21,-0.6196
2005-09-22,0.798
2005-09-23,-0.5443
2005-09-26,0.4478
2005-09-27,-0.0495
2005-09-28,-1.1397
2005-09-29,0.6516
2005-09-30,0.0747
2005-10-03,-0.4728
2005-10-04,-0.875
2005-10-05,-1.0088
2005-10-06,1.6815
2005-10-07,-0.2756
2005-10-10,0.3266
2005-10-11,0.1503
2005-10-12,-0.2001
2005-10-13,0.3257
2005-10-14,-0.1998
2005-10-17,0.5255
2005-10-18,-0.1743
2005-10-19,0.3741
2005-10-20,2.7329
2005-10-21,0.7255
2005-10-24,2.7611
2005-10-25,-0.3271
2005-10-26,0.3985
2005-10-27,-2.0313
2005-10-28,0.0
2005-10-31,2.4071
2005-11-01,-1.7523
2005-11-02,1.4269
2005-11-03,-0.7268
2005-11-04,-0.7558
2005-11-07,-0.4284
2005-11-08,-0.7409
2005-11-09,-0.3612
2005-11-10,0.5317
2005-11-11,-0.7452
2005-11-14,1.4168
2005-11-15,0.0597
2005-11-16,1.432
2005-11-17,0.8
2005-11-18,0.6711
2005-11-21,0.0058
2005-11-22,0.6956
2005-11-23,-0.8519
2005-11-25,0.4645
2005-11-28,-0.4392
2005-11-29,0.743
2005-11-30,1.0602
2005-12-01,0.8894
2005-12-02,0.3617
2005-12-05,0.2928
2005-12-06,-0.0674
2005-12-07,0.5618
2005-12-08,0.2011
2005-12-09,0.1784
2005-12-12,-0.1558
2005-12-13,1.8729
2005-12-14,-0.3064
2005-12-15,0.461
2005-12-16,-0.5245
2005-12-19,-2.1309
2005-12-20,-2.0875
2005-12-21,0.5502
2005-12-22,0.9576
2005-12-23,0.8356
2005-12-27,-0.3135
2005-12-28,1.1233
2005-12-29,-0.0667
2005-12-30,-1.0671
2006-01-03,0.5618
2006-01-04,-0.1564
2006-01-05,-0.4029
2006-01-06,0.0
2006-01-09,0.0449
2006-01-10,0.3145
2006-01-11,0.0224
2006-01-12,0.4253
2006-01-13,-0.1337
2006-01-17,-0.3348
2006-01-18,-0.3359
2006-01-19,2.5618
2006-01-20,-0.9641
2006-01-23,-0.9513
2006-01-24,0.0447
2006-01-25,1.5628
2006-01-26,3.2974
2006-01-27,0.149
2006-01-30,-0.17
2006-01-31,0.2554
2006-02-01,1.1677
2006-02-02,-0.5666
2006-02-03,0.1477
2006-02-06,1.2223
2006-02-07,-0.6663
2006-02-08,1.1947
2006-02-09,-0.208
2006-02-10,-0.2293
2006-02-13,-0.2507
2006-02-14,0.712
2006-02-15,0.1456
2006-02-16,0.0831
2006-02-17,-0.2075
2006-02-21,-0.6237
2006-02-22,0.6067
2006-02-23,-0.2495
2006-02-24,0.4378
2006-02-27,-0.2539
2006-02-28,0.0048
2006-03-01,-0.104
2006-03-02,1.0831
2006-03-03,-1.0303
2006-03-06,0.0
2006-03-07,0.0
2006-03-08,0.5621
2006-03-09,-0.7453
2006-03-10,1.5227
2006-03-13,-1.1712
2006-03-14,0.9148
2006-03-15,0.7623
2006-03-16,3.8642
2006-03-17,-1.0039
2006-03-20,0.4176
2006-03-21,-2.1782
2006-03-22,1.2348
2006-03-23,0.5799
2006-03-24,0.0
2006-03-27,-0.5964
2006-03-28,0.38
2006-03-29,-0.4782
2006-03-30,0.5005
2006-03-31,0.5777
2006-04-03,1.3468
2006-04-04,-0.2345
2006-04-05,-0.1175
2006-04-06,0.3726
2006-04-07,-0.3517
2006-04-10,0.1176
2006-04-11,-1.038
2006-04-12,-0.0594
2006-04-13,-0.9901
2006-04-17,0.04
2006-04-18,1.2795
2006-04-19,-0.2369
2006-04-20,-0.6727
2006-04-21,0.2988
2006-04-24,-0.993
2006-04-25,-0.0802
2006-04-26,1.1443
2006-04-27,-1.1711
2006-04-28,1.5264
2006-05-01,-0.633
2006-05-02,0.4579
2006-05-03,0.6143
2006-05-04,0.9454
2006-05-05,1.4496
2006-05-08,0.1159
2006-05-09,0.2507
2006-05-10,0.0
2006-05-11,-0.4617
2006-05-12,0.0193
2006-05-15,-0.0966
2006-05-16,0.5222
2006-05-17,1.5393
2006-05-18,0.4359
2006-05-19,-0.4717
2006-05-22,-0.0948
2006-05-23,0.5313
2006-05-24,0.0378
2006-05-25,0.0755
2006-05-26,0.8861
2006-05-30,-0.5233
2006-05-31,-0.7327
2006-06-01,2.2521
2006-06-02,-1.9804
2006-06-05,-3.3233
2006-06-06,-0.3125
2006-06-07,0.4702
2006-06-08,-0.507
2006-06-09,-0.0588
2006-06-12,1.6278000000000001
2006-06-13,1.4473
2006-06-14,-1.5218
2006-06-15,1.3908
2006-06-16,-2.0385
2006-06-19,0.2917
2006-06-20,-0.0776
2006-06-21,0.097
2006-06-22,-0.0969
2006-06-23,-2.484
2006-06-26,0.995
2006-06-27,1.734
2006-06-28,0.5617
2006-06-29,3.7943
2006-06-30,-0.5196
2006-07-03,2.5555
2006-07-05,-3.2557
2006-07-06,0.6204
2006-07-07,0.6726
2006-07-10,1.9487999999999999
2006-07-11,-0.4915
2006-07-12,1.1892
2006-07-13,-3.0555
2006-07-14,-0.7273
2006-07-17,0.6951
2006-07-18,0.5037
2006-07-19,0.891
2006-07-20,3.1647
2006-07-21,2.5504
2006-07-24,1.9304000000000001
2006-07-25,2.7811
2006-07-26,-5.4781
2006-07-27,-2.9856
2006-07-28,1.7017
2006-07-31,2.0114
2006-08-01,-1.6925
2006-08-02,0.7987
2006-08-03,1.3383
2006-08-04,1.0288
2006-08-07,-1.3117
2006-08-08,0.6121
2006-08-09,-1.7035
2006-08-10,0.5836
2006-08-11,0.2286
2006-08-14,1.0875
2006-08-15,0.6073
2006-08-16,1.397
2006-08-17,-1.9901
2006-08-18,-0.0868
2006-08-21,0.6601
2006-08-22,-0.3969
2006-08-23,-0.0347
2006-08-24,-0.5546
2006-08-25,0.0
2006-08-28,0.2614
2006-08-29,-0.0869
2006-08-30,-0.6437
2006-08-31,-1.8561
2006-09-01,-1.8912
2006-09-05,0.3455
2006-09-06,-0.3262
2006-09-07,0.0
2006-09-08,0.7818
2006-09-11,-0.7758
2006-09-12,1.4909
2006-09-13,6.5389
2006-09-14,-1.8665
2006-09-15,1.4393
2006-09-18,-1.1824
2006-09-19,0.1538
2006-09-20,0.256
2006-09-21,0.3405
2006-09-22,-0.509
2006-09-25,1.9441000000000002
2006-09-26,1.5724
2006-09-27,1.087
2006-09-28,1.3685
2006-09-29,-3.6162
2006-10-02,-0.6503
2006-10-03,-1.6952
2006-10-04,2.6123
2006-10-05,-1.7138
2006-10-06,0.4232
2006-10-09,-0.9609
2006-10-10,1.3277
2006-10-11,-0.4368
2006-10-12,1.4847000000000001
2006-10-13,-0.3159
2006-10-16,-0.467
2006-10-17,-0.0503
2006-10-18,-0.3856
2006-10-19,0.3029
2006-10-20,0.6208
2006-10-23,-0.6503
2006-10-24,-2.5848
2006-10-25,1.43
2006-10-26,0.3567
2006-10-27,0.3385
2006-10-30,0.7254
2006-10-31,-1.9092
2006-11-01,-3.0732
2006-11-02,0.5989
2006-11-03,0.3852
2006-11-06,2.1005
2006-11-07,1.1486
2006-11-08,0.9322
2006-11-09,-2.9891
2006-11-10,0.0692
2006-11-13,-0.2941
2006-11-14,0.6246
2006-11-15,-0.1034
2006-11-16,1.7431999999999999
2006-11-17,-1.7642
2006-11-20,0.6389
2006-11-21,-0.1373
2006-11-22,-1.0481
2006-11-24,-0.0521
2006-11-27,-4.3085
2006-11-28,-0.1271
2006-11-29,1.7633
2006-11-30,1.7685
2006-12-01,0.2984
2006-12-04,2.5551
2006-12-05,0.0
2006-12-06,-1.6553
2006-12-07,-3.2795
2006-12-08,-3.606
2006-12-11,0.5956
2006-12-12,1.6280999999999999
2006-12-13,-0.3641
2006-12-14,4.2024
2006-12-15,-2.4022
2006-12-18,-0.8983
2006-12-19,3.1363
2006-12-20,0.2461
2006-12-21,0.3682
2006-12-22,-1.3627
2006-12-26,1.2398
2006-12-27,2.8516
2006-12-28,2.0412
2006-12-29,0.1667
2007-01-03,-1.3979
2007-01-04,-0.27
2007-01-05,-5.5509
2007-01-08,0.0
2007-01-09,1.2363
2007-01-10,-0.1947
2007-01-11,0.4965
2007-01-12,0.6705
2007-01-16,-3.6109
2007-01-17,-0.3455
2007-01-18,-0.8942
2007-01-19,1.6572
2007-01-22,-1.5486
2007-01-23,0.9659
2007-01-24,1.4759
2007-01-25,3.9864
2007-01-26,4.2652
2007-01-29,4.2564
2007-01-30,1.0802
2007-01-31,2.7503
2007-02-01,-0.0612
2007-02-02,0.0612
2007-02-05,2.3249
2007-02-06,-3.4828
2007-02-07,-4.2899
2007-02-08,1.3269
2007-02-09,-0.8783
2007-02-12,3.8344
2007-02-13,-0.7758
2007-02-14,-0.6099
2007-02-15,0.1888
2007-02-16,0.5339
2007-02-20,2.1926
2007-02-21,0.3908
2007-02-22,-0.7328
2007-02-23,0.4614
2007-02-26,-1.1711
2007-02-27,-3.3457
2007-02-28,-0.8894
2007-03-01,0.2183
2007-03-02,-2.8558
2007-03-05,0.1993
2007-03-06,-0.5719
2007-03-07,-1.3253
2007-03-08,0.076
2007-03-09,4.8367
2007-03-12,-2.6812
2007-03-13,-4.1201
2007-03-14,3.5982
2007-03-15,-0.1749
2007-03-16,-0.7509
2007-03-19,1.942
2007-03-20,-0.7917
2007-03-21,2.7182
2007-03-22,-1.0925
2007-03-23,-1.2273
2007-03-26,-0.0746
2007-03-27,-2.3377
2007-03-28,-1.0695000000000001
2007-03-29,0.0257
2007-03-30,0.9007
2007-04-02,-0.4846
2007-04-03,-1.9733
2007-04-04,0.2614
2007-04-05,0.0261
2007-04-09,0.8081
2007-04-10,-1.5775000000000001
2007-04-11,-0.5518
2007-04-12,0.1321
2007-04-13,1.0026
2007-04-16,1.6196000000000002
2007-04-17,1.0796999999999999
2007-04-18,-1.6277
2007-04-19,-1.3444
2007-04-20,-1.3365
2007-04-23,-0.5312
2007-04-24,0.0534
2007-04-25,0.0801
2007-04-26,0.72
2007-04-27,-1.5356
2007-04-30,-1.5864
2007-05-01,0.3552
2007-05-02,-0.844
2007-05-03,3.7342
2007-05-04,-0.3706
2007-05-07,0.8807
2007-05-08,-1.1905000000000001
2007-05-09,0.0268
2007-05-10,-2.1949
2007-05-11,1.2315
2007-05-14,-0.9192
2007-05-15,0.5457
2007-05-16,0.19
2007-05-17,-0.0542
2007-05-18,1.8699
2007-05-21,1.8622
2007-05-22,1.2014
2007-05-23,-1.4968
2007-05-24,-1.8601
2007-05-25,-0.1335
2007-05-29,-0.2673
2007-05-30,4.1812
2007-05-31,-1.8009
2007-06-01,-0.3144
2007-06-04,0.6307
2007-06-05,0.0261
2007-06-06,1.1227
2007-06-07,-1.1103
2007-06-08,0.2089
2007-06-11,1.7457
2007-06-12,1.0755
2007-06-13,1.0388
2007-06-14,0.1254
2007-06-15,1.9534
2007-06-18,-0.5895
2007-06-19,-0.9637
2007-06-20,0.0499
2007-06-21,3.4414
2007-06-22,-1.9769
2007-06-25,-1.5002
2007-06-26,-1.3483
2007-06-27,1.2402
2007-06-28,2.175
2007-06-29,-2.1287
2007-07-02,0.9
2007-07-03,-0.892
2007-07-05,-1.5
2007-07-06,0.8883
2007-07-09,-1.6604
2007-07-10,-1.6884000000000001
2007-07-11,-0.9368
2007-07-12,3.3885
2007-07-13,-1.499
2007-07-16,-1.1607
2007-07-17,0.0
2007-07-18,0.5741
2007-07-19,0.2335
2007-07-20,2.3039
2007-07-23,2.4798
2007-07-24,-2.9135999999999997
2007-07-25,0.4832
2007-07-26,-1.1643
2007-07-27,-0.0256
2007-07-30,-0.4355
2007-07-31,-1.2092
2007-08-01,1.9792
2007-08-02,0.5107
2007-08-03,-3.4553
2007-08-06,1.1102
2007-08-07,0.3137
2007-08-08,-1.251
2007-08-09,-4.4603
2007-08-10,1.9889999999999999
2007-08-13,4.8212
2007-08-14,0.5168
2007-08-15,1.0283
2007-08-16,3.4097
2007-08-17,2.3868
2007-08-20,-3.2204
2007-08-21,0.6953
2007-08-22,2.4414
2007-08-23,0.2407
2007-08-24,2.3775
2007-08-27,-2.0877
2007-08-28,-3.1385
2007-08-29,1.8798
2007-08-30,-1.8694
2007-08-31,1.7812999999999999
2007-09-04,-1.0937999999999999
2007-09-05,-1.2042
2007-09-06,1.0945
2007-09-07,-2.2392
2007-09-10,-2.4415
2007-09-11,3.3282
2007-09-12,0.025
2007-09-13,-1.0484
2007-09-14,0.782
2007-09-17,0.6008
2007-09-18,4.7027
2007-09-19,2.8517
2007-09-20,-1.0628
2007-09-21,-1.3545
2007-09-24,-3.0777
2007-09-25,-1.3679000000000001
2007-09-26,1.5849
2007-09-27,-1.9259
2007-09-28,-2.2123
2007-10-01,3.5841
2007-10-02,-0.8589
2007-10-03,-1.3614
2007-10-04,0.3513
2007-10-05,2.1505
2007-10-08,-0.7834
2007-10-09,0.0493
2007-10-10,-0.2219
2007-10-11,-1.7548
2007-10-12,1.5093999999999999
2007-10-15,-0.4957
2007-10-16,-2.5156
2007-10-17,-2.2739
2007-10-18,-3.9477
2007-10-19,-9.2542
2007-10-22,-2.0396
2007-10-23,-1.8677000000000001
2007-10-24,-2.6521
2007-10-25,-0.5128
2007-10-26,1.0309
2007-10-29,-3.3163
2007-10-30,-1.847
2007-10-31,-0.1008
2007-11-01,-7.1645
2007-11-02,-1.087
2007-11-05,-1.7324000000000002
2007-11-06,-0.075
2007-11-07,-4.6547
2007-11-08,5.9449
2007-11-09,4.162
2007-11-12,0.0357
2007-11-13,2.0685000000000002
2007-11-14,-1.3627
2007-11-15,-0.8147
2007-11-16,-1.4643
2007-11-19,0.0725
2007-11-20,-3.0786
2007-11-21,-2.6906
2007-11-23,5.7219999999999995
2007-11-26,-5.5576
2007-11-27,2.8077
2007-11-28,-1.1972
2007-11-29,-0.3029
2007-11-30,1.5192
2007-12-03,-0.7856
2007-12-04,1.7345000000000002
2007-12-05,1.8532
2007-12-06,1.8923
2007-12-07,-1.5356999999999998
2007-12-10,3.337
2007-12-11,-3.0537
2007-12-12,-0.4345
2007-12-13,-0.9818
2007-12-14,-2.7176
2007-12-17,-1.5855000000000001
2007-12-18,0.4987
2007-12-19,-0.7252
2007-12-20,-0.3845
2007-12-21,-0.1544
2007-12-24,0.1933
2007-12-26,0.2701
2007-12-27,-3.1551
2007-12-28,1.1124
2007-12-31,2.2397
2008-01-02,-3.9201
2008-01-03,-5.6
2008-01-04,-1.3982999999999999
2008-01-07,-1.2892000000000001
2008-01-08,-2.0026
2008-01-09,-3.243
2008-01-10,3.5354
2008-01-11,-6.4302
2008-01-14,1.327
2008-01-15,-1.1225
2008-01-16,3.3113
2008-01-17,-1.9231
2008-01-18,-0.3268
2008-01-22,2.5293
2008-01-23,4.2942
2008-01-24,0.7446
2008-01-25,-6.2609
2008-01-28,0.6957
2008-01-29,3.3164
2008-01-30,-2.3183
2008-01-31,0.5477
2008-02-01,2.4512
2008-02-04,0.0446
2008-02-05,-2.2758
2008-02-06,-3.6073
2008-02-07,1.9896
2008-02-08,-3.2977
2008-02-11,-1.0567
2008-02-12,-0.1456
2008-02-13,3.1113
2008-02-14,-5.4691
2008-02-15,2.7431
2008-02-19,-2.1359
2008-02-20,1.6865
2008-02-21,-5.4634
2008-02-22,0.9804
2008-02-25,0.6132
2008-02-26,-1.3713
2008-02-27,0.8754
2008-02-28,-0.7657
2008-02-29,-5.7613
2008-03-03,-0.2183
2008-03-04,-1.5864
2008-03-05,-4.7248
2008-03-06,-0.2334
2008-03-07,0.1754
2008-03-10,-2.8605
2008-03-11,3.726
2008-03-12,-3.708
2008-03-13,1.6846999999999999
2008-03-14,1.8935
2008-03-17,-2.1487
2008-03-18,3.9763
2008-03-19,-3.3676
2008-03-20,4.2528
2008-03-24,2.2663
2008-03-25,-3.2687
2008-03-26,0.5727
2008-03-27,-3.1321
2008-03-28,-1.7637
2008-03-31,-0.1197
2008-04-01,2.876
2008-04-02,0.1747
2008-04-03,-2.0349
2008-04-04,-2.0772
2008-04-07,-2.303
2008-04-08,0.1241
2008-04-09,-5.6382
2008-04-10,-2.5606999999999998
2008-04-11,-5.593
2008-04-14,-0.3569
2008-04-15,0.4298
2008-04-16,-1.9971
2008-04-17,-2.1834
2008-04-18,2.4554
2008-04-21,-1.5977000000000001
2008-04-22,-4.2066
2008-04-23,1.2327
2008-04-24,3.0441
2008-04-25,-11.9645
2008-04-28,4.9497
2008-04-29,-0.8793
2008-04-30,-5.5645
2008-05-01,-0.3416
2008-05-02,-1.5424
2008-05-05,-3.4241
2008-05-06,7.5455
2008-05-07,-5.8326
2008-05-08,-5.1167
2008-05-09,-3.8789
2008-05-12,-2.3622
2008-05-13,0.3024
2008-05-14,-2.3116
2008-05-15,-4.6296
2008-05-16,-7.8749
2008-05-19,-3.5129
2008-05-20,1.8204
2008-05-21,0.1192
2008-05-22,5.3571
2008-05-23,1.6949
2008-05-27,1.6667
2008-05-28,-1.5301
2008-05-29,-0.8879
2008-05-30,-0.112
2008-06-02,-2.6906
2008-06-03,-1.2673
2008-06-04,3.5006
2008-06-05,1.1274
2008-06-06,-6.0201
2008-06-09,-2.3725
2008-06-10,-2.4301
2008-06-11,-5.4795
2008-06-12,-0.2635
2008-06-13,1.8494000000000002
2008-06-16,-3.3722
2008-06-17,-4.1611
2008-06-18,-7.0028
2008-06-19,-9.1867
2008-06-20,6.136
2008-06-23,-4.6875
2008-06-24,0.3279
2008-06-25,-0.3268
2008-06-26,-1.8033000000000001
2008-06-27,-8.5142
2008-06-30,-5.4745
2008-07-01,-13.5135
2008-07-02,1.3393
2008-07-03,-0.8811
2008-07-07,0.0
2008-07-08,8.4444
2008-07-09,-6.1475
2008-07-10,-6.7686
2008-07-11,-6.3232
2008-07-14,-5.75
2008-07-15,14.8541
2008-07-16,13.8568
2008-07-17,10.7505
2008-07-18,2.3810000000000002
2008-07-21,9.6601
2008-07-22,32.4633
2008-07-23,-21.798000000000002
2008-07-24,-12.9134
2008-07-25,0.5425
2008-07-28,-3.2374
2008-07-29,9.1078
2008-07-30,0.1704
2008-07-31,18.0272
2008-08-01,9.5101
2008-08-04,-5.4467
2008-08-05,9.0037
2008-08-06,3.3635
2008-08-07,4.3805
2008-08-08,6.235
2008-08-11,8.8036
2008-08-12,2.4896
2008-08-13,-7.7935
2008-08-14,-1.2075
2008-08-15,4.3333
2008-08-18,-8.9457
2008-08-19,-2.6901
2008-08-20,-4.4471
2008-08-21,-0.8805
2008-08-22,4.5685
2008-08-25,-2.0631
2008-08-26,5.0805
2008-08-27,6.3679
2008-08-28,4.102
2008-08-29,4.0469
2008-09-02,-1.433
2008-09-03,6.1267
2008-09-04,-0.4892
2008-09-05,-1.0816
2008-09-08,4.2744
2008-09-09,-3.3365
2008-09-10,-0.3945
2008-09-11,-1.9802
2008-09-12,2.0202
2008-09-15,-0.8911
2008-09-16,1.6983000000000001
2008-09-17,2.4558
2008-09-18,1.6299000000000001
2008-09-19,4.9056999999999995
2008-09-22,3.6871
2008-09-23,0.5204
2008-09-24,-0.7765
2008-09-25,-1.7391
2008-09-26,-0.177
2008-09-29,-2.4834
2008-09-30,1.8193000000000001
2008-10-01,0.8929
2008-10-02,-0.0885
2008-10-03,0.0886
2008-10-06,-3.0415
2008-10-07,-12.8356
2008-10-08,-6.2827
2008-10-09,-22.905
2008-10-10,6.8116
2008-10-13,4.3419
2008-10-14,7.2822
2008-10-15,-1.4545
2008-10-16,2.583
2008-10-17,-2.0384
2008-10-20,-0.612
2008-10-21,0.3695
2008-10-22,-5.0307
2008-10-23,-8.1395
2008-10-24,-7.7356
2008-10-27,-0.4573
2008-10-28,-0.6126
2008-10-29,6.0092
2008-10-30,4.2151
2008-10-31,-2.5105
2008-11-03,0.1431
2008-11-04,1.0
2008-11-05,-0.9901
2008-11-06,0.5714
2008-11-07,3.3141
2008-11-10,-6.1367
2008-11-11,-4.9033999999999995
2008-11-12,-3.4375
2008-11-13,2.2654
2008-11-14,3.1646
2008-11-17,-4.7546
2008-11-18,0.6441
2008-11-19,-4.48
2008-11-20,-1.5074999999999998
2008-11-21,-2.2109
2008-11-24,1.7391
2008-11-25,-3.4188
2008-11-26,3.1858
2008-11-28,-3.0875
2008-12-01,6.0177
2008-12-02,-9.3489
2008-12-03,-6.9982
2008-12-04,3.9604
2008-12-05,-1.1429
2008-12-08,-0.578
2008-12-09,2.907
2008-12-10,1.1299
2008-12-11,6.1453
2008-12-12,6.8421
2008-12-15,1.9704000000000002
2008-12-16,7.4074
2008-12-17,-2.8486000000000002
2008-12-18,2.6235
2008-12-19,-12.9323
2008-12-22,8.6356
2008-12-23,-1.9078
2008-12-24,3.7277
2008-12-26,-5.0
2008-12-29,-0.1645
2008-12-30,-1.1532
2008-12-31,0.0
2009-01-02,0.3333
2009-01-05,3.1561
2009-01-06,0.0
2009-01-07,0.8052
2009-01-08,-1.4377
2009-01-09,-1.8639000000000001
2009-01-12,0.4129
2009-01-13,1.3158
2009-01-14,-8.7662
2009-01-15,-1.6014
2009-01-16,-1.085
2009-01-20,3.6563
2009-01-21,-0.5291
2009-01-22,0.0
2009-01-23,-6.0284
2009-01-26,-2.8302
2009-01-27,3.4951
2009-01-28,1.3133
2009-01-29,1.8519
2009-01-30,1.2727
2009-02-02,2.8725
2009-02-03,1.2216
2009-02-04,-1.2069
2009-02-05,4.4066
2009-02-06,1.1283
2009-02-09,10.2479
2009-02-10,-1.6492
2009-02-11,1.3889
2009-02-12,-13.242
2009-02-13,-7.5417
2009-02-17,-1.8999000000000001
2009-02-18,2.5145
2009-02-19,-3.0189
2009-02-20,-0.3891
2009-02-23,1.3672
2009-02-24,1.9268
2009-02-25,-1.7013
2009-02-26,3.8462
2009-02-27,0.9259
2009-03-02,-4.0367
2009-03-03,2.2945
2009-03-04,-1.6822
2009-03-05,0.7605
2009-03-06,0.9434
2009-03-09,-0.1869
2009-03-10,1.8727
2009-03-11,-0.3676
2009-03-12,2.3985
2009-03-13,0.0
2009-03-16,-6.3063
2009-03-17,2.5
2009-03-18,1.1257
2009-03-19,-2.5974
2009-03-20,4.9524
2009-03-23,1.2704
2009-03-24,-0.5376
2009-03-25,-2.5225
2009-03-26,-0.9242
2009-03-27,2.6119
2009-03-30,-3.6364
2009-03-31,-1.1320999999999999
2009-04-01,-1.7176
2009-04-02,-3.4951
2009-04-03,-1.006
2009-04-06,4.878
2009-04-07,-1.1628
2009-04-08,1.9607999999999999
2009-04-09,0.9615
2009-04-13,4.7619
2009-04-14,-1.4523
2009-04-15,-0.3713
2009-04-16,0.0
2009-04-17,5.0
2009-04-20,-11.2875
2009-04-21,-3.3772
2009-04-22,-0.2083
2009-04-23,-3.0928
2009-04-24,0.8511
2009-04-27,-2.7426
2009-04-28,-7.3563
2009-04-29,-5.4804
2009-04-30,7.2628
2009-05-01,-2.0785
2009-05-04,-1.8868
2009-05-05,1.2019
