ticker,RNDB US Equity
2016-11-25,1.5268000000000002
2016-11-28,-1.3717
2016-11-29,-0.067
2016-11-30,-0.9243
2016-12-01,-0.2856
2016-12-02,-0.7468
2016-12-05,1.026
2016-12-06,-0.1354
2016-12-07,0.9492
2016-12-08,-0.6044
2016-12-09,-0.2027
2016-12-12,-0.4739
2016-12-13,0.6803
2016-12-14,0.473
2016-12-15,2.5555
2016-12-16,0.459
2016-12-19,2.7415000000000003
2016-12-20,0.8895
2016-12-21,-0.9446
2016-12-22,-0.1271
2016-12-23,3.31
2016-12-27,-0.1232
2016-12-28,0.2468
2016-12-29,0.3981
2016-12-30,-1.1933
2017-01-03,-3.536
2017-01-04,-0.1286
2017-01-05,0.7083
2017-01-06,0.1279
2017-01-09,-2.1711
2017-01-10,2.154
2017-01-11,1.4868000000000001
2017-01-12,-2.4095
2017-01-13,-0.6452
2017-01-17,-3.0519
2017-01-18,1.4066
2017-01-19,-1.1889
2017-01-20,-2.4064
2017-01-23,0.7192
2017-01-24,0.6392
2017-01-25,-0.3311
2017-01-26,1.6941000000000002
2017-01-27,-0.1992
2017-01-30,-0.8016
2017-01-31,0.9428
2017-02-01,-1.0007
2017-02-02,0.4456
2017-02-03,0.3614
2017-02-06,-0.081
2017-02-07,0.3487
2017-02-08,0.0
2017-02-09,-1.2
2017-02-10,-0.135
2017-02-13,1.3514
2017-02-15,0.1333
2017-02-16,0.0225
2017-02-17,1.5085
2017-02-21,0.0
2017-02-22,-0.918
2017-02-23,-0.2647
2017-02-24,-1.3271
2017-02-27,2.5555
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,1.3115
2017-03-03,0.1294
2017-03-06,-0.1293
2017-03-07,-0.9709
2017-03-08,-0.3268
2017-03-09,0.0656
2017-03-10,-0.0655
2017-03-13,0.0656
2017-03-14,2.228
2017-03-15,-1.4744
2017-03-16,0.0
2017-03-17,1.4964
2017-03-20,0.7692
2017-03-21,-0.4453
2017-03-22,-0.8946
2017-03-23,-0.0645
2017-03-27,0.0645
2017-03-28,-0.0645
2017-03-29,3.2258
2017-03-30,-2.8125
2017-03-31,-0.3215
2017-04-03,-2.129
2017-04-04,0.1978
2017-04-05,2.2817
2017-04-06,-1.8448
2017-04-10,0.7864
2017-04-11,-2.1456
2017-04-12,1.9933999999999998
2017-04-17,-0.3257
2017-04-18,-0.5882
2017-04-19,1.9066
2017-04-20,0.0
2017-04-24,-0.4839
2017-04-25,0.3221
2017-04-26,-0.9996
2017-04-28,-0.6344
2017-05-01,-0.1499
2017-05-02,0.0
2017-05-03,-1.3158
2017-05-04,-1.3333
2017-05-05,2.7061
2017-05-08,-1.319
2017-05-09,-1.0
2017-05-10,1.5812
2017-05-11,-0.8937
2017-05-12,0.7358
2017-05-15,0.4183
2017-05-17,0.3108
2017-05-19,-0.1318
2017-05-22,-0.4897
2017-05-23,-1.4315
2017-05-24,0.4711
2017-05-25,-0.211
2017-05-26,-0.6611
2017-05-30,-1.0135
2017-05-31,1.9113
2017-06-01,1.5405
2017-06-02,2.1768
2017-06-05,-0.3865
2017-06-06,1.3602
2017-06-07,-1.4066
2017-06-08,1.5564
2017-06-09,-0.9579
2017-06-12,-5.5448
2017-06-13,5.256
2017-06-14,-1.3618999999999999
2017-06-15,2.8928000000000003
2017-06-19,-0.3195
2017-06-20,0.1737
2017-06-21,-2.989
2017-06-22,2.5726
2017-06-23,-0.9646
2017-06-26,-0.974
2017-06-27,1.3115
2017-06-28,0.3236
2017-06-29,2.5161
2017-06-30,0.0629
2017-07-03,-0.8805
2017-07-05,-5.203
2017-07-06,1.7403
2017-07-07,0.6579
2017-07-10,-1.2418
2017-07-11,-1.5222
2017-07-12,1.1089
2017-07-13,-1.0967
2017-07-14,0.8065
2017-07-17,-0.3333
2017-07-18,-0.2007
2017-07-19,0.2011
2017-07-20,0.0
2017-07-21,-0.1338
2017-07-24,0.4689
2017-07-25,0.0
2017-07-26,0.4
2017-07-27,-0.2656
2017-07-28,-0.1332
2017-07-31,0.2
2017-08-01,-0.6653
2017-08-02,0.3007
2017-08-03,0.1676
2017-08-04,-0.1
2017-08-07,-0.0334
2017-08-08,0.0668
2017-08-09,-1.4009
2017-08-10,0.0683
2017-08-14,-0.6775
2017-08-15,-0.3717
2017-08-16,-0.2754
2017-08-17,-1.3361
2017-08-18,1.9444
2017-08-22,-1.4304999999999999
2017-08-24,0.1728
2017-08-25,-0.5174
2017-08-28,-0.4854
2017-08-29,-0.1394
2017-08-30,0.4885
2017-08-31,-0.5556
2017-09-01,-1.2570000000000001
2017-09-05,0.2122
2017-09-06,-0.988
2017-09-07,0.4989
2017-09-08,0.8865
2017-09-11,-0.0351
2017-09-12,0.2813
2017-09-13,-0.3506
2017-09-14,0.2815
2017-09-15,1.8947
2017-09-18,1.2397
2017-09-19,-1.3605
2017-09-20,1.5862
2017-09-21,-0.0679
2017-09-22,-1.6303999999999998
2017-09-25,-0.5525
2017-09-26,3.7854
2017-09-27,-0.3018
2017-09-28,0.6711
2017-09-29,2.0667
2017-10-02,-0.9798
2017-10-03,-3.7599
2017-10-04,-0.5483
2017-10-06,-0.4135
2017-10-10,1.4498
2017-10-11,1.6065
2017-10-12,-1.5777
2017-10-13,2.6603
2017-10-16,-1.794
2017-10-17,-0.0474
2017-10-18,0.2511
2017-10-19,0.472
2017-10-20,-0.537
2017-10-23,-0.2703
2017-10-24,0.0671
2017-10-25,1.5572
2017-10-26,-0.3353
2017-10-27,-0.7338
2017-10-30,0.4043
2017-10-31,0.1221
2017-11-01,-1.1275
2017-11-02,0.3431
2017-11-03,0.1986
2017-11-06,0.0
2017-11-07,-0.1349
2017-11-08,-0.4045
2017-11-09,0.2027
2017-11-10,-0.203
2017-11-13,0.0678
2017-11-14,0.0
2017-11-15,0.0508
2017-11-16,0.1862
2017-11-17,-0.0338
2017-11-20,-0.2705
2017-11-21,0.2034
2017-11-22,-0.1353
2017-11-24,0.542
2017-11-27,-0.3369
2017-11-28,0.7444
2017-11-29,0.402
2017-11-30,2.0722
2017-12-01,-0.5239
2017-12-04,-0.4608
2017-12-05,1.6534
2017-12-06,-1.8868
2017-12-07,3.9721
2017-12-08,-2.3535
2017-12-11,1.241
2017-12-13,-0.129
2017-12-14,-0.8992
2017-12-15,1.0378
2017-12-18,-0.6452
2017-12-19,0.5844
2017-12-20,-0.581
2017-12-21,-0.5844
2017-12-22,1.1757
2017-12-26,-0.581
2017-12-27,-1.1818
2017-12-28,2.8387000000000002
2017-12-29,-1.8901
2018-01-02,0.2983
2018-01-03,0.3247
2018-01-04,-0.0647
2018-01-05,-0.1943
2018-01-08,0.2596
2018-01-09,-0.2589
2018-01-10,0.1947
2018-01-11,0.9715
2018-01-12,-0.2566
2018-01-16,0.7074
2018-01-17,-0.0798
2018-01-18,0.5911
2018-01-19,0.2541
2018-01-23,0.4436
2018-01-24,-1.5773000000000001
2018-01-25,1.2821
2018-01-26,-0.2095
2018-01-29,-0.6679
2018-01-30,0.4367
2018-01-31,0.1284
2018-02-01,-0.6362
2018-02-02,2.0447
2018-02-05,-2.2542
2018-02-06,0.0
2018-02-07,-0.0641
2018-02-08,0.0641
2018-02-09,-0.4484
2018-02-12,-0.1287
2018-02-13,0.451
2018-02-14,0.2758
2018-02-15,0.103
2018-02-16,0.8154
2018-02-20,-1.0566
2018-02-21,0.5766
2018-02-22,-0.2548
2018-02-23,1.7241
2018-02-26,-0.2511
2018-02-27,-0.7552
2018-02-28,-1.078
2018-03-01,-0.4487
2018-03-02,0.4507
2018-03-05,0.7051
2018-03-06,-0.6365
2018-03-07,0.8969
2018-03-12,0.4933
2018-03-13,0.1586
2018-03-14,-0.3331
2018-03-15,1.7114
2018-03-16,1.1176
2018-03-19,-0.3692
2018-03-20,0.3088
2018-03-21,-0.4206
2018-03-22,0.8775
2018-03-23,0.5296
2018-03-27,-2.0732
2018-03-29,1.0884
2018-04-02,-0.6468
2018-04-03,-0.6807
2018-04-05,1.7478
2018-04-06,0.0
2018-04-09,0.4325
2018-04-11,-0.2902
2018-04-12,0.4717
2018-04-13,0.1982
2018-04-16,-1.0437
2018-04-18,-0.0061
2018-04-20,0.19
2018-04-23,0.0559
2018-04-24,-0.3061
2018-04-25,-0.9163
2018-04-26,-0.6285
2018-04-27,0.25
2018-04-30,-0.3117
2018-05-01,0.6254
2018-05-02,-0.808
2018-05-03,-0.3759
2018-05-04,0.5346
2018-05-07,0.0313
2018-05-08,-0.6879
2018-05-09,0.1259
2018-05-11,0.5031
2018-05-14,-0.3755
2018-05-15,0.4391
2018-05-16,-0.4372
2018-05-17,1.272
2018-05-18,-0.0155
2018-05-21,-0.1241
2018-05-22,-0.228
2018-05-23,1.1623
2018-05-24,-1.4154
2018-05-25,0.0
2018-05-29,0.0624
2018-05-30,-0.4991
2018-05-31,0.2194
2018-06-01,0.0938
2018-06-04,-0.25
2018-06-05,0.0996
2018-06-06,-0.1621
2018-06-07,0.627
2018-06-08,-0.5607
2018-06-11,1.1591
2018-06-12,-0.1548
2018-06-13,0.4963
2018-06-14,0.8025
2018-06-15,0.0612
2018-06-18,1.53
2018-06-19,2.4714
2018-06-20,0.8824
2018-06-21,-0.1749
2018-06-22,0.0
2018-06-25,-2.4533
2018-06-26,1.4969999999999999
2018-06-27,-2.8909000000000002
2018-06-28,0.7509
2018-06-29,1.3049
2018-07-02,-2.6786
2018-07-05,0.4893
2018-07-06,-0.1826
2018-07-09,0.128
2018-07-10,0.7856
2018-07-11,0.9063
2018-07-13,-0.2952
2018-07-17,-0.2805
2018-07-18,0.5179
2018-07-19,-1.1384
2018-07-23,0.0
2018-07-24,0.5
2018-07-25,1.1307
2018-07-26,-1.0137
2018-07-30,0.0
2018-07-31,-0.6024
2018-08-01,0.0
2018-08-02,0.6061
2018-08-03,0.241
2018-08-06,0.9014
2018-08-07,0.7147
2018-08-08,0.5322
2018-08-09,1.1764999999999999
2018-08-10,-2.3256
2018-08-13,1.9643000000000002
2018-08-15,-2.2183
2018-08-16,1.7457
2018-08-17,-1.7157
2018-08-20,2.5672
2018-08-21,-1.0477
2018-08-22,0.0
2018-08-24,1.1176
2018-08-27,-1.9779
2018-08-28,1.7804
2018-08-29,-0.8571
2018-08-30,0.5705
2018-09-04,-1.3456000000000001
2018-09-06,0.9727
2018-09-07,-0.1996
2018-09-10,0.0
2018-09-11,-1.4706000000000001
2018-09-12,0.0
2018-09-13,0.597
2018-09-14,-0.2967
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,-0.1488
2018-09-21,1.8778000000000001
2018-09-24,-2.2235
2018-09-26,-0.0479
2018-09-27,-0.012
2018-09-28,-1.018
2018-10-01,-0.121
2018-10-02,0.023
2018-10-04,0.6552
2018-10-09,-2.3583
2018-10-10,-0.9858
2018-10-12,3.2358000000000002
2018-10-15,3.0139
2018-10-16,-2.8672
2018-10-18,-2.1687
2018-10-22,-1.4778
2018-10-23,1.5
2018-10-24,-5.1724
2018-10-25,-0.1299
2018-10-26,-3.3810000000000002
2018-10-29,3.2974
2018-10-30,-0.6515
2018-10-31,0.1967
2018-11-01,-0.1963
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-08,0.5246
2018-11-12,-0.5219
2018-11-13,0.0007
2018-11-14,-0.0007
2018-11-15,3.7377000000000002
2018-11-16,-3.4134
2018-11-19,-0.1309
2018-11-20,0.0
2018-11-21,-0.0655
2018-11-23,0.0007
2018-11-26,-0.0007
2018-11-27,-1.9672
2018-11-28,1.3378
2018-11-29,-0.5941
2018-11-30,-1.5936
2018-12-03,0.2024
2018-12-04,0.3367
2018-12-06,0.0
2018-12-07,1.6107
2018-12-12,-7.5297
2018-12-13,3.6429
2018-12-14,-2.1365
2018-12-17,1.4085
2018-12-18,0.6944
2018-12-19,-0.6897
2018-12-20,-1.7361
2018-12-21,-6.9965
2018-12-24,6.003
2018-12-26,0.3584
2018-12-27,0.0
2018-12-28,-0.3571
2018-12-31,1.4337
2019-01-02,-1.2367
2019-01-03,-0.1789
2019-01-04,0.0717
2019-01-07,0.1791
2019-01-08,-0.1073
2019-01-09,-0.5011
2019-01-11,-0.1935
2019-01-15,0.7706
2019-01-17,-0.4292
2019-01-18,-3.3045999999999998
2019-01-22,0.2972
2019-01-23,2.0
2019-01-24,-0.1452
2019-01-25,-0.9455
2019-01-28,1.909
2019-01-29,2.7016999999999998
2019-01-30,1.6478000000000002
2019-01-31,0.069
2019-02-01,3.449
2019-02-04,0.0
2019-02-05,-2.0
2019-02-06,0.681
2019-02-07,1.2824
2019-02-08,-1.6004
2019-02-11,1.6949
2019-02-13,2.0
2019-02-14,-1.9607999999999999
2019-02-15,0.4667
2019-02-19,-2.0571
2019-02-20,-0.0678
2019-02-22,3.0508
2019-02-26,-1.9737
2019-02-27,1.3423
2019-03-01,-0.6623
2019-03-04,0.4967
2019-03-05,1.1642000000000001
2019-03-06,-1.6393
2019-03-07,-0.6667
2019-03-08,2.349
2019-03-11,-0.9836
2019-03-12,0.1987
2019-03-13,0.6609
2019-03-14,-0.197
2019-03-15,12.1711
2019-03-18,-6.8035
2019-03-19,0.0629
2019-03-21,-4.5912
2019-03-22,0.857
2019-03-25,-1.8300999999999998
2019-03-26,1.7976
2019-03-27,-0.5886
2019-03-28,0.0
2019-03-29,-0.5921
2019-04-02,0.5956
2019-04-03,0.0
2019-04-04,1.7401
2019-04-05,-0.7404
2019-04-08,-0.9121
2019-04-09,0.9533
2019-04-10,-1.0094
2019-04-12,-1.3158
2019-04-15,0.0
2019-04-16,1.6667
2019-04-17,-0.9836
2019-04-23,1.9205
2019-04-24,-1.8843
2019-04-29,0.6623
2019-04-30,0.3289
2019-05-01,-1.1803
2019-05-02,2.8534
2019-05-03,-3.2258
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,2.1333
2019-05-09,-1.9582000000000002
2019-05-10,-0.1332
2019-05-13,0.0667
2019-05-14,-0.0666
2019-05-15,0.9667
2019-05-16,-0.8254
2019-05-20,0.8349
2019-05-21,-0.6299
2019-05-22,0.3322
2019-05-23,-0.6623
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,-0.2
2019-05-30,0.2004
2019-06-03,0.0
2019-06-04,-0.2
2019-06-05,-0.668
2019-06-06,0.0
2019-06-07,0.2078
2019-06-11,0.0611
2019-06-12,-0.4889
2019-06-13,0.4239
2019-06-17,-0.3705
2019-06-18,0.2034
2019-06-19,0.3697
2019-06-20,0.4689
2019-06-21,1.9333
2019-06-24,-1.8967
2019-06-25,0.0
2019-06-26,-0.1953
2019-06-27,0.0621
2019-06-28,0.8011
2019-07-01,-0.7947
2019-07-02,-0.2003
2019-07-08,-0.0669
2019-07-09,-0.1339
2019-07-10,0.3351
2019-07-11,0.1002
2019-07-12,-0.3003
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,-0.6359
2019-07-19,1.1115
2019-07-23,-0.4664
2019-07-24,0.3347
2019-07-25,0.0667
2019-07-26,-0.1333
2019-07-29,-0.4005
2019-07-30,0.5362
2019-07-31,0.0667
2019-08-01,-0.0666
2019-08-02,0.0667
2019-08-05,-0.2665
2019-08-06,-0.4008
2019-08-07,0.8719
2019-08-08,-0.5319
2019-08-09,-0.0668
2019-08-12,-0.2676
2019-08-13,0.6036
2019-08-14,-0.0667
2019-08-15,0.0
2019-08-16,-0.1668
2019-08-19,-0.4343
2019-08-20,0.6711
2019-08-21,0.0
2019-08-26,-0.2673
2019-08-27,-0.0662
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.2676
2019-09-03,-0.3869
2019-09-04,0.1855
2019-09-05,-0.3824
2019-09-06,-0.5536
2019-09-09,-0.3374
2019-09-10,0.1354
2019-09-11,-0.4733
2019-09-12,0.0
2019-09-13,1.019
2019-09-16,-0.7397
2019-09-17,0.7453
2019-09-18,0.0672
2019-09-19,0.672
2019-09-20,-0.8678
2019-09-23,-0.202
2019-09-24,-0.6748
2019-09-25,0.0
2019-09-26,-2.038
2019-09-27,1.4563
2019-09-30,-0.7519
2019-10-01,1.9284
2019-10-02,0.0
2019-10-03,-0.4899
2019-10-04,-0.7978
2019-10-07,-0.616
2019-10-08,-0.551
2019-10-10,0.4155
2019-10-11,1.3103
2019-10-14,-0.7488
2019-10-15,1.5089000000000001
2019-10-16,-0.1351
2019-10-17,0.406
2019-10-18,-0.2695
2019-10-21,1.0135
2019-10-22,-0.3344
2019-10-23,1.4074
2019-10-24,-0.3951
2019-10-25,-0.3568
2019-10-28,0.6248
2019-10-29,-0.1988
2019-10-30,0.4648
2019-10-31,0.0
2019-11-01,-0.033
2019-11-04,-0.0331
2019-11-05,1.5542
2019-11-07,0.9443
2019-11-08,-0.0174
2019-11-11,0.0819
2019-11-12,0.3224
2019-11-13,5.5913
2019-11-14,-2.0085
2019-11-15,-0.559
2019-11-18,1.1868
2019-11-20,-2.4691
2019-11-21,1.2665
2019-11-26,0.3119
2019-11-27,0.3115
2019-11-29,-0.559
2019-12-02,-0.0625
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.2813
2019-12-06,0.0312
2019-12-09,-0.1246
2019-12-10,4.3044
2019-12-11,0.1794
2019-12-12,-1.0746
2019-12-13,0.6035
2019-12-16,-3.4193
2019-12-17,0.6211
2019-12-18,1.1728
2019-12-19,-0.4881
2019-12-20,-0.3066
2019-12-23,0.492
2019-12-24,1.1628
2019-12-26,0.2795
2019-12-27,0.7469
2019-12-30,1.4371
2019-12-31,4.1913
2020-01-02,-2.2096
2020-01-03,0.2317
2020-01-06,3.4682
2020-01-07,-1.3966
2020-01-08,-0.3399
2020-01-09,1.137
2020-01-10,-1.6116000000000001
2020-01-13,2.5521000000000003
2020-01-14,-2.3955
2020-01-15,0.0
2020-01-16,0.2854
2020-01-17,-3.8133
2020-01-21,2.8994
2020-01-22,-1.8401
2020-01-23,3.2806
2020-01-24,-0.7374
2020-01-27,0.0
2020-01-28,-1.4285999999999999
2020-01-29,-7.1884
2020-01-30,-0.3748
2020-01-31,-0.6897
2020-02-03,4.1667
2020-02-04,-1.2121
2020-02-05,-0.3067
2020-02-06,0.1465
2020-02-07,-1.8668
2020-02-10,-0.1879
2020-02-11,-0.1255
2020-02-12,-0.826
2020-02-13,-0.2743
2020-02-14,0.4751
2020-02-18,-0.3477
2020-02-19,-0.6026
2020-02-20,-0.9253
2020-02-21,-0.2254
2020-02-24,0.3228
2020-02-25,0.1287
2020-02-26,0.1607
2020-02-27,-0.4812
2020-02-28,-3.1593
2020-03-03,-1.7976
2020-03-04,-1.0169
2020-03-05,-3.7671
2020-03-06,-3.2028
2020-03-09,-13.2353
2020-03-10,1.6949
2020-03-11,0.8333
2020-03-12,-12.8099
2020-03-13,2.4645
2020-03-16,-7.4931
2020-03-17,-8.0
2020-03-18,-13.913
2020-03-19,13.3838
2020-03-20,-0.6682
2020-03-23,0.1121
2020-03-24,-1.4558
2020-03-25,2.2727
2020-03-26,18.2222
2020-03-27,-9.3045
2020-03-30,-0.2073
2020-03-31,-0.4154
2020-04-01,-8.4463
2020-04-02,-3.0752
2020-04-03,-4.2303
2020-04-06,3.0675
2020-04-07,15.357099999999999
2020-04-08,-7.0175
2020-04-09,3.2186
2020-04-13,-1.5053999999999998
2020-04-14,0.4367
2020-04-15,-3.2609
2020-04-16,-1.573
2020-04-17,0.5708
2020-04-20,-1.7026
2020-04-21,0.4619
2020-04-22,-0.5747
2020-04-23,1.1561
2020-04-24,0.0
2020-04-27,5.1429
2020-04-28,1.413
2020-04-29,8.2529
2020-04-30,1.4851
2020-05-01,-4.7805
2020-05-04,2.459
2020-05-05,-3.167
2020-05-06,0.8437
2020-05-07,2.4066
2020-05-08,0.0
2020-05-11,-2.5
2020-05-12,0.0
2020-05-13,-2.8718
2020-05-14,-4.963
2020-05-15,3.5556
2020-05-18,2.4217
2020-05-19,-2.5739
2020-05-20,5.1613
2020-05-21,-3.7832
2020-05-22,5.2072
2020-05-26,-4.0404
2020-05-27,0.1053
2020-05-28,0.1052
2020-05-29,-0.6303
2020-06-01,-1.4799
2020-06-02,-1.7167
2020-06-03,3.2751
2020-06-04,3.8055
2020-06-05,5.3971
2020-06-08,-5.8937
2020-06-09,2.6694
2020-06-10,-2.9
2020-06-11,-4.2225
2020-06-12,0.1075
2020-06-15,-0.6445
2020-06-16,2.2702999999999998
2020-06-17,0.6342
2020-06-18,5.042
2020-06-19,2.3
2020-06-22,-1.0753
2020-06-23,3.6561
2020-06-24,-6.3870000000000005
2020-06-25,0.7128
2020-06-26,-0.6067
2020-06-29,0.2035
2020-06-30,2.0305
2020-07-01,-3.4826
2020-07-02,2.0619
2020-07-06,2.9293
2020-07-07,-2.159
2020-07-08,2.5075
2020-07-09,-1.6634
2020-07-10,-0.199
2020-07-13,2.6919
2020-07-14,-0.3883
2020-07-15,1.0721
2020-07-16,-1.8322
2020-07-17,1.9646
2020-07-20,-3.6609
2020-07-21,-0.6
2020-07-22,-0.503
2020-07-23,0.4044
2020-07-24,0.7049
2020-07-27,-0.4
2020-07-28,-0.0502
2020-07-29,4.4701
2020-07-30,3.0769
2020-07-31,0.0933
