ticker,ENPH US Equity
2012-08-16,0.3968
2012-08-17,3.9526
2012-08-20,-0.5703
2012-08-21,-1.7208
2012-08-22,-2.7237
2012-08-23,-0.6
2012-08-24,-0.6036
2012-08-27,3.2389
2012-08-28,-1.7647
2012-08-29,1.996
2012-08-30,-4.1096
2012-08-31,1.2245
2012-09-04,0.0
2012-09-05,6.4516
2012-09-06,-5.6818
2012-09-07,-9.0361
2012-09-10,1.766
2012-09-11,1.5184
2012-09-12,3.4188
2012-09-13,1.2397
2012-09-14,6.5306
2012-09-17,-4.4061
2012-09-18,-0.4008
2012-09-19,2.8169
2012-09-20,0.1957
2012-09-21,-0.1953
2012-09-24,-4.501
2012-09-25,-2.6639
2012-09-26,0.0
2012-09-27,-3.1579
2012-09-28,-10.0
2012-10-01,-6.0386
2012-10-02,-1.2852999999999999
2012-10-03,2.6042
2012-10-04,-2.2843
2012-10-05,-5.1948
2012-10-08,-0.274
2012-10-09,-8.5165
2012-10-10,-5.4054
2012-10-11,5.3968
2012-10-12,9.3373
2012-10-15,4.6832
2012-10-16,-4.7368
2012-10-17,3.8674
2012-10-18,-1.5957
2012-10-19,0.0
2012-10-22,-5.1350999999999996
2012-10-23,-2.5641
2012-10-24,2.0468
2012-10-25,4.298
2012-10-26,-3.5714
2012-10-31,4.5584
2012-11-01,-4.6322
2012-11-02,-4.8571
2012-11-05,3.003
2012-11-06,2.6239
2012-11-07,-6.8182
2012-11-08,-25.3049
2012-11-09,8.1633
2012-11-12,-8.6792
2012-11-13,-8.6777
2012-11-14,-4.5249
2012-11-15,-5.2133
2012-11-16,-0.5
2012-11-19,11.5578
2012-11-20,16.6667
2012-11-21,5.4054
2012-11-23,-5.4945
2012-11-26,8.9147
2012-11-27,-3.5587
2012-11-28,-4.797
2012-11-29,0.7752
2012-11-30,7.3077
2012-12-03,6.8100000000000005
2012-12-04,-3.3557
2012-12-05,-2.7778
2012-12-06,-2.8571
2012-12-07,-1.8382
2012-12-10,-4.8689
2012-12-11,14.5669
2012-12-12,4.1237
2012-12-13,-2.6403
2012-12-14,9.1525
2012-12-17,4.0373
2012-12-18,0.8955
2012-12-19,-5.9172
2012-12-20,-0.9434
2012-12-21,-3.8095
2012-12-24,1.9802
2012-12-26,-1.9417
2012-12-27,15.8416
2012-12-28,2.5641
2012-12-31,1.3889
2013-01-02,3.8356
2013-01-03,-1.5831
2013-01-04,4.5576
2013-01-07,-3.8462
2013-01-08,-1.0667
2013-01-09,1.0782
2013-01-10,-0.8
2013-01-11,1.6129
2013-01-14,0.0
2013-01-15,1.5873
2013-01-16,0.2604
2013-01-17,1.5584
2013-01-18,-3.3247999999999998
2013-01-22,0.0
2013-01-23,-1.5873
2013-01-24,-0.2688
2013-01-25,-0.8086
2013-01-28,-0.2717
2013-01-29,2.7248
2013-01-30,0.5305
2013-01-31,-0.5277
2013-02-01,8.2228
2013-02-04,-4.1667
2013-02-05,10.7417
2013-02-06,-5.0808
2013-02-07,3.163
2013-02-08,-0.2358
2013-02-11,0.9456
2013-02-12,4.918
2013-02-13,-3.3482
2013-02-14,17.7829
2013-02-15,-1.3725
2013-02-19,3.5785
2013-02-20,-4.2226
2013-02-21,5.01
2013-02-22,0.0
2013-02-25,-7.6336
2013-02-26,4.3388
2013-02-27,-8.3168
2013-02-28,6.4795
2013-03-01,-3.6511
2013-03-04,-1.6842000000000001
2013-03-05,4.4968
2013-03-06,0.8197
2013-03-07,-3.252
2013-03-08,10.084
2013-03-11,-0.7634
2013-03-12,13.0769
2013-03-13,-6.4626
2013-03-14,7.6364
2013-03-15,-0.8446
2013-03-18,-4.5997
2013-03-19,3.5714
2013-03-20,3.7931
2013-03-21,0.3322
2013-03-22,-1.3245
2013-03-25,8.3893
2013-03-26,0.9288
2013-03-27,-1.5337
2013-03-28,-3.4268
2013-04-01,-5.4839
2013-04-02,0.6826
2013-04-03,-3.7288
2013-04-04,8.2746
2013-04-05,-0.813
2013-04-08,-5.2459
2013-04-09,6.4014
2013-04-10,-0.813
2013-04-11,-2.1311
2013-04-12,-1.5074999999999998
2013-04-15,-10.8844
2013-04-16,13.3588
2013-04-17,-6.229
2013-04-18,-1.7953000000000001
2013-04-19,1.4625
2013-04-22,4.6847
2013-04-23,2.7539
2013-04-24,3.8526
2013-04-25,8.0645
2013-04-26,8.209
2013-04-29,-1.931
2013-04-30,-0.9845
2013-05-01,-1.2784
2013-05-02,7.9137
2013-05-03,3.2
2013-05-06,1.4212
2013-05-07,-2.8025
2013-05-08,-2.4902
2013-05-09,6.0484
2013-05-10,0.3802
2013-05-13,12.5
2013-05-14,8.4175
2013-05-15,-2.6915
2013-05-16,-4.8936
2013-05-17,1.2304
2013-05-20,0.5525
2013-05-21,-1.2088
2013-05-22,-6.2291
2013-05-23,-2.4911
2013-05-24,-0.8516
2013-05-28,2.8221
2013-05-29,-5.7279
2013-05-30,-1.3924
2013-05-31,-0.8986
2013-06-03,-3.886
2013-06-04,-5.1213
2013-06-05,-1.4205
2013-06-06,0.2882
2013-06-07,0.2874
2013-06-10,0.2865
2013-06-11,-2.8571
2013-06-12,-9.2647
2013-06-13,7.9417
2013-06-14,-0.9009
2013-06-17,1.5152
2013-06-18,3.1343
2013-06-19,-3.9074
2013-06-20,-1.6566
2013-06-21,10.1072
2013-06-24,-7.5104
2013-06-25,2.5564
2013-06-26,1.7595
2013-06-27,9.0778
2013-06-28,2.1136
2013-07-01,-0.6468
2013-07-02,-4.6875
2013-07-03,1.5027
2013-07-05,0.9421
2013-07-08,6.8
2013-07-09,1.7478
2013-07-10,-2.0859
2013-07-11,-0.8772
2013-07-12,-3.6662
2013-07-15,6.0367
2013-07-16,1.4851
2013-07-17,-3.0488
2013-07-18,-1.5093999999999999
2013-07-19,-5.4917
2013-07-22,-4.4595
2013-07-23,2.4045
2013-07-24,-11.6022
2013-07-25,4.8437
2013-07-26,-1.6393
2013-07-29,-4.5455
2013-07-30,0.1587
2013-07-31,0.6339
2013-08-01,-1.5748
2013-08-02,0.48
2013-08-05,5.0955
2013-08-06,-8.1818
2013-08-07,-0.9901
2013-08-08,0.8333
2013-08-09,0.3306
2013-08-12,6.5898
2013-08-13,0.4637
2013-08-14,9.3846
2013-08-15,-3.6568
2013-08-16,-5.1095
2013-08-19,-0.1538
2013-08-20,-1.2327
2013-08-21,-0.78
2013-08-22,3.9308
2013-08-23,5.5976
2013-08-26,3.5817
2013-08-27,-8.9903
2013-08-28,-1.0638
2013-08-29,-1.0753
2013-08-30,-2.3292
2013-09-03,5.0874
2013-09-04,5.5976
2013-09-05,1.8625
2013-09-06,-2.391
2013-09-09,7.2046
2013-09-10,4.7043
2013-09-11,2.6958
2013-09-12,-1.5
2013-09-13,2.2843
2013-09-16,0.9926
2013-09-17,-0.7371
2013-09-18,2.104
2013-09-19,0.6061
2013-09-20,5.1807
2013-09-23,-2.4055
2013-09-24,-5.5164
2013-09-25,-0.7453
2013-09-26,0.7509
2013-09-27,-1.3665
2013-09-30,2.267
2013-10-01,2.4631
2013-10-02,0.4808
2013-10-03,-0.2392
2013-10-04,7.0743
2013-10-07,-3.0235
2013-10-08,-6.9284
2013-10-09,-5.4591
2013-10-10,7.4803
2013-10-11,6.105
2013-10-14,0.6904
2013-10-15,-1.9428999999999998
2013-10-16,0.1166
2013-10-17,0.8149
2013-10-18,2.0785
2013-10-21,2.7149
2013-10-22,-0.8811
2013-10-23,-2.8889
2013-10-24,-0.1716
2013-10-25,-9.4556
2013-10-28,-0.5063
2013-10-29,0.2545
2013-10-30,-2.665
2013-10-31,-1.5645
2013-11-01,0.7947
2013-11-04,4.205
2013-11-05,4.0353
2013-11-06,-3.0303
2013-11-07,-4.0
2013-11-08,2.0833
2013-11-11,4.0816
2013-11-12,0.7353
2013-11-13,-3.2847
2013-11-14,-1.3836
2013-11-15,-0.8929
2013-11-18,-1.1583
2013-11-19,-7.4219
2013-11-20,-4.3601
2013-11-21,3.9706
2013-11-22,0.5658
2013-11-25,-0.8439
2013-11-26,1.2766
2013-11-27,1.4006
2013-11-29,0.1381
2013-12-02,-4.6897
2013-12-03,-4.4863
2013-12-04,-2.8788
2013-12-05,-2.1841
2013-12-06,-4.3062000000000005
2013-12-09,-4.6667
2013-12-10,-1.2238
2013-12-11,-8.4956
2013-12-12,-5.4159
2013-12-13,16.5644
2013-12-16,-2.4561
2013-12-17,3.777
2013-12-18,0.5199
2013-12-19,3.1034
2013-12-20,-4.6823
2013-12-23,-1.5789
2013-12-24,3.9215999999999998
2013-12-26,-0.8576
2013-12-27,1.5571000000000002
2013-12-30,8.8586
2013-12-31,-0.7825
2014-01-02,6.9401
2014-01-03,2.0649
2014-01-06,1.7341
2014-01-07,7.1023
2014-01-08,-3.8462
2014-01-09,4.6897
2014-01-10,2.635
2014-01-13,3.3376
2014-01-14,-2.2359999999999998
2014-01-15,4.9555
2014-01-16,0.2421
2014-01-17,-1.8115999999999999
2014-01-21,1.107
2014-01-22,-1.7032
2014-01-23,-3.0941
2014-01-24,-2.8097
2014-01-27,-3.6794000000000002
2014-01-28,1.0914
2014-01-29,-1.2146
2014-01-30,3.0055
2014-01-31,-1.8568
2014-02-03,-10.1351
2014-02-04,1.3534
2014-02-05,-2.0772
2014-02-06,0.0
2014-02-07,1.3636
2014-02-10,5.0822
2014-02-11,-0.4267
2014-02-12,-2.0
2014-02-13,6.414
2014-02-14,0.0
2014-02-18,3.8356
2014-02-19,6.4644
2014-02-20,-1.9827
2014-02-21,-6.8268
2014-02-24,3.5278
2014-02-25,3.4076
2014-02-26,4.0558
2014-02-27,0.4872
2014-02-28,-2.1818
2014-03-03,-0.6196
2014-03-04,5.6733
2014-03-05,1.9468999999999999
2014-03-06,-2.3148
2014-03-07,0.9479
2014-03-10,-1.4085
2014-03-11,-0.2381
2014-03-12,1.5513
2014-03-13,-1.6451
2014-03-14,-1.3142
2014-03-17,0.0
2014-03-18,3.2688
2014-03-19,-0.2345
2014-03-20,-1.9976
2014-03-21,-0.8393
2014-03-24,-0.4837
2014-03-25,0.729
2014-03-26,-6.152
2014-03-27,-7.5835
2014-03-28,0.4172
2014-03-31,1.9391
2014-04-01,7.337
2014-04-02,6.3291
2014-04-03,-4.881
2014-04-04,-3.8798
2014-04-07,0.7813
2014-04-08,-0.5168
2014-04-09,3.6364
2014-04-10,-7.6441
2014-04-11,0.0
2014-04-14,-2.171
2014-04-15,-0.6935
2014-04-16,0.9777
2014-04-17,4.7026
2014-04-21,1.255
2014-04-22,6.3275
2014-04-23,-2.5766999999999998
2014-04-24,2.1411
2014-04-25,-5.672
2014-04-28,-3.6601
2014-04-29,-0.6784
2014-04-30,3.1421
2014-05-01,-1.457
2014-05-02,-1.8817
2014-05-05,-0.411
2014-05-06,-4.4017
2014-05-07,12.2302
2014-05-08,1.2821
2014-05-09,1.5190000000000001
2014-05-12,5.2369
2014-05-13,-0.9479
2014-05-14,-1.7943
2014-05-15,-1.4616
2014-05-16,3.7083
2014-05-19,-1.7282
2014-05-20,-2.0012
2014-05-21,5.6931
2014-05-22,1.5222
2014-05-23,0.9227
2014-05-27,-2.6286
2014-05-28,-1.1737
2014-05-29,0.1188
2014-05-30,0.2372
2014-06-02,-0.2367
2014-06-03,-0.5931
2014-06-04,2.5060000000000002
2014-06-05,3.2596
2014-06-06,-1.0147
2014-06-09,0.0
2014-06-10,-1.9362
2014-06-11,-1.9744000000000002
2014-06-12,-0.5924
2014-06-13,0.4768
2014-06-16,1.6606999999999998
2014-06-17,1.0502
2014-06-18,1.6166
2014-06-19,-1.5909
2014-06-20,-2.194
2014-06-23,0.1181
2014-06-24,-1.1792
2014-06-25,1.5513
2014-06-26,-0.1175
2014-06-27,-0.1176
2014-06-30,0.7067
2014-07-01,5.2632
2014-07-02,0.7778
2014-07-03,3.1974
2014-07-07,-1.1752
2014-07-08,-0.973
2014-07-09,1.0917
2014-07-10,-0.9719
2014-07-11,1.8538999999999999
2014-07-14,3.7473
2014-07-15,-1.548
2014-07-16,-1.3627
2014-07-17,-2.0191
2014-07-18,5.2061
2014-07-21,17.1134
2014-07-22,2.0246
2014-07-23,-2.157
2014-07-24,2.3810000000000002
2014-07-25,-1.5504
2014-07-28,-7.6115
2014-07-29,-2.4621
2014-07-30,1.8447
2014-07-31,-1.8112
2014-08-01,-4.6602
2014-08-04,-1.0183
2014-08-05,-0.2058
2014-08-06,14.0206
2014-08-07,3.9783
2014-08-08,0.7826
2014-08-11,1.1217
2014-08-12,-4.2661999999999995
2014-08-13,2.9412000000000003
2014-08-14,7.2727
2014-08-15,2.0178
2014-08-18,4.3513
2014-08-19,1.8195999999999999
2014-08-20,0.2978
2014-08-21,0.2227
2014-08-22,2.7407
2014-08-25,-0.8652
2014-08-26,5.6
2014-08-27,-0.3444
2014-08-28,-3.3863
2014-08-29,0.7153
2014-09-02,2.3438
2014-09-03,1.2490999999999999
2014-09-04,4.7293
2014-09-05,-1.6360999999999999
2014-09-08,1.8629
2014-09-09,0.9798
2014-09-10,5.3687000000000005
2014-09-11,3.2535
2014-09-12,-0.1784
2014-09-15,-4.6456
2014-09-16,6.0587
2014-09-17,2.4146
2014-09-18,-0.23
2014-09-19,-2.8818
2014-09-22,-4.6884
2014-09-23,-2.9888
2014-09-24,-5.3915
2014-09-25,-5.156
2014-09-26,3.7911
2014-09-29,4.8932
2014-09-30,-1.5112
2014-10-01,-3.6691000000000003
2014-10-02,-13.3657
2014-10-03,0.0
2014-10-06,-9.2726
2014-10-07,2.7313
2014-10-08,2.3156
2014-10-09,-5.8676
2014-10-10,-6.0552
2014-10-13,-3.8863
2014-10-14,3.1558
2014-10-15,8.3174
2014-10-16,13.0627
2014-10-17,-6.1671
2014-10-20,1.7471
2014-10-21,12.8373
2014-10-22,-5.6522
2014-10-23,4.4547
2014-10-24,-1.4706000000000001
2014-10-27,-1.9403000000000001
2014-10-28,5.4033
2014-10-29,0.6498
2014-10-30,1.363
2014-10-31,6.2987
2014-11-03,-1.1984
2014-11-04,5.1213
2014-11-05,-22.7564
2014-11-06,-5.3112
2014-11-07,3.4181
2014-11-10,-4.8305
2014-11-11,-6.5895
2014-11-12,1.3346
2014-11-13,0.0941
2014-11-14,3.9474
2014-11-17,-4.1591
2014-11-18,4.6226
2014-11-19,-3.5167
2014-11-20,3.5514
2014-11-21,3.565
2014-11-24,0.7407
2014-11-25,-0.9948
2014-11-26,-0.0437
2014-11-28,-8.1294
2014-12-01,-0.0951
2014-12-02,10.9524
2014-12-03,4.721
2014-12-04,-2.8689
2014-12-05,8.5232
2014-12-08,-4.3546
2014-12-09,4.065
2014-12-10,-0.3906
2014-12-11,-1.5686
2014-12-12,-0.7968
2014-12-15,-0.5622
2014-12-16,0.6462
2014-12-17,7.8652
2014-12-18,4.1295
2014-12-19,0.6074
2014-12-22,3.6932
2014-12-23,-1.3699
2014-12-24,-0.1389
2014-12-26,3.0598
2014-12-29,-3.5088
2014-12-30,-1.4685000000000001
2014-12-31,1.4194
2015-01-02,-0.5598
2015-01-05,-2.3223
2015-01-06,-6.7722999999999995
2015-01-07,-11.9011
2015-01-08,2.8947000000000003
2015-01-09,-1.705
2015-01-12,-5.3773
2015-01-13,1.0999
2015-01-14,-1.9946000000000002
2015-01-15,-4.9954
2015-01-16,4.9658999999999995
2015-01-20,-1.6698
2015-01-21,-1.6038000000000001
2015-01-22,5.5609
2015-01-23,7.5386
2015-01-26,2.2804
2015-01-27,0.1652
2015-01-28,-0.3298
2015-01-29,7.3615
2015-01-30,-4.5455
2015-02-02,6.2954
2015-02-03,3.7206
2015-02-04,-2.6353999999999997
2015-02-05,2.1053
2015-02-06,2.0619
2015-02-09,4.4012
2015-02-10,-0.0691
2015-02-11,2.2822
2015-02-12,-0.0676
2015-02-13,2.5034
2015-02-17,-8.1188
2015-02-18,1.0417
2015-02-19,-3.4483
2015-02-20,-2.0619
2015-02-23,1.5789
2015-02-24,1.9245
2015-02-25,0.7262
2015-02-26,-1.8745
2015-02-27,1.2490999999999999
2015-03-02,0.2177
2015-03-03,-3.1861
2015-03-04,1.7951000000000001
2015-03-05,5.2902000000000005
2015-03-06,5.3733
2015-03-09,-6.0927
2015-03-10,-7.6164
2015-03-11,-4.5038
2015-03-12,6.0751
2015-03-13,-0.1507
2015-03-16,-1.2075
2015-03-17,1.2223
2015-03-18,-4.3774
2015-03-19,1.5785
2015-03-20,-3.0303
2015-03-23,0.9615
2015-03-24,-2.7778
2015-03-25,-3.102
2015-03-26,3.0329
2015-03-27,7.0319
2015-03-30,0.9931
2015-03-31,-0.2269
2015-04-01,-0.9098
2015-04-02,2.2188
2015-04-06,-3.0689
2015-04-07,2.471
2015-04-08,-2.7129
2015-04-09,2.4012000000000002
2015-04-10,0.0756
2015-04-13,0.907
2015-04-14,-2.4718999999999998
2015-04-15,4.8387
2015-04-16,2.4908
2015-04-17,-2.4303
2015-04-20,-2.4908
2015-04-21,0.3005
2015-04-22,0.2247
2015-04-23,3.8864
2015-04-24,-3.0935
2015-04-27,-3.4892
2015-04-28,1.6154
2015-04-29,-2.7252
2015-04-30,-2.179
2015-05-01,1.432
2015-05-04,-4.4706
2015-05-05,-0.5747
2015-05-06,-12.3039
2015-05-07,2.8249
2015-05-08,-6.044
2015-05-11,3.1189
2015-05-12,-3.5917
2015-05-13,-3.7255000000000003
2015-05-14,2.7495000000000003
2015-05-15,4.4599
2015-05-18,1.6129
2015-05-19,-3.1746
2015-05-20,-2.7001
2015-05-21,-0.7929
2015-05-22,-0.5994
2015-05-26,-1.608
2015-05-27,1.1236
2015-05-28,-0.8081
2015-05-29,-3.5642
2015-06-01,-1.9007
2015-06-02,5.1668
2015-06-03,1.2282
2015-06-04,-6.3701
2015-06-05,-1.4039
2015-06-08,-1.5333999999999999
2015-06-09,-1.4461
2015-06-10,-0.7901
2015-06-11,2.7304
2015-06-12,1.3289
2015-06-15,-1.9672
2015-06-16,1.1148
2015-06-17,-0.2205
2015-06-18,-0.5525
2015-06-19,1.0
2015-06-22,-2.2002
2015-06-23,-0.225
2015-06-24,-2.1421
2015-06-25,-2.0737
2015-06-26,-5.1765
2015-06-29,-2.7295
2015-06-30,-2.9337
2015-07-01,0.0
2015-07-02,0.1314
2015-07-06,-2.231
2015-07-07,1.6107
2015-07-08,-18.0978
2015-07-09,-5.3225999999999996
2015-07-10,2.0443
2015-07-13,5.6761
2015-07-14,5.5292
2015-07-15,-5.6886
2015-07-16,0.4762
2015-07-17,1.8957000000000002
2015-07-20,-4.4961
2015-07-21,0.8117
2015-07-22,-5.314
2015-07-23,-2.7211
2015-07-24,0.6993
2015-07-27,-2.0833
2015-07-28,-0.1773
2015-07-29,6.0391
2015-07-30,0.335
2015-07-31,-1.3356
2015-08-03,-7.445
2015-08-04,3.1079
2015-08-05,23.7589
2015-08-06,-2.0057
2015-08-07,-8.7719
2015-08-10,-1.6026
2015-08-11,-7.6547
2015-08-12,-1.7637
2015-08-13,-2.3339
2015-08-14,1.1029
2015-08-17,1.8182
2015-08-18,-10.5357
2015-08-19,-0.7984
2015-08-20,-9.2555
2015-08-21,-1.9956
2015-08-24,9.9548
2015-08-25,-10.6996
2015-08-26,3.2258
2015-08-27,3.3482
2015-08-28,-1.0799
2015-08-31,0.4367
2015-09-01,-3.9130000000000003
2015-09-02,0.0
2015-09-03,0.905
2015-09-04,0.6726
2015-09-08,2.4499
2015-09-09,-3.4783
2015-09-10,-0.9009
2015-09-11,2.0455
2015-09-14,-1.5590000000000002
2015-09-15,1.3575
2015-09-16,3.3482
2015-09-17,0.0
2015-09-18,0.6479
2015-09-21,-5.7940000000000005
2015-09-22,-5.0114
2015-09-23,-3.3573
2015-09-24,-1.4888
2015-09-25,-1.7631999999999999
2015-09-28,-7.1795
2015-09-29,-1.9337
2015-09-30,4.2254
2015-10-01,-1.3514
2015-10-02,11.5068
2015-10-05,14.0049
2015-10-06,2.8017
2015-10-07,5.87
2015-10-08,3.3663
2015-10-09,-1.1494
2015-10-12,-1.5504
2015-10-13,-3.9370000000000003
2015-10-14,2.2541
2015-10-15,4.4088
2015-10-16,-4.7985
2015-10-19,0.4032
2015-10-20,-24.6988
2015-10-21,6.1333
2015-10-22,-3.7688
2015-10-23,1.0444
2015-10-26,4.1344
2015-10-27,-13.1514
2015-10-28,5.7143
2015-10-29,0.0
2015-10-30,-2.7027
2015-11-02,-3.0556
2015-11-03,6.5903
2015-11-04,-37.3656
2015-11-05,-1.2876
2015-11-06,-4.7826
2015-11-09,-4.1096
2015-11-10,-8.5714
2015-11-11,-2.6042
2015-11-12,-0.8021
2015-11-13,1.3477000000000001
2015-11-16,12.766
2015-11-17,-10.8491
2015-11-18,0.5291
2015-11-19,-9.2105
2015-11-20,-0.8696
2015-11-23,-1.1696
2015-11-24,2.3669000000000002
2015-11-25,1.1561
2015-11-27,1.1429
2015-11-30,-5.6497
2015-12-01,13.1737
2015-12-02,6.8783
2015-12-03,5.4455
2015-12-04,-2.3474
2015-12-07,8.6538
2015-12-08,-6.8584
2015-12-09,5.4632
2015-12-10,-3.1532
2015-12-11,-2.3256
2015-12-14,6.1905
2015-12-15,8.0717
2015-12-16,38.5892
2015-12-17,-5.3892
2015-12-18,-4.7468
2015-12-21,19.2691
2015-12-22,-1.3928
2015-12-23,3.9548
2015-12-24,-1.6303999999999998
2015-12-28,-0.8287
2015-12-29,-3.6212
2015-12-30,1.1561
2015-12-31,0.2857
2016-01-04,-0.5698
2016-01-05,-4.0115
2016-01-06,-5.6716
2016-01-07,-5.0633
2016-01-08,-0.3333
2016-01-11,-6.3545
2016-01-12,-3.2143
2016-01-13,-7.7491
2016-01-14,-6.0
2016-01-15,-6.8085
2016-01-19,0.0
2016-01-20,-6.8493
2016-01-21,20.5882
2016-01-22,-4.065
2016-01-25,-2.1186
2016-01-26,1.2987
2016-01-27,-3.4188
2016-01-28,2.2124
2016-01-29,5.1948
2016-02-01,-1.6461000000000001
2016-02-02,-7.5314
2016-02-03,4.5249
2016-02-04,0.0
2016-02-05,-7.7922
2016-02-08,-1.8779
2016-02-09,-7.177
2016-02-10,-2.0619
2016-02-11,-3.6842
2016-02-12,6.5574
2016-02-16,9.2308
2016-02-17,5.1643
2016-02-18,-6.25
2016-02-19,1.9048
2016-02-22,3.271
2016-02-23,6.3347999999999995
2016-02-24,-15.7447
2016-02-25,-1.0101
2016-02-26,-2.0408
2016-02-29,21.3542
2016-03-01,4.721
2016-03-02,6.9672
2016-03-03,27.5862
2016-03-04,-8.4084
2016-03-07,8.1967
2016-03-08,-11.5152
2016-03-09,6.5068
2016-03-10,-5.4662
2016-03-11,0.0
2016-03-14,-4.0816
2016-03-15,-5.3191
2016-03-16,-4.1199
2016-03-17,5.4688
2016-03-18,-2.5926
2016-03-21,-3.4221
2016-03-22,-3.1496
2016-03-23,-8.1301
2016-03-24,-2.2124
2016-03-28,-3.6199
2016-03-29,0.4695
2016-03-30,7.0093
2016-03-31,1.7467000000000001
2016-04-01,2.5751
2016-04-04,7.5314
2016-04-05,0.7782
2016-04-06,-0.5792
2016-04-07,-4.8544
2016-04-08,-5.7143
2016-04-11,0.4329
2016-04-12,3.0172
2016-04-13,7.113
2016-04-14,5.8594
2016-04-15,-5.1661
2016-04-18,2.3346
2016-04-19,-3.8023
2016-04-20,0.3953
2016-04-21,-1.9685000000000001
2016-04-22,3.2129
2016-04-25,-2.7237
2016-04-26,5.6
2016-04-27,1.5152
2016-04-28,-3.7313
2016-04-29,-2.7132
2016-05-02,1.992
2016-05-03,-3.9063
2016-05-04,-14.6341
2016-05-05,-0.9524
2016-05-06,-7.6923
2016-05-09,0.5208
2016-05-10,0.5181
2016-05-11,-2.0619
2016-05-12,-5.2632
2016-05-13,-1.6667
2016-05-16,2.2599
2016-05-17,-1.105
2016-05-18,3.352
2016-05-19,-0.5405
2016-05-20,0.5435
2016-05-23,7.027
2016-05-24,-2.0202
2016-05-25,5.6701
2016-05-26,-1.9512
2016-05-27,4.9751
2016-05-31,-0.9479
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,-3.8278
2016-06-06,13.9303
2016-06-07,-2.6201
2016-06-08,0.0
2016-06-09,-5.8296
2016-06-10,-3.3333
2016-06-13,-4.4335
2016-06-14,3.0928
2016-06-15,3.5
2016-06-16,-2.8986
2016-06-17,5.4726
2016-06-20,0.9434
2016-06-21,0.4673
2016-06-22,-0.9302
2016-06-23,7.0423
2016-06-24,-8.7719
2016-06-27,-8.1731
2016-06-28,2.0942
2016-06-29,-3.0769
2016-06-30,5.291
2016-07-01,-1.5074999999999998
2016-07-05,-3.0612
2016-07-06,-0.5263
2016-07-07,0.0
2016-07-08,3.7037
2016-07-11,5.102
2016-07-12,-0.4854
2016-07-13,-4.3902
2016-07-14,-3.0612
2016-07-15,-1.0526
2016-07-18,0.5319
2016-07-19,-3.7037
2016-07-20,1.0989
2016-07-21,0.5435
2016-07-22,0.0
2016-07-25,-4.8649000000000004
2016-07-26,1.1364
2016-07-27,1.6854
2016-07-28,-0.5525
2016-07-29,0.0
2016-08-01,0.5556
2016-08-02,-1.105
2016-08-03,0.0
2016-08-04,0.5587
2016-08-05,5.0
2016-08-08,1.8519
2016-08-09,2.8571
2016-08-10,-7.5758
2016-08-11,-2.7321999999999997
2016-08-12,0.0
