ticker,NXRT US Equity
2015-08-11,6.65
2015-08-12,-1.403
2015-08-13,-0.0791
2015-08-14,2.057
2015-08-17,3.5659
2015-08-18,-1.1976
2015-08-19,-2.803
2015-08-20,-0.2338
2015-08-21,-2.3438
2015-08-24,-3.68
2015-08-25,2.4086
2015-08-26,-0.6488
2015-08-27,0.8163
2015-08-28,0.8097
2015-08-31,-0.8032
2015-09-01,-1.2146
2015-09-02,0.9016
2015-09-03,1.2185
2015-09-04,-0.4815
2015-09-08,7.3387
2015-09-09,0.6762
2015-09-10,0.0746
2015-09-11,4.519
2015-09-14,-0.1448
2015-09-15,1.1602999999999999
2015-09-16,0.7168
2015-09-17,2.1352
2015-09-18,1.2544
2015-09-21,-0.2065
2015-09-22,-1.8620999999999999
2015-09-23,-1.6865999999999999
2015-09-24,0.0
2015-09-25,-3.0021
2015-09-28,-2.2108
2015-09-29,-0.7536
2015-09-30,1.4426999999999999
2015-10-01,-0.2994
2015-10-02,1.0511
2015-10-05,-0.0743
2015-10-06,-0.6691
2015-10-07,2.1707
2015-10-08,-0.4396
2015-10-09,-0.5151
2015-10-12,-0.9615
2015-10-13,-2.2405
2015-10-14,-1.6806999999999999
2015-10-15,2.7195
2015-10-16,2.4962
2015-10-19,1.6974
2015-10-20,1.2337
2015-10-21,-1.362
2015-10-22,1.2355
2015-10-23,-1.5793
2015-10-26,-1.4588
2015-10-27,-1.9985
2015-10-28,1.9637
2015-10-29,-2.8148
2015-10-30,0.4573
2015-11-02,3.0349
2015-11-03,-0.3682
2015-11-04,-2.5868
2015-11-05,-0.9863
2015-11-06,-0.2299
2015-11-09,-1.7665
2015-11-10,1.8765
2015-11-11,0.9977
2015-11-12,-0.9878
2015-11-13,-1.8418999999999999
2015-11-16,-0.9382
2015-11-17,-1.4996
2015-11-18,2.7244
2015-11-19,0.156
2015-11-20,1.2461
2015-11-23,0.3846
2015-11-24,0.7663
2015-11-25,-0.6844
2015-11-27,1.2251
2015-11-30,0.2269
2015-12-01,-0.3019
2015-12-02,-1.8925
2015-12-03,-1.8519
2015-12-04,-0.0786
2015-12-07,-2.439
2015-12-08,-0.6452
2015-12-09,3.0844
2015-12-10,-0.2362
2015-12-11,-1.689
2015-12-14,0.4082
2015-12-15,1.9512
2015-12-16,1.6745999999999999
2015-12-17,-0.0784
2015-12-18,1.5699
2015-12-21,-0.0773
2015-12-22,0.0
2015-12-23,2.2428
2015-12-24,-0.4539
2015-12-28,0.304
2015-12-29,0.6818
2015-12-30,-0.301
2015-12-31,-1.2075
2016-01-04,0.3056
2016-01-05,-0.9901
2016-01-06,1.1538
2016-01-07,-2.2814
2016-01-08,-0.0778
2016-01-11,0.8567
2016-01-12,-3.6292999999999997
2016-01-13,-1.9231
2016-01-14,-1.4706000000000001
2016-01-15,-2.4876
2016-01-19,-1.4456
2016-01-20,-2.157
2016-01-21,0.97
2016-01-22,4.0175
2016-01-25,-0.6717
2016-01-26,1.437
2016-01-27,-2.5
2016-01-28,-1.9658
2016-01-29,3.7489
2016-02-01,-0.6723
2016-02-02,-3.2995
2016-02-03,2.7122
2016-02-04,-1.448
2016-02-05,-1.6421999999999999
2016-02-08,-3.6028000000000002
2016-02-09,-1.3674
2016-02-10,-0.0924
2016-02-11,1.2951
2016-02-12,2.8311
2016-02-16,0.2664
2016-02-17,3.8087
2016-02-18,-0.1706
2016-02-19,0.0
2016-02-22,0.8547
2016-02-23,-2.6271
2016-02-24,1.3925
2016-02-25,2.0601
2016-02-26,-0.7569
2016-02-29,0.339
2016-03-01,2.2804
2016-03-02,0.8258
2016-03-03,3.1941
2016-03-04,-2.5397
2016-03-07,0.9772
2016-03-08,-1.7742
2016-03-09,0.6568
2016-03-10,2.447
2016-03-11,3.0255
2016-03-14,-0.541
2016-03-15,1.0878
2016-03-16,1.0453
2016-03-17,2.3957
2016-03-18,-3.6981
2016-03-21,1.4889999999999999
2016-03-22,-2.3166
2016-03-23,-2.6087
2016-03-24,0.5682
2016-03-28,2.7441
2016-03-29,2.121
2016-03-30,0.0
2016-03-31,0.6923
2016-04-01,1.7570999999999999
2016-04-04,0.4505
2016-04-05,0.8221
2016-04-06,3.3358
2016-04-07,0.9326
2016-04-08,-0.2132
2016-04-11,0.0712
2016-04-12,0.8541
2016-04-13,0.4234
2016-04-14,-1.4055
2016-04-15,1.9957
2016-04-18,0.9783
2016-04-19,-0.9689
2016-04-20,-3.1447
2016-04-21,1.0101
2016-04-22,-0.0714
2016-04-25,-0.2144
2016-04-26,1.6476
2016-04-27,-1.0571
2016-04-28,-0.641
2016-04-29,0.7885
2016-05-02,-0.569
2016-05-03,-0.6438
2016-05-04,0.7919
2016-05-05,-1.3571
2016-05-06,2.462
2016-05-09,-0.1413
2016-05-10,1.7692999999999999
2016-05-11,-0.4172
2016-05-12,-0.3492
2016-05-13,0.1402
2016-05-16,0.6998
2016-05-17,-2.8491999999999997
2016-05-18,-0.6438
2016-05-19,-1.1519
2016-05-20,3.1318
2016-05-23,-0.8475
2016-05-24,0.641
2016-05-25,0.2123
2016-05-26,-0.7062
2016-05-27,0.0
2016-05-31,0.569
2016-06-01,0.9194
2016-06-02,0.911
2016-06-03,1.8056
2016-06-06,0.7503
2016-06-07,-0.6093
2016-06-08,1.9074
2016-06-09,1.1364
2016-06-10,1.2558
2016-06-13,0.8877
2016-06-14,-0.3934
2016-06-15,2.1725
2016-06-16,5.4768
2016-06-17,2.6878
2016-06-20,1.0113
2016-06-21,-0.4711
2016-06-22,-0.5325
2016-06-23,0.9518
2016-06-24,5.7749
2016-06-27,-1.5598999999999998
2016-06-28,2.2637
2016-06-29,-0.4427
2016-06-30,1.1673
2016-07-01,3.8462
2016-07-05,2.8042
2016-07-06,1.0808
2016-07-07,-0.7637
2016-07-08,1.1801
2016-07-11,0.1521
2016-07-12,-0.3544
2016-07-13,-0.5081
2016-07-14,-2.4004
2016-07-15,0.5233
2016-07-18,0.7288
2016-07-19,-0.2067
2016-07-20,1.2429000000000001
2016-07-21,-0.2558
2016-07-22,0.9231
2016-07-25,0.0
2016-07-26,1.0671
2016-07-27,-2.1116
2016-07-28,-0.6677
2016-07-29,0.7756
2016-08-01,0.3592
2016-08-02,-2.2495
2016-08-03,0.5753
2016-08-04,-0.104
2016-08-05,-0.3123
2016-08-08,0.3655
2016-08-09,3.2258
2016-08-10,-1.2601
2016-08-11,-1.9908000000000001
2016-08-12,3.3854
2016-08-15,2.7708
2016-08-16,2.8922
2016-08-17,0.0476
2016-08-18,-0.2381
2016-08-19,-0.716
2016-08-22,-0.3365
2016-08-23,0.0965
2016-08-24,0.6265
2016-08-25,0.1437
2016-08-26,-1.5304
2016-08-29,0.4857
2016-08-30,0.0483
2016-08-31,1.0145
2016-09-01,-0.9087
2016-09-02,1.834
2016-09-06,-1.2322
2016-09-07,2.5911999999999997
2016-09-08,-3.3209
2016-09-09,-5.225
2016-09-12,1.5824
2016-09-13,-4.7940000000000005
2016-09-14,2.1345
2016-09-15,0.7837
2016-09-16,1.7107
2016-09-19,1.631
2016-09-20,-1.655
2016-09-21,1.8868
2016-09-22,-0.0501
2016-09-23,4.5068
2016-09-26,-0.2875
2016-09-27,-2.4027
2016-09-28,-0.5908
2016-09-29,-2.0307
2016-09-30,-0.6067
2016-10-03,-1.7803
2016-10-04,-5.0233
2016-10-05,-4.9618
2016-10-06,3.0407
2016-10-07,-0.8352
2016-10-10,1.123
2016-10-11,-1.166
2016-10-12,2.0787
2016-10-13,0.0
2016-10-14,1.4309
2016-10-17,1.8448
2016-10-18,0.6926
2016-10-19,2.1164
2016-10-20,-0.3109
2016-10-21,0.6237
2016-10-24,0.0
2016-10-25,-2.8926
2016-10-26,-1.2766
2016-10-27,-2.2629
2016-10-28,1.2679
2016-10-31,1.4698
2016-11-01,-3.0579
2016-11-02,-0.9408
2016-11-03,0.5028
2016-11-04,-1.3341
2016-11-07,3.493
2016-11-08,1.0887
2016-11-09,-0.4308
2016-11-10,2.6501
2016-11-11,0.9484
2016-11-14,0.8873
2016-11-15,2.2763
2016-11-16,-0.6576
2016-11-17,0.2037
2016-11-18,1.6768
2016-11-21,-1.2993999999999999
2016-11-22,3.0886
2016-11-23,-2.8978
2016-11-25,2.2762000000000002
2016-11-28,1.5331000000000001
2016-11-29,-0.0974
2016-11-30,-4.3393
2016-12-01,0.0
2016-12-02,3.211
2016-12-05,1.2346
2016-12-06,1.2195
2016-12-07,0.5783
2016-12-08,-0.8625
2016-12-09,-0.1933
2016-12-12,3.7288
2016-12-13,-2.0542
2016-12-14,-1.3006
2016-12-15,0.3416
2016-12-16,3.0156
2016-12-19,2.6912000000000003
2016-12-20,0.2759
2016-12-21,-1.1921
2016-12-22,0.1392
2016-12-23,0.1854
2016-12-27,-0.1388
2016-12-28,0.5095
2016-12-29,1.106
2016-12-30,1.8232
2017-01-03,0.3133
2017-01-04,1.8742
2017-01-05,0.438
2017-01-06,-0.1744
2017-01-09,-0.699
2017-01-10,1.5398
2017-01-11,-0.7799
2017-01-12,0.0437
2017-01-13,-0.1309
2017-01-17,2.2727
2017-01-18,-0.8547
2017-01-19,-0.7759
2017-01-20,0.695
2017-01-23,1.2942
2017-01-24,-0.2129
2017-01-25,0.2561
2017-01-26,-0.298
2017-01-27,-0.6405
2017-01-30,-0.4727
2017-01-31,-0.2159
2017-02-01,0.0
2017-02-02,0.6923
2017-02-03,0.5587
2017-02-06,-0.2991
2017-02-07,0.2572
2017-02-08,-0.2993
2017-02-09,0.729
2017-02-10,0.596
2017-02-13,-1.6503999999999999
2017-02-14,0.9466
2017-02-15,0.5115
2017-02-16,-0.3393
2017-02-17,-0.1277
2017-02-21,-0.1278
2017-02-22,-0.5119
2017-02-23,1.2436
2017-02-24,1.313
2017-02-27,0.1254
2017-02-28,-0.4175
2017-03-01,1.5093999999999999
2017-03-02,-0.2065
2017-03-03,0.8692
2017-03-06,-0.9027
2017-03-07,-0.5383
2017-03-08,-2.2065
2017-03-09,-1.3623
2017-03-10,0.259
2017-03-13,-0.2152
2017-03-14,-2.7179
2017-03-15,1.1973
2017-03-16,-0.1315
2017-03-17,3.7218
2017-03-20,-0.0854
2017-03-21,-0.2565
2017-03-22,-1.4574
2017-03-23,2.6968
2017-03-24,-0.2965
2017-03-27,-1.2744
2017-03-28,0.5164
2017-03-29,0.7705
2017-03-30,1.9966
2017-03-31,0.6247
2017-04-03,-0.4967
2017-04-04,0.4992
2017-04-05,0.5795
2017-04-06,2.0576
2017-04-07,0.1613
2017-04-10,0.2415
2017-04-11,1.0843
2017-04-12,-0.7946
2017-04-13,-0.2403
2017-04-17,0.4014
2017-04-18,1.2795
2017-04-19,-1.6581000000000001
2017-04-20,-0.4014
2017-04-21,-0.1209
2017-04-24,-1.2107
2017-04-25,-0.1634
2017-04-26,-1.2275
2017-04-27,0.0
2017-04-28,-0.5385
2017-05-01,3.082
2017-05-02,-1.6162
2017-05-03,2.7105
2017-05-04,-0.8796
2017-05-05,-0.1614
2017-05-08,-1.0101
2017-05-09,0.2857
2017-05-10,1.2617
2017-05-11,0.3617
2017-05-12,0.7609
2017-05-15,2.1065
2017-05-16,-0.545
2017-05-17,-0.7828
2017-05-18,-0.6312
2017-05-19,-0.5161
2017-05-22,-0.1197
2017-05-23,-0.7191
2017-05-24,-0.3219
2017-05-25,-1.4937
2017-05-26,1.1475
2017-05-30,-1.4182000000000001
2017-05-31,-0.6987
2017-06-01,2.5248
2017-06-02,2.2608
2017-06-05,0.5922
2017-06-06,-1.0989
2017-06-07,1.0317
2017-06-08,1.2176
2017-06-09,-0.2328
2017-06-12,-0.4667
2017-06-13,0.1172
2017-06-14,0.8268
2017-06-15,0.7809
2017-06-16,-1.2786
2017-06-19,0.6279
2017-06-20,-0.468
2017-06-21,-0.5878
2017-06-22,-0.7883
2017-06-23,1.5892
2017-06-26,-0.8995
2017-06-27,-1.6575
2017-06-28,0.2809
2017-06-29,-0.12
2017-06-30,-0.2804
2017-07-03,2.0088
2017-07-05,0.3545
2017-07-06,-3.1397
2017-07-07,0.5267
2017-07-10,-2.0556
2017-07-11,1.358
2017-07-12,1.0962
2017-07-13,-1.4056
2017-07-14,0.8554
2017-07-17,1.7771
2017-07-18,-0.0794
2017-07-19,1.112
2017-07-20,-0.9427
2017-07-21,0.2776
2017-07-24,-0.7908
2017-07-25,-0.6776
2017-07-26,1.8058
2017-07-27,0.1182
2017-07-28,1.4961
2017-07-31,-2.6765
2017-08-01,-1.7934999999999999
2017-08-02,-3.125
2017-08-03,2.3041
2017-08-04,-0.9419
2017-08-07,-1.5709
2017-08-08,0.966
2017-08-09,-1.0399
2017-08-10,-0.6305
2017-08-11,-1.8613
2017-08-14,3.319
2017-08-15,-0.7092
2017-08-16,0.7563
2017-08-17,-0.9591
2017-08-18,-1.9367999999999999
2017-08-21,1.0305
2017-08-22,-1.7850000000000001
2017-08-23,1.7309
2017-08-24,0.1276
2017-08-25,-0.8921
2017-08-28,-0.6858
2017-08-29,-0.4748
2017-08-30,0.6071
2017-08-31,0.431
2017-09-01,0.0429
2017-09-05,0.5577
2017-09-06,-0.1706
2017-09-07,0.6838
2017-09-08,0.5518
2017-09-11,2.7438000000000002
2017-09-12,-3.0813
2017-09-13,0.3391
2017-09-14,0.4225
2017-09-15,-0.5096
2017-09-18,0.3841
2017-09-19,1.0204
2017-09-20,0.1263
2017-09-21,-0.6726
2017-09-22,-1.1426
2017-09-25,0.4709
2017-09-26,0.0
2017-09-27,0.3409
2017-09-28,0.7219
2017-09-29,0.0422
2017-10-02,-1.0114
2017-10-03,0.0
2017-10-04,-0.4683
2017-10-05,0.2139
2017-10-06,-0.4268
2017-10-09,0.7715
2017-10-10,-0.1276
2017-10-11,1.3629
2017-10-12,0.5882
2017-10-13,2.1303
2017-10-16,0.0
2017-10-17,0.4499
2017-10-18,0.5293
2017-10-19,-2.0656
2017-10-20,-1.4475
2017-10-23,-1.3848
2017-10-24,-0.1277
2017-10-25,-0.213
2017-10-26,0.7686
2017-10-27,0.9322
2017-10-30,-2.267
2017-10-31,2.0189
2017-11-01,5.5579
2017-11-02,6.6613
2017-11-03,-0.1122
2017-11-06,3.2946
2017-11-07,-2.6459
2017-11-08,1.6009
2017-11-09,-0.4764
2017-11-10,-0.1105
2017-11-13,0.7372
2017-11-14,6.7325
2017-11-15,-1.3027
2017-11-16,-0.7642
2017-11-17,-0.875
2017-11-20,-0.3531
2017-11-21,2.0198
2017-11-22,-0.1389
2017-11-24,0.7652
2017-11-27,-0.6904
2017-11-28,0.4519
2017-11-29,-0.3806
2017-11-30,-2.2577
2017-12-01,0.8173
2017-12-04,-1.1280000000000001
2017-12-05,-1.3904
2017-12-06,0.6869
2017-12-07,-0.1795
2017-12-08,-0.036
2017-12-11,-0.8996
2017-12-12,0.1816
2017-12-13,-0.3625
2017-12-14,-2.219
2017-12-15,-0.0376
2017-12-18,9.0909
2017-12-19,-5.3375
2017-12-20,0.9458
2017-12-21,1.7297
2017-12-22,0.1417
2017-12-26,0.4245
2017-12-27,0.1409
2017-12-28,0.1407
2017-12-29,-1.8616000000000001
2018-01-02,-0.2505
2018-01-03,-1.2199
2018-01-04,-1.8162
2018-01-05,1.8868
2018-01-08,0.6536
2018-01-09,0.0361
2018-01-10,-1.2261
2018-01-11,0.8762
2018-01-12,-2.7868
2018-01-16,-0.1489
2018-01-17,0.3729
2018-01-18,-1.7459
2018-01-19,1.9282
2018-01-22,2.0772
2018-01-23,1.5625
2018-01-24,-2.254
2018-01-25,-0.9883
2018-01-26,-1.0351
2018-01-29,-1.3820999999999999
2018-01-30,0.4167
2018-01-31,0.0
2018-02-01,-1.8860999999999999
2018-02-02,-0.4229
2018-02-05,-4.9807
2018-02-06,-0.447
2018-02-07,-0.8571
2018-02-08,-2.8407
2018-02-09,4.322
2018-02-12,-0.6499
2018-02-13,-0.4906
2018-02-14,-3.862
2018-02-15,0.7265
2018-02-16,1.1031
2018-02-20,-0.8812
2018-02-21,-0.8891
2018-02-22,1.3669
2018-02-23,2.8234
2018-02-26,-0.4918
2018-02-27,-0.659
2018-02-28,-0.0415
2018-03-01,1.2858
2018-03-02,0.1229
2018-03-05,-0.1227
2018-03-06,0.7781
2018-03-07,1.4222000000000001
2018-03-08,-1.1218
2018-03-09,2.4716
2018-03-12,0.0
2018-03-13,0.435
2018-03-14,1.1811
2018-03-15,-2.2179
2018-03-16,0.2786
2018-03-19,0.2381
2018-03-20,1.1995
2018-03-21,-0.1185
2018-03-22,-3.481
2018-03-23,-2.1311
2018-03-26,0.7538
2018-03-27,0.1247
2018-03-28,2.3661
2018-03-29,0.7299
2018-04-02,1.3285
2018-04-03,1.6686999999999999
2018-04-04,-0.3517
2018-04-05,0.1176
2018-04-06,0.3917
2018-04-09,-0.5072
2018-04-10,0.7451
2018-04-11,1.7517
2018-04-12,-0.5738
2018-04-13,0.3848
2018-04-16,1.3798
2018-04-17,1.5878999999999999
2018-04-18,-1.2281
2018-04-19,-1.6579000000000002
2018-04-20,-0.7663
2018-04-23,-0.9653
2018-04-24,-0.078
2018-04-25,-0.2341
2018-04-26,3.3633
2018-04-27,1.6648
2018-04-30,-0.2977
2018-05-01,-2.053
2018-05-02,3.0869
2018-05-03,-0.2218
2018-05-04,2.1489
2018-05-07,2.5027
2018-05-08,-0.2831
2018-05-09,1.0291
2018-05-10,-0.9835
2018-05-11,-2.1639
2018-05-14,-1.124
2018-05-15,-1.7602
2018-05-16,-0.0747
2018-05-17,0.8965
2018-05-18,0.5924
2018-05-21,0.9201
2018-05-22,-0.9117
2018-05-23,3.2021
2018-05-24,-1.9615
2018-05-25,1.2732
2018-05-29,0.2874
2018-05-30,0.6805
2018-05-31,-1.3874
2018-06-01,0.3968
2018-06-04,0.9342
2018-06-05,-0.89
2018-06-06,-1.2572
2018-06-07,0.582
2018-06-08,0.434
2018-06-11,-0.2161
2018-06-12,0.2526
2018-06-13,-2.9518
2018-06-14,1.5579
2018-06-15,-0.4792
2018-06-18,0.1111
2018-06-19,-0.8509
2018-06-20,1.5672000000000001
2018-06-21,-0.2204
2018-06-22,1.4727999999999999
2018-06-25,1.1248
2018-06-26,1.1123
2018-06-27,0.6742
2018-06-28,0.282
2018-06-29,0.0
2018-07-02,-0.4218
2018-07-03,0.2471
2018-07-05,0.669
2018-07-06,0.8395
2018-07-09,-0.3469
2018-07-10,-0.2088
2018-07-11,-1.6045
2018-07-12,0.2836
2018-07-13,-0.707
2018-07-16,0.3204
2018-07-17,-0.9581
2018-07-18,-0.7524
2018-07-19,2.5632
2018-07-20,0.0704
2018-07-23,-0.6683
2018-07-24,-0.4603
2018-07-25,0.2846
2018-07-26,0.3547
2018-07-27,-2.2269
2018-07-30,0.2892
2018-07-31,7.9308
2018-08-01,1.67
2018-08-02,1.2155
2018-08-03,1.915
2018-08-06,0.0
2018-08-07,0.7006
2018-08-08,0.5693
2018-08-09,3.4591
2018-08-10,-3.3435
2018-08-13,0.7862
2018-08-14,0.624
2018-08-15,-0.4651
2018-08-16,1.1215
2018-08-17,0.3081
2018-08-20,0.0307
2018-08-21,0.5527
2018-08-22,0.8244
2018-08-23,0.9691
2018-08-24,-0.5099
2018-08-27,-2.1405
2018-08-28,-0.3389
2018-08-29,0.5255
2018-08-30,-1.0455
2018-08-31,0.3729
2018-09-04,-1.8576000000000001
2018-09-05,-0.1577
2018-09-06,0.3791
2018-09-07,0.3462
2018-09-10,-0.5646
2018-09-11,-0.5047
2018-09-12,1.7755
2018-09-13,0.2181
2018-09-14,0.8145
2018-09-17,4.2884
2018-09-18,-1.4303
2018-09-19,-3.8089
2018-09-20,1.3828
2018-09-21,1.2709
2018-09-24,-2.0814
2018-09-25,2.1882
2018-09-26,-1.1013
2018-09-27,1.2372
2018-09-28,1.436
2018-10-01,3.012
2018-10-02,0.0877
2018-10-03,-0.9641
2018-10-04,-4.0118
2018-10-05,-0.0922
2018-10-08,2.5838
2018-10-09,1.0195
2018-10-10,1.6028
2018-10-11,-1.5191
2018-10-12,-0.9789
2018-10-15,2.4865
2018-10-16,3.0693
2018-10-17,-1.021
2018-10-18,-1.5186
2018-10-19,-0.32
2018-10-22,-0.467
2018-10-23,0.4692
2018-10-24,0.0876
2018-10-25,2.1872
2018-10-26,-1.4269
2018-10-29,1.4186
2018-10-30,2.9403
2018-10-31,-1.1647
2018-11-01,-5.6397
2018-11-02,-0.6542
2018-11-05,-1.1075
2018-11-06,-2.2094
2018-11-07,3.4355
2018-11-08,1.915
2018-11-09,-0.2055
2018-11-12,1.1768
2018-11-13,0.4071
2018-11-14,-1.1295
2018-11-15,0.6151
2018-11-16,1.0189
2018-11-19,1.8444
2018-11-20,2.292
2018-11-21,-1.3277999999999999
2018-11-23,-0.8691
2018-11-26,0.4242
2018-11-27,0.5069
2018-11-28,0.9246
2018-11-29,1.166
2018-11-30,0.1372
2018-12-03,1.5347
2018-12-04,-0.1619
2018-12-06,0.8381
2018-12-07,-1.9571
2018-12-10,-1.2579
2018-12-11,0.2215
2018-12-12,-0.9671
2018-12-13,-0.9766
2018-12-14,0.155
2018-12-17,-4.8767
2018-12-18,2.7422
2018-12-19,-0.3191
2018-12-20,-1.2515
2018-12-21,0.7073
2018-12-24,-2.8973
2018-12-26,4.7318
2018-12-27,-0.5755
2018-12-28,0.5499
2018-12-31,0.8923
2019-01-02,-3.281
2019-01-03,2.3009
2019-01-04,2.4221
2019-01-07,1.5766
2019-01-08,2.9933
2019-01-09,-0.296
2019-01-10,0.4858
2019-01-11,-1.2086999999999999
2019-01-14,-0.7069
2019-01-15,0.7667
2019-01-16,0.4348
2019-01-17,0.7035
2019-01-18,-1.5046
2019-01-22,-0.9002
2019-01-23,-0.8258
2019-01-24,0.0
2019-01-25,-0.6384
2019-01-28,2.095
2019-01-29,0.9302
2019-01-30,0.3795
2019-01-31,1.0262
2019-02-01,-0.6683
2019-02-04,1.0764
2019-02-05,0.852
2019-02-06,-1.4784
2019-02-07,-0.4019
2019-02-08,1.5873
2019-02-11,1.0593
2019-02-12,-0.5503
2019-02-13,0.8696
2019-02-14,-0.1306
2019-02-15,0.3662
2019-02-19,-1.1989
2019-02-20,-1.4508
2019-02-21,0.3747
2019-02-22,1.52
2019-02-25,-1.6023
2019-02-26,-0.9076
2019-02-27,-3.2328
2019-02-28,0.0557
2019-03-01,1.6138
2019-03-04,-1.5882
2019-03-05,-0.6956
2019-03-06,-1.9893999999999998
2019-03-07,-1.2864
2019-03-08,2.7512
2019-03-11,0.5073
2019-03-12,0.1683
2019-03-13,0.4199
2019-03-14,-0.4879
2019-03-15,0.2823
2019-03-18,0.0
2019-03-19,0.1689
2019-03-20,0.7307
2019-03-21,3.2923999999999998
2019-03-22,1.5127000000000002
2019-03-25,2.2086
2019-03-26,0.3645
2019-03-27,-1.7121
2019-03-28,1.5835
2019-03-29,-0.3897
2019-04-01,-0.8868
2019-04-02,-0.7368
2019-04-03,-0.3446
2019-04-04,-2.1548
2019-04-05,0.3263
2019-04-08,0.0
2019-04-09,1.5718
2019-04-10,1.9744000000000002
2019-04-11,-1.9100000000000001
2019-04-12,-0.7469
2019-04-15,-1.505
2019-04-16,-3.7653
2019-04-17,1.5310000000000001
2019-04-18,0.1117
2019-04-22,-2.0362999999999998
2019-04-23,3.303
2019-04-24,3.1147
2019-04-25,-0.294
2019-04-26,1.8498999999999999
2019-04-29,-3.2114
2019-04-30,1.9581
2019-05-01,1.7338
2019-05-02,-1.6256
2019-05-03,3.758
2019-05-06,0.4624
2019-05-07,-2.6847
2019-05-08,5.0184
2019-05-09,3.4526
2019-05-10,-0.0967
2019-05-13,-0.581
2019-05-14,-0.0974
2019-05-15,-1.633
2019-05-16,-1.0654
2019-05-17,0.1753
2019-05-20,-0.6
2019-05-21,1.1066
2019-05-22,-0.3234
2019-05-23,0.0749
2019-05-24,0.0499
2019-05-28,-0.4237
2019-05-29,0.0
2019-05-30,0.1001
2019-05-31,0.2251
2019-06-03,0.3743
2019-06-04,-0.7954
2019-06-05,0.877
2019-06-06,-0.0994
2019-06-07,0.547
2019-06-10,-0.5935
2019-06-11,0.0995
2019-06-12,-0.2982
2019-06-13,0.835
2019-06-14,0.6471
2019-06-17,0.4204
2019-06-18,-1.1574
2019-06-19,0.4733
2019-06-20,1.339
2019-06-21,0.2936
2019-06-24,-1.4882
2019-06-25,0.4953
2019-06-26,-1.6757
2019-06-27,-0.2506
2019-06-28,4.0201
2019-07-01,-0.7005
2019-07-02,3.5271
2019-07-03,1.2923
2019-07-05,-0.5335
2019-07-08,0.5364
2019-07-09,0.4407
2019-07-10,-0.2309
2019-07-11,-1.9676
2019-07-12,-0.0708
2019-07-15,0.3781
2019-07-16,-0.2589
2019-07-17,-0.3304
2019-07-18,-0.6157
2019-07-19,-2.0729
2019-07-22,-0.5109
2019-07-23,0.7337
2019-07-24,1.0439
2019-07-25,1.0572
2019-07-26,1.0699
2019-07-29,0.541
2019-07-30,-2.9013
2019-07-31,4.0
2019-08-01,1.6682000000000001
2019-08-02,0.5014
2019-08-05,-1.8141
2019-08-06,1.7321
2019-08-07,2.1566
2019-08-08,2.4222
2019-08-09,0.3038
2019-08-12,0.411
2019-08-13,-1.1848
2019-08-14,-3.0521
2019-08-15,-1.0119
2019-08-16,1.8628
