ticker,DTSS US Equity
2016-12-28,1.0169
2017-01-09,-32.8859
2017-01-10,50.0
2017-01-11,3.3333
2017-02-09,-19.3548
2017-02-21,10.0
2017-03-01,-27.2727
2017-03-02,45.0
2017-03-08,-31.0345
2017-03-09,51.25
2017-04-13,-25.6198
2017-04-17,11.1111
2017-05-24,-0.2
2017-05-25,0.0
2017-05-30,-19.8397
2017-05-31,24.75
2017-06-02,0.0
2017-06-22,0.0
2017-06-23,21.0421
2017-07-06,-25.4967
2017-07-11,22.2222
2017-07-19,9.0909
2017-07-21,-5.0
2017-08-03,-8.2456
2017-08-09,14.1491
2017-08-22,0.5025
2017-11-02,0.0
2017-11-03,20.0
2017-11-07,-0.6944
2017-11-28,0.0
2018-01-29,-4.8951
2018-01-31,0.0
2018-02-01,1.4706000000000001
2018-02-05,4.058
2018-02-06,4.4568
2018-02-07,-4.0
2018-02-08,-5.5556
2018-02-09,-8.8235
2018-02-12,0.0
2018-02-13,1.6129
2018-02-14,-0.7937
2018-02-15,2.4
2018-02-16,-0.3125
2018-02-20,-2.8213
2018-02-21,-3.2258
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.8333
2018-02-27,0.8264
2018-02-28,0.0
2018-03-01,2.459
2018-03-02,-1.6
2018-03-05,0.1626
2018-03-06,0.6494
2018-03-07,-0.1613
2018-03-08,0.0
2018-03-09,-3.0695
2018-03-12,0.0
2018-03-13,-1.6667
2018-03-14,-1.1864
2018-03-15,0.1715
2018-03-16,-0.1712
2018-03-19,0.3431
2018-03-20,-0.1709
2018-03-21,0.1712
2018-03-22,0.0
2018-03-23,-0.3419
2018-03-26,0.3431
2018-03-27,-0.5128
2018-03-28,0.3436
2018-03-29,0.3425
2018-04-02,0.3413
2018-04-03,0.1701
2018-04-04,0.0
2018-04-05,-0.1698
2018-04-06,0.3401
2018-04-09,0.0
2018-04-10,-0.1695
2018-04-11,-0.1698
2018-04-12,0.1701
2018-04-13,0.0
2018-04-16,0.3396
2018-04-17,0.1692
2018-04-18,0.0
2018-04-19,-0.3378
2018-04-20,0.339
2018-04-23,-2.3649
2018-04-24,-1.3841
2018-04-25,-1.7544
2018-04-26,-1.7856999999999998
2018-04-27,1.8182
2018-04-30,-1.7856999999999998
2018-05-02,5.0909
2018-05-03,-4.2676
2018-05-04,2.4096
2018-05-07,2.9412000000000003
2018-05-08,0.5714
2018-05-09,2.2159
2018-05-10,0.0556
2018-05-11,0.0
2018-05-14,-1.1111
2018-05-15,-17.1348
2018-05-16,5.4237
2018-05-17,9.3248
2018-05-18,-0.0588
2018-05-21,0.6474
2018-05-22,0.5848
2018-05-23,1.7442
2018-05-24,1.7143000000000002
2018-05-29,-0.5618
2018-05-30,0.226
2018-05-31,0.0564
2018-06-01,-0.2817
2018-06-04,0.2825
2018-06-05,0.169
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.1125
2018-06-11,0.0
2018-06-12,0.2809
2018-06-13,0.2801
2018-06-14,0.0
2018-06-15,0.2235
2018-06-18,-0.1672
2018-06-20,0.1117
2018-06-21,0.1115
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-28,0.0
2018-06-29,0.0557
2018-07-02,0.0
2018-07-03,0.0557
2018-07-05,-0.1113
2018-07-06,-16.3788
2018-07-09,9.9267
2018-07-10,3.0303
2018-07-11,-0.1176
2018-07-12,-5.7715
2018-07-13,3.0625
2018-07-16,0.0606
2018-07-17,0.6061
2018-07-18,0.0
2018-07-19,2.4096
2018-07-20,0.0
2018-07-23,-0.0588
2018-07-24,0.0
2018-07-25,3.0018
2018-07-26,-0.0571
2018-07-27,0.0
2018-07-30,0.0572
2018-07-31,0.0
2018-08-01,-0.0571
2018-08-02,0.0
2018-08-03,0.0
2018-08-07,-0.1715
2018-08-08,0.0
2018-08-09,0.2291
2018-08-10,0.0
2018-08-13,-0.2286
2018-08-14,0.0
2018-08-15,0.1718
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0572
2018-08-21,0.0
2018-08-22,0.0
2018-08-24,-0.0571
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0572
2018-08-30,0.0
2018-08-31,0.2857
2018-09-04,0.2279
2018-09-05,0.0569
2018-09-06,-0.5682
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,-0.0571
2018-09-12,0.0
2018-09-13,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-20,0.0572
2018-09-21,1.1429
2018-09-24,-0.2825
2018-09-25,0.2833
2018-09-27,-0.1695
2018-09-28,0.1698
2018-10-03,-3.9548
2018-10-04,1.4706000000000001
2018-10-05,1.4493
2018-10-08,-3.0286
2018-10-09,3.0642
2018-10-11,-0.8005
2018-10-12,-1.4986
2018-10-15,2.3406000000000002
2018-10-18,0.0572
2018-10-19,-0.9143
2018-10-22,-0.8651
2018-10-29,-0.8144
2018-10-30,-0.2933
2018-12-19,-77.0588
2018-12-20,5.1282
2018-12-21,0.0
2018-12-24,0.6366
2018-12-26,1.6941000000000002
2018-12-27,1.2869
2018-12-28,-3.5294
2018-12-31,-1.2195
2019-01-02,1.2346
2019-01-03,-12.1927
2019-01-04,-0.0056
2019-01-07,-6.6363
2019-01-08,13.0616
2019-01-09,-0.5263
2019-01-10,8.2011
2019-01-11,0.1834
2019-01-14,-0.0049
2019-01-15,-3.8391
2019-01-16,-3.0457
2019-01-17,1.767
2019-01-18,-8.9389
2019-01-22,0.565
2019-01-23,8.1461
2019-01-24,-14.2857
2019-01-25,8.7879
2019-01-29,6.7827
2019-01-31,-2.439
2019-02-01,-10.9626
2019-02-04,-0.018
2019-02-05,-1.1834
2019-02-06,14.9453
2019-02-07,-1.1027
2019-02-08,1.6042999999999998
2019-02-11,-10.3947
2019-02-12,11.6006
2019-02-13,-1.3158
2019-02-14,0.0
2019-02-15,-5.6
2019-02-19,3.9548
2019-02-20,18.2038
2019-02-21,-16.7797
2019-02-22,-6.0773
2019-02-25,-2.6471
2019-02-26,-0.6042
2019-02-27,0.0274
2019-02-28,-7.9279
2019-03-01,8.8086
2019-03-04,-2.9391
2019-03-05,-1.5969
2019-03-06,-0.362
2019-03-07,2.9482
2019-03-08,-4.0248
2019-03-11,7.5161
2019-03-12,1.7102
2019-03-13,-21.5339
2019-03-14,-0.8534
2019-03-15,-11.8417
2019-03-18,2.3656
2019-03-19,-0.0462
2019-03-20,2.5684
2019-03-21,0.4057
2019-03-22,-5.7104
2019-03-25,-4.8701
2019-03-26,-0.7964
2019-03-27,-4.1284
2019-03-28,0.9187
2019-03-29,1.2422
2019-04-01,3.0252
2019-04-02,-6.2455
2019-04-03,0.3588
2019-04-04,4.8164
2019-04-05,-0.908
2019-04-08,-0.5163
2019-04-09,-0.8836
2019-04-10,1.4151
2019-04-11,20.9302
2019-04-12,-14.2308
2019-04-15,-9.417
2019-04-16,8.3366
2019-04-17,1.9009
2019-04-18,-6.7265
2019-04-22,4.8077
2019-04-23,3.0963
2019-04-24,-3.5373
2019-04-25,-11.4391
2019-04-26,7.8125
2019-04-29,-3.3816
2019-04-30,5.0
2019-05-01,0.0
2019-05-02,-0.6857
2019-05-03,2.1289
2019-05-06,-0.939
2019-05-07,-6.1137
2019-05-08,0.9591
2019-05-09,3.0
2019-05-10,-2.9612
2019-05-13,-1.4506999999999999
2019-05-14,0.3807
2019-05-16,-11.5044
2019-05-17,-3.9943
2019-05-20,7.7317
2019-05-21,7.1823
2019-05-22,-4.6392
2019-05-23,3.2432
2019-05-24,1.0471
2019-05-28,-0.5181
2019-05-29,-12.5
2019-05-30,6.5476
2019-05-31,-2.2346
2019-06-03,-5.1429
2019-06-04,0.6024
2019-06-05,-7.1796
2019-06-06,19.9923
2019-06-07,-12.3656
2019-06-10,-1.2209
2019-06-11,16.7629
2019-06-12,0.0
2019-06-14,-21.2766
2019-06-19,-2.027
2019-06-20,2.2414
2019-06-21,-2.1922
2019-06-24,13.7931
2019-06-25,4.8485
2019-06-28,-7.5145
2019-07-01,-18.75
2019-07-02,1.5385
2019-07-03,0.5303
2019-07-05,-2.0347
2019-07-08,0.0
2019-07-09,-4.6154
2019-07-10,-1.6129
2019-07-11,8.1967
2019-07-12,1.5152
2019-07-15,-2.9851
2019-07-17,3.0769
2019-07-18,-13.4328
2019-07-19,5.1724
2019-07-22,4.0984
2019-07-23,4.7244
2019-07-24,-4.5188
2019-07-25,6.3076
2019-07-26,-13.6444
2019-07-29,17.9448
2019-07-30,-4.1527
2019-07-31,0.1593
2019-08-01,-9.4697
2019-08-02,7.9582
2019-08-05,-15.867
2019-08-06,4.6342
2019-08-07,18.8694
2019-08-08,-19.2593
2019-08-09,-2.7523
2019-08-12,17.9245
2019-08-13,-4.008
2019-08-14,-8.334
2019-08-15,1.8274
2019-08-16,-6.25
2019-08-19,4.7619
2019-08-20,-7.7545
2019-08-21,-3.4295999999999998
2019-08-22,7.1538
2019-08-23,9.5238
2019-08-26,-4.3478
2019-08-27,-9.0909
2019-08-28,7.0
2019-08-29,-5.7943999999999996
2019-08-30,7.0238
2019-09-03,-6.3775
2019-09-04,-1.505
2019-09-05,-0.4825
2019-09-06,0.0
2019-09-09,1.0101
2019-09-10,0.0
2019-09-11,4.0
2019-09-12,-2.8846
2019-09-13,3.8515
2019-09-16,-1.8114
2019-09-17,-3.8742
2019-09-18,3.0202
2019-09-19,-0.9707
2019-09-20,1.2079
2019-09-23,-1.1935
2019-09-24,-1.9802
2019-09-25,-3.8697
2019-09-26,1.9239000000000002
2019-09-27,-3.6082
2019-09-30,0.5455
2019-10-01,-6.3929
2019-10-02,0.2727
2019-10-03,-4.2951
2019-10-04,0.6513
2019-10-07,7.0588
2019-10-08,-1.0989
2019-10-09,0.0
2019-10-10,-4.3333
2019-10-11,4.5296
2019-10-14,-0.9
2019-10-15,274.4814
2019-10-16,-10.7784
2019-10-17,-29.5302
2019-10-18,15.2381
2019-10-21,-3.719
2019-10-22,-12.4464
2019-10-23,9.3137
2019-10-24,-7.1749
2019-10-25,6.3043
2019-10-28,14.9284
2019-10-29,4.3891
2019-10-30,-1.1364
2019-10-31,-1.5326
2019-11-01,6.2257
2019-11-04,3.6630000000000003
2019-11-05,-2.1201
2019-11-06,-1.3141
2019-11-07,0.2341
2019-11-08,-4.7445
2019-11-11,-9.5785
2019-11-12,1.6949
2019-11-13,-17.5167
2019-11-14,2.5460000000000003
2019-11-15,-1.6305
2019-11-18,0.8663
2019-11-19,-3.1874000000000002
2019-11-20,-3.2821
2019-11-21,0.6628
2019-11-22,-2.0859
2019-11-25,-2.0926
2019-11-26,3.8626
2019-11-27,1.4918
2019-11-29,-0.9643
2019-12-02,4.4632
2019-12-03,15.1149
2019-12-04,-3.7115
2019-12-05,4.0909
2019-12-06,2.1834
2019-12-09,0.8547
2019-12-10,-1.0466
2019-12-11,-0.227
2019-12-12,1.7296
2019-12-13,0.4092
2019-12-16,-0.8319
2019-12-17,0.8389
2019-12-18,0.6513
2019-12-19,-0.647
2019-12-20,0.8403
2019-12-23,2.0833
2019-12-24,1.6327
2019-12-26,8.4418
2019-12-27,14.0471
2019-12-30,-0.1461
2019-12-31,-0.813
2020-01-02,-9.8361
2020-01-03,-1.8218
2020-01-06,-3.7038
2020-01-07,-8.458
2020-01-08,1.6764999999999999
2020-01-09,-9.1243
2020-01-10,-9.9632
2020-01-13,2.5253
2020-01-14,3.2118
2020-01-15,1.6609
2020-01-16,0.4695
2020-01-17,-6.5421
2020-01-21,0.0
2020-01-22,-1.0
2020-01-23,-1.0152
2020-01-24,1.0256
2020-01-27,-2.0253
2020-01-28,-4.1239
2020-01-29,0.0054
2020-01-30,48.7419
2020-01-31,-3.5929
2020-02-03,-11.5177
2020-02-04,-4.661
2020-02-05,6.3244
2020-02-06,-0.0961
2020-02-07,7.9498
2020-02-10,3.876
2020-02-11,-2.2388
2020-02-12,22.1374
2020-02-13,-5.3125
2020-02-14,-0.9901
2020-02-18,2.3333
2020-02-19,-11.4007
2020-02-20,3.6765
2020-02-21,-2.4823
2020-02-24,-3.6364
2020-02-25,-9.434
2020-02-26,3.3333
2020-02-27,-14.5161
2020-02-28,12.2642
2020-03-02,7.1429
2020-03-03,-13.3333
2020-03-04,0.0452
2020-03-05,2.2162
2020-03-06,3.9823
2020-03-09,1.0638
2020-03-10,-0.6316
2020-03-11,-8.4746
2020-03-12,2.3148
2020-03-13,-14.0271
2020-03-16,1.5789
2020-03-17,-3.6269
2020-03-18,-13.4409
2020-03-19,-7.4534
2020-03-20,19.4631
2020-03-23,-2.809
2020-03-24,8.0925
2020-03-25,-7.4866
2020-03-26,-13.8728
2020-03-27,24.8322
2020-03-30,0.5376
2020-03-31,1.6042999999999998
2020-04-01,26.3158
2020-04-02,0.0
2020-04-03,-4.1667
2020-04-06,3.1174
2020-04-07,2.8798
2020-04-08,-3.6885
2020-04-09,-2.9787
2020-04-13,0.0
2020-04-14,2.5482
2020-04-15,-0.7741
2020-04-16,-2.1552
2020-04-17,-0.8811
2020-04-20,1.3333
2020-04-21,-2.807
2020-04-22,-2.5225999999999997
2020-04-23,0.0972
2020-04-24,-0.1202
2020-04-27,0.4816
2020-04-28,0.0
2020-04-29,-1.3825
2020-04-30,0.0
2020-05-01,-3.6916
2020-05-04,6.7443
2020-05-05,-9.0909
2020-05-06,2.4050000000000002
2020-05-07,-6.7428
2020-05-08,8.377
2020-05-11,-0.9662
2020-05-12,-0.4878
2020-05-13,-10.5392
2020-05-14,0.274
2020-05-15,-1.6339000000000001
2020-05-18,1.661
2020-05-19,8.7432
2020-05-20,2.5126
2020-05-21,-1.9607999999999999
2020-05-22,-3.0
2020-05-26,-0.5155
2020-05-27,1.456
2020-05-28,-0.9244
2020-05-29,-1.5464
2020-06-01,-2.6178
2020-06-02,-3.2258
2020-06-03,6.1167
2020-06-04,-8.2247
2020-06-05,1.5402
2020-06-08,0.9719
2020-06-09,-0.957
2020-06-10,5.3312
2020-06-11,6.6667
2020-06-12,5.0
2020-06-15,3.8095
2020-06-16,2.2936
2020-06-17,-3.3677
2020-06-18,-1.6149
2020-06-19,-0.9481
2020-06-22,-1.9048
2020-06-23,4.6117
2020-06-24,1.6240999999999999
2020-06-25,-1.3653
2020-06-26,1.8471
2020-06-29,-4.5364
2020-06-30,-0.9523
2020-07-01,-0.9711
2020-07-02,0.0049
2020-07-06,4.8493
2020-07-07,-2.7778
2020-07-08,-5.2381
2020-07-09,-4.0201
2020-07-10,3.6649000000000003
2020-07-13,-4.0404
2020-07-14,-4.2105
2020-07-15,-1.9725000000000001
2020-07-16,4.8148
2020-07-17,-2.4171
2020-07-20,5.765
2020-07-21,2.0725
2020-07-22,3.0457
2020-07-23,-7.3892
2020-07-24,2.6596
2020-07-27,13.9845
2020-07-28,-14.0779
2020-07-29,-0.0106
2020-07-30,5.8201
2020-07-31,-3.0
