ticker,OTLK US Equity
2016-11-10,-0.4938
2016-11-11,-3.9702
2016-11-14,-3.6176
2016-11-15,5.8981
2016-11-16,0.2532
2016-11-17,-7.5758
2016-11-18,3.8251
2016-11-21,-2.6316
2016-11-22,0.5405
2016-11-23,-0.541
2016-11-25,1.0845
2016-11-28,-0.8021
2016-11-29,-5.6604
2016-11-30,-2.0
2016-12-01,0.0
2016-12-05,-8.7464
2016-12-06,-8.9457
2016-12-07,2.1053
2016-12-08,-5.1546
2016-12-09,-9.058
2016-12-12,-4.7809
2016-12-13,0.0
2016-12-14,-16.318
2016-12-15,-3.25
2016-12-16,-2.1027
2016-12-19,24.0556
2016-12-20,3.4043
2016-12-21,-3.1944
2016-12-22,6.5944
2016-12-23,-7.0788
2016-12-27,2.1513
2016-12-28,-1.6858
2016-12-29,6.8376
2016-12-30,20.4
2017-01-03,9.0365
2017-01-04,-7.9829
2017-01-05,-2.649
2017-01-06,-1.5093999999999999
2017-01-09,-1.5756999999999999
2017-01-10,-0.0044
2017-01-11,1.0571
2017-01-12,-2.0833
2017-01-13,4.3262
2017-01-17,6.7301
2017-01-18,-10.828
2017-01-19,-1.4285999999999999
2017-01-20,1.8071000000000002
2017-01-23,-0.7073
2017-01-24,1.0753
2017-01-25,-0.7092
2017-01-26,9.2857
2017-01-27,22.2222
2017-01-30,-4.5455
2017-01-31,-0.2801
2017-02-01,-1.6854
2017-02-02,-0.2857
2017-02-03,-6.0172
2017-02-06,0.3049
2017-02-07,1.5198
2017-02-08,-2.3952
2017-02-09,6.4417
2017-02-10,-0.2882
2017-02-13,-2.0231
2017-02-14,3.2153
2017-02-15,7.1735
2017-02-16,-12.5333
2017-02-17,5.4878
2017-02-21,-3.1792
2017-02-22,-2.0896
2017-02-23,0.9146
2017-02-24,-2.4169
2017-02-27,5.5728
2017-02-28,-6.4516
2017-03-01,-1.2539
2017-03-02,1.5873
2017-03-03,-9.375
2017-03-06,8.2759
2017-03-07,-15.2866
2017-03-08,2.6316
2017-03-09,-1.8315000000000001
2017-03-10,4.1045
2017-03-13,16.129
2017-03-14,-0.9259
2017-03-15,-2.4922
2017-03-16,7.0288
2017-03-17,-2.9851
2017-03-20,-1.5385
2017-03-21,-0.3125
2017-03-22,-5.6426
2017-03-23,0.9967
2017-03-24,-8.223700000000001
2017-03-27,-3.2258
2017-03-28,-1.8519
2017-03-29,0.3774
2017-03-30,1.5038
2017-03-31,-0.7407
2017-04-03,-2.6119
2017-04-04,0.7663
2017-04-05,-2.2814
2017-04-06,-4.6693
2017-04-07,-1.2245
2017-04-10,-7.0248
2017-04-11,-3.5556
2017-04-12,3.6866
2017-04-13,-8.8889
2017-04-17,9.2683
2017-04-18,0.8622
2017-04-19,-5.2809
2017-04-20,-2.8037
2017-04-21,5.7692
2017-04-24,-3.6364
2017-04-25,-0.4717
2017-04-26,3.3175
2017-04-27,0.9174
2017-04-28,1.8182
2017-05-01,-1.3393
2017-05-02,-1.81
2017-05-03,-0.4608
2017-05-04,-3.7037
2017-05-05,-1.9231
2017-05-08,1.9607999999999999
2017-05-09,-2.4038
2017-05-10,1.9704000000000002
2017-05-11,5.308
2017-05-12,-4.5817
2017-05-15,-3.8462
2017-05-16,-5.0
2017-05-17,-16.8421
2017-05-18,-10.7595
2017-05-19,-2.8369
2017-05-22,1.4599
2017-05-23,-7.9137
2017-05-24,-0.7813
2017-05-25,5.5118
2017-05-26,2.4347
2017-05-30,23.8503
2017-05-31,-10.5882
2017-06-01,-4.6053
2017-06-02,0.0
2017-06-05,-4.1379
2017-06-06,-0.7194
2017-06-07,-0.7246
2017-06-08,6.5693
2017-06-09,4.7945
2017-06-12,0.0
2017-06-13,5.2288
2017-06-14,-2.4845
2017-06-15,-3.8217
2017-06-16,-6.6225000000000005
2017-06-19,-2.1773
2017-06-20,-12.2816
2017-06-21,-1.6448
2017-06-22,-4.2017
2017-06-23,7.0175
2017-06-26,-15.5984
2017-06-27,-2.8843
2017-06-28,-2.0
2017-06-29,4.0816
2017-06-30,-1.9607999999999999
2017-07-03,-1.3900000000000001
2017-07-05,1.4096
2017-07-06,13.0
2017-07-07,7.9646
2017-07-10,9.8361
2017-07-11,-8.9552
2017-07-12,-0.8197
2017-07-13,-14.0496
2017-07-14,6.7308
2017-07-17,2.7027
2017-07-18,-12.2807
2017-07-19,-1.77
2017-07-20,1.8018999999999998
2017-07-21,-1.01
2017-07-24,0.0101
2017-07-25,-2.0202
2017-07-26,1.0309
2017-07-27,-0.9694
2017-07-28,1.8237999999999999
2017-07-31,1.1941
2017-08-01,-1.85
2017-08-02,3.9226
2017-08-03,-0.8824
2017-08-04,-0.1484
2017-08-07,-2.8232
2017-08-08,1.8858000000000001
2017-08-09,-0.4502
2017-08-10,0.5025
2017-08-11,-1.0
2017-08-14,1.0101
2017-08-15,-0.5
2017-08-16,0.0
2017-08-17,-1.5074999999999998
2017-08-18,4.0816
2017-08-21,-5.8824
2017-08-22,0.0
2017-08-23,-4.1771
2017-08-24,-2.1633
2017-08-25,-4.4444
2017-08-28,-3.3372
2017-08-29,0.6857
2017-08-30,7.5269
2017-08-31,-3.5444
2017-09-01,4.8266
2017-09-05,-1.0989
2017-09-06,5.5556
2017-09-07,-5.2632
2017-09-08,124.4444
2017-09-11,-10.8911
2017-09-12,-1.6667
2017-09-13,-0.565
2017-09-14,-3.4091
2017-09-15,-2.9412000000000003
2017-09-18,-10.303
2017-09-19,-4.2568
2017-09-20,-6.1397
2017-09-21,7.5188
2017-09-22,-6.993
2017-09-25,1.5038
2017-09-26,-3.7037
2017-09-27,18.4615
2017-09-28,-7.1429
2017-09-29,-4.1958
2017-10-02,1.4599
2017-10-03,-2.8777
2017-10-04,6.6667
2017-10-05,-2.0833
2017-10-06,2.1277
2017-10-09,-5.5556
2017-10-10,0.0
2017-10-11,0.7941
2017-10-12,-1.5173999999999999
2017-10-13,3.7037
2017-10-16,-8.5714
2017-10-17,4.6875
2017-10-18,0.0
2017-10-19,-1.7835999999999999
2017-10-20,2.5758
2017-10-23,2.2222
2017-10-24,-3.6231999999999998
2017-10-25,0.7519
2017-10-26,-1.4925
2017-10-27,0.0
2017-10-30,1.4773
2017-10-31,-5.9351
2017-11-01,-9.5238
2017-11-02,14.0351
2017-11-03,-3.3231
2017-11-06,3.4373
2017-11-07,0.7692
2017-11-08,-0.8168
2017-11-09,0.0539
2017-11-10,-3.8462
2017-11-13,3.2
2017-11-14,-1.5504
2017-11-15,-1.5748
2017-11-16,0.8
2017-11-17,8.7302
2017-11-20,3.6496
2017-11-21,-4.9296
2017-11-22,-2.2222
2017-11-24,3.7879
2017-11-27,-4.3796
2017-11-28,-4.5802
2017-11-29,4.0
2017-11-30,-5.3846
2017-12-01,7.3171
2017-12-04,-4.5455
2017-12-05,2.3810000000000002
2017-12-06,10.0698
2017-12-07,-10.5571
2017-12-08,-0.7874
2017-12-11,3.1746
2017-12-12,-8.4385
2017-12-13,5.0155
2017-12-14,-3.2
2017-12-15,-4.1322
2017-12-18,2.5862
2017-12-19,-1.6806999999999999
2017-12-20,0.9658
2017-12-21,-1.8031000000000001
2017-12-22,1.7241
2017-12-26,-0.8475
2017-12-27,-0.8547
2017-12-28,8.6207
2017-12-29,3.1746
2018-01-02,-3.0769
2018-01-03,-7.9365
2018-01-04,1.4569
2018-01-05,0.2634
2018-01-08,4.2373
2018-01-09,-4.1463
2018-01-10,-0.7634
2018-01-11,1.7094
2018-01-12,-2.2353
2018-01-16,1.4269
2018-01-17,-1.7034
2018-01-18,1.3105
2018-01-19,-2.136
2018-01-22,0.0
2018-01-23,0.8696
2018-01-24,-0.8621
2018-01-25,3.4783
2018-01-26,0.8403
2018-01-29,0.8333
2018-01-30,-3.3058
2018-01-31,-2.5641
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,1.7544
2018-02-06,6.8966
2018-02-07,-5.6452
2018-02-08,-2.5641
2018-02-09,4.386
2018-02-12,0.8403
2018-02-13,-4.1667
2018-02-14,4.3478
2018-02-15,0.0
2018-02-16,-0.8333
2018-02-20,-1.6806999999999999
2018-02-21,-0.8547
2018-02-22,0.5862
2018-02-23,0.2743
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,-2.5641
2018-03-01,-0.8772
2018-03-02,1.7699
2018-03-05,1.7391
2018-03-06,-8.547
2018-03-07,3.7382999999999997
2018-03-08,-1.8018
2018-03-09,0.9174
2018-03-12,-4.5455
2018-03-13,0.0
2018-03-14,-7.1238
2018-03-15,-2.5841
2018-03-16,-1.8947
2018-03-19,-1.073
2018-03-20,-0.2169
2018-03-21,4.2391
2018-03-22,-0.9385
2018-03-23,-1.0526
2018-03-26,-2.1277
2018-03-27,0.0
2018-03-28,-3.9130000000000003
2018-03-29,0.6787
2018-04-02,2.2584
2018-04-03,1.0878
2018-04-04,1.087
2018-04-05,1.0753
2018-04-06,-1.0638
2018-04-09,-3.2258
2018-04-10,-3.3444
2018-04-11,-1.6439
2018-04-12,8.4268
2018-04-13,-0.8408
2018-04-16,-2.2394
2018-04-17,-2.4908
2018-04-18,1.4939
2018-04-19,0.0
2018-04-20,0.8427
2018-04-23,1.415
2018-04-24,7.6357
2018-04-25,-0.9901
2018-04-26,-4.1237
2018-04-27,-2.1505
2018-04-30,0.1224
2018-05-01,3.1704
2018-05-02,0.0
2018-05-03,-2.1266
2018-05-04,-0.0011
2018-05-07,2.1848
2018-05-08,-0.6489
2018-05-09,4.743
2018-05-10,-2.0648
2018-05-11,2.2858
2018-05-14,0.0
2018-05-15,1.0306
2018-05-16,1.6665
2018-05-17,-2.6426
2018-05-18,1.1224
2018-05-21,-2.109
2018-05-22,-1.0411
2018-05-24,1.5104
2018-05-25,0.5644
2018-05-29,-1.0204
2018-05-30,-1.9794
2018-05-31,-1.1254
2018-06-01,-2.1168
2018-06-04,3.2928
2018-06-05,3.1036
2018-06-06,-6.1224
2018-06-07,5.4348
2018-06-08,-2.0
2018-06-11,-4.271
2018-06-12,-1.0989
2018-06-13,2.2222
2018-06-14,-7.6087
2018-06-15,5.8824
2018-06-18,-7.2222
2018-06-19,1.7964
2018-06-20,0.0
2018-06-21,-2.3412
2018-06-22,-0.6144
2018-06-25,2.4242
2018-06-26,2.9586
2018-06-27,0.5747
2018-06-28,0.5714
2018-06-29,-3.9886
2018-07-02,1.7872
2018-07-03,-2.3244
2018-07-05,3.2726
2018-07-06,3.4582
2018-07-09,-0.1671
2018-07-10,-1.2277
2018-07-11,0.904
2018-07-12,1.7805
2018-07-13,0.0
2018-07-16,-5.1601
2018-07-17,2.0893
2018-07-18,0.0114
2018-07-19,-0.8079
2018-07-20,3.0928
2018-07-23,0.0
2018-07-24,-4.2222
2018-07-25,4.1763
2018-07-26,-3.118
2018-07-27,3.4483
2018-07-30,-1.1111
2018-07-31,-4.4944
2018-08-01,1.2235
2018-08-02,-1.2086999999999999
2018-08-03,1.7647
2018-08-06,0.0
2018-08-07,0.578
2018-08-08,-3.4943
2018-08-09,-0.3805
2018-08-10,0.24
2018-08-13,1.3702
2018-08-14,-1.1648
2018-08-15,2.3810000000000002
2018-08-16,-5.814
2018-08-17,-4.321
2018-08-20,5.8065
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,8.0
2018-08-24,0.4968
2018-08-27,-3.0
2018-08-28,-1.6449
2018-08-29,4.6991
2018-08-30,0.5624
2018-08-31,-3.132
2018-09-04,3.9261
2018-09-05,1.1111
2018-09-06,-1.0989
2018-09-07,0.0
2018-09-10,-2.9444
2018-09-11,-2.1065
2018-09-12,5.2508
2018-09-13,-5.5443999999999996
2018-09-14,-2.9996
2018-09-17,4.8993
2018-09-18,1.7341
2018-09-19,2.2727
2018-09-20,1.1111
2018-09-21,0.6044
2018-09-24,4.8826
2018-09-25,6.2279
2018-09-26,0.0
2018-09-27,-1.9607999999999999
2018-09-28,-2.0
2018-10-01,0.0
2018-10-02,3.0612
2018-10-03,-6.9307
2018-10-04,-2.1277
2018-10-05,-1.087
2018-10-08,3.2967
2018-10-09,-3.1915
2018-10-10,1.0879
2018-10-11,-5.5332
2018-10-12,5.2934
2018-10-15,-0.3497
2018-10-16,-4.5843
2018-10-17,2.2989
2018-10-18,2.2472
2018-10-19,-2.1978
2018-10-22,1.1236
2018-10-23,-2.2222
2018-10-24,2.2727
2018-10-25,0.0
2018-10-26,-2.2222
2018-10-29,1.3636
2018-10-30,0.8969
2018-10-31,9.9889
2018-11-01,-9.0817
2018-11-02,-0.7222
2018-11-05,9.681000000000001
2018-11-06,-3.0612
2018-11-07,-0.9474
2018-11-08,-4.644
2018-11-09,-1.2705
2018-11-12,0.4628
2018-11-13,-9.9775
2018-11-14,-8.8867
2018-11-15,-4.0822
2018-11-16,2.8278
2018-11-19,1.7361
2018-11-20,-0.3413
2018-11-21,-1.3699
2018-11-23,0.0
2018-11-26,-2.7778
2018-11-27,-2.8571
2018-11-28,-0.4412
2018-11-29,2.8064999999999998
2018-11-30,-7.7586
2018-12-03,0.6231
2018-12-04,6.8111
2018-12-06,-11.5942
2018-12-07,5.0
2018-12-10,1.4832
2018-12-11,-10.7692
2018-12-12,-9.4828
2018-12-13,-6.6667
2018-12-14,-10.2041
2018-12-17,11.3636
2018-12-18,14.2857
2018-12-19,8.9286
2018-12-20,6.5574
2018-12-21,7.6923
2018-12-24,-14.2857
2018-12-26,-16.6667
2018-12-27,-15.5
2018-12-28,18.3432
2018-12-31,0.0
2019-01-02,10.0
2019-01-03,1.4909
2019-01-04,9.2798
2019-01-07,0.0
2019-01-08,14.6885
2019-01-09,0.0572
2019-01-10,-7.1429
2019-01-11,4.7077
2019-01-14,-0.0882
2019-01-15,-2.2059
2019-01-16,1.3534
2019-01-17,-2.0772
2019-01-18,0.0303
2019-01-22,3.9533
2019-01-23,-22.308
2019-01-24,24.4749
2019-01-25,0.9492
2019-01-28,8.9552
2019-01-29,0.0
2019-01-30,-0.9863
2019-01-31,5.8441
2019-02-01,0.6482
2019-02-04,2.5974
2019-02-05,-2.7595
2019-02-06,9.4116
2019-02-07,6.9719999999999995
2019-02-08,2.3357
2019-02-11,13.0312
2019-02-12,3.8462
2019-02-13,-4.6296
2019-02-14,24.2718
2019-02-15,3.125
2019-02-19,0.0
2019-02-20,-9.0909
2019-02-21,-8.3333
2019-02-22,0.0
2019-02-25,-1.8182
2019-02-26,-2.7778
2019-02-27,2.8571
2019-02-28,2.7778
2019-03-01,-2.7027
2019-03-04,3.7037
2019-03-05,-6.4911
2019-03-06,-0.697
2019-03-07,-10.0865
2019-03-08,3.7321999999999997
2019-03-11,0.9897
2019-03-12,-5.0429
2019-03-13,4.2356
2019-03-14,-2.0215
2019-03-15,2.1053
2019-03-18,-8.7629
2019-03-19,0.9887
2019-03-20,-3.0769
2019-03-21,21.5729
2019-03-22,-6.8248999999999995
2019-03-25,-14.6484
2019-03-26,1.9388
2019-03-27,11.713
2019-03-28,-2.3590999999999998
2019-03-29,-0.6711
2019-04-01,1.3514
2019-04-02,-2.6667
2019-04-03,-6.8493
2019-04-04,12.9412
2019-04-05,-20.4427
2019-04-08,-21.7676
2019-04-09,-34.1004
2019-04-10,-45.0794
2019-04-11,-9.2486
2019-04-12,4.1401
2019-04-15,-4.5872
2019-04-16,-1.9231
2019-04-17,3.9215999999999998
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,-2.5157
2019-04-24,-7.7419
2019-04-25,-7.6923
2019-04-26,6.8182
2019-04-29,-4.9645
2019-04-30,-5.9701
2019-05-01,-0.7937
2019-05-02,0.8
2019-05-03,-0.8016
2019-05-06,8.0086
2019-05-07,-5.9259
2019-05-08,0.7874
2019-05-09,-3.125
2019-05-10,-3.2258
2019-05-13,-9.1667
2019-05-14,-5.4954
2019-05-15,-11.6202
2019-05-16,68.058
2019-05-17,37.2549
2019-05-20,42.8571
2019-05-21,3.3333
2019-05-22,-18.3871
2019-05-23,-22.5296
2019-05-24,42.3469
2019-05-28,2.509
2019-05-29,-10.8392
2019-05-30,3.1373
2019-05-31,-8.7452
2019-06-03,7.5
2019-06-04,-6.9767
2019-06-05,-12.9167
2019-06-06,3.3493
2019-06-07,-12.037
2019-06-10,6.3158
2019-06-11,-4.9505
2019-06-12,-3.125
2019-06-13,3.2258
2019-06-14,20.8333
2019-06-17,-6.8966
2019-06-18,-4.1667
2019-06-19,-1.4493
2019-06-20,-1.9607999999999999
2019-06-21,3.0
2019-06-24,0.4854
2019-06-25,-0.9662
2019-06-26,-1.4634
2019-06-27,0.9901
2019-06-28,1.9607999999999999
2019-07-01,0.4808
2019-07-02,1.4354
2019-07-03,7.0755
2019-07-05,0.8811
2019-07-08,0.4367
2019-07-09,-6.5217
2019-07-10,0.0
2019-07-11,-0.9302
2019-07-12,-0.939
2019-07-15,-4.7393
2019-07-16,0.4975
2019-07-17,-3.4653
2019-07-18,34.8718
2019-07-19,-6.8441
2019-07-22,0.4082
2019-07-23,-4.065
2019-07-24,1.6949
2019-07-25,-3.3333
2019-07-26,1.2931
2019-07-29,-1.7021
2019-07-30,1.2987
2019-07-31,-0.4274
2019-08-01,-8.1545
2019-08-02,0.9346
2019-08-05,-0.463
2019-08-06,-1.3953
2019-08-07,4.717
2019-08-08,-1.3514
2019-08-09,-3.653
2019-08-12,0.4739
2019-08-13,0.9434
2019-08-14,-1.4019
2019-08-15,-2.8436
2019-08-16,-2.439
2019-08-19,-2.5
2019-08-20,-2.5641
2019-08-21,-3.6842
2019-08-22,-8.7432
2019-08-23,-2.9939999999999998
2019-08-26,-12.3457
2019-08-27,-7.0423
2019-08-28,21.2121
2019-08-29,5.0
2019-08-30,-8.9286
2019-09-03,0.6536
2019-09-04,-3.8961
2019-09-05,-5.4054
2019-09-06,7.1429
2019-09-09,-1.3333
2019-09-10,2.5338000000000003
2019-09-11,16.6392
2019-09-12,-1.1299
2019-09-13,0.5714
2019-09-16,-1.7045
2019-09-17,-0.9422
2019-09-18,-6.0512
2019-09-19,2.4845
2019-09-20,2.7273
2019-09-23,-0.885
2019-09-24,-2.9762
2019-09-25,-3.0675
2019-09-26,-6.962
2019-09-27,-3.4013999999999998
2019-09-30,4.9296
2019-10-01,0.0
2019-10-02,-2.0134
2019-10-03,-4.1096
2019-10-04,2.8571
2019-10-07,-4.8611
2019-10-08,0.7299
2019-10-09,-5.7971
2019-10-10,-4.6154
2019-10-11,7.2581
2019-10-14,-1.5038
2019-10-15,6.8702
2019-10-16,-2.8571
2019-10-17,-4.4118
2019-10-18,2.3077
2019-10-21,-5.2632
2019-10-22,1.5873
2019-10-23,-4.6875
2019-10-24,0.0
2019-10-25,1.6393
2019-10-28,-4.0323
2019-10-29,1.6806999999999999
2019-10-30,0.2479
2019-10-31,7.9967
2019-11-01,-3.0534
2019-11-04,4.7244
2019-11-05,2.2556
2019-11-06,-4.4118
2019-11-07,-6.1538
2019-11-08,1.6393
2019-11-11,-1.6129
2019-11-12,0.2869
2019-11-13,-7.642
2019-11-14,1.3096999999999999
2019-11-15,-5.5206
2019-11-18,-2.9215999999999998
2019-11-19,3.1048
2019-11-20,-3.0113
2019-11-21,2.8571
2019-11-22,-1.8519
2019-11-25,-2.8302
2019-11-26,-1.4563
2019-11-27,-1.4778
2019-11-29,4.0
2019-12-02,-0.1538
2019-12-03,53.1202
2019-12-04,-15.0943
2019-12-05,-8.8889
2019-12-06,-9.7561
2019-12-09,4.5045
2019-12-10,-1.7241
2019-12-11,-0.8772
2019-12-12,0.0
2019-12-13,9.7345
2019-12-16,-2.4194
2019-12-17,-3.314
2019-12-18,0.0085
2019-12-19,-0.8547
2019-12-20,-0.8621
2019-12-23,-49.5652
2019-12-24,-5.2414
2019-12-26,-0.1092
2019-12-27,-1.8944
2019-12-30,-2.3765
2019-12-31,12.21
2020-01-02,48.3051
2020-01-03,16.5714
2020-01-06,-12.7451
2020-01-07,-0.9438
2020-01-08,1.52
2020-01-09,1.8883
2020-01-10,-0.7567
2020-01-13,-5.0718
2020-01-14,2.1185
2020-01-15,-1.9606
2020-01-16,13.9402
2020-01-17,6.1224
2020-01-21,-2.8846
2020-01-22,0.0
2020-01-23,6.9307
2020-01-24,-3.7037
2020-01-27,-14.1346
2020-01-28,4.6697
2020-01-29,1.6369
2020-01-30,-4.4737
2020-01-31,1.8622999999999998
2020-02-03,1.1791
2020-02-04,-1.1013
2020-02-05,4.6973
2020-02-06,1.7191999999999998
2020-02-07,-0.4365
2020-02-10,2.9772
2020-02-11,1.7624
2020-02-12,0.214
2020-02-13,-2.9126
2020-02-14,-6.0
2020-02-18,6.383
2020-02-19,-1.13
2020-02-20,-3.449
2020-02-21,-0.1257
2020-02-24,-5.6115
2020-02-25,-8.3231
2020-02-26,-5.4545
2020-02-27,-3.7308
2020-02-28,1.2119
2020-03-02,-1.3158
2020-03-03,3.1733000000000002
2020-03-04,1.4474
2020-03-05,-3.1847
2020-03-06,-1.7368000000000001
2020-03-09,-4.7536000000000005
2020-03-10,-1.5886
2020-03-11,-5.7
2020-03-12,-4.5599
2020-03-13,3.0159
2020-03-16,-15.2542
2020-03-17,-0.5455
2020-03-18,-6.7642
2020-03-19,5.8824
2020-03-20,2.4074
2020-03-23,-1.5009000000000001
2020-03-24,-0.8629
2020-03-25,4.5926
2020-03-26,8.3569
2020-03-27,1.3072
2020-03-30,-2.3871
2020-03-31,-0.6609
2020-04-01,-0.1996
2020-04-02,-4.6833
2020-04-03,1.4163000000000001
2020-04-06,-1.3620999999999999
2020-04-07,-2.115
2020-04-08,5.3393
2020-04-09,4.255
2020-04-13,7.3171
2020-04-14,0.0
2020-04-15,7.5758
2020-04-16,7.0
2020-04-17,-2.5930999999999997
2020-04-20,-2.7027
2020-04-21,-5.6111
2020-04-22,1.5303
2020-04-23,1.4493
2020-04-24,-4.2857
2020-04-27,2.6866
2020-04-28,1.0029
2020-04-29,-0.8634
2020-04-30,-2.0322
2020-05-01,-1.1854
2020-05-04,-0.2849
2020-05-05,0.4962
2020-05-06,2.1996
2020-05-07,3.4699999999999998
2020-05-08,2.632
2020-05-11,5.4874
2020-05-12,7.1754999999999995
2020-05-13,-12.3659
2020-05-14,4.0635
2020-05-15,-3.985
2020-05-18,6.1281
2020-05-19,-1.9029
2020-05-20,-1.806
2020-05-21,-1.5939999999999999
2020-05-22,3.5442
2020-05-26,16.3257
2020-05-27,20.6897
2020-05-28,-3.8095
2020-05-29,0.9901
2020-06-01,9.8039
2020-06-02,15.1786
2020-06-03,-10.0775
2020-06-04,5.1724
2020-06-05,-2.459
2020-06-08,0.8403
2020-06-09,-5.8333
2020-06-10,-0.885
2020-06-11,-13.4375
2020-06-12,8.3032
2020-06-15,6.6667
2020-06-16,3.5714
2020-06-17,-0.8621
2020-06-18,12.1739
2020-06-19,4.6512
2020-06-22,0.7407
2020-06-23,-5.1471
2020-06-24,6.9767
2020-06-25,2.1739
2020-06-26,-7.8014
2020-06-29,-3.8462
2020-06-30,3.2
2020-07-01,-0.7752
2020-07-02,0.7813
2020-07-06,1.5504
2020-07-07,0.0
2020-07-08,9.1603
2020-07-09,-2.0979
2020-07-10,1.4285999999999999
2020-07-13,-0.7042
2020-07-14,-4.2553
2020-07-15,2.2222
2020-07-16,15.2174
2020-07-17,-0.6289
2020-07-20,-1.2658
2020-07-21,0.641
2020-07-22,1.9108
2020-07-23,-4.375
2020-07-24,-2.6144
2020-07-27,-5.3690999999999995
2020-07-28,-4.9645
2020-07-29,7.4627
2020-07-30,-4.1667
2020-07-31,-1.4493
