ticker,CURM US Equity
2014-09-15,-0.9524
2014-09-16,0.9615
2014-09-17,0.0
2014-09-18,0.9524
2014-09-19,-3.7736
2014-09-22,-1.9607999999999999
2014-09-23,-1.0
2014-09-24,0.0
2014-09-25,0.8081
2014-09-30,-4.8096
2014-10-01,-13.6842
2014-10-03,3.6585
2014-10-06,-3.5294
2014-10-07,-2.439
2014-10-09,2.5
2014-10-10,0.0
2014-10-14,-8.5213
2014-10-16,-0.0167
2014-10-20,9.0667
2014-10-21,0.2445
2014-10-22,0.0
2014-10-23,3.6585
2014-10-24,23.5294
2014-10-27,-4.7619
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,-8.0
2014-10-31,-2.1739
2014-11-03,0.125
2014-11-04,-0.1248
2014-11-05,-0.0139
2014-11-06,0.0139
2014-11-07,-6.6667
2014-11-10,-1.1905000000000001
2014-11-11,-3.6145
2014-11-12,-5.0
2014-11-13,1.3158
2014-11-14,3.8961
2014-11-17,0.0
2014-11-18,-1.25
2014-11-19,0.0
2014-11-20,-3.7816
2014-11-21,5.2458
2014-11-24,0.0
2014-11-25,-1.25
2014-11-26,1.2658
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,-3.625
2014-12-04,-0.1297
2014-12-05,-1.9481000000000002
2014-12-08,3.3113
2014-12-09,-1.2821
2014-12-10,1.2987
2014-12-11,-2.5641
2014-12-12,-1.3158
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,-2.6667
2014-12-30,-2.7568
2014-12-31,-5.6172
2015-01-02,-2.9851
2015-01-05,9.2308
2015-01-06,-5.6338
2015-01-07,-8.9552
2015-01-08,-4.918
2015-01-09,6.8966
2015-01-12,-0.3226
2015-01-13,-5.3196
2015-01-14,4.2512
2015-01-15,0.0
2015-01-16,10.0
2015-01-20,19.3741
2015-01-21,17.2285
2015-01-22,5.9638
2015-01-23,-4.5226
2015-01-26,5.2632
2015-01-27,5.0
2015-01-28,-4.7619
2015-01-29,-10.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,-1.1111
2015-02-05,52.809
2015-02-06,-36.7647
2015-02-09,2.907
2015-02-10,7.3446
2015-02-11,-8.4211
2015-02-12,-2.2989
2015-02-13,-9.4118
2015-02-17,2.5974
2015-02-18,2.5316
2015-02-19,4.9383
2015-02-20,-2.3529
2015-02-23,-3.9759
2015-02-24,0.3607
2015-02-25,11.0173
2015-02-26,-5.4054
2015-02-27,-4.7619
2015-03-02,-2.5
2015-03-03,-3.8462
2015-03-04,4.0
2015-03-05,7.6923
2015-03-06,-4.7619
2015-03-09,0.0
2015-03-10,-12.5
2015-03-11,-1.4285999999999999
2015-03-12,-1.4493
2015-03-13,-10.2941
2015-03-16,5.9016
2015-03-17,0.6192
2015-03-18,7.6923
2015-03-19,-9.982099999999999
2015-03-20,1.5671
2015-03-23,-4.375
2015-03-24,-1.7974
2015-03-25,0.0
2015-03-26,-0.0832
2015-03-27,8.4305
2015-03-30,-1.7278
2015-03-31,-4.6493
2015-04-01,-2.479
2015-04-02,5.8613
2015-04-06,3.1951
2015-04-07,-4.6154
2015-04-08,0.0
2015-04-09,-1.6129
2015-04-10,6.5574
2015-04-13,13.8462
2015-04-14,-5.5405
2015-04-15,-2.7182
2015-04-16,8.8235
2015-04-17,-5.4054
2015-04-20,5.7143
2015-04-21,-5.4054
2015-04-22,0.0
2015-04-23,-2.8571
2015-04-24,2.9412000000000003
2015-04-27,-10.0
2015-04-28,1.5873
2015-04-29,13.2812
2015-04-30,-3.4483
2015-05-01,-5.6964
2015-05-05,9.0703
2015-05-06,2.8038
2015-05-07,8.0807
2015-05-08,-1.25
2015-05-11,3.7975
2015-05-12,-8.5366
2015-05-13,0.0
2015-05-14,-8.0
2015-05-15,-7.2464
2015-05-18,1.5625
2015-05-19,0.0
2015-05-20,-2.6923
2015-05-21,-0.3953
2015-05-22,0.0
2015-05-26,-1.6071
2015-05-27,-1.5931
2015-05-29,6.5574
2015-06-01,-2.6923
2015-06-02,-0.415
2015-06-03,-0.6946
2015-06-04,-4.0767
2015-06-05,3.3021
2015-06-08,-4.8099
2015-06-09,-5.0847
2015-06-10,-12.5
2015-06-11,-6.3265
2015-06-12,0.2179
2015-06-15,-2.1739
2015-06-16,-11.1111
2015-06-17,0.0
2015-06-18,-9.25
2015-06-19,16.8044
2015-06-22,37.9717
2015-06-23,-0.8761
2015-06-24,0.0216
2015-06-25,8.6207
2015-06-26,6.3492
2015-06-29,2.2388
2015-06-30,-0.7299
2015-07-01,-4.4118
2015-07-02,4.6154
2015-07-06,0.0
2015-07-07,-11.7647
2015-07-08,-8.3333
2015-07-09,8.9091
2015-07-10,0.1669
2015-07-13,3.3333
2015-07-14,0.0
2015-07-15,11.2903
2015-07-16,5.7971
2015-07-17,-4.1096
2015-07-20,4.2857
2015-07-21,1.9178
2015-07-22,0.0
2015-07-23,-0.5376
2015-07-24,-2.7027
2015-07-27,-5.5556
2015-07-28,2.9412000000000003
2015-07-30,-2.8571
2015-07-31,4.4118
2015-08-03,-4.2254
2015-08-04,-11.7647
2015-08-05,3.3333
2015-08-06,6.4516
2015-08-07,0.0
2015-08-10,-6.0606
2015-08-11,3.2258
2015-08-12,1.5625
2015-08-13,1.5385
2015-08-14,-2.2727
2015-08-17,-2.3256
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,2.3810000000000002
2015-08-21,-24.8062
2015-08-24,13.4021
2015-08-25,-12.7273
2015-08-26,8.3333
2015-08-27,1.9231
2015-08-28,9.434
2015-08-31,1.7241
2015-09-01,-12.6907
2015-09-02,-0.2184
2015-09-03,0.0
2015-09-04,3.1128
2015-09-08,1.8868
2015-09-09,-11.1111
2015-09-10,6.25
2015-09-11,1.9363000000000001
2015-09-14,-6.7083
2015-09-15,1.0309
2015-09-16,-6.0969
2015-09-17,0.0
2015-09-18,30.3993
2015-09-21,-6.6667
2015-09-22,6.7857
2015-09-23,2.0067
2015-09-24,-1.6393
2015-09-25,-5.0
2015-09-28,-3.5088
2015-09-29,1.8182
2015-09-30,7.1429
2015-10-01,0.0
2015-10-02,-3.3333
2015-10-05,6.8966
2015-10-06,9.6774
2015-10-07,-5.8824
2015-10-08,-21.875
2015-10-09,0.0
2015-10-12,4.975
2015-10-13,4.7869
2015-10-14,3.6364
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,12.2807
2015-10-20,-6.25
2015-10-21,4.1667
2015-10-26,-4.0
2015-10-27,1.6667
2015-10-28,-3.2582
2015-10-30,8.4516
2015-11-02,1.5625
2015-11-03,-10.6154
2015-11-04,6.7126
2015-11-05,-6.4516
2015-11-06,0.0
2015-11-09,17.2414
2015-11-10,-11.0294
2015-11-11,5.7851
2015-11-12,-4.6875
2015-11-13,4.918
2015-11-16,-3.125
2015-11-17,1.6129
2015-11-18,-0.3175
2015-11-19,-10.828
2015-11-20,4.4643
2015-11-24,5.1496
2015-11-25,5.6493
2015-11-27,0.0
2015-11-30,-15.3491
2015-12-01,5.4306
2015-12-02,0.0
2015-12-03,-3.4483
2015-12-04,-0.7143
2015-12-07,4.3165
2015-12-08,3.3836
2015-12-09,3.398
2015-12-10,1.6129
2015-12-11,-3.1746
2015-12-14,-29.5082
2015-12-15,20.9302
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,1.9471
2015-12-22,-0.0236
2015-12-23,-5.6604
2015-12-24,-0.025
2015-12-28,-9.9525
2015-12-29,11.0803
2015-12-30,-4.0
2015-12-31,0.0
2016-01-04,-1.4844
2016-01-05,-13.2963
2016-01-06,7.3171
2016-01-07,6.8182
2016-01-08,-10.6383
2016-01-11,7.1429
2016-01-12,-8.8889
2016-01-13,13.4146
2016-01-14,-3.2258
2016-01-15,18.8889
2016-01-19,-17.979
2016-01-20,18.5016
2016-01-21,-3.8462
2016-01-22,26.0
2016-01-25,-1.5873
2016-01-26,3.0645
2016-01-27,-13.928
2016-01-28,10.9091
2016-01-29,0.0
2016-02-01,-11.4754
2016-02-02,-0.9259
2016-02-03,-2.8037
2016-02-04,3.6298
2016-02-05,9.4874
2016-02-08,-5.0636
2016-02-09,-1.8075999999999999
2016-02-10,14.5455
2016-02-11,-4.7619
2016-02-16,-5.0
2016-02-18,-68.1511
2016-02-19,149.5763
2016-02-22,-5.7725
2016-02-24,-54.7748
2016-02-25,51.3944
2016-02-26,18.4211
2016-02-29,-33.3333
2016-03-01,10.0
2016-03-02,13.6364
2016-03-03,-5.3333
2016-03-04,0.0
2016-03-07,2.5352
2016-03-08,-9.0659
2016-03-09,5.7402
2016-03-10,-5.7143
2016-03-11,0.0
2016-03-15,-7.5758
2016-03-16,6.5574
2016-03-18,0.0
2016-03-23,0.0
2016-03-28,-15.3846
2016-03-29,-9.818200000000001
2016-03-30,-12.9032
2016-03-31,-7.4074
2016-04-01,-25.0
2016-04-04,-7.3333
2016-04-05,-6.4748
2016-04-06,3.8462
2016-04-07,3.7037
2016-04-08,0.0
2016-04-12,25.0
2016-04-13,25.7143
2016-04-14,29.5455
2016-04-15,0.0
2016-04-18,5.2632
2016-04-19,8.3333
2016-04-25,0.0
2016-04-26,-15.3846
2016-05-04,7.2727
2016-05-06,-3.3898
2016-05-11,-44.9123
2016-05-12,21.0191
2016-05-13,13.1579
2016-05-16,34.8837
2016-05-18,0.3448
2016-05-19,0.0
2016-05-23,-13.7457
2016-05-24,17.5299
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,5.0847
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,1.6129
2016-06-06,-30.1587
2016-06-08,36.3636
2016-06-10,-23.3333
2016-06-13,0.0
2016-06-14,-4.3478
2016-06-15,5.4545
2016-06-16,-7.3276
2016-06-17,2.093
2016-06-20,-0.2278
2016-06-21,-4.1096
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,7.1429
2016-06-28,11.1111
2016-06-29,-2.0
2016-07-01,-18.3673
2016-07-06,-0.5
2016-07-07,0.0
2016-07-11,-14.5729
2016-07-12,-5.8824
2016-07-13,18.75
2016-07-14,0.0
2016-07-18,-23.6842
2016-07-19,7.5862
2016-07-20,1.2821
2016-07-21,-1.8987
2016-07-22,0.0
2016-07-25,2.9032
2016-07-26,-0.3135
2016-07-28,18.239
2016-07-29,-4.2553
2016-08-02,-2.7778
2016-08-04,-21.1429
2016-08-05,26.8116
2016-08-08,0.0
2016-08-09,2.8571
2016-08-10,12.2222
2016-08-11,-8.4158
2016-08-12,-3.7838000000000003
2016-08-15,6.7416
2016-08-16,-5.7895
2016-08-17,0.0
2016-08-18,-27.3743
2016-08-19,-57.6923
2016-08-22,-30.9091
2016-08-23,-27.6316
2016-08-24,30.9091
2016-08-25,11.1111
2016-08-26,-22.5
2016-08-29,0.0
2016-08-31,27.4194
2016-09-01,7.5949
2016-09-02,0.0
2016-09-09,-22.352899999999998
2016-09-12,0.0
2016-09-14,0.0
2016-09-15,-9.0909
2016-09-16,-3.3333
2016-09-19,-5.0
2016-09-21,-9.2559
2016-09-22,0.0
2016-09-26,20.0
2016-09-29,1.6667
2016-09-30,0.0
2016-10-04,24.5902
2016-10-05,0.0
2016-10-06,-7.8947
2016-10-10,0.0
2016-10-12,0.0
2016-10-13,5.7143
2016-10-14,-5.4054
2016-10-17,-28.5714
2016-10-19,0.0
2016-10-24,32.0
2016-10-25,0.0
2016-10-27,0.0
2016-10-31,0.0
2016-11-01,-24.2424
2016-11-07,0.0
2016-11-08,0.0
2016-11-11,32.0
2016-11-16,0.0
2016-11-17,-24.2424
2016-11-21,0.0
2016-11-22,20.0
2016-11-25,10.0
2016-11-30,0.0
2016-12-01,-24.2424
2016-12-02,20.0
2016-12-05,-16.6667
2016-12-06,20.0
2016-12-09,-16.6667
2016-12-12,0.0
2016-12-14,0.0
2016-12-16,0.0
2016-12-19,0.05
2016-12-20,-0.05
2016-12-21,0.0
2016-12-22,-8.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,30.4348
2017-01-04,15.0
2017-01-11,1.4493
2017-01-19,-1.4285999999999999
2017-01-20,-8.1159
2017-01-24,8.8328
2017-01-25,0.0
2017-01-26,-13.0435
2017-01-31,-13.3333
2017-02-01,3.8462
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,48.1481
2017-02-08,0.0
2017-02-09,-2.5
2017-02-10,-20.5128
2017-02-13,9.6774
2017-02-21,14.7059
2017-02-22,-20.5128
2017-02-27,29.0323
2017-03-01,12.5
2017-03-02,-11.1111
2017-03-03,0.0
2017-03-10,-12.5
2017-03-15,28.5714
2017-03-16,-22.2222
2017-03-30,14.2857
2017-04-05,62.5
2017-04-06,-23.0769
2017-04-10,0.0
2017-04-11,20.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,-8.3333
2017-04-18,0.0
2017-04-21,18.1818
2017-04-26,0.0
2017-05-04,4.6154
2017-05-05,-4.4118
2017-05-10,12.3077
2017-05-11,11.3014
2017-05-22,-9.538499999999999
2017-05-24,0.0
2017-06-01,0.0
2017-06-07,0.0
2017-06-09,0.0
2017-06-13,0.0
2017-06-14,36.0544
2017-06-15,60.0
2017-06-16,-6.25
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,-6.6667
2017-06-27,4.2857
2017-07-03,0.0
2017-07-05,2.7397
2017-07-07,-1.4667
2017-07-10,25.1691
2017-07-19,-21.0811
2017-07-20,0.0
2017-07-21,0.0
2017-07-27,3.7671
2017-08-03,-17.4917
2017-08-07,-4.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-16,0.0
2017-08-18,-45.8333
2017-08-21,-4.6154
2017-08-22,-3.2258
2017-08-23,-24.9833
2017-09-01,-11.1309
2017-09-11,25.0
2017-09-19,-30.0
2017-10-05,4.2857
2017-10-09,50.6849
2017-10-17,36.3636
2017-10-18,33.3333
2017-10-19,10.0
2017-10-20,0.0
2017-10-24,-36.3636
2017-10-30,42.8571
2017-11-01,5.0
2017-11-02,-9.5238
2017-11-15,-35.7895
2017-11-21,63.9344
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,20.0
2017-11-30,-16.6667
2017-12-05,20.0
2017-12-07,-30.8333
2017-12-13,0.0
2017-12-14,-3.6145
2017-12-19,0.0
2017-12-20,1.875
2017-12-21,-1.8405
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,43.75
2018-01-02,-34.7826
2018-01-08,0.0
2018-01-09,0.0
2018-01-12,33.3333
2018-01-16,-0.2
2018-01-17,-38.7776
2018-01-19,-13.437
2018-01-23,136.3396
2018-01-24,0.0
2018-01-25,-0.8
2018-01-26,-55.6452
2018-02-02,81.8182
2018-02-06,0.0
2018-02-07,0.0
2018-02-16,-23.0
2018-02-22,0.0
2018-02-27,49.3506
2018-02-28,-3.4783
2018-03-02,-9.9099
2018-03-06,5.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,-26.6667
2018-03-14,29.8701
2018-03-16,0.0
2018-03-20,2.0
2018-03-26,0.9804
2018-03-27,1.9417
2018-03-28,3.8095
2018-04-02,4.5872
2018-04-04,2.6316
2018-04-06,2.5641
2018-04-10,0.0
2018-04-11,0.0
2018-04-13,0.0
2018-04-16,-0.4167
2018-05-03,0.4184
2018-05-04,-8.3333
2018-05-14,0.0
2018-05-21,0.0
2018-05-29,-4.5455
2018-05-31,0.0
2018-06-04,-23.8095
2018-06-06,31.25
2018-06-11,-4.7619
2018-06-12,0.0
2018-06-13,-25.0
2018-06-14,0.1333
2018-06-15,33.1558
2018-06-18,0.0
2018-06-19,5.0
2018-06-20,0.0
2018-06-21,4.7619
2018-07-03,4.5455
2018-07-06,0.0
2018-07-13,-4.3478
2018-07-17,4.5455
2018-07-19,0.0
2018-07-25,-4.3478
2018-07-31,-18.1818
2018-08-01,0.0
2018-08-02,11.1111
2018-08-03,0.0
2018-08-07,4.0
2018-08-08,-23.0769
2018-08-10,37.5
2018-08-15,1.8182
2018-08-16,0.0
2018-08-20,-28.5714
2018-08-27,0.0
2018-08-28,50.0
2018-08-30,25.0
2018-08-31,-30.0
2018-09-04,-4.7619
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,5.0
2018-09-10,-4.7619
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-19,-14.79
2018-09-24,17.3571
2018-09-25,10.0
2018-09-27,10.0
2018-09-28,-0.8264
2018-10-01,-16.6667
2018-10-02,2.5
2018-10-04,7.3171
2018-10-05,-27.0818
2018-10-10,-16.4693
2018-10-11,-40.2985
2018-10-12,37.5
2018-10-16,45.4545
2018-10-18,-6.25
2018-10-22,0.0
2018-10-24,-6.6667
2018-10-30,-26.8571
2018-11-01,17.1875
2018-11-02,0.0
2018-11-06,0.0
2018-11-09,16.6667
2018-11-15,42.8571
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,-20.0
2018-12-04,12.25
2018-12-07,10.245
2018-12-14,-48.3838
2018-12-17,46.771
2018-12-18,-31.84
2018-12-19,1.9757
2018-12-21,91.8281
2018-12-24,-20.0
2018-12-26,25.0
2018-12-28,-46.98
2018-12-31,32.0257
2019-01-03,1.4285999999999999
2019-01-04,40.8451
2019-01-11,-30.0
2019-01-14,0.0
2019-01-18,0.0
2019-01-30,21.4286
2019-02-04,17.647100000000002
2019-02-05,-25.0
2019-02-06,33.3333
2019-02-08,0.0
2019-02-13,0.0
2019-02-21,-40.0
2019-02-26,-14.5
2019-02-27,46.1988
2019-02-28,0.0
2019-03-01,0.0
2019-03-08,-30.1733
2019-03-12,8.2395
2019-03-21,-11.7932
2019-03-22,-4.0
2019-03-27,-45.4167
2019-03-28,94.6565
2019-03-29,7.8431
2019-04-03,40.0
2019-04-04,-22.0779
2019-04-08,25.0
2019-04-09,-30.0667
2019-04-10,4.8618
2019-04-16,9.0909
2019-04-18,-49.8333
2019-04-22,99.3355
2019-05-13,25.0
2019-05-14,-22.0
2019-05-15,-14.5299
2019-05-16,16.8
2019-05-17,-15.7534
2019-05-21,0.0
2019-06-03,-36.9919
2019-06-04,53.2258
2019-07-01,0.0
2019-07-10,-33.8316
2019-07-11,0.0
2019-07-15,67.0379
2019-07-17,-4.7619
2019-07-18,0.0
2019-07-24,3.6
2019-07-26,-32.4324
2019-07-29,45.1429
2019-07-30,-35.0394
2019-07-31,-1.7879
2019-08-01,56.7417
2019-08-15,-38.563
2019-08-19,62.768299999999996
2019-09-06,-0.8268
2019-09-17,-37.8722
2019-09-18,59.4249
2019-09-24,-39.8798
2019-10-01,0.6667
2019-10-09,48.3444
2019-10-11,-51.2054
2019-10-22,-31.3815
2019-10-23,198.6667
2019-10-31,-66.5179
2019-11-01,173.3333
2019-11-11,-75.6098
2019-11-12,195.7
2019-11-13,-66.1819
2019-11-14,2.0
2019-11-20,48.0392
2019-11-21,32.4503
2019-11-26,-40.0
2019-11-29,25.0
2019-12-05,-31.3333
2019-12-18,11.068
2019-12-19,240.3846
2019-12-20,-69.1834
2019-12-23,-7.5
2019-12-26,0.0
2019-12-30,-9.9099
2019-12-31,11.0
2020-01-09,-9.009
2020-01-10,0.099
2020-01-28,4.3521
2020-02-04,0.0
2020-02-10,0.0
2020-02-11,165.4028
2020-02-12,-28.5714
2020-02-14,-40.0
2020-02-28,-15.0
2020-03-06,0.0
2020-03-16,0.0
2020-03-25,-0.8824
2020-03-27,0.8902
2020-04-15,0.0
2020-04-17,0.0
2020-04-22,47.0588
2020-04-23,-32.0
2020-04-27,45.098
2020-04-28,-31.6892
2020-05-12,-18.8922
2020-05-14,7.6829
2020-06-15,-18.4598
2020-06-19,0.0
2020-06-22,0.0
2020-07-07,38.8889
