ticker,PETQ US Equity
2017-12-07,-0.4757
2017-12-08,-2.2945
2017-12-11,4.8434
2017-12-12,-2.2399
2017-12-13,4.7255
2017-12-14,-4.1933
2017-12-15,4.7097999999999995
2017-12-18,-2.4534000000000002
2017-12-19,-0.9315
2017-12-20,2.7268
2017-12-21,2.7918
2017-12-22,-0.4898
2017-12-26,0.6264
2017-12-27,-1.1561
2017-12-28,-0.135
2017-12-29,-1.6216
2018-01-02,1.2821
2018-01-03,-2.8481
2018-01-04,0.7445
2018-01-05,-1.2933
2018-01-08,2.3865
2018-01-09,1.3254000000000001
2018-01-10,1.9847000000000001
2018-01-11,-0.2211
2018-01-12,4.1667
2018-01-16,-0.8511
2018-01-17,4.2489
2018-01-18,0.8234
2018-01-19,2.4091
2018-01-22,2.1132
2018-01-23,-1.4838
2018-01-24,-2.8537
2018-01-25,0.3264
2018-01-26,-1.952
2018-01-29,1.742
2018-01-30,-0.3261
2018-01-31,-1.8405
2018-02-01,-3.7083
2018-02-02,-1.7741
2018-02-05,-0.1322
2018-02-06,0.0441
2018-02-07,0.3968
2018-02-08,-3.9965
2018-02-09,1.1436
2018-02-12,0.4975
2018-02-13,0.045
2018-02-14,-0.9897
2018-02-15,3.1804
2018-02-16,0.8807
2018-02-20,-5.1068999999999996
2018-02-21,-0.046
2018-02-22,0.8744
2018-02-23,-0.1369
2018-02-26,2.7866999999999997
2018-02-27,-2.4
2018-02-28,-0.2732
2018-03-01,1.9178
2018-03-02,0.1344
2018-03-05,0.7159
2018-03-06,-0.8885
2018-03-07,1.7481
2018-03-08,0.4846
2018-03-09,-0.5261
2018-03-12,1.0577
2018-03-13,-0.5233
2018-03-14,9.6011
2018-03-15,-0.12
2018-03-16,4.3652
2018-03-19,-0.5756
2018-03-20,-0.2316
2018-03-21,-3.0561
2018-03-22,-0.1596
2018-03-23,1.9984
2018-03-26,-0.9013
2018-03-27,0.1186
2018-03-28,3.7915
2018-03-29,1.2177
2018-04-02,0.2632
2018-04-03,-5.1181
2018-04-04,-1.8376000000000001
2018-04-05,-2.9791
2018-04-06,-3.61
2018-04-09,-0.3013
2018-04-10,-5.1813
2018-04-11,-3.0055
2018-04-12,0.7042
2018-04-13,4.4755
2018-04-16,2.2758
2018-04-17,1.0035
2018-04-18,0.0
2018-04-19,-1.9438
2018-04-20,1.3656
2018-04-23,0.7823
2018-04-24,-2.3286
2018-04-25,-0.5298
2018-04-26,1.2872
2018-04-27,-0.6135
2018-04-30,-1.455
2018-05-01,-3.8031
2018-05-02,-7.2558
2018-05-03,-5.8175
2018-05-04,-0.1065
2018-05-07,1.1194
2018-05-08,1.0016
2018-05-09,-0.4175
2018-05-10,-2.044
2018-05-11,3.6917999999999997
2018-05-14,1.29
2018-05-15,-1.4773
2018-05-16,4.757
2018-05-17,-9.921
2018-05-18,-0.4384
2018-05-21,-1.4309
2018-05-22,4.6901
2018-05-23,4.2133
2018-05-24,3.8383000000000003
2018-05-25,2.3164
2018-05-29,-2.6012
2018-05-30,-4.5005
2018-05-31,-0.8286
2018-06-01,2.2454
2018-06-04,3.1154
2018-06-05,0.2972
2018-06-06,0.9383
2018-06-07,0.636
2018-06-08,1.4584
2018-06-11,1.2937
2018-06-12,1.3245
2018-06-13,2.2409
2018-06-14,0.9132
2018-06-15,3.2579000000000002
2018-06-18,-0.7011
2018-06-19,2.7802
2018-06-20,3.8214
2018-06-21,-0.9098
2018-06-22,0.6678
2018-06-25,2.9022
2018-06-26,0.1612
2018-06-27,2.6549
2018-06-28,2.0768
2018-06-29,3.1094
2018-07-02,2.3827
2018-07-03,-3.0909
2018-07-05,2.5891
2018-07-06,1.9020000000000001
2018-07-09,0.7538
2018-07-10,0.8194
2018-07-11,-6.5371
2018-07-12,1.3611
2018-07-13,-4.2521
2018-07-16,1.0908
2018-07-17,0.3854
2018-07-18,-0.8445
2018-07-19,2.1293
2018-07-20,1.3268
2018-07-23,1.6835
2018-07-24,2.6122
2018-07-25,0.3227
2018-07-26,1.5011
2018-07-27,-3.169
2018-07-30,-0.9455
2018-07-31,0.5874
2018-08-01,0.5474
2018-08-02,0.5808
2018-08-03,-0.9022
2018-08-06,-2.2214
2018-08-07,1.2291
2018-08-08,0.4415
2018-08-09,-0.3663
2018-08-10,-0.2941
2018-08-13,0.4425
2018-08-14,3.8179
2018-08-15,10.5021
2018-08-16,12.096
2018-08-17,-1.4844
2018-08-20,9.1278
2018-08-21,-2.3101
2018-08-22,6.1973
2018-08-23,2.2268
2018-08-24,-6.0841
2018-08-27,-0.1333
2018-08-28,1.3348
2018-08-29,-2.6607
2018-08-30,2.6522
2018-08-31,3.2428
2018-09-04,6.1287
2018-09-05,-4.5476
2018-09-06,0.7562
2018-09-07,-3.3025
2018-09-10,1.1643
2018-09-11,1.7136
2018-09-12,5.4312000000000005
2018-09-13,1.0255
2018-09-14,-2.7384
2018-09-17,2.1117
2018-09-18,-0.7131
2018-09-19,-4.3572
2018-09-20,3.1539
2018-09-21,0.9706
2018-09-24,-1.2737
2018-09-25,-0.0974
2018-09-26,-0.6579
2018-09-27,-4.3169
2018-09-28,0.769
2018-10-01,-4.6299
2018-10-02,-4.0811
2018-10-03,0.8899
2018-10-04,-5.5678
2018-10-05,0.6713
2018-10-08,-0.5219
2018-10-09,1.4282
2018-10-10,-1.8391
2018-10-11,-0.6733
2018-10-12,0.3537
2018-10-15,0.3524
2018-10-16,4.2728
2018-10-17,-3.1715
2018-10-18,-2.3768000000000002
2018-10-19,-0.4157
2018-10-22,-0.2385
2018-10-23,1.2253
2018-10-24,-2.7458
2018-10-25,-1.1233
2018-10-26,-1.5966
2018-10-29,0.8112
2018-10-30,-7.428
2018-10-31,5.8509
2018-11-01,4.7378
2018-11-02,-3.076
2018-11-05,-3.6714
2018-11-06,3.1654
2018-11-07,6.2304
2018-11-08,0.6189
2018-11-09,-0.2929
2018-11-12,-2.9377
2018-11-13,-5.3571
2018-11-14,-8.3147
2018-11-15,0.0698
2018-11-16,-4.3568999999999996
2018-11-19,-0.0729
2018-11-20,4.0481
2018-11-21,3.2247
2018-11-23,0.3735
2018-11-26,1.6238000000000001
2018-11-27,-2.4634
2018-11-28,4.3003
2018-11-29,-0.0654
2018-11-30,2.1611
2018-12-03,1.3141
2018-12-04,0.0
2018-12-06,-0.5694
2018-12-07,0.0636
2018-12-10,-6.5819
2018-12-11,1.9401000000000002
2018-12-12,1.6694
2018-12-13,-1.0836999999999999
2018-12-14,-0.8964
2018-12-17,-3.4506
2018-12-18,-12.1443
2018-12-19,0.237
2018-12-20,-9.0229
2018-12-21,-1.7324000000000002
2018-12-24,-4.8039
2018-12-26,10.6019
2018-12-27,0.2512
2018-12-28,-1.6284
2018-12-31,-0.382
2019-01-02,1.0652
2019-01-03,-1.7285
2019-01-04,5.7057
2019-01-07,0.974
2019-01-08,1.8489
2019-01-09,0.1579
2019-01-10,-3.6643
2019-01-11,3.4356
2019-01-14,-2.3725
2019-01-15,12.4342
2019-01-16,0.2882
2019-01-17,0.7543
2019-01-18,-1.1052
2019-01-22,0.9012
2019-01-23,0.786
2019-01-24,0.319
2019-01-25,2.1908
2019-01-28,0.9336
2019-01-29,-0.4796
2019-01-30,0.5852
2019-01-31,4.1068
2019-02-01,-1.545
2019-02-04,0.1336
2019-02-05,-3.0677
2019-02-06,1.3416000000000001
2019-02-07,-5.0238
2019-02-08,-0.5004
2019-02-11,3.3764
2019-02-12,0.8339
2019-02-13,2.481
2019-02-14,-1.9502000000000002
2019-02-15,1.8519
2019-02-19,-0.3704
2019-02-20,4.0554
2019-02-21,-4.9691
2019-02-22,1.5379
2019-02-25,3.1639
2019-02-26,0.6525
2019-02-27,-2.4635
2019-02-28,0.0665
2019-03-01,-1.7269999999999999
2019-03-04,-8.6854
2019-03-05,-0.074
2019-03-06,-5.0
2019-03-07,-1.2476
2019-03-08,-0.908
2019-03-11,5.8167
2019-03-12,-1.2801
2019-03-13,5.759
2019-03-14,-1.8392
2019-03-15,2.6451000000000002
2019-03-18,0.2505
2019-03-19,3.2845
2019-03-20,3.3875
2019-03-21,3.4771
2019-03-22,-4.7496
2019-03-25,0.5427
2019-03-26,2.5641
2019-03-27,-0.3289
2019-03-28,2.1452
2019-03-29,1.4863
2019-04-01,-2.2604
2019-04-02,1.4007
2019-04-03,0.8995
2019-04-04,-0.2229
2019-04-05,1.5316
2019-04-08,0.2828
2019-04-09,0.3134
2019-04-10,-2.5929
2019-04-11,-1.2829
2019-04-12,1.6569
2019-04-15,0.8629
2019-04-16,-0.1901
2019-04-17,-4.0952
2019-04-18,1.2579
2019-04-22,-1.2749
2019-04-23,1.6556
2019-04-24,1.0423
2019-04-25,-0.3868
2019-04-26,2.6861
2019-04-29,-3.971
2019-04-30,-9.8457
2019-05-01,-9.7561
2019-05-02,0.242
2019-05-03,9.9396
2019-05-06,2.5987999999999998
2019-05-07,1.4984
2019-05-08,-1.7926
2019-05-09,1.8969
2019-05-10,5.3741
2019-05-13,-7.6
2019-05-14,0.3608
2019-05-15,5.5715
2019-05-16,-4.1539
2019-05-17,1.5631
2019-05-20,0.7695
2019-05-21,2.638
2019-05-22,-3.0436
2019-05-23,-4.2553
2019-05-24,0.6193
2019-05-28,-3.1137
2019-05-29,0.1121
2019-05-30,-1.4184
2019-05-31,-0.6816
2019-06-03,4.0793
2019-06-04,1.8315000000000001
2019-06-05,-2.0504
2019-06-06,-2.0566
2019-06-07,2.8121
2019-06-10,4.5587
2019-06-11,1.3254000000000001
2019-06-12,1.2392
2019-06-13,-1.0541
2019-06-14,2.0275
2019-06-17,4.0081
2019-06-18,3.3355
2019-06-19,3.0085
2019-06-20,-1.2169
2019-06-21,-1.7863
2019-06-24,-3.857
2019-06-25,-0.5545
2019-06-26,-1.2791000000000001
2019-06-27,3.8205999999999998
2019-06-28,5.4719999999999995
2019-07-01,2.3968
2019-07-02,1.0963
2019-07-03,1.7585
2019-07-05,0.6912
2019-07-08,-2.4314
2019-07-09,0.088
2019-07-10,-0.0586
2019-07-11,0.0
2019-07-12,0.9379
2019-07-15,2.3229
2019-07-16,0.7662
2019-07-17,0.6759
2019-07-18,-0.6434
2019-07-19,1.3514
2019-07-22,-0.9167
2019-07-23,1.2055
2019-07-24,-0.1939
2019-07-25,-0.7771
2019-07-26,0.5315
2019-07-29,-4.0623
2019-07-30,-1.3341
2019-07-31,0.6467
2019-08-01,-2.3364
2019-08-02,-2.7213000000000003
2019-08-05,-1.8136999999999999
2019-08-06,-0.814
2019-08-07,1.8624
2019-08-08,1.5493999999999999
2019-08-09,6.0421
2019-08-12,-2.8201
2019-08-13,-0.0296
2019-08-14,-4.7393
2019-08-15,-5.0373
2019-08-16,5.3045
2019-08-19,1.4614
2019-08-20,0.8888
2019-08-21,-2.9465
2019-08-22,-0.1565
2019-08-23,-5.0784
2019-08-26,5.1849
2019-08-27,-1.821
2019-08-28,0.1599
2019-08-29,0.1916
2019-08-30,0.8923
2019-09-03,-7.2015
2019-09-04,-3.8462
2019-09-05,4.0
2019-09-06,-2.6549
2019-09-09,-3.7413
2019-09-10,0.6175
2019-09-11,4.8014
2019-09-12,-6.9583
2019-09-13,-1.4809
2019-09-16,1.6159
2019-09-17,-5.4734
2019-09-18,2.543
2019-09-19,-1.2972000000000001
2019-09-20,5.2571
2019-09-23,1.1017
2019-09-24,-3.1965
2019-09-25,1.5009000000000001
2019-09-26,-1.2015
2019-09-27,0.3181
2019-09-30,1.6785
2019-10-01,-3.485
2019-10-02,-1.0642
2019-10-03,4.9174
2019-10-04,0.4394
2019-10-07,-0.2552
2019-10-08,-1.2427
2019-10-09,-1.4064
2019-10-10,-3.9039
2019-10-11,-1.4844
2019-10-14,4.7978
2019-10-15,4.2754
2019-10-16,-5.1524
2019-10-17,-1.6832
2019-10-18,-6.7315000000000005
2019-10-21,8.01
2019-10-22,1.9119000000000002
2019-10-23,-3.1268
2019-10-24,-1.9562
2019-10-25,-1.4765
2019-10-28,2.0656
2019-10-29,-0.3175
2019-10-30,-0.5175
2019-10-31,-1.0804
2019-11-01,3.3576
2019-11-04,1.8004
2019-11-05,1.6532
2019-11-06,-3.4418
2019-11-07,2.6244
2019-11-08,-11.374
2019-11-11,-2.1102
2019-11-12,-1.4078
2019-11-13,6.9612
2019-11-14,1.1681
2019-11-15,-0.9485
2019-11-18,-3.4971
2019-11-19,2.0708
2019-11-20,0.2536
2019-11-21,0.2108
2019-11-22,-3.5759
2019-11-25,0.7417
2019-11-26,-3.6812
2019-11-27,1.0342
2019-11-29,2.3587
2019-12-02,-0.2391
2019-12-03,-0.5884
2019-12-04,-0.0877
2019-12-05,2.3695
2019-12-06,2.3146
2019-12-09,1.4663
2019-12-10,-2.3121
2019-12-11,3.973
2019-12-12,-0.1626
2019-12-13,0.1221
2019-12-16,2.318
2019-12-17,-0.6359
2019-12-18,-0.12
2019-12-19,0.4205
2019-12-20,3.1306
2019-12-23,-0.8121
2019-12-24,1.2086000000000001
2019-12-26,-3.0817
2019-12-27,-0.8744
2019-12-30,-1.3633
2019-12-31,1.8293
2020-01-02,-0.9182
2020-01-03,1.0073
2020-01-06,-0.9972
2020-01-07,-0.4432
2020-01-08,-1.4569
2020-01-09,0.9856
2020-01-10,3.782
2020-01-13,6.8966
2020-01-14,8.651
2020-01-15,2.9015
2020-01-16,2.4918
2020-01-17,-1.6635
2020-01-21,-4.0989
2020-01-22,2.7815
2020-01-23,1.3860999999999999
2020-01-24,0.5208
2020-01-27,-1.943
2020-01-28,0.0661
2020-01-29,1.3201
2020-01-30,0.0326
2020-01-31,-3.126
2020-02-03,0.7059
2020-02-04,2.9706
2020-02-05,0.9076
2020-02-06,0.5782
2020-02-07,0.7665
2020-02-10,1.458
2020-02-11,3.7488
2020-02-12,2.8004
2020-02-13,0.4101
2020-02-14,-1.3711
2020-02-18,0.4732
2020-02-19,2.3845
2020-02-20,0.46
2020-02-21,-0.5152
2020-02-24,-3.7687
2020-02-25,-2.1525
2020-02-26,0.0306
2020-02-27,-2.8406000000000002
2020-02-28,-2.232
2020-03-02,-1.9293
2020-03-03,-1.4426
2020-03-04,0.6653
2020-03-05,-3.9326
2020-03-06,-1.7544
2020-03-09,-12.43
2020-03-10,4.6381
2020-03-11,-13.6798
2020-03-12,-13.7229
2020-03-13,11.9548
2020-03-16,-21.1274
2020-03-17,4.5904
2020-03-18,-7.8333
2020-03-19,28.0289
2020-03-20,-15.5838
2020-03-23,0.3904
2020-03-24,13.6667
2020-03-25,-0.1955
2020-03-26,4.8482
2020-03-27,0.1868
2020-03-30,8.5315
2020-03-31,-0.2148
2020-04-01,-13.2157
2020-04-02,0.6944
2020-04-03,1.3793
2020-04-06,16.0836
2020-04-07,-0.0419
2020-04-08,5.6114
2020-04-09,2.2601
2020-04-13,-7.5222999999999995
2020-04-14,4.4864
2020-04-15,-7.504
2020-04-16,-3.9913
2020-04-17,5.5581
2020-04-20,-2.1404
2020-04-21,-2.231
2020-04-22,2.1924
2020-04-23,1.1384
2020-04-24,5.671
2020-04-27,11.7984
2020-04-28,4.4339
2020-04-29,4.7018
2020-04-30,-4.1555
2020-05-01,-1.014
2020-05-04,-1.9781
2020-05-05,5.0811
2020-05-06,-2.6063
2020-05-07,-0.1761
2020-05-08,-5.6437
2020-05-11,-2.729
2020-05-12,9.608
2020-05-13,-4.8738
2020-05-14,-12.5691
2020-05-15,8.3895
2020-05-18,4.823
2020-05-19,0.2597
2020-05-20,1.4804
2020-05-21,4.1575
2020-05-22,0.9104
2020-05-26,2.6371
2020-05-27,3.9554
2020-05-28,-1.1057
2020-05-29,0.8879
2020-06-01,-1.4342
2020-06-02,-1.3228
2020-06-03,0.5027
2020-06-04,0.6002
2020-06-05,0.464
2020-06-08,9.1719
2020-06-09,-7.5854
2020-06-10,2.9431000000000003
2020-06-11,-4.7014
2020-06-12,-0.1667
2020-06-15,3.9065
2020-06-16,-0.8997
2020-06-17,5.9663
2020-06-18,-1.4382
2020-06-19,-1.6455
2020-06-22,2.3674
2020-06-23,1.1101
2020-06-24,3.5682
2020-06-25,1.3545
2020-06-26,-0.523
2020-06-29,-1.1098
2020-06-30,2.8943
2020-07-01,0.1722
2020-07-02,2.6648
2020-07-06,-3.3491
2020-07-07,-2.2235
2020-07-08,-1.2995
2020-07-09,1.3166
2020-07-10,3.1896
2020-07-13,-3.6348000000000003
2020-07-14,2.9403
2020-07-15,0.4905
2020-07-16,1.8088
2020-07-17,3.2995
2020-07-20,-2.184
2020-07-21,-0.0279
2020-07-22,-0.3908
2020-07-23,1.5135
2020-07-24,-0.8559
2020-07-27,0.9468
2020-07-28,-0.8
2020-07-29,0.3893
2020-07-30,0.6648
2020-07-31,0.4128
