ticker,RZLTD US Equity
2013-07-15,0.0
2013-07-17,-12.5
2013-07-18,7.1429
2013-07-23,0.0
2013-07-25,0.0
2013-07-26,-6.6667
2013-07-31,-7.3036
2013-08-01,4.7968
2013-08-02,-11.7647
2013-08-05,0.0
2013-08-06,-19.8333
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,14.3451
2013-08-12,-3.6364
2013-08-13,0.0
2013-08-14,-16.9811
2013-08-15,-9.0909
2013-08-16,10.0
2013-08-19,-9.0909
2013-08-20,0.0
2013-08-21,-10.0
2013-08-22,25.0
2013-08-26,48.8889
2013-08-27,1.4925
2013-08-28,0.0
2013-08-29,14.7059
2013-08-30,20.5128
2013-09-03,-0.0532
2013-09-04,-9.526299999999999
2013-09-05,-5.8824
2013-09-09,-6.25
2013-09-10,-6.6667
2013-09-12,0.0
2013-09-13,7.1429
2013-09-16,-6.6667
2013-09-17,0.0
2013-09-24,-8.5714
2013-09-26,-6.25
2013-09-30,0.0
2013-10-01,-3.3333
2013-10-02,-12.069
2013-10-04,7.8431
2013-10-09,-3.6364
2013-10-11,0.0
2013-10-14,-24.3396
2013-10-15,27.182
2013-10-16,-5.8824
2013-10-18,0.0
2013-10-21,2.0833
2013-10-22,-2.0408
2013-10-23,-12.5
2013-10-29,7.1429
2013-10-30,0.0
2013-11-01,-15.5556
2013-11-05,2.6316
2013-11-06,0.0
2013-11-08,-17.6923
2013-11-11,40.1869
2013-11-12,-36.6667
2013-11-13,-22.4561
2013-11-14,80.9955
2013-11-15,-25.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,16.6667
2013-11-25,-17.1429
2013-11-26,20.6897
2013-11-27,-14.2857
2013-12-02,0.0
2013-12-03,13.3333
2013-12-05,-11.7647
2013-12-06,13.3333
2013-12-09,0.0
2013-12-10,-5.8824
2013-12-13,-18.75
2013-12-16,34.6154
2013-12-17,-4.2857
2013-12-18,4.4776
2013-12-19,0.0
2013-12-20,28.5714
2013-12-24,-11.1111
2013-12-26,85.0
2013-12-27,-2.7027
2013-12-31,-26.4063
2014-01-02,3.7981
2014-01-03,9.0909
2014-01-06,-1.6875
2014-01-07,10.1928
2014-01-09,1.5385
2014-01-10,3.0303
2014-01-13,0.0
2014-01-14,0.0
2014-01-16,-4.4118
2014-01-17,-15.3846
2014-01-21,18.1818
2014-01-24,-7.6923
2014-01-27,-0.0208
2014-01-28,-13.3153
2014-01-29,-23.0769
2014-01-30,37.4687
2014-01-31,-0.0909
2014-02-06,-3.5267
2014-02-10,-7.5472
2014-02-11,22.449
2014-02-13,-8.3333
2014-02-14,-3.6364
2014-02-20,13.2075
2014-02-21,0.0
2014-02-25,0.0
2014-02-26,-0.0208
2014-02-28,0.0
2014-03-04,-3.334
2014-03-07,-5.1735
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,-18.1632
2014-03-14,28.8611
2014-03-17,0.0216
2014-03-19,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,-10.3448
2014-03-26,0.0
2014-03-27,11.538499999999999
2014-03-31,0.0
2014-04-01,-3.4483
2014-04-02,7.1429
2014-04-03,-3.3333
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-14,-0.0323
2014-04-15,0.0323
2014-04-17,-12.069
2014-04-22,1.9607999999999999
2014-04-23,0.0
2014-04-25,5.7692
2014-04-28,0.0
2014-04-29,-1.8182
2014-04-30,7.4074
2014-05-01,14.9426
2014-05-02,0.0
2014-05-05,-7.5
2014-05-06,-17.5676
2014-05-07,12.7869
2014-05-08,0.0
2014-05-09,-0.2907
2014-05-12,-2.6239
2014-05-14,-16.1677
2014-05-15,-39.2857
2014-05-16,17.647100000000002
2014-05-19,-12.5
2014-05-20,-28.5714
2014-05-21,12.0
2014-05-22,-7.1429
2014-05-23,15.3846
2014-05-27,16.6667
2014-05-28,-14.2857
2014-05-30,133.3333
2014-06-02,-17.1429
2014-06-03,-39.6552
2014-06-04,2.8571
2014-06-05,11.1111
2014-06-06,-2.5
2014-06-09,2.5641
2014-06-10,-2.5
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,2.5641
2014-06-18,-2.0
2014-06-19,4.5918
2014-06-20,-26.8293
2014-06-23,13.3333
2014-06-24,-5.8824
2014-06-25,6.25
2014-06-26,-5.8824
2014-06-27,0.0
2014-06-30,70.625
2014-07-01,-26.7399
2014-07-02,-0.5
2014-07-07,0.0
2014-07-09,0.0
2014-07-15,-6.5327
2014-07-16,9.1398
2014-07-17,-33.0049
2014-07-18,35.2941
2014-07-22,-3.8043
2014-07-23,7.3446
2014-07-24,0.0
2014-07-28,0.0
2014-07-29,-2.6316
2014-07-30,0.0
2014-07-31,20.0
2014-08-01,-32.4324
2014-08-04,23.3333
2014-08-05,-3.2432
2014-08-07,6.1453
2014-08-11,-5.2632
2014-08-12,0.0
2014-08-13,-2.7778
2014-08-14,0.0
2014-08-15,-1.1429
2014-08-18,-1.7341
2014-08-20,2.9412000000000003
2014-08-21,-6.2857
2014-08-22,3.6585
2014-08-27,-2.3529
2014-08-28,-0.6024
2014-08-29,9.0909
2014-09-02,-8.3333
2014-09-03,6.0606
2014-09-04,2.2857
2014-09-05,0.0
2014-09-08,3.9106
2014-09-09,-1.0753
2014-09-10,-4.8913
2014-09-11,0.0
2014-09-12,-2.8571
2014-09-23,-14.7059
2014-09-24,0.0
2014-09-25,-0.6897
2014-09-26,0.0
2014-09-30,14.5833
2014-10-01,-24.2424
2014-10-02,12.0
2014-10-07,7.1429
2014-10-08,-12.6667
2014-10-09,0.0
2014-10-10,3.0534
2014-10-14,0.0
2014-10-15,0.0
2014-10-17,-3.7037
2014-10-24,3.8462
2014-10-27,7.4074
2014-10-30,-3.4483
2014-10-31,3.5714
2014-11-03,-3.4483
2014-11-04,-7.8571
2014-11-06,7.7519
2014-11-07,0.0
2014-11-10,7.1942
2014-11-11,-18.7919
2014-11-12,11.5702
2014-11-13,-0.7407
2014-11-14,-3.7313
2014-11-20,-6.9767
2014-11-26,16.6667
2014-11-28,7.1429
2014-12-01,-6.6667
2014-12-02,-3.5714
2014-12-03,2.963
2014-12-05,-6.4748
2014-12-08,-7.6923
2014-12-09,0.0
2014-12-10,-10.0
2014-12-11,11.1111
2014-12-12,-15.0
2014-12-15,-1.9607999999999999
2014-12-16,-10.0
2014-12-17,22.2222
2014-12-18,18.1818
2014-12-19,15.3846
2014-12-22,-1.3333
2014-12-23,-5.4054
2014-12-24,0.0
2014-12-26,2.8571
2014-12-29,0.0
2014-12-30,-13.1944
2015-01-02,2.4
2015-01-05,-0.7813
2015-01-06,6.2992
2015-01-07,7.4074
2015-01-09,2.069
2015-01-12,1.3514
2015-01-13,13.3333
2015-01-14,-0.5882
2015-01-15,0.0
2015-01-20,0.0
2015-01-21,3.5503
2015-01-22,0.0
2015-01-23,-6.2857
2015-01-26,-14.6341
2015-01-27,-3.5714
2015-01-28,18.5185
2015-01-29,4.375
2015-01-30,-0.5988
2015-02-02,7.8313
2015-02-04,-5.0279
2015-02-05,5.2941
2015-02-06,-2.7933
2015-02-09,20.6897
2015-02-10,-0.4762
2015-02-11,-0.4785
2015-02-12,-0.9615
2015-02-13,-5.8252
2015-02-17,0.0
2015-02-18,2.0619
2015-02-19,3.0303
2015-02-20,0.9804
2015-02-26,9.2233
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,-6.6667
2015-03-05,-4.7619
2015-03-06,-10.0
2015-03-09,-0.5556
2015-03-10,0.0
2015-03-11,-2.2346
2015-03-12,14.2857
2015-03-13,-0.5
2015-03-16,-7.0352
2015-03-17,-2.7027
2015-03-18,-2.7778
2015-03-20,-3.4286
2015-03-23,-3.5503
2015-03-24,3.681
2015-03-27,0.5917
2015-03-30,5.8824
2015-03-31,25.0
2015-04-01,-11.1111
2015-04-02,-5.5
2015-04-06,-9.5238
2015-04-07,10.526299999999999
2015-04-08,-7.4074
2015-04-09,0.0
2015-04-10,-2.8571
2015-04-14,0.0
2015-04-16,-14.7059
2015-04-17,3.4483
2015-04-21,-7.3333
2015-04-22,-7.1942
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,12.4031
2015-04-28,-6.8966
2015-04-29,-11.1111
2015-04-30,54.1667
2015-05-05,-10.8108
2015-05-06,6.6667
2015-05-07,2.2727
2015-05-11,0.0
2015-05-13,0.0
2015-05-15,-13.8889
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,16.7742
2015-05-21,-1.6575
2015-05-22,-3.9326
2015-05-27,-1.7544
2015-05-28,-1.7856999999999998
2015-05-29,9.697
2015-06-02,-4.9724
2015-06-03,0.0
2015-06-04,5.814
2015-06-08,-9.8901
2015-06-09,3.6585
2015-06-10,-2.3529
2015-06-11,7.2289
2015-06-12,1.1236
2015-06-15,-5.5556
2015-06-18,-1.7647
2015-06-19,1.7964
2015-06-22,-2.9412000000000003
2015-06-23,0.6061
2015-06-26,-0.6024
2015-06-29,3.0303
2015-06-30,14.7059
2015-07-01,-5.1282
2015-07-02,-2.7027
2015-07-06,5.5556
2015-07-07,-5.2632
2015-07-09,0.0
2015-07-10,9.4444
2015-07-13,-3.5533
2015-07-14,-0.5263
2015-07-15,0.5291
2015-07-16,-5.2632
2015-07-17,5.5556
2015-07-20,0.0
2015-07-21,-1.0526
2015-07-22,-1.0638
2015-07-23,-0.5376
2015-07-24,0.0
2015-07-27,-2.7027
2015-07-28,-8.3333
2015-07-29,-3.0303
2015-07-30,0.0
2015-07-31,16.25
2015-08-03,-5.914
2015-08-04,-2.8571
2015-08-05,0.0
2015-08-06,-3.5294
2015-08-07,0.0
2015-08-11,-1.8293
2015-08-12,-1.8634
2015-08-13,-1.8987
2015-08-14,3.2258
2015-08-19,-0.625
2015-08-20,0.0
2015-08-21,-28.9308
2015-08-24,32.7434
2015-08-25,0.0
2015-08-27,-6.6667
2015-08-31,14.2857
2015-09-01,-7.5
2015-09-02,-2.027
2015-09-03,-3.4483
2015-09-10,1.4285999999999999
2015-09-11,-2.8169
2015-09-14,0.0
2015-09-15,4.3478
2015-09-16,-9.7222
2015-09-17,7.6923
2015-09-18,1.4285999999999999
2015-09-21,-1.4085
2015-09-22,-3.5714
2015-09-24,3.7037
2015-09-25,-14.2857
2015-09-28,2.5
2015-09-29,-0.813
2015-09-30,18.8525
2015-10-01,-7.5862
2015-10-02,0.0
2015-10-05,2.2388
2015-10-06,-2.9196999999999997
2015-10-07,1.5038
2015-10-09,-0.7407
2015-10-13,-2.2388
2015-10-14,-1.5267
2015-10-16,-6.9767
2015-10-19,4.1667
2015-10-20,-2.4
2015-10-22,-3.2787
2015-10-23,0.0
2015-10-26,0.8475
2015-10-28,-0.8403
2015-10-29,0.0
2015-10-30,8.4746
2015-11-02,-1.5625
2015-11-04,-5.5556
2015-11-05,0.8403
2015-11-06,-3.3333
2015-11-09,3.4483
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,-14.1667
2015-11-13,32.0388
2015-11-16,19.852899999999998
2015-11-19,-8.589
2015-11-20,-6.0403
2015-11-23,-8.5714
2015-11-24,13.2813
2015-11-27,3.4483
2015-11-30,3.3333
2015-12-01,0.0
2015-12-02,-16.129
2015-12-03,19.2308
2015-12-04,-12.9032
2015-12-07,18.5185
2015-12-08,5.0
2015-12-09,6.5476
2015-12-10,-2.2346
2015-12-16,-8.5714
2015-12-18,-13.75
2015-12-22,-2.1739
2015-12-23,-7.4074
2015-12-29,13.6
2015-12-30,0.7042
2015-12-31,2.0979
2016-01-04,-0.6849
2016-01-07,2.069
2016-01-08,-5.4054
2016-01-12,-7.1429
2016-01-13,1.5385
2016-01-19,-16.6667
2016-01-21,18.1818
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-03,-1.5385
2016-02-04,1.5625
2016-02-05,11.538499999999999
2016-02-10,-20.6897
2016-02-11,-4.3478
2016-02-12,0.0
2016-02-16,-6.3636
2016-02-17,16.4927
2016-02-19,-24.9922
2016-02-22,11.0972
2016-02-23,0.0125
2016-02-24,-5.0
2016-02-25,0.0
2016-02-26,26.3158
2016-02-29,-4.1667
2016-03-01,-11.3043
2016-03-02,1.9607999999999999
2016-03-03,-3.8462
2016-03-04,14.0
2016-03-07,-2.6316
2016-03-09,27.9279
2016-03-10,-19.0141
2016-03-11,-13.0435
2016-03-14,-3.0
2016-03-16,1.0309
2016-03-17,2.0408
2016-03-21,0.0
2016-03-22,-2.0
2016-03-24,2.0408
2016-03-28,0.0
2016-03-30,5.0
2016-03-31,12.381
2016-04-01,-2.5423999999999998
2016-04-05,-4.3478
2016-04-06,5.4545
2016-04-07,-1.7241
2016-04-08,-7.8947
2016-04-11,0.9524
2016-04-13,-0.9434
2016-04-14,1.9048
2016-04-18,-5.035
2016-04-19,-1.5869
2016-04-20,3.0
2016-04-21,0.0
2016-04-25,-2.9126
2016-04-26,-2.0
2016-04-27,2.0408
2016-04-28,0.0
2016-04-29,-3.0
2016-05-02,-4.1237
2016-05-03,4.3011
2016-05-05,-2.6933
2016-05-06,1.7084000000000001
2016-05-09,0.0
2016-05-10,0.0
2016-05-19,-1.0417
2016-05-20,-3.1579
2016-05-26,0.0
2016-06-06,-4.3478
2016-06-07,3.4091
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,-1.0989
2016-06-13,-4.4444
2016-06-14,4.6512
2016-06-15,-4.4444
2016-06-16,-1.1628
2016-06-22,14.1176
2016-06-24,-7.2165
2016-06-27,0.0
2016-06-29,17.7778
2016-06-30,-5.6604
2016-07-01,-16.2
2016-07-05,15.7518
2016-07-06,3.0928
2016-07-07,-2.0
2016-07-08,-8.1633
2016-07-12,0.0
2016-07-15,11.1111
2016-07-19,1.0
2016-07-20,3.9604
2016-07-21,-4.7619
2016-07-25,3.0
2016-07-27,0.0
2016-07-28,1.9417
2016-07-29,-2.8571
2016-08-01,-3.9215999999999998
2016-08-02,-8.1633
2016-08-03,-2.1319
2016-08-04,2.1784
2016-08-05,-5.0
2016-08-09,-0.5848
2016-08-11,16.4706
2016-08-12,-1.0101
2016-08-16,0.0
2016-08-18,-3.0612
2016-08-19,0.8421
2016-08-22,1.2526
2016-08-24,0.0
2016-08-26,-10.3093
2016-08-30,3.4483
2016-09-01,3.3333
2016-09-02,4.3011
2016-09-06,-4.1237
2016-09-07,4.3011
2016-09-12,0.0
2016-09-13,-2.0619
2016-09-15,24.2105
2016-09-16,3.3898
2016-09-19,-2.459
2016-09-21,0.0
2016-09-23,0.0
2016-09-26,-7.563
2016-09-27,0.0
2016-09-28,13.6364
2016-09-29,4.0
2016-09-30,3.8462
2016-10-03,29.6296
2016-10-04,-4.0
2016-10-05,-4.7619
2016-10-07,-25.0
2016-10-10,12.5
2016-10-11,-11.1111
2016-10-13,4.1667
2016-10-14,7.2
2016-10-17,0.0
2016-10-18,-5.2239
2016-10-19,-3.1496
2016-10-20,-0.813
2016-10-21,14.7541
2016-10-25,-7.1429
2016-10-26,-3.8462
2016-10-27,0.0
2016-10-28,-2.4
2016-10-31,-1.6393
2016-11-01,0.0
2016-11-02,0.0
2016-11-08,-4.1667
2016-11-09,-2.6087
2016-11-14,7.1429
2016-11-15,16.6667
2016-11-18,-20.0
2016-11-21,25.0
2016-11-22,0.0
2016-11-29,-3.5714
2016-11-30,2.963
2016-12-05,-4.3165
2016-12-06,-2.2556
2016-12-08,-16.1538
2016-12-09,-6.422
2016-12-12,5.8824
2016-12-13,-2.7778
2016-12-14,-0.9524
2016-12-16,-0.9615
2016-12-19,-2.9126
2016-12-20,0.0
2016-12-22,1.0
2016-12-23,0.0
2016-12-27,-0.9901
2016-12-28,-5.0
2016-12-29,0.0
2016-12-30,5.2632
2017-01-03,-9.0
2017-01-04,5.4945
2017-01-05,-0.5208
2017-01-06,4.712
2017-01-09,-5.0
2017-01-10,-3.7763
2017-01-11,3.9245
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,5.2632
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,7.0
2017-01-23,-1.8692
2017-01-25,-19.8095
2017-01-26,-1.4252
2017-01-27,13.8554
2017-01-30,5.8201
2017-01-31,-0.5
2017-02-01,0.0
2017-02-02,-4.5226
2017-02-03,1.0526
2017-02-06,-1.0417
2017-02-07,5.2632
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,-0.5
2017-02-14,0.402
2017-02-17,0.1001
2017-02-21,0.0
2017-02-23,-5.0
2017-02-24,-5.2632
2017-02-27,0.0
2017-02-28,16.6667
2017-03-01,-4.7619
2017-03-02,0.0
2017-03-06,-5.0
2017-03-07,0.0
2017-03-08,5.2632
2017-03-09,-5.0
2017-03-10,5.2632
2017-03-13,-0.5
2017-03-14,-9.5352
2017-03-15,-0.0139
2017-03-16,11.1111
2017-03-17,-12.0
2017-03-20,13.0682
2017-03-22,-0.5025
2017-03-23,5.0505
2017-03-27,-3.8462
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,-2.1625
2017-04-10,2.2103
2017-04-12,0.0
2017-04-13,5.0
2017-04-19,5.7143
2017-04-20,-8.1081
2017-04-24,2.9412000000000003
2017-04-25,8.5714
2017-04-26,-3.5088
2017-04-28,-4.5455
2017-05-01,4.7619
2017-05-02,4.5455
2017-05-03,-11.3043
2017-05-04,2.9412000000000003
2017-05-05,0.9524
2017-05-08,16.9811
2017-05-09,0.0
2017-05-10,-0.8065
2017-05-11,-2.439
2017-05-15,-8.3333
2017-05-16,10.9091
2017-05-17,-18.0328
2017-05-18,3.0
2017-05-19,6.7961
2017-05-22,0.0
2017-05-25,4.5455
2017-05-30,0.0
2017-05-31,0.0
2017-06-05,0.8696
2017-06-06,-3.4483
2017-06-07,0.0
2017-06-08,9.8214
2017-06-09,0.0
2017-06-15,-8.9431
2017-06-16,3.5714
2017-06-19,-4.3103
2017-06-20,9.9099
2017-06-22,-1.6393
2017-06-26,-4.1667
2017-06-28,0.0
2017-06-29,-1.7391
2017-06-30,0.0
2017-07-05,0.885
2017-07-06,0.0
2017-07-07,-0.8772
2017-07-12,-0.885
2017-07-14,1.7856999999999998
2017-07-17,0.0
2017-07-18,-3.5088
2017-07-19,3.6364
2017-07-20,5.2632
2017-07-21,-3.3333
2017-07-24,-5.1724
2017-07-25,9.0909
2017-07-26,-4.1667
2017-07-27,-10.4348
2017-07-28,6.7961
2017-07-31,0.0
2017-08-02,0.0
2017-08-03,-5.4545
2017-08-04,4.8077
2017-08-07,-8.2569
2017-08-08,9.0
2017-08-09,0.9174
2017-08-10,-1.8182
2017-08-14,11.1111
2017-08-15,-8.3333
2017-08-16,9.0909
2017-08-18,-4.1667
2017-08-22,4.3478
2017-08-24,-8.3333
2017-08-28,2.7273
2017-08-30,1.7699
2017-08-31,0.0
2017-09-07,4.3478
2017-09-11,-1.6667
2017-09-18,-7.6271
2017-09-19,-4.5872
2017-09-20,0.0
2017-09-21,0.9615
2017-09-26,-4.7619
2017-09-28,0.0
2017-09-29,0.0
2017-10-03,0.0
2017-10-04,9.0
2017-10-05,-8.2569
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,15.0
2017-10-11,-13.0435
2017-10-12,5.0
2017-10-13,-4.7619
2017-10-17,5.0
2017-10-18,0.0
2017-10-19,8.5714
2017-10-20,-5.3246
2017-10-23,9.3301
2017-10-24,0.0
2017-10-25,-13.5593
2017-10-26,7.8431
2017-10-27,0.0
2017-10-30,-0.9091
2017-10-31,-8.2569
2017-11-01,0.0
2017-11-03,-3.0
2017-11-13,3.0928
2017-11-17,0.0
2017-11-20,-7.0
2017-11-21,0.8559
2017-11-22,6.6144
2017-11-24,0.0
2017-11-27,0.0
2017-11-30,-5.0
2017-12-01,0.0
2017-12-04,-3.1579
2017-12-06,8.6957
2017-12-07,-3.0
2017-12-11,-6.701
2017-12-12,0.5525
2017-12-13,-2.7473
2017-12-14,-9.6045
2017-12-15,2.5
2017-12-18,-1.2195
2017-12-19,-1.2346
2017-12-20,11.0
2017-12-21,-15.5405
2017-12-26,0.0
2017-12-27,1.3333
2017-12-28,15.7895
2017-12-29,0.5682
2018-01-02,6.2147
2018-01-03,0.0
2018-01-05,-1.0638
2018-01-08,-3.2258
2018-01-09,-11.1111
2018-01-11,12.5
2018-01-16,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-24,-5.5556
2018-01-25,-4.7059
2018-01-26,1.2346
2018-01-30,0.1829
2018-01-31,-2.6172
2018-02-01,12.25
2018-02-02,-22.049
2018-02-05,4.1857
2018-02-06,1.4672
2018-02-07,-5.4054
2018-02-08,-2.1429
2018-02-12,4.3796
2018-02-13,-2.0979
2018-02-14,-7.1429
2018-02-15,7.6923
2018-02-21,-7.1429
2018-02-22,-4.6
2018-02-23,-0.0161
2018-02-26,-2.4194
2018-02-27,3.3058
2018-02-28,-5.6
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-6.6102
2018-03-07,-2.9038
2018-03-09,0.0
2018-03-13,0.0
2018-03-14,27.1028
2018-03-16,-33.6765
2018-03-20,0.0
2018-03-22,0.0
2018-03-26,0.0
2018-03-27,28.6031
2018-03-28,-22.069
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,27.8761
2018-04-04,-3.1142
2018-04-06,-4.4643
2018-04-09,2.785
2018-04-13,5.4737
2018-04-17,-10.3448
2018-04-18,-1.9231
2018-04-20,3.9215999999999998
2018-04-24,5.6604
2018-04-25,3.5714
2018-04-26,3.4483
2018-04-27,-8.3333
2018-04-30,5.4545
2018-05-01,-10.3448
2018-05-02,1.9231
2018-05-03,0.0
2018-05-04,-3.7736
2018-05-07,-1.9607999999999999
2018-05-08,-4.0
2018-05-09,6.25
2018-05-10,-5.8824
2018-05-11,25.0
2018-05-14,-8.3333
2018-05-15,-5.4545
2018-05-16,9.6154
2018-05-17,0.0
2018-05-18,-15.7895
2018-05-21,-2.0833
2018-05-22,-4.2553
2018-05-23,0.0
2018-05-24,10.6667
2018-05-25,2.008
2018-05-29,-11.417300000000001
2018-05-30,6.2
2018-05-31,-2.9504
2018-06-01,0.0216
2018-06-04,-9.4632
2018-06-06,-4.7619
2018-06-07,-5.0
2018-06-08,13.1579
2018-06-11,-11.3953
2018-06-12,0.0
2018-06-13,0.5249
2018-06-19,12.2715
2018-06-20,13.9535
2018-06-21,-8.1633
2018-06-22,-14.4444
2018-06-26,16.8831
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,13.3333
2018-07-03,-11.7647
2018-07-05,-11.1111
2018-07-06,12.5
2018-07-10,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,-11.1111
2018-07-17,0.0
2018-07-18,12.5
2018-07-19,0.0
2018-07-20,-11.1111
2018-07-23,12.5
2018-07-24,-8.8889
2018-07-25,-3.6585
2018-07-26,0.0
2018-07-27,-3.7975
2018-07-30,0.2632
2018-07-31,-0.2625
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,-7.8947
2018-08-07,14.2857
2018-08-08,-24.75
2018-08-10,0.3322
2018-08-17,2.649
2018-08-23,29.0323
2018-08-24,0.0
2018-08-28,-22.5
2018-08-29,29.0323
2018-08-31,0.0
2018-09-06,0.0
2018-09-07,10.0
2018-09-10,-9.0909
2018-09-11,0.0
2018-09-12,-0.25
2018-09-18,0.2506
2018-09-19,0.0
2018-09-20,0.0
2018-09-24,0.0
2018-09-26,-12.5
2018-09-27,0.0
2018-10-01,0.0
2018-10-10,-14.2857
2018-10-11,33.0
2018-10-15,-29.8246
2018-10-16,-16.0714
2018-10-17,0.0
2018-10-18,-6.383
2018-10-19,0.0
2018-10-22,-2.2727
2018-10-23,-16.2791
2018-10-24,-11.1111
2018-10-25,0.625
2018-10-26,-0.6211
2018-10-29,-3.125
2018-10-31,0.0
2018-11-01,-3.2258
2018-11-02,-8.6667
2018-11-06,-8.7591
2018-11-07,-8.0
2018-11-08,0.0
2018-11-12,0.0
2018-11-27,21.3043
2018-12-07,-21.147
2018-12-10,0.0
2018-12-13,0.0
2018-12-20,0.0
2018-12-21,-9.0909
2018-12-24,-5.0
2018-12-27,0.0
2018-12-31,-5.2632
2019-01-04,11.1111
2019-01-07,250.0
2019-01-08,-12.7143
2019-01-09,-11.6203
2019-01-10,-11.1111
2019-01-11,0.0
2019-01-14,12.5
2019-01-17,-11.1111
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-30,0.0
2019-02-04,-16.6667
2019-02-05,20.0
2019-02-13,-15.8333
2019-02-14,-5.9406
2019-02-19,5.2632
2019-02-20,20.0
2019-02-21,0.0
2019-02-25,25.0
2019-02-27,25.0
2019-02-28,-20.0
2019-03-04,-3.3333
2019-03-05,-13.7931
2019-03-06,-20.0
2019-03-07,22.0
2019-03-11,-1.6393
2019-03-13,-30.0
2019-03-14,36.3095
2019-03-18,0.0
2019-03-19,-0.6332
2019-03-25,-12.1072
2019-04-01,-5.0
2019-04-02,0.0
2019-04-05,10.2632
2019-04-09,9.0215
2019-04-11,6.8301
2019-04-12,46.3934
2019-04-15,-46.8085
2019-04-16,15.7895
2019-04-17,13.6364
2019-04-18,-4.4
2019-04-22,-1.6067
2019-04-23,-19.2039
2019-04-24,-2.6316
