ticker,XENT US Equity
2014-12-10,-4.1709
2014-12-11,1.1012
2014-12-12,3.6826
2014-12-15,-4.2521
2014-12-16,1.4107
2014-12-17,4.7913
2014-12-18,-2.409
2014-12-19,3.2746
2014-12-22,2.9268
2014-12-23,-1.8009
2014-12-24,-3.6197
2014-12-26,-0.2504
2014-12-29,-2.2088
2014-12-30,-1.7454
2014-12-31,-3.0825
2015-01-02,-1.3477000000000001
2015-01-05,13.2787
2015-01-06,-2.412
2015-01-07,-2.4221
2015-01-08,-1.0132
2015-01-09,-1.3306
2015-01-12,-2.2822
2015-01-13,22.293
2015-01-14,6.4236
2015-01-15,-4.3638
2015-01-16,-2.1322
2015-01-20,-7.2331
2015-01-21,-1.0803
2015-01-22,0.7597
2015-01-23,0.754
2015-01-26,-1.9645000000000001
2015-01-27,4.9618
2015-01-28,-1.3182
2015-01-29,-0.5067
2015-01-30,-2.4537
2015-02-02,0.9018
2015-02-03,-0.0941
2015-02-04,0.1883
2015-02-05,-0.047
2015-02-06,0.1881
2015-02-09,-1.4546999999999999
2015-02-10,7.5238
2015-02-11,-0.3986
2015-02-12,0.4891
2015-02-13,2.0354
2015-02-17,-1.1275
2015-02-18,0.8772
2015-02-19,-0.2174
2015-02-20,-1.0893
2015-02-23,0.3965
2015-02-24,2.5888999999999998
2015-02-25,0.8554
2015-02-26,-0.1272
2015-02-27,12.1444
2015-03-02,7.4972
2015-03-03,-8.8411
2015-03-04,-3.1685
2015-03-05,0.7981
2015-03-06,-3.1275
2015-03-09,-1.3486
2015-03-10,-3.894
2015-03-11,-1.7241
2015-03-12,5.1316
2015-03-13,-1.0847
2015-03-16,-1.5605
2015-03-17,1.4996
2015-03-18,-1.2664
2015-03-19,0.2993
2015-03-20,2.9412000000000003
2015-03-23,3.5611
2015-03-24,0.5598
2015-03-25,1.7097
2015-03-26,-1.1337
2015-03-27,0.4745
2015-03-30,1.1413
2015-03-31,0.5058
2015-04-01,1.5486
2015-04-02,0.3431
2015-04-06,-2.0897
2015-04-07,-1.0865
2015-04-08,-0.7062
2015-04-09,3.9115
2015-04-10,1.0266
2015-04-13,-1.0162
2015-04-14,0.0
2015-04-15,-0.7605
2015-04-16,0.2682
2015-04-17,-0.6496
2015-04-20,0.1154
2015-04-21,0.3842
2015-04-22,-0.1148
2015-04-23,0.1916
2015-04-24,-0.9178
2015-04-27,0.0
2015-04-28,0.3474
2015-04-29,-2.2308
2015-04-30,-1.2785
2015-05-01,-0.8567
2015-05-04,6.4711
2015-05-05,-6.795
2015-05-06,4.6983
2015-05-07,-7.0019
2015-05-08,3.6606
2015-05-11,-4.1332
2015-05-12,0.0
2015-05-13,-1.2558
2015-05-14,2.7554
2015-05-15,-1.2789
2015-05-18,3.9281
2015-05-19,-3.4178
2015-05-20,2.1232
2015-05-21,-5.3404
2015-05-22,3.0577
2015-05-26,-1.5462
2015-05-27,-0.2122
2015-05-28,0.4254
2015-05-29,0.5506
2015-06-01,1.5586
2015-06-02,4.355
2015-06-03,3.0207
2015-06-04,5.9028
2015-06-05,0.0
2015-06-08,1.6393
2015-06-09,-1.5412
2015-06-10,3.7495000000000003
2015-06-11,2.4211
2015-06-12,-0.5481
2015-06-15,1.9979
2015-06-16,-0.2702
2015-06-17,-0.0339
2015-06-18,-1.9647999999999999
2015-06-19,0.2073
2015-06-22,0.7241
2015-06-23,-0.9928
2015-06-24,-0.7607
2015-06-25,1.0105
2015-06-26,-1.1728
2015-06-29,-1.5009000000000001
2015-06-30,1.4529
2015-07-01,-0.8383
2015-07-02,1.7964
2015-07-06,-0.6574
2015-07-07,0.8359
2015-07-08,-2.3489
2015-07-09,0.4952
2015-07-10,3.7663
2015-07-13,4.749
2015-07-14,-3.206
2015-07-15,0.4684
2015-07-16,3.8961
2015-07-17,0.641
2015-07-20,-2.293
2015-07-21,2.0209
2015-07-22,2.9712
2015-07-23,0.9618
2015-07-24,-0.3073
2015-07-27,-2.8052
2015-07-28,-2.569
2015-07-29,-2.5716
2015-07-30,-1.3699
2015-07-31,0.5081
2015-08-03,1.0111
2015-08-04,0.5672
2015-08-05,0.2322
2015-08-06,-7.3155
2015-08-07,-0.8929
2015-08-10,-0.4324
2015-08-11,0.0724
2015-08-12,2.0615
2015-08-13,-0.1063
2015-08-14,1.3125
2015-08-17,0.5602
2015-08-18,4.1783
2015-08-19,-2.4064
2015-08-20,-3.7329
2015-08-21,-1.3874
2015-08-24,-8.658
2015-08-25,1.0269
2015-08-26,0.7428
2015-08-27,-1.2806
2015-08-28,-0.3538
2015-08-31,0.4339
2015-09-01,1.9639
2015-09-02,-0.4237
2015-09-03,-2.205
2015-09-04,-1.0285
2015-09-08,1.6787
2015-09-09,-2.5943
2015-09-10,1.4527999999999999
2015-09-11,0.5171
2015-09-14,3.5615
2015-09-15,-1.2227999999999999
2015-09-16,0.4642
2015-09-17,3.1575
2015-09-18,-1.3437999999999999
2015-09-21,-1.1351
2015-09-22,-7.9602
2015-09-23,-0.0416
2015-09-24,-3.6606
2015-09-25,-9.3264
2015-09-28,-4.6667
2015-09-29,11.3387
2015-09-30,4.9798
2015-10-01,-12.0085
2015-10-02,3.9339
2015-10-05,2.6635999999999997
2015-10-06,-6.5089
2015-10-07,2.3856
2015-10-08,-1.4741
2015-10-09,-3.4749
2015-10-12,-4.75
2015-10-13,-3.5696
2015-10-14,-0.0544
2015-10-15,4.0305
2015-10-16,2.2513
2015-10-19,-0.1536
2015-10-20,-4.2564
2015-10-21,-3.4815
2015-10-22,-1.7203
2015-10-23,7.1711
2015-10-26,-1.686
2015-10-27,-2.6259
2015-10-28,3.6874000000000002
2015-10-29,-0.9554
2015-10-30,2.6795
2015-11-02,8.0376
2015-11-03,4.058
2015-11-04,0.6964
2015-11-05,-23.7437
2015-11-06,3.2044
2015-11-09,2.2847
2015-11-10,0.1718
2015-11-11,4.6312
2015-11-12,-4.153
2015-11-13,2.1095
2015-11-16,0.7817
2015-11-17,0.4986
2015-11-18,2.9217
2015-11-19,-0.3749
2015-11-20,0.1075
2015-11-23,2.9538
2015-11-24,1.7736
2015-11-25,2.4603
2015-11-27,1.5008
2015-11-30,-2.8586
2015-12-01,1.5221
2015-12-02,-0.05
2015-12-03,0.1
2015-12-04,3.2967
2015-12-07,0.0
2015-12-08,0.4836
2015-12-09,-1.4918
2015-12-10,1.8564
2015-12-11,-3.693
2015-12-14,-0.5976
2015-12-15,0.1503
2015-12-16,0.8504
2015-12-17,-2.7778
2015-12-18,7.9082
2015-12-21,-0.0473
2015-12-22,0.2838
2015-12-23,5.5189
2015-12-24,-0.6258
2015-12-28,0.7197
2015-12-29,1.8312
2015-12-30,-2.4123
2015-12-31,1.1236
2016-01-04,-5.8222000000000005
2016-01-05,1.0854
2016-01-06,-2.1008
2016-01-07,-4.3395
2016-01-08,-4.2871
2016-01-11,-5.4688
2016-01-12,7.3829
2016-01-13,-3.6429
2016-01-14,6.1768
2016-01-15,-5.2156
2016-01-19,-0.1058
2016-01-20,-3.2309
2016-01-21,0.2189
2016-01-22,1.8569
2016-01-25,-2.1984
2016-01-26,-1.0417
2016-01-27,-6.3158
2016-01-28,-3.016
2016-01-29,8.7195
2016-02-01,1.7386
2016-02-02,1.5436
2016-02-03,-4.126
2016-02-04,2.3783
2016-02-05,-5.531
2016-02-08,-3.1616
2016-02-09,3.9903
2016-02-10,1.8605
2016-02-11,-1.6553
2016-02-12,-1.6831
2016-02-16,3.8961
2016-02-17,4.2045
2016-02-18,0.7088
2016-02-19,1.2993999999999999
2016-02-22,-3.7948
2016-02-23,-2.3333
2016-02-24,4.9488
2016-02-25,1.4092
2016-02-26,0.2138
2016-02-29,-3.5733
2016-03-01,1.7146
2016-03-02,-0.5438
2016-03-03,1.3669
2016-03-04,1.2945
2016-03-07,-0.1597
2016-03-08,-3.84
2016-03-09,1.1093
2016-03-10,-1.9199000000000002
2016-03-11,3.2998
2016-03-14,-0.5414
2016-03-15,-4.9536999999999995
2016-03-16,-3.8373
2016-03-17,-3.9905
2016-03-18,3.2878
2016-03-21,-1.6817
2016-03-22,2.6878
2016-03-23,-2.558
2016-03-24,-1.4042
2016-03-28,0.0
2016-03-29,10.031
2016-03-30,3.8829000000000002
2016-03-31,2.9252000000000002
2016-04-01,0.0
2016-04-04,-2.1579
2016-04-05,0.269
2016-04-06,0.912
2016-04-07,-0.638
2016-04-08,-2.4077
2016-04-11,-3.0154
2016-04-12,0.961
2016-04-13,2.7436
2016-04-14,0.4905
2016-04-15,1.3557000000000001
2016-04-18,4.0128
2016-04-19,-1.1831
2016-04-20,-2.1343
2016-04-21,2.0213
2016-04-22,0.1043
2016-04-25,-0.3125
2016-04-26,2.8213
2016-04-27,0.0
2016-04-28,1.8293
2016-04-29,0.0499
2016-05-02,0.9975
2016-05-03,1.3827
2016-05-04,-2.0945
2016-05-05,1.194
2016-05-06,-32.1042
2016-05-09,1.2671999999999999
2016-05-10,3.1105
2016-05-11,-5.3398
2016-05-12,-10.1832
2016-05-13,0.7341
2016-05-16,1.9433
2016-05-17,-0.6354
2016-05-18,1.5188000000000001
2016-05-19,-0.4724
2016-05-20,4.7468
2016-05-23,-2.8701
2016-05-24,0.6221
2016-05-25,-0.1546
2016-05-26,-2.4768
2016-05-27,4.0476
2016-05-31,0.1526
2016-06-01,2.8941
2016-06-02,2.0725
2016-06-03,-0.0725
2016-06-06,3.193
2016-06-07,2.8833
2016-06-08,0.9569
2016-06-09,-0.5416
2016-06-10,-1.9741
2016-06-13,0.0694
2016-06-14,-0.2776
2016-06-15,-1.1134
2016-06-16,-0.563
2016-06-17,-2.9016
2016-06-20,1.6764000000000001
2016-06-21,-6.0932
2016-06-22,-1.0687
2016-06-23,4.4753
2016-06-24,-5.2437
2016-06-27,-4.9883
2016-06-28,2.7071
2016-06-29,2.6358
2016-06-30,0.6226
2016-07-01,0.9281
2016-07-05,-1.9157
2016-07-06,2.5781
2016-07-07,0.0
2016-07-08,3.4273
2016-07-11,-0.3682
2016-07-12,-0.1478
2016-07-13,-1.9245
2016-07-14,2.0377
2016-07-15,2.2189
2016-07-18,10.4197
2016-07-19,3.1455
2016-07-20,-0.5718
2016-07-21,-0.7029
2016-07-22,0.3218
2016-07-25,-0.0641
2016-07-26,0.7702
2016-07-27,1.4013
2016-07-28,-1.696
2016-07-29,1.2141
2016-08-01,1.5783
2016-08-02,-0.4351
2016-08-03,2.1848
2016-08-04,-5.3146
2016-08-05,-2.2580999999999998
2016-08-08,-2.6403
2016-08-09,1.2203
2016-08-10,-2.8131
2016-08-11,0.6892
2016-08-12,-1.3005
2016-08-15,2.7739000000000003
2016-08-16,-1.0121
2016-08-17,-0.6135
2016-08-18,-0.4115
2016-08-19,1.2397
2016-08-22,2.449
2016-08-23,2.3904
2016-08-24,0.5837
2016-08-25,1.9342000000000001
2016-08-26,-1.1385
2016-08-29,1.3436
2016-08-30,0.6944
2016-08-31,-1.1912
2016-09-01,-0.349
2016-09-02,1.751
2016-09-06,-1.7522
2016-09-07,-0.828
2016-09-08,-0.578
2016-09-09,-5.6848
2016-09-12,2.5342000000000002
2016-09-13,-1.002
2016-09-14,-0.4723
2016-09-15,-0.339
2016-09-16,-0.068
2016-09-19,0.0681
2016-09-20,1.6327
2016-09-21,3.079
2016-09-22,2.7922000000000002
2016-09-23,-0.3159
2016-09-26,1.5843
2016-09-27,1.2477
2016-09-28,-0.6778
2016-09-29,-3.1638
2016-09-30,1.4734
2016-10-03,1.5783
2016-10-04,2.7346
2016-10-05,0.4235
2016-10-06,-2.2289
2016-10-07,-0.2465
2016-10-10,1.9148
2016-10-11,-1.8182
2016-10-12,-0.6173
2016-10-13,2.4845
2016-10-14,0.6061
2016-10-17,3.6145
2016-10-18,0.2907
2016-10-19,-3.7681
2016-10-20,-0.6024
2016-10-21,0.6061
2016-10-24,0.6024
2016-10-25,-2.9939999999999998
2016-10-26,-4.0123
2016-10-27,-1.2862
2016-10-28,-4.2345
2016-10-31,-0.6803
2016-11-01,0.6849
2016-11-02,-43.1973
2016-11-03,10.7784
2016-11-04,12.973
2016-11-07,11.0048
2016-11-08,3.4483
2016-11-09,1.6667
2016-11-10,4.0984
2016-11-11,-0.3937
2016-11-14,-1.9763
2016-11-15,2.4194
2016-11-16,-3.5433
2016-11-17,-3.6734999999999998
2016-11-18,1.2711999999999999
2016-11-21,-0.8368
2016-11-22,-4.2194
2016-11-23,0.0
2016-11-25,-0.8811
2016-11-28,-3.5556
2016-11-29,-0.9217
2016-11-30,-3.2558
2016-12-01,-6.25
2016-12-02,-3.0769
2016-12-05,-2.1164
2016-12-06,5.4054
2016-12-07,8.7179
2016-12-08,1.8868
2016-12-09,3.7037
2016-12-12,-1.3393
2016-12-13,0.905
2016-12-14,0.4484
2016-12-15,-1.3393
2016-12-16,2.7149
2016-12-19,-1.7621
2016-12-20,2.2422
2016-12-21,0.8772
2016-12-22,0.4348
2016-12-23,2.5974
2016-12-27,3.7975
2016-12-28,-5.6911000000000005
2016-12-29,3.0172
2016-12-30,1.2551999999999999
2017-01-03,-0.8264
2017-01-04,0.0
2017-01-05,1.6667
2017-01-06,-2.8689
2017-01-09,10.1266
2017-01-10,0.7663
2017-01-11,0.7605
2017-01-12,-0.7547
2017-01-13,1.5209000000000001
2017-01-17,0.0
2017-01-18,-2.2472
2017-01-19,-3.4483
2017-01-20,-1.1905000000000001
2017-01-23,-3.6145
2017-01-24,2.0833
2017-01-25,4.898
2017-01-26,0.7782
2017-01-27,2.3166
2017-01-30,-1.8868
2017-01-31,3.8462
2017-02-01,-1.1111
2017-02-02,0.7491
2017-02-03,1.487
2017-02-06,-1.4652
2017-02-07,-3.7175000000000002
2017-02-08,-2.3166
2017-02-09,5.5336
2017-02-10,0.0
2017-02-13,-1.1236
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-0.3788
2017-02-17,0.3802
2017-02-21,-2.6515
2017-02-22,0.0
2017-02-23,-2.3346
2017-02-24,5.1793
2017-02-27,4.9242
2017-02-28,-1.8051
2017-03-01,5.8824
2017-03-02,-0.3472
2017-03-03,-2.439
2017-03-06,0.0
2017-03-07,0.7143
2017-03-08,3.9007
2017-03-09,1.3652
2017-03-10,3.7037
2017-03-13,0.3247
2017-03-14,-2.589
2017-03-15,3.6545
2017-03-16,2.2436
2017-03-17,2.8213
2017-03-20,0.0
2017-03-21,-0.3049
2017-03-22,-3.9755000000000003
2017-03-23,4.1401
2017-03-24,2.7523
2017-03-27,2.9762
2017-03-28,-1.1561
2017-03-29,1.7544
2017-03-30,0.0
2017-03-31,-1.4368
2017-04-03,-1.1662
2017-04-04,-2.6549
2017-04-05,-0.9091
2017-04-06,-0.9174
2017-04-07,0.9259
2017-04-10,-1.8349
2017-04-11,0.6231
2017-04-12,0.3096
2017-04-13,0.0
2017-04-17,2.4691
2017-04-18,0.0
2017-04-19,3.6145
2017-04-20,4.0698
2017-04-21,-1.9553
2017-04-24,0.2849
2017-04-25,2.5568
2017-04-26,1.385
2017-04-27,1.6393
2017-04-28,2.1505
2017-05-01,5.0
2017-05-02,0.5013
2017-05-03,20.1995
2017-05-04,3.7344
2017-05-05,-2.2
2017-05-08,-0.409
2017-05-09,0.2053
2017-05-10,-8.1967
2017-05-11,3.683
2017-05-12,-0.5382
2017-05-15,0.8658
2017-05-16,0.0
2017-05-17,-4.721
2017-05-18,0.4505
2017-05-19,2.0179
2017-05-22,1.978
2017-05-23,0.0
2017-05-24,2.3707
2017-05-25,1.0526
2017-05-26,4.7917
2017-05-30,0.5964
2017-05-31,0.0
2017-06-01,2.9644
2017-06-02,3.8388
2017-06-05,-2.7725999999999997
2017-06-06,0.0
2017-06-07,-0.7605
2017-06-08,4.023
2017-06-09,-4.2357
2017-06-12,-0.3846
2017-06-13,0.5792
2017-06-14,2.6871
2017-06-15,-0.3738
2017-06-16,-2.2514
2017-06-19,1.3436
2017-06-20,1.3258
2017-06-21,-0.3738
2017-06-22,1.6886
2017-06-23,2.0295
2017-06-26,-1.8083
2017-06-27,-0.9208
2017-06-28,1.3011
2017-06-29,-0.7339
2017-06-30,3.3272
2017-07-03,0.5367
2017-07-05,-0.5338
2017-07-06,-2.5045
2017-07-07,0.9174
2017-07-10,0.0
2017-07-11,0.3636
2017-07-12,0.9058
2017-07-13,0.8977
2017-07-14,3.2028
2017-07-17,-2.4138
2017-07-18,2.6502
2017-07-19,-1.3769
2017-07-20,-0.5236
2017-07-21,-2.1053
2017-07-24,2.509
2017-07-25,-0.5245
2017-07-26,-0.8787
2017-07-27,-3.1915
2017-07-28,-0.1832
2017-07-31,0.5505
2017-08-01,0.5474
2017-08-02,9.2559
2017-08-03,-1.8272
2017-08-04,0.3384
2017-08-07,3.0354
2017-08-08,0.0
2017-08-09,-1.3093
2017-08-10,-1.6583999999999999
2017-08-11,2.5295
2017-08-14,1.6447
2017-08-15,0.4854
2017-08-16,0.3221
2017-08-17,-2.0867
2017-08-18,-0.9836
2017-08-21,0.4967
2017-08-22,0.8237
2017-08-23,0.9804
2017-08-24,-0.4854
2017-08-25,-3.9024
2017-08-28,0.6768
2017-08-29,1.1764999999999999
2017-08-30,-0.3322
2017-08-31,3.0
2017-09-01,2.2654
2017-09-05,0.4747
2017-09-06,0.0
2017-09-07,0.1575
2017-09-08,0.4717
2017-09-11,2.6604
2017-09-12,-5.4878
2017-09-13,-2.2580999999999998
2017-09-14,0.33
2017-09-15,-0.3289
2017-09-18,1.1551
2017-09-19,-0.8972
2017-09-20,-3.7037
2017-09-21,0.0
2017-09-22,1.7094
2017-09-25,-2.8571
2017-09-26,-1.2111
2017-09-27,0.3503
2017-09-28,1.7452
2017-09-29,6.8611
2017-10-02,-1.1236
2017-10-03,-4.2208
2017-10-04,4.4068
2017-10-05,2.5974
2017-10-06,-3.0063
2017-10-09,-4.2414
2017-10-10,-2.2147
2017-10-11,-1.0453
2017-10-12,-1.9365999999999999
2017-10-13,1.9748999999999999
2017-10-16,1.0563
2017-10-17,-0.1742
2017-10-18,1.7452
2017-10-19,2.2298
2017-10-20,2.6846
2017-10-23,-1.9607999999999999
2017-10-24,-1.3333
2017-10-25,-0.3378
2017-10-26,-0.5085
2017-10-27,1.3629
2017-10-30,-2.437
2017-10-31,2.1532999999999998
2017-11-01,-4.5531
2017-11-02,1.5901
2017-11-03,0.6957
2017-11-06,-1.5544
2017-11-07,0.5263
2017-11-08,-0.5236
2017-11-09,1.0526
2017-11-10,-2.2569
2017-11-13,1.5986
2017-11-14,-1.3986
2017-11-15,0.3546
2017-11-16,2.1201
2017-11-17,-1.2111
2017-11-20,0.8757
2017-11-21,1.7361
2017-11-22,1.7065000000000001
2017-11-24,0.3356
2017-11-27,0.3344
2017-11-28,3.1667
2017-11-29,-1.9386
2017-11-30,0.659
2017-12-01,-1.4729999999999999
2017-12-04,-1.1628
2017-12-05,-3.1933
2017-12-06,-5.0347
2017-12-07,9.415
2017-12-08,-4.4277
2017-12-11,14.5105
2017-12-12,-2.7481
2017-12-13,2.0408
2017-12-14,-2.0
2017-12-15,0.7849
2017-12-18,-0.3115
2017-12-19,0.9375
2017-12-20,1.8576000000000001
2017-12-21,-0.4559
2017-12-22,0.3053
2017-12-26,-1.5221
2017-12-27,0.7728
2017-12-28,0.7669
2017-12-29,-1.3699
2018-01-02,7.4074
2018-01-03,-1.2931
2018-01-04,-1.4556
2018-01-05,0.0
2018-01-08,0.7386
2018-01-09,1.3195999999999999
2018-01-10,-1.4472
2018-01-11,1.7621
2018-01-12,-0.8658
2018-01-16,-1.6012
2018-01-17,0.4438
2018-01-18,0.1473
2018-01-19,1.6176
2018-01-22,1.3025
2018-01-23,0.1429
2018-01-24,1.2839
2018-01-25,1.9718
2018-01-26,2.0718
2018-01-29,-1.0825
2018-01-30,1.0944
2018-01-31,1.0825
2018-02-01,0.9371
2018-02-02,-1.8568
2018-02-05,-1.4865
2018-02-06,0.4115
2018-02-07,-1.3660999999999999
2018-02-08,-2.6316
2018-02-09,1.9915
2018-02-12,0.4184
2018-02-13,-0.5556
2018-02-14,1.7458
2018-02-15,3.7749
2018-02-16,-0.2646
2018-02-20,-1.8568
2018-02-21,-0.2703
2018-02-22,-2.5745
2018-02-23,0.2782
2018-02-26,0.5548
2018-02-27,-1.1034
2018-02-28,2.7894
2018-03-01,-2.578
2018-03-02,-0.1393
2018-03-05,0.8368
2018-03-06,-0.1383
2018-03-07,1.5234999999999999
2018-03-08,0.1364
2018-03-09,2.8609999999999998
2018-03-12,3.0464
2018-03-13,-0.3856
2018-03-14,-0.2581
2018-03-15,-1.423
2018-03-16,1.8373
2018-03-19,0.7732
2018-03-20,1.9182000000000001
2018-03-21,-1.1292
2018-03-22,-1.6497000000000002
2018-03-23,-0.7742
2018-03-26,2.2107
2018-03-27,-1.0178
2018-03-28,0.5141
2018-03-29,0.5115
2018-04-02,-3.5623
2018-04-03,-2.1108
2018-04-04,0.6739
2018-04-05,0.2677
2018-04-06,-2.2697
2018-04-09,1.6393
2018-04-10,1.7473
2018-04-11,0.5284
2018-04-12,3.4166
2018-04-13,0.5083
2018-04-16,3.1606
2018-04-17,1.5931
2018-04-18,-0.3619
2018-04-19,0.6053
2018-04-20,0.4813
2018-04-23,-1.7964
2018-04-24,-0.6098
2018-04-25,-0.6135
2018-04-26,0.1235
2018-04-27,-0.1233
2018-04-30,-1.358
2018-05-01,0.1252
2018-05-02,0.875
2018-05-03,0.3717
2018-05-04,2.963
2018-05-07,-10.3118
2018-05-08,-1.4706000000000001
2018-05-09,2.8494
2018-05-10,5.277
2018-05-11,-0.3759
2018-05-14,-0.2516
2018-05-15,1.1349
2018-05-16,0.4988
2018-05-17,-2.7295
2018-05-18,-1.2755
2018-05-21,1.8088
2018-05-22,0.2538
2018-05-23,-0.3797
2018-05-24,-0.1271
2018-05-25,0.6361
2018-05-29,-1.3906
2018-05-30,1.9231
2018-05-31,7.2956
2018-06-01,-1.0551
2018-06-04,-1.0664
2018-06-05,0.7186
2018-06-06,1.5457999999999998
2018-06-07,-2.9274
2018-06-08,-1.8094000000000001
2018-06-11,3.317
2018-06-12,-7.7289
2018-06-13,-3.9948
2018-06-14,-0.6711
2018-06-15,-2.1622
2018-06-18,2.7624
2018-06-19,-0.4032
2018-06-20,-0.8097
2018-06-21,-0.2721
2018-06-22,0.5457
2018-06-25,0.2714
2018-06-26,1.6238000000000001
2018-06-27,-2.1305
2018-06-28,3.1293
2018-06-29,-1.1873
2018-07-02,-5.6075
2018-07-03,0.0
2018-07-05,2.8289
2018-07-06,0.6878
2018-07-09,-3.5519
2018-07-10,0.5666
2018-07-11,0.8451
2018-07-12,-2.095
2018-07-13,-3.8516
2018-07-16,-1.9287999999999998
2018-07-17,3.9334
2018-07-18,0.4367
2018-07-19,-1.1594
2018-07-20,-0.5132
2018-07-23,-1.5474999999999999
2018-07-24,-3.4431
2018-07-25,-0.7752
2018-07-26,0.625
2018-07-27,-3.4161
2018-07-30,1.7685
2018-07-31,2.2117
2018-08-01,-19.4745
2018-08-02,3.4549
2018-08-03,-2.0408
2018-08-06,-1.1364
2018-08-07,2.682
2018-08-08,-2.0522
2018-08-09,-0.381
2018-08-10,5.1625
2018-08-13,-0.9091
2018-08-14,-0.7339
2018-08-15,-1.2939
2018-08-16,-1.3109
2018-08-17,-0.3795
2018-08-20,1.3333
2018-08-21,0.188
2018-08-22,1.5009000000000001
2018-08-23,0.7394
2018-08-24,2.3853
2018-08-27,1.4337
2018-08-28,2.2968
2018-08-29,0.1727
2018-08-30,0.5172
2018-08-31,0.5146
2018-09-04,-1.1945000000000001
2018-09-05,1.7271
2018-09-06,-0.3396
2018-09-07,-1.5332
2018-09-10,-0.519
2018-09-11,0.1739
2018-09-12,-2.2569
2018-09-13,3.5524
2018-09-14,2.7443999999999997
2018-09-17,-3.172
2018-09-18,3.6207000000000003
2018-09-19,-2.3295
2018-09-20,-0.6814
2018-09-21,1.5436999999999999
2018-09-24,-1.1824
2018-09-25,-0.6838
2018-09-26,-2.0654
2018-09-27,0.0
2018-09-28,1.0545
2018-10-01,-0.0696
2018-10-02,4.2116
2018-10-03,-1.7034
2018-10-04,-4.6551
2018-10-05,0.0713
2018-10-08,0.9259
2018-10-09,3.4933
2018-10-10,2.3866
2018-10-11,0.6993
2018-10-12,0.8929
2018-10-15,-1.9338
2018-10-16,-1.1364
2018-10-17,1.0142
2018-10-18,-1.573
2018-10-19,-4.5222999999999995
2018-10-22,-1.3533
2018-10-23,1.2274
2018-10-24,-4.1369
2018-10-25,1.3765
2018-10-26,-2.1284
2018-10-29,1.8373
2018-10-30,1.7305000000000001
2018-10-31,1.5563
2018-11-01,4.3478
2018-11-02,-1.2637
2018-11-05,-5.9495000000000005
2018-11-06,20.0441
2018-11-07,0.4289
2018-11-08,-0.5796
2018-11-09,-4.3878
2018-11-12,-4.525
2018-11-13,1.8151000000000002
2018-11-14,1.4196
2018-11-15,-0.6185
2018-11-16,2.0963
2018-11-19,-4.7161
2018-11-20,-3.4343
2018-11-21,1.6388
2018-11-23,2.0926
2018-11-26,-1.4785
2018-11-27,-1.2278
2018-11-28,3.971
2018-11-29,-0.7639
2018-11-30,0.4351
2018-12-03,0.5665
2018-12-04,-2.4851
2018-12-06,2.2766
2018-12-07,2.1927
2018-12-10,0.2601
