ticker,FLMN US Equity
2018-07-20,1.0375
2018-07-23,-0.1222
2018-07-24,0.3672
2018-07-25,0.1951
2018-07-26,0.5842
2018-07-27,0.2904
2018-07-30,0.8687
2018-07-31,-0.0957
2018-08-01,1.0536
2018-08-02,0.0
2018-08-03,1.327
2018-08-06,0.0935
2018-08-07,0.4673
2018-08-08,0.093
2018-08-09,0.4647
2018-08-10,0.8326
2018-08-13,0.6422
2018-08-14,1.732
2018-08-15,-1.4337
2018-08-16,-0.0909
2018-08-17,1.5469
2018-08-20,0.8961
2018-08-21,0.2664
2018-08-22,0.4429
2018-08-23,-0.4409
2018-08-24,0.9743
2018-08-27,0.8772
2018-08-28,0.1739
2018-08-29,-0.2604
2018-08-30,-0.8703
2018-08-31,0.0
2018-09-04,0.9658
2018-09-05,0.6957
2018-09-06,-0.7772
2018-09-07,-1.3054999999999999
2018-09-10,-0.0882
2018-09-11,0.7061
2018-09-12,-1.9281000000000001
2018-09-13,1.8767
2018-09-14,-0.4386
2018-09-17,-1.2335
2018-09-18,0.8029
2018-09-19,-0.2655
2018-09-20,-0.1775
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,-0.5333
2018-09-27,-0.7149
2018-09-28,-0.9901
2018-10-01,2.2727
2018-10-02,0.4444
2018-10-03,-2.1239
2018-10-04,-0.9946
2018-10-05,0.4566
2018-10-08,-0.0909
2018-10-09,-1.0919
2018-10-10,-3.4039
2018-10-11,-0.1905
2018-10-12,-0.0954
2018-10-15,-0.6686
2018-10-16,2.8846
2018-10-17,-1.4019
2018-10-18,-1.1374
2018-10-19,0.1918
2018-10-22,-0.2871
2018-10-23,-5.1823
2018-10-24,-1.6194
2018-10-25,3.4979
2018-10-26,-1.0934
2018-10-29,-5.0251
2018-10-30,1.3757
2018-10-31,2.2965
2018-11-01,-0.9184
2018-11-02,-2.6776999999999997
2018-11-05,3.1746
2018-11-06,-0.5128
2018-11-07,-0.0515
2018-11-08,-3.6458
2018-11-09,-2.7027
2018-11-12,-4.8889
2018-11-13,-5.8411
2018-11-14,1.1166
2018-11-15,-2.8221
2018-11-16,1.0101
2018-11-19,3.25
2018-11-20,-6.4165
2018-11-21,3.4929
2018-11-23,-3.75
2018-11-26,2.5974
2018-11-27,-4.8101
2018-11-28,1.8617
2018-11-29,1.1749
2018-11-30,-0.6452
2018-12-03,4.026
2018-12-04,-5.1186
2018-12-06,-2.8947000000000003
2018-12-07,2.439
2018-12-10,-2.9101
2018-12-11,2.8609999999999998
2018-12-12,-0.5298
2018-12-13,-2.6631
2018-12-14,0.5472
2018-12-17,1.9048
2018-12-18,-1.4686
2018-12-19,1.355
2018-12-20,-2.0053
2018-12-21,-3.0014
2018-12-24,-1.1252
2018-12-26,6.5434
2018-12-27,3.4713
2018-12-28,5.8065
2018-12-31,3.6585
2019-01-02,0.3529
2019-01-03,-1.6413
2019-01-04,2.503
2019-01-07,2.5581
2019-01-08,-3.0612
2019-01-09,2.807
2019-01-10,-0.1138
2019-01-11,-2.8474
2019-01-14,0.9379
2019-01-15,-1.3937
2019-01-16,0.3534
2019-01-17,-1.5258
2019-01-18,0.1192
2019-01-22,-4.881
2019-01-23,0.1252
2019-01-24,1.25
2019-01-25,1.1111
2019-01-28,-1.7094
2019-01-29,1.2422
2019-01-30,0.8589
2019-01-31,-2.4331
2019-02-01,5.2369
2019-02-04,-2.8436
2019-02-05,-2.439
2019-02-06,1.25
2019-02-07,-10.7407
2019-02-08,1.5213999999999999
2019-02-11,-0.9537
2019-02-12,-0.2751
2019-02-13,0.6897
2019-02-14,7.6712
2019-02-15,1.7812000000000001
2019-02-19,0.5
2019-02-20,0.3731
2019-02-21,-2.5413
2019-02-22,-0.6519
2019-02-25,0.9186
2019-02-26,0.7802
2019-02-27,0.5161
2019-02-28,-0.5135
2019-03-01,1.1613
2019-03-04,1.148
2019-03-05,1.2610000000000001
2019-03-06,-1.4944
2019-03-07,2.1492
2019-03-08,-2.3515
2019-03-11,2.6616
2019-03-12,-3.3333
2019-03-13,3.4483
2019-03-14,0.8642
2019-03-15,7.0991
2019-03-18,0.0
2019-03-19,-0.4571
2019-03-20,1.2629000000000001
2019-03-21,1.5873
2019-03-22,-5.692
2019-03-25,2.1302
2019-03-26,0.6952
2019-03-27,0.1151
2019-03-28,-0.8046
2019-03-29,2.4334
2019-04-01,1.5836999999999999
2019-04-02,1.3363
2019-04-03,0.2198
2019-04-04,-0.5482
2019-04-05,2.3153
2019-04-08,-1.2931
2019-04-09,-0.5459
2019-04-10,0.5488
2019-04-11,-0.3275
2019-04-12,1.5333999999999999
2019-04-15,-3.3441
2019-04-16,0.2232
2019-04-17,3.0067
2019-04-18,-2.1622
2019-04-22,0.3315
2019-04-23,-0.2203
2019-04-24,-1.2141
2019-04-25,0.7821
2019-04-26,-1.4412
2019-04-29,-0.1125
2019-04-30,-2.3649
2019-05-01,-1.3841
2019-05-02,-3.5088
2019-05-03,0.6061
2019-05-06,-0.4819
2019-05-07,-2.0581
2019-05-08,0.7417
2019-05-09,0.1227
2019-05-10,0.6127
2019-05-13,-0.8526
2019-05-14,-2.0885
2019-05-15,2.133
2019-05-16,0.5528
2019-05-17,-1.9975
2019-05-20,0.2548
2019-05-21,0.3812
2019-05-22,-3.5443
2019-05-23,-3.5433
2019-05-24,2.585
2019-05-28,-2.6525
2019-05-29,-0.4087
2019-05-30,-0.9576
2019-05-31,1.9337
2019-06-03,2.0325
2019-06-04,-2.3904
2019-06-05,-1.4966
2019-06-06,1.9337
2019-06-07,0.0
2019-06-10,-1.626
2019-06-11,1.9284
2019-06-12,-4.5946
2019-06-13,0.1416
2019-06-14,5.9406
2019-06-17,0.6676
2019-06-18,7.0292
2019-06-19,-1.9827
2019-06-20,1.7699
2019-06-21,-1.8634
2019-06-24,-1.0127
2019-06-25,0.6394
2019-06-26,4.8285
2019-06-27,0.6061
2019-06-28,1.2048
2019-07-01,1.9048
2019-07-02,-2.1028000000000002
2019-07-03,1.6705999999999999
2019-07-05,-2.6995
2019-07-08,-1.0856
2019-07-09,1.3415
2019-07-10,-2.1661
2019-07-11,-2.337
2019-07-12,-1.2594
2019-07-15,0.1276
2019-07-16,-1.0191
2019-07-17,-0.1287
2019-07-18,0.6443
2019-07-19,1.9205999999999999
2019-07-22,0.5025
2019-07-23,1.125
2019-07-24,0.1236
2019-07-25,-2.5926
2019-07-26,0.1267
2019-07-29,-1.1392
2019-07-30,1.5365
2019-07-31,-0.2522
2019-08-01,-1.5171000000000001
2019-08-02,-0.3851
2019-08-05,-17.3969
2019-08-06,-2.1841
2019-08-07,1.5949
2019-08-08,-3.4537
2019-08-09,-0.813
2019-08-12,2.7869
2019-08-13,-0.319
2019-08-14,-3.2
2019-08-15,-0.6612
2019-08-16,4.8253
2019-08-19,0.4762
2019-08-20,2.0537
2019-08-21,1.2384
2019-08-22,-1.682
2019-08-23,-4.3546
2019-08-26,-0.3333
2019-08-27,-0.5017
2019-08-28,-1.6806999999999999
2019-08-29,0.0
2019-08-30,0.1709
2019-09-03,-1.3652
2019-09-04,7.4394
2019-09-05,0.3221
2019-09-06,3.8523
2019-09-09,3.2457
2019-09-10,-0.1497
2019-09-11,5.3972999999999995
2019-09-12,-4.6942
2019-09-13,1.3433
2019-09-16,3.0928
2019-09-17,-4.7143
2019-09-18,0.0
2019-09-19,-2.5487
2019-09-20,1.5385
2019-09-23,1.2121
2019-09-24,-5.0898
2019-09-25,-0.6309
2019-09-26,-3.9683
2019-09-27,-0.8264
2019-09-30,-4.1667
2019-10-01,-4.3478
2019-10-02,-1.4545
2019-10-03,0.9225
2019-10-04,-0.5484
2019-10-07,1.2868
2019-10-08,-1.0889
2019-10-09,0.5505
2019-10-10,12.135
2019-10-11,3.987
2019-10-14,-2.8169
2019-10-15,2.4154999999999998
2019-10-16,0.1572
2019-10-17,2.1978
2019-10-18,-2.9186
2019-10-21,2.6898999999999997
2019-10-22,-1.3867
2019-10-23,-0.1563
2019-10-24,-0.1565
2019-10-25,-0.627
2019-10-28,0.4732
2019-10-29,-0.471
2019-10-30,-2.3659
2019-10-31,-0.4847
2019-11-01,2.9221
2019-11-04,1.7349999999999999
2019-11-05,-0.155
2019-11-06,-2.6398
2019-11-07,1.7544
2019-11-08,0.2351
2019-11-11,1.3292
2019-11-12,2.3148
2019-11-13,-3.1673999999999998
2019-11-14,-0.7788
2019-11-15,1.4129
2019-11-18,0.2322
2019-11-19,-2.7027
2019-11-20,0.8921
2019-11-21,1.2862
2019-11-22,0.7937
2019-11-25,1.8898000000000001
2019-11-26,-0.7728
2019-11-27,0.9346
2019-11-29,-0.463
2019-12-02,0.155
2019-12-03,0.1548
2019-12-04,1.391
2019-12-05,-3.811
2019-12-06,-0.317
2019-12-09,-0.4769
2019-12-10,1.278
2019-12-11,0.7886
2019-12-12,0.626
2019-12-13,0.0
2019-12-16,3.577
2019-12-17,1.5015
2019-12-18,0.1479
2019-12-19,0.1477
2019-12-20,1.0324
2019-12-23,2.4818
2019-12-24,1.4245
2019-12-26,0.2809
2019-12-27,-2.6611000000000002
2019-12-30,0.2878
2019-12-31,1.2912
2020-01-02,-1.5581
2020-01-03,0.1439
2020-01-06,1.7241
2020-01-07,-0.1412
2020-01-08,-3.4653
2020-01-09,0.3663
2020-01-10,-2.1898
2020-01-13,-0.2985
2020-01-14,0.7485
2020-01-15,0.2972
2020-01-16,2.2222
2020-01-17,-2.029
2020-01-21,-1.9231
2020-01-22,-3.3183
2020-01-23,-2.8081
2020-01-24,-3.3708
2020-01-27,-5.3987
2020-01-28,1.8437000000000001
2020-01-29,-2.4138
2020-01-30,-3.1802
2020-01-31,0.365
2020-02-03,-10.0
2020-02-04,-3.7374
2020-02-05,1.7838
2020-02-06,-2.268
2020-02-07,-0.4219
2020-02-10,-3.8136
2020-02-11,4.4053
2020-02-12,-0.211
2020-02-13,-1.2685
2020-02-14,-2.7837
2020-02-18,2.2026
2020-02-19,0.0
2020-02-20,3.2328
2020-02-21,-3.7578
2020-02-24,-4.013
2020-02-25,-5.1282
2020-02-26,1.2285
2020-02-27,-2.4272
2020-02-28,-0.6219
2020-03-02,-6.8836
2020-03-03,-4.0323
2020-03-04,2.521
2020-03-05,-4.918
2020-03-06,1.7241
2020-03-09,-23.7288
2020-03-10,0.0
2020-03-11,-7.4074
2020-03-12,-8.8
2020-03-13,-1.7544
2020-03-16,6.25
2020-03-17,7.1429
2020-03-18,-20.7843
2020-03-19,14.3564
2020-03-20,-3.4632
2020-03-23,-10.3139
2020-03-24,-11.0
2020-03-25,31.4607
2020-03-26,2.9915000000000003
2020-03-27,-14.5228
2020-03-30,0.9709
2020-03-31,3.3654
2020-04-01,-6.5116
2020-04-02,22.8856
2020-04-03,5.2632
2020-04-06,-6.5385
2020-04-07,-4.5267
2020-04-08,2.1552
2020-04-09,2.1097
2020-04-13,-0.8264
2020-04-14,-9.1667
2020-04-15,1.8349
2020-04-16,-7.2072
2020-04-17,3.8834999999999997
2020-04-20,-4.2056000000000004
2020-04-21,4.878
2020-04-22,-0.4651
2020-04-23,-0.4673
2020-04-24,-1.8779
2020-04-27,6.2201
2020-04-28,2.7027
2020-04-29,11.8421
2020-04-30,-4.1176
2020-05-01,-8.7935
2020-05-04,-1.3453
2020-05-05,3.1818
2020-05-06,5.5066
2020-05-07,4.8017
2020-05-08,-0.3984
2020-05-11,-0.4
2020-05-12,-6.0241
2020-05-13,-7.265
2020-05-14,-0.9217
2020-05-15,4.6512
2020-05-18,7.1111
2020-05-19,-2.0747
2020-05-20,5.0847
2020-05-21,13.104800000000001
2020-05-22,-8.2734
2020-05-26,1.1764999999999999
2020-05-27,2.3256
2020-05-28,-3.4091
2020-05-29,-2.3529
2020-06-01,2.8112
2020-06-02,8.9844
2020-06-03,7.8853
2020-06-04,-1.3289
2020-06-05,20.8754
2020-06-08,1.9499
2020-06-09,-1.9125999999999999
2020-06-10,-5.571
2020-06-11,-10.9145
2020-06-12,2.3179
2020-06-15,7.1197
2020-06-16,-1.5106000000000002
2020-06-17,-6.135
2020-06-18,1.3072
2020-06-19,-0.9677
2020-06-22,-1.6287
2020-06-23,0.9934
2020-06-24,-5.2459
2020-06-25,3.2872
2020-06-26,21.943
2020-06-29,-14.8352
2020-06-30,3.2258
2020-07-01,-0.625
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.3145
2020-07-08,-0.9404
2020-07-09,-3.481
2020-07-10,4.2623
2020-07-13,-3.1447
2020-07-14,1.6234
2020-07-15,2.2364
2020-07-16,-2.1875
2020-07-17,-2.5559
2020-07-20,-6.8852
2020-07-21,4.2254
2020-07-22,-1.0135
2020-07-23,-3.413
2020-07-24,-3.1802
2020-07-27,-2.1898
2020-07-28,-1.1194
2020-07-29,1.5093999999999999
2020-07-30,-0.7435
2020-07-31,-5.9925
