ticker,SWCH US Equity
2018-02-27,-3.002
2018-02-28,-5.0206
2018-03-01,1.231
2018-03-02,-2.3605
2018-03-05,6.1538
2018-03-06,2.8295
2018-03-07,-0.8054
2018-03-08,2.3004
2018-03-09,0.7937
2018-03-12,0.1312
2018-03-13,-2.097
2018-03-14,0.2677
2018-03-15,4.1389
2018-03-16,2.5641
2018-03-19,-1.1875
2018-03-20,-0.759
2018-03-21,1.0835
2018-03-22,-0.6305
2018-03-23,-3.4264
2018-03-26,2.4967
2018-03-27,0.7692
2018-03-28,-1.7176
2018-03-29,2.9773
2018-04-02,-0.3771
2018-04-03,-15.6467
2018-04-04,4.712
2018-04-05,5.7857
2018-04-06,-1.1479
2018-04-09,1.0246
2018-04-10,-0.7437
2018-04-11,0.1362
2018-04-12,-3.0293
2018-04-13,0.2809
2018-04-16,-0.4202
2018-04-17,3.3052
2018-04-18,0.1361
2018-04-19,-0.3399
2018-04-20,-0.7503
2018-04-23,-0.9622
2018-04-24,-1.6655
2018-04-25,0.494
2018-04-26,0.4916
2018-04-27,-1.8868
2018-04-30,1.4957
2018-05-01,-0.1404
2018-05-02,1.2649
2018-05-03,0.5552
2018-05-04,7.7295
2018-05-07,-1.089
2018-05-08,-1.3601
2018-05-09,-0.394
2018-05-10,1.5821
2018-05-11,-0.5191
2018-05-14,0.9132
2018-05-15,-14.9321
2018-05-16,0.304
2018-05-17,-1.5909
2018-05-18,-2.8483
2018-05-21,-0.8716
2018-05-22,-1.6787
2018-05-23,-1.7886
2018-05-24,0.5795
2018-05-25,4.3185
2018-05-29,0.237
2018-05-30,-0.9456
2018-05-31,-0.716
2018-06-01,-0.9615
2018-06-04,3.8026
2018-06-05,-0.3897
2018-06-06,-0.2347
2018-06-07,2.5882
2018-06-08,0.0765
2018-06-11,-0.9931
2018-06-12,0.1543
2018-06-13,0.1541
2018-06-14,0.4615
2018-06-15,1.072
2018-06-18,-0.2273
2018-06-19,-0.2278
2018-06-20,-0.3044
2018-06-21,-1.5267
2018-06-22,1.1628
2018-06-25,-4.2912
2018-06-26,-1.1209
2018-06-27,-1.3765
2018-06-28,0.0
2018-06-29,-0.0821
2018-07-02,1.5612
2018-07-03,-0.3236
2018-07-05,0.487
2018-07-06,0.2423
2018-07-09,0.7252
2018-07-10,0.0
2018-07-11,-0.08
2018-07-12,0.5604
2018-07-13,1.1146
2018-07-16,1.0236
2018-07-17,1.7927
2018-07-18,0.7657
2018-07-19,1.5198
2018-07-20,0.3743
2018-07-23,-1.1931
2018-07-24,0.0
2018-07-25,1.5093999999999999
2018-07-26,0.6691
2018-07-27,0.0739
2018-07-30,-3.7638
2018-07-31,-0.1534
2018-08-01,2.2273
2018-08-02,-0.0751
2018-08-03,0.6015
2018-08-06,-0.0747
2018-08-07,0.1496
2018-08-08,0.5228
2018-08-09,2.4516999999999998
2018-08-10,2.0305
2018-08-13,-0.6397
2018-08-14,-22.3891
2018-08-15,-4.6083
2018-08-16,0.0966
2018-08-17,-0.5792
2018-08-20,1.6505
2018-08-21,5.2531
2018-08-22,2.9038
2018-08-23,-1.1049
2018-08-24,2.3214
2018-08-27,0.0
2018-08-28,0.6981
2018-08-29,0.0867
2018-08-30,-0.7792
2018-08-31,0.8726
2018-09-04,-3.3737
2018-09-05,0.9848
2018-09-06,0.0887
2018-09-07,-3.3658
2018-09-10,-0.0917
2018-09-11,1.5596
2018-09-12,-1.2647
2018-09-13,2.5618
2018-09-14,-0.8921
2018-09-17,-0.18
2018-09-18,2.9757
2018-09-19,1.1384
2018-09-20,-2.7706
2018-09-21,-1.4248
2018-09-24,-1.9874
2018-09-25,-0.2765
2018-09-26,-1.1091
2018-09-27,0.7477
2018-09-28,0.1855
2018-10-01,-1.4815
2018-10-02,-0.9398
2018-10-03,-2.1822
2018-10-04,-1.5518999999999998
2018-10-05,-0.6897
2018-10-08,-1.2897
2018-10-09,-5.2261
2018-10-10,-6.3627
2018-10-11,2.265
2018-10-12,-5.3156
2018-10-15,2.2222
2018-10-16,2.5172
2018-10-17,1.3393
2018-10-18,-2.4229
2018-10-19,1.9186999999999999
2018-10-22,0.3322
2018-10-23,-2.4283
2018-10-24,1.6968
2018-10-25,1.3348
2018-10-26,-5.0494
2018-10-29,0.8092
2018-10-30,-0.1147
2018-10-31,1.837
2018-11-01,2.593
2018-11-02,2.4176
2018-11-05,4.6137
2018-11-06,1.641
2018-11-07,0.9082
2018-11-08,-2.8
2018-11-09,-4.4239
2018-11-12,0.5382
2018-11-13,-0.8565
2018-11-14,-23.6501
2018-11-15,11.3154
2018-11-16,10.9276
2018-11-19,-3.3219
2018-11-20,-10.9005
2018-11-21,1.8617
2018-11-23,2.5418
2018-11-26,2.8061
2018-11-27,-4.4665
2018-11-28,2.5974
2018-11-29,0.0
2018-11-30,-1.6456
2018-12-03,0.2574
2018-12-04,-6.6752
2018-12-06,0.9629
2018-12-07,-0.9537
2018-12-10,-3.989
2018-12-11,3.8682
2018-12-12,-0.2759
2018-12-13,-3.5961
2018-12-14,-0.4304
2018-12-17,-6.4841
2018-12-18,0.1541
2018-12-19,1.0769
2018-12-20,-0.761
2018-12-21,-0.3067
2018-12-24,-1.3846
2018-12-26,8.8924
2018-12-27,-2.0057
2018-12-28,0.0
2018-12-31,2.3392
2019-01-02,0.1429
2019-01-03,-2.7104
2019-01-04,6.0117
2019-01-07,3.4577999999999998
2019-01-08,4.8128
2019-01-09,-0.8929
2019-01-10,-1.4157
2019-01-11,0.2611
2019-01-14,-2.7344
2019-01-15,2.1419
2019-01-16,2.228
2019-01-17,2.4359
2019-01-18,1.627
2019-01-22,-2.7094
2019-01-23,-1.2658
2019-01-24,2.8205
2019-01-25,0.4988
2019-01-28,-1.3648
2019-01-29,2.2641999999999998
2019-01-30,0.615
2019-01-31,1.956
2019-02-01,2.1583
2019-02-04,-0.3521
2019-02-05,-1.0601
2019-02-06,1.4285999999999999
2019-02-07,-1.4085
2019-02-08,-0.2381
2019-02-11,1.432
2019-02-12,1.8824
2019-02-13,0.1155
2019-02-14,-0.8074
2019-02-15,1.9767000000000001
2019-02-19,1.1403
2019-02-20,1.5784
2019-02-21,-4.9945
2019-02-22,1.986
2019-02-25,0.4582
2019-02-26,-0.3421
2019-02-27,1.8307
2019-02-28,-3.0337
2019-03-01,0.5794
2019-03-04,-1.1521
2019-03-05,1.049
2019-03-06,-3.9215999999999998
2019-03-07,-2.521
2019-03-08,-0.6158
2019-03-11,2.2305
2019-03-12,12.8485
2019-03-13,6.8743
2019-03-14,7.1357
2019-03-15,-0.1876
2019-03-18,-3.0075
2019-03-19,0.3876
2019-03-20,0.4826
2019-03-21,2.5937
2019-03-22,-3.6573
2019-03-25,-1.1696
2019-03-26,1.1834
2019-03-27,-0.3899
2019-03-28,0.2935
2019-03-29,0.5854
2019-04-01,2.3278
2019-04-02,0.1896
2019-04-03,3.4059
2019-04-04,-1.6468
2019-04-05,1.1163
2019-04-08,-1.3799000000000001
2019-04-09,-1.2127
2019-04-10,0.5666
2019-04-11,1.3146
2019-04-12,0.7414
2019-04-15,-1.7479
2019-04-16,0.0
2019-04-17,0.6554
2019-04-18,-0.5581
2019-04-22,0.8419
2019-04-23,-1.2987
2019-04-24,-1.7856999999999998
2019-04-25,-0.1914
2019-04-26,3.0681
2019-04-29,1.1163
2019-04-30,0.0
2019-05-01,-0.736
2019-05-02,0.278
2019-05-03,2.403
2019-05-06,0.6318
2019-05-07,-2.6009
2019-05-08,1.2891
2019-05-09,1.8182
2019-05-10,0.9821
2019-05-13,1.8568
2019-05-14,2.691
2019-05-15,3.5503
2019-05-16,1.0612
2019-05-17,-0.727
2019-05-20,1.6273
2019-05-21,2.4772
2019-05-22,-0.3132
2019-05-23,-0.2357
2019-05-24,-0.5512
2019-05-28,0.3959
2019-05-29,-0.7886
2019-05-30,0.318
2019-05-31,-1.9809999999999999
2019-06-03,0.0
2019-06-04,-0.8084
2019-06-05,-0.0815
2019-06-06,1.2235
2019-06-07,1.1280999999999999
2019-06-10,0.1594
2019-06-11,0.1591
2019-06-12,2.224
2019-06-13,-0.4662
2019-06-14,0.9368
2019-06-17,2.0108
2019-06-18,0.6823
2019-06-19,1.5813000000000001
2019-06-20,-1.2602
2019-06-21,0.0
2019-06-24,-0.8258
2019-06-25,-1.1355
2019-06-26,-1.3017
2019-06-27,1.2413
2019-06-28,0.3065
2019-07-01,0.6112
2019-07-02,1.139
2019-07-03,2.4775
2019-07-05,-2.5641
2019-07-08,-1.1278
2019-07-09,1.2167
2019-07-10,-0.0751
2019-07-11,-0.3759
2019-07-12,0.8302
2019-07-15,-0.524
2019-07-16,-1.2792
2019-07-17,0.9909
2019-07-18,-0.3774
2019-07-19,0.0
2019-07-22,0.0758
2019-07-23,1.8168
2019-07-24,2.2305
2019-07-25,-2.1818
2019-07-26,0.0743
2019-07-29,1.0401
2019-07-30,-0.1471
2019-07-31,-0.0736
2019-08-01,0.0
2019-08-02,1.2528000000000001
2019-08-05,-1.3828
2019-08-06,-0.5166
2019-08-07,2.003
2019-08-08,4.2182
2019-08-09,4.2568
2019-08-12,2.7443
2019-08-13,-0.0651
2019-08-14,0.2608
2019-08-15,-1.6255
2019-08-16,0.3265
2019-08-19,1.1881
2019-08-20,0.9785
2019-08-21,3.23
2019-08-22,2.9412000000000003
2019-08-23,-2.2492
2019-08-26,0.9328
2019-08-27,0.3081
2019-08-28,0.0614
2019-08-29,0.798
2019-08-30,-0.1218
2019-09-03,-0.2439
2019-09-04,1.2836
2019-09-05,1.2674
2019-09-06,-0.5959
2019-09-09,-4.9161
2019-09-10,-0.5675
2019-09-11,2.0926
2019-09-12,-0.3727
2019-09-13,-1.3092
2019-09-16,-0.0632
2019-09-17,2.086
2019-09-18,-1.3003
2019-09-19,1.3174000000000001
2019-09-20,-3.2817
2019-09-23,1.0243
2019-09-24,0.6971
2019-09-25,1.0699
2019-09-26,-1.6812
2019-09-27,-1.3933
2019-09-30,0.3211
2019-10-01,-1.4725
2019-10-02,1.4295
2019-10-03,-0.8328
2019-10-04,1.7442
2019-10-07,0.254
2019-10-08,-1.9633
2019-10-09,0.1938
2019-10-10,0.1289
2019-10-11,0.1932
2019-10-14,-0.5784
2019-10-15,0.3232
2019-10-16,-4.0593
2019-10-17,0.0672
2019-10-18,-0.7383
2019-10-21,-0.2705
2019-10-22,-2.8475
2019-10-23,-0.1396
2019-10-24,2.0266
2019-10-25,0.4795
2019-10-28,0.8862
2019-10-29,1.6892
2019-10-30,-1.3953
2019-10-31,-0.4717
2019-11-01,-0.1354
2019-11-04,-1.6949
2019-11-05,2.7586
2019-11-06,-2.4161
2019-11-07,-0.0688
2019-11-08,-2.5465
2019-11-11,9.9576
2019-11-12,0.9634
2019-11-13,1.3359
2019-11-14,-1.1299
2019-11-15,1.5238
2019-11-18,-0.5041
2019-11-19,0.5038
2019-11-20,-0.188
2019-11-21,-0.6905
2019-11-22,0.7585
2019-11-25,-0.1882
2019-11-26,-0.8799
2019-11-27,-0.6975
2019-11-29,0.6386
2019-12-02,-1.5228000000000002
2019-12-03,-0.0644
2019-12-04,-1.4184
2019-12-05,0.5232
2019-12-06,-0.9759
2019-12-09,-3.0223
2019-12-10,1.0163
2019-12-11,-1.1402
2019-12-12,0.2035
2019-12-13,0.677
2019-12-16,-0.3362
2019-12-17,-1.0121
2019-12-18,-0.3408
2019-12-19,1.026
2019-12-20,1.151
2019-12-23,-0.6024
2019-12-24,-0.6061
2019-12-26,0.2033
2019-12-27,-0.6085
2019-12-30,0.1361
2019-12-31,0.6793
2020-01-02,0.4049
2020-01-03,2.2177
2020-01-06,0.5917
2020-01-07,-0.3268
2020-01-08,1.377
2020-01-09,1.8111000000000002
2020-01-10,1.1436
2020-01-13,-1.0678
2020-01-14,-1.0159
2020-01-15,3.143
2020-01-16,0.1866
2020-01-17,-0.4345
2020-01-21,0.8105
2020-01-22,0.0
2020-01-23,0.4329
2020-01-24,-0.3079
2020-01-27,-0.1235
2020-01-28,0.1855
2020-01-29,-0.9877
2020-01-30,0.3741
2020-01-31,-0.6211
2020-02-03,0.625
2020-02-04,1.3665
2020-02-05,-0.7966
2020-02-06,0.4941
2020-02-07,-0.8605
2020-02-10,0.248
2020-02-11,1.7316
2020-02-12,3.6474
2020-02-13,0.0587
2020-02-14,1.9929999999999999
2020-02-18,0.977
2020-02-19,-1.1383
2020-02-20,1.8423
2020-02-21,-0.1131
2020-02-24,-2.5467
2020-02-25,-1.5099
2020-02-26,-0.6486
2020-02-27,-4.6291
2020-02-28,-10.7654
2020-03-02,4.2538
2020-03-03,-3.2107
2020-03-04,4.4921
2020-03-05,-4.4974
2020-03-06,-1.9391
2020-03-09,-4.2373
2020-03-10,1.4748999999999999
2020-03-11,-6.1817
2020-03-12,-12.8882
2020-03-13,13.4581
2020-03-16,-7.6198
2020-03-17,-1.0204
2020-03-18,5.3265
2020-03-19,1.0604
2020-03-20,-2.0985
2020-03-23,-0.3298
2020-03-24,6.1208
2020-03-25,6.1574
2020-03-26,2.8634
2020-03-27,-0.4996
2020-03-30,5.5954
2020-03-31,-1.9701
2020-04-01,-2.3562
2020-04-02,4.1874
2020-04-03,-0.8174
2020-04-06,3.5027
2020-04-07,-1.3935
2020-04-08,0.9421
2020-04-09,5.2667
2020-04-13,-0.95
2020-04-14,5.4987
2020-04-15,-0.4242
2020-04-16,1.8258999999999999
2020-04-17,3.1082
2020-04-20,-0.058
2020-04-21,-0.522
2020-04-22,0.5831
2020-04-23,1.1594
2020-04-24,2.6361
2020-04-27,4.4668
2020-04-28,-5.1844
2020-04-29,-1.071
2020-04-30,-2.1652
2020-05-01,0.0
2020-05-04,0.9319
2020-05-05,1.3849
2020-05-06,1.1383
2020-05-07,2.5324
2020-05-08,-4.2261
2020-05-11,4.1261
2020-05-12,-2.5867
2020-05-13,0.791
2020-05-14,-0.1121
2020-05-15,0.6734
2020-05-18,0.3902
2020-05-19,-0.2776
2020-05-20,1.4477
2020-05-21,0.5456
2020-05-22,3.9913
2020-05-26,-2.4711
2020-05-27,1.6173
2020-05-28,0.0531
2020-05-29,1.3256000000000001
2020-06-01,-1.5699
2020-06-02,-1.0101
2020-06-03,-0.6982
2020-06-04,-1.7307000000000001
2020-06-05,-1.1007
2020-06-08,-1.5582
2020-06-09,0.9045
2020-06-10,-0.056
2020-06-11,-4.2600999999999996
2020-06-12,-0.1171
2020-06-15,2.8136
2020-06-16,2.5656
2020-06-17,1.0006
2020-06-18,0.1651
2020-06-19,0.6044
2020-06-22,0.4915
2020-06-23,0.0
2020-06-24,-1.087
2020-06-25,2.3626
2020-06-26,-5.0993
2020-06-29,0.2262
2020-06-30,0.5643
2020-07-01,3.8159
2020-07-02,0.4324
2020-07-06,-1.6684999999999999
2020-07-07,1.0947
2020-07-08,1.4618
2020-07-09,0.587
2020-07-10,-0.7958
2020-07-13,-5.615
2020-07-14,1.2465
2020-07-15,0.6715
2020-07-16,-1.7788
2020-07-17,1.5846
2020-07-20,1.5042
2020-07-21,-0.8782
2020-07-22,-0.8306
2020-07-23,-0.3908
2020-07-24,-1.5695000000000001
2020-07-27,0.5125
2020-07-28,-0.8499
2020-07-29,1.5429
2020-07-30,0.3939
2020-07-31,0.8408
