ticker,MGNI US Equity
2014-08-21,-2.8207
2014-08-22,-2.9962999999999997
2014-08-25,-6.1776
2014-08-26,0.7202
2014-08-27,-0.9193
2014-08-28,3.1959
2014-08-29,-2.6973000000000003
2014-09-02,1.3347
2014-09-03,-1.2158
2014-09-04,-2.1538
2014-09-05,0.7338
2014-09-08,1.0406
2014-09-09,1.0299
2014-09-10,1.0194
2014-09-11,10.1917
2014-09-12,5.2198
2014-09-15,-5.0479
2014-09-16,-0.9166
2014-09-17,3.6078
2014-09-18,4.0179
2014-09-19,0.0
2014-09-22,0.3433
2014-09-23,4.2772
2014-09-24,1.2305
2014-09-25,-1.5396999999999998
2014-09-26,-2.716
2014-09-29,-1.5228000000000002
2014-09-30,0.7732
2014-10-01,-3.4953
2014-10-02,-2.2085
2014-10-03,0.1807
2014-10-06,-4.0577
2014-10-07,-3.0075
2014-10-08,-1.4535
2014-10-09,-3.1465
2014-10-10,-5.5838
2014-10-13,-2.6882
2014-10-14,1.2155
2014-10-15,5.131
2014-10-16,3.6345
2014-10-17,0.4008
2014-10-20,-0.0998
2014-10-21,2.1978
2014-10-22,0.0978
2014-10-23,-0.4883
2014-10-24,7.5564
2014-10-27,3.1022
2014-10-28,-0.6195
2014-10-29,1.6919
2014-10-30,-0.4378
2014-10-31,0.7916
2014-11-03,2.007
2014-11-04,-1.0265
2014-11-05,0.4322
2014-11-06,2.1515
2014-11-07,2.1061
2014-11-10,3.1353
2014-11-11,0.8
2014-11-12,3.8889
2014-11-13,0.7639
2014-11-14,0.9856
2014-11-17,-2.1021
2014-11-18,-1.5337
2014-11-19,5.3738
2014-11-20,5.1737
2014-11-21,3.3029
2014-11-24,1.6327
2014-11-25,-2.1419
2014-11-26,-0.4788
2014-11-28,-3.3677
2014-12-01,-0.569
2014-12-02,-0.8584
2014-12-03,1.7316
2014-12-04,1.1348
2014-12-05,1.8233000000000001
2014-12-08,-4.0634
2014-12-09,3.8765
2014-12-10,-1.6585999999999999
2014-12-11,4.9192
2014-12-12,-0.8038
2014-12-15,-1.2829
2014-12-16,0.342
2014-12-17,5.8623
2014-12-18,0.322
2014-12-19,3.8510999999999997
2014-12-22,0.1854
2014-12-23,4.38
2014-12-24,0.4728
2014-12-26,-1.4706000000000001
2014-12-29,0.597
2014-12-30,-3.6795
2014-12-31,-0.5545
2015-01-02,-0.6196
2015-01-05,0.2494
2015-01-06,-2.301
2015-01-07,-0.0637
2015-01-08,1.6561
2015-01-09,3.0075
2015-01-12,0.3041
2015-01-13,-1.3341
2015-01-14,-1.4751
2015-01-15,-5.6769
2015-01-16,1.8519
2015-01-20,-2.6623
2015-01-21,-1.1341
2015-01-22,7.6923
2015-01-23,-1.0652
2015-01-26,1.1400000000000001
2015-01-27,-0.6262
2015-01-28,-4.2218
2015-01-29,-1.25
2015-01-30,-1.8654
2015-02-02,-3.1229
2015-02-03,0.911
2015-02-04,1.25
2015-02-05,5.7613
2015-02-06,-2.594
2015-02-09,-0.466
2015-02-10,0.1338
2015-02-11,-1.6032
2015-02-12,8.6219
2015-02-13,0.4375
2015-02-17,2.5513
2015-02-18,3.5194
2015-02-19,-1.2309
2015-02-20,3.9169
2015-02-23,-0.7995
2015-02-24,2.9361
2015-02-25,10.0112
2015-02-26,-3.457
2015-02-27,-0.8425
2015-03-02,2.0712
2015-03-03,-0.7284
2015-03-04,2.3061
2015-03-05,-2.0492
2015-03-06,-0.4184
2015-03-09,0.3151
2015-03-10,-4.8168
2015-03-11,0.055
2015-03-12,1.1545
2015-03-13,-2.0109
2015-03-16,0.0
2015-03-17,0.3882
2015-03-18,0.5525
2015-03-19,1.044
2015-03-20,-1.1419
2015-03-23,-0.495
2015-03-24,-0.3317
2015-03-25,-2.5513
2015-03-26,0.3415
2015-03-27,-0.7374
2015-03-30,2.7429
2015-03-31,-0.3337
2015-04-01,-2.7344
2015-04-02,-0.6885
2015-04-06,-0.2311
2015-04-07,0.8107
2015-04-08,1.5508
2015-04-09,-1.9796
2015-04-10,0.0577
2015-04-13,-3.2872
2015-04-14,0.4174
2015-04-15,2.1378
2015-04-16,5.0581
2015-04-17,0.4427
2015-04-20,-0.8264
2015-04-21,-2.2778
2015-04-22,-1.3075999999999999
2015-04-23,1.0945
2015-04-24,-1.4815
2015-04-27,-0.9832
2015-04-28,3.0374
2015-04-29,0.6803
2015-04-30,-1.6329
2015-05-01,0.229
2015-05-04,3.7122
2015-05-05,1.5419
2015-05-06,-7.9176
2015-05-07,-0.3534
2015-05-08,1.7730000000000001
2015-05-11,-0.9292
2015-05-12,6.0375
2015-05-13,-0.995
2015-05-14,-1.34
2015-05-15,-2.7731
2015-05-18,-0.9313
2015-05-19,-1.5864
2015-05-20,2.0299
2015-05-21,0.8192
2015-05-22,0.9867
2015-05-26,-2.2989
2015-05-27,1.5882
2015-05-28,-0.2895
2015-05-29,0.1742
2015-06-01,-0.8116
2015-06-02,1.5779999999999998
2015-06-03,-1.8412
2015-06-04,1.3482
2015-06-05,6.2464
2015-06-08,0.9254
2015-06-09,-2.0496
2015-06-10,-0.6057
2015-06-11,-4.7091
2015-06-12,-2.4419
2015-06-15,1.6091
2015-06-16,0.0587
2015-06-17,-0.2345
2015-06-18,-2.2914
2015-06-19,-3.3073
2015-06-22,2.7363
2015-06-23,1.5133
2015-06-24,-1.7889
2015-06-25,0.0607
2015-06-26,-3.7015000000000002
2015-06-29,-6.1752
2015-06-30,0.4701
2015-07-01,0.2674
2015-07-02,0.0667
2015-07-06,0.3331
2015-07-07,-1.3944
2015-07-08,0.3367
2015-07-09,0.1342
2015-07-10,0.4692
2015-07-13,2.9353
2015-07-14,0.8425
2015-07-15,-0.3213
2015-07-16,1.4184
2015-07-17,3.3058
2015-07-20,0.3692
2015-07-21,1.962
2015-07-22,-0.4209
2015-07-23,-1.1473
2015-07-24,0.1833
2015-07-27,-2.622
2015-07-28,-3.5692
2015-07-29,19.3506
2015-07-30,-5.5495
2015-07-31,0.4032
2015-08-03,-2.4096
2015-08-04,-0.4115
2015-08-05,0.4723
2015-08-06,-4.7591
2015-08-07,-3.4547
2015-08-10,1.6613
2015-08-11,-2.4513
2015-08-12,-1.0954
2015-08-13,0.9121
2015-08-14,-0.581
2015-08-17,-1.039
2015-08-18,-3.084
2015-08-19,-0.2708
2015-08-20,-2.5119
2015-08-21,1.3231
2015-08-24,-1.9243999999999999
2015-08-25,-2.3125
2015-08-26,3.0129
2015-08-27,0.0
2015-08-28,1.6017000000000001
2015-08-31,-1.3023
2015-09-01,0.0694
2015-09-02,4.5108
2015-09-03,-2.1248
2015-09-04,0.1357
2015-09-08,-0.4743
2015-09-09,-2.5187
2015-09-10,1.2570000000000001
2015-09-11,-1.3793
2015-09-14,-0.979
2015-09-15,5.226
2015-09-16,-0.4027
2015-09-17,0.6065
2015-09-18,2.6792
2015-09-21,-2.2179
2015-09-22,-1.0007
2015-09-23,0.6065
2015-09-24,-0.5358
2015-09-25,-4.7138
2015-09-28,-3.6749
2015-09-29,1.4674
2015-09-30,5.0615
2015-10-01,-1.5141
2015-10-02,3.0049
2015-10-05,1.4925
2015-10-06,1.9385
2015-10-07,3.3443
2015-10-08,3.1091
2015-10-09,0.8615
2015-10-12,-0.3051
2015-10-13,-3.1212
2015-10-14,-3.0954
2015-10-15,3.5854
2015-10-16,-2.0138
2015-10-19,0.8349
2015-10-20,1.0191
2015-10-21,-2.5221
2015-10-22,2.1992
2015-10-23,1.1392
2015-10-26,1.3767
2015-10-27,2.037
2015-10-28,-12.7647
2015-10-29,2.4965
2015-10-30,2.5709999999999997
2015-11-02,4.4855
2015-11-03,0.0
2015-11-04,-0.8207
2015-11-05,-0.2546
2015-11-06,1.2763
2015-11-09,-1.8273000000000001
2015-11-10,-0.8344
2015-11-11,-1.0356
2015-11-12,-1.4388
2015-11-13,-0.1327
2015-11-16,-1.794
2015-11-17,-2.1651
2015-11-18,1.2448
2015-11-19,-0.9563
2015-11-20,0.2069
2015-11-23,-0.9635
2015-11-24,0.139
2015-11-25,0.5552
2015-11-27,1.6562999999999999
2015-11-30,0.1358
2015-12-01,1.6949
2015-12-02,4.9333
2015-12-03,-1.9060000000000001
2015-12-04,-0.5829
2015-12-07,-1.0423
2015-12-08,0.3292
2015-12-09,0.3937
2015-12-10,0.915
2015-12-11,-2.1373
2015-12-14,-2.0516
2015-12-15,2.0946
2015-12-16,1.1913
2015-12-17,3.0739
2015-12-18,1.1421000000000001
2015-12-21,-0.5646
2015-12-22,3.8486000000000002
2015-12-23,0.3645
2015-12-24,-0.0605
2015-12-28,0.1817
2015-12-29,0.5441
2015-12-30,0.1804
2015-12-31,-1.2605
2016-01-04,-2.614
2016-01-05,0.2497
2016-01-06,-2.2416
2016-01-07,-2.9936
2016-01-08,-0.5253
2016-01-11,0.264
2016-01-12,1.3825
2016-01-13,-4.2857
2016-01-14,1.6282
2016-01-15,-3.4045
2016-01-19,-2.9717000000000002
2016-01-20,1.7094
2016-01-21,1.8207
2016-01-22,2.0633
2016-01-25,-3.0323
2016-01-26,-4.1696
2016-01-27,-1.8129
2016-01-28,-1.6987
2016-01-29,1.3524
2016-02-01,2.3721
2016-02-02,-2.3172
2016-02-03,-0.7413
2016-02-04,2.5392
2016-02-05,-4.2243
2016-02-08,-6.0076
2016-02-09,-2.5080999999999998
2016-02-10,2.4896
2016-02-11,-3.8866
2016-02-12,2.3589
2016-02-16,3.5391
2016-02-17,4.6105
2016-02-18,1.3678
2016-02-19,2.1739
2016-02-22,1.8342
2016-02-23,-1.513
2016-02-24,17.6298
2016-02-25,1.3682
2016-02-26,0.3681
2016-02-29,0.7946
2016-03-01,2.547
2016-03-02,3.4891
2016-03-03,0.1143
2016-03-04,1.9977
2016-03-07,2.0705
2016-03-08,-6.9079
2016-03-09,1.4723
2016-03-10,-3.076
2016-03-11,2.0958
2016-03-14,1.7595
2016-03-15,-6.3401
2016-03-16,0.9231
2016-03-17,2.0122
2016-03-18,3.1082
2016-03-21,-0.058
2016-03-22,0.6381
2016-03-23,-1.9020000000000001
2016-03-24,2.8202
2016-03-28,0.4571
2016-03-29,1.9340000000000002
2016-03-30,0.8371
2016-03-31,1.1621
2016-04-01,-0.1094
2016-04-04,2.3548999999999998
2016-04-05,2.2472
2016-04-06,-0.2093
2016-04-07,0.2098
2016-04-08,-2.4071
2016-04-11,-0.2681
2016-04-12,2.4731
2016-04-13,3.148
2016-04-14,1.119
2016-04-15,-2.7163
2016-04-18,1.241
2016-04-19,0.2554
2016-04-20,2.5471
2016-04-21,-0.2484
2016-04-22,0.498
2016-04-25,-1.8335
2016-04-26,0.2019
2016-04-27,-2.1159
2016-04-28,-0.2573
2016-04-29,-0.0516
2016-05-02,1.5488
2016-05-03,0.1017
2016-05-04,-23.616
2016-05-05,-0.3989
2016-05-06,-5.5407
2016-05-09,3.8163
2016-05-10,-1.2253
2016-05-11,-0.4135
2016-05-12,-1.3841
2016-05-13,0.4211
2016-05-16,0.0
2016-05-17,-1.2579
2016-05-18,-1.0616
2016-05-19,0.0715
2016-05-20,4.4317
2016-05-23,0.2738
2016-05-24,2.5256
2016-05-25,1.5312999999999999
2016-05-26,-7.0164
2016-05-27,3.5966
2016-05-31,-0.2723
2016-06-01,1.7065000000000001
2016-06-02,0.604
2016-06-03,-2.068
2016-06-06,0.2725
2016-06-07,0.0
2016-06-08,-0.4755
2016-06-09,-1.0239
2016-06-10,-2.7586
2016-06-13,-1.7730000000000001
2016-06-14,-0.361
2016-06-15,1.5217
2016-06-16,-0.4996
2016-06-17,-1.6499000000000001
2016-06-20,2.4798999999999998
2016-06-21,-0.6406
2016-06-22,-2.0774
2016-06-23,1.9750999999999999
2016-06-24,-3.802
2016-06-27,-5.9657
2016-06-28,2.2205
2016-06-29,3.3359
2016-06-30,2.4775
2016-07-01,0.3663
2016-07-05,-0.438
2016-07-06,1.0997
2016-07-07,-0.2175
2016-07-08,0.9448
2016-07-11,0.8639
2016-07-12,0.7852
2016-07-13,-1.5581
2016-07-14,0.3597
2016-07-15,-0.2151
2016-07-18,0.5747
2016-07-19,-0.2143
2016-07-20,3.2928
2016-07-21,-1.9404
2016-07-22,-0.5654
2016-07-25,-0.5686
2016-07-26,-1.7155
2016-07-27,2.9091
2016-07-28,-0.7774
2016-07-29,0.5698
2016-08-01,0.5666
2016-08-02,-3.7324
2016-08-03,-32.6993
2016-08-04,5.3261
2016-08-05,0.0
2016-08-08,0.1032
2016-08-09,0.9278
2016-08-10,-2.7579000000000002
2016-08-11,1.6806999999999999
2016-08-12,-0.5165
2016-08-15,0.2077
2016-08-16,-4.5596
2016-08-17,-1.7372
2016-08-18,1.326
2016-08-19,-0.8724
2016-08-22,-0.44
2016-08-23,0.221
2016-08-24,-2.6461
2016-08-25,-0.1133
2016-08-26,0.907
2016-08-29,-0.5618
2016-08-30,-2.3729
2016-08-31,-1.6204
2016-09-01,1.2941
2016-09-02,0.4646
2016-09-06,4.6243
2016-09-07,1.8784999999999998
2016-09-08,-1.5184
2016-09-09,-2.8634
2016-09-12,-4.8753
2016-09-13,-0.5959
2016-09-14,-0.3597
2016-09-15,3.7304
2016-09-16,-0.6961
2016-09-19,-2.3364
2016-09-20,-0.1196
2016-09-21,1.6766
2016-09-22,0.2356
2016-09-23,-0.1175
2016-09-26,-3.6471
2016-09-27,1.9536
2016-09-28,0.7186
2016-09-29,-1.6646999999999998
2016-09-30,0.1209
2016-10-03,2.0531
2016-10-04,0.0
2016-10-05,0.1183
2016-10-06,-1.8913
2016-10-07,-0.7229
2016-10-10,3.1553
2016-10-11,-3.5294
2016-10-12,0.6098
2016-10-13,-1.9394
2016-10-14,-1.8540999999999999
2016-10-17,0.7557
2016-10-18,1.125
2016-10-19,0.1236
2016-10-20,0.0
2016-10-21,-0.1235
2016-10-24,1.3597000000000001
2016-10-25,-2.439
2016-10-26,-2.375
2016-10-27,-2.1767
2016-10-28,-0.7853
2016-10-31,1.0554
2016-11-01,-1.6971
2016-11-02,-1.7264
2016-11-03,-15.8108
2016-11-04,2.2472
2016-11-07,1.7268
2016-11-08,2.0062
2016-11-09,8.7746
2016-11-10,5.8414
2016-11-11,3.9422
2016-11-14,-2.0228
2016-11-15,-0.3871
2016-11-16,2.7202
2016-11-17,0.5044
2016-11-18,0.5019
2016-11-21,0.0
2016-11-22,0.4994
2016-11-23,-0.4969
2016-11-25,-1.2484
2016-11-28,-2.1492
2016-11-29,-0.9044
2016-11-30,-1.5645
2016-12-01,-1.457
2016-12-02,-0.672
2016-12-05,2.977
2016-12-06,2.4967
2016-12-07,2.4359
2016-12-08,1.2516
2016-12-09,-0.3708
2016-12-12,-1.861
2016-12-13,0.1264
2016-12-14,0.0
2016-12-15,-0.3788
2016-12-16,1.3942
2016-12-19,-0.75
2016-12-20,0.1259
2016-12-21,-1.0063
2016-12-22,-3.4307
2016-12-23,0.0
2016-12-27,1.4474
2016-12-28,-2.0752
2016-12-29,-1.1921
2016-12-30,-0.5362
2017-01-03,1.3477000000000001
2017-01-04,1.0638
2017-01-05,3.0263
2017-01-06,-1.2771
2017-01-09,-0.1294
2017-01-10,-0.9067
2017-01-11,1.1764999999999999
2017-01-12,-1.292
2017-01-13,12.4346
2017-01-17,-1.2806
2017-01-18,-0.2358
2017-01-19,0.3546
2017-01-20,0.3534
2017-01-23,0.7042
2017-01-24,-1.3986
2017-01-25,3.3097
2017-01-26,-1.2586
2017-01-27,-1.9699
2017-01-30,-0.7092
2017-01-31,0.8333
2017-02-01,0.9445
2017-02-02,-0.8187
2017-02-03,-7.5472
2017-02-06,1.9133
2017-02-07,0.1252
2017-02-08,0.75
2017-02-09,1.861
2017-02-10,1.7052
2017-02-13,-2.0359
2017-02-14,0.3667
2017-02-15,0.3654
2017-02-16,6.1893
2017-02-17,1.1429
2017-02-21,0.904
2017-02-22,-6.7189
2017-02-23,2.0408
2017-02-24,0.3529
2017-02-27,2.4619
2017-02-28,0.0
2017-03-01,1.9451
2017-03-02,-1.7957
2017-03-03,1.0286
2017-03-06,-3.1673999999999998
2017-03-07,-0.1168
2017-03-08,1.2865
2017-03-09,-1.0393
2017-03-10,1.5169000000000001
2017-03-13,-1.6092
2017-03-14,-1.986
2017-03-15,-27.7712
2017-03-16,-4.9505
2017-03-17,0.6944
2017-03-20,-3.9655
2017-03-21,-1.9748999999999999
2017-03-22,0.1832
2017-03-23,0.9141
2017-03-24,1.087
2017-03-27,-1.2545
2017-03-28,-1.9964
2017-03-29,3.7037
2017-03-30,1.6071
2017-03-31,3.5149
2017-04-03,-4.4143
2017-04-04,0.5329
2017-04-05,-2.6502
2017-04-06,3.2668
2017-04-07,0.8787
2017-04-10,-4.7038
2017-04-11,3.4735
2017-04-12,-1.4134
2017-04-13,-2.6882
2017-04-17,0.3683
2017-04-18,1.8349
2017-04-19,3.4234
2017-04-20,-0.6969
2017-04-21,1.0526
2017-04-24,2.2569
2017-04-25,0.1698
2017-04-26,-0.1695
2017-04-27,-1.1885
2017-04-28,-1.8900000000000001
2017-05-01,-1.4011
2017-05-02,-0.7105
2017-05-03,2.1467
2017-05-04,0.7005
2017-05-05,3.3043
2017-05-08,0.1684
2017-05-09,3.8655
2017-05-10,-5.0162
2017-05-11,0.1704
2017-05-12,-2.3810000000000002
2017-05-15,1.5678999999999998
2017-05-16,-2.916
2017-05-17,-3.5336
2017-05-18,-8.0586
2017-05-19,0.5976
2017-05-22,1.3860999999999999
2017-05-23,0.9766
2017-05-24,-2.5145
2017-05-25,-0.1984
2017-05-26,-0.5964
2017-05-30,1.8
2017-05-31,-2.1611
2017-06-01,1.6064
2017-06-02,0.7905
2017-06-05,-0.5882
2017-06-06,-1.5779
2017-06-07,-6.012
2017-06-08,4.9041
2017-06-09,3.8618
2017-06-12,7.2407
2017-06-13,1.6423
2017-06-14,-2.693
2017-06-15,2.0295
2017-06-16,0.3617
2017-06-19,2.8829000000000002
2017-06-20,-2.2767
2017-06-21,-0.3584
2017-06-22,-0.8993
2017-06-23,3.8113
2017-06-26,-0.5245
2017-06-27,-2.8120000000000003
2017-06-28,-0.1808
2017-06-29,-3.9855
2017-06-30,-3.0189
2017-07-03,3.6965
2017-07-05,-2.8143000000000002
2017-07-06,-0.9653
2017-07-07,-0.5848
2017-07-10,-2.7451
2017-07-11,-2.0161
2017-07-12,1.6461000000000001
2017-07-13,4.4534
2017-07-14,-1.7442
2017-07-17,-0.789
2017-07-18,-0.1988
2017-07-19,2.988
2017-07-20,-1.1605
2017-07-21,-2.1526
2017-07-24,2.0
2017-07-25,-0.1961
2017-07-26,0.5894
2017-07-27,-1.7578
2017-07-28,-4.9702
2017-07-31,-1.6736
2017-08-01,2.766
2017-08-02,-11.8012
2017-08-03,-7.0423
2017-08-04,4.0404
2017-08-07,-2.1845
2017-08-08,2.7295
2017-08-09,-3.1401
2017-08-10,-4.4888
2017-08-11,-1.3054999999999999
2017-08-14,2.1164
2017-08-15,-2.3316
2017-08-16,-3.183
2017-08-17,-2.1918
2017-08-18,0.0
2017-08-21,4.2017
2017-08-22,-1.0753
2017-08-23,1.9022000000000001
2017-08-24,-0.2667
2017-08-25,-0.2674
2017-08-28,-0.2681
2017-08-29,-0.8065
2017-08-30,1.897
2017-08-31,0.0
2017-09-01,4.7872
2017-09-05,0.2538
2017-09-06,3.5443
2017-09-07,-0.489
2017-09-08,-2.2113
2017-09-11,0.7538
2017-09-12,1.7456
2017-09-13,1.4706000000000001
2017-09-14,-1.9324
2017-09-15,-0.2463
2017-09-18,0.0
2017-09-19,-4.4444
2017-09-20,-2.8424
2017-09-21,-2.3936
2017-09-22,7.3568999999999996
2017-09-25,-6.0914
2017-09-26,-0.2703
2017-09-27,2.439
2017-09-28,-2.9101
2017-09-29,5.9946
2017-10-02,-4.3702
2017-10-03,3.4946
2017-10-04,-5.1948
2017-10-05,3.8356
2017-10-06,-2.3747
2017-10-09,-1.0811
2017-10-10,0.2732
2017-10-11,1.3624
2017-10-12,-1.3441
2017-10-13,-1.0899
2017-10-16,-1.6529
2017-10-17,-2.8011
2017-10-18,0.8646
2017-10-19,-1.4285999999999999
2017-10-20,0.2899
2017-10-23,-2.3121
2017-10-24,2.6627
2017-10-25,-2.0173
2017-10-26,-1.1764999999999999
2017-10-27,2.3810000000000002
2017-10-30,-0.2907
2017-10-31,3.7901
2017-11-01,-5.3371
2017-11-02,2.3739
2017-11-03,-40.0
2017-11-06,-3.8647
2017-11-07,-5.0251
2017-11-08,4.2328
2017-11-09,-1.0152
2017-11-10,-0.5128
2017-11-13,-2.0619
2017-11-14,-1.5789
2017-11-15,1.0695000000000001
2017-11-16,-0.5291
2017-11-17,-0.5319
2017-11-20,-1.6042999999999998
2017-11-21,-1.087
2017-11-22,-1.0989
2017-11-24,1.1111
2017-11-27,9.3407
2017-11-28,-3.0151
2017-11-29,-4.6632
2017-11-30,-2.1739
2017-12-01,-2.7778
2017-12-04,0.5714
2017-12-05,1.1364
2017-12-06,-1.6854
2017-12-07,-0.5714
2017-12-08,-1.7241
2017-12-11,2.3392
2017-12-12,-0.5714
2017-12-13,0.5747
2017-12-14,-1.7143000000000002
2017-12-15,1.1628
2017-12-18,-2.8736
2017-12-19,11.8343
2017-12-20,-1.0582
2017-12-21,4.8128
2017-12-22,-2.0408
2017-12-26,-1.5625
2017-12-27,-1.0582
2017-12-28,2.1390000000000002
2017-12-29,-2.0942
2018-01-02,11.2299
2018-01-03,-5.2885
2018-01-04,1.0152
2018-01-05,6.0302
2018-01-08,4.7393
2018-01-09,-1.3575
2018-01-10,0.9174
2018-01-11,0.9091
2018-01-12,7.2072
2018-01-16,-7.9832
2018-01-17,1.8265
2018-01-18,0.4484
2018-01-19,-10.267900000000001
2018-01-22,4.4776
2018-01-23,0.9524
2018-01-24,0.4717
2018-01-25,-1.4085
2018-01-26,2.3810000000000002
2018-01-29,1.3953
2018-01-30,-10.0917
2018-01-31,-2.0408
2018-02-01,0.0
2018-02-02,-6.7708
2018-02-05,-3.352
2018-02-06,0.578
2018-02-07,-6.8966
2018-02-08,-1.8519
2018-02-09,4.4025
2018-02-12,1.8072
2018-02-13,-0.5917
2018-02-14,2.3810000000000002
2018-02-15,2.3256
2018-02-16,-1.1364
2018-02-20,5.1724
2018-02-21,-1.0929
2018-02-22,-5.5249
2018-02-23,3.5088
2018-02-26,6.2147
2018-02-27,-5.8511
2018-02-28,-9.0395
2018-03-01,-7.4534
2018-03-02,14.094
2018-03-05,0.5882
2018-03-06,-1.1696
2018-03-07,-0.5917
2018-03-08,1.7856999999999998
2018-03-09,0.5848
2018-03-12,-0.5814
2018-03-13,-5.2632
2018-03-14,6.1728
2018-03-15,14.5349
2018-03-16,1.5228000000000002
2018-03-19,3.5
2018-03-20,-3.8647
2018-03-21,-4.5226
2018-03-22,0.5263
2018-03-23,0.5236
2018-03-26,-1.0417
2018-03-27,-3.1579
2018-03-28,-1.6303999999999998
2018-03-29,-0.5525
2018-04-02,-5.5556
2018-04-03,1.1764999999999999
2018-04-04,3.4884
2018-04-05,6.7416
2018-04-06,0.0
2018-04-09,3.1579
2018-04-10,6.6327
2018-04-11,3.3493
2018-04-12,1.3889
2018-04-13,-0.9132
2018-04-16,9.6774
2018-04-17,-5.042
2018-04-18,3.0973
2018-04-19,-0.8584
2018-04-20,-3.4632
2018-04-23,-3.1390000000000002
2018-04-24,-0.463
2018-04-25,2.3256
2018-04-26,0.0
2018-04-27,0.4545
2018-04-30,-1.3575
2018-05-01,4.1284
2018-05-02,7.0485
2018-05-03,-4.9383
2018-05-04,-4.7619
2018-05-07,1.8182
2018-05-08,-1.7856999999999998
2018-05-09,0.4545
2018-05-10,-8.5973
2018-05-11,3.4653
2018-05-14,1.4354
2018-05-15,0.9434
2018-05-16,11.215
2018-05-17,3.3613
2018-05-18,1.2195
2018-05-21,-0.8032
2018-05-22,-5.2632
2018-05-23,-5.5556
2018-05-24,5.8824
2018-05-25,-1.7094
2018-05-29,2.1739
2018-05-30,1.2766
2018-05-31,-1.2605
2018-06-01,2.1277
2018-06-04,-2.5
2018-06-05,1.2821
2018-06-06,1.6878
2018-06-07,0.8299
2018-06-08,5.3498
2018-06-11,2.3438
2018-06-12,2.6718
2018-06-13,7.4349
2018-06-14,-3.4602
2018-06-15,3.9427
2018-06-18,0.3448
2018-06-19,-0.3436
2018-06-20,11.0345
2018-06-21,-0.9317
2018-06-22,-6.2696
2018-06-25,-9.699
2018-06-26,7.037
2018-06-27,1.0381
2018-06-28,-0.3425
2018-06-29,-2.0619
2018-07-02,3.5088
2018-07-03,1.3559
2018-07-05,-3.01
2018-07-06,-0.3448
2018-07-09,-1.0381
2018-07-10,4.8951
2018-07-11,-0.3333
2018-07-12,2.3411
2018-07-13,8.8235
2018-07-16,1.5015
2018-07-17,2.071
2018-07-18,-0.8696
2018-07-19,1.462
2018-07-20,-0.2882
2018-07-23,-4.9133
2018-07-24,-5.7751
2018-07-25,3.2258
2018-07-26,-1.875
2018-07-27,-3.5032
2018-07-30,-3.6304
2018-07-31,-1.3699
2018-08-01,-3.4722
2018-08-02,17.9856
2018-08-03,9.1463
2018-08-06,-6.1453
2018-08-07,2.0833
2018-08-08,-3.207
2018-08-09,7.5301
2018-08-10,0.5602
2018-08-13,12.2563
2018-08-14,-1.737
