ticker,MSLP US Equity
2010-10-26,1.1236
2010-10-27,-7.2222
2010-10-28,-7.7844
2010-10-29,-9.0909
2010-11-01,-32.1429
2010-11-02,9.4474
2010-11-03,-15.3643
2010-11-04,-25.0
2010-11-05,6.0606
2010-11-08,-15.7143
2010-11-09,3.3898
2010-11-10,-6.5574
2010-11-11,-7.0175
2010-11-12,-1.8868
2010-11-15,-7.6923
2010-11-16,3.75
2010-11-17,-3.6145
2010-11-18,12.5
2010-11-19,0.0
2010-11-22,12.963
2010-11-23,18.0328
2010-11-24,0.0
2010-11-26,-19.4444
2010-11-29,1.7241
2010-11-30,-8.4746
2010-12-01,-7.4074
2010-12-02,4.0
2010-12-03,0.0
2010-12-06,3.4615
2010-12-07,-7.0632
2010-12-08,0.0
2010-12-09,-14.0
2010-12-10,-53.9535
2010-12-13,-41.4141
2010-12-14,-13.7931
2010-12-15,60.25
2010-12-16,-6.3963
2010-12-17,-13.3333
2010-12-20,7.6923
2010-12-21,-10.0
2010-12-22,-6.3492
2010-12-23,-5.0847
2010-12-27,7.1429
2010-12-28,-5.0
2010-12-29,-5.4825
2010-12-30,2.0882
2010-12-31,30.9091
2011-01-03,-2.7778
2011-01-04,7.1429
2011-01-05,4.0
2011-01-06,-10.2564
2011-01-07,-1.6071
2011-01-10,-5.6261
2011-01-11,-3.0769
2011-01-12,-4.7619
2011-01-13,-1.6667
2011-01-14,0.0
2011-01-18,-6.7797
2011-01-19,0.0
2011-01-20,-3.6364
2011-01-21,9.434
2011-01-24,3.4483
2011-01-25,10.0
2011-01-26,28.7879
2011-01-27,42.3529
2011-01-28,-13.2231
2011-01-31,23.8095
2011-02-01,-7.6923
2011-02-02,-8.3333
2011-02-03,-8.1818
2011-02-04,3.9604
2011-02-07,-14.2857
2011-02-08,-7.7778
2011-02-09,1.0542
2011-02-10,-22.5037
2011-02-11,20.0
2011-02-14,-3.8462
2011-02-15,-17.3333
2011-02-16,-3.2258
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,-1.6667
2011-02-23,1.6949
2011-02-24,-10.0
2011-02-25,11.1111
2011-02-28,-3.3333
2011-03-01,-1.7241
2011-03-02,-10.526299999999999
2011-03-03,-1.9607999999999999
2011-03-04,-4.0
2011-03-07,-25.0
2011-03-08,22.2222
2011-03-09,2.5568
2011-03-10,4.1551
2011-03-11,0.0
2011-03-14,2.1277
2011-03-15,1.0417
2011-03-16,5.1546
2011-03-17,0.0
2011-03-18,-5.8824
2011-03-21,0.0
2011-03-22,4.1667
2011-03-23,20.0
2011-03-24,0.0
2011-03-25,10.0
2011-03-28,-3.0303
2011-03-29,7.8125
2011-03-30,2.8986
2011-03-31,-7.0423
2011-04-01,-16.6667
2011-04-04,14.5455
2011-04-05,-0.7937
2011-04-06,-0.8
2011-04-07,14.5161
2011-04-08,-1.4085
2011-04-11,8.5714
2011-04-12,2.4671
2011-04-13,4.0128
2011-04-14,-3.7037
2011-04-15,3.8462
2011-04-18,-5.9414
2011-04-19,-22.5595
2011-04-20,-15.2542
2011-04-21,3.375
2011-04-25,-5.1995000000000005
2011-04-26,-3.0612
2011-04-27,-5.2632
2011-04-28,-4.4444
2011-04-29,9.3023
2011-05-02,14.8936
2011-05-03,-5.5556
2011-05-04,-1.9607999999999999
2011-05-05,0.0
2011-05-06,0.75
2011-05-09,1.2407
2011-05-10,-1.7157
2011-05-11,5.7357
2011-05-12,-3.7736
2011-05-13,-1.9607999999999999
2011-05-16,-2.0
2011-05-17,-2.0408
2011-05-18,-3.9063
2011-05-19,-6.7751
2011-05-20,4.6512
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,8.8889
2011-05-26,1.7856999999999998
2011-05-27,-5.7644
2011-05-31,-4.2553
2011-06-01,-6.6667
2011-06-02,-9.5238
2011-06-03,0.3289
2011-06-06,4.918
2011-06-07,-8.2813
2011-06-08,-7.3254
2011-06-09,2.9412000000000003
2011-06-10,0.0
2011-06-13,-14.2857
2011-06-14,-6.6667
2011-06-15,3.5714
2011-06-16,-10.7759
2011-06-17,-5.314
2011-06-20,83.6735
2011-06-21,-24.4444
2011-06-22,0.0
2011-06-23,-8.8235
2011-06-24,0.0
2011-06-27,-2.8226
2011-06-28,-0.4149
2011-06-29,6.6667
2011-06-30,-6.25
2011-07-01,-6.6667
2011-07-05,3.5714
2011-07-06,-5.1724
2011-07-07,-1.8182
2011-07-08,3.2407
2011-07-11,2.2422
2011-07-12,-4.6053
2011-07-13,15.8621
2011-07-14,-11.1111
2011-07-15,-1.7856999999999998
2011-07-18,-1.8182
2011-07-19,-1.8519
2011-07-20,1.8868
2011-07-21,0.0
2011-07-22,7.4074
2011-07-25,2.8017
2011-07-26,-6.0797
2011-07-27,14.2857
2011-07-28,21.875
2011-07-29,-8.0128
2011-08-01,-7.4913
2011-08-02,6.968
2011-08-03,-7.0423
2011-08-04,-1.1364
2011-08-05,-3.8314
2011-08-08,-5.9761
2011-08-09,1.6949
2011-08-10,-1.6667
2011-08-11,1.6949
2011-08-12,1.0417
2011-08-15,-8.0412
2011-08-16,-1.3453
2011-08-17,-1.8182
2011-08-18,0.0
2011-08-19,-3.7037
2011-08-22,1.9231
2011-08-23,-3.7736
2011-08-24,1.9607999999999999
2011-08-25,-0.4808
2011-08-26,-2.8986
2011-08-29,2.9851
2011-08-30,-3.3816
2011-08-31,-6.0
2011-09-01,-2.1277
2011-09-02,4.3478
2011-09-06,-4.1667
2011-09-07,-6.5217
2011-09-08,-6.9767
2011-09-09,-7.5
2011-09-12,-5.4054
2011-09-13,-1.7856999999999998
2011-09-14,-9.818200000000001
2011-09-15,-6.4516
2011-09-16,-3.4483
2011-09-19,42.8571
2011-09-20,-19.0625
2011-09-21,8.1081
2011-09-22,1.7856999999999998
2011-09-23,-1.7544
2011-09-26,-13.5714
2011-09-27,11.5702
2011-09-28,-14.0741
2011-09-29,8.1897
2011-09-30,4.3825
2011-10-03,-7.6336
2011-10-04,2.4793
2011-10-05,3.2258
2011-10-06,9.375
2011-10-07,-0.7143
2011-10-10,15.1079
2011-10-11,-15.0
2011-10-12,5.8824
2011-10-13,-8.3333
2011-10-14,6.0606
2011-10-17,0.0
2011-10-18,-0.7143
2011-10-19,-7.1942
2011-10-20,6.5891
2011-10-21,-1.0909
2011-10-24,0.0
2011-10-25,7.7206
2011-10-26,1.0239
2011-10-27,-2.7027
2011-10-28,4.8611
2011-10-31,0.6623
2011-11-01,-5.2632
2011-11-02,0.0
2011-11-03,-1.7361
2011-11-04,-3.1802
2011-11-07,5.1095
2011-11-08,-1.0417
2011-11-09,2.807
2011-11-10,3.7542999999999997
2011-11-11,0.0
2011-11-14,-5.2632
2011-11-15,0.0
2011-11-16,-1.0417
2011-11-17,-9.1228
2011-11-18,5.0193
2011-11-21,1.1029
2011-11-22,1.8182
2011-11-23,-5.7143
2011-11-25,-3.0303
2011-11-28,1.1719
2011-11-29,-25.8687
2011-11-30,1.0417
2011-12-01,1.5464
2011-12-02,-2.5381
2011-12-05,0.0
2011-12-06,-7.2917
2011-12-07,-19.1011
2011-12-08,5.5556
2011-12-09,7.2368
2011-12-12,15.9509
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,-22.7513
2011-12-16,-1.3699
2011-12-19,-6.9444
2011-12-20,-22.3881
2011-12-21,-1.9231
2011-12-22,6.8627
2011-12-23,0.9174
2011-12-27,1.8182
2011-12-28,0.0
2011-12-29,55.3571
2011-12-30,-3.4483
2012-01-03,14.2857
2012-01-04,29.1667
2012-01-05,3.2258
2012-01-06,-3.9063
2012-01-09,-21.9512
2012-01-10,-8.3333
2012-01-11,-16.4773
2012-01-12,25.1701
2012-01-13,-13.0435
2012-01-17,5.0
2012-01-18,0.0
2012-01-19,-9.5238
2012-01-20,0.0
2012-01-23,10.526299999999999
2012-01-24,14.2857
2012-01-25,-3.125
2012-01-26,-1.0753
2012-01-27,0.0
2012-01-30,-13.0435
2012-01-31,0.0
2012-02-01,11.875
2012-02-02,7.2626
2012-02-03,-2.6042
2012-02-06,5.3476
2012-02-07,-10.6599
2012-02-08,-7.9545
2012-02-09,0.0
2012-02-10,3.7037
2012-02-13,-10.7143
2012-02-14,-0.6667
2012-02-15,-10.0671
2012-02-16,-2.2388
2012-02-17,-6.8702
2012-02-21,4.918
2012-02-22,6.25
2012-02-23,-7.3529
2012-02-24,1.5873
2012-02-27,-4.6875
2012-02-28,0.8197
2012-02-29,4.065
2012-03-01,-7.8125
2012-03-02,-3.3898
2012-03-05,12.2807
2012-03-06,1.5625
2012-03-07,-7.6923
2012-03-08,-5.0
2012-03-09,2.6316
2012-03-12,-2.5641
2012-03-13,-1.7544
2012-03-14,16.9643
2012-03-15,22.1374
2012-03-16,21.875
2012-03-19,38.4615
2012-03-20,-17.037
2012-03-21,-6.25
2012-03-22,5.2381
2012-03-23,4.9774
2012-03-26,-2.5862
2012-03-27,41.5929
2012-03-28,61.875
2012-03-29,-4.2471
2012-03-30,15.5242
2012-04-02,-10.6457
2012-04-03,-17.1875
2012-04-04,8.9623
2012-04-05,-1.2987
2012-04-09,-10.0877
2012-04-10,5.3659
2012-04-11,-6.0185
2012-04-12,-0.9852
2012-04-13,0.7463
2012-04-16,-9.1358
2012-04-17,-23.913
2012-04-18,-4.6429
2012-04-19,1.8727
2012-04-20,40.4412
2012-04-23,-7.8534
2012-04-24,-6.8182
2012-04-25,-5.4878
2012-04-26,-11.2903
2012-04-27,13.4545
2012-04-30,9.2949
2012-05-01,-8.5044
2012-05-02,0.9615
2012-05-03,-8.5714
2012-05-04,0.0
2012-05-07,-2.0833
2012-05-08,-1.7730000000000001
2012-05-09,-4.6931
2012-05-10,-2.2727
2012-05-11,1.5504
2012-05-14,-0.3817
2012-05-15,0.0
2012-05-16,-3.8314
2012-05-17,19.1235
2012-05-18,-3.01
2012-05-21,5.5172
2012-05-22,-5.2288
2012-05-23,-0.6897
2012-05-24,-5.5556
2012-05-25,2.9412000000000003
2012-05-29,-5.7143
2012-05-30,3.0303
2012-05-31,-1.8382
2012-06-01,-1.1236
2012-06-04,-8.3333
2012-06-05,1.2397
2012-06-06,-2.0408
2012-06-07,10.0
2012-06-08,-6.0606
2012-06-11,0.8065
2012-06-12,2.4
2012-06-13,-1.9531
2012-06-14,-3.5857
2012-06-15,0.0
2012-06-18,2.4793
2012-06-19,-3.2258
2012-06-20,-5.8333
2012-06-21,-0.885
2012-06-22,-7.1429
2012-06-25,-0.9615
2012-06-26,4.8544
2012-06-27,-1.3889
2012-06-28,11.7371
2012-06-29,0.8403
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,0.8333
2012-07-06,-0.8264
2012-07-09,13.3333
2012-07-10,12.5
2012-07-11,-8.4967
2012-07-12,5.7143
2012-07-13,-2.7027
2012-07-16,-0.6944
2012-07-17,-2.0979
2012-07-18,-5.7143
2012-07-19,3.0303
2012-07-20,-17.647100000000002
2012-07-23,0.0
2012-07-24,12.9464
2012-07-25,-11.4625
2012-07-26,2.6786
2012-07-27,-3.4783
2012-07-30,-1.8018
2012-07-31,2.7523
2012-08-01,3.5714
2012-08-02,-3.4483
2012-08-03,0.0
2012-08-06,-6.25
2012-08-07,-0.9524
2012-08-08,0.9615
2012-08-09,-0.9524
2012-08-10,0.9615
2012-08-13,-0.9524
2012-08-14,-2.8846
2012-08-15,6.9307
2012-08-16,-4.6296
2012-08-17,-1.9417
2012-08-20,2.9703
2012-08-21,-16.8269
2012-08-22,10.9827
2012-08-23,-8.3333
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,9.0909
2012-08-30,0.0
2012-08-31,-2.6042
2012-09-04,-1.6042999999999998
2012-09-05,-1.6303999999999998
2012-09-06,-10.4972
2012-09-07,-1.2346
2012-09-10,1.25
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,-6.1728
2012-09-14,5.2632
2012-09-17,-5.0
2012-09-18,-3.2895
2012-09-19,-6.1224
2012-09-20,-9.4203
2012-09-21,-10.4
2012-09-24,0.0
2012-09-25,-9.8214
2012-09-26,0.0
2012-09-27,2.9703
2012-09-28,-1.9231
2012-10-01,-5.8824
2012-10-02,-3.125
2012-10-03,-2.1505
2012-10-04,-6.5934
2012-10-05,3.5294
2012-10-08,-3.4091
2012-10-09,22.352899999999998
2012-10-10,-7.6923
2012-10-11,14.5833
2012-10-12,-5.4545
2012-10-15,2.8846
2012-10-16,2.8037
2012-10-17,-5.4545
2012-10-18,-7.6923
2012-10-19,-6.25
2012-10-22,13.3333
2012-10-23,-5.8824
2012-10-24,-16.6667
2012-10-25,6.25
2012-10-26,10.5882
2012-10-31,-8.5106
2012-11-01,-4.6512
2012-11-02,0.0
2012-11-05,9.7561
2012-11-06,-14.4444
2012-11-07,-9.0909
2012-11-08,21.4286
2012-11-09,-8.2353
2012-11-12,46.1538
2012-11-13,-7.0175
2012-11-14,-18.8679
2012-11-15,0.0
2012-11-16,-9.3023
2012-11-19,6.4103
2012-11-20,-3.6145
2012-11-21,3.75
2012-11-23,3.6145
2012-11-26,0.4652
2012-11-27,-12.854
2012-11-28,2.5
2012-11-29,34.1463
2012-11-30,0.0
2012-12-03,-4.0
2012-12-05,7.9545
2012-12-07,-13.1579
2012-12-10,-13.1313
2012-12-11,0.0
2012-12-12,10.9302
2012-12-13,-1.4675
2012-12-14,1.0638
2012-12-17,-5.2632
2012-12-18,0.0
2012-12-19,5.5556
2012-12-20,-2.1053
2012-12-21,-3.2258
2012-12-24,0.0
2012-12-26,2.8889
2012-12-27,-1.7279
2012-12-28,-2.8571
2012-12-31,-3.8462
2013-01-02,9.4118
2013-01-03,-2.1505
2013-01-04,-3.2967
2013-01-07,-5.4545
2013-01-08,0.9615
2013-01-09,-2.3810000000000002
2013-01-10,-1.7073
2013-01-11,1.737
2013-01-14,-1.9512
2013-01-15,5.2239
2013-01-16,-0.7092
2013-01-17,-0.4762
2013-01-18,14.3541
2013-01-22,-12.1339
2013-01-23,1.1905000000000001
2013-01-24,-2.3529
2013-01-25,-1.9277
2013-01-28,37.5921
2013-01-29,0.8929
2013-01-30,-5.3097
2013-01-31,2.8037
2013-02-01,14.5455
2013-02-04,23.8095
2013-02-05,-11.538499999999999
2013-02-06,-5.7971
2013-02-07,-2.7692
2013-02-08,2.6898999999999997
2013-02-11,-7.5501000000000005
2013-02-12,-10.8333
2013-02-13,-2.0561
2013-02-14,14.5038
2013-02-15,-4.1667
2013-02-19,-5.2174
2013-02-20,-6.055
2013-02-21,-0.3906
2013-02-22,6.8627
2013-02-25,0.9174
2013-02-26,2.5455
2013-02-27,9.9291
2013-02-28,-3.2258
2013-03-01,3.3333
2013-03-04,-3.5484
2013-03-05,1.1706
2013-03-06,-0.8264
2013-03-07,0.8333
2013-03-08,-1.3223
2013-03-11,2.1776
2013-03-12,10.3279
2013-03-13,1.0401
2013-03-14,0.7353
2013-03-15,2.9196999999999997
2013-03-18,3.5461
2013-03-19,4.6575
2013-03-20,2.7487
2013-03-21,4.4586
2013-03-22,20.7317
2013-03-25,1.0101
2013-03-26,-1.0
2013-03-27,3.5354
2013-03-28,8.0
2013-04-01,-9.3948
2013-04-02,-4.1874
2013-04-03,0.9365
2013-04-04,1.9588
2013-04-05,-1.4156
2013-04-08,-4.6154
2013-04-09,-4.1935
2013-04-10,-0.5612
2013-04-11,-1.2415
2013-04-12,2.8571
2013-04-15,-1.1111
2013-04-16,0.0
2013-04-17,-2.1348
2013-04-18,-3.5591
2013-04-19,-1.4285999999999999
2013-04-22,0.0
2013-04-23,-0.3623
2013-04-24,5.4545
2013-04-25,5.1724
2013-04-26,0.5464
2013-04-29,0.0
2013-04-30,-0.8696
2013-05-01,-0.5482
2013-05-02,10.2536
2013-05-03,1.0
2013-05-06,2.8712999999999997
2013-05-07,-1.8287
2013-05-08,0.1961
2013-05-09,-2.6419
2013-05-10,0.804
2013-05-13,-0.3988
2013-05-14,4.1041
2013-05-15,-2.4038
2013-05-16,6.5024999999999995
2013-05-17,4.9954
2013-05-20,5.022
2013-05-21,-2.2651
2013-05-22,-0.4292
2013-05-23,1.2069
2013-05-24,-0.3407
2013-05-28,0.4274
2013-05-29,0.8511
2013-05-30,4.2194
2013-05-31,-0.8097
2013-06-03,-2.0408
2013-06-04,-1.6667
2013-06-05,-3.8136
2013-06-06,-5.7269
2013-06-07,2.8037
2013-06-10,0.0
2013-06-11,-2.3636
2013-06-12,0.5587
2013-06-13,-3.0556
2013-06-14,0.2865
2013-06-17,0.4762
2013-06-18,0.0
2013-06-19,3.6019
2013-06-20,0.5489
2013-06-21,0.091
2013-06-24,-0.9091
2013-06-25,1.8349
2013-06-26,0.4505
2013-06-27,0.1794
2013-06-28,-1.0743
2013-07-01,-0.362
2013-07-02,-0.0908
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,-0.4545
2013-07-09,-0.9132
2013-07-10,3.5945
2013-07-11,1.4235
2013-07-12,0.0
2013-07-15,-1.3158
2013-07-16,1.3333
2013-07-17,-2.4561
2013-07-18,-0.0899
2013-07-19,-0.9001
2013-07-22,-1.3624
2013-07-23,0.0
2013-07-24,1.2891
2013-07-25,0.0
2013-07-26,-1.2727
2013-07-29,-0.0921
2013-07-30,0.8295
2013-07-31,1.0055
2013-08-01,4.7964
2013-08-02,0.1727
2013-08-05,-1.0345
2013-08-06,-0.9582
2013-08-07,11.6974
2013-08-08,-2.3622
2013-08-09,-0.4032
2013-08-12,-2.834
2013-08-13,-2.0833
2013-08-14,-17.0213
2013-08-15,7.1795
2013-08-16,5.3589
2013-08-19,0.3633
2013-08-20,-0.4525
2013-08-21,-0.4545
2013-08-22,-0.9132
2013-08-23,-0.4608
2013-08-26,0.463
2013-08-27,-0.9217
2013-08-28,-1.9535
2013-08-29,0.0949
2013-08-30,-5.2133
2013-09-03,0.5
2013-09-04,-0.4975
2013-09-05,-2.5
2013-09-06,0.2051
2013-09-09,0.5118
2013-09-10,-0.3055
2013-09-11,1.1236
2013-09-12,-0.6061
2013-09-13,1.1179000000000001
2013-09-16,-0.5025
2013-09-17,-1.5152
2013-09-18,1.8462
2013-09-19,0.7049
2013-09-20,1.7
2013-09-23,0.295
2013-09-24,1.4706000000000001
2013-09-25,-0.9662
2013-09-26,0.0
2013-09-27,-0.2927
2013-09-30,1.6634
2013-10-01,-6.256
2013-10-02,-6.0575
2013-10-03,0.0
2013-10-04,4.3716
2013-10-07,0.6283
2013-10-08,-4.2664
2013-10-09,-0.5435
2013-10-10,0.5464
2013-10-11,-1.5217
2013-10-14,2.649
2013-10-15,-1.5053999999999998
2013-10-16,0.655
2013-10-17,0.3254
2013-10-18,1.0811
2013-10-21,-0.5348
2013-10-22,0.0
2013-10-23,2.1505
2013-10-24,6.3158
2013-10-25,0.0
2013-10-28,-1.4851
2013-10-29,-1.005
2013-10-30,-2.0305
2013-10-31,1.7617
2013-11-01,0.2037
2013-11-04,1.1179000000000001
2013-11-05,-1.005
2013-11-06,-2.0305
2013-11-07,-1.0363
2013-11-08,-3.1414
2013-11-11,1.6216
2013-11-12,0.3191
2013-11-13,-2.2269
2013-11-14,-5.0976
2013-11-15,-0.5714
2013-11-18,-2.2989
2013-11-19,-1.7647
2013-11-20,-2.3952
2013-11-21,3.0675
2013-11-22,-1.1905000000000001
2013-11-25,-1.4458
2013-11-26,1.467
2013-11-27,1.8072
2013-11-29,0.0
2013-12-02,-2.0118
2013-12-03,-1.5699999999999998
2013-12-04,-4.908
2013-12-05,3.2258
2013-12-06,-1.25
2013-12-09,-4.3038
2013-12-10,3.836
2013-12-11,-0.6369
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,-3.2051
2013-12-17,-1.3245
2013-12-18,3.3557
2013-12-19,-2.3377
2013-12-20,-0.266
2013-12-23,-1.6
2013-12-24,1.626
2013-12-26,0.0
2013-12-27,-0.4
2013-12-30,7.095
2013-12-31,3.625
2014-01-02,-1.0856
2014-01-03,-0.4878
2014-01-06,2.6961
2014-01-07,0.8353
2014-01-08,0.355
2014-01-09,-1.533
2014-01-10,4.1916
2014-01-13,-1.0345
2014-01-14,0.2323
2014-01-15,0.927
2014-01-16,2.9851
2014-01-17,-0.7804
2014-01-21,-1.6854
2014-01-22,-1.2570999999999999
2014-01-23,5.3241
2014-01-24,1.0989
2014-01-27,-1.087
2014-01-28,-0.1099
2014-01-29,-4.2904
2014-01-30,0.5747
2014-01-31,-5.6
2014-02-03,-8.3535
2014-02-04,2.3778
2014-02-05,-2.4516
2014-02-06,0.0
2014-02-07,-0.7937
2014-02-10,2.5333
2014-02-11,-3.1209
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,-2.0134
2014-02-18,-1.3699
2014-02-19,-0.6944
2014-02-20,2.0979
2014-02-21,1.0959
2014-02-24,-3.523
2014-02-25,-1.6854
2014-02-26,-4.0
2014-02-27,-1.6369
2014-02-28,7.413
2014-03-03,-0.7042
2014-03-04,-2.8369
2014-03-05,0.7299
2014-03-06,0.0
2014-03-07,-4.3478
2014-03-10,0.0
2014-03-11,-1.5152
2014-03-12,3.8462
2014-03-13,-0.7407
2014-03-14,-4.4776
2014-03-17,2.3437
2014-03-18,-0.7634
2014-03-19,-0.7692
2014-03-20,0.7752
2014-03-21,-0.7692
2014-03-24,-3.1008
2014-03-25,4.0
2014-03-26,-1.3846
2014-03-27,1.4041000000000001
2014-03-28,-3.0769
2014-03-31,1.5873
2014-04-01,3.9063
2014-04-02,3.0075
2014-04-03,1.3139
2014-04-04,-1.2968
2014-04-07,-0.292
2014-04-08,0.4392
2014-04-09,-0.8746
2014-04-10,-0.443
2014-04-11,-0.2936
2014-04-14,0.7407
2014-04-15,-0.7353
2014-04-16,3.7037
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,3.0
2014-04-23,-5.5479
2014-04-24,-0.5874
2014-04-25,0.445
2014-04-28,-0.0018
2014-04-29,1.4706000000000001
2014-04-30,2.8986
2014-05-01,5.493
2014-05-02,5.474
2014-05-05,20.0
2014-05-06,-1.8987
2014-05-07,4.7312
2014-05-08,2.6694
2014-05-09,-0.4
2014-05-12,-2.51
2014-05-13,2.9866
2014-05-14,-0.5
2014-05-15,-1.005
2014-05-16,-1.0152
2014-05-19,-2.9744
2014-05-20,-1.6913
2014-05-21,-4.3011
2014-05-22,-1.1236
2014-05-23,4.4318
2014-05-27,0.6529
2014-05-28,0.0
2014-05-29,2.1622
2014-05-30,-0.5291
2014-06-02,1.0638
2014-06-03,-0.4211
2014-06-04,-1.1628
2014-06-05,1.6042999999999998
2014-06-06,7.3684
2014-06-09,-0.8824
2014-06-10,-1.088
2014-06-11,1.5
2014-06-12,2.6601
2014-06-13,5.4031
2014-06-16,3.5783
2014-06-17,-0.6681
2014-06-18,7.5221
2014-06-19,0.0
2014-06-20,-2.4691
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,-0.4219
2014-06-26,1.2711999999999999
2014-06-27,0.4184
2014-06-30,0.8333
2014-07-01,0.4132
2014-07-02,-2.3868
2014-07-03,1.0961
2014-07-07,1.1676
2014-07-08,-0.6595
2014-07-09,-0.166
2014-07-10,0.1663
2014-07-11,-0.5809
2014-07-14,-0.4174
2014-07-15,-0.2515
2014-07-16,0.4202
2014-07-17,0.0
2014-07-18,0.1674
2014-07-21,-2.5063
2014-07-22,-1.4567
2014-07-23,-4.7826
2014-07-24,1.3699
2014-07-25,-0.9009
2014-07-28,-0.8182
2014-07-29,3.483
2014-07-30,0.9743
2014-07-31,-1.9298
2014-08-01,0.6261
2014-08-04,-0.8889
2014-08-05,0.4484
2014-08-06,-1.25
2014-08-07,-0.9946
2014-08-08,0.4566
2014-08-11,5.0
2014-08-12,-1.2987
2014-08-13,-1.2281
2014-08-14,-2.3091
2014-08-15,4.5455
2014-08-18,1.7391
2014-08-19,2.8205
2014-08-20,1.33
2014-08-21,-0.7383
2014-08-22,0.3306
2014-08-25,1.2356
2014-08-26,4.1497
2014-08-27,6.7188
2014-08-28,1.0249
2014-08-29,-2.8261
2014-09-02,0.6711
2014-09-03,-0.7407
2014-09-04,0.0
2014-09-05,1.4925
2014-09-08,1.0294
2014-09-09,-1.3828
2014-09-10,1.845
2014-09-11,-4.3478
2014-09-12,1.8939
2014-09-15,-2.974
2014-09-16,1.5326
2014-09-17,-0.7547
2014-09-18,0.4563
2014-09-19,0.3028
2014-09-22,-0.3774
2014-09-23,0.3788
2014-09-24,-1.1320999999999999
2014-09-25,-3.2824
2014-09-26,-1.026
2014-09-29,6.0606
2014-09-30,-0.7519
2014-10-01,-1.5152
2014-10-02,1.9231
2014-10-03,0.7547
2014-10-06,-0.2247
2014-10-07,2.027
2014-10-08,3.3113
2014-10-09,0.0
2014-10-10,-0.2849
2014-10-13,-2.8571
2014-10-14,2.9412000000000003
2014-10-15,-1.8571
2014-10-16,0.0
2014-10-17,-1.0189
2014-10-20,2.8676
2014-10-21,-2.7877
2014-10-22,0.0735
2014-10-23,0.6613
2014-10-24,-1.4599
2014-10-27,-3.4815
2014-10-28,-2.5326
2014-10-29,-1.5748
2014-10-30,2.0
2014-10-31,1.5686
2014-11-03,-2.0077
2014-11-04,0.394
2014-11-05,0.471
2014-11-06,-2.3438
2014-11-07,4.0
2014-11-10,0.3846
2014-11-11,-0.7663
2014-11-12,1.9304999999999999
2014-11-13,-1.5152
