ticker,LGND US Equity
2000-05-24,-8.6022
2000-05-25,0.0
2000-05-26,-7.3529
2000-05-30,7.9365
2000-05-31,0.5882
2000-06-01,0.5848
2000-06-02,2.907
2000-06-05,7.9096
2000-06-06,1.0471
2000-06-07,3.6269
2000-06-08,-7.0
2000-06-09,13.4409
2000-06-12,-12.7962
2000-06-13,9.7826
2000-06-14,0.0
2000-06-15,2.4752
2000-06-16,3.3816
2000-06-19,-1.4019
2000-06-20,-1.4218
2000-06-21,1.4423
2000-06-22,-7.5829
2000-06-23,2.0513
2000-06-26,5.0251
2000-06-27,-3.8278
2000-06-28,3.9801
2000-06-29,0.0
2000-06-30,0.9569
2000-07-03,-1.4218
2000-07-05,0.0
2000-07-06,2.8846
2000-07-07,-0.9346
2000-07-10,-1.8868
2000-07-11,-1.9231
2000-07-12,-1.9607999999999999
2000-07-13,-2.0
2000-07-14,-0.5102
2000-07-17,-2.5641
2000-07-18,4.2105
2000-07-19,-4.0404
2000-07-20,4.7368
2000-07-21,-0.5025
2000-07-24,-4.0404
2000-07-25,-0.5263
2000-07-26,-4.7619
2000-07-27,-5.5556
2000-07-28,1.1764999999999999
2000-07-31,-6.9767
2000-08-01,15.625
2000-08-02,-4.8649000000000004
2000-08-03,-1.1364
2000-08-04,0.0
2000-08-07,5.7471
2000-08-08,0.0
2000-08-09,-5.4348
2000-08-10,2.2989
2000-08-11,-0.5618
2000-08-14,1.6949
2000-08-15,-5.0
2000-08-16,-1.7544
2000-08-17,0.5952
2000-08-18,-5.3254
2000-08-21,3.75
2000-08-22,-2.4096
2000-08-23,1.2346
2000-08-24,7.3171
2000-08-25,2.2727
2000-08-28,12.7778
2000-08-29,-2.4631
2000-08-30,4.0404
2000-08-31,0.9709
2000-09-01,2.8846
2000-09-05,-2.3364
2000-09-06,-2.3923
2000-09-07,3.9215999999999998
2000-09-08,0.4717
2000-09-11,-4.6948
2000-09-12,6.4039
2000-09-13,-1.8519
2000-09-14,-1.4151
2000-09-15,0.4785
2000-09-18,-4.7619
2000-09-19,2.0
2000-09-20,3.4314
2000-09-21,-2.3697
2000-09-22,0.9709
2000-09-25,-2.8846
2000-09-26,-4.9505
2000-09-27,4.1667
2000-09-28,6.5
2000-09-29,-3.7559
2000-10-02,2.439
2000-10-03,-1.4285999999999999
2000-10-04,3.3816
2000-10-05,5.6075
2000-10-06,-1.7699
2000-10-09,-1.8018
2000-10-10,1.3761
2000-10-11,-7.2398
2000-10-12,-4.3902
2000-10-13,5.102
2000-10-16,5.8252
2000-10-17,-1.3761
2000-10-18,3.2558
2000-10-19,-0.9009
2000-10-20,5.0
2000-10-23,6.4935
2000-10-24,-6.5041
2000-10-25,0.0
2000-10-26,2.6087
2000-10-27,-3.8136
2000-10-30,-0.8811
2000-10-31,5.7778
2000-11-01,-0.4202
2000-11-02,3.7975
2000-11-03,4.065
2000-11-06,-0.5859
2000-11-07,-2.947
2000-11-08,-2.0243
2000-11-09,0.8264
2000-11-10,-8.1967
2000-11-13,-4.0179
2000-11-14,4.186
2000-11-15,3.5714
2000-11-16,-6.0345
2000-11-17,2.7523
2000-11-20,-4.4643
2000-11-21,-0.9346
2000-11-22,-3.3019
2000-11-24,10.7317
2000-11-27,-0.4405
2000-11-28,-7.5221
2000-11-29,3.8278
2000-11-30,-7.3733
2000-12-01,2.9851
2000-12-04,-1.4493
2000-12-05,2.9412000000000003
2000-12-06,-3.3333
2000-12-07,2.4631
2000-12-08,8.6538
2000-12-11,-4.8673
2000-12-12,-4.186
2000-12-13,0.4854
2000-12-14,-1.4493
2000-12-15,0.9804
2000-12-18,-1.9417
2000-12-19,0.9901
2000-12-20,-14.7059
2000-12-21,5.7471
2000-12-22,10.8696
2000-12-26,0.9804
2000-12-27,8.2524
2000-12-28,0.4484
2000-12-29,0.0
2001-01-02,-1.7856999999999998
2001-01-03,7.2727
2001-01-04,-11.0169
2001-01-05,-7.619
2001-01-08,-4.6392
2001-01-09,7.027
2001-01-10,-3.5354
2001-01-11,2.0942
2001-01-12,0.5128
2001-01-16,6.1224
2001-01-17,-3.3654
2001-01-18,9.9502
2001-01-19,0.0
2001-01-22,3.1673999999999998
2001-01-23,0.8772
2001-01-24,0.0
2001-01-25,0.8696
2001-01-26,-5.1724
2001-01-29,1.3636
2001-01-30,-6.2780000000000005
2001-01-31,-0.9569
2001-02-01,1.4493
2001-02-02,-0.9524
2001-02-05,2.4038
2001-02-06,5.1643
2001-02-07,-4.0179
2001-02-08,-2.7907
2001-02-09,5.2632
2001-02-12,1.3636
2001-02-13,-6.7265
2001-02-14,1.9231
2001-02-15,-1.4151
2001-02-16,-1.9139
2001-02-20,-5.8537
2001-02-21,-6.7358
2001-02-22,0.5556
2001-02-23,-1.105
2001-02-26,8.6592
2001-02-27,-6.4267
2001-02-28,0.0
2001-03-01,2.1978
2001-03-02,0.0
2001-03-05,-2.1505
2001-03-06,9.0659
2001-03-07,-0.3778
2001-03-08,-6.9532
2001-03-09,-4.3478
2001-03-12,-6.8182
2001-03-13,0.0
2001-03-14,-1.8293
2001-03-15,0.0
2001-03-16,-3.1056
2001-03-19,2.5641
2001-03-20,-5.625
2001-03-21,-2.649
2001-03-22,-2.0408
2001-03-23,9.375
2001-03-26,-3.4920999999999998
2001-03-27,-0.3289
2001-03-28,-0.9901
2001-03-29,-0.6667
2001-03-30,5.0336
2001-04-02,-5.7508
2001-04-03,-6.4407
2001-04-04,10.1449
2001-04-05,5.2632
2001-04-06,-11.875
2001-04-09,8.9362
2001-04-10,2.3958
2001-04-11,0.2035
2001-04-12,9.1371
2001-04-16,3.7209
2001-04-17,3.6771000000000003
2001-04-18,-1.1246
2001-04-19,1.9247999999999998
2001-04-20,-8.0687
2001-04-23,-1.8674
2001-04-24,-3.5205
2001-04-25,8.3826
2001-04-26,2.3658
2001-04-27,5.4222
2001-04-30,-1.9393
2001-05-01,0.6019
2001-05-02,4.188
2001-05-03,-1.1485
2001-05-04,6.888
2001-05-07,1.3199
2001-05-08,3.295
2001-05-09,3.4866
2001-05-10,-2.1505
2001-05-11,0.8059
2001-05-14,-0.5087
2001-05-15,-0.8035
2001-05-16,-4.4183
2001-05-17,0.2311
2001-05-18,-2.844
2001-05-21,2.3734
2001-05-22,2.2411
2001-05-23,-4.7619
2001-05-24,7.7778
2001-05-25,-4.1237
2001-05-29,-1.9201000000000001
2001-05-30,0.1566
2001-05-31,3.2056
2001-06-01,0.0
2001-06-04,0.3788
2001-06-05,4.7547
2001-06-06,-3.098
2001-06-07,1.8587
2001-06-08,-4.5985
2001-06-11,-8.1867
2001-06-12,8.3333
2001-06-13,-4.6923
2001-06-14,-1.1299
2001-06-15,2.0408
2001-06-18,-7.12
2001-06-19,-0.9475
2001-06-20,7.2174
2001-06-21,-0.0811
2001-06-22,-4.4643
2001-06-25,-4.8428
2001-06-26,6.1607
2001-06-27,-2.439
2001-06-28,1.0345
2001-06-29,-3.5836
2001-07-02,1.2389000000000001
2001-07-03,-0.6993
2001-07-05,-0.5282
2001-07-06,-5.4867
2001-07-09,-4.588
2001-07-10,-4.7105
2001-07-11,0.4119
2001-07-12,1.2308
2001-07-13,-1.4184
2001-07-16,-0.3083
2001-07-17,6.0825
2001-07-18,-3.5957
2001-07-19,0.9073
2001-07-20,2.8971
2001-07-23,-4.7573
2001-07-24,0.0
2001-07-25,-4.1794
2001-07-26,6.2766
2001-07-27,0.2002
2001-07-30,-0.0999
2001-07-31,0.5
2001-08-01,0.398
2001-08-02,2.1804
2001-08-03,-1.3578999999999999
2001-08-06,0.295
2001-08-07,-1.8627
2001-08-08,0.1998
2001-08-09,0.2991
2001-08-10,-0.5964
2001-08-13,3.0
2001-08-14,-0.9709
2001-08-15,-2.7451
2001-08-16,3.8306
2001-08-17,-5.7282
2001-08-20,-1.5448
2001-08-21,-0.8368
2001-08-22,8.2278
2001-08-23,-1.9493
2001-08-24,2.5845000000000002
2001-08-27,-0.5814
2001-08-28,-2.1442
2001-08-29,-0.0996
2001-08-30,-0.2991
2001-08-31,2.5
2001-09-04,-5.4634
2001-09-05,2.3736
2001-09-06,-1.8145
2001-09-07,-1.9506999999999999
2001-09-10,-2.5131
2001-09-17,1.1815
2001-09-18,-6.7941
2001-09-19,-4.8975
2001-09-20,-3.4731
2001-09-21,-2.6055
2001-09-24,1.0191
2001-09-25,3.5309
2001-09-26,-0.4872
2001-09-27,3.7944
2001-09-28,8.2547
2001-10-01,1.5251000000000001
2001-10-02,2.0386
2001-10-03,4.6267
2001-10-04,-7.0352
2001-10-05,3.2432
2001-10-08,-3.1414
2001-10-09,7.027
2001-10-10,9.596
2001-10-11,-3.1244
2001-10-12,4.1766
2001-10-15,5.2968
2001-10-16,6.2446
2001-10-17,-11.2653
2001-10-18,5.4278
2001-10-19,2.9668
2001-10-22,6.6949
2001-10-23,1.6680000000000001
2001-10-24,1.7969
2001-10-25,2.6861
2001-10-26,1.6442
2001-10-29,-4.0441
2001-10-30,-3.4483
2001-10-31,6.9048
2001-11-01,-2.0045
2001-11-02,-4.9242
2001-11-05,1.7530000000000001
2001-11-06,2.1143
2001-11-07,0.4601
2001-11-08,-1.0687
2001-11-09,-3.858
2001-11-12,1.6854
2001-11-13,4.341
2001-11-14,1.3616
2001-11-15,-1.4925
2001-11-16,2.3485
2001-11-19,3.6269
2001-11-20,-4.2143
2001-11-21,9.9925
2001-11-23,0.0
2001-11-26,8.4746
2001-11-27,1.5625
2001-11-28,-6.4
2001-11-29,5.9829
2001-11-30,2.4814
2001-12-03,1.9976
2001-12-04,0.0
2001-12-05,1.7210999999999999
2001-12-06,4.4341
2001-12-07,-1.0056
2001-12-10,0.5643
2001-12-11,-1.8519
2001-12-12,-5.6032
2001-12-13,-0.6663
2001-12-14,0.0
2001-12-17,7.3171
2001-12-18,4.2614
2001-12-19,-1.3624
2001-12-20,-0.2762
2001-12-21,1.8283
2001-12-24,2.2851
2001-12-26,1.0638
2001-12-27,-5.4211
2001-12-28,0.6678
2001-12-31,-1.0503
2002-01-02,-4.7486
2002-01-03,2.9326
2002-01-04,-0.057
2002-01-07,-0.3421
2002-01-08,-0.1144
2002-01-09,3.3219
2002-01-10,0.5543
2002-01-11,-1.5987
2002-01-14,-6.8347
2002-01-15,1.2026
2002-01-16,-2.2579000000000002
2002-01-17,1.8237
2002-01-18,-5.3731
2002-01-22,0.3155
2002-01-23,3.1447
2002-01-24,-0.3049
2002-01-25,0.6116
2002-01-28,-3.0395
2002-01-29,-0.3762
2002-01-30,-6.6709
2002-01-31,1.6858
2002-02-01,4.7745
2002-02-04,-10.7595
2002-02-05,0.9929
2002-02-06,-3.441
2002-02-07,-2.3273
2002-02-08,5.9568
2002-02-11,0.8433
2002-02-12,2.0906
2002-02-13,2.2526
2002-02-14,-2.8705
2002-02-15,1.7182
2002-02-19,-3.5202999999999998
2002-02-20,0.077
2002-02-21,-3.429
2002-02-22,1.9565000000000001
2002-02-25,-1.3504
2002-02-26,2.3055
2002-02-27,3.8731999999999998
2002-02-28,-2.6441
2002-03-01,0.9749
2002-03-04,2.4828
2002-03-05,0.2692
2002-03-06,2.0134
2002-03-07,0.2632
2002-03-08,5.3806
2002-03-11,0.4981
2002-03-12,1.6109
2002-03-13,-0.7317
2002-03-14,-1.1671
2002-03-15,3.5426
2002-03-18,0.5402
2002-03-19,0.597
2002-03-20,-1.9585
2002-03-21,9.2615
2002-03-22,2.2161
2002-03-25,2.981
2002-03-26,5.1579
2002-03-27,-1.2513
2002-03-28,-0.0507
2002-04-01,1.3692
2002-04-02,-2.2011
2002-04-03,0.7673
2002-04-04,-1.0152
2002-04-05,-6.6667
2002-04-08,0.5495
2002-04-09,-3.4426
2002-04-10,3.339
2002-04-11,0.7119
2002-04-12,-0.5438
2002-04-15,-0.6561
2002-04-16,5.4485
2002-04-17,-3.3925
2002-04-18,-0.2161
2002-04-19,0.6497
2002-04-22,-1.1834
2002-04-23,-4.8449
2002-04-24,-0.1716
2002-04-25,-4.5272
2002-04-26,-7.563
2002-04-29,1.6234
2002-04-30,-0.5112
2002-05-01,1.5413999999999999
2002-05-02,1.518
2002-05-03,0.6854
2002-05-06,-7.1163
2002-05-07,-0.3997
2002-05-08,5.9532
2002-05-09,-1.5152
2002-05-10,-2.8846
2002-05-13,-0.396
2002-05-14,8.9463
2002-05-15,1.5207000000000002
2002-05-16,1.5577999999999999
2002-05-17,11.3864
2002-05-20,-4.661
2002-05-21,0.0
2002-05-22,-0.5
2002-05-23,0.67
2002-05-24,-5.3744
2002-05-28,5.5038
2002-05-29,-1.6667
2002-05-30,1.7513999999999998
2002-05-31,0.8329
2002-06-03,-8.37
2002-06-04,-0.9014
2002-06-05,1.5161
2002-06-06,-12.3656
2002-06-07,-12.3381
2002-06-10,8.9425
2002-06-11,-6.3526
2002-06-12,2.8887
2002-06-13,-0.5852
2002-06-14,7.8987
2002-06-17,-2.9006
2002-06-18,1.2091
2002-06-19,-3.4434
2002-06-20,-1.31
2002-06-21,3.0236
2002-06-24,-2.7201
2002-06-25,1.766
2002-06-26,-2.0246
2002-06-27,8.4871
2002-06-28,-1.3605
2002-07-01,-8.7586
2002-07-02,-16.0998
2002-07-03,-9.4595
2002-07-05,1.791
2002-07-08,2.1505
2002-07-09,-8.7081
2002-07-10,-28.9308
2002-07-11,5.3097
2002-07-12,-1.5406
2002-07-15,-5.9744
2002-07-16,5.9002
2002-07-17,11.857099999999999
2002-07-18,-1.5326
2002-07-19,-1.4267
2002-07-22,0.6579
2002-07-23,-1.5686
2002-07-24,7.5697
2002-07-25,-2.3457
2002-07-26,1.7699
2002-07-29,5.5901
2002-07-30,6.4706
2002-07-31,-0.9945
2002-08-01,-4.0179
2002-08-02,-2.3256
2002-08-05,-4.7619
2002-08-06,9.75
2002-08-07,-2.2779
2002-08-08,6.5268
2002-08-09,-3.1729
2002-08-12,2.5989
2002-08-13,-11.8943
2002-08-14,-13.125
2002-08-15,1.1511
2002-08-16,0.9957
2002-08-19,0.1408
2002-08-20,9.2827
2002-08-21,-0.3861
2002-08-22,11.4987
2002-08-23,-6.1414
2002-08-26,-6.1728
2002-08-27,-4.2105
2002-08-28,1.6484
2002-08-29,1.6216
2002-08-30,-1.8617
2002-09-03,-4.878
2002-09-04,0.0
2002-09-05,-1.567
2002-09-06,1.3025
2002-09-09,1.0
2002-09-10,5.0919
2002-09-11,-4.8452
2002-09-12,-3.819
2002-09-13,-2.2059
2002-09-16,-3.0075
2002-09-17,-2.3256
2002-09-18,-1.2698
2002-09-19,-5.1447
2002-09-20,6.6102
2002-09-23,-4.6105
2002-09-24,1.8333
2002-09-25,7.365
2002-09-26,-0.7622
2002-09-27,-4.7619
2002-09-30,9.6774
2002-10-01,4.7059
2002-10-02,0.9831
2002-10-03,12.1001
2002-10-04,-18.3623
2002-10-07,-2.7356
2002-10-08,9.375
2002-10-09,-10.1429
2002-10-10,10.3339
2002-10-11,-2.7378
2002-10-14,5.9259
2002-10-15,-2.2378
2002-10-16,-1.5737
2002-10-17,4.6512
2002-10-18,1.25
2002-10-21,-2.0576
2002-10-22,-1.9607999999999999
2002-10-23,-2.0
2002-10-24,-6.8513
2002-10-25,3.1299
2002-10-28,-1.214
2002-10-29,-1.6897
2002-10-30,0.625
2002-10-31,2.1739
2002-11-01,6.079
2002-11-04,4.298
2002-11-05,-2.3352
2002-11-06,2.9536
2002-11-07,2.0492
2002-11-08,-0.9371
2002-11-11,-6.7568
2002-11-12,3.4783
2002-11-13,-26.4706
2002-11-14,-6.4762
2002-11-15,5.0916
2002-11-18,1.7442
2002-11-19,-6.2857
2002-11-20,3.6585
2002-11-21,-1.1764999999999999
2002-11-22,2.9762
2002-11-25,1.5413999999999999
2002-11-26,-2.0873
2002-11-27,0.7752
2002-11-29,-0.1923
2002-12-02,2.3121
2002-12-03,10.1695
2002-12-04,-2.5641
2002-12-05,2.6316
2002-12-06,0.8547
2002-12-09,1.1864
2002-12-10,0.0
2002-12-11,0.5025
2002-12-12,-0.8333
2002-12-13,0.6723
2002-12-16,-1.5025
2002-12-17,-4.2373
2002-12-18,-4.7788
2002-12-19,-2.974
2002-12-20,4.7893
2002-12-23,7.6782
2002-12-24,1.0187
2002-12-26,0.3361
2002-12-27,-3.5176
2002-12-30,-6.0764
2002-12-31,-0.7394
2003-01-02,1.8622
2003-01-03,-1.5905
2003-01-06,1.9877
2003-01-07,-3.643
2003-01-08,-0.3781
2003-01-09,0.9488
2003-01-10,4.3233
2003-01-13,2.5225
2003-01-14,2.2847
2003-01-15,-5.6701
2003-01-16,-2.3679
2003-01-17,-2.2388
2003-01-21,-0.1908
2003-01-22,-1.3384
2003-01-23,1.1628
2003-01-24,-4.023
2003-01-27,-0.5988
2003-01-28,-3.4137
2003-01-29,1.0395
2003-01-30,-3.0864
2003-01-31,-1.0616
2003-02-03,-1.5021
2003-02-04,-4.793
2003-02-05,-2.0595
2003-02-06,-2.3364
2003-02-07,-5.0239
2003-02-10,-1.7631999999999999
2003-02-11,-0.0256
2003-02-12,1.308
2003-02-13,-5.5696
2003-02-14,3.4853
2003-02-18,1.0363
2003-02-19,2.0513
2003-02-20,-0.7538
2003-02-21,12.6582
2003-02-24,7.8652
2003-02-25,-3.3333
2003-02-26,-4.9569
2003-02-27,1.1338
2003-02-28,6.0538
2003-03-03,-1.6913
2003-03-04,-1.0753
2003-03-05,0.6522
2003-03-06,-2.5918
2003-03-07,0.8869
2003-03-10,1.0989
2003-03-11,3.6957
2003-03-12,3.7736
2003-03-13,7.6768
2003-03-14,4.5028
2003-03-17,2.8725
2003-03-18,-2.7923
2003-03-19,2.3339
2003-03-20,-2.6316
2003-03-21,7.7477
2003-03-24,-2.3411
2003-03-25,6.1644
2003-03-26,-0.8065
2003-03-27,1.626
2003-03-28,2.4
2003-03-31,1.4062000000000001
2003-04-01,-2.3112
2003-04-02,4.2587
2003-04-03,16.1876
2003-04-04,3.5156
2003-04-07,-0.7673
2003-04-08,4.576
2003-04-09,-3.0303
2003-04-10,-3.75
2003-04-11,-1.9481000000000002
2003-04-14,0.7947
2003-04-15,1.4455
2003-04-16,-0.2591
2003-04-17,1.2987
2003-04-21,-1.4102999999999999
2003-04-22,4.6814
2003-04-23,2.1118
2003-04-24,-5.1095
2003-04-25,2.5641
2003-04-28,13.25
2003-04-29,2.0971
2003-04-30,-3.6757
2003-05-01,3.8159
2003-05-02,0.5405
2003-05-05,4.7312
2003-05-06,0.308
2003-05-07,-3.3777
2003-05-08,-2.9661
2003-05-09,-1.8559
2003-05-12,4.0044
2003-05-13,6.8449
2003-05-14,7.6076
2003-05-15,3.4419
2003-05-16,-3.8669000000000002
2003-05-19,1.4967
2003-05-20,-4.1475
2003-05-21,-2.6923
2003-05-22,2.668
2003-05-23,3.7536
2003-05-27,14.2857
2003-05-28,-2.6786
2003-05-29,2.5855
2003-05-30,3.4553
2003-06-02,7.2692
2003-06-03,-2.7839
2003-06-04,7.0836
2003-06-05,13.4412
2003-06-06,-9.7395
2003-06-09,-4.9485
2003-06-10,-2.7477
2003-06-11,7.3606
2003-06-12,5.1939
2003-06-13,-2.1725
2003-06-16,1.6151
2003-06-17,-1.2583
2003-06-18,-3.2864
2003-06-19,-11.4286
2003-06-20,4.8387
2003-06-23,-1.7924
2003-06-24,2.2814
2003-06-25,2.8996
2003-06-26,3.3237
2003-06-27,-5.5944
2003-06-30,0.6667
2003-07-01,0.0736
2003-07-02,-2.1324
2003-07-03,3.5312
2003-07-07,4.6444
2003-07-08,4.0915
2003-07-09,5.1299
2003-07-10,-1.4575
2003-07-11,-3.8585000000000003
2003-07-14,2.3411
2003-07-15,-2.7451
2003-07-16,-1.2769
2003-07-17,-3.1995
2003-07-18,-1.8987
2003-07-21,-0.7168
2003-07-22,6.9314
2003-07-23,0.6077
2003-07-24,-1.8121
2003-07-25,-0.8886
2003-07-28,-4.4828
2003-07-29,-1.8051
2003-07-30,-7.5735
2003-07-31,2.9435000000000002
2003-08-01,-8.1917
2003-08-04,1.0101
2003-08-05,-6.5833
2003-08-06,-3.479
2003-08-07,3.9741
2003-08-08,2.2222
2003-08-11,-0.087
2003-08-12,6.0923
2003-08-13,-0.8203
2003-08-14,1.4061
2003-08-15,1.1419
2003-08-18,7.8225999999999996
2003-08-19,0.2992
2003-08-20,1.1931
2003-08-21,1.1054
2003-08-22,-2.551
2003-08-25,2.4682
2003-08-26,-1.6058
2003-08-27,0.5193
2003-08-28,1.6236000000000002
2003-08-29,0.581
2003-09-02,3.7545
2003-09-03,0.9743
2003-09-04,4.0662
2003-09-05,-0.1325
2003-09-08,1.9231
2003-09-09,-1.3012000000000001
2003-09-10,-4.6144
2003-09-11,1.4513
2003-09-12,-1.8392
2003-09-15,2.2207
2003-09-16,-1.3938
2003-09-17,-0.9273
2003-09-18,-3.6831
2003-09-19,-0.2165
2003-09-22,-4.5553
2003-09-23,-1.5152
2003-09-24,-4.1538
2003-09-25,-0.6421
2003-09-26,-2.5848
2003-09-29,3.9801
2003-09-30,2.8708
2003-10-01,-0.8527
2003-10-02,-0.7037
2003-10-03,0.7874
2003-10-06,-0.2344
2003-10-07,-0.6265
2003-10-08,-1.9701
2003-10-09,-1.1254
2003-10-10,-2.5202999999999998
2003-10-13,1.8349
2003-10-14,0.4914
2003-10-15,-2.0375
2003-10-16,-1.5807
2003-10-17,-1.8597000000000001
2003-10-20,0.0
2003-10-21,6.7183
2003-10-22,-1.1299
2003-10-23,2.8571
2003-10-24,-1.3492
2003-10-27,4.2639
2003-10-28,5.787
2003-10-29,-1.6776
2003-10-30,-1.4095
2003-10-31,3.6870000000000003
2003-11-03,-0.4354
2003-11-04,-1.7492999999999999
2003-11-05,2.003
2003-11-06,-5.1636
2003-11-07,0.2301
2003-11-10,-5.0497
2003-11-11,0.967
2003-11-12,3.5116
2003-11-13,-0.9252
2003-11-14,-5.4475
2003-11-17,-1.8025
2003-11-18,-1.2656
2003-11-19,1.7063000000000001
2003-11-20,0.1586
2003-11-21,-1.5
2003-11-24,9.8985
2003-11-25,1.2317
2003-11-26,0.9125
2003-11-28,-0.0754
2003-12-01,5.5053
2003-12-02,6.7191
2003-12-03,-3.282
2003-12-04,1.4543
2003-12-05,-1.1604
2003-12-08,0.1381
2003-12-09,-0.6897
2003-12-10,-0.7639
2003-12-11,2.7292
2003-12-12,0.6812
2003-12-15,-4.6685
2003-12-16,2.7679
2003-12-17,-2.0718
2003-12-18,2.3272
2003-12-19,1.654
2003-12-22,-0.7458
2003-12-23,0.7514
2003-12-24,-0.678
2003-12-26,-1.5017
2003-12-29,3.465
2003-12-30,-0.3349
2003-12-31,-1.2769
2004-01-02,1.6338
2004-01-05,-0.2679
2004-01-06,2.0819
2004-01-07,0.6579
2004-01-08,-3.9869
2004-01-09,-1.9741
2004-01-12,1.0417
2004-01-13,-4.1924
2004-01-14,1.1478
2004-01-15,4.4681
2004-01-16,-0.0679
2004-01-20,1.2908
2004-01-21,4.1583
2004-01-22,-0.3863
2004-01-23,0.3232
2004-01-26,-3.3505
2004-01-27,-0.4
2004-01-28,-3.1459
2004-01-29,-0.5529
2004-01-30,0.0
2004-02-02,0.9034
2004-02-03,1.3085
2004-02-04,-2.9232
2004-02-05,-3.2213
2004-02-06,3.9074
2004-02-09,0.0696
2004-02-10,4.3841
2004-02-11,8.2667
2004-02-12,-1.8473000000000002
2004-02-13,-2.1957
2004-02-17,2.5016
2004-02-18,1.5645
2004-02-19,-0.4313
2004-02-20,-2.104
2004-02-23,-3.2807
2004-02-24,-1.5751
2004-02-25,4.7809
2004-02-26,-0.9506
2004-02-27,-1.5354999999999999
2004-03-01,1.5594999999999999
2004-03-02,3.5829
2004-03-03,12.971
2004-03-04,5.6315
2004-03-05,0.8851
2004-03-08,-5.0844
2004-03-09,-1.7838
2004-03-10,-2.3115
2004-03-11,-1.9718
2004-03-12,2.2414
2004-03-15,-3.8786
2004-03-16,3.5088
2004-03-17,5.6497
2004-03-18,-1.2299
2004-03-19,2.0032
2004-03-22,-4.1401
2004-03-23,-0.8306
2004-03-24,1.1167
2004-03-25,4.9144
2004-03-26,0.8421
2004-03-29,7.3069
2004-03-30,1.1673
2004-03-31,-3.3654
2004-04-01,1.4428
2004-04-02,3.6783
2004-04-05,2.9328
2004-04-06,-2.4356999999999998
2004-04-07,0.3297
2004-04-08,-2.3005
2004-04-12,1.9702
2004-04-13,-0.377
2004-04-14,0.0946
2004-04-15,0.8979
2004-04-16,1.6862
2004-04-19,2.3491
2004-04-20,-1.8002
2004-04-21,2.6581
2004-04-22,4.2411
2004-04-23,-0.257
2004-04-26,2.018
2004-04-27,1.0943
2004-04-28,-4.9126
2004-04-29,-0.7005
2004-04-30,-5.5996
2004-05-03,2.4288
2004-05-04,-1.2312
2004-05-05,-15.5125
2004-05-06,-3.8251
2004-05-07,-5.9658999999999995
2004-05-10,-2.3565
2004-05-11,4.9505
2004-05-12,-0.5307
2004-05-13,1.1263
2004-05-14,2.286
2004-05-17,1.8338
2004-05-18,1.4069
2004-05-19,0.333
2004-05-20,-0.4425
2004-05-21,-1.2778
2004-05-24,3.6579
2004-05-25,4.1802
2004-05-26,9.1714
2004-05-27,-4.1527
2004-05-28,2.1912
2004-06-01,0.8772
2004-06-02,-0.7246
