ticker,WOFA US Equity
2007-03-08,1.3889
2007-03-12,-9.589
2007-03-13,-9.0909
2007-03-14,11.6667
2007-03-15,7.4627
2007-03-16,-1.3889
2007-03-20,-1.4085
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,4.2857
2007-03-28,-4.1096
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,-18.5714
2007-04-04,24.5614
2007-04-05,2.8169
2007-04-09,-4.1096
2007-04-10,4.2857
2007-04-11,-6.8493
2007-04-12,-4.3842
2007-04-13,7.6613
2007-04-16,-7.1429
2007-04-17,-18.4615
2007-04-18,-5.6604
2007-04-19,8.0
2007-04-20,0.0
2007-04-23,-5.5556
2007-04-24,3.9215999999999998
2007-04-25,-3.7736
2007-04-27,-19.6078
2007-04-30,21.9512
2007-05-02,0.0
2007-05-04,-16.0
2007-05-07,2.3810000000000002
2007-05-08,-2.3256
2007-05-09,16.6667
2007-05-10,0.0
2007-05-14,-14.2857
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,21.4286
2007-05-18,-21.5686
2007-05-21,0.0
2007-05-22,-5.0
2007-05-24,-2.6316
2007-05-25,-18.9189
2007-05-29,0.0
2007-05-30,3.3333
2007-06-01,-19.3548
2007-06-04,-16.0
2007-06-05,4.7619
2007-06-06,-4.5455
2007-06-07,19.0476
2007-06-08,-16.0
2007-06-11,-23.8095
2007-06-12,12.5
2007-06-13,0.0
2007-06-15,-16.6667
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,0.0
2007-06-21,-20.0
2007-06-25,25.0
2007-06-26,24.0
2007-06-27,-8.6022
2007-06-28,0.0
2007-07-03,15.8824
2007-07-05,-23.8579
2007-07-09,3.3333
2007-07-10,25.8065
2007-07-13,-7.6923
2007-07-16,-16.6667
2007-07-17,13.3333
2007-07-18,-11.7647
2007-07-24,13.3333
2007-07-25,0.0
2007-07-26,-11.7647
2007-07-27,-13.3333
2007-07-31,0.0
2007-08-01,0.0
2007-08-03,-23.0769
2007-08-06,0.0
2007-08-07,10.0
2007-08-13,9.0909
2007-08-14,8.3333
2007-08-23,6.9231
2007-08-24,-13.6691
2007-08-27,8.3333
2007-08-29,-7.6923
2007-08-30,16.6667
2007-09-04,-14.2857
2007-09-05,33.3333
2007-09-10,-25.0
2007-09-11,33.3333
2007-09-13,0.0
2007-09-18,-25.0
2007-09-20,-29.1667
2007-09-24,41.1765
2007-09-26,25.0
2007-09-27,-26.6667
2007-09-28,45.4545
2007-10-01,-12.5
2007-10-02,71.4286
2007-10-03,-12.5
2007-10-04,-4.7619
2007-10-05,-25.0
2007-10-08,0.0
2007-10-09,-10.0
2007-10-10,-11.1111
2007-10-11,-16.6667
2007-10-12,0.0
2007-10-15,-10.0
2007-10-16,0.0
2007-10-17,33.3333
2007-10-18,-12.5
2007-10-19,-4.7619
2007-10-22,-20.0
2007-10-23,-15.0
2007-10-24,47.0588
2007-10-25,-25.0
2007-10-26,-6.6667
2007-10-29,28.5714
2007-10-30,11.1111
2007-10-31,-20.0
2007-11-01,-6.25
2007-11-02,-25.3333
2007-11-05,-8.9286
2007-11-06,-1.9607999999999999
2007-11-07,-10.0
2007-11-08,-4.4444
2007-11-09,4.6512
2007-11-13,-20.0
2007-11-14,-16.6667
2007-11-15,30.0
2007-11-16,0.0
2007-11-19,28.2051
2007-11-20,-20.0
2007-11-21,0.0
2007-11-26,-12.5
2007-11-27,42.8571
2007-11-28,-20.0
2007-11-29,-15.0
2007-12-03,-26.4706
2007-12-06,60.0
2007-12-10,-25.0
2007-12-11,16.6667
2007-12-12,28.5714
2007-12-14,-33.3333
2007-12-17,0.0
2007-12-18,-13.3333
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,-3.8462
2007-12-24,0.0
2008-01-08,79.5
2008-01-10,-44.2897
2008-01-11,40.0
2008-01-14,0.0
2008-01-15,42.8571
2008-01-25,-30.0
2008-01-28,0.0
2008-01-29,0.0
2008-01-31,14.2857
2008-02-01,0.0
2008-02-04,12.5
2008-02-05,-11.1111
2008-02-06,-25.0
2008-02-11,50.0
2008-02-12,-55.5556
2008-02-13,125.0
2008-02-21,-33.3333
2008-02-25,0.0
2008-02-28,16.6667
2008-02-29,0.0
2008-03-03,14.2857
2008-03-10,-37.5
2008-03-17,0.0
2008-03-26,60.0
2008-04-10,-37.5
2008-04-11,0.0
2008-04-14,20.0
2008-04-24,-10.0
2008-04-28,0.0
2008-05-15,0.0
2008-05-16,-25.9259
2008-05-21,50.0
2008-05-23,-23.3333
2008-05-27,30.4348
2008-06-03,0.0
2008-06-04,0.0
2008-06-12,0.0
2008-06-18,-26.6667
2008-07-10,36.3636
2008-07-14,-46.6667
2008-08-04,-6.25
2008-08-06,-33.3333
2008-08-07,50.0
2008-08-25,-33.3333
2008-08-27,395.0
2008-08-29,-79.798
2008-09-08,50.0
2008-09-09,0.0
2008-09-10,-33.3333
2008-09-12,25.0
2008-09-26,0.0
2008-10-02,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-10,0.0
2008-10-14,0.0
2008-11-11,20.0
2008-11-18,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-25,33.3333
2008-11-26,-25.0
2008-12-05,70.0
2008-12-29,-11.7647
2008-12-30,0.0
2009-01-12,0.0
2009-02-04,0.0
2009-02-12,11.1111
2009-02-18,0.0
2009-03-06,-20.0
2009-03-24,12.5
2009-03-25,0.0
2009-04-03,4.4444
2009-04-09,112.766
2009-04-15,-53.0
2009-04-29,0.0
2009-05-07,0.0
2009-05-14,-14.8936
2009-05-15,-62.5
2009-05-22,0.0
2009-06-02,0.0
2009-06-19,0.0
2009-06-24,0.0
2009-06-25,0.0
2009-07-06,0.0
2009-07-15,0.0
2009-07-23,0.0
2009-08-25,0.0
2009-08-26,-33.3333
2009-09-17,0.0
2009-10-26,350.0
2009-10-27,-77.7778
2009-11-16,0.0
2009-11-18,0.0
2009-11-23,-90.0
2009-12-17,50.0
2009-12-28,0.0
2009-12-31,0.0
2010-01-25,0.0
2010-02-10,0.0
2010-03-22,0.0
2010-07-29,33.3333
2010-08-03,0.0
2010-08-25,0.0
2010-08-26,2450.0
2010-08-27,98.0392
2010-08-30,-25.7426
2010-08-31,78.6667
2010-09-01,-21.6418
2010-09-02,14.2857
2010-09-03,-14.1667
2010-09-07,-4.8544
2010-09-08,37.7551
2010-09-09,-18.5185
2010-09-10,0.0
2010-09-13,27.2727
2010-09-14,0.0
2010-09-15,35.7143
2010-09-16,3.6842
2010-09-17,1.5228000000000002
2010-09-20,10.0
2010-09-21,6.8182
2010-09-22,38.2979
2010-09-23,22.4615
2010-09-24,8.0402
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,-0.2326
2010-09-30,2.5641
2010-10-01,1.1364
2010-10-04,-2.4718999999999998
2010-10-05,3.6866
2010-10-06,-0.4444
2010-10-07,0.4464
2010-10-08,3.3333
2010-10-11,0.0
2010-10-12,-3.2258
2010-10-13,-3.3333
2010-10-14,1.1494
2010-10-15,-3.4091
2010-10-18,8.2353
2010-10-19,-2.1739
2010-10-20,-5.5556
2010-10-21,-3.7647
2010-10-22,1.467
2010-10-25,0.9639
2010-10-26,-1.9093
2010-10-27,0.9732
2010-10-28,0.0
2010-10-29,0.241
2010-11-01,-0.2404
2010-11-02,0.0
2010-11-03,1.2048
2010-11-04,-4.7619
2010-11-05,2.0
2010-11-08,0.4902
2010-11-09,-1.2195
2010-11-10,0.0
2010-11-11,1.2346
2010-11-12,0.0
2010-11-15,-2.439
2010-11-16,2.5
2010-11-17,-1.2195
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,-1.2346
2010-12-06,1.25
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,1.2346
2010-12-14,0.0
2010-12-15,0.9756
2010-12-16,-0.9662
2010-12-17,0.9756
2010-12-20,0.0
2010-12-21,-3.3816
2010-12-22,0.0
2010-12-23,3.75
2010-12-27,0.241
2010-12-28,0.7212
2010-12-29,0.0
2010-12-30,-0.4773
2010-12-31,0.9592
2011-01-03,0.9501
2011-01-04,-0.4706
2011-01-05,0.2364
2011-01-06,0.7075
2011-01-07,-0.4684
2011-01-10,0.4706
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,-0.4684
2011-01-18,-1.1764999999999999
2011-01-19,-3.5714
2011-01-20,-1.2346
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,-2.0
2011-01-26,-0.7653
2011-01-27,-8.7404
2011-01-28,-12.6761
2011-01-31,-3.2258
2011-02-01,-16.6667
2011-02-02,13.6
2011-02-03,-0.3521
2011-02-04,-18.727899999999998
2011-02-07,-2.1739
2011-02-08,15.1111
2011-02-09,-3.4749
2011-02-10,-0.4
2011-02-11,10.8434
2011-02-14,-5.7971
2011-02-15,7.6923
2011-02-16,-7.1429
2011-02-17,5.7692
2011-02-18,5.0909
2011-02-22,0.346
2011-02-23,0.0
2011-02-24,-9.6552
2011-02-25,10.687
2011-02-28,3.1034
2011-03-01,0.3344
2011-03-02,-1.6667
2011-03-03,-3.3898
2011-03-04,4.5614
2011-03-07,0.3356
2011-03-08,-0.3344
2011-03-09,-0.3356
2011-03-10,5.0505
2011-03-11,12.1795
2011-03-14,0.0
2011-03-15,-5.7143
2011-03-16,0.0
2011-03-17,-3.0303
2011-03-18,-3.125
2011-03-21,0.0
2011-03-22,4.8387
2011-03-23,3.0769
2011-03-24,-4.4776
2011-03-25,18.125
2011-03-28,9.7884
2011-03-29,6.506
2011-03-30,0.6787
2011-03-31,0.6742
2011-04-01,6.0268
2011-04-04,1.6842000000000001
2011-04-05,1.2422
2011-04-06,-0.2045
2011-04-07,0.0
2011-04-08,-0.6148
2011-04-11,0.0
2011-04-12,-0.6186
2011-04-13,-1.6598000000000002
2011-04-14,-5.0633
2011-04-15,4.4444
2011-04-18,0.0
2011-04-19,-5.3191
2011-04-20,0.2247
2011-04-21,3.3632
2011-04-25,0.2169
2011-04-26,3.8961
2011-04-27,-0.2083
2011-04-28,-0.8351
2011-04-29,-1.0526
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,-4.2553
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,2.2222
2011-05-16,-2.1739
2011-05-17,-4.4444
2011-05-18,-17.4419
2011-05-19,4.2254
2011-05-20,5.4054
2011-05-23,-4.1026
2011-05-24,-11.2299
2011-05-25,-9.6386
2011-05-26,-7.3333
2011-05-27,4.3165
2011-05-31,3.4483
2011-06-01,16.6667
2011-06-02,4.0
2011-06-03,-7.967
2011-06-06,8.6567
2011-06-07,-3.5714
2011-06-08,0.0
2011-06-09,-5.9829
2011-06-10,3.0303
2011-06-13,-7.3529
2011-06-14,7.619
2011-06-15,-4.1298
2011-06-16,4.6154
2011-06-17,0.0
2011-06-20,-5.8824
2011-06-21,0.0
2011-06-22,3.125
2011-06-23,4.5455
2011-06-24,-2.8986
2011-06-27,-1.4925
2011-06-28,-3.0303
2011-06-29,-1.5625
2011-06-30,-1.5873
2011-07-01,8.7097
2011-07-05,-2.0772
2011-07-06,-7.2727
2011-07-07,0.0
2011-07-08,2.6144
2011-07-11,-0.6369
2011-07-12,-1.2821
2011-07-13,0.6494
2011-07-14,0.0
2011-07-15,-0.3226
2011-07-18,-2.589
2011-07-19,1.3289
2011-07-20,2.2951
2011-07-21,0.3205
2011-07-22,-0.9585
2011-07-25,1.6129
2011-07-26,-0.3175
2011-07-27,-4.4586
2011-07-28,2.6667
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.3247
2011-08-03,-0.3236
2011-08-04,-10.3896
2011-08-05,-0.3623
2011-08-08,-9.0909
2011-08-09,4.0
2011-08-10,-10.0
2011-08-11,-7.265
2011-08-12,5.53
2011-08-15,17.9039
2011-08-16,0.0
2011-08-17,-3.7037
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,3.0769
2011-08-23,-0.3731
2011-08-24,0.0
2011-08-25,-6.367
2011-08-26,-6.0
2011-08-29,-2.1277
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,-6.9565
2011-09-07,-1.8692
2011-09-08,9.0476
2011-09-09,0.0
2011-09-12,1.7467000000000001
2011-09-13,-3.4335
2011-09-14,-2.2222
2011-09-15,0.0
2011-09-16,3.6364
2011-09-19,-7.8947
2011-09-20,9.0476
2011-09-21,4.8035
2011-09-22,-4.1667
2011-09-23,8.6957
2011-09-26,-0.4
2011-09-27,-1.6064
2011-09-28,-0.8163
2011-09-29,-11.5226
2011-09-30,-2.3256
2011-10-03,-1.9048
2011-10-04,-2.4272
2011-10-05,8.457699999999999
2011-10-06,0.0
2011-10-07,-3.6696999999999997
2011-10-10,-9.5238
2011-10-11,0.0
2011-10-12,2.6316
2011-10-13,0.0
2011-10-14,1.5385
2011-10-17,-4.0404
2011-10-18,4.2105
2011-10-19,-6.5657
2011-10-20,-2.7027
2011-10-21,-1.1111
2011-10-24,0.0
2011-10-25,-5.618
2011-10-26,1.1905000000000001
2011-10-27,-0.5882
2011-10-28,-14.2012
2011-10-31,0.0
2011-11-01,3.4483
2011-11-02,7.3333
2011-11-03,2.4845
2011-11-04,7.2727
2011-11-07,-1.1299
2011-11-08,-8.0
2011-11-09,8.0745
2011-11-10,1.7241
2011-11-14,0.0
2011-11-15,-3.9548
2011-11-16,4.1176
2011-11-17,-14.6893
2011-11-18,9.2715
2011-11-21,-9.697
2011-11-22,-0.6711
2011-11-23,0.0
2011-11-25,11.4865
2011-11-28,-1.2121
2011-11-29,5.5215
2011-11-30,-3.4884
2011-12-01,-6.0241
2011-12-02,7.6923
2011-12-05,0.0
2011-12-06,-10.119
2011-12-07,11.2583
2011-12-08,0.0
2011-12-09,-14.2857
2011-12-12,0.6944
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,-3.4483
2011-12-19,0.0
2011-12-20,-14.2857
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,18.3333
2011-12-27,11.9718
2011-12-28,-15.0943
2011-12-29,14.8148
2011-12-30,-1.9355
2012-01-03,1.9737
2012-01-04,-16.129
2012-01-05,0.7692
2012-01-06,12.9771
2012-01-09,-12.1622
2012-01-10,-5.3846
2012-01-11,-6.5041
2012-01-12,-4.3478
2012-01-13,18.1818
2012-01-17,0.0
2012-01-18,7.6923
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,-0.7143
2012-01-24,-16.5468
2012-01-25,16.3793
2012-01-26,-6.6667
2012-01-27,-7.9365
2012-01-30,15.5172
2012-01-31,-10.4478
2012-02-01,-2.5
2012-02-02,-1.7094
2012-02-03,2.6087
2012-02-06,-0.8475
2012-02-07,2.5641
2012-02-08,0.0
2012-02-09,7.5
2012-02-10,0.7752
2012-02-13,0.0
2012-02-14,-0.7692
2012-02-15,-5.4264
2012-02-16,-9.8361
2012-02-17,3.6364
2012-02-21,5.2632
2012-02-22,1.6667
2012-02-23,-9.8361
2012-02-24,4.5455
2012-02-27,5.2174
2012-02-28,-9.0909
2012-02-29,9.0909
2012-03-01,0.0
2012-03-02,-1.6667
2012-03-05,0.0
2012-03-06,-14.4068
2012-03-07,13.8614
2012-03-08,0.0
2012-03-09,-10.4348
2012-03-12,-13.5922
2012-03-13,-4.4944
2012-03-14,0.0
2012-03-15,-11.7647
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,6.6667
2012-03-22,0.0
2012-03-23,36.25
2012-03-26,-8.2569
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,-10.0
2012-03-30,0.0
2012-04-02,-22.2222
2012-04-03,7.1429
2012-04-04,-18.6667
2012-04-05,6.5574
2012-04-09,31.5385
2012-04-10,16.3743
2012-04-11,-0.5025
2012-04-12,-14.1414
2012-04-13,-5.8824
2012-04-16,5.625
2012-04-17,2.9586
2012-04-18,-1.1494
2012-04-19,16.2791
2012-04-20,-5.0
2012-04-23,0.0
2012-04-24,-1.0526
2012-04-26,-20.2128
2012-04-27,0.0
2012-05-01,-1.3333
2012-05-02,27.027
2012-05-04,-34.0426
2012-05-07,6.4516
2012-05-08,-6.0606
2012-05-09,47.5806
2012-05-10,-17.4863
2012-05-11,-19.2053
2012-05-14,0.0
2012-05-15,19.6721
2012-05-16,13.0137
2012-05-18,-9.697
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,-20.8054
2012-05-25,10.1695
2012-05-29,0.0
2012-05-30,15.3846
2012-06-01,-0.6667
2012-06-05,-0.6711
2012-06-06,-12.1622
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,15.3846
2012-06-13,0.0
2012-06-14,-26.6667
2012-06-15,27.2727
2012-06-18,-7.1429
2012-06-19,-15.3846
2012-06-20,12.7273
2012-06-21,4.8387
2012-06-22,0.0
2012-06-25,-15.3846
2012-06-26,3.6364
2012-06-27,-10.526299999999999
2012-06-29,0.0
2012-07-02,0.0
2012-07-05,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,-11.7647
2012-07-18,-13.3333
2012-07-19,15.3846
2012-07-20,-13.3333
2012-07-23,33.3333
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,-34.6154
2012-08-01,64.7059
2012-08-03,-47.3214
2012-08-06,72.8814
2012-08-07,-32.3529
2012-08-08,0.0
2012-08-09,-14.4928
2012-08-10,0.0
2012-08-13,0.0
2012-08-14,-5.0847
2012-08-15,0.0
2012-08-16,1.7856999999999998
2012-08-17,61.4035
2012-08-20,-2.1739
2012-08-21,-2.2222
2012-08-22,70.4545
2012-08-23,-13.3333
2012-08-24,6.1538
2012-08-27,0.0
2012-08-28,-1.4493
2012-08-29,1.4706000000000001
2012-08-30,1.4493
2012-08-31,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,-7.1429
2012-09-07,-1.5385
2012-09-10,0.0
2012-09-11,40.625
2012-09-12,-1.1111
2012-09-13,-23.5955
2012-09-14,-11.7647
2012-09-17,-11.5
2012-09-18,-5.838
2012-09-19,-18.0
2012-09-20,21.9512
2012-09-21,0.0
2012-09-24,-18.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-27,21.9512
2012-09-28,0.0
2012-10-01,-18.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,13.4146
2012-10-09,5.3763
2012-10-10,0.0
2012-10-12,-36.7347
2012-10-15,28.9919
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,25.0391
2012-10-23,-2.0
2012-10-24,0.0
2012-10-25,2.0408
2012-10-26,50.0
2012-10-31,-56.0
2012-11-01,-7.2727
2012-11-02,1.3072
2012-11-05,-1.6129
2012-11-06,67.2131
2012-11-07,1.9607999999999999
2012-11-08,-13.461500000000001
2012-11-09,-11.1111
2012-11-12,3.75
2012-11-13,14.4578
2012-11-14,-22.1053
2012-11-15,70.2703
2012-11-16,39.6825
2012-11-19,-34.0909
2012-11-20,20.6897
2012-11-21,-4.2857
2012-11-23,4.4776
2012-11-26,-14.1429
2012-11-27,18.1364
2012-11-28,-15.493
2012-11-29,-16.6667
2012-11-30,-7.0
2012-12-03,18.2796
2012-12-04,16.3636
2012-12-05,9.375
2012-12-06,-7.1429
2012-12-07,0.0
2012-12-10,-1.5385
2012-12-12,-21.875
2012-12-13,29.975
2012-12-14,-19.9654
2012-12-17,5.7438
2012-12-18,-12.7273
2012-12-19,-16.6667
2012-12-20,0.0
2012-12-21,-12.5
2012-12-24,25.7143
2012-12-26,-9.0909
2012-12-27,0.0
2012-12-28,22.5
2012-12-31,-18.3673
2013-01-02,22.5
2013-01-03,-28.5714
2013-01-04,17.1429
2013-01-07,4.878
2013-01-08,11.6279
2013-01-09,0.0
2013-01-10,-16.6667
2013-01-11,3.75
2013-01-14,4.1867
2013-01-15,-2.8621
2013-01-16,0.0
2013-01-17,-4.7619
2013-01-18,0.0
2013-01-22,5.0
2013-01-23,7.0685
2013-01-24,-17.7206
2013-01-25,0.0
2013-01-28,9.8649
2013-01-29,-1.599
2013-01-30,-0.2813
2013-01-31,-2.2563
2013-02-01,-7.6627
2013-02-04,-2.7778
2013-02-05,-8.5714
2013-02-06,25.0
2013-02-07,-5.0
2013-02-08,5.2632
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,-7.5
2013-02-14,8.1081
2013-02-15,10.0
2013-02-19,-13.6364
2013-02-20,15.7895
2013-02-21,-13.6364
2013-02-22,-5.2303
2013-02-25,5.5189
2013-02-26,-7.8947
2013-02-27,17.1429
2013-02-28,-9.7561
2013-03-01,-2.7027
2013-03-04,-2.7778
2013-03-05,-8.5357
2013-03-06,-0.039
2013-03-07,1.5625
2013-03-08,-6.1538
2013-03-11,1.6393
2013-03-12,6.4516
2013-03-13,-27.2727
2013-03-14,16.6667
2013-03-15,7.0982
2013-03-18,0.0417
2013-03-19,-6.8958
2013-03-20,-14.0747
2013-03-21,4.1667
2013-03-22,-2.125
2013-03-25,2.1711
2013-03-27,12.0
2013-03-28,-10.7143
2013-04-01,4.0
2013-04-02,0.0
2013-04-03,-13.3894
2013-04-04,2.1371
2013-04-05,-2.2283
2013-04-08,6.6704
2013-04-09,-3.0745
2013-04-10,11.828
2013-04-11,-7.6923
2013-04-12,3.3333
2013-04-15,0.8065
2013-04-16,4.0
2013-04-19,-22.4279
2013-04-22,38.7667
2013-04-23,-10.6744
2013-04-24,-9.2
2013-04-25,-0.8811
2013-04-26,-2.2222
2013-04-29,-6.8182
2013-04-30,7.3171
2013-05-01,4.5455
2013-05-02,-6.5217
2013-05-03,2.3256
2013-05-06,-11.3636
2013-05-07,3.2692
2013-05-08,4.2831
2013-05-09,-7.1429
2013-05-10,2.5641
2013-05-13,5.0
2013-05-14,9.5238
2013-05-15,-8.6957
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,0.0
2013-05-21,2.3810000000000002
2013-05-22,0.0
2013-05-23,-6.9767
2013-05-24,0.0
2013-05-28,7.5
2013-05-29,-6.9767
2013-05-30,0.0
2013-05-31,7.5
2013-06-05,0.0
2013-06-06,-6.9767
2013-06-07,0.0
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,5.0
2013-06-13,-4.7619
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,0.0
2013-06-24,0.0
2013-06-25,7.5
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,-6.9767
2013-07-03,-10.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,-11.1111
2013-07-11,11.875
2013-07-12,20.1117
2013-07-16,-6.9767
2013-07-18,-10.0
2013-07-19,5.5556
2013-07-22,0.0
2013-07-23,-7.8947
2013-07-24,0.0
2013-07-25,5.7143
2013-07-26,-2.7027
2013-07-29,-5.5556
2013-07-30,0.0
2013-07-31,23.5294
2013-08-01,-28.5119
2013-08-02,19.9001
2013-08-05,11.1111
2013-08-06,-12.4063
2013-08-12,2.7471
2013-08-13,8.3333
2013-08-14,0.0
2013-08-15,-2.5641
2013-08-16,-5.2632
2013-08-19,0.0
2013-08-20,0.0
2013-08-22,-6.9444
2013-08-23,1.4925
2013-08-26,-1.9853
2013-08-28,2.0255
2013-08-29,-5.8824
2013-08-30,6.25
2013-09-03,-5.8824
2013-09-04,3.125
2013-09-05,0.0
2013-09-09,3.0303
2013-09-10,-11.7647
2013-09-11,13.3333
2013-09-12,2.9412000000000003
2013-09-13,-2.8571
2013-09-16,-11.7647
2013-09-17,13.3333
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,5.8824
2013-09-26,-16.6667
2013-09-27,13.3333
2013-09-30,-11.7647
2013-10-01,13.3333
2013-10-02,0.0
2013-10-03,-11.6912
2013-10-04,0.0
2013-10-07,-0.0833
2013-10-08,0.0
2013-10-10,6.5833
2013-10-11,-6.1767
2013-10-14,-6.0
2013-10-15,17.0213
2013-10-16,0.0
2013-10-18,-14.4697
2013-10-21,16.9176
2013-10-24,0.0
2013-10-28,-15.0758
2013-10-29,0.1784
2013-10-30,13.8914
2013-10-31,0.0
2013-11-01,-12.1188
2013-11-04,0.0
2013-11-05,13.79
2013-11-06,0.0
2013-11-07,-12.4316
2013-11-08,14.1964
2013-11-11,-12.4316
2013-11-12,0.0
2013-11-13,14.1518
2013-11-14,-0.0782
2013-11-15,0.0
2013-11-18,-2.2309
2013-11-19,-3.9231
2013-11-20,-5.3333
2013-11-21,5.5458
2013-11-22,0.0
2013-11-25,0.0834
2013-11-26,-5.3333
2013-11-27,2.1127
2013-12-02,-17.2414
2013-12-03,0.0
2013-12-04,-6.3542
2013-12-05,-6.5628
2013-12-06,4.7619
2013-12-09,-9.0909
2013-12-10,0.0
2013-12-12,5.0
2013-12-13,-0.9524
