ticker,PCHK US Equity
2010-12-22,-1.0989
2010-12-23,0.0
2010-12-27,3.3333
2010-12-28,4.8387
2010-12-29,5.641
2010-12-30,4.3689
2010-12-31,0.9302
2011-01-03,3.2258
2011-01-04,2.2321
2011-01-05,-4.3668
2011-01-06,2.2831
2011-01-07,-0.4464
2011-01-10,4.0359
2011-01-11,4.5259
2011-01-12,4.7423
2011-01-13,5.5118
2011-01-14,7.4627
2011-01-18,-2.7778
2011-01-19,-8.5714
2011-01-20,-4.6875
2011-01-21,3.2787
2011-01-24,7.9365
2011-01-25,-1.4706000000000001
2011-01-26,-8.209
2011-01-27,2.439
2011-01-28,-52.4008
2011-01-31,0.0417
2011-02-01,6.6667
2011-02-02,-53.125
2011-02-03,-7.3333
2011-02-04,-17.2662
2011-02-07,-11.3043
2011-02-08,32.3529
2011-02-09,5.9259
2011-02-10,-6.2937
2011-02-11,-2.9851
2011-02-14,-11.538499999999999
2011-02-15,-9.8913
2011-02-16,6.152
2011-02-17,4.5455
2011-02-18,0.0
2011-02-22,-8.6957
2011-02-23,-0.9524
2011-02-24,-3.8462
2011-02-25,-15.0
2011-02-28,-5.8824
2011-03-01,-8.75
2011-03-02,50.6849
2011-03-03,-9.0909
2011-03-04,8.8125
2011-03-07,0.1723
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-4.5872
2011-03-11,2.8846
2011-03-14,0.9346
2011-03-15,-4.6296
2011-03-16,-0.9709
2011-03-17,-9.8039
2011-03-18,-2.1739
2011-03-21,-11.1111
2011-03-22,-16.25
2011-03-23,-10.4478
2011-03-24,8.3333
2011-03-25,0.0
2011-03-28,-15.3846
2011-03-29,7.0455
2011-03-30,35.8811
2011-03-31,25.0
2011-04-01,-5.0
2011-04-04,-10.526299999999999
2011-04-05,-2.3529
2011-04-06,0.0
2011-04-07,8.4337
2011-04-08,-5.5556
2011-04-11,-1.1764999999999999
2011-04-12,1.1905000000000001
2011-04-13,5.7353
2011-04-14,-5.2851
2011-04-15,5.7269
2011-04-18,-11.1111
2011-04-19,7.5
2011-04-20,-6.8314
2011-04-21,3.5881
2011-04-25,-2.4096
2011-04-26,3.7037
2011-04-27,-4.7619
2011-04-28,-6.25
2011-04-29,-1.3333
2011-05-02,12.1622
2011-05-03,-7.2289
2011-05-04,-3.8961
2011-05-05,1.3514
2011-05-06,-5.5
2011-05-09,0.1764
2011-05-10,-11.0915
2011-05-11,-4.7524999999999995
2011-05-12,0.0
2011-05-13,1.2474
2011-05-16,3.4908
2011-05-17,10.3175
2011-05-18,-6.4748
2011-05-19,5.3846
2011-05-20,-1.4599
2011-05-23,-2.2222
2011-05-24,3.0303
2011-05-25,-4.4118
2011-05-26,10.7692
2011-05-27,0.6944
2011-05-31,15.1724
2011-06-01,-6.5868
2011-06-02,-3.8462
2011-06-03,0.0
2011-06-06,-6.6667
2011-06-07,0.0
2011-06-08,1.4285999999999999
2011-06-09,0.0
2011-06-10,4.2254
2011-06-13,-1.3514
2011-06-14,13.0137
2011-06-15,8.4848
2011-06-16,-9.4972
2011-06-17,0.0
2011-06-20,-9.8765
2011-06-21,0.0
2011-06-22,2.7397
2011-06-23,-4.0
2011-06-24,2.7778
2011-06-27,-2.7027
2011-06-28,10.9375
2011-06-29,-8.6072
2011-06-30,9.0753
2011-07-01,-8.7912
2011-07-05,4.6472
2011-07-06,-7.8947
2011-07-07,0.0
2011-07-08,-7.1429
2011-07-11,-4.6154
2011-07-12,11.2903
2011-07-13,-5.7971
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,3.0769
2011-07-19,-10.4478
2011-07-20,-6.6667
2011-07-21,-5.3571
2011-07-22,18.8679
2011-07-25,11.1111
2011-07-26,-7.1429
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,-9.2308
2011-08-01,-2.5423999999999998
2011-08-02,0.0
2011-08-03,4.3478
2011-08-04,-10.0
2011-08-05,-1.8519
2011-08-08,7.5472
2011-08-09,-12.2807
2011-08-10,4.0
2011-08-11,5.7692
2011-08-12,-7.2727
2011-08-15,7.8431
2011-08-16,-7.2727
2011-08-17,0.0
2011-08-18,11.7647
2011-08-19,0.0
2011-08-22,-8.7719
2011-08-23,0.0
2011-08-24,-3.8462
2011-08-25,9.625
2011-08-26,0.0
2011-08-29,-8.5519
2011-08-30,9.7257
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.9091
2011-09-08,-0.9009
2011-09-09,-0.2273
2011-09-13,-8.8838
2011-09-14,0.0
2011-09-15,-0.25
2011-09-16,-7.7694
2011-09-19,-47.8261
2011-09-20,8.8542
2011-09-21,21.0526
2011-09-22,-20.9486
2011-09-23,-4.0
2011-09-26,-15.1042
2011-09-27,12.8834
2011-09-28,4.3478
2011-09-29,37.5
2011-10-03,-14.7727
2011-10-04,6.2222
2011-10-05,-9.6234
2011-10-06,18.5185
2011-10-07,0.0
2011-10-10,21.875
2011-10-11,2.5641
2011-10-12,0.0
2011-10-13,-1.25
2011-10-14,-1.2658
2011-10-17,2.5641
2011-10-18,-2.5
2011-10-19,-10.2564
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,-8.5714
2011-10-28,-25.0
2011-10-31,-8.3333
2011-11-01,-8.5227
2011-11-02,39.1304
2011-11-03,8.9286
2011-11-07,-21.3115
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,4.1667
2011-11-11,20.0
2011-11-14,-20.0
2011-11-15,-8.3333
2011-11-16,0.0
2011-11-17,-4.5455
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,-4.7619
2011-11-25,0.0
2011-11-28,0.625
2011-11-29,-0.6211
2011-11-30,5.0
2011-12-01,19.0476
2011-12-02,-16.0
2011-12-05,2.3810000000000002
2011-12-06,-6.9767
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,-5.0
2011-12-12,-17.7632
2011-12-13,2.4
2011-12-14,0.0
2011-12-15,12.5
2011-12-16,-36.1111
2011-12-19,-56.5217
2011-12-20,120.0
2011-12-21,-9.0909
2011-12-22,-10.0
2011-12-23,76.3889
2011-12-27,-37.0079
2011-12-28,-23.125
2011-12-29,-2.439
2011-12-30,13.3333
2012-01-03,13.9706
2012-01-04,27.7419
2012-01-06,-19.1919
2012-01-09,-20.0
2012-01-10,18.75
2012-01-11,-5.2632
2012-01-12,5.5556
2012-01-13,1.3158
2012-01-17,-6.4935
2012-01-18,-5.5556
2012-01-19,0.0
2012-01-20,-4.4118
2012-01-23,0.0
2012-01-24,23.0769
2012-01-25,-10.0
2012-01-26,0.0
2012-01-27,11.1111
2012-01-30,0.0
2012-01-31,36.875
2012-02-01,9.589
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,13.3333
2012-02-07,0.0
2012-02-08,-5.8824
2012-02-09,0.0
2012-02-10,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,-2.3438
2012-02-21,2.4
2012-02-22,-1.9531
2012-02-23,-4.3825
2012-02-24,3.3333
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,-3.2258
2012-03-01,2.0833
2012-03-02,-21.6327
2012-03-05,-16.6667
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,40.0
2012-03-13,-10.7143
2012-03-15,-11.0
2012-03-16,-1.1236
2012-03-19,-9.0909
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,-10.0
2012-03-28,-11.1111
2012-03-29,25.0
2012-03-30,-10.0
2012-04-02,-2.0833
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,-20.5674
2012-04-09,-14.2857
2012-04-10,3.125
2012-04-11,45.4545
2012-04-12,11.1111
2012-04-13,-20.0
2012-04-16,62.5
2012-04-17,-15.3846
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,21.5909
2012-04-24,34.5794
2012-04-25,0.0
2012-04-26,-5.5556
2012-04-27,5.8824
2012-04-30,0.0
2012-05-01,-5.5556
2012-05-02,-11.7647
2012-05-03,0.0
2012-05-04,-6.6667
2012-05-07,-8.0357
2012-05-08,3.3981
2012-05-09,1.4085
2012-05-10,48.1481
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,5.625
2012-05-16,0.0
2012-05-17,-17.1598
2012-05-18,-42.8571
2012-05-21,40.0
2012-05-22,42.8571
2012-05-23,-25.0
2012-05-25,-6.6667
2012-05-29,14.2857
2012-05-30,-12.5
2012-05-31,0.0
2012-06-01,-21.4286
2012-06-04,18.1818
2012-06-05,53.8462
2012-06-06,-5.0
2012-06-11,-15.7895
2012-06-13,3.125
2012-06-14,0.0
2012-06-15,-9.0909
2012-06-18,26.6667
2012-06-19,-13.1579
2012-06-27,-3.0303
2012-06-28,0.0
2012-06-29,13.2813
2012-07-02,-17.2414
2012-07-03,0.0
2012-07-05,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,-6.6667
2012-07-13,5.8036
2012-07-17,-4.2194
2012-07-18,2.2026
2012-07-20,-1.2931
2012-07-24,-0.8734
2012-07-25,0.0
2012-07-26,-1.3216
2012-08-01,-21.4286
2012-08-02,30.1136
2012-08-07,-9.1703
2012-08-08,0.0
2012-08-10,-15.3846
2012-08-14,-27.2727
2012-08-15,25.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,-10.0
2012-08-22,-11.1111
2012-08-23,1.5625
2012-08-24,-1.5385
2012-08-27,0.0
2012-08-28,12.5
2012-08-29,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-07,11.1111
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,-20.0
2012-09-14,75.0
2012-09-17,0.0
2012-09-20,-21.4286
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,9.0909
2012-09-27,-4.1667
2012-10-01,-13.0435
2012-10-02,-1.25
2012-10-03,1.2658
2012-10-04,0.0
2012-10-05,38.75
2012-10-08,-27.027
2012-10-09,-1.2346
2012-10-10,45.0
2012-10-17,-31.0345
2012-10-18,0.0
2012-10-19,-10.0
2012-10-22,-22.2222
2012-10-24,14.2857
2012-10-25,0.0
2012-10-26,-18.75
2012-10-31,0.0
2012-11-01,23.0769
2012-11-05,56.25
2012-11-06,-20.0
2012-11-07,0.0
2012-11-09,0.0
2012-11-12,20.0
2012-11-13,-16.6667
2012-11-14,0.0
2012-11-15,-10.0
2012-11-16,-27.7778
2012-11-19,7.6923
2012-11-20,42.8571
2012-11-26,38.75
2012-11-27,-20.7207
2012-11-28,0.0
2012-11-29,-18.1818
2012-12-03,-11.1111
2012-12-04,0.0
2012-12-05,12.5
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,-33.3333
2012-12-11,16.6667
2012-12-12,1.7856999999999998
2012-12-13,-1.7544
2012-12-17,0.0
2012-12-18,14.2857
2012-12-19,0.0
2012-12-20,-12.5
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,-14.2857
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,16.6667
2013-01-02,0.0
2013-01-03,-14.2857
2013-01-04,16.6667
2013-01-07,0.0
2013-01-09,-14.2857
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,16.6667
2013-01-17,-14.2857
2013-01-22,41.6667
2013-01-23,-5.8824
2013-01-28,-12.5
2013-01-29,0.0
2013-01-30,0.0
2013-02-04,0.0
2013-02-05,-14.2857
2013-02-06,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,50.0
2013-02-13,-22.2222
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-22,0.0
2013-03-28,0.0
2013-04-01,0.0
2013-04-04,0.0
2013-04-05,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-17,0.0
2013-04-22,-7.1429
2013-04-25,0.0
2013-05-01,7.6923
2013-05-02,-7.1429
2013-05-06,0.0
2013-05-07,0.0
2013-05-09,-7.6923
2013-05-10,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-23,0.0
2013-05-24,-8.3333
2013-05-28,0.0
2013-05-29,9.0909
2013-05-31,-8.3333
2013-06-03,54.5455
2013-06-04,10.2941
2013-06-05,-26.6667
2013-06-06,0.0
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,0.0
2013-06-18,1.8182
2013-06-19,-1.7856999999999998
2013-06-20,0.0
2013-06-27,0.0
2013-07-01,-12.7273
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-16,-21.875
2013-07-17,4.0
2013-07-18,2.5641
2013-07-22,40.0
2013-07-23,-21.4286
2013-07-24,-9.0909
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,3.75
2013-07-30,0.0
2013-08-01,0.0
2013-08-02,-3.6145
2013-08-05,6.25
2013-08-06,-5.8824
2013-08-07,-6.25
2013-08-08,-14.6667
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,25.0
2013-08-16,-20.0
2013-08-19,0.0
2013-08-21,0.0
2013-08-22,25.0
2013-08-26,-20.0
2013-08-27,25.0
2013-08-28,20.0
2013-08-29,-33.3333
2013-08-30,-12.5
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,-14.2857
2013-09-09,-10.4167
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-23,0.0
2013-09-24,11.6279
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-16,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-25,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,66.6667
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,22.5
2013-11-11,1.0204
2013-11-13,-19.1919
2013-11-14,0.0
2013-11-18,0.0
2013-11-19,23.75
2013-11-20,-19.1919
2013-11-21,20.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,-8.3333
2013-12-11,0.0
2013-12-12,2.2727
2013-12-13,-2.2222
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,-18.1818
2013-12-20,22.2222
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,3.4091
2013-12-31,14.2857
2014-01-02,-4.8077
2014-01-03,0.0
2014-01-08,-6.0606
2014-01-09,0.0
2014-01-13,3.2258
2014-01-14,-3.125
2014-01-15,-20.4301
2014-01-16,16.2162
2014-01-17,-6.9767
2014-01-22,-10.0
2014-01-24,0.0
2014-01-29,-11.1111
2014-01-31,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-11,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-20,12.5
2014-02-27,0.0
2014-02-28,4.1667
2014-03-04,6.6667
2014-03-11,7.5
2014-03-12,0.0
2014-03-13,0.0
2014-03-17,2.3256
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-24,-9.0909
2014-03-26,-20.0
2014-03-27,17.1875
2014-03-28,-14.6667
2014-03-31,25.0
2014-04-03,-53.75
2014-04-04,24.3243
2014-04-07,-30.4348
2014-04-08,43.75
2014-04-09,4.3478
2014-04-10,29.1667
2014-04-14,3.2258
2014-04-16,0.0
2014-04-17,-4.6875
2014-04-21,4.918
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,7.8125
2014-05-01,4.3478
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,-11.1111
2014-05-07,-25.0
2014-05-09,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-30,27.0833
2014-06-03,0.0
2014-06-04,0.0
2014-06-06,-47.541
2014-06-09,0.0
2014-06-10,25.0
2014-06-19,5.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-09,-4.7619
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,20.0
2014-07-16,-16.6667
2014-07-17,0.0
2014-07-21,20.0
2014-07-22,0.0
2014-07-24,89.5833
2014-07-25,-29.6703
2014-07-28,-9.375
2014-07-29,0.0
2014-07-30,10.3448
2014-07-31,-9.375
2014-08-01,10.3448
2014-08-08,0.0
2014-08-12,-71.875
2014-08-13,22.2222
2014-08-14,9.0909
2014-08-15,-8.3333
2014-08-18,0.0
2014-08-19,22.7273
2014-08-20,-22.2222
2014-08-21,4.7619
2014-08-22,-27.2727
2014-08-28,0.0
2014-08-29,37.5
2014-09-02,-13.6364
2014-09-04,-5.2632
2014-09-05,16.6667
2014-09-08,0.0
2014-09-09,-14.2857
2014-09-10,16.6667
2014-09-11,14.2857
2014-09-12,12.5
2014-09-15,-3.7037
2014-09-16,-15.3846
2014-09-17,-4.5455
2014-09-18,14.2857
2014-09-19,100.0
2014-09-22,-16.6667
2014-09-23,5.0
2014-09-24,-16.6667
2014-09-25,-8.5714
2014-09-26,-6.25
2014-09-29,60.0
2014-09-30,-6.25
2014-10-01,6.6667
2014-10-02,0.0
2014-10-03,-20.8333
2014-10-06,5.2632
2014-10-07,15.0
2014-10-08,-17.3913
2014-10-09,-21.0526
2014-10-10,-10.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,18.5185
2014-10-17,-18.75
2014-10-20,15.3846
2014-10-21,33.3333
2014-10-22,7.5
2014-10-23,0.0
2014-10-24,-62.7907
2014-10-27,6.0
2014-10-29,3.7736
2014-10-30,4.5455
2014-11-04,0.8696
2014-11-05,-39.6552
2014-11-06,8.5714
2014-11-14,-9.2105
2014-11-18,-5.7971
2014-11-19,26.1538
2014-11-20,0.0
2014-11-24,53.6585
2014-11-25,22.2222
2014-12-01,-9.0909
2014-12-02,-39.2857
2014-12-03,0.0
2014-12-10,-11.7647
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-31,6.6667
2015-01-09,23.75
2015-01-13,-24.2424
2015-01-26,33.3333
2015-01-27,8.0
2015-01-28,-7.4074
2015-01-29,-40.0
2015-02-09,1.6667
2015-02-23,-1.6393
2015-02-24,-4.5
2015-02-27,-2.2688
2015-04-09,5.3571
2015-04-10,0.0
2015-05-07,-6.7797
2015-05-08,-9.0909
2015-05-19,60.0
2015-06-10,326.875
2015-06-11,-41.4348
2015-06-12,-62.5
2015-06-25,-6.6667
2015-07-29,2.8571
2015-08-10,0.0
2015-08-13,0.0
2015-08-24,0.0
2015-08-26,-29.1667
2015-09-08,3.9215999999999998
2015-10-06,-3.7736
2015-10-09,0.0
2015-11-09,-21.5686
2015-11-20,12.5
2015-12-18,0.0
2016-01-21,-11.1111
2016-03-17,-17.5
2016-04-13,-21.2121
2016-06-14,0.0
2016-08-23,0.0
2016-10-07,0.0
2016-10-24,0.0
2016-10-31,15.3846
2016-11-29,20.0
2016-12-07,-27.7778
2016-12-20,0.0
2017-02-15,0.0
2017-02-27,0.0
2017-03-31,269.2308
2017-04-04,-72.9167
2017-04-19,284.6154
2017-06-19,-97.4
2017-06-22,7.5
2017-06-26,-6.619
2017-07-05,3808.046
2017-07-06,-6.8627
2017-07-12,0.0
2017-09-07,-94.7368
2017-10-13,0.0
2017-12-18,0.0
2017-12-26,0.0
2018-01-02,0.0
2018-01-08,0.0
2018-04-19,1900.0
2018-04-20,0.0
2018-04-25,-80.0
2018-05-09,0.0
2018-05-22,0.0
2018-06-22,0.0
2018-07-20,400.0
2018-07-30,-5.0
2018-08-23,0.0
2018-10-16,-89.4737
2018-11-06,0.0
2019-01-24,-20.0
2019-02-12,0.0
2019-03-05,1.25
2019-04-03,1011.1111
2019-04-05,0.0
2019-04-12,-22.2222
2019-04-18,-28.5714
2019-05-13,-40.0
2019-05-14,0.0
2019-06-06,-66.6667
2019-06-07,0.0
2019-06-18,-20.0
2019-06-19,37.5
2019-06-20,-45.4545
2019-06-21,0.0
2019-06-24,-26.6667
2019-06-25,-9.0909
2019-06-26,0.0
2019-06-27,42.5
2019-06-28,-15.7895
2019-07-01,-14.5833
2019-07-02,-7.3171
2019-07-03,5.2632
2019-07-05,0.0
2019-07-08,25.0
2019-07-09,0.0
2019-07-10,-32.0
2019-07-11,5.8824
2019-07-12,5.5556
2019-07-15,0.0
2019-07-16,-26.3158
2019-07-18,-27.8571
2019-07-19,-10.8911
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,40.0
2019-07-25,-28.5714
2019-07-29,0.0
2019-07-30,-11.1111
2019-08-01,0.0
2019-08-02,0.0
2019-08-06,6.25
2019-08-13,-5.8824
2019-08-20,12.5
2019-08-22,-11.1111
2019-08-26,-12.5
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-05,0.0
2019-09-09,0.0
2019-09-11,0.7143
2019-09-13,-0.7092
2019-09-16,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-30,78.5714
2019-10-01,-44.0
2019-10-04,0.0
2019-10-08,0.0
2019-10-23,28.5714
2019-10-31,-22.2222
2019-11-01,-7.1429
2019-11-07,0.0154
2019-11-18,-0.0154
2019-11-19,0.0
2019-11-20,2.5531
2019-11-22,104.0219
2019-11-25,-53.6691
2019-11-26,29.3525
2019-12-04,-22.6919
2019-12-05,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,29.3525
2019-12-13,-22.6919
2019-12-17,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-08,0.0
2020-01-09,-17.4734
2020-01-10,0.0
2020-01-17,0.0192
2020-01-21,-0.0192
2020-01-24,0.0
2020-01-29,0.0
2020-02-05,92.3077
2020-02-12,-44.0
2020-02-13,7.1429
2020-02-18,-24.8
2020-02-19,-2.2163
2020-02-20,0.0
2020-02-25,-20.6709
2020-02-27,0.0
2020-03-03,-21.4286
2020-03-06,0.0
2020-03-09,20.0
2020-03-11,-16.6667
2020-03-12,0.0
2020-03-13,-1.8182
2020-04-01,74.4815
2020-04-03,-42.4538
2020-04-13,0.0
2020-04-15,0.0
2020-04-17,0.0
2020-04-27,0.0369
2020-04-28,-0.0369
2020-04-29,0.0
2020-05-04,0.0
2020-05-11,-0.4426
2020-05-18,74.1015
2020-05-19,-42.5622
2020-05-28,0.0
2020-05-29,196.4061
2020-06-01,-58.75
2020-06-02,-18.2121
2020-06-03,0.0
2020-06-11,-25.8985
2020-06-12,50.0
2020-06-22,0.0
2020-06-29,-21.6667
2020-07-06,27.6596
2020-07-07,-23.3333
2020-07-08,-13.0435
2020-07-09,0.0
2020-07-14,5.0
2020-07-17,0.0
2020-07-21,42.8571
2020-07-23,-30.0
2020-07-24,19.0476
2020-07-28,20.0
