ticker,NAFS US Equity
2015-11-11,-22.5
2015-11-12,3.2258
2015-11-13,0.0
2015-11-16,3.125
2015-11-17,-16.6667
2015-11-18,-9.0909
2015-11-19,-8.0
2015-11-20,-28.2609
2015-11-23,-21.2121
2015-11-24,-46.1538
2015-11-25,42.8571
2015-11-27,-20.0
2015-11-30,12.5
2015-12-01,-16.6667
2015-12-02,-6.6667
2015-12-03,-7.1429
2015-12-04,161.5385
2015-12-07,34.7059
2015-12-08,0.0
2015-12-09,-25.7642
2015-12-10,-16.4706
2015-12-11,-8.4507
2015-12-14,69.2308
2015-12-15,-40.9091
2015-12-16,15.288499999999999
2015-12-17,-9.924900000000001
2015-12-18,-3.7037
2015-12-21,0.7692
2015-12-22,6.8702
2015-12-23,-6.4286
2015-12-24,3.0534
2015-12-28,3.7037
2015-12-29,14.2857
2015-12-30,0.0
2015-12-31,-15.625
2016-01-04,-0.2778
2016-01-05,-3.4355
2016-01-06,-23.0769
2016-01-07,50.0
2016-01-12,-23.25
2016-01-13,-13.0293
2016-01-21,-20.0999
2016-01-25,-1.4062999999999999
2016-01-26,26.7829
2016-01-28,18.0
2016-02-01,-6.7797
2016-02-02,9.0909
2016-02-03,-5.0
2016-02-04,53.5088
2016-02-05,-31.4286
2016-02-08,-12.6042
2016-02-09,-18.9511
2016-02-10,3.5294
2016-02-11,42.0455
2016-02-12,-8.0
2016-02-16,-30.4348
2016-02-17,17.2656
2016-02-18,-4.064
2016-02-19,0.9028
2016-02-23,-0.8947
2016-02-25,8.3333
2016-02-29,-12.4359
2016-03-01,-0.4392
2016-03-04,5.8824
2016-03-07,11.1111
2016-03-11,3.4375
2016-03-14,16.0121
2016-03-15,-12.5
2016-03-18,19.0476
2016-03-21,0.0
2016-03-22,-35.2
2016-03-23,-1.2346
2016-03-24,25.0
2016-03-28,-30.0
2016-03-29,-12.857099999999999
2016-03-30,63.9344
2016-03-31,-50.0
2016-04-04,10.0
2016-04-05,45.4545
2016-04-06,-25.0
2016-04-07,-16.6667
2016-04-08,2.0
2016-04-11,0.0
2016-04-12,7.8431
2016-04-13,-9.0909
2016-04-14,6.0
2016-04-15,3.7736
2016-04-20,9.0909
2016-04-25,-16.6667
2016-04-26,-6.125
2016-04-28,-4.1278
2016-05-02,-11.1111
2016-05-05,0.0
2016-05-12,0.0
2016-05-16,100.0
2016-06-02,-44.2188
2016-06-06,-10.3641
2016-06-23,-10.9375
2016-06-30,9.473700000000001
2016-07-11,57.3718
2016-08-17,-33.1976
2016-08-24,-2.439
2016-08-25,-10.0
2016-09-01,-2.4306
2016-09-09,-0.3559
2016-09-13,0.0
2016-09-14,0.0
2016-09-16,-14.2857
2016-10-17,-33.3333
2016-10-19,121.25
2016-10-20,-17.3729
2016-10-21,9.7436
2016-10-25,38.0062
2016-10-26,-13.8826
2016-10-28,-15.8585
2016-11-01,24.6106
2016-11-02,-6.875
2016-11-03,-16.5101
2016-11-04,19.7749
2016-11-08,0.0
2016-11-11,-17.4497
2016-11-15,0.0
2016-11-18,27.1545
2016-11-21,-0.1279
2016-11-28,-7.8105
2016-11-30,-11.1111
2016-12-05,25.0
2016-12-06,20.0
2016-12-07,-16.6667
2016-12-08,-17.625
2016-12-09,-2.8832
2016-12-12,-12.5
2016-12-13,-34.2857
2016-12-14,0.0
2016-12-15,30.4348
2016-12-16,-33.3333
2016-12-19,-3.75
2016-12-20,-3.8961
2016-12-21,-16.2162
2016-12-22,51.6129
2016-12-28,-14.8936
2016-12-29,0.0
2016-12-30,13.4375
2017-01-03,3.5813
2017-01-04,-1.5957
2017-01-18,-13.5135
2017-01-27,8.75
2017-02-06,-30.4598
2017-02-07,0.0
2017-02-13,0.0
2017-02-14,12.3967
2017-02-21,13.6029
2017-02-22,29.4498
2017-02-23,-40.0
2017-02-24,-13.3333
2017-02-27,-7.6923
2017-02-28,58.3333
2017-03-01,-15.7895
2017-03-02,-1.5625
2017-03-03,1.5873
2017-03-06,-3.125
2017-03-08,29.0323
2017-03-14,-40.0
2017-03-15,66.6667
2017-03-16,-25.0
2017-03-17,2.5
2017-03-20,30.0813
2017-03-21,-16.875
2017-03-22,8.2707
2017-03-23,22.9167
2017-03-24,1.6949
2017-03-27,-20.8333
2017-03-28,-38.2456
2017-03-29,6.8182
2017-03-30,39.8936
2017-03-31,-26.9962
2017-04-03,30.7292
2017-04-05,-1.1952
2017-04-07,14.1129
2017-04-10,0.7067
2017-04-11,-15.7895
2017-04-17,-33.3333
2017-04-18,23.75
2017-04-20,-34.3434
2017-04-27,53.8462
2017-04-28,-14.0
2017-05-01,4.6512
2017-05-02,-11.1111
2017-05-04,60.0
2017-05-08,16.4062
2017-05-09,-24.8322
2017-05-11,14.2857
2017-05-12,-12.5
2017-05-16,20.0893
2017-05-17,14.4981
2017-05-18,-11.6883
2017-05-19,32.3529
2017-05-22,5.5556
2017-05-23,4.7368
2017-05-24,0.5025
2017-05-25,140.0
2017-05-26,-50.0
2017-05-30,66.6667
2017-05-31,-6.0
2017-06-01,-21.2766
2017-06-02,-24.6622
2017-06-05,-17.4888
2017-06-06,8.6957
2017-06-07,8.0
2017-06-08,20.0
2017-06-09,-15.1235
2017-06-12,1.8182
2017-06-13,-1.7856999999999998
2017-06-14,-23.6364
2017-06-15,1.9048
2017-06-16,15.4206
2017-06-19,-2.834
2017-06-20,-7.9167
2017-06-21,-4.9774
2017-06-22,-11.9048
2017-06-23,-8.1081
2017-06-26,0.0
2017-06-27,8.8235
2017-06-28,-8.1081
2017-06-29,-11.7647
2017-06-30,4.0
2017-07-03,0.0
2017-07-05,1.2821
2017-07-06,26.5823
2017-07-07,-17.0
2017-07-10,-3.012
2017-07-11,36.646
2017-07-12,8.6364
2017-07-13,-12.1339
2017-07-14,-4.7619
2017-07-17,9.0
2017-07-18,-23.3394
2017-07-19,-3.662
2017-07-20,0.0
2017-07-21,-0.6211
2017-07-24,0.0
2017-07-25,1.875
2017-07-26,0.0
2017-07-27,6.7485
2017-07-28,6.3218
2017-07-31,-10.8108
2017-08-01,7.5273
2017-08-02,-6.4367
2017-08-03,2.4096
2017-08-04,-2.9412000000000003
2017-08-07,-0.6061
2017-08-08,16.4329
2017-08-09,4.7395
2017-08-11,5.0
2017-08-14,-18.5714
2017-08-15,-8.7719
2017-08-16,-3.2051
2017-08-17,-0.6623
2017-08-18,42.0
2017-08-21,-12.6761
2017-08-22,-17.0215
2017-08-23,12.0902
2017-08-24,-19.0751
2017-08-25,17.8571
2017-08-28,-6.0606
2017-08-29,-3.2258
2017-08-30,-3.3333
2017-08-31,-9.6552
2017-09-01,14.5038
2017-09-05,-3.3333
2017-09-07,-13.7931
2017-09-08,15.2
2017-09-11,-11.1111
2017-09-12,-14.0625
2017-09-13,3.6364
2017-09-14,-3.5088
2017-09-15,13.6364
2017-09-18,14.4
2017-09-19,6.993
2017-09-20,-4.5752
2017-09-21,-10.274000000000001
2017-09-22,-13.7405
2017-09-25,0.885
2017-09-26,14.9123
2017-09-27,13.7405
2017-09-29,-6.0403
2017-10-02,0.0
2017-10-03,-17.5
2017-10-04,-7.3593
2017-10-05,6.0748
2017-10-06,23.348
2017-10-09,-15.0
2017-10-10,0.8403
2017-10-11,0.0
2017-10-12,-24.1667
2017-10-13,58.2418
2017-10-16,-3.4722
2017-10-17,-5.1871
2017-10-18,5.4708
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,-17.5324
2017-10-24,30.8558
2017-10-25,16.6667
2017-10-30,-19.4286
2017-10-31,-4.2553
2017-11-01,2.963
2017-11-02,-33.8129
2017-11-03,43.4783
2017-11-06,-16.6667
2017-11-07,-3.9727
2017-11-08,4.1371
2017-11-09,0.9091
2017-11-10,-2.964
2017-11-13,-15.5139
2017-11-14,40.6593
2017-11-15,-21.875
2017-11-16,26.0
2017-11-17,-0.7937
2017-11-20,-0.8
2017-11-21,-0.8065
2017-11-22,-3.252
2017-11-24,9.2437
2017-11-27,-4.6154
2017-11-29,3.5484
2017-11-30,4.3614
2017-12-01,-32.8358
2017-12-04,5.5556
2017-12-05,20.0
2017-12-06,-16.6667
2017-12-07,4.2105
2017-12-08,-9.0909
2017-12-12,-8.8889
2017-12-13,0.0
2017-12-15,27.0732
2017-12-18,-4.9904
2017-12-19,0.0
2017-12-21,-8.0808
2017-12-22,-12.0879
2017-12-26,-10.6
2017-12-27,23.0425
2017-12-28,-20.4545
2017-12-29,42.8571
2018-01-02,19.0
2018-01-03,-40.3361
2018-01-04,69.0141
2018-01-05,-8.3333
2018-01-08,18.1818
2018-01-09,-23.0769
2018-01-10,37.7
2018-01-16,13.2898
2018-01-17,0.0
2018-01-18,-3.8462
2018-01-19,4.6667
2018-01-22,2.5478
2018-01-23,-6.8323
2018-01-25,7.3333
2018-01-26,-1.0559
2018-01-30,-30.9479
2018-01-31,-34.0909
2018-02-01,37.4483
2018-02-02,0.3512
2018-02-05,-1.0
2018-02-06,-23.2323
2018-02-07,0.0
2018-02-13,-19.7368
2018-02-14,62.2951
2018-02-15,31.3131
2018-02-16,15.3846
2018-02-21,3.3333
2018-02-22,0.0
2018-02-23,-10.3226
2018-02-28,0.0
2018-03-01,-28.0576
2018-03-05,0.0
2018-03-08,-9.0
2018-03-09,0.0
2018-03-13,9.8901
2018-03-14,-25.0
2018-03-15,86.6667
2018-03-16,-12.1429
2018-03-19,-18.6992
2018-03-21,-19.0
2018-03-22,23.4568
2018-03-26,-29.0
2018-03-28,15.493
2018-03-29,-13.4146
2018-04-02,0.0
2018-04-03,0.0
2018-04-06,81.6901
2018-04-09,-44.9612
2018-04-17,66.9014
2018-04-18,-27.8481
2018-04-19,16.9591
2018-04-20,-14.0
2018-04-23,16.2791
2018-04-26,-23.0
2018-04-30,29.8701
2018-05-01,-23.0
2018-05-03,64.9351
2018-05-04,-7.0866
2018-05-10,-34.7458
2018-05-11,3.8961
2018-05-16,-1.25
2018-05-17,2.7848
2018-05-18,16.9951
2018-05-23,-5.2632
2018-05-24,-11.1111
2018-05-25,-1.25
2018-05-29,13.9241
2018-05-30,0.0
2018-05-31,-1.0
2018-06-07,-10.2132
2018-06-11,37.5
2018-06-12,-27.2727
2018-06-14,23.5
2018-06-15,-19.0283
2018-06-20,0.0
2018-06-26,23.75
2018-06-27,0.0
2018-06-29,0.0
2018-07-05,0.0
2018-07-09,-20.202
2018-07-12,0.0
2018-07-13,0.0
2018-07-19,0.0
2018-08-03,-2.5316
2018-08-06,-9.0909
2018-08-07,-3.0
2018-08-09,1.62
2018-08-10,-4.3478
2018-08-17,0.0
2018-08-20,1.8182
2018-08-27,41.369
2018-08-29,0.0
2018-08-31,-38.9474
2018-09-13,-12.069
2018-09-17,0.0
2018-09-18,43.1373
2018-09-19,23.2877
2018-09-20,-21.1111
2018-09-21,26.7606
2018-09-24,0.0
2018-09-25,-15.3333
2018-09-26,-18.6352
2018-09-27,51.6129
2018-09-28,-5.8511
2018-10-02,-14.0113
2018-10-03,-0.1314
2018-10-04,-1.3158
2018-10-16,-30.6667
2018-10-19,12.3077
2018-11-05,-10.9589
2018-11-06,0.0
2018-11-19,0.0
2018-11-20,-1.9231
2018-11-28,0.0
2018-12-04,66.6667
2018-12-11,-37.6471
2018-12-13,58.4906
2018-12-17,-36.9048
2018-12-18,28.3019
2018-12-21,-23.5294
2018-12-24,0.0
2018-12-28,-32.6923
2018-12-31,2.8571
2019-01-02,2.7778
2019-01-04,0.0
2019-01-08,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-24,0.0
2019-01-28,33.3784
2019-02-05,-25.0253
2019-02-19,0.0
2019-02-21,0.0
2019-02-25,0.0
2019-02-28,62.1622
2019-03-06,13.4167
2019-03-07,-8.1558
2019-03-08,16.0
2019-03-12,-31.0345
2019-03-13,58.0
2019-03-14,1.2658
2019-03-15,-36.875
2019-03-18,0.9901
2019-03-19,0.0
2019-03-26,0.0
2019-03-28,56.8627
2019-03-29,12.5
2019-04-01,0.0
2019-04-02,-43.3333
2019-04-03,84.3137
2019-04-04,-9.5745
2019-04-09,-17.647100000000002
2019-04-15,0.0
2019-04-16,18.5714
2019-04-17,1.2048
2019-04-22,0.0
2019-04-23,-35.7143
2019-05-02,85.1852
2019-05-03,170.0
2019-05-06,-31.2593
2019-05-07,-29.9569
2019-05-08,-30.0
2019-05-09,20.8791
2019-05-10,15.4545
2019-05-13,-21.2598
2019-05-14,-17.15
2019-05-16,2.5951
2019-05-17,8.8235
2019-05-20,94.5946
2019-05-21,0.5556
2019-05-22,-16.5746
2019-05-23,-7.2848
2019-05-24,42.1429
2019-05-28,-37.1859
2019-05-29,24.0
2019-05-30,22.5806
2019-06-03,2.3158
2019-06-04,26.5432
2019-06-05,-18.2927
2019-06-06,-0.4975
2019-06-10,-15.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,11.7647
2019-06-14,-3.1579
2019-06-17,16.8478
2019-06-18,-20.9302
2019-06-19,32.3529
2019-06-21,-6.6667
2019-06-24,-4.7619
2019-06-25,-10.0
2019-06-28,25.0
2019-07-01,-20.8889
2019-07-05,0.0
2019-07-08,26.4045
2019-07-09,0.0
2019-07-10,-15.3333
2019-07-11,-6.0367
2019-07-12,11.7318
2019-07-15,0.0
2019-07-16,5.0
2019-07-17,11.4476
2019-07-18,-10.2717
2019-07-19,12.0
2019-07-22,12.2449
2019-07-23,-12.8788
2019-07-24,-6.5217
2019-07-25,11.6279
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,12.625
2019-08-01,1.7388
2019-08-02,0.0
2019-08-06,0.0
2019-08-07,-5.0909
2019-08-08,-2.2989
2019-08-09,-19.6078
2019-08-13,-2.439
2019-08-14,-24.5
2019-08-22,0.0
2019-08-29,65.5629
2019-08-30,10.0
2019-09-03,-27.2727
2019-09-04,37.5
2019-09-06,5.0909
2019-09-10,0.0
2019-09-11,-30.7958
2019-09-12,45.0
2019-09-13,-18.9655
2019-09-16,5.1064
2019-09-18,0.0
2019-09-19,-18.6235
2019-09-23,11.9403
2019-09-24,11.1111
2019-09-30,-20.0
2019-10-01,25.0
2019-10-02,-6.0
2019-10-07,-14.4681
2019-10-08,-29.3532
2019-10-09,5.6338
2019-10-10,40.6667
2019-10-21,-16.455
2019-10-24,13.4559
2019-10-29,5.0
2019-10-30,-23.8095
2019-11-01,-7.5
2019-11-04,-4.0541
2019-11-07,-26.0563
2019-11-11,100.0
2019-11-12,-49.5238
2019-11-25,13.2075
2019-11-26,-6.6667
2019-12-02,-33.0357
2019-12-09,100.0
2019-12-10,6.0
2019-12-16,-21.3836
2019-12-17,-20.0
2019-12-18,0.0
2019-12-19,75.0
2019-12-20,-0.5714
2019-12-23,-54.3103
2019-12-24,-19.4969
2019-12-27,4.9219
2019-12-30,-4.691
2020-01-03,39.0625
2020-01-06,29.2135
2020-01-07,35.0
2020-01-08,6.9243
2020-01-10,-35.5422
2020-01-14,46.028
2020-01-21,-48.16
2020-01-22,109.8765
2020-01-23,-8.8235
2020-01-24,12.9032
2020-01-27,25.7143
2020-01-28,-4.5455
2020-01-29,0.0
2020-01-30,-26.1905
2020-01-31,-12.2581
2020-02-03,53.6765
2020-02-04,-20.8134
2020-02-05,23.2628
2020-02-06,-14.2157
2020-02-07,-9.1429
2020-02-10,-6.2893
2020-02-11,-22.8188
2020-02-12,-21.7391
2020-02-13,-13.3333
2020-02-14,0.0
2020-02-18,26.9231
2020-02-19,1.0101
2020-02-20,-24.0
2020-02-21,1.7763
2020-02-24,-2.1978
2020-02-26,-11.4342
2020-02-28,1.4925
2020-03-03,2.9412000000000003
2020-03-05,0.0
2020-03-10,14.2857
2020-03-11,-6.25
2020-03-12,0.0
2020-03-13,53.3333
2020-03-16,-13.0435
2020-03-17,-20.0
2020-03-18,-47.5
2020-03-19,102.381
2020-03-23,-29.4118
2020-03-26,21.0
2020-03-27,72.1763
2020-03-30,-52.0
2020-03-31,108.3333
2020-04-01,-4.8
2020-04-02,-78.9916
2020-04-06,104.0
2020-04-08,37.2549
2020-04-09,0.0
2020-04-13,-12.857099999999999
2020-04-14,74.6393
2020-04-15,12.6443
2020-04-16,0.0
2020-04-17,-49.1667
2020-04-20,-6.5574
2020-04-21,-28.0702
2020-04-22,-2.439
2020-04-23,-20.0
2020-04-29,34.375
2020-05-01,44.186
2020-05-04,-54.8387
2020-05-05,78.5714
2020-05-07,70.0
2020-05-08,0.0
2020-05-12,-52.9412
2020-05-14,75.0
2020-05-15,7.1429
2020-05-18,22.6667
2020-05-19,-2.1739
2020-05-20,1.1111
2020-05-29,0.0
2020-06-05,-12.0879
2020-06-08,-25.0
2020-06-10,-24.4167
2020-06-12,-0.7718
2020-06-17,33.3333
2020-06-18,11.6667
2020-06-19,1.4925
2020-06-26,-50.0
2020-06-29,0.0
2020-06-30,20.5882
2020-07-01,202.439
2020-07-02,53.2258
2020-07-06,0.0
2020-07-07,-25.2632
2020-07-08,12.6761
2020-07-09,17.5
2020-07-10,-1.5957
2020-07-13,-24.3243
2020-07-14,7.1429
2020-07-15,-7.3333
2020-07-16,-3.5971
2020-07-17,33.5821
2020-07-20,-0.5587
2020-07-21,-12.9213
2020-07-22,25.1613
2020-07-23,3.0928
2020-07-24,2.5
2020-07-27,-10.2439
2020-07-28,-25.0
2020-07-29,0.7246
2020-07-30,-6.4748
2020-07-31,31.5385
