ticker,OTEL US Equity
2013-10-18,-1.4925
2013-10-21,1.7677
2013-10-22,1.2407
2013-10-23,-1.1029
2013-10-24,4.0877
2013-10-25,-0.2366
2013-10-28,0.5967
2013-10-29,-3.6773
2013-10-30,1.601
2013-10-31,-1.0909
2013-11-01,-0.6127
2013-11-04,1.1097
2013-11-05,0.2439
2013-11-06,0.365
2013-11-07,2.6667
2013-11-08,-1.5348000000000002
2013-11-11,2.1583
2013-11-12,-5.5164
2013-11-13,-6.8323
2013-11-14,0.0
2013-11-15,-2.0
2013-11-18,-2.7211
2013-11-19,-0.6224
2013-11-20,-0.9218
2013-11-21,0.4279
2013-11-22,0.7054
2013-11-25,0.4213
2013-11-26,-2.5175
2013-11-27,-1.0043
2013-11-29,0.7246
2013-12-02,-1.1511
2013-12-03,0.0
2013-12-04,-0.413
2013-12-05,-1.9239000000000002
2013-12-06,-0.4471
2013-12-09,-1.9461
2013-12-10,-0.7634
2013-12-11,-1.8462
2013-12-12,-2.1944
2013-12-13,-1.9231
2013-12-16,-1.7974
2013-12-17,-3.3278
2013-12-18,-0.8434
2013-12-19,-6.2641
2013-12-20,4.6272
2013-12-23,4.9558
2013-12-24,-1.855
2013-12-26,-1.5861
2013-12-27,-0.658
2013-12-30,0.0
2013-12-31,-1.0545
2014-01-02,1.0036
2014-01-03,5.1613
2014-01-06,5.5184
2014-01-07,1.4263
2014-01-08,0.7813
2014-01-09,0.7752
2014-01-10,-0.4615
2014-01-13,1.6229
2014-01-14,-1.1454
2014-01-15,1.8511
2014-01-16,1.2085
2014-01-17,2.6866
2014-01-21,1.597
2014-01-22,0.1449
2014-01-23,-1.4285999999999999
2014-01-24,-1.8841
2014-01-27,0.4431
2014-01-28,-0.7353
2014-01-29,-1.4963
2014-01-30,-0.1354
2014-01-31,-0.3012
2014-02-03,-1.0574
2014-02-04,1.374
2014-02-05,-5.1205
2014-02-06,-1.2698
2014-02-07,-2.5723000000000003
2014-02-10,0.33
2014-02-11,-1.3158
2014-02-12,-1.1667
2014-02-13,-0.8432
2014-02-14,-2.2109
2014-02-18,0.1739
2014-02-19,-3.2986
2014-02-20,1.9748999999999999
2014-02-21,-0.5282
2014-02-24,-1.5929
2014-02-25,1.0791
2014-02-26,-3.0249
2014-02-27,0.0
2014-02-28,1.8349
2014-03-04,0.8941
2014-03-05,-3.7436
2014-03-06,-2.5974
2014-03-07,-0.9524
2014-03-10,-0.9615
2014-03-11,2.915
2014-03-12,0.941
2014-03-13,-0.7477
2014-03-14,-0.7533
2014-03-17,-0.3771
2014-03-18,0.1881
2014-03-19,0.9506
2014-03-20,-1.3183
2014-03-21,-1.145
2014-03-24,3.0888
2014-03-25,-4.4944
2014-03-26,0.3922
2014-03-27,0.9766
2014-03-28,-1.5474
2014-03-31,-0.7859
2014-04-01,-3.7624
2014-04-02,10.0823
2014-04-03,-3.1776
2014-04-04,-0.5792
2014-04-07,-2.3301
2014-04-08,-0.3976
2014-04-09,2.1955999999999998
2014-04-10,1.7578
2014-04-11,-0.0036
2014-04-14,0.1955
2014-04-15,-1.5326
2014-04-16,0.2116
2014-04-17,-1.7643
2014-04-21,0.5929
2014-04-22,0.7859
2014-04-23,-1.3645
2014-04-24,0.5929
2014-04-25,-0.1965
2014-04-28,-1.1811
2014-04-29,-0.3984
2014-04-30,0.0025
2014-05-02,2.7974
2014-05-05,0.9728
2014-05-06,0.1927
2014-05-07,-1.7308
2014-05-08,-0.0024
2014-05-09,0.1174
2014-05-12,-2.265
2014-05-13,-1.0
2014-05-14,3.6364
2014-05-15,-2.924
2014-05-16,-1.8549
2014-05-19,-1.179
2014-05-20,-1.0352
2014-05-21,-1.6736
2014-05-22,5.1064
2014-05-23,-1.6194
2014-05-27,-2.6723
2014-05-28,3.5913
2014-05-29,-1.4285999999999999
2014-05-30,2.4845
2014-06-02,-3.6364
2014-06-03,1.4544000000000001
2014-06-04,3.1125
2014-06-05,-1.2024
2014-06-06,-0.6085
2014-06-09,0.0
2014-06-10,1.6327
2014-06-11,-0.6024
2014-06-12,0.6061
2014-06-13,-0.6024
2014-06-16,1.0101
2014-06-17,2.4
2014-06-18,0.1953
2014-06-19,-0.7797
2014-06-20,-4.1257
2014-06-23,0.4098
2014-06-24,0.0
2014-06-25,2.0408
2014-06-26,-0.2
2014-06-27,0.0
2014-06-30,-0.8016
2014-07-01,0.0
2014-07-02,0.8081
2014-07-03,0.2004
2014-07-07,-0.8
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,-1.061
2014-07-11,-2.5956
2014-07-14,1.6736
2014-07-15,0.6173
2014-07-16,-2.863
2014-07-17,0.0
2014-07-18,2.45
2014-07-21,-1.7749000000000001
2014-07-22,-1.6736
2014-07-23,0.4255
2014-07-24,-0.2119
2014-07-25,-0.2123
2014-07-28,-1.4894
2014-07-29,7.5594
2014-07-30,-1.2048
2014-07-31,0.6098
2014-08-01,-1.4141
2014-08-04,-2.6614
2014-08-05,1.05
2014-08-06,-1.4583
2014-08-07,0.6342
2014-08-08,4.6192
2014-08-11,-4.7667
2014-08-12,4.1645
2014-08-13,-0.8097
2014-08-14,0.8138
2014-08-15,-2.2217000000000002
2014-08-18,0.6974
2014-08-19,1.1552
2014-08-20,-1.4228
2014-08-21,0.4742
2014-08-22,-0.472
2014-08-25,3.0928
2014-08-26,-3.3975
2014-08-27,0.2044
2014-08-28,0.2092
2014-08-29,1.4407
2014-09-02,-2.2358000000000002
2014-09-03,0.4158
2014-09-04,1.4493
2014-09-05,-0.4082
2014-09-08,-1.4344000000000001
2014-09-09,0.6237
2014-09-10,-0.2066
2014-09-11,1.2422
2014-09-12,-1.6334
2014-09-15,-0.2105
2014-09-16,0.0026
2014-09-17,2.0703
2014-09-18,0.4184
2014-09-19,1.8293
2014-09-23,-0.7984
2014-09-24,0.2012
2014-09-26,0.4016
2014-09-29,2.0
2014-09-30,0.9804
2014-10-01,-1.5534
2014-10-02,0.5917
2014-10-03,0.0
2014-10-06,-0.9804
2014-10-07,0.198
2014-10-08,1.1858
2014-10-09,-4.2969
2014-10-10,3.5995
2014-10-13,-4.2624
2014-10-14,-1.6461000000000001
2014-10-15,0.6276
2014-10-16,0.9589
2014-10-20,0.0798
2014-10-21,1.8519
2014-10-22,-3.6364
2014-10-23,0.8595
2014-10-24,-0.2286
2014-10-27,0.0
2014-10-28,1.4583
2014-10-29,-1.232
2014-10-30,-0.2079
2014-10-31,0.8333
2014-11-03,-1.6529
2014-11-04,-1.0504
2014-11-05,0.1022
2014-11-06,3.9278
2014-11-07,-1.6327
2014-11-10,-2.0721
2014-11-11,0.6541
2014-11-12,5.3778
2014-11-13,-0.1298
2014-11-14,0.0
2014-11-17,3.6725
2014-11-18,0.3159
2014-11-19,-1.3462
2014-11-20,2.1418
2014-11-21,-1.3335
2014-11-24,0.3868
2014-11-25,0.0
2014-11-26,2.0424
2014-11-28,-0.1109
2014-12-01,0.4608
2014-12-02,1.4205999999999999
2014-12-03,-2.4119
2014-12-04,1.1407
2014-12-05,-1.1278
2014-12-08,-1.1383
2014-12-09,-0.1947
2014-12-10,0.1927
2014-12-11,-0.1923
2014-12-12,-1.5607
2014-12-15,-0.3694
2014-12-16,-0.7883
2014-12-17,0.9926
2014-12-18,3.1347
2014-12-19,-2.8517
2014-12-22,-1.1742
2014-12-23,0.0
2014-12-24,0.9901
2014-12-26,-0.1961
2014-12-29,-0.1965
2014-12-30,-3.344
2014-12-31,-0.8172
2015-01-02,4.1068
2015-01-05,-0.789
2015-01-06,4.0557
2015-01-07,-1.4138
2015-01-08,-0.1938
2015-01-09,-2.9126
2015-01-12,0.02
2015-01-13,0.3799
2015-01-14,-0.3984
2015-01-15,0.2
2015-01-16,-1.3972
2015-01-20,0.6073
2015-01-21,-2.8773
2015-01-22,0.4765
2015-01-23,-0.3054
2015-01-26,1.3404
2015-01-27,6.7347
2015-01-28,-3.4417
2015-02-02,0.9876
2015-02-03,-2.1545
2015-02-04,0.0
2015-02-05,1.5030000000000001
2015-02-06,-1.0859
2015-02-09,1.8599999999999999
2015-02-10,-0.9112
2015-02-11,-0.3275
2015-02-12,0.1984
2015-02-13,1.1658
2015-02-17,-1.9378
2015-02-18,-0.998
2015-02-19,0.2016
2015-02-20,1.3519
2015-02-23,-0.1427
2015-02-24,-0.3976
2015-02-25,-0.9743
2015-02-26,5.6199
2015-02-27,-4.5802
2015-03-02,4.2
2015-03-03,-4.9904
2015-03-04,-1.0076
2015-03-06,1.3239
2015-03-09,1.712
2015-03-10,-4.5545
2015-03-11,0.8299
2015-03-12,-0.1723
2015-03-13,-0.0335
2015-03-16,0.4124
2015-03-17,-0.616
2015-03-18,0.6198
2015-03-19,-1.4374
2015-03-20,-1.0417
2015-03-23,0.0
2015-03-24,1.5960999999999999
2015-03-25,-0.5349
2015-03-26,4.4583
2015-03-27,-2.872
2015-03-30,0.4081
2015-03-31,2.0476
2015-04-01,-2.4374000000000002
2015-04-02,-2.2261
2015-04-06,-2.3109
2015-04-07,-1.0753
2015-04-08,0.3043
2015-04-09,-1.1703999999999999
2015-04-10,-4.1667
2015-04-13,1.1442
2015-04-14,-0.6787
2015-04-15,-0.5467
2015-04-16,0.7558
2015-04-17,-0.2018
2015-04-20,-0.2306
2015-04-21,0.4566
2015-04-22,-0.679
2015-04-23,-0.2288
2015-04-24,0.2294
2015-04-27,-0.2317
2015-04-28,-0.6881
2015-04-29,-3.0023
2015-04-30,4.0402
2015-05-01,-1.5948
2015-05-04,-1.186
2015-05-05,0.0235
2015-05-06,11.0588
2015-05-07,-5.5085
2015-05-08,-0.213
2015-05-11,0.3216
2015-05-12,4.0175
2015-05-13,-0.868
2015-05-14,2.3051
2015-05-15,0.8493
2015-05-18,0.0
2015-05-19,0.6316
2015-05-20,-3.5564999999999998
2015-05-21,-0.2169
2015-05-22,0.4348
2015-05-26,-0.2381
2015-05-27,0.4556
2015-05-28,-0.6263
2015-05-29,1.9344000000000001
2015-06-01,2.3454
2015-06-03,-3.6315
2015-06-04,-2.6955
2015-06-05,3.3298
2015-06-08,-2.599
2015-06-09,3.0905
2015-06-10,1.7130999999999998
2015-06-11,-4.4211
2015-06-12,0.0
2015-06-15,0.8618
2015-06-16,1.5478
2015-06-17,1.9247
2015-06-18,-1.0444
2015-06-19,-4.0512
2015-06-22,2.225
2015-06-23,-0.0027
2015-06-24,0.0
2015-06-25,0.2174
2015-06-26,0.8961
2015-06-29,1.6917
2015-06-30,-2.537
2015-07-01,0.2169
2015-07-02,-0.4329
2015-07-06,0.0
2015-07-07,0.4565
2015-07-08,-1.5365
2015-07-10,-1.7582
2015-07-13,0.0028
2015-07-14,0.2237
2015-07-15,1.5596999999999999
2015-07-16,0.0
2015-07-17,-0.0618
2015-07-20,0.0619
2015-07-21,0.2198
2015-07-22,0.8772
2015-07-23,0.7826
2015-07-24,1.8119
2015-07-27,-0.4237
2015-07-29,2.125
2015-07-30,-1.8723999999999998
2015-07-31,3.6093
2015-08-03,-5.9426
2015-08-04,3.4858000000000002
2015-08-05,9.473700000000001
2015-08-06,2.8846
2015-08-07,-0.9346
2015-08-10,0.0
2015-08-11,-0.9245
2015-08-12,1.5045
2015-08-13,-1.5009000000000001
2015-08-14,1.1429
2015-08-17,-0.3766
2015-08-18,9.6408
2015-08-19,1.3793
2015-08-20,-5.4082
2015-08-21,0.6832
2015-08-24,-3.5714
2015-08-25,0.9815
2015-08-26,0.8619
2015-08-27,2.7273
2015-08-28,0.177
2015-08-31,-0.1745
2015-09-01,-2.3008
2015-09-02,-0.5457
2015-09-03,4.7359
2015-09-04,1.7391
2015-09-08,5.8397
2015-09-09,4.9805
2015-09-10,2.3077
2015-09-11,6.7669
2015-09-14,4.2254
2015-09-15,-1.8919000000000001
2015-09-16,-6.3361
2015-09-17,-2.9412000000000003
2015-09-18,4.0909
2015-09-21,-2.4163
2015-09-22,-4.8347999999999995
2015-09-23,-0.3115
2015-09-24,-1.2579
2015-09-25,-4.2994
2015-09-28,-3.7666
2015-09-29,-0.9272
2015-09-30,1.3961999999999999
2015-10-01,2.4096
2015-10-02,1.0084
2015-10-05,-0.3328
2015-10-06,0.1669
2015-10-07,-3.1667
2015-10-08,2.8399
2015-10-09,0.4184
2015-10-12,1.0
2015-10-13,-0.33
2015-10-14,-0.6623
2015-10-15,0.8333
2015-10-16,1.9835
2015-10-19,0.4862
2015-10-20,-2.4355
2015-10-21,3.7775
2015-10-22,7.5269
2015-10-23,-4.8889
2015-10-26,2.9595000000000002
2015-10-27,-4.6899
2015-10-28,6.9841
2015-10-29,0.8902
2015-10-30,0.5882
2015-11-02,2.193
2015-11-03,2.2908
2015-11-04,-0.0017
2015-11-05,2.0332
2015-11-06,-7.3386
2015-11-09,5.3994
2015-11-10,-4.5474
2015-11-11,2.926
2015-11-12,-3.5714
2015-11-13,0.0
2015-11-16,0.513
2015-11-17,0.0774
2015-11-18,0.4437
2015-11-19,0.8798
2015-11-20,-0.436
2015-11-23,-1.4599
2015-11-24,0.1481
2015-11-25,2.3669000000000002
2015-11-30,4.3353
2015-12-01,-1.8006
2015-12-02,0.5642
2015-12-03,0.9818
2015-12-07,-1.3889
2015-12-08,0.0
2015-12-09,-1.4085
2015-12-10,1.4285999999999999
2015-12-11,-1.4067
2015-12-14,-0.0018
2015-12-15,0.9027
2015-12-16,-0.8804
2015-12-17,-0.0143
2015-12-18,1.2857
2015-12-21,-0.7052
2015-12-22,-1.5510000000000002
2015-12-23,1.4311
2015-12-28,-0.6019
2015-12-29,-0.11
2015-12-30,0.2865
2015-12-31,0.4286
2016-01-04,-0.2845
2016-01-06,-0.2996
2016-01-07,-1.8458
2016-01-08,0.5849
2016-01-11,0.433
2016-01-12,-2.7417
2016-01-13,-5.0445
2016-01-14,-1.1719
2016-01-15,-3.8735
2016-01-19,-2.6018
2016-01-20,-3.7457000000000003
2016-01-21,4.5614
2016-01-22,0.5034
2016-01-25,11.3523
2016-01-26,-1.4543
2016-01-27,-6.8918
2016-01-28,-7.6797
2016-01-29,0.885
2016-02-01,-9.8246
2016-02-02,-6.4202
2016-02-03,-1.2474
2016-02-04,-1.6867999999999999
2016-02-05,-2.1387
2016-02-08,-4.1575
2016-02-09,3.8813
2016-02-10,0.0
2016-02-11,-0.4396
2016-02-12,5.2359
2016-02-16,-5.8145
2016-02-17,1.7455
2016-02-18,2.6623
2016-02-19,-4.6908
2016-02-22,2.9083
2016-02-23,1.3043
2016-02-24,4.324
2016-02-25,-7.8474
2016-02-26,1.5625
2016-02-29,0.0
2016-03-01,-1.978
2016-03-02,0.8969
2016-03-03,6.8889
2016-03-04,12.2661
2016-03-07,-7.4074
2016-03-08,-2.0
2016-03-09,-1.0204
2016-03-10,5.1572
2016-03-11,3.5244
2016-03-14,-3.4068
2016-03-15,1.7647
2016-03-16,-0.578
2016-03-17,-0.2713
2016-03-18,-0.3109
2016-03-21,-0.5848
2016-03-22,0.7843
2016-03-23,-3.6965
2016-03-24,1.2121
2016-03-28,-1.5968
2016-03-29,0.4057
2016-03-30,0.0
2016-03-31,5.048
2016-04-04,-2.113
2016-04-05,0.7859
2016-04-06,-2.1442
2016-04-07,0.3984
2016-04-08,-0.3968
2016-04-11,-3.3865
2016-04-14,5.9794
2016-04-15,-2.7237
2016-04-18,0.4
2016-04-20,-0.3984
2016-04-22,-1.0
2016-04-25,-2.8258
2016-04-26,-10.6052
2016-04-27,9.3023
2016-04-28,-0.4973
2016-04-29,0.4998
2016-05-02,-3.1915
2016-05-03,-1.978
2016-05-04,0.0336
2016-05-05,-0.1205
2016-05-06,-1.9327
2016-05-09,1.6018
2016-05-10,-2.0495
2016-05-12,1.1727
2016-05-13,3.4091
2016-05-16,-0.8352
2016-05-17,-0.0443
2016-05-18,0.0
2016-05-19,-0.8869
2016-05-20,0.2237
2016-05-23,-2.4554
2016-05-24,-3.4325
2016-05-26,-2.9028
2016-05-27,0.7932
2016-05-31,-1.937
2016-06-01,4.4444
2016-06-02,0.0
2016-06-03,-1.4184
2016-06-06,0.9592
2016-06-07,-3.7767
2016-06-08,-0.0216
2016-06-09,3.2067
2016-06-10,-0.7177
2016-06-13,-1.9277
2016-06-14,-1.7199
2016-06-15,-2.5
2016-06-16,4.8718
2016-06-17,-3.1785
2016-06-20,-0.7576
2016-06-21,0.2545
2016-06-22,0.0
2016-06-23,-1.0152
2016-06-24,-0.6923
2016-06-27,-0.0775
2016-06-28,6.2016
2016-06-29,1.2454
2016-06-30,0.9327
2016-07-01,1.4285999999999999
2016-07-06,-2.3474
2016-07-07,0.0
2016-07-08,2.1635
2016-07-11,-3.7647
2016-07-12,6.1125
2016-07-13,0.0
2016-07-14,-2.0737
2016-07-15,0.2353
2016-07-18,0.6808
2016-07-19,-3.7072000000000003
2016-07-20,-0.9655
2016-07-21,0.2414
2016-07-22,3.6585
2016-07-26,-3.2941
2016-07-27,1.9465
2016-07-28,4.0573
2016-07-29,-3.4404
2016-08-01,2.8504
2016-08-02,-1.6137000000000001
2016-08-03,-0.2377
2016-08-04,-0.0265
2016-08-05,-0.9149
2016-08-08,0.0
2016-08-09,0.9501
2016-08-10,3.5412
2016-08-11,-1.3748
2016-08-12,0.2535
2016-08-15,-0.0201
2016-08-16,0.227
2016-08-17,-2.5201000000000002
2016-08-19,-2.3558
2016-08-22,4.8193
2016-08-23,-4.1379
2016-08-24,1.4388
2016-08-25,0.2364
2016-08-26,3.5377
2016-08-29,0.2278
2016-08-30,7.5
2016-08-31,-5.074
2016-09-01,-1.779
2016-09-02,0.6774
2016-09-06,1.3514
2016-09-07,-1.3333
2016-09-08,0.4505
2016-09-09,0.0
2016-09-12,0.9781
2016-09-13,-2.3009
2016-09-14,-2.2727
2016-09-15,0.0
2016-09-16,2.093
2016-09-19,-1.5945
2016-09-20,0.0
2016-09-22,0.6944
2016-09-23,-2.069
2016-09-26,-0.5399
2016-09-27,0.3068
2016-09-28,-1.6471
2016-09-29,1.6745999999999999
2016-09-30,0.7059
2016-10-03,1.1682
2016-10-04,-0.6928
2016-10-05,0.6977
2016-10-06,0.9238
2016-10-07,-1.8307
2016-10-10,3.0303
2016-10-11,-3.8462
2016-10-12,1.4118
2016-10-14,0.232
2016-10-17,1.8519
2016-10-18,-1.1364
2016-10-19,2.6983
2016-10-20,-1.5082
2016-10-21,4.3864
2016-10-24,-1.916
2016-10-25,-0.111
2016-10-26,-3.2222
2016-10-31,0.0
2016-11-01,-2.411
2016-11-02,0.0
2016-11-04,10.5882
2016-11-07,9.5745
2016-11-08,-0.2427
2016-11-09,-0.2433
2016-11-10,0.4878
2016-11-11,1.9417
2016-11-14,2.8571
2016-11-15,15.7407
2016-11-16,-1.6
2016-11-17,-11.3821
2016-11-18,8.7156
2016-11-21,7.173
2016-11-22,0.0
2016-11-23,-1.5748
2016-11-25,-4.0
2016-11-28,3.0
2016-11-29,1.9417
2016-11-30,-0.7937
2016-12-01,-3.2
2016-12-02,0.8264
2016-12-05,5.7377
2016-12-06,-1.938
2016-12-07,2.7668
2016-12-08,-3.0769
2016-12-09,3.1746
2016-12-12,-1.5385
2016-12-13,-1.1719
2016-12-14,-1.9763
2016-12-15,-0.8065
2016-12-16,-1.626
2016-12-19,1.3409
2016-12-20,4.3854
2016-12-21,-3.125
2016-12-22,-0.7258
2016-12-27,1.7658
2016-12-28,-0.0569
2016-12-29,-2.5579
2016-12-30,4.0984
2017-01-03,2.3622
2017-01-04,3.8462
2017-01-05,1.5556
2017-01-06,0.6565
2017-01-09,0.0
2017-01-10,0.0
2017-01-12,-2.1739
2017-01-17,2.8120000000000003
2017-01-18,-2.5964
2017-01-19,0.5973
2017-01-20,2.9412000000000003
2017-01-23,-2.1429
2017-01-24,0.0
2017-01-26,0.7272
2017-01-27,-0.0362
2017-01-30,0.0462
2017-01-31,-0.0072
2017-02-01,-0.7246
2017-02-02,-2.9196999999999997
2017-02-03,-1.5038
2017-02-06,-1.5267
2017-02-07,-3.1008
2017-02-08,0.0
2017-02-09,0.8
2017-02-10,-3.9683
2017-02-13,4.1322
2017-02-14,-0.7937
2017-02-15,-0.701
2017-02-16,0.7059
2017-02-17,-1.6
2017-02-21,3.252
2017-02-22,2.3622
2017-02-24,0.0
2017-02-27,1.2125
2017-02-28,1.8420999999999998
2017-03-02,0.7463
2017-03-03,-1.4815
2017-03-06,-1.5038
2017-03-07,0.7634
2017-03-08,-3.0303
2017-03-09,-2.3438
2017-03-10,-0.8
2017-03-13,0.8065
2017-03-14,3.2
2017-03-15,0.7752
2017-03-16,-1.4615
2017-03-17,-0.6304
2017-03-20,6.055
2017-03-21,1.4815
2017-03-22,1.4599
2017-03-23,0.7194
2017-03-24,0.2714
2017-03-27,-0.983
2017-03-28,0.7194
2017-03-29,-2.7955
2017-03-30,4.3456
2017-03-31,-0.4225
2017-04-03,-4.5262
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.3704
2017-04-07,4.059
2017-04-10,-0.7092
2017-04-11,-0.7143
2017-04-12,0.571
2017-04-13,1.4351
2017-04-17,-3.385
2017-04-18,1.3577
2017-04-19,-1.3395000000000001
2017-04-20,-2.9196999999999997
2017-04-21,-1.5038
2017-04-24,2.2901
2017-04-25,0.0
2017-04-26,4.4776
2017-04-27,-4.2143
2017-04-28,4.3997
2017-05-01,1.4285999999999999
2017-05-02,-2.8169
2017-05-03,10.8696
2017-05-04,-0.6536
2017-05-05,-4.6053
2017-05-08,-4.1379
2017-05-09,3.5971
2017-05-10,2.0833
2017-05-11,-8.8435
2017-05-12,0.1511
2017-05-15,-0.1509
2017-05-16,0.7463
2017-05-17,-1.4815
2017-05-18,1.5038
2017-05-22,0.0
2017-05-24,0.7407
2017-05-25,2.9412000000000003
2017-05-26,0.2884
2017-05-30,2.6059
2017-05-31,2.1085
2017-06-01,-0.068
2017-06-02,8.8435
2017-06-05,-1.25
2017-06-06,-1.2658
2017-06-07,2.5641
2017-06-08,-6.25
2017-06-12,1.4
2017-06-13,3.879
2017-06-14,-3.1646
2017-06-15,0.0
2017-06-16,3.9215999999999998
2017-06-19,-2.5157
2017-06-20,-0.6361
2017-06-21,1.2894999999999999
2017-06-22,0.0
2017-06-23,0.641
2017-06-26,-1.5975000000000001
2017-06-27,-0.3185
2017-06-28,0.6494
2017-06-30,-3.2258
2017-07-03,-2.6667
2017-07-05,-0.6849
2017-07-06,0.069
2017-07-07,5.4445
2017-07-10,1.3072
2017-07-11,-3.2258
2017-07-12,0.0
2017-07-13,0.6667
2017-07-14,-1.9205
2017-07-17,3.3086
2017-07-18,0.0
2017-07-19,0.6536
2017-07-20,-1.6675
2017-07-21,1.0354
2017-07-24,0.0
2017-07-25,-2.6144
2017-07-26,0.6711
2017-07-27,-0.6
2017-07-28,-3.4205
2017-07-31,0.0
2017-08-01,-2.7778
2017-08-02,7.1429
2017-08-03,5.8533
2017-08-04,2.4424
2017-08-07,-4.0933
2017-08-08,5.7692
2017-08-09,0.6061
2017-08-10,-1.2048
2017-08-11,-1.2195
2017-08-14,3.7037
2017-08-15,0.0
2017-08-17,-0.5774
2017-08-18,-0.4706
2017-08-21,0.4548
2017-08-22,2.9939999999999998
2017-08-23,0.5814
2017-08-24,-5.7803
2017-08-25,6.7485
2017-08-28,3.4483
2017-08-29,3.8889
2017-08-30,0.5348
2017-08-31,1.5957
2017-09-01,-1.0471
2017-09-05,-2.6455
2017-09-06,1.6303999999999998
2017-09-07,-1.0695000000000001
2017-09-08,-0.5405
2017-09-11,-3.2609
2017-09-12,3.3708
2017-09-13,-1.087
2017-09-14,-1.0989
2017-09-15,3.8889
2017-09-18,2.5594
2017-09-19,0.633
2017-09-20,1.0363
2017-09-21,-1.0256
2017-09-22,2.5907
2017-09-25,-1.5152
2017-09-26,-3.0769
2017-09-27,0.0
2017-09-28,-0.5291
2017-09-29,0.5319
2017-10-02,3.1746
2017-10-03,-2.5641
2017-10-04,0.5263
2017-10-05,2.2984
2017-10-06,-1.2232
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,3.1088
2017-10-12,0.0
2017-10-13,0.5025
2017-10-16,2.0
2017-10-17,0.4412
2017-10-18,-0.9273
2017-10-19,-1.2808
2017-10-20,0.3493
2017-10-23,-0.0497
2017-10-24,-0.6965
2017-10-25,0.2004
2017-10-26,0.0
2017-10-27,0.2
2017-10-30,2.2954
2017-10-31,-1.5805
2017-11-01,1.6059
2017-11-02,-1.0146
2017-11-03,-1.439
2017-11-06,0.0
2017-11-07,7.0
2017-11-08,3.7382999999999997
2017-11-09,2.7027
2017-11-10,3.9474
2017-11-13,4.2194
2017-11-14,-4.4534
2017-11-15,-2.1186
2017-11-16,-0.0095
2017-11-17,-3.0211
2017-11-20,1.3393
2017-11-21,5.7269
2017-11-22,-0.4167
2017-11-27,0.4184
2017-11-28,-0.4167
2017-11-29,0.4184
2017-11-30,2.5
2017-12-01,2.439
2017-12-04,5.5556
2017-12-05,-0.7519
2017-12-06,-4.1667
2017-12-07,3.1621
2017-12-08,3.4483
2017-12-11,0.3704
2017-12-12,-4.6915
2017-12-13,0.6636
2017-12-14,0.0
2017-12-15,3.8462
2017-12-18,-1.4815
2017-12-19,-0.7519
2017-12-20,1.8939
2017-12-21,-2.2305
2017-12-22,0.7605
2017-12-26,2.2641999999999998
